energy_ev,total_up,C_s_up,C_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up,Y_p_up,Y_d_up
-5.88594297,2.30346295,0.01784846,0.04440429,0.07616602,1.60723068,1.05467592,0.42974310,0.27758466,0.11080871
-5.87993997,2.18853525,0.01714200,0.04245191,0.07263630,1.52684802,1.01942872,0.39892843,0.26455121,0.10495845
-5.87393697,2.07726828,0.01644555,0.04052078,0.06917780,1.44920718,0.98608969,0.36878256,0.25189573,0.09933027
-5.86793397,1.97051658,0.01576511,0.03863386,0.06581407,1.37489307,0.95487062,0.33955215,0.23973396,0.09397264
-5.86193097,1.86900132,0.01510591,0.03681359,0.06256548,1.30438775,0.92590329,0.31145631,0.22816646,0.08892809
-5.85592796,1.77330830,0.01447230,0.03508173,0.05944904,1.23806929,0.89923999,0.28468568,0.21727746,0.08423305
-5.84992496,1.68388985,0.01386767,0.03345918,0.05647845,1.17621363,0.87485675,0.25940207,0.20713447,0.07991810
-5.84392196,1.60107038,0.01329444,0.03196596,0.05366409,1.11899929,0.85265912,0.23573871,0.19778820,0.07600822
-5.83791896,1.52505499,0.01275406,0.03062106,0.05101316,1.06651456,0.83249024,0.21380103,0.18927323,0.07252326
-5.83191596,1.45594090,0.01224701,0.02944248,0.04852987,1.01876681,0.81414079,0.19366782,0.18160901,0.06947854
-5.82591296,1.39373095,0.01177289,0.02844716,0.04621567,0.97569350,0.79736056,0.17539287,0.17480139,0.06688543
-5.81990995,1.33834872,0.01133049,0.02765102,0.04406957,0.93717442,0.78187108,0.15900680,0.16884449,0.06475213
-5.81390695,1.28965457,0.01091792,0.02706897,0.04208848,0.90304471,0.76737881,0.14451926,0.16372274,0.06308431
-5.80790395,1.24746197,0.01053272,0.02671489,0.04026759,0.87310801,0.75358831,0.13192113,0.15941321,0.06188583
-5.80190095,1.21155344,0.01017201,0.02660169,0.03860076,0.84714943,0.74021494,0.12118698,0.15588790,0.06115935
-5.79589795,1.18169557,0.00983269,0.02674127,0.03708095,0.82494770,0.72699654,0.11227736,0.15311598,0.06090684
-5.78989495,1.15765253,0.00951153,0.02714447,0.03570060,0.80628618,0.71370358,0.10514120,0.15106590,0.06113002
-5.78389195,1.13919759,0.00920538,0.02782103,0.03445196,0.79096233,0.70014748,0.09971796,0.14970728,0.06183062
-5.77788894,1.12612240,0.00891132,0.02877948,0.03332750,0.77879538,0.68618678,0.09593967,0.14901239,0.06301050
-5.77188594,1.11824373,0.00862674,0.03002700,0.03232012,0.76963200,0.67173091,0.09373279,0.14895734,0.06467163
-5.76588294,1.11540764,0.00834947,0.03156922,0.03142340,0.76334994,0.65674167,0.09301975,0.14952284,0.06681594
-5.75987994,1.11749106,0.00807787,0.03341010,0.03063176,0.75985958,0.64123224,0.09372032,0.15069453,0.06944499
-5.75387694,1.12440107,0.00781087,0.03555165,0.02994051,0.75910356,0.62526406,0.09575268,0.15246295,0.07255959
-5.74787394,1.13607192,0.00754797,0.03799374,0.02934593,0.76105465,0.60894177,0.09903425,0.15482307,0.07615934
-5.74187094,1.15246038,0.00728927,0.04073392,0.02884517,0.76571205,0.59240650,0.10348233,0.15777355,0.08024202
-5.73586793,1.17353951,0.00703537,0.04376721,0.02843616,0.77309646,0.57582804,0.10901447,0.16131575,0.08480315
-5.72986493,1.19929148,0.00678739,0.04708596,0.02811748,0.78324417,0.55939610,0.11554871,0.16545248,0.08983537
-5.72386193,1.22969971,0.00654681,0.05067977,0.02788815,0.79620047,0.54331135,0.12300371,0.17018671,0.09532803
-5.71785893,1.26474059,0.00631540,0.05453547,0.02774740,0.81201262,0.52777642,0.13129866,0.17552015,0.10126676
-5.71185593,1.30437530,0.00609515,0.05863709,0.02769449,0.83072274,0.51298741,0.14035324,0.18145191,0.10763321
-5.70585293,1.34854178,0.00588808,0.06296605,0.02772845,0.85236061,0.49912615,0.15008743,0.18797717,0.11440481
-5.69984992,1.39714715,0.00569620,0.06750128,0.02784786,0.87693690,0.48635358,0.16042135,0.19508602,0.12155479
-5.69384692,1.45006078,0.00552137,0.07221947,0.02805068,0.90443658,0.47480428,0.17127507,0.20276243,0.12905218
-5.68784392,1.50710804,0.00536522,0.07709543,0.02833407,0.93481304,0.46458246,0.18256844,0.21098338,0.13686207
-5.68184092,1.56806492,0.00522904,0.08210239,0.02869429,0.96798272,0.45575932,0.19422098,0.21971824,0.14494587
-5.67583792,1.63265368,0.00511375,0.08721248,0.02912659,1.00382060,0.44837189,0.20615183,0.22892833,0.15326174
-5.66983492,1.70053960,0.00501982,0.09239709,0.02962523,1.04215656,0.44242317,0.21827969,0.23856665,0.16176510
-5.66383192,1.77132907,0.00494726,0.09762739,0.03018342,1.08277284,0.43788355,0.23052302,0.24857793,0.17040917
-5.65782891,1.84456915,0.00489559,0.10287477,0.03079350,1.12540273,0.43469339,0.24280020,0.25889879,0.17914563
-5.65182591,1.91974895,0.00486385,0.10811125,0.03144695,1.16973067,0.43276645,0.25502988,0.26945820,0.18792523
-5.64582291,1.99630291,0.00485064,0.11330990,0.03213461,1.21539400,0.43199421,0.26713152,0.28017806,0.19669856
-5.63981991,2.07361634,0.00485412,0.11844527,0.03284684,1.26198640,0.43225073,0.27902600,0.29097414,0.20541671
-5.63381691,2.15103324,0.00487208,0.12349365,0.03357377,1.30906336,0.43339799,0.29063645,0.30175711,0.21403201
-5.62781391,2.22786671,0.00490200,0.12843335,0.03430554,1.35614954,0.43529145,0.30188920,0.31243383,0.22249878
-5.62181091,2.30341177,0.00494111,0.13324499,0.03503252,1.40274812,0.43778572,0.31271493,0.32290894,0.23077402
-5.61580790,2.37696048,0.00498649,0.13791157,0.03574559,1.44835211,0.44074018,0.32304985,0.33308653,0.23881821
-5.60980490,2.44781918,0.00503510,0.14241863,0.03643640,1.49245718,0.44402435,0.33283705,0.34287208,0.24659595
-5.60380190,2.51532734,0.00508391,0.14675430,0.03709753,1.53457587,0.44752290,0.34202785,0.35217452,0.25407668
-5.59779890,2.57887730,0.00512996,0.15090928,0.03772276,1.57425267,0.45114012,0.35058310,0.36090845,0.26123536
-5.59179590,2.63793438,0.00517042,0.15487686,0.03830715,1.61107931,0.45480375,0.35847450,0.36899634,0.26805303
-5.58579290,2.69205620,0.00520272,0.15865279,0.03884719,1.64470962,0.45846795,0.36568563,0.37637081,0.27451734
-5.57978989,2.74091049,0.00522453,0.16223524,0.03934084,1.67487333,0.46211540,0.37221289,0.38297672,0.28062301
-5.57378689,2.78429024,0.00523390,0.16562468,0.03978753,1.70138798,0.46575829,0.37806604,0.38877318,0.28637206
-5.56778389,2.82212522,0.00522925,0.16882370,0.04018809,1.72416813,0.46943825,0.38326847,0.39373521,0.29177401
-5.56178089,2.85448911,0.00520943,0.17183690,0.04054467,1.74323140,0.47322496,0.38785696,0.39785504,0.29684573
-5.55577789,2.88160139,0.00517374,0.17467069,0.04086053,1.75870068,0.47721366,0.39188106,0.40114300,0.30161121
-5.54977489,2.90382344,0.00512193,0.17733305,0.04113991,1.77080208,0.48152140,0.39540193,0.40362780,0.30610096
-5.54377189,2.92164870,0.00505421,0.17983332,0.04138771,1.77985853,0.48628209,0.39849074,0.40535626,0.31035119
-5.53776888,2.93568678,0.00497122,0.18218186,0.04160928,1.78627896,0.49164059,0.40122653,0.40639234,0.31440271
-5.53176588,2.94664184,0.00487401,0.18438975,0.04181013,1.79054332,0.49774592,0.40369373,0.40681556,0.31829955
-5.52576288,2.95528604,0.00476400,0.18646834,0.04199559,1.79318401,0.50474381,0.40597925,0.40671875,0.32208726
-5.51975988,2.96242875,0.00464292,0.18842886,0.04217060,1.79476420,0.51276885,0.40816935,0.40620517,0.32581112
-5.51375688,2.96888292,0.00451277,0.19028188,0.04233938,1.79585420,0.52193663,0.41034634,0.40538515,0.32951410
-5.50775388,2.97543000,0.00437574,0.19203682,0.04250520,1.79700661,0.53233604,0.41258526,0.40437230,0.33323478
-5.50175088,2.98278494,0.00423417,0.19370146,0.04267019,1.79873166,0.54402232,0.41495076,0.40327945,0.33700529
-5.49574787,2.99156299,0.00409049,0.19528145,0.04283514,1.80147373,0.55701090,0.41749418,0.40221451,0.34084941
-5.48974487,3.00224994,0.00394710,0.19677991,0.04299940,1.80559026,0.57127264,0.42025119,0.40127640,0.34478094
-5.48374187,3.01517739,0.00380641,0.19819715,0.04316081,1.81133413,0.58673063,0.42323991,0.40055127,0.34880238
-5.47773887,3.03050442,0.00367070,0.19953059,0.04331569,1.81884050,0.60325876,0.42645986,0.40010919,0.35290423
-5.47173587,3.04820674,0.00354213,0.20077485,0.04345891,1.82811870,0.62068234,0.42989171,0.40000151,0.35706485
-5.46573287,3.06807429,0.00342269,0.20192212,0.04358402,1.83904985,0.63878084,0.43349790,0.40025903,0.36125099
-5.45972986,3.08971748,0.00331419,0.20296279,0.04368338,1.85139037,0.65729262,0.43722422,0.40089113,0.36541914
-5.45372686,3.11258225,0.00321825,0.20388641,0.04374846,1.86478131,0.67592184,0.44100235,0.40188592,0.36951760
-5.44772386,3.13597343,0.00313628,0.20468288,0.04377008,1.87876325,0.69434708,0.44475312,0.40321149,0.37348933
-5.44172086,3.15908562,0.00306950,0.20534396,0.04373876,1.89279612,0.71223161,0.44839066,0.40481825,0.37727542
-5.43571786,3.18104028,0.00301899,0.20586494,0.04364507,1.90628311,0.72923488,0.45182699,0.40664223,0.38081914
-5.42971486,3.20092758,0.00298566,0.20624648,0.04348001,1.91859771,0.74502474,0.45497708,0.40860928,0.38407039
-5.42371186,3.21785105,0.00297034,0.20649647,0.04323539,1.92911254,0.75929016,0.45776400,0.41064001,0.38699025
-5.41770885,3.23097319,0.00297378,0.20663179,0.04290419,1.93722891,0.77175362,0.46012398,0.41265517,0.38955560
-5.41170585,3.23955983,0.00299671,0.20668002,0.04248093,1.94240552,0.78218297,0.46201107,0.41458135,0.39176327
-5.40570285,3.24302135,0.00303985,0.20668064,0.04196191,1.94418537,0.79040210,0.46340130,0.41635664,0.39363384
-5.39969985,3.24094867,0.00310396,0.20668602,0.04134556,1.94221941,0.79629996,0.46429582,0.41793592,0.39521444
-5.39369685,3.23314251,0.00318988,0.20676170,0.04063254,1.93628605,0.79983766,0.46472313,0.41929569,0.39658068
-5.38769385,3.21963430,0.00329851,0.20698624,0.03982589,1.92630566,0.80105313,0.46474003,0.42043799,0.39783735
-5.38169085,3.20069795,0.00343084,0.20745025,0.03893105,1.91234945,0.80006322,0.46443130,0.42139328,0.39911775
-5.37568784,3.17685159,0.00358795,0.20825485,0.03795586,1.89464232,0.79706314,0.46390803,0.42222210,0.40058173
-5.36968484,3.14884934,0.00377096,0.20950938,0.03691035,1.87355969,0.79232297,0.46330461,0.42301535,0.40241227
-5.36368184,3.11766315,0.00398103,0.21132854,0.03580664,1.84961826,0.78618157,0.46277453,0.42389312,0.40481080
-5.35767884,3.08445552,0.00421933,0.21382895,0.03465861,1.82346135,0.77903785,0.46248506,0.42500208,0.40799126
-5.35167584,3.05054406,0.00448693,0.21712530,0.03348163,1.79583919,0.77133975,0.46261110,0.42651153,0.41217330
-5.34567284,3.01735936,0.00478478,0.22132619,0.03229218,1.76758512,0.76357118,0.46332837,0.42860812,0.41757461
-5.33966983,2.98639775,0.00511362,0.22652992,0.03110752,1.73958860,0.75623750,0.46480636,0.43148949,0.42440287
-5.33366683,2.95917083,0.00547394,0.23282022,0.02994526,1.71276605,0.74984974,0.46720114,0.43535708,0.43284760
-5.32766383,2.93715377,0.00586584,0.24026234,0.02882309,1.68803075,0.74490832,0.47064863,0.44040833,0.44307211
-5.32166083,2.92173422,0.00628899,0.24889944,0.02775834,1.66626277,0.74188667,0.47525838,0.44682853,0.45520611
-5.31565783,2.91416399,0.00674256,0.25874964,0.02676777,1.64828017,0.74121527,0.48110830,0.45478276,0.46933906
-5.30965483,2.91551511,0.00722517,0.26980372,0.02586730,1.63481252,0.74326672,0.48824058,0.46440812,0.48551472
-5.30365183,2.92664195,0.00773479,0.28202371,0.02507181,1.62647750,0.74834227,0.49665893,0.47580661,0.50372712
-5.29764882,2.94815077,0.00826878,0.29534239,0.02439505,1.62376159,0.75666029,0.50632738,0.48903894,0.52391800
-5.29164582,2.98037784,0.00882379,0.30966375,0.02384954,1.62700529,0.76834709,0.51717068,0.50411963,0.54597612
-5.28564282,3.02337670,0.00939584,0.32486445,0.02344656,1.63639344,0.78343037,0.52907628,0.52101343,0.56973834
-5.27963982,3.07691511,0.00998029,0.34079635,0.02319621,1.65195079,0.80183568,0.54189792,0.53963354,0.59499246
-5.27363682,3.14048165,0.01057191,0.35728986,0.02310740,1.67354302,0.82338589,0.55546058,0.55984140,0.62148201
-5.26763382,3.21330169,0.01116494,0.37415823,0.02318797,1.70088283,0.84780386,0.56956671,0.58144848,0.64891258
-5.26163082,3.29436210,0.01175319,0.39120252,0.02344471,1.73354101,0.87471830,0.58400347,0.60421980,0.67695978
-5.25562781,3.38244372,0.01233012,0.40821729,0.02388342,1.77096188,0.90367256,0.59855059,0.62787930,0.70527837
-5.24962481,3.47616037,0.01288898,0.42499651,0.02450887,1.81248237,0.93413633,0.61298870,0.65211677,0.73351251
-5.24362181,3.57400294,0.01342295,0.44133993,0.02532478,1.85735426,0.96551972,0.62710764,0.67659631,0.76130658
-5.23761881,3.67438706,0.01392529,0.45705933,0.02633366,1.90476830,0.99718946,0.64071445,0.70096586,0.78831637
-5.23161581,3.77570230,0.01438947,0.47198462,0.02753665,1.95387972,1.02848672,0.65364078,0.72486773,0.81422013
-5.22561281,3.87636150,0.01480935,0.48596948,0.02893322,2.00383395,1.05874588,0.66574928,0.74794946,0.83872911
-5.21960980,3.97484801,0.01517931,0.49889643,0.03052087,2.05379161,1.08731374,0.67693884,0.76987481,0.86159716
-5.21360680,4.06975935,0.01549442,0.51068087,0.03229474,2.10295209,1.11356858,0.68714834,0.79033443,0.88262897
-5.20760380,4.15984567,0.01575053,0.52127419,0.03424721,2.15057468,1.13693825,0.69635887,0.80905565,0.90168654
-5.20160080,4.24404149,0.01594442,0.53066544,0.03636753,2.19599679,1.15691679,0.70459417,0.82581108,0.91869365
-5.19559780,4.32148963,0.01607388,0.53888174,0.03864139,2.23864848,1.17307900,0.71191945,0.84042561,0.93363792
-5.18959480,4.39155661,0.01613777,0.54598712,0.04105066,2.27806311,1.18509228,0.71843847,0.85278141,0.94657029
-5.18359180,4.45383884,0.01613606,0.55207978,0.04357316,2.31388370,1.19272547,0.72428903,0.86282081,0.95760205
-5.17758879,4.50815971,0.01606987,0.55728790,0.04618253,2.34586507,1.19585427,0.72963714,0.87054677,0.96689905
-5.17158579,4.55455776,0.01594141,0.56176408,0.04884840,2.37387178,1.19446304,0.73466990,0.87602090,0.97467370
-5.16558279,4.59326681,0.01575396,0.56567846,0.05153654,2.39787226,1.18864295,0.73958754,0.87935923,0.98117464
-5.15957979,4.62468889,0.01551177,0.56921094,0.05420938,2.41792945,1.17858661,0.74459488,0.88072567,0.98667477
-5.15357679,4.64936165,0.01522001,0.57254272,0.05682663,2.43418863,1.16457929,0.74989237,0.88032368,0.99145795
-5.14757379,4.66792180,0.01488458,0.57584758,0.05934614,2.44686306,1.14698730,0.75566741,0.87838641,0.99580510
-5.14157079,4.68106641,0.01451199,0.57928329,0.06172490,2.45621818,1.12624394,0.76208591,0.87516581,0.99998030
-5.13556778,4.68951422,0.01410923,0.58298353,0.06392020,2.46255523,1.10283362,0.76928470,0.87092124,1.00421764
-5.12956478,4.69396880,0.01368358,0.58705088,0.06589094,2.46619500,1.07727494,0.77736495,0.86590818,1.00870941
-5.12356178,4.69508543,0.01324243,0.59155115,0.06759889,2.46746245,1.05010340,0.78638692,0.86036759,1.01359640
-5.11755878,4.69344343,0.01279316,0.59650948,0.06901008,2.46667304,1.02185448,0.79636631,0.85451642,1.01896083
-5.11155578,4.68952527,0.01234295,0.60190847,0.07009602,2.46412110,0.99304790,0.80727228,0.84853976,1.02482228
-5.10555278,4.68370339,0.01189863,0.60768848,0.07083485,2.46007094,0.96417356,0.81902732,0.84258504,1.03113710
-5.09954977,4.67623537,0.01146661,0.61375024,0.07121236,2.45475075,0.93567984,0.83150893,0.83675851,1.03780121
-5.09354677,4.66726742,0.01105272,0.61995962,0.07122271,2.44834968,0.90796460,0.84455321,0.83112413,1.04465637
-5.08754377,4.65684592,0.01066214,0.62615450,0.07086895,2.44101783,0.88136916,0.85796003,0.82570491,1.05149961
-5.08154077,4.64493600,0.01029939,0.63215335,0.07016321,2.43286915,0.85617535,0.87149982,0.82048652,1.05809539
-5.07553777,4.63144600,0.00996821,0.63776516,0.06912662,2.42398676,0.83260562,0.88492156,0.81542295,1.06418989
-5.06953477,4.61625629,0.00967166,0.64280015,0.06778891,2.41443047,0.81082591,0.89796178,0.81044379,1.06952669
-5.06353177,4.59925041,0.00941203,0.64708091,0.06618774,2.40424563,0.79095096,0.91035409,0.80546273,1.07386295
-5.05752876,4.58034675,0.00919093,0.65045304,0.06436769,2.39347305,0.77305161,0.92183908,0.80038673,1.07698534
-5.05152576,4.55952878,0.00900932,0.65279511,0.06237915,2.38215909,0.75716343,0.93217391,0.79512529,1.07872477
-5.04552276,4.53687182,0.00886758,0.65402702,0.06027687,2.37036546,0.74329621,0.94114144,0.78959932,1.07896903
-5.03951976,4.51256479,0.00876556,0.65411654,0.05811849,2.35817803,0.73144350,0.94855850,0.78374912,1.07767278
-5.03351676,4.48692559,0.00870265,0.65308348,0.05596295,2.34571422,0.72159175,0.95428278,0.77754097,1.07486419
-5.02751376,4.46040897,0.00867788,0.65100133,0.05386889,2.33312851,0.71372846,0.95821836,0.77097203,1.07064791
-5.02151076,4.43360652,0.00868997,0.64799619,0.05189300,2.32061573,0.70784884,0.96031945,0.76407331,1.06520411
-5.01550775,4.40723844,0.00873741,0.64424304,0.05008860,2.30841194,0.70396072,0.96059230,0.75691051,1.05878369
-5.00950475,4.38213769,0.00881853,0.63995948,0.04850422,2.29679296,0.70208745,0.95909523,0.74958289,1.05169985
-5.00350175,4.35922707,0.00893153,0.63539730,0.04718238,2.28607039,0.70226875,0.95593677,0.74222007,1.04431647
-4.99749875,4.33949047,0.00907457,0.63083226,0.04615857,2.27658547,0.70455950,0.95127208,0.73497715,1.03703390
-4.99149575,4.32393974,0.00924576,0.62655258,0.04546046,2.26870106,0.70902682,0.94529778,0.72802831,1.03027290
-4.98549275,4.31357879,0.00944321,0.62284683,0.04510732,2.26279190,0.71574549,0.93824541,0.72155940,1.02445749
-4.97948974,4.30936661,0.00966505,0.61999169,0.04510970,2.25923387,0.72479232,0.93037385,0.71575980,1.01999773
-4.97348674,4.31218114,0.00990942,0.61824026,0.04546932,2.25839246,0.73623965,0.92196101,0.71081407,1.01727308
-4.96748374,4.32278541,0.01017446,0.61781151,0.04617925,2.26061101,0.75014866,0.91329505,0.70689378,1.01661726
-4.96148074,4.34179769,0.01045835,0.61888124,0.04722428,2.26619912,0.76656266,0.90466545,0.70414990,1.01830528
-4.95547774,4.36966654,0.01075920,0.62157514,0.04858151,2.27542181,0.78550094,0.89635441,0.70270610,1.02254310
-4.94947474,4.40665202,0.01107512,0.62596398,0.05022114,2.28848952,0.80695339,0.88862849,0.70265333,1.02946033
-4.94347174,4.45281324,0.01140410,0.63206125,0.05210743,2.30554949,0.83087620,0.88173116,0.70404573,1.03910628
-4.93746873,4.50800272,0.01174407,0.63982322,0.05419977,2.32667864,0.85718871,0.87587602,0.70689809,1.05144910
-4.93146573,4.57186720,0.01209278,0.64915122,0.05645385,2.35187809,0.88577159,0.87124121,0.71118498,1.06637815
-4.92546273,4.64385449,0.01244784,0.65989605,0.05882293,2.38106943,0.91646617,0.86796482,0.71684128,1.08370905
-4.91945973,4.72322574,0.01280666,0.67186406,0.06125912,2.41409283,0.94907503,0.86614147,0.72376427,1.10319114
-4.91345673,4.80907201,0.01316642,0.68482459,0.06371457,2.45070671,0.98336350,0.86582017,0.73181698,1.12451671
-4.90745373,4.90033439,0.01352410,0.69851835,0.06614274,2.49058926,1.01906204,0.86700322,0.74083255,1.14733160
-4.90145073,4.99582640,0.01387644,0.71266626,0.06849942,2.53334133,1.05586920,0.86964640,0.75061954,1.17124640
-4.89544772,5.09425802,0.01421994,0.72697840,0.07074371,2.57849087,1.09345510,0.87366013,0.76096775,1.19584800
-4.88944472,5.19426022,0.01455092,0.74116268,0.07283881,2.62549871,1.13146511,0.87891182,0.77165442,1.22071076
-4.88344172,5.29440962,0.01486551,0.75493286,0.07475263,2.67376554,1.16952385,0.88522913,0.78245061,1.24540720
-4.87743872,5.39325265,0.01515973,0.76801589,0.07645818,2.72264021,1.20723921,0.89240422,0.79312743,1.26951777
-4.87143572,5.48932922,0.01542952,0.78015821,0.07793378,2.77142918,1.24420663,0.90019887,0.80346209,1.29263971
-4.86543272,5.58119561,0.01567083,0.79113109,0.07916308,2.81940708,1.28001353,0.90835043,0.81324357,1.31439474
-4.85942971,5.66744699,0.01587967,0.80073498,0.08013486,2.86582855,1.31424404,0.91657848,0.82227789,1.33443595
-4.85342671,5.74673971,0.01605224,0.80880295,0.08084273,2.90994120,1.34648413,0.92459215,0.83039275,1.35245369
-4.84742371,5.81781353,0.01618500,0.81520333,0.08128467,2.95099963,1.37632730,0.93209788,0.83744175,1.36818076
-4.84142071,5.87951426,0.01627479,0.81984164,0.08146251,2.98828050,1.40338085,0.93880760,0.84330800,1.38139700
-4.83541771,5.93081660,0.01631893,0.82266198,0.08138137,3.02109849,1.42727274,0.94444704,0.84790717,1.39193339
-4.82941471,5.97084734,0.01631531,0.82364795,0.08104905,3.04882270,1.44765920,0.94876395,0.85118998,1.39967579
-4.82341171,5.99890846,0.01626249,0.82282320,0.08047553,3.07089341,1.46423273,0.95153607,0.85314416,1.40456816
-4.81740870,6.01449960,0.01615983,0.82025154,0.07967248,3.08683853,1.47673054,0.95257850,0.85379575,1.40661537
-4.81140570,6.01733899,0.01600748,0.81603673,0.07865284,3.09628928,1.48494305,0.95175029,0.85320978,1.40588532
-4.80540270,6.00738195,0.01580651,0.81032174,0.07743055,3.09899447,1.48872214,0.94895984,0.85149032,1.40251025
-4.79939970,5.98483554,0.01555891,0.80328742,0.07602035,3.09483276,1.48798883,0.94416906,0.84877965,1.39668682
-4.79339670,5.95016839,0.01526760,0.79515053,0.07443766,3.08382214,1.48273993,0.93739583,0.84525671,1.38867496
-4.78739370,5.90411416,0.01493642,0.78616087,0.07269856,3.06612613,1.47305327,0.92871491,0.84113453,1.37879488
-4.78139070,5.84766792,0.01457007,0.77659751,0.07081986,3.04205606,1.45909116,0.91825685,0.83665682,1.36742244
-4.77538769,5.78207427,0.01417404,0.76676405,0.06881910,3.01206906,1.44110173,0.90620515,0.83209345,1.35498236
-4.76938469,5.70880708,0.01375452,0.75698278,0.06671467,2.97676148,1.41941802,0.89279163,0.82773507,1.34193949
-4.76338169,5.62954057,0.01331826,0.74758793,0.06452580,2.93685779,1.39445460,0.87829006,0.82388675,1.32878826
-4.75737869,5.54611226,0.01287240,0.73891811,0.06227260,2.89319493,1.36670171,0.86300844,0.82086084,1.31604033
-4.75137569,5.46047880,0.01242436,0.73130801,0.05997593,2.84670270,1.33671714,0.84728000,0.81896925,1.30421102
-4.74537269,5.37466593,0.01198159,0.72507985,0.05765725,2.79838069,1.30511606,0.83145349,0.81851529,1.29380494
-4.73936968,5.29071438,0.01155145,0.72053469,0.05533839,2.74927246,1.27255899,0.81588292,0.81978545,1.28530137
-4.73336668,5.21062397,0.01114098,0.71794409,0.05304115,2.70043817,1.23973858,0.80091728,0.82304136,1.27913998
-4.72736368,5.13629803,0.01075672,0.71754248,0.05078696,2.65292633,1.20736544,0.78689060,0.82851228,1.27570769
-4.72136068,5.06949057,0.01040460,0.71952053,0.04859638,2.60774614,1.17615369,0.77411267,0.83638847,1.27532720
-4.71535768,5.01175858,0.01008972,0.72401995,0.04648859,2.56584121,1.14680668,0.76286093,0.84681579,1.27824776
-4.70935468,4.96442140,0.00981627,0.73112994,0.04448094,2.52806590,1.12000325,0.75337347,0.85989170,1.28463872
-4.70335168,4.92852902,0.00958744,0.74088552,0.04258847,2.49516499,1.09638519,0.74584381,0.87566304,1.29458617
-4.69734867,4.90484061,0.00940532,0.75326779,0.04082349,2.46775757,1.07654598,0.74041715,0.89412560,1.30809285
-4.69134567,4.89381400,0.00927092,0.76820627,0.03919527,2.44632557,1.06102120,0.73718849,0.91522559,1.32508130
-4.68534267,4.89560648,0.00918410,0.78558297,0.03770982,2.43120728,1.05028084,0.73620243,0.93886303,1.34540019
-4.67933967,4.91008658,0.00914370,0.80523832,0.03636979,2.42259588,1.04472340,0.73745457,0.96489685,1.36883342
-4.67333667,4.93685584,0.00914752,0.82697842,0.03517451,2.42054290,1.04467187,0.74089446,0.99315146,1.39511150
-4.66733367,4.97527955,0.00919245,0.85058334,0.03412012,2.42496610,1.05037155,0.74642978,1.02342453,1.42392471
-4.66133067,5.02452441,0.00927461,0.87581614,0.03319986,2.43566136,1.06198942,0.75393166,1.05549563,1.45493721
-4.65532766,5.08360139,0.00938946,0.90243202,0.03240451,2.45231768,1.07961492,0.76324064,1.08913515,1.48780150
-4.64932466,5.15141140,0.00953196,0.93018726,0.03172279,2.47453460,1.10326197,0.77417325,1.12411316,1.52217247
-4.64332166,5.22679168,0.00969677,0.95884755,0.03114199,2.50184120,1.13287185,0.78652882,1.16020767,1.55772026
