energy_ev,total_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up,Zr_p_up,Zr_d_up
-5.48374187,1.16824441,0.01419846,0.24028663,0.00652551,0.56517853,0.19313027,0.14268346,0.55191802,0.20017547
-5.47773887,1.17146267,0.01431776,0.24090858,0.00666086,0.56870478,0.19520166,0.14285341,0.55177885,0.20070303
-5.47173587,1.17666972,0.01443984,0.24104765,0.00677361,0.57433298,0.19849947,0.14347692,0.55106713,0.20121929
-5.46573287,1.18355356,0.01455442,0.24068285,0.00686237,0.58186792,0.20295773,0.14449067,0.54966675,0.20170052
-5.45972986,1.19185125,0.01465093,0.23981523,0.00692668,0.59112462,0.20851143,0.14583065,0.54750024,0.20213779
-5.45372686,1.20136833,0.01471898,0.23846988,0.00696709,0.60193942,0.21510073,0.14743589,0.54453573,0.20253908
-5.44772386,1.21199346,0.01474884,0.23669675,0.00698515,0.61417885,0.22267456,0.14925192,0.54079157,0.20293062
-5.44172086,1.22370779,0.01473182,0.23457029,0.00698347,0.62774607,0.23119335,0.15123361,0.53633855,0.20335713
-5.43571786,1.23658864,0.01466068,0.23218792,0.00696560,0.64258458,0.24063093,0.15334738,0.53129938,0.20388108
-5.42971486,1.25080757,0.01452987,0.22966744,0.00693602,0.65867910,0.25097539,0.15557275,0.52584584,0.20458111
-5.42371186,1.26662308,0.01433582,0.22714343,0.00689997,0.67605382,0.26222899,0.15790298,0.52019352,0.20554949
-5.41770885,1.28436859,0.01407699,0.22476295,0.00686339,0.69476822,0.27440730,0.16034508,0.51459460,0.20688897
-5.41170585,1.30443645,0.01375398,0.22268062,0.00683269,0.71491090,0.28753738,0.16291897,0.50932903,0.20870904
-5.40570285,1.32725896,0.01336945,0.22105337,0.00681457,0.73659176,0.30165553,0.16565602,0.50469458,0.21112185
-5.39969985,1.35328740,0.01292800,0.22003509,0.00681589,0.75993318,0.31680441,0.16859698,0.50099615,0.21423795
-5.39369685,1.38297029,0.01243594,0.21977138,0.00684340,0.78506074,0.33302996,0.17178951,0.49853500,0.21816205
-5.38769385,1.41673170,0.01190111,0.22039459,0.00690358,0.81209392,0.35037819,0.17528535,0.49759811,0.22298897
-5.38169085,1.45495059,0.01133246,0.22201932,0.00700243,0.84113729,0.36889198,0.17913727,0.49844823,0.22879982
-5.37568784,1.49794210,0.01073984,0.22473853,0.00714526,0.87227258,0.38860803,0.18339606,0.50131491,0.23565872
-5.36968484,1.54594112,0.01013355,0.22862027,0.00733654,0.90555193,0.40955404,0.18810754,0.50638673,0.24360995
-5.36368184,1.59908870,0.00952407,0.23370522,0.00757971,0.94099246,0.43174617,0.19330974,0.51380481,0.25267563
-5.35767884,1.65742143,0.00892172,0.24000496,0.00787707,0.97857215,0.45518685,0.19903043,0.52365793,0.26285402
-5.35167584,1.72086385,0.00833634,0.24750090,0.00822963,1.01822715,0.47986274,0.20528495,0.53597902,0.27411837
-5.34567284,1.78922374,0.00777705,0.25614409,0.00863700,1.05985018,0.50574303,0.21207446,0.55074315,0.28641627
-5.33966983,1.86219013,0.00725205,0.26585559,0.00909737,1.10328994,0.53277781,0.21938466,0.56786685,0.29966961
-5.33366683,1.93933374,0.00676844,0.27652755,0.00960745,1.14835131,0.56089666,0.22718494,0.58720883,0.31377496
-5.32766383,2.02010967,0.00633209,0.28802490,0.01016246,1.19479610,0.59000718,0.23542804,0.60857178,0.32860446
-5.32166083,2.10386207,0.00594761,0.30018758,0.01075620,1.24234409,0.61999368,0.24405011,0.63170538,0.34400717
-5.31565783,2.18983059,0.00561827,0.31283342,0.01138110,1.29067444,0.65071590,0.25297133,0.65631028,0.35981088
-5.30965483,2.27715873,0.00534603,0.32576141,0.01202835,1.33942713,0.68200785,0.26209688,0.68204311,0.37582444
-5.30365183,2.36490393,0.00513161,0.33875563,0.01268808,1.38820477,0.71367691,0.27131834,0.70852240,0.39184048
-5.29764882,2.45204954,0.00497450,0.35158957,0.01334957,1.43657463,0.74550331,0.28051558,0.73533535,0.40763870
-5.29164582,2.53751881,0.00487308,0.36403098,0.01400145,1.48407126,0.77724006,0.28955893,0.76204558,0.42298970
-5.28564282,2.62019099,0.00482471,0.37584707,0.01463207,1.53019982,0.80861370,0.29831175,0.78820151,0.43765920
-5.27963982,2.69891968,0.00482584,0.38681006,0.01522973,1.57444034,0.83932584,0.30663333,0.81334560,0.45141283
-5.27363682,2.77255331,0.00487212,0.39670301,0.01578306,1.61625332,0.86905571,0.31438196,0.83702412,0.46402130
-5.26763382,2.83995768,0.00495851,0.40532568,0.01628139,1.65508658,0.89746398,0.32141835,0.85879739,0.47526581
-5.26163082,2.90004030,0.00507941,0.41250038,0.01671504,1.69038369,0.92419763,0.32760907,0.87825023,0.48494374
-5.25562781,2.95177601,0.00522876,0.41807755,0.01707574,1.72159391,0.94889609,0.33283006,0.89500238,0.49287429
-5.24962481,2.99423326,0.00540017,0.42194092,0.01735685,1.74818353,0.97119852,0.33697012,0.90871865,0.49890395
-5.24362181,3.02660025,0.00558706,0.42401203,0.01755376,1.76964835,0.99075207,0.33993425,0.91911836,0.50291161
-5.23761881,3.04821009,0.00578272,0.42425381,0.01766400,1.78552707,1.00722076,0.34164665,0.92598382,0.50481304
-5.23161581,3.05856383,0.00598051,0.42267318,0.01768751,1.79541501,1.02029501,0.34205342,0.92916747,0.50456455
-5.22561281,3.05735056,0.00617390,0.41932242,0.01762669,1.79897773,1.02970107,0.34112474,0.92859738,0.50216564
-5.21960980,3.04446334,0.00635667,0.41429915,0.01748645,1.79596395,1.03521034,0.33885644,0.92428083,0.49766046
-5.21360680,3.02001034,0.00652295,0.40774493,0.01727416,1.78621708,1.03664790,0.33527091,0.91630573,0.49113797
-5.20760380,2.98432025,0.00666740,0.39984241,0.01699952,1.76968494,1.03390000,0.33041735,0.90483981,0.48273068
-5.20160080,2.93794148,0.00678530,0.39081103,0.01667439,1.74642698,1.02692012,0.32437110,0.89012747,0.47261208
-5.19559780,2.88163497,0.00687261,0.38090154,0.01631248,1.71661870,1.01573327,0.31723242,0.87248430,0.46099266
-5.18959480,2.81636041,0.00692612,0.37038922,0.01592903,1.68055271,1.00043829,0.30912426,0.85228950,0.44811471
-5.18359180,2.74325626,0.00694346,0.35956631,0.01554046,1.63863653,0.98120786,0.30018960,0.82997635,0.43424605
-5.17758879,2.66361396,0.00692316,0.34873369,0.01516390,1.59138679,0.95828642,0.29058792,0.80602096,0.41967291
-5.17158579,2.57884726,0.00686472,0.33819222,0.01481676,1.53942003,0.93198567,0.28049136,0.78092989,0.40469223
-5.16558279,2.49045743,0.00676853,0.32823402,0.01451627,1.48344038,0.90267797,0.27008032,0.75522683,0.38960359
-5.15957979,2.39999576,0.00663593,0.31913394,0.01427898,1.42422438,0.87078786,0.25953894,0.72943886,0.37470113
-5.15357679,2.30902434,0.00646907,0.31114168,0.01412036,1.36260345,0.83678186,0.24905033,0.70408292,0.36026574
-5.14757379,2.21907682,0.00627093,0.30447470,0.01405430,1.29944471,0.80115700,0.23879195,0.67965268,0.34655777
-5.14157079,2.13162017,0.00604515,0.29931232,0.01409273,1.23563055,0.76442849,0.22893114,0.65660661,0.33381060
-5.13556778,2.04801906,0.00579596,0.29579114,0.01424528,1.17203795,0.72711700,0.21962098,0.63535732,0.32222515
-5.12956478,1.96950392,0.00552804,0.29400205,0.01451896,1.10951798,0.68973591,0.21099662,0.61626284,0.31196565
-5.12356178,1.89714384,0.00524639,0.29398884,0.01491789,1.04887631,0.65277919,0.20317224,0.59962000,0.30315677
-5.11755878,1.83182528,0.00495619,0.29574863,0.01544315,0.99085539,0.61671011,0.19623866,0.58566010,0.29588208
-5.11155578,1.77423708,0.00466267,0.29923398,0.01609265,0.93611872,0.58195141,0.19026168,0.57454717,0.29018406
-5.10555278,1.72486252,0.00437099,0.30435672,0.01686112,0.88523787,0.54887700,0.18528132,0.56637877,0.28606541
-5.09954977,1.68397829,0.00408614,0.31099333,0.01774011,0.83868246,0.51780569,0.18131181,0.56118926,0.28349178
-5.09354677,1.65166046,0.00381280,0.31899164,0.01871819,0.79681349,0.48899685,0.17834244,0.55895558,0.28239563
-5.08754377,1.62779701,0.00355530,0.32817870,0.01978109,0.75987995,0.46264830,0.17633914,0.55960503,0.28268112
-5.08154077,1.61210631,0.00331755,0.33836945,0.02091202,0.72801892,0.43889626,0.17524683,0.56302509,0.28422980
-5.07553777,1.60416069,0.00310300,0.34937591,0.02209205,0.70125888,0.41781723,0.17499232,0.56907455,0.28690684
-5.06953477,1.60341402,0.00291462,0.36101644,0.02330052,0.67952599,0.39943179,0.17548775,0.57759577,0.29056761
-5.06353177,1.60923216,0.00275488,0.37312483,0.02451553,0.66265308,0.38370977,0.17663431,0.58842743,0.29506424
-5.05752876,1.62092497,0.00262581,0.38555872,0.02571450,0.65039080,0.37057681,0.17832622,0.60141722,0.30025197
-5.05152576,1.63777845,0.00252896,0.39820707,0.02687475,0.64242061,0.35992165,0.18045471,0.61643416,0.30599505
-5.04552276,1.65908595,0.00246550,0.41099635,0.02797408,0.63836885,0.35160405,0.18291189,0.63337967,0.31217191
-5.03951976,1.68417684,0.00243620,0.42389512,0.02899138,0.63782157,0.34546283,0.18559427,0.65219727,0.31867947
-5.03351676,1.71244195,0.00244146,0.43691692,0.02990720,0.64033936,0.34132376,0.18840600,0.67288021,0.32543642
-5.02751376,1.74335448,0.00248141,0.45012115,0.03070430,0.64547189,0.33900696,0.19126141,0.69547675,0.33238536
-5.02151076,1.77648590,0.00255585,0.46361200,0.03136809,0.65277145,0.33833355,0.19408706,0.72009284,0.33949378
-5.01550775,1.81151629,0.00266434,0.47753545,0.03188710,0.66180524,0.33913143,0.19682304,0.74689193,0.34675383
-5.00950475,1.84823886,0.00280613,0.49207436,0.03225325,0.67216608,0.34123993,0.19942356,0.77609183,0.35418102
-5.00350175,1.88655875,0.00298023,0.50744190,0.03246203,0.68348109,0.34451328,0.20185693,0.80795864,0.36181184
-4.99749875,1.92648636,0.00318538,0.52387343,0.03251267,0.69541850,0.34882296,0.20410485,0.84279783,0.36970055
-4.99149575,1.96812573,0.00341998,0.54161741,0.03240801,0.70769223,0.35405885,0.20616115,0.88094273,0.37791520
-4.98549275,2.01165872,0.00368216,0.56092525,0.03215444,0.72006448,0.36012938,0.20803011,0.92274060,0.38653312
-4.97948974,2.05732577,0.00396966,0.58204089,0.03176158,0.73234634,0.36696070,0.20972448,0.96853693,0.39563618
-4.97348674,2.10540436,0.00427992,0.60519021,0.03124192,0.74439667,0.37449516,0.21126331,1.01865807,0.40530585
-4.96748374,2.15618617,0.00460994,0.63057075,0.03061038,0.75611950,0.38268914,0.21266979,1.07339314,0.41561839
-4.96148074,2.20995396,0.00495639,0.65834211,0.02988376,0.76746028,0.39151060,0.21396915,1.13297551,0.42664038
-4.95547774,2.26695938,0.00531555,0.68861732,0.02908015,0.77840127,0.40093638,0.21518686,1.19756465,0.43842467
-4.94947474,2.32740261,0.00568335,0.72145552,0.02821831,0.78895650,0.41094953,0.21634718,1.26722899,0.45100697
-4.94347174,2.39141465,0.00605542,0.75685616,0.02731706,0.79916658,0.42153689,0.21747207,1.34193045,0.46440321
-4.93746873,2.45904319,0.00642713,0.79475499,0.02639469,0.80909372,0.43268685,0.21858061,1.42151136,0.47860772
-4.93146573,2.53024244,0.00679366,0.83502190,0.02546837,0.81881722,0.44438764,0.21968895,1.50568432,0.49359220
-4.92546273,2.60486734,0.00715011,0.87746072,0.02455368,0.82842953,0.45662607,0.22081060,1.59402571,0.50930575
-4.91945973,2.68267239,0.00749156,0.92181107,0.02366416,0.83803322,0.46938673,0.22195724,1.68597321,0.52567558
-4.91345673,2.76331491,0.00781320,0.96775210,0.02281105,0.84773866,0.48265176,0.22313976,1.78082771,0.54260868
-4.90745373,2.84636257,0.00811042,1.01490809,0.02200300,0.85766259,0.49640099,0.22436954,1.87776001,0.55999412
-4.90145073,2.93130472,0.00837895,1.06285577,0.02124601,0.86792728,0.51061243,0.22565988,1.97582217,0.57770604
-4.89544772,3.01756672,0.00861492,1.11113303,0.02054341,0.87866025,0.52526305,0.22702730,2.07396346,0.59560702
-4.88944472,3.10452683,0.00881499,1.15924890,0.01989597,0.88999421,0.54032960,0.22849278,2.17105078,0.61355186
-4.88344172,3.19153434,0.00897642,1.20669432,0.01930210,0.90206706,0.55578949,0.23008263,2.26589276,0.63139142
-4.87743872,3.27792841,0.00909711,1.25295344,0.01875809,0.91502153,0.57162143,0.23182909,2.35726711,0.64897656
-4.87143572,3.36305637,0.00917570,1.29751517,0.01825853,0.92900436,0.58780589,0.23377041,2.44395027,0.66616177
-4.86543272,3.44629075,0.00921154,1.33988435,0.01779662,0.94416465,0.60432513,0.23595050,2.52474838,0.68280855
-4.85942971,3.52704422,0.00920470,1.37959248,0.01736466,0.96065135,0.62116291,0.23841800,2.59852854,0.69878831
-4.85342671,3.60478172,0.00915600,1.41620746,0.01695444,0.97860969,0.63830370,0.24122499,2.66424921,0.71398466
-4.84742371,3.67902949,0.00906691,1.44934216,0.01655765,0.99817669,0.65573150,0.24442515,2.72098866,0.72829508
-4.84142071,3.74938062,0.00893951,1.47866159,0.01616631,1.01947572,0.67342838,0.24807168,2.76797046,0.74163196
-4.83541771,3.81549723,0.00877646,1.50388849,0.01577311,1.04261042,0.69137276,0.25221489,2.80458503,0.75392291
-4.82941471,3.87710956,0.00858087,1.52480727,0.01537168,1.06765830,0.70953755,0.25689982,2.83040655,0.76511057
-4.82341171,3.93401241,0.00835622,1.54126639,0.01495685,1.09466430,0.72788846,0.26216375,2.84520463,0.77515179
-4.81740870,3.98605962,0.00810628,1.55317915,0.01452481,1.12363486,0.74638249,0.26803404,2.84895049,0.78401652
-4.81140570,4.03315739,0.00783500,1.56052310,0.01407320,1.15453282,0.76496689,0.27452624,2.84181749,0.79168650
-4.80540270,4.07525731,0.00754644,1.56333835,0.01360114,1.18727383,0.78357861,0.28164267,2.82417616,0.79815373
-4.79939970,4.11235001,0.00724463,1.56172485,0.01310917,1.22172440,0.80214453,0.28937158,2.79658421,0.80341924
-4.79339670,4.14446014,0.00693356,1.55583898,0.01259922,1.25770211,0.82058245,0.29768697,2.75977187,0.80749189
-4.78739370,4.17164331,0.00661707,1.54588975,0.01207440,1.29497824,0.83880283,0.30654912,2.71462344,0.81038767
-4.78139070,4.19398549,0.00629880,1.53213454,0.01153883,1.33328272,0.85671132,0.31590580,2.66215567,0.81212934
-4.77538769,4.21160489,0.00598217,1.51487485,0.01099749,1.37231159,0.87421202,0.32569414,2.60349387,0.81274656
-4.76938469,4.22465624,0.00567030,1.49445185,0.01045596,1.41173661,0.89121118,0.33584316,2.53984654,0.81227644
-4.76338169,4.23333707,0.00536605,1.47124190,0.00992019,1.45121669,0.90762126,0.34627665,2.47247924,0.81076440
-4.75737869,4.23789520,0.00507197,1.44565187,0.00939634,1.49041075,0.92336506,0.35691648,2.40268844,0.80826533
-4.75137569,4.23863663,0.00479031,1.41811431,0.00889053,1.52899122,0.93837966,0.36768600,2.33177588,0.80484474
-4.74537269,4.23593268,0.00452308,1.38908211,0.00840871,1.56665769,0.95261993,0.37851340,2.26102391,0.80057983
-4.73936968,4.23022536,0.00427198,1.35902274,0.00795648,1.60314977,0.96606127,0.38933485,2.19167226,0.79556019
-4.73336668,4.22202988,0.00403851,1.32841177,0.00753899,1.63825854,0.97870147,0.40009719,2.12489637,0.78988810
-4.72736368,4.21193325,0.00382394,1.29772564,0.00716085,1.67183594,0.99056148,0.41075997,2.06178762,0.78367799
-4.72136068,4.20058845,0.00362937,1.26743371,0.00682607,1.70380123,1.00168492,0.42129682,2.00333554,0.77705527
-4.71535768,4.18870354,0.00345571,1.23798953,0.00653802,1.73414443,1.01213637,0.43169589,1.95041223,0.77015422
-4.70935468,4.17702578,0.00330378,1.20982170,0.00629941,1.76292601,1.02199846,0.44195939,1.90375894,0.76311505
-4.70335168,4.16632095,0.00317422,1.18332427,0.00611234,1.79027305,1.03136784,0.45210217,1.86397520,0.75608017
-4.69734867,4.15734863,0.00306761,1.15884728,0.00597827,1.81637160,1.04035027,0.46214947,1.83151040,0.74918981
-4.69134567,4.15083424,0.00298437,1.13668767,0.00589809,1.84145575,1.04905501,0.47213375,1.80665823,0.74257719
-4.68534267,4.14743939,0.00292486,1.11708107,0.00587211,1.86579376,1.05758879,0.48209101,1.78955396,0.73636343
-4.67933967,4.14773169,0.00288928,1.10019487,0.00590014,1.88967173,1.06604967,0.49205652,1.78017482,0.73065256
-4.67333667,4.15215585,0.00287772,1.08612303,0.00598149,1.91337581,1.07452114,0.50206033,1.77834350,0.72552677
-4.66733367,4.16100749,0.00289007,1.07488287,0.00611498,1.93717352,1.08306663,0.51212277,1.78373488,0.72104240
-4.66133067,4.17441117,0.00292608,1.06641434,0.00629899,1.96129526,1.09172477,0.52225017,1.79588597,0.71722657
-4.65532766,4.19230389,0.00298525,1.06058165,0.00653145,1.98591680,1.10050559,0.53243105,1.81420869,0.71407509
-4.64932466,4.21442520,0.00306685,1.05717751,0.00680981,2.01114363,1.10938778,0.54263300,1.83800548,0.71155132
-4.64332166,4.24031441,0.00316984,1.05592977,0.00713108,2.03699802,1.11831722,0.55280043,1.86648724,0.70958655
