energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,S_s_up,S_p_up,W_p_up,W_d_up
-5.68784392,6.10463444,0.21123418,0.00000000,0.15399871,0.47667501,0.04361462,3.63032033,2.66646830,1.44580929
-5.68184092,5.74242662,0.19785893,0.00000000,0.14486581,0.47288071,0.03993348,3.39032659,2.51274190,1.34428298
-5.67583792,5.39852403,0.18481267,0.00000000,0.13537082,0.47139087,0.03636873,3.15966556,2.37544681,1.24918007
-5.66983492,5.07656030,0.17224412,0.00000000,0.12565771,0.47220612,0.03294910,2.94069059,2.25591355,1.16148317
-5.66383192,4.77954900,0.16028719,0.00000000,0.11586546,0.47525910,0.02969866,2.73538447,2.15509128,1.08204194
-5.65782891,4.50987092,0.14905969,0.00000000,0.10612487,0.48041943,0.02663674,2.54534299,2.07355788,1.01157832
-5.65182591,4.26928233,0.13866250,0.00000000,0.09655588,0.48750089,0.02377808,2.37177130,2.01153943,0.95069543
-5.64582291,4.05894239,0.12917932,0.00000000,0.08726547,0.49627035,0.02113307,2.21549249,1.96893781,0.89988933
-5.63981991,3.87945708,0.12067677,0.00000000,0.07834612,0.50645822,0.01870809,2.07696730,1.94536488,0.85956266
-5.63381691,3.73093658,0.11320490,0.00000000,0.06987490,0.51776985,0.01650592,1.95632330,1.94018151,0.83003873
-5.62781391,3.61306229,0.10679802,0.00000000,0.06191317,0.52989743,0.01452626,1.85339191,1.95253954,0.81157518
-5.62181091,3.52515963,0.10147567,0.00000000,0.05450681,0.54253184,0.01276623,1.76775099,1.98142485,0.80437592
-5.61580790,3.46627246,0.09724375,0.00000000,0.04768697,0.55537390,0.01122095,1.69877098,2.02569954,0.80860036
-5.60980490,3.43523532,0.09409567,0.00000000,0.04147119,0.56814452,0.00988410,1.64566232,2.08414156,0.82436930
-5.60380190,3.43073998,0.09201343,0.00000000,0.03586490,0.58059339,0.00874844,1.60752213,2.15548005,0.85176664
-5.59779890,3.45139322,0.09096864,0.00000000,0.03086310,0.59250568,0.00780634,1.58337817,2.23842529,0.89083695
-5.59179590,3.49576374,0.09092333,0.00000000,0.02645223,0.60370668,0.00705021,1.57222857,2.33169216,0.94157862
-5.58579290,3.56241666,0.09183070,0.00000000,0.02261205,0.61406407,0.00647294,1.57307600,2.43401654,1.00393323
-5.57978989,3.64993509,0.09363561,0.00000000,0.01931749,0.62348798,0.00606817,1.58495538,2.54416478,1.07777157
-5.57378689,3.75692921,0.09627501,0.00000000,0.01654045,0.63192882,0.00583053,1.60695470,2.66093634,1.16287750
-5.56778389,3.88203388,0.09967829,0.00000000,0.01425140,0.63937326,0.00575582,1.63822880,2.78316054,1.25893061
-5.56178089,4.02389676,0.10376761,0.00000000,0.01242073,0.64583857,0.00584102,1.67800645,2.90968872,1.36548918
-5.55577789,4.18115944,0.10845822,0.00000000,0.01101999,0.65136589,0.00608428,1.72559126,3.03938304,1.48197478
-5.54977489,4.35243425,0.11365897,0.00000000,0.01002276,0.65601277,0.00648474,1.78035727,3.17110400,1.60765990
-5.54377189,4.53627971,0.11927299,0.00000000,0.00940529,0.65984563,0.00704236,1.84174026,3.30369818,1.74165989
-5.53776888,4.73117761,0.12519854,0.00000000,0.00914684,0.66293252,0.00775757,1.90922590,3.43598812,1.88293029
-5.53176588,4.93551410,0.13133017,0.00000000,0.00922986,0.66533661,0.00863094,1.98233573,3.56676586,2.03027026
-5.52576288,5.14756691,0.13756014,0.00000000,0.00963978,0.66711090,0.00966272,2.06061224,3.69479135,2.18233259
-5.51975988,5.36550025,0.14378009,0.00000000,0.01036471,0.66829425,0.01085238,2.14360385,3.81879659,2.33764019
-5.51375688,5.58736814,0.14988290,0.00000000,0.01139485,0.66890901,0.01219815,2.23085059,3.93749582,2.49460881
-5.50775388,5.81112613,0.15576476,0.00000000,0.01272181,0.66896028,0.01369651,2.32187130,4.04960148,2.65157514
-5.50175088,6.03465097,0.16132720,0.00000000,0.01433779,0.66843662,0.01534173,2.41615252,4.15384540,2.80682917
-5.49574787,6.25576700,0.16647923,0.00000000,0.01623463,0.66731226,0.01712546,2.51313972,4.24900382,2.95864948
-5.48974487,6.47227764,0.17113925,0.00000000,0.01840287,0.66555034,0.01903638,2.61223076,4.33392497,3.10533997
-5.48374187,6.68200022,0.17523674,0.00000000,0.02083083,0.66310700,0.02105993,2.71277188,4.40755715,3.24526631
-5.47773887,6.88280213,0.17871371,0.00000000,0.02350364,0.65993606,0.02317820,2.81405620,4.46897564,3.37689074
-5.47173587,7.07263659,0.18152563,0.00000000,0.02640253,0.65599372,0.02536986,2.91532478,4.51740665,3.49880370
-5.46573287,7.24957647,0.18364202,0.00000000,0.02950410,0.65124324,0.02761029,3.01577029,4.55224657,3.60975126
-5.45972986,7.41184498,0.18504654,0.00000000,0.03277984,0.64565918,0.02987185,3.11454333,4.57307545,3.70865741
-5.45372686,7.55784255,0.18573657,0.00000000,0.03619591,0.63923100,0.03212430,3.21076164,4.57966383,3.79464082
-5.44772386,7.68616963,0.18572240,0.00000000,0.03971305,0.63196589,0.03433529,3.30352206,4.57197260,3.86702594
-5.44172086,7.79564552,0.18502602,0.00000000,0.04328691,0.62389079,0.03647109,3.39191542,4.55014626,3.92534852
-5.43571786,7.88532375,0.18367961,0.00000000,0.04686846,0.61505348,0.03849733,3.47504438,4.51450003,3.96935618
-5.42971486,7.95450450,0.18172382,0.00000000,0.05040488,0.60552284,0.04037988,3.55204380,4.46550217,3.99900457
-5.42371186,8.00274482,0.17920598,0.00000000,0.05384049,0.59538842,0.04208576,3.62210350,4.40375267,4.01444996
-5.41770885,8.02986705,0.17617823,0.00000000,0.05711810,0.58475915,0.04358405,3.68449261,4.32996003,4.01603904
-5.41170585,8.03596576,0.17269587,0.00000000,0.06018036,0.57376166,0.04484680,3.73858477,4.24491766,4.00429659
-5.40570285,8.02141305,0.16881579,0.00000000,0.06297136,0.56253797,0.04584987,3.78388301,4.14948127,3.97991174
-5.39969985,7.98686160,0.16459518,0.00000000,0.06543824,0.55124281,0.04657373,3.82004300,4.04454866,3.94372300
-5.39369685,7.93324469,0.16009058,0.00000000,0.06753279,0.54004064,0.04700402,3.84689322,3.93104265,3.89670245
-5.38769385,7.86177180,0.15535715,0.00000000,0.06921295,0.52910226,0.04713203,3.86445045,3.80989776,3.83993887
-5.38169085,7.77391843,0.15044831,0.00000000,0.07044423,0.51860121,0.04695503,3.87292922,3.68205076,3.77461974
-5.37568784,7.67140856,0.14541564,0.00000000,0.07120085,0.50870986,0.04647634,3.87274377,3.54843484,3.70201170
-5.36968484,7.55618854,0.14030898,0.00000000,0.07146658,0.49959529,0.04570523,3.86450154,3.40997681,3.62343924
-5.36368184,7.43039136,0.13517672,0.00000000,0.07123537,0.49141486,0.04465664,3.84898765,3.26759651,3.54026126
-5.35767884,7.29629097,0.13006613,0.00000000,0.07051155,0.48431169,0.04335074,3.82714007,3.12220753,3.45384547
-5.35167584,7.15624701,0.12502376,0.00000000,0.06930965,0.47841000,0.04181224,3.80001620,2.97471817,3.36554060
-5.34567284,7.01264096,0.12009576,0.00000000,0.06765397,0.47381058,0.04006971,3.76875173,2.82603184,3.27664693
-5.33966983,6.86780575,0.11532806,0.00000000,0.06557775,0.47058634,0.03815468,3.73451343,2.67704598,3.18838574
-5.33366683,6.72395158,0.11076639,0.00000000,0.06312200,0.46877841,0.03610071,3.69844825,2.52864914,3.10186866
-5.32766383,6.58309126,0.10645609,0.00000000,0.06033423,0.46839275,0.03394246,3.66163107,2.38171592,3.01806821
-5.32166083,6.44696905,0.10244175,0.00000000,0.05726687,0.46939777,0.03171478,3.62501402,2.23709977,2.93779081
-5.31565783,6.31699701,0.09876650,0.00000000,0.05397565,0.47172292,0.02945178,3.58938049,2.09562399,2.86165396
-5.30965483,6.19420280,0.09547128,0.00000000,0.05051793,0.47525874,0.02718603,3.55530635,1.95807158,2.79006886
-5.30365183,6.07919279,0.09259377,0.00000000,0.04695105,0.47985831,0.02494786,3.52313121,1.82517450,2.72323003
-5.29764882,5.97213322,0.09016731,0.00000000,0.04333081,0.48534030,0.02276478,3.49294165,1.69760334,2.66111283
-5.29164582,5.87275166,0.08821979,0.00000000,0.03971004,0.49149368,0.02066099,3.46456777,1.57595814,2.60347970
-5.28564282,5.78035978,0.08677245,0.00000000,0.03613749,0.49808397,0.01865713,3.43759397,1.46076125,2.54989527
-5.27963982,5.69389706,0.08583888,0.00000000,0.03265680,0.50486093,0.01677008,3.41138357,1.35245286,2.49975035
-5.27363682,5.61199418,0.08542413,0.00000000,0.02930586,0.51156746,0.01501294,3.38511638,1.25138963,2.45229366
-5.26763382,5.53305328,0.08552403,0.00000000,0.02611635,0.51794933,0.01339515,3.35783758,1.15784687,2.40667048
-5.26163082,5.45534155,0.08612492,0.00000000,0.02311357,0.52376548,0.01192268,3.32851526,1.07202401,2.36196621
-5.25562781,5.37709349,0.08720353,0.00000000,0.02031649,0.52879847,0.01059835,3.29610374,0.99405343,2.31725308
-5.24962481,5.29661685,0.08872745,0.00000000,0.01773805,0.53286450,0.00942222,3.25960938,0.92401194,2.27163765
-5.24362181,5.21239690,0.09065592,0.00000000,0.01538555,0.53582281,0.00839202,3.21815526,0.86193444,2.22430683
-5.23761881,5.12319385,0.09294098,0.00000000,0.01326129,0.53758387,0.00750367,3.17104136,0.80782881,2.17457023
-5.23161581,5.02812844,0.09552918,0.00000000,0.01136327,0.53811609,0.00675171,3.11779716,0.76169130,2.12189672
-5.22561281,4.92675172,0.09836351,0.00000000,0.00968588,0.53745088,0.00612987,3.05822381,0.72352133,2.06594358
-5.21960980,4.81909560,0.10138581,0.00000000,0.00822076,0.53568558,0.00563153,2.99242382,0.69333489,2.00657684
-5.21360680,4.70570211,0.10453934,0.00000000,0.00695755,0.53298457,0.00525018,2.92081704,0.67117571,1.94388205
-5.20760380,4.58763025,0.10777158,0.00000000,0.00588460,0.52957810,0.00497986,2.84414203,0.65712346,1.87816522
-5.20160080,4.46644067,0.11103711,0.00000000,0.00498973,0.52575929,0.00481556,2.76344327,0.65129854,1.80994410
-5.19559780,4.34415929,0.11430043,0.00000000,0.00426077,0.52187922,0.00475354,2.68004492,0.65386293,1.73993052
-5.18959480,4.22322220,0.11753865,0.00000000,0.00368617,0.51834033,0.00479165,2.59551276,0.66501719,1.66900507
-5.18359180,4.10640471,0.12074389,0.00000000,0.00325536,0.51558853,0.00492949,2.51160636,0.68499356,1.59818536
-5.17758879,3.99673815,0.12392526,0.00000000,0.00295915,0.51410405,0.00516865,2.43022391,0.71404539,1.52858977
-5.17158579,3.89741826,0.12711030,0.00000000,0.00278993,0.51439158,0.00551277,2.35334235,0.75243348,1.46139843
-5.16558279,3.81170912,0.13034577,0.00000000,0.00274183,0.51696963,0.00596758,2.28295549,0.80040980,1.39781327
-5.15957979,3.74284633,0.13369774,0.00000000,0.00281079,0.52235973,0.00654082,2.22101276,0.85819942,1.33901875
-5.15357679,3.69394291,0.13725076,0.00000000,0.00299449,0.53107531,0.00724217,2.16936088,0.92598132,1.28614508
-5.14757379,3.66790088,0.14110632,0.00000000,0.00329227,0.54361071,0.00808302,2.12969043,1.00386909,1.24023486
-5.14157079,3.66733083,0.14538027,0.00000000,0.00370489,0.56043021,0.00907618,2.10348895,1.09189206,1.20221436
-5.13556778,3.69448109,0.15019952,0.00000000,0.00423431,0.58195740,0.01023553,2.09200170,1.18997793,1.17286998
-5.12956478,3.75117768,0.15569783,0.00000000,0.00488331,0.60856472,0.01157553,2.09620060,1.29793735,1.15283021
-5.12356178,3.83877530,0.16201101,0.00000000,0.00565516,0.64056337,0.01311073,2.11676170,1.41545111,1.14255310
-5.11755878,3.95811948,0.16927142,0.00000000,0.00655313,0.67819360,0.01485513,2.15405084,1.54206033,1.14231901
-5.11155578,4.10951922,0.17760217,0.00000000,0.00758006,0.72161540,0.01682152,2.20811710,1.67716003,1.15222813
-5.10555278,4.29272963,0.18711102,0.00000000,0.00873786,0.77089966,0.01902072,2.27869326,1.81999612,1.17220227
-5.09954977,4.50694347,0.19788434,0.00000000,0.01002700,0.82602008,0.02146086,2.36520231,1.96966591,1.20199004
-5.09354677,4.75079110,0.20998130,0.00000000,0.01144604,0.88684576,0.02414656,2.46676928,2.12512207,1.24117496
-5.08754377,5.02234802,0.22342854,0.00000000,0.01299116,0.95313498,0.02707819,2.58223729,2.28517991,1.28918570
-5.08154077,5.31914957,0.23821561,0.00000000,0.01465577,1.02453028,0.03025116,2.71018727,2.44852768,1.34530782
-5.07553777,5.63821288,0.25429137,0.00000000,0.01643016,1.10055533,0.03365527,2.84896062,2.61373989,1.40869679
-5.06953477,5.97606611,0.27156161,0.00000000,0.01830128,1.18061387,0.03727418,2.99668456,2.77929333,1.47839175
-5.06353177,6.32878562,0.28988804,0.00000000,0.02025259,1.26399127,0.04108509,3.15129989,2.94358567,1.55333002
-5.05752876,6.69204172,0.30908885,0.00000000,0.02226413,1.34985906,0.04505851,3.31059123,3.10495656,1.63236226
-5.05152576,7.06115380,0.32894086,0.00000000,0.02431260,1.43728276,0.04915830,3.47221995,3.26171124,1.71426843
-5.04552276,7.43115582,0.34918329,0.00000000,0.02637171,1.52523345,0.05334197,3.63375995,3.41214649,1.79777469
-5.03951976,7.79687246,0.36952321,0.00000000,0.02841264,1.61260312,0.05756122,3.79273658,3.55457911,1.88157146
-5.03351676,8.15300652,0.38964241,0.00000000,0.03040464,1.69822399,0.06176268,3.94666898,3.68737658,1.96433280
-5.02751376,8.49423698,0.40920561,0.00000000,0.03231575,1.78089159,0.06588902,4.09311569,3.80899008,2.04473731
-5.02151076,8.81532713,0.42786964,0.00000000,0.03411365,1.85939126,0.06988023,4.22972346,3.91798932,2.12149047
-5.01550775,9.11124083,0.44529347,0.00000000,0.03576663,1.93252769,0.07367509,4.35427875,4.01309890,2.19334843
-5.00950475,9.37726484,0.46114851,0.00000000,0.03724449,1.99915653,0.07721287,4.46476099,4.09323547,2.25914277
-5.00350175,9.60913372,0.47512889,0.00000000,0.03851955,2.05821737,0.08043509,4.55939648,4.15754482,2.31780603
-4.99749875,9.80315377,0.48696139,0.00000000,0.03956759,2.10876686,0.08328735,4.63671147,4.20543778,2.36839718
-4.99149575,9.95632143,0.49641439,0.00000000,0.04036870,2.15001079,0.08572110,4.69558248,4.23662369,2.41012628
-4.98549275,10.06643156,0.50330576,0.00000000,0.04090800,2.18133389,0.08769538,4.73528191,4.25113980,2.44237759
-4.97948974,10.13217066,0.50750910,0.00000000,0.04117624,2.20232590,0.08917835,4.75551676,4.24937511,2.46472993
-4.97348674,10.15319034,0.50895826,0.00000000,0.04117020,2.21280291,0.09014854,4.75645840,4.23208702,2.47697350
-4.96748374,10.13015667,0.50764978,0.00000000,0.04089284,2.21282261,0.09059590,4.73876114,4.20040912,2.47912209
-4.96148074,10.06477195,0.50364332,0.00000000,0.04035335,2.20269264,0.09052241,4.70356802,4.15584875,2.47141994
-4.95547774,9.95976573,0.49705995,0.00000000,0.03956685,2.18297128,0.08994233,4.65250223,4.10027312,2.45434236
-4.94947474,9.81885382,0.48807841,0.00000000,0.03855396,2.15446010,0.08888210,4.58764320,4.03588320,2.42858984
-4.94347174,9.64666440,0.47692954,0.00000000,0.03734020,2.11818840,0.08737972,4.51148697,3.96517481,2.39507517
-4.93746873,9.44863236,0.46388905,0.00000000,0.03595516,2.07538964,0.08548382,4.42689104,3.89088721,2.35490367
-4.93146573,9.23086375,0.44926904,0.00000000,0.03443164,2.02747044,0.08325230,4.33700440,3.81593961,2.30934677
-4.92546273,8.99997380,0.43340849,0.00000000,0.03280461,1.97597291,0.08075075,4.24518435,3.74335682,2.25980940
-4.91945973,8.76290311,0.41666316,0.00000000,0.03111021,1.92253148,0.07805044,4.15490216,3.67618580,2.20779211
-4.91345673,8.52671742,0.39939527,0.00000000,0.02938468,1.86882547,0.07522627,4.06964020,3.61740541,2.15484884
-4.90745373,8.29839741,0.38196337,0.00000000,0.02766343,1.81652912,0.07235450,3.99278368,3.56983194,2.10254160
-4.90145073,8.08462536,0.36471260,0.00000000,0.02598005,1.76726044,0.06951050,3.92751064,3.53602380,2.05239349
-4.89544772,7.89157607,0.34796584,0.00000000,0.02436556,1.72253092,0.06676644,3.87668387,3.51818857,2.00584160
-4.88944472,7.72471920,0.33201589,0.00000000,0.02284770,1.68369758,0.06418925,3.84274873,3.51809620,1.96419127
-4.88344172,7.58864035,0.31711894,0.00000000,0.02145044,1.65191926,0.06183856,3.82764090,3.53700198,1.92857343
-4.87743872,7.48688750,0.30348944,0.00000000,0.02019363,1.62811852,0.05976508,3.83270763,3.57558277,1.89990656
-4.87143572,7.42184881,0.29129653,0.00000000,0.01909274,1.61295074,0.05800915,3.85864620,3.63388972,1.87886465
-4.86543272,7.39466691,0.28066209,0.00000000,0.01815892,1.60678150,0.05659969,3.90546231,3.71132037,1.86585262
-4.85942971,7.40519356,0.27166027,0.00000000,0.01739908,1.60967329,0.05555350,3.97245094,3.80661229,1.86099016
-4.85342671,7.45198736,0.26431869,0.00000000,0.01681612,1.62138206,0.05487495,4.05820123,3.91785966,1.86410485
-4.84742371,7.53235541,0.25862097,0.00000000,0.01640941,1.64136400,0.05455611,4.16062616,4.04255328,1.87473526
-4.84142071,7.64243864,0.25451064,0.00000000,0.01617518,1.66879254,0.05457720,4.27701676,4.17764380,1.89214392
-4.83541771,7.77733843,0.25189613,0.00000000,0.01610713,1.70258505,0.05490746,4.40411977,4.31962645,1.91534022
-4.82941471,7.93128081,0.25065676,0.00000000,0.01619705,1.74143844,0.05550633,4.53823643,4.46464502,1.94311245
-4.82341171,8.09781273,0.25064942,0.00000000,0.01643545,1.78387266,0.05632496,4.67533926,4.60861150,1.97406826
-4.81740870,8.27002353,0.25171573,0.00000000,0.01681221,1.82828043,0.05730793,4.81120289,4.74733713,2.00668183
-4.81140570,8.44078359,0.25368943,0.00000000,0.01731720,1.87298152,0.05839516,4.94154390,4.87666996,2.03934645
-4.80540270,8.60299113,0.25640364,0.00000000,0.01794089,1.91627964,0.05952396,5.06216462,4.99263321,2.07043029
-4.79939970,8.74981769,0.25969794,0.00000000,0.01867485,1.95651962,0.06063114,5.16909498,5.09155905,2.09833343
-4.79339670,8.87494255,0.26342467,0.00000000,0.01951216,1.99214290,0.06165503,5.25872691,5.17021191,2.12154370
-4.78739370,8.97276693,0.26745458,0.00000000,0.02044781,2.02173907,0.06253750,5.32793563,5.22589626,2.13868943
-4.78139070,9.03859936,0.27168130,0.00000000,0.02147888,2.04409134,0.06322574,5.37418294,5.25654411,2.14858663
-4.77538769,9.06880494,0.27602467,0.00000000,0.02260469,2.05821442,0.06367390,5.39559831,5.26077856,2.15027904
-4.76938469,9.06091268,0.28043268,0.00000000,0.02382676,2.06338310,0.06384436,5.39103433,5.23795086,2.14306934
-4.76338169,9.01367719,0.28488203,0.00000000,0.02514871,2.05915064,0.06370876,5.36009475,5.18814943,2.12654034
-4.75737869,8.92709288,0.28937722,0.00000000,0.02657598,2.04535637,0.06324866,5.30313400,5.11218106,2.10056557
-4.75137569,8.80236101,0.29394826,0.00000000,0.02811552,2.02212233,0.06245581,5.22122883,5.01152543,2.06530891
-4.74537269,8.64181217,0.29864715,0.00000000,0.02977530,1.98983945,0.06133212,5.11612383,4.88826553,2.02121364
-4.73936968,8.44878869,0.30354324,0.00000000,0.03156379,1.94914401,0.05988922,4.99015368,4.74499763,1.96898169
-4.73336668,8.22749304,0.30871768,0.00000000,0.03348936,1.90088584,0.05814777,4.84614614,4.58472541,1.90954414
-4.72736368,7.98280975,0.31425731,0.00000000,0.03555965,1.84608965,0.05613641,4.68731033,4.41074311,1.84402467
-4.72136068,7.72010936,0.32024810,0.00000000,0.03778091,1.78591161,0.05389057,4.51711551,4.22651341,1.77369748
-4.71535768,7.44504306,0.32676869,0.00000000,0.04015731,1.72159304,0.05145108,4.33916573,4.03554525,1.69994183
-4.70935468,7.16333697,0.33388405,0.00000000,0.04269037,1.65441335,0.04886267,4.15707561,3.84127694,1.62419505
-4.70335168,6.88059437,0.34163971,0.00000000,0.04537830,1.58564417,0.04617245,3.97435212,3.64696897,1.54790580
-4.69734867,6.60211328,0.35005685,0.00000000,0.04821555,1.51650666,0.04342841,3.79428688,3.45561059,1.47248947
-4.69134567,6.33272587,0.35912827,0.00000000,0.05119233,1.44813332,0.04067800,3.61986245,3.26984300,1.39928711
-4.68534267,6.07666437,0.36881558,0.00000000,0.05429429,1.38153588,0.03796687,3.45367541,3.09190120,1.32952914
-4.67933967,5.83745709,0.37904772,0.00000000,0.05750235,1.31757998,0.03533770,3.29787809,2.92357542,1.26430467
-4.67333667,5.61785618,0.38972075,0.00000000,0.06079260,1.25696722,0.03282937,3.15413979,2.76619226,1.20453708
-4.66733367,5.41979764,0.40069904,0.00000000,0.06413640,1.20022489,0.03047618,3.02362733,2.62061441,1.15096606
-4.66133067,5.24439237,0.41181778,0.00000000,0.06750057,1.14770302,0.02830743,2.90700444,2.48725755,1.10413611
-4.65532766,5.09194623,0.42288663,0.00000000,0.07084784,1.09957840,0.02634715,2.80444808,2.36612198,1.06439124
-4.64932466,4.96200586,0.43369456,0.00000000,0.07413735,1.05586481,0.02461400,2.71568005,2.25683643,1.03187549
-4.64332166,4.85342661,0.44401547,0.00000000,0.07732541,1.01642842,0.02312141,2.64001116,2.15871112,1.00653862
