energy_ev,total_up,In_p_up,In_d_up,Se_s_up,Se_p_up,Ta_p_up,Ta_d_up
-5.86193097,0.57041830,0.03515256,0.00205998,0.00081295,0.19140443,0.57897687,0.14045602
-5.85592796,0.49720526,0.03067094,0.00179626,0.00071224,0.16705276,0.50493481,0.12243346
-5.84992496,0.43068740,0.02659504,0.00155673,0.00062139,0.14490769,0.43763062,0.10607308
-5.84392196,0.37091871,0.02292911,0.00134163,0.00054070,0.12499662,0.37713338,0.09138840
-5.83791896,0.31783496,0.01967028,0.00115075,0.00047032,0.10730784,0.32339187,0.07836439
-5.83191596,0.27127621,0.01680982,0.00098357,0.00041029,0.09179788,0.27625734,0.06696310
-5.82591296,0.23100993,0.01433454,0.00083930,0.00036061,0.07839910,0.23550693,0.05712936
-5.81990995,0.19675357,0.01222815,0.00071698,0.00032126,0.06702718,0.20086665,0.04879641
-5.81390695,0.16819582,0.01047253,0.00061555,0.00029221,0.05758824,0.17203306,0.04189110
-5.80790395,0.14501577,0.00904890,0.00053392,0.00027348,0.04998527,0.14869276,0.03633866
-5.80190095,0.12689942,0.00793883,0.00047105,0.00026516,0.04412367,0.13053928,0.03206676
-5.79589795,0.11355314,0.00712510,0.00042597,0.00026741,0.03991583,0.11728685,0.02900878
-5.78989495,0.10471380,0.00659228,0.00039781,0.00028051,0.03728452,0.10868072,0.02710625
-5.78389195,0.10015559,0.00632720,0.00038586,0.00030480,0.03616519,0.10450410,0.02631048
-5.77788894,0.09969329,0.00631914,0.00038957,0.00034074,0.03650699,0.10458148,0.02658321
-5.77188594,0.10318244,0.00655982,0.00040852,0.00038887,0.03827271,0.10877862,0.02789650
-5.76588294,0.11051623,0.00704326,0.00044244,0.00044979,0.04143756,0.11699927,0.03023182
-5.75987994,0.12161978,0.00776538,0.00049117,0.00052412,0.04598702,0.12917910,0.03357833
-5.75387694,0.13644181,0.00872350,0.00055461,0.00061247,0.05191371,0.14527685,0.03793058
-5.74787394,0.15494438,0.00991568,0.00063274,0.00071541,0.05921360,0.16526357,0.04328571
-5.74187094,0.17709100,0.01134000,0.00072548,0.00083339,0.06788153,0.18911002,0.04964008
-5.73586793,0.20283370,0.01299372,0.00083272,0.00096671,0.07790647,0.21677306,0.05698581
-5.72986493,0.23209966,0.01487241,0.00095422,0.00111548,0.08926650,0.24818151,0.06530708
-5.72386193,0.26477793,0.01696920,0.00108959,0.00127951,0.10192387,0.28322215,0.07457646
-5.71785893,0.30070695,0.01927387,0.00123820,0.00145832,0.11582035,0.32172652,0.08475157
-5.71185593,0.33966346,0.02177225,0.00139917,0.00165106,0.13087311,0.36345924,0.09577197
-5.70585293,0.38135346,0.02444558,0.00157131,0.00185649,0.14697139,0.40810849,0.10755676
-5.69984992,0.42540584,0.02727015,0.00175311,0.00207296,0.16397413,0.45527926,0.12000287
-5.69384692,0.47136908,0.03021706,0.00194274,0.00229838,0.18170882,0.50449001,0.13298417
-5.68784392,0.51871157,0.03325229,0.00213801,0.00253025,0.19997172,0.55517309,0.14635165
-5.68184092,0.56682572,0.03633691,0.00233643,0.00276568,0.21852948,0.60667920,0.15993461
-5.67583792,0.61503606,0.03942764,0.00253522,0.00300142,0.23712238,0.65828611,0.17354306
-5.66983492,0.66261112,0.04247760,0.00273138,0.00323395,0.25546893,0.70921150,0.18697101
-5.66383192,0.70877901,0.04543733,0.00292173,0.00345952,0.27327189,0.75862960,0.20000100
-5.65782891,0.75274601,0.04825595,0.00310300,0.00367429,0.29022555,0.80569118,0.21240929
-5.65182591,0.79371771,0.05088253,0.00327191,0.00387439,0.30602381,0.84954620,0.22397189
-5.64582291,0.83092175,0.05326758,0.00342528,0.00405608,0.32036904,0.88936813,0.23447100
-5.63981991,0.86363122,0.05536448,0.00356013,0.00421580,0.33298108,0.92437904,0.24370158
-5.63381691,0.89118774,0.05713105,0.00367373,0.00435035,0.34360617,0.95387435,0.25147792
-5.62781391,0.91302313,0.05853084,0.00376375,0.00445696,0.35202530,0.97724595,0.25763974
-5.62181091,0.92867860,0.05953447,0.00382828,0.00453340,0.35806160,0.99400284,0.26205762
-5.61580790,0.93782063,0.06012054,0.00386597,0.00457804,0.36158652,1.00378806,0.26463746
-5.60980490,0.94025262,0.06027644,0.00387600,0.00458992,0.36252428,1.00639120,0.26532379
-5.60380190,0.93592183,0.05999881,0.00385815,0.00456878,0.36085454,1.00175583,0.26410176
-5.59779890,0.92492124,0.05929360,0.00381280,0.00451508,0.35661318,0.98998148,0.26099760
-5.59179590,0.90748616,0.05817590,0.00374093,0.00442997,0.34989092,0.97132001,0.25607773
-5.58579290,0.88398582,0.05666937,0.00364405,0.00431525,0.34083012,0.94616663,0.24944633
-5.57978989,0.85491038,0.05480544,0.00352419,0.00417332,0.32961979,0.91504599,0.24124172
-5.57378689,0.82085390,0.05262220,0.00338380,0.00400707,0.31648896,0.87859394,0.23163155
-5.56778389,0.78249418,0.05016308,0.00322567,0.00381981,0.30169896,0.83753595,0.22080706
-5.56178089,0.74057037,0.04747549,0.00305285,0.00361516,0.28553479,0.79266316,0.20897685
-5.55577789,0.69585942,0.04460923,0.00286854,0.00339690,0.26829601,0.74480717,0.19636015
-5.54977489,0.64915237,0.04161500,0.00267600,0.00316890,0.25028760,0.69481468,0.18318019
-5.54377189,0.60123153,0.03854296,0.00247845,0.00293497,0.23181121,0.64352301,0.16965771
-5.53776888,0.55284935,0.03544136,0.00227901,0.00269878,0.21315694,0.59173755,0.15600505
-5.53176588,0.50470990,0.03235532,0.00208056,0.00246379,0.19459625,0.54021189,0.14242089
-5.52576288,0.45745336,0.02932590,0.00188576,0.00223310,0.17637597,0.48963124,0.12908587
-5.51975988,0.41164401,0.02638927,0.00169692,0.00200948,0.15871366,0.44059958,0.11615923
-5.51375688,0.36776196,0.02357623,0.00151602,0.00179526,0.14179443,0.39363076,0.10377645
-5.50775388,0.32619844,0.02091186,0.00134468,0.00159236,0.12576912,0.34914355,0.09204792
-5.50175088,0.28725469,0.01841550,0.00118415,0.00140226,0.11075384,0.30746034,0.08105865
-5.49574787,0.25114392,0.01610086,0.00103528,0.00122598,0.09683082,0.26880936,0.07086882
-5.48974487,0.21799615,0.01397632,0.00089864,0.00106416,0.08405013,0.23332971,0.06151512
-5.48374187,0.18786506,0.01204538,0.00077442,0.00091707,0.07243247,0.20107886,0.05301270
-5.47773887,0.16073673,0.01030724,0.00066259,0.00078463,0.06197240,0.17204184,0.04535765
-5.47173587,0.13653927,0.00875745,0.00056283,0.00066650,0.05264216,0.14614165,0.03852970
-5.46573287,0.11515318,0.00738853,0.00047466,0.00056209,0.04439557,0.12325028,0.03249516
-5.45972986,0.09642166,0.00619070,0.00039743,0.00047063,0.03717206,0.10319980,0.02720981
-5.45372686,0.08016067,0.00515253,0.00033037,0.00039123,0.03090050,0.08579305,0.02262176
-5.44772386,0.06616825,0.00426157,0.00027266,0.00032288,0.02550279,0.07081364,0.01867409
-5.44172086,0.05423294,0.00350494,0.00022341,0.00026456,0.02089708,0.05803491,0.01530721
-5.43571786,0.04414108,0.00286988,0.00018174,0.00021523,0.01700059,0.04722777,0.01246096
-5.42971486,0.03568296,0.00234414,0.00014678,0.00017383,0.01373188,0.03816719,0.01007629
-5.42371186,0.02865774,0.00191646,0.00011770,0.00013940,0.01101280,0.03063749,0.00809675
-5.41770885,0.02287723,0.00157686,0.00009370,0.00011098,0.00876980,0.02443628,0.00646949
-5.41170585,0.01816857,0.00131696,0.00007406,0.00008773,0.00693502,0.01937732,0.00514608
-5.40570285,0.01437606,0.00113025,0.00005811,0.00006886,0.00544681,0.01529237,0.00408301
-5.39969985,0.01136204,0.00101231,0.00004527,0.00005368,0.00425008,0.01203211,0.00324200
-5.39369685,0.00900728,0.00096100,0.00003502,0.00004155,0.00329631,0.00946638,0.00259010
-5.38769385,0.00721067,0.00097672,0.00002689,0.00003196,0.00254336,0.00748385,0.00209964
-5.38169085,0.00588870,0.00106259,0.00002050,0.00002443,0.00195514,0.00599128,0.00174813
-5.37568784,0.00497460,0.00122463,0.00001552,0.00001858,0.00150115,0.00491252,0.00151802
-5.36968484,0.00441735,0.00147202,0.00001166,0.00001407,0.00115599,0.00418729,0.00139649
-5.36368184,0.00418058,0.00181723,0.00000870,0.00001064,0.00089883,0.00376992,0.00137515
-5.35767884,0.00424147,0.00227628,0.00000645,0.00000807,0.00071283,0.00362806,0.00144975
-5.35167584,0.00458971,0.00286885,0.00000474,0.00000618,0.00058464,0.00374139,0.00161996
-5.34567284,0.00522634,0.00361839,0.00000346,0.00000482,0.00050390,0.00410041,0.00188903
-5.33966983,0.00616280,0.00455218,0.00000251,0.00000388,0.00046282,0.00470528,0.00226352
-5.33366683,0.00741980,0.00570125,0.00000181,0.00000328,0.00045570,0.00556466,0.00275302
-5.32766383,0.00902625,0.00710016,0.00000129,0.00000296,0.00047862,0.00669460,0.00336984
-5.32166083,0.01101810,0.00878673,0.00000092,0.00000286,0.00052913,0.00811744,0.00412858
-5.31565783,0.01343704,0.01080141,0.00000064,0.00000294,0.00060589,0.00986063,0.00504578
-5.30965483,0.01632909,0.01318657,0.00000045,0.00000320,0.00070851,0.01195546,0.00613940
-5.30365183,0.01974290,0.01598552,0.00000031,0.00000360,0.00083724,0.01443574,0.00742823
-5.29764882,0.02372795,0.01924127,0.00000022,0.00000414,0.00099283,0.01733631,0.00893128
-5.29164582,0.02833247,0.02299508,0.00000015,0.00000482,0.00117631,0.02069142,0.01066695
-5.28564282,0.03360110,0.02728475,0.00000010,0.00000563,0.00138881,0.02453296,0.01265226
-5.27963982,0.03957242,0.03214275,0.00000007,0.00000657,0.00163140,0.02888860,0.01490188
-5.27363682,0.04627638,0.03759417,0.00000005,0.00000765,0.00190495,0.03377980,0.01742718
-5.26763382,0.05373150,0.04365466,0.00000003,0.00000885,0.00220996,0.03921986,0.02023522
-5.26163082,0.06194233,0.05032830,0.00000002,0.00001019,0.00254643,0.04521189,0.02332776
-5.25562781,0.07089686,0.05760562,0.00000001,0.00001165,0.00291373,0.05174699,0.02670032
-5.24962481,0.08056434,0.06546182,0.00000001,0.00001323,0.00331052,0.05880262,0.03034135
-5.24362181,0.09089345,0.07385533,0.00000001,0.00001492,0.00373462,0.06634125,0.03423153
-5.23761881,0.10181103,0.08272677,0.00000001,0.00001671,0.00418298,0.07430942,0.03834335
-5.23161581,0.11322150,0.09199853,0.00000001,0.00001858,0.00465164,0.08263731,0.04264082
-5.22561281,0.12500708,0.10157492,0.00000001,0.00002052,0.00513575,0.09123888,0.04707963
-5.21960980,0.13702886,0.11134305,0.00000002,0.00002249,0.00562959,0.10001269,0.05160748
-5.21360680,0.14912883,0.12117447,0.00000003,0.00002448,0.00612665,0.10884330,0.05616492
-5.20760380,0.16113280,0.13092758,0.00000004,0.00002645,0.00661977,0.11760343,0.06068643
-5.20160080,0.17285425,0.14045069,0.00000006,0.00002838,0.00710128,0.12615677,0.06510184
-5.19559780,0.18409899,0.14958583,0.00000008,0.00003023,0.00756319,0.13436132,0.06933817
-5.18959480,0.19467042,0.15817301,0.00000012,0.00003197,0.00799743,0.14207321,0.07332155
-5.18359180,0.20437537,0.16605490,0.00000018,0.00003357,0.00839604,0.14915097,0.07697951
-5.17758879,0.21303014,0.17308177,0.00000026,0.00003501,0.00875147,0.15545982,0.08024321
-5.17158579,0.22046663,0.17911638,0.00000037,0.00003625,0.00905680,0.16087614,0.08304983
-5.16558279,0.22653825,0.18403871,0.00000053,0.00003727,0.00930599,0.16529168,0.08534483
-5.15957979,0.23112529,0.18775033,0.00000075,0.00003806,0.00949408,0.16861740,0.08708399
-5.15357679,0.23413973,0.19017815,0.00000105,0.00003861,0.00961742,0.17078681,0.08823533
-5.14757379,0.23552905,0.19127747,0.00000147,0.00003892,0.00967383,0.17175870,0.08878059
-5.14157079,0.23527910,0.19103411,0.00000204,0.00003898,0.00966264,0.17151892,0.08871641
-5.13556778,0.23341573,0.18946567,0.00000280,0.00003881,0.00958484,0.17008149,0.08805508
-5.12956478,0.23000534,0.18662172,0.00000383,0.00003843,0.00944307,0.16748864,0.08682485
-5.12356178,0.22515419,0.18258312,0.00000519,0.00003788,0.00924156,0.16381008,0.08506984
-5.11755878,0.21900674,0.17746034,0.00000699,0.00003720,0.00898609,0.15914145,0.08284958
-5.11155578,0.21174296,0.17139110,0.00000934,0.00003643,0.00868386,0.15360193,0.08023821
-5.10555278,0.20357491,0.16453725,0.00001240,0.00003564,0.00834334,0.14733143,0.07732336
-5.09954977,0.19474276,0.15708129,0.00001633,0.00003490,0.00797412,0.14048718,0.07420490
-5.09354677,0.18551043,0.14922247,0.00002136,0.00003429,0.00758668,0.13324017,0.07099356
-5.08754377,0.17616108,0.14117286,0.00002774,0.00003391,0.00719226,0.12577141,0.06780935
-5.08154077,0.16699259,0.13315343,0.00003576,0.00003385,0.00680260,0.11826824,0.06478017
-5.07553777,0.15831321,0.12539023,0.00004578,0.00003423,0.00642983,0.11092087,0.06204030
-5.06953477,0.15043748,0.11811095,0.00005818,0.00003517,0.00608624,0.10391907,0.05972896
-5.06353177,0.14368234,0.11154167,0.00007340,0.00003680,0.00578413,0.09744934,0.05798891
-5.05752876,0.13836358,0.10590410,0.00009194,0.00003927,0.00553571,0.09169236,0.05696511
-5.05152576,0.13479239,0.10141290,0.00011434,0.00004271,0.00535289,0.08682075,0.05680319
-5.04552276,0.13327201,0.09827345,0.00014117,0.00004730,0.00524724,0.08299725,0.05764793
-5.03951976,0.13409422,0.09667958,0.00017306,0.00005317,0.00522979,0.08037298,0.05964149
-5.03351676,0.13753559,0.09681138,0.00021061,0.00006050,0.00531094,0.07908592,0.06292132
-5.02751376,0.14385326,0.09883293,0.00025448,0.00006944,0.00550030,0.07925942,0.06761780
-5.02151076,0.15328014,0.10288971,0.00030528,0.00008013,0.00580654,0.08100059,0.07385137
-5.01550775,0.16601947,0.10910584,0.00036360,0.00009271,0.00623721,0.08439862,0.08172933
-5.00950475,0.18223867,0.11758091,0.00042994,0.00010732,0.00679851,0.08952284,0.09134216
-5.00350175,0.20206258,0.12838653,0.00050475,0.00012403,0.00749513,0.09642063,0.10275946
-4.99749875,0.22556632,0.14156263,0.00058831,0.00014291,0.00832994,0.10511519,0.11602572
-4.99149575,0.25276786,0.15711368,0.00068080,0.00016401,0.00930382,0.11560314,0.13115589
-4.98549275,0.28362088,0.17500495,0.00078217,0.00018729,0.01041539,0.12785227,0.14813116
-4.97948974,0.31800818,0.19515917,0.00089220,0.00021270,0.01166081,0.14179945,0.16689503
-4.97348674,0.35573628,0.21745385,0.00101041,0.00024012,0.01303363,0.15734896,0.18735002
-4.96748374,0.39653155,0.24171944,0.00113610,0.00026936,0.01452465,0.17437144,0.20935531
-4.96148074,0.44003868,0.26773887,0.00126827,0.00030019,0.01612195,0.19270374,0.23272560
-4.95547774,0.48582160,0.29524852,0.00140569,0.00033231,0.01781091,0.21214976,0.25723137
-4.94947474,0.53336760,0.32394101,0.00154688,0.00036535,0.01957439,0.23248253,0.28260081
-4.94347174,0.58209464,0.35346988,0.00169009,0.00039890,0.02139304,0.25344766,0.30852363
-4.93746873,0.63136206,0.38345625,0.00183341,0.00043251,0.02324568,0.27476808,0.33465659
-4.93146573,0.68048461,0.41349739,0.00197472,0.00046565,0.02510984,0.29615016,0.36063095
-4.92546273,0.72874950,0.44317694,0.00211183,0.00049782,0.02696235,0.31729106,0.38606154
-4.91945973,0.77543587,0.47207666,0.00224246,0.00052847,0.02878004,0.33788701,0.41055718
-4.91345673,0.81983619,0.49978905,0.00236437,0.00055707,0.03054047,0.35764232,0.43373219
-4.90745373,0.86127850,0.52593044,0.00247539,0.00058309,0.03222269,0.37627864,0.45521847
-4.90145073,0.89914872,0.55015394,0.00257349,0.00060607,0.03380797,0.39354418,0.47467755
-4.89544772,0.93291173,0.57216157,0.00265690,0.00062558,0.03528045,0.40922230,0.49181229
-4.88944472,0.96213046,0.59171494,0.00272411,0.00064125,0.03662769,0.42313901,0.50637733
-4.88344172,0.98648165,0.60864383,0.00277396,0.00065283,0.03784114,0.43516914,0.51818808
-4.87743872,1.00576759,0.62285220,0.00280571,0.00066014,0.03891634,0.44524048,0.52712749
-4.87143572,1.01992315,0.63432121,0.00281902,0.00066309,0.03985300,0.45333590,0.53315045
-4.86543272,1.02901739,0.64310887,0.00281401,0.00066173,0.04065487,0.45949313,0.53628533
-4.85942971,1.03324986,0.64934650,0.00279126,0.00065619,0.04132937,0.46380206,0.53663270
-4.85342671,1.03294140,0.65323176,0.00275178,0.00064673,0.04188706,0.46639987,0.53436116
-4.84742371,1.02852001,0.65501882,0.00269699,0.00063368,0.04234095,0.46746392,0.52970053
-4.84142071,1.02050229,0.65500599,0.00262869,0.00061749,0.04270566,0.46720298,0.52293255
-4.83541771,1.00947155,0.65352142,0.00254898,0.00059866,0.04299649,0.46584704,0.51437977
-4.82941471,0.99605340,0.65090772,0.00246021,0.00057778,0.04322849,0.46363639,0.50439299
-4.82341171,0.98089032,0.64750608,0.00236491,0.00055545,0.04341555,0.46081038,0.49333790
-4.81740870,0.96461622,0.64364092,0.00226570,0.00053231,0.04356953,0.45759662,0.48158160
-4.81140570,0.94783246,0.63960575,0.00216522,0.00050901,0.04369956,0.45420097,0.46947964
-4.80540270,0.93108619,0.63565099,0.00206604,0.00048618,0.04381152,0.45079910,0.45736409
-4.79939970,0.91485232,0.63197428,0.00197060,0.00046442,0.04390772,0.44752979,0.44553324
-4.79339670,0.89951957,0.62871392,0.00188114,0.00044428,0.04398683,0.44449041,0.43424333
-4.78739370,0.88538142,0.62594545,0.00179963,0.00042626,0.04404403,0.44173482,0.42370258
-4.78139070,0.87263190,0.62368166,0.00172777,0.00041078,0.04407144,0.43927360,0.41406773
-4.77538769,0.86136652,0.62187584,0.00166689,0.00039818,0.04405872,0.43707662,0.40544306
-4.76938469,0.85158776,0.62042804,0.00161798,0.00038871,0.04399391,0.43507775,0.39788187
-4.76338169,0.84321485,0.61919382,0.00158167,0.00038254,0.04386436,0.43318132,0.39139019
-4.75737869,0.83609700,0.61799508,0.00155824,0.00037977,0.04365778,0.43126996,0.38593234
-4.75137569,0.83002924,0.61663218,0.00154762,0.00038038,0.04336328,0.42921341,0.38143808
-4.74537269,0.82477012,0.61489684,0.00154943,0.00038431,0.04297239,0.42687766,0.37781085
-4.73936968,0.82006004,0.61258499,0.00156304,0.00039144,0.04247999,0.42413407,0.37493664
-4.73336668,0.81563952,0.60950900,0.00158757,0.00040157,0.04188510,0.42086795,0.37269310
-4.72736368,0.81126644,0.60550874,0.00162198,0.00041447,0.04119140,0.41698611,0.37095835
-4.72136068,0.80673139,0.60046090,0.00166511,0.00042991,0.04040763,0.41242314,0.36961920
-4.71535768,0.80187066,0.59428621,0.00171574,0.00044763,0.03954763,0.40714611,0.36857834
-4.70935468,0.79657627,0.58695440,0.00177263,0.00046737,0.03863017,0.40115749,0.36776030
-4.70335168,0.79080266,0.57848668,0.00183460,0.00048889,0.03767855,0.39449623,0.36711588
-4.69734867,0.78457000,0.56895568,0.00190054,0.00051200,0.03671984,0.38723710,0.36662489
-4.69134567,0.77796386,0.55848312,0.00196948,0.00053652,0.03578405,0.37948818,0.36629729
-4.68534267,0.77113167,0.54723527,0.00204059,0.00056232,0.03490304,0.37138691,0.36617242
-4.67933967,0.76427584,0.53541647,0.00211323,0.00058934,0.03410933,0.36309477,0.36631674
-4.67333667,0.75764432,0.52326124,0.00218693,0.00061753,0.03343482,0.35479090,0.36681986
-4.66733367,0.75151865,0.51102509,0.00226140,0.00064692,0.03290951,0.34666500,0.36778933
-4.66133067,0.74620046,0.49897470,0.00233650,0.00067756,0.03256029,0.33890982,0.36934431
-4.65532766,0.74199669,0.48737782,0.00241224,0.00070950,0.03240976,0.33171361,0.37160840
-4.64932466,0.73920455,0.47649325,0.00248871,0.00074285,0.03247529,0.32525276,0.37470207
-4.64332166,0.73809664,0.46656154,0.00256607,0.00077768,0.03276816,0.31968509,0.37873496
-4.63731866,0.73890720,0.45779650,0.00264447,0.00081405,0.03329308,0.31514400,0.38379861
-4.63131566,0.74182003,0.45037829,0.00272405,0.00085199,0.03404785,0.31173377,0.38995982
-4.62531266,0.74695885,0.44444801,0.00280484,0.00089146,0.03502340,0.30952619,0.39725524
-4.61930965,0.75438064,0.44010438,0.00288678,0.00093237,0.03620407,0.30855879,0.40568742
-4.61330665,0.76407250,0.43740242,0.00296963,0.00097455,0.03756820,0.30883470,0.41522269
-4.60730365,0.77595227,0.43635451,0.00305301,0.00101774,0.03908905,0.31032417,0.42579107
-4.60130065,0.78987312,0.43693362,0.00313634,0.00106162,0.04073586,0.31296783,0.43728837
-4.59529765,0.80563213,0.43907865,0.00321889,0.00110577,0.04247525,0.31668152,0.44958055
-4.58929465,0.82298251,0.44270183,0.00329978,0.00114972,0.04427269,0.32136244,0.46251007
-4.58329165,0.84164899,0.44769759,0.00337803,0.00119294,0.04609412,0.32689657,0.47590422
-4.57728864,0.86134575,0.45395275,0.00345258,0.00123486,0.04790755,0.33316674,0.48958494
-4.57128564,0.88179590,0.46135733,0.00352241,0.00127492,0.04968473,0.34006116,0.50337953
-4.56528264,0.90275151,0.46981538,0.00358654,0.00131257,0.05140251,0.34748193,0.51713199
-4.55927964,0.92401292,0.47925530,0.00364413,0.00134730,0.05304420,0.35535294,0.53071393
-4.55327664,0.94544623,0.48963890,0.00369454,0.00137871,0.05460054,0.36362675,0.54403465
-4.54727364,0.96699758,0.50096848,0.00373738,0.00140645,0.05607036,0.37229001,0.55704950
-4.54127064,0.98870311,0.51329146,0.00377256,0.00143032,0.05746089,0.38136684,0.56976602
-4.53526763,1.01069380,0.52670198,0.00380034,0.00145026,0.05878759,0.39092001,0.58224709
-4.52926463,1.03319416,0.54133909,0.00382130,0.00146633,0.06007360,0.40104950,0.59461083
-4.52326163,1.05651460,0.55738134,0.00383637,0.00147877,0.06134871,0.41188845,0.60702691
-4.51725863,1.08103723,0.57503778,0.00384679,0.00148792,0.06264796,0.42359639,0.61970920
-4.51125563,1.10719553,0.59453561,0.00385405,0.00149428,0.06400981,0.43634998,0.63290485
-4.50525263,1.13544845,0.61610477,0.00385983,0.00149842,0.06547412,0.45033165,0.64688034
-4.49924962,1.16625018,0.63996031,0.00386593,0.00150101,0.06707983,0.46571649,0.66190489
-4.49324662,1.20001692,0.66628322,0.00387414,0.00150273,0.06886255,0.48265810,0.67823212
-4.48724362,1.23709229,0.69520081,0.00388618,0.00150428,0.07085224,0.50127411,0.69608089
-4.48124062,1.27771354,0.72676760,0.00390355,0.00150630,0.07307093,0.52163211,0.71561630
-4.47523762,1.32198017,0.76094810,0.00392747,0.00150936,0.07553071,0.54373688,0.73693208
-4.46923462,1.36982725,0.79760237,0.00395877,0.00151391,0.07823216,0.56751971,0.76003531
-4.46323162,1.42100510,0.83647557,0.00399783,0.00152027,0.08116313,0.59283051,0.78483458
-4.45722861,1.47506685,0.87719237,0.00404452,0.00152856,0.08429817,0.61943343,0.81113240
-4.45122561,1.53136523,0.91925682,0.00409815,0.00153874,0.08759845,0.64700642,0.83862267
-4.44522261,1.58905919,0.96205821,0.00415753,0.00155058,0.09101244,0.67514503,0.86689335
-4.43921961,1.64713061,1.00488301,0.00422093,0.00156363,0.09447711,0.70337043,0.89543482
-4.43321661,1.70441080,1.04693255,0.00428616,0.00157730,0.09791975,0.73114170,0.92365350
-4.42721361,1.75961587,1.08734603,0.00435065,0.00159085,0.10126034,0.75787179,0.95089031
-4.42121061,1.81138954,1.12522794,0.00441155,0.00160341,0.10441433,0.78294655,0.97644335
-4.41520760,1.85835161,1.15967866,0.00446581,0.00161402,0.10729569,0.80574615,0.99959361
-4.40920460,1.89914972,1.18982699,0.00451037,0.00162172,0.10982021,0.82566783,1.01963266
-4.40320160,1.93251212,1.21486308,0.00454221,0.00162551,0.11190875,0.84214886,1.03589085
-4.39719860,1.95729875,1.23407008,0.00455855,0.00162447,0.11349039,0.85468876,1.04776473
-4.39119560,1.97254811,1.24685306,0.00455690,0.00161778,0.11450533,0.86286961,1.05474236
-4.38519260,1.97751775,1.25276382,0.00453522,0.00160473,0.11490728,0.86637334,1.05642510
-4.37918959,1.97171623,1.25152015,0.00449199,0.00158479,0.11466544,0.86499543,1.05254494
-4.37318659,1.95492505,1.24301882,0.00442627,0.00155762,0.11376581,0.85865408,1.04297652
-4.36718359,1.92720957,1.22734155,0.00433771,0.00152308,0.11221180,0.84739451,1.02774315
-4.36118059,1.88891847,1.20475367,0.00422661,0.00148123,0.11002422,0.83138829,1.00701686
-4.35517759,1.84067177,1.17569565,0.00409388,0.00143236,0.10724053,0.81092761,0.98111219
-4.34917459,1.78333848,1.14076792,0.00394101,0.00137695,0.10391345,0.78641499,0.95047458
-4.34317159,1.71800474,1.10070971,0.00377000,0.00131563,0.10010909,0.75834883,0.91566354
-4.33716858,1.64593448,1.05637317,0.00358326,0.00124922,0.09590451,0.72730567,0.87733204
-4.33116558,1.56852444,1.00869378,0.00338359,0.00117864,0.09138500,0.69391995,0.83620271
-4.32516258,1.48725588,0.95865874,0.00317399,0.00110491,0.08664112,0.65886230,0.79304254
-4.31915958,1.40364523,0.90727450,0.00295762,0.00102909,0.08176571,0.62281740,0.74863687
-4.31315658,1.31919599,0.85553517,0.00273768,0.00095225,0.07685083,0.58646228,0.70376429
-4.30715358,1.23535384,0.80439287,0.00251730,0.00087549,0.07198504,0.55044611,0.65917324
