energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,S_s_up,S_p_up,W_p_up,W_d_up
-3.09454727,1.14344174,0.24529037,0.00000000,0.00550207,0.05010640,0.00563779,0.39162310,0.19133004,0.74066998
-3.08854427,1.09554619,0.24965081,0.00000000,0.00566281,0.04801808,0.00550754,0.37532722,0.18045287,0.70307666
-3.08254127,1.04513561,0.25353223,0.00000000,0.00578977,0.04569083,0.00537385,0.35748737,0.16924323,0.66444242
-3.07653827,0.99291966,0.25692049,0.00000000,0.00588014,0.04316825,0.00523460,0.33839831,0.15783816,0.62527014
-3.07053527,0.93959972,0.25980069,0.00000000,0.00593185,0.04049578,0.00508795,0.31836483,0.14637229,0.58604324
-3.06453227,0.88584993,0.26215604,0.00000000,0.00594359,0.03771933,0.00493243,0.29769309,0.13497448,0.54721358
-3.05852926,0.83230027,0.26396708,0.00000000,0.00591493,0.03488399,0.00476694,0.27668246,0.12376488,0.50919103
-3.05252626,0.77952225,0.26521110,0.00000000,0.00584631,0.03203287,0.00459087,0.25561801,0.11285249,0.47233507
-3.04652326,0.72801761,0.26586212,0.00000000,0.00573899,0.02920602,0.00440405,0.23476411,0.10233312,0.43694861
-3.04052026,0.67821036,0.26589115,0.00000000,0.00559505,0.02643965,0.00420679,0.21435916,0.09228807,0.40327427
-3.03451726,0.63044225,0.26526703,0.00000000,0.00541732,0.02376544,0.00399986,0.19461162,0.08278322,0.37149296
-3.02851426,0.58497162,0.26395755,0.00000000,0.00520924,0.02121015,0.00378445,0.17569740,0.07386877,0.34172483
-3.02251126,0.54197545,0.26193111,0.00000000,0.00497478,0.01879537,0.00356210,0.15775853,0.06557952,0.31403232
-3.01650825,0.50155423,0.25915855,0.00000000,0.00471830,0.01653752,0.00333468,0.14090315,0.05793551,0.28842497
-3.01050525,0.46373920,0.25561525,0.00000000,0.00444440,0.01444798,0.00310427,0.12520652,0.05094316,0.26486575
-3.00450225,0.42850149,0.25128327,0.00000000,0.00415779,0.01253344,0.00287312,0.11071307,0.04459670,0.24327848
-2.99849925,0.39576247,0.24615352,0.00000000,0.00386315,0.01079630,0.00264354,0.09743915,0.03887977,0.22355587
-2.99249625,0.36540490,0.24022769,0.00000000,0.00356500,0.00923520,0.00241785,0.08537638,0.03376722,0.20556792
-2.98649325,0.33728409,0.23351993,0.00000000,0.00326760,0.00784559,0.00219831,0.07449535,0.02922695,0.18917011
-2.98049025,0.31123884,0.22605809,0.00000000,0.00297483,0.00662037,0.00198704,0.06474946,0.02522173,0.17421125
-2.97448724,0.28710150,0.21788454,0.00000000,0.00269016,0.00555048,0.00178605,0.05607882,0.02171094,0.16054047
-2.96848424,0.26470691,0.20905638,0.00000000,0.00241656,0.00462549,0.00159713,0.04841392,0.01865216,0.14801343
-2.96248124,0.24390002,0.19964514,0.00000000,0.00215647,0.00383419,0.00142194,0.04167913,0.01600261,0.13649735
-2.95647824,0.22454195,0.18973586,0.00000000,0.00191184,0.00316505,0.00126194,0.03579574,0.01372035,0.12587492
-2.95047524,0.20651460,0.17942573,0.00000000,0.00168406,0.00260669,0.00111849,0.03068471,0.01176536,0.11604706
-2.94447224,0.18972372,0.16882226,0.00000000,0.00147408,0.00214828,0.00099288,0.02626888,0.01010025,0.10693466
-2.93846923,0.17410066,0.15804109,0.00000000,0.00128237,0.00177981,0.00088638,0.02247481,0.00869093,0.09847922
-2.93246623,0.15960294,0.14720367,0.00000000,0.00110903,0.00149239,0.00080036,0.01923414,0.00750700,0.09064282
-2.92646323,0.14621393,0.13643478,0.00000000,0.00095380,0.00127840,0.00073634,0.01648465,0.00652199,0.08340726
-2.92046023,0.13394176,0.12586009,0.00000000,0.00081618,0.00113167,0.00069616,0.01417088,0.00571343,0.07677283
-2.91445723,0.12281783,0.11560400,0.00000000,0.00069544,0.00104755,0.00068201,0.01224451,0.00506289,0.07075668
-2.90845423,0.11289497,0.10578765,0.00000000,0.00059071,0.00102297,0.00069660,0.01066450,0.00455584,0.06539104
-2.90245123,0.10424560,0.09652734,0.00000000,0.00050104,0.00105644,0.00074325,0.00939701,0.00418149,0.06072140
-2.89644822,0.09695989,0.08793341,0.00000000,0.00042545,0.00114806,0.00082600,0.00841521,0.00393256,0.05680472
-2.89044522,0.09114411,0.08010954,0.00000000,0.00036298,0.00129941,0.00094972,0.00769898,0.00380502,0.05370774
-2.88444222,0.08691907,0.07315257,0.00000000,0.00031275,0.00151355,0.00112015,0.00723453,0.00379786,0.05150546
-2.87843922,0.08441880,0.06715266,0.00000000,0.00027397,0.00179487,0.00134400,0.00701401,0.00391278,0.05027976
-2.87243622,0.08378930,0.06219394,0.00000000,0.00024597,0.00214896,0.00162897,0.00703502,0.00415397,0.05011808
-2.86643322,0.08518731,0.05835540,0.00000000,0.00022826,0.00258244,0.00198372,0.00730023,0.00452780,0.05111224
-2.86043022,0.08877906,0.05571208,0.00000000,0.00022052,0.00310283,0.00241790,0.00781692,0.00504258,0.05335721
-2.85442721,0.09473876,0.05433628,0.00000000,0.00022262,0.00371826,0.00294198,0.00859650,0.00570838,0.05694996
-2.84842421,0.10324694,0.05429896,0.00000000,0.00023463,0.00443730,0.00356719,0.00965413,0.00653676,0.06198805
-2.84242121,0.11448835,0.05567099,0.00000000,0.00025684,0.00526866,0.00430527,0.01100826,0.00754060,0.06856827
-2.83641821,0.12864952,0.05852432,0.00000000,0.00028975,0.00622094,0.00516830,0.01268021,0.00873398,0.07678506
-2.83041521,0.14591599,0.06293304,0.00000000,0.00033406,0.00730231,0.00616836,0.01469375,0.01013203,0.08672883
-2.82441221,0.16646915,0.06897416,0.00000000,0.00039071,0.00852027,0.00731719,0.01707471,0.01175087,0.09848422
-2.81840920,0.19048286,0.07672821,0.00000000,0.00046084,0.00988133,0.00862584,0.01985057,0.01360761,0.11212836
-2.81240620,0.21812000,0.08627957,0.00000000,0.00054581,0.01139079,0.01010422,0.02305013,0.01572040,0.12772914
-2.80640320,0.24952901,0.09771669,0.00000000,0.00064718,0.01305247,0.01176069,0.02670314,0.01810851,0.14534376
-2.80040020,0.28484070,0.11113193,0.00000000,0.00076673,0.01486856,0.01360163,0.03084004,0.02079256,0.16501744
-2.79439720,0.32416547,0.12662137,0.00000000,0.00090641,0.01683949,0.01563096,0.03549171,0.02379473,0.18678262
-2.78839420,0.36759099,0.14428433,0.00000000,0.00106837,0.01896382,0.01784985,0.04068924,0.02713906,0.21065851
-2.78239120,0.41518071,0.16422271,0.00000000,0.00125492,0.02123831,0.02025628,0.04646378,0.03085178,0.23665120
-2.77638819,0.46697293,0.18654015,0.00000000,0.00146853,0.02365792,0.02284488,0.05284637,0.03496162,0.26475430
-2.77038519,0.52298069,0.21134086,0.00000000,0.00171177,0.02621596,0.02560669,0.05986780,0.03950011,0.29494998
-2.76438219,0.58319227,0.23872811,0.00000000,0.00198731,0.02890428,0.02852915,0.06755839,0.04450175,0.32721044
-2.75837919,0.64757205,0.26880230,0.00000000,0.00229783,0.03171348,0.03159615,0.07594778,0.05000410,0.36149962
-2.75237619,0.71606166,0.30165843,0.00000000,0.00264600,0.03463314,0.03478817,0.08506451,0.05604765,0.39777490
-2.74637319,0.78858092,0.33738295,0.00000000,0.00303440,0.03765210,0.03808264,0.09493549,0.06267539,0.43598863
-2.74037019,0.86502823,0.37604976,0.00000000,0.00346540,0.04075863,0.04145431,0.10558523,0.06993215,0.47608921
-2.73436718,0.94528016,0.41771542,0.00000000,0.00394108,0.04394063,0.04487575,0.11703482,0.07786353,0.51802149
-2.72836418,1.02918972,0.46241340,0.00000000,0.00446315,0.04718576,0.04831793,0.12930063,0.08651449,0.56172613
-2.72236118,1.11658312,0.51014751,0.00000000,0.00503274,0.05048140,0.05175085,0.14239268,0.09592748,0.60713796
-2.71635818,1.20725480,0.56088446,0.00000000,0.00565032,0.05381467,0.05514415,0.15631272,0.10614022,0.65418298
-2.71035518,1.30096073,0.61454592,0.00000000,0.00631556,0.05717217,0.05846773,0.17105205,0.11718314,0.70277412
-2.70435218,1.39741000,0.67100020,0.00000000,0.00702714,0.06053980,0.06169237,0.18658913,0.12907653,0.75280578
-2.69834917,1.49625519,0.73005398,0.00000000,0.00778267,0.06390239,0.06479018,0.20288706,0.14182745,0.80414735
-2.69234617,1.59708189,0.79144455,0.00000000,0.00857852,0.06724332,0.06773505,0.21989112,0.15542669,0.85663604
-2.68634317,1.69939811,0.85483317,0.00000000,0.00940975,0.07054415,0.07050295,0.23752637,0.16984571,0.91006939
-2.68034017,1.80262447,0.91979986,0.00000000,0.01027004,0.07378424,0.07307213,0.25569568,0.18503390,0.96419809
-2.67433717,1.90608604,0.98584059,0.00000000,0.01115169,0.07694042,0.07542321,0.27427819,0.20091631,1.01871951
-2.66833417,2.00900683,1.05236702,0.00000000,0.01204559,0.07998681,0.07753918,0.29312844,0.21739189,1.07327269
-2.66233117,2.11050804,1.11870956,0.00000000,0.01294137,0.08289476,0.07940527,0.31207641,0.23433262,1.12743535
-2.65632816,2.20961068,1.18412393,0.00000000,0.01382748,0.08563298,0.08100886,0.33092847,0.25158354,1.18072343
-2.65032516,2.30524343,1.24780155,0.00000000,0.01469145,0.08816789,0.08233926,0.34946938,0.26896380,1.23259358
-2.64432216,2.39625619,1.30888366,0.00000000,0.01552008,0.09046413,0.08338752,0.36746556,0.28626885,1.28244896
-2.63831916,2.48143926,1.36647909,0.00000000,0.01629983,0.09248536,0.08414633,0.38466927,0.30327380,1.32964844
-2.63231616,2.55954815,1.41968515,0.00000000,0.01701710,0.09419520,0.08460985,0.40082406,0.31973777,1.37351914
-2.62631316,2.62933331,1.46761119,0.00000000,0.01765866,0.09555832,0.08477373,0.41567093,0.33540937,1.41337200
-2.62031016,2.68957392,1.50940380,0.00000000,0.01821207,0.09654172,0.08463513,0.42895537,0.35003290,1.44852000
-2.61430715,2.73911449,1.54427292,0.00000000,0.01866601,0.09711593,0.08419286,0.44043480,0.36335532,1.47829829
-2.60830415,2.77690278,1.57151755,0.00000000,0.01901075,0.09725636,0.08344754,0.44988616,0.37513345,1.50208547
-2.60230115,2.80202735,1.59055015,0.00000000,0.01923844,0.09694445,0.08240195,0.45711341,0.38514142,1.51932508
-2.59629815,2.81375306,1.60091845,0.00000000,0.01934343,0.09616873,0.08106125,0.46195452,0.39317782,1.52954632
-2.59029515,2.81155275,1.60232373,0.00000000,0.01932250,0.09492564,0.07943333,0.46428773,0.39907236,1.53238313
-2.58429215,2.79513343,1.59463468,0.00000000,0.01917498,0.09322014,0.07752911,0.46403658,0.40269176,1.52759050
-2.57828914,2.76445581,1.57789606,0.00000000,0.01890286,0.09106601,0.07536278,0.46117377,0.40394454,1.51505736
-2.57228614,2.71974586,1.55233179,0.00000000,0.01851068,0.08848578,0.07295197,0.45572338,0.40278459,1.49481536
-2.56628314,2.66149785,1.51834225,0.00000000,0.01800548,0.08551041,0.07031784,0.44776147,0.39921317,1.46704299
-2.56028014,2.59046852,1.47649581,0.00000000,0.01739654,0.08217865,0.06748501,0.43741498,0.39327953,1.43206487
-2.55427714,2.50766261,1.42751497,0.00000000,0.01669512,0.07853607,0.06448135,0.42485901,0.38507982,1.39034615
-2.54827414,2.41431008,1.37225775,0.00000000,0.01591408,0.07463391,0.06133775,0.41031248,0.37475454,1.34248222
-2.54227114,2.31183623,1.31169496,0.00000000,0.01506749,0.07052771,0.05808759,0.39403248,0.36248460,1.28918420
-2.53626813,2.20182567,1.24688450,0.00000000,0.01417024,0.06627584,0.05476625,0.37630748,0.34848602,1.23126071
-2.53026513,2.08598187,1.17894349,0.00000000,0.01323754,0.06193798,0.05141041,0.35744967,0.33300377,1.16959684
-2.52426213,1.96608368,1.10901958,0.00000000,0.01228455,0.05757358,0.04805737,0.33778676,0.31630473,1.10513102
-2.51825913,1.84394068,1.03826223,0.00000000,0.01132595,0.05324042,0.04474427,0.31765353,0.29867022,1.03883076
-2.51225613,1.72134890,0.96779514,0.00000000,0.01037556,0.04899328,0.04150731,0.29738351,0.28038840,0.97166827
-2.50625313,1.60004853,0.89869068,0.00000000,0.00944607,0.04488277,0.03838105,0.27730092,0.26174669,0.90459670
-2.50025013,1.48168497,0.83194690,0.00000000,0.00854876,0.04095441,0.03539763,0.25771334,0.24302471,0.83852793
-2.49424712,1.36777437,0.76846790,0.00000000,0.00769335,0.03724785,0.03258621,0.23890512,0.22448773,0.77431259
-2.48824412,1.25967456,0.70904776,0.00000000,0.00688783,0.03379642,0.02997237,0.22113184,0.20638101,0.71272281
-2.48224112,1.15856194,0.65435837,0.00000000,0.00613845,0.03062686,0.02757772,0.20461583,0.18892514,0.65443827
-2.47623812,1.06541488,0.60494109,0.00000000,0.00544973,0.02775927,0.02541956,0.18954291,0.17231238,0.60003567
-2.47023512,0.98100339,0.56120231,0.00000000,0.00482450,0.02520727,0.02351069,0.17606035,0.15670425,0.54998185
-2.46423212,0.90588534,0.52341263,0.00000000,0.00426399,0.02297840,0.02185935,0.16427589,0.14223018,0.50463056
-2.45822911,0.84040864,0.49170933,0.00000000,0.00376805,0.02107460,0.02046925,0.15425812,0.12898726,0.46422269
-2.45222611,0.78471903,0.46610201,0.00000000,0.00333520,0.01949286,0.01933977,0.14603767,0.11704106,0.42888977
-2.44622311,0.73877294,0.44648081,0.00000000,0.00296293,0.01822597,0.01846619,0.13960959,0.10642731,0.39866049
-2.44022011,0.70235474,0.43262704,0.00000000,0.00264781,0.01726338,0.01784011,0.13493647,0.09715437,0.37346976
-2.43421711,0.67509767,0.42422567,0.00000000,0.00238571,0.01659201,0.01744986,0.13195232,0.08920636,0.35316999
-2.42821411,0.65650775,0.42087955,0.00000000,0.00217198,0.01619725,0.01728106,0.13056708,0.08254668,0.33754412
-2.42221111,0.64598991,0.42212472,0.00000000,0.00200162,0.01606377,0.01731718,0.13067163,0.07712195,0.32631988
-2.41620810,0.64287553,0.42744664,0.00000000,0.00186945,0.01617650,0.01754017,0.13214308,0.07286603,0.31918497
-2.41020510,0.64645064,0.43629697,0.00000000,0.00177024,0.01652145,0.01793112,0.13485030,0.06970404,0.31580251
-2.40420210,0.65598392,0.44811039,0.00000000,0.00169881,0.01708653,0.01847085,0.13865941,0.06755628,0.31582629
-2.39819910,0.67075376,0.46232116,0.00000000,0.00165020,0.01786227,0.01914061,0.14343920,0.06634189,0.31891555
-2.39219610,0.69007346,0.47837892,0.00000000,0.00161968,0.01884242,0.01992265,0.14906614,0.06598207,0.32474846
-2.38619310,0.71331376,0.49576344,0.00000000,0.00160286,0.02002444,0.02080072,0.15542898,0.06640290,0.33303427
-2.38019010,0.73992194,0.51399756,0.00000000,0.00159576,0.02140982,0.02176054,0.16243250,0.06753754,0.34352320
-2.37418709,0.76943663,0.53265828,0.00000000,0.00159481,0.02300424,0.02279018,0.17000059,0.06932783,0.35601418
-2.36818409,0.80149779,0.55138525,0.00000000,0.00159689,0.02481745,0.02388022,0.17807815,0.07172524,0.37035962
-2.36218109,0.83585117,0.56988647,0.00000000,0.00159937,0.02686299,0.02502389,0.18663188,0.07469106,0.38646730
-2.35617809,0.87234699,0.58794098,0.00000000,0.00160007,0.02915760,0.02621696,0.19564983,0.07819601,0.40429892
-2.35017509,0.91093259,0.60539822,0.00000000,0.00159727,0.03172045,0.02745757,0.20513962,0.08221909,0.42386548
-2.34417209,0.95163925,0.62217421,0.00000000,0.00158972,0.03457203,0.02874586,0.21512541,0.08674584,0.44521930
-2.33816908,0.99456347,0.63824462,0.00000000,0.00157655,0.03773288,0.03008344,0.22564358,0.09176618,0.46844315
-2.33216608,1.03984340,0.65363497,0.00000000,0.00155731,0.04122206,0.03147278,0.23673745,0.09727164,0.49363669
-2.32616308,1.08763148,0.66840859,0.00000000,0.00153186,0.04505552,0.03291653,0.24845099,0.10325250,0.52090078
-2.32016008,1.13806437,0.68265270,0.00000000,0.00150038,0.04924432,0.03441669,0.26082210,0.10969463,0.55032041
-2.31415708,1.19123185,0.69646354,0.00000000,0.00146329,0.05379286,0.03597385,0.27387553,0.11657650,0.58194697
-2.30815408,1.24714615,0.70993125,0.00000000,0.00142121,0.05869716,0.03758646,0.28761599,0.12386631,0.61578086
-2.30215108,1.30571352,0.72312538,0.00000000,0.00137489,0.06394332,0.03925004,0.30202170,0.13151949,0.65175525
-2.29614807,1.36670976,0.73608176,0.00000000,0.00132519,0.06950622,0.04095671,0.31703889,0.13947682,0.68972215
-2.29014507,1.42976130,0.74879179,0.00000000,0.00127300,0.07534853,0.04269469,0.33257758,0.14766317,0.72944151
-2.28414207,1.49433320,0.76119435,0.00000000,0.00121922,0.08142020,0.04444810,0.34850891,0.15598709,0.77057433
-2.27813907,1.55972525,0.77317138,0.00000000,0.00116469,0.08765844,0.04619693,0.36466438,0.16434123,0.81268033
-2.27213607,1.62507676,0.78454696,0.00000000,0.00111020,0.09398823,0.04791727,0.38083704,0.17260372,0.85522063
-2.26613307,1.68938040,0.79509035,0.00000000,0.00105642,0.10032342,0.04958174,0.39678482,0.18064045,0.89756569
-2.26013007,1.75150476,0.80452263,0.00000000,0.00100394,0.10656837,0.05116017,0.41223587,0.18830820,0.93900842
-2.25412706,1.81022493,0.81252686,0.00000000,0.00095317,0.11262021,0.05262043,0.42689577,0.19545843,0.97878199
-2.24812406,1.86425993,0.81876088,0.00000000,0.00090445,0.11837147,0.05392949,0.44045634,0.20194174,1.01608191
-2.24212106,1.91231532,0.82287237,0.00000000,0.00085796,0.12371318,0.05505452,0.45260569,0.20761261,1.05009120
-2.23611806,1.95312902,0.82451521,0.00000000,0.00081377,0.12853816,0.05596412,0.46303902,0.21233439,1.08000789
-2.23011506,1.98551823,0.82336612,0.00000000,0.00077185,0.13274451,0.05662951,0.47146976,0.21598413,1.10507322
-2.22411206,2.00842503,0.81914092,0.00000000,0.00073209,0.13623900,0.05702563,0.47764035,0.21845712,1.12459949
-2.21810905,2.02095858,0.81160925,0.00000000,0.00069433,0.13894032,0.05713225,0.48133233,0.21967090,1.13799607
-2.21210605,2.02243162,0.80060721,0.00000000,0.00065834,0.14078200,0.05693477,0.48237509,0.21956849,1.14479233
-2.20610305,2.01238966,0.78604710,0.00000000,0.00062390,0.14171482,0.05642490,0.48065296,0.21812079,1.14465632
-2.20010005,1.99063121,0.76792381,0.00000000,0.00059075,0.14170868,0.05560108,0.47611018,0.21532782,1.13740836
-2.19409705,1.95721834,0.74631769,0.00000000,0.00055866,0.14075371,0.05446864,0.46875363,0.21121902,1.12302876
-2.18809405,1.91247692,0.72139366,0.00000000,0.00052744,0.13886076,0.05303969,0.45865315,0.20585239,1.10165950
-2.18209105,1.85698678,0.69339687,0.00000000,0.00049692,0.13606105,0.05133278,0.44593943,0.19931255,1.07359967
-2.17608804,1.79156239,0.66264501,0.00000000,0.00046697,0.13240508,0.04937228,0.43079966,0.19170795,1.03929508
-2.17008504,1.71722505,0.62951805,0.00000000,0.00043750,0.12796097,0.04718760,0.41347114,0.18316721,0.99932254
-2.16408204,1.63516826,0.59444569,0.00000000,0.00040850,0.12281208,0.04481223,0.39423322,0.17383487,0.95436973
-2.15807904,1.54671791,0.55789342,0.00000000,0.00037995,0.11705423,0.04228267,0.37339793,0.16386675,0.90521168
-2.15207604,1.45328922,0.52034788,0.00000000,0.00035192,0.11079260,0.03963731,0.35129986,0.15342511,0.85268489
-2.14607304,1.35634269,0.48230215,0.00000000,0.00032447,0.10413840,0.03691524,0.32828559,0.14267380,0.79766057
-2.14007004,1.25734072,0.44424178,0.00000000,0.00029771,0.09720551,0.03415522,0.30470331,0.13177370,0.74101799
-2.13406703,1.15770692,0.40663195,0.00000000,0.00027176,0.09010724,0.03139460,0.28089301,0.12087850,0.68361915
-2.12806403,1.05878967,0.36990646,0.00000000,0.00024674,0.08295332,0.02866844,0.25717755,0.11013109,0.62628582
-2.12206103,0.96183093,0.33445877,0.00000000,0.00022276,0.07584720,0.02600875,0.23385499,0.09966057,0.56977962
-2.11605803,0.86794156,0.30063526,0.00000000,0.00019996,0.06888386,0.02344392,0.21119242,0.08957999,0.51478591
-2.11005503,0.77808325,0.26873090,0.00000000,0.00017841,0.06214801,0.02099829,0.18942130,0.07998489,0.46190169
-2.10405203,0.69305747,0.23898723,0.00000000,0.00015822,0.05571287,0.01869194,0.16873456,0.07095255,0.41162774
-2.09804902,0.61350095,0.21159240,0.00000000,0.00013944,0.04963946,0.01654059,0.14928517,0.06254189,0.36436486
-2.09204602,0.53988742,0.18668317,0.00000000,0.00012212,0.04397634,0.01455573,0.13118635,0.05479411,0.32041395
-2.08604302,0.47253458,0.16434828,0.00000000,0.00010625,0.03875985,0.01274483,0.11451298,0.04773376,0.27997955
-2.08004002,0.41161551,0.14463314,0.00000000,0.00009185,0.03401468,0.01111165,0.09930422,0.04137025,0.24317615
-2.07403702,0.35717336,0.12754517,0.00000000,0.00007888,0.02975479,0.00965663,0.08556696,0.03569971,0.21003677
-2.06803402,0.30913836,0.11305949,0.00000000,0.00006729,0.02598452,0.00837742,0.07327991,0.03070691,0.18052317
-2.06203102,0.26734597,0.10112461,0.00000000,0.00005702,0.02269984,0.00726926,0.06239810,0.02636740,0.15453693
-2.05602801,0.23155523,0.09166788,0.00000000,0.00004800,0.01988971,0.00632555,0.05285751,0.02264953,0.13193089
-2.05002501,0.20146658,0.08460024,0.00000000,0.00004013,0.01753733,0.00553825,0.04457963,0.01951638,0.11252045
-2.04402201,0.17673832,0.07982029,0.00000000,0.00003334,0.01562145,0.00489832,0.03747590,0.01692754,0.09609416
-2.03801901,0.15700130,0.07721743,0.00000000,0.00002751,0.01411748,0.00439614,0.03145166,0.01484064,0.08242347
-2.03201601,0.14187149,0.07667416,0.00000000,0.00002256,0.01299842,0.00402175,0.02640980,0.01321270,0.07127114
-2.02601301,0.13096031,0.07806739,0.00000000,0.00001839,0.01223577,0.00376519,0.02225380,0.01200112,0.06239847
-2.02001001,0.12388269,0.08126908,0.00000000,0.00001492,0.01180007,0.00361667,0.01889030,0.01116455,0.05557103
-2.01400700,0.12026302,0.08614619,0.00000000,0.00001206,0.01166147,0.00356675,0.01623117,0.01066342,0.05056317
-2.00800400,0.11973923,0.09256016,0.00000000,0.00000974,0.01179002,0.00360639,0.01419504,0.01046036,0.04716122
-2.00200100,0.12196539,0.10036630,0.00000000,0.00000790,0.01215590,0.00372714,0.01270844,0.01052041,0.04516568
-1.99599800,0.12661311,0.10941300,0.00000000,0.00000647,0.01272954,0.00392106,0.01170649,0.01081110,0.04439241
-1.98999500,0.13337216,0.11954135,0.00000000,0.00000542,0.01348171,0.00418085,0.01113338,0.01130251,0.04467325
-1.98399200,0.14195069,0.13058510,0.00000000,0.00000472,0.01438358,0.00449985,0.01094243,0.01196716,0.04585598
-1.97798899,0.15207538,0.14237128,0.00000000,0.00000435,0.01540673,0.00487202,0.01109609,0.01278005,0.04780405
-1.97198599,0.16349173,0.15472151,0.00000000,0.00000430,0.01652328,0.00529204,0.01156568,0.01371854,0.05039599
-1.96598299,0.17596468,0.16745415,0.00000000,0.00000458,0.01770602,0.00575531,0.01233101,0.01476238,0.05352488
-1.95997999,0.18927979,0.18038724,0.00000000,0.00000524,0.01892860,0.00625799,0.01337997,0.01589374,0.05709772
-1.95397699,0.20324469,0.19334220,0.00000000,0.00000631,0.02016578,0.00679706,0.01470790,0.01709722,0.06103489
-1.94797399,0.21769111,0.20614817,0.00000000,0.00000786,0.02139379,0.00737036,0.01631702,0.01836002,0.06526966
-1.94197099,0.23247698,0.21864671,0.00000000,0.00000997,0.02259065,0.00797664,0.01821560,0.01967200,0.06974781
-1.93596798,0.24748862,0.23069682,0.00000000,0.00001277,0.02373663,0.00861559,0.02041719,0.02102582,0.07442712
-1.92996498,0.26264262,0.24217983,0.00000000,0.00001640,0.02481458,0.00928779,0.02293955,0.02241703,0.07927697
-1.92396198,0.27788732,0.25300396,0.00000000,0.00002101,0.02581038,0.00999474,0.02580356,0.02384409,0.08427768
-1.91795898,0.29320330,0.26310830,0.00000000,0.00002681,0.02671326,0.01073871,0.02903199,0.02530841,0.08941974
-1.91195598,0.30860309,0.27246582,0.00000000,0.00003402,0.02751603,0.01152265,0.03264798,0.02681415,0.09470279
-1.90595298,0.32412944,0.28108529,0.00000000,0.00004291,0.02821533,0.01235000,0.03667355,0.02836807,0.10013430
-1.89994997,0.33985245,0.28901194,0.00000000,0.00005376,0.02881159,0.01322444,0.04112790,0.02997915,0.10572798
-1.89394697,0.35586532,0.29632657,0.00000000,0.00006689,0.02930906,0.01414959,0.04602563,0.03165817,0.11150195
-1.88794397,0.37227874,0.30314333,0.00000000,0.00008264,0.02971556,0.01512873,0.05137497,0.03341712,0.11747667
-1.88194097,0.38921441,0.30960599,0.00000000,0.00010139,0.03004215,0.01616438,0.05717606,0.03526856,0.12367281
-1.87593797,0.40679757,0.31588293,0.00000000,0.00012350,0.03030277,0.01725801,0.06341928,0.03722491,0.13010902
-1.86993497,0.42514917,0.32216102,0.00000000,0.00014937,0.03051365,0.01840960,0.07008392,0.03929766,0.13679994
-1.86393197,0.44437806,0.32863863,0.00000000,0.00017937,0.03069271,0.01961738,0.07713700,0.04149665,0.14375448
-1.85792896,0.46457351,0.33551807,0.00000000,0.00021387,0.03085900,0.02087749,0.08453259,0.04382937,0.15097454
-1.85192596,0.48579866,0.34299786,0.00000000,0.00025318,0.03103194,0.02218382,0.09221157,0.04630029,0.15845436
-1.84592296,0.50808537,0.35126504,0.00000000,0.00029758,0.03123079,0.02352782,0.10010190,0.04891045,0.16618065
-1.83991996,0.53143067,0.36048801,0.00000000,0.00034729,0.03147400,0.02489856,0.10811944,0.05165702,0.17413351
-1.83391696,0.55579531,0.37081012,0.00000000,0.00040243,0.03177878,0.02628274,0.11616949,0.05453328,0.18228833
-1.82791396,0.58110455,0.38234431,0.00000000,0.00046303,0.03216060,0.02766496,0.12414875,0.05752860,0.19061861
-1.82191096,0.60725124,0.39516904,0.00000000,0.00052898,0.03263301,0.02902798,0.13194794,0.06062880,0.19909961
-1.81590795,0.63410112,0.40932558,0.00000000,0.00060008,0.03320739,0.03035323,0.13945485,0.06381660,0.20771284
-1.80990495,0.66150022,0.42481689,0.00000000,0.00067596,0.03389298,0.03162125,0.14655775,0.06707241,0.21645108
-1.80390195,0.68928408,0.44160794,0.00000000,0.00075611,0.03469688,0.03281232,0.15314903,0.07037516,0.22532382
-1.79789895,0.71728816,0.45962758,0.00000000,0.00083987,0.03562432,0.03390711,0.15912897,0.07370337,0.23436277
-1.79189595,0.74535916,0.47877168,0.00000000,0.00092645,0.03667886,0.03488731,0.16440941,0.07703626,0.24362711
-1.78589295,0.77336648,0.49890752,0.00000000,0.00101492,0.03786278,0.03573631,0.16891715,0.08035498,0.25320825
-1.77988994,0.80121333,0.51987916,0.00000000,0.00110422,0.03917742,0.03643979,0.17259703,0.08364370,0.26323362
-1.77388694,0.82884671,0.54151350,0.00000000,0.00119322,0.04062357,0.03698629,0.17541439,0.08689082,0.27386919
-1.76788394,0.85626575,0.56362685,0.00000000,0.00128071,0.04220183,0.03736765,0.17735690,0.09008986,0.28532045
-1.76188094,0.88352781,0.58603174,0.00000000,0.00136546,0.04391292,0.03757937,0.17843562,0.09324036,0.29783152
-1.75587794,0.91075192,0.60854362,0.00000000,0.00144622,0.04575789,0.03762081,0.17868518,0.09634846,0.31168226
-1.74987494,0.93811914,0.63098724,0.00000000,0.00152182,0.04773827,0.03749535,0.17816321,0.09942727,0.32718313
-1.74387194,0.96586963,0.65320250,0.00000000,0.00159112,0.04985605,0.03721028,0.17694880,0.10249695,0.34466789
-1.73786893,0.99429637,0.67504945,0.00000000,0.00165314,0.05211356,0.03677668,0.17514027,0.10558449,0.36448409
-1.73186593,1.02373557,0.69641242,0.00000000,0.00170701,0.05451321,0.03620912,0.17285219,0.10872322,0.38698168
