energy_ev,total_up,Bi_p_up,Bi_d_up,Hg_p_up,Hg_d_up,Te_p_up,Te_d_up
-5.29764882,3.68926386,0.98025107,0.03966711,2.57059236,0.49649500,1.25426967,0.00000000
-5.29164582,3.68764996,0.98651383,0.03994211,2.57426685,0.49562816,1.24294086,0.00000000
-5.28564282,3.67658073,0.98924005,0.04010241,2.56898144,0.49375884,1.22934569,0.00000000
-5.27963982,3.65598516,0.98834018,0.04014694,2.55465497,0.49090020,1.21355655,0.00000000
-5.27363682,3.62595869,0.98380426,0.04007643,2.53138722,0.48707578,1.19566951,0.00000000
-5.26763382,3.58674813,0.97569670,0.03989322,2.49944480,0.48231786,1.17580046,0.00000000
-5.26163082,3.53873203,0.96414875,0.03960101,2.45924205,0.47666552,1.15408079,0.00000000
-5.25562781,3.48239759,0.94934901,0.03920465,2.41131831,0.47016256,1.13065274,0.00000000
-5.24962481,3.41831557,0.93153257,0.03870979,2.35631252,0.46285548,1.10566476,0.00000000
-5.24362181,3.34711470,0.91096953,0.03812265,2.29493677,0.45479154,1.07926714,0.00000000
-5.23761881,3.26945692,0.88795331,0.03744978,2.22794985,0.44601704,1.05160821,0.00000000
-5.23161581,3.18601483,0.86278955,0.03669781,2.15613217,0.43657602,1.02283134,0.00000000
-5.22561281,3.09745259,0.83578589,0.03587330,2.08026311,0.42650937,0.99307307,0.00000000
-5.21960980,3.00441092,0.80724325,0.03498258,2.00110158,0.41585442,0.96246230,0.00000000
-5.21360680,2.90749691,0.77744880,0.03403171,1.91937045,0.40464507,0.93112076,0.00000000
-5.20760380,2.80727880,0.74667079,0.03302645,1.83574514,0.39291245,0.89916473,0.00000000
-5.20160080,2.70428553,0.71515534,0.03197228,1.75084644,0.38068597,0.86670768,0.00000000
-5.19559780,2.59901058,0.68312506,0.03087446,1.66523732,0.36799476,0.83386393,0.00000000
-5.18959480,2.49191939,0.65077936,0.02973816,1.57942325,0.35486935,0.80075272,0.00000000
-5.18359180,2.38345927,0.61829609,0.02856856,1.49385552,0.34134349,0.76750261,0.00000000
-5.17758879,2.27407080,0.58583422,0.02737101,1.40893664,0.32745588,0.73425570,0.00000000
-5.17158579,2.16419936,0.55353724,0.02615110,1.32502717,0.31325179,0.70117127,0.00000000
-5.16558279,2.05430591,0.52153669,0.02491483,1.24245307,0.29878433,0.66842863,0.00000000
-5.15957979,1.94487565,0.48995578,0.02366865,1.16151295,0.28411532,0.63622871,0.00000000
-5.15357679,1.83642396,0.45891248,0.02241953,1.08248446,0.26931565,0.60479425,0.00000000
-5.14757379,1.72949889,0.42852203,0.02117498,1.00562936,0.25446509,0.57436830,0.00000000
-5.14157079,1.62467980,0.39889859,0.01994297,0.93119705,0.23965154,0.54521113,0.00000000
-5.13556778,1.52257208,0.37015604,0.01873188,0.85942627,0.22496973,0.51759533,0.00000000
-5.12956478,1.42379818,0.34240783,0.01755038,0.79054503,0.21051933,0.49179951,0.00000000
-5.12356178,1.32898523,0.31576591,0.01640723,0.72476896,0.19640281,0.46810045,0.00000000
-5.11755878,1.23875000,0.29033903,0.01531116,0.66229831,0.18272281,0.44676430,0.00000000
-5.11155578,1.15368198,0.26623041,0.01427059,0.60331397,0.16957939,0.42803699,0.00000000
-5.10555278,1.07432530,0.24353502,0.01329343,0.54797296,0.15706725,0.41213438,0.00000000
-5.09954977,1.00116068,0.22233675,0.01238686,0.49640376,0.14527291,0.39923239,0.00000000
-5.09354677,0.93458819,0.20270565,0.01155713,0.44870197,0.13427220,0.38945786,0.00000000
-5.08754377,0.87491173,0.18469534,0.01080931,0.40492662,0.12412790,0.38288029,0.00000000
-5.08154077,0.82232606,0.16834093,0.01014716,0.36509743,0.11488792,0.37950506,0.00000000
-5.07553777,0.77690708,0.15365747,0.00957296,0.32919328,0.10658388,0.37926851,0.00000000
-5.06953477,0.73860577,0.14063909,0.00908746,0.29715212,0.09923017,0.38203509,0.00000000
-5.06353177,0.70724629,0.12925878,0.00868978,0.26887213,0.09282370,0.38759695,0.00000000
-5.05752876,0.68252834,0.11946902,0.00837740,0.24421443,0.08734407,0.39567609,0.00000000
-5.05152576,0.66403374,0.11120305,0.00814628,0.22300705,0.08275435,0.40592904,0.00000000
-5.04552276,0.65123722,0.10437687,0.00799088,0.20505001,0.07900241,0.41795427,0.00000000
-5.03951976,0.64352091,0.09889179,0.00790432,0.19012148,0.07602265,0.43130184,0.00000000
-5.03351676,0.64019219,0.09463752,0.00787862,0.17798456,0.07373815,0.44548537,0.00000000
-5.02751376,0.64050426,0.09149559,0.00790484,0.16839467,0.07206311,0.45999564,0.00000000
-5.02151076,0.64367867,0.08934313,0.00797341,0.16110712,0.07090560,0.47431568,0.00000000
-5.01550775,0.64892913,0.08805667,0.00807440,0.15588460,0.07017033,0.48793653,0.00000000
-5.00950475,0.65548567,0.08751599,0.00819777,0.15250458,0.06976154,0.50037332,0.00000000
-5.00350175,0.66261832,0.08760783,0.00833371,0.15076595,0.06958578,0.51118087,0.00000000
-4.99749875,0.66965948,0.08822931,0.00847292,0.15049519,0.06955461,0.51996835,0.00000000
-4.99149575,0.67602416,0.08929100,0.00860686,0.15155145,0.06958696,0.52641229,0.00000000
-4.98549275,0.68122733,0.09071948,0.00872805,0.15383061,0.06961127,0.53026751,0.00000000
-4.97948974,0.68489786,0.09245934,0.00883021,0.15726818,0.06956719,0.53137551,0.00000000
-4.97348674,0.68678835,0.09447448,0.00890847,0.16184080,0.06940689,0.52966995,0.00000000
-4.96748374,0.68678082,0.09674878,0.00895946,0.16756652,0.06909588,0.52517903,0.00000000
-4.96148074,0.68488778,0.09928596,0.00898138,0.17450354,0.06861335,0.51802478,0.00000000
-4.95547774,0.68124894,0.10210879,0.00897398,0.18274770,0.06795208,0.50841920,0.00000000
-4.94947474,0.67612360,0.10525748,0.00893852,0.19242863,0.06711780,0.49665749,0.00000000
-4.94347174,0.66987906,0.10878752,0.00887762,0.20370469,0.06612822,0.48310877,0.00000000
-4.93746873,0.66297569,0.11276681,0.00879516,0.21675684,0.06501163,0.46820455,0.00000000
-4.93146573,0.65594908,0.11727240,0.00869601,0.23178157,0.06380523,0.45242544,0.00000000
-4.92546273,0.64939008,0.12238671,0.00858584,0.24898311,0.06255319,0.43628680,0.00000000
-4.91945973,0.64392339,0.12819360,0.00847082,0.26856508,0.06130460,0.42032355,0.00000000
-4.91345673,0.64018556,0.13477423,0.00835738,0.29072186,0.06011132,0.40507495,0.00000000
-4.90745373,0.63880299,0.14220292,0.00825193,0.31562981,0.05902584,0.39106956,0.00000000
-4.90145073,0.64037081,0.15054317,0.00816059,0.34343861,0.05809922,0.37881111,0.00000000
-4.89544772,0.64543298,0.15984393,0.00808897,0.37426297,0.05737922,0.36876526,0.00000000
-4.88944472,0.65446448,0.17013622,0.00804192,0.40817486,0.05690857,0.36134795,0.00000000
-4.88344172,0.66785573,0.18143026,0.00802341,0.44519645,0.05672356,0.35691516,0.00000000
-4.87743872,0.68589972,0.19371318,0.00803633,0.48529405,0.05685283,0.35575465,0.00000000
-4.87143572,0.70878215,0.20694728,0.00808246,0.52837315,0.05731655,0.35807937,0.00000000
-4.86543272,0.73657456,0.22106914,0.00816238,0.57427473,0.05812588,0.36402293,0.00000000
-4.85942971,0.76923084,0.23598929,0.00827550,0.62277310,0.05928269,0.37363709,0.00000000
-4.85342671,0.80658687,0.25159283,0.00842005,0.67357541,0.06077969,0.38689116,0.00000000
-4.84742371,0.84836364,0.26774065,0.00859322,0.72632293,0.06260074,0.40367357,0.00000000
-4.84142071,0.89417346,0.28427157,0.00879125,0.78059438,0.06472152,0.42379538,0.00000000
-4.83541771,0.94352961,0.30100515,0.00900956,0.83591127,0.06711035,0.44699590,0.00000000
-4.82941471,0.99585904,0.31774531,0.00924290,0.89174558,0.06972934,0.47295041,0.00000000
-4.82341171,1.05051808,0.33428460,0.00948560,0.94752952,0.07253563,0.50127979,0.00000000
-4.81740870,1.10681103,0.35040911,0.00973171,1.00266767,0.07548285,0.53156209,0.00000000
-4.81140570,1.16401129,0.36590397,0.00997521,1.05655111,0.07852272,0.56334586,0.00000000
-4.80540270,1.22138452,0.38055926,0.01021024,1.10857350,0.08160669,0.59616498,0.00000000
-4.79939970,1.27821353,0.39417626,0.01043129,1.15814872,0.08468770,0.62955467,0.00000000
-4.79339670,1.33382412,0.40657385,0.01063339,1.20472958,0.08772194,0.66306823,0.00000000
-4.78739370,1.38761106,0.41759488,0.01081231,1.24782712,0.09067055,0.69629404,0.00000000
-4.78139070,1.43906342,0.42711230,0.01096470,1.28702972,0.09350127,0.72887214,0.00000000
-4.77538769,1.48778820,0.43503484,0.01108825,1.32202126,0.09618994,0.76050974,0.00000000
-4.76938469,1.53353120,0.44131196,0.01118181,1.35259763,0.09872185,0.79099502,0.00000000
-4.76338169,1.57619411,0.44593784,0.01124544,1.37868045,0.10109273,0.82020838,0.00000000
-4.75737869,1.61584687,0.44895431,0.01128053,1.40032752,0.10330959,0.84813059,0.00000000
-4.75137569,1.65273426,0.45045223,0.01128973,1.41773897,0.10539105,0.87484730,0.00000000
-4.74537269,1.68727626,0.45057155,0.01127699,1.43125867,0.10736741,0.90054932,0.00000000
-4.73936968,1.72006156,0.44949958,0.01124747,1.44137038,0.10928022,0.92552863,0.00000000
-4.73336668,1.75183416,0.44746762,0.01120744,1.44868849,0.11118146,0.95016998,0.00000000
-4.72736368,1.78347316,0.44474601,0.01116412,1.45394330,0.11313235,0.97493819,0.00000000
-4.72136068,1.81596644,0.44163756,0.01112552,1.45796128,0.11520163,1.00036175,0.00000000
-4.71535768,1.85037885,0.43846960,0.01110021,1.46164079,0.11746371,1.02701321,0.00000000
-4.70935468,1.88781628,0.43558490,0.01109709,1.46592409,0.11999631,1.05548724,0.00000000
-4.70335168,1.92938690,0.43333182,0.01112515,1.47176673,0.12287810,1.08637734,0.00000000
-4.69734867,1.97616124,0.43205387,0.01119316,1.48010547,0.12618610,1.12025233,0.00000000
-4.69134567,2.02913274,0.43207923,0.01130944,1.49182610,0.12999311,1.15763354,0.00000000
-4.68534267,2.08918042,0.43371056,0.01148158,1.50773236,0.13436522,1.19897402,0.00000000
-4.67933967,2.15703533,0.43721541,0.01171619,1.52851746,0.13935947,1.24464052,0.00000000
-4.67333667,2.23325197,0.44281766,0.01201867,1.55473910,0.14502176,1.29489911,0.00000000
-4.66733367,2.31818601,0.45069035,0.01239304,1.58679932,0.15138513,1.34990500,0.00000000
-4.66133067,2.41197874,0.46094995,0.01284176,1.62492960,0.15846833,1.40969684,0.00000000
-4.65532766,2.51454891,0.47365250,0.01336563,1.66918195,0.16627486,1.47419557,0.00000000
-4.64932466,2.62559179,0.48879147,0.01396373,1.71942619,0.17479243,1.54320750,0.00000000
-4.64332166,2.74458505,0.50629766,0.01463337,1.77535315,0.18399278,1.61643123,0.00000000
-4.63731866,2.87080094,0.52604071,0.01537015,1.83648369,0.19383194,1.69346755,0.00000000
-4.63131566,3.00332360,0.54783253,0.01616801,1.90218280,0.20425088,1.77383168,0.00000000
-4.62531266,3.14107056,0.57143206,0.01701939,1.97167806,0.21517638,1.85696662,0.00000000
-4.61930965,3.28281712,0.59655149,0.01791532,2.04408156,0.22652229,1.94225696,0.00000000
-4.61330665,3.42722250,0.62286342,0.01884566,2.11841420,0.23819089,2.02904204,0.00000000
-4.60730365,3.57285660,0.65000883,0.01979929,2.19363155,0.25007454,2.11662787,0.00000000
-4.60130065,3.71822644,0.67760556,0.02076436,2.26865008,0.26205733,2.20429713,0.00000000
-4.59529765,3.86180169,0.70525700,0.02172857,2.34237305,0.27401696,2.29131714,0.00000000
-4.58929465,4.00203857,0.73256078,0.02267936,2.41371518,0.28582659,2.37694555,0.00000000
-4.58329165,4.13740216,0.75911724,0.02360425,2.48162563,0.29735677,2.46043406,0.00000000
-4.57728864,4.26638691,0.78453741,0.02449106,2.54510861,0.30847741,2.54103064,0.00000000
-4.57128564,4.38753569,0.80845057,0.02532817,2.60324153,0.31905979,2.61798079,0.00000000
-4.56528264,4.49945756,0.83051096,0.02610474,2.65519047,0.32897856,2.69052868,0.00000000
-4.55927964,4.60084476,0.85040382,0.02681097,2.70022276,0.33811380,2.75791893,0.00000000
-4.55327664,4.69048920,0.86785064,0.02743824,2.73771704,0.34635299,2.81939982,0.00000000
-4.54727364,4.76729880,0.88261346,0.02797930,2.76717062,0.35359305,2.87422863,0.00000000
-4.54127064,4.83031381,0.89449835,0.02842843,2.78820454,0.35974230,2.92167956,0.00000000
-4.53526763,4.87872320,0.90335808,0.02878147,2.80056635,0.36472227,2.96105462,0.00000000
-4.52926463,4.91188080,0.90909382,0.02903596,2.80413091,0.36846947,2.99169740,0.00000000
-4.52326163,4.92932096,0.91165609,0.02919116,2.79889928,0.37093690,3.01300947,0.00000000
-4.51725863,4.93077310,0.91104482,0.02924800,2.78499596,0.37209537,3.02446889,0.00000000
-4.51125563,4.91617444,0.90730856,0.02920909,2.76266446,0.37193452,3.02565011,0.00000000
-4.50525263,4.88568031,0.90054302,0.02907864,2.73226142,0.37046345,3.01624408,0.00000000
-4.49924962,4.83967102,0.89088869,0.02886233,2.69424931,0.36771104,2.99607764,0.00000000
-4.49324662,4.77875471,0.87852777,0.02856724,2.64918783,0.36372583,2.96513097,0.00000000
-4.48724362,4.70376553,0.86368045,0.02820160,2.59772396,0.35857541,2.92355187,0.00000000
-4.48124062,4.61575650,0.84660042,0.02777470,2.54058105,0.35234547,2.87166596,0.00000000
-4.47523762,4.51598698,0.82756988,0.02729665,2.47854673,0.34513833,2.80998181,0.00000000
-4.46923462,4.40590454,0.80689397,0.02677815,2.41246002,0.33707111,2.73919051,0.00000000
-4.46323162,4.28712141,0.78489482,0.02623032,2.34319772,0.32827356,2.66015926,0.00000000
-4.45722861,4.16138615,0.76190523,0.02566443,2.27166026,0.31888556,2.57391890,0.00000000
-4.45122561,4.03055083,0.73826220,0.02509173,2.19875726,0.30905437,2.48164580,0.00000000
-4.44522261,3.89653502,0.71430035,0.02452318,2.12539297,0.29893176,2.38463854,0.00000000
-4.43921961,3.76128718,0.69034544,0.02396925,2.05245186,0.28867101,2.28429016,0.00000000
-4.43321661,3.62674495,0.66670811,0.02343977,1.98078459,0.27842392,2.18205713,0.00000000
-4.42721361,3.49479518,0.64367799,0.02294367,1.91119451,0.26833790,2.07942607,0.00000000
-4.42121061,3.36723511,0.62151832,0.02248891,1.84442511,0.25855319,1.97787943,0.00000000
-4.41520760,3.24573577,0.60046120,0.02208227,1.78114835,0.24920027,1.87886138,0.00000000
-4.40920460,3.13180852,0.58070371,0.02172924,1.72195442,0.24039758,1.78374500,0.00000000
-4.40320160,3.02677580,0.56240477,0.02143400,1.66734277,0.23224950,1.69380194,0.00000000
-4.39719860,2.93174666,0.54568314,0.02119925,1.61771493,0.22484472,1.61017519,0.00000000
-4.39119560,2.84759780,0.53061635,0.02102628,1.57336904,0.21825493,1.53385591,0.00000000
-4.38519260,2.77496034,0.51724072,0.02091491,1.53449633,0.21253397,1.46566451,0.00000000
-4.37918959,2.71421261,0.50555249,0.02086353,1.50117975,0.20771732,1.40623665,0.00000000
-4.37318659,2.66547886,0.49550995,0.02086917,1.47339461,0.20382196,1.35601381,0.00000000
-4.36718359,2.62863389,0.48703661,0.02092758,1.45101159,0.20084666,1.31523883,0.00000000
-4.36118059,2.60331316,0.48002525,0.02103339,1.43380187,0.19877257,1.28395584,0.00000000
-4.35517759,2.58892807,0.47434269,0.02118019,1.42144445,0.19756421,1.26201462,0.00000000
-4.34917459,2.58468587,0.46983531,0.02136077,1.41353556,0.19717063,1.24907884,0.00000000
-4.34317159,2.58961363,0.46633493,0.02156729,1.40960007,0.19752699,1.24463790,0.00000000
-4.33716858,2.60258579,0.46366514,0.02179148,1.40910448,0.19855631,1.24802202,0.00000000
-4.33116558,2.62235448,0.46164761,0.02202492,1.41147155,0.20017139,1.25842011,0.00000000
-4.32516258,2.64758214,0.46010849,0.02225922,1.41609598,0.20227698,1.27490019,0.00000000
-4.31915958,2.67687574,0.45888450,0.02248629,1.42236097,0.20477202,1.29643188,0.00000000
-4.31315658,2.70882199,0.45782870,0.02269860,1.42965518,0.20755211,1.32191076,0.00000000
-4.30715358,2.74202282,0.45681573,0.02288936,1.43738967,0.21051187,1.35018408,0.00000000
