energy_ev,total_up,Bi_p_up,Bi_d_up,Cu_p_up,Cu_d_up,Te_p_up,Te_d_up
-5.42971486,4.72166502,0.67547788,0.02078958,0.83795107,3.79685656,0.54893022,0.00000000
-5.42371186,4.75633385,0.67207012,0.02085317,0.83325825,3.83445611,0.55319783,0.00000000
-5.41770885,4.78399700,0.66712532,0.02084855,0.82688541,3.86621927,0.55727019,0.00000000
-5.41170585,4.80525494,0.66075844,0.02078205,0.81888555,3.89270662,0.56112763,0.00000000
-5.40570285,4.82094496,0.65312172,0.02066171,0.80937599,3.91465858,0.56477457,0.00000000
-5.39969985,4.83209019,0.64439746,0.02049699,0.79852939,3.93295444,0.56823448,0.00000000
-5.39369685,4.83983989,0.63478941,0.02029830,0.78656217,3.94856477,0.57154390,0.00000000
-5.38769385,4.84540434,0.62451349,0.02007661,0.77372106,3.96249994,0.57474589,0.00000000
-5.38169085,4.84998779,0.61378811,0.01984297,0.76026856,3.97575742,0.57788332,0.00000000
-5.37568784,4.85472319,0.60282470,0.01960807,0.74646821,3.98927048,0.58099255,0.00000000
-5.36968484,4.86061201,0.59181905,0.01938180,0.73257042,4.00386114,0.58409766,0.00000000
-5.36368184,4.86847218,0.58094365,0.01917286,0.71879970,4.02019946,0.58720570,0.00000000
-5.35767884,4.87889672,0.57034169,0.01898847,0.70534388,4.03877125,0.59030325,0.00000000
-5.35167584,4.89222484,0.56012271,0.01883409,0.69234591,4.05985554,0.59335427,0.00000000
-5.34567284,4.90852669,0.55036025,0.01871327,0.67989839,4.08351274,0.59629957,0.00000000
-5.33966983,4.92760196,0.54109137,0.01862759,0.66804129,4.10958367,0.59905767,0.00000000
-5.33366683,4.94899213,0.53231815,0.01857665,0.65676249,4.13769923,0.60152714,0.00000000
-5.32766383,4.97200509,0.52401076,0.01855817,0.64600125,4.16729986,0.60359012,0.00000000
-5.32166083,4.99575048,0.51611204,0.01856820,0.63565407,4.19766344,0.60511686,0.00000000
-5.31565783,5.01918373,0.50854317,0.01860127,0.62558262,4.22794008,0.60597098,0.00000000
-5.30965483,5.04115617,0.50121003,0.01865078,0.61562310,4.25719188,0.60601523,0.00000000
-5.30365183,5.06046869,0.49400991,0.01870924,0.60559651,4.28443562,0.60511723,0.00000000
-5.29764882,5.07592632,0.48683821,0.01876870,0.59531921,4.30868629,0.60315520,0.00000000
-5.29164582,5.08639121,0.47959470,0.01882102,0.58461327,4.32899971,0.60002314,0.00000000
-5.28564282,5.09083176,0.47218912,0.01885830,0.57331592,4.34451224,0.59563537,0.00000000
-5.27963982,5.08836589,0.46454587,0.01887317,0.56128796,4.35447611,0.58993020,0.00000000
-5.27363682,5.07829705,0.45660756,0.01885909,0.54842049,4.35828925,0.58287264,0.00000000
-5.26763382,5.06014167,0.44833739,0.01881065,0.53464000,4.35551836,0.57445604,0.00000000
-5.26163082,5.03364748,0.43972032,0.01872375,0.51991147,4.34591499,0.56470259,0.00000000
-5.25562781,4.99880227,0.43076307,0.01859576,0.50423972,4.32942391,0.55366285,0.00000000
-5.24962481,4.95583323,0.42149301,0.01842566,0.48766886,4.30618403,0.54141430,0.00000000
-5.24362181,4.90519739,0.41195614,0.01821403,0.47028014,4.27652196,0.52805893,0.00000000
-5.23761881,4.84756354,0.40221427,0.01796310,0.45218834,4.24093862,0.51372025,0.00000000
-5.23161581,4.78378697,0.39234168,0.01767661,0.43353705,4.20008971,0.49853957,0.00000000
-5.22561281,4.71487784,0.38242132,0.01735974,0.41449304,4.15476077,0.48267202,0.00000000
-5.21960980,4.64196464,0.37254086,0.01701888,0.39524007,4.10583779,0.46628222,0.00000000
-5.21360680,4.56625403,0.36278871,0.01666144,0.37597241,4.05427457,0.44953991,0.00000000
-5.20760380,4.48898863,0.35325019,0.01629558,0.35688827,4.00105792,0.43261567,0.00000000
-5.20160080,4.41140423,0.34400395,0.01592991,0.33818356,3.94717205,0.41567683,0.00000000
-5.19559780,4.33468790,0.33511883,0.01557319,0.32004599,3.89356346,0.39888370,0.00000000
-5.18959480,4.25993864,0.32665121,0.01523403,0.30264980,3.84110756,0.38238628,0.00000000
-5.18359180,4.18813188,0.31864284,0.01492052,0.28615120,3.79057846,0.36632140,0.00000000
-5.17758879,4.12008919,0.31111934,0.01464002,0.27068470,3.74262296,0.35081056,0.00000000
-5.17158579,4.05645442,0.30408933,0.01439882,0.25636028,3.69774005,0.33595821,0.00000000
-5.16558279,3.99767712,0.29754417,0.01420196,0.24326150,3.65626651,0.32185084,0.00000000
-5.15957979,3.94400392,0.29145837,0.01405302,0.23144460,3.61836955,0.30855652,0.00000000
-5.15357679,3.89547835,0.28579053,0.01395398,0.22093845,3.58404672,0.29612510,0.00000000
-5.14757379,3.85194885,0.28048495,0.01390521,0.21174536,3.55313310,0.28458899,0.00000000
-5.14157079,3.81308488,0.27547369,0.01390543,0.20384270,3.52531556,0.27396429,0.00000000
-5.13556778,3.77840012,0.27067911,0.01395178,0.19718518,3.50015343,0.26425243,0.00000000
-5.12956478,3.74728180,0.26601668,0.01403997,0.19170766,3.47710450,0.25544203,0.00000000
-5.12356178,3.71902471,0.26139816,0.01416443,0.18732851,3.45555518,0.24751101,0.00000000
-5.11755878,3.69286815,0.25673484,0.01431859,0.18395306,3.43485320,0.24042873,0.00000000
-5.11155578,3.66803397,0.25194080,0.01449511,0.18147740,3.41434133,0.23415823,0.00000000
-5.10555278,3.64376390,0.24693610,0.01468620,0.17979200,3.39339014,0.22865826,0.00000000
-5.09954977,3.61935416,0.24164967,0.01488390,0.17878527,3.37142836,0.22388518,0.00000000
-5.09354677,3.59418569,0.23602193,0.01508040,0.17834676,3.34796913,0.21979466,0.00000000
-5.08754377,3.56774866,0.23000692,0.01526833,0.17837002,3.32263089,0.21634297,0.00000000
-5.08154077,3.53965993,0.22357383,0.01544101,0.17875489,3.29515196,0.21348804,0.00000000
-5.07553777,3.50967315,0.21670797,0.01559263,0.17940927,3.26539811,0.21119015,0.00000000
-5.06953477,3.47768094,0.20941117,0.01571846,0.18025032,3.23336326,0.20941223,0.00000000
-5.06353177,3.44370979,0.20170135,0.01581496,0.18120502,3.19916320,0.20812003,0.00000000
-5.05752876,3.40790815,0.19361165,0.01587979,0.18221019,3.16302350,0.20728181,0.00000000
-5.05152576,3.37052917,0.18518888,0.01591189,0.18321209,3.12526235,0.20686809,0.00000000
-5.04552276,3.33190927,0.17649152,0.01591138,0.18416559,3.08626993,0.20685109,0.00000000
-5.03951976,3.29244451,0.16758733,0.01587948,0.18503302,3.04648579,0.20720427,0.00000000
-5.03351676,3.25256633,0.15855070,0.01581843,0.18578297,3.00637595,0.20790180,0.00000000
-5.02751376,3.21271860,0.14945988,0.01573129,0.18638896,2.96641125,0.20891819,0.00000000
-5.02151076,3.17333733,0.14039418,0.01562184,0.18682831,2.92704842,0.21022807,0.00000000
-5.01550775,3.13483453,0.13143130,0.01549438,0.18708111,2.88871506,0.21180612,0.00000000
-5.00950475,3.09758696,0.12264491,0.01535359,0.18712949,2.85179933,0.21362727,0.00000000
-5.00350175,3.06193041,0.11410261,0.01520437,0.18695732,2.81664466,0.21566705,0.00000000
-4.99749875,3.02815927,0.10586416,0.01505174,0.18655008,2.78354961,0.21790218,0.00000000
-4.99149575,2.99653120,0.09798031,0.01490071,0.18589528,2.75277230,0.22031130,0.00000000
-4.98549275,2.96727583,0.09049204,0.01475618,0.18498303,2.72453861,0.22287575,0.00000000
-4.97948974,2.94060642,0.08343024,0.01462289,0.18380692,2.69905309,0.22558044,0.00000000
-4.97348674,2.91673291,0.07681591,0.01450536,0.18236506,2.67651108,0.22841463,0.00000000
-4.96748374,2.89587495,0.07066065,0.01440784,0.18066116,2.65711075,0.23137256,0.00000000
-4.96148074,2.87827331,0.06496758,0.01433426,0.17870557,2.64106359,0.23445393,0.00000000
-4.95547774,2.86419831,0.05973242,0.01428819,0.17651617,2.62860209,0.23766402,0.00000000
-4.94947474,2.85395415,0.05494479,0.01427281,0.17411900,2.61998359,0.24101359,0.00000000
-4.94347174,2.84787837,0.05058958,0.01429085,0.17154863,2.61548966,0.24451833,0.00000000
-4.93746873,2.84633621,0.04664837,0.01434450,0.16884816,2.61542066,0.24819800,0.00000000
-4.93146573,2.84970976,0.04310072,0.01443539,0.16606879,2.62008570,0.25207528,0.00000000
-4.92546273,2.85838267,0.03992544,0.01456445,0.16326911,2.62978857,0.25617422,0.00000000
-4.91945973,2.87272135,0.03710165,0.01473191,0.16051402,2.64481035,0.26051860,0.00000000
-4.91345673,2.89305375,0.03460974,0.01493712,0.15787330,2.66539031,0.26513005,0.00000000
-4.90745373,2.91964748,0.03243200,0.01517857,0.15542010,2.69170608,0.27002624,0.00000000
-4.90145073,2.95268878,0.03055325,0.01545380,0.15322918,2.72385500,0.27521909,0.00000000
-4.89544772,2.99226383,0.02896116,0.01575937,0.15137523,2.76183786,0.28071317,0.00000000
-4.88944472,3.03834410,0.02764642,0.01609085,0.14993109,2.80554655,0.28650444,0.00000000
-4.88344172,3.09077663,0.02660283,0.01644289,0.14896624,2.85475663,0.29257931,0.00000000
-4.87743872,3.14928037,0.02582720,0.01680926,0.14854534,2.90912558,0.29891412,0.00000000
-4.87143572,3.21344880,0.02531919,0.01718299,0.14872708,2.96819716,0.30547516,0.00000000
-4.86543272,3.28275893,0.02508107,0.01755650,0.14956316,3.03141177,0.31221904,0.00000000
-4.85942971,3.35658620,0.02511740,0.01792178,0.15109762,3.09812241,0.31909361,0.00000000
-4.85342671,3.43422445,0.02543467,0.01827062,0.15336623,3.16761528,0.32603919,0.00000000
-4.84742371,3.51490982,0.02604086,0.01859482,0.15639619,3.23913408,0.33299018,0.00000000
-4.84142071,3.59784718,0.02694502,0.01888645,0.16020587,3.31190646,0.33987686,0.00000000
-4.83541771,3.68223752,0.02815673,0.01913806,0.16480462,3.38517128,0.34662734,0.00000000
-4.82941471,3.76730497,0.02968552,0.01934296,0.17019267,3.45820513,0.35316956,0.00000000
-4.82341171,3.85232191,0.03154031,0.01949538,0.17636092,3.53034691,0.35943324,0.00000000
-4.81740870,3.93663109,0.03372869,0.01959066,0.18329078,3.60101911,0.36535170,0.00000000
-4.81140570,4.01966386,0.03625627,0.01962541,0.19095390,3.66974512,0.37086350,0.00000000
-4.80540270,4.10095401,0.03912587,0.01959763,0.19931193,3.73616192,0.37591387,0.00000000
-4.79939970,4.18014707,0.04233683,0.01950671,0.20831617,3.80002808,0.38045590,0.00000000
-4.79339670,4.25700526,0.04588421,0.01935349,0.21790740,3.86122710,0.38445152,0.00000000
-4.78739370,4.33140848,0.04975815,0.01914023,0.22801570,3.91976667,0.38787222,0.00000000
-4.78139070,4.40335226,0.05394317,0.01887053,0.23856055,3.97577440,0.39069971,0.00000000
-4.77538769,4.47294330,0.05841771,0.01854920,0.24945111,4.02949102,0.39292626,0.00000000
-4.76938469,4.54039361,0.06315375,0.01818220,0.26058690,4.08126175,0.39455512,0.00000000
-4.76338169,4.60601399,0.06811667,0.01777641,0.27185877,4.13152676,0.39560075,0.00000000
-4.75737869,4.67020749,0.07326529,0.01733952,0.28315040,4.18081144,0.39608895,0.00000000
-4.75137569,4.73346323,0.07855220,0.01687981,0.29434014,4.22971679,0.39605701,0.00000000
-4.74537269,4.79635071,0.08392429,0.01640604,0.30530330,4.27891039,0.39555367,0.00000000
-4.73936968,4.85951433,0.08932366,0.01592722,0.31591479,4.32911767,0.39463896,0.00000000
-4.73336668,4.92366761,0.09468862,0.01545248,0.32605206,4.38111324,0.39338380,0.00000000
-4.72736368,4.98958647,0.09995504,0.01499091,0.33559816,4.43571175,0.39186941,0.00000000
-4.72136068,5.05810049,0.10505782,0.01455143,0.34444490,4.49375742,0.39018625,0.00000000
-4.71535768,5.13008133,0.10993250,0.01414265,0.35249584,4.55611157,0.38843272,0.00000000
-4.70935468,5.20642731,0.11451690,0.01377273,0.35966903,4.62363733,0.38671328,0.00000000
-4.70335168,5.28804338,0.11875279,0.01344931,0.36589939,4.69718079,0.38513621,0.00000000
-4.69734867,5.37581618,0.12258744,0.01317936,0.37114050,4.77754838,0.38381087,0.00000000
-4.69134567,5.47058391,0.12597507,0.01296911,0.37536568,4.86548018,0.38284462,0.00000000
-4.68534267,5.57310151,0.12887795,0.01282390,0.37856846,4.96161952,0.38233931,0.00000000
-4.67933967,5.68400204,0.13126742,0.01274813,0.38076217,5.06647969,0.38238769,0.00000000
-4.67333667,5.80375542,0.13312440,0.01274513,0.38197876,5.18040865,0.38306961,0.00000000
-4.66733367,5.93262643,0.13443965,0.01281708,0.38226701,5.30355345,0.38444845,0.00000000
-4.66133067,6.07063403,0.13521368,0.01296494,0.38168993,5.43582597,0.38656767,0.00000000
-4.65532766,6.21751422,0.13545628,0.01318833,0.38032176,5.57687217,0.38944795,0.00000000
-4.64932466,6.37268903,0.13518576,0.01348551,0.37824462,5.72604674,0.39308482,0.00000000
-4.64332166,6.53524377,0.13442790,0.01385335,0.37554490,5.88239533,0.39744712,0.00000000
-4.63731866,6.70391484,0.13321473,0.01428728,0.37230973,6.04464609,0.40247637,0.00000000
-4.63131566,6.87708970,0.13158308,0.01478133,0.36862362,6.21121214,0.40808701,0.00000000
-4.62531266,7.05282026,0.12957318,0.01532820,0.36456542,6.38020590,0.41416777,0.00000000
-4.61930965,7.22885028,0.12722715,0.01591929,0.36020583,6.54946585,0.42058397,0.00000000
-4.61330665,7.40265675,0.12458758,0.01654492,0.35560557,6.71659562,0.42718081,0.00000000
-4.60730365,7.57150432,0.12169636,0.01719438,0.35081415,6.87901473,0.43378748,0.00000000
-4.60130065,7.73251150,0.11859349,0.01785625,0.34586947,7.03401944,0.44022202,0.00000000
-4.59529765,7.88272616,0.11531633,0.01851851,0.34079808,7.17885208,0.44629666,0.00000000
-4.58929465,8.01920806,0.11189895,0.01916889,0.33561616,7.31077614,0.45182354,0.00000000
-4.58329165,8.13911494,0.10837180,0.01979511,0.33033106,7.42715456,0.45662052,0.00000000
-4.57728864,8.23978909,0.10476165,0.02038513,0.32494330,7.52552819,0.46051688,0.00000000
-4.57128564,8.31884084,0.10109172,0.02092748,0.31944889,7.60369117,0.46335868,0.00000000
-4.56528264,8.37422558,0.09738201,0.02141151,0.31384182,7.65976044,0.46501362,0.00000000
-4.55927964,8.40431138,0.09364982,0.02182766,0.30811655,7.69223648,0.46537515,0.00000000
-4.55327664,8.40793436,0.08991036,0.02216766,0.30227036,7.70005290,0.46436573,0.00000000
-4.54727364,8.38443969,0.08617740,0.02242475,0.29630539,7.68261291,0.46193914,0.00000000
-4.54127064,8.33370674,0.08246394,0.02259380,0.29023032,7.63981136,0.45808174,0.00000000
-4.53526763,8.25615749,0.07878284,0.02267145,0.28406152,7.57204165,0.45281266,0.00000000
-4.52926463,8.15274808,0.07514732,0.02265612,0.27782377,7.48018723,0.44618298,0.00000000
-4.52326163,8.02494409,0.07157142,0.02254807,0.27155029,7.36559841,0.43827393,0.00000000
-4.51725863,7.87468071,0.06807019,0.02234928,0.26528235,7.23005549,0.42919421,0.00000000
-4.51125563,7.70430964,0.06465983,0.02206344,0.25906841,7.07571979,0.41907660,0.00000000
-4.50525263,7.51653492,0.06135763,0.02169577,0.25296275,6.90507475,0.40807393,0.00000000
-4.49924962,7.31434027,0.05818169,0.02125286,0.24702387,6.72085922,0.39635476,0.00000000
-4.49324662,7.10091080,0.05515054,0.02074247,0.24131270,6.52599572,0.38409874,0.00000000
-4.48724362,6.87955182,0.05228270,0.02017334,0.23589063,6.32351600,0.37149198,0.00000000
-4.48124062,6.65360769,0.04959604,0.01955494,0.23081764,6.11648665,0.35872251,0.00000000
-4.47523762,6.42638332,0.04710714,0.01889724,0.22615051,5.90793702,0.34597611,0.00000000
-4.46923462,6.20107060,0.04483068,0.01821048,0.22194127,5.70079170,0.33343247,0.00000000
-4.46323162,5.98068193,0.04277875,0.01750492,0.21823587,5.49780935,0.32126187,0.00000000
-4.45722861,5.76799232,0.04096034,0.01679067,0.21507327,5.30152936,0.30962246,0.00000000
-4.45122561,5.56549135,0.03938083,0.01607747,0.21248483,5.11422754,0.29865811,0.00000000
-4.44522261,5.37534559,0.03804168,0.01537450,0.21049405,4.93788134,0.28849686,0.00000000
-4.43921961,5.19937189,0.03694018,0.01469025,0.20911668,4.77414516,0.27924985,0.00000000
-4.43321661,5.03902129,0.03606948,0.01403238,0.20836111,4.62433548,0.27101088,0.00000000
-4.42721361,4.89537311,0.03541863,0.01340763,0.20822900,4.48942548,0.26385618,0.00000000
-4.42121061,4.76913846,0.03497295,0.01282174,0.20871606,4.37004853,0.25784463,0.00000000
-4.41520760,4.66067203,0.03471440,0.01227938,0.20981293,4.26650953,0.25301809,0.00000000
-4.40920460,4.56999100,0.03462220,0.01178414,0.21150615,4.17880315,0.24940188,0.00000000
-4.40320160,4.49679987,0.03467344,0.01133852,0.21377892,4.10663771,0.24700526,0.00000000
-4.39719860,4.44051966,0.03484391,0.01094395,0.21661192,4.04946347,0.24582189,0.00000000
-4.39119560,4.40032052,0.03510882,0.01060083,0.21998382,4.00650419,0.24583020,0.00000000
-4.38519260,4.37515628,0.03544366,0.01030858,0.22387169,3.97679074,0.24699370,0.00000000
-4.37918959,4.36380007,0.03582495,0.01006570,0.22825119,3.95919584,0.24926115,0.00000000
-4.37318659,4.36488013,0.03623095,0.00986991,0.23309652,3.95246882,0.25256682,0.00000000
-4.36718359,4.37691512,0.03664229,0.00971819,0.23838027,3.95526989,0.25683063,0.00000000
-4.36118059,4.39834840,0.03704254,0.00960694,0.24407307,3.96620323,0.26195858,0.00000000
-4.35517759,4.42758107,0.03741854,0.00953206,0.25014326,3.98384844,0.26784318,0.00000000
-4.34917459,4.46300344,0.03776066,0.00948914,0.25655646,4.00679015,0.27436437,0.00000000
-4.34317159,4.50302501,0.03806296,0.00947352,0.26327529,4.03364562,0.28139062,0.00000000
-4.33716858,4.54610283,0.03832310,0.00948048,0.27025916,4.06309018,0.28878055,0.00000000
-4.33116558,4.59076822,0.03854222,0.00950531,0.27746426,4.09388057,0.29638497,0.00000000
-4.32516258,4.63565188,0.03872464,0.00954349,0.28484375,4.12487598,0.30404934,0.00000000
-4.31915958,4.67950712,0.03887747,0.00959071,0.29234820,4.15505691,0.31161670,0.00000000
-4.31315658,4.72123108,0.03901020,0.00964305,0.29992630,4.18354149,0.31893093,0.00000000
-4.30715358,4.75988346,0.03913415,0.00969699,0.30752572,4.20959921,0.32584023,0.00000000
