energy_ev,total_up,B_p_up,B_d_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-5.87393697,3.24497184,0.39936668,0.00000000,0.92139598,1.22300332,0.04057750,1.05778887
-5.86793397,3.22696294,0.39791900,0.00000000,0.91291428,1.21784523,0.04072596,1.05060344
-5.86193097,3.20524787,0.39572841,0.00000000,0.90376779,1.21102229,0.04075797,1.04272657
-5.85592796,3.17945145,0.39273359,0.00000000,0.89392657,1.20233555,0.04067101,1.03405374
-5.84992496,3.14927691,0.38888587,0.00000000,0.88337584,1.19161697,0.04046482,1.02450340
-5.84392196,3.11452773,0.38415251,0.00000000,0.87212069,1.17874044,0.04014139,1.01402309
-5.83791896,3.07512549,0.37851957,0.00000000,0.86018998,1.16363133,0.03970481,1.00259430
-5.83191596,3.03112290,0.37199402,0.00000000,0.84763911,1.14627402,0.03916108,0.99023578
-5.82591296,2.98271136,0.36460502,0.00000000,0.83455147,1.12671712,0.03851781,0.97700520
-5.81990995,2.93022272,0.35640442,0.00000000,0.82103842,1.10507598,0.03778392,0.96299913
-5.81390695,2.87412498,0.34746626,0.00000000,0.80723780,1.08153251,0.03696930,0.94835110
-5.80790395,2.81501210,0.33788538,0.00000000,0.79331094,1.05633206,0.03608445,0.93322814
-5.80190095,2.75358829,0.32777520,0.00000000,0.77943831,1.02977770,0.03514013,0.91782565
-5.79589795,2.69064734,0.31726471,0.00000000,0.76581393,1.00222190,0.03414707,0.90236091
-5.78989495,2.62704783,0.30649480,0.00000000,0.75263883,0.97405600,0.03311568,0.88706544
-5.78389195,2.56368509,0.29561406,0.00000000,0.74011379,0.94569790,0.03205581,0.87217662
-5.77788894,2.50146116,0.28477429,0.00000000,0.72843172,0.91757851,0.03097658,0.85792870
-5.77188594,2.44125390,0.27412579,0.00000000,0.71777005,0.89012737,0.02988627,0.84454376
-5.76588294,2.38388645,0.26381273,0.00000000,0.70828348,0.86375817,0.02879222,0.83222288
-5.75987994,2.33009840,0.25396866,0.00000000,0.70009740,0.83885470,0.02770084,0.82113795
-5.75387694,2.28051981,0.24471248,0.00000000,0.69330245,0.81575781,0.02661760,0.81142449
-5.74787394,2.23564927,0.23614491,0.00000000,0.68795042,0.79475404,0.02554714,0.80317579
-5.74187094,2.19583693,0.22834565,0.00000000,0.68405169,0.77606626,0.02449327,0.79643868
-5.73586793,2.16127338,0.22137135,0.00000000,0.68157459,0.75984685,0.02345916,0.79121122
-5.72986493,2.13198489,0.21525442,0.00000000,0.68044660,0.74617374,0.02244739,0.78744241
-5.72386193,2.10783541,0.21000279,0.00000000,0.68055749,0.73504949,0.02146011,0.78503412
-5.71785893,2.08853546,0.20560058,0.00000000,0.68176438,0.72640342,0.02049912,0.78384514
-5.71185593,2.07365758,0.20200968,0.00000000,0.68389848,0.72009691,0.01956602,0.78369738
-5.70585293,2.06265790,0.19917212,0.00000000,0.68677338,0.71593155,0.01866226,0.78438392
-5.69984992,2.05490306,0.19701323,0.00000000,0.69019448,0.71365983,0.01778931,0.78567877
-5.69384692,2.04970148,0.19544536,0.00000000,0.69396929,0.71299806,0.01694862,0.78734788
-5.68784392,2.04633754,0.19437208,0.00000000,0.69791801,0.71364080,0.01614182,0.78916096
-5.68184092,2.04410739,0.19369261,0.00000000,0.70188410,0.71527631,0.01537064,0.79090366
-5.67583792,2.04235479,0.19330638,0.00000000,0.70574418,0.71760221,0.01463704,0.79238955
-5.66983492,2.04050517,0.19311746,0.00000000,0.70941686,0.72034083,0.01394316,0.79347128
-5.66383192,2.03809662,0.19303868,0.00000000,0.71287005,0.72325324,0.01329138,0.79405044
-5.65782891,2.03480589,0.19299526,0.00000000,0.71612626,0.72615154,0.01268428,0.79408552
-5.65182591,2.03046841,0.19292783,0.00000000,0.71926566,0.72890870,0.01212460,0.79359762
-5.64582291,2.02509105,0.19279465,0.00000000,0.72242649,0.73146535,0.01161524,0.79267341
-5.63981991,2.01885684,0.19257291,0.00000000,0.72580286,0.73383334,0.01115917,0.79146520
-5.63381691,2.01212128,0.19225919,0.00000000,0.72963980,0.73609567,0.01075937,0.79018791
-5.62781391,2.00540013,0.19186887,0.00000000,0.73422564,0.73840282,0.01041873,0.78911300
-5.62181091,1.99934916,0.19143466,0.00000000,0.73988203,0.74096557,0.01013997,0.78855951
-5.61580790,1.99473644,0.19100429,0.00000000,0.74695187,0.74404463,0.00992555,0.78888244
-5.60980490,1.99240851,0.19063744,0.00000000,0.75578550,0.74793750,0.00977751,0.79045901
-5.60380190,1.99325165,0.19040210,0.00000000,0.76672593,0.75296314,0.00969739,0.79367318
-5.59779890,1.99815015,0.19037056,0.00000000,0.78009333,0.75944530,0.00968607,0.79889928
-5.59179590,2.00794330,0.19061509,0.00000000,0.79616973,0.76769499,0.00974374,0.80648511
-5.58579290,2.02338306,0.19120380,0.00000000,0.81518433,0.77799333,0.00986972,0.81673556
-5.57978989,2.04509438,0.19219658,0.00000000,0.83730021,0.79057521,0.01006243,0.82989723
-5.57378689,2.07354000,0.19364152,0.00000000,0.86260287,0.80561485,0.01031927,0.84614478
-5.56778389,2.10899128,0.19557190,0.00000000,0.89109123,0.82321373,0.01063664,0.86556970
-5.56178089,2.15150648,0.19800396,0.00000000,0.92267146,0.84339169,0.01100989,0.88817184
-5.55577789,2.20091747,0.20093543,0.00000000,0.95715405,0.86608144,0.01143331,0.91385435
-5.54977489,2.25682559,0.20434504,0.00000000,0.99425422,0.89112687,0.01190020,0.94242204
-5.54377189,2.31860677,0.20819290,0.00000000,1.03359585,0.91828522,0.01240294,0.97358349
-5.53776888,2.38542582,0.21242178,0.00000000,1.07471889,0.94723298,0.01293303,1.00695672
-5.53176588,2.45625928,0.21695914,0.00000000,1.11709006,0.97757528,0.01348129,1.04207843
-5.52576288,2.52992582,0.22171990,0.00000000,1.16011648,1.00885830,0.01403794,1.07841637
-5.51975988,2.60512297,0.22660971,0.00000000,1.20316191,1.04058404,0.01459278,1.11538436
-5.51375688,2.68046849,0.23152852,0.00000000,1.24556504,1.07222696,0.01513540,1.15235955
-5.50775388,2.75454481,0.23637436,0.00000000,1.28665907,1.10325144,0.01565538,1.18870120
-5.50175088,2.82594442,0.24104704,0.00000000,1.32579206,1.13312941,0.01614246,1.22377013
-5.49574787,2.89331461,0.24545166,0.00000000,1.36234717,1.16135739,0.01658681,1.25694836
-5.48974487,2.95539944,0.24950169,0.00000000,1.39576199,1.18747201,0.01697926,1.28765791
-5.48374187,3.01107744,0.25312147,0.00000000,1.42554629,1.21106356,0.01731147,1.31537820
-5.47773887,3.05939360,0.25624823,0.00000000,1.45129737,1.23178686,0.01757620,1.33966132
-5.47173587,3.09958433,0.25883320,0.00000000,1.47271238,1.24936917,0.01776751,1.36014457
-5.46573287,3.13109480,0.26084219,0.00000000,1.48959709,1.26361490,0.01788095,1.37655985
-5.45972986,3.15358805,0.26225536,0.00000000,1.50187076,1.27440709,0.01791371,1.38873952
-5.45372686,3.16694597,0.26306642,0.00000000,1.50956669,1.28170575,0.01786479,1.39661864
-5.44772386,3.17126241,0.26328129,0.00000000,1.51282868,1.28554345,0.01773508,1.40023354
-5.44172086,3.16682926,0.26291638,0.00000000,1.51190334,1.28601849,0.01752746,1.39971682
-5.43571786,3.15411639,0.26199663,0.00000000,1.50712860,1.28328633,0.01724682,1.39528933
-5.42971486,3.13374680,0.26055339,0.00000000,1.49891908,1.27754967,0.01690003,1.38724925
-5.42371186,3.10646848,0.25862245,0.00000000,1.48774879,1.26904814,0.01649588,1.37595916
-5.41770885,3.07312428,0.25624218,0.00000000,1.47413212,1.25804785,0.01604497,1.36183155
-5.41170585,3.03462165,0.25345201,0.00000000,1.45860379,1.24483172,0.01555956,1.34531358
-5.40570285,2.99190328,0.25029127,0.00000000,1.44169897,1.22969081,0.01505336,1.32687167
-5.39969985,2.94592017,0.24679847,0.00000000,1.42393407,1.21291714,0.01454125,1.30697677
-5.39369685,2.89760803,0.24301102,0.00000000,1.40578941,1.19479828,0.01403906,1.28609073
-5.38769385,2.84786768,0.23896532,0.00000000,1.38769424,1.17561360,0.01356323,1.26465434
-5.38169085,2.79755003,0.23469736,0.00000000,1.37001484,1.15563240,0.01313044,1.24307750
-5.37568784,2.74744562,0.23024338,0.00000000,1.35304608,1.13511358,0.01275735,1.22173162
-5.36968484,2.69827852,0.22564095,0.00000000,1.33700665,1.11430655,0.01246015,1.20094441
-5.36368184,2.65070434,0.22092996,0.00000000,1.32203808,1.09345316,0.01225429,1.18099707
-5.35767884,2.60531144,0.21615365,0.00000000,1.30820728,1.07279015,0.01215408,1.16212361
-5.35167584,2.56262475,0.21135950,0.00000000,1.29551241,1.05255171,0.01217243,1.14451211
-5.34567284,2.52311111,0.20659984,0.00000000,1.28389145,1.03297174,0.01232049,1.12830746
-5.33966983,2.48718546,0.20193229,0.00000000,1.27323304,1.01428550,0.01260745,1.11361527
-5.33366683,2.45521671,0.19741964,0.00000000,1.26338867,0.99673020,0.01304028,1.10050643
-5.32766383,2.42753279,0.19312955,0.00000000,1.25418577,0.98054458,0.01362358,1.08902188
-5.32166083,2.40442405,0.18913372,0.00000000,1.24544075,0.96596701,0.01435941,1.07917728
-5.31565783,2.38614469,0.18550679,0.00000000,1.23697135,0.95323240,0.01524728,1.07096716
-5.30965483,2.37291189,0.18232486,0.00000000,1.22860783,0.94256780,0.01628409,1.06436823
-5.30365183,2.36490261,0.17966374,0.00000000,1.22020222,0.93418686,0.01746417,1.05934188
-5.29764882,2.36224820,0.17759703,0.00000000,1.21163553,0.92828345,0.01877940,1.05583554
-5.29164582,2.36502727,0.17619405,0.00000000,1.20282242,0.92502470,0.02021935,1.05378315
-5.28564282,2.37325705,0.17551768,0.00000000,1.19371341,0.92454373,0.02177145,1.05310468
-5.27963982,2.38688419,0.17562227,0.00000000,1.18429463,0.92693249,0.02342129,1.05370494
-5.27363682,2.40577537,0.17655163,0.00000000,1.17458523,0.93223508,0.02515288,1.05547199
-5.26763382,2.42970871,0.17833712,0.00000000,1.16463282,0.94044182,0.02694899,1.05827535
-5.26163082,2.45836655,0.18099607,0.00000000,1.15450729,0.95148452,0.02879146,1.06196437
-5.25562781,2.49133034,0.18453036,0.00000000,1.14429349,0.96523311,0.03066161,1.06636695
-5.24962481,2.52807829,0.18892536,0.00000000,1.13408324,0.98149396,0.03254054,1.07128916
-5.24362181,2.56798612,0.19414922,0.00000000,1.12396721,1.00001005,0.03440953,1.07651560
-5.23761881,2.61033145,0.20015256,0.00000000,1.11402710,1.02046310,0.03625035,1.08181100
-5.23161581,2.65430183,0.20686851,0.00000000,1.10432861,1.04247770,0.03804555,1.08692300
-5.22561281,2.69900653,0.21421322,0.00000000,1.09491551,1.06562738,0.03977872,1.09158613
-5.21960980,2.74349181,0.22208679,0.00000000,1.08580518,1.08944260,0.04143473,1.09552694
-5.21360680,2.78675945,0.23037467,0.00000000,1.07698573,1.11342041,0.04299987,1.09847011
-5.20760380,2.82778786,0.23894942,0.00000000,1.06841482,1.13703553,0.04446200,1.10014535
-5.20160080,2.86555534,0.24767298,0.00000000,1.06002026,1.15975262,0.04581059,1.10029470
-5.19559780,2.89906454,0.25639927,0.00000000,1.05170214,1.18103926,0.04703675,1.09868007
-5.18959480,2.92736741,0.26497723,0.00000000,1.04333655,1.20037946,0.04813324,1.09509049
-5.18359180,2.94958987,0.27325408,0.00000000,1.03478047,1.21728701,0.04909443,1.08934886
-5.17758879,2.96495514,0.28107898,0.00000000,1.02587768,1.23131852,0.04991622,1.08131774
-5.17158579,2.97280524,0.28830675,0.00000000,1.01646539,1.24208558,0.05059600,1.07090408
-5.16558279,2.97261964,0.29480177,0.00000000,1.00638124,1.24926575,0.05113255,1.05806245
-5.15957979,2.96403080,0.30044189,0.00000000,0.99547047,1.25261199,0.05152600,1.04279674
-5.15357679,2.94683578,0.30512221,0.00000000,0.98359290,1.25196030,0.05177780,1.02516034
-5.14757379,2.92100396,0.30875870,0.00000000,0.97062951,1.24723530,0.05189064,1.00525458
-5.14157079,2.88668045,0.31129145,0.00000000,0.95648838,1.23845369,0.05186853,0.98322575
-5.13556778,2.84418526,0.31268750,0.00000000,0.94110992,1.22572540,0.05171672,0.95926081
-5.12956478,2.79400838,0.31294317,0.00000000,0.92447107,1.20925254,0.05144179,0.93358190
-5.12356178,2.73680098,0.31208558,0.00000000,0.90658855,1.18932610,0.05105167,0.90644014
-5.11755878,2.67336296,0.31017362,0.00000000,0.88752092,1.16632061,0.05055566,0.87810883
-5.11155578,2.60462744,0.30729791,0.00000000,0.86736956,1.14068689,0.04996447,0.84887643
-5.10555278,2.53164242,0.30357997,0.00000000,0.84627839,1.11294303,0.04929015,0.81903964
-5.09954977,2.45555015,0.29917047,0.00000000,0.82443248,1.08366391,0.04854612,0.78889678
-5.09354677,2.37756471,0.29424654,0.00000000,0.80205540,1.05346943,0.04774701,0.75874161
-5.08754377,2.29894817,0.28900823,0.00000000,0.77940550,1.02301181,0.04690851,0.72885798
-5.08154077,2.22098582,0.28367408,0.00000000,0.75677104,0.99296201,0.04604716,0.69951510
-5.07553777,2.14496082,0.27847602,0.00000000,0.73446430,0.96399578,0.04518004,0.67096368
-5.06953477,2.07212882,0.27365362,0.00000000,0.71281480,0.93677939,0.04432441,0.64343288
-5.06353177,2.00369282,0.26944788,0.00000000,0.69216164,0.91195546,0.04349732,0.61712795
-5.05752876,1.94077880,0.26609478,0.00000000,0.67284525,0.89012902,0.04271511,0.59222857
-5.05152576,1.88441254,0.26381861,0.00000000,0.65519871,0.87185425,0.04199298,0.56888774
-5.04552276,1.83549818,0.26282560,0.00000000,0.63953870,0.85762209,0.04134447,0.54723116
-5.03951976,1.79479893,0.26329773,0.00000000,0.62615666,0.84784904,0.04078096,0.52735696
-5.03351676,1.76292062,0.26538717,0.00000000,0.61531016,0.84286755,0.04031130,0.50933586
-5.02751376,1.74029856,0.26921151,0.00000000,0.60721485,0.84291824,0.03994140,0.49321153
-5.02151076,1.72718823,0.27484988,0.00000000,0.60203744,0.84814430,0.03967397,0.47900128
-5.01550775,1.72366042,0.28234025,0.00000000,0.59988984,0.85858832,0.03950835,0.46669709
-5.00950475,1.72960107,0.29167800,0.00000000,0.60082475,0.87419181,0.03944049,0.45626695
-5.00350175,1.74471617,0.30281578,0.00000000,0.60483310,0.89479758,0.03946303,0.44765660
-4.99749875,1.76854183,0.31566487,0.00000000,0.61184330,0.92015490,0.03956555,0.44079167
-4.99149575,1.80045939,0.33009774,0.00000000,0.62172248,0.94992758,0.03973494,0.43558026
-4.98549275,1.83971523,0.34595208,0.00000000,0.63427989,0.98370464,0.03995589,0.43191596
-4.97948974,1.88544475,0.36303589,0.00000000,0.64927203,1.02101335,0.04021149,0.42968118
-4.97348674,1.93669970,0.38113351,0.00000000,0.66640977,1.06133407,0.04048390,0.42875081
-4.96748374,1.99247778,0.40001250,0.00000000,0.68536689,1.10411645,0.04075506,0.42899606
-4.96148074,2.05175350,0.41943083,0.00000000,0.70578977,1.14879632,0.04100743,0.43028820
-4.95547774,2.11350871,0.43914431,0.00000000,0.72730798,1.19481242,0.04122467,0.43250223
-4.94947474,2.17676181,0.45891386,0.00000000,0.74954514,1.24162238,0.04139232,0.43552008
-4.94347174,2.24059400,0.47851227,0.00000000,0.77212972,1.28871712,0.04149826,0.43923326
-4.93746873,2.30417176,0.49773024,0.00000000,0.79470529,1.33563306,0.04153320,0.44354477
-4.93146573,2.36676421,0.51638143,0.00000000,0.81693981,1.38196165,0.04149094,0.44837018
-4.92546273,2.42775506,0.53430634,0.00000000,0.83853371,1.42735569,0.04136845,0.45363766
-4.91945973,2.48664843,0.55137492,0.00000000,0.85922636,1.47153241,0.04116585,0.45928717
-4.91345673,2.54306884,0.56748785,0.00000000,0.87880093,1.51427321,0.04088621,0.46526872
-4.90745373,2.59675554,0.58257644,0.00000000,0.89708744,1.55542026,0.04053517,0.47153978
-4.90145073,2.64755198,0.59660145,0.00000000,0.91396424,1.59487048,0.04012051,0.47806221
-4.89544772,2.69539137,0.60955081,0.00000000,0.92935789,1.63256727,0.03965156,0.48479886
-4.88944472,2.74027960,0.62143649,0.00000000,0.94324182,1.66849086,0.03913858,0.49171000
-4.88344172,2.78227675,0.63229085,0.00000000,0.95563395,1.70264794,0.03859215,0.49875009
-4.87743872,2.82147878,0.64216269,0.00000000,0.96659371,1.73506134,0.03802248,0.50586508
-4.87143572,2.85800046,0.65111319,0.00000000,0.97621864,1.76576059,0.03743889,0.51299042
-4.86543272,2.89196084,0.65921209,0.00000000,0.98464100,1.79477386,0.03684927,0.52005011
-4.85942971,2.92347217,0.66653424,0.00000000,0.99202457,1.82212191,0.03625973,0.52695688
-4.85342671,2.95263277,0.67315673,0.00000000,0.99856175,1.84781429,0.03567430,0.53361359
-4.84742371,2.97952408,0.67915655,0.00000000,1.00447116,1.87184793,0.03509483,0.53991575
-4.84142071,3.00421196,0.68460903,0.00000000,1.00999564,1.89420810,0.03452100,0.54575518
-4.83541771,3.02675161,0.68958683,0.00000000,1.01540060,1.91487148,0.03395047,0.55102446
-4.82941471,3.04719550,0.69415953,0.00000000,1.02097259,1.93381084,0.03337917,0.55562211
-4.82341171,3.06560337,0.69839368,0.00000000,1.02701773,1.95100107,0.03280165,0.55945802
-4.81740870,3.08205325,0.70235314,0.00000000,1.03386001,1.96642560,0.03221152,0.56245882
-4.81140570,3.09665240,0.70609960,0.00000000,1.04183900,1.98008306,0.03160201,0.56457306
-4.80540270,3.10954719,0.70969318,0.00000000,1.05130685,1.99199327,0.03096643,0.56577546
-4.79939970,3.12093084,0.71319293,0.00000000,1.06262451,2.00220223,0.03029870,0.56607046
-4.79339670,3.13104865,0.71665715,0.00000000,1.07615692,2.01078581,0.02959382,0.56549430
-4.78739370,3.14019981,0.72014352,0.00000000,1.09226736,2.01785179,0.02884827,0.56411598
-4.78139070,3.14873604,0.72370904,0.00000000,1.11131091,2.02354013,0.02806031,0.56203661
-4.77538769,3.15705676,0.72740967,0.00000000,1.13362731,2.02802174,0.02723025,0.55938740
-4.76938469,3.16560133,0.73129986,0.00000000,1.15953338,2.03149558,0.02636049,0.55632627
-4.76338169,3.17483877,0.73543192,0.00000000,1.18931537,2.03418463,0.02545562,0.55303330
-4.75737869,3.18525548,0.73985540,0.00000000,1.22322153,2.03633087,0.02452224,0.54970517
-4.75137569,3.19734198,0.74461644,0.00000000,1.26145519,2.03818959,0.02356882,0.54654891
-4.74537269,3.21157897,0.74975717,0.00000000,1.30416870,2.04002347,0.02260543,0.54377521
-4.73936968,3.22842378,0.75531522,0.00000000,1.35145843,2.04209660,0.02164336,0.54159160
-4.73336668,3.24829748,0.76132337,0.00000000,1.40336100,2.04466865,0.02069479,0.54019586
-4.72736368,3.27157325,0.76780922,0.00000000,1.45985077,2.04798945,0.01977236,0.53976979
-4.72136068,3.29856630,0.77479494,0.00000000,1.52083875,2.05229384,0.01888872,0.54047370
-4.71535768,3.32952534,0.78229700,0.00000000,1.58617262,2.05779706,0.01805619,0.54244172
-4.70935468,3.36462584,0.79032585,0.00000000,1.65563792,2.06469037,0.01728631,0.54577807
-4.70335168,3.40396474,0.79888543,0.00000000,1.72896009,2.07313705,0.01658953,0.55055442
-4.69734867,3.44755665,0.80797258,0.00000000,1.80580725,2.08326852,0.01597490,0.55680827
-4.69134567,3.49533126,0.81757615,0.00000000,1.88579343,2.09518066,0.01544985,0.56454242
-4.68534267,3.54713182,0.82767604,0.00000000,1.96848219,2.10893022,0.01501996,0.57372537
-4.67933967,3.60271460,0.83824195,0.00000000,2.05339041,2.12453144,0.01468886,0.58429263
-4.67333667,3.66174932,0.84923218,0.00000000,2.13999229,2.14195296,0.01445817,0.59614880
-4.66733367,3.72382055,0.86059239,0.00000000,2.22772355,2.16111516,0.01432747,0.60917025
-4.66133067,3.78843044,0.87225454,0.00000000,2.31598590,2.18188833,0.01429438,0.62320841
-4.65532766,3.85500272,0.88413614,0.00000000,2.40415199,2.20409174,0.01435461,0.63809331
-4.64932466,3.92288869,0.89613999,0.00000000,2.49157101,2.22749410,0.01450215,0.65363755
-4.64332166,3.99137506,0.90815456,0.00000000,2.57757509,2.25181565,0.01472939,0.66964031
-4.63731866,4.05969433,0.92005510,0.00000000,2.66148675,2.27673206,0.01502740,0.68589160
-4.63131566,4.12703764,0.93170556,0.00000000,2.74262741,2.30188050,0.01538612,0.70217638
-4.62531266,4.19257031,0.94296155,0.00000000,2.82032725,2.32686776,0.01579466,0.71827873
-4.61930965,4.25544992,0.95367397,0.00000000,2.89393597,2.35128058,0.01624154,0.73398591
-4.61330665,4.31484674,0.96369367,0.00000000,2.96283471,2.37469779,0.01671506,0.74909223
-4.60730365,4.36996595,0.97287663,0.00000000,3.02644853,2.39670422,0.01720351,0.76340275
-4.60130065,4.42007101,0.98108968,0.00000000,3.08425918,2.41690565,0.01769552,0.77673667
-4.59529765,4.46450747,0.98821651,0.00000000,3.13581769,2.43494440,0.01818032,0.78893050
-4.58929465,4.50272601,0.99416352,0.00000000,3.18075622,2.45051485,0.01864804,0.79984080
-4.58329165,4.53430392,0.99886543,0.00000000,3.21879848,2.46337811,0.01908987,0.80934650
-4.57728864,4.55896374,1.00229015,0.00000000,3.24976839,2.47337507,0.01949834,0.81735087
-4.57128564,4.57658804,1.00444263,0.00000000,3.27359628,2.48043726,0.01986746,0.82378284
-4.56528264,4.58722953,1.00536755,0.00000000,3.29032220,2.48459450,0.02019279,0.82859791
-4.55927964,4.59111541,1.00515036,0.00000000,3.30009618,2.48597912,0.02047155,0.83177842
-4.55327664,4.58864574,1.00391675,0.00000000,3.30317511,2.48482602,0.02070263,0.83333328
-4.54727364,4.58038509,1.00183025,0.00000000,3.29991629,2.48146843,0.02088647,0.83329715
-4.54127064,4.56704769,0.99908806,0.00000000,3.29076773,2.47632920,0.02102505,0.83172899
-4.53526763,4.54947619,0.99591508,0.00000000,3.27625552,2.46990772,0.02112164,0.82871013
-4.52926463,4.52861448,0.99255634,0.00000000,3.25696855,2.46276283,0.02118067,0.82434180
-4.52326163,4.50547545,0.98926807,0.00000000,3.23354121,2.45549211,0.02120744,0.81874221
-4.51725863,4.48110460,0.98630761,0.00000000,3.20663451,2.44870831,0.02120785,0.81204328
-4.51125563,4.45654091,0.98392269,0.00000000,3.17691634,2.44301371,0.02118810,0.80438693
-4.50525263,4.43277620,0.98234035,0.00000000,3.14504150,2.43897342,0.02115441,0.79592127
-4.49924962,4.41071463,0.98175603,0.00000000,3.11163209,2.43708865,0.02111269,0.78679654
-4.49324662,4.39113400,0.98232326,0.00000000,3.07725906,2.43777114,0.02106826,0.77716099
-4.48724362,4.37465033,0.98414451,0.00000000,3.04242538,2.44131980,0.02102557,0.76715693
-4.48124062,4.36168742,0.98726349,0.00000000,3.00755154,2.44790081,0.02098804,0.75691685
-4.47523762,4.35245282,0.99165945,0.00000000,2.97296386,2.45753203,0.02095781,0.74655997
-4.46923462,4.34692145,0.99724380,0.00000000,2.93888601,2.47007283,0.02093565,0.73618920
-4.46323162,4.34482800,1.00385917,0.00000000,2.90543422,2.48521987,0.02092094,0.72588872
-4.45722861,4.34566876,1.01128132,0.00000000,2.87261638,2.50250945,0.02091161,0.71572228
-4.45122561,4.34871329,1.01922375,0.00000000,2.84033524,2.52132665,0.02090428,0.70573232
-4.44522261,4.35302595,1.02734503,0.00000000,2.80839568,2.54092117,0.02089435,0.69594002
-4.43921961,4.35749674,1.03525871,0.00000000,2.77651596,2.56042956,0.02087623,0.68634632
-4.43321661,4.36088076,1.04254540,0.00000000,2.74434274,2.57890317,0.02084355,0.67693381
-4.42721361,4.36184463,1.04876672,0.00000000,2.71146927,2.59534083,0.02078950,0.66766960
-4.42121061,4.35901856,1.05348045,0.00000000,2.67745625,2.60872519,0.02070706,0.65850891
-4.41520760,4.35105165,1.05625646,0.00000000,2.64185459,2.61806100,0.02058942,0.64939936
-4.40920460,4.33666839,1.05669264,0.00000000,2.60422903,2.62241405,0.02043021,0.64028567
-4.40320160,4.31472376,1.05443018,0.00000000,2.56418186,2.62094884,0.02022388,0.63111450
-4.39719860,4.28425445,1.04916758,0.00000000,2.52137542,2.61296350,0.01996591,0.62183932
-4.39119560,4.24452387,1.04067268,0.00000000,2.47555254,2.59792015,0.01965308,0.61242484
-4.38519260,4.19505885,1.02879235,0.00000000,2.42655380,2.57546949,0.01928360,0.60285097
-4.37918959,4.13567604,1.01345910,0.00000000,2.37433082,2.54546825,0.01885723,0.59311580
-4.37318659,4.06649687,0.99469468,0.00000000,2.31895474,2.50798877,0.01837534,0.58323766
-4.36718359,3.98795018,0.97261014,0.00000000,2.26061964,2.46332019,0.01784084,0.57325596
-4.36118059,3.90076220,0.94740269,0.00000000,2.19964038,2.41196106,0.01725810,0.56323081
-4.35517759,3.80593458,0.91934924,0.00000000,2.13644519,2.35460383,0.01663279,0.55324138
-4.34917459,3.70471107,0.88879718,0.00000000,2.07156312,2.29211182,0.01597165,0.54338310
-4.34317159,3.59853476,0.85615263,0.00000000,2.00560708,2.22548968,0.01528230,0.53376381
-4.33716858,3.48899760,0.82186686,0.00000000,1.93925333,2.15584894,0.01457292,0.52449909
-4.33116558,3.37778477,0.78642144,0.00000000,1.87321826,2.08436988,0.01385198,0.51570701
-4.32516258,3.26661635,0.75031286,0.00000000,1.80823396,2.01226179,0.01312797,0.50750256
-4.31915958,3.15718908,0.71403723,0.00000000,1.74502349,1.94072321,0.01240916,0.49999207
-4.31315658,3.05112080,0.67807574,0.00000000,1.68427734,1.87090398,0.01170336,0.49326797
-4.30715358,2.94990007,0.64288159,0.00000000,1.62663215,1.80387074,0.01101775,0.48740409
