energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-5.89794897,3.65764270,0.01965853,0.00000000,0.00771141,1.00145306,0.01331028,1.34104120,2.41607738,0.99520062
-5.89194597,3.55112368,0.01858088,0.00000000,0.00722651,1.00339586,0.01270942,1.26917094,2.36646947,0.97445360
-5.88594297,3.43513530,0.01750150,0.00000000,0.00674499,1.00007870,0.01208817,1.19671852,2.30843900,0.95075033
-5.87993997,3.31134678,0.01643499,0.00000000,0.00627249,0.99162637,0.01145375,1.12465208,2.24296106,0.92444808
-5.87393697,3.18154303,0.01539490,0.00000000,0.00581435,0.97828684,0.01081397,1.05388458,2.17114144,0.89595326
-5.86793397,3.04757947,0.01439343,0.00000000,0.00537558,0.96041928,0.01017703,0.98525717,2.09418502,0.86570924
-5.86193097,2.91133558,0.01344128,0.00000000,0.00496069,0.93847787,0.00955132,0.91952588,2.01336102,0.83418281
-5.85592796,2.77466828,0.01254746,0.00000000,0.00457371,0.91299246,0.00894526,0.85735172,1.92996643,0.80184992
-5.84992496,2.63936689,0.01171927,0.00000000,0.00421811,0.88454681,0.00836716,0.79929417,1.84528894,0.76918124
-5.84392196,2.50711086,0.01096220,0.00000000,0.00389683,0.85375560,0.00782515,0.74580791,1.76057068,0.73662804
-5.83791896,2.37943196,0.01027999,0.00000000,0.00361231,0.82124119,0.00732707,0.69724256,1.67697433,0.70460903
-5.83191596,2.25768194,0.00967469,0.00000000,0.00336656,0.78761123,0.00688045,0.65384513,1.59555274,0.67349874
-5.82591296,2.14300702,0.00914672,0.00000000,0.00316124,0.75343828,0.00649252,0.61576475,1.51722337,0.64361786
-5.81990995,2.03632980,0.00869505,0.00000000,0.00299773,0.71924204,0.00617021,0.58305940,1.44274834,0.61522598
-5.81390695,1.93833929,0.00831734,0.00000000,0.00287723,0.68547525,0.00592013,0.55570419,1.37272101,0.58851701
-5.80790395,1.84948898,0.00801010,0.00000000,0.00280086,0.65251338,0.00574870,0.53360068,1.30755920,0.56361741
-5.80190095,1.77000298,0.00776888,0.00000000,0.00276975,0.62064870,0.00566208,0.51658697,1.24750525,0.54058722
-5.79589795,1.69988937,0.00758848,0.00000000,0.00278508,0.59008854,0.00566626,0.50444805,1.19263263,0.51942379
-5.78989495,1.63895995,0.00746314,0.00000000,0.00284815,0.56095759,0.00576703,0.49692606,1.14285848,0.50006782
-5.78389195,1.58685513,0.00738672,0.00000000,0.00296039,0.53330386,0.00596991,0.49373011,1.09796121,0.48241147
-5.77788894,1.54307252,0.00735286,0.00000000,0.00312338,0.50710767,0.00628015,0.49454536,1.05760214,0.46630783
-5.77188594,1.50699760,0.00735520,0.00000000,0.00333876,0.48229296,0.00670255,0.49904096,1.02134992,0.45158143
-5.76588294,1.47793486,0.00738747,0.00000000,0.00360821,0.45874019,0.00724131,0.50687690,0.98870654,0.43803896
-5.75987994,1.45513798,0.00744364,0.00000000,0.00393333,0.43629990,0.00789985,0.51770934,0.95913344,0.42547989
-5.75387694,1.43783750,0.00751803,0.00000000,0.00431548,0.41480628,0.00868052,0.53119449,0.93207675,0.41370617
-5.74787394,1.42526494,0.00760536,0.00000000,0.00475572,0.39408992,0.00958432,0.54699111,0.90699041,0.40253087
-5.74187094,1.41667251,0.00770084,0.00000000,0.00525454,0.37398923,0.01061061,0.56476152,0.88335637,0.39178514
-5.73586793,1.41134786,0.00780017,0.00000000,0.00581175,0.35435993,0.01175677,0.58417149,0.86070113,0.38132342
-5.72986493,1.40862380,0.00789956,0.00000000,0.00642628,0.33508247,0.01301793,0.60488910,0.83860830,0.37102667
-5.72386193,1.40788307,0.00799574,0.00000000,0.00709606,0.31606693,0.01438665,0.62658294,0.81672698,0.36080380
-5.71785893,1.40855880,0.00808589,0.00000000,0.00781781,0.29725574,0.01585272,0.64891999,0.79477595,0.35059121
-5.71185593,1.41013138,0.00816765,0.00000000,0.00858700,0.27862405,0.01740302,0.67156352,0.77254415,0.34035084
-5.70585293,1.41212269,0.00823903,0.00000000,0.00939773,0.26017807,0.01902143,0.69417147,0.74988774,0.33006697
-5.69984992,1.41408892,0.00829839,0.00000000,0.01024278,0.24195184,0.02068894,0.71639555,0.72672450,0.31974211
-5.69384692,1.41561282,0.00834439,0.00000000,0.01111356,0.22400261,0.02238375,0.73788149,0.70302609,0.30939238
-5.68784392,1.41629678,0.00837591,0.00000000,0.01200029,0.20640539,0.02408164,0.75827060,0.67880914,0.29904278
-5.68184092,1.41575738,0.00839205,0.00000000,0.01289208,0.18924706,0.02575638,0.77720284,0.65412562,0.28872269
-5.67583792,1.41362228,0.00839206,0.00000000,0.01377721,0.17262038,0.02738029,0.79432144,0.62905332,0.27846183
-5.66983492,1.40952986,0.00837534,0.00000000,0.01464331,0.15661835,0.02892488,0.80927903,0.60368695,0.26828705
-5.66383192,1.40313182,0.00834143,0.00000000,0.01547772,0.14132906,0.03036165,0.82174503,0.57813030,0.25822001
-5.65782891,1.39409865,0.00829000,0.00000000,0.01626778,0.12683145,0.03166287,0.83141406,0.55248971,0.24827578
-5.65182591,1.38212763,0.00822087,0.00000000,0.01700117,0.11319188,0.03280243,0.83801501,0.52686918,0.23846254
-5.64582291,1.36695273,0.00813402,0.00000000,0.01766626,0.10046178,0.03375665,0.84132024,0.50136699,0.22878211
-5.63981991,1.34835569,0.00802962,0.00000000,0.01825240,0.08867630,0.03450509,0.84115441,0.47607383,0.21923123
-5.63381691,1.32617739,0.00790806,0.00000000,0.01875027,0.07785384,0.03503123,0.83740247,0.45107223,0.20980348
-5.62781391,1.30032859,0.00776994,0.00000000,0.01915207,0.06799650,0.03532306,0.83001628,0.42643716,0.20049153
-5.62181091,1.27079910,0.00761617,0.00000000,0.01945179,0.05909118,0.03537350,0.81901936,0.40223724,0.19128952
-5.61580790,1.23766464,0.00744789,0.00000000,0.01964525,0.05111120,0.03518067,0.80450944,0.37853656,0.18219538
-5.60980490,1.20109071,0.00726657,0.00000000,0.01973028,0.04401843,0.03474797,0.78665860,0.35539655,0.17321287
-5.60380190,1.16133296,0.00707393,0.00000000,0.01970666,0.03776544,0.03408395,0.76571076,0.33287780,0.16435315
-5.59779890,1.11873391,0.00687199,0.00000000,0.01957609,0.03229791,0.03320208,0.74197657,0.31104144,0.15563582
-5.59179590,1.07371591,0.00666298,0.00000000,0.01934205,0.02755689,0.03212020,0.71582585,0.28995007,0.14708928
-5.58579290,1.02677065,0.00644937,0.00000000,0.01900969,0.02348090,0.03085999,0.68767783,0.26966802,0.13875043
-5.57978989,0.97844553,0.00623376,0.00000000,0.01858559,0.02000783,0.02944620,0.65798951,0.25026095,0.13066375
-5.57378689,0.92932762,0.00601885,0.00000000,0.01807750,0.01707656,0.02790585,0.62724270,0.23179480,0.12287976
-5.56778389,0.88002584,0.00580736,0.00000000,0.01749417,0.01462819,0.02626737,0.59593015,0.21433418,0.11545298
-5.56178089,0.83115214,0.00560197,0.00000000,0.01684500,0.01260705,0.02455972,0.56454147,0.19794031,0.10843958
-5.55577789,0.78330256,0.00540523,0.00000000,0.01613985,0.01096133,0.02281158,0.53354916,0.18266864,0.10189477
-5.54977489,0.73703905,0.00521948,0.00000000,0.01538877,0.00964346,0.02105051,0.50339560,0.16856639,0.09587008
-5.54377189,0.69287262,0.00504681,0.00000000,0.01460180,0.00861025,0.01930232,0.47448116,0.15567003,0.09041081
-5.53776888,0.65124864,0.00488894,0.00000000,0.01378876,0.00782279,0.01759044,0.44715405,0.14400309,0.08555357
-5.53176588,0.61253473,0.00474721,0.00000000,0.01295909,0.00724630,0.01593546,0.42170219,0.13357421,0.08132422
-5.52576288,0.57701167,0.00462248,0.00000000,0.01212169,0.00684971,0.01435484,0.39834721,0.12437570,0.07773621
-5.51975988,0.54486763,0.00451516,0.00000000,0.01128485,0.00660532,0.01286270,0.37724091,0.11638265,0.07478945
-5.51375688,0.51619561,0.00442512,0.00000000,0.01045616,0.00648839,0.01146974,0.35846407,0.10955264,0.07246965
-5.50775388,0.49099438,0.00435175,0.00000000,0.00964244,0.00647667,0.01018337,0.34202754,0.10382611,0.07074829
-5.50175088,0.46917244,0.00429392,0.00000000,0.00884971,0.00655004,0.00900779,0.32787566,0.09912736,0.06958318
-5.49574787,0.45055486,0.00425003,0.00000000,0.00808321,0.00669020,0.00794431,0.31589152,0.09536605,0.06891946
-5.48974487,0.43489272,0.00421806,0.00000000,0.00734737,0.00688033,0.00699165,0.30590407,0.09243940,0.06869114
-5.48374187,0.42187447,0.00419565,0.00000000,0.00664581,0.00710495,0.00614630,0.29769661,0.09023466,0.06882311
-5.47773887,0.41113903,0.00418010,0.00000000,0.00598144,0.00734973,0.00540294,0.29101629,0.08863205,0.06923334
-5.47173587,0.40228977,0.00416855,0.00000000,0.00535640,0.00760145,0.00475482,0.28558440,0.08750781,0.06983551
-5.46573287,0.39490914,0.00415801,0.00000000,0.00477218,0.00784798,0.00419416,0.28110694,0.08673749,0.07054155
-5.45972986,0.38857325,0.00414548,0.00000000,0.00422961,0.00807829,0.00371253,0.27728516,0.08619911,0.07126444
-5.45372686,0.38286589,0.00412807,0.00000000,0.00372895,0.00828253,0.00330119,0.27382572,0.08577629,0.07192076
-5.44772386,0.37739162,0.00410305,0.00000000,0.00326992,0.00845214,0.00295138,0.27045011,0.08536104,0.07243319
-5.44172086,0.37178745,0.00406797,0.00000000,0.00285175,0.00857989,0.00265458,0.26690304,0.08485632,0.07273265
-5.43571786,0.36573277,0.00402076,0.00000000,0.00247329,0.00866004,0.00240272,0.26295959,0.08417810,0.07276019
-5.42971486,0.35895723,0.00395974,0.00000000,0.00213299,0.00868835,0.00218833,0.25843088,0.08325697,0.07246838
-5.42371186,0.35124651,0.00388374,0.00000000,0.00182904,0.00866216,0.00200466,0.25316819,0.08203922,0.07182239
-5.41770885,0.34244565,0.00379207,0.00000000,0.00155937,0.00858038,0.00184573,0.24706536,0.08048742,0.07080045
-5.41170585,0.33246028,0.00368457,0.00000000,0.00132178,0.00844351,0.00170639,0.24005962,0.07858038,0.06939394
-5.40570285,0.32125548,0.00356159,0.00000000,0.00111392,0.00825355,0.00158229,0.23213076,0.07631264,0.06760701
-5.39969985,0.30885277,0.00342395,0.00000000,0.00093340,0.00801391,0.00146986,0.22329889,0.07369357,0.06545571
-5.39369685,0.29532528,0.00327295,0.00000000,0.00077786,0.00772929,0.00136627,0.21362097,0.07074594,0.06296689
-5.38769385,0.28079156,0.00311025,0.00000000,0.00064494,0.00740555,0.00126936,0.20318622,0.06750429,0.06017667
-5.38169085,0.26540832,0.00293783,0.00000000,0.00053243,0.00704952,0.00117753,0.19211087,0.06401306,0.05712880
-5.37568784,0.24936255,0.00275792,0.00000000,0.00043824,0.00666890,0.00108974,0.18053239,0.06032459,0.05387281
-5.36968484,0.23286349,0.00257292,0.00000000,0.00036046,0.00627204,0.00100531,0.16860355,0.05649717,0.05046222
-5.36368184,0.21613466,0.00238532,0.00000000,0.00029739,0.00586785,0.00092396,0.15648664,0.05259309,0.04695269
-5.35767884,0.19940661,0.00219761,0.00000000,0.00024759,0.00546572,0.00084564,0.14434806,0.04867706,0.04340038
-5.35167584,0.18291045,0.00201225,0.00000000,0.00020987,0.00507541,0.00077051,0.13235349,0.04481468,0.03986048
-5.34567284,0.16687260,0.00183155,0.00000000,0.00018335,0.00470712,0.00069887,0.12066397,0.04107145,0.03638598
-5.33966983,0.15151086,0.00165771,0.00000000,0.00016748,0.00437145,0.00063111,0.10943284,0.03751206,0.03302674
-5.33366683,0.13703203,0.00149273,0.00000000,0.00016205,0.00407958,0.00056766,0.09880377,0.03420012,0.02982891
-5.32766383,0.12363089,0.00133841,0.00000000,0.00016721,0.00384342,0.00050897,0.08890986,0.03119830,0.02683464
-5.32166083,0.11149084,0.00119633,0.00000000,0.00018351,0.00367580,0.00045551,0.07987379,0.02856893,0.02408209
-5.31565783,0.10078571,0.00106792,0.00000000,0.00021191,0.00359072,0.00040769,0.07180886,0.02637486,0.02160579
-5.30965483,0.09168285,0.00095440,0.00000000,0.00025380,0.00360370,0.00036596,0.06482101,0.02468068,0.01943722
-5.30365183,0.08434704,0.00085688,0.00000000,0.00031104,0.00373203,0.00033071,0.05901133,0.02355417,0.01760555
-5.29764882,0.07894508,0.00077636,0.00000000,0.00038593,0.00399512,0.00030235,0.05447920,0.02306781,0.01613860
-5.29164582,0.07565060,0.00071378,0.00000000,0.00048126,0.00441472,0.00028128,0.05132558,0.02330036,0.01506385
-5.28564282,0.07464877,0.00067007,0.00000000,0.00060025,0.00501522,0.00026791,0.04965630,0.02433825,0.01440940
-5.27963982,0.07614054,0.00064617,0.00000000,0.00074661,0.00582372,0.00026269,0.04958513,0.02627677,0.01420494
-5.27363682,0.08034594,0.00064311,0.00000000,0.00092443,0.00687010,0.00026609,0.05123632,0.02922086,0.01448255
-5.26763382,0.08750625,0.00066196,0.00000000,0.00113820,0.00818692,0.00027863,0.05474640,0.03328532,0.01527728
-5.26163082,0.09788441,0.00070392,0.00000000,0.00139265,0.00980911,0.00030085,0.06026502,0.03859443,0.01662747
-5.25562781,0.11176365,0.00077027,0.00000000,0.00169273,0.01177352,0.00033337,0.06795452,0.04528075,0.01857473
-5.24962481,0.12944392,0.00086239,0.00000000,0.00204347,0.01411823,0.00037681,0.07798834,0.05348310,0.02116360
-5.24362181,0.15123592,0.00098169,0.00000000,0.00244978,0.01688165,0.00043180,0.09054778,0.06334358,0.02444072
-5.23761881,0.17745289,0.00112962,0.00000000,0.00291634,0.02010137,0.00049900,0.10581744,0.07500366,0.02845369
-5.23161581,0.20839993,0.00130755,0.00000000,0.00344738,0.02381284,0.00057901,0.12397902,0.08859932,0.03324942
-5.22561281,0.24436119,0.00151675,0.00000000,0.00404648,0.02804785,0.00067235,0.14520385,0.10425542,0.03887216
-5.21960980,0.28558520,0.00175828,0.00000000,0.00471632,0.03283283,0.00077947,0.16964414,0.12207924,0.04536119
-5.21360680,0.33226878,0.00203286,0.00000000,0.00545852,0.03818711,0.00090064,0.19742332,0.14215363,0.05274822
-5.20760380,0.38454024,0.00234084,0.00000000,0.00627338,0.04412112,0.00103598,0.22862575,0.16452981,0.06105468
-5.20160080,0.44244241,0.00268206,0.00000000,0.00715973,0.05063473,0.00118536,0.26328638,0.18922029,0.07028894
-5.19559780,0.50591662,0.00305574,0.00000000,0.00811479,0.05771564,0.00134839,0.30138067,0.21619218,0.08044360
-5.18959480,0.57478834,0.00346046,0.00000000,0.00913403,0.06533815,0.00152440,0.34281556,0.24536132,0.09149315
-5.18359180,0.64875564,0.00389401,0.00000000,0.01021117,0.07346222,0.00171240,0.38742196,0.27658764,0.10339192
-5.17758879,0.72738136,0.00435345,0.00000000,0.01133819,0.08203305,0.00191108,0.43494935,0.30967216,0.11607274
-5.17158579,0.81008986,0.00483500,0.00000000,0.01250546,0.09098117,0.00211883,0.48506314,0.34435600,0.12944627
-5.16558279,0.89616933,0.00533412,0.00000000,0.01370190,0.10022315,0.00233373,0.53734530,0.38032163,0.14340127
-5.15957979,0.98477995,0.00584556,0.00000000,0.01491525,0.10966306,0.00255364,0.59129849,0.41719683,0.15780579
-5.15357679,1.07496855,0.00636342,0.00000000,0.01613242,0.11919448,0.00277619,0.64635416,0.45456112,0.17250955
-5.14757379,1.16568957,0.00688134,0.00000000,0.01733991,0.12870324,0.00299895,0.70188447,0.49195504,0.18734726
-5.14157079,1.25583218,0.00739259,0.00000000,0.01852422,0.13807077,0.00321943,0.75721810,0.52889186,0.20214309
-5.13556778,1.34425276,0.00789034,0.00000000,0.01967235,0.14717787,0.00343525,0.81165934,0.56487150,0.21671601
-5.12956478,1.42981192,0.00836782,0.00000000,0.02077229,0.15590890,0.00364428,0.86451016,0.59939631,0.23088598
-5.12356178,1.51141449,0.00881859,0.00000000,0.02181351,0.16415613,0.00384470,0.91509432,0.63198799,0.24448069
-5.11755878,1.58805110,0.00923676,0.00000000,0.02278730,0.17182410,0.00403522,0.96278257,0.66220511,0.25734261
-5.11155578,1.65883930,0.00961725,0.00000000,0.02368719,0.17883380,0.00421514,1.00701788,0.68966034,0.26933602
-5.10555278,1.72306244,0.00995600,0.00000000,0.02450915,0.18512632,0.00438454,1.04733959,0.71403664,0.28035372
-5.09954977,1.78020418,0.01025014,0.00000000,0.02525174,0.19066603,0.00454435,1.08340506,0.73510164,0.29032308
-5.09354677,1.82997689,0.01049819,0.00000000,0.02591611,0.19544282,0.00469645,1.11500793,0.75271936,0.29921102
-5.08754377,1.87234216,0.01070013,0.00000000,0.02650584,0.19947346,0.00484375,1.14209171,0.76685862,0.30702773
-5.08154077,1.90752198,0.01085747,0.00000000,0.02702671,0.20280178,0.00499017,1.16475790,0.77759772,0.31382870
-5.07553777,1.93599975,0.01097325,0.00000000,0.02748624,0.20549783,0.00514070,1.18326796,0.78512475,0.31971504
-5.06953477,1.95851046,0.01105196,0.00000000,0.02789327,0.20765581,0.00530128,1.19803883,0.78973362,0.32483184
-5.06353177,1.97602001,0.01109944,0.00000000,0.02825730,0.20939088,0.00547874,1.20963172,0.79181572,0.32936455
-5.05752876,1.98969431,0.01112266,0.00000000,0.02858790,0.21083506,0.00568061,1.21873461,0.79184731,0.33353348
-5.05152576,2.00085892,0.01112951,0.00000000,0.02889401,0.21213219,0.00591499,1.22613892,0.79037338,0.33758649
-5.04552276,2.01095100,0.01112852,0.00000000,0.02918339,0.21343232,0.00619025,1.23271116,0.78798829,0.34179022
-5.03951976,2.02146524,0.01112854,0.00000000,0.02946198,0.21488567,0.00651478,1.23936072,0.78531416,0.34642006
-5.03351676,2.03389598,0.01113843,0.00000000,0.02973346,0.21663647,0.00689666,1.24700504,0.78297784,0.35174929
-5.02751376,2.04967811,0.01116674,0.00000000,0.02999893,0.21881690,0.00734335,1.25653368,0.78158735,0.35803789
-5.02151076,2.07012898,0.01122133,0.00000000,0.03025667,0.22154145,0.00786131,1.26877265,0.78170890,0.36552141
-5.01550775,2.09639400,0.01130914,0.00000000,0.03050211,0.22490194,0.00845570,1.28445067,0.78384533,0.37440037
-5.00950475,2.12939811,0.01143588,0.00000000,0.03072802,0.22896331,0.00912996,1.30416868,0.78841687,0.38483077
-5.00350175,2.16980526,0.01160581,0.00000000,0.03092473,0.23376059,0.00988559,1.32837397,0.79574509,0.39691598
-4.99749875,2.21798763,0.01182161,0.00000000,0.03108066,0.23929692,0.01072185,1.35733990,0.80604056,0.41070059
-4.99149575,2.27400581,0.01208420,0.00000000,0.03118279,0.24554287,0.01163552,1.39115222,0.81939470,0.42616629
-4.98549275,2.33760090,0.01239276,0.00000000,0.03121743,0.25243701,0.01262086,1.42970255,0.83577619,0.44323021
-4.97948974,2.40819876,0.01274473,0.00000000,0.03117082,0.25988770,0.01366947,1.47268910,0.85503192,0.46174573
-4.97348674,2.48492631,0.01313586,0.00000000,0.03102996,0.26777603,0.01477041,1.51962493,0.87689250,0.48150576
-4.96748374,2.56663916,0.01356042,0.00000000,0.03078325,0.27595977,0.01591032,1.56985309,0.90098193,0.50224849
-4.96148074,2.65195942,0.01401131,0.00000000,0.03042113,0.28427816,0.01707372,1.62256827,0.92683106,0.52366528
-4.95547774,2.73932227,0.01448040,0.00000000,0.02993667,0.29255726,0.01824331,1.67684392,0.95389433,0.54541049
-4.94947474,2.82702925,0.01495870,0.00000000,0.02932594,0.30061585,0.01940049,1.73166387,0.98156895,0.56711285
-4.94347174,2.91330628,0.01543676,0.00000000,0.02858828,0.30827140,0.02052586,1.78595705,1.00921588,0.58838784
-4.93746873,2.99636398,0.01590492,0.00000000,0.02772644,0.31534600,0.02159983,1.83863402,1.03618173,0.60885066
-4.93146573,3.07445800,0.01635362,0.00000000,0.02674651,0.32167212,0.02260327,1.88862379,1.06182084,0.62812929
-4.92546273,3.14594705,0.01677377,0.00000000,0.02565777,0.32709787,0.02351815,1.93490954,1.08551655,0.64587690
-4.91945973,3.20934626,0.01715694,0.00000000,0.02447228,0.33149159,0.02432820,1.97656175,1.10670112,0.66178337
-4.91345673,3.26337407,0.01749569,0.00000000,0.02320452,0.33474583,0.02501952,2.01276756,1.12487341,0.67558530
-4.90745373,3.30699077,0.01778370,0.00000000,0.02187081,0.33678038,0.02558110,2.04285517,1.13961395,0.68707409
-4.90145073,3.33942755,0.01801600,0.00000000,0.02048875,0.33754447,0.02600524,2.06631244,1.15059672,0.69610185
-4.89544772,3.36020497,0.01818905,0.00000000,0.01907657,0.33701798,0.02628794,2.08279911,1.15759746,0.70258500
-4.88944472,3.36914069,0.01830078,0.00000000,0.01765257,0.33521183,0.02642901,2.09215223,1.16049838,0.70650525
-4.88344172,3.36634615,0.01835060,0.00000000,0.01623452,0.33216745,0.02643216,2.09438481,1.15928900,0.70790820
-4.87743872,3.35221308,0.01833938,0.00000000,0.01483915,0.32795547,0.02630485,2.08967804,1.15406363,0.70689961
-4.87143572,3.32739048,0.01826930,0.00000000,0.01348171,0.32267371,0.02605807,2.07836749,1.14501528,0.70363950
-4.86543272,3.29275358,0.01814378,0.00000000,0.01217563,0.31644453,0.02570592,2.06092429,1.13242683,0.69833458
-4.85942971,3.24936626,0.01796724,0.00000000,0.01093225,0.30941171,0.02526508,2.03793211,1.11665951,0.69122926
-4.85342671,3.19843881,0.01774497,0.00000000,0.00976068,0.30173693,0.02475418,2.01006134,1.09813958,0.68259566
-4.84742371,3.14128295,0.01748288,0.00000000,0.00866774,0.29359593,0.02419313,1.97804150,1.07734350,0.67272329
-4.84142071,3.07926606,0.01718732,0.00000000,0.00765801,0.28517449,0.02360235,1.94263336,1.05478235,0.66190855
-4.83541771,3.01376637,0.01686484,0.00000000,0.00673391,0.27666431,0.02300204,1.90460176,1.03098600,0.65044480
-4.82941471,2.94613091,0.01652203,0.00000000,0.00589589,0.26825886,0.02241141,1.86469050,1.00648762,0.63861307
-4.82341171,2.87763757,0.01616531,0.00000000,0.00514267,0.26014924,0.02184801,1.82360000,0.98180889,0.62667403
-4.81740870,2.80946231,0.01580081,0.00000000,0.00447147,0.25252014,0.02132715,1.78196857,0.95744639,0.61486116
-4.81140570,2.74265240,0.01543419,0.00000000,0.00387828,0.24554594,0.02086132,1.74035775,0.93385951,0.60337547
-4.80540270,2.67810601,0.01507059,0.00000000,0.00335816,0.23938700,0.02045989,1.69924195,0.91145994,0.59238183
-4.79939970,2.61655828,0.01471453,0.00000000,0.00290552,0.23418614,0.02012879,1.65900240,0.89060304,0.58200676
-4.79339670,2.55857359,0.01436985,0.00000000,0.00251434,0.23006545,0.01987041,1.61992517,0.87158111,0.57233771
-4.78739370,2.50454374,0.01403970,0.00000000,0.00217841,0.22712334,0.01968365,1.58220290,0.85461845,0.56342370
-4.78139070,2.45469112,0.01372652,0.00000000,0.00189153,0.22543202,0.01956405,1.54593966,0.83986827,0.55527705
-4.77538769,2.40907638,0.01343206,0.00000000,0.00164769,0.22503541,0.01950408,1.51115842,0.82741140,0.54787609
-4.76938469,2.36760969,0.01315739,0.00000000,0.00144118,0.22594753,0.01949358,1.47781029,0.81725654,0.54116863
-4.76338169,2.33006473,0.01290292,0.00000000,0.00126669,0.22815149,0.01952018,1.44578512,0.80934212,0.53507588
-4.75737869,2.29609482,0.01266844,0.00000000,0.00111938,0.23159909,0.01956992,1.41492271,0.80353956,0.52949683
-4.75137569,2.26525048,0.01245318,0.00000000,0.00099492,0.23621120,0.01962779,1.38502414,0.79965794,0.52431274
-4.74537269,2.23699791,0.01225582,0.00000000,0.00088950,0.24187882,0.01967840,1.35586297,0.79744987,0.51939173
-4.73936968,2.21073800,0.01207456,0.00000000,0.00079981,0.24846504,0.01970656,1.32719570,0.79661864,0.51459336
-4.73336668,2.18582564,0.01190719,0.00000000,0.00072304,0.25580777,0.01969788,1.29877172,0.79682643,0.50977304
-4.72736368,2.16158898,0.01175109,0.00000000,0.00065683,0.26372330,0.01963927,1.27034225,0.79770353,0.50478641
-4.72136068,2.13734859,0.01160338,0.00000000,0.00059924,0.27201061,0.01951943,1.24166850,0.79885851,0.49949338
-4.71535768,2.11243642,0.01146094,0.00000000,0.00054868,0.28045647,0.01932918,1.21252901,0.79988901,0.49376215
-4.70935468,2.08621421,0.01132052,0.00000000,0.00050390,0.28884095,0.01906178,1.18272620,0.80039314,0.48747283
-4.70335168,2.05809137,0.01117883,0.00000000,0.00046391,0.29694355,0.01871304,1.15209213,0.79998102,0.48052096
-4.69734867,2.02754200,0.01103263,0.00000000,0.00042794,0.30454946,0.01828141,1.12049369,0.79828635,0.47282059
-4.69134567,1.99412065,0.01087888,0.00000000,0.00039543,0.31145588,0.01776793,1.08783696,0.79497754,0.46430717
-4.68534267,1.95747657,0.01071480,0.00000000,0.00036595,0.31747828,0.01717609,1.05407092,0.78976810,0.45493989
-4.67933967,1.91736601,0.01053803,0.00000000,0.00033921,0.32245614,0.01651161,1.01919038,0.78242591,0.44470368
-4.67333667,1.87366211,0.01034668,0.00000000,0.00031502,0.32625815,0.01578214,0.98323791,0.77278098,0.43361054
-4.66733367,1.82636187,0.01013946,0.00000000,0.00029324,0.32878664,0.01499688,0.94630490,0.76073143,0.42170038
-4.66133067,1.77559002,0.00991576,0.00000000,0.00027382,0.32998092,0.01416626,0.90853133,0.74624739,0.40904107
-4.65532766,1.72159929,0.00967567,0.00000000,0.00025676,0.32981954,0.01330149,0.87010444,0.72937264,0.39572782
-4.64932466,1.66476695,0.00942005,0.00000000,0.00024208,0.32832133,0.01241416,0.83125600,0.71022385,0.38188175
-4.64332166,1.60558755,0.00915050,0.00000000,0.00022986,0.32554508,0.01151588,0.79225817,0.68898748,0.36764775
