energy_ev,total_up,Au_p_up,Au_d_up,Bi_p_up,Bi_d_up,S_s_up,S_p_up
-5.49574787,4.11133309,0.53239012,3.57928122,0.08938455,0.00335299,0.01339869,0.25251948
-5.48974487,3.96690694,0.50623667,3.46090666,0.08520051,0.00319890,0.01289767,0.23719909
-5.48374187,3.81520452,0.47972027,3.33559363,0.08121520,0.00304486,0.01249115,0.22157628
-5.47773887,3.65829319,0.45324826,3.20501898,0.07750054,0.00289305,0.01219047,0.20586371
-5.47173587,3.49817217,0.42720178,3.07082161,0.07412095,0.00274544,0.01200551,0.19025797
-5.46573287,3.33673776,0.40192960,2.93457408,0.07113209,0.00260376,0.01194437,0.17493658
-5.45972986,3.17575497,0.37774343,2.79775897,0.06857973,0.00246948,0.01201316,0.16005580
-5.45372686,3.01683547,0.35491464,2.66174990,0.06649905,0.00234376,0.01221573,0.14574940
-5.44772386,2.86142139,0.33367242,2.52779694,0.06491409,0.00222750,0.01255352,0.13212822
-5.44172086,2.71077459,0.31420296,2.39701607,0.06383760,0.00212131,0.01302544,0.11928053
-5.43571786,2.56597061,0.29664976,2.27038202,0.06327108,0.00202552,0.01362775,0.10727293
-5.42971486,2.42789676,0.28111468,2.14872420,0.06320508,0.00194019,0.01435411,0.09615179
-5.42371186,2.29725362,0.26765962,2.03272525,0.06361968,0.00186517,0.01519558,0.08594508
-5.41770885,2.17455940,0.25630864,1.92292168,0.06448521,0.00180008,0.01614068,0.07666439
-5.41170585,2.06015675,0.24705043,1.81970654,0.06576307,0.00174436,0.01717560,0.06830704
-5.40570285,1.95422157,0.23984091,1.72333381,0.06740672,0.00169729,0.01828434,0.06085829
-5.39969985,1.85677374,0.23460607,1.63392448,0.06936282,0.00165806,0.01944900,0.05429342
-5.39369685,1.76768936,0.23124475,1.55147422,0.07157236,0.00162571,0.02065005,0.04857967
-5.38769385,1.68671461,0.22963167,1.47586262,0.07397206,0.00159926,0.02186671,0.04367801
-5.38169085,1.61348093,0.22962038,1.40686407,0.07649564,0.00157768,0.02307733,0.03954470
-5.37568784,1.54752151,0.23104640,1.34416009,0.07907531,0.00155995,0.02425982,0.03613263
-5.36968484,1.48828887,0.23373051,1.28735305,0.08164323,0.00154507,0.02539211,0.03339240
-5.36368184,1.43517335,0.23748211,1.23598114,0.08413298,0.00153208,0.02645269,0.03127328
-5.35767884,1.38752218,0.24210286,1.18953425,0.08648105,0.00152011,0.02742103,0.02972385
-5.35167584,1.34465880,0.24739043,1.14747044,0.08862836,0.00150842,0.02827817,0.02869266
-5.34567284,1.30590215,0.25314248,1.10923269,0.09052165,0.00149638,0.02900713,0.02812865
-5.33966983,1.27058539,0.25916072,1.07426544,0.09211483,0.00148351,0.02959346,0.02798151
-5.33366683,1.23807368,0.26525516,1.04203047,0.09337032,0.00146952,0.03002560,0.02820208
-5.32766383,1.20778074,0.27124836,1.01202184,0.09426008,0.00145430,0.03029533,0.02874264
-5.32166083,1.17918369,0.27697966,0.98377934,0.09476669,0.00143796,0.03039799,0.02955729
-5.31565783,1.15183606,0.28230927,0.95690035,0.09488412,0.00142083,0.03033282,0.03060234
-5.30965483,1.12537853,0.28712222,0.93104964,0.09461832,0.00140348,0.03010300,0.03183676
-5.30365183,1.09954755,0.29133190,0.90596718,0.09398765,0.00138671,0.02971578,0.03322274
-5.29764882,1.07418142,0.29488327,0.88147364,0.09302302,0.00137157,0.02918242,0.03472619
-5.29164582,1.04922408,0.29775548,0.85747375,0.09176779,0.00135936,0.02851799,0.03631745
-5.28564282,1.02472640,0.29996386,0.83395748,0.09027740,0.00135164,0.02774120,0.03797186
-5.27963982,1.00084515,0.30156112,0.81099896,0.08861882,0.00135020,0.02687400,0.03967043
-5.27363682,0.97783951,0.30263778,0.78875352,0.08686960,0.00135703,0.02594119,0.04140039
-5.26763382,0.95606523,0.30332153,0.76745264,0.08511679,0.00137436,0.02496989,0.04315567
-5.26163082,0.93596647,0.30377557,0.74739705,0.08345547,0.00140459,0.02398898,0.04493718
-5.25562781,0.91806510,0.30419583,0.72894801,0.08198716,0.00145024,0.02302850,0.04675296
-5.24962481,0.90294766,0.30480698,0.71251685,0.08081785,0.00151396,0.02211895,0.04861805
-5.24362181,0.89124981,0.30585724,0.69855276,0.08005589,0.00159841,0.02129063,0.05055401
-5.23761881,0.88363833,0.30761198,0.68752898,0.07980958,0.00170625,0.02057292,0.05258820
-5.23161581,0.88079077,0.31034612,0.67992747,0.08018464,0.00184003,0.01999359,0.05475272
-5.22561281,0.88337287,0.31433558,0.67622218,0.08128144,0.00200210,0.01957815,0.05708297
-5.21960980,0.89201414,0.31984774,0.67686125,0.08319215,0.00219455,0.01934912,0.05961592
-5.21360680,0.90728200,0.32713134,0.68224828,0.08599784,0.00241905,0.01932551,0.06238818
-5.20760380,0.92965511,0.33640593,0.69272336,0.08976548,0.00267680,0.01952219,0.06543375
-5.20160080,0.95949667,0.34785136,0.70854418,0.09454518,0.00296838,0.01994946,0.06878173
-5.19559780,0.99702875,0.36159762,0.72986803,0.10036745,0.00329370,0.02061261,0.07245402
-5.18959480,1.04230851,0.37771550,0.75673523,0.10724083,0.00365183,0.02151165,0.07646305
-5.18359180,1.09520779,0.39620855,0.78905504,0.11514988,0.00404101,0.02264107,0.08080977
-5.17758879,1.15539694,0.41700671,0.82659467,0.12405374,0.00445854,0.02398985,0.08548194
-5.17158579,1.22233428,0.43996215,0.86897220,0.13388518,0.00490076,0.02554146,0.09045287
-5.16558279,1.29526219,0.46484760,0.91565420,0.14455052,0.00536307,0.02727414,0.09568072
-5.15957979,1.37321059,0.49135749,0.96595854,0.15593026,0.00583996,0.02916121,0.10110838
-5.15357679,1.45500841,0.51911211,1.01906277,0.16788059,0.00632509,0.03117165,0.10666407
-5.14757379,1.53930337,0.54766476,1.07401831,0.18023577,0.00681138,0.03327074,0.11226258
-5.14157079,1.62458976,0.57651189,1.12977012,0.19281142,0.00729120,0.03542086,0.11780722
-5.13556778,1.70924378,0.60510593,1.18518168,0.20540853,0.00775651,0.03758244,0.12319243
-5.12956478,1.79156535,0.63287043,1.23906441,0.21781827,0.00819911,0.03971496,0.12830684
-5.12356178,1.86982505,0.65921700,1.29021058,0.22982731,0.00861084,0.04177801,0.13303685
-5.11755878,1.94231446,0.68356334,1.33742852,0.24122349,0.00898384,0.04373243,0.13727043
-5.11155578,2.00739793,0.70535173,1.37957881,0.25180180,0.00931078,0.04554139,0.14090105
-5.10555278,2.06356360,0.72406714,1.41560979,0.26137017,0.00958512,0.04717139,0.14383156
-5.09954977,2.10947152,0.73925419,1.44459102,0.26975506,0.00980128,0.04859326,0.14597780
-5.09354677,2.14399674,0.75053220,1.46574310,0.27680652,0.00995489,0.04978294,0.14727184
-5.08754377,2.16626558,0.75760773,1.47846271,0.28240261,0.01004285,0.05072214,0.14766462
-5.08154077,2.17568333,0.76028399,1.48234149,0.28645283,0.01006351,0.05139881,0.14712796
-5.07553777,2.17195235,0.75846682,1.47717826,0.28890064,0.01001669,0.05180740,0.14565578
-5.06953477,2.15507985,0.75216696,1.46298390,0.28972481,0.00990366,0.05194897,0.14326451
-5.06353177,2.12537514,0.74149863,1.43997885,0.28893970,0.00972713,0.05183100,0.13999266
-5.05752876,2.08343676,0.72667458,1.40858349,0.28659442,0.00949111,0.05146715,0.13589972
-5.05152576,2.03013030,0.70799790,1.36940197,0.28277095,0.00920078,0.05087675,0.13106418
-5.04552276,1.96655821,0.68585115,1.32320050,0.27758142,0.00886229,0.05008420,0.12558112
-5.03951976,1.89402313,0.66068336,1.27088106,0.27116460,0.00848261,0.04911832,0.11955922
-5.03351676,1.81398676,0.63299554,1.21345203,0.26368185,0.00806924,0.04801157,0.11311752
-5.02751376,1.72802609,0.60332552,1.15199707,0.25531273,0.00763000,0.04679927,0.10638202
-5.02151076,1.63778900,0.57223263,1.08764363,0.24625046,0.00717283,0.04551887,0.09948223
-5.01550775,1.54495115,0.54028309,1.02153244,0.23669736,0.00670555,0.04420918,0.09254792
-5.00950475,1.45117567,0.50803643,0.95478916,0.22686048,0.00623569,0.04290969,0.08570607
-5.00350175,1.35807707,0.47603359,0.88849914,0.21694756,0.00577030,0.04165995,0.07907827
-4.99749875,1.26719034,0.44478682,0.82368600,0.20716337,0.00531586,0.04049898,0.07277845
-4.99149575,1.17994577,0.41477173,0.76129450,0.19770649,0.00487814,0.03946475,0.06691113
-4.98549275,1.09764974,0.38642131,0.70217784,0.18876650,0.00446217,0.03859373,0.06157016
-4.97948974,1.02147135,0.36012206,0.64708929,0.18052169,0.00407221,0.03792042,0.05683788
-4.97348674,0.95243434,0.33621189,0.59667787,0.17313712,0.00371173,0.03747692,0.05278464
-4.96748374,0.89141376,0.31497944,0.55148761,0.16676292,0.00338346,0.03729247,0.04946879
-4.96148074,0.83913627,0.29666473,0.51195970,0.16153298,0.00308943,0.03739301,0.04693677
-4.95547774,0.79618343,0.28146054,0.47843678,0.15756366,0.00283105,0.03780064,0.04522351
-4.94947474,0.76299668,0.26951432,0.45116889,0.15495274,0.00260913,0.03853315,0.04435282
-4.94347174,0.73988339,0.26093025,0.43032000,0.15377832,0.00242403,0.03960340,0.04433790
-4.93746873,0.72702306,0.25577123,0.41597493,0.15409780,0.00227568,0.04101882,0.04518175
-4.93146573,0.72447312,0.25406058,0.40814578,0.15594687,0.00216368,0.04278081,0.04687749
-4.92546273,0.73217395,0.25578340,0.40677778,0.15933859,0.00208736,0.04488424,0.04940862
-4.91945973,0.74995296,0.26088745,0.41175418,0.16426254,0.00204584,0.04731704,0.05274913
-4.91345673,0.77752784,0.26928375,0.42290014,0.17068413,0.00203809,0.05005983,0.05686352
-4.90745373,0.81450907,0.28084688,0.43998579,0.17854425,0.00206294,0.05308574,0.06170681
-4.90145073,0.86040234,0.29541534,0.46272847,0.18775920,0.00211918,0.05636045,0.06722443
-4.89544772,0.91461124,0.31279198,0.49079468,0.19822119,0.00220550,0.05984236,0.07335230
-4.88944472,0.97644081,0.33274496,0.52380187,0.20979924,0.00232060,0.06348306,0.08001691
-4.88344172,1.04510277,0.35500928,0.56132062,0.22234088,0.00246318,0.06722801,0.08713567
-4.87743872,1.11972273,0.37928932,0.60287753,0.23567442,0.00263194,0.07101746,0.09461746
-4.87143572,1.19935001,0.40526235,0.64795920,0.24961198,0.00282564,0.07478765,0.10236349
-4.86543272,1.28297036,0.43258336,0.69601750,0.26395321,0.00304313,0.07847218,0.11026853
-4.85942971,1.36952164,0.46089103,0.74647643,0.27848969,0.00328335,0.08200358,0.11822246
-4.85342671,1.45791254,0.48981504,0.79874051,0.29300986,0.00354537,0.08531500,0.12611216
-4.84742371,1.54704381,0.51898439,0.85220463,0.30730444,0.00382844,0.08834200,0.13382376
-4.84142071,1.63583169,0.54803672,0.90626531,0.32117217,0.00413200,0.09102434,0.14124511
-4.83541771,1.72323270,0.57662817,0.96033277,0.33442563,0.00445571,0.09330777,0.14826845
-4.82941471,1.80826890,0.60444356,1.01384355,0.34689702,0.00479949,0.09514563,0.15479321
-4.82341171,1.89005258,0.63120643,1.06627317,0.35844361,0.00516352,0.09650043,0.16072871
-4.81740870,1.96780938,0.65668846,1.11714802,0.36895271,0.00554823,0.09734502,0.16599680
-4.81140570,2.04089858,0.68071790,1.16605618,0.37834587,0.00595433,0.09766366,0.17053421
-4.80540270,2.10882967,0.70318648,1.21265629,0.38658220,0.00638276,0.09745271,0.17429449
-4.79939970,2.17127423,0.72405447,1.25668420,0.39366060,0.00683466,0.09672094,0.17724955
-4.79339670,2.22807235,0.74335354,1.29795686,0.39962069,0.00731136,0.09548961,0.17939056
-4.78739370,2.27923323,0.76118710,1.33637318,0.40454252,0.00781426,0.09379210,0.18072826
-4.78139070,2.32492971,0.77772809,1.37191180,0.40854489,0.00834483,0.09167323,0.18129267
-4.77538769,2.36548677,0.79321404,1.40462579,0.41178229,0.00890447,0.08918831,0.18113200
-4.76938469,2.40136461,0.80793958,1.43463449,0.41444063,0.00949449,0.08640191,0.18031112
-4.76338169,2.43313667,0.82224651,1.46211293,0.41673177,0.01011599,0.08338633,0.17890933
-4.75737869,2.46146396,0.83651186,1.48727927,0.41888706,0.01076980,0.08021996,0.17701771
-4.75137569,2.48706636,0.85113414,1.51038100,0.42115016,0.01145641,0.07698555,0.17473609
-4.74537269,2.51069251,0.86651846,1.53168043,0.42376920,0.01217593,0.07376831,0.17216981
-4.73936968,2.53308936,0.88306092,1.55144040,0.42698879,0.01292798,0.07065408,0.16942630
-4.73336668,2.55497275,0.90113291,1.56991061,0.43104196,0.01371176,0.06772753,0.16661180
-4.72736368,2.57700018,0.92106582,1.58731545,0.43614235,0.01452591,0.06507041,0.16382808
-4.72136068,2.59974674,0.94313687,1.60384364,0.44247698,0.01536859,0.06275997,0.16116958
-4.71535768,2.62368508,0.96755639,1.61964011,0.45019977,0.01623747,0.06086748,0.15872083
-4.70935468,2.64916997,0.99445720,1.63480045,0.45942603,0.01712969,0.05945693,0.15655430
-4.70335168,2.67642765,1.02388629,1.64936776,0.47022813,0.01804196,0.05858396,0.15472879
-4.69734867,2.70555028,1.05579927,1.66333210,0.48263239,0.01897051,0.05829491,0.15328836
-4.69134567,2.73649505,1.09005771,1.67663214,0.49661737,0.01991117,0.05862605,0.15226167
-4.68534267,2.76908779,1.12642937,1.68915882,0.51211356,0.02085937,0.05960299,0.15166196
-4.67933967,2.80303045,1.16459152,1.70076057,0.52900431,0.02181017,0.06124027,0.15148740
-4.67333667,2.83791194,1.20413700,1.71124981,0.54712823,0.02275826,0.06354097,0.15172194
-4.66733367,2.87322150,1.24458295,1.72041019,0.56628259,0.02369801,0.06649662,0.15233640
-4.66133067,2.90836413,1.28538192,1.72800427,0.58622796,0.02462348,0.07008704,0.15328995
-4.65532766,2.94267727,1.32593483,1.73378128,0.60669355,0.02552838,0.07428042,0.15453179
-4.64932466,2.97544823,1.36560559,1.73748478,0.62738338,0.02640620,0.07903342,0.15600290
-4.64332166,3.00593193,1.40373670,1.73885987,0.64798293,0.02725011,0.08429152,0.15763794
-4.63731866,3.03336840,1.43966542,1.73765997,0.66816600,0.02805311,0.08998933,0.15936722
-4.63131566,3.05699997,1.47274009,1.73365302,0.68760188,0.02880801,0.09605124,0.16111850
-4.62531266,3.07608774,1.50233596,1.72662719,0.70596224,0.02950752,0.10239211,0.16281891
-4.61930965,3.08992723,1.52787025,1.71639596,0.72292800,0.03014435,0.10891831,0.16439661
-4.61330665,3.09786322,1.54881593,1.70280285,0.73819570,0.03071128,0.11552885,0.16578249
-4.60730365,3.09930349,1.56471391,1.68572553,0.75148347,0.03120135,0.12211690,0.16691158
-4.60130065,3.09373157,1.57518344,1.66507962,0.76253639,0.03160793,0.12857147,0.16772447
-4.59529765,3.08071833,1.57993040,1.64082199,0.77113124,0.03192490,0.13477938,0.16816846
-4.58929465,3.05993221,1.57875352,1.61295364,0.77708051,0.03214684,0.14062747,0.16819865
-4.58329165,3.03114815,1.57154833,1.58152193,0.78023572,0.03226917,0.14600496,0.16777881
-4.57728864,2.99425482,1.55830903,1.54662234,0.78048994,0.03228830,0.15080598,0.16688211
-4.57128564,2.94926006,1.53912825,1.50839939,0.77777957,0.03220179,0.15493218,0.16549178
-4.56528264,2.89629444,1.51419486,1.46704677,0.77208530,0.03200848,0.15829523,0.16360147
-4.55927964,2.83561249,1.48379013,1.42280657,0.76343238,0.03170862,0.16081930,0.16121560
-4.55327664,2.76759181,1.44828228,1.37596751,0.75188996,0.03130386,0.16244325,0.15834947
-4.54727364,2.69272964,1.40811975,1.32686217,0.73756984,0.03079739,0.16312255,0.15502926
-4.54127064,2.61163712,1.36382347,1.27586321,0.72062434,0.03019384,0.16283077,0.15129187
-4.53526763,2.52503119,1.31597825,1.22337875,0.70124359,0.02949931,0.16156054,0.14718460
-4.52926463,2.43372432,1.26522359,1.16984682,0.67965202,0.02872123,0.15932408,0.14276473
-4.52326163,2.33861237,1.21224412,1.11572930,0.65610442,0.02786827,0.15615303,0.13809894
-4.51725863,2.24066079,1.15775986,1.06150529,0.63088131,0.02695016,0.15209774,0.13326261
-4.51125563,2.14088969,1.10251645,1.00766438,0.60428407,0.02597754,0.14722604,0.12833898
-4.50525263,2.04035817,1.04727552,0.95469981,0.57662963,0.02496172,0.14162140,0.12341831
-4.49924962,1.94014830,0.99280529,0.90310189,0.54824511,0.02391450,0.13538069,0.11859682
-4.49324662,1.84134926,0.93987154,0.85335175,0.51946231,0.02284792,0.12861162,0.11397563
-4.48724362,1.74504203,0.88922889,0.80591571,0.49061243,0.02177406,0.12142988,0.10965964
-4.48124062,1.65228492,0.84161258,0.76124019,0.46202092,0.02070485,0.11395615,0.10575632
-4.47523762,1.56410020,0.79773062,0.71974730,0.43400279,0.01965183,0.10631317,0.10237446
-4.46923462,1.48146206,0.75825631,0.68183112,0.40685832,0.01862602,0.09862289,0.09962287
-4.46323162,1.40528580,0.72382122,0.64785451,0.38086931,0.01763776,0.09100374,0.09760909
-4.45722861,1.33641842,0.69500836,0.61814641,0.35629600,0.01669656,0.08356836,0.09643792
-4.45122561,1.27563033,0.67234574,0.59299948,0.33337454,0.01581103,0.07642156,0.09621013
-4.44522261,1.22360816,0.65630010,0.57266793,0.31231505,0.01498877,0.06965872,0.09702089
-4.43921961,1.18094838,0.64727090,0.55736541,0.29330033,0.01423632,0.06336459,0.09895839
-4.43321661,1.14815162,0.64558458,0.54726287,0.27648501,0.01355912,0.05761257,0.10210228
-4.42721361,1.12561751,0.65148907,0.54248625,0.26199518,0.01296147,0.05246419,0.10652221
-4.42121061,1.11363996,0.66514874,0.54311404,0.24992835,0.01244651,0.04796910,0.11227635
-4.41520760,1.11240276,0.68663984,0.54917473,0.24035374,0.01201623,0.04416520,0.11940993
-4.40920460,1.12197564,0.71594660,0.56064417,0.23331267,0.01167147,0.04107899,0.12795391
-4.40320160,1.14231079,0.75295822,0.57744306,0.22881917,0.01141194,0.03872611,0.13792371
-4.39719860,1.17324013,0.79746688,0.59943470,0.22686059,0.01123623,0.03711180,0.14931809
-4.39119560,1.21447340,0.84916705,0.62642312,0.22739828,0.01114185,0.03623156,0.16211824
-4.38519260,1.26559750,0.90765623,0.65815199,0.23036830,0.01112530,0.03607158,0.17628701
-4.37918959,1.32607724,0.97243730,0.69430434,0.23568213,0.01118209,0.03660930,0.19176845
-4.37318659,1.39525777,1.04292256,0.73450335,0.24322750,0.01130684,0.03781374,0.20848762
-4.36718359,1.47236899,1.11843971,0.77831434,0.25286925,0.01149336,0.03964588,0.22635062
-4.36118059,1.55653206,1.19823949,0.82524812,0.26445044,0.01173474,0.04205900,0.24524500
-4.35517759,1.64676815,1.28150523,0.87476573,0.27779363,0.01202346,0.04499894,0.26504048
-4.34917459,1.74200952,1.36736407,0.92628446,0.29270251,0.01235152,0.04840452,0.28559001
-4.34317159,1.84111286,1.45489975,0.97918536,0.30896383,0.01271058,0.05220797,0.30673114
-4.33716858,1.94287489,1.54316674,1.03282187,0.32634989,0.01309207,0.05633556,0.32828777
-4.33116558,2.04604996,1.63120562,1.08652961,0.34462133,0.01348736,0.06070833,0.35007227
-4.32516258,2.14936960,1.71805933,1.13963707,0.36353061,0.01388788,0.06524310,0.37188795
-4.31915958,2.25156354,1.80279006,1.19147701,0.38282585,0.01428525,0.06985368,0.39353182
-4.31315658,2.35138213,1.88449658,1.24139841,0.40225526,0.01467147,0.07445232,0.41479784
-4.30715358,2.44761949,1.96233159,1.28877860,0.42157188,0.01503896,0.07895129,0.43548033
