energy_ev,total_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-3.22061031,0.81198482,0.33995211,0.05638136,0.00239182,0.18183830,0.02010439,0.36582716,0.32635069,0.00089721
-3.21460730,0.76661163,0.32820889,0.05332004,0.00194489,0.18089586,0.01915469,0.32928144,0.29772432,0.00082104
-3.20860430,0.72505428,0.31799152,0.05054836,0.00157162,0.18070205,0.01829885,0.29449888,0.27089220,0.00074885
-3.20260130,0.68749651,0.30928934,0.04807294,0.00126298,0.18121055,0.01754379,0.26174033,0.24597189,0.00068120
-3.19659830,0.65399631,0.30203965,0.04589231,0.00101057,0.18234939,0.01689254,0.23120306,0.22303100,0.00061846
-3.19059530,0.62449714,0.29613426,0.04399777,0.00080683,0.18402496,0.01634442,0.20302292,0.20209117,0.00056088
-3.18459230,0.59884354,0.29142792,0.04237458,0.00064502,0.18612718,0.01589552,0.17727838,0.18313341,0.00050856
-3.17858929,0.57680037,0.28774808,0.04100340,0.00051934,0.18853547,0.01553912,0.15399615,0.16610454,0.00046147
-3.17258629,0.55807470,0.28490576,0.03986184,0.00042496,0.19112544,0.01526635,0.13315793,0.15092425,0.00041947
-3.16658329,0.54233949,0.28270693,0.03892619,0.00035797,0.19377591,0.01506685,0.11470797,0.13749262,0.00038234
-3.16058029,0.52925789,0.28096395,0.03817312,0.00031543,0.19637607,0.01492955,0.09856104,0.12569763,0.00034979
-3.15457729,0.51850728,0.27950673,0.03758138,0.00029534,0.19883245,0.01484337,0.08461050,0.11542236,0.00032149
-3.14857429,0.50980188,0.27819295,0.03713336,0.00029661,0.20107532,0.01479797,0.07273600,0.10655171,0.00029706
-3.14257129,0.50291325,0.27691712,0.03681658,0.00031905,0.20306441,0.01478452,0.06281081,0.09897829,0.00027612
-3.13656828,0.49768767,0.27561806,0.03662477,0.00036336,0.20479348,0.01479625,0.05470833,0.09260743,0.00025833
-3.13056528,0.49405988,0.27428451,0.03655887,0.00043112,0.20629374,0.01482907,0.04830776,0.08736107,0.00024333
-3.12456228,0.49206251,0.27295869,0.03662758,0.00052474,0.20763570,0.01488200,0.04349872,0.08318056,0.00023082
-3.11855928,0.49183098,0.27173758,0.03684762,0.00064747,0.20892956,0.01495746,0.04018486,0.08002827,0.00022054
-3.11255628,0.49360354,0.27077206,0.03724361,0.00080337,0.21032383,0.01506148,0.03828634,0.07788813,0.00021227
-3.10655328,0.49771637,0.27026361,0.03784761,0.00099727,0.21200237,0.01520374,0.03774129,0.07676500,0.00020587
-3.10055028,0.50459398,0.27045902,0.03869825,0.00123470,0.21417976,0.01539742,0.03850614,0.07668311,0.00020122
-3.09454727,0.51473501,0.27164290,0.03983954,0.00152186,0.21709505,0.01565892,0.04055501,0.07768359,0.00019826
-3.08854427,0.52869390,0.27412847,0.04131935,0.00186545,0.22100429,0.01600748,0.04387819,0.07982117,0.00019700
-3.08254127,0.54705891,0.27824677,0.04318762,0.00227262,0.22617168,0.01646456,0.04847975,0.08316031,0.00019746
-3.07653827,0.57042719,0.28433459,0.04549429,0.00275074,0.23285999,0.01705314,0.05437445,0.08777075,0.00019968
-3.07053527,0.59937759,0.29272154,0.04828712,0.00330724,0.24132015,0.01779694,0.06158400,0.09372273,0.00020375
-3.06453227,0.63444215,0.30371650,0.05160934,0.00394933,0.25178068,0.01871943,0.07013285,0.10108195,0.00020975
-3.05852926,0.67607705,0.31759409,0.05549727,0.00468375,0.26443713,0.01984293,0.08004359,0.10990450,0.00021775
-3.05252626,0.72463424,0.33458129,0.05997805,0.00551646,0.27944184,0.02118749,0.09133213,0.12023181,0.00022782
-3.04652326,0.78033458,0.35484488,0.06506736,0.00645228,0.29689465,0.02276988,0.10400284,0.13208588,0.00024000
-3.04052026,0.84324364,0.37848008,0.07076752,0.00749456,0.31683466,0.02460258,0.11804383,0.14546488,0.00025430
-3.03451726,0.91325122,0.40550066,0.07706578,0.00864483,0.33923351,0.02669278,0.13342245,0.16033925,0.00027066
-3.02851426,0.99005543,0.43583122,0.08393301,0.00990245,0.36399063,0.02904151,0.15008140,0.17664852,0.00028901
-3.02251126,1.07315245,0.46930176,0.09132293,0.01126430,0.39093042,0.03164295,0.16793542,0.19429899,0.00030920
-3.01650825,1.16183243,0.50564498,0.09917176,0.01272453,0.41980191,0.03448385,0.18686896,0.21316232,0.00033104
-3.01050525,1.25518243,0.54449662,0.10739854,0.01427434,0.45028092,0.03754318,0.20673477,0.23307519,0.00035427
-3.00450225,1.35209644,0.58539886,0.11590598,0.01590192,0.48197465,0.04079208,0.22735383,0.25384020,0.00037858
-2.99849925,1.45129293,0.62780709,0.12458202,0.01759239,0.51442898,0.04419400,0.24851652,0.27522794,0.00040361
-2.99249625,1.55133946,0.67109985,0.13330192,0.01932795,0.54713804,0.04770517,0.26998517,0.29698036,0.00042895
-2.98649325,1.65068409,0.71459182,0.14193099,0.02108813,0.57955608,0.05127540,0.29149808,0.31881532,0.00045417
-2.98049025,1.74769286,0.75754973,0.15032772,0.02285011,0.61111116,0.05484905,0.31277492,0.34043243,0.00047881
-2.97448724,1.84069208,0.79921053,0.15834744,0.02458924,0.64122030,0.05836641,0.33352345,0.36151988,0.00050240
-2.96848424,1.92801444,0.83880159,0.16584619,0.02627965,0.66930566,0.06176517,0.35344739,0.38176225,0.00052446
-2.96248124,2.00804719,0.87556210,0.17268479,0.02789498,0.69481110,0.06498221,0.37225519,0.40084903,0.00054454
-2.95647824,2.07928083,0.90876500,0.17873297,0.02940912,0.71721866,0.06795541,0.38966961,0.41848370,0.00056222
-2.95047524,2.14035655,0.93773876,0.18387325,0.03079709,0.73606419,0.07062561,0.40543757,0.43439292,0.00057711
-2.94447224,2.19011058,0.96188811,0.18800470,0.03203590,0.75095178,0.07293847,0.41934007,0.44833580,0.00058889
-2.93846923,2.22761387,0.98071296,0.19104613,0.03310537,0.76156622,0.07484635,0.43120177,0.46011266,0.00059729
-2.93246623,2.25220537,0.99382486,0.19293878,0.03398889,0.76768316,0.07630991,0.44089988,0.46957319,0.00060214
-2.92646323,2.26351775,1.00096020,0.19364836,0.03467417,0.76917654,0.07729957,0.44837196,0.47662358,0.00060334
-2.92046023,2.26149439,1.00198974,0.19316627,0.03515373,0.76602301,0.07779664,0.45362228,0.48123235,0.00060085
-2.91445723,2.24639697,0.99692408,0.19151010,0.03542535,0.75830317,0.07779409,0.45672650,0.48343469,0.00059477
-2.90845423,2.21880335,0.98591469,0.18872321,0.03549225,0.74619964,0.07729693,0.45783430,0.48333501,0.00058523
-2.90245123,2.17959569,0.96925073,0.18487359,0.03536316,0.72999207,0.07632222,0.45716992,0.48110760,0.00057249
-2.89644822,2.12993926,0.94735144,0.18005187,0.03505205,0.71004915,0.07489866,0.45503028,0.47699522,0.00055684
-2.89044522,2.07125272,0.92075472,0.17436873,0.03457783,0.68681823,0.07306577,0.45178082,0.47130570,0.00053867
-2.88444222,2.00517082,0.89010211,0.16795167,0.03396370,0.66081270,0.07087276,0.44784897,0.46440636,0.00051839
-2.87843922,1.93350094,0.85612086,0.16094132,0.03323645,0.63259771,0.06837701,0.44371532,0.45671655,0.00049649
-2.87243622,1.85817473,0.81960370,0.15348752,0.03242552,0.60277478,0.06564242,0.43990274,0.44869822,0.00047346
-2.86643322,1.78119666,0.78138705,0.14574508,0.03156197,0.57196578,0.06273747,0.43696357,0.44084491,0.00044980
-2.86043022,1.70459099,0.74232845,0.13786971,0.03067749,0.54079683,0.05973324,0.43546530,0.43366924,0.00042602
-2.85442721,1.63034862,0.70328379,0.13001385,0.02980320,0.50988260,0.05670134,0.43597487,0.42768931,0.00040263
-2.84842421,1.56037567,0.66508536,0.12232293,0.02896860,0.47981144,0.05371198,0.43904225,0.42341420,0.00038007
-2.84242121,1.49644482,0.62852095,0.11493184,0.02820055,0.45113184,0.05083200,0.44518346,0.42132913,0.00035878
-2.83641821,1.44015090,0.59431488,0.10796197,0.02752231,0.42434037,0.04812319,0.45486364,0.42188052,0.00033914
-2.83041521,1.39287175,0.56311131,0.10151865,0.02695279,0.39987148,0.04564076,0.46848066,0.42546144,0.00032145
-2.82441221,1.35573518,0.53546009,0.09568925,0.02650590,0.37808926,0.04343210,0.48634965,0.43239782,0.00030599
-2.81840920,1.32959284,0.51180557,0.09054181,0.02619010,0.35928132,0.04153572,0.50868913,0.44293607,0.00029293
-2.81240620,1.31500135,0.49247847,0.08612431,0.02600821,0.34365481,0.03998065,0.53560900,0.45723222,0.00028238
-2.80640320,1.31221133,0.47769082,0.08246447,0.02595739,0.33133458,0.03878595,0.56710116,0.47534328,0.00027441
-2.80040020,1.32116414,0.46753415,0.07957018,0.02602933,0.32236337,0.03796070,0.60303290,0.49722114,0.00026897
-2.79439720,1.34149673,0.46198059,0.07743037,0.02621067,0.31670411,0.03750411,0.64314369,0.52270921,0.00026599
-2.78839420,1.37255413,0.46088711,0.07601640,0.02648359,0.31424397,0.03740601,0.68704552,0.55154225,0.00026531
-2.78239120,1.41340943,0.46400241,0.07528376,0.02682655,0.31480019,0.03764751,0.73422704,0.58334952,0.00026672
-2.77638819,1.46289085,0.47097641,0.07517425,0.02721520,0.31812744,0.03820195,0.78406161,0.61766123,0.00026997
-2.77038519,1.51961494,0.48137200,0.07561824,0.02762330,0.32392651,0.03903594,0.83581921,0.65391841,0.00027478
-2.76438219,1.58202545,0.49467886,0.07653722,0.02802382,0.33185409,0.04011060,0.88868202,0.69148591,0.00028081
-2.75837919,1.64843658,0.51032873,0.07784643,0.02838991,0.34153340,0.04138292,0.94176329,0.72966829,0.00028773
-2.75237619,1.71707954,0.52771211,0.07945748,0.02869593,0.35256541,0.04280710,0.99412916,0.76772815,0.00029519
-2.74637319,1.78615110,0.54619554,0.08128099,0.02891839,0.36454021,0.04433599,1.04482253,0.80490631,0.00030282
-2.74037019,1.85386264,0.56513931,0.08322901,0.02903673,0.37704844,0.04592251,1.09288860,0.84044322,0.00031028
-2.73436718,1.91848826,0.58391493,0.08521734,0.02903406,0.38969220,0.04752091,1.13740087,0.87360075,0.00031725
-2.72836418,1.97841031,0.60192181,0.08716753,0.02889764,0.40209524,0.04908801,1.17748697,0.90368371,0.00032342
-2.72236118,2.03216099,0.61860286,0.08900864,0.02861922,0.41391211,0.05058427,1.21235327,0.93006004,0.00032853
-2.71635818,2.07845854,0.63345820,0.09067859,0.02819522,0.42483591,0.05197464,1.24130740,0.95217918,0.00033233
-2.71035518,2.11623690,0.64605690,0.09212521,0.02762664,0.43460443,0.05322925,1.26377786,0.96958756,0.00033464
-2.70435218,2.14466792,0.65604608,0.09330685,0.02691891,0.44300454,0.05432385,1.27932998,0.98194089,0.00033531
-2.69834917,2.16317540,0.66315736,0.09419261,0.02608150,0.44987467,0.05523999,1.28767775,0.98901260,0.00033425
-2.69234617,2.17144087,0.66721029,0.09476227,0.02512740,0.45510529,0.05596502,1.28869099,0.99069822,0.00033142
-2.68634317,2.16940096,0.66811296,0.09500581,0.02407255,0.45863771,0.05649184,1.28239773,0.98701553,0.00032680
-2.68034017,2.15723702,0.66585966,0.09492266,0.02293513,0.46046100,0.05681843,1.26898188,0.97810070,0.00032044
-2.67433717,2.13535763,0.66052595,0.09452074,0.02173492,0.46060760,0.05694727,1.24877620,0.96420060,0.00031243
-2.66833417,2.10437516,0.65226156,0.09381535,0.02049254,0.45914776,0.05688458,1.22225117,0.94566176,0.00030288
-2.66233117,2.06507767,0.64128127,0.09282787,0.01922885,0.45618316,0.05663957,1.19000014,0.92291660,0.00029194
-2.65632816,2.01839759,0.62785458,0.09158456,0.01796433,0.45184026,0.05622356,1.15272145,0.89646777,0.00027979
-2.65032516,1.96537870,0.61229458,0.09011530,0.01671858,0.44626356,0.05564923,1.11119837,0.86687109,0.00026663
-2.64432216,1.90714295,0.59494648,0.08845246,0.01550994,0.43960936,0.05492986,1.06627744,0.83471816,0.00025265
-2.63831916,1.84485836,0.57617645,0.08662998,0.01435526,0.43204020,0.05407875,1.01884619,0.80061928,0.00023806
-2.63231616,1.77970934,0.55636125,0.08468249,0.01326969,0.42372032,0.05310872,0.96981084,0.76518736,0.00022308
-2.62631316,1.71287023,0.53587883,0.08264481,0.01226673,0.41481226,0.05203183,0.92007478,0.72902336,0.00020790
-2.62031016,1.64548275,0.51510044,0.08055150,0.01135827,0.40547477,0.05085925,0.87051820,0.69270384,0.00019272
-2.61430715,1.57863773,0.49438416,0.07843673,0.01055477,0.39586189,0.04960125,0.82197966,0.65677075,0.00017772
-2.60830415,1.51336109,0.47407014,0.07633423,0.00986556,0.38612319,0.04826739,0.77523954,0.62172364,0.00016306
-2.60230115,1.45060385,0.45447726,0.07427741,0.00929907,0.37640492,0.04686685,0.73100606,0.58801433,0.00014887
-2.59629815,1.39123580,0.43590122,0.07229960,0.00886317,0.36685189,0.04540876,0.68990359,0.55604382,0.00013528
-2.59029515,1.33604208,0.41861373,0.07043423,0.00856548,0.35760959,0.04390265,0.65246356,0.52616112,0.00012239
-2.58429215,1.28572202,0.40286262,0.06871505,0.00841361,0.34882645,0.04235889,0.61911788,0.49866386,0.00011027
-2.57828914,1.24088946,0.38887234,0.06717631,0.00841537,0.34065574,0.04078905,0.59019470,0.47380002,0.00009897
-2.57228614,1.20207380,0.37684482,0.06585272,0.00857884,0.33325692,0.03920626,0.56591651,0.45177055,0.00008852
-2.56628314,1.16972118,0.36696019,0.06477932,0.00891245,0.32679606,0.03762536,0.54640036,0.43273240,0.00007895
-2.56028014,1.14419525,0.35937713,0.06399120,0.00942478,0.32144532,0.03606298,0.53166009,0.41680167,0.00007025
-2.55427714,1.12577711,0.35423279,0.06352292,0.01012439,0.31738122,0.03453750,0.52161046,0.40405648,0.00006240
-2.54827414,1.11466446,0.35164202,0.06340787,0.01101945,0.31478170,0.03306873,0.51607292,0.39453938,0.00005538
-2.54227114,1.11096960,0.35169590,0.06367734,0.01211727,0.31382215,0.03167763,0.51478302,0.38825924,0.00004915
-2.53626813,1.11471686,0.35445974,0.06435955,0.01342371,0.31467036,0.03038568,0.51739921,0.38519233,0.00004366
-2.53026513,1.12583940,0.35997038,0.06547847,0.01494263,0.31748069,0.02921432,0.52351292,0.38528292,0.00003885
-2.52426213,1.14417601,0.36823326,0.06705267,0.01667513,0.32238780,0.02818422,0.53265970,0.38844319,0.00003468
-2.51825913,1.16946824,0.37921926,0.06909417,0.01861890,0.32950002,0.02731448,0.54433125,0.39455283,0.00003108
-2.51225613,1.20135847,0.39286163,0.07160727,0.02076760,0.33889296,0.02662192,0.55798812,0.40345832,0.00002798
-2.50625313,1.23938937,0.40905327,0.07458763,0.02311022,0.35060352,0.02612030,0.57307271,0.41497229,0.00002535
-2.50025013,1.28300511,0.42764467,0.07802142,0.02563067,0.36462469,0.02581964,0.58902243,0.42887313,0.00002310
-2.49424712,1.33155488,0.44844268,0.08188479,0.02830744,0.38090144,0.02572569,0.60528255,0.44490497,0.00002120
-2.48824412,1.38429888,0.47121035,0.08614360,0.03111350,0.39932807,0.02583951,0.62131862,0.46277844,0.00001959
-2.48224112,1.44041699,0.49566812,0.09075349,0.03401640,0.41974705,0.02615715,0.63662783,0.48217233,0.00001822
-2.47623812,1.49902022,0.52149639,0.09566028,0.03697859,0.44194974,0.02666963,0.65074940,0.50273621,0.00001705
-2.47023512,1.55916486,0.54833951,0.10080076,0.03995804,0.46567889,0.02736302,0.66327338,0.52409431,0.00001605
-2.46423212,1.61986913,0.57581140,0.10610384,0.04290905,0.49063307,0.02821881,0.67384785,0.54585047,0.00001517
-2.45822911,1.68013207,0.60350244,0.11149205,0.04578335,0.51647292,0.02921434,0.68218440,0.56759444,0.00001439
-2.45222611,1.73895426,0.63098782,0.11688333,0.04853131,0.54282909,0.03032361,0.68806155,0.58890918,0.00001370
-2.44622311,1.79535983,0.65783688,0.12219307,0.05110344,0.56931163,0.03151803,0.69132649,0.60937926,0.00001307
-2.44022011,1.84841918,0.68362334,0.12733644,0.05345184,0.59552059,0.03276752,0.69189477,0.62859991,0.00001248
-2.43421711,1.89727172,0.70793605,0.13223069,0.05553184,0.62105750,0.03404154,0.68974847,0.64618674,0.00001194
-2.42821411,1.94114800,0.73038995,0.13679763,0.05730352,0.64553721,0.03531024,0.68493271,0.66178561,0.00001142
-2.42221111,1.97939038,0.75063683,0.14096596,0.05873314,0.66859984,0.03654567,0.67755094,0.67508229,0.00001094
-2.41620810,2.01147154,0.76837542,0.14467351,0.05979450,0.68992224,0.03772287,0.66775919,0.68581173,0.00001049
-2.41020510,2.03701020,0.78336062,0.14786923,0.06046993,0.70922860,0.03882088,0.65575948,0.69376631,0.00001006
-2.40420210,2.05578333,0.79541129,0.15051487,0.06075117,0.72629975,0.03982370,0.64179282,0.69880286,0.00000968
-2.39819910,2.06773434,0.80441644,0.15258627,0.06063977,0.74098075,0.04072094,0.62613190,0.70084807,0.00000934
-2.39219610,2.07297677,0.81033947,0.15407421,0.06014725,0.75318653,0.04150837,0.60907375,0.69990187,0.00000906
-2.38619310,2.07179337,0.81322029,0.15498481,0.05929488,0.76290520,0.04218815,0.59093264,0.69603879,0.00000883
-2.38019010,2.06463017,0.81317517,0.15533938,0.05811310,0.77019892,0.04276883,0.57203322,0.68940698,0.00000868
-2.37418709,2.05208594,0.81039440,0.15517382,0.05664060,0.77520237,0.04326508,0.55270416,0.68022489,0.00000860
-2.36818409,2.03489693,0.80513765,0.15453754,0.05492314,0.77811862,0.04369712,0.53327227,0.66877574,0.00000862
-2.36218109,2.01391758,0.79772727,0.15349193,0.05301209,0.77921274,0.04408996,0.51405720,0.65539980,0.00000874
-2.35617809,1.99009751,0.78853980,0.15210843,0.05096283,0.77880321,0.04447238,0.49536673,0.64048493,0.00000898
-2.35017509,1.96445573,0.77799570,0.15046636,0.04883301,0.77725154,0.04487574,0.47749256,0.62445555,0.00000933
-2.34417209,1.93805257,0.76654799,0.14865044,0.04668071,0.77495041,0.04533267,0.46070671,0.60776053,0.00000983
-2.33816908,1.91196041,0.75466982,0.14674823,0.04456274,0.77231065,0.04587570,0.44525843,0.59086045,0.00001047
-2.33216608,1.88723403,0.74284156,0.14484745,0.04253289,0.76974771,0.04653588,0.43137150,0.57421466,0.00001126
-2.32616308,1.86488138,0.73153768,0.14303340,0.04064039,0.76766789,0.04734144,0.41924206,0.55826868,0.00001223
-2.32016008,1.84583587,0.72121379,0.14138643,0.03892855,0.76645486,0.04831656,0.40903678,0.54344229,0.00001336
-2.31415708,1.83093061,0.71229432,0.13997960,0.03743364,0.76645693,0.04948030,0.40089142,0.53011879,0.00001468
-2.30815408,1.82087574,0.70516096,0.13887667,0.03618395,0.76797543,0.05084581,0.39490978,0.51863573,0.00001620
-2.30215108,1.81623911,0.70014231,0.13813025,0.03519926,0.77125458,0.05241964,0.39116293,0.50927733,0.00001791
-2.29614807,1.81743108,0.69750494,0.13778044,0.03449046,0.77647318,0.05420148,0.38968886,0.50226877,0.00001982
-2.29014507,1.82469356,0.69744614,0.13785375,0.03405953,0.78373837,0.05618404,0.39049244,0.49777252,0.00002194
-2.28414207,1.83809382,0.70008835,0.13836249,0.03389981,0.79308152,0.05835328,0.39354574,0.49588650,0.00002427
-2.27813907,1.85752297,0.70547572,0.13930453,0.03399642,0.80445663,0.06068886,0.39878876,0.49664421,0.00002681
-2.27213607,1.88269921,0.71357261,0.14066345,0.03432705,0.81774096,0.06316478,0.40613054,0.50001654,0.00002956
-2.26613307,1.91317577,0.72426419,0.14240916,0.03486285,0.83273812,0.06575029,0.41545072,0.50591513,0.00003252
-2.26013007,1.94835321,0.73735926,0.14449879,0.03556953,0.84918339,0.06841084,0.42660156,0.51419705,0.00003567
-2.25412706,1.98749583,0.75259501,0.14687806,0.03640858,0.86675113,0.07110913,0.43941049,0.52467053,0.00003901
-2.24812406,2.02975176,0.76964390,0.14948280,0.03733862,0.88506404,0.07380628,0.45368311,0.53710154,0.00004252
-2.24212106,2.07417613,0.78812228,0.15224089,0.03831675,0.90370402,0.07646288,0.46920686,0.55122098,0.00004620
-2.23611806,2.11975692,0.80760071,0.15507428,0.03929991,0.92222433,0.07904000,0.48575513,0.56673228,0.00005003
-2.23011506,2.16544258,0.82761571,0.15790124,0.04024629,0.94016249,0.08150019,0.50309209,0.58331922,0.00005398
-2.22411206,2.21017095,0.84768251,0.16063871,0.04111655,0.95705382,0.08380825,0.52097793,0.60065380,0.00005804
-2.21810905,2.25289860,0.86730871,0.16320458,0.04187504,0.97244497,0.08593195,0.53917475,0.61840414,0.00006218
-2.21210605,2.29262986,0.88600818,0.16552006,0.04249075,0.98590705,0.08784253,0.55745272,0.63624213,0.00006640
-2.20610305,2.32844478,0.90331499,0.16751184,0.04293823,0.99704815,0.08951511,0.57559670,0.65385096,0.00007066
-2.20010005,2.35952517,0.91879685,0.16911415,0.04319815,1.00552459,0.09092897,0.59341292,0.67093221,0.00007496
-2.19409705,2.38517799,0.93206770,0.17027054,0.04325773,1.01105075,0.09206768,0.61073560,0.68721255,0.00007928
-2.18809405,2.40485544,0.94279890,0.17093541,0.04311093,1.01340715,0.09291915,0.62743329,0.70244993,0.00008360
-2.18209105,2.41817093,0.95072873,0.17107520,0.04275835,1.01244646,0.09347558,0.64341455,0.71643906,0.00008794
-2.17608804,2.42491049,0.95566989,0.17066925,0.04220695,1.00809736,0.09373338,0.65863270,0.72901605,0.00009229
-2.17008504,2.42503897,0.95751450,0.16971017,0.04146950,1.00036602,0.09369305,0.67308936,0.74006202,0.00009666
-2.16408204,2.41870083,0.95623661,0.16820393,0.04056391,0.98933537,0.09335895,0.68683624,0.74950560,0.00010108
-2.15807904,2.40621515,0.95189197,0.16616947,0.03951229,0.97516191,0.09273914,0.69997516,0.75732389,0.00010556
-2.15207604,2.38806482,0.94461494,0.16363791,0.03834002,0.95807047,0.09184513,0.71265577,0.76354205,0.00011015
-2.14607304,2.36488018,0.93461282,0.16065142,0.03707459,0.93834685,0.09069161,0.72507095,0.76823104,0.00011487
-2.14007004,2.33741722,0.92215748,0.15726173,0.03574456,0.91632876,0.08929618,0.73744973,0.77150374,0.00011979
-2.13406703,2.30653111,0.90757479,0.15352835,0.03437838,0.89239530,0.08767899,0.75004789,0.77350923,0.00012495
-2.12806403,2.27314574,0.89123206,0.14951659,0.03300338,0.86695534,0.08586235,0.76313620,0.77442549,0.00013039
-2.12206103,2.23822018,0.87352404,0.14529536,0.03164479,0.84043518,0.08387034,0.77698690,0.77445061,0.00013617
-2.11605803,2.20271346,0.85485797,0.14093494,0.03032493,0.81326603,0.08172831,0.79185869,0.77379287,0.00014234
-2.11005503,2.16754879,0.83563826,0.13650472,0.02906251,0.78587158,0.07946233,0.80798098,0.77266003,0.00014893
-2.10405203,2.13357872,0.81625144,0.13207104,0.02787222,0.75865622,0.07709874,0.82553809,0.77124839,0.00015598
-2.09804902,2.10155282,0.79705195,0.12769513,0.02676435,0.73199438,0.07466349,0.84465415,0.76973206,0.00016348
-2.09204602,2.07208916,0.77834954,0.12343137,0.02574479,0.70622114,0.07218169,0.86537971,0.76825311,0.00017145
-2.08604302,2.04565105,0.76039859,0.11932582,0.02481505,0.68162472,0.06967703,0.88768071,0.76691300,0.00017985
-2.08004002,2.02253015,0.74339003,0.11541505,0.02397262,0.65844090,0.06717139,0.91143072,0.76576605,0.00018866
-2.07403702,2.00283684,0.72744610,0.11172549,0.02321134,0.63684957,0.06468441,0.93640704,0.76481512,0.00019781
-2.06803402,1.98649838,0.71261823,0.10827310,0.02252200,0.61697352,0.06223323,0.96229117,0.76400995,0.00020721
-2.06203102,1.97326513,0.69888812,0.10506349,0.02189300,0.59887939,0.05983235,0.98867382,0.76324838,0.00021677
-2.05602801,1.96272440,0.68617194,0.10209251,0.02131105,0.58258066,0.05749351,1.01506466,0.76238028,0.00022637
-2.05002501,1.95432159,0.67432740,0.09934717,0.02076193,0.56804235,0.05522579,1.04090632,0.76121430,0.00023588
-2.04402201,1.94738730,0.66316335,0.09680681,0.02023121,0.55518722,0.05303575,1.06559237,0.75952679,0.00024515
-2.03801901,1.94116926,0.65245140,0.09444470,0.01970496,0.54390303,0.05092767,1.08848842,0.75707273,0.00025405
-2.03201601,1.93486737,0.64193896,0.09222962,0.01917035,0.53405043,0.04890381,1.10895533,0.75359790,0.00026242
-2.02601301,1.92767006,0.63136297,0.09012765,0.01861620,0.52547097,0.04696482,1.12637360,0.74885168,0.00027012
-2.02001001,1.91879023,0.62046376,0.08810391,0.01803334,0.51799495,0.04511004,1.14016761,0.74259977,0.00027702
-2.01400700,1.90749877,0.60899813,0.08612423,0.01741494,0.51144857,0.04333781,1.14982854,0.73463609,0.00028301
-2.00800400,1.89315429,0.59675130,0.08415662,0.01675669,0.50566014,0.04164584,1.15493484,0.72479334,0.00028798
-2.00200100,1.87522740,0.58354685,0.08217255,0.01605674,0.50046510,0.04003139,1.15516923,0.71295151,0.00029186
-1.99599800,1.85331885,0.56925454,0.08014794,0.01531573,0.49570962,0.03849146,1.15033135,0.69904402,0.00029459
-1.98999500,1.82717048,0.55379537,0.07806383,0.01453653,0.49125294,0.03702294,1.14034547,0.68306122,0.00029615
-1.98399200,1.79666916,0.53714412,0.07590678,0.01372399,0.48696832,0.03562258,1.12526308,0.66505111,0.00029655
-1.97798899,1.76184373,0.51932893,0.07366889,0.01288460,0.48274276,0.03428706,1.10526004,0.64511736,0.00029581
-1.97198599,1.72285547,0.50042855,0.07134759,0.01202610,0.47847594,0.03301287,1.08062894,0.62341494,0.00029397
-1.96598299,1.67998334,0.48056710,0.06894521,0.01115708,0.47407837,0.03179623,1.05176676,0.60014351,0.00029112
-1.95997999,1.63360480,0.45990709,0.06646828,0.01028660,0.46946921,0.03063306,1.01915897,0.57553933,0.00028734
-1.95397699,1.58417393,0.43864095,0.06392682,0.00942375,0.46457412,0.02951885,0.98336070,0.54986590,0.00028274
-1.94797399,1.53219800,0.41698173,0.06133342,0.00857734,0.45932327,0.02844863,0.94497614,0.52340419,0.00027742
-1.94197099,1.47821409,0.39515336,0.05870242,0.00775556,0.45364983,0.02741698,0.90463721,0.49644273,0.00027152
-1.93596798,1.42276689,0.37338117,0.05604909,0.00696577,0.44748918,0.02641808,0.86298252,0.46926831,0.00026515
-1.92996498,1.36638887,0.35188296,0.05338887,0.00621427,0.44077871,0.02544579,0.82063758,0.44215755,0.00025844
-1.92396198,1.30958352,0.33086114,0.05073677,0.00550620,0.43345858,0.02449383,0.77819704,0.41536974,0.00025150
-1.91795898,1.25281236,0.31049616,0.04810687,0.00484547,0.42547296,0.02355596,0.73620975,0.38914116,0.00024444
-1.91195598,1.19648585,0.29094155,0.04551201,0.00423474,0.41677201,0.02262621,0.69516679,0.36368101,0.00023737
-1.90595298,1.14095822,0.27232050,0.04296352,0.00367548,0.40731417,0.02169911,0.65549306,0.33916889,0.00023036
-1.89994997,1.08652593,0.25472418,0.04047124,0.00316804,0.39706866,0.02076994,0.61754213,0.31575383,0.00022351
-1.89394697,1.03342932,0.23821163,0.03804350,0.00271176,0.38601791,0.01983493,0.58159445,0.29355460,0.00021688
-1.88794397,0.98185677,0.22281100,0.03568724,0.00230514,0.37415978,0.01889143,0.54785835,0.27266108,0.00021052
-1.88194097,0.93195069,0.20852214,0.03340823,0.00194594,0.36150925,0.01793807,0.51647369,0.25313650,0.00020449
-1.87593797,0.88381465,0.19531999,0.03121124,0.00163138,0.34809962,0.01697477,0.48751734,0.23502016,0.00019883
-1.86993497,0.83752091,0.18315882,0.02910027,0.00135824,0.33398283,0.01600282,0.46101012,0.21833044,0.00019356
-1.86393197,0.79311778,0.17197677,0.02707874,0.00112308,0.31922919,0.01502475,0.43692464,0.20306787,0.00018871
-1.85792896,0.75063620,0.16170063,0.02514965,0.00092229,0.30392622,0.01404427,0.41519334,0.18921798,0.00018430
