energy_ev,total_up,C_s_up,C_p_up,Nb_p_up,Nb_d_up,Se_s_up,Se_p_up
-5.39369685,4.83609643,0.00565776,0.39242278,1.49783027,0.89864882,0.04725924,2.45105932
-5.38769385,4.83366350,0.00537116,0.39326360,1.49422848,0.89796662,0.04669225,2.45012781
-5.38169085,4.81706496,0.00510981,0.39390027,1.48720184,0.89531980,0.04601481,2.44017518
-5.37568784,4.78462602,0.00487034,0.39405782,1.47617212,0.89032011,0.04522097,2.42059452
-5.36968484,4.73525204,0.00464987,0.39348740,1.46073354,0.88267773,0.04431109,2.39110899
-5.36368184,4.66846761,0.00444615,0.39197382,1.44066734,0.87221162,0.04329206,2.35178369
-5.35767884,4.58443080,0.00425770,0.38934178,1.41594889,0.85885526,0.04217724,2.30302406
-5.35167584,4.48392317,0.00408384,0.38546034,1.38674762,0.84265794,0.04098616,2.24556144
-5.34567284,4.36831714,0.00392472,0.38024591,1.35341998,0.82378179,0.03974393,2.18042695
-5.33966983,4.23952318,0.00378131,0.37366363,1.31649623,0.80249469,0.03848039,2.10891501
-5.33366683,4.09991984,0.00365532,0.36572718,1.27666187,0.77915991,0.03722915,2.03253860
-5.32766383,3.95227037,0.00354917,0.35649722,1.23473471,0.75422273,0.03602644,1.95297825
-5.32166083,3.79962956,0.00346583,0.34607857,1.19163861,0.72819491,0.03490984,1.87202699
-5.31565783,3.64524495,0.00340877,0.33461623,1.14837507,0.70163761,0.03391709,1.79153351
-5.30965483,3.49245610,0.00338173,0.32229061,1.10599360,0.67514351,0.03308473,1.71334570
-5.30365183,3.34459560,0.00338867,0.30931197,1.06556205,0.64931870,0.03244699,1.63925640
-5.29764882,3.20489495,0.00343356,0.29591450,1.02813760,0.62476507,0.03203462,1.57095320
-5.29164582,3.07639814,0.00352027,0.28235007,0.99473948,0.60206371,0.03187399,1.50997355
-5.28564282,2.96188519,0.00365243,0.26888199,0.96632392,0.58175976,0.03198625,1.45766645
-5.27963982,2.86380740,0.00383328,0.25577901,0.94376190,0.56434914,0.03238677,1.41516127
-5.27363682,2.78423550,0.00406555,0.24330966,0.92782035,0.55026755,0.03308478,1.38334439
-5.26763382,2.72482149,0.00435143,0.23173713,0.91914684,0.53988180,0.03408321,1.36284366
-5.26163082,2.68677450,0.00469241,0.22131494,0.91825824,0.53348381,0.03537879,1.35402076
-5.25562781,2.67085041,0.00508926,0.21228337,0.92553334,0.53128712,0.03696238,1.35697102
-5.24962481,2.67735497,0.00554200,0.20486688,0.94120956,0.53342618,0.03881954,1.37153042
-5.24362181,2.70615944,0.00604990,0.19927251,0.96538362,0.53995804,0.04093125,1.39728899
-5.23761881,2.75672787,0.00661148,0.19568921,0.99801612,0.55086659,0.04327483,1.43360999
-5.23161581,2.82815461,0.00722458,0.19428827,1.03893981,0.56606889,0.04582506,1.47965408
-5.22561281,2.91921069,0.00788639,0.19522450,1.08787118,0.58542351,0.04855533,1.53440748
-5.21960980,3.02839720,0.00859361,0.19863834,1.14442508,0.60874040,0.05143885,1.59671345
-5.21360680,3.15400413,0.00934247,0.20465849,1.20813181,0.63579215,0.05444990,1.66530584
-5.20760380,3.29417240,0.01012897,0.21340501,1.27845610,0.66632588,0.05756497,1.73884406
-5.20160080,3.44695727,0.01094892,0.22499256,1.35481730,0.70007560,0.06076387,1.81594830
-5.19559780,3.61039077,0.01179813,0.23953359,1.43661000,0.73677436,0.06403058,1.89523411
-5.18959480,3.78254117,0.01267253,0.25714103,1.52322428,0.77616577,0.06735394,1.97534545
-5.18359180,3.96156723,0.01356832,0.27793035,1.61406457,0.81801418,0.07072806,2.05498538
-5.17758879,4.14576517,0.01448204,0.30202051,1.70856636,0.86211328,0.07415240,2.13294341
-5.17158579,4.33360661,0.01541069,0.32953360,1.80620975,0.90829234,0.07763157,2.20811905
-5.16558279,4.52376574,0.01635174,0.36059288,1.90652916,0.95641984,0.08117480,2.27954072
-5.15957979,4.71513453,0.01730317,0.39531897,2.00911836,1.00640413,0.08479502,2.34637971
-5.15357679,4.90682509,0.01826345,0.43382426,2.11363045,1.05819079,0.08850773,2.40795884
-5.14757379,5.09815893,0.01923142,0.47620524,2.21977252,1.11175673,0.09232959,2.46375556
-5.14157079,5.28864339,0.02020624,0.52253315,2.32729483,1.16710101,0.09627676,2.51339982
-5.13556778,5.47793602,0.02118719,0.57284303,2.43597516,1.22423268,0.10036320,2.55666661
-5.12956478,5.66579870,0.02217355,0.62712160,2.54559856,1.28315610,0.10459888,2.59346386
-5.12356178,5.85204339,0.02316434,0.68529448,2.65593388,1.34385425,0.10898808,2.62381621
-5.11755878,6.03647247,0.02415815,0.74721351,2.76670812,1.40627098,0.11352782,2.64784548
-5.11155578,6.21881685,0.02515291,0.81264470,2.87758015,1.47029302,0.11820654,2.66574878
-5.10555278,6.39867538,0.02614573,0.88125788,2.98811565,1.53573291,0.12300311,2.67777524
-5.09954977,6.57545927,0.02713268,0.95261867,3.09776497,1.60231376,0.12788627,2.68420265
-5.09354677,6.74834535,0.02810876,1.02618377,3.20584574,1.66965711,0.13281449,2.68531486
-5.08754377,6.91624152,0.02906772,1.10130003,3.31153188,1.73727487,0.13773637,2.68138144
-5.08154077,7.07776735,0.03000217,1.17720825,3.41385056,1.80456616,0.14259154,2.67264015
-5.07553777,7.23125224,0.03090357,1.25305167,3.51168786,1.87081967,0.14731202,2.65928348
-5.06953477,7.37475236,0.03176244,1.32788964,3.60380412,1.93522216,0.15182412,2.64144969
-5.06353177,7.50608698,0.03256851,1.40071615,3.68885860,1.99687294,0.15605066,2.61921884
-5.05752876,7.62289330,0.03331108,1.47048283,3.76544328,2.05480423,0.15991351,2.59261396
-5.05152576,7.72269796,0.03397933,1.53612579,3.83212443,2.10800672,0.16333632,2.56160728
-5.04552276,7.80300235,0.03456270,1.59659527,3.88749036,2.15545952,0.16624736,2.52613090
-5.03951976,7.86137777,0.03505133,1.65088687,3.93020327,2.19616313,0.16858224,2.48609148
-5.03351676,7.89556581,0.03543649,1.69807312,3.95905253,2.22917402,0.17028642,2.44138778
-5.02751376,7.90357883,0.03571096,1.73733390,3.97300677,2.25363929,0.17131749,2.39193001
-5.02151076,7.88379512,0.03586942,1.76798413,3.97126199,2.26882951,0.17164692,2.33765979
-5.01550775,7.83504357,0.03590876,1.78949760,3.95328296,2.27416837,0.17126130,2.27856943
-5.00950475,7.75667309,0.03582829,1.80152549,3.91883556,2.26925727,0.17016299,2.21471917
-5.00350175,7.64860270,0.03562990,1.80390880,3.86800821,2.25389394,0.16837016,2.14625147
-4.99749875,7.51134935,0.03531808,1.79668390,3.80122087,2.22808370,0.16591613,2.07340118
-4.99149575,7.34603171,0.03489979,1.78008093,3.71922122,2.19204310,0.16284814,1.99650113
-4.98549275,7.15434943,0.03438432,1.75451518,3.62306775,2.14619545,0.15922557,1.91598252
-4.97948974,6.93853890,0.03378296,1.72057171,3.51410090,2.09115868,0.15511766,1.83237028
-4.97348674,6.70130772,0.03310857,1.67898419,3.39390346,2.02772596,0.15060093,1.74627341
-4.96748374,6.44575124,0.03237515,1.63060886,3.26425244,1.95684025,0.14575636,1.65837110
-4.96148074,6.17525567,0.03159726,1.57639506,3.12706490,1.87956390,0.14066650,1.56939516
-4.95547774,5.89339273,0.03078950,1.51735365,2.98434052,1.79704500,0.13541261,1.48011011
-4.94947474,5.60381117,0.02996595,1.45452497,2.83810396,1.71048197,0.13007210,1.39129177
-4.94347174,5.31013066,0.02913962,1.38894775,2.69034975,1.62108817,0.12471620,1.30370579
-4.93746873,5.01584308,0.02832205,1.32163037,2.54299248,1.53005807,0.11940807,1.21808716
-4.93146573,4.72422562,0.02752283,1.25352567,2.39782441,1.43853646,0.11420148,1.13512193
-4.92546273,4.43826944,0.02674943,1.18551031,2.25648235,1.34759189,0.10913995,1.05543184
-4.91945973,4.16062629,0.02600696,1.11836917,2.12042476,1.25819529,0.10425652,0.97956287
-4.91345673,3.89357454,0.02529819,1.05278528,1.99091962,1.17120425,0.09957401,0.90797784
-4.90745373,3.63900492,0.02462360,0.98933520,1.86904283,1.08735333,0.09510581,0.84105341
-4.90145073,3.39842494,0.02398160,0.92848953,1.75568624,1.00725018,0.09085706,0.77908135
-4.89544772,3.17298002,0.02336890,0.87061805,1.65157393,0.93137717,0.08682621,0.72227360
-4.88944472,2.96348869,0.02278084,0.81599870,1.55728485,0.86009775,0.08300676,0.67077074
-4.88344172,2.77048824,0.02221190,0.76482934,1.47327974,0.79366680,0.07938910,0.62465280
-4.87743872,2.59428712,0.02165624,0.71724149,1.39992981,0.73224379,0.07596244,0.58395182
-4.87143572,2.43502013,0.02110815,0.67331474,1.33754503,0.67590787,0.07271646,0.54866499
-4.86543272,2.29270254,0.02056260,0.63309103,1.28639957,0.62467374,0.06964295,0.51876757
-4.85942971,2.16727967,0.02001569,0.59658784,1.24675261,0.57850722,0.06673701,0.49422459
-4.85342671,2.05866904,0.01946500,0.56380946,1.21886275,0.53733986,0.06399795,0.47500062
-4.84742371,1.96679266,0.01890991,0.53475590,1.20299497,0.50108162,0.06142987,0.46106694
-4.84142071,1.89159824,0.01835178,0.50942902,1.19941949,0.46963133,0.05904177,0.45240578
-4.83541771,1.83306831,0.01779398,0.48783576,1.20840248,0.44288449,0.05684728,0.44901126
-4.82941471,1.79121777,0.01724188,0.46998846,1.23018911,0.42073830,0.05486410,0.45088708
-4.82341171,1.76608042,0.01670268,0.45590271,1.26497986,0.40309405,0.05311308,0.45804123
-4.81740870,1.75768636,0.01618509,0.44559294,1.31290177,0.38985711,0.05161708,0.47047794
-4.81140570,1.76603223,0.01569903,0.43906646,1.37397623,0.38093496,0.05039964,0.48818761
-4.80540270,1.79104679,0.01525513,0.43631648,1.44808563,0.37623355,0.04948362,0.51113527
-4.79939970,1.83255478,0.01486427,0.43731481,1.53494093,0.37565293,0.04888972,0.53924832
-4.79339670,1.89024167,0.01453703,0.44200498,1.63405272,0.37908234,0.04863523,0.57240460
-4.78739370,1.96362216,0.01428318,0.45029630,1.74470766,0.38639562,0.04873273,0.61042128
-4.78139070,2.05201486,0.01411117,0.46205942,1.86595248,0.39744726,0.04918914,0.65304560
-4.77538769,2.15452519,0.01402765,0.47712393,1.99658705,0.41206971,0.05000491,0.69994809
-4.76938469,2.27003820,0.01403706,0.49527816,2.13516768,0.43007219,0.05117357,0.75071876
-4.76338169,2.39722220,0.01414136,0.51627139,2.28002136,0.45124116,0.05268151,0.80486680
-4.75737869,2.53454363,0.01433973,0.53981854,2.42927107,0.47534272,0.05450807,0.86182390
-4.75137569,2.68029293,0.01462851,0.56560700,2.58087145,0.50212673,0.05662600,0.92095138
-4.74537269,2.83262055,0.01500118,0.59330552,2.73265415,0.53133260,0.05900206,0.98155083
-4.73936968,2.98958165,0.01544848,0.62257456,2.88238089,0.56269637,0.06159795,1.04287809
-4.73336668,3.14918755,0.01595861,0.65307769,3.02780255,0.59595887,0.06437137,1.10415992
-4.72736368,3.30946168,0.01651759,0.68449344,3.16672166,0.63087431,0.06727724,1.16461280
-4.72136068,3.46849743,0.01710968,0.71652694,3.29705594,0.66721895,0.07026898,1.22346308
-4.71535768,3.62451522,0.01771787,0.74892079,3.41690004,0.70479936,0.07329984,1.27996757
-4.70935468,3.77591614,0.01832443,0.78146455,3.52458293,0.74345963,0.07632412,1.33343385
-4.70335168,3.92132967,0.01891152,0.81400231,3.61871853,0.78308719,0.07929840,1.38323925
-4.69734867,4.05965307,0.01946179,0.84643792,3.69824733,0.82361677,0.08218254,1.42884780
-4.69134567,4.19008083,0.01995900,0.87873761,3.76246736,0.86503222,0.08494056,1.46982442
-4.68534267,4.31212254,0.02038854,0.91092969,3.81105315,0.90736583,0.08754130,1.50584575
-4.67933967,4.42560844,0.02073794,0.94310138,3.84406201,0.95069527,0.08995886,1.53670710
-4.67333667,4.53068217,0.02099734,0.97539277,3.86192744,0.99513777,0.09217285,1.56232537
-4.66733367,4.62778108,0.02115976,1.00798806,3.86543991,1.04084203,0.09416835,1.58273771
-4.66133067,4.71760472,0.02122135,1.04110452,3.85571598,1.08797775,0.09593577,1.59809612
-4.65532766,4.80107273,0.02118147,1.07497939,3.83415691,1.13672321,0.09747043,1.60865809
-4.64932466,4.87927374,0.02104267,1.10985528,3.80239849,1.18725133,0.09877210,1.61477375
-4.64332166,4.95340726,0.02081057,1.14596465,3.76225392,1.23971462,0.09984432,1.61687014
-4.63731866,5.02472064,0.02049352,1.18351386,3.71565177,1.29422946,0.10069374,1.61543294
-4.63131566,5.09444359,0.02010235,1.22266731,3.66457136,1.35086050,0.10132938,1.61098672
-4.62531266,5.16372257,0.01964980,1.26353250,3.61097752,1.40960564,0.10176188,1.60407416
-4.61930965,5.23355757,0.01915006,1.30614627,3.55675703,1.47038219,0.10200279,1.59523510
-4.61330665,5.30474363,0.01861821,1.35046306,3.50365861,1.53301503,0.10206392,1.58498628
-4.60730365,5.37781933,0.01806958,1.39634554,3.45323842,1.59722718,0.10195677,1.57380223
-4.60130065,5.45302444,0.01751919,1.44355812,3.40681259,1.66263351,0.10169200,1.56209833
-4.59529765,5.53026847,0.01698118,1.49176376,3.36541832,1.72873814,0.10127905,1.55021621
-4.58929465,5.60911171,0.01646831,1.54052452,3.32978460,1.79493593,0.10072583,1.53841244
-4.58329165,5.68876013,0.01599147,1.58930595,3.30031360,1.86051845,0.10003851,1.52685056
-4.57728864,5.76807479,0.01555937,1.63748566,3.27707329,1.92468479,0.09922142,1.51559693
-4.57128564,5.84559640,0.01517821,1.68436598,3.25980153,1.98655712,0.09827703,1.50462054
-4.56528264,5.91958475,0.01485159,1.72919077,3.24792197,2.04520113,0.09720605,1.49379680
-4.55927964,5.98807258,0.01458044,1.77116601,3.24057100,2.09965091,0.09600756,1.48291523
-4.55327664,6.04893261,0.01436303,1.80948389,3.23663552,2.14893786,0.09467925,1.47169076
-4.54727364,6.09995602,0.01419521,1.84334979,3.23480018,2.19212294,0.09321776,1.45977835
-4.54127064,6.13894007,0.01407063,1.87201132,3.23360296,2.22833124,0.09161902,1.44679038
-4.53526763,6.16378204,0.01398108,1.89478877,3.23149721,2.25678787,0.08987868,1.43231615
-4.52926463,6.17257611,0.01391691,1.91110568,3.22691819,2.27685388,0.08799263,1.41594278
-4.52326163,6.16370972,0.01386747,1.92051852,3.21835194,2.28806067,0.08595743,1.39727674
-4.51725863,6.13595530,0.01382157,1.92274433,3.20440384,2.29014170,0.08377092,1.37596511
-4.51125563,6.08855373,0.01376800,1.91768494,3.18386457,2.28305973,0.08143265,1.35171563
-4.50525263,6.02128557,0.01369595,1.90544682,3.15577071,2.26702854,0.07894447,1.32431494
-4.49924962,5.93452670,0.01359550,1.88635531,3.11945783,2.24252764,0.07631088,1.29364389
-4.49324662,5.82928536,0.01345792,1.86096245,3.07460366,2.21030908,0.07353953,1.25968961
-4.48724362,5.70721825,0.01327604,1.83004757,3.02125979,2.17139562,0.07064142,1.22255351
-4.48124062,5.57062419,0.01304448,1.79461040,2.95987026,2.12706967,0.06763115,1.18245508
-4.47523762,5.42241467,0.01275979,1.75585626,2.89127631,2.07885315,0.06452702,1.13973120
-4.46923462,5.26606150,0.01242052,1.71517371,2.81670683,2.02847827,0.06135091,1.09483095
-4.46323162,5.10552289,0.01202724,1.67410493,2.73775483,1.97785006,0.05812816,1.04830630
-4.45722861,4.94514994,0.01158240,1.63430964,2.65634058,1.92900146,0.05488726,1.00079886
-4.45122561,4.78957641,0.01109021,1.59752349,2.57466265,1.88404235,0.05165940,0.95302342
-4.44522261,4.64359552,0.01055640,1.56551220,2.49513872,1.84510392,0.04847799,0.90574883
-4.43921961,4.51202774,0.00998798,1.54002282,2.42033803,1.81428021,0.04537803,0.85977705
-4.43321661,4.39958402,0.00939291,1.52273376,2.35290793,1.79356863,0.04239545,0.81592115
-4.42721361,4.31072934,0.00877987,1.51520513,2.29549698,1.78481139,0.03956645,0.77498312
-4.42121061,4.24955102,0.00815786,1.51883109,2.25067725,1.78963986,0.03692678,0.73773218
-4.41520760,4.21963634,0.00753599,1.53479597,2.22086821,1.80942371,0.03451105,0.70488440
-4.40920460,4.22396380,0.00692317,1.56403551,2.20826492,1.84522660,0.03235210,0.67708431
-4.40320160,4.26481155,0.00632789,1.60720486,2.21477253,1.89777015,0.03048041,0.65488882
-4.39719860,4.34368621,0.00575803,1.66465435,2.24194935,1.96740731,0.02892356,0.63875413
-4.39119560,4.46127445,0.00522070,1.73641423,2.29096001,2.05410648,0.02770578,0.62902568
-4.38519260,4.61741895,0.00472216,1.82218877,2.36254034,2.15744685,0.02684760,0.62593138
-4.37918959,4.81111966,0.00426773,1.92136039,2.45697479,2.27662550,0.02636548,0.62957823
-4.37318659,5.04056000,0.00386178,2.03300354,2.57408726,2.41047598,0.02627161,0.63995212
-4.36718359,5.30315726,0.00350774,2.15590808,2.71324543,2.55749800,0.02657374,0.65692068
-4.36118059,5.59563519,0.00320815,2.28861140,2.87337835,2.71589721,0.02727500,0.68023902
-4.35517759,5.91411603,0.00296469,2.42943805,3.05300693,2.88363360,0.02837386,0.70955796
-4.34917459,6.25422861,0.00277829,2.57654555,3.25028594,3.05847694,0.02986405,0.74443436
-4.34317159,6.61122831,0.00264915,2.72797447,3.46305623,3.23806688,0.03173456,0.78434319
-4.33716858,6.98012445,0.00257687,2.88170097,3.68890530,3.41997572,0.03396963,0.82869096
-4.33116558,7.35581006,0.00256050,3.03568960,3.92523389,3.60177107,0.03654882,0.87682988
-4.32516258,7.73318920,0.00259858,3.18794432,4.16932621,3.78107613,0.03944708,0.92807248
-4.31915958,8.10729715,0.00268923,3.33655570,4.41842099,3.95562514,0.04263487,0.98170619
-4.31315658,8.47340880,0.00283017,3.47974251,4.66978084,4.12331195,0.04607838,1.03700737
-4.30715358,8.82713187,0.00301874,3.61588607,4.92075681,4.28222995,0.04973974,1.09325461
