energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Te_p_up,Te_d_up
-5.72986493,3.02578512,0.47988341,2.30432978,0.01569313,0.08594175,0.31613366,0.22849869,0.44778746,0.00000000
-5.72386193,2.92374517,0.46070433,2.22911859,0.01511467,0.08333256,0.30193841,0.21929499,0.42919345,0.00000000
-5.71785893,2.81576957,0.44022681,2.14896013,0.01445572,0.08050828,0.28709081,0.20993285,0.40985983,0.00000000
-5.71185593,2.70403752,0.41880145,2.06554786,0.01372925,0.07750799,0.27181418,0.20060208,0.39009793,0.00000000
-5.70585293,2.59077432,0.39678630,1.98061018,0.01294913,0.07437381,0.25633582,0.19149463,0.37021964,0.00000000
-5.69984992,2.47819465,0.37453714,1.89586464,0.01212969,0.07114981,0.24088182,0.18280050,0.35052997,0.00000000
-5.69384692,2.36844769,0.35239822,1.81297363,0.01128529,0.06788098,0.22567210,0.17470387,0.33132002,0.00000000
-5.68784392,2.26356556,0.33069378,1.73350295,0.01042996,0.06461216,0.21091591,0.16737954,0.31286058,0.00000000
-5.68184092,2.16541700,0.30972067,1.65888454,0.00957702,0.06138708,0.19680786,0.16098974,0.29539655,0.00000000
-5.67583792,2.07566721,0.28974226,1.59038450,0.00873884,0.05824734,0.18352462,0.15568145,0.27914243,0.00000000
-5.66983492,1.99574508,0.27098386,1.52907698,0.00792652,0.05523168,0.17122233,0.15158417,0.26427872,0.00000000
-5.66383192,1.92681817,0.25362964,1.47582464,0.00714977,0.05237515,0.16003482,0.14880833,0.25094965,0.00000000
-5.65782891,1.86977592,0.23782124,1.43126565,0.00641679,0.04970865,0.15007253,0.14744408,0.23926195,0.00000000
-5.65182591,1.82522090,0.22365782,1.39580748,0.00573419,0.04725845,0.14142226,0.14756072,0.22928482,0.00000000
-5.64582291,1.79346792,0.21119758,1.36962702,0.00510700,0.04504600,0.13414749,0.14920649,0.22105087,0.00000000
-5.63981991,1.77455046,0.20046058,1.35267660,0.00453875,0.04308787,0.12828939,0.15240867,0.21455812,0.00000000
-5.63381691,1.76823362,0.19143269,1.34469553,0.00403154,0.04139585,0.12386832,0.15717413,0.20977282,0.00000000
-5.62781391,1.77403298,0.18407036,1.34522624,0.00358618,0.03997729,0.12088577,0.16348992,0.20663291,0.00000000
-5.62181091,1.79123826,0.17830607,1.35363439,0.00320233,0.03883550,0.11932651,0.17132417,0.20505207,0.00000000
-5.61580790,1.81894096,0.17405432,1.36913230,0.00287869,0.03797044,0.11916109,0.18062692,0.20492420,0.00000000
-5.60980490,1.85606511,0.17121762,1.39080470,0.00261314,0.03737935,0.12034833,0.19133103,0.20612802,0.00000000
-5.60380190,1.90140002,0.16969270,1.41763628,0.00240291,0.03705762,0.12283787,0.20335311,0.20853188,0.00000000
-5.59779890,1.95363439,0.16937631,1.44854020,0.00224477,0.03699970,0.12657266,0.21659436,0.21199837,0.00000000
-5.59179590,2.01139079,0.17017079,1.48238699,0.00213511,0.03719994,0.13149123,0.23094135,0.21638880,0.00000000
-5.58579290,2.07325991,0.17198889,1.51803318,0.00207014,0.03765351,0.13752987,0.24626684,0.22156738,0.00000000
-5.57978989,2.13783370,0.17475808,1.55434906,0.00204592,0.03835725,0.14462443,0.26243058,0.22740490,0.00000000
-5.57378689,2.20373703,0.17842387,1.59024519,0.00205851,0.03931035,0.15271195,0.27928016,0.23378191,0.00000000
-5.56778389,2.26965703,0.18295226,1.62469697,0.00210403,0.04051496,0.16173186,0.29665203,0.24059140,0.00000000
-5.56178089,2.33436986,0.18833118,1.65676704,0.00217868,0.04197656,0.17162691,0.31437266,0.24774073,0.00000000
-5.55577789,2.39676433,0.19457084,1.68562503,0.00227885,0.04370414,0.18234373,0.33226003,0.25515302,0.00000000
-5.54977489,2.45586206,0.20170299,1.71056431,0.00240110,0.04571013,0.19383306,0.35012537,0.26276776,0.00000000
-5.54377189,2.51083387,0.20977905,1.73101545,0.00254220,0.04801005,0.20604960,0.36777533,0.27054090,0.00000000
-5.53776888,2.56101226,0.21886727,1.74655630,0.00269920,0.05062188,0.21895161,0.38501457,0.27844426,0.00000000
-5.53176588,2.60589981,0.22904882,1.75691830,0.00286940,0.05356521,0.23250016,0.40164874,0.28646438,0.00000000
-5.52576288,2.64517342,0.24041303,1.76198922,0.00305039,0.05686013,0.24665811,0.41748794,0.29460100,0.00000000
-5.51975988,2.67868456,0.25305195,1.76181211,0.00324010,0.06052589,0.26138898,0.43235041,0.30286500,0.00000000
-5.51375688,2.70645565,0.26705438,1.75658072,0.00343678,0.06457942,0.27665552,0.44606670,0.31127625,0.00000000
-5.50775388,2.72867274,0.28249956,1.74663154,0.00363908,0.06903378,0.29241828,0.45848381,0.31986117,0.00000000
-5.50175088,2.74567492,0.29945094,1.73243265,0.00384604,0.07389657,0.30863413,0.46946955,0.32865032,0.00000000
-5.49574787,2.75794076,0.31795018,1.71456987,0.00405712,0.07916838,0.32525483,0.47891666,0.33767602,0.00000000
-5.48974487,2.76607234,0.33801170,1.69373057,0.00427221,0.08484146,0.34222568,0.48674662,0.34697027,0.00000000
-5.48374187,2.77077727,0.35961816,1.67068555,0.00449167,0.09089853,0.35948451,0.49291312,0.35656281,0.00000000
-5.47773887,2.77284924,0.38271710,1.64626959,0.00471630,0.09731197,0.37696081,0.49740465,0.36647971,0.00000000
-5.47173587,2.77314766,0.40721890,1.62136117,0.00494734,0.10404339,0.39457538,0.50024644,0.37674228,0.00000000
-5.46573287,2.77257677,0.43299639,1.59686172,0.00518645,0.11104361,0.41224024,0.50150132,0.38736650,0.00000000
-5.45972986,2.77206480,0.45988615,1.57367517,0.00543569,0.11825310,0.42985918,0.50126954,0.39836293,0.00000000
-5.45372686,2.77254350,0.48769140,1.55268790,0.00569740,0.12560297,0.44732865,0.49968739,0.40973693,0.00000000
-5.44772386,2.77492829,0.51618663,1.53474980,0.00597421,0.13301637,0.46453921,0.49692471,0.42148940,0.00000000
-5.44172086,2.78009944,0.54512364,1.52065641,0.00626892,0.14041033,0.48137736,0.49318119,0.43361763,0.00000000
-5.43571786,2.78888425,0.57423865,1.51113280,0.00658441,0.14769795,0.49772784,0.48868160,0.44611635,0.00000000
-5.42971486,2.80204049,0.60326039,1.50681890,0.00692351,0.15479089,0.51347606,0.48367011,0.45897872,0.00000000
-5.42371186,2.82024093,0.63191835,1.50825682,0.00728892,0.16160195,0.52851078,0.47840377,0.47219719,0.00000000
-5.41770885,2.84405908,0.65995113,1.51587991,0.00768311,0.16804776,0.54272680,0.47314544,0.48576395,0.00000000
-5.41170585,2.87395606,0.68711409,1.53000370,0.00810813,0.17405129,0.55602742,0.46815626,0.49967101,0.00000000
-5.40570285,2.91026843,0.71318596,1.55081875,0.00856556,0.17954415,0.56832675,0.46368806,0.51390958,0.00000000
-5.39969985,2.95319719,0.73797408,1.57838523,0.00905639,0.18446855,0.57955141,0.45997584,0.52846894,0.00000000
-5.39369685,3.00279772,0.76131780,1.61262935,0.00958089,0.18877879,0.58964181,0.45723051,0.54333446,0.00000000
-5.38769385,3.05897110,0.78308988,1.65334161,0.01013856,0.19244220,0.59855273,0.45563232,0.55848516,0.00000000
-5.38169085,3.12145673,0.80319588,1.70017686,0.01072802,0.19543952,0.60625319,0.45532489,0.57389055,0.00000000
-5.37568784,3.18982684,0.82157152,1.75265625,0.01134700,0.19776465,0.61272566,0.45641034,0.58950728,0.00000000
-5.36968484,3.26348327,0.83817826,1.81017125,0.01199227,0.19942389,0.61796458,0.45894541,0.60527542,0.00000000
-5.36368184,3.34165697,0.85299740,1.87198980,0.01265963,0.20043460,0.62197434,0.46293891,0.62111505,0.00000000
-5.35767884,3.42341099,0.86602327,1.93726483,0.01334391,0.20082350,0.62476685,0.46835044,0.63692305,0.00000000
-5.35167584,3.50764745,0.87725585,2.00504523,0.01403905,0.20062460,0.62635889,0.47509059,0.65257075,0.00000000
-5.34567284,3.59311912,0.88669358,2.07428951,0.01473808,0.19987699,0.62676929,0.48302255,0.66790253,0.00000000
-5.33966983,3.67844610,0.89432690,2.14388214,0.01543328,0.19862262,0.62601645,0.49196521,0.68273564,0.00000000
-5.33366683,3.76213797,0.90013290,2.21265274,0.01611624,0.19690411,0.62411605,0.50169767,0.69686156,0.00000000
-5.32766383,3.84262139,0.90407181,2.27939783,0.01677801,0.19476284,0.62107939,0.51196509,0.71004897,0.00000000
-5.32166083,3.91827310,0.90608542,2.34290504,0.01740927,0.19223735,0.61691235,0.52248580,0.72204837,0.00000000
-5.31565783,3.98745784,0.90609777,2.40197938,0.01800053,0.18936218,0.61161518,0.53295943,0.73259828,0.00000000
-5.30965483,4.04857030,0.90401802,2.45547101,0.01854234,0.18616717,0.60518308,0.54307597,0.74143289,0.00000000
-5.30365183,4.10008005,0.89974555,2.50230384,0.01902550,0.18267717,0.59760761,0.55252539,0.74829092,0.00000000
-5.29764882,4.14057799,0.89317676,2.54150412,0.01944134,0.17891233,0.58887880,0.56100760,0.75292522,0.00000000
-5.29164582,4.16882265,0.88421334,2.57222806,0.01978197,0.17488871,0.57898797,0.56824247,0.75511278,0.00000000
-5.28564282,4.18378453,0.87277137,2.59378752,0.02004054,0.17061925,0.56793091,0.57397938,0.75466467,0.00000000
-5.27963982,4.18468648,0.85879072,2.60567265,0.02021151,0.16611498,0.55571142,0.57800620,0.75143535,0.00000000
-5.27363682,4.17103835,0.84224404,2.60757055,0.02029086,0.16138640,0.54234479,0.58015719,0.74533086,0.00000000
-5.26763382,4.14266404,0.82314483,2.59937901,0.02027630,0.15644479,0.52786118,0.58031942,0.73631559,0.00000000
-5.26163082,4.09971959,0.80155400,2.58121453,0.02016751,0.15130352,0.51230860,0.57843768,0.72441700,0.00000000
-5.25562781,4.04270090,0.77758444,2.55341410,0.01996620,0.14597915,0.49575525,0.57451732,0.70972821,0.00000000
-5.24962481,3.97244072,0.75140336,2.51653038,0.01967622,0.14049226,0.47829124,0.56862512,0.69240822,0.00000000
-5.24362181,3.89009430,0.72323218,2.47132031,0.01930358,0.13486800,0.46002932,0.56088788,0.67267969,0.00000000
-5.23761881,3.79711414,0.69334388,2.41872723,0.01885639,0.12913627,0.44110489,0.55148895,0.65082432,0.00000000
-5.23161581,3.69521457,0.66205808,2.35985717,0.01834480,0.12333156,0.42167490,0.54066259,0.62717611,0.00000000
-5.22561281,3.58632736,0.62973391,2.29595003,0.01778073,0.11749252,0.40191607,0.52868650,0.60211268,0.00000000
-5.21960980,3.47254989,0.59676126,2.22834654,0.01717772,0.11166117,0.38202212,0.51587267,0.57604512,0.00000000
-5.21360680,3.35608802,0.56355057,2.15845238,0.01655055,0.10588199,0.36220052,0.50255705,0.54940670,0.00000000
-5.20760380,3.23919545,0.53052193,2.08770043,0.01591495,0.10020071,0.34266848,0.48908821,0.52264102,0.00000000
-5.20160080,3.12411214,0.49809382,2.01751274,0.01528717,0.09466320,0.32364876,0.47581572,0.49618999,0.00000000
-5.19559780,3.01300374,0.46667205,1.94926328,0.01468354,0.08931419,0.30536507,0.46307844,0.47048213,0.00000000
-5.18959480,2.90790413,0.43663928,1.88424283,0.01412006,0.08419617,0.28803752,0.45119334,0.44592155,0.00000000
-5.18359180,2.81066303,0.40834567,1.82362698,0.01361194,0.07934830,0.27187806,0.44044518,0.42287808,0.00000000
-5.17758879,2.72290008,0.38210068,1.76844815,0.01317313,0.07480554,0.25708609,0.43107751,0.40167870,0.00000000
-5.17158579,2.64596664,0.35816656,1.71957234,0.01281596,0.07059798,0.24384435,0.42328521,0.38260052,0.00000000
-5.16558279,2.58091622,0.33675332,1.67768107,0.01255069,0.06675028,0.23231518,0.41720891,0.36586546,0.00000000
-5.15957979,2.52848388,0.31801555,1.64325881,0.01238525,0.06328136,0.22263712,0.41293135,0.35163664,0.00000000
-5.15357679,2.48907489,0.30205068,1.61658594,0.01232490,0.06020427,0.21492189,0.41047586,0.34001648,0.00000000
-5.14757379,2.46276229,0.28889897,1.59773711,0.01237206,0.05752618,0.20925188,0.40980685,0.33104635,0.00000000
-5.14157079,2.44929324,0.27854478,1.58658489,0.01252620,0.05524851,0.20567801,0.41083228,0.32470784,0.00000000
-5.13556778,2.44810316,0.27091912,1.58280824,0.01278376,0.05336714,0.20421804,0.41340799,0.32092533,0.00000000
-5.12956478,2.45833727,0.26590324,1.58590547,0.01313824,0.05187270,0.20485534,0.41734354,0.31956969,0.00000000
-5.12356178,2.47887853,0.26333312,1.59521111,0.01358031,0.05075086,0.20753812,0.42240947,0.32046320,0.00000000
-5.11755878,2.50838104,0.26300466,1.60991638,0.01409804,0.04998271,0.21217922,0.42834555,0.32338513,0.00000000
-5.11155578,2.54530814,0.26467942,1.62909249,0.01467723,0.04954503,0.21865644,0.43486976,0.32807823,0.00000000
-5.10555278,2.58797422,0.26809084,1.65171648,0.01530180,0.04941068,0.22681347,0.44168769,0.33425564,0.00000000
-5.09954977,2.63458920,0.27295074,1.67669882,0.01595421,0.04954895,0.23646160,0.44850208,0.34160832,0.00000000
-5.09354677,2.68330499,0.27895604,1.70291239,0.01661604,0.04992593,0.24738210,0.45502206,0.34981281,0.00000000
-5.08754377,2.73226273,0.28579565,1.72922212,0.01726845,0.05050493,0.25932949,0.46097196,0.35853901,0.00000000
-5.08154077,2.77963993,0.29315730,1.75451461,0.01789286,0.05124700,0.27203562,0.46609944,0.36745816,0.00000000
-5.07553777,2.82369654,0.30073440,1.77772724,0.01847140,0.05211145,0.28521460,0.47018260,0.37625056,0.00000000
-5.06953477,2.86281869,0.30823262,1.79787584,0.01898756,0.05305650,0.29856855,0.47303605,0.38461311,0.00000000
-5.06353177,2.89555927,0.31537625,1.81408029,0.01942663,0.05404006,0.31179405,0.47451567,0.39226634,0.00000000
-5.05752876,2.92067409,0.32191403,1.82558732,0.01977618,0.05502052,0.32458920,0.47452211,0.39896085,0.00000000
-5.05152576,2.93715261,0.32762448,1.83178984,0.02002639,0.05595768,0.33666105,0.47300287,0.40448296,0.00000000
-5.04552276,2.94424227,0.33232046,1.83224196,0.02017036,0.05681370,0.34773319,0.46995296,0.40865945,0.00000000
-5.03951976,2.94146571,0.33585283,1.82666946,0.02020427,0.05755407,0.35755324,0.46541428,0.41136113,0.00000000
-5.03351676,2.92862995,0.33811316,1.81497498,0.02012740,0.05814859,0.36589997,0.45947358,0.41250520,0.00000000
-5.02751376,2.90582745,0.33903532,1.79723787,0.01994214,0.05857222,0.37258962,0.45225935,0.41205635,0.00000000
-5.02151076,2.87342857,0.33859589,1.77370862,0.01965381,0.05880588,0.37748136,0.44393757,0.41002643,0.00000000
-5.01550775,2.83206586,0.33681335,1.74479793,0.01927039,0.05883705,0.38048135,0.43470654,0.40647275,0.00000000
-5.00950475,2.78261052,0.33374606,1.71106081,0.01880225,0.05866017,0.38154540,0.42479103,0.40149510,0.00000000
-5.00350175,2.72614178,0.32948918,1.67317640,0.01826169,0.05827684,0.38067998,0.41443582,0.39523153,0.00000000
-4.99749875,2.66391036,0.32417046,1.63192408,0.01766256,0.05769570,0.37794150,0.40389893,0.38785309,0.00000000
-4.99149575,2.59729737,0.31794520,1.58815687,0.01701979,0.05693209,0.37343377,0.39344469,0.37955767,0.00000000
-4.98549275,2.52776996,0.31099061,1.54277322,0.01634893,0.05600750,0.36730399,0.38333686,0.37056325,0.00000000
-4.97948974,2.45683559,0.30349958,1.49668804,0.01566570,0.05494863,0.35973706,0.37383197,0.36110079,0.00000000
-4.97348674,2.38599644,0.29567435,1.45080434,0.01498560,0.05378642,0.35094881,0.36517306,0.35140698,0.00000000
-4.96748374,2.31670569,0.28772020,1.40598634,0.01432360,0.05255480,0.34117816,0.35758394,0.34171722,0.00000000
-4.96148074,2.25032711,0.27983942,1.36303501,0.01369377,0.05128942,0.33067879,0.35126413,0.33225900,0.00000000
-4.95547774,2.18809946,0.27222584,1.32266700,0.01310910,0.05002627,0.31971055,0.34638457,0.32324595,0.00000000
-4.94947474,2.13110659,0.26506009,1.28549745,0.01258135,0.04880042,0.30853107,0.34308409,0.31487277,0.00000000
-4.94347174,2.08025438,0.25850573,1.25202718,0.01212093,0.04764474,0.29738790,0.34146686,0.30731120,0.00000000
-4.93746873,2.03625475,0.25270648,1.22263462,0.01173683,0.04658893,0.28651159,0.34160058,0.30070703,0.00000000
-4.93146573,1.99961722,0.24778443,1.19757227,0.01143669,0.04565861,0.27610987,0.34351570,0.29517839,0.00000000
-4.92546273,1.97064767,0.24383953,1.17696786,0.01122676,0.04487474,0.26636326,0.34720542,0.29081514,0.00000000
-4.91945973,1.94945422,0.24094998,1.16082956,0.01111200,0.04425337,0.25742223,0.35262655,0.28767942,0.00000000
-4.91345673,1.93595931,0.23917376,1.14905493,0.01109612,0.04380554,0.24940585,0.35970116,0.28580722,0.00000000
-4.90745373,1.92991734,0.23855096,1.14144304,0.01118165,0.04353763,0.24240210,0.36831895,0.28521085,0.00000000
-4.90145073,1.93093663,0.23910678,1.13770884,0.01136994,0.04345188,0.23646957,0.37834031,0.28588211,0.00000000
-4.89544772,1.93850486,0.24085510,1.13749929,0.01166123,0.04354715,0.23164040,0.38959993,0.28779603,0.00000000
-4.88944472,1.95201642,0.24380220,1.14041034,0.01205464,0.04381990,0.22792425,0.40191094,0.29091491,0.00000000
-4.88344172,1.97080078,0.24795060,1.14600405,0.01254809,0.04426529,0.22531308,0.41506949,0.29519247,0.00000000
-4.87743872,1.99415046,0.25330265,1.15382516,0.01313830,0.04487826,0.22378623,0.42885956,0.30057791,0.00000000
-4.87143572,2.02134755,0.25986358,1.16341650,0.01382070,0.04565469,0.22331566,0.44305806,0.30701959,0.00000000
-4.86543272,2.05168787,0.26764405,1.17433274,0.01458933,0.04659235,0.22387097,0.45743991,0.31446824,0.00000000
-4.85942971,2.08450180,0.27666166,1.18615202,0.01543681,0.04769181,0.22542390,0.47178313,0.32287952,0.00000000
-4.85342671,2.11917116,0.28694157,1.19848519,0.01635426,0.04895698,0.22795200,0.48587369,0.33221571,0.00000000
-4.84742371,2.15514172,0.29851604,1.21098259,0.01733123,0.05039547,0.23144143,0.49951002,0.34244648,0.00000000
-4.84142071,2.19193101,0.31142271,1.22333820,0.01835579,0.05201858,0.23588852,0.51250708,0.35354874,0.00000000
-4.83541771,2.22913139,0.32570185,1.23529134,0.01941449,0.05384094,0.24130021,0.52469979,0.36550546,0.00000000
-4.82941471,2.26640867,0.34139256,1.24662614,0.02049255,0.05587986,0.24769322,0.53594577,0.37830355,0.00000000
-4.82341171,2.30349648,0.35852801,1.25716899,0.02157400,0.05815428,0.25509214,0.54612727,0.39193092,0.00000000
-4.81740870,2.34018712,0.37712995,1.26678438,0.02264191,0.06068353,0.26352641,0.55515231,0.40637279,0.00000000
-4.81140570,2.37631947,0.39720290,1.27536959,0.02367874,0.06348578,0.27302648,0.56295489,0.42160746,0.00000000
-4.80540270,2.41176493,0.41872797,1.28284857,0.02466663,0.06657642,0.28361936,0.56949439,0.43760186,0.00000000
-4.79939970,2.44641214,0.44165702,1.28916551,0.02558788,0.06996629,0.29532379,0.57475416,0.45430694,0.00000000
-4.79339670,2.48015162,0.46590724,1.29427855,0.02642534,0.07366003,0.30814528,0.57873947,0.47165337,0.00000000
-4.78739370,2.51286103,0.49135661,1.29815385,0.02716287,0.07765446,0.32207141,0.58147482,0.48954778,0.00000000
-4.78139070,2.54439216,0.51784054,1.30076050,0.02778582,0.08193731,0.33706755,0.58300087,0.50786972,0.00000000
-4.77538769,2.57456018,0.54514998,1.30206640,0.02828146,0.08648611,0.35307332,0.58337111,0.52646974,0.00000000
-4.76938469,2.60313594,0.57303124,1.30203524,0.02863935,0.09126761,0.36999995,0.58264848,0.54516872,0.00000000
-4.76338169,2.62984160,0.60118768,1.30062468,0.02885172,0.09623757,0.38772882,0.58090199,0.56375864,0.00000000
-4.75737869,2.65434999,0.62928332,1.29778569,0.02891370,0.10134103,0.40611111,0.57820370,0.58200483,0.00000000
-4.75137569,2.67628751,0.65694844,1.29346292,0.02882349,0.10651307,0.42496881,0.57462594,0.59964979,0.00000000
-4.74537269,2.69524068,0.68378694,1.28759603,0.02858244,0.11168013,0.44409692,0.57023916,0.61641851,0.00000000
-4.73936968,2.71076569,0.70938531,1.28012171,0.02819504,0.11676166,0.46326689,0.56511014,0.63202499,0.00000000
-4.73336668,2.72240069,0.73332294,1.27097618,0.02766874,0.12167224,0.48223108,0.55930097,0.64617999,0.00000000
-4.72736368,2.72967992,0.75518328,1.26009800,0.02701373,0.12632393,0.50072811,0.55286842,0.65859945,0.00000000
-4.72136068,2.73214924,0.77456555,1.24743091,0.02624259,0.13062888,0.51848890,0.54586397,0.66901338,0.00000000
-4.71535768,2.72938202,0.79109637,1.23292664,0.02536992,0.13450198,0.53524308,0.53833428,0.67717478,0.00000000
-4.70935468,2.72099483,0.80444098,1.21654742,0.02441182,0.13786351,0.55072564,0.53032208,0.68286821,0.00000000
-4.70335168,2.70666212,0.81431342,1.19826813,0.02338538,0.14064161,0.56468343,0.52186730,0.68591755,0.00000000
-4.69734867,2.68612925,0.82048534,1.17807811,0.02230818,0.14277458,0.57688140,0.51300851,0.68619267,0.00000000
-4.69134567,2.65922351,0.82279304,1.15598250,0.02119773,0.14421271,0.58710825,0.50378444,0.68361465,0.00000000
-4.68534267,2.62586257,0.82114241,1.13200323,0.02007098,0.14491979,0.59518137,0.49423550,0.67815931,0.00000000
-4.67933967,2.58606023,0.81551172,1.10617966,0.01894386,0.14487411,0.60095097,0.48440531,0.66985891,0.00000000
-4.67333667,2.53992941,0.80595193,1.07856893,0.01783089,0.14406897,0.60430317,0.47434205,0.65880196,0.00000000
-4.66733367,2.48768231,0.79258485,1.04924610,0.01674489,0.14251262,0.60516221,0.46409974,0.64513114,0.00000000
-4.66133067,2.42962806,0.77559909,1.01830414,0.01569672,0.14022777,0.60349153,0.45373924,0.62903956,0.00000000
-4.65532766,2.36616794,0.75524404,0.98585383,0.01469514,0.13725063,0.59929398,0.44332894,0.61076533,0.00000000
-4.64932466,2.29778855,0.73182229,0.95202348,0.01374683,0.13362952,0.59261111,0.43294534,0.59058499,0.00000000
-4.64332166,2.22505326,0.70568079,0.91695866,0.01285637,0.12942325,0.58352157,0.42267314,0.56880588,0.00000000
