energy_ev,total_up,Al_p_up,Al_d_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-5.67583792,2.74965157,0.11596405,0.00000000,0.04319799,1.62587684,0.89953852,1.03996266
-5.66983492,2.76939069,0.11995188,0.00000000,0.04372370,1.61625423,0.91233959,1.03921377
-5.66383192,2.80021948,0.12432457,0.00000000,0.04426981,1.61419352,0.92772998,1.04292998
-5.65782891,2.84293401,0.12903272,0.00000000,0.04483358,1.62071022,0.94588832,1.05173548
-5.65182591,2.89805603,0.13401687,0.00000000,0.04541184,1.63663085,0.96693705,1.06614445
-5.64582291,2.96580366,0.13920815,0.00000000,0.04600092,1.66256210,0.99093924,1.08653953
-5.63981991,3.04606971,0.14452929,0.00000000,0.04659683,1.69886446,1.01789749,1.11315267
-5.63381691,3.13840836,0.14989606,0.00000000,0.04719531,1.74563135,1.04775485,1.14604947
-5.62781391,3.24203141,0.15521886,0.00000000,0.04779218,1.80267491,1.08039781,1.18511759
-5.62181091,3.35581447,0.16040469,0.00000000,0.04838353,1.86951942,1.11566108,1.23006025
-5.61580790,3.47831361,0.16535924,0.00000000,0.04896612,1.94540326,1.15333418,1.28039531
-5.60980490,3.60779264,0.16998909,0.00000000,0.04953767,2.02928994,1.19316941,1.33546051
-5.60380190,3.74226049,0.17420394,0.00000000,0.05009727,2.11988838,1.23489104,1.39442511
-5.59779890,3.87951829,0.17791883,0.00000000,0.05064565,2.21568251,1.27820515,1.45630789
-5.59179590,4.01721481,0.18105622,0.00000000,0.05118543,2.31496945,1.32280975,1.52000133
-5.58579290,4.15290880,0.18354793,0.00000000,0.05172135,2.41590539,1.36840476,1.58430116
-5.57978989,4.28413626,0.18533684,0.00000000,0.05226028,2.51655777,1.41470121,1.64794063
-5.57378689,4.40848034,0.18637829,0.00000000,0.05281121,2.61496190,1.46142922,1.70962816
-5.56778389,4.52364129,0.18664122,0.00000000,0.05338507,2.70917996,1.50834432,1.76808698
-5.56178089,4.62750365,0.18610892,0.00000000,0.05399438,2.79735994,1.55523153,1.82209525
-5.55577789,4.71819803,0.18477940,0.00000000,0.05465286,2.87779222,1.60190713,1.87052495
-5.54977489,4.79415481,0.18266545,0.00000000,0.05537477,2.94896116,1.64821762,1.91237780
-5.54377189,4.85414735,0.17979428,0.00000000,0.05617431,3.00958963,1.69403602,1.94681682
-5.53776888,4.89732277,0.17620673,0.00000000,0.05706483,3.05867438,1.73925551,1.97319193
-5.53176588,4.92321899,0.17195628,0.00000000,0.05805800,3.09551074,1.78378068,1.99105853
-5.52576288,4.93176714,0.16710764,0.00000000,0.05916304,3.11970569,1.82751686,2.00018832
-5.51975988,4.92327944,0.16173504,0.00000000,0.06038591,3.13117873,1.87035819,2.00057181
-5.51375688,4.89842311,0.15592043,0.00000000,0.06172861,3.13015087,1.91217510,1.99241264
-5.50775388,4.85818182,0.14975137,0.00000000,0.06318860,3.11712243,1.95280207,1.97611392
-5.50175088,4.80380652,0.14331885,0.00000000,0.06475836,3.09284100,1.99202666,1.95225760
-5.49574787,4.73675843,0.13671515,0.00000000,0.06642514,3.05826139,2.02958061,1.92157772
-5.48974487,4.65864678,0.13003158,0.00000000,0.06817091,3.01449969,2.06513390,1.88492908
-5.48374187,4.57116460,0.12335643,0.00000000,0.06997256,2.96278396,2.09829242,1.84325281
-5.47773887,4.47602553,0.11677302,0.00000000,0.07180234,2.90440373,2.12859990,1.79754044
-5.47173587,4.37490457,0.11035796,0.00000000,0.07362842,2.84066109,2.15554418,1.74879821
-5.46573287,4.26938537,0.10417969,0.00000000,0.07541581,2.77282515,2.17856803,1.69801303
-5.45972986,4.16091612,0.09829731,0.00000000,0.07712733,2.70209207,2.19708408,1.64612150
-5.45372686,4.05077562,0.09275977,0.00000000,0.07872474,2.62955192,2.21049351,1.59398324
-5.44772386,3.94005043,0.08760535,0.00000000,0.08017001,2.55616352,2.21820751,1.54235917
-5.44172086,3.82962347,0.08286160,0.00000000,0.08142657,2.48273771,2.21967057,1.49189560
-5.43571786,3.72017360,0.07854552,0.00000000,0.08246057,2.40992911,2.21438456,1.44311417
-5.42971486,3.61218569,0.07466418,0.00000000,0.08324209,2.33823619,2.20193220,1.39640772
-5.42371186,3.50596964,0.07121561,0.00000000,0.08374620,2.26800877,2.18199877,1.35204193
-5.41770885,3.40168702,0.06819001,0.00000000,0.08395392,2.19946203,2.15439097,1.31016217
-5.41170585,3.29938357,0.06557116,0.00000000,0.08385301,2.13269596,2.11905191,1.27080488
-5.40570285,3.19902576,0.06333810,0.00000000,0.08343852,2.06771889,2.07607141,1.23391295
-5.39969985,3.10053970,0.06146692,0.00000000,0.08271313,2.00447385,2.02569124,1.19935407
-5.39369685,3.00385083,0.05993272,0.00000000,0.08168737,1.94286648,1.96830505,1.16694134
-5.38769385,2.90892280,0.05871158,0.00000000,0.08037957,1.88279347,1.90445300,1.13645527
-5.38169085,2.81579446,0.05778256,0.00000000,0.07881563,1.82417029,1.83481161,1.10766637
-5.37568784,2.72461382,0.05712967,0.00000000,0.07702868,1.76695755,1.76017930,1.08035757
-5.36968484,2.63566817,0.05674371,0.00000000,0.07505860,1.71118501,1.68145856,1.05434569
-5.36368184,2.54940962,0.05662395,0.00000000,0.07295141,1.65697279,1.59963551,1.02950147
-5.35767884,2.46647551,0.05677966,0.00000000,0.07075857,1.60454913,1.51575797,1.00576734
-5.35167584,2.38770313,0.05723123,0.00000000,0.06853627,1.55426432,1.43091298,0.98317255
-5.34567284,2.31413819,0.05801103,0.00000000,0.06634460,1.50660028,1.34620458,0.96184510
-5.33966983,2.24703667,0.05916388,0.00000000,0.06424672,1.46217558,1.26273268,0.94202001
-5.33366683,2.18785936,0.06074701,0.00000000,0.06230793,1.42174549,1.18157370,0.92404359
-5.32766383,2.13825877,0.06282952,0.00000000,0.06059473,1.38619670,1.10376312,0.90837334
-5.32166083,2.10005774,0.06549128,0.00000000,0.05917376,1.35653667,1.03028051,0.89557331
-5.31565783,2.07521955,0.06882128,0.00000000,0.05811072,1.33387719,0.96203671,0.88630476
-5.30965483,2.06580914,0.07291534,0.00000000,0.05746916,1.31941230,0.89986328,0.88131207
-5.30365183,2.07394557,0.07787325,0.00000000,0.05730913,1.31439052,0.84450381,0.88140410
-5.29764882,2.10174586,0.08379536,0.00000000,0.05768587,1.32008175,0.79660679,0.88743114
-5.29164582,2.15126105,0.09077865,0.00000000,0.05864824,1.33773913,0.75671971,0.90025808
-5.28564282,2.22440541,0.09891243,0.00000000,0.06023723,1.36855684,0.72528391,0.92073416
-5.27963982,2.32288046,0.10827372,0.00000000,0.06248434,1.41362456,0.70263005,0.94966035
-5.27363682,2.44809593,0.11892246,0.00000000,0.06541005,1.47388000,0.68897386,0.98775507
-5.26763382,2.60108995,0.13089684,0.00000000,0.06902229,1.55006087,0.68441222,1.03561956
-5.26163082,2.78245174,0.14420878,0.00000000,0.07331518,1.64265811,0.68891956,1.09370393
-5.25562781,2.99224981,0.15883984,0.00000000,0.07826780,1.75187222,0.70234484,1.16227543
-5.24962481,3.22996934,0.17473784,0.00000000,0.08384349,1.87757471,0.72440948,1.24139013
-5.24362181,3.49446216,0.19181429,0.00000000,0.08998932,2.01927668,0.75470670,1.33086944
-5.23761881,3.78391294,0.20994289,0.00000000,0.09663616,2.17610653,0.79270272,1.43028276
-5.23161581,4.09582447,0.22895924,0.00000000,0.10369917,2.34679858,0.83774052,1.53893747
-5.22561281,4.42702486,0.24866195,0.00000000,0.11107886,2.52969410,0.88904655,1.65587714
-5.21960980,4.77369838,0.26881512,0.00000000,0.11866273,2.72275588,0.94574102,1.77988871
-5.21360680,5.13144108,0.28915228,0.00000000,0.12632744,2.92359703,1.00685196,1.90951907
-5.20760380,5.49534105,0.30938182,0.00000000,0.13394152,3.12952397,1.07133337,2.04310107
-5.20160080,5.86008231,0.32919356,0.00000000,0.14136852,3.33759322,1.13808730,2.17878855
-5.19559780,6.22006994,0.34826658,0.00000000,0.14847057,3.54468069,1.20598979,2.31459974
-5.18959480,6.56957317,0.36627783,0.00000000,0.15511208,3.74756172,1.27391997,2.44846779
-5.18359180,6.90288174,0.38291135,0.00000000,0.16116369,3.94299942,1.34079182,2.57829701
-5.17758879,7.21447052,0.39786769,0.00000000,0.16650613,4.12783838,1.40558746,2.70202281
-5.17158579,7.49916608,0.41087318,0.00000000,0.17103381,4.29910042,1.46739088,2.81767342
-5.16558279,7.75230892,0.42168875,0.00000000,0.17465823,4.45407875,1.52542092,2.92343105
-5.15957979,7.96990486,0.43011777,0.00000000,0.17731073,4.59042675,1.57906191,3.01769002
-5.15357679,8.14875920,0.43601277,0.00000000,0.17894476,4.70623787,1.62789077,3.09910973
-5.14757379,8.28658786,0.43928051,0.00000000,0.17953735,4.80011298,1.67169896,3.16666012
-5.14157079,8.38210038,0.43988547,0.00000000,0.17908983,4.87121231,1.71050821,3.21965772
-5.13556778,8.43505111,0.43785128,0.00000000,0.17762770,4.91928943,1.74457870,3.25779069
-5.12956478,8.44625547,0.43326030,0.00000000,0.17519969,4.94470535,1.77440886,3.28113153
-5.12356178,8.41757044,0.42625118,0.00000000,0.17187605,4.94842192,1.80072626,3.29013684
-5.11755878,8.35183910,0.41701457,0.00000000,0.16774607,4.93197408,1.82446909,3.28563371
-5.11155578,8.25280101,0.40578715,0.00000000,0.16291498,4.89742169,1.84675852,3.26879316
-5.10555278,8.12497149,0.39284424,0.00000000,0.15750048,4.84728238,1.86886215,3.24109132
-5.09954977,7.97349397,0.37849125,0.00000000,0.15162874,4.78444763,1.89214955,3.20425962
-5.09354677,7.80397083,0.36305433,0.00000000,0.14543035,4.71208494,1.91804099,3.16022576
-5.08754377,7.62227882,0.34687061,0.00000000,0.13903620,4.63352964,1.94795095,3.11104737
-5.08154077,7.43437593,0.33027833,0.00000000,0.13257350,4.55217016,1.98322825,3.05884096
-5.07553777,7.24610661,0.31360733,0.00000000,0.12616205,4.47133106,2.02509499,3.00570849
-5.06953477,7.06301251,0.29717002,0.00000000,0.11991095,4.39415803,2.07458662,2.95366442
-5.06353177,6.89015563,0.28125342,0.00000000,0.11391581,4.32350927,2.13249555,2.90456583
-5.05752876,6.73196004,0.26611219,0.00000000,0.10825654,4.26185723,2.19932088,2.86004830
-5.05152576,6.59207808,0.25196307,0.00000000,0.10299585,4.21120468,2.27522655,2.82146989
-5.04552276,6.47328559,0.23898078,0.00000000,0.09817836,4.17301810,2.36001019,2.78986555
-5.03951976,6.37740986,0.22729541,0.00000000,0.09383039,4.14818127,2.45308460,2.76591354
-5.03351676,6.30529283,0.21699135,0.00000000,0.08996048,4.13697090,2.55347328,2.74991545
-5.02751376,6.25679057,0.20810777,0.00000000,0.08656045,4.13905530,2.65982103,2.74179049
-5.02151076,6.23080890,0.20064046,0.00000000,0.08360694,4.15351634,2.77042005,2.74108449
-5.01550775,6.22537346,0.19454495,0.00000000,0.08106353,4.17889391,2.88325112,2.74699329
-5.00950475,6.23773132,0.18974076,0.00000000,0.07888309,4.21325115,2.99603899,2.75839966
-5.00350175,6.26447995,0.18611661,0.00000000,0.07701040,4.25425788,3.10632026,2.77392220
-4.99749875,6.30171813,0.18353621,0.00000000,0.07538494,4.29928878,3.21152131,2.79197440
-4.99149575,6.34521268,0.18184465,0.00000000,0.07394366,4.34553215,3.30904358,2.81083124
-4.98549275,6.39057399,0.18087498,0.00000000,0.07262364,4.39010481,3.39635261,2.82870059
-4.97948974,6.43343308,0.18045479,0.00000000,0.07136465,4.43016789,3.47106727,2.84379629
-4.97348674,6.46961287,0.18041253,0.00000000,0.07011140,4.46303878,3.53104546,2.85440974
-4.96748374,6.49528648,0.18058353,0.00000000,0.06881543,4.48629413,3.57446246,2.85897697
-4.96148074,6.50711618,0.18081521,0.00000000,0.06743669,4.49785966,3.59987861,2.85613807
-4.95547774,6.50236749,0.18097172,0.00000000,0.06594465,4.49608278,3.60629327,2.84478673
-4.94947474,6.47899403,0.18093748,0.00000000,0.06431898,4.47978522,3.59318288,2.82410758
-4.94347174,6.43569047,0.18061991,0.00000000,0.06254984,4.44829380,3.56052140,2.79360017
-4.93746873,6.37191227,0.17995103,0.00000000,0.06063772,4.40144835,3.50878261,2.75308864
-4.93146573,6.28786263,0.17888804,0.00000000,0.05859295,4.33958753,3.43892434,2.70271733
-4.92546273,6.18444883,0.17741293,0.00000000,0.05643486,4.26351376,3.35235568,2.64293293
-4.91945973,6.06321138,0.17553122,0.00000000,0.05419068,4.17444009,3.25088921,2.57445455
-4.91345673,5.92623089,0.17326982,0.00000000,0.05189425,4.07392234,3.13668051,2.49823393
-4.90745373,5.77601832,0.17067436,0.00000000,0.04958461,3.96378077,3.01215814,2.41540800
-4.90145073,5.61539501,0.16780589,0.00000000,0.04730451,3.84601557,2.87994751,2.32724667
-4.89544772,5.44736902,0.16473741,0.00000000,0.04509889,3.72272114,2.74279193,2.23509864
-4.88944472,5.27501407,0.16155018,0.00000000,0.04301346,3.59600328,2.60347442,2.14033818
-4.88344172,5.10135698,0.15833003,0.00000000,0.04109334,3.46790356,2.46474336,2.04431532
-4.87743872,4.92927846,0.15516389,0.00000000,0.03938187,3.34033420,2.32924477,1.94831181
-4.87143572,4.76143108,0.15213661,0.00000000,0.03791950,3.21502598,2.19946335,1.85350458
-4.86543272,4.60017699,0.14932811,0.00000000,0.03674294,3.09349090,2.07767402,1.76093798
-4.85942971,4.44754660,0.14681107,0.00000000,0.03588441,2.97700021,1.96590480,1.67150527
-4.85342671,4.30521806,0.14464901,0.00000000,0.03537115,2.86657746,1.86591157,1.58593968
-4.84742371,4.17451639,0.14289496,0.00000000,0.03522497,2.76300556,1.77916428,1.50481427
-4.84142071,4.05642986,0.14159054,0.00000000,0.03546208,2.66684583,1.70684402,1.42854980
-4.83541771,3.95164058,0.14076549,0.00000000,0.03609299,2.57846674,1.64984988,1.35742921
-4.82941471,3.86056577,0.14043765,0.00000000,0.03712260,2.49807940,1.60881406,1.29161707
-4.82341171,3.78340598,0.14061318,0.00000000,0.03855028,2.42577706,1.58412377,1.23118240
-4.81740870,3.72019633,0.14128716,0.00000000,0.04037024,2.36157561,1.57594809,1.17612295
-4.81140570,3.67085752,0.14244431,0.00000000,0.04257186,2.30545237,1.58426830,1.12638936
-4.80540270,3.63524330,0.14405996,0.00000000,0.04514012,2.25738106,1.60890980,1.08190779
-4.79939970,3.61318207,0.14610110,0.00000000,0.04805619,2.21736078,1.64957437,1.04259960
-4.79339670,3.60451065,0.14852757,0.00000000,0.05129802,2.18543799,1.70587106,1.00839734
-4.78739370,3.60909895,0.15129327,0.00000000,0.05484097,2.16172027,1.77734470,0.97925629
-4.78139070,3.62686498,0.15434743,0.00000000,0.05865854,2.14638193,1.86350075,0.95516126
-4.77538769,3.65778003,0.15763595,0.00000000,0.06272306,2.13966127,1.96382557,0.93612875
-4.76938469,3.70186438,0.16110265,0.00000000,0.06700635,2.14185023,2.07780137,0.92220453
-4.76338169,3.75917435,0.16469057,0.00000000,0.07148039,2.15327723,2.20491501,0.91345721
-4.75737869,3.82978163,0.16834324,0.00000000,0.07611788,2.17428428,2.34466042,0.90996847
-4.75137569,3.91374615,0.17200575,0.00000000,0.08089259,2.20519964,2.49653434,0.91182066
-4.74537269,4.01108399,0.17562586,0.00000000,0.08577975,2.24630758,2.66002539,0.91908260
-4.73936968,4.12173174,0.17915485,0.00000000,0.09075608,2.29781647,2.83459699,0.93179459
-4.73336668,4.24550916,0.18254819,0.00000000,0.09579968,2.35982702,3.01966478,0.94995340
-4.72736368,4.38208175,0.18576609,0.00000000,0.10088983,2.43230183,3.21456970,0.97349829
-4.72136068,4.53092529,0.18877372,0.00000000,0.10600642,2.51503817,3.41854828,1.00229873
-4.71535768,4.69129423,0.19154125,0.00000000,0.11112935,2.60764500,3.63070192,1.03614480
-4.70935468,4.86219602,0.19404365,0.00000000,0.11623777,2.70952590,3.84996746,1.07474078
-4.70335168,5.04237325,0.19626034,0.00000000,0.12130926,2.81986897,4.07509126,1.11770261
-4.69734867,5.23029562,0.19817461,0.00000000,0.12631896,2.93764485,4.30460933,1.16455962
-4.69134567,5.42416330,0.19977302,0.00000000,0.13123887,3.06161351,4.53683581,1.21476082
-4.68534267,5.62192296,0.20104469,0.00000000,0.13603722,3.19034052,4.76986189,1.26768569
-4.67933967,5.82129721,0.20198064,0.00000000,0.14067809,3.32222269,5.00156676,1.32265955
-4.67333667,6.01982762,0.20257326,0.00000000,0.14512129,3.45552295,5.22964181,1.37897285
-4.66733367,6.21493058,0.20281581,0.00000000,0.14932259,3.58841353,5.45162811,1.43590391
-4.66133067,6.40396465,0.20270219,0.00000000,0.15323432,3.71902628,5.66496684,1.49274427
-4.65532766,6.58430707,0.20222690,0.00000000,0.15680620,3.84550820,5.86706114,1.54882531
-4.64932466,6.75343622,0.20138514,0.00000000,0.15998669,3.96608010,6.05534716,1.60354518
-4.64332166,6.90901644,0.20017318,0.00000000,0.16272444,4.07909560,6.22737108,1.65639430
-4.63731866,7.04898081,0.19858881,0.00000000,0.16497003,4.18309787,6.38086866,1.70697816
-4.63131566,7.17160737,0.19663196,0.00000000,0.16667785,4.27687087,6.51384285,1.75503582
-4.62531266,7.27558424,0.19430532,0.00000000,0.16780792,4.35948244,6.62463555,1.80045279
-4.61930965,7.36005946,0.19161494,0.00000000,0.16832765,4.43031644,6.71198898,1.84326706
-4.61330665,7.42467186,0.18857071,0.00000000,0.16821343,4.48909175,6.77509307,1.88366741
-4.60730365,7.46956026,0.18518677,0.00000000,0.16745186,4.53586664,6.81361571,1.92198350
-4.60130065,7.49534955,0.18148162,0.00000000,0.16604068,4.57102733,6.82771353,1.95866760
-4.59529765,7.50311316,0.17747804,0.00000000,0.16398914,4.59526100,6.81802211,1.99426835
-4.58929465,7.49431323,0.17320278,0.00000000,0.16131805,4.60951383,6.78562560,2.02939745
-4.58329165,7.47072088,0.16868599,0.00000000,0.15805926,4.61493596,6.73200704,2.06469059
-4.57728864,7.43432041,0.16396044,0.00000000,0.15425470,4.61281567,6.65898170,2.10076444
-4.57128564,7.38720232,0.15906057,0.00000000,0.14995504,4.60450632,6.56861681,2.13817173
-4.56528264,7.33145087,0.15402145,0.00000000,0.14521807,4.59134943,6.46314211,2.17735692
-4.55927964,7.26903222,0.14887771,0.00000000,0.14010675,4.57459833,6.34485575,2.21861474
-4.55327664,7.20168970,0.14366248,0.00000000,0.13468722,4.55534630,6.21603080,2.26205425
-4.54727364,7.13085189,0.13840640,0.00000000,0.12902674,4.53446331,6.07882720,2.30757059
-4.54127064,7.05755905,0.13313686,0.00000000,0.12319176,4.51254501,5.93521395,2.35482632
-4.53526763,6.98241197,0.12787741,0.00000000,0.11724608,4.48987677,5.78690522,2.40324396
-4.52926463,6.90554650,0.12264738,0.00000000,0.11124935,4.46641509,5.63531365,2.45201058
-4.52326163,6.82663495,0.11746179,0.00000000,0.10525582,4.44178749,5.48152273,2.50009485
-4.51725863,6.74491455,0.11233150,0.00000000,0.09931346,4.41531101,5.32627903,2.54627595
-4.51125563,6.65924104,0.10726362,0.00000000,0.09346341,4.38602845,5.17000389,2.58918360
-4.50525263,6.56816451,0.10226203,0.00000000,0.08773985,4.35276033,5.01282304,2.62734722
-4.49924962,6.47002285,0.09732816,0.00000000,0.08217006,4.31416990,4.85461156,2.65925218
-4.49324662,6.36304757,0.09246178,0.00000000,0.07677491,4.26883751,4.69505084,2.68340038
-4.48724362,6.24547583,0.08766186,0.00000000,0.07156943,4.21534031,4.53369365,2.69837227
-4.48124062,6.11566254,0.08292743,0.00000000,0.06656361,4.15233304,4.37003296,2.70288718
-4.47523762,5.97218616,0.07825829,0.00000000,0.06176330,4.07862547,4.20357034,2.69585906
-4.46923462,5.81394280,0.07365574,0.00000000,0.05717105,3.99325247,4.03387999,2.67644478
-4.46323162,5.64022347,0.06912301,0.00000000,0.05278703,3.89553313,3.86066465,2.64408276
-4.45722861,5.45077110,0.06466561,0.00000000,0.04860978,3.78511607,3.68380081,2.59851996
-4.45122561,5.24581459,0.06029151,0.00000000,0.04463692,3.66200880,3.50337099,2.53982621
-4.44522261,5.02607902,0.05601107,0.00000000,0.04086566,3.52659016,3.31968211,2.46839526
-4.43921961,4.79277230,0.05183691,0.00000000,0.03729320,3.37960567,3.13326964,2.38493279
-4.43321661,4.54754990,0.04778358,0.00000000,0.03391698,3.22214659,2.94488820,2.29043231
-4.42721361,4.29246045,0.04386718,0.00000000,0.03073484,3.05561439,2.75549014,2.18614041
-4.42121061,4.02987601,0.04010490,0.00000000,0.02774495,2.88167306,2.56619398,2.07351325
-4.41520760,3.76241116,0.03651457,0.00000000,0.02494580,2.70219220,2.37824532,1.95416679
-4.40920460,3.49283591,0.03311418,0.00000000,0.02233605,2.51918413,2.19297300,1.82982322
-4.40320160,3.22398688,0.02992153,0.00000000,0.01991432,2.33473841,2.01174317,1.70225625
-4.39719860,2.95868151,0.02695392,0.00000000,0.01767909,2.15095720,1.83591407,1.57323769
-4.39119560,2.69963911,0.02422795,0.00000000,0.01562845,1.96989437,1.66679401,1.44448775
-4.38519260,2.44941230,0.02175944,0.00000000,0.01376007,1.79350109,1.50560432,1.31763097
-4.37918959,2.21033110,0.01956350,0.00000000,0.01207108,1.62357984,1.35344905,1.19415917
-4.37318659,1.98446156,0.01765461,0.00000000,0.01055807,1.46174842,1.21129223,1.07540274
-4.36718359,1.77357933,0.01604698,0.00000000,0.00921712,1.30941461,1.07994314,0.96251055
-4.36118059,1.57915819,0.01475477,0.00000000,0.00804388,1.16776175,0.96004962,0.85643871
-4.35517759,1.40237238,0.01379252,0.00000000,0.00703377,1.03774458,0.85209863,0.75794777
-4.34917459,1.24411118,0.01317551,0.00000000,0.00618209,0.92009460,0.75642347,0.66760753
-4.34317159,1.10500360,0.01292013,0.00000000,0.00548423,0.81533337,0.67321606,0.58580853
-4.33716858,0.98545054,0.01304416,0.00000000,0.00493591,0.72379215,0.60254330,0.51277882
-4.33116558,0.88566192,0.01356698,0.00000000,0.00453336,0.64563609,0.54436578,0.44860463
-4.32516258,0.80569604,0.01450967,0.00000000,0.00427354,0.58089097,0.49855756,0.39325354
-4.31915958,0.74549852,0.01589490,0.00000000,0.00415426,0.52947072,0.46492574,0.34659870
-4.31315658,0.70493876,0.01774670,0.00000000,0.00417434,0.49120411,0.44322866,0.30844278
-4.30715358,0.68384169,0.02009001,0.00000000,0.00433369,0.46585899,0.43319190,0.27854055
