energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-2.87243622,1.95254092,0.00065417,0.01256468,0.31350313,1.35059245,0.00114199,0.08072927,0.10014367,0.62329658
-2.86643322,1.98686362,0.00064438,0.01317771,0.32162627,1.37714944,0.00115842,0.08300229,0.10177135,0.63136929
-2.86043022,2.01177804,0.00063084,0.01375689,0.32838467,1.39756188,0.00117011,0.08492085,0.10294102,0.63604265
-2.85442721,2.02716613,0.00061398,0.01429561,0.33372111,1.41175443,0.00117745,0.08646348,0.10365673,0.63726803
-2.84842421,2.03310122,0.00059435,0.01478769,0.33760423,1.41977503,0.00118099,0.08761527,0.10393224,0.63506823
-2.84242121,2.02984519,0.00057255,0.01522747,0.34002966,1.42179384,0.00118145,0.08836828,0.10379065,0.62953582
-2.83641821,2.01784157,0.00054926,0.01560998,0.34102072,1.41809981,0.00117969,0.08872195,0.10326379,0.62082969
-2.83041521,1.99770518,0.00052522,0.01593102,0.34062862,1.40909509,0.00117675,0.08868326,0.10239147,0.60917009
-2.82441221,1.97020875,0.00050121,0.01618736,0.33893222,1.39528747,0.00117383,0.08826695,0.10122066,0.59483247
-2.81840920,1.93626702,0.00047801,0.01637683,0.33603732,1.37728137,0.00117224,0.08749548,0.09980453,0.57814035
-2.81240620,1.89691903,0.00045643,0.01649842,0.33207544,1.35576733,0.00117344,0.08639898,0.09820146,0.55945746
-2.80640320,1.85330883,0.00043727,0.01655243,0.32720223,1.33151045,0.00117901,0.08501499,0.09647407,0.53917949
-2.80040020,1.80666515,0.00042129,0.01654047,0.32159523,1.30533776,0.00119063,0.08338818,0.09468818,0.51772578
-2.79439720,1.75828035,0.00040924,0.01646557,0.31545132,1.27812472,0.00121006,0.08156985,0.09291179,0.49553102
-2.78839420,1.70948871,0.00040178,0.01633215,0.30898357,1.25078087,0.00123913,0.07961736,0.09121405,0.47303725
-2.78239120,1.66164445,0.00039955,0.01614600,0.30241759,1.22423471,0.00127972,0.07759341,0.08966419,0.45068642
-2.77638819,1.61609941,0.00040308,0.01591421,0.29598743,1.19941777,0.00133369,0.07556515,0.08833052,0.42891337
-2.77038519,1.57418060,0.00041283,0.01564508,0.28993103,1.17724804,0.00140288,0.07360318,0.08727927,0.40813949
-2.76438219,1.53716766,0.00042917,0.01534793,0.28448526,1.15861282,0.00148906,0.07178038,0.08657354,0.38876705
-2.75837919,1.50627038,0.00045234,0.01503294,0.27988060,1.14435109,0.00159389,0.07017066,0.08627214,0.37117410
-2.75237619,1.48260666,0.00048249,0.01471088,0.27633567,1.13523590,0.00171883,0.06884749,0.08642842,0.35571003
-2.74637319,1.46718092,0.00051963,0.01439291,0.27405163,1.13195681,0.00186513,0.06788243,0.08708916,0.34269164
-2.74037019,1.46086366,0.00056365,0.01409025,0.27320664,1.13510309,0.00203375,0.06734348,0.08829346,0.33239975
-2.73436718,1.46437240,0.00061431,0.01381397,0.27395058,1.14514807,0.00222529,0.06729345,0.09007173,0.32507618
-2.72836418,1.47825477,0.00067120,0.01357466,0.27640025,1.16243523,0.00243995,0.06778822,0.09244479,0.32092126
-2.72236118,1.50287421,0.00073382,0.01338218,0.28063511,1.18716660,0.00267748,0.06887514,0.09542314,0.32009163
-2.71635818,1.53839902,0.00080151,0.01324549,0.28669398,1.21939415,0.00293715,0.07059141,0.09900652,0.32269844
-2.71035518,1.58479526,0.00087349,0.01317239,0.29457265,1.25901466,0.00321769,0.07296263,0.10318366,0.32880603
-2.70435218,1.64182419,0.00094885,0.01316943,0.30422278,1.30576847,0.00351728,0.07600147,0.10793237,0.33843098
-2.69834917,1.70904461,0.00102660,0.01324182,0.31555207,1.35924253,0.00383360,0.07970669,0.11322004,0.35154178
-2.69234617,1.78582034,0.00110565,0.01339341,0.32842580,1.41887797,0.00416380,0.08406236,0.11900435,0.36805904
-2.68634317,1.87133315,0.00118486,0.01362671,0.34266994,1.48398195,0.00450460,0.08903743,0.12523446,0.38785647
-2.68034017,1.96460083,0.00126305,0.01394301,0.35807547,1.55374389,0.00485229,0.09458578,0.13185243,0.41076262
-2.67433717,2.06450015,0.00133904,0.01434255,0.37440424,1.62725539,0.00520292,0.10064656,0.13879492,0.43656351
-2.66833417,2.16979427,0.00141166,0.01482469,0.39139583,1.70353345,0.00555231,0.10714507,0.14599515,0.46500625
-2.66233117,2.27916358,0.00147981,0.01538815,0.40877547,1.78154594,0.00589627,0.11399409,0.15338487,0.49580356
-2.65632816,2.39123924,0.00154246,0.01603127,0.42626262,1.86023870,0.00623067,0.12109561,0.16089647,0.52863929
-2.65032516,2.50463802,0.00159872,0.01675230,0.44357987,1.93856299,0.00655164,0.12834294,0.16846498,0.56317481
-2.64432216,2.61799748,0.00164780,0.01754962,0.46046196,2.01550231,0.00685568,0.13562330,0.17602989,0.59905618
-2.63831916,2.73000983,0.00168909,0.01842196,0.47666437,2.09009753,0.00713986,0.14282051,0.18353670,0.63592189
-2.63231616,2.83945350,0.00172217,0.01936865,0.49197128,2.16146927,0.00740188,0.14981808,0.19093817,0.67341092
-2.62631316,2.94522086,0.00174677,0.02038970,0.50620239,2.22883681,0.00764023,0.15650223,0.19819515,0.71117096
-2.62031016,3.04634126,0.00176283,0.02148588,0.51921843,2.29153255,0.00785425,0.16276496,0.20527690,0.74886624
-2.61430715,3.14199833,0.00177048,0.02265873,0.53092502,2.34901188,0.00804420,0.16850703,0.21216103,0.78618488
-2.60830415,3.23154091,0.00177001,0.02391048,0.54127473,2.40085793,0.00821125,0.17364059,0.21883295,0.82284525
-2.60230115,3.31448734,0.00176187,0.02524382,0.55026711,2.44678138,0.00835747,0.17809155,0.22528484,0.85860102
-2.59629815,3.39052291,0.00174667,0.02666173,0.55794691,2.48661556,0.00848577,0.18180141,0.23151433,0.89324474
-2.59029515,3.45949093,0.00172509,0.02816708,0.56440027,2.52030733,0.00859975,0.18472861,0.23752287,0.92660954
-2.58429215,3.52137783,0.00169795,0.02976227,0.56974923,2.54790447,0.00870363,0.18684924,0.24331393,0.95856898
-2.57828914,3.57629331,0.00166608,0.03144878,0.57414478,2.56954046,0.00880200,0.18815718,0.24889112,0.98903488
-2.57228614,3.62444655,0.00163035,0.03322669,0.57775870,2.58541762,0.00889966,0.18866354,0.25425639,1.01795328
-2.56628314,3.66611984,0.00159163,0.03509423,0.58077459,2.59578960,0.00900139,0.18839557,0.25940837,1.04529859
-2.56028014,3.70164101,0.00155075,0.03704726,0.58337860,2.60094434,0.00911172,0.18739500,0.26434099,1.07106639
-2.55427714,3.73135621,0.00150851,0.03907887,0.58575017,2.60118822,0.00923472,0.18571589,0.26904251,1.09526507
-2.54827414,3.75560429,0.00146560,0.04117907,0.58805332,2.59683252,0.00937375,0.18342219,0.27349488,1.11790695
-2.54227114,3.77469437,0.00142266,0.04333445,0.59042890,2.58818249,0.00953134,0.18058502,0.27767373,1.13899925
-2.53626813,3.78888756,0.00138022,0.04552814,0.59298816,2.57552975,0.00970893,0.17727982,0.28154876,1.15853566
-2.53026513,3.79838382,0.00133869,0.04773973,0.59580797,2.55914814,0.00990687,0.17358361,0.28508467,1.17648879
-2.52426213,3.80331467,0.00129843,0.04994550,0.59892795,2.53929294,0.01012425,0.16957230,0.28824254,1.19280435
-2.51825913,3.80374211,0.00125965,0.05211870,0.60234964,2.51620352,0.01035893,0.16531834,0.29098166,1.20739717
-2.51225613,3.79966363,0.00122252,0.05423009,0.60603785,2.49010878,0.01060761,0.16088870,0.29326166,1.22014965
-2.50625313,3.79102328,0.00118711,0.05624854,0.60992398,2.46123502,0.01086583,0.15634329,0.29504482,1.23091275
-2.50025013,3.77772797,0.00115343,0.05814190,0.61391137,2.42981551,0.01112821,0.15173389,0.29629864,1.23950956
-2.49424712,3.75966817,0.00112145,0.05987788,0.61788229,2.39610109,0.01138861,0.14710359,0.29699826,1.24574147
-2.48824412,3.73674204,0.00109110,0.06142506,0.62170634,2.36037104,0.01164033,0.14248672,0.29712887,1.24939658
-2.48224112,3.70888145,0.00106228,0.06275403,0.62524975,2.32294339,0.01187645,0.13790930,0.29668780,1.25026003
-2.47623812,3.67607862,0.00103489,0.06383840,0.62838524,2.28418404,0.01209004,0.13338990,0.29568636,1.24812578
-2.47023512,3.63841188,0.00100882,0.06465588,0.63100193,2.24451410,0.01227453,0.12894082,0.29415109,1.24280912
-2.46423212,3.59606890,0.00098395,0.06518929,0.63301470,2.20441464,0.01242392,0.12456958,0.29212462,1.23415935
-2.45822911,3.54936631,0.00096021,0.06542734,0.63437262,2.16442881,0.01253315,0.12028059,0.28966582,1.22207184
-2.45222611,3.49876413,0.00093749,0.06536534,0.63506594,2.12516067,0.01259827,0.11607680,0.28684930,1.20649894
-2.44622311,3.44487421,0.00091574,0.06500565,0.63513122,2.08727075,0.01261667,0.11196142,0.28376431,1.18745891
-2.44022011,3.38846179,0.00089489,0.06435794,0.63465428,2.05146822,0.01258724,0.10793943,0.28051293,1.16504253
-2.43421711,3.33043980,0.00087489,0.06343916,0.63377076,2.01849987,0.01251047,0.10401892,0.27720754,1.13941696
-2.42821411,3.27185571,0.00085571,0.06227327,0.63266410,1.98913596,0.01238849,0.10021213,0.27396789,1.11082644
-2.42221111,3.21387118,0.00083732,0.06089074,0.63156102,1.96415346,0.01222501,0.09653618,0.27091750,1.07958997
-2.41620810,3.15773514,0.00081967,0.05932779,0.63072449,1.94431707,0.01202527,0.09301341,0.26817976,1.04609591
-2.41020510,3.10475109,0.00080276,0.05762545,0.63044455,1.93035859,0.01179587,0.08967138,0.26587380,1.01079367
-2.40420210,3.05623992,0.00078653,0.05582841,0.63102724,1.92295535,0.01154457,0.08654250,0.26411025,0.97418306
-2.39819910,3.01349966,0.00077097,0.05398384,0.63278212,1.92270837,0.01128003,0.08366331,0.26298703,0.93680153
-2.39219610,2.97776375,0.00075603,0.05214003,0.63600892,1.93012109,0.01101154,0.08107348,0.26258546,0.89921010
-2.38619310,2.95015956,0.00074170,0.05034506,0.64098388,1.94557951,0.01074871,0.07881454,0.26296674,0.86197837
-2.38019010,2.93166897,0.00072793,0.04864555,0.64794646,1.96933441,0.01050116,0.07692847,0.26416905,0.82566946
-2.37418709,2.92309256,0.00071471,0.04708535,0.65708693,2.00148661,0.01027817,0.07545615,0.26620535,0.79082522
-2.36818409,2.92501909,0.00070202,0.04570449,0.66853562,2.04197586,0.01008842,0.07443574,0.26906207,0.75795253
-2.36218109,2.93780152,0.00068986,0.04453821,0.68235417,2.09057399,0.00993968,0.07390112,0.27269870,0.72751091
-2.35617809,2.96154055,0.00067824,0.04361613,0.69852937,2.14688278,0.00983856,0.07388040,0.27704839,0.69990195
-2.35017509,2.99607650,0.00066719,0.04296171,0.71696989,2.21033690,0.00979031,0.07439452,0.28201952,0.67546076
-2.34417209,3.04098969,0.00065676,0.04259183,0.73750601,2.28021187,0.00979867,0.07545612,0.28749824,0.65444957
-2.33816908,3.09560932,0.00064700,0.04251659,0.75989259,2.35563707,0.00986572,0.07706857,0.29335178,0.63705354
-2.33216608,3.15903033,0.00063800,0.04273927,0.78381501,2.43561336,0.00999187,0.07922524,0.29943259,0.62337872
-2.32616308,3.23013745,0.00062985,0.04325654,0.80889795,2.51903477,0.01017580,0.08190909,0.30558291,0.61345195
-2.32016008,3.30763523,0.00062266,0.04405871,0.83471654,2.60471340,0.01041453,0.08509248,0.31163973,0.60722264
-2.31415708,3.39008263,0.00061653,0.04513018,0.86080943,2.69140673,0.01070349,0.08873728,0.31743989,0.60456599
-2.30815408,3.47593075,0.00061157,0.04644994,0.88669322,2.77784607,0.01103668,0.09279528,0.32282501,0.60528767
-2.30215108,3.56356178,0.00060787,0.04799221,0.91187746,2.86276515,0.01140679,0.09720875,0.32764617,0.60912947
-2.29614807,3.65132790,0.00060552,0.04972703,0.93587970,2.94492764,0.01180543,0.10191134,0.33176807,0.61577578
-2.29014507,3.73758822,0.00060456,0.05162098,0.95823974,3.02315243,0.01222334,0.10682915,0.33507242,0.62486085
-2.28414207,3.82074287,0.00060502,0.05363785,0.97853264,3.09633587,0.01265061,0.11188199,0.33746066,0.63597643
-2.27813907,3.89926281,0.00060688,0.05573936,0.99637988,3.16347008,0.01307698,0.11698480,0.33885570,0.64867987
-2.27213607,3.97171494,0.00061009,0.05788578,1.01145816,3.22365678,0.01349203,0.12204918,0.33920280,0.66250251
-2.26613307,4.03678194,0.00061455,0.06003667,1.02350575,3.27611658,0.01388548,0.12698512,0.33846954,0.67695833
-2.26013007,4.09327700,0.00062010,0.06215148,1.03232612,3.32019356,0.01424740,0.13170268,0.33664498,0.69155282
-2.25412706,4.14015360,0.00062655,0.06419021,1.03778894,3.35535563,0.01456849,0.13611378,0.33373815,0.70579193
-2.24812406,4.17651104,0.00063368,0.06611398,1.03982863,3.38119126,0.01484022,0.14013406,0.32977591,0.71919125
-2.24212106,4.20159651,0.00064123,0.06788566,1.03844072,3.39740330,0.01505508,0.14368457,0.32480054,0.73128511
-2.23611806,4.21480470,0.00064889,0.06947039,1.03367656,3.40380097,0.01520672,0.14669356,0.31886696,0.74163560
-2.23011506,4.21567582,0.00065639,0.07083614,1.02563671,3.40029099,0.01529006,0.14909809,0.31204001,0.74984140
-2.22411206,4.20389321,0.00066344,0.07195420,1.01446370,3.38686881,0.01530141,0.15084546,0.30439180,0.75554609
-2.21810905,4.17928112,0.00066976,0.07279963,1.00033456,3.36361101,0.01523854,0.15189463,0.29599925,0.75844593
-2.21210605,4.14180346,0.00067513,0.07335172,0.98345375,3.33066945,0.01510066,0.15221721,0.28694205,0.75829661
-2.20610305,4.09156385,0.00067938,0.07359429,0.96404680,3.28826784,0.01488845,0.15179840,0.27730092,0.75491904
-2.20010005,4.02880704,0.00068242,0.07351602,0.94235506,3.23670084,0.01460400,0.15063753,0.26715638,0.74820368
-2.19409705,3.95392158,0.00068426,0.07311063,0.91863176,3.17633578,0.01425071,0.14874835,0.25658788,0.73811330
-2.18809405,3.86744321,0.00068502,0.07237705,0.89313944,3.10761657,0.01383320,0.14615895,0.24567336,0.72468408
-2.18209105,3.77005837,0.00068496,0.07131938,0.86614880,3.03106933,0.01335715,0.14291147,0.23448905,0.70802482
-2.17608804,3.66260703,0.00068447,0.06994690,0.83793864,2.94730876,0.01282917,0.13906130,0.22310964,0.68831426
-2.17008504,3.54608382,0.00068412,0.06827380,0.80879683,2.85704456,0.01225658,0.13467615,0.21160845,0.66579659
-2.16408204,3.42163668,0.00068465,0.06631895,0.77902183,2.76108666,0.01164727,0.12983471,0.20005778,0.64077516
-2.15807904,3.29056201,0.00068694,0.06410548,0.74892434,2.66034834,0.01100947,0.12462509,0.18852919,0.61360470
-2.15207604,3.15429578,0.00069208,0.06166031,0.71882885,2.55584633,0.01035159,0.11914300,0.17709367,0.58468220
-2.14607304,3.01439998,0.00070130,0.05901359,0.68907442,2.44869703,0.00968199,0.11348984,0.16582174,0.55443676
-2.14007004,2.87254411,0.00071601,0.05619804,0.66001454,2.34010831,0.00900887,0.10777055,0.15478326,0.52331883
-2.13406703,2.73048181,0.00073776,0.05324828,0.63201560,2.23136663,0.00834007,0.10209147,0.14404712,0.49178910
-2.12806403,2.59002281,0.00076820,0.05020009,0.60545392,2.12381929,0.00768298,0.09655811,0.13368075,0.46030750
-2.12206103,2.45300074,0.00080908,0.04708973,0.58071102,2.01885211,0.00704436,0.09127302,0.12374938,0.42932258
-2.11605803,2.32123770,0.00086222,0.04395317,0.55816734,1.91786311,0.00643034,0.08633367,0.11431523,0.39926160
-2.11005503,2.19650638,0.00092942,0.04082543,0.53819433,1.82223288,0.00584629,0.08183046,0.10543660,0.37052163
-2.10405203,2.08049111,0.00101247,0.03773995,0.52114529,1.73329255,0.00529685,0.07784497,0.09716686,0.34346189
-2.09804902,1.97474884,0.00111304,0.03472801,0.50734516,1.65229067,0.00478585,0.07444827,0.08955352,0.31839735
-2.09204602,1.88067168,0.00123265,0.03181824,0.49707975,1.58036003,0.00431636,0.07169958,0.08263727,0.29559393
-2.08604302,1.79945197,0.00137258,0.02903624,0.49058490,1.51848593,0.00389073,0.06964510,0.07645119,0.27526508
-2.08004002,1.73205149,0.00153383,0.02640427,0.48803599,1.46747701,0.00351060,0.06831716,0.07102006,0.25756989
-2.07403702,1.67917564,0.00171702,0.02394105,0.48953846,1.42793998,0.00317696,0.06773363,0.06635979,0.24261267
-2.06803402,1.64125389,0.00192234,0.02166168,0.49511982,1.40025931,0.00289023,0.06789768,0.06247707,0.23044376
-2.06203102,1.61842720,0.00214949,0.01957760,0.50472362,1.38458287,0.00265029,0.06879783,0.05936920,0.22106165
-2.05602801,1.61054298,0.00239761,0.01769670,0.51820590,1.38081424,0.00245660,0.07040833,0.05702413,0.21441617
-2.05002501,1.61715812,0.00266526,0.01602346,0.53533429,1.38861211,0.00230818,0.07268986,0.05542061,0.21041258
-2.04402201,1.63755004,0.00295039,0.01455914,0.55579026,1.40739718,0.00220376,0.07559061,0.05452861,0.20891647
-2.03801901,1.67073573,0.00325031,0.01330212,0.57917427,1.43636627,0.00214174,0.07904760,0.05430987,0.20975937
-2.03201601,1.71549817,0.00356175,0.01224814,0.60501413,1.47451350,0.00212031,0.08298831,0.05471859,0.21274478
-2.02601301,1.77041955,0.00388086,0.01139062,0.63277611,1.52065775,0.00213742,0.08733259,0.05570230,0.21765462
-2.02001001,1.83392011,0.00420330,0.01072107,0.66187855,1.57347556,0.00219087,0.09199478,0.05720278,0.22425591
-2.01400700,1.90430155,0.00452431,0.01022935,0.69170756,1.63153823,0.00227825,0.09688592,0.05915714,0.23230757
-2.00800400,1.97979336,0.00483882,0.00990406,0.72163415,1.69335198,0.00239702,0.10191613,0.06149897,0.24156713
-2.00200100,2.05860069,0.00514161,0.00973281,0.75103205,1.75739931,0.00254449,0.10699696,0.06415950,0.25179735
-1.99599800,2.13895189,0.00542741,0.00970256,0.77929563,1.82218042,0.00271782,0.11204367,0.06706885,0.26277250
-1.98999500,2.21914420,0.00569112,0.00979989,0.80585701,1.88625273,0.00291401,0.11697737,0.07015727,0.27428420
-1.98399200,2.29758585,0.00592793,0.01001119,0.83020174,1.94826724,0.00312993,0.12172693,0.07335635,0.28614671
-1.97798899,2.37283313,0.00613348,0.01032300,0.85188224,2.00700028,0.00336232,0.12623063,0.07660021,0.29820155
-1.97198599,2.44362128,0.00630409,0.01072210,0.87052856,2.06137954,0.00360776,0.13043734,0.07982663,0.31032120
-1.96598299,2.50888802,0.00643680,0.01119576,0.88585595,2.11050350,0.00386274,0.13430749,0.08297809,0.32241199
-1.95997999,2.56778922,0.00652961,0.01173189,0.89766897,2.15365376,0.00412363,0.13781337,0.08600271,0.33441584
-1.95397699,2.61970645,0.00658148,0.01231917,0.90586207,2.19030009,0.00438674,0.14093924,0.08885503,0.34631104
-1.94797399,2.66424633,0.00659248,0.01294718,0.91041667,2.22009846,0.00464833,0.14368083,0.09149667,0.35811172
-1.94197099,2.70123243,0.00656378,0.01360650,0.91139514,2.24288247,0.00490465,0.14604459,0.09389684,0.36986626
-1.93596798,2.73069015,0.00649765,0.01428879,0.90893198,2.25864912,0.00515201,0.14804656,0.09603262,0.38165450
-1.92996498,2.75282600,0.00639748,0.01498688,0.90322282,2.26754002,0.00538682,0.14971099,0.09788911,0.39358387
-1.92396198,2.76800233,0.00626764,0.01569477,0.89451192,2.26981929,0.00560564,0.15106878,0.09945940,0.40578438
-1.91795898,2.77670895,0.00611344,0.01640769,0.88307890,2.26584955,0.00580525,0.15215588,0.10074428,0.41840286
-1.91195598,2.77953325,0.00594095,0.01712206,0.86922534,2.25606730,0.00598270,0.15301160,0.10175187,0.43159622
-1.90595298,2.77712990,0.00575690,0.01783547,0.85326200,2.24095913,0.00613540,0.15367703,0.10249704,0.44552433
-1.89994997,2.77019175,0.00556845,0.01854656,0.83549732,2.22103970,0.00626116,0.15419359,0.10300067,0.46034229
-1.89394697,2.75942277,0.00538302,0.01925499,0.81622749,2.19683258,0.00635825,0.15460171,0.10328881,0.47619269
-1.88794397,2.74551400,0.00520813,0.01996122,0.79572871,2.16885437,0.00642545,0.15493976,0.10339175,0.49319789
-1.88194097,2.72912299,0.00505115,0.02066642,0.77425159,2.13760262,0.00646209,0.15524316,0.10334292,0.51145256
-1.87593797,2.71085718,0.00491910,0.02137219,0.75201786,2.10354750,0.00646810,0.15554370,0.10317786,0.53101698
-1.86993497,2.69126118,0.00481850,0.02208042,0.72921922,2.06712696,0.00644400,0.15586907,0.10293306,0.55191095
-1.86393197,2.67080775,0.00475516,0.02279299,0.70601821,2.02874491,0.00639093,0.15624248,0.10264487,0.57410899
-1.85792896,2.64989228,0.00473400,0.02351154,0.68255049,1.98877196,0.00631065,0.15668250,0.10234841,0.59753670
-1.85192596,2.62883012,0.00475891,0.02423725,0.65892844,1.94754764,0.00620549,0.15720289,0.10207651,0.62206866
-1.84592296,2.60785641,0.00483266,0.02497059,0.63524540,1.90538370,0.00607831,0.15781249,0.10185882,0.64752791
-1.83991996,2.58712776,0.00495673,0.02571107,0.61158018,1.86256747,0.00593248,0.15851517,0.10172088,0.67368718
-1.83391696,2.56672534,0.00513129,0.02645714,0.58800146,1.81936484,0.00577179,0.15930978,0.10168349,0.70027186
-1.82791396,2.54665896,0.00535514,0.02720596,0.56457174,1.77602227,0.00560035,0.16018999,0.10176203,0.72696467
-1.82191096,2.52687192,0.00562569,0.02795337,0.54135040,1.73276758,0.00542251,0.16114432,0.10196612,0.75341199
-1.81590795,2.50724637,0.00593902,0.02869383,0.51839607,1.68980945,0.00524275,0.16215605,0.10229929,0.77923166
-1.80990495,2.48760916,0.00628990,0.02942047,0.49576781,1.64733561,0.00506558,0.16320328,0.10275893,0.80402203
-1.80390195,2.46773827,0.00667192,0.03012517,0.47352547,1.60551015,0.00489539,0.16425904,0.10333635,0.82737200
-1.79789895,2.44736985,0.00707762,0.03079870,0.45172913,1.56447022,0.00473635,0.16529164,0.10401703,0.84887178
-1.79189595,2.42620608,0.00749866,0.03143098,0.43043789,1.52432260,0.00459229,0.16626506,0.10478106,0.86812391
-1.78589295,2.40392394,0.00792607,0.03201131,0.40970820,1.48514082,0.00446662,0.16713971,0.10560373,0.88475427
-1.77988994,2.38018500,0.00835040,0.03252867,0.38959199,1.44696309,0.00436217,0.16787328,0.10645622,0.89842268
-1.77388694,2.35464625,0.00876209,0.03297213,0.37013473,1.40979165,0.00428116,0.16842195,0.10730647,0.90883268
-1.76788394,2.32697186,0.00915164,0.03333112,0.35137385,1.37359386,0.00422512,0.16874168,0.10812017,0.91574017
-1.76188094,2.29684576,0.00950996,0.03359585,0.33333742,1.33830512,0.00419486,0.16878976,0.10886176,0.91896072
-1.75587794,2.26398463,0.00982864,0.03375766,0.31604351,1.30383377,0.00419045,0.16852651,0.10949554,0.91837511
-1.74987494,2.22815102,0.01010015,0.03380931,0.29950005,1.27006776,0.00421122,0.16791694,0.10998685,0.91393307
-1.74387194,2.18916609,0.01031815,0.03374529,0.28370536,1.23688292,0.00425581,0.16693247,0.11030314,0.90565512
-1.73786893,2.14692142,0.01047766,0.03356207,0.26864930,1.20415237,0.00432223,0.16555254,0.11041509,0.89363237
-1.73186593,2.10138946,0.01057521,0.03325824,0.25431491,1.17175665,0.00440796,0.16376596,0.11029764,0.87802439
-1.72586293,2.05263203,0.01060895,0.03283466,0.24068045,1.13959402,0.00451002,0.16157216,0.10993095,0.85905536
-1.71985993,2.00080653,0.01057872,0.03229450,0.22772169,1.10759034,0.00462518,0.15898188,0.10930117,0.83700844
-1.71385693,1.94616941,0.01048602,0.03164321,0.21541445,1.07570808,0.00475000,0.15601771,0.10840118,0.81221888
-1.70785393,1.88907678,0.01033393,0.03088846,0.20373691,1.04395397,0.00488107,0.15271403,0.10723103,0.78506585
-1.70185093,1.82998196,0.01012703,0.03004001,0.19267196,1.01238481,0.00501511,0.14911667,0.10579831,0.75596364
-1.69584792,1.76943004,0.00987119,0.02910953,0.18220921,0.98111134,0.00514914,0.14528199,0.10411827,0.72535211
-1.68984492,1.70804967,0.00957335,0.02811037,0.17234660,0.95029979,0.00528063,0.14127574,0.10221374,0.69368718
-1.68384192,1.64654231,0.00924128,0.02705734,0.16309169,0.92017130,0.00540760,0.13717146,0.10011487,0.66143128
-1.67783892,1.58566931,0.00888333,0.02596644,0.15446244,0.89099904,0.00552875,0.13304863,0.09785873,0.62904425
-1.67183592,1.52623737,0.00850809,0.02485463,0.14648754,0.86310339,0.00564351,0.12899068,0.09548860,0.59697485
-1.66583292,1.46908290,0.00812412,0.02373952,0.13920630,0.83684538,0.00575216,0.12508278,0.09305329,0.56565318
-1.65982991,1.41505573,0.00773969,0.02263920,0.13266809,0.81261862,0.00585578,0.12140973,0.09060617,0.53548403
-1.65382691,1.36500283,0.00736253,0.02157195,0.12693145,0.79084025,0.00595629,0.11805379,0.08820420,0.50684141
-1.64782391,1.31975246,0.00699957,0.02055608,0.12206279,0.77194109,0.00605644,0.11509278,0.08590687,0.48006423
-1.64182091,1.28009918,0.00665679,0.01960974,0.11813484,0.75635553,0.00615970,0.11259825,0.08377507,0.45545320
-1.63581791,1.24679009,0.00633904,0.01875077,0.11522477,0.74451126,0.00627023,0.11063400,0.08186996,0.43326890
-1.62981491,1.22051257,0.00605002,0.01799654,0.11341223,0.73681933,0.00639275,0.10925489,0.08025187,0.41373089
-1.62381191,1.20188352,0.00579215,0.01736386,0.11277702,0.73366466,0.00653245,0.10850598,0.07897923,0.39701789
-1.61780890,1.19144027,0.00556661,0.01686886,0.11339676,0.73539702,0.00669483,0.10842187,0.07810751,0.38326873
-1.61180590,1.18963297,0.00537340,0.01652681,0.11534432,0.74232283,0.00688558,0.10902654,0.07768832,0.37258396
-1.60580290,1.19681835,0.00521141,0.01635210,0.11868519,0.75469753,0.00711042,0.11033328,0.07776845,0.36502803
-1.59979990,1.21325460,0.00507854,0.01635797,0.12347477,0.77271862,0.00737498,0.11234495,0.07838906,0.36063167
-1.59379690,1.23909705,0.00497186,0.01655643,0.12975559,0.79651933,0.00768459,0.11505435,0.07958493,0.35939439
-1.58779390,1.27439444,0.00488775,0.01695800,0.13755457,0.82616284,0.00804419,0.11844476,0.08138370,0.36128697
-1.58179090,1.31908559,0.00482212,0.01757146,0.14688031,0.86163692,0.00845813,0.12249048,0.08380529,0.36625360
-1.57578789,1.37299614,0.00477059,0.01840360,0.15772052,0.90284908,0.00893003,0.12715739,0.08686119,0.37421377
-1.56978489,1.43583545,0.00472863,0.01945888,0.17003971,0.94962228,0.00946267,0.13240353,0.09055397,0.38506358
-1.56378189,1.50719362,0.00469176,0.02073909,0.18377708,1.00169118,0.01005779,0.13817949,0.09487675,0.39867668
-1.55777889,1.58653886,0.00465574,0.02224299,0.19884501,1.05869924,0.01071600,0.14442885,0.09981273,0.41490458
-1.55177589,1.67321542,0.00461664,0.02396598,0.21512789,1.12019680,0.01143667,0.15108848,0.10533485,0.43357662
-1.54577289,1.76644269,0.00457100,0.02589973,0.23248176,1.18564058,0.01221781,0.15808873,0.11140556,0.45449957
-1.53976988,1.86531573,0.00451589,0.02803191,0.25073456,1.25439485,0.01305597,0.16535371,0.11797669,0.47745697
-1.53376688,1.96880809,0.00444898,0.03034601,0.26968730,1.32573453,0.01394625,0.17280151,0.12498957,0.50220862
-1.52776388,2.07577729,0.00436858,0.03282115,0.28911603,1.39885086,0.01488223,0.18034452,0.13237530,0.52849009
-1.52176088,2.18497354,0.00427362,0.03543212,0.30877480,1.47285955,0.01585600,0.18788992,0.14005533,0.55601279
-1.51575788,2.29505222,0.00416365,0.03814952,0.32839945,1.54681188,0.01685825,0.19534032,0.14794228,0.58446456
-1.50975488,2.40459026,0.00403880,0.04094005,0.34771226,1.61970863,0.01787835,0.20259468,0.15594107,0.61351111
