energy_ev,total_up,Al_p_up,Al_d_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-5.86193097,2.91021696,0.12634839,0.00000000,0.00505632,0.69063075,1.80052974,0.80980377
-5.85592796,2.79489285,0.12004092,0.00000000,0.00472358,0.64838020,1.73096155,0.77668206
-5.84992496,2.67327927,0.11344761,0.00000000,0.00438392,0.60559058,1.65759868,0.74186367
-5.84392196,2.54709629,0.10667803,0.00000000,0.00404298,0.56279464,1.58161672,0.70581011
-5.83791896,2.41812195,0.09984083,0.00000000,0.00370612,0.52050035,1.50422417,0.66899866
-5.83191596,2.28816281,0.09304183,0.00000000,0.00337839,0.47918212,1.42664233,0.63191475
-5.82591296,2.15902551,0.08638237,0.00000000,0.00306436,0.43927361,1.35008610,0.59504455
-5.81990995,2.03248970,0.07995799,0.00000000,0.00276810,0.40116252,1.27574594,0.55886810
-5.81390695,1.91028272,0.07385739,0.00000000,0.00249315,0.36518709,1.20477100,0.52385274
-5.80790395,1.79405587,0.06816169,0.00000000,0.00224249,0.33163443,1.13825350,0.49044713
-5.80190095,1.68536251,0.06294393,0.00000000,0.00201853,0.30074025,1.07721428,0.45907560
-5.79589795,1.58563768,0.05826878,0.00000000,0.00182314,0.27268997,1.02258942,0.43013296
-5.78989495,1.49617922,0.05419236,0.00000000,0.00165772,0.24762076,0.97521777,0.40397953
-5.78389195,1.41813018,0.05076215,0.00000000,0.00152317,0.22562432,0.93582931,0.38093649
-5.77788894,1.35246244,0.04801698,0.00000000,0.00141998,0.20675001,0.90503418,0.36128140
-5.77188594,1.29996141,0.04598691,0.00000000,0.00134828,0.19100814,0.88331249,0.34524391
-5.76588294,1.26121194,0.04469313,0.00000000,0.00130782,0.17837315,0.87100468,0.33300158
-5.75987994,1.23658550,0.04414776,0.00000000,0.00129805,0.16878654,0.86830289,0.32467601
-5.75387694,1.22622895,0.04435353,0.00000000,0.00131815,0.16215935,0.87524317,0.32032914
-5.74787394,1.23005519,0.04530344,0.00000000,0.00136698,0.15837428,0.89169920,0.31996004
-5.74187094,1.24773637,0.04698033,0.00000000,0.00144316,0.15728732,0.91737762,0.32350229
-5.73586793,1.27870013,0.04935650,0.00000000,0.00154501,0.15872907,0.95181552,0.33082209
-5.72986493,1.32212949,0.05239331,0.00000000,0.00167061,0.16250583,0.99438064,0.34171741
-5.72386193,1.37696732,0.05604095,0.00000000,0.00181771,0.16840060,1.04427472,0.35591831
-5.71785893,1.44192583,0.06023838,0.00000000,0.00198380,0.17617417,1.10054045,0.37308886
-5.71185593,1.51550175,0.06491354,0.00000000,0.00216608,0.18556661,1.16207258,0.39283055
-5.70585293,1.59599773,0.06998387,0.00000000,0.00236148,0.19629910,1.22763331,0.41468771
-5.69984992,1.68155006,0.07535718,0.00000000,0.00256665,0.20807656,1.29587227,0.43815471
-5.69384692,1.77016282,0.08093295,0.00000000,0.00277806,0.22059091,1.36535107,0.46268521
-5.68784392,1.85974802,0.08660407,0.00000000,0.00299200,0.23352525,1.43457204,0.48770323
-5.68184092,1.94817114,0.09225894,0.00000000,0.00320464,0.24655880,1.50201077,0.51261596
-5.67583792,2.03330110,0.09778394,0.00000000,0.00341215,0.25937267,1.56615177,0.53682792
-5.66983492,2.11306314,0.10306625,0.00000000,0.00361076,0.27165626,1.62552613,0.55975615
-5.66383192,2.18549321,0.10799688,0.00000000,0.00379689,0.28311410,1.67875013,0.58084602
-5.65782891,2.24879174,0.11247374,0.00000000,0.00396722,0.29347293,1.72456343,0.59958687
-5.65182591,2.30137494,0.11640475,0.00000000,0.00411881,0.30248870,1.76186528,0.61552715
-5.64582291,2.34192143,0.11971082,0.00000000,0.00424924,0.30995316,1.78974740,0.62828819
-5.63981991,2.36941222,0.12232847,0.00000000,0.00435666,0.31569978,1.80752205,0.63757621
-5.63381691,2.38316211,0.12421202,0.00000000,0.00443985,0.31960866,1.81474387,0.64319181
-5.62781391,2.38284099,0.12533537,0.00000000,0.00449837,0.32161012,1.81122447,0.64503656
-5.62181091,2.36848385,0.12569292,0.00000000,0.00453250,0.32168678,1.79703893,0.64311630
-5.61580790,2.34048871,0.12529999,0.00000000,0.00454330,0.31987399,1.77252371,0.63754091
-5.60980490,2.29960232,0.12419238,0.00000000,0.00453257,0.31625844,1.73826570,0.62852051
-5.60380190,2.24689397,0.12242520,0.00000000,0.00450282,0.31097501,1.69508296,0.61635803
-5.59779890,2.18371828,0.12007095,0.00000000,0.00445719,0.30420199,1.64399747,0.60143860
-5.59179590,2.11166834,0.11721707,0.00000000,0.00439932,0.29615461,1.58620120,0.58421596
-5.58579290,2.03252110,0.11396274,0.00000000,0.00433327,0.28707747,1.52301659,0.56519650
-5.57978989,1.94817703,0.11041544,0.00000000,0.00426332,0.27723578,1.45585313,0.54492160
-5.57378689,1.86059663,0.10668709,0.00000000,0.00419387,0.26690607,1.38616172,0.52394883
-5.56778389,1.77173615,0.10289011,0.00000000,0.00412924,0.25636654,1.31538861,0.50283289
-5.56178089,1.68348506,0.09913350,0.00000000,0.00407351,0.24588755,1.24493073,0.48210695
-5.55577789,1.59760773,0.09551910,0.00000000,0.00403035,0.23572252,1.17609405,0.46226515
-5.54977489,1.51569129,0.09213816,0.00000000,0.00400292,0.22609974,1.11005653,0.44374689
-5.54377189,1.43910165,0.08906839,0.00000000,0.00399367,0.21721518,1.04783692,0.42692350
-5.53776888,1.36894898,0.08637159,0.00000000,0.00400430,0.20922681,0.99027034,0.41208770
-5.53176588,1.30606366,0.08409186,0.00000000,0.00403565,0.20225034,0.93799143,0.39944624
-5.52576288,1.25098328,0.08225462,0.00000000,0.00408768,0.19635682,0.89142526,0.38911591
-5.51975988,1.20395059,0.08086626,0.00000000,0.00415942,0.19157179,0.85078604,0.38112288
-5.51375688,1.16492220,0.07991454,0.00000000,0.00424903,0.18787629,0.81608343,0.37540548
-5.50775388,1.13358709,0.07936973,0.00000000,0.00435386,0.18520941,0.78713567,0.37181999
-5.50175088,1.10939379,0.07918629,0.00000000,0.00447053,0.18347236,0.76358879,0.37014933
-5.49574787,1.09158490,0.07930513,0.00000000,0.00459503,0.18253373,0.74494091,0.37011405
-5.48974487,1.07923714,0.07965635,0.00000000,0.00472288,0.18223587,0.73057023,0.37138527
-5.48374187,1.07130522,0.08016220,0.00000000,0.00484931,0.18240188,0.71976577,0.37359885
-5.47773887,1.06666764,0.08074035,0.00000000,0.00496939,0.18284319,0.71175921,0.37637037
-5.47173587,1.06417257,0.08130711,0.00000000,0.00507826,0.18336706,0.70575678,0.37931016
-5.46573287,1.06268193,0.08178065,0.00000000,0.00517123,0.18378414,0.70096988,0.38203786
-5.45972986,1.06111223,0.08208401,0.00000000,0.00524404,0.18391534,0.69664333,0.38419598
-5.45372686,1.05847054,0.08214778,0.00000000,0.00529290,0.18359816,0.69208032,0.38546183
-5.44772386,1.05388461,0.08191242,0.00000000,0.00531473,0.18269200,0.68666327,0.38555765
-5.44172086,1.04662620,0.08133007,0.00000000,0.00530717,0.18108234,0.67987003,0.38425830
-5.43571786,1.03612708,0.08036581,0.00000000,0.00526870,0.17868381,0.67128521,0.38139661
-5.42971486,1.02198759,0.07899844,0.00000000,0.00519864,0.17544187,0.66060627,0.37686612
-5.42371186,1.00397786,0.07722059,0.00000000,0.00509719,0.17133325,0.64764483,0.37062120
-5.41770885,0.98203210,0.07503840,0.00000000,0.00496537,0.16636520,0.63232316,0.36267490
-5.41170585,0.95623690,0.07247058,0.00000000,0.00480500,0.16057350,0.61466675,0.35309451
-5.40570285,0.92681425,0.06954719,0.00000000,0.00461855,0.15401965,0.59479320,0.34199535
-5.39969985,0.89410063,0.06630791,0.00000000,0.00440910,0.14678712,0.57289862,0.32953309
-5.39369685,0.85852342,0.06280019,0.00000000,0.00418017,0.13897715,0.54924198,0.31589513
-5.38769385,0.82057576,0.05907713,0.00000000,0.00393561,0.13070403,0.52412863,0.30129133
-5.38169085,0.78079139,0.05519539,0.00000000,0.00367946,0.12209042,0.49789358,0.28594475
-5.37568784,0.73972036,0.05121305,0.00000000,0.00341580,0.11326255,0.47088538,0.27008273
-5.36968484,0.69790688,0.04718765,0.00000000,0.00314866,0.10434587,0.44345131,0.25392864
-5.36368184,0.65586993,0.04317440,0.00000000,0.00288185,0.09546096,0.41592446,0.23769464
-5.35767884,0.61408741,0.03922460,0.00000000,0.00261892,0.08672011,0.38861296,0.22157581
-5.35167584,0.57298403,0.03538445,0.00000000,0.00236304,0.07822450,0.36179170,0.20574549
-5.34567284,0.53292318,0.03169407,0.00000000,0.00211695,0.07006209,0.33569670,0.19035225
-5.33966983,0.49420257,0.02818690,0.00000000,0.00188295,0.06230621,0.31052185,0.17551817
-5.33366683,0.45705351,0.02488939,0.00000000,0.00166285,0.05501486,0.28641812,0.16133845
-5.32766383,0.42164316,0.02182097,0.00000000,0.00145797,0.04823065,0.26349471,0.14788225
-5.32166083,0.38807940,0.01899434,0.00000000,0.00126917,0.04198130,0.24182192,0.13519448
-5.31565783,0.35641750,0.01641584,0.00000000,0.00109691,0.03628060,0.22143528,0.12329826
-5.30965483,0.32666810,0.01408615,0.00000000,0.00094124,0.03112977,0.20234059,0.11219800
-5.30365183,0.29880577,0.01200098,0.00000000,0.00080187,0.02651904,0.18451936,0.10188266
-5.29764882,0.27277766,0.01015187,0.00000000,0.00067823,0.02242944,0.16793436,0.09232916
-5.29164582,0.24851163,0.00852708,0.00000000,0.00056955,0.01883461,0.15253496,0.08350558
-5.28564282,0.22592368,0.00711238,0.00000000,0.00047485,0.01570260,0.13826196,0.07537420
-5.27963982,0.20492421,0.00589187,0.00000000,0.00039305,0.01299762,0.12505176,0.06789407
-5.27363682,0.18542311,0.00484871,0.00000000,0.00032301,0.01068156,0.11283984,0.06102321
-5.26763382,0.16733360,0.00396577,0.00000000,0.00026355,0.00871539,0.10156335,0.05472038
-5.26163082,0.15057477,0.00322624,0.00000000,0.00021350,0.00706036,0.09116294,0.04894628
-5.25562781,0.13507313,0.00261408,0.00000000,0.00017171,0.00567892,0.08158392,0.04366447
-5.24962481,0.12076313,0.00211441,0.00000000,0.00013712,0.00453548,0.07277678,0.03884183
-5.24362181,0.10758706,0.00171390,0.00000000,0.00010872,0.00359696,0.06469718,0.03444877
-5.23761881,0.09549441,0.00140097,0.00000000,0.00008560,0.00283312,0.05730567,0.03045926
-5.23161581,0.08444090,0.00116601,0.00000000,0.00006693,0.00221677,0.05056713,0.02685064
-5.22561281,0.07438755,0.00100157,0.00000000,0.00005198,0.00172384,0.04445011,0.02360344
-5.21960980,0.06529968,0.00090248,0.00000000,0.00004012,0.00133332,0.03892620,0.02070115
-5.21360680,0.05714626,0.00086598,0.00000000,0.00003080,0.00102712,0.03396950,0.01813006
-5.20760380,0.04989944,0.00089184,0.00000000,0.00002354,0.00078990,0.02955613,0.01587921
-5.20160080,0.04353456,0.00098251,0.00000000,0.00001796,0.00060885,0.02566411,0.01394039
-5.19559780,0.03803036,0.00114329,0.00000000,0.00001373,0.00047343,0.02227321,0.01230833
-5.18959480,0.03336975,0.00138241,0.00000000,0.00001059,0.00037512,0.01936521,0.01098097
-5.18359180,0.02954073,0.00171130,0.00000000,0.00000834,0.00030722,0.01692413,0.00995987
-5.17758879,0.02653765,0.00214474,0.00000000,0.00000680,0.00026456,0.01493675,0.00925075
-5.17158579,0.02436262,0.00270105,0.00000000,0.00000587,0.00024335,0.01339313,0.00886401
-5.16558279,0.02302705,0.00340226,0.00000000,0.00000544,0.00024098,0.01228726,0.00881544
-5.15957979,0.02255317,0.00427432,0.00000000,0.00000548,0.00025583,0.01161759,0.00912679
-5.15357679,0.02297549,0.00534718,0.00000000,0.00000594,0.00028720,0.01138769,0.00982645
-5.14757379,0.02434211,0.00665488,0.00000000,0.00000684,0.00033512,0.01160667,0.01095000
-5.14157079,0.02671575,0.00823550,0.00000000,0.00000819,0.00040032,0.01228957,0.01254070
-5.13556778,0.03017452,0.01013110,0.00000000,0.00001003,0.00048410,0.01345754,0.01464982
-5.12956478,0.03481221,0.01238740,0.00000000,0.00001243,0.00058830,0.01513790,0.01733680
-5.12356178,0.04073816,0.01505347,0.00000000,0.00001546,0.00071521,0.01736386,0.02066921
-5.11755878,0.04807661,0.01818111,0.00000000,0.00001923,0.00086752,0.02017417,0.02472248
-5.11155578,0.05696542,0.02182419,0.00000000,0.00002385,0.00104828,0.02361238,0.02957926
-5.10555278,0.06755415,0.02603766,0.00000000,0.00002946,0.00126082,0.02772595,0.03532848
-5.09954977,0.08000147,0.03087648,0.00000000,0.00003620,0.00150869,0.03256503,0.04206415
-5.09354677,0.09447187,0.03639430,0.00000000,0.00004425,0.00179558,0.03818101,0.04988357
-5.08754377,0.11113161,0.04264198,0.00000000,0.00005377,0.00212525,0.04462485,0.05888534
-5.08154077,0.13014394,0.04966594,0.00000000,0.00006497,0.00250143,0.05194520,0.06916678
-5.07553777,0.15166372,0.05750637,0.00000000,0.00007803,0.00292768,0.06018623,0.08082107
-5.06953477,0.17583128,0.06619535,0.00000000,0.00009315,0.00340730,0.06938544,0.09393392
-5.06353177,0.20276584,0.07575490,0.00000000,0.00011052,0.00394318,0.07957125,0.10857996
-5.05752876,0.23255852,0.08619508,0.00000000,0.00013033,0.00453764,0.09076063,0.12481877
-5.05152576,0.26526505,0.09751209,0.00000000,0.00015274,0.00519231,0.10295663,0.14269079
-5.04552276,0.30089858,0.10968654,0.00000000,0.00017789,0.00590793,0.11614613,0.16221318
-5.03951976,0.33942261,0.12268198,0.00000000,0.00020590,0.00668422,0.13029771,0.18337565
-5.03351676,0.38074456,0.13644359,0.00000000,0.00023682,0.00751973,0.14535978,0.20613666
-5.02751376,0.42471010,0.15089742,0.00000000,0.00027068,0.00841170,0.16125911,0.23041995
-5.02151076,0.47109875,0.16594993,0.00000000,0.00030743,0.00935599,0.17789986,0.25611179
-5.01550775,0.51962105,0.18148814,0.00000000,0.00034697,0.01034692,0.19516315,0.28305898
-5.00950475,0.56991755,0.19738034,0.00000000,0.00038913,0.01137735,0.21290729,0.31106803
-5.00350175,0.62156009,0.21347745,0.00000000,0.00043368,0.01243859,0.23096883,0.33990545
-4.99749875,0.67405547,0.22961506,0.00000000,0.00048029,0.01352054,0.24916431,0.36929955
-4.99149575,0.72685184,0.24561614,0.00000000,0.00052860,0.01461178,0.26729292,0.39894371
-4.98549275,0.77934780,0.26129441,0.00000000,0.00057816,0.01569982,0.28514003,0.42850128
-4.97948974,0.83090415,0.27645836,0.00000000,0.00062849,0.01677128,0.30248147,0.45761203
-4.97348674,0.88085824,0.29091576,0.00000000,0.00067905,0.01781228,0.31908854,0.48590014
-4.96748374,0.92854048,0.30447867,0.00000000,0.00072931,0.01880881,0.33473374,0.51298347
-4.96148074,0.97329268,0.31696869,0.00000000,0.00077869,0.01974715,0.34919690,0.53848401
-4.95547774,1.01448750,0.32822230,0.00000000,0.00082665,0.02061434,0.36227159,0.56203897
-4.94947474,1.05154841,0.33809618,0.00000000,0.00087270,0.02139867,0.37377161,0.58331227
-4.94347174,1.08396932,0.34647223,0.00000000,0.00091636,0.02209021,0.38353725,0.60200598
-4.93746873,1.11133301,0.35326203,0.00000000,0.00095726,0.02268120,0.39144116,0.61787107
-4.93146573,1.13332757,0.35841063,0.00000000,0.00099511,0.02316660,0.39739342,0.63071709
-4.92546273,1.14975993,0.36189942,0.00000000,0.00102972,0.02354436,0.40134568,0.64042031
-4.91945973,1.16056585,0.36374793,0.00000000,0.00106101,0.02381579,0.40329411,0.64692981
-4.91345673,1.16581569,0.36401435,0.00000000,0.00108905,0.02398574,0.40328097,0.65027124
-4.90745373,1.16571556,0.36279487,0.00000000,0.00111398,0.02406264,0.40139472,0.65054791
-4.90145073,1.16060370,0.36022163,0.00000000,0.00113610,0.02405853,0.39776856,0.64793916
-4.89544772,1.15094197,0.35645946,0.00000000,0.00115578,0.02398880,0.39257746,0.64269602
-4.88944472,1.13730287,0.35170138,0.00000000,0.00117351,0.02387195,0.38603369,0.63513408
-4.88344172,1.12035239,0.34616321,0.00000000,0.00118981,0.02372907,0.37838113,0.62562420
-4.87743872,1.10082959,0.34007724,0.00000000,0.00120527,0.02358333,0.36988847,0.61458106
-4.87143572,1.07952353,0.33368546,0.00000000,0.00122050,0.02345928,0.36084151,0.60245029
-4.86543272,1.05724873,0.32723247,0.00000000,0.00123607,0.02338209,0.35153511,0.58969465
-4.85942971,1.03482004,0.32095838,0.00000000,0.00125255,0.02337673,0.34226476,0.57677977
-4.85342671,1.01302811,0.31509208,0.00000000,0.00127043,0.02346711,0.33331841,0.56416021
-4.84742371,0.99261631,0.30984493,0.00000000,0.00129012,0.02367522,0.32496868,0.55226624
-4.84142071,0.97426013,0.30540537,0.00000000,0.00131195,0.02402031,0.31746573,0.54149194
-4.83541771,0.95854963,0.30193434,0.00000000,0.00133611,0.02451810,0.31103110,0.53218502
-4.82941471,0.94597566,0.29956189,0.00000000,0.00136269,0.02518010,0.30585270,0.52463871
-4.82341171,0.93692004,0.29838484,0.00000000,0.00139168,0.02601307,0.30208089,0.51908582
-4.81740870,0.93164990,0.29846561,0.00000000,0.00142294,0.02701856,0.29982598,0.51569519
-4.81140570,0.93031611,0.29983216,0.00000000,0.00145624,0.02819268,0.29915686,0.51457036
-4.80540270,0.93295548,0.30247885,0.00000000,0.00149125,0.02952601,0.30010096,0.51575045
-4.79939970,0.93949639,0.30636830,0.00000000,0.00152760,0.03100368,0.30264525,0.51921294
-4.79339670,0.94976729,0.31143378,0.00000000,0.00156485,0.03260569,0.30673829,0.52487810
-4.78739370,0.96350752,0.31758229,0.00000000,0.00160255,0.03430736,0.31229305,0.53261477
-4.78139070,0.98037982,0.32469795,0.00000000,0.00164023,0.03607996,0.31919056,0.54224713
-4.77538769,0.99998399,0.33264569,0.00000000,0.00167747,0.03789153,0.32728402,0.55356224
-4.76938469,1.02187123,0.34127497,0.00000000,0.00171383,0.03970781,0.33640340,0.56631793
-4.76338169,1.04555861,0.35042360,0.00000000,0.00174895,0.04149324,0.34636039,0.58025090
-4.75737869,1.07054345,0.35992153,0.00000000,0.00178250,0.04321207,0.35695360,0.59508491
-4.75137569,1.09631742,0.36959456,0.00000000,0.00181419,0.04482949,0.36797388,0.61053877
-4.74537269,1.12238005,0.37926797,0.00000000,0.00184381,0.04631281,0.37920992,0.62633429
-4.73936968,1.14825185,0.38877012,0.00000000,0.00187116,0.04763247,0.39045381,0.64220390
-4.73336668,1.17348682,0.39793609,0.00000000,0.00189610,0.04876313,0.40150677,0.65789823
-4.72736368,1.19768450,0.40661120,0.00000000,0.00191850,0.04968457,0.41218484,0.67319340
-4.72136068,1.22050160,0.41465462,0.00000000,0.00193825,0.05038244,0.42232454,0.68789822
-4.71535768,1.24166303,0.42194301,0.00000000,0.00195523,0.05084894,0.43178844,0.70186112
-4.70935468,1.26097239,0.42837399,0.00000000,0.00196932,0.05108317,0.44047044,0.71497677
-4.70335168,1.27832159,0.43386964,0.00000000,0.00198040,0.05109146,0.44830067,0.72719239
-4.69734867,1.29369950,0.43837968,0.00000000,0.00198832,0.05088734,0.45524983,0.73851324
-4.69134567,1.30719894,0.44188431,0.00000000,0.00199290,0.05049140,0.46133280,0.74900738
-4.68534267,1.31902183,0.44439646,0.00000000,0.00199399,0.04993091,0.46661121,0.75880912
-4.67933967,1.32948180,0.44596345,0.00000000,0.00199139,0.04923926,0.47119488,0.76812089
-4.67333667,1.33900365,0.44666754,0.00000000,0.00198497,0.04845521,0.47524177,0.77721322
-4.66733367,1.34811928,0.44662557,0.00000000,0.00197457,0.04762196,0.47895646,0.78642234
-4.66133067,1.35745948,0.44598727,0.00000000,0.00196012,0.04678616,0.48258683,0.79614516
-4.65532766,1.36774122,0.44493223,0.00000000,0.00194159,0.04599667,0.48641897,0.80683145
-4.64932466,1.37975039,0.44366552,0.00000000,0.00191902,0.04530342,0.49077034,0.81897293
-4.64332166,1.39431994,0.44241186,0.00000000,0.00189255,0.04475601,0.49598114,0.83308949
-4.63731866,1.41230371,0.44140864,0.00000000,0.00186243,0.04440248,0.50240428,0.84971253
-4.63131566,1.43454662,0.44089774,0.00000000,0.00182898,0.04428799,0.51039399,0.86936598
-4.62531266,1.46185203,0.44111652,0.00000000,0.00179266,0.04445354,0.52029359,0.89254536
-4.61930965,1.49494745,0.44228839,0.00000000,0.00175398,0.04493486,0.53242283,0.91969572
-4.61330665,1.53444980,0.44461317,0.00000000,0.00171358,0.04576134,0.54706520,0.95118939
-4.60730365,1.58083208,0.44825782,0.00000000,0.00167211,0.04695515,0.56445591,0.98730427
-4.60130065,1.63439270,0.45334786,0.00000000,0.00163030,0.04853053,0.58477090,1.02820411
-4.59529765,1.69522936,0.45996008,0.00000000,0.00158888,0.05049327,0.60811756,1.07392149
-4.58929465,1.76321896,0.46811679,0.00000000,0.00154856,0.05284045,0.63452753,1.12434476
-4.58329165,1.83800489,0.47778207,0.00000000,0.00151004,0.05556038,0.66395196,1.17920976
-4.57728864,1.91899274,0.48886021,0.00000000,0.00147394,0.05863278,0.69625961,1.23809700
-4.57128564,2.00535520,0.50119661,0.00000000,0.00144080,0.06202919,0.73123774,1.30043491
-4.56528264,2.09604635,0.51458107,0.00000000,0.00141107,0.06571361,0.76859605,1.36550925
-4.55927964,2.18982521,0.52875347,0.00000000,0.00138508,0.06964335,0.80797325,1.43247863
-4.55327664,2.28528773,0.54341168,0.00000000,0.00136308,0.07376996,0.84894619,1.50039568
-4.54727364,2.38090618,0.55822125,0.00000000,0.00134518,0.07804040,0.89104097,1.56823318
-4.54127064,2.47507427,0.57282659,0.00000000,0.00133139,0.08239820,0.93374563,1.63491401
-4.53526763,2.56615614,0.58686309,0.00000000,0.00132165,0.08678472,0.97652376,1.69934378
-4.52926463,2.65253703,0.59996969,0.00000000,0.00131582,0.09114035,1.01882841,1.76044465
-4.52326163,2.73267342,0.61180118,0.00000000,0.00131371,0.09540572,1.06011575,1.81718890
-4.51725863,2.80514043,0.62203993,0.00000000,0.00131511,0.09952281,1.09985782,1.86863059
-4.51125563,2.86867434,0.63040631,0.00000000,0.00131978,0.10343590,1.13755398,1.91393424
-4.50525263,2.92220868,0.63666752,0.00000000,0.00132753,0.10709249,1.17274065,1.95239889
-4.49924962,2.96490222,0.64064443,0.00000000,0.00133816,0.11044402,1.20499916,1.98347699
-4.49324662,2.99615829,0.64221629,0.00000000,0.00135155,0.11344644,1.23396150,2.00678721
-4.48724362,3.01563472,0.64132310,0.00000000,0.00136762,0.11606071,1.25931424,2.02212097
-4.48124062,3.02324479,0.63796586,0.00000000,0.00138633,0.11825317,1.28080056,2.02944271
-4.47523762,3.01914963,0.63220464,0.00000000,0.00140774,0.11999578,1.29822087,2.02888436
-4.46923462,3.00374317,0.62415489,0.00000000,0.00143191,0.12126636,1.31143226,2.02073458
-4.46323162,2.97763103,0.61398223,0.00000000,0.00145898,0.12204874,1.32034719,2.00542385
-4.45722861,2.94160487,0.60189612,0.00000000,0.00148911,0.12233289,1.32493186,1.98350630
-4.45122561,2.89661401,0.58814276,0.00000000,0.00152250,0.12211510,1.32520448,1.95563978
-4.44522261,2.84373581,0.57299770,0.00000000,0.00155933,0.12139802,1.32123382,1.92256496
-4.43921961,2.78414652,0.55675838,0.00000000,0.00159983,0.12019087,1.31313815,1.88508495
-4.43321661,2.71909380,0.53973702,0.00000000,0.00164421,0.11850945,1.30108466,1.84404605
-4.42721361,2.64987186,0.52225398,0.00000000,0.00169271,0.11637624,1.28528927,1.80032062
-4.42121061,2.57779994,0.50463185,0.00000000,0.00174556,0.11382042,1.26601676,1.75479244
-4.41520760,2.50420428,0.48719022,0.00000000,0.00180304,0.11087773,1.24358085,1.70834474
-4.40920460,2.43040368,0.47024122,0.00000000,0.00186548,0.10759031,1.21834413,1.66185101
-4.40320160,2.35769793,0.45408571,0.00000000,0.00193327,0.10400639,1.19071737,1.61616819
-4.39719860,2.28735885,0.43901006,0.00000000,0.00200689,0.10017981,1.16115792,1.57213186
-4.39119560,2.22062282,0.42528335,0.00000000,0.00208695,0.09616937,1.13016707,1.53055282
-4.38519260,2.15868415,0.41315481,0.00000000,0.00217419,0.09203808,1.09828590,1.49221440
-4.37918959,2.10268834,0.40285152,0.00000000,0.00226950,0.08785227,1.06608984,1.45786982
-4.37318659,2.05372455,0.39457603,0.00000000,0.00237397,0.08368046,1.03418154,1.42823900
-4.36718359,2.01281668,0.38850411,0.00000000,0.00248884,0.07959232,1.00318253,1.40400436
-4.36118059,1.98091282,0.38478236,0.00000000,0.00261551,0.07565741,0.97372347,1.38580519
-4.35517759,1.95887289,0.38352592,0.00000000,0.00275555,0.07194397,0.94643361,1.37423054
-4.34917459,1.94745488,0.38481627,0.00000000,0.00291063,0.06851773,0.92192955,1.36981065
-4.34317159,1.94729989,0.38869917,0.00000000,0.00308250,0.06544078,0.90080377,1.37300703
-4.33716858,1.95891683,0.39518311,0.00000000,0.00327295,0.06277048,0.88361339,1.38420188
-4.33116558,1.98266762,0.40423819,0.00000000,0.00348372,0.06055856,0.87086943,1.40368712
-4.32516258,2.01875360,0.41579567,0.00000000,0.00371645,0.05885032,0.86302698,1.43165383
-4.31915958,2.06720428,0.42974845,0.00000000,0.00397261,0.05768396,0.86047656,1.46818273
-4.31315658,2.12786911,0.44595228,0.00000000,0.00425341,0.05709014,0.86353685,1.51323634
-4.30715358,2.20041302,0.46422804,0.00000000,0.00455977,0.05709157,0.87244891,1.56665345
