energy_ev,total_up,Ag_p_up,Ag_d_up,Bi_p_up,Bi_d_up,S_s_up,S_p_up
-5.60380190,12.27070231,1.23599325,9.85649376,0.92046423,0.01102637,0.39740598,0.33391864
-5.59779890,12.28106446,1.22880860,9.91615617,0.89813702,0.01093539,0.38424657,0.32968303
-5.59179590,12.30626192,1.22119043,9.98939720,0.87710248,0.01085822,0.37085901,0.32539732
-5.58579290,12.34705558,1.21310085,10.07685109,0.85734557,0.01079508,0.35741371,0.32110250
-5.57978989,12.40418360,1.20452546,10.17911570,0.83886218,0.01074636,0.34406167,0.31684527
-5.57378689,12.47835183,1.19547649,10.29674115,0.82166134,0.01071254,0.33093295,0.31267654
-5.56778389,12.57021810,1.18599473,10.43021404,0.80576620,0.01069426,0.31813623,0.30864972
-5.56178089,12.68037109,1.17614990,10.57993783,0.79121376,0.01069230,0.30575915,0.30481879
-5.55577789,12.80930461,1.16603965,10.74621042,0.77805340,0.01070752,0.29386941,0.30123638
-5.54977489,12.95738894,1.15578712,10.92920023,0.76634421,0.01074085,0.28251652,0.29795169
-5.54377189,13.12484055,1.14553706,11.12892222,0.75615127,0.01079326,0.27173382,0.29500860
-5.53776888,13.31169229,1.13545092,11.34521536,0.74754122,0.01086569,0.26154075,0.29244384
-5.53176588,13.51776570,1.12570082,11.57772310,0.74057705,0.01095899,0.25194517,0.29028549
-5.52576288,13.74264721,1.11646287,11.82587816,0.73531271,0.01107387,0.24294557,0.28855169
-5.51975988,13.98566975,1.10791002,12.08889266,0.73178754,0.01121087,0.23453306,0.28724972
-5.51375688,14.24590084,1.10020474,12.36575435,0.73002097,0.01137028,0.22669316,0.28637552
-5.50775388,14.52213786,1.09349190,12.65522917,0.73000768,0.01155210,0.21940713,0.28591362
-5.50175088,14.81291071,1.08789211,12.95586992,0.73171357,0.01175603,0.21265316,0.28583747
-5.49574787,15.11649155,1.08349571,13.26603055,0.73507257,0.01198141,0.20640706,0.28611021
-5.48974487,15.43091083,1.08035787,13.58388477,0.73998471,0.01222725,0.20064283,0.28668587
-5.48374187,15.75397838,1.07849475,13.90744794,0.74631531,0.01249219,0.19533293,0.28751079
-5.47773887,16.08330812,1.07788103,14.23460045,0.75389559,0.01277454,0.19044840,0.28852541
-5.47173587,16.41634483,1.07844882,14.56311110,0.76252449,0.01307228,0.18595887,0.28966623
-5.46573287,16.75039127,1.08008801,14.89065900,0.77197173,0.01338309,0.18183258,0.29086778
-5.45972986,17.08263423,1.08264801,15.21485275,0.78198206,0.01370440,0.17803629,0.29206474
-5.45372686,17.41016858,1.08594076,15.53324611,0.79228041,0.01403340,0.17453535,0.29319387
-5.44772386,17.73001849,1.08974504,15.84334982,0.80257777,0.01436710,0.17129376,0.29419583
-5.44172086,18.03915597,1.09381164,16.14263991,0.81257767,0.01470240,0.16827432,0.29501677
-5.43571786,18.33451718,1.09786952,16.42856340,0.82198295,0.01503608,0.16543891,0.29560964
-5.42971486,18.61301759,1.10163253,16.69854284,0.83050249,0.01536489,0.16274879,0.29593522
-5.42371186,18.87156791,1.10480655,16.94998168,0.83785791,0.01568558,0.16016505,0.29596273
-5.41770885,19.10709237,1.10709691,17.18027267,0.84378974,0.01599495,0.15764905,0.29567026
-5.41170585,19.31655202,1.10821582,17.38681183,0.84806318,0.01628991,0.15516295,0.29504477
-5.40570285,19.49697476,1.10788966,17.56702011,0.85047300,0.01656751,0.15267031,0.29408194
-5.39969985,19.64549432,1.10586601,17.71837492,0.85084773,0.01682501,0.15013660,0.29278568
-5.39369685,19.75939917,1.10192019,17.83845264,0.84905288,0.01705992,0.14752987,0.29116763
-5.38769385,19.83619223,1.09586128,17.92498298,0.84499328,0.01727007,0.14482127,0.28924645
-5.38169085,19.87366068,1.08753744,17.97591459,0.83861439,0.01745368,0.14198563,0.28704713
-5.37568784,19.86995473,1.07684048,17.98949058,0.82990275,0.01760941,0.13900202,0.28460026
-5.36968484,19.82367261,1.06370952,17.96433148,0.81888554,0.01773642,0.13585425,0.28194144
-5.36368184,19.73394841,1.04813371,17.89952210,0.80562921,0.01783445,0.13253126,0.27911064
-5.35767884,19.60053827,1.03015389,17.79469781,0.79023748,0.01790385,0.12902757,0.27615173
-5.35167584,19.42389993,1.00986315,17.65012544,0.77284849,0.01794568,0.12534352,0.27311205
-5.34567284,19.20526030,0.98740622,17.46677326,0.75363147,0.01796168,0.12148547,0.27004209
-5.33966983,18.94666551,0.96297760,17.24636489,0.73278278,0.01795432,0.11746591,0.26699514
-5.33366683,18.65100867,0.93681847,16.99141208,0.71052152,0.01792681,0.11330337,0.26402697
-5.32766383,18.32203103,0.90921236,16.70522221,0.68708481,0.01788307,0.10902227,0.26119548
-5.32166083,17.96429343,0.88047964,16.39187743,0.66272274,0.01782765,0.10465259,0.25856024
-5.31565783,17.58311638,0.85097087,16.05618365,0.63769317,0.01776570,0.10022943,0.25618199
-5.30965483,17.18448860,0.82105916,15.70358911,0.61225642,0.01770282,0.09579240,0.25412188
-5.30365183,16.77494571,0.79113177,15.34007399,0.58667000,0.01764495,0.09138493,0.25244069
-5.29764882,16.36142219,0.76158099,14.97201408,0.56118348,0.01759823,0.08705349,0.25119786
-5.29164582,15.95108156,0.73279480,14.60602297,0.53603356,0.01756880,0.08284673,0.25045039
-5.28564282,15.55113080,0.70514734,14.24877862,0.51143954,0.01756264,0.07881460,0.25025166
-5.27963982,15.16862633,0.67898962,13.90684109,0.48759924,0.01758537,0.07500742,0.25065023
-5.27363682,14.81027907,0.65464078,13.58646878,0.46468551,0.01764204,0.07147505,0.25168861
-5.26763382,14.48226686,0.63238009,13.29344076,0.44284342,0.01773698,0.06826607,0.25340215
-5.26163082,14.19006172,0.61244009,13.03289265,0.42218819,0.01787365,0.06542706,0.25581800
-5.25562781,13.93827907,0.59500103,12.80917269,0.40280395,0.01805444,0.06300199,0.25895431
-5.24962481,13.73055512,0.58018676,12.62572386,0.38474333,0.01828060,0.06103175,0.26281961
-5.24362181,13.56945687,0.56806238,12.48499664,0.36802794,0.01855216,0.05955380,0.26741248
-5.23761881,13.45642807,0.55863353,12.38839539,0.35264967,0.01886789,0.05860191,0.27272148
-5.23161581,13.39177260,0.55184738,12.33625995,0.33857276,0.01922526,0.05820612,0.27872538
-5.22561281,13.37467494,0.54759542,12.32788234,0.32573660,0.01962055,0.05839270,0.28539365
-5.21960980,13.40325615,0.54571765,12.36155693,0.31405912,0.02004886,0.05918432,0.29268714
-5.21360680,13.47466193,0.54600824,12.43466118,0.30344068,0.02050425,0.06060020,0.30055905
-5.20760380,13.58517833,0.54822231,12.54376272,0.29376821,0.02097988,0.06265636,0.30895598
-5.20160080,13.73036982,0.55208354,12.68474778,0.28491963,0.02146815,0.06536590,0.31781906
-5.19559780,13.90523340,0.55729249,12.85296527,0.27676824,0.02196094,0.06873927,0.32708517
-5.18959480,14.10436281,0.56353509,13.04338060,0.26918695,0.02244976,0.07278455,0.33668813
-5.18359180,14.32211600,0.57049122,13.25073322,0.26205228,0.02292594,0.07750766,0.34655976
-5.17758879,14.55278018,0.57784299,13.46969197,0.25524793,0.02338090,0.08291262,0.35663099
-5.17158579,14.79072851,0.58528246,13.69500321,0.24866785,0.02380628,0.08900165,0.36683266
-5.16558279,15.03056370,0.59251865,13.92162666,0.24221872,0.02419415,0.09577529,0.37709631
-5.15957979,15.26724447,0.59928361,14.14485541,0.23582177,0.02453717,0.10323242,0.38735481
-5.15357679,15.49619148,0.60533740,14.36041667,0.22941396,0.02482874,0.11137027,0.39754274
-5.14757379,15.71337076,0.61047195,14.56455142,0.22294846,0.02506313,0.12018424,0.40759677
-5.14157079,15.91535332,0.61451374,14.75407143,0.21639456,0.02523555,0.12966783,0.41745582
-5.13556778,16.09935054,0.61732530,14.92639346,0.20973692,0.02534225,0.13981230,0.42706117
-5.12956478,16.26322602,0.61880560,15.07955095,0.20297439,0.02538055,0.15060647,0.43635642
-5.12356178,16.40548514,0.61888935,15.21218447,0.19611845,0.02534886,0.16203630,0.44528750
-5.11755878,16.52524449,0.61754548,15.32351291,0.18919124,0.02524667,0.17408448,0.45380247
-5.11155578,16.62218361,0.61477472,15.41328762,0.18222348,0.02507452,0.18673000,0.46185146
-5.10555278,16.69648240,0.61060660,15.48173273,0.17525230,0.02483395,0.19994766,0.46938646
-5.09954977,16.74874754,0.60509598,15.52947481,0.16831903,0.02452744,0.21370762,0.47636121
-5.09354677,16.77993159,0.59831925,15.55746544,0.16146716,0.02415831,0.22797491,0.48273104
-5.08754377,16.79124887,0.59037031,15.56690043,0.15474039,0.02373062,0.24270908,0.48845286
-5.08154077,16.78409161,0.58135663,15.55913937,0.14818102,0.02324909,0.25786391,0.49348510
-5.07553777,16.75995036,0.57139539,15.53562899,0.14182855,0.02271893,0.27338722,0.49778782
-5.06953477,16.72034178,0.56060980,15.49783369,0.13571863,0.02214579,0.28922094,0.50132297
-5.06353177,16.66674689,0.54912588,15.44717602,0.12988233,0.02153562,0.30530133,0.50405473
-5.05752876,16.60056217,0.53706953,15.38498948,0.12434568,0.02089451,0.32155939,0.50595004
-5.05152576,16.52306508,0.52456420,15.31248524,0.11912957,0.02022866,0.33792161,0.50697935
-5.04552276,16.43539514,0.51172898,15.23073378,0.11424984,0.01954422,0.35431090,0.50711754
-5.03951976,16.33855053,0.49867732,15.14066160,0.10971762,0.01884726,0.37064780,0.50634500
-5.03351676,16.23339960,0.48551615,15.04306226,0.10553986,0.01814363,0.38685179,0.50464892
-5.02751376,16.12070576,0.47234565,14.93862041,0.10171989,0.01743892,0.40284285,0.50202468
-5.02151076,16.00116354,0.45925933,14.82794657,0.09825812,0.01673846,0.41854303,0.49847733
-5.01550775,15.87544277,0.44634458,14.71162003,0.09515274,0.01604718,0.43387801,0.49402311
-5.00950475,15.74423787,0.43368349,14.59023654,0.09240038,0.01536970,0.44877862,0.48869084
-5.00350175,15.60831829,0.42135390,14.46445751,0.08999667,0.01471023,0.46318207,0.48252327
-4.99749875,15.46857678,0.40943053,14.33505705,0.08793679,0.01407258,0.47703299,0.47557811
-4.99149575,15.32607173,0.39798618,14.20296366,0.08621587,0.01346023,0.49028405,0.46792881
-4.98549275,15.18206065,0.38709278,14.06929355,0.08482923,0.01287624,0.50289623,0.45966498
-4.97948974,15.03802228,0.37682235,13.93537317,0.08377256,0.01232334,0.51483855,0.45089224
-4.97348674,14.89566538,0.36724766,13.80274920,0.08304199,0.01180389,0.52608745,0.44173177
-4.96748374,14.75692352,0.35844259,13.67318517,0.08263403,0.01131994,0.53662571,0.43231918
-4.96148074,14.62393553,0.35048217,13.54864459,0.08254547,0.01087322,0.54644095,0.42280298
-4.95547774,14.49901267,0.34344225,13.43126124,0.08277321,0.01046513,0.55552396,0.41334255
-4.94947474,14.38459398,0.33739877,13.32329827,0.08331408,0.01009679,0.56386685,0.40410560
-4.94347174,14.28319203,0.33242679,13.22709808,0.08416465,0.00976901,0.57146112,0.39526541
-4.93746873,14.19733194,0.32859908,13.14502555,0.08532108,0.00948229,0.57829594,0.38699760
-4.93146573,14.12948644,0.32598458,13.07940740,0.08677895,0.00923685,0.58435670,0.37947686
-4.92546273,14.08201008,0.32464666,13.03247044,0.08853326,0.00903259,0.58962388,0.37287350
-4.91945973,14.05707527,0.32464118,13.00628137,0.09057829,0.00886912,0.59407253,0.36734997
-4.91345673,14.05661264,0.32601467,13.00269027,0.09290771,0.00874570,0.59767231,0.36305755
-4.90745373,14.08225747,0.32880238,13.02327964,0.09551456,0.00866134,0.60038808,0.36013308
-4.90145073,14.13530338,0.33302657,13.06932005,0.09839138,0.00861468,0.60218122,0.35869600
-4.89544772,14.21666398,0.33869480,13.14173290,0.10153022,0.00860412,0.60301144,0.35884562
-4.88944472,14.32684224,0.34579857,13.24106037,0.10492271,0.00862773,0.60283902,0.36065866
-4.88344172,14.46590705,0.35431203,13.36744197,0.10856009,0.00868332,0.60162749,0.36418717
-4.87743872,14.63347610,0.36419107,13.52059679,0.11243306,0.00876845,0.59934635,0.36945676
-4.87143572,14.82870387,0.37537259,13.69981054,0.11653170,0.00888044,0.59597382,0.37646517
-4.86543272,15.05027365,0.38777409,13.90392639,0.12084521,0.00901641,0.59149943,0.38518121
-4.85942971,15.29639290,0.40129355,14.13133883,0.12536150,0.00917329,0.58592609,0.39554405
-4.85342671,15.56479129,0.41580962,14.37999024,0.13006686,0.00934787,0.57927175,0.40746293
-4.84742371,15.85272177,0.43118213,14.64737025,0.13494536,0.00953681,0.57157029,0.42081725
-4.84142071,16.15696521,0.44725296,14.93051874,0.13997838,0.00973667,0.56287169,0.43545719
-4.83541771,16.47383996,0.46384732,15.22603351,0.14514399,0.00994396,0.55324141,0.45120475
-4.82941471,16.79921816,0.48077535,15.53008448,0.15041646,0.01015515,0.54275894,0.46785544
-4.82341171,17.12855091,0.49783423,15.83843646,0.15576581,0.01036669,0.53151570,0.48518056
-4.81740870,17.45690466,0.51481071,16.14648255,0.16115746,0.01057508,0.51961229,0.50293012
-4.81140570,17.77901090,0.53148409,16.44929028,0.16655212,0.01077684,0.50715533,0.52083657
-4.80540270,18.08933114,0.54762970,16.74166225,0.17190584,0.01096860,0.49425404,0.53861910
-4.79939970,18.38213818,0.56302275,17.01821230,0.17717028,0.01114711,0.48101667,0.55598879
-4.79339670,18.65161419,0.57744260,17.27345744,0.18229338,0.01130928,0.46754717,0.57265433
-4.78739370,18.89196476,0.59067738,17.50192509,0.18722017,0.01145220,0.45394213,0.58832836
-4.78139070,19.09754716,0.60252877,17.69827364,0.19189394,0.01157322,0.44028818,0.60273421
-4.77538769,19.26300977,0.61281691,17.85742368,0.19625768,0.01166996,0.42666005,0.61561293
-4.76938469,19.38343870,0.62138531,17.97469592,0.20025573,0.01174037,0.41311938,0.62673043
-4.76338169,19.45450644,0.62810551,18.04595129,0.20383564,0.01178279,0.39971424,0.63588439
-4.75737869,19.47261701,0.63288148,18.06772755,0.20695014,0.01179595,0.38647944,0.64291083
-4.75137569,19.43504134,0.63565341,18.03736696,0.20955921,0.01177906,0.37343761,0.64768999
-4.74537269,19.34003674,0.63640097,17.95312896,0.21163211,0.01173179,0.36060091,0.65015129
-4.73936968,19.18694456,0.63514567,17.81428245,0.21314930,0.01165437,0.34797323,0.65027721
-4.73336668,18.97626068,0.63195235,17.62117257,0.21410422,0.01154754,0.33555283,0.64810574
-4.72736368,18.70967450,0.62692965,17.37525800,0.21450475,0.01141259,0.32333512,0.64373141
-4.72136068,18.39007322,0.62022943,17.07911567,0.21437437,0.01125136,0.31131558,0.63730469
-4.71535768,18.02150961,0.61204502,16.73641143,0.21375291,0.01106623,0.29949247,0.62902969
-4.70935468,17.60913309,0.60260843,16.35183623,0.21269674,0.01086005,0.28786924,0.61916033
-4.70335168,17.15908527,0.59218647,15.93100929,0.21127857,0.01063617,0.27645662,0.60799479
-4.69734867,16.67836285,0.58107578,15.48035073,0.20958656,0.01039832,0.26527403,0.59586867
-4.69134567,16.17465203,0.56959710,15.00692775,0.20772300,0.01015055,0.25435050,0.58314680
-4.68534267,15.65613975,0.55808859,14.51827942,0.20580236,0.00989719,0.24372482,0.57021406
-4.67933967,15.13130813,0.54689857,14.02222598,0.20394885,0.00964272,0.23344514,0.55746546
-4.67333667,14.60871893,0.53637782,13.52666924,0.20229350,0.00939168,0.22356783,0.54529581
-4.66733367,14.09679552,0.52687141,13.03939088,0.20097088,0.00914856,0.21415583,0.53408910
-4.66133067,13.60360936,0.51871063,12.56785551,0.20011547,0.00891773,0.20527650,0.52420825
-4.65532766,13.13667828,0.51220479,12.11902496,0.19985789,0.00870327,0.19699904,0.51598519
-4.64932466,12.70278277,0.50763352,11.69918980,0.20032102,0.00850893,0.18939181,0.50971175
-4.64332166,12.30780593,0.50523938,11.31382308,0.20161616,0.00833799,0.18251936,0.50563161
-4.63731866,11.95660173,0.50522130,10.96746066,0.20383940,0.00819320,0.17643963,0.50393342
-4.63131566,11.65289482,0.50772891,10.66361088,0.20706829,0.00807671,0.17120126,0.50474552
-4.62531266,11.39921423,0.51285788,10.40469566,0.21135894,0.00798997,0.16684119,0.50813205
-4.61930965,11.19686173,0.52064656,10.19202341,0.21674368,0.00793378,0.16338265,0.51409096
-4.61330665,11.04591450,0.53107392,10.02579343,0.22322932,0.00790816,0.16083365,0.52255361
-4.60730365,10.94526064,0.54405899,9.90513005,0.23079617,0.00791244,0.15918598,0.53338618
-4.60130065,10.89266487,0.55946173,9.82814392,0.23939780,0.00794524,0.15841477,0.54639282
-4.59529765,10.88486102,0.57708541,9.79201731,0.24896153,0.00800450,0.15847861,0.56132036
-4.58929465,10.91766727,0.59668047,9.79310923,0.25938973,0.00808758,0.15932027,0.57786450
-4.58329165,10.98611928,0.61794960,9.82707630,0.27056178,0.00819128,0.16086785,0.59567737
-4.57728864,11.08461663,0.64055416,9.88900464,0.28233675,0.00831194,0.16303642,0.61437617
-4.57128564,11.20707741,0.66412144,9.97354848,0.29455654,0.00844556,0.16572996,0.63355261
-4.56528264,11.34709617,0.68825282,10.07507099,0.30704953,0.00858789,0.16884367,0.65278306
-4.55927964,11.49810070,0.71253237,10.18778342,0.31963445,0.00873449,0.17226631,0.67163894
-4.55327664,11.65350362,0.73653576,10.30587899,0.33212449,0.00888088,0.17588279,0.68969719
-4.54727364,11.80684502,0.75983911,10.42365838,0.34433141,0.00902265,0.17957661,0.70655046
-4.54127064,11.95192334,0.78202762,10.53564453,0.35606950,0.00915549,0.18323230,0.72181677
-4.53526763,12.08291222,0.80270369,10.63668476,0.36715941,0.00927532,0.18673767,0.73514837
-4.52926463,12.19446147,0.82149431,10.72203895,0.37743153,0.00937837,0.18998592,0.74623953
-4.52326163,12.28178137,0.83805762,10.78745311,0.38672908,0.00946120,0.19287740,0.75483308
-4.51725863,12.34070962,0.85208849,10.82921796,0.39491063,0.00952079,0.19532123,0.76072554
-4.51125563,12.36776121,0.86332306,10.84421273,0.40185217,0.00955455,0.19723657,0.76377062
-4.50525263,12.36016140,0.87154214,10.82993463,0.40744869,0.00956037,0.19855364,0.76388123
-4.49924962,12.31586287,0.87657362,10.78451475,0.41161519,0.00953663,0.19921450,0.76102968
-4.49324662,12.23354782,0.87829383,10.70672106,0.41428730,0.00948219,0.19917354,0.75524637
-4.48724362,12.11261645,0.87662796,10.59594979,0.41542143,0.00939640,0.19839781,0.74661693
-4.48124062,11.95316277,0.87154963,10.45220590,0.41499453,0.00927912,0.19686710,0.73527795
-4.47523762,11.75593945,0.86307964,10.27607391,0.41300362,0.00913066,0.19457381,0.72141148
-4.46923462,11.52231267,0.85128417,10.06868003,0.40946496,0.00895177,0.19152273,0.70523857
-4.46323162,11.25420851,0.83627229,9.83164655,0.40441304,0.00874366,0.18773057,0.68701199
-4.45722861,10.95405211,0.81819308,9.56703969,0.39789947,0.00850791,0.18322537,0.66700848
-4.45122561,10.62470084,0.79723221,9.27731178,0.38999165,0.00824647,0.17804580,0.64552073
-4.44522261,10.26937287,0.77360831,8.96523899,0.38077142,0.00796164,0.17224020,0.62284939
-4.43921961,9.89157238,0.74756890,8.63385558,0.37033355,0.00765599,0.16586565,0.59929535
-4.43321661,9.49501281,0.71938615,8.28638616,0.35878425,0.00733232,0.15898674,0.57515250
-4.42721361,9.08353962,0.68935241,7.92617685,0.34623958,0.00699365,0.15167435,0.55070120
-4.42121061,8.66105392,0.65777553,7.55662713,0.33282382,0.00664315,0.14400424,0.52620258
-4.41520760,8.23143859,0.62497421,7.18112344,0.31866781,0.00628404,0.13605558,0.50189391
-4.40920460,7.79848835,0.59127319,6.80297614,0.30390726,0.00591960,0.12790950,0.47798491
-4.40320160,7.36584530,0.55699863,6.42536123,0.28868109,0.00555309,0.11964751,0.45465536
-4.39719860,6.93694131,0.52247355,6.05126812,0.27312972,0.00518768,0.11135003,0.43205367
-4.39119560,6.51494853,0.48801357,5.68345467,0.25739346,0.00482640,0.10309495,0.41029667
-4.38519260,6.10273920,0.45392299,5.32441058,0.24161092,0.00447210,0.09495632,0.38947036
-4.37918959,5.70285539,0.42049134,4.97632979,0.22591759,0.00412741,0.08700314,0.36963167
-4.37318659,5.31748933,0.38799043,4.64109250,0.21044444,0.00379469,0.07929841,0.35081093
-4.36718359,4.94847444,0.35667205,4.32025688,0.19531681,0.00347601,0.07189831,0.33301510
-4.36118059,4.59728680,0.32676632,4.01506026,0.18065341,0.00317309,0.06485166,0.31623150
-4.35517759,4.26505653,0.29848067,3.72642931,0.16656554,0.00288738,0.05819967,0.30043185
-4.34917459,3.95258804,0.27199956,3.45499834,0.15315656,0.00261995,0.05197581,0.28557654
-4.34317159,3.66038789,0.24748483,3.20113439,0.14052152,0.00237157,0.04620606,0.27161889
-4.33716858,3.38869876,0.22507655,2.96496787,0.12874713,0.00214271,0.04090924,0.25850932
-4.33116558,3.13753755,0.20489446,2.74642702,0.11791176,0.00193355,0.03609768,0.24619912
-4.32516258,2.90673598,0.18703965,2.54527449,0.10808576,0.00174400,0.03177790,0.23464394
-4.31915958,2.69598153,0.17159661,2.36114434,0.09933182,0.00157376,0.02795149,0.22380666
-4.31315658,2.50485698,0.15863519,2.19357776,0.09170547,0.00142234,0.02461602,0.21365967
-4.30715358,2.33287683,0.14821266,2.04205604,0.08525557,0.00128911,0.02176594,0.20418646
