energy_ev,total_up,In_p_up,In_d_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-5.71185593,2.51956399,0.10123945,0.01030989,2.28535129,0.88061922,0.00303186,0.85007081
-5.70585293,2.51571805,0.10471876,0.01034100,2.30908932,0.87327278,0.00303321,0.84404895
-5.69984992,2.51131653,0.10811815,0.01037656,2.33278031,0.86549155,0.00305624,0.83641799
-5.69384692,2.50667000,0.11142617,0.01041565,2.35653672,0.85745299,0.00310030,0.82744461
-5.68784392,2.50212458,0.11463217,0.01045735,2.38049185,0.84935040,0.00316452,0.81741281
-5.68184092,2.49804134,0.11772581,0.01050085,2.40478517,0.84138349,0.00324773,0.80661155
-5.67583792,2.49477330,0.12069668,0.01054537,2.42954512,0.83374840,0.00334857,0.79532260
-5.66983492,2.49264108,0.12353381,0.01059016,2.45487007,0.82662740,0.00346540,0.78380913
-5.66383192,2.49190832,0.12622512,0.01063452,2.48080831,0.82017894,0.00359639,0.77230531
-5.65782891,2.49275806,0.12875704,0.01067768,2.50733841,0.81452831,0.00373946,0.76100743
-5.65182591,2.49527137,0.13111404,0.01071882,2.53435082,0.80975947,0.00389233,0.75006687
-5.64582291,2.49940930,0.13327833,0.01075698,2.56163216,0.80590839,0.00405250,0.73958494
-5.63981991,2.50499941,0.13522965,0.01079103,2.58885324,0.80295827,0.00421726,0.72961007
-5.63381691,2.51172779,0.13694519,0.01081960,2.61556200,0.80083688,0.00438370,0.72013704
-5.62781391,2.51913730,0.13839971,0.01084110,2.64118221,0.79941630,0.00454878,0.71110859
-5.62181091,2.52663266,0.13956583,0.01085364,2.66501866,0.79851509,0.00470929,0.70241903
-5.61580790,2.53349240,0.14041453,0.01085509,2.68626911,0.79790286,0.00486197,0.69391994
-5.60980490,2.53888767,0.14091584,0.01084308,2.70404307,0.79730724,0.00500353,0.68542745
-5.60380190,2.54190737,0.14103975,0.01081506,2.71738694,0.79642293,0.00513072,0.67673109
-5.59779890,2.54158863,0.14075722,0.01076836,2.72531469,0.79492241,0.00524041,0.66760363
-5.59179590,2.53695152,0.14004142,0.01070028,2.72684299,0.79246815,0.00532968,0.65781162
-5.58579290,2.52703647,0.13886893,0.01060822,2.72102913,0.78872543,0.00539588,0.64712614
-5.57978989,2.51094276,0.13722107,0.01048974,2.70701005,0.78337551,0.00543674,0.63533346
-5.57378689,2.48786614,0.13508508,0.01034276,2.68404063,0.77612844,0.00545045,0.62224492
-5.56778389,2.45713394,0.13245530,0.01016558,2.65152910,0.76673492,0.00543568,0.60770584
-5.56178089,2.41823577,0.12933405,0.00995706,2.60906794,0.75499665,0.00539172,0.59160301
-5.55577789,2.37084842,0.12573233,0.00971668,2.55645844,0.74077479,0.00531842,0.57387042
-5.54977489,2.31485375,0.12167027,0.00944458,2.49372770,0.72399607,0.00521631,0.55449302
-5.54377189,2.25034858,0.11717715,0.00914167,2.42113709,0.70465640,0.00508652,0.53350840
-5.53776888,2.17764636,0.11229116,0.00880957,2.33918177,0.68282167,0.00493081,0.51100636
-5.53176588,2.09727048,0.10705879,0.00845063,2.24858117,0.65862607,0.00475153,0.48712643
-5.52576288,2.00993983,0.10153390,0.00806788,2.15026118,0.63226779,0.00455155,0.46205341
-5.51975988,1.91654735,0.09577652,0.00766495,2.04532881,0.60400256,0.00433416,0.43601144
-5.51375688,1.81813287,0.08985138,0.00724598,1.93504074,0.57413538,0.00410308,0.40925665
-5.50775388,1.71585171,0.08382640,0.00681552,1.82076751,0.54301086,0.00386226,0.38206895
-5.50175088,1.61094047,0.07777090,0.00637839,1.70395491,0.51100269,0.00361586,0.35474333
-5.49574787,1.50468193,0.07175405,0.00593955,1.58608461,0.47850275,0.00336814,0.32758104
-5.48974487,1.39837042,0.06584314,0.00550399,1.46863575,0.44591040,0.00312336,0.30088116
-5.48374187,1.29327922,0.06010219,0.00507660,1.35304902,0.41362225,0.00288572,0.27493271
-5.47773887,1.19063111,0.05459061,0.00466207,1.24069466,0.38202294,0.00265925,0.25000778
-5.47173587,1.09157306,0.04936217,0.00426479,1.13284530,0.35147709,0.00244781,0.22635584
-5.46573287,0.99715564,0.04446420,0.00388876,1.03065428,0.32232269,0.00225499,0.20419922
-5.45972986,0.90831730,0.03993704,0.00353756,0.93513976,0.29486585,0.00208409,0.18373001
-5.45372686,0.82587361,0.03581379,0.00321427,0.84717437,0.26937712,0.00193812,0.16510816
-5.44772386,0.75051102,0.03212023,0.00292150,0.76748009,0.24608906,0.00181975,0.14846082
-5.44172086,0.68278466,0.02887502,0.00266133,0.69662763,0.22519501,0.00173130,0.13388259
-5.43571786,0.62311932,0.02608995,0.00243536,0.63503939,0.20684878,0.00167474,0.12143659
-5.42971486,0.57181305,0.02377040,0.00224467,0.58299507,0.19116513,0.00165170,0.11115613
-5.42371186,0.52904220,0.02191585,0.00208990,0.54063895,0.17822060,0.00166342,0.10304664
-5.41770885,0.49486749,0.02052029,0.00197120,0.50798792,0.16805468,0.00171074,0.09708774
-5.41170585,0.46924021,0.01957281,0.00188832,0.48493946,0.16067095,0.00179410,0.09323528
-5.40570285,0.45200811,0.01905796,0.00184057,0.47127902,0.15603821,0.00191351,0.09142311
-5.39969985,0.44292067,0.01895615,0.00182689,0.46668632,0.15409137,0.00206847,0.09156462
-5.39369685,0.44163361,0.01924393,0.00184580,0.47074066,0.15473225,0.00225801,0.09355394
-5.38769385,0.44771272,0.01989424,0.00189546,0.48292506,0.15783013,0.00248058,0.09726679
-5.38169085,0.46063727,0.02087655,0.00197368,0.50262977,0.16322240,0.00273407,0.10256126
-5.37568784,0.47980329,0.02215706,0.00207786,0.52915553,0.17071521,0.00301573,0.10927828
-5.36968484,0.50452743,0.02369878,0.00220510,0.56171721,0.18008451,0.00332222,0.11724229
-5.36368184,0.53405167,0.02546175,0.00235214,0.59944847,0.19107745,0.00364955,0.12626202
-5.35767884,0.56754961,0.02740324,0.00251541,0.64140816,0.20341456,0.00399312,0.13613162
-5.35167584,0.60413471,0.02947810,0.00269108,0.68658893,0.21679264,0.00434778,0.14663230
-5.34567284,0.64287090,0.03163921,0.00287507,0.73392860,0.23088857,0.00470788,0.15753452
-5.33966983,0.68278565,0.03383800,0.00306313,0.78232451,0.24536418,0.00506734,0.16860086
-5.33366683,0.72288565,0.03602521,0.00325092,0.83065082,0.25987198,0.00541980,0.17958954
-5.32766383,0.76217476,0.03815168,0.00343406,0.87777869,0.27406179,0.00575876,0.19025863
-5.32166083,0.79967398,0.04016927,0.00360824,0.92259874,0.28758814,0.00607771,0.20037072
-5.31565783,0.83444268,0.04203192,0.00376932,0.96404522,0.30011807,0.00637030,0.20969801
-5.30965483,0.86560051,0.04369669,0.00391340,1.00112095,0.31133921,0.00663055,0.21802766
-5.30365183,0.89234889,0.04512478,0.00403697,1.03292201,0.32096774,0.00685301,0.22516699
-5.29764882,0.91399146,0.04628259,0.00413695,1.05866111,0.32875585,0.00703289,0.23094859
-5.29164582,0.92995213,0.04714261,0.00421078,1.07768849,0.33449847,0.00716627,0.23523472
-5.28564282,0.93979020,0.04768416,0.00425654,1.08950932,0.33803881,0.00725017,0.23792115
-5.27963982,0.94321158,0.04789403,0.00427293,1.09379666,0.33927257,0.00728269,0.23893992
-5.27363682,0.94007548,0.04776681,0.00425936,1.09039929,0.33815048,0.00726305,0.23826108
-5.26763382,0.93039635,0.04730503,0.00421592,1.07934387,0.33467908,0.00719160,0.23589311
-5.26163082,0.91434069,0.04651908,0.00414338,1.06083134,0.32891974,0.00706983,0.23188219
-5.25562781,0.89221898,0.04542684,0.00404315,1.03522753,0.32098586,0.00690029,0.22631016
-5.24962481,0.86447305,0.04405313,0.00391725,1.00304845,0.31103843,0.00668651,0.21929128
-5.24362181,0.83165938,0.04242898,0.00376817,0.96494100,0.29928018,0.00643285,0.21096808
-5.23761881,0.79442923,0.04059066,0.00359886,0.92165970,0.28594856,0.00614440,0.20150625
-5.23161581,0.75350638,0.03857872,0.00341256,0.87404088,0.27130784,0.00582676,0.19108901
-5.22561281,0.70966361,0.03643691,0.00321273,0.82297511,0.25564085,0.00548588,0.17991115
-5.21960980,0.66369874,0.03421105,0.00300292,0.76937941,0.23924045,0.00512785,0.16817284
-5.21360680,0.61641153,0.03194805,0.00278668,0.71417007,0.22240142,0.00475878,0.15607381
-5.20760380,0.56858196,0.02969489,0.00256747,0.65823741,0.20541279,0.00438457,0.14380775
-5.20160080,0.52095106,0.02749776,0.00234853,0.60242323,0.18855104,0.00401079,0.13155742
-5.19559780,0.47420455,0.02540137,0.00213285,0.54750171,0.17207440,0.00364254,0.11949043
-5.18959480,0.42895991,0.02344832,0.00192307,0.49416432,0.15621820,0.00328435,0.10775597
-5.18359180,0.38575699,0.02167870,0.00172147,0.44300884,0.14119160,0.00294014,0.09648242
-5.17758879,0.34505220,0.02012974,0.00152995,0.39453275,0.12717541,0.00261312,0.08577588
-5.17158579,0.30721609,0.01883564,0.00134997,0.34913062,0.11432121,0.00230583,0.07571968
-5.16558279,0.27253402,0.01782742,0.00118261,0.30709524,0.10275131,0.00202009,0.06637460
-5.15957979,0.24120942,0.01713289,0.00102856,0.26862209,0.09255971,0.00175710,0.05777995
-5.15357679,0.21336919,0.01677653,0.00088815,0.23381626,0.08381358,0.00151742,0.04995514
-5.14757379,0.18907055,0.01677949,0.00076141,0.20270163,0.07655526,0.00130108,0.04290177
-5.14157079,0.16830897,0.01715934,0.00064806,0.17523113,0.07080441,0.00110765,0.03660599
-5.13556778,0.15102634,0.01792995,0.00054763,0.15129794,0.06656021,0.00093629,0.03104109
-5.12956478,0.13711923,0.01910113,0.00045944,0.13074667,0.06380348,0.00078586,0.02617006
-5.12356178,0.12644659,0.02067821,0.00038268,0.11338426,0.06249844,0.00065498,0.02194818
-5.11755878,0.11883678,0.02266155,0.00031646,0.09899006,0.06259425,0.00054212,0.01832538
-5.11155578,0.11409357,0.02504600,0.00025982,0.08732495,0.06402611,0.00044564,0.01524839
-5.10555278,0.11200122,0.02782027,0.00021179,0.07813918,0.06671608,0.00036390,0.01266264
-5.09954977,0.11232848,0.03096633,0.00017140,0.07117889,0.07057355,0.00029522,0.01051387
-5.09354677,0.11483175,0.03445892,0.00013772,0.06619137,0.07549560,0.00023803,0.00874938
-5.08754377,0.11925748,0.03826510,0.00010988,0.06292909,0.08136718,0.00019082,0.00731904
-5.08154077,0.12534405,0.04234408,0.00008705,0.06115264,0.08806147,0.00015217,0.00617598
-5.07553777,0.13282342,0.04664717,0.00006848,0.06063275,0.09544035,0.00012082,0.00527706
-5.06953477,0.14142273,0.05111808,0.00005352,0.06115166,0.10335528,0.00009561,0.00458314
-5.06353177,0.15086605,0.05569357,0.00004157,0.06250391,0.11164853,0.00007553,0.00405912
-5.05752876,0.16087660,0.06030437,0.00003212,0.06449687,0.12015507,0.00005967,0.00367390
-5.05152576,0.17117943,0.06487646,0.00002472,0.06695105,0.12870493,0.00004728,0.00340022
-5.04552276,0.18150476,0.06933278,0.00001902,0.06970040,0.13712622,0.00003770,0.00321440
-5.03951976,0.19159191,0.07359511,0.00001470,0.07259273,0.14524872,0.00003037,0.00309613
-5.03351676,0.20119383,0.07758628,0.00001152,0.07549022,0.15290791,0.00002484,0.00302814
-5.02751376,0.21008210,0.08123258,0.00000930,0.07827004,0.15994942,0.00002075,0.00299591
-5.02151076,0.21805230,0.08446620,0.00000789,0.08082522,0.16623375,0.00001778,0.00298746
-5.01550775,0.22492948,0.08722772,0.00000720,0.08306553,0.17164101,0.00001570,0.00299301
-5.00950475,0.23057351,0.08946855,0.00000718,0.08491848,0.17607558,0.00001434,0.00300486
-5.00350175,0.23488424,0.09115309,0.00000782,0.08633030,0.17947056,0.00001356,0.00301712
-4.99749875,0.23780603,0.09226077,0.00000916,0.08726678,0.18179168,0.00001329,0.00302558
-4.99149575,0.23933161,0.09278756,0.00001128,0.08771402,0.18304066,0.00001346,0.00302756
-4.98549275,0.23950511,0.09274727,0.00001429,0.08767893,0.18325794,0.00001407,0.00302178
-4.97948974,0.23842393,0.09217224,0.00001837,0.08718945,0.18252442,0.00001514,0.00300829
-4.97348674,0.23623972,0.09111364,0.00002371,0.08629447,0.18096251,0.00001671,0.00298832
-4.96748374,0.23315801,0.08964129,0.00003060,0.08506343,0.17873617,0.00001887,0.00296425
-4.96148074,0.22943688,0.08784297,0.00003934,0.08358552,0.17605007,0.00002172,0.00293953
-4.95547774,0.22538442,0.08582335,0.00005030,0.08196866,0.17314792,0.00002539,0.00291856
-4.94947474,0.22135512,0.08370240,0.00006394,0.08033805,0.17030986,0.00003005,0.00290664
-4.94347174,0.21774525,0.08161360,0.00008073,0.07883448,0.16784914,0.00003590,0.00290988
-4.93746873,0.21498732,0.07970166,0.00010123,0.07761231,0.16610794,0.00004316,0.00293510
-4.93146573,0.21354358,0.07812007,0.00012606,0.07683723,0.16545253,0.00005206,0.00298974
-4.92546273,0.21389864,0.07702830,0.00015587,0.07668374,0.16626766,0.00006290,0.00308173
-4.91945973,0.21655125,0.07658889,0.00019137,0.07733240,0.16895027,0.00007596,0.00321933
-4.91345673,0.22200515,0.07696423,0.00023330,0.07896679,0.17390242,0.00009156,0.00341101
-4.90745373,0.23075921,0.07831315,0.00028240,0.08177026,0.18152363,0.00011003,0.00366526
-4.90145073,0.24329655,0.08078744,0.00033941,0.08592242,0.19220239,0.00013172,0.00399037
-4.89544772,0.26007297,0.08452804,0.00040504,0.09159540,0.20630709,0.00015696,0.00439423
-4.88944472,0.28150471,0.08966122,0.00047995,0.09894988,0.22417634,0.00018609,0.00488409
-4.88344172,0.30795558,0.09629461,0.00056470,0.10813095,0.24610878,0.00021942,0.00546627
-4.87743872,0.33972387,0.10451317,0.00065975,0.11926385,0.27235273,0.00025726,0.00614588
-4.87143572,0.37702924,0.11437527,0.00076538,0.13244976,0.30309576,0.00029985,0.00692657
-4.86543272,0.42000018,0.12590888,0.00088170,0.14776171,0.33845468,0.00034742,0.00781022
-4.85942971,0.46866234,0.13910814,0.00100861,0.16524069,0.37846630,0.00040011,0.00879667
-4.85342671,0.52292859,0.15393034,0.00114576,0.18489245,0.42307951,0.00045803,0.00988349
-4.84742371,0.58259130,0.17029363,0.00129255,0.20668478,0.47214908,0.00052119,0.01106578
-4.84142071,0.64731752,0.18807557,0.00144808,0.23054591,0.52543191,0.00058956,0.01233600
-4.83541771,0.71664782,0.20711275,0.00161123,0.25636388,0.58258611,0.00066302,0.01368395
-4.82941471,0.78999923,0.22720166,0.00178055,0.28398736,0.64317338,0.00074138,0.01509672
-4.82341171,0.86667283,0.24810089,0.00195439,0.31322789,0.70666511,0.00082439,0.01655885
-4.81740870,0.94586621,0.26953487,0.00213087,0.34386363,0.77245236,0.00091175,0.01805251
-4.81140570,1.02669090,0.29119907,0.00230794,0.37564482,0.83985976,0.00100311,0.01955781
-4.80540270,1.10819450,0.31276668,0.00248346,0.40830066,0.90816322,0.00109810,0.02105326
-4.79939970,1.18938723,0.33389659,0.00265522,0.44154762,0.97661103,0.00119634,0.02251624
-4.79339670,1.26927198,0.35424264,0.00282106,0.47509888,1.04444782,0.00129744,0.02392362
-4.78739370,1.34687705,0.37346356,0.00297892,0.50867467,1.11094057,0.00140106,0.02525246
-4.78139070,1.42129041,0.39123357,0.00312695,0.54201302,1.17540575,0.00150688,0.02648064
-4.77538769,1.49169407,0.40725305,0.00326358,0.57488057,1.23723657,0.00161463,0.02758769
-4.76938469,1.55739718,0.42125890,0.00338757,0.60708301,1.29592916,0.00172413,0.02855543
-4.76338169,1.61786658,0.43303414,0.00349814,0.63847465,1.35110661,0.00183525,0.02936870
-4.75737869,1.67275314,0.44241635,0.00359498,0.66896670,1.40253976,0.00194792,0.03001593
-4.75137569,1.72191303,0.44930452,0.00367831,0.69853397,1.45016379,0.00206216,0.03048968
-4.74537269,1.76542259,0.45366395,0.00374890,0.72721953,1.49408984,0.00217802,0.03078704
-4.73936968,1.80358628,0.45552906,0.00380812,0.75513734,1.53461103,0.00229561,0.03090988
-4.73336668,1.83693714,0.45500383,0.00385788,0.78247248,1.57220259,0.00241507,0.03086497
-4.72736368,1.86622970,0.45225989,0.00390062,0.80947916,1.60751599,0.00253652,0.03066392
-4.72136068,1.89242544,0.44753227,0.00393929,0.83647644,1.64136713,0.00266008,0.03032304
-4.71535768,1.91667138,0.44111307,0.00397725,0.86384191,1.67471904,0.00278583,0.02986295
-4.70935468,1.94027236,0.43334312,0.00401824,0.89200346,1.70865955,0.00291380,0.02930816
-4.70335168,1.96465806,0.42460215,0.00406625,0.92142940,1.74437464,0.00304393,0.02868649
-4.69734867,1.99134573,0.41529773,0.00412542,0.95261726,1.78311823,0.00317607,0.02802837
-4.69134567,2.02189974,0.40585346,0.00419999,0.98608145,1.82617924,0.00331001,0.02736614
-4.68534267,2.05788912,0.39669679,0.00429414,1.02234020,1.87484669,0.00344541,0.02673326
-4.67933967,2.10084413,0.38824693,0.00441187,1.06190178,1.93037383,0.00358188,0.02616349
-4.67333667,2.15221305,0.38090325,0.00455695,1.10525058,1.99394190,0.00371893,0.02569014
-4.66733367,2.21332002,0.37503451,0.00473275,1.15283293,2.06662445,0.00385603,0.02534525
-4.66133067,2.28532501,0.37096912,0.00494221,1.20504314,2.14935282,0.00399262,0.02515886
-4.65532766,2.36918667,0.36898688,0.00518766,1.26220989,2.24288368,0.00412810,0.02515835
-4.64932466,2.46562892,0.36931214,0.00547082,1.32458321,2.34776924,0.00426191,0.02536780
-4.64332166,2.57511201,0.37210856,0.00579270,1.39232243,2.46433097,0.00439351,0.02580747
-4.63731866,2.69780901,0.37747567,0.00615355,1.46548541,2.59263756,0.00452242,0.02649336
-4.63131566,2.83358819,0.38544694,0.00655278,1.54401949,2.73248807,0.00464821,0.02743680
-4.62531266,2.98200237,0.39598966,0.00698902,1.62775459,2.88340102,0.00477056,0.02864424
-4.61930965,3.14228564,0.40900628,0.00746003,1.71639887,3.04461020,0.00488920,0.03011711
-4.61330665,3.31335832,0.42433729,0.00796276,1.80953750,3.21506801,0.00500398,0.03185170
-4.60730365,3.49384042,0.44176554,0.00849338,1.90663486,3.39345694,0.00511479,0.03383932
-4.60130065,3.68207398,0.46102169,0.00904735,2.00704054,3.57820936,0.00522163,0.03606640
-4.59529765,3.87615418,0.48179096,0.00961946,2.10999922,3.76753588,0.00532452,0.03851487
-4.58929465,4.07396893,0.50372071,0.01020396,2.21466452,3.95946186,0.00542355,0.04116249
-4.58329165,4.27324602,0.52642896,0.01079467,2.32011655,4.15187139,0.00551882,0.04398339
-4.57728864,4.47160681,0.54951339,0.01138510,2.42538267,4.34255755,0.00561043,0.04694869
-4.57128564,4.66662471,0.57256092,0.01196862,2.52946088,4.52927742,0.00569851,0.05002715
-4.56528264,4.85588657,0.59515736,0.01253858,2.63134492,4.70980974,0.00578315,0.05318589
-4.55927964,5.03705462,0.61689701,0.01308851,2.73004994,4.88201315,0.00586442,0.05639120
-4.55327664,5.20792648,0.63739200,0.01361220,2.82463774,5.04388240,0.00594237,0.05960923
-4.54727364,5.36649077,0.65628102,0.01410391,2.91424023,5.19360002,0.00601705,0.06280678
-4.54127064,5.51097583,0.67323719,0.01455846,2.99808007,5.32958117,0.00608845,0.06595198
-4.53526763,5.63988936,0.68797482,0.01497132,3.07548728,5.45050946,0.00615657,0.06901483
-4.52926463,5.75204722,0.70025497,0.01533875,3.14591122,5.55536210,0.00622141,0.07196777
-4.52326163,5.84659023,0.70988947,0.01565776,3.20892717,5.64342322,0.00628293,0.07478598
-4.51725863,5.92298817,0.71674333,0.01592624,3.26423739,5.71428490,0.00634114,0.07744764
-4.51125563,5.98103141,0.72073562,0.01614286,3.31166678,5.76783609,0.00639603,0.07993400
-4.50525263,6.02081066,0.72183865,0.01630707,3.35115345,5.80424051,0.00644760,0.08222937
-4.49924962,6.04268658,0.72007568,0.01641906,3.38273520,5.82390480,0.00649585,0.08432091
-4.49324662,6.04725110,0.71551726,0.01647965,3.40653273,5.82743940,0.00654079,0.08619840
-4.48724362,6.03528307,0.70827640,0.01649020,3.42273092,5.81561436,0.00658239,0.08785390
-4.48124062,6.00770080,0.69850288,0.01645252,3.43155947,5.78931301,0.00662060,0.08928137
-4.47523762,5.96551446,0.68637694,0.01636873,3.43327421,5.74948618,0.00665535,0.09047632
-4.46923462,5.90978091,0.67210272,0.01624121,3.42814020,5.69710960,0.00668646,0.09143542
-4.46323162,5.84156329,0.65590167,0.01607244,3.41641782,5.63314672,0.00671371,0.09215626
-4.45722861,5.76189739,0.63800630,0.01586497,3.39835242,5.55851876,0.00673675,0.09263709
-4.45122561,5.67176611,0.61865439,0.01562134,3.37416807,5.47408317,0.00675515,0.09287674
-4.44522261,5.57208274,0.59808402,0.01534403,3.34406552,5.38062102,0.00676833,0.09287461
-4.43921961,5.46368309,0.57652932,0.01503543,3.30822422,5.27883333,0.00677562,0.09263072
-4.43321661,5.34732606,0.55421729,0.01469788,3.26680775,5.16934546,0.00677621,0.09214595
-4.42721361,5.22370152,0.53136540,0.01433360,3.21997218,5.05271856,0.00676918,0.09142225
-4.42121061,5.09344409,0.50818017,0.01394477,3.16787626,4.92946631,0.00675354,0.09046299
-4.41520760,4.95715108,0.48485645,0.01353356,3.11069266,4.80007523,0.00672824,0.08927329
-4.40920460,4.81540276,0.46157744,0.01310213,3.04861917,4.66502663,0.00669218,0.08786034
-4.40320160,4.66878317,0.43851512,0.01265272,2.98188903,4.52481832,0.00664431,0.08623374
-4.39719860,4.51789979,0.41583112,0.01218764,2.91077975,4.37998444,0.00658360,0.08440571
-4.39119560,4.36340068,0.39367771,0.01170930,2.83561958,4.23111214,0.00650918,0.08239134
-4.38519260,4.20598815,0.37219892,0.01122027,2.75679166,4.07885402,0.00642032,0.08020866
-4.37918959,4.04642809,0.35153159,0.01072326,2.67473537,3.92393584,0.00631650,0.07787867
-4.37318659,3.88555493,0.33180639,0.01022113,2.58994516,3.76715932,0.00619751,0.07542526
-4.36718359,3.72427208,0.31314857,0.00971686,2.50296695,3.60940017,0.00606344,0.07287511
-4.36118059,3.56354835,0.29567866,0.00921358,2.41439254,3.45160190,0.00591474,0.07025741
-4.35517759,3.40441086,0.27951301,0.00871451,2.32485243,3.29476611,0.00575227,0.06760363
-4.34917459,3.24793520,0.26476415,0.00822295,2.23500743,3.13994004,0.00557732,0.06494723
-4.34317159,3.09523356,0.25154116,0.00774223,2.14553966,2.98820234,0.00539160,0.06232327
-4.33716858,2.94744170,0.23994993,0.00727569,2.05714317,2.84064789,0.00519729,0.05976811
-4.33116558,2.80570522,0.23009343,0.00682665,1.97051458,2.69837233,0.00499698,0.05731904
-4.32516258,2.67116581,0.22207196,0.00639838,1.88634398,2.56245705,0.00479368,0.05501396
-4.31915958,2.54494780,0.21598333,0.00599406,1.80530619,2.43395492,0.00459078,0.05289096
-4.31315658,2.42814510,0.21192301,0.00561676,1.72805253,2.31387708,0.00439198,0.05098806
-4.30715358,2.32180866,0.20998409,0.00526942,1.65520297,2.20318081,0.00420128,0.04934276
