energy_ev,total_up,Se_s_up,Se_p_up,Sn_p_up,Sn_d_up,Zr_p_up,Zr_d_up
-5.55577789,2.22192378,0.00475009,1.56723498,0.17936730,0.00058841,1.59353225,0.93685613
-5.54977489,2.14396095,0.00461214,1.51094540,0.17020553,0.00058622,1.55990777,0.89731297
-5.54377189,2.06759028,0.00446626,1.45580522,0.16081418,0.00058445,1.52756089,0.85821715
-5.53776888,1.99326356,0.00431502,1.40213554,0.15131337,0.00058303,1.49656843,0.81984894
-5.53176588,1.92136199,0.00416078,1.35020767,0.14182162,0.00058189,1.46694675,0.78246526
-5.52576288,1.85219010,0.00400566,1.30023808,0.13245323,0.00058093,1.43865353,0.74629399
-5.51975988,1.78597411,0.00385146,1.25238632,0.12331608,0.00058003,1.41159317,0.71152984
-5.51375688,1.72286479,0.00369967,1.20675612,0.11451004,0.00057905,1.38562552,0.67833214
-5.50775388,1.66294495,0.00355139,1.16339946,0.10612593,0.00057786,1.36057783,0.64682438
-5.50175088,1.60624077,0.00340742,1.12232350,0.09824502,0.00057633,1.33625914,0.61709561
-5.49574787,1.55273647,0.00326819,1.08349974,0.09093919,0.00057432,1.31247647,0.58920352
-5.48974487,1.50239133,0.00313388,1.04687500,0.08427141,0.00057175,1.28905194,0.56317875
-5.48374187,1.45515773,0.00300444,1.01238338,0.07829668,0.00056852,1.26583976,0.53903037
-5.47773887,1.41099929,0.00287964,0.97995841,0.07306316,0.00056461,1.24274203,0.51675185
-5.47173587,1.36990762,0.00275913,0.94954469,0.06861342,0.00056000,1.21972246,0.49632730
-5.46573287,1.33191661,0.00264252,0.92110817,0.06498561,0.00055476,1.19681705,0.47773741
-5.45972986,1.29711320,0.00252942,0.89464446,0.06221455,0.00054898,1.17414099,0.46096485
-5.45372686,1.26564378,0.00241951,0.87018452,0.06033247,0.00054279,1.15189114,0.44599857
-5.44772386,1.23771570,0.00231254,0.84779743,0.05936935,0.00053640,1.13034391,0.43283692
-5.44172086,1.21359343,0.00220839,0.82758995,0.05935290,0.00053003,1.10984834,0.42148927
-5.43571786,1.19358961,0.00210709,0.80970284,0.06030802,0.00052395,1.09081462,0.41197606
-5.42971486,1.17805113,0.00200877,0.79430422,0.06225573,0.00051844,1.07369842,0.40432730
-5.42371186,1.16734099,0.00191374,0.78158009,0.06521177,0.00051381,1.05898179,0.39857955
-5.41770885,1.16181674,0.00182239,0.77172272,0.06918468,0.00051036,1.04715142,0.39477165
-5.41170585,1.16180666,0.00173519,0.76491752,0.07417374,0.00050839,1.03867526,0.39293944
-5.40570285,1.16758502,0.00165268,0.76132903,0.08016665,0.00050816,1.03397871,0.39310975
-5.39969985,1.17934762,0.00157540,0.76108698,0.08713723,0.00050990,1.03342148,0.39529415
-5.39369685,1.19718919,0.00150389,0.76427313,0.09504332,0.00051380,1.03727630,0.39948283
-5.38769385,1.22108390,0.00143863,0.77090979,0.10382485,0.00051998,1.04571060,0.40563898
-5.38169085,1.25087026,0.00138001,0.78095064,0.11340258,0.00052850,1.05877206,0.41369417
-5.37568784,1.28624133,0.00132830,0.79427444,0.12367723,0.00053935,1.07637896,0.42354496
-5.36968484,1.32674110,0.00128368,0.81068224,0.13452948,0.00055245,1.09831569,0.43505120
-5.36368184,1.37176754,0.00124617,0.82989813,0.14582079,0.00056764,1.12423403,0.44803593
-5.35767884,1.42058230,0.00121564,0.85157371,0.15739496,0.00058468,1.15365991,0.46228736
-5.35167584,1.47232688,0.00119185,0.87529617,0.16908074,0.00060330,1.18600578,0.47756251
-5.34567284,1.52604482,0.00117440,0.90059951,0.18069514,0.00062315,1.22058780,0.49359270
-5.33966983,1.58070869,0.00116282,0.92697848,0.19204750,0.00064384,1.25664732,0.51009045
-5.33366683,1.63525098,0.00115651,0.95390446,0.20294426,0.00066496,1.29337551,0.52675759
-5.32766383,1.68859727,0.00115481,0.98084254,0.21319403,0.00068606,1.32994023,0.54329403
-5.32166083,1.73970013,0.00115702,1.00726881,0.22261298,0.00070671,1.36551365,0.55940689
-5.31565783,1.78757213,0.00116240,1.03268711,0.23103017,0.00072650,1.39929963,0.57481934
-5.30965483,1.83131647,0.00117023,1.05664419,0.23829268,0.00074503,1.43055940,0.58927875
-5.30365183,1.87015350,0.00117976,1.07874268,0.24427019,0.00076193,1.45863445,0.60256377
-5.29764882,1.90344214,0.00119031,1.09865106,0.24885894,0.00077692,1.48296568,0.61448977
-5.29164582,1.93069507,0.00120122,1.11611029,0.25198476,0.00078974,1.50310795,0.62491257
-5.28564282,1.95158714,0.00121186,1.13093685,0.25360508,0.00080022,1.51873952,0.63373015
-5.27963982,1.96595676,0.00122169,1.14302195,0.25370982,0.00080825,1.52966604,0.64088235
-5.27363682,1.97380033,0.00123019,1.15232742,0.25232114,0.00081380,1.53581920,0.64634858
-5.26763382,1.97526045,0.00123692,1.15887834,0.24949205,0.00081690,1.53725023,0.65014384
-5.26163082,1.97060844,0.00124146,1.16275319,0.24530396,0.00081765,1.53411884,0.65231321
-5.25562781,1.96022270,0.00124348,1.16407212,0.23986336,0.00081621,1.52667831,0.65292533
-5.24962481,1.94456388,0.00124265,1.16298415,0.23329767,0.00081277,1.51525763,0.65206518
-5.24362181,1.92414863,0.00123873,1.15965413,0.22575069,0.00080758,1.50024184,0.64982679
-5.23761881,1.89952313,0.00123148,1.15425028,0.21737764,0.00080089,1.48205146,0.64630618
-5.23161581,1.87123804,0.00122072,1.14693294,0.20834021,0.00079298,1.46112214,0.64159501
-5.22561281,1.83982600,0.00120632,1.13784540,0.19880177,0.00078413,1.43788563,0.63577539
-5.21960980,1.80578270,0.00118819,1.12710695,0.18892289,0.00077460,1.41275270,0.62891600
-5.21360680,1.76955243,0.00116628,1.11480877,0.17885756,0.00076464,1.38609898,0.62106973
-5.20760380,1.73151843,0.00114059,1.10101253,0.16874989,0.00075445,1.35825395,0.61227300
-5.20160080,1.69199828,0.00111121,1.08575188,0.15873181,0.00074420,1.32949371,0.60254656
-5.19559780,1.65124420,0.00107824,1.06903627,0.14892138,0.00073405,1.30003728,0.59189778
-5.18959480,1.60944770,0.00104189,1.05085714,0.13942208,0.00072406,1.27004666,0.58032412
-5.18359180,1.56674823,0.00100241,1.03119554,0.13032275,0.00071430,1.23963014,0.56781747
-5.17758879,1.52324458,0.00096011,1.01003100,0.12169827,0.00070477,1.20884849,0.55436911
-5.17158579,1.47900850,0.00091536,0.98735073,0.11361073,0.00069543,1.17772353,0.53997485
-5.16558279,1.43409924,0.00086861,0.96315878,0.10611104,0.00068625,1.14624834,0.52464002
-5.15957979,1.38857812,0.00082032,0.93748436,0.09924085,0.00067712,1.11439860,0.50838399
-5.15357679,1.34252226,0.00077102,0.91038901,0.09303443,0.00066797,1.08214408,0.49124394
-5.14757379,1.29603648,0.00072126,0.88197202,0.08752065,0.00065870,1.04945997,0.47327766
-5.14157079,1.24926287,0.00067158,0.85237401,0.08272468,0.00064921,1.01633714,0.45456516
-5.13556778,1.20238738,0.00062256,0.82177817,0.07866944,0.00063944,0.98279106,0.43520914
-5.12956478,1.15564325,0.00057476,0.79040949,0.07537661,0.00062933,0.94886876,0.41533421
-5.12356178,1.10931101,0.00052871,0.75853162,0.07286725,0.00061886,0.91465374,0.39508497
-5.11755878,1.06371527,0.00048493,0.72644190,0.07116191,0.00060804,0.88026850,0.37462307
-5.11155578,1.01921846,0.00044388,0.69446455,0.07028026,0.00059689,0.84587481,0.35412343
-5.10555278,0.97621189,0.00040598,0.66294252,0.07024031,0.00058552,0.81167165,0.33376987
-5.09954977,0.93510474,0.00037162,0.63222833,0.07105720,0.00057401,0.77789125,0.31375028
-5.09354677,0.89631149,0.00034110,0.60267432,0.07274173,0.00056252,0.74479327,0.29425173
-5.08754377,0.86023855,0.00031468,0.57462285,0.07529866,0.00055119,0.71265773,0.27545564
-5.08154077,0.82727071,0.00029256,0.54839674,0.07872490,0.00054022,0.68177703,0.25753323
-5.07553777,0.79775813,0.00027488,0.52429056,0.08300776,0.00052979,0.65244753,0.24064156
-5.06953477,0.77200450,0.00026172,0.50256289,0.08812336,0.00052008,0.62496113,0.22492016
-5.06353177,0.75025693,0.00025313,0.48343008,0.09403525,0.00051128,0.59959738,0.21048848
-5.05752876,0.73269807,0.00024907,0.46706160,0.10069342,0.00050354,0.57661640,0.19744412
-5.05152576,0.71944073,0.00024949,0.45357719,0.10803380,0.00049700,0.55625301,0.18586199
-5.04552276,0.71052529,0.00025428,0.44304585,0.11597825,0.00049177,0.53871222,0.17579426
-5.03951976,0.70591985,0.00026331,0.43548655,0.12443514,0.00048793,0.52416616,0.16727104
-5.03351676,0.70552314,0.00027639,0.43087072,0.13330048,0.00048550,0.51275262,0.16030175
-5.02751376,0.70916986,0.00029332,0.42912612,0.14245967,0.00048449,0.50457481,0.15487705
-5.02151076,0.71663813,0.00031388,0.43014192,0.15178971,0.00048486,0.49970233,0.15097102
-5.01550775,0.72765844,0.00033780,0.43377459,0.16116186,0.00048653,0.49817301,0.14854366
-5.00950475,0.74192376,0.00036483,0.43985430,0.17044468,0.00048941,0.49999515,0.14754332
-5.00350175,0.75909989,0.00039466,0.44819133,0.17950722,0.00049336,0.50514986,0.14790905
-4.99749875,0.77883568,0.00042700,0.45858219,0.18822229,0.00049825,0.51359309,0.14957262
-4.99149575,0.80077230,0.00046154,0.47081509,0.19646967,0.00050390,0.52525698,0.15246019
-4.98549275,0.82455117,0.00049794,0.48467433,0.20413908,0.00051016,0.54005018,0.15649339
-4.97948974,0.84982007,0.00053588,0.49994359,0.21113281,0.00051686,0.55785709,0.16158998
-4.97348674,0.87623707,0.00057500,0.51640785,0.21736776,0.00052384,0.57853586,0.16766383
-4.96748374,0.90347231,0.00061496,0.53385385,0.22277707,0.00053094,0.60191516,0.17462451
-4.96148074,0.93120754,0.00065540,0.55206943,0.22731095,0.00053801,0.62779015,0.18237636
-4.95547774,0.95913372,0.00069593,0.57084158,0.23093697,0.00054492,0.65591779,0.19081732
-4.94947474,0.98694706,0.00073618,0.58995383,0.23363963,0.00055153,0.68601205,0.19983757
-4.94347174,1.01434410,0.00077576,0.60918308,0.23541934,0.00055774,0.71773965,0.20931825
-4.93746873,1.04101633,0.00081427,0.62829649,0.23629098,0.00056342,0.75071675,0.21913037
-4.93146573,1.06664526,0.00085129,0.64704871,0.23628192,0.00056847,0.78450738,0.22913413
-4.92546273,1.09089843,0.00088641,0.66518003,0.23542998,0.00057277,0.81862407,0.23917884
-4.91945973,1.11342719,0.00091919,0.68241574,0.23378107,0.00057623,0.85253117,0.24910356
-4.91345673,1.13386664,0.00094922,0.69846702,0.23138708,0.00057872,0.88565110,0.25873857
-4.90745373,1.15183823,0.00097608,0.71303370,0.22830385,0.00058012,0.91737384,0.26790765
-4.90145073,1.16695522,0.00099935,0.72580872,0.22458942,0.00058033,0.94706934,0.27643133
-4.89544772,1.17883088,0.00101865,0.73648454,0.22030275,0.00057921,0.97410276,0.28413081
-4.88944472,1.18708923,0.00103362,0.74476097,0.21550286,0.00057665,0.99785197,0.29083258
-4.88344172,1.19137793,0.00104394,0.75035440,0.21024845,0.00057254,1.01772659,0.29637350
-4.87743872,1.19138252,0.00104934,0.75300772,0.20459795,0.00056675,1.03318771,0.30060607
-4.87143572,1.18684141,0.00104961,0.75250055,0.19861001,0.00055922,1.04376746,0.30340367
-4.86543272,1.17756047,0.00104464,0.74865912,0.19234426,0.00054987,1.04908726,0.30466550
-4.85942971,1.16342650,0.00103435,0.74136519,0.18586234,0.00053865,1.04887385,0.30432089
-4.85342671,1.14441866,0.00101879,0.73056357,0.17922891,0.00052555,1.04297229,0.30233278
-4.84742371,1.12061690,0.00099808,0.71626751,0.17251268,0.00051061,1.03135497,0.29870014
-4.84142071,1.09220698,0.00097244,0.69856184,0.16578724,0.00049388,1.01412630,0.29345919
-4.83541771,1.05948144,0.00094218,0.67760339,0.15913159,0.00047546,0.99152251,0.28668325
-4.82941471,1.02283642,0.00090770,0.65361873,0.15263024,0.00045550,0.96390673,0.27848133
-4.82341171,0.98276434,0.00086947,0.62689919,0.14637294,0.00043416,0.93175936,0.26899538
-4.81740870,0.93984268,0.00082804,0.59779350,0.14045383,0.00041168,0.89566421,0.25839643
-4.81140570,0.89471943,0.00078399,0.56669828,0.13497020,0.00038828,0.85629112,0.24687966
-4.80540270,0.84809576,0.00073798,0.53404686,0.13002069,0.00036423,0.81437580,0.23465886
-4.79939970,0.80070694,0.00069067,0.50029713,0.12570327,0.00033982,0.77069790,0.22196026
-4.79339670,0.75330224,0.00064273,0.46591875,0.12211279,0.00031533,0.72605827,0.20901623
-4.78739370,0.70662487,0.00059483,0.43138057,0.11933847,0.00029106,0.68125655,0.19605909
-4.78139070,0.66139275,0.00054762,0.39713867,0.11746133,0.00026732,0.63706988,0.18331522
-4.77538769,0.61828110,0.00050171,0.36362556,0.11655174,0.00024437,0.59423368,0.17099975
-4.76938469,0.57790739,0.00045769,0.33124095,0.11666722,0.00022249,0.55342523,0.15931208
-4.76338169,0.54081929,0.00041606,0.30034438,0.11785059,0.00020194,0.51525048,0.14843228
-4.75737869,0.50748582,0.00037730,0.27124986,0.12012865,0.00018294,0.48023439,0.13851846
-4.75137569,0.47829204,0.00034180,0.24422266,0.12351133,0.00016570,0.44881504,0.12970520
-4.74537269,0.45353700,0.00030991,0.21947795,0.12799150,0.00015041,0.42134126,0.12210293
-4.73936968,0.43343489,0.00028189,0.19718138,0.13354540,0.00013724,0.39807346,0.11579816
-4.73336668,0.41811883,0.00025799,0.17745120,0.14013357,0.00012631,0.37918746,0.11085451
-4.72736368,0.40764688,0.00023835,0.16036150,0.14770241,0.00011775,0.36478044,0.10731425
-4.72136068,0.40200964,0.00022310,0.14594647,0.15618611,0.00011166,0.35487866,0.10520028
-4.71535768,0.40113871,0.00021232,0.13420499,0.16550886,0.00010811,0.34944603,0.10451825
-4.70935468,0.40491542,0.00020603,0.12510546,0.17558732,0.00010716,0.34839307,0.10525870
-4.70335168,0.41317918,0.00020423,0.11859038,0.18633298,0.00010886,0.35158554,0.10739902
-4.69734867,0.42573490,0.00020688,0.11458052,0.19765450,0.00011323,0.35885219,0.11090508
-4.69134567,0.44235914,0.00021390,0.11297841,0.20945966,0.00012026,0.36999131,0.11573247
-4.68534267,0.46280453,0.00022520,0.11367107,0.22165699,0.00012995,0.38477570,0.12182718
-4.67933967,0.48680256,0.00024062,0.11653195,0.23415687,0.00014225,0.40295606,0.12912587
-4.67333667,0.51406462,0.00025998,0.12142212,0.24687209,0.00015707,0.42426269,0.13755568
-4.66733367,0.54428161,0.00028305,0.12819079,0.25971795,0.00017433,0.44840582,0.14703359
-4.66133067,0.57712233,0.00030957,0.13667542,0.27261177,0.00019388,0.47507484,0.15746573
-4.65532766,0.61223143,0.00033920,0.14670151,0.28547213,0.00021556,0.50393681,0.16874643
-4.64932466,0.64922708,0.00037158,0.15808244,0.29821783,0.00023913,0.53463495,0.18075756
-4.64332166,0.68769942,0.00040627,0.17061958,0.31076678,0.00026437,0.56678740,0.19336815
-4.63731866,0.72721011,0.00044279,0.18410285,0.32303506,0.00029097,0.59998711,0.20643449
-4.63131566,0.76729371,0.00048061,0.19831204,0.33493627,0.00031862,0.63380315,0.21980098
-4.62531266,0.80746125,0.00051914,0.21301896,0.34638146,0.00034697,0.66778395,0.23330179
-4.61930965,0.84720653,0.00055777,0.22799058,0.35727960,0.00037563,0.70146279,0.24676338
-4.61330665,0.88601493,0.00059585,0.24299314,0.36753893,0.00040423,0.73436560,0.26000801
-4.60730365,0.92337505,0.00063271,0.25779720,0.37706901,0.00043238,0.76602110,0.27285806
-4.60130065,0.95879255,0.00066771,0.27218340,0.38578352,0.00045970,0.79597289,0.28514110
-4.59529765,0.99180581,0.00070020,0.28594888,0.39360376,0.00048583,0.82379323,0.29669550
-4.58929465,1.02200268,0.00072958,0.29891381,0.40046251,0.00051046,0.84909770,0.30737636
-4.58329165,1.04903731,0.00075531,0.31092787,0.40630813,0.00053332,0.87156005,0.31706139
-4.57728864,1.07264614,0.00077692,0.32187631,0.41110857,0.00055420,0.89092644,0.32565638
-4.57128564,1.09266191,0.00079403,0.33168500,0.41485496,0.00057298,0.90702796,0.33310005
-4.56528264,1.10902471,0.00080635,0.34032431,0.41756444,0.00058960,0.91979074,0.33936776
-4.55927964,1.12178898,0.00081372,0.34781131,0.41928195,0.00060410,0.92924266,0.34447388
-4.55327664,1.13112591,0.00081610,0.35421015,0.42008076,0.00061660,0.93551609,0.34847254
-4.54727364,1.13732037,0.00081357,0.35963036,0.42006146,0.00062730,0.93884603,0.35145658
-4.54127064,1.14076242,0.00080631,0.36422294,0.41934944,0.00063648,0.93956354,0.35355463
-4.53526763,1.14193322,0.00079463,0.36817441,0.41809073,0.00064450,0.93808435,0.35492636
-4.52926463,1.14138581,0.00077895,0.37169885,0.41644648,0.00065175,0.93489297,0.35575596
-4.52326163,1.13972147,0.00075976,0.37502822,0.41458613,0.00065866,0.93052289,0.35624416
-4.51725863,1.13756264,0.00073760,0.37840141,0.41267969,0.00066570,0.92553363,0.35659913
-4.51125563,1.13552364,0.00071309,0.38205244,0.41088948,0.00067328,0.92048565,0.35702656
-4.50525263,1.13418059,0.00068686,0.38619830,0.40936178,0.00068183,0.91591441,0.35771954
-4.49924962,1.13404213,0.00065953,0.39102714,0.40821884,0.00069170,0.91230470,0.35884861
-4.49324662,1.13552235,0.00063171,0.39668727,0.40755177,0.00070317,0.91006667,0.36055259
-4.48724362,1.13891752,0.00060397,0.40327766,0.40741465,0.00071643,0.90951469,0.36293059
-4.48124062,1.14438776,0.00057681,0.41084037,0.40782031,0.00073157,0.91085032,0.36603574
-4.47523762,1.15194487,0.00055067,0.41935539,0.40873800,0.00074857,0.91415012,0.36987087
-4.46923462,1.16144691,0.00052589,0.42873820,0.41009320,0.00076726,0.91935918,0.37438654
-4.46323162,1.17259999,0.00050274,0.43884026,0.41176952,0.00078737,0.92629067,0.37948136
-4.45722861,1.18496735,0.00048138,0.44945250,0.41361280,0.00080853,0.93463155,0.38500495
-4.45122561,1.19798526,0.00046187,0.46031163,0.41543700,0.00083023,0.94395415,0.39076306
-4.44522261,1.21098506,0.00044421,0.47110910,0.41703185,0.00085191,0.95373326,0.39652490
-4.43921961,1.22322040,0.00042830,0.48150239,0.41817167,0.00087292,0.96336771,0.40203223
-4.43321661,1.23389820,0.00041397,0.49112789,0.41862509,0.00089258,0.97220558,0.40700982
-4.42721361,1.24221197,0.00040102,0.49961511,0.41816507,0.00091018,0.97957175,0.41117673
-4.42121061,1.24737590,0.00038918,0.50660126,0.41657876,0.00092504,0.98479650,0.41425801
-4.41520760,1.24865798,0.00037819,0.51174575,0.41367680,0.00093650,0.98724373,0.41599602
-4.40920460,1.24541075,0.00036775,0.51474379,0.40930146,0.00094398,0.98633764,0.41616119
-4.40320160,1.23709815,0.00035760,0.51533855,0.40333343,0.00094697,0.98158650,0.41456137
-4.39719860,1.22331739,0.00034747,0.51333130,0.39569686,0.00094509,0.97260246,0.41104967
-4.39119560,1.20381496,0.00033713,0.50858909,0.38636252,0.00093807,0.95911676,0.40553019
-4.38519260,1.17849606,0.00032640,0.50104972,0.37534892,0.00092577,0.94098960,0.39796167
-4.37918959,1.14742744,0.00031515,0.49072372,0.36272154,0.00090819,0.91821441,0.38835882
-4.37318659,1.11083362,0.00030327,0.47769348,0.34859018,0.00088547,0.89091662,0.37679135
-4.36718359,1.06908697,0.00029073,0.46210956,0.33310467,0.00085788,0.85934719,0.36338092
-4.36118059,1.02269246,0.00027756,0.44418441,0.31644930,0.00082580,0.82387139,0.34829615
-4.35517759,0.97226796,0.00026381,0.42418406,0.29883616,0.00078973,0.78495360,0.33174611
-4.34917459,0.91852124,0.00024960,0.40241808,0.28049796,0.00075024,0.74313915,0.31397259
-4.34317159,0.86222503,0.00023509,0.37922837,0.26168051,0.00070797,0.69903403,0.29524160
-4.33716858,0.80419129,0.00022048,0.35497749,0.24263540,0.00066362,0.65328369,0.27583457
-4.33116558,0.74524597,0.00020599,0.33003682,0.22361310,0.00061788,0.60655195,0.25603970
-4.32516258,0.68620547,0.00019190,0.30477537,0.20485692,0.00057147,0.55950085,0.23614375
-4.31915958,0.62785560,0.00017848,0.27954948,0.18659791,0.00052508,0.51277253,0.21642478
-4.31315658,0.57093401,0.00016607,0.25469384,0.16905100,0.00047937,0.46697356,0.19714591
-4.30715358,0.51611643,0.00015500,0.23051423,0.15241240,0.00043496,0.42266245,0.17855056
