energy_ev,total_up,N_s_up,N_p_up,Nb_p_up,Nb_d_up,Te_p_up,Te_d_up
-5.66383192,1.88867617,0.00946337,0.50035575,2.21482241,0.33708681,0.75134999,0.00000000
-5.65782891,1.81313007,0.00935085,0.47904993,2.11988856,0.32463447,0.72102971,0.00000000
-5.65182591,1.73108169,0.00919630,0.45605025,2.01788622,0.31077811,0.68827476,0.00000000
-5.64582291,1.64352874,0.00899958,0.43162717,1.90993689,0.29571744,0.65348651,0.00000000
-5.63981991,1.55158277,0.00876159,0.40607830,1.79728786,0.27967758,0.61710759,0.00000000
-5.63381691,1.45643580,0.00848426,0.37971935,1.68127416,0.26290186,0.57960919,0.00000000
-5.62781391,1.35932515,0.00817044,0.35287477,1.56327790,0.24564424,0.54147789,0.00000000
-5.62181091,1.26149826,0.00782380,0.32586820,1.44468720,0.22816181,0.50320253,0.00000000
-5.61580790,1.16417877,0.00744866,0.29901349,1.32685645,0.21070759,0.46526181,0.00000000
-5.60980490,1.06853537,0.00704991,0.27260643,1.21106978,0.19352394,0.42811277,0.00000000
-5.60380190,0.97565437,0.00663277,0.24691760,1.09850907,0.17683675,0.39218083,0.00000000
-5.59779890,0.88651683,0.00620268,0.22218660,0.99022763,0.16085065,0.35785135,0.00000000
-5.59179590,0.80198070,0.00576513,0.19861778,0.88713032,0.14574522,0.32546306,0.00000000
-5.58579290,0.72276831,0.00532547,0.17637752,0.78996030,0.13167235,0.29530331,0.00000000
-5.57978989,0.64945890,0.00488882,0.15559304,0.69929249,0.11875459,0.26760505,0.00000000
-5.57378689,0.58248609,0.00445993,0.13635270,0.61553328,0.10708458,0.24254553,0.00000000
-5.56778389,0.52213963,0.00404308,0.11870753,0.53892594,0.09672527,0.22024645,0.00000000
-5.56178089,0.46857094,0.00364201,0.10267392,0.46956071,0.08771098,0.20077536,0.00000000
-5.55577789,0.42180159,0.00325985,0.08823704,0.40738882,0.08004897,0.18414806,0.00000000
-5.54977489,0.38173406,0.00289915,0.07535502,0.35223917,0.07372154,0.17033185,0.00000000
-5.54377189,0.34816404,0.00256181,0.06396339,0.30383685,0.06868833,0.15924928,0.00000000
-5.53776888,0.32079373,0.00224913,0.05397964,0.26182239,0.06488894,0.15078233,0.00000000
-5.53176588,0.29924538,0.00196183,0.04530784,0.22577089,0.06224551,0.14477679,0.00000000
-5.52576288,0.28307496,0.00170012,0.03784290,0.19521049,0.06066540,0.14104684,0.00000000
-5.51975988,0.27178534,0.00146371,0.03147453,0.16963931,0.06004374,0.13937966,0.00000000
-5.51375688,0.26483896,0.00125193,0.02609074,0.14854081,0.06026596,0.13954002,0.00000000
-5.50775388,0.26166986,0.00106376,0.02158077,0.13139704,0.06121027,0.14127504,0.00000000
-5.50175088,0.26169500,0.00089793,0.01783759,0.11769986,0.06274996,0.14431888,0.00000000
-5.49574787,0.26432494,0.00075295,0.01475974,0.10696003,0.06475573,0.14839749,0.00000000
-5.48974487,0.26897386,0.00062720,0.01225274,0.09871440,0.06709792,0.15323349,0.00000000
-5.48374187,0.27506904,0.00051899,0.01023005,0.09253121,0.06964872,0.15855106,0.00000000
-5.47773887,0.28205985,0.00042662,0.00861355,0.08801390,0.07228428,0.16408085,0.00000000
-5.47173587,0.28942607,0.00034838,0.00733380,0.08480348,0.07488683,0.16956489,0.00000000
-5.46573287,0.29668577,0.00028263,0.00632994,0.08257986,0.07734670,0.17476132,0.00000000
-5.45972986,0.30340244,0.00022783,0.00554940,0.08106222,0.07956418,0.17944903,0.00000000
-5.45372686,0.30919137,0.00018252,0.00494751,0.08000875,0.08145128,0.18343179,0.00000000
-5.44772386,0.31372507,0.00014540,0.00448700,0.07921580,0.08293324,0.18654204,0.00000000
-5.44172086,0.31673765,0.00011527,0.00413745,0.07851662,0.08394977,0.18864402,0.00000000
-5.43571786,0.31802797,0.00009108,0.00387473,0.07777993,0.08445601,0.18963611,0.00000000
-5.42971486,0.31746140,0.00007191,0.00368049,0.07690815,0.08442304,0.18945246,0.00000000
-5.42371186,0.31497017,0.00005699,0.00354174,0.07583562,0.08383813,0.18806360,0.00000000
-5.41770885,0.31055236,0.00004567,0.00345042,0.07452668,0.08270446,0.18547622,0.00000000
-5.41170585,0.30426930,0.00003742,0.00340311,0.07297381,0.08104050,0.18173193,0.00000000
-5.40570285,0.29624183,0.00003186,0.00340084,0.07119570,0.07887901,0.17690526,0.00000000
-5.39969985,0.28664530,0.00002870,0.00344897,0.06923548,0.07626570,0.17110085,0.00000000
-5.39369685,0.27570370,0.00002776,0.00355717,0.06715902,0.07325757,0.16444996,0.00000000
-5.38769385,0.26368310,0.00002897,0.00373951,0.06505334,0.06992113,0.15710662,0.00000000
-5.38169085,0.25088470,0.00003237,0.00401460,0.06302525,0.06633037,0.14924340,0.00000000
-5.37568784,0.23763780,0.00003811,0.00440580,0.06120013,0.06256484,0.14104712,0.00000000
-5.36968484,0.22429294,0.00004641,0.00494150,0.05972096,0.05870760,0.13271458,0.00000000
-5.36368184,0.21121544,0.00005763,0.00565541,0.05874739,0.05484340,0.12444859,0.00000000
-5.35767884,0.19877957,0.00007220,0.00658682,0.05845513,0.05105700,0.11645426,0.00000000
-5.35167584,0.18736335,0.00009066,0.00778084,0.05903520,0.04743168,0.10893583,0.00000000
-5.34567284,0.17734426,0.00011366,0.00928859,0.06069326,0.04404803,0.10209390,0.00000000
-5.33966983,0.16909554,0.00014194,0.01116722,0.06364880,0.04098301,0.09612324,0.00000000
-5.33366683,0.16298319,0.00017633,0.01347979,0.06813396,0.03830921,0.09121100,0.00000000
-5.32766383,0.15936347,0.00021775,0.01629494,0.07439202,0.03609443,0.08753536,0.00000000
-5.32166083,0.15858061,0.00026720,0.01968633,0.08267520,0.03440135,0.08526443,0.00000000
-5.31565783,0.16096464,0.00032572,0.02373177,0.09324187,0.03328744,0.08455533,0.00000000
-5.30965483,0.16682897,0.00039442,0.02851206,0.10635282,0.03280489,0.08555336,0.00000000
-5.30365183,0.17646756,0.00047441,0.03410948,0.12226669,0.03300064,0.08839101,0.00000000
-5.29764882,0.19015153,0.00056678,0.04060599,0.14123442,0.03391632,0.09318683,0.00000000
-5.29164582,0.20812506,0.00067260,0.04808106,0.16349280,0.03558826,0.10004406,0.00000000
-5.28564282,0.23060053,0.00079283,0.05660929,0.18925721,0.03804728,0.10904891,0.00000000
-5.27963982,0.25775295,0.00092835,0.06625772,0.21871366,0.04131850,0.12026858,0.00000000
-5.27363682,0.28971385,0.00107984,0.07708307,0.25201048,0.04542093,0.13374896,0.00000000
-5.26763382,0.32656482,0.00124779,0.08912886,0.28924985,0.05036712,0.14951225,0.00000000
-5.26163082,0.36833096,0.00143246,0.10242259,0.33047955,0.05616258,0.16755451,0.00000000
-5.25562781,0.41497473,0.00163380,0.11697307,0.37568542,0.06280534,0.18784324,0.00000000
-5.24962481,0.46639046,0.00185146,0.13276805,0.42478476,0.07028540,0.21031543,0.00000000
-5.24362181,0.52239996,0.00208476,0.14977224,0.47762133,0.07858434,0.23487593,0.00000000
-5.23761881,0.58274971,0.00233263,0.16792579,0.53396205,0.08767500,0.26139659,0.00000000
-5.23161581,0.64710986,0.00259364,0.18714347,0.59349596,0.09752142,0.28971617,0.00000000
-5.22561281,0.71507536,0.00286600,0.20731444,0.65583552,0.10807888,0.31964120,0.00000000
-5.21960980,0.78616938,0.00314756,0.22830283,0.72052046,0.11929423,0.35094782,0.00000000
-5.21360680,0.85984904,0.00343582,0.24994900,0.78702421,0.13110650,0.38338474,0.00000000
-5.20760380,0.93551346,0.00372801,0.27207162,0.85476278,0.14344768,0.41667706,0.00000000
-5.20160080,1.01251381,0.00402107,0.29447035,0.92310586,0.15624377,0.45053107,0.00000000
-5.19559780,1.09016513,0.00431179,0.31692926,0.99138979,0.16941597,0.48463975,0.00000000
-5.18959480,1.16775952,0.00459679,0.33922070,1.05893205,0.18288205,0.51868880,0.00000000
-5.18359180,1.24458009,0.00487263,0.36110960,1.12504665,0.19655768,0.55236288,0.00000000
-5.17758879,1.31991528,0.00513590,0.38235811,1.18905985,0.21035792,0.58535202,0.00000000
-5.17158579,1.39307287,0.00538324,0.40273032,1.25032571,0.22419844,0.61735760,0.00000000
-5.16558279,1.46339332,0.00561145,0.42199704,1.30824087,0.23799681,0.64809806,0.00000000
-5.15957979,1.53026171,0.00581757,0.43994047,1.36225797,0.25167337,0.67731366,0.00000000
-5.15357679,1.59311823,0.00599892,0.45635867,1.41189738,0.26515209,0.70477055,0.00000000
-5.14757379,1.65146655,0.00615316,0.47106965,1.45675675,0.27836097,0.73026376,0.00000000
-5.14157079,1.70488025,0.00627840,0.48391510,1.49651826,0.29123228,0.75361906,0.00000000
-5.13556778,1.75300692,0.00637315,0.49476366,1.53095328,0.30370246,0.77469390,0.00000000
-5.12956478,1.79557033,0.00643645,0.50351367,1.55992462,0.31571181,0.79337720,0.00000000
-5.12356178,1.83237045,0.00646787,0.51009529,1.58338626,0.32720399,0.80958839,0.00000000
-5.11755878,1.86328194,0.00646754,0.51447215,1.60138080,0.33812533,0.82327565,0.00000000
-5.11155578,1.88825109,0.00643615,0.51664231,1.61403500,0.34842413,0.83441368,0.00000000
-5.10555278,1.90729178,0.00637500,0.51663859,1.62155350,0.35804992,0.84300113,0.00000000
-5.09954977,1.92048075,0.00628598,0.51452837,1.62421123,0.36695290,0.84905803,0.00000000
-5.09354677,1.92795247,0.00617157,0.51041258,1.62234486,0.37508350,0.85262324,0.00000000
-5.08754377,1.92989399,0.00603487,0.50442422,1.61634352,0.38239220,0.85375226,0.00000000
-5.08154077,1.92654005,0.00587952,0.49672608,1.60663928,0.38882975,0.85251548,0.00000000
-5.07553777,1.91816855,0.00570975,0.48750795,1.59369754,0.39434768,0.84899700,0.00000000
-5.06953477,1.90509669,0.00553031,0.47698311,1.57800776,0.39889929,0.84329391,0.00000000
-5.06353177,1.88767754,0.00534644,0.46538440,1.56007456,0.40244102,0.83551635,0.00000000
-5.05752876,1.86629736,0.00516382,0.45295964,1.54040948,0.40493419,0.82578787,0.00000000
-5.05152576,1.84137327,0.00498851,0.43996671,1.51952345,0.40634715,0.81424633,0.00000000
-5.04552276,1.81335125,0.00482688,0.42666834,1.49791999,0.40665756,0.80104498,0.00000000
-5.03951976,1.78270423,0.00468554,0.41332659,1.47608917,0.40585495,0.78635353,0.00000000
-5.03351676,1.74992993,0.00457117,0.40019742,1.45450233,0.40394321,0.77035917,0.00000000
-5.02751376,1.71554832,0.00449051,0.38752519,1.43360732,0.40094295,0.75326705,0.00000000
-5.02151076,1.68009823,0.00445011,0.37553748,1.41382427,0.39689360,0.73530023,0.00000000
-5.01550775,1.64413295,0.00445627,0.36444027,1.39554178,0.39185498,0.71669878,0.00000000
-5.00950475,1.60821458,0.00451484,0.35441364,1.37911320,0.38590832,0.69771786,0.00000000
-5.00350175,1.57290694,0.00463105,0.34560803,1.36485305,0.37915645,0.67862475,0.00000000
-4.99749875,1.53876694,0.00480933,0.33814139,1.35303336,0.37172313,0.65969468,0.00000000
-4.99149575,1.50633448,0.00505314,0.33209694,1.34387982,0.36375141,0.64120553,0.00000000
-4.98549275,1.47612095,0.00536478,0.32752198,1.33756785,0.35540102,0.62343147,0.00000000
-4.97948974,1.44859659,0.00574520,0.32442739,1.33421838,0.34684472,0.60663575,0.00000000
-4.97348674,1.42417709,0.00619388,0.32278817,1.33389358,0.33826382,0.59106280,0.00000000
-4.96748374,1.40320989,0.00670869,0.32254466,1.33659264,0.32984284,0.57693010,0.00000000
-4.96148074,1.38596077,0.00728579,0.32360459,1.34224785,0.32176364,0.56441999,0.00000000
-4.95547774,1.37260132,0.00791957,0.32584580,1.35072112,0.31419912,0.55367199,0.00000000
-4.94947474,1.36319807,0.00860265,0.32911955,1.36180140,0.30730682,0.54477602,0.00000000
-4.94347174,1.35770387,0.00932596,0.33325432,1.37520330,0.30122272,0.53776681,0.00000000
-4.93746873,1.35595221,0.01007881,0.33805994,1.39056717,0.29605547,0.53262005,0.00000000
-4.93146573,1.35765513,0.01084909,0.34333207,1.40746103,0.29188142,0.52925047,0.00000000
-4.92546273,1.36240496,0.01162350,0.34885681,1.42538472,0.28874068,0.52751210,0.00000000
-4.91945973,1.36968046,0.01238786,0.35441533,1.44377626,0.28663442,0.52720099,0.00000000
-4.91345673,1.37885725,0.01312744,0.35978857,1.46202076,0.28552365,0.52806013,0.00000000
-4.90745373,1.38922256,0.01382735,0.36476178,1.47946174,0.28532960,0.52978678,0.00000000
-4.90145073,1.39999388,0.01447295,0.36912892,1.49541479,0.28593562,0.53204183,0.00000000
-4.89544772,1.41034117,0.01505032,0.37269677,1.50918334,0.28719080,0.53446083,0.00000000
-4.88944472,1.41941167,0.01554661,0.37528885,1.52007608,0.28891493,0.53666637,0.00000000
-4.88344172,1.42635662,0.01595053,0.37674885,1.52742564,0.29090486,0.53828132,0.00000000
-4.87743872,1.43035889,0.01625263,0.37694374,1.53060776,0.29294185,0.53894220,0.00000000
-4.87143572,1.43066023,0.01644566,0.37576643,1.52906040,0.29479965,0.53831236,0.00000000
-4.86543272,1.42658734,0.01652479,0.37313789,1.52230198,0.29625301,0.53609425,0.00000000
-4.85942971,1.41757548,0.01648777,0.36900871,1.50994802,0.29708617,0.53204030,0.00000000
-4.85342671,1.40318869,0.01633498,0.36336012,1.49172542,0.29710107,0.52596199,0.00000000
-4.84742371,1.38313596,0.01606942,0.35620435,1.46748384,0.29612482,0.51773679,0.00000000
-4.84142071,1.35728249,0.01569661,0.34758437,1.43720351,0.29401619,0.50731262,0.00000000
-4.83541771,1.32565576,0.01522436,0.33757294,1.40099918,0.29067081,0.49470994,0.00000000
-4.82941471,1.28844633,0.01466252,0.32627105,1.35911985,0.28602499,0.48002116,0.00000000
-4.82341171,1.24600322,0.01402264,0.31380574,1.31194445,0.28005783,0.46340785,0.00000000
-4.81740870,1.19882444,0.01331759,0.30032734,1.25997332,0.27279184,0.44509570,0.00000000
-4.81140570,1.14754301,0.01256118,0.28600621,1.20381609,0.26429186,0.42536770,0.00000000
-4.80540270,1.09290930,0.01176772,0.27102902,1.14417622,0.25466258,0.40455592,0.00000000
-4.79939970,1.03577042,0.01095162,0.25559480,1.08183304,0.24404472,0.38303221,0.00000000
-4.79339670,0.97704765,0.01012701,0.23991074,1.01762176,0.23261011,0.36119833,0.00000000
-4.78739370,0.91771277,0.00930742,0.22418787,0.95241250,0.22055606,0.33947588,0.00000000
-4.78139070,0.85876417,0.00850544,0.20863682,0.88708891,0.20809903,0.31829639,0.00000000
-4.77538769,0.80120361,0.00773251,0.19346377,0.82252730,0.19546818,0.29809185,0.00000000
-4.76938469,0.74601421,0.00699873,0.17886656,0.75957693,0.18289887,0.27928590,0.00000000
-4.76338169,0.69414026,0.00631276,0.16503117,0.69904197,0.17062644,0.26228585,0.00000000
-4.75737869,0.64646921,0.00568170,0.15212867,0.64166579,0.15888039,0.24747553,0.00000000
-4.75137569,0.60381590,0.00511115,0.14031250,0.58811762,0.14787919,0.23520906,0.00000000
-4.74537269,0.56690934,0.00460517,0.12971627,0.53898203,0.13782579,0.22580531,0.00000000
-4.73936968,0.53638157,0.00416638,0.12045202,0.49475105,0.12890385,0.21954303,0.00000000
-4.73336668,0.51275878,0.00379608,0.11260888,0.45581894,0.12127469,0.21665661,0.00000000
-4.72736368,0.49645415,0.00349429,0.10625216,0.42247935,0.11507502,0.21733207,0.00000000
-4.72136068,0.48776228,0.00325992,0.10142279,0.39492461,0.11041517,0.22170349,0.00000000
-4.71535768,0.48685493,0.00309089,0.09813712,0.37324687,0.10737803,0.22984956,0.00000000
-4.70935468,0.49377795,0.00298422,0.09638692,0.35744072,0.10601831,0.24179038,0.00000000
-4.70335168,0.50844917,0.00293617,0.09613970,0.34740700,0.10636221,0.25748449,0.00000000
-4.69734867,0.53065738,0.00294232,0.09733931,0.34295759,0.10840741,0.27682636,0.00000000
-4.69134567,0.56006243,0.00299769,0.09990670,0.34382088,0.11212324,0.29964436,0.00000000
-4.68534267,0.59619678,0.00309678,0.10374095,0.34964790,0.11745113,0.32569958,0.00000000
-4.67933967,0.63846862,0.00323369,0.10872068,0.36001900,0.12430514,0.35468573,0.00000000
-4.67333667,0.68616710,0.00340221,0.11470561,0.37445105,0.13257287,0.38623035,0.00000000
-4.66733367,0.73846982,0.00359584,0.12153859,0.39240531,0.14211653,0.41989766,0.00000000
-4.66133067,0.79445306,0.00380792,0.12904797,0.41329582,0.15277442,0.45519325,0.00000000
-4.65532766,0.85310486,0.00403170,0.13705027,0.43649871,0.16436273,0.49157070,0.00000000
-4.64932466,0.91334118,0.00426043,0.14535337,0.46136213,0.17667795,0.52844034,0.00000000
-4.64332166,0.97402496,0.00448749,0.15375996,0.48721706,0.18949961,0.56517992,0.00000000
-4.63731866,1.03398798,0.00470644,0.16207132,0.51338881,0.20259375,0.60114718,0.00000000
-4.63131566,1.09205505,0.00491122,0.17009139,0.53920919,0.21571685,0.63569394,0.00000000
-4.62531266,1.14706989,0.00509617,0.17763091,0.56402898,0.22862027,0.66818139,0.00000000
-4.61930965,1.19792210,0.00525623,0.18451161,0.58723065,0.24105520,0.69799599,0.00000000
-4.61330665,1.24357410,0.00538700,0.19057029,0.60824079,0.25277789,0.72456546,0.00000000
-4.60730365,1.28308718,0.00548483,0.19566261,0.62654196,0.26355513,0.74737427,0.00000000
-4.60130065,1.31564569,0.00554692,0.19966645,0.64168359,0.27316970,0.76597788,0.00000000
-4.59529765,1.34057817,0.00557138,0.20248476,0.65329138,0.28142569,0.78001523,0.00000000
-4.58929465,1.35737472,0.00555723,0.20404772,0.66107491,0.28815344,0.78921884,0.00000000
-4.58329165,1.36569962,0.00550445,0.20431407,0.66483317,0.29321388,0.79342206,0.00000000
-4.57728864,1.36539881,0.00541393,0.20327166,0.66445763,0.29650214,0.79256325,0.00000000
-4.57128564,1.35650166,0.00528743,0.20093709,0.65993273,0.29795024,0.78668645,0.00000000
-4.56528264,1.33921712,0.00512751,0.19735454,0.65133385,0.29752865,0.77593871,0.00000000
-4.55927964,1.31392422,0.00493742,0.19259369,0.63882263,0.29524683,0.76056417,0.00000000
-4.55327664,1.28115748,0.00472101,0.18674701,0.62263998,0.29115252,0.74089495,0.00000000
-4.54727364,1.24158776,0.00448257,0.17992641,0.60309698,0.28532991,0.71733964,0.00000000
-4.54127064,1.19599951,0.00422674,0.17225935,0.58056408,0.27789673,0.69036947,0.00000000
-4.53526763,1.14526532,0.00395834,0.16388478,0.55545903,0.26900046,0.66050319,0.00000000
-4.52926463,1.09031894,0.00368226,0.15494882,0.52823405,0.25881370,0.62829102,0.00000000
-4.52326163,1.03212791,0.00340336,0.14560054,0.49936278,0.24752902,0.59429853,0.00000000
-4.51725863,0.97166686,0.00312634,0.13598792,0.46932748,0.23535345,0.55909102,0.00000000
-4.51125563,0.90989259,0.00285565,0.12625413,0.43860697,0.22250296,0.52321901,0.00000000
-4.50525263,0.84772182,0.00259548,0.11653428,0.40766579,0.20919695,0.48720552,0.00000000
-4.49924962,0.78601234,0.00234970,0.10695276,0.37694486,0.19565325,0.45153524,0.00000000
-4.49324662,0.72554817,0.00212182,0.09762113,0.34685394,0.18208364,0.41664631,0.00000000
-4.48724362,0.66702893,0.00191505,0.08863670,0.31776612,0.16869007,0.38292450,0.00000000
-4.48124062,0.61106374,0.00173229,0.08008176,0.29001419,0.15566176,0.35070008,0.00000000
-4.47523762,0.55816939,0.00157621,0.07202344,0.26388919,0.14317327,0.32024722,0.00000000
-4.46923462,0.50877251,0.00144927,0.06451409,0.23964070,0.13138341,0.29178568,0.00000000
-4.46323162,0.46321536,0.00135381,0.05759224,0.21747885,0.12043515,0.26548466,0.00000000
-4.45722861,0.42176462,0.00129213,0.05128389,0.19757773,0.11045634,0.24146824,0.00000000
-4.45122561,0.38462246,0.00126653,0.04560415,0.18007990,0.10156113,0.21982220,0.00000000
-4.44522261,0.35193916,0.00127938,0.04055910,0.16510164,0.09385195,0.20060168,0.00000000
-4.43921961,0.32382653,0.00133319,0.03614773,0.15273860,0.08742199,0.18383924,0.00000000
-4.43321661,0.30037139,0.00143059,0.03236391,0.14307146,0.08235776,0.16955292,0.00000000
-4.42721361,0.28164837,0.00157438,0.02919827,0.13617144,0.07874178,0.15775393,0.00000000
-4.42121061,0.26773144,0.00176754,0.02663993,0.13210511,0.07665501,0.14845349,0.00000000
-4.41520760,0.25870355,0.00201313,0.02467799,0.13093851,0.07617905,0.14166869,0.00000000
-4.40920460,0.25466408,0.00231432,0.02330276,0.13274027,0.07739773,0.13742702,0.00000000
-4.40320160,0.25573361,0.00267422,0.02250666,0.13758361,0.08039816,0.13576938,0.00000000
-4.39719860,0.26205600,0.00309587,0.02228482,0.14554717,0.08527104,0.13675155,0.00000000
-4.39119560,0.27379755,0.00358205,0.02263527,0.15671470,0.09211018,0.14044402,0.00000000
-4.38519260,0.29114332,0.00413519,0.02355886,0.17117359,0.10101123,0.14693020,0.00000000
-4.37918959,0.31429084,0.00475723,0.02505880,0.18901233,0.11206962,0.15630315,0.00000000
-4.37318659,0.34344137,0.00544943,0.02713994,0.21031708,0.12537778,0.16866079,0.00000000
-4.36718359,0.37878907,0.00621227,0.02980782,0.23516751,0.14102169,0.18410013,0.00000000
-4.36118059,0.42050856,0.00704529,0.03306745,0.26363198,0.15907695,0.20271031,0.00000000
-4.35517759,0.46874132,0.00794696,0.03692200,0.29576243,0.17960442,0.22456508,0.00000000
-4.34917459,0.52358154,0.00891459,0.04137140,0.33158896,0.20264575,0.24971488,0.00000000
-4.34317159,0.58506186,0.00994423,0.04641091,0.37111454,0.22821877,0.27817881,0.00000000
-4.33716858,0.65313987,0.01103063,0.05202972,0.41430982,0.25631317,0.30993695,0.00000000
-4.33116558,0.72768568,0.01216719,0.05820975,0.46110831,0.28688654,0.34492328,0.00000000
-4.32516258,0.80847141,0.01334603,0.06492455,0.51140208,0.31986096,0.38301964,0.00000000
-4.31915958,0.89516295,0.01455798,0.07213850,0.56503812,0.35512037,0.42405096,0.00000000
-4.31315658,0.98731457,0.01579268,0.07980626,0.62181547,0.39250883,0.46778212,0.00000000
-4.30715358,1.08436683,0.01703873,0.08787263,0.68148321,0.43182986,0.51391668,0.00000000
