energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Zr_p_up,Zr_d_up
-3.12456228,0.56051867,0.34179052,0.07794140,0.00033540,0.00967879,0.31137981,0.00000000,0.13388905,0.23838661
-3.11855928,0.53331511,0.32058041,0.07524807,0.00030053,0.01049483,0.29817057,0.00000000,0.12744088,0.22377222
-3.11255628,0.50835579,0.30053898,0.07288754,0.00027147,0.01162109,0.28567298,0.00000000,0.12167665,0.20992649
-3.10655328,0.48610573,0.28187204,0.07094377,0.00024854,0.01308308,0.27416273,0.00000000,0.11669562,0.19700652
-3.10055028,0.46703927,0.26478986,0.06950231,0.00023208,0.01490770,0.26392735,0.00000000,0.11260260,0.18516869
-3.09454727,0.45162713,0.24950203,0.06864804,0.00022246,0.01712236,0.25525731,0.00000000,0.10950486,0.17456491
-3.08854427,0.44032304,0.23621226,0.06846262,0.00022013,0.01975399,0.24843678,0.00000000,0.10750880,0.16533884
-3.08254127,0.43355002,0.22511344,0.06902200,0.00022561,0.02282788,0.24373451,0.00000000,0.10671662,0.15762219
-3.07653827,0.43168703,0.21638285,0.07039387,0.00023951,0.02636642,0.24139497,0.00000000,0.10722279,0.15153126
-3.07053527,0.43505605,0.21017794,0.07263513,0.00026259,0.03038767,0.24163019,0.00000000,0.10911080,0.14716369
-3.06453227,0.44391027,0.20663265,0.07578962,0.00029571,0.03490409,0.24461231,0.00000000,0.11245004,0.14459562
-3.05852926,0.45842359,0.20585439,0.07988597,0.00033988,0.03992107,0.25046727,0.00000000,0.11729303,0.14387933
-3.05252626,0.47868179,0.20792178,0.08493585,0.00039625,0.04543575,0.25926964,0.00000000,0.12367300,0.14504124
-3.04652326,0.50467572,0.21288313,0.09093257,0.00046611,0.05143588,0.27103882,0.00000000,0.13160207,0.14808064
-3.04052026,0.53629684,0.22075561,0.09785012,0.00055089,0.05789897,0.28573674,0.00000000,0.14106981,0.15296885
-3.03451726,0.57333509,0.23152522,0.10564272,0.00065210,0.06479169,0.30326707,0.00000000,0.15204258,0.15964909
-3.02851426,0.61547956,0.24514728,0.11424498,0.00077133,0.07206969,0.32347596,0.00000000,0.16446332,0.16803682
-3.02251126,0.66232165,0.26154751,0.12357255,0.00091023,0.07967769,0.34615439,0.00000000,0.17825207,0.17802082
-3.01650825,0.71336103,0.28062349,0.13352340,0.00107040,0.08755009,0.37104197,0.00000000,0.19330701,0.18946472
-3.01050525,0.76801401,0.30224638,0.14397969,0.00125339,0.09561196,0.39783210,0.00000000,0.20950605,0.20220906
-3.00450225,0.82562422,0.32626273,0.15481010,0.00146058,0.10378037,0.42617841,0.00000000,0.22670890,0.21607388
-2.99849925,0.88547521,0.35249636,0.16587265,0.00169314,0.11196617,0.45570211,0.00000000,0.24475952,0.23086163
-2.99249625,0.94680464,0.38074996,0.17701785,0.00195193,0.12007598,0.48600020,0.00000000,0.26348876,0.24636040
-2.98649325,1.00881936,0.41080650,0.18809212,0.00223739,0.12801446,0.51665406,0.00000000,0.28271722,0.26234747
-2.98049025,1.07071118,0.44243025,0.19894134,0.00254949,0.13568663,0.54723834,0.00000000,0.30225802,0.27859285
-2.97448724,1.13167245,0.47536741,0.20941431,0.00288763,0.14300023,0.57732964,0.00000000,0.32191957,0.29486303
-2.96848424,1.19091108,0.50934638,0.21936617,0.00325056,0.14986802,0.60651480,0.00000000,0.34150804,0.31092460
-2.96248124,1.24766458,0.54407775,0.22866147,0.00363632,0.15620982,0.63439856,0.00000000,0.36082964,0.32654776
-2.95647824,1.30121252,0.57925402,0.23717681,0.00404221,0.16195433,0.66061025,0.00000000,0.37969243,0.34150980
-2.95047524,1.35088730,0.61454942,0.24480315,0.00446473,0.16704048,0.68480954,0.00000000,0.39790799,0.35559820
-2.94447224,1.39608293,0.64961995,0.25144740,0.00489964,0.17141855,0.70669092,0.00000000,0.41529260,0.36861365
-2.93846923,1.43626188,0.68410383,0.25703357,0.00534196,0.17505067,0.72598713,0.00000000,0.43166831,0.38037273
-2.93246623,1.47095996,0.71762280,0.26150328,0.00578603,0.17791100,0.74247138,0.00000000,0.44686380,0.39071047
-2.92646323,1.49978956,0.74978441,0.26481581,0.00622564,0.17998550,0.75595860,0.00000000,0.46071522,0.39948257
-2.92046023,1.52244142,0.78018551,0.26694759,0.00665411,0.18127132,0.76630582,0.00000000,0.47306713,0.40656756
-2.91445723,1.53868531,0.80841720,0.26789140,0.00706450,0.18177593,0.77341193,0.00000000,0.48377366,0.41186866
-2.90845423,1.54837001,0.83407117,0.26765525,0.00744977,0.18151610,0.77721686,0.00000000,0.49269992,0.41531556
-2.90245123,1.55142280,0.85674758,0.26626101,0.00780296,0.18051666,0.77770063,0.00000000,0.49972387,0.41686604
-2.89644822,1.54784890,0.87606411,0.26374311,0.00811742,0.17880938,0.77488219,0.00000000,0.50473851,0.41650735
-2.89044522,1.53773087,0.89166619,0.26014709,0.00838701,0.17643184,0.76881835,0.00000000,0.50765449,0.41425745
-2.88444222,1.52122813,0.90323779,0.25552833,0.00860632,0.17342636,0.75960274,0.00000000,0.50840299,0.41016593
-2.87843922,1.49857662,0.91051242,0.24995088,0.00877082,0.16983924,0.74736490,0.00000000,0.50693876,0.40431461
-2.87243622,1.47008825,0.91328386,0.24348642,0.00887708,0.16572001,0.73226946,0.00000000,0.50324313,0.39681770
-2.86643322,1.43615011,0.91141590,0.23621340,0.00892283,0.16112095,0.71451517,0.00000000,0.49732689,0.38782148
-2.86043022,1.39722295,0.90485070,0.22821628,0.00890711,0.15609676,0.69433383,0.00000000,0.48923261,0.37750330
-2.85442721,1.35383866,0.89361504,0.21958490,0.00883030,0.15070431,0.67198880,0.00000000,0.47903638,0.36606995
-2.84842421,1.30659641,0.87782426,0.21041383,0.00869413,0.14500246,0.64777303,0.00000000,0.46684870,0.35375524
-2.84242121,1.25615707,0.85768328,0.20080174,0.00850163,0.13905190,0.62200636,0.00000000,0.45281432,0.34081678
-2.83641821,1.20323572,0.83348477,0.19085073,0.00825705,0.13291493,0.59503208,0.00000000,0.43711093,0.32753197
-2.83041521,1.14859222,0.80560422,0.18066547,0.00796577,0.12665512,0.56721264,0.00000000,0.41994677,0.31419321
-2.82441221,1.09301969,0.77449219,0.17035227,0.00763413,0.12033689,0.53892444,0.00000000,0.40155698,0.30110233
-2.81840920,1.03733124,0.74066395,0.16001798,0.00726924,0.11402491,0.51055186,0.00000000,0.38219896,0.28856447
-2.81240620,0.98234507,0.70468694,0.14976871,0.00687884,0.10778330,0.48248070,0.00000000,0.36214678,0.27688147
-2.80640320,0.92886856,0.66716661,0.13970845,0.00647107,0.10167476,0.45509100,0.00000000,0.34168499,0.26634490
-2.80040020,0.87768173,0.62873119,0.12993768,0.00605429,0.09575956,0.42874979,0.00000000,0.32110191,0.25722903
-2.79439720,0.82952066,0.59001619,0.12055180,0.00563690,0.09009442,0.40380373,0.00000000,0.30068283,0.24978387
-2.78839420,0.78506170,0.55164903,0.11163979,0.00522718,0.08473150,0.38057222,0.00000000,0.28070334,0.24422858
-2.78239120,0.74490682,0.51423466,0.10328276,0.00483313,0.07971729,0.35934097,0.00000000,0.26142312,0.24074542
-2.77638819,0.70957094,0.47834253,0.09555287,0.00446235,0.07509173,0.34035654,0.00000000,0.24308033,0.23947453
-2.77038519,0.67947155,0.44449533,0.08851228,0.00412195,0.07088744,0.32382191,0.00000000,0.22588695,0.24050971
-2.76438219,0.65492121,0.41315987,0.08221243,0.00381847,0.06712916,0.30989329,0.00000000,0.21002510,0.24389550
-2.75837919,0.63612307,0.38474019,0.07669361,0.00355784,0.06383346,0.29867827,0.00000000,0.19564452,0.24962550
-2.75237619,0.62316962,0.35957288,0.07198474,0.00334532,0.06100867,0.29023535,0.00000000,0.18286116,0.25764238
-2.74637319,0.61604462,0.33792463,0.06810343,0.00318550,0.05865507,0.28457483,0.00000000,0.17175689,0.26783936
-2.74037019,0.61462811,0.31999162,0.06505633,0.00308224,0.05676532,0.28166083,0.00000000,0.16238021,0.28006332
-2.73436718,0.61870422,0.30590059,0.06283958,0.00303871,0.05532512,0.28141453,0.00000000,0.15474792,0.29411954
-2.72836418,0.62797123,0.29571123,0.06143950,0.00305734,0.05431398,0.28371816,0.00000000,0.14884735,0.30977778
-2.72236118,0.64205367,0.28941944,0.06083335,0.00313977,0.05370611,0.28841972,0.00000000,0.14463929,0.32677972
-2.71635818,0.66051555,0.28696119,0.06099007,0.00328686,0.05347141,0.29533803,0.00000000,0.14206118,0.34484736
-2.71035518,0.68287443,0.28821670,0.06187115,0.00349863,0.05357640,0.30426798,0.00000000,0.14103036,0.36369218
-2.70435218,0.70861558,0.29301454,0.06343132,0.00377419,0.05398514,0.31498567,0.00000000,0.14144747,0.38302457
-2.69834917,0.73720558,0.30113567,0.06561927,0.00411168,0.05466003,0.32725327,0.00000000,0.14319955,0.40256325
-2.69234617,0.76810505,0.31231723,0.06837821,0.00450824,0.05556253,0.34082346,0.00000000,0.14616293,0.42204422
-2.68634317,0.80077985,0.32625605,0.07164643,0.00495995,0.05665369,0.35544325,0.00000000,0.15020579,0.44122883
-2.68034017,0.83471056,0.34261207,0.07535768,0.00546175,0.05789458,0.37085730,0.00000000,0.15519029,0.45991052
-2.67433717,0.86939997,0.36101176,0.07944159,0.00600748,0.05924658,0.38681044,0.00000000,0.16097444,0.47792005
-2.66833417,0.90437844,0.38105169,0.08382402,0.00658983,0.06067155,0.40304981,0.00000000,0.16741361,0.49512878
-2.66233117,0.93920724,0.40230256,0.08842743,0.00720044,0.06213192,0.41932636,0.00000000,0.17436176,0.51144995
-2.65632816,0.97348003,0.42431386,0.09317137,0.00782994,0.06359075,0.43539608,0.00000000,0.18167252,0.52683788
-2.65032516,1.00682264,0.44661927,0.09797302,0.00846810,0.06501176,0.45102099,0.00000000,0.18920024,0.54128508
-2.64432216,1.03889163,0.46874302,0.10274792,0.00910398,0.06635946,0.46597006,0.00000000,0.19680092,0.55481750
-2.63831916,1.06937190,0.49020724,0.10741080,0.00972617,0.06759920,0.48002028,0.00000000,0.20433336,0.56748820
-2.63231616,1.09797389,0.51054023,0.11187672,0.01032302,0.06869750,0.49295787,0.00000000,0.21166033,0.57936974
-2.62631316,1.12443073,0.52928547,0.11606225,0.01088294,0.06962232,0.50457994,0.00000000,0.21864991,0.59054579
-2.62031016,1.14849576,0.54601131,0.11988688,0.01139469,0.07034351,0.51469644,0.00000000,0.22517707,0.60110247
-2.61430715,1.16994069,0.56032084,0.12327460,0.01184771,0.07083335,0.52313251,0.00000000,0.23112530,0.61111978
-2.60830415,1.18855467,0.57186168,0.12615546,0.01223241,0.07106713,0.52973124,0.00000000,0.23638834,0.62066381
-2.60230115,1.20414447,0.58033523,0.12846722,0.01254047,0.07102381,0.53435661,0.00000000,0.24087199,0.62977995
-2.59629815,1.21653563,0.58550496,0.13015689,0.01276511,0.07068667,0.53689660,0.00000000,0.24449574,0.63848762
-2.59029515,1.22557462,0.58720333,0.13118224,0.01290130,0.07004388,0.53726622,0.00000000,0.24719429,0.64677678
-2.58429215,1.23113189,0.58533696,0.13151295,0.01294591,0.06908904,0.53541032,0.00000000,0.24891879,0.65460618
-2.57828914,1.23310540,0.57988972,0.13113166,0.01289782,0.06782156,0.53130591,0.00000000,0.24963768,0.66190373
-2.57228614,1.23142447,0.57092362,0.13003454,0.01275794,0.06624689,0.52496397,0.00000000,0.24933715,0.66856863
-2.56628314,1.22605359,0.55857726,0.12823162,0.01252918,0.06437657,0.51643036,0.00000000,0.24802109,0.67447528
-2.56028014,1.21699590,0.54306213,0.12574663,0.01221634,0.06222804,0.50578588,0.00000000,0.24571055,0.67947860
-2.55427714,1.20429598,0.52465654,0.12261651,0.01182590,0.05982433,0.49314542,0.00000000,0.24244267,0.68342055
-2.54827414,1.18804186,0.50369782,0.11889045,0.01136584,0.05719343,0.47865605,0.00000000,0.23826926,0.68613746
-2.54227114,1.16836607,0.48057287,0.11462874,0.01084535,0.05436760,0.46249414,0.00000000,0.23325488,0.68746773
-2.53626813,1.14544552,0.45570762,0.10990111,0.01027450,0.05138247,0.44486179,0.00000000,0.22747475,0.68725965
-2.53026513,1.11950040,0.42955582,0.10478505,0.00966394,0.04827608,0.42598233,0.00000000,0.22101240,0.68537894
-2.52426213,1.09079217,0.40258774,0.09936381,0.00902456,0.04508781,0.40609551,0.00000000,0.21395728,0.68171574
-2.51825913,1.05962057,0.37527901,0.09372445,0.00836721,0.04185735,0.38545224,0.00000000,0.20640249,0.67619071
-2.51225613,1.02632016,0.34810037,0.08795583,0.00770234,0.03862364,0.36430927,0.00000000,0.19844260,0.66876026
-2.50625313,0.99125633,0.32150832,0.08214666,0.00703982,0.03542400,0.34292402,0.00000000,0.19017179,0.65942056
-2.50025013,0.95482110,0.29593720,0.07638379,0.00638865,0.03229322,0.32154972,0.00000000,0.18168234,0.64821040
-2.49424712,0.91742886,0.27179270,0.07075064,0.00575683,0.02926296,0.30043099,0.00000000,0.17306351,0.63521276
-2.48824412,0.87951225,0.24944696,0.06532587,0.00515126,0.02636116,0.27980015,0.00000000,0.16440084,0.62055526
-2.48224112,0.84151818,0.22923513,0.06018236,0.00457763,0.02361173,0.25987413,0.00000000,0.15577590,0.60440935
-2.47623812,0.80390408,0.21145333,0.05538641,0.00404042,0.02103438,0.24085227,0.00000000,0.14726640,0.58698844
-2.47023512,0.76713441,0.19635778,0.05099729,0.00354294,0.01864465,0.22291476,0.00000000,0.13894673,0.56854501
-2.46423212,0.73167727,0.18416482,0.04706697,0.00308738,0.01645404,0.20622196,0.00000000,0.13088871,0.54936670
-2.45822911,0.69800110,0.17505159,0.04364010,0.00267491,0.01447030,0.19091423,0.00000000,0.12316259,0.52977167
-2.45222611,0.66657133,0.16915713,0.04075415,0.00230581,0.01269792,0.17711241,0.00000000,0.11583813,0.51010310
-2.44622311,0.63784682,0.16658349,0.03843972,0.00197959,0.01113851,0.16491876,0.00000000,0.10898578,0.49072313
-2.44022011,0.61227606,0.16739689,0.03672094,0.00169516,0.00979147,0.15441811,0.00000000,0.10267778,0.47200626
-2.43421711,0.59029298,0.17162850,0.03561587,0.00145094,0.00865448,0.14567939,0.00000000,0.09698906,0.45433228
-2.42821411,0.57231233,0.17927506,0.03513698,0.00124504,0.00772414,0.13875710,0.00000000,0.09199804,0.43807898
-2.42221111,0.55872470,0.19029913,0.03529161,0.00107536,0.00699647,0.13369284,0.00000000,0.08778706,0.42361470
-2.41620810,0.54989115,0.20462913,0.03608235,0.00093971,0.00646751,0.13051678,0.00000000,0.08444257,0.41129087
-2.41020510,0.54613757,0.22215941,0.03750743,0.00083590,0.00613368,0.12924896,0.00000000,0.08205487,0.40143469
-2.40420210,0.54774887,0.24275040,0.03956100,0.00076184,0.00599223,0.12990039,0.00000000,0.08071754,0.39434218
-2.39819910,0.55496332,0.26622919,0.04223339,0.00071557,0.00604150,0.13247398,0.00000000,0.08052637,0.39027154
-2.39219610,0.56796691,0.29239076,0.04551135,0.00069530,0.00628113,0.13696526,0.00000000,0.08157796,0.38943730
-2.38619310,0.58688831,0.32100013,0.04937816,0.00069942,0.00671216,0.14336284,0.00000000,0.08396787,0.39200504
-2.38019010,0.61179425,0.35179561,0.05381377,0.00072652,0.00733709,0.15164870,0.00000000,0.08778836,0.39808708
-2.37418709,0.64268578,0.38449323,0.05879499,0.00077535,0.00815973,0.16179828,0.00000000,0.09312590,0.40773909
-2.36818409,0.67949540,0.41879251,0.06429550,0.00084481,0.00918512,0.17378038,0.00000000,0.10005823,0.42095777
-2.36218109,0.72208522,0.45438354,0.07028604,0.00093389,0.01041920,0.18755686,0.00000000,0.10865142,0.43767969
-2.35617809,0.77024632,0.49095507,0.07673447,0.00104164,0.01186856,0.20308222,0.00000000,0.11895660,0.45778128
-2.35017509,0.82369932,0.52820356,0.08360590,0.00116712,0.01354000,0.22030300,0.00000000,0.13100690,0.48108011
-2.34417209,0.88209620,0.56584271,0.09086280,0.00130937,0.01544015,0.23915706,0.00000000,0.14481442,0.50733736
-2.33816908,0.94502351,0.60361319,0.09846511,0.00146733,0.01757497,0.25957270,0.00000000,0.16036748,0.53626158
-2.33216608,1.01200682,0.64129190,0.10637031,0.00163984,0.01994926,0.28146782,0.00000000,0.17762841,0.56751373
-2.32616308,1.08251657,0.67870044,0.11453355,0.00182560,0.02256618,0.30474886,0.00000000,0.19653184,0.60071330
-2.32016008,1.15597510,0.71571219,0.12290772,0.00202313,0.02542677,0.32931001,0.00000000,0.21698379,0.63544569
-2.31415708,1.23176506,0.75225749,0.13144349,0.00223081,0.02852948,0.35503228,0.00000000,0.23886163,0.67127055
-2.30815408,1.30923876,0.78832661,0.14008947,0.00244686,0.03186979,0.38178298,0.00000000,0.26201503,0.70773101
-2.30215108,1.38772873,0.82397011,0.14879224,0.00266936,0.03543991,0.40941536,0.00000000,0.28626788,0.74436366
-2.29614807,1.46655901,0.85929643,0.15749654,0.00289626,0.03922852,0.43776873,0.00000000,0.31142138,0.78070893
-2.29014507,1.54505705,0.89446658,0.16614546,0.00312548,0.04322064,0.46666904,0.00000000,0.33725799,0.81632172
-2.28414207,1.62256604,0.92968616,0.17468073,0.00335489,0.04739766,0.49593005,0.00000000,0.36354643,0.85078191
-2.27813907,1.69845717,0.96519470,0.18304311,0.00358240,0.05173739,0.52535519,0.00000000,0.39004732,0.88370431
-2.27213607,1.77214149,1.00125290,0.19117290,0.00380597,0.05621438,0.55474007,0.00000000,0.41651937,0.91474784
-2.26613307,1.84308105,1.03812814,0.19901056,0.00402373,0.06080026,0.58387560,0.00000000,0.44272589,0.94362335
-2.26013007,1.91079867,1.07607882,0.20649746,0.00423395,0.06546423,0.61255185,0.00000000,0.46844120,0.97009984
-2.25412706,1.97488606,1.11533828,0.21357681,0.00443512,0.07017367,0.64056223,0.00000000,0.49345674,0.99400873
-2.24812406,2.03500981,1.15609892,0.22019453,0.00462592,0.07489481,0.66770819,0.00000000,0.51758657,1.01524581
-2.24212106,2.09091487,1.19849722,0.22630038,0.00480531,0.07959350,0.69380391,0.00000000,0.54067178,1.03377083
-2.23611806,2.14242523,1.24260045,0.23184896,0.00497244,0.08423594,0.71868091,0.00000000,0.56258390,1.04960451
-2.23011506,2.18944181,1.28839552,0.23680070,0.00512670,0.08878944,0.74219237,0.00000000,0.58322676,1.06282320
-2.22411206,2.23193724,1.33578064,0.24112287,0.00526765,0.09322312,0.76421673,0.00000000,0.60253693,1.07355117
-2.21810905,2.26994805,1.38456025,0.24479028,0.00539496,0.09750854,0.78466042,0.00000000,0.62048252,1.08195107
-2.21210605,2.30356422,1.43444338,0.24778594,0.00550844,0.10162021,0.80345952,0.00000000,0.63706060,1.08821277
-2.20610305,2.33291685,1.48504572,0.25010138,0.00560791,0.10553590,0.82058009,0.00000000,0.65229310,1.09254142
-2.20010005,2.35816434,1.53589542,0.25173675,0.00569320,0.10923689,0.83601719,0.00000000,0.66622170,1.09514503
-2.19409705,2.37947787,1.58644235,0.25270059,0.00576407,0.11270791,0.84979245,0.00000000,0.67890179,1.09622253
-2.18809405,2.39702705,1.63607077,0.25300934,0.00582021,0.11593706,0.86195037,0.00000000,0.69039594,1.09595272
-2.18209105,2.41096629,1.68411475,0.25268659,0.00586119,0.11891540,0.87255346,0.00000000,0.70076728,1.09448486
-2.17608804,2.42142302,1.72987592,0.25176202,0.00588648,0.12163653,0.88167651,0.00000000,0.71007310,1.09193146
-2.17008504,2.42848818,1.77264292,0.25027020,0.00589543,0.12409598,0.88940026,0.00000000,0.71835921,1.08836348
-2.16408204,2.43220973,1.81171186,0.24824932,0.00588732,0.12629059,0.89580501,0.00000000,0.72565521,1.08380842
-2.15807904,2.43258961,1.84640683,0.24573976,0.00586136,0.12821782,0.90096440,0.00000000,0.73197116,1.07825124
-2.15207604,2.42958432,1.87610004,0.24278276,0.00581681,0.12987519,0.90494004,0.00000000,0.73729582,1.07163812
-2.14607304,2.42310932,1.90023048,0.23941920,0.00575296,0.13125970,0.90777715,0.00000000,0.74159647,1.06388271
-2.14007004,2.41304694,1.91832060,0.23568858,0.00566925,0.13236750,0.90950186,0.00000000,0.74482063,1.05487459
-2.13406703,2.39925752,1.92999040,0.23162818,0.00556534,0.13319365,0.91012021,0.00000000,0.74689937,1.04448932
-2.12806403,2.38159322,1.93496825,0.22727256,0.00544112,0.13373215,0.90961920,0.00000000,0.74775221,1.03259953
-2.12206103,2.35991380,1.93309825,0.22265342,0.00529680,0.13397621,0.90796992,0.00000000,0.74729331,1.01908646
-2.11605803,2.33410347,1.92434381,0.21779965,0.00513297,0.13391864,0.90513261,0.00000000,0.74543877,1.00385106
-2.11005503,2.30408808,1.90878741,0.21273784,0.00495056,0.13355256,0.90106352,0.00000000,0.74211440,0.98682439
-2.10405203,2.26985153,1.88662657,0.20749295,0.00475091,0.13287215,0.89572323,0.00000000,0.73726390,0.96797640
-2.09804902,2.23145068,1.85816646,0.20208918,0.00453571,0.13187364,0.88908588,0.00000000,0.73085668,0.94732290
-2.09204602,2.18902777,1.82380936,0.19655106,0.00430702,0.13055622,0.88114886,0.00000000,0.72289513,0.92493026
-2.08604302,2.14281976,1.78404161,0.19090450,0.00406716,0.12892300,0.87194225,0.00000000,0.71342079,0.90091769
-2.08004002,2.09316398,1.73941863,0.18517785,0.00381869,0.12698184,0.86153749,0.00000000,0.70251915,0.87545704
-2.07403702,2.04049963,1.69054867,0.17940278,0.00356435,0.12474598,0.85005454,0.00000000,0.69032261,0.84877011
-2.06803402,1.98536497,1.63807606,0.17361504,0.00330695,0.12223453,0.83766700,0.00000000,0.67701166,0.82112382
-2.06203102,1.92839020,1.58266447,0.16785487,0.00304930,0.11947260,0.82460479,0.00000000,0.66281379,0.79282336
-2.05602801,1.87028610,1.52498109,0.16216709,0.00279412,0.11649110,0.81115389,0.00000000,0.64800038,0.76420376
-2.05002501,1.81182894,1.46568194,0.15660089,0.00254402,0.11332634,0.79765306,0.00000000,0.63288144,0.73562029
-2.04402201,1.75384203,1.40539911,0.15120925,0.00230134,0.11001919,0.78448745,0.00000000,0.61779850,0.70743810
-2.03801901,1.69717464,1.34472988,0.14604790,0.00206821,0.10661401,0.77207920,0.00000000,0.60311568,0.68002154
-2.03201601,1.64267903,1.28422827,0.14117416,0.00184640,0.10315740,0.76087534,0.00000000,0.58920953,0.65372358
-2.02601301,1.59118638,1.22439878,0.13664532,0.00163736,0.09969669,0.75133343,0.00000000,0.57645773,0.62887569
-2.02001001,1.54348258,1.16569237,0.13251698,0.00144221,0.09627843,0.74390550,0.00000000,0.56522731,0.60577852
-2.01400700,1.50028457,1.10850451,0.12884119,0.00126169,0.09294680,0.73902097,0.00000000,0.55586263,0.58469366
-2.00800400,1.46221819,1.05317492,0.12566456,0.00109622,0.08974217,0.73706918,0.00000000,0.54867375,0.56583663
-2.00200100,1.42979829,0.99998876,0.12302645,0.00094590,0.08669971,0.73838244,0.00000000,0.54392544,0.54937131
-1.99599800,1.40341159,0.94917883,0.12095730,0.00081055,0.08384835,0.74322022,0.00000000,0.54182738,0.53540592
-1.98999500,1.38330314,0.90092843,0.11947708,0.00068974,0.08120987,0.75175519,0.00000000,0.54252577,0.52399047
-1.98399200,1.36956653,0.85537451,0.11859416,0.00058285,0.07879844,0.76406174,0.00000000,0.54609669,0.51511583
-1.97798899,1.36213831,0.81261083,0.11830432,0.00048908,0.07662034,0.78010757,0.00000000,0.55254150,0.50871425
-1.97198599,1.36079673,0.77269094,0.11859028,0.00040752,0.07467410,0.79974857,0.00000000,0.56178425,0.50466137
-1.96598299,1.36516488,0.73563070,0.11942148,0.00033717,0.07295091,0.82272742,0.00000000,0.57367140,0.50277952
-1.95997999,1.37471812,0.70141050,0.12075433,0.00027700,0.07143529,0.84867593,0.00000000,0.58797365,0.50284233
-1.95397699,1.38879551,0.66997697,0.12253280,0.00022596,0.07010602,0.87712110,0.00000000,0.60438997,0.50458031
-1.94797399,1.40661509,0.64124447,0.12468942,0.00018302,0.06893712,0.90749478,0.00000000,0.62255365,0.50768759
-1.94197099,1.42729248,0.61509645,0.12714654,0.00014719,0.06789911,0.93914655,0.00000000,0.64204025,0.51182927
-1.93596798,1.44986234,0.59138679,0.12981800,0.00011754,0.06696013,0.97135957,0.00000000,0.66237717,0.51664956
-1.92996498,1.47330208,0.56994155,0.13261100,0.00009320,0.06608724,1.00336870,0.00000000,0.68305467,0.52178032
-1.92396198,1.49655735,0.55056110,0.13542819,0.00007337,0.06524747,1.03438050,0.00000000,0.70353801,0.52684992
-1.91795898,1.51856842,0.53302295,0.13816995,0.00005736,0.06440892,1.06359433,0.00000000,0.72328040,0.53149210
-1.91195598,1.53829686,0.51708532,0.14073675,0.00004452,0.06354166,1.09022401,0.00000000,0.74173651,0.53535480
-1.90595298,1.55475188,0.50249158,0.14303156,0.00003431,0.06261851,1.11351922,0.00000000,0.75837605,0.53810855
-1.89994997,1.56701538,0.48897548,0.14496228,0.00002625,0.06161563,1.13278608,0.00000000,0.77269717,0.53945434
-1.89394697,1.57426519,0.47626705,0.14644398,0.00001995,0.06051298,1.14740613,0.00000000,0.78423931,0.53913067
-1.88794397,1.57579575,0.46409910,0.14740111,0.00001505,0.05929465,1.15685329,0.00000000,0.79259502,0.53691962
-1.88194097,1.57103556,0.45221399,0.14776938,0.00001127,0.05794898,1.16070798,0.00000000,0.79742054,0.53265178
-1.87593797,1.55956098,0.44037046,0.14749744,0.00000839,0.05646860,1.15866827,0.00000000,0.79844470,0.52620982
-1.86993497,1.54110585,0.42835016,0.14654817,0.00000620,0.05485038,1.15055745,0.00000000,0.79547589,0.51753062
-1.86393197,1.51556665,0.41596368,0.14489960,0.00000455,0.05309527,1.13632792,0.00000000,0.78840685,0.50660596
-1.85792896,1.48300304,0.40305561,0.14254540,0.00000331,0.05120800,1.11606131,0.00000000,0.77721708,0.49348162
-1.85192596,1.44363383,0.38950863,0.13949498,0.00000240,0.04919686,1.08996476,0.00000000,0.76197279,0.47825501
-1.84592296,1.39782846,0.37524619,0.13577302,0.00000172,0.04707329,1.05836371,0.00000000,0.74282435,0.46107147
-1.83991996,1.34609440,0.36023385,0.13141870,0.00000123,0.04485153,1.02169129,0.00000000,0.72000129,0.44211924
-1.83391696,1.28906090,0.34447912,0.12648444,0.00000088,0.04254817,0.98047495,0.00000000,0.69380510,0.42162344
-1.82791396,1.22745981,0.32802985,0.12103426,0.00000062,0.04018175,0.93532070,0.00000000,0.66460003,0.39983925
-1.82191096,1.16210406,0.31097139,0.11514191,0.00000044,0.03777229,0.88689572,0.00000000,0.63280219,0.37704446
-1.81590795,1.09386482,0.29342252,0.10888871,0.00000031,0.03534083,0.83590984,0.00000000,0.59886745,0.35353186
-1.80990495,1.02364805,0.27553055,0.10236129,0.00000023,0.03290903,0.78309676,0.00000000,0.56327857,0.32960159
-1.80390195,0.95237141,0.25746570,0.09564922,0.00000017,0.03049869,0.72919560,0.00000000,0.52653199,0.30555380
-1.79789895,0.88094227,0.23941528,0.08884271,0.00000014,0.02813138,0.67493342,0.00000000,0.48912486,0.28168190
-1.79189595,0.81023760,0.22157764,0.08203047,0.00000013,0.02582805,0.62100934,0.00000000,0.45154269,0.25826649
-1.78589295,0.74108643,0.20415649,0.07529762,0.00000013,0.02360871,0.56808069,0.00000000,0.41424810,0.23557034
-1.77988994,0.67425524,0.18735560,0.06872406,0.00000014,0.02149215,0.51675161,0.00000000,0.37767102,0.21383438
-1.77388694,0.61043664,0.17137412,0.06238298,0.00000018,0.01949572,0.46756425,0.00000000,0.34220057,0.19327474
-1.76788394,0.55024151,0.15640275,0.05633976,0.00000023,0.01763517,0.42099277,0.00000000,0.30817890,0.17408102
-1.76188094,0.49419455,0.14262063,0.05065130,0.00000030,0.01592455,0.37743998,0.00000000,0.27589698,0.15641555
