energy_ev,total_up,Sb_p_up,Sb_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-5.08754377,0.60450438,0.08955111,0.00115075,0.25482819,0.00000000,0.23893898,0.02622566
-5.08154077,0.66075689,0.09709657,0.00126068,0.27970234,0.00000000,0.25921385,0.02848390
-5.07553777,0.71909174,0.10472746,0.00137408,0.30591162,0.00000000,0.28026215,0.03078312
-5.06953477,0.77874958,0.11231254,0.00148960,0.33316627,0.00000000,0.30174382,0.03308535
-5.06353177,0.83892820,0.11971666,0.00160581,0.36115462,0.00000000,0.32330833,0.03535128
-5.05752876,0.89879738,0.12680424,0.00172126,0.38954702,0.00000000,0.34460140,0.03754114
-5.05152576,0.95751610,0.13344296,0.00183452,0.41800095,0.00000000,0.36527259,0.03961563
-5.04552276,1.01425157,0.13950776,0.00194422,0.44616681,0.00000000,0.38498351,0.04153700
-5.03951976,1.06819949,0.14488485,0.00204906,0.47369463,0.00000000,0.40341646,0.04327004
-5.03351676,1.11860474,0.14947566,0.00214792,0.50024122,0.00000000,0.42028299,0.04478318
-5.02751376,1.16478175,0.15320044,0.00223987,0.52547758,0.00000000,0.43533225,0.04604939
-5.02151076,1.20613363,0.15600152,0.00232420,0.54909643,0.00000000,0.44835865,0.04704709
-5.01550775,1.24216934,0.15784590,0.00240051,0.57081946,0.00000000,0.45920842,0.04776084
-5.00950475,1.27251804,0.15872713,0.00246869,0.59040404,0.00000000,0.46778499,0.04818183
-5.00350175,1.29694010,0.15866635,0.00252899,0.60764919,0.00000000,0.47405260,0.04830822
-4.99749875,1.31533415,0.15771241,0.00258202,0.62240054,0.00000000,0.47803823,0.04814516
-4.99149575,1.32773993,0.15594105,0.00262873,0.63455409,0.00000000,0.47983159,0.04770464
-4.98549275,1.33433661,0.15345322,0.00267046,0.64405858,0.00000000,0.47958311,0.04700507
-4.97948974,1.33543684,0.15037242,0.00270887,0.65091640,0.00000000,0.47750003,0.04607066
-4.97348674,1.33147648,0.14684131,0.00274596,0.65518300,0.00000000,0.47384066,0.04493054
-4.96748374,1.32300045,0.14301771,0.00278399,0.65696469,0.00000000,0.46890705,0.04361787
-4.96148074,1.31064529,0.13906998,0.00282547,0.65641497,0.00000000,0.46303617,0.04216866
-4.95547774,1.29511889,0.13517210,0.00287306,0.65372951,0.00000000,0.45659007,0.04062062
-4.94947474,1.27717817,0.13149855,0.00292953,0.64913981,0.00000000,0.44994521,0.03901197
-4.94347174,1.25760554,0.12821917,0.00299768,0.64290581,0.00000000,0.44348129,0.03738028
-4.93746873,1.23718481,0.12549417,0.00308025,0.63530778,0.00000000,0.43757005,0.03576135
-4.93146573,1.21667743,0.12346937,0.00317987,0.62663754,0.00000000,0.43256423,0.03418819
-4.92546273,1.19679983,0.12227201,0.00329891,0.61718946,0.00000000,0.42878700,0.03269020
-4.91945973,1.17820252,0.12200689,0.00343946,0.60725159,0.00000000,0.42652238,0.03129242
-4.91345673,1.16145166,0.12275337,0.00360323,0.59709703,0.00000000,0.42600657,0.03001507
-4.90745373,1.14701358,0.12456285,0.00379145,0.58697603,0.00000000,0.42742075,0.02887317
-4.90145073,1.13524282,0.12745722,0.00400485,0.57710901,0.00000000,0.43088527,0.02787639
-4.89544772,1.12637374,0.13142789,0.00424355,0.56768079,0.00000000,0.43645564,0.02702915
-4.88944472,1.12051627,0.13643579,0.00450705,0.55883610,0.00000000,0.44412014,0.02633076
-4.88344172,1.11765549,0.14241203,0.00479420,0.55067673,0.00000000,0.45379943,0.02577581
-4.87743872,1.11765520,0.14925942,0.00510317,0.54326013,0.00000000,0.46534790,0.02535466
-4.87143572,1.12026517,0.15685469,0.00543146,0.53659977,0.00000000,0.47855696,0.02505401
-4.86543272,1.12513185,0.16505141,0.00577592,0.53066692,0.00000000,0.49316004,0.02485760
-4.85942971,1.13181195,0.17368356,0.00613279,0.52539389,0.00000000,0.50883925,0.02474688
-4.85342671,1.13978857,0.18256956,0.00649777,0.52067863,0.00000000,0.52523360,0.02470177
-4.84742371,1.14848923,0.19151691,0.00686607,0.51639025,0.00000000,0.54194844,0.02470141
-4.84142071,1.15730511,0.20032703,0.00723254,0.51237545,0.00000000,0.55856597,0.02472482
-4.83541771,1.16561105,0.20880039,0.00759174,0.50846548,0.00000000,0.57465655,0.02475159
-4.82941471,1.17278549,0.21674177,0.00793809,0.50448332,0.00000000,0.58979043,0.02476248
-4.82341171,1.17822994,0.22396542,0.00826600,0.50025098,0.00000000,0.60354962,0.02473992
-4.81740870,1.18138730,0.23030005,0.00856999,0.49559651,0.00000000,0.61553955,0.02466843
-4.81140570,1.18175862,0.23559345,0.00884486,0.49036064,0.00000000,0.62540017,0.02453499
-4.80540270,1.17891786,0.23971672,0.00908581,0.48440280,0.00000000,0.63281620,0.02432924
-4.79939970,1.17252440,0.24256782,0.00928859,0.47760642,0.00000000,0.63752617,0.02404366
-4.79339670,1.16233293,0.24407438,0.00944964,0.46988338,0.00000000,0.63933000,0.02367359
-4.78739370,1.14820077,0.24419577,0.00956618,0.46117760,0.00000000,0.63809489,0.02321722
-4.78139070,1.13009230,0.24292429,0.00963635,0.45146766,0.00000000,0.63375941,0.02267548
-4.77538769,1.10808073,0.24028536,0.00965928,0.44076853,0.00000000,0.62633553,0.02205186
-4.76938469,1.08234712,0.23633690,0.00963511,0.42913230,0.00000000,0.61590869,0.02135219
-4.76338169,1.05317684,0.23116776,0.00956511,0.41664808,0.00000000,0.60263581,0.02058436
-4.75737869,1.02095350,0.22489534,0.00945162,0.40344091,0.00000000,0.58674138,0.01975801
-4.75137569,0.98615072,0.21766246,0.00929803,0.38966988,0.00000000,0.56851177,0.01888423
-4.74537269,0.94932173,0.20963359,0.00910879,0.37552541,0.00000000,0.54828783,0.01797517
-4.73936968,0.91108721,0.20099054,0.00888926,0.36122565,0.00000000,0.52645619,0.01704376
-4.73336668,0.87212143,0.19192778,0.00864564,0.34701218,0.00000000,0.50343937,0.01610336
-4.72736368,0.83313707,0.18264753,0.00838483,0.33314492,0.00000000,0.47968500,0.01516741
-4.72136068,0.79486892,0.17335466,0.00811426,0.31989638,0.00000000,0.45565463,0.01424915
-4.71535768,0.75805673,0.16425172,0.00784172,0.30754522,0.00000000,0.43181210,0.01336131
-4.70935468,0.72342750,0.15553401,0.00757515,0.29636931,0.00000000,0.40861209,0.01251591
-4.70335168,0.69167761,0.14738498,0.00732243,0.28663830,0.00000000,0.38648897,0.01172393
-4.69734867,0.66345494,0.13997190,0.00709120,0.27860591,0.00000000,0.36584618,0.01099518
-4.69134567,0.63934160,0.13344203,0.00688858,0.27250206,0.00000000,0.34704646,0.01033806
-4.68534267,0.61983740,0.12791927,0.00672101,0.26852501,0.00000000,0.33040321,0.00975945
-4.67933967,0.60534473,0.12350128,0.00659399,0.26683388,0.00000000,0.31617291,0.00926455
-4.67333667,0.59615504,0.12025737,0.00651198,0.26754155,0.00000000,0.30454908,0.00885680
-4.66733367,0.59243760,0.11822686,0.00647815,0.27070854,0.00000000,0.29565768,0.00853780
-4.66133067,0.59423082,0.11741818,0.00649432,0.27633775,0.00000000,0.28955421,0.00830731
-4.65532766,0.60143659,0.11780873,0.00656083,0.28437074,0.00000000,0.28622248,0.00816322
-4.64932466,0.61381805,0.11934533,0.00667649,0.29468552,0.00000000,0.28557515,0.00810160
-4.64332166,0.63100110,0.12194548,0.00683861,0.30709610,0.00000000,0.28745613,0.00811681
-4.63731866,0.65247985,0.12549934,0.00704297,0.32135416,0.00000000,0.29164471,0.00820157
-4.63131566,0.67762608,0.12987236,0.00728398,0.33715270,0.00000000,0.29786141,0.00834715
-4.62531266,0.70570275,0.13490862,0.00755478,0.35413188,0.00000000,0.30577552,0.00854359
-4.61930965,0.73588136,0.14043481,0.00784740,0.37188686,0.00000000,0.31501407,0.00877988
-4.61330665,0.76726270,0.14626475,0.00815303,0.38997758,0.00000000,0.32517203,0.00904426
-4.60730365,0.79890066,0.15220428,0.00846225,0.40794018,0.00000000,0.33582368,0.00932450
-4.60130065,0.82982817,0.15805656,0.00876529,0.42529971,0.00000000,0.34653452,0.00960824
-4.59529765,0.85908466,0.16362750,0.00905236,0.44158371,0.00000000,0.35687363,0.00988329
-4.58929465,0.88574399,0.16873120,0.00931395,0.45633619,0.00000000,0.36642603,0.01013794
-4.58329165,0.90894184,0.17319522,0.00954109,0.46913147,0.00000000,0.37480456,0.01036129
-4.57728864,0.92790153,0.17686550,0.00972571,0.47958725,0.00000000,0.38166101,0.01054356
-4.57128564,0.94195732,0.17961074,0.00986079,0.48737655,0.00000000,0.38669593,0.01067632
-4.56528264,0.95057416,0.18132612,0.00994068,0.49223782,0.00000000,0.38966704,0.01075273
-4.55927964,0.95336321,0.18193622,0.00996119,0.49398293,0.00000000,0.39039567,0.01076768
-4.55327664,0.95009245,0.18139689,0.00991977,0.49250266,0.00000000,0.38877117,0.01071794
-4.54727364,0.94069204,0.17969633,0.00981552,0.48776949,0.00000000,0.38475321,0.01060219
-4.54127064,0.92525428,0.17685497,0.00964923,0.47983758,0.00000000,0.37837172,0.01042103
-4.53526763,0.90402825,0.17292448,0.00942333,0.46884007,0.00000000,0.36972481,0.01017687
-4.52926463,0.87740963,0.16798581,0.00914174,0.45498372,0.00000000,0.35897464,0.00987386
-4.52326163,0.84592606,0.16214647,0.00880976,0.43854143,0.00000000,0.34634151,0.00951769
-4.51725863,0.81021907,0.15553708,0.00843388,0.41984282,0.00000000,0.33209665,0.00911539
-4.51125563,0.77102333,0.14830749,0.00802154,0.39926347,0.00000000,0.31655380,0.00867506
-4.50525263,0.72914429,0.14062253,0.00758090,0.37721334,0.00000000,0.30006028,0.00820566
-4.49924962,0.68543519,0.13265763,0.00712060,0.35412490,0.00000000,0.28298771,0.00771669
-4.49324662,0.64077452,0.12459453,0.00664953,0.33044149,0.00000000,0.26572290,0.00721798
-4.48724362,0.59604470,0.11661709,0.00617659,0.30660638,0.00000000,0.24865917,0.00671939
-4.48124062,0.55211277,0.10890748,0.00571049,0.28305297,0.00000000,0.23218842,0.00623064
-4.47523762,0.50981370,0.10164274,0.00525957,0.26019639,0.00000000,0.21669411,0.00576104
-4.46923462,0.46993663,0.09499184,0.00483166,0.23842676,0.00000000,0.20254524,0.00531940
-4.46323162,0.43321414,0.08911315,0.00443395,0.21810416,0.00000000,0.19009147,0.00491382
-4.45722861,0.40031463,0.08415241,0.00407294,0.19955528,0.00000000,0.17965921,0.00455167
-4.45122561,0.37183739,0.08024112,0.00375434,0.18307169,0.00000000,0.17154853,0.00423946
-4.44522261,0.34831012,0.07749525,0.00348311,0.16890942,0.00000000,0.16603091,0.00398280
-4.43921961,0.33018826,0.07601419,0.00326338,0.15728965,0.00000000,0.16334744,0.00378643
-4.43321661,0.31785564,0.07587995,0.00309854,0.14840022,0.00000000,0.16370728,0.00365416
-4.42721361,0.31162580,0.07715636,0.00299120,0.14239741,0.00000000,0.16728628,0.00358890
-4.42121061,0.31174342,0.07988838,0.00294325,0.13940800,0.00000000,0.17422546,0.00359267
-4.41520760,0.31838546,0.08410138,0.00295585,0.13953087,0.00000000,0.18462929,0.00366659
-4.40920460,0.33166140,0.08980035,0.00302950,0.14283835,0.00000000,0.19856368,0.00381092
-4.40320160,0.35161264,0.09696926,0.00316398,0.14937663,0.00000000,0.21605367,0.00402503
-4.39719860,0.37821070,0.10557023,0.00335840,0.15916558,0.00000000,0.23708093,0.00430740
-4.39119560,0.41135446,0.11554305,0.00361119,0.17219759,0.00000000,0.26158117,0.00465565
-4.38519260,0.45086656,0.12680473,0.00392002,0.18843568,0.00000000,0.28944159,0.00506648
-4.37918959,0.49648945,0.13924948,0.00428185,0.20781094,0.00000000,0.32049882,0.00553570
-4.37318659,0.54788133,0.15274902,0.00469287,0.23021952,0.00000000,0.35453735,0.00605820
-4.36718359,0.60461282,0.16715342,0.00514848,0.25551950,0.00000000,0.39128890,0.00662801
-4.36118059,0.66616467,0.18229262,0.00564328,0.28352780,0.00000000,0.43043290,0.00723828
-4.35517759,0.73192720,0.19797843,0.00617111,0.31401767,0.00000000,0.47159832,0.00788139
-4.34917459,0.80120204,0.21400738,0.00672504,0.34671689,0.00000000,0.51436692,0.00854896
-4.34317159,0.87320644,0.23016407,0.00729743,0.38130717,0.00000000,0.55827817,0.00923201
-4.33716858,0.94708057,0.24622515,0.00788005,0.41742482,0.00000000,0.60283559,0.00992104
-4.33116558,1.02189791,0.26196380,0.00846414,0.45466315,0.00000000,0.64751461,0.01060623
-4.32516258,1.09667864,0.27715453,0.00904057,0.49257640,0.00000000,0.69177167,0.01127759
-4.31915958,1.17040590,0.29157809,0.00960004,0.53068558,0.00000000,0.73505425,0.01192515
-4.31315658,1.24204453,0.30502644,0.01013320,0.56848587,0.00000000,0.77681167,0.01253917
-4.30715358,1.31056157,0.31730742,0.01063092,0.60545557,0.00000000,0.81650602,0.01311035
