energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-5.78389195,1.57814087,0.00585907,0.35038669,0.14833460,1.56889823,0.46084601,0.01520501,0.50137044
-5.77788894,1.46381474,0.00633401,0.32092101,0.14179809,1.44412977,0.42337687,0.01456699,0.46974945
-5.77188594,1.35626828,0.00683819,0.29243857,0.13607020,1.32444591,0.38767631,0.01406504,0.44089644
-5.76588294,1.25659275,0.00736863,0.26520810,0.13112622,1.21104131,0.35407327,0.01371194,0.41513094
-5.75987994,1.16572034,0.00792177,0.23946095,0.12693054,1.10493555,0.32285337,0.01351916,0.39272270
-5.75387694,1.08440706,0.00849355,0.21538755,0.12343802,1.00695763,0.29425363,0.01349650,0.37388616
-5.74787394,1.01322145,0.00907946,0.19313536,0.12059564,0.91773718,0.26845918,0.01365183,0.35877621
-5.74187094,0.95253906,0.00967459,0.17280843,0.11834440,0.83770211,0.24560179,0.01399078,0.34748547
-5.73586793,0.90254236,0.01027368,0.15446834,0.11662126,0.76708226,0.22576027,0.01451650,0.34004309
-5.72986493,0.86322568,0.01087123,0.13813631,0.11536125,0.70591839,0.20896246,0.01522943,0.33641481
-5.72386193,0.83440456,0.01146153,0.12379648,0.11449947,0.65407570,0.19518862,0.01612719,0.33650447
-5.71785893,0.81572896,0.01203877,0.11139980,0.11397298,0.61126094,0.18437598,0.01720446,0.34015667
-5.71185593,0.80669952,0.01259707,0.10086864,0.11372254,0.57704237,0.17642417,0.01845298,0.34716061
-5.70585293,0.80668651,0.01313055,0.09210168,0.11369401,0.55087151,0.17120131,0.01986154,0.35725509
-5.69984992,0.81495049,0.01363345,0.08497888,0.11383952,0.53210595,0.16855042,0.02141617,0.37013436
-5.69384692,0.83066452,0.01410016,0.07936650,0.11411826,0.52003252,0.16829607,0.02310031,0.38545506
-5.68784392,0.85293713,0.01452530,0.07512180,0.11449701,0.51389016,0.17025086,0.02489510,0.40284390
-5.68184092,0.88083577,0.01490383,0.07209742,0.11495022,0.51289189,0.17422178,0.02677970,0.42190620
-5.67583792,0.91341012,0.01523110,0.07014540,0.11545990,0.51624561,0.18001604,0.02873175,0.44223496
-5.66983492,0.94971509,0.01550301,0.06912060,0.11601523,0.52317328,0.18744655,0.03072785,0.46342050
-5.66383192,0.98883283,0.01571603,0.06888363,0.11661187,0.53292815,0.19633654,0.03274402,0.48506036
-5.65782891,1.02989346,0.01586739,0.06930323,0.11725126,0.54481000,0.20652365,0.03475630,0.50676924
-5.65182591,1.07209399,0.01595517,0.07025805,0.11793964,0.55817804,0.21786303,0.03674125,0.52818871
-5.64582291,1.11471494,0.01597838,0.07163802,0.11868713,0.57246141,0.23022968,0.03867650,0.54899640
-5.63981991,1.15713426,0.01593709,0.07334503,0.11950674,0.58716721,0.24351977,0.04054122,0.56891423
-5.63381691,1.19883798,0.01583253,0.07529333,0.12041335,0.60188589,0.25765108,0.04231656,0.58771545
-5.62781391,1.23942720,0.01566712,0.07740942,0.12142280,0.61629400,0.27256232,0.04398599,0.60523012
-5.62181091,1.27862112,0.01544454,0.07963155,0.12255097,0.63015431,0.28821167,0.04553558,0.62134860
-5.61580790,1.31625583,0.01516973,0.08190899,0.12381288,0.64331334,0.30457421,0.04695410,0.63602302
-5.60980490,1.35227874,0.01484883,0.08420101,0.12522194,0.65569636,0.32163857,0.04823314,0.64926637
-5.60380190,1.38673877,0.01448911,0.08647561,0.12678914,0.66730007,0.33940282,0.04936702,0.66114916
-5.59779890,1.41977245,0.01409887,0.08870819,0.12852240,0.67818319,0.35786961,0.05035261,0.67179381
-5.59179590,1.45158645,0.01368721,0.09088012,0.13042583,0.68845521,0.37704093,0.05118914,0.68136669
-5.58579290,1.48243706,0.01326387,0.09297725,0.13249916,0.69826376,0.39691246,0.05187783,0.69006825
-5.57978989,1.51260743,0.01283894,0.09498851,0.13473718,0.70778095,0.41746795,0.05242156,0.69812147
-5.57378689,1.54238348,0.01242257,0.09690461,0.13712920,0.71718924,0.43867363,0.05282444,0.70575920
-5.56778389,1.57202951,0.01202469,0.09871679,0.13965873,0.72666725,0.46047308,0.05309142,0.71321079
-5.56178089,1.60176456,0.01165470,0.10041586,0.14230311,0.73637615,0.48278274,0.05322789,0.72068879
-5.55577789,1.63174072,0.01132113,0.10199137,0.14503348,0.74644712,0.50548830,0.05323934,0.72837606
-5.54977489,1.66202427,0.01103133,0.10343106,0.14781472,0.75697029,0.52844229,0.05313104,0.73641428
-5.54377189,1.69258094,0.01079128,0.10472059,0.15060579,0.76798587,0.55146291,0.05290783,0.74489399
-5.53776888,1.72326575,0.01060526,0.10584344,0.15336021,0.77947753,0.57433448,0.05257396,0.75384715
-5.53176588,1.75381848,0.01047577,0.10678112,0.15602680,0.79136870,0.59680945,0.05213305,0.76324218
-5.52576288,1.78386483,0.01040337,0.10751371,0.15855070,0.80352174,0.61861215,0.05158812,0.77298220
-5.51975988,1.81292383,0.01038664,0.10802041,0.16087465,0.81574024,0.63944416,0.05094166,0.78290634
-5.51375688,1.84042104,0.01042219,0.10828051,0.16294056,0.82777445,0.65899134,0.05019587,0.79279433
-5.50775388,1.86570749,0.01050482,0.10827435,0.16469118,0.83932966,0.67693225,0.04935286,0.80237408
-5.50175088,1.88808345,0.01062762,0.10798449,0.16607203,0.85007737,0.69294774,0.04841497,0.81133220
-5.49574787,1.90682642,0.01078224,0.10739687,0.16703341,0.85966887,0.70673150,0.04738508,0.81932683
-5.48974487,1.92122190,0.01095917,0.10650208,0.16753242,0.86775076,0.71800100,0.04626690,0.82600231
-5.48374187,1.93059599,0.01114811,0.10529655,0.16753491,0.87398196,0.72650864,0.04506532,0.83100511
-5.47773887,1.93434820,0.01133827,0.10378366,0.16701733,0.87805159,0.73205240,0.04378665,0.83400025
-5.47173587,1.93198310,0.01151883,0.10197479,0.16596827,0.87969697,0.73448582,0.04243884,0.83468751
-5.46573287,1.92313945,0.01167928,0.09989016,0.16438973,0.87872132,0.73372653,0.04103165,0.83281661
-5.45972986,1.90761535,0.01180984,0.09755956,0.16229799,0.87501023,0.72976324,0.03957671,0.82820076
-5.45372686,1.88538830,0.01190176,0.09502281,0.15972394,0.86854647,0.72266060,0.03808746,0.82072788
-5.44772386,1.85662927,0.01194767,0.09233004,0.15671298,0.85942256,0.71256174,0.03657910,0.81036898
-5.44172086,1.82170983,0.01194183,0.08954169,0.15332431,0.84785041,0.69968829,0.03506833,0.79718330
-5.43571786,1.78120221,0.01188028,0.08672825,0.14962968,0.83416790,0.68433786,0.03357302,0.78131998
-5.42971486,1.73587199,0.01176100,0.08396984,0.14571168,0.81884173,0.66687884,0.03211190,0.76301617
-5.42371186,1.68666360,0.01158395,0.08135539,0.14166145,0.80246663,0.64774284,0.03070401,0.74259162
-5.41770885,1.63467931,0.01135102,0.07898168,0.13757605,0.78576059,0.62741486,0.02936823,0.72044003
-5.41170585,1.58115221,0.01106594,0.07695207,0.13355548,0.76955599,0.60642163,0.02812272,0.69701758
-5.40570285,1.52741442,0.01073412,0.07537497,0.12969955,0.75478695,0.58531839,0.02698435,0.67282897
-5.39969985,1.47486138,0.01036245,0.07436210,0.12610456,0.74247267,0.56467469,0.02596814,0.64841178
-5.39369685,1.42491375,0.00995897,0.07402648,0.12286013,0.73369708,0.54505950,0.02508672,0.62431965
-5.38769385,1.37897804,0.00953263,0.07448017,0.12004615,0.72958512,0.52702640,0.02434993,0.60110498
-5.38169085,1.33840720,0.00909296,0.07583180,0.11773000,0.73127570,0.51109891,0.02376435,0.57930187
-5.37568784,1.30446259,0.00864972,0.07818385,0.11596426,0.73989201,0.49775685,0.02333307,0.55940993
-5.36968484,1.27827827,0.00821259,0.08162978,0.11478487,0.75650940,0.48742371,0.02305551,0.54187940
-5.36368184,1.26082860,0.00779088,0.08625094,0.11420990,0.78212152,0.48045561,0.02292737,0.52709831
-5.35767884,1.25290005,0.00739321,0.09211342,0.11423894,0.81760539,0.47713202,0.02294072,0.51538174
-5.35167584,1.25506780,0.00702734,0.09926485,0.11485320,0.86368611,0.47764845,0.02308422,0.50696383
-5.34567284,1.26767773,0.00669988,0.10773125,0.11601625,0.92090237,0.48211118,0.02334347,0.50199226
-5.33966983,1.29083402,0.00641621,0.11751397,0.11767538,0.98957361,0.49053429,0.02370148,0.50052569
-5.33366683,1.32439268,0.00618034,0.12858705,0.11976355,1.06977024,0.50283874,0.02413920,0.50253376
-5.32766383,1.36796109,0.00599485,0.14089490,0.12220185,1.16128811,0.51885374,0.02463621,0.50789974
-5.32166083,1.42090347,0.00586088,0.15435058,0.12490235,1.26362873,0.53832015,0.02517137,0.51642546
-5.31565783,1.48235231,0.00577816,0.16883481,0.12777121,1.37598652,0.56089596,0.02572353,0.52783837
-5.30965483,1.55122539,0.00574512,0.18419589,0.13071193,1.49724437,0.58616364,0.02627226,0.54180040
-5.30365183,1.62624819,0.00575892,0.20025061,0.13362874,1.62597870,0.61363921,0.02679846,0.55791813
-5.29764882,1.70598129,0.00581569,0.21678620,0.13642969,1.76047482,0.64278293,0.02728500,0.57575422
-5.29164582,1.78885220,0.00591060,0.23356353,0.13902973,1.89875309,0.67301131,0.02771719,0.59483939
-5.28564282,1.87319102,0.00603811,0.25032144,0.14135330,2.03860595,0.70371022,0.02808317,0.61468487
-5.27963982,1.95726912,0.00619216,0.26678215,0.14333664,2.17764534,0.73424883,0.02837413,0.63479487
-5.27363682,2.03934002,0.00636636,0.28265776,0.14492955,2.31335962,0.76399407,0.02858448,0.65467873
-5.26763382,2.11768136,0.00655421,0.29765752,0.14609670,2.44317841,0.79232526,0.02871174,0.67386251
-5.26163082,2.19063698,0.00674933,0.31149575,0.14681839,2.56454332,0.81864848,0.02875643,0.69189972
-5.25562781,2.25665767,0.00694562,0.32390010,0.14709081,2.67498211,0.84241038,0.02872175,0.70838096
-5.24962481,2.31433971,0.00713752,0.33461981,0.14692588,2.77218351,0.86311094,0.02861317,0.72294228
-5.24362181,2.36245961,0.00732011,0.34343365,0.14635063,2.85406967,0.88031483,0.02843794,0.73527211
-5.23761881,2.40000418,0.00748931,0.35015724,0.14540627,2.91886311,0.89366110,0.02820459,0.74511659
-5.23161581,2.42619484,0.00764200,0.35464936,0.14414695,2.96514542,0.90287068,0.02792232,0.75228333
-5.22561281,2.44050527,0.00777613,0.35681700,0.14263846,2.99190487,0.90775169,0.02760047,0.75664357
-5.21960980,2.44267190,0.00789076,0.35661888,0.14095669,2.99857091,0.90820224,0.02724800,0.75813269
-5.21360680,2.43269699,0.00798613,0.35406730,0.13918615,2.98503390,0.90421074,0.02687301,0.75674927
-5.20760380,2.41084414,0.00806368,0.34922823,0.13741851,2.95164914,0.89585372,0.02648238,0.75255274
-5.20160080,2.37762664,0.00812598,0.34221955,0.13575119,2.89922513,0.88329132,0.02608153,0.74565994
-5.19559780,2.33378927,0.00817669,0.33320765,0.13428606,2.82899659,0.86676067,0.02567420,0.73624058
-5.18959480,2.28028429,0.00822048,0.32240240,0.13312819,2.74258351,0.84656755,0.02526244,0.72451199
-5.18359180,2.21824289,0.00826285,0.31005083,0.13238470,2.64193826,0.82307656,0.02484667,0.71073334
-5.17758879,2.14894300,0.00831006,0.29642978,0.13216362,2.52928321,0.79670044,0.02442586,0.69519945
-5.17158579,2.07377513,0.00836883,0.28183772,0.13257272,2.40704156,0.76788879,0.02399775,0.67823459
-5.16558279,1.99420718,0.00844624,0.26658633,0.13371822,2.27776456,0.73711675,0.02355918,0.66018625
-5.15957979,1.91174981,0.00854942,0.25099195,0.13570340,2.14405796,0.70487405,0.02310647,0.64141913
-5.15357679,1.82792314,0.00868532,0.23536736,0.13862696,2.00851081,0.67165472,0.02263576,0.62230945
-5.14757379,1.74422616,0.00886046,0.22001411,0.14258113,1.87362890,0.63794785,0.02214339,0.60323958
-5.14157079,1.66210913,0.00908067,0.20521580,0.14764963,1.74177537,0.60422955,0.02162628,0.58459312
-5.13556778,1.58295000,0.00935080,0.19123227,0.15390521,1.61511989,0.57095633,0.02108212,0.56675039
-5.12956478,1.50803477,0.00967449,0.17829505,0.16140717,1.49559776,0.53855983,0.02050971,0.55008423
-5.12356178,1.43854214,0.01005393,0.16660400,0.17019868,1.38487935,0.50744301,0.01990901,0.53495626
-5.11755878,1.37553224,0.01048967,0.15632518,0.18030407,1.28435017,0.47797765,0.01928127,0.52171334
-5.11155578,1.31993926,0.01098042,0.14758998,0.19172634,1.19510097,0.45050304,0.01862897,0.51068434
-5.10555278,1.27256754,0.01152300,0.14049526,0.20444487,1.11792713,0.42532558,0.01795577,0.50217712
-5.09954977,1.23409066,0.01211222,0.13510447,0.21841367,1.05333632,0.40271922,0.01726633,0.49647568
-5.09354677,1.20505303,0.01274093,0.13144958,0.23356019,1.00156298,0.38292643,0.01656612,0.49383743
-5.08754377,1.18587335,0.01340008,0.12953358,0.24978492,0.96258825,0.36615938,0.01586116,0.49449057
-5.08154077,1.17684937,0.01407889,0.12933343,0.26696186,0.93616396,0.35260130,0.01515778,0.49863166
-5.07553777,1.17816350,0.01476507,0.13080326,0.28494001,0.92183914,0.34240767,0.01446236,0.50642308
-5.06953477,1.18988862,0.01544513,0.13387756,0.30354581,0.91898793,0.33570707,0.01378107,0.51799077
-5.06353177,1.21199370,0.01610474,0.13847441,0.32258656,0.92683760,0.33260168,0.01311967,0.53342183
-5.05752876,1.24434894,0.01672913,0.14449838,0.34185479,0.94449597,0.33316714,0.01248331,0.55276226
-5.05152576,1.28673000,0.01730358,0.15184321,0.36113333,0.97097725,0.33745196,0.01187642,0.57601469
-5.04552276,1.33882131,0.01781387,0.16039407,0.38020098,1.00522603,0.34547626,0.01130261,0.60313618
-5.03951976,1.40021833,0.01824676,0.17002942,0.39883852,1.04613894,0.35723006,0.01076466,0.63403610
-5.03351676,1.47042884,0.01859048,0.18062246,0.41683483,1.09258397,0.37267117,0.01026450,0.66857416
-5.02751376,1.54887367,0.01883513,0.19204221,0.43399281,1.14341731,0.39172286,0.00980328,0.70655874
-5.02151076,1.63488691,0.01897303,0.20415423,0.45013491,1.19749807,0.41427153,0.00938146,0.74774562
-5.01550775,1.72771655,0.01899907,0.21682114,0.46510796,1.25370095,0.44016466,0.00899891,0.79183735
-5.00950475,1.82652570,0.01891086,0.22990291,0.47878712,1.31092733,0.46920927,0.00865504,0.83848350
-5.00350175,1.93039544,0.01870889,0.24325722,0.49107891,1.36811501,0.50117121,0.00834892,0.88728202
-4.99749875,2.03832970,0.01839649,0.25673978,0.50192301,1.42424713,0.53577560,0.00807940,0.93778195
-4.99149575,2.14926303,0.01797979,0.27020489,0.51129295,1.47836047,0.57270857,0.00784525,0.98948788
-4.98549275,2.26207165,0.01746749,0.28350628,0.51919574,1.52955351,0.61162062,0.00764520,1.04186613
-4.97948974,2.37558816,0.01687061,0.29649825,0.52567035,1.57699450,0.65213154,0.00747808,1.09435292
-4.97348674,2.48862006,0.01620213,0.30903725,0.53078530,1.61992965,0.69383705,0.00734285,1.14636457
-4.96748374,2.59997189,0.01547660,0.32098383,0.53463541,1.65769138,0.73631695,0.00723862,1.19730949
-4.96148074,2.70847045,0.01470964,0.33220498,0.53733795,1.68970662,0.77914456,0.00716467,1.24660175
-4.95547774,2.81299223,0.01391757,0.34257670,0.53902827,1.71550493,0.82189713,0.00712045,1.29367591
-4.94947474,2.91249198,0.01311682,0.35198682,0.53985514,1.73472598,0.86416665,0.00710556,1.33800229
-4.94347174,3.00603090,0.01232358,0.36033785,0.53997586,1.74712609,0.90557057,0.00711969,1.37910235
-4.93746873,3.09280291,0.01155331,0.36754960,0.53955136,1.75258327,0.94576186,0.00716258,1.41656298
-4.93146573,3.17215720,0.01082037,0.37356162,0.53874129,1.75110010,0.98443760,0.00723395,1.45004927
-4.92546273,3.24361556,0.01013770,0.37833503,0.53769921,1.74280426,1.02134567,0.00733347,1.47931465
-4.91945973,3.30688289,0.00951654,0.38185375,0.53656803,1.72794585,1.05628898,0.00746062,1.50420782
-4.91345673,3.36184978,0.00896622,0.38412485,0.53547559,1.70689152,1.08912670,0.00761468,1.52467577
-4.90745373,3.40858647,0.00849401,0.38517815,0.53453062,1.68011503,1.11977258,0.00779463,1.54076262
-4.90145073,3.44732791,0.00810501,0.38506468,0.53381900,1.64818429,1.14818995,0.00799910,1.55260392
-4.89544772,3.47845035,0.00780216,0.38385446,0.53340060,1.61174512,1.17438388,0.00822626,1.56041666
-4.88944472,3.50244044,0.00758624,0.38163324,0.53330653,1.57150213,1.19839086,0.00847383,1.56448531
-4.88344172,3.51985838,0.00745592,0.37849869,0.53353718,1.52819743,1.22026647,0.00873899,1.56514462
-4.87743872,3.53129725,0.00740790,0.37455607,0.53406111,1.48258788,1.24007205,0.00901838,1.56275992
-4.87143572,3.53734078,0.00743704,0.36991364,0.53481477,1.43542191,1.25786103,0.00930807,1.55770623
-4.86543272,3.53852239,0.00753653,0.36467805,0.53570341,1.38741694,1.27366615,0.00960361,1.55034729
-4.85942971,3.53528817,0.00769814,0.35895013,0.53660312,1.33923843,1.28748831,0.00990004,1.54101574
-4.85342671,3.52796618,0.00791237,0.35282109,0.53736405,1.29148167,1.29928806,0.01019197,1.52999581
-4.84742371,3.51674447,0.00816878,0.34636960,0.53781492,1.24465707,1.30898044,0.01047367,1.51750959
-4.84142071,3.50165951,0.00845623,0.33965980,0.53776864,1.19917978,1.31643374,0.01073922,1.50370764
-4.83541771,3.48259596,0.00876312,0.33274034,0.53702893,1.15536423,1.32147236,0.01098260,1.48866488
-4.82941471,3.45929826,0.00907771,0.32564469,0.53539785,1.11342357,1.32388398,0.01119793,1.47238173
-4.82341171,3.43139370,0.00938843,0.31839244,0.53268375,1.07347439,1.32343060,0.01137958,1.45479079
-4.81740870,3.39842555,0.00968411,0.31099173,0.52870956,1.03554598,1.31986298,0.01152242,1.43576848
-4.81140570,3.35989476,0.00995429,0.30344253,0.52332086,0.99959397,1.31293772,0.01162199,1.41515108
-4.80540270,3.31530756,0.01018947,0.29574058,0.51639346,0.96551729,1.30243598,0.01167467,1.39275412
-4.79939970,3.26422629,0.01038135,0.28788178,0.50784015,0.93317761,1.28818278,0.01167788,1.36839402
-4.79339670,3.20632044,0.01052302,0.27986670,0.49761621,0.90242021,1.27006569,0.01163021,1.34191064
-4.78739370,3.14141478,0.01060915,0.27170494,0.48572333,0.87309496,1.24805178,0.01153150,1.31318933
-4.78139070,3.06953176,0.01063609,0.26341915,0.47221199,0.84507654,1.22220186,0.01138296,1.28218129
-4.77538769,2.99092556,0.01060196,0.25504831,0.45718181,0.81828263,1.19268098,0.01118717,1.24892079
-4.76938469,2.90610566,0.01050668,0.24665017,0.44078011,0.79268918,1.15976463,0.01094805,1.21353847
-4.76338169,2.81584862,0.01035192,0.23830271,0.42319865,0.76834210,1.12384012,0.01067081,1.17626975
-4.75737869,2.72119701,0.01014106,0.23010447,0.40466859,0.74536464,1.08540301,0.01036180,1.13745794
-4.75137569,2.62344555,0.00987901,0.22217364,0.38545409,0.72396026,1.04504861,0.01002842,1.09755178
-4.74537269,2.52411482,0.00957212,0.21464612,0.36584468,0.70441083,1.00345890,0.00967882,1.05709749
-4.73936968,2.42491384,0.00922791,0.20767249,0.34614683,0.68707025,0.96138544,0.00932175,1.01672578
-4.73336668,2.32769308,0.00885486,0.20141397,0.32667500,0.67235392,0.91962900,0.00896627,0.97713438
-4.72736368,2.23438993,0.00846219,0.19603771,0.30774270,0.66072442,0.87901673,0.00862151,0.93906684
-4.72136068,2.14696918,0.00805956,0.19171139,0.28965368,0.65267427,0.84037791,0.00829635,0.90328874
-4.71535768,2.06736079,0.00765684,0.18859756,0.27269381,0.64870632,0.80451910,0.00799921,0.87056221
-4.70935468,1.99739763,0.00726382,0.18684776,0.25712370,0.64931277,0.77219994,0.00773775,0.84161995
-4.70335168,1.93875558,0.00689003,0.18659674,0.24317257,0.65495368,0.74411019,0.00751869,0.81713984
-4.69734867,1.89289833,0.00654448,0.18795704,0.23103312,0.66603577,0.72084907,0.00734756,0.79772107
-4.69134567,1.86102872,0.00623548,0.19101401,0.22085796,0.68289242,0.70290755,0.00722860,0.78386279
-4.68534267,1.84404839,0.00597049,0.19582156,0.21275720,0.70576562,0.69065411,0.00716459,0.77594603
-4.67933967,1.84252707,0.00575600,0.20239875,0.20679750,0.73479046,0.68432440,0.00715682,0.77421945
-4.67333667,1.85668222,0.00559741,0.21072738,0.20300223,0.76998287,0.68401522,0.00720508,0.77878944
-4.66733367,1.88636969,0.00549896,0.22075057,0.20135290,0.81123085,0.68968272,0.00730764,0.78961475
-4.66133067,1.93108541,0.00546374,0.23237260,0.20179144,0.85828967,0.70114501,0.00746142,0.80650580
-4.65532766,1.98997796,0.00549360,0.24545971,0.20422332,0.91078095,0.71808891,0.00766205,0.82912853
-4.64932466,2.06187114,0.00558924,0.25984221,0.20852129,0.96819584,0.74008058,0.00790410,0.85701260
-4.64332166,2.14529602,0.00575017,0.27531749,0.21452958,1.02990210,0.76657968,0.00818126,0.88956352
-4.63731866,2.23853087,0.00597480,0.29165413,0.22206829,1.09515472,0.79695651,0.00848663,0.92607828
-4.63131566,2.33964782,0.00626044,0.30859677,0.23093793,1.16310985,0.83051157,0.00881296,0.96576377
-4.62531266,2.44656459,0.00660347,0.32587173,0.24092395,1.23284153,0.86649688,0.00915297,1.00775750
-4.61930965,2.55709946,0.00699932,0.34319312,0.25180107,1.30336069,0.90413832,0.00949964,1.05114979
-4.61330665,2.66902785,0.00744262,0.36026927,0.26333738,1.37363580,0.94265825,0.00984645,1.09500668
-4.60730365,2.78013856,0.00792731,0.37680933,0.27529816,1.44261466,0.98129766,0.01018773,1.13839298
-4.60130065,2.88828803,0.00844671,0.39252974,0.28744933,1.50924657,1.01933705,0.01051882,1.18039463
-4.59529765,2.99145089,0.00899372,0.40716049,0.29956065,1.57250440,1.05611538,0.01083631,1.22013977
-4.58929465,3.08776537,0.00956087,0.42045083,0.31140846,1.63140592,1.09104640,0.01113815,1.25681796
-4.58329165,3.17557227,0.01014057,0.43217449,0.32277827,1.68503387,1.12363180,0.01142375,1.28969703
-4.57728864,3.25344652,0.01072517,0.44213406,0.33346694,1.73255426,1.15347086,0.01169399,1.31813722
-4.57128564,3.32022064,0.01130718,0.45016458,0.34328484,1.77323261,1.18026606,0.01195115,1.34160228
-4.56528264,3.37499960,0.01187942,0.45613616,0.35205764,1.80644763,1.20382488,0.01219879,1.35966738
-4.55927964,3.41716713,0.01243517,0.45995575,0.35962816,1.83170224,1.22405744,0.01244155,1.37202380
-4.55327664,3.44638368,0.01296831,0.46156787,0.36585799,1.84863160,1.24097048,0.01268489,1.37848042
-4.54727364,3.46257651,0.01347347,0.46095451,0.37062911,1.85700812,1.25465792,0.01293477,1.37896219
-4.54127064,3.46592278,0.01394612,0.45813416,0.37384536,1.85674344,1.26528849,0.01319732,1.37350575
-4.53526763,3.45682661,0.01438268,0.45316005,0.37543377,1.84788726,1.27309112,0.01347842,1.36225259
-4.52926463,3.43589132,0.01478050,0.44611775,0.37534575,1.83062326,1.27833887,0.01378336,1.34544002
-4.52326163,3.40388809,0.01513794,0.43712227,0.37355799,1.80526221,1.28133200,0.01411642,1.32339038
-4.51725863,3.36172250,0.01545427,0.42631464,0.37007308,1.77223246,1.28238122,0.01448055,1.29649892
-4.51125563,3.31040018,0.01572965,0.41385825,0.36491969,1.73206818,1.28179180,0.01487710,1.26522075
-4.50525263,3.25099286,0.01596496,0.39993497,0.35815229,1.68539558,1.27984919,0.01530551,1.23005726
-4.49924962,3.18460618,0.01616169,0.38474120,0.34985037,1.63291765,1.27680697,0.01576324,1.19154247
-4.49324662,3.11235007,0.01632176,0.36848397,0.34011707,1.57539776,1.27287745,0.01624568,1.15022958
