energy_ev,total_up,Se_s_up,Se_p_up,Si_p_up,Si_d_up,W_p_up,W_d_up
-5.60380190,3.68255258,0.02894983,1.00869774,1.09050496,0.00000000,2.38790334,1.55776898
-5.59779890,3.90083028,0.03048708,1.06284303,1.15536478,0.00000000,2.53957349,1.65161332
-5.59179590,4.12007846,0.03191195,1.11564191,1.22083933,0.00000000,2.69357474,1.74680981
-5.58579290,4.33847951,0.03320206,1.16652867,1.28642828,0.00000000,2.84850344,1.84271940
-5.57978989,4.55418249,0.03433713,1.21496253,1.35160955,0.00000000,3.00285774,1.93867746
-5.57378689,4.76533832,0.03529959,1.26044197,1.41584616,0.00000000,3.15507056,2.03400192
-5.56778389,4.97013412,0.03607506,1.30251775,1.47859324,0.00000000,3.30354515,2.12800112
-5.56178089,5.16682532,0.03665278,1.34080383,1.53930539,0.00000000,3.44669199,2.21998134
-5.55577789,5.35376427,0.03702596,1.37498582,1.59744392,0.00000000,3.58296543,2.30925369
-5.54977489,5.52942457,0.03719191,1.40482658,1.65248421,0.00000000,3.71089874,2.39514049
-5.54377189,5.69242064,0.03715213,1.43016879,1.70392293,0.00000000,3.82913641,2.47698110
-5.53776888,5.84152234,0.03691221,1.45093439,1.75128521,0.00000000,3.93646249,2.55413741
-5.53176588,5.97566489,0.03648157,1.46712120,1.79413180,0.00000000,4.03182428,2.62599937
-5.52576288,6.09395454,0.03587315,1.47879694,1.83206615,0.00000000,4.11435063,2.69199052
-5.51975988,6.19567060,0.03510294,1.48609115,1.86474132,0.00000000,4.18336465,2.75157400
-5.51375688,6.28026469,0.03418941,1.48918546,1.89186678,0.00000000,4.23839059,2.80425910
-5.50775388,6.34735780,0.03315294,1.48830289,1.91321486,0.00000000,4.27915518,2.84960836
-5.50175088,6.39673599,0.03201513,1.48369676,1.92862659,0.00000000,4.30558358,2.88724521
-5.49574787,6.42834524,0.03079816,1.47563968,1.93801674,0.00000000,4.31779058,2.91686188
-5.48974487,6.44228560,0.02952415,1.46441327,1.94137777,0.00000000,4.31606753,2.93822731
-5.48374187,6.43880504,0.02821454,1.45029882,1.93878220,0.00000000,4.30086575,2.95119447
-5.47773887,6.41829274,0.02688953,1.43356943,1.93038327,0.00000000,4.27277718,2.95570672
-5.47173587,6.38127155,0.02556764,1.41448363,1.91641341,0.00000000,4.23251297,2.95180244
-5.46573287,6.32838956,0.02426532,1.39328065,1.89718048,0.00000000,4.18088081,2.93961757
-5.45972986,6.26041003,0.02299665,1.37017726,1.87306156,0.00000000,4.11876178,2.91938557
-5.45372686,6.17819979,0.02177322,1.34536620,1.84449439,0.00000000,4.04708740,2.89143436
-5.44772386,6.08271561,0.02060400,1.31901588,1.81196655,0.00000000,3.96681752,2.85618032
-5.44172086,5.97498881,0.01949539,1.29127125,1.77600294,0.00000000,3.87891985,2.81411920
-5.43571786,5.85610818,0.01845132,1.26225564,1.73715173,0.00000000,3.78435143,2.76581443
-5.42971486,5.72720176,0.01747349,1.23207326,1.69596970,0.00000000,3.68404280,2.71188316
-5.42371186,5.58941814,0.01656154,1.20081224,1.65300737,0.00000000,3.57888513,2.65298092
-5.41770885,5.44390818,0.01571341,1.16854801,1.60879501,0.00000000,3.46972063,2.58978547
-5.41170585,5.29180801,0.01492565,1.13534688,1.56382983,0.00000000,3.35733657,2.52298097
-5.40570285,5.13422428,0.01419378,1.10126968,1.51856546,0.00000000,3.24246278,2.45324317
-5.39969985,4.97222261,0.01351264,1.06637543,1.47340394,0.00000000,3.12577269,2.38122658
-5.39369685,4.80681977,0.01287669,1.03072482,1.42869081,0.00000000,3.00788769,2.30755427
-5.38769385,4.63898029,0.01228039,0.99438364,1.38471354,0.00000000,2.88938440,2.23281082
-5.38169085,4.46961733,0.01171844,0.95742585,1.34170320,0.00000000,2.77080427,2.15753870
-5.37568784,4.29959796,0.01118602,0.91993639,1.29983927,0.00000000,2.65266511,2.08223806
-5.36968484,4.12975205,0.01067901,0.88201358,1.25925731,0.00000000,2.53547355,2.00736994
-5.36368184,3.96088416,0.01019411,0.84377102,1.22005875,0.00000000,2.41973783,1.93336210
-5.35767884,3.79378739,0.00972896,0.80533888,1.18232232,0.00000000,2.30598007,1.86061727
-5.35167584,3.62925789,0.00928215,0.76686459,1.14611632,0.00000000,2.19474727,1.78952271
-5.34567284,3.46810887,0.00885325,0.72851273,1.11151090,0.00000000,2.08662024,1.72046043
-5.33966983,3.31118295,0.00844272,0.69046424,1.07858973,0.00000000,1.98222001,1.65381729
-5.33366683,3.15936171,0.00805187,0.65291481,1.04746029,0.00000000,1.88221119,1.58999397
-5.32766383,3.01357160,0.00768267,0.61607252,1.01826227,0.00000000,1.78730193,1.52941242
-5.32166083,2.87478573,0.00733763,0.58015491,0.99117366,0.00000000,1.69824056,1.47252098
-5.31565783,2.74402107,0.00701963,0.54538544,0.96641424,0.00000000,1.61580872,1.41979712
-5.30965483,2.62233126,0.00673170,0.51198956,0.94424642,0.00000000,1.54081152,1.37174728
-5.30365183,2.51079522,0.00647686,0.48019063,0.92497341,0.00000000,1.47406474,1.32890418
-5.29764882,2.41050211,0.00625786,0.45020577,0.90893489,0.00000000,1.41637996,1.29182140
-5.29164582,2.32253336,0.00607707,0.42224185,0.89650056,0.00000000,1.36854781,1.26106578
-5.28564282,2.24794256,0.00593627,0.39649186,0.88806175,0.00000000,1.33132017,1.23720780
-5.27963982,2.18773394,0.00583650,0.37313171,0.88402150,0.00000000,1.30539187,1.22081043
-5.27363682,2.14284035,0.00577797,0.35231760,0.88478357,0.00000000,1.29138232,1.21241674
-5.26763382,2.11410130,0.00575995,0.33418401,0.89074057,0.00000000,1.28981784,1.21253677
-5.26163082,2.10224165,0.00578075,0.31884235,0.90226162,0.00000000,1.30111491,1.22163378
-5.25562781,2.10785137,0.00583771,0.30638011,0.91967977,0.00000000,1.32556476,1.24011037
-5.24962481,2.13136659,0.00592723,0.29686061,0.94327941,0.00000000,1.36331972,1.26829448
-5.24362181,2.17305215,0.00604486,0.29032301,0.97328387,0.00000000,1.41438151,1.30642559
-5.23761881,2.23298576,0.00618539,0.28678268,1.00984336,0.00000000,1.47859164,1.35464124
-5.23161581,2.31104384,0.00634304,0.28623159,1.05302353,0.00000000,1.55562423,1.41296413
-5.22561281,2.40688917,0.00651161,0.28863878,1.10279482,0.00000000,1.64498137,1.48128996
-5.21960980,2.51996063,0.00668468,0.29395066,1.15902289,0.00000000,1.74599130,1.55937638
-5.21360680,2.64946538,0.00685582,0.30209119,1.22146050,0.00000000,1.85780961,1.64683355
-5.20760380,2.79437383,0.00701881,0.31296188,1.28974126,0.00000000,1.97942374,1.74311657
-5.20160080,2.95341822,0.00716784,0.32644171,1.36337564,0.00000000,2.10966100,1.84752055
-5.19559780,3.12509536,0.00729772,0.34238691,1.44174971,0.00000000,2.24720036,1.95917880
-5.18959480,3.30767428,0.00740405,0.36063096,1.52412718,0.00000000,2.39058831,2.07706477
-5.18359180,3.49920967,0.00748332,0.38098475,1.60965501,0.00000000,2.53825864,2.19999828
-5.17758879,3.69756147,0.00753309,0.40323712,1.69737306,0.00000000,2.68855636,2.32665654
-5.17158579,3.90042123,0.00755201,0.42715612,1.78622779,0.00000000,2.83976543,2.45559013
-5.16558279,4.10534535,0.00753984,0.45249082,1.87509016,0.00000000,2.99013990,2.58524425
-5.15957979,4.30979489,0.00749743,0.47897405,1.96277747,0.00000000,3.13793790,2.71398477
-5.15357679,4.51118147,0.00742670,0.50632603,2.04807866,0.00000000,3.28145760,2.84012891
-5.14757379,4.70691821,0.00733044,0.53425879,2.12978245,0.00000000,3.41907419,2.96197969
-5.14157079,4.89447436,0.00721228,0.56248142,2.20670739,0.00000000,3.54927646,3.07786321
-5.13556778,5.07143170,0.00707643,0.59070599,2.27773273,0.00000000,3.67070180,3.18616746
-5.12956478,5.23554092,0.00692757,0.61865381,2.34182895,0.00000000,3.78216815,3.28538134
-5.12356178,5.38477548,0.00677059,0.64606186,2.39808661,0.00000000,3.88270142,3.37413236
-5.11755878,5.51738090,0.00661044,0.67268906,2.44574216,0.00000000,3.97155705,3.45122139
-5.11155578,5.63191709,0.00645188,0.69832197,2.48419969,0.00000000,4.04823467,3.51565311
-5.10555278,5.72729184,0.00629939,0.72277973,2.51304733,0.00000000,4.11248484,3.56666066
-5.09954977,5.80278388,0.00615694,0.74591782,2.53206761,0.00000000,4.16430739,3.60372358
-5.09354677,5.85805418,0.00602788,0.76763042,2.54124119,0.00000000,4.20394120,3.62657812
-5.08754377,5.89314501,0.00591489,0.78785125,2.54074371,0.00000000,4.23184567,3.63521945
-5.08154077,5.90846672,0.00581990,0.80655276,2.53093595,0.00000000,4.24867456,3.62989591
-5.07553777,5.90477282,0.00574405,0.82374374,2.51234760,0.00000000,4.25524333,3.61109536
-5.06953477,5.88312460,0.00568779,0.83946533,2.48565565,0.00000000,4.25249146,3.57952460
-5.06353177,5.84484697,0.00565084,0.85378585,2.45165820,0.00000000,4.24144145,3.53608270
-5.05752876,5.79147775,0.00563239,0.86679462,2.41124520,0.00000000,4.22315651,3.48182962
-5.05152576,5.72471282,0.00563112,0.87859511,2.36536731,0.00000000,4.19869896,3.41795166
-5.04552276,5.64634976,0.00564543,0.88929801,2.31500447,0.00000000,4.16909136,3.34572521
-5.03951976,5.55823259,0.00567355,0.89901442,2.26113551,0.00000000,4.13528215,3.26648042
-5.03351676,5.46219999,0.00571372,0.90784975,2.20471019,0.00000000,4.09811756,3.18156636
-5.02751376,5.36003927,0.00576437,0.91589861,2.14662463,0.00000000,4.05832079,3.09231892
-5.02151076,5.25344758,0.00582425,0.92324099,2.08770116,0.00000000,4.01647946,3.00003252
-5.01550775,5.14400176,0.00589264,0.92993995,2.02867308,0.00000000,3.97304160,2.90593656
-5.00950475,5.03313722,0.00596943,0.93604087,1.97017459,0.00000000,3.92831991,2.81117695
-5.00350175,4.92213610,0.00605523,0.94157229,1.91273590,0.00000000,3.88250378,2.71680295
-4.99749875,4.81212391,0.00615147,0.94654806,1.85678317,0.00000000,3.83567784,2.62375925
-4.99149575,4.70407385,0.00626040,0.95097074,1.80264274,0.00000000,3.78784572,2.53288265
-4.98549275,4.59881714,0.00638511,0.95483571,1.75054894,0.00000000,3.73895719,2.44490295
-4.97948974,4.49705788,0.00652946,0.95813572,1.70065449,0.00000000,3.68893684,2.36044702
-4.97348674,4.39939031,0.00669799,0.96086544,1.65304266,0.00000000,3.63771244,2.28004522
-4.96748374,4.30631679,0.00689580,0.96302553,1.60774022,0.00000000,3.58524108,2.20413926
-4.96148074,4.21826468,0.00712834,0.96462590,1.56473026,0.00000000,3.53153154,2.13309054
-4.95547774,4.13560062,0.00740121,0.96568788,1.52396419,0.00000000,3.47666147,2.06718812
-4.94947474,4.05864111,0.00771991,0.96624496,1.48537226,0.00000000,3.42078857,2.00665580
-4.94347174,3.98765855,0.00808952,0.96634219,1.44887225,0.00000000,3.36415499,1.95165773
-4.93746873,3.92288265,0.00851446,0.96603408,1.41437602,0.00000000,3.30708506,1.90230228
-4.93146573,3.86449703,0.00899815,0.96538121,1.38179390,0.00000000,3.24997653,1.85864412
-4.92546273,3.81263195,0.00954274,0.96444580,1.35103704,0.00000000,3.19328596,1.82068464
-4.91945973,3.76735368,0.01014882,0.96328659,1.32201798,0.00000000,3.13750941,1.78837089
-4.91345673,3.72865188,0.01081519,0.96195326,1.29464970,0.00000000,3.08315949,1.76159355
-4.90745373,3.69642619,0.01153866,0.96048107,1.26884377,0.00000000,3.03074030,1.74018433
-4.90145073,3.67047334,0.01231395,0.95888585,1.24450766,0.00000000,2.98072159,1.72391332
-4.89544772,3.65047607,0.01313359,0.95715996,1.22154206,0.00000000,2.93351368,1.71248685
-4.88944472,3.63599495,0.01398802,0.95526931,1.19983819,0.00000000,2.88944430,1.70554624
-4.88344172,3.62646409,0.01486565,0.95315189,1.17927561,0.00000000,2.84873865,1.70266799
-4.87743872,3.62119126,0.01575312,0.95071782,1.15972074,0.00000000,2.81150347,1.70336550
-4.87143572,3.61936293,0.01663557,0.94785087,1.14102606,0.00000000,2.77771586,1.70709276
-4.86543272,3.62005418,0.01749705,0.94441167,1.12303033,0.00000000,2.74721728,1.71324990
-4.85942971,3.62224338,0.01832099,0.94024214,1.10555947,0.00000000,2.71971297,1.72119077
-4.85342671,3.62483124,0.01909071,0.93517107,1.08842842,0.00000000,2.69477654,1.73023230
-4.84742371,3.62666350,0.01978996,0.92902057,1.07144357,0.00000000,2.67185984,1.73966560
-4.84142071,3.62655675,0.02040358,0.92161304,1.05440581,0.00000000,2.65030736,1.74876846
-4.83541771,3.62332639,0.02091796,0.91277834,1.03711409,0.00000000,2.62937488,1.75681913
-4.82941471,3.61581593,0.02132169,0.90236078,1.01936927,0.00000000,2.60825155,1.76311080
-4.82341171,3.60292680,0.02160597,0.89022583,1.00097832,0.00000000,2.58608477,1.76696675
-4.81740870,3.58364780,0.02176507,0.87626607,0.98175855,0.00000000,2.56200701,1.76775563
-4.81140570,3.55708335,0.02179665,0.86040631,0.96154205,0.00000000,2.53516375,1.76490646
-4.80540270,3.52247972,0.02170194,0.84260776,0.94017998,0.00000000,2.50474163,1.75792310
-4.79939970,3.47924867,0.02148583,0.82287097,0.91754685,0.00000000,2.46999594,1.74639763
-4.79339670,3.42698745,0.02115688,0.80123772,0.89354449,0.00000000,2.43027642,1.73002233
-4.78739370,3.36549486,0.02072710,0.77779159,0.86810568,0.00000000,2.38505064,1.70859973
-4.78139070,3.29478245,0.02021172,0.75265745,0.84119736,0.00000000,2.33392396,1.68205031
-4.77538769,3.21508048,0.01962875,0.72599971,0.81282304,0.00000000,2.27665532,1.65041756
-4.76938469,3.12683806,0.01899853,0.69801953,0.78302454,0.00000000,2.21316827,1.61386979
-4.76338169,3.03071722,0.01834318,0.66895092,0.75188267,0.00000000,2.14355655,1.57269864
-4.75737869,2.92758062,0.01768593,0.63905602,0.71951685,0.00000000,2.06808413,1.52731391
-4.75137569,2.81847301,0.01705049,0.60861944,0.68608356,0.00000000,1.98717925,1.47823470
-4.74537269,2.70459654,0.01646036,0.57794189,0.65177348,0.00000000,1.90142293,1.42607678
-4.73936968,2.58728050,0.01593815,0.54733331,0.61680745,0.00000000,1.81153208,1.37153663
-4.73336668,2.46794618,0.01550492,0.51710551,0.58143126,0.00000000,1.71833784,1.31537219
-4.72736368,2.34806779,0.01517955,0.48756461,0.54590942,0.00000000,1.62276008,1.25838121
-4.72136068,2.22913070,0.01497820,0.45900342,0.51051812,0.00000000,1.52577897,1.20137753
-4.71535768,2.11258847,0.01491376,0.43169410,0.47553764,0.00000000,1.42840478,1.14516639
-4.70935468,1.99982006,0.01499545,0.40588108,0.44124451,0.00000000,1.33164726,1.09051954
-4.70335168,1.89208903,0.01522850,0.38177484,0.40790374,0.00000000,1.23648568,1.03815114
-4.69734867,1.79050625,0.01561390,0.35954645,0.37576146,0.00000000,1.14384091,0.98869544
-4.69134567,1.69599766,0.01614828,0.33932323,0.34503827,0.00000000,1.05455047,0.94268723
-4.68534267,1.60927855,0.01682391,0.32118582,0.31592361,0.00000000,0.96934765,0.90054582
-4.67933967,1.53083544,0.01762876,0.30516658,0.28857129,0.00000000,0.88884530,0.86256339
-4.67333667,1.46091638,0.01854681,0.29124965,0.26309654,0.00000000,0.81352485,0.82889816
-4.66733367,1.39953021,0.01955833,0.27937258,0.23957440,0.00000000,0.74373076,0.79957278
-4.66133067,1.34645485,0.02064034,0.26942959,0.21803974,0.00000000,0.67967029,0.77447803
-4.65532766,1.30125438,0.02176725,0.26127636,0.19848867,0.00000000,0.62141851,0.75338173
-4.64932466,1.26330417,0.02291144,0.25473618,0.18088130,0.00000000,0.56892784,0.73594242
-4.64332166,1.23182307,0.02404405,0.24960736,0.16514571,0.00000000,0.52204158,0.72172739
-4.63731866,1.20591128,0.02513580,0.24567153,0.15118279,0.00000000,0.48051060,0.71023410
-4.63131566,1.18459233,0.02615775,0.24270257,0.13887180,0.00000000,0.44401225,0.70091421
-4.62531266,1.16685750,0.02708225,0.24047591,0.12807642,0.00000000,0.41217059,0.69319916
-4.61930965,1.15171056,0.02788366,0.23877773,0.11865079,0.00000000,0.38457702,0.68652605
-4.61330665,1.13821137,0.02853916,0.23741388,0.11044561,0.00000000,0.36081037,0.68036298
-4.60730365,1.12551617,0.02902946,0.23621797,0.10331380,0.00000000,0.34045573,0.67423254
-4.60130065,1.11291321,0.02933928,0.23505851,0.09711566,0.00000000,0.32312133,0.66773257
-4.59529765,1.09985230,0.02945790,0.23384478,0.09172327,0.00000000,0.30845282,0.66055341
-4.58929465,1.08596703,0.02937934,0.23253113,0.08702409,0.00000000,0.29614471,0.65249084
-4.58329165,1.07108906,0.02910254,0.23111967,0.08292370,0.00000000,0.28594855,0.64345431
-4.57728864,1.05525400,0.02863129,0.22966116,0.07934744,0.00000000,0.27767792,0.63347020
-4.57128564,1.03869870,0.02797402,0.22825418,0.07624133,0.00000000,0.27121004,0.62268003
-4.56528264,1.02185043,0.02714341,0.22704247,0.07357184,0.00000000,0.26648436,0.61133376
-4.55927964,1.00530828,0.02615593,0.22621068,0.07132502,0.00000000,0.26349824,0.59977866
-4.55327664,0.98981786,0.02503118,0.22597854,0.06950482,0.00000000,0.26230012,0.58844407
-4.54727364,0.97624024,0.02379123,0.22659377,0.06813072,0.00000000,0.26298057,0.57782295
-4.54127064,0.96551644,0.02245983,0.22832387,0.06723496,0.00000000,0.26566169,0.56845086
-4.53526763,0.95862893,0.02106169,0.23144704,0.06685931,0.00000000,0.27048531,0.56088326
-4.52926463,0.95656140,0.01962166,0.23624260,0.06705170,0.00000000,0.27760050,0.55567209
-4.52326163,0.96025839,0.01816408,0.24298104,0.06786266,0.00000000,0.28715088,0.55334245
-4.51725863,0.97058624,0.01671210,0.25191413,0.06934180,0.00000000,0.29926221,0.55437024
-4.51125563,0.98829642,0.01528711,0.26326524,0.07153456,0.00000000,0.31403066,0.55916176
-4.50525263,1.01399281,0.01390832,0.27722025,0.07447910,0.00000000,0.33151225,0.56803566
-4.49924962,1.04810368,0.01259237,0.29391924,0.07820364,0.00000000,0.35171376,0.58120824
-4.49324662,1.09085947,0.01135314,0.31344920,0.08272428,0.00000000,0.37458541,0.59878227
-4.48724362,1.14227697,0.01020162,0.33583809,0.08804338,0.00000000,0.40001569,0.62073998
-4.48124062,1.20215047,0.00914590,0.36105026,0.09414854,0.00000000,0.42782835,0.64694026
-4.47523762,1.27005015,0.00819124,0.38898361,0.10101226,0.00000000,0.45778192,0.67712019
-4.46923462,1.34532781,0.00734025,0.41946847,0.10859232,0.00000000,0.48957154,0.71090097
-4.46323162,1.42712979,0.00659314,0.45226845,0.11683279,0.00000000,0.52283338,0.74779785
-4.45722861,1.51441671,0.00594793,0.48708312,0.12566573,0.00000000,0.55715132,0.78723379
-4.45122561,1.60598952,0.00540083,0.52355278,0.13501351,0.00000000,0.59206584,0.82855649
-4.44522261,1.70052092,0.00494655,0.56126495,0.14479164,0.00000000,0.62708490,0.87105791
-4.43921961,1.79659133,0.00457858,0.59976277,0.15491198,0.00000000,0.66169634,0.91399590
-4.43321661,1.89272809,0.00428961,0.63855482,0.16528633,0.00000000,0.69538165,0.95661689
-4.42721361,1.98744676,0.00407173,0.67712638,0.17583006,0.00000000,0.72763040,0.99817905
-4.42121061,2.07929293,0.00391680,0.71495151,0.18646583,0.00000000,0.75795509,1.03797490
-4.41520760,2.16688333,0.00381665,0.75150584,0.19712705,0.00000000,0.78590577,1.07535265
-4.40920460,2.24894467,0.00376335,0.78627946,0.20776117,0.00000000,0.81108406,1.10973551
-4.40320160,2.32434895,0.00374936,0.81878958,0.21833238,0.00000000,0.83315597,1.14063828
-4.39719860,2.39214417,0.00376771,0.84859245,0.22882387,0.00000000,0.85186323,1.16768069
-4.39119560,2.45157921,0.00381214,0.87529413,0.23923950,0.00000000,0.86703262,1.19059709
-4.38519260,2.50212249,0.00387718,0.89855984,0.24960477,0.00000000,0.87858328,1.20924232
-4.37918959,2.54347378,0.00395825,0.91812136,0.25996723,0.00000000,0.88653148,1.22359367
-4.37318659,2.57556908,0.00405170,0.93378248,0.27039630,0.00000000,0.89099316,1.23374913
-4.36718359,2.59857892,0.00415480,0.94542222,0.28098262,0.00000000,0.89218396,1.23992222
-4.36118059,2.61290038,0.00426583,0.95299585,0.29183702,0.00000000,0.89041704,1.24243387
-4.35517759,2.61914368,0.00438401,0.95653377,0.30308931,0.00000000,0.88609881,1.24170192
-4.34917459,2.61811428,0.00450949,0.95613845,0.31488685,0.00000000,0.87972293,1.23822887
-4.34317159,2.61079143,0.00464332,0.95197966,0.32739316,0.00000000,0.87186269,1.23258857
-4.33716858,2.59830439,0.00478739,0.94428829,0.34078663,0.00000000,0.86316221,1.22541242
-4.33116558,2.58190722,0.00494437,0.93334921,0.35525921,0.00000000,0.85432667,1.21737572
-4.32516258,2.56295306,0.00511765,0.91949340,0.37101519,0.00000000,0.84611167,1.20918454
-4.31915958,2.54286870,0.00531119,0.90308993,0.38826997,0.00000000,0.83931208,1.20156344
-4.31315658,2.52312976,0.00552949,0.88453785,0.40724856,0.00000000,0.83475011,1.19524420
-4.30715358,2.50523687,0.00577743,0.86425849,0.42818373,0.00000000,0.83326292,1.19095553
