energy_ev,total_up,Sn_p_up,Sn_d_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-5.83191596,0.70842229,0.06445031,0.00006257,0.44179917,0.00000000,0.33138505,0.15035633
-5.82591296,0.66199105,0.06023548,0.00006786,0.41188540,0.00000000,0.29914954,0.14100016
-5.81990995,0.62593204,0.05680493,0.00007478,0.38864049,0.00000000,0.27137995,0.13383415
-5.81390695,0.60064091,0.05423744,0.00008344,0.37227359,0.00000000,0.24816213,0.12892366
-5.80790395,0.58636117,0.05260307,0.00009397,0.36289569,0.00000000,0.22950943,0.12629898
-5.80190095,0.58318936,0.05196295,0.00010647,0.36052391,0.00000000,0.21537067,0.12595631
-5.79589795,0.59107986,0.05236894,0.00012104,0.36508550,0.00000000,0.20563813,0.12785887
-5.78989495,0.60984884,0.05386329,0.00013772,0.37642125,0.00000000,0.20015517,0.13193793
-5.78389195,0.63917737,0.05647799,0.00015656,0.39428823,0.00000000,0.19872340,0.13809381
-5.77788894,0.67861379,0.06023408,0.00017757,0.41836203,0.00000000,0.20110908,0.14619691
-5.77188594,0.72757555,0.06514069,0.00020071,0.44823857,0.00000000,0.20704883,0.15608888
-5.76588294,0.78535130,0.07119411,0.00022591,0.48343594,0.00000000,0.21625483,0.16758397
-5.75987994,0.85110383,0.07837676,0.00025307,0.52339676,0.00000000,0.22841950,0.18047071
-5.75387694,0.92387453,0.08665635,0.00028203,0.56749138,0.00000000,0.24322003,0.19451412
-5.74787394,1.00259042,0.09598517,0.00031257,0.61502252,0.00000000,0.26032292,0.20945849
-5.74187094,1.08607417,0.10629982,0.00034445,0.66523175,0.00000000,0.27938887,0.22503083
-5.73586793,1.17305798,0.11752140,0.00037737,0.71730820,0.00000000,0.30007809,0.24094511
-5.72986493,1.26220150,0.12955629,0.00041099,0.77039966,0.00000000,0.32205639,0.25690716
-5.72386193,1.35211408,0.14229772,0.00044493,0.82362613,0.00000000,0.34500197,0.27262036
-5.71785893,1.44138109,0.15562802,0.00047879,0.87609588,0.00000000,0.36861302,0.28779183
-5.71185593,1.52859411,0.16942177,0.00051214,0.92692352,0.00000000,0.39261601,0.30213909
-5.70585293,1.61238399,0.18354964,0.00054453,0.97524979,0.00000000,0.41677450,0.31539699
-5.69984992,1.69145610,0.19788294,0.00057554,1.02026256,0.00000000,0.44089810,0.32732454
-5.69384692,1.76462627,0.21229872,0.00060472,1.06121799,0.00000000,0.46485136,0.33771154
-5.68784392,1.83085628,0.22668513,0.00063168,1.09746147,0.00000000,0.48856198,0.34638468
-5.68184092,1.88928723,0.24094688,0.00065605,1.12844716,0.00000000,0.51202792,0.35321278
-5.67583792,1.93926934,0.25501043,0.00067751,1.15375535,0.00000000,0.53532290,0.35811105
-5.66983492,1.98038670,0.26882868,0.00069580,1.17310691,0.00000000,0.55859971,0.36104409
-5.66383192,2.01247556,0.28238469,0.00071073,1.18637399,0.00000000,0.58209087,0.36202748
-5.65782891,2.03563508,0.29569426,0.00072220,1.19358635,0.00000000,0.60610621,0.36112789
-5.65182591,2.05022967,0.30880701,0.00073018,1.19493302,0.00000000,0.63102705,0.35846162
-5.64582291,2.05688230,0.32180577,0.00073473,1.19075876,0.00000000,0.65729680,0.35419166
-5.63981991,2.05645870,0.33480423,0.00073600,1.18155556,0.00000000,0.68540781,0.34852329
-5.63381691,2.05004259,0.34794257,0.00073423,1.16794909,0.00000000,0.71588481,0.34169834
-5.62781391,2.03890263,0.36138148,0.00072972,1.15068057,0.00000000,0.74926505,0.33398844
-5.62181091,2.02445193,0.37529442,0.00072285,1.13058453,0.00000000,0.78607573,0.32568724
-5.61580790,2.00820151,0.38985861,0.00071407,1.10856325,0.00000000,0.82680939,0.31710207
-5.60980490,1.99170934,0.40524504,0.00070387,1.08555857,0.00000000,0.87189810,0.30854519
-5.60380190,1.97652660,0.42160799,0.00069275,1.06252224,0.00000000,0.92168744,0.30032495
-5.59779890,1.96414330,0.43907450,0.00068124,1.04038552,0.00000000,0.97641138,0.29273703
-5.59179590,1.95593511,0.45773447,0.00066987,1.02002942,0.00000000,1.03616917,0.28605616
-5.58579290,1.95311345,0.47763178,0.00065914,1.00225624,0.00000000,1.10090545,0.28052843
-5.57978989,1.95668074,0.49875702,0.00064950,0.98776374,0.00000000,1.17039465,0.27636449
-5.57378689,1.96739245,0.52104227,0.00064136,0.97712250,0.00000000,1.24423070,0.27373368
-5.56778389,1.98572743,0.54435824,0.00063504,0.97075758,0.00000000,1.32182284,0.27275942
-5.56178089,2.01186774,0.56851400,0.00063081,0.96893480,0.00000000,1.40239823,0.27351584
-5.55577789,2.04568856,0.59325946,0.00062881,0.97175245,0.00000000,1.48501152,0.27602582
-5.54977489,2.08675897,0.61829055,0.00062912,0.97913841,0.00000000,1.56856163,0.28026043
-5.54377189,2.13435326,0.64325681,0.00063168,0.99085315,0.00000000,1.65181526,0.28613980
-5.53776888,2.18747267,0.66777133,0.00063637,1.00649818,0.00000000,1.73343663,0.29353555
-5.53176588,2.24487681,0.69142243,0.00064295,1.02553003,0.00000000,1.81202260,0.30227445
-5.52576288,2.30512357,0.71378665,0.00065111,1.04727907,0.00000000,1.88614175,0.31214359
-5.51975988,2.36661633,0.73444266,0.00066046,1.07097275,0.00000000,1.95437630,0.32289661
-5.51375688,2.42765676,0.75298521,0.00067056,1.09576227,0.00000000,2.01536508,0.33426116
-5.50775388,2.48650145,0.76903891,0.00068092,1.12075206,0.00000000,2.06784601,0.34594712
-5.50175088,2.54142044,0.78227104,0.00069103,1.14503081,0.00000000,2.11069641,0.35765562
-5.49574787,2.59075566,0.79240311,0.00070038,1.16770322,0.00000000,2.14296952,0.36908842
-5.48974487,2.63297734,0.79922065,0.00070847,1.18792111,0.00000000,2.16392577,0.37995750
-5.48374187,2.66673650,0.80258102,0.00071485,1.20491306,0.00000000,2.17305770,0.38999451
-5.47773887,2.69091168,0.80241900,0.00071910,1.21801133,0.00000000,2.17010744,0.39895984
-5.47173587,2.70464855,0.79875010,0.00072090,1.22667522,0.00000000,2.15507627,0.40665086
-5.46573287,2.70739093,0.79167155,0.00072000,1.23051002,0.00000000,2.12822589,0.41290923
-5.45972986,2.69890228,0.78136103,0.00071624,1.22928079,0.00000000,2.09007153,0.41762682
-5.45372686,2.67927712,0.76807338,0.00070958,1.22292066,0.00000000,2.04136730,0.42075010
-5.44772386,2.64894182,0.75213534,0.00070009,1.21153323,0.00000000,1.98308454,0.42228277
-5.44172086,2.60864508,0.73393868,0.00068794,1.19538912,0.00000000,1.91638410,0.42228654
-5.43571786,2.55943827,0.71393193,0.00067341,1.17491684,0.00000000,1.84258383,0.42087990
-5.42971486,2.50264661,0.69261093,0.00065689,1.15068835,0.00000000,1.76312254,0.41823499
-5.42371186,2.43983207,0.67050855,0.00063886,1.12340000,0.00000000,1.67952193,0.41457258
-5.41770885,2.37274944,0.64818381,0.00061989,1.09384955,0.00000000,1.59334786,0.41015537
-5.41170585,2.30329713,0.62621055,0.00060060,1.06291033,0.00000000,1.50617240,0.40527991
-5.40570285,2.23346450,0.60516612,0.00058168,1.03150341,0.00000000,1.41953783,0.40026729
-5.39969985,2.16527747,0.58562006,0.00056384,1.00056905,0.00000000,1.33492391,0.39545311
-5.39369685,2.10074433,0.56812324,0.00054783,0.97103842,0.00000000,1.25371903,0.39117715
-5.38769385,2.04180379,0.55319750,0.00053437,0.94380665,0.00000000,1.17719630,0.38777301
-5.38169085,1.99027664,0.54132609,0.00052418,0.91970829,0.00000000,1.10649473,0.38555828
-5.37568784,1.94782300,0.53294518,0.00051792,0.89949586,0.00000000,1.04260603,0.38482565
-5.36968484,1.91590621,0.52843648,0.00051621,0.88382241,0.00000000,0.98636679,0.38583519
-5.36368184,1.89576444,0.52812138,0.00051960,0.87322827,0.00000000,0.93845605,0.38880828
-5.35767884,1.88839083,0.53225650,0.00052853,0.86813255,0.00000000,0.89939766,0.39392324
-5.35167584,1.89452234,0.54103108,0.00054336,0.86882933,0.00000000,0.86956714,0.40131291
-5.34567284,1.91463735,0.55456600,0.00056433,0.87548834,0.00000000,0.84920202,0.41106417
-5.33966983,1.94896152,0.57291469,0.00059156,0.88815986,0.00000000,0.83841512,0.42321928
-5.33366683,1.99748108,0.59606567,0.00062504,0.90678316,0.00000000,0.83720977,0.43777891
-5.32766383,2.05996256,0.62394680,0.00066465,0.93119792,0.00000000,0.84549609,0.45470661
-5.32166083,2.13597734,0.65643087,0.00071012,0.96115773,0.00000000,0.86310731,0.47393430
-5.31565783,2.22492964,0.69334233,0.00076107,0.99634467,0.00000000,0.88981542,0.49536843
-5.30965483,2.32608602,0.73446479,0.00081701,1.03638427,0.00000000,0.92534517,0.51889626
-5.30365183,2.43860477,0.77954890,0.00087732,1.08085981,0.00000000,0.96938570,0.54439196
-5.29764882,2.56156341,0.82832011,0.00094131,1.12932513,0.00000000,1.02159924,0.57172194
-5.29164582,2.69398277,0.88048588,0.00100818,1.18131541,0.00000000,1.08162647,0.60074908
-5.28564282,2.83484637,0.93574187,0.00107711,1.23635527,0.00000000,1.14908817,0.63133555
-5.27963982,2.98311417,0.99377676,0.00114720,1.29396398,0.00000000,1.22358321,0.66334395
-5.27363682,3.13773007,1.05427522,0.00121754,1.35365763,0.00000000,1.30468303,0.69663674
-5.26763382,3.29762322,1.11691905,0.00128721,1.41494850,0.00000000,1.39192302,0.73107390
-5.26163082,3.46170337,1.18138614,0.00135533,1.47734182,0.00000000,1.48479145,0.76650914
-5.25562781,3.62885133,1.24734760,0.00142103,1.54033084,0.00000000,1.58271680,0.80278477
-5.24962481,3.79790562,1.31446301,0.00148350,1.60339055,0.00000000,1.68505454,0.83972577
-5.24362181,3.96764731,1.38237454,0.00154202,1.66597133,0.00000000,1.79107447,0.87713362
-5.23761881,4.13678473,1.45070022,0.00159592,1.72749317,0.00000000,1.89995001,0.91478029
-5.23161581,4.30394041,1.51902718,0.00164464,1.78734158,0.00000000,2.01075058,0.95240329
-5.22561281,4.46764229,1.58690575,0.00168772,1.84486606,0.00000000,2.12243833,0.98970205
-5.21960980,4.62632129,1.65384504,0.00172479,1.89938177,0.00000000,2.23387028,1.02633650
-5.21360680,4.77831693,1.71931102,0.00175561,1.95017514,0.00000000,2.34380681,1.06192811
-5.20760380,4.92189235,1.78272765,0.00178001,1.99651347,0.00000000,2.45092684,1.09606374
-5.20160080,5.05525943,1.84348183,0.00179795,2.03765883,0.00000000,2.55385012,1.12830257
-5.19559780,5.17661424,1.90093232,0.00180946,2.07288579,0.00000000,2.65116622,1.15818598
-5.18959480,5.28418198,1.95442298,0.00181467,2.10150249,0.00000000,2.74146981,1.18525011
-5.18359180,5.37627033,2.00329997,0.00181378,2.12287421,0.00000000,2.82340086,1.20904089
-5.17758879,5.45132897,2.04693256,0.00180710,2.13644838,0.00000000,2.89568861,1.22913069
-5.17158579,5.50801283,2.08473669,0.00179496,2.14177972,0.00000000,2.95719731,1.24513600
-5.16558279,5.54524585,2.11620022,0.00177780,2.13855431,0.00000000,3.00697178,1.25673526
-5.15957979,5.56228192,2.14090867,0.00175610,2.12661109,0.00000000,3.04428055,1.26368581
-5.15357679,5.55875945,2.15856995,0.00173041,2.10595964,0.00000000,3.06865440,1.26583914
-5.14757379,5.53474633,2.16903664,0.00170130,2.07679294,0.00000000,3.07991816,1.26315351
-5.14157079,5.49077199,2.17232421,0.00166944,2.03949440,0.00000000,3.07821384,1.25570314
-5.13556778,5.42784431,2.16862409,0.00163552,1.99463835,0.00000000,3.06401363,1.24368327
-5.12956478,5.34744936,2.15831022,0.00160026,1.94298375,0.00000000,3.03812161,1.22741085
-5.12356178,5.25153299,2.14193843,0.00156444,1.88546118,0.00000000,3.00166359,1.20732036
-5.11755878,5.14246434,2.12023810,0.00152886,1.82315338,0.00000000,2.95606509,1.18395501
-5.11155578,5.02298192,2.09409620,0.00149433,1.75727016,0.00000000,2.90301792,1.15795350
-5.10555278,4.89612417,2.06453390,0.00146167,1.68911840,0.00000000,2.84443662,1.13003271
-5.09954977,4.76514686,2.03267684,0.00143169,1.62006860,0.00000000,2.78240610,1.10096724
-5.09354677,4.63343071,1.99971989,0.00140519,1.55151896,0.00000000,2.71912259,1.07156639
-5.08754377,4.50438279,1.96688822,0.00138291,1.48485854,0.00000000,2.65683013,1.04264964
-5.08154077,4.38133552,1.93539609,0.00136553,1.42143083,0.00000000,2.59775486,1.01502157
-5.07553777,4.26744747,1.90640537,0.00135367,1.36249890,0.00000000,2.54403965,0.98944735
-5.06953477,4.16560955,1.88098543,0.00134785,1.30921331,0.00000000,2.49768135,0.96662947
-5.06353177,4.07836010,1.86007633,0.00134845,1.26258368,0.00000000,2.46047269,0.94718683
-5.05752876,4.00781172,1.84445657,0.00135575,1.22345471,0.00000000,2.43395077,0.93163667
-5.05152576,3.95559229,1.83471690,0.00136988,1.19248704,0.00000000,2.41935351,0.92038001
-5.04552276,3.92280148,1.83124099,0.00139083,1.17014332,0.00000000,2.41758518,0.91369095
-5.03951976,3.90998389,1.83419357,0.00141841,1.15667946,0.00000000,2.42919170,0.91170989
-5.03351676,3.91711874,1.84351621,0.00145231,1.15214113,0.00000000,2.45434596,0.91444093
-5.02751376,3.94362586,1.85893070,0.00149202,1.15636511,0.00000000,2.49284332,0.92175304
-5.02151076,3.98838689,1.87994945,0.00153691,1.16898536,0.00000000,2.54410682,0.93338500
-5.01550775,4.04978039,1.90589227,0.00158621,1.18944331,0.00000000,2.60720183,0.94895363
-5.00950475,4.12572913,1.93590862,0.00163900,1.21700205,0.00000000,2.68085929,0.96796494
-5.00350175,4.21375793,1.96900434,0.00169428,1.25076416,0.00000000,2.76350705,0.98982784
-4.99749875,4.31105998,2.00407168,0.00175092,1.28969253,0.00000000,2.85330830,1.01386977
-4.99149575,4.41456988,2.03992163,0.00180777,1.33263417,0.00000000,2.94820648,1.03935412
-4.98549275,4.52104169,2.07531753,0.00186360,1.37834640,0.00000000,3.04597558,1.06549872
-4.97948974,4.62713001,2.10900889,0.00191717,1.42552510,0.00000000,3.14427504,1.09149515
-4.97348674,4.72947273,2.13976473,0.00196725,1.47283475,0.00000000,3.24070823,1.11652848
-4.96748374,4.82477358,2.16640552,0.00201266,1.51893954,0.00000000,3.33288326,1.13979700
-4.96148074,4.90988296,2.18783317,0.00205225,1.56253515,0.00000000,3.41847496,1.16053162
-4.95547774,4.98187544,2.20305848,0.00208500,1.60238044,0.00000000,3.49528654,1.17801454
-4.94947474,5.03812210,2.21122549,0.00210999,1.63732831,0.00000000,3.56130925,1.19159670
-4.94347174,5.07635609,2.21163229,0.00212645,1.66635477,0.00000000,3.61477843,1.20071378
-4.93746873,5.09472952,2.20374792,0.00213374,1.68858541,0.00000000,3.65422385,1.20490014
-4.93146573,5.09185991,2.18722494,0.00213146,1.70331814,0.00000000,3.67851274,1.20380036
-4.92546273,5.06686464,2.16190719,0.00211935,1.71004148,0.00000000,3.68688339,1.19717802
-4.91945973,5.01938168,2.12783281,0.00209737,1.70844727,0.00000000,3.67896784,1.18492127
-4.91345673,4.94957574,2.08523189,0.00206570,1.69843734,0.00000000,3.65480226,1.16704501
-4.90745373,4.85812876,2.03451903,0.00202470,1.68012358,0.00000000,3.61482398,1.14368938
-4.90145073,4.74621480,1.97628062,0.00197492,1.65382107,0.00000000,3.55985482,1.11511466
-4.89544772,4.61545947,1.91125728,0.00191709,1.62003448,0.00000000,3.49107080,1.08169246
-4.88944472,4.46788518,1.84032169,0.00185211,1.57943802,0.00000000,3.40995906,1.04389364
-4.88344172,4.30584366,1.76445252,0.00178098,1.53284966,0.00000000,3.31826333,1.00227317
-4.87743872,4.13193835,1.68470534,0.00170482,1.48120065,0.00000000,3.21792007,0.95745256
-4.87143572,3.94893933,1.60218134,0.00162479,1.42550151,0.00000000,3.11098780,0.91010046
-4.86543272,3.75969430,1.51799504,0.00154212,1.36680598,0.00000000,2.99957256,0.86091224
-4.85942971,3.56703896,1.43324224,0.00145798,1.30617440,0.00000000,2.88575288,0.81058927
-4.85342671,3.37371065,1.34896939,0.00137354,1.24463820,0.00000000,2.77150732,0.75981874
-4.84742371,3.18226858,1.26614546,0.00128989,1.18316693,0.00000000,2.65864810,0.70925488
-4.84142071,2.99502394,1.18563759,0.00120802,1.12263927,0.00000000,2.54876354,0.65950217
-4.83541771,2.81398261,1.10819132,0.00112878,1.06381913,0.00000000,2.44317193,0.61110128
-4.82941471,2.64080245,1.03441603,0.00105291,1.00733773,0.00000000,2.34288859,0.56451808
-4.82341171,2.47676653,0.96477616,0.00098097,0.95368235,0.00000000,2.24860757,0.52013609
-4.81740870,2.32277277,0.89958836,0.00091340,0.90319173,0.00000000,2.16069815,0.47825255
-4.81140570,2.17933975,0.83902429,0.00085047,0.85605828,0.00000000,2.07921600,0.43907794
-4.80540270,2.04662752,0.78311892,0.00079230,0.81233635,0.00000000,2.00392792,0.40273879
-4.79939970,1.92447165,0.73178347,0.00073888,0.77195610,0.00000000,1.93434839,0.36928355
-4.79339670,1.81242825,0.68482226,0.00069011,0.73474178,0.00000000,1.86978563,0.33869079
-4.78739370,1.70982717,0.64195253,0.00064578,0.70043342,0.00000000,1.80939462,0.31087948
-4.78139070,1.61583037,0.60282602,0.00060562,0.66871059,0.00000000,1.75223403,0.28572048
-4.77538769,1.52949248,0.56705135,0.00056931,0.63921696,0.00000000,1.69732417,0.26304881
-4.76938469,1.44982057,0.53421603,0.00053652,0.61158453,0.00000000,1.64370308,0.24267600
-4.76338169,1.37583042,0.50390726,0.00050694,0.58545628,0.00000000,1.59047806,0.22440201
-4.75737869,1.30659703,0.47573057,0.00048026,0.56050638,0.00000000,1.53687052,0.20802626
-4.75137569,1.24129743,0.44932569,0.00045623,0.53645711,0.00000000,1.48225234,0.19335731
-4.74537269,1.17924459,0.42437919,0.00043466,0.51309198,0.00000000,1.42617252,0.18022100
-4.73936968,1.11991158,0.40063366,0.00041545,0.49026477,0.00000000,1.36837356,0.16846677
-4.73336668,1.06294581,0.37789328,0.00039855,0.46790437,0.00000000,1.30879758,0.15797218
-4.72736368,1.00817357,0.35602600,0.00038402,0.44601548,0.00000000,1.24758250,0.14864554
-4.72136068,0.95559565,0.33496251,0.00037199,0.42467562,0.00000000,1.18504942,0.14042676
-4.71535768,0.90537503,0.31469249,0.00036267,0.40402873,0.00000000,1.12168247,0.13328663
-4.70935468,0.85781809,0.29525863,0.00035635,0.38427613,0.00000000,1.05810268,0.12722469
-4.70335168,0.81335066,0.27674888,0.00035338,0.36566523,0.00000000,0.99503767,0.12226589
-4.69734867,0.77249060,0.25928760,0.00035416,0.34847691,0.00000000,0.93328891,0.11845640
-4.69134567,0.73581839,0.24302617,0.00035912,0.33301198,0.00000000,0.87369840,0.11585868
-4.68534267,0.70394723,0.22813349,0.00036873,0.31957761,0.00000000,0.81711622,0.11454628
-4.67933967,0.67749389,0.21478687,0.00038344,0.30847403,0.00000000,0.76437035,0.11459837
-4.67333667,0.65705152,0.20316369,0.00040372,0.29998229,0.00000000,0.71624002,0.11609440
-4.66733367,0.64316525,0.19343407,0.00043001,0.29435321,0.00000000,0.67343321,0.11910902
-4.66133067,0.63631129,0.18575479,0.00046269,0.29179803,0.00000000,0.63656890,0.12370741
-4.65532766,0.63688011,0.18026443,0.00050213,0.29248099,0.00000000,0.60616436,0.12994125
-4.64932466,0.64516373,0.17707991,0.00054861,0.29651383,0.00000000,0.58262727,0.13784530
-4.64332166,0.66134744,0.17629417,0.00060235,0.30395255,0.00000000,0.56625253,0.14743480
-4.63731866,0.68550566,0.17797509,0.00066348,0.31479607,0.00000000,0.55722314,0.15870374
-4.63131566,0.71760176,0.18216516,0.00073208,0.32898714,0.00000000,0.55561469,0.17162391
-4.62531266,0.75749147,0.18888207,0.00080812,0.34641495,0.00000000,0.56140255,0.18614488
-4.61930965,0.80492936,0.19811968,0.00089147,0.36691957,0.00000000,0.57447108,0.20219473
-4.61330665,0.85957791,0.20984930,0.00098193,0.39029780,0.00000000,0.59462404,0.21968164
-4.60730365,0.92101842,0.22402103,0.00107923,0.41631027,0.00000000,0.62159551,0.23849606
-4.60130065,0.98876323,0.24056502,0.00118298,0.44468939,0.00000000,0.65506047,0.25851351
-4.59529765,1.06226867,0.25939241,0.00129272,0.47514784,0.00000000,0.69464460,0.27959780
-4.58929465,1.14094788,0.28039587,0.00140792,0.50738734,0.00000000,0.73993279,0.30160448
-4.58329165,1.22418322,0.30344977,0.00152797,0.54110722,0.00000000,0.79047604,0.32438448
-4.57728864,1.31133762,0.32840984,0.00165218,0.57601252,0.00000000,0.84579651,0.34778765
-4.57128564,1.40176454,0.35511249,0.00177980,0.61182141,0.00000000,0.90539091,0.37166614
-4.56528264,1.49481634,0.38337386,0.00190999,0.64827145,0.00000000,0.96873230,0.39587744
-4.55927964,1.58985099,0.41298880,0.00204187,0.68512478,0.00000000,1.03527064,0.42028700
-4.55327664,1.68623718,0.44372993,0.00217448,0.72217192,0.00000000,1.10443266,0.44477030
-4.54727364,1.78335811,0.47534715,0.00230679,0.75923420,0.00000000,1.17562166,0.46921440
-4.54127064,1.88061430,0.50756775,0.00243774,0.79616491,0.00000000,1.24821789,0.49351898
-4.53526763,1.97742601,0.54009742,0.00256621,0.83284932,0.00000000,1.32158026,0.51759679
-4.52926463,2.07323577,0.57262241,0.00269105,0.86920368,0.00000000,1.39505013,0.54137374
-4.52326163,2.16751170,0.60481307,0.00281109,0.90517354,0.00000000,1.46795773,0.56478862
-4.51725863,2.25975203,0.63632871,0.00292517,0.94073171,0.00000000,1.53963174,0.58779268
-4.51125563,2.34949144,0.66682410,0.00303215,0.97587603,0.00000000,1.60941219,0.61034899
-4.50525263,2.43630939,0.69595719,0.00313096,1.01062743,0.00000000,1.67666677,0.63243204
-4.49924962,2.51984060,0.72339823,0.00322063,1.04502834,0.00000000,1.74081021,0.65402727
-4.49324662,2.59978738,0.74883966,0.00330033,1.07914172,0.00000000,1.80132616,0.67513101
-4.48724362,2.67593354,0.77200663,0.00336939,1.11305071,0.00000000,1.85779051,0.69575053
-4.48124062,2.74815907,0.79266753,0.00342739,1.14685900,0.00000000,1.90989511,0.71590442
-4.47523762,2.81645463,0.81064400,0.00347413,1.18069160,0.00000000,1.95747045,0.73562320
-4.46923462,2.88093484,0.82581984,0.00350973,1.21469597,0.00000000,2.00050551,0.75494995
-4.46323162,2.94184899,0.83814831,0.00353462,1.24904304,0.00000000,2.03916347,0.77394109
-4.45722861,2.99958799,0.84765712,0.00354956,1.28392774,0.00000000,2.07379140,0.79266688
-4.45122561,3.05468619,0.85445086,0.00355565,1.31956873,0.00000000,2.10492265,0.81121165
-4.44522261,3.10781709,0.85871030,0.00355433,1.35620674,0.00000000,2.13327081,0.82967352
-4.43921961,3.15978206,0.86068849,0.00354735,1.39410117,0.00000000,2.15971442,0.84816345
-4.43321661,3.21149140,0.86070354,0.00353672,1.43352466,0.00000000,2.18527211,0.86680342
-4.42721361,3.26393778,0.85912832,0.00352466,1.47475533,0.00000000,2.21106853,0.88572372
-4.42121061,3.31816221,0.85637716,0.00351356,1.51806660,0.00000000,2.23829174,0.90505909
-4.41520760,3.37521334,0.85289028,0.00350584,1.56371470,0.00000000,2.26814345,0.92494387
-4.40920460,3.43610115,0.84911634,0.00350392,1.61192404,0.00000000,2.30178397,0.94550614
-4.40320160,3.50174688,0.84549402,0.00351010,1.66287093,0.00000000,2.34027425,0.96686080
-4.39719860,3.57293098,0.84243332,0.00352644,1.71666610,0.00000000,2.38451748,0.98910205
-4.39119560,3.65024135,0.84029748,0.00355469,1.77333700,0.00000000,2.43520333,1.01229526
-4.38519260,3.73402447,0.83938644,0.00359621,1.83281052,0.00000000,2.49275751,1.03646865
-4.37918959,3.82434189,0.83992252,0.00365185,1.89489724,0.00000000,2.55729962,1.06160525
-4.37318659,3.92093441,0.84203909,0.00372194,1.95927824,0.00000000,2.62861165,1.08763538
-4.36718359,4.02319651,0.84577286,0.00380619,2.02549537,0.00000000,2.70611949,1.11443023
-4.36118059,4.13016282,0.85106013,0.00390371,2.09294602,0.00000000,2.78888864,1.14179703
-4.35517759,4.24050821,0.85773729,0.00401299,2.16088314,0.00000000,2.87563542,1.16947610
-4.34917459,4.35256260,0.86554556,0.00413192,2.22842115,0.00000000,2.96475357,1.19714042
-4.34317159,4.46434075,0.87413992,0.00425788,2.29454814,0.00000000,3.05435566,1.22439785
-4.33716858,4.57358682,0.88310175,0.00438774,2.35814433,0.00000000,3.14232816,1.25079629
-4.33116558,4.67783264,0.89195477,0.00451802,2.41800672,0.00000000,3.22639791,1.27583199
-4.32516258,4.77446806,0.90018352,0.00464498,2.47287926,0.00000000,3.30420736,1.29896073
-4.31915958,4.86082092,0.90725366,0.00476474,2.52148770,0.00000000,3.37339560,1.31961196
-4.31315658,4.93424386,0.91263320,0.00487340,2.56257797,0.00000000,3.43168151,1.33720525
-4.30715358,4.99220454,0.91581375,0.00496720,2.59495659,0.00000000,3.47694559,1.35116874
