energy_ev,total_up,Au_p_up,Au_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-3.38269135,9.03519522,0.82965163,5.84537935,0.03989349,0.22655444,0.11352091,1.93503103,1.33851047,0.79768666
-3.37668834,9.08717839,0.82974969,5.89025654,0.03975668,0.22742758,0.11398036,1.93331489,1.33756003,0.79816970
-3.37068534,9.13400727,0.82997334,5.93366483,0.03951251,0.22836185,0.11421566,1.92945500,1.33566609,0.79714884
-3.36468234,9.17417610,0.83023655,5.97458585,0.03915622,0.22932962,0.11419956,1.92322143,1.33269741,0.79448697
-3.35867934,9.20629169,0.83045421,6.01203383,0.03868559,0.23030299,0.11391072,1.91442913,1.32853458,0.79008154
-3.35267634,9.22909948,0.83054573,6.04506901,0.03810099,0.23125472,0.11333424,1.90294459,1.32307477,0.78386771
-3.34667334,9.24149900,0.83043759,6.07280546,0.03740543,0.23215905,0.11246209,1.88868953,1.31623511,0.77581996
-3.34067034,9.24254939,0.83006480,6.09441406,0.03660440,0.23299216,0.11129304,1.87164157,1.30795436,0.76595188
-3.33466733,9.23146638,0.82937135,6.10912149,0.03570570,0.23373245,0.10983252,1.85183220,1.29819319,0.75431449
-3.32866433,9.20761278,0.82830969,6.11620694,0.03471916,0.23436063,0.10809209,1.82934222,1.28693309,0.74099318
-3.32266133,9.17048468,0.82683939,6.11499790,0.03365636,0.23485947,0.10608885,1.80429541,1.27417416,0.72610349
-3.31665833,9.11969611,0.82492521,6.10486670,0.03253021,0.23521355,0.10384458,1.77685073,1.25993213,0.70978612
-3.31065533,9.05496440,0.82253481,6.08522926,0.03135467,0.23540883,0.10138487,1.74719387,1.24423491,0.69220140
-3.30465233,8.97609859,0.81963644,6.05554727,0.03014433,0.23543222,0.09873817,1.71552868,1.22711907,0.67352366
-3.29864932,8.88299253,0.81619673,6.01533449,0.02891409,0.23527114,0.09593488,1.68206909,1.20862653,0.65393565
-3.29264632,8.77562403,0.81217904,5.96416776,0.02767889,0.23491324,0.09300643,1.64703207,1.18880179,0.63362340
-3.28664332,8.65406036,0.80754240,5.90170235,0.02645342,0.23434622,0.08998450,1.61063191,1.16768994,0.61277173
-3.28064032,8.51847017,0.80224128,5.82769130,0.02525192,0.23355782,0.08690033,1.57307622,1.14533560,0.59156049
-3.27463732,8.36914083,0.79622633,5.74200747,0.02408806,0.23253605,0.08378420,1.53456374,1.12178285,0.57016167
-3.26863432,8.20649980,0.78944609,5.64466704,0.02297482,0.23126966,0.08066499,1.49528393,1.09707622,0.54873745
-3.26263132,8.03113816,0.78184957,5.53585264,0.02192442,0.22974873,0.07756994,1.45541820,1.07126250,0.52743908
-3.25662831,7.84383393,0.77338970,5.41593438,0.02094834,0.22796559,0.07452447,1.41514255,1.04439340,0.50640654
-3.25062531,7.64557281,0.76402741,5.28548674,0.02005728,0.22591568,0.07155222,1.37463128,1.01652868,0.48576883
-3.24462231,7.43756390,0.75373604,5.14529979,0.01926120,0.22359867,0.06867507,1.33406123,0.98773959,0.46564477
-3.23861931,7.22124811,0.74250589,4.99638309,0.01856935,0.22101948,0.06591323,1.29361623,0.95811219,0.44614408
-3.23261631,6.99829740,0.73034859,4.83996112,0.01799023,0.21818922,0.06328545,1.25349118,0.92775042,0.42736854
-3.22661331,6.77060353,0.71730085,4.67745979,0.01753161,0.21512600,0.06080911,1.21389531,0.89677845,0.40941311
-3.22061031,6.54025549,0.70342747,4.51048356,0.01720046,0.21185551,0.05850037,1.17505426,0.86534219,0.39236681
-3.21460730,6.30950552,0.68882319,4.34078385,0.01700291,0.20841124,0.05637419,1.13721065,0.83360971,0.37631322
-3.20860430,6.08072451,0.67361320,4.17021944,0.01694409,0.20483443,0.05444438,1.10062289,0.80177034,0.36133055
-3.20260130,5.85634805,0.65795222,4.00071048,0.01702802,0.20117352,0.05272350,1.06556223,0.77003256,0.34749125
-3.19659830,5.63881516,0.64202207,3.83418782,0.01725744,0.19748333,0.05122271,1.03230799,0.73862053,0.33486107
-3.19059530,5.43050235,0.62602763,3.67253997,0.01763362,0.19382375,0.04995154,1.00114114,0.70776950,0.32349771
-3.18459230,5.23365603,0.61019156,3.51756003,0.01815623,0.19025818,0.04891765,0.97233667,0.67772012,0.31344914
-3.17858929,5.05032644,0.59474775,3.37089511,0.01882313,0.18685166,0.04812647,0.94615493,0.64871206,0.30475168
-3.17258629,4.88230651,0.57993389,3.23400066,0.01963027,0.18366882,0.04758093,0.92283255,0.62097719,0.29742799
-3.16658329,4.73107885,0.56598355,3.10810204,0.02057163,0.18077180,0.04728112,0.90257351,0.59473261,0.29148518
-3.16058029,4.59777374,0.55311803,2.99416508,0.02163918,0.17821813,0.04722406,0.88554069,0.57017400,0.28691316
-3.15457729,4.48314051,0.54153852,2.89287724,0.02282292,0.17605881,0.04740351,0.87184875,0.54746955,0.28368343
-3.14857429,4.38753399,0.53141882,2.80464030,0.02411108,0.17433662,0.04780987,0.86155843,0.52675496,0.28174843
-3.14257129,4.31091718,0.52289911,2.72957493,0.02549029,0.17308479,0.04843027,0.85467306,0.50812956,0.28104153
-3.13656828,4.25287993,0.51608103,2.66753684,0.02694592,0.17232603,0.04924867,0.85113723,0.49165406,0.28147783
-3.13056528,4.21267315,0.51102428,2.61814367,0.02846243,0.17207208,0.05024618,0.85083787,0.47734989,0.28295563
-3.12456228,4.18925670,0.50774490,2.58081125,0.03002386,0.17232368,0.05140151,0.85360788,0.46520020,0.28535873
-3.11855928,4.18135873,0.50621537,2.55479707,0.03161429,0.17307106,0.05269149,0.85923187,0.45515255,0.28855935
-3.11255628,4.18754314,0.50636636,2.53924887,0.03321835,0.17429482,0.05409172,0.86745399,0.44712309,0.29242164
-3.10655328,4.20628187,0.50809009,2.53325547,0.03482174,0.17596715,0.05557728,0.87798730,0.44100204,0.29680554
-3.10055028,4.23602796,0.51124510,2.53589723,0.03641171,0.17805343,0.05712349,0.89052423,0.43666014,0.30157090
-3.09454727,4.27528558,0.51566215,2.54629339,0.03797745,0.18051389,0.05870666,0.90474750,0.43395573,0.30658163
-3.08854427,4.32267315,0.52115086,2.56364365,0.03951045,0.18330543,0.06030482,0.92034110,0.43274207,0.31170967
-3.08254127,4.37697638,0.52750686,2.58726186,0.04100473,0.18638341,0.06189837,0.93700049,0.43287448,0.31683853
-3.07653827,4.43718827,0.53451911,2.61659993,0.04245689,0.18970330,0.06347065,0.95444173,0.43421692,0.32186641
-3.07053527,4.50253414,0.54197688,2.65126087,0.04386615,0.19322208,0.06500835,0.97240902,0.43664765,0.32670850
-3.06453227,4.57248063,0.54967637,2.69100031,0.04523410,0.19689949,0.06650183,0.99068029,0.44006372,0.33129860
-3.05852926,4.64672840,0.55742650,2.73571655,0.04656445,0.20069886,0.06794520,1.00907065,0.44438396,0.33558986
-3.05252626,4.72518941,0.56505377,2.78542999,0.04786258,0.20458763,0.06933634,1.02743373,0.44955047,0.33955467
-3.04652326,4.80795047,0.57240608,2.84025332,0.04913501,0.20853756,0.07067666,1.04566091,0.45552854,0.34318375
-3.04052026,4.89522569,0.57935539,2.90035430,0.05038881,0.21252460,0.07197076,1.06367858,0.46230499,0.34648459
-3.03451726,4.98730085,0.58579930,2.96591367,0.05163094,0.21652856,0.07322597,1.08144392,0.46988526,0.34947917
-3.02851426,5.08447362,0.59166153,3.03708070,0.05286763,0.22053250,0.07445179,1.09893950,0.47828931,0.35220143
-3.02251126,5.18699328,0.59689146,3.11392933,0.05410378,0.22452204,0.07565922,1.11616718,0.48754676,0.35469427
-3.01650825,5.29500405,0.60146279,3.19641758,0.05534242,0.22848460,0.07686010,1.13314178,0.49769169,0.35700672
-3.01050525,5.40849558,0.60537165,3.28435292,0.05658430,0.23240868,0.07806640,1.14988511,0.50875725,0.35919097
-3.00450225,5.52726389,0.60863408,3.37736574,0.05782762,0.23628322,0.07928964,1.16642069,0.52077079,0.36129988
-2.99849925,5.65088528,0.61128337,3.47489283,0.05906790,0.24009708,0.08054024,1.18276960,0.53374954,0.36338477
-2.99249625,5.77870498,0.61336711,3.57617200,0.06029806,0.24383881,0.08182707,1.19894769,0.54769738,0.36549376
-2.98649325,5.90984139,0.61494434,3.68024838,0.06150864,0.24749657,0.08315708,1.21496444,0.56260285,0.36767071
-2.98049025,6.04320578,0.61608286,3.78599229,0.06268823,0.25105834,0.08453509,1.23082330,0.57843852,0.36995474
-2.97448724,6.17753640,0.61685668,3.89212797,0.06382399,0.25451239,0.08596362,1.24652365,0.59516172,0.37238032
-2.96848424,6.31144501,0.61734395,3.99727154,0.06490237,0.25784789,0.08744302,1.26206410,0.61271676,0.37497792
-2.96248124,6.44347313,0.61762507,4.09997647,0.06590981,0.26105585,0.08897157,1.27744664,0.63103816,0.37777499
-2.95647824,6.57215476,0.61778134,4.19878404,0.06683362,0.26413001,0.09054581,1.29268161,0.65005489,0.38079730
-2.95047524,6.69608164,0.61789385,4.29227612,0.06766267,0.26706793,0.09216089,1.30779257,0.66969517,0.38407033
-2.94447224,6.81396733,0.61804273,4.37912752,0.06838819,0.26987199,0.09381099,1.32282097,0.68989134,0.38762067
-2.93846923,6.92470614,0.61830672,4.45815515,0.06900434,0.27255035,0.09548980,1.33782982,0.71058453,0.39147712
-2.93246623,7.02742330,0.61876284,4.52836129,0.06950872,0.27511765,0.09719094,1.35290612,0.73172854,0.39567154
-2.92646323,7.12151340,0.61948623,4.58896888,0.06990260,0.27759558,0.09890839,1.36816140,0.75329261,0.40023905
-2.92046023,7.20666447,0.62055005,4.63944680,0.07019105,0.28001307,0.10063682,1.38373041,0.77526270,0.40521773
-2.91445723,7.28286627,0.62202527,4.67952413,0.07038276,0.28240612,0.10237185,1.39976740,0.79764106,0.41064760
-2.90845423,7.35040212,0.62398037,4.70919248,0.07048971,0.28481728,0.10411015,1.41644037,0.82044391,0.41656894
-2.90245123,7.40982435,0.62648092,4.72869661,0.07052656,0.28729472,0.10584948,1.43392309,0.84369728,0.42301997
-2.89644822,7.46191492,0.62958880,4.73851374,0.07050998,0.28989090,0.10758863,1.45238545,0.86743112,0.43003400
-2.89044522,7.50763313,0.63336135,4.73932297,0.07045768,0.29266090,0.10932713,1.47198238,0.89167193,0.43763618
-2.88444222,7.54805329,0.63785012,4.73196638,0.07038754,0.29566040,0.11106505,1.49284210,0.91643447,0.44584001
-2.87843922,7.58429604,0.64309951,4.71740401,0.07031655,0.29894354,0.11280258,1.51505425,0.94171285,0.45464391
-2.87243622,7.61745694,0.64914520,4.69666512,0.07025988,0.30256053,0.11453971,1.53865867,0.96747176,0.46402796
-2.86643322,7.64853661,0.65601241,4.67079831,0.07022993,0.30655527,0.11627583,1.56363561,0.99363846,0.47395116
-2.86043022,7.67837615,0.66371425,4.64082303,0.07023565,0.31096308,0.11800940,1.58989801,1.02009607,0.48434934
-2.85442721,7.70760173,0.67225001,4.60768501,0.07028189,0.31580859,0.11973770,1.61728665,1.04667887,0.49513403
-2.84842421,7.73658131,0.68160371,4.57221756,0.07036907,0.32110388,0.12145667,1.64556833,1.07316999,0.50619230
-2.84242121,7.76539600,0.69174283,4.53511078,0.07049305,0.32684706,0.12316083,1.67443787,1.09930196,0.51738786
-2.83641821,7.79382767,0.70261751,4.49688980,0.07064525,0.33302135,0.12484338,1.70352364,1.12476024,0.52856325
-2.83041521,7.82136338,0.71416004,4.45790292,0.07081302,0.33959457,0.12649633,1.73239678,1.14918981,0.53954331
-2.82441221,7.84721647,0.72628505,4.41831981,0.07098019,0.34651930,0.12811082,1.76058374,1.17220465,0.55013961
-2.81840920,7.87036291,0.73889006,4.37813956,0.07112791,0.35373358,0.12967743,1.78758164,1.19339968,0.56015586
-2.81240620,7.88959099,0.75185677,4.33720768,0.07123553,0.36116212,0.13118659,1.81287572,1.21236478,0.56939396
-2.80640320,7.90356141,0.76505283,4.29524079,0.07128167,0.36871809,0.13262904,1.83595808,1.22870004,0.57766053
-2.80040020,7.91087464,0.77833420,4.25185737,0.07124525,0.37630530,0.13399612,1.85634676,1.24203165,0.58477345
-2.79439720,7.91014171,0.79154795,4.20661270,0.07110661,0.38382082,0.13528020,1.87360426,1.25202749,0.59056829
-2.78839420,7.90005479,0.80453560,4.15903600,0.07084846,0.39115777,0.13647487,1.88735440,1.25841159,0.59490418
-2.78239120,7.87945389,0.81713663,4.10866762,0.07045681,0.39820837,0.13757513,1.89729680,1.26097677,0.59766889
-2.77638819,7.84738640,0.82919229,4.05509450,0.06992162,0.40486698,0.13857736,1.90321822,1.25959465,0.59878293
-2.77038519,7.80315652,0.84054955,3.99798196,0.06923737,0.41103314,0.13947930,1.90500007,1.25422261,0.59820234
-2.76438219,7.74636262,0.85106500,3.93710048,0.06840336,0.41661440,0.14027979,1.90262200,1.24490714,0.59592016
-2.75837919,7.67692083,0.86060855,3.87234626,0.06742375,0.42152895,0.14097854,1.89616113,1.23178364,0.59196651
-2.75237619,7.59507441,0.86906701,3.80375486,0.06630742,0.42570791,0.14157574,1.88578739,1.21507243,0.58640728
-2.74637319,7.50138892,0.87634728,3.73150746,0.06506758,0.42909725,0.14207172,1.87175493,1.19507137,0.57934149
-2.74037019,7.39673400,0.88237900,3.65592994,0.06372122,0.43165930,0.14246658,1.85439051,1.17214539,0.57089754
-2.73436718,7.28225335,0.88711683,3.57748495,0.06228836,0.43337376,0.14275983,1.83407927,1.14671354,0.56122854
-2.72836418,7.15932476,0.89054205,3.49675794,0.06079122,0.43423829,0.14295020,1.81124880,1.11923413,0.55050686
-2.72236118,7.02951262,0.89266352,3.41443785,0.05925329,0.43426863,0.14303545,1.78635238,1.09018882,0.53891839
-2.71635818,6.89451543,0.89351800,3.33129375,0.05769839,0.43349828,0.14301237,1.75985220,1.06006638,0.52665648
-2.71035518,6.75611083,0.89316973,3.24814868,0.05614975,0.43197771,0.14287683,1.73220338,1.02934683,0.51391616
-2.70435218,6.61610064,0.89170935,3.16585183,0.05462912,0.42977320,0.14262405,1.70383957,0.99848678,0.50088856
-2.69834917,6.47625823,0.88925209,3.08525044,0.05315604,0.42696534,0.14224884,1.67516052,0.96790642,0.48775598
-2.69234617,6.33827984,0.88593528,3.00716251,0.05174717,0.42364713,0.14174604,1.64652237,0.93797881,0.47468762
-2.68634317,6.20374165,0.88191526,2.93235128,0.05041581,0.41992183,0.14111094,1.61823051,0.90902166,0.46183618
-2.68034017,6.07406341,0.87736365,2.86150239,0.04917163,0.41590052,0.14033975,1.59053543,0.88129194,0.44933523
-2.67433717,5.95047929,0.87246317,2.79520437,0.04802049,0.41169951,0.13942996,1.56363127,0.85498319,0.43729765
-2.66833417,5.83401613,0.86740289,2.73393277,0.04696445,0.40743747,0.13838077,1.53765682,0.83022556,0.42581469
-2.66233117,5.72547905,0.86237332,2.67803841,0.04600202,0.40323253,0.13719331,1.51269877,0.80708829,0.41495601
-2.65632816,5.62544376,0.85756115,2.62773965,0.04512840,0.39919929,0.13587083,1.48879662,0.78558425,0.40477027
-2.65032516,5.53425516,0.85314395,2.58311876,0.04433599,0.39544579,0.13441866,1.46594888,0.76567627,0.39528626
-2.64432216,5.45203138,0.84928494,2.54412214,0.04361489,0.39207067,0.13284416,1.44411999,0.74728459,0.38651456
-2.63831916,5.37867268,0.84612805,2.51056422,0.04295347,0.38916035,0.13115646,1.42324759,0.73029517,0.37844934
-2.63231616,5.31387423,0.84379335,2.48213467,0.04233902,0.38678658,0.12936611,1.40324976,0.71456830,0.37107050
-2.62631316,5.25714257,0.84237313,2.45840862,0.04175833,0.38500428,0.12748467,1.38403185,0.69994708,0.36434572
-2.62031016,5.20781499,0.84192883,2.43885957,0.04119834,0.38384982,0.12552425,1.36549275,0.68626556,0.35823272
-2.61430715,5.16508167,0.84248891,2.42287458,0.04064666,0.38333993,0.12349705,1.34753051,0.67335606,0.35268128
-2.60830415,5.12801030,0.84404793,2.40977143,0.04009210,0.38347111,0.12141490,1.33004723,0.66105569,0.34763534
-2.60230115,5.09557315,0.84656696,2.39881746,0.03952504,0.38421985,0.11928893,1.31295332,0.64921182,0.34303497
-2.59629815,5.06667640,0.84997532,2.38924968,0.03893784,0.38554354,0.11712930,1.29617121,0.63768658,0.33881823
-2.59029515,5.04019164,0.85417379,2.38029579,0.03832503,0.38738215,0.11494507,1.27963867,0.62636034,0.33492305
-2.58429215,5.01498928,0.85903928,2.37119580,0.03768353,0.38966068,0.11274420,1.26331191,0.61513436,0.33128906
-2.57828914,4.98997352,0.86443073,2.36122367,0.03701270,0.39229229,0.11053371,1.24716848,0.60393264,0.32785934
-2.57228614,4.96411823,0.87019623,2.34970875,0.03631439,0.39518203,0.10831993,1.23121014,0.59270321,0.32458220
-2.56628314,4.93650288,0.87618101,2.33605613,0.03559280,0.39823103,0.10610891,1.21546570,0.58141896,0.32141290
-2.56028014,4.90634761,0.88223597,2.31976570,0.03485445,0.40134105,0.10390683,1.19999365,0.57007809,0.31831533
-2.55427714,4.87304602,0.88822648,2.30044908,0.03410788,0.40441902,0.10172052,1.18488461,0.55870439,0.31526353
-2.54827414,4.83619442,0.89404090,2.27784384,0.03336350,0.40738160,0.09955790,1.17026333,0.54734721,0.31224305
-2.54227114,4.79561600,0.89959844,2.25182447,0.03263328,0.41015932,0.09742841,1.15628995,0.53608136,0.30925205
-2.53626813,4.75137848,0.90485595,2.22240955,0.03193045,0.41270018,0.09534332,1.14316031,0.52500667,0.30630209
-2.53026513,4.70380407,0.90981312,2.18976456,0.03126917,0.41497251,0.09331593,1.13110512,0.51424733,0.30341845
-2.52426213,4.65347045,0.91451588,2.15420006,0.03066418,0.41696693,0.09136154,1.12038765,0.50395074,0.30064007
-2.51825913,4.60120228,0.91905756,2.11616506,0.03013043,0.41869718,0.08949733,1.11129980,0.49428592,0.29801888
-2.51225613,4.54805269,0.92357785,2.07623549,0.02968278,0.42019992,0.08774200,1.10415655,0.48544123,0.29561862
-2.50625313,4.49527519,0.92825926,2.03509808,0.02933558,0.42153333,0.08611526,1.09928879,0.47762138,0.29351314
-2.50025013,4.44428640,0.93332141,1.99352990,0.02910236,0.42277466,0.08463717,1.09703462,0.47104368,0.29178419
-2.49424712,4.39662093,0.93901315,1.95237427,0.02899554,0.42401679,0.08332735,1.09772941,0.46593340,0.29051881
-2.48824412,4.35387998,0.94560304,1.91251377,0.02902606,0.42536396,0.08220419,1.10169501,0.46251845,0.28980634
-2.48224112,4.31767561,0.95336838,1.87484131,0.02920319,0.42692697,0.08128393,1.10922849,0.46102326,0.28973527
-2.47623812,4.28957306,0.96258358,1.84023029,0.02953423,0.42881794,0.08057989,1.12059092,0.46166220,0.29039003
-2.47023512,4.27103326,0.97350817,1.80950498,0.03002435,0.43114504,0.08010168,1.13599670,0.46463255,0.29184785
-2.46423212,4.26335836,0.98637521,1.78341221,0.03067642,0.43400736,0.07985464,1.15560400,0.47010736,0.29417582
-2.45822911,4.26764211,1.00138056,1.76259557,0.03149091,0.43749020,0.07983939,1.17950668,0.47822847,0.29742836
-2.45222611,4.28472745,1.01867355,1.74757289,0.03246576,0.44166101,0.08005158,1.20772811,0.48909991,0.30164511
-2.44622311,4.31517285,1.03834944,1.73871814,0.03359643,0.44656615,0.08048187,1.24021718,0.50278198,0.30684942
-2.44022011,4.35922861,1.06044396,1.73624815,0.03487585,0.45222854,0.08111612,1.27684667,0.51928629,0.31304733
-2.43421711,4.41682387,1.08493021,1.74021471,0.03629450,0.45864640,0.08193577,1.31741387,0.53857205,0.32022730
-2.42821411,4.48756442,1.11171786,1.75050229,0.03784047,0.46579289,0.08291843,1.36164364,0.56054365,0.32836042
-2.42221111,4.57074118,1.14065463,1.76683130,0.03949963,0.47361684,0.08403855,1.40919332,0.58504988,0.33740119
-2.41620810,4.66534833,1.17152992,1.78876670,0.04125574,0.48204425,0.08526827,1.45965947,0.61188468,0.34728870
-2.41020510,4.77011015,1.20408021,1.81573146,0.04309071,0.49098064,0.08657826,1.51258594,0.64078956,0.35794829
-2.40420210,4.88351490,1.23799595,1.84702425,0.04498477,0.50031391,0.08793860,1.56747278,0.67145760,0.36929322
-2.39819910,5.00385426,1.27292962,1.88184064,0.04691676,0.50991764,0.08931966,1.62378572,0.70353887,0.38122670
-2.39219610,5.12926644,1.30850429,1.91929684,0.04886447,0.51965466,0.09069279,1.68096562,0.73664713,0.39364374
-2.38619310,5.25778139,1.34432271,1.95845517,0.05080490,0.52938071,0.09203105,1.73843771,0.77036769,0.40643302
-2.38019010,5.38736629,1.37997616,1.99835015,0.05271468,0.53894802,0.09330968,1.79562015,0.80426592,0.41947856
-2.37418709,5.51597013,1.41505305,2.03801454,0.05457047,0.54820879,0.09450651,1.85193189,0.83789637,0.43266122
-2.36818409,5.64156598,1.44914698,2.07650421,0.05634933,0.55701839,0.09560215,1.90679961,0.87081211,0.44585994
-2.36218109,5.76219010,1.48186398,2.11292133,0.05802923,0.56523824,0.09658015,1.95966382,0.90257395,0.45895277
-2.35617809,5.87597723,1.51282915,2.14643508,0.05958946,0.57273848,0.09742686,2.00998407,0.93275938,0.47181774
-2.35017509,5.98119164,1.54169228,2.17629942,0.06101108,0.57940025,0.09813139,2.05724357,0.96097085,0.48433353
-2.34417209,6.07625367,1.56813297,2.20186769,0.06227741,0.58511771,0.09868533,2.10095336,0.98684332,0.49638015
-2.33816908,6.15976201,1.59186483,2.22260367,0.06337439,0.58979976,0.09908249,2.14065619,1.01005083,0.50783953
-2.33216608,6.23051156,1.61263930,2.23808903,0.06429098,0.59337163,0.09931863,2.17593040,1.03031194,0.51859623
-2.32616308,6.28750728,1.63024877,2.24802739,0.06501949,0.59577612,0.09939115,2.20639399,1.04739414,0.52853825
-2.32016008,6.32997432,1.64452943,2.25224500,0.06555576,0.59697470,0.09929885,2.23170893,1.06111697,0.53755805
-2.31415708,6.35736458,1.65536351,2.25068833,0.06589935,0.59694843,0.09904166,2.25158590,1.07135410,0.54555374
-2.30815408,6.36935999,1.66268127,2.24341891,0.06605358,0.59569853,0.09862053,2.26578936,1.07803425,0.55243056
-2.30215108,6.36587271,1.66646229,2.23060583,0.06602544,0.59324680,0.09803729,2.27414289,1.08114110,0.55810248
-2.29614807,6.34704226,1.66673639,2.21251619,0.06582540,0.58963558,0.09729455,2.27653460,1.08071223,0.56249403
-2.29014507,6.31322978,1.66358359,2.18950408,0.06546715,0.58492745,0.09639576,2.27292241,1.07683735,0.56554228
-2.28414207,6.26500923,1.65713343,2.16199835,0.06496713,0.57920435,0.09534517,2.26333879,1.06965555,0.56719874
-2.27813907,6.20315565,1.64756317,2.13048963,0.06434406,0.57256633,0.09414792,2.24789472,1.05935210,0.56743133
-2.27213607,6.12863045,1.63509495,2.09551693,0.06361835,0.56512969,0.09281012,2.22678243,1.04615451,0.56622607
-2.26613307,6.04256362,1.61999171,2.05765426,0.06281143,0.55702469,0.09133887,2.20027660,1.03032812,0.56358861
-2.26013007,5.94623311,1.60255199,2.01749733,0.06194510,0.54839265,0.08974236,2.16873367,1.01217113,0.55954528
-2.25412706,5.84104140,1.58310352,1.97565085,0.06104082,0.53938273,0.08802991,2.13258909,0.99200922,0.55414378
-2.24812406,5.72848968,1.56199580,1.93271642,0.06011909,0.53014827,0.08621197,2.09235219,0.97018976,0.54745325
-2.24212106,5.61014987,1.53959183,1.88928138,0.05919878,0.52084292,0.08430011,2.04859880,0.94707559,0.53956374
-2.23611806,5.48763508,1.51625926,1.84590860,0.05829663,0.51161671,0.08230694,2.00196142,0.92303855,0.53058512
-2.23011506,5.36256919,1.49236122,1.80312743,0.05742684,0.50261213,0.08024607,1.95311729,0.89845271,0.52064525
-2.22411206,5.23655602,1.46824729,1.76142588,0.05660070,0.49396046,0.07813196,1.90277458,0.87368744,0.50988760
-2.21810905,5.11114907,1.44424477,1.72124407,0.05582645,0.48577853,0.07597974,1.85165695,0.84910045,0.49846830
-2.21210605,4.98782250,1.42065087,1.68296896,0.05510921,0.47816587,0.07380512,1.80048708,0.82503097,0.48655267
-2.20610305,4.86794413,1.39772589,1.64693046,0.05445105,0.47120271,0.07162411,1.74996968,0.80179307,0.47431142
-2.20010005,4.75275111,1.37568783,1.61339877,0.05385120,0.46494850,0.06945286,1.70077447,0.77966954,0.46191652
-2.19409705,4.64332912,1.35470856,1.58258303,0.05330636,0.45944138,0.06730746,1.65351982,0.75890624,0.44953708
-2.18809405,4.54059535,1.33491173,1.55463119,0.05281108,0.45469835,0.06520366,1.60875764,0.73970740,0.43733511
-2.18209105,4.44528598,1.31637246,1.52963085,0.05235827,0.45071618,0.06315673,1.56696001,0.72223176,0.42546158
-2.17608804,4.35794819,1.29911872,1.50761134,0.05193962,0.44747311,0.06118119,1.52850826,0.70658992,0.41405279
-2.17008504,4.27893707,1.28313437,1.48854651,0.05154619,0.44493098,0.05929064,1.49368469,0.69284289,0.40322717
-2.16408204,4.20841739,1.26836364,1.47235844,0.05116887,0.44303790,0.05749758,1.46266754,0.68100209,0.39308280
-2.15807904,4.14637007,1.25471681,1.45892184,0.05079882,0.44173121,0.05581322,1.43552923,0.67103067,0.38369551
-2.15207604,4.09260325,1.24207682,1.44806906,0.05042793,0.44094057,0.05424735,1.41223823,0.66284633,0.37511787
-2.14607304,4.04676760,1.23030653,1.43959557,0.05004911,0.44059107,0.05280823,1.39266430,0.65632547,0.36737903
-2.14007004,4.00837542,1.21925636,1.43326599,0.04965656,0.44060617,0.05150249,1.37658722,0.65130872,0.36048539
-2.13406703,3.97682320,1.20877197,1.42882041,0.04924596,0.44091049,0.05033509,1.36370852,0.64760752,0.35442213
-2.12806403,3.95141688,1.19870169,1.42598113,0.04881453,0.44143222,0.04930930,1.35366603,0.64501173,0.34915564
-2.12206103,3.93139933,1.18890368,1.42445958,0.04836110,0.44210512,0.04842673,1.34605052,0.64329802,0.34463657
-2.11605803,3.91597930,1.17925228,1.42396360,0.04788605,0.44287015,0.04768738,1.34042410,0.64223858,0.34080362
-2.11005503,3.90436102,1.16964369,1.42420465,0.04739122,0.44367672,0.04708975,1.33633944,0.64161016,0.33758767
-2.10405203,3.89577366,1.16000072,1.42490526,0.04687980,0.44448346,0.04663093,1.33335922,0.64120286,0.33491635
-2.09804902,3.88949983,1.15027648,1.42580626,0.04635619,0.44525871,0.04630682,1.33107501,0.64082841,0.33271866
-2.09204602,3.88490206,1.14045712,1.42667376,0.04582587,0.44598064,0.04611222,1.32912483,0.64032778,0.33092952
-2.08604302,3.88144647,1.13056330,1.42730576,0.04529521,0.44663718,0.04604108,1.32720862,0.63957756,0.32949398
-2.08004002,3.87872269,1.12065072,1.42753799,0.04477136,0.44722567,0.04608667,1.32510101,0.63849501,0.32837108
-2.07403702,3.87645925,1.11080945,1.42724894,0.04426211,0.44775241,0.04624173,1.32266078,0.63704150,0.32753685
-2.06803402,3.87453366,1.10116219,1.42636372,0.04377573,0.44823211,0.04649864,1.31983663,0.63522420,0.32698661
-2.06203102,3.87297669,1.09186156,1.42485662,0.04332092,0.44868719,0.04684956,1.31666894,0.63309582,0.32673620
-2.05602801,3.87197051,1.08308645,1.42275209,0.04290661,0.44914711,0.04728654,1.31328738,0.63075248,0.32682222
-2.05002501,3.87184049,1.07503748,1.42012410,0.04254187,0.44964757,0.04780158,1.30990455,0.62832972,0.32730110
-2.04402201,3.87304097,1.06793184,1.41709370,0.04223576,0.45022973,0.04838663,1.30680568,0.62599670,0.32824713
-2.03801901,3.87613519,1.06199745,1.41382491,0.04199717,0.45093935,0.04903366,1.30433509,0.62394892,0.32974935
-2.03201601,3.88177020,1.05746678,1.41051889,0.04183466,0.45182588,0.04973457,1.30287968,0.62239966,0.33190762
-2.02601301,3.89064775,1.05457038,1.40740661,0.04175624,0.45294147,0.05048117,1.30285037,0.62157038,0.33482786
-2.02001001,3.90349196,1.05353035,1.40474022,0.04176915,0.45433995,0.05126512,1.30466217,0.62168068,0.33861664
