energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Co_p_up,Co_d_up,S_s_up,S_p_up
-3.40670335,3.90797270,0.09611358,0.32414197,1.05402531,0.17464901,1.29155310,0.72424704,0.02795463,2.18614130
-3.40070035,3.80196155,0.09741824,0.33239633,1.07201026,0.17520728,1.23443891,0.68318820,0.02629055,2.09919707
-3.39469735,3.69486353,0.09834026,0.34066594,1.08787375,0.17566095,1.17597130,0.64231938,0.02491244,2.01156103
-3.38869435,3.58757851,0.09888101,0.34878356,1.10120638,0.17599304,1.11684362,0.60203904,0.02380049,1.92414256
-3.38269135,3.48114026,0.09905355,0.35661522,1.11168522,0.17620486,1.05774376,0.56274773,0.02293839,1.83786888
-3.37668834,3.37668976,0.09888150,0.36406241,1.11907848,0.17631498,0.99933736,0.52484076,0.02231377,1.75366346
-3.37068534,3.27544718,0.09839770,0.37106349,1.12324791,0.17635761,0.94225302,0.48870127,0.02191848,1.67242594
-3.36468234,3.17868323,0.09764258,0.37759400,1.12414912,0.17638066,0.88706968,0.45469396,0.02174864,1.59501381
-3.35867934,3.08769023,0.09666236,0.38366614,1.12182963,0.17644326,0.83430645,0.42315954,0.02180455,1.52222632
-3.35267634,3.00375337,0.09550715,0.38932696,1.11642475,0.17661313,0.78441499,0.39440994,0.02209041,1.45479058
-3.34667334,2.92812229,0.09422909,0.39465572,1.10815135,0.17696369,0.73777424,0.36872428,0.02261389,1.39335003
-3.34067034,2.86198330,0.09288044,0.39976004,1.09729962,0.17757102,0.69468761,0.34634551,0.02338547,1.33845513
-3.33466733,2.80643235,0.09151196,0.40477117,1.08422297,0.17851081,0.65538224,0.32747769,0.02441770,1.29055617
-3.32866433,2.76244901,0.09017133,0.40983835,1.06932644,0.17985540,0.62001019,0.31228383,0.02572433,1.24999806
-3.32266133,2.73087171,0.08890198,0.41512240,1.05305393,0.18167091,0.58865132,0.30088414,0.02731929,1.21701696
-3.31665833,2.71237464,0.08774216,0.42078886,1.03587449,0.18401463,0.56131748,0.29335460,0.02921567,1.19173856
-3.31065533,2.70744682,0.08672432,0.42700074,1.01826837,0.18693270,0.53795790,0.28972588,0.03142456,1.17417789
-3.30465233,2.71637374,0.08587493,0.43391122,1.00071310,0.19045821,0.51846538,0.28998249,0.03395398,1.16424066
-3.29864932,2.73922254,0.08521452,0.44165666,0.98367020,0.19460967,0.50268315,0.29406221,0.03680778,1.16172605
-3.29264632,2.77583116,0.08475814,0.45035001,0.96757297,0.19939005,0.49041214,0.30185581,0.03998466,1.16633094
-3.28664332,2.82580243,0.08451607,0.46007517,0.95281575,0.20478630,0.48141850,0.31320728,0.04347730,1.17765572
-3.28064032,2.88850358,0.08449471,0.47088233,0.93974514,0.21076943,0.47544127,0.32791449,0.04727166,1.19521161
-3.27463732,2.96307201,0.08469766,0.48278466,0.92865340,0.21729515,0.47219992,0.34573059,0.05134646,1.21842966
-3.26863432,3.04842742,0.08512692,0.49575645,0.91977414,0.22430501,0.47140179,0.36636624,0.05567299,1.24667128
-3.26263132,3.14329072,0.08578400,0.50973293,0.91328049,0.23172811,0.47274927,0.38949275,0.06021512,1.27924044
-3.25662831,3.24620943,0.08667104,0.52461162,0.90928561,0.23948314,0.47594652,0.41474630,0.06492963,1.31539725
-3.25062531,3.35558909,0.08779168,0.54025532,0.90784535,0.24748081,0.48070571,0.44173328,0.06976689,1.35437276
-3.24462231,3.46972998,0.08915175,0.55649657,0.90896262,0.25562658,0.48675260,0.47003669,0.07467174,1.39538470
-3.23861931,3.58686782,0.09075966,0.57314330,0.91259336,0.26382348,0.49383137,0.49922355,0.07958481,1.43765362
-3.23261631,3.70521704,0.09262639,0.58998553,0.91865322,0.27197491,0.50170853,0.52885320,0.08444389,1.48041909
-3.22661331,3.82301501,0.09476521,0.60680262,0.92702476,0.27998739,0.51017586,0.55848617,0.08918563,1.52295521
-3.22061031,3.93856514,0.09719088,0.62337085,0.93756438,0.28777304,0.51905224,0.58769343,0.09374730,1.56458504
-3.21460730,4.05027719,0.09991865,0.63947086,0.95010873,0.29525170,0.52818426,0.61606558,0.09806863,1.60469312
-3.20860430,4.15670275,0.10296280,0.65489456,0.96447988,0.30235260,0.53744572,0.64322170,0.10209359,1.64273569
-3.20260130,4.25656443,0.10633501,0.66945128,0.98048918,0.30901551,0.54673585,0.66881740,0.10577206,1.67824816
-3.19659830,4.34877744,0.11004255,0.68297273,0.99793957,0.31519130,0.55597650,0.69255182,0.10906136,1.71084937
-3.19059530,4.43246258,0.11408636,0.69531664,1.01662610,0.32084192,0.56510829,0.71417315,0.11192743,1.74024258
-3.18459230,4.50695059,0.11845929,0.70636899,1.03633517,0.32593989,0.57408600,0.73348266,0.11434579,1.76621325
-3.17858929,4.57177770,0.12314436,0.71604474,1.05684234,0.33046720,0.58287339,0.75033685,0.11630210,1.78862369
-3.17258629,4.62667354,0.12811347,0.72428720,1.07790941,0.33441390,0.59143777,0.76464791,0.11779231,1.80740516
-3.16658329,4.67154239,0.13332648,0.73106619,1.09928124,0.33777642,0.59974467,0.77638242,0.11882250,1.82254794
-3.16058029,4.70643968,0.13873072,0.73637528,1.12068272,0.34055577,0.60775284,0.78555857,0.11940834,1.83409005
-3.15457729,4.73154563,0.14426126,0.74022836,1.14181666,0.34275576,0.61541009,0.79224212,0.11957419,1.84210560
-3.14857429,4.74713825,0.14984168,0.74265599,1.16236315,0.34438146,0.62265011,0.79654135,0.11935205,1.84669346
-3.14257129,4.75356784,0.15538558,0.74370178,1.18198072,0.34543797,0.62939057,0.79860150,0.11878014,1.84796711
-3.13656828,4.75123486,0.16079872,0.74341919,1.20030981,0.34592966,0.63553275,0.79859893,0.11790156,1.84604650
-3.13056528,4.74057276,0.16598167,0.74186903,1.21697867,0.34585986,0.64096274,0.79673545,0.11676271,1.84105223
-3.12456228,4.72203692,0.17083304,0.73911783,1.23161158,0.34523125,0.64555412,0.79323297,0.11541186,1.83310267
-3.11855928,4.69610009,0.17525295,0.73523710,1.24383941,0.34404660,0.64917222,0.78832889,0.11389773,1.82231389
-3.11255628,4.66325419,0.17914676,0.73030371,1.25331177,0.34231018,0.65167946,0.78227208,0.11226821,1.80880236
-3.10655328,4.62401786,0.18242875,0.72440101,1.25971045,0.34002936,0.65294178,0.77531976,0.11056927,1.79269007
-3.10055028,4.57894821,0.18502562,0.71762069,1.26276321,0.33721656,0.65283552,0.76773506,0.10884402,1.77411133
-3.09454727,4.52865531,0.18687968,0.71006500,1.26225724,0.33389117,0.65125445,0.75978523,0.10713196,1.75322060
-3.08854427,4.47381723,0.18795142,0.70184907,1.25805125,0.33008137,0.64811652,0.75174022,0.10546846,1.73020040
-3.08254127,4.41519357,0.18822141,0.69310297,1.25008557,0.32582561,0.64336987,0.74387159,0.10388431,1.70526851
-3.07653827,4.35363566,0.18769147,0.68397316,1.23838932,0.32117363,0.63699768,0.73645139,0.10240551,1.67868352
-3.07053527,4.29009149,0.18638492,0.67462303,1.22308429,0.31618684,0.62902165,0.72975097,0.10105315,1.65074809
-3.06453227,4.22560441,0.18434587,0.66523243,1.20438490,0.31093799,0.61950376,0.72403951,0.09984333,1.62180931
-3.05852926,4.16130471,0.18163783,0.65599586,1.18259434,0.30551016,0.60854631,0.71958231,0.09878720,1.59225610
-3.05252626,4.09839426,0.17834131,0.64711953,1.15809677,0.29999492,0.59629019,0.71663877,0.09789106,1.56251327
-3.04652326,4.03812466,0.17455090,0.63881716,1.13134605,0.29448996,0.58291152,0.71546029,0.09715651,1.53303289
-3.04052026,3.98177022,0.17037176,0.63130483,1.10285152,0.28909608,0.56861690,0.71628812,0.09658057,1.50428312
-3.03451726,3.93059741,0.16591575,0.62479521,1.07316155,0.28391391,0.55363751,0.71935150,0.09615600,1.47673546
-3.02851426,3.88583283,0.16129738,0.61949125,1.04284563,0.27904043,0.53822250,0.72486627,0.09587152,1.45085100
-3.02251126,3.84863186,0.15662987,0.61558005,1.01247614,0.27456549,0.52263208,0.73303407,0.09571227,1.42706692
-3.01650825,3.82005004,0.15202131,0.61322698,0.98261053,0.27056866,0.50713055,0.74404251,0.09566021,1.40578374
-3.01050525,3.80101920,0.14757130,0.61257057,0.95377479,0.26711648,0.49197984,0.75806615,0.09569474,1.38735455
-3.00450225,3.79232963,0.14336806,0.61371845,0.92644913,0.26426029,0.47743368,0.77526844,0.09579331,1.37207657
-2.99849925,3.79461924,0.13948616,0.61674445,0.90105630,0.26203484,0.46373271,0.79580437,0.09593224,1.36018565
-2.99249625,3.80837007,0.13598497,0.62168713,0.87795293,0.26045763,0.45110062,0.81982362,0.09608747,1.35185397
-2.98649325,3.83391150,0.13290782,0.62854961,0.85742426,0.25952909,0.43974134,0.84747371,0.09623547,1.34719071
-2.98049025,3.87142938,0.13028183,0.63730071,0.83968209,0.25923349,0.42983719,0.87890280,0.09635412,1.34624558
-2.97448724,3.92097930,0.12811843,0.64787722,0.82486570,0.25954056,0.42154792,0.91426140,0.09642353,1.34901447
-2.96848424,3.98250210,0.12641445,0.66018701,0.81304558,0.26040763,0.41501033,0.95370251,0.09642684,1.35544672
-2.96248124,4.05583939,0.12515367,0.67411265,0.80422925,0.26178211,0.41033816,0.99737961,0.09635084,1.36545295
-2.95647824,4.14074689,0.12430870,0.68951538,0.79836860,0.26360427,0.40762225,1.04544200,0.09618647,1.37891275
-2.95047524,4.23690362,0.12384319,0.70623889,0.79536836,0.26580992,0.40693033,1.09802722,0.09592911,1.39568129
-2.94447224,4.34391526,0.12371401,0.72411284,0.79509479,0.26833305,0.40830659,1.15525037,0.09557861,1.41559419
-2.93846923,4.46131081,0.12387358,0.74295582,0.79738424,0.27110806,0.41177064,1.21719049,0.09513915,1.43847004
-2.93246623,4.58853220,0.12427195,0.76257760,0.80205116,0.27407166,0.41731597,1.28387437,0.09461885,1.46411040
-2.92646323,4.72491727,0.12485881,0.78278072,0.80889503,0.27716423,0.42490787,1.35525848,0.09402908,1.49229708
-2.92046023,4.86967758,0.12558518,0.80336136,0.81770620,0.28033070,0.43448087,1.43120984,0.09338375,1.52278709
-2.91445723,5.02187282,0.12640485,0.82410977,0.82827043,0.28352085,0.44593612,1.51148714,0.09269834,1.55530578
-2.90845423,5.18038454,0.12727546,0.84481036,0.84037232,0.28668919,0.45913878,1.59572322,0.09198889,1.58953874
-2.90245123,5.34389214,0.12815932,0.86524183,0.85379751,0.28979453,0.47391590,1.68341041,0.09127095,1.62512365
-2.89644822,5.51085416,0.12902388,0.88517750,0.86833416,0.29279919,0.49005504,1.77389015,0.09055864,1.66164294
-2.89044522,5.67949796,0.12984194,0.90438625,0.88377373,0.29566810,0.50730409,1.86634798,0.08986373,1.69861829
-2.88444222,5.84782043,0.13059161,0.92263419,0.89991148,0.29836799,0.52537248,1.95981515,0.08919498,1.73550806
-2.87843922,6.01360175,0.13125604,0.93968738,0.91654681,0.30086653,0.54393404,2.05317749,0.08855753,1.77170828
-2.87243622,6.17443350,0.13182301,0.95531555,0.93348371,0.30313184,0.56263177,2.14519197,0.08795271,1.80655801
-2.86643322,6.32776124,0.13228441,0.96929681,0.95053144,0.30513216,0.58108427,2.23451081,0.08737799,1.83934908
-2.86043022,6.47094096,0.13263556,0.98142342,0.96750556,0.30683593,0.59889401,2.31971270,0.08682718,1.86934037
-2.85442721,6.60130733,0.13287452,0.99150805,0.98422920,0.30821213,0.61565704,2.39934001,0.08629087,1.89577612
-2.84842421,6.71625120,0.13300146,0.99939050,1.00053454,0.30923096,0.63097383,2.47194071,0.08575713,1.91790762
-2.84242121,6.81330254,0.13301787,1.00494435,1.01626445,0.30986469,0.64446079,2.53611304,0.08521222,1.93501718
-2.83641821,6.89021472,0.13292601,1.00808309,1.03127402,0.31008878,0.65576199,2.59055108,0.08464152,1.94644328
-2.83041521,6.94504559,0.13272825,1.00876534,1.04543187,0.30988290,0.66456050,2.63408887,0.08403041,1.95160540
-2.82441221,6.97623093,0.13242662,1.00699868,1.05862101,0.30923199,0.67058868,2.66574104,0.08336516,1.95002727
-2.81840920,6.98264602,0.13202240,1.00284180,1.07073923,0.30812716,0.67363717,2.68473786,0.08263367,1.94135701
-2.81240620,6.96365176,0.13151585,0.99640457,1.08169881,0.30656628,0.67356172,2.69055286,0.08182613,1.92538315
-2.80640320,6.91912261,0.13090606,0.98784609,1.09142562,0.30455433,0.67028790,2.68292181,0.08093546,1.90204537
-2.80040020,6.84945466,0.13019093,0.97737044,1.09985756,0.30210335,0.66381314,2.66185188,0.07995754,1.87143948
-2.79439720,6.75555319,0.12936728,0.96522039,1.10694250,0.29923202,0.65420617,2.62762088,0.07889126,1.83381619
-2.78839420,6.63880040,0.12843108,0.95166930,1.11263591,0.29596494,0.64160384,2.58076635,0.07773833,1.78957368
-2.78239120,6.50100501,0.12737778,0.93701148,1.11689822,0.29233150,0.62620550,2.52206559,0.07650295,1.73924458
-2.77638819,6.34433645,0.12620268,0.92155153,1.11969237,0.28836462,0.60826525,2.45250731,0.07519124,1.68347774
-2.77038519,6.17124704,0.12490147,0.90559310,1.12098150,0.28409928,0.58808248,2.37325688,0.07381071,1.62301618
-2.76438219,5.98438643,0.12347058,0.88942767,1.12072724,0.27957101,0.56599120,2.28561662,0.07236955,1.55867196
-2.75837919,5.78651238,0.12190775,0.87332392,1.11888859,0.27481438,0.54234866,2.19098334,0.07087604,1.49129972
-2.75237619,5.58040240,0.12021232,0.85751805,1.11542162,0.26986171,0.51752379,2.09080506,0.06933787,1.42176983
-2.74637319,5.36877030,0.11838560,0.84220570,1.11028004,0.26474192,0.49188607,1.98653886,0.06776175,1.35094269
-2.74037019,5.15419120,0.11643101,0.82753573,1.10341661,0.25947968,0.46579519,1.87961167,0.06615298,1.27964517
-2.73436718,4.93903805,0.11435415,0.81360616,1.09478540,0.25409493,0.43959206,1.77138537,0.06451531,1.20865022
-2.72836418,4.72543175,0.11216274,0.80046236,1.08434475,0.24860267,0.41359123,1.66312744,0.06285087,1.13866043
-2.72236118,4.51520617,0.10986636,0.78809770,1.07206081,0.24301322,0.38807525,1.55598783,0.06116039,1.07029579
-2.71635818,4.30988862,0.10747614,0.77645640,1.05791149,0.23733268,0.36329075,1.45098257,0.05944342,1.00408613
-2.71035518,4.11069529,0.10500432,0.76543856,1.04189051,0.23156382,0.33944652,1.34898386,0.05769886,0.94046799
-2.70435218,3.91854061,0.10246377,0.75490698,1.02401159,0.22570705,0.31671325,1.25071668,0.05592540,0.87978562
-2.69834917,3.73405888,0.09986751,0.74469559,1.00431225,0.21976173,0.29522500,1.15676088,0.05412217,0.82229586
-2.69234617,3.55763585,0.09722820,0.73461892,0.98285730,0.21372750,0.27508187,1.06755838,0.05228932,0.76817592
-2.68634317,3.38944798,0.09455778,0.72448235,0.95974175,0.20760561,0.25635390,0.98342407,0.05042854,0.71753367
-2.68034017,3.22950662,0.09186717,0.71409259,0.93509300,0.20140030,0.23908561,0.90455977,0.04854363,0.67041937
-2.67433717,3.07770440,0.08916610,0.70326798,0.90907211,0.19511997,0.22330106,0.83106992,0.04664082,0.62683836
-2.66833417,2.93386149,0.08646306,0.69184814,0.88187428,0.18877827,0.20900896,0.76297813,0.04472908,0.58676359
-2.66233117,2.79776913,0.08376546,0.67970263,0.85372819,0.18239487,0.19620765,0.70024364,0.04282018,0.55014769
-2.65632816,2.66922861,0.08107985,0.66673825,0.82489437,0.17599600,0.18488961,0.64277699,0.04092869,0.51693369
-2.65032516,2.54808382,0.07841231,0.65290459,0.79566239,0.16961469,0.17504528,0.59045413,0.03907173,0.48706406
-2.64432216,2.43424612,0.07576883,0.63819770,0.76634697,0.16329060,0.16666612,0.54312865,0.03726865,0.46048765
-2.63831916,2.32771076,0.07315577,0.62266168,0.73728297,0.15706958,0.15974659,0.50064166,0.03554050,0.43716438
-2.63231616,2.22856408,0.07058027,0.60638808,0.70881927,0.15100282,0.15428515,0.46282927,0.03390945,0.41706740
-2.62631316,2.13698178,0.06805062,0.58951309,0.68131162,0.14514567,0.15028418,0.42952765,0.03239807,0.40018295
-2.62031016,2.05321835,0.06557645,0.57221275,0.65511451,0.13955614,0.14774887,0.40057562,0.03102857,0.38650783
-2.61430715,1.97758854,0.06316884,0.55469610,0.63057235,0.13429311,0.14668513,0.37581517,0.02982198,0.37604487
-2.60830415,1.91044196,0.06084022,0.53719684,0.60800989,0.12941436,0.14709668,0.35509001,0.02879741,0.36879660
-2.60230115,1.85213208,0.05860406,0.51996352,0.58772242,0.12497438,0.14898157,0.33824262,0.02797119,0.36475757
-2.59629815,1.80298157,0.05647449,0.50324899,0.56996584,0.12102215,0.15232808,0.32511018,0.02735618,0.36390585
-2.59029515,1.76324558,0.05446566,0.48729921,0.55494705,0.11759889,0.15711060,0.31551975,0.02696113,0.36619398
-2.58429215,1.73307514,0.05259100,0.47234224,0.54281500,0.11473595,0.16328543,0.30928323,0.02679012,0.37154025
-2.57828914,1.71248268,0.05086251,0.45857772,0.53365290,0.11245286,0.17078693,0.30619244,0.02684215,0.37982052
-2.57228614,1.70131166,0.04928986,0.44616732,0.52747188,0.11075580,0.17952428,0.30601490,0.02711086,0.39086135
-2.56628314,1.69921228,0.04787969,0.43522677,0.52420665,0.10963631,0.18937899,0.30849052,0.02758444,0.40443484
-2.56028014,1.70562481,0.04663493,0.42581965,0.52371338,0.10907060,0.20020353,0.31332966,0.02824567,0.42025556
-2.55427714,1.71977194,0.04555423,0.41795350,0.52577014,0.10901938,0.21182118,0.32021278,0.02907218,0.43798005
-2.54827414,1.74066110,0.04463168,0.41157826,0.53008023,0.10942827,0.22402715,0.32879196,0.03003683,0.45720896
-2.54227114,1.76709713,0.04385667,0.40658725,0.53627815,0.11022883,0.23659125,0.33869425,0.03110836,0.47749212
-2.53626813,1.79770532,0.04321401,0.40282066,0.54393857,0.11134015,0.24926184,0.34952699,0.03225210,0.49833630
-2.53026513,1.83096425,0.04268436,0.40007145,0.55258773,0.11267110,0.26177120,0.36088497,0.03343088,0.51921572
-2.52426213,1.86524734,0.04224475,0.39809330,0.56171720,0.11412296,0.27384198,0.37235920,0.03460605,0.53958476
-2.51825913,1.89887146,0.04186947,0.39661036,0.57079941,0.11559252,0.28519465,0.38354707,0.03573857,0.55889256
-2.51225613,1.93015078,0.04153105,0.39532832,0.57930444,0.11697540,0.29555556,0.39406354,0.03679013,0.57659889
-2.50625313,1.95745346,0.04120133,0.39394626,0.58671739,0.11816956,0.30466528,0.40355286,0.03772433,0.59219064
-2.50025013,1.97925878,0.04085265,0.39216873,0.59255556,0.11907878,0.31228697,0.41170042,0.03850778,0.60519811
-2.49424712,1.99421211,0.04045906,0.38971759,0.59638484,0.11961597,0.31821417,0.41824431,0.03911109,0.61521063
-2.48824412,2.00117539,0.03999742,0.38634296,0.59783454,0.11970617,0.32227788,0.42298587,0.03950984,0.62189038
-2.48224112,1.99927073,0.03944844,0.38183287,0.59660999,0.11928919,0.32435251,0.42579911,0.03968524,0.62498424
-2.47623812,1.98791533,0.03879756,0.37602115,0.59250248,0.11832158,0.32436031,0.42663837,0.03962472,0.62433267
-2.47023512,1.96684623,0.03803563,0.36879341,0.58539605,0.11677807,0.32227425,0.42554387,0.03932228,0.61987552
-2.46423212,1.93613381,0.03715937,0.36009060,0.57527090,0.11465230,0.31811909,0.42264518,0.03877857,0.61165433
-2.45822911,1.89618384,0.03617165,0.34991048,0.56220342,0.11195686,0.31197062,0.41816210,0.03800076,0.59981115
-2.45222611,1.84772793,0.03508142,0.33830665,0.54636280,0.10872262,0.30395320,0.41240314,0.03700224,0.58458383
-2.44622311,1.79180327,0.03390354,0.32538560,0.52800460,0.10499744,0.29423556,0.40576157,0.03580203,0.56629812
-2.44022011,1.72972265,0.03265835,0.31130184,0.50746151,0.10084435,0.28302525,0.39870907,0.03442410,0.54535695
-2.43421711,1.66303628,0.03137101,0.29625154,0.48513208,0.09633924,0.27056195,0.39178724,0.03289651,0.52222740
-2.42821411,1.59348723,0.03007083,0.28046501,0.46146761,0.09156821,0.25710989,0.38559715,0.03125043,0.49742593
-2.42221111,1.52296238,0.02879033,0.26419851,0.43695828,0.08662472,0.24294981,0.38078727,0.02951916,0.47150258
-2.41620810,1.45344086,0.02756438,0.24772574,0.41211879,0.08160666,0.22837084,0.37803982,0.02773706,0.44502485
-2.41020510,1.38694199,0.02642927,0.23132944,0.38747434,0.07661347,0.21366250,0.37805618,0.02593862,0.41856173
-2.40420210,1.32547434,0.02542171,0.21529348,0.36354745,0.07174336,0.19910727,0.38154129,0.02415748,0.39266868
-2.39819910,1.27098758,0.02457802,0.19989576,0.34084606,0.06709086,0.18497389,0.38918756,0.02242558,0.36787392
-2.39219610,1.22532826,0.02393328,0.18540201,0.31985322,0.06274461,0.17151170,0.40165841,0.02077251,0.34466655
-2.38619310,1.19020056,0.02352061,0.17206094,0.30101876,0.05878559,0.15894598,0.41957186,0.01922489,0.32348666
-2.38019010,1.16713246,0.02337055,0.16010036,0.28475279,0.05528572,0.14747453,0.44348423,0.01780595,0.30471767
-2.37418709,1.15744788,0.02351051,0.14972474,0.27142128,0.05230687,0.13726545,0.47387451,0.01653523,0.28868098
-2.36818409,1.16224454,0.02396440,0.14111373,0.26134331,0.04990026,0.12845592,0.51112949,0.01542852,0.27563278
-2.36218109,1.18237774,0.02475228,0.13442166,0.25479007,0.04810621,0.12115216,0.55553010,0.01449775,0.26576296
-2.35617809,1.21844936,0.02589010,0.12977786,0.25198492,0.04695425,0.11543011,0.60723935,0.01375117,0.25919581
-2.35017509,1.27080193,0.02738958,0.12728741,0.25310457,0.04646336,0.11133686,0.66629215,0.01319351,0.25599231
-2.34417209,1.33951715,0.02925805,0.12703224,0.25828062,0.04664253,0.10889265,0.73258760,0.01282626,0.25615368
-2.33816908,1.42441835,0.03149841,0.12907222,0.26760136,0.04749134,0.10809305,0.80588392,0.01264800,0.25962579
-2.33216608,1.52507648,0.03410904,0.13344608,0.28111334,0.04900067,0.10891142,0.88579657,0.01265472,0.26630425
-2.32616308,1.64081914,0.03708379,0.14017193,0.29882244,0.05115337,0.11130127,0.97179986,0.01284015,0.27603982
-2.32016008,1.77074243,0.04041190,0.14924731,0.32069424,0.05392488,0.11519850,1.06323212,0.01319615,0.28864385
-2.31415708,1.91372512,0.04407800,0.16064863,0.34665350,0.05728388,0.12052335,1.15930481,0.01371298,0.30389362
-2.30815408,2.06844518,0.04806203,0.17432996,0.37658284,0.06119271,0.12718215,1.25911542,0.01437962,0.32153742
-2.30215108,2.23339847,0.05233922,0.19022141,0.41032049,0.06560779,0.13506859,1.36166404,0.01518395,0.34129919
-2.29614807,2.40691952,0.05688010,0.20822695,0.44765753,0.07047995,0.14406482,1.46587336,0.01611303,0.36288281
-2.29014507,2.58720441,0.06165052,0.22822209,0.48833469,0.07575468,0.15404225,1.57061170,0.01715323,0.38597600
-2.28414207,2.77233583,0.06661177,0.25005158,0.53203929,0.08137236,0.16486213,1.67471830,0.01829038,0.41025387
-2.27813907,2.96031043,0.07172077,0.27352737,0.57840254,0.08726853,0.17637613,1.77703050,0.01950990,0.43538234
-2.27213607,3.14906832,0.07693042,0.29842724,0.62699791,0.09337423,0.18842702,1.87641167,0.02079691,0.46102145
-2.26613307,3.33652505,0.08219014,0.32449429,0.67734098,0.09961643,0.20084949,1.97177931,0.02213636,0.48682889
-2.26013007,3.52060579,0.08744650,0.35143776,0.72889113,0.10591869,0.21347132,2.06213230,0.02351316,0.51246376
-2.25412706,3.69928166,0.09264417,0.37893520,0.78105583,0.11220203,0.22611510,2.14657645,0.02491236,0.53759091
-2.24812406,3.87060814,0.09772702,0.40663644,0.83319746,0.11838599,0.23860040,2.22434764,0.02631934,0.56188585
-2.24212106,4.03276485,0.10263946,0.43416929,0.88464314,0.12439006,0.25074665,2.29483165,0.02772002,0.58504040
-2.23611806,4.18409645,0.10732804,0.46114708,0.93469757,0.13013530,0.26237662,2.35758021,0.02910121,0.60676918
-2.23011506,4.32315374,0.11174310,0.48717788,0.98265859,0.13554630,0.27332060,2.41232277,0.03045087,0.62681679
-2.22411206,4.44873395,0.11584069,0.51187527,1.02783537,0.14055325,0.28342107,2.45897346,0.03175849,0.64496565
-2.21810905,4.55991927,0.11958445,0.53487032,1.06956843,0.14509424,0.29253789,2.49763344,0.03301546,0.66104434
-2.21210605,4.65611210,0.12294756,0.55582427,1.10725110,0.14911759,0.30055367,2.52858819,0.03421543,0.67493607
-2.20610305,4.73706573,0.12591450,0.57444157,1.14035130,0.15258415,0.30737926,2.55230021,0.03535463,0.68658705
-2.20010005,4.80290886,0.12848270,0.59048252,1.16843289,0.15546949,0.31295903,2.56939721,0.03643222,0.69601419
-2.19409705,4.85416265,0.13066383,0.60377508,1.19117544,0.15776574,0.31727568,2.58065635,0.03745051,0.70331188
-2.18809405,4.89174878,0.13248477,0.61422507,1.20839149,0.15948316,0.32035430,2.58698492,0.03841508,0.70865718
-2.18209105,4.91698747,0.13398803,0.62182436,1.22004031,0.16065111,0.32226543,2.58939827,0.03933482,0.71231310
-2.17608804,4.93158455,0.13523171,0.62665638,1.22623727,0.16131853,0.32312684,2.58899549,0.04022188,0.71462948
-2.17008504,4.93760713,0.13628883,0.62889863,1.22725818,0.16155371,0.32310386,2.58693382,0.04109137,0.71604103
-2.16408204,4.93744765,0.13724602,0.62882186,1.22353816,0.16144331,0.32240803,2.58440242,0.04196107,0.71706239
-2.15807904,4.93377687,0.13820169,0.62678580,1.21566470,0.16109078,0.32129402,2.58259635,0.04285085,0.71827998
-2.15207604,4.92948639,0.13926355,0.62323138,1.20436498,0.16061391,0.32005482,2.58269153,0.04378215,0.72034053
-2.14607304,4.92762227,0.14054565,0.61866965,1.19048785,0.16014185,0.31901513,2.58582122,0.04477715,0.72393652
-2.14007004,4.93131112,0.14216498,0.61366764,1.17498075,0.15981148,0.31852321,2.59305483,0.04585809,0.72978867
-2.13406703,4.94368091,0.14423781,0.60883172,1.15886264,0.15976332,0.31894126,2.60537927,0.04704638,0.73862599
-2.12806403,4.96777871,0.14687576,0.60478887,1.14319361,0.16013711,0.32063470,2.62368333,0.04836178,0.75116376
-2.12206103,5.00648772,0.15018193,0.60216661,1.12904239,0.16106722,0.32396063,2.64874513,0.04982166,0.76808028
-2.11605803,5.06244618,0.15424707,0.60157227,1.11745296,0.16267797,0.32925575,2.68122272,0.05144023,0.78999304
-2.11005503,5.13797052,0.15914602,0.60357232,1.10941134,0.16507919,0.33682440,2.72164765,0.05322799,0.81743509
-2.10405203,5.23498510,0.16493455,0.60867262,1.10581384,0.16836205,0.34692683,2.77042117,0.05519123,0.85083267
-2.09804902,5.35496074,0.17164675,0.61730011,1.10743781,0.17259532,0.35976843,2.82781273,0.05733176,0.89048474
-2.09204602,5.49886374,0.17929295,0.62978682,1.11491597,0.17782231,0.37549012,2.89396036,0.05964679,0.93654555
-2.08604302,5.66711700,0.18785844,0.64635662,1.12871509,0.18405848,0.39416046,2.96887240,0.06212897,0.98901075
-2.08004002,5.85957455,0.19730291,0.66711525,1.14911976,0.19128995,0.41576971,3.05243008,0.06476667,1.04770807
-2.07403702,6.07551009,0.20756063,0.69204407,1.17622169,0.19947284,0.44022626,3.14439071,0.06754435,1.11229285
-2.06803402,6.31362018,0.21854147,0.72099764,1.20991496,0.20853353,0.46735546,3.24439109,0.07044317,1.18224907
-2.06203102,6.57204216,0.23013260,0.75370529,1.24989711,0.21836995,0.49690118,3.35195102,0.07344162,1.25689587
-2.05602801,6.84838640,0.24220095,0.78977675,1.29567624,0.22885362,0.52853000,3.46647687,0.07651630,1.33539978
-2.05002501,7.13978233,0.25459619,0.82871150,1.34658354,0.23983271,0.56183805,3.58726545,0.07964273,1.41679228
-2.04402201,7.44293717,0.26715432,0.86991171,1.40179116,0.25113571,0.59636017,3.71350834,0.08279619,1.49999235
