energy_ev,total_up,C_s_up,C_p_up,Mo_p_up,Mo_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-3.34667334,0.67976326,0.00008022,0.02442682,0.08256445,0.57626355,0.00438685,0.09402988,0.01936709,0.05812804
-3.34067034,0.65574080,0.00007719,0.02500010,0.08155134,0.54606280,0.00424085,0.09835414,0.02062095,0.05738173
-3.33466733,0.63114549,0.00007389,0.02563333,0.08059139,0.51498154,0.00408406,0.10301364,0.02204364,0.05657679
-3.32866433,0.60662706,0.00007042,0.02634373,0.07974329,0.48363866,0.00392150,0.10803364,0.02365168,0.05575580
-3.32266133,0.58280892,0.00006686,0.02714706,0.07905954,0.45263469,0.00375832,0.11342831,0.02545957,0.05495934
-3.31665833,0.56027159,0.00006330,0.02805706,0.07858475,0.42253753,0.00359965,0.11919903,0.02747923,0.05422464
-3.31065533,0.53953803,0.00005982,0.02908485,0.07835427,0.39386993,0.00345047,0.12533313,0.02971956,0.05358435
-3.30465233,0.52106149,0.00005651,0.03023846,0.07839314,0.36709872,0.00331547,0.13180317,0.03218601,0.05306553
-3.29864932,0.50521597,0.00005343,0.03152245,0.07871557,0.34262632,0.00319891,0.13856687,0.03488030,0.05268893
-3.29264632,0.49228968,0.00005066,0.03293770,0.07932480,0.32078433,0.00310451,0.14556759,0.03780016,0.05246860
-3.28664332,0.48248139,0.00004824,0.03448133,0.08021334,0.30182945,0.00303537,0.15273555,0.04093930,0.05241172
-3.28064032,0.47589977,0.00004624,0.03614671,0.08136378,0.28594154,0.00299388,0.15998957,0.04428740,0.05251877
-3.27463732,0.47256544,0.00004468,0.03792369,0.08274981,0.27322381,0.00298166,0.16723933,0.04783035,0.05278404
-3.26863432,0.47241571,0.00004359,0.03979898,0.08433768,0.26370498,0.00299952,0.17438815,0.05155058,0.05319628
-3.26263132,0.47531163,0.00004298,0.04175660,0.08608787,0.25734319,0.00304746,0.18133605,0.05542758,0.05373971
-3.25662831,0.48104715,0.00004286,0.04377856,0.08795707,0.25403157,0.00312470,0.18798310,0.05943856,0.05439508
-3.25062531,0.48935997,0.00004324,0.04584556,0.08990019,0.25360527,0.00322968,0.19423278,0.06355933,0.05514097
-3.24462231,0.49994395,0.00004410,0.04793788,0.09187257,0.25584963,0.00336016,0.19999547,0.06776528,0.05595510
-3.23861931,0.51246257,0.00004544,0.05003635,0.09383217,0.26050959,0.00351327,0.20519164,0.07203249,0.05681576
-3.23261631,0.52656317,0.00004724,0.05212330,0.09574174,0.26729971,0.00368562,0.20975502,0.07633903,0.05770315
-3.22661331,0.54189164,0.00004950,0.05418365,0.09757094,0.27591506,0.00387345,0.21363518,0.08066624,0.05860071
-3.22061031,0.55810714,0.00005221,0.05620595,0.09929826,0.28604229,0.00407271,0.21679996,0.08500006,0.05949640
-3.21460730,0.57489656,0.00005537,0.05818342,0.10091287,0.29737100,0.00427928,0.21923725,0.08933240,0.06038380
-3.20860430,0.59198816,0.00005901,0.06011492,0.10241615,0.30960483,0.00448905,0.22095628,0.09366229,0.06126302
-3.20260130,0.60916407,0.00006314,0.06200580,0.10382298,0.32247211,0.00469811,0.22198844,0.09799698,0.06214150
-3.19659830,0.62627120,0.00006782,0.06386863,0.10516270,0.33573572,0.00490291,0.22238737,0.10235268,0.06303455
-3.19059530,0.64323004,0.00007311,0.06572370,0.10647969,0.34920167,0.00510035,0.22222857,0.10675505,0.06396556
-3.18459230,0.66004095,0.00007909,0.06759929,0.10783353,0.36272623,0.00528795,0.22160831,0.11123928,0.06496607
-3.17858929,0.67678751,0.00008587,0.06953167,0.10929866,0.37622110,0.00546394,0.22064197,0.11584962,0.06607540
-3.17258629,0.69363665,0.00009357,0.07156473,0.11096353,0.38965649,0.00562728,0.21946179,0.12063852,0.06734008
-3.16658329,0.71083509,0.00010234,0.07374932,0.11292913,0.40306163,0.00577776,0.21821396,0.12566514,0.06881284
-3.16058029,0.72870220,0.00011235,0.07614209,0.11530697,0.41652282,0.00591598,0.21705526,0.13099338,0.07055136
-3.15457729,0.74761904,0.00012376,0.07880410,0.11821638,0.43017872,0.00604328,0.21614907,0.13668933,0.07261662
-3.14857429,0.76801388,0.00013676,0.08179894,0.12178129,0.44421307,0.00616170,0.21566107,0.14281836,0.07507101
-3.14257129,0.79034434,0.00015154,0.08519056,0.12612632,0.45884492,0.00627390,0.21575442,0.14944184,0.07797610
-3.13656828,0.81507689,0.00016828,0.08904080,0.13137242,0.47431683,0.00638293,0.21658483,0.15661358,0.08139023
-3.13056528,0.84266417,0.00018712,0.09340667,0.13763212,0.49088118,0.00649217,0.21829533,0.16437628,0.08536592
-3.12456228,0.87352103,0.00020822,0.09833757,0.14500447,0.50878546,0.00660507,0.22101127,0.17275808,0.08994723
-3.11855928,0.90800033,0.00023168,0.10387246,0.15356990,0.52825687,0.00672498,0.22483525,0.18176934,0.09516707
-3.11255628,0.94636954,0.00025754,0.11003706,0.16338517,0.54948710,0.00685496,0.22984269,0.19139997,0.10104472
-3.10655328,0.98878906,0.00028581,0.11684141,0.17447872,0.57261796,0.00699759,0.23607772,0.20161741,0.10758352
-3.10055028,1.03529374,0.00031643,0.12427771,0.18684650,0.59772854,0.00715480,0.24355001,0.21236537,0.11476890
-3.09454727,1.08577829,0.00034926,0.13231867,0.20044874,0.62482462,0.00732772,0.25223244,0.22356362,0.12256698
-3.08854427,1.13998770,0.00038410,0.14091647,0.21520773,0.65383094,0.00751658,0.26205991,0.23510871,0.13092359
-3.08254127,1.19751332,0.00042065,0.15000248,0.23100690,0.68458681,0.00772063,0.27292937,0.24687584,0.13976408
-3.07653827,1.25779524,0.00045856,0.15948768,0.24769140,0.71684537,0.00793815,0.28470121,0.25872174,0.14899379
-3.07053527,1.32013112,0.00049739,0.16926397,0.26507020,0.75027681,0.00816642,0.29720194,0.27048860,0.15849932
-3.06453227,1.38369139,0.00053663,0.17920627,0.28291988,0.78447544,0.00840185,0.31022833,0.28200881,0.16815056
-3.05852926,1.44754067,0.00057572,0.18917550,0.30099003,0.81897043,0.00864005,0.32355269,0.29311046,0.17780346
-3.05252626,1.51066457,0.00061406,0.19902213,0.31901009,0.85324004,0.00887601,0.33692941,0.30362326,0.18730354
-3.04652326,1.57200094,0.00065103,0.20859055,0.33669749,0.88672854,0.00910428,0.35010230,0.31338478,0.19648991
-3.04052026,1.63047452,0.00068598,0.21772372,0.35376683,0.91886535,0.00931917,0.36281267,0.32224659,0.20519980
-3.03451726,1.68503342,0.00071830,0.22626817,0.36993968,0.94908545,0.00951502,0.37480778,0.33008011,0.21327339
-3.02851426,1.73468594,0.00074740,0.23407913,0.38495456,0.97685024,0.00968638,0.38584923,0.33678188,0.22055866
-3.02251126,1.77853617,0.00077274,0.24102542,0.39857670,1.00166790,0.00982826,0.39572116,0.34227802,0.22691624
-3.01650825,1.81581662,0.00079387,0.24699406,0.41060713,1.02311222,0.00993634,0.40423762,0.34652751,0.23222389
-3.01050525,1.84591652,0.00081041,0.25189426,0.42089043,1.04083909,0.01000712,0.41124899,0.34952440,0.23638056
-3.00450225,1.86840420,0.00082209,0.25566062,0.42932105,1.05459985,0.01003810,0.41664709,0.35129846,0.23930968
-2.99849925,1.88304270,0.00082876,0.25825549,0.43584745,1.06425074,0.01002787,0.42036864,0.35191450,0.24096165
-2.99249625,1.88979751,0.00083039,0.25967013,0.44047409,1.06975797,0.00997616,0.42239698,0.35147016,0.24131547
-2.98649325,1.88883625,0.00082708,0.25992485,0.44326097,1.07119825,0.00988381,0.42276196,0.35009234,0.24037917
-2.98049025,1.88051988,0.00081902,0.25906794,0.44432060,1.06875446,0.00975281,0.42153782,0.34793227,0.23818935
-2.97448724,1.86538608,0.00080653,0.25717346,0.44381265,1.06270680,0.00958612,0.41883935,0.34515958,0.23480955
-2.96848424,1.84412531,0.00079002,0.25433801,0.44193642,1.05341977,0.00938759,0.41481629,0.34195536,0.23032778
-2.96248124,1.81755061,0.00076999,0.25067663,0.43892133,1.04132544,0.00916177,0.40964640,0.33850474,0.22485305
-2.95647824,1.78656263,0.00074699,0.24631792,0.43501620,1.02690398,0.00891374,0.40352731,0.33498909,0.21851136
-2.95047524,1.75211143,0.00072161,0.24139871,0.43047746,1.01066221,0.00864887,0.39666774,0.33157831,0.21144102
-2.94447224,1.71515685,0.00069447,0.23605853,0.42555716,0.99311129,0.00837261,0.38927832,0.32842347,0.20378783
-2.93846923,1.67662938,0.00066616,0.23043399,0.42049123,0.97474463,0.00809028,0.38156255,0.32565017,0.19570003
-2.93246623,1.63739329,0.00063726,0.22465361,0.41548869,0.95601700,0.00780690,0.37370835,0.32335294,0.18732345
-2.92646323,1.59821380,0.00060832,0.21883299,0.41072222,0.93732599,0.00752693,0.36588049,0.32159087,0.17879706
-2.92046023,1.55972980,0.00057981,0.21307087,0.40632073,0.91899663,0.00725421,0.35821432,0.32038477,0.17024890
-2.91445723,1.52243336,0.00055213,0.20744607,0.40236413,0.90126988,0.00699181,0.35081119,0.31971599,0.16179284
-2.90845423,1.48665686,0.00052559,0.20201543,0.39888071,0.88429563,0.00674195,0.34373551,0.31952697,0.15352603
-2.90245123,1.45256828,0.00050044,0.19681291,0.39584709,0.86813034,0.00650597,0.33701385,0.31972352,0.14552725
-2.89644822,1.42017463,0.00047683,0.19184988,0.39319087,0.85273953,0.00628439,0.33063584,0.32017871,0.13785618
-2.89044522,1.38933318,0.00045481,0.18711635,0.39079559,0.83800482,0.00607689,0.32455699,0.32073833,0.13055343
-2.88444222,1.35976976,0.00043437,0.18258332,0.38850797,0.82373503,0.00588244,0.31870304,0.32122752,0.12364152
-2.87843922,1.33110294,0.00041544,0.17820591,0.38614680,0.80968089,0.00569940,0.31297581,0.32145839,0.11712649
-2.87243622,1.30287275,0.00039788,0.17392710,0.38351306,0.79555224,0.00552566,0.30725996,0.32123824,0.11100008
-2.86643322,1.27457229,0.00038152,0.16968194,0.38040079,0.78103708,0.00535881,0.30143051,0.32037800,0.10524238
-2.86043022,1.24568066,0.00036615,0.16540195,0.37660802,0.76582123,0.00519624,0.29536058,0.31870046,0.09982480
-2.85442721,1.21569527,0.00035155,0.16101945,0.37194730,0.74960765,0.00503536,0.28892897,0.31604799,0.09471304
-2.84842421,1.18416224,0.00033752,0.15647161,0.36625528,0.73213458,0.00487369,0.28202727,0.31228934,0.08987018
-2.84242121,1.15070309,0.00032384,0.15170413,0.35940085,0.71319138,0.00470902,0.27456608,0.30732522,0.08525941
-2.83641821,1.11503684,0.00031032,0.14667420,0.35129151,0.69263158,0.00453950,0.26648003,0.30109243,0.08084664
-2.83041521,1.07699647,0.00029681,0.14135278,0.34187783,0.67038245,0.00436372,0.25773157,0.29356637,0.07660258
-2.82441221,1.03653913,0.00028320,0.13572601,0.33115558,0.64645087,0.00418078,0.24831314,0.28476191,0.07250443
-2.81840920,0.99375012,0.00026938,0.12979587,0.31916593,0.62092524,0.00399026,0.23824799,0.27473254,0.06853703
-2.81240620,0.94884054,0.00025533,0.12357987,0.30599340,0.59397359,0.00379229,0.22758933,0.26356793,0.06469350
-2.80640320,0.90213920,0.00024102,0.11711017,0.29176210,0.56583820,0.00358747,0.21641831,0.25139021,0.06097544
-2.80040020,0.85407944,0.00022650,0.11043188,0.27663031,0.53682701,0.00337683,0.20484064,0.23834888,0.05739255
-2.79439720,0.80518182,0.00021181,0.10360092,0.26078393,0.50730249,0.00316176,0.19298242,0.22461505,0.05396196
-2.78839420,0.75603364,0.00019704,0.09668148,0.24442902,0.47766857,0.00294396,0.18098506,0.21037493,0.05070716
-2.78239120,0.70726647,0.00018228,0.08974324,0.22778398,0.44835622,0.00272529,0.16899997,0.19582322,0.04765666
-2.77638819,0.65953283,0.00016766,0.08285849,0.21107161,0.41980848,0.00250775,0.15718297,0.18115640,0.04484251
-2.77038519,0.61348287,0.00015328,0.07609938,0.19451159,0.39246550,0.00229335,0.14568875,0.16656652,0.04229863
-2.76438219,0.56974227,0.00013927,0.06953531,0.17831348,0.36675008,0.00208402,0.13466578,0.15223549,0.04005913
-2.75837919,0.52889188,0.00012573,0.06323060,0.16267065,0.34305441,0.00188159,0.12425155,0.13833019,0.03815673
-2.75237619,0.49144988,0.00011278,0.05724260,0.14775524,0.32172815,0.00168769,0.11456859,0.12499851,0.03662107
-2.74637319,0.45785682,0.00010050,0.05162015,0.13371436,0.30306830,0.00150370,0.10572115,0.11236636,0.03547734
-2.74037019,0.42846384,0.00008895,0.04640253,0.12066733,0.28731103,0.00133075,0.09779264,0.10053582,0.03474493
-2.73436718,0.40352420,0.00007820,0.04161885,0.10870432,0.27462543,0.00116969,0.09084400,0.08958421,0.03443633
-2.72836418,0.38318804,0.00006828,0.03728781,0.09788593,0.26510946,0.00102108,0.08491274,0.07956408,0.03455619
-2.72236118,0.36750037,0.00005922,0.03341793,0.08824388,0.25878788,0.00088521,0.08001276,0.07050414,0.03510070
-2.71635818,0.35640191,0.00005101,0.03000802,0.07978252,0.25561206,0.00076210,0.07613488,0.06241078,0.03605709
-2.71035518,0.34973284,0.00004364,0.02704800,0.07248108,0.25546184,0.00065156,0.07324797,0.05527023,0.03740351
-2.70435218,0.34723883,0.00003710,0.02451986,0.06629639,0.25814898,0.00055318,0.07130054,0.04905102,0.03910907
-2.69834917,0.34857945,0.00003134,0.02239878,0.06116609,0.26342240,0.00046641,0.07022287,0.04370681,0.04113420
-2.69234617,0.35333833,0.00002633,0.02065440,0.05701197,0.27097482,0.00039055,0.06992943,0.03917929,0.04343126
-2.68634317,0.36103514,0.00002201,0.01925204,0.05374352,0.28045090,0.00032483,0.07032163,0.03540109,0.04594548
-2.68034017,0.37113890,0.00001835,0.01815395,0.05126136,0.29145650,0.00026841,0.07129077,0.03229859,0.04861601
-2.67433717,0.38308239,0.00001530,0.01732055,0.04946067,0.30356912,0.00022044,0.07272116,0.02979464,0.05137737
-2.66833417,0.39627744,0.00001281,0.01671152,0.04823443,0.31634914,0.00018008,0.07449331,0.02781092,0.05416098
-2.66233117,0.41013081,0.00001086,0.01628688,0.04747640,0.32935173,0.00014649,0.07648720,0.02627022,0.05689696
-2.65632816,0.42406015,0.00000941,0.01600792,0.04708388,0.34213920,0.00011891,0.07858543,0.02509829,0.05951595
-2.65032516,0.43750998,0.00000845,0.01583801,0.04696022,0.35429334,0.00009665,0.08067643,0.02422547,0.06195111
-2.64432216,0.44996704,0.00000798,0.01574331,0.04701698,0.36542764,0.00007908,0.08265731,0.02358809,0.06414000
-2.63831916,0.46097472,0.00000801,0.01569339,0.04717579,0.37519887,0.00006567,0.08443670,0.02312952,0.06602654
-2.63231616,0.47014628,0.00000858,0.01566161,0.04736997,0.38331775,0.00005600,0.08593713,0.02280100,0.06756268
-2.62631316,0.47717619,0.00000975,0.01562553,0.04754572,0.38955836,0.00004972,0.08709715,0.02256226,0.06871000
-2.62031016,0.48184955,0.00001159,0.01556712,0.04766307,0.39376593,0.00004663,0.08787302,0.02238188,0.06944094
-2.61430715,0.48404901,0.00001420,0.01547283,0.04769654,0.39586275,0.00004661,0.08823992,0.02223750,0.06973981
-2.60830415,0.48375907,0.00001773,0.01533362,0.04763538,0.39585202,0.00004964,0.08819267,0.02211582,0.06960331
-2.60230115,0.48106762,0.00002234,0.01514482,0.04748355,0.39381938,0.00005583,0.08774592,0.02201241,0.06904081
-2.59629815,0.47616450,0.00002822,0.01490598,0.04725945,0.38993207,0.00006538,0.08693377,0.02193143,0.06807409
-2.59029515,0.46933724,0.00003562,0.01462051,0.04699521,0.38443586,0.00007862,0.08580891,0.02188507,0.06673675
-2.58429215,0.46096402,0.00004479,0.01429532,0.04673577,0.37764956,0.00009594,0.08444114,0.02189304,0.06507323
-2.57828914,0.45150394,0.00005606,0.01394039,0.04653770,0.36995747,0.00011787,0.08291550,0.02198171,0.06313750
-2.57228614,0.44148513,0.00006975,0.01356825,0.04646762,0.36179995,0.00014499,0.08132986,0.02218329,0.06099145
-2.56628314,0.43149072,0.00008624,0.01319339,0.04660052,0.35366225,0.00017799,0.07979222,0.02253475,0.05870300
-2.56028014,0.42214328,0.00010594,0.01283174,0.04701772,0.34606207,0.00021761,0.07841764,0.02307676,0.05634415
-2.55427714,0.41408794,0.00012926,0.01250000,0.04780470,0.33953602,0.00026465,0.07732489,0.02385237,0.05398882
-2.54827414,0.40797481,0.00015664,0.01221504,0.04904871,0.33462546,0.00031993,0.07663302,0.02490569,0.05171074
-2.54227114,0.40444091,0.00018853,0.01199334,0.05083618,0.33186189,0.00038429,0.07645776,0.02628043,0.04958135
-2.53626813,0.40409212,0.00022536,0.01185033,0.05325014,0.33175237,0.00045854,0.07690799,0.02801839,0.04766778
-2.53026513,0.40748555,0.00026754,0.01179990,0.05636745,0.33476515,0.00054344,0.07808222,0.03015790,0.04603101
-2.52426213,0.41511269,0.00031543,0.01185387,0.06025602,0.34131593,0.00063966,0.08006528,0.03273223,0.04472426
-2.51825913,0.42738365,0.00036935,0.01202156,0.06497216,0.35175491,0.00074775,0.08292522,0.03576800,0.04379150
-2.51225613,0.44461292,0.00042954,0.01230940,0.07055788,0.36635503,0.00086810,0.08671053,0.03928370,0.04326638
-2.50625313,0.46700696,0.00049614,0.01272060,0.07703853,0.38530159,0.00100088,0.09144783,0.04328825,0.04317132
-2.50025013,0.49465391,0.00056916,0.01325500,0.08442057,0.40868355,0.00114603,0.09713990,0.04777977,0.04351696
-2.49424712,0.52751585,0.00064850,0.01390886,0.09268975,0.43648670,0.00130324,0.10376443,0.05274454,0.04430189
-2.48824412,0.56542378,0.00073392,0.01467492,0.10180970,0.46858913,0.00147185,0.11127324,0.05815621,0.04551270
-2.48224112,0.60807567,0.00082498,0.01554240,0.11172107,0.50475895,0.00165092,0.11959231,0.06397540,0.04712433
-2.47623812,0.65503782,0.00092112,0.01649724,0.12234121,0.54465480,0.00183914,0.12862239,0.07014956,0.04910069
-2.47023512,0.70574964,0.00102157,0.01752234,0.13356456,0.58782893,0.00203489,0.13824052,0.07661337,0.05139560
-2.46423212,0.75953202,0.00112541,0.01859796,0.14526376,0.63373333,0.00223620,0.14830215,0.08328948,0.05395396
-2.45822911,0.81559921,0.00123155,0.01970219,0.15729143,0.68172864,0.00244080,0.15864409,0.09008972,0.05671314
-2.45222611,0.87307412,0.00133877,0.02081151,0.16948274,0.73109592,0.00264614,0.16908813,0.09691677,0.05960464
-2.44622311,0.93100678,0.00144570,0.02190143,0.18165865,0.78105111,0.00284947,0.17944518,0.10366621,0.06255583
-2.44022011,0.98839556,0.00155089,0.02294711,0.19362979,0.83076182,0.00304784,0.18952001,0.11022895,0.06549183
-2.43421711,1.04421066,0.00165282,0.02392409,0.20520084,0.87936617,0.00323824,0.19911627,0.11649387,0.06833754
-2.42821411,1.09741913,0.00174991,0.02480900,0.21617530,0.92599305,0.00341762,0.20804172,0.12235082,0.07101953
-2.42221111,1.14701075,0.00184064,0.02558019,0.22636058,0.96978342,0.00358298,0.21611343,0.12769351,0.07346805
-2.41620810,1.19202393,0.00192349,0.02621842,0.23557305,1.00991171,0.00373148,0.22316291,0.13242256,0.07561878
-2.41020510,1.23157069,0.00199707,0.02670734,0.24364304,1.04560692,0.00386051,0.22904075,0.13644830,0.07741455
-2.40420210,1.26485995,0.00206008,0.02703403,0.25041951,1.07617244,0.00396776,0.23362075,0.13969342,0.07880673
-2.39819910,1.29121812,0.00211141,0.02718929,0.25577425,1.10100410,0.00405127,0.23680340,0.14209514,0.07975639
-2.39219610,1.31010649,0.00215017,0.02716789,0.25960541,1.11960567,0.00410955,0.23851844,0.14360711,0.08023521
-2.38619310,1.32113454,0.00217564,0.02696866,0.26184024,1.13160126,0.00414156,0.23872653,0.14420059,0.08022593
-2.38019010,1.32406887,0.00218741,0.02659443,0.26243701,1.13674431,0.00414676,0.23741990,0.14386525,0.07972258
-2.37418709,1.31883734,0.00218528,0.02605187,0.26138585,1.13492267,0.00412516,0.23462202,0.14260924,0.07873026
-2.36818409,1.30552841,0.00216933,0.02535117,0.25870870,1.12615975,0.00407726,0.23038623,0.14045874,0.07726467
-2.36218109,1.28438569,0.00213991,0.02450562,0.25445826,1.11061168,0.00400407,0.22479357,0.13745693,0.07535123
-2.35617809,1.25579811,0.00209760,0.02353117,0.24871600,1.08856073,0.00390705,0.21794971,0.13366239,0.07302407
-2.35017509,1.22028597,0.00204321,0.02244579,0.24158943,1.06040508,0.00378808,0.20998125,0.12914722,0.07032466
-2.34417209,1.17848373,0.00197775,0.02126892,0.23320855,1.02664571,0.00364940,0.20103160,0.12399459,0.06730037
-2.33816908,1.13112003,0.00190241,0.02002085,0.22372191,0.98787067,0.00349353,0.19125647,0.11829625,0.06400292
-2.33216608,1.07899591,0.00181851,0.01872210,0.21329212,0.94473745,0.00332319,0.18081924,0.11214979,0.06048676
-2.32616308,1.02296198,0.00172747,0.01739288,0.20209130,0.89795424,0.00314124,0.16988643,0.10565588,0.05680752
-2.32016008,0.96389541,0.00163076,0.01605254,0.19029642,0.84826054,0.00295058,0.15862331,0.09891564,0.05302047
-2.31415708,0.90267750,0.00152988,0.01471913,0.17808479,0.79640804,0.00275412,0.14718992,0.09202810,0.04917920
-2.30815408,0.84017259,0.00142631,0.01340907,0.16562983,0.74314224,0.00255466,0.13573755,0.08508798,0.04533436
-2.30215108,0.77720898,0.00132147,0.01213683,0.15309722,0.68918541,0.00235484,0.12440571,0.07818372,0.04153270
-2.29614807,0.71456218,0.00121672,0.01091477,0.14064163,0.63522141,0.00215712,0.11331986,0.07139594,0.03781626
-2.29014507,0.65294114,0.00111331,0.00975302,0.12840393,0.58188271,0.00196371,0.10258961,0.06479620,0.03422177
-2.28414207,0.59297743,0.00101233,0.00865949,0.11650913,0.52973992,0.00177654,0.09230770,0.05844622,0.03078036
-2.27813907,0.53521764,0.00091478,0.00763988,0.10506491,0.47929385,0.00159727,0.08254948,0.05239746,0.02751739
-2.27213607,0.48011888,0.00082147,0.00669786,0.09416075,0.43097036,0.00142722,0.07337307,0.04669110,0.02445249
-2.26613307,0.42804736,0.00073307,0.00583518,0.08386776,0.38511769,0.00126745,0.06481986,0.04135831,0.02159986
-2.26013007,0.37927958,0.00065009,0.00505193,0.07423898,0.34200630,0.00111872,0.05691560,0.03642089,0.01896861
-2.25412706,0.33400609,0.00057289,0.00434671,0.06531019,0.30183092,0.00098150,0.04967164,0.03189209,0.01656330
-2.24812406,0.29233727,0.00050169,0.00371693,0.05710113,0.26471452,0.00085606,0.04308657,0.02777770,0.01438451
-2.24212106,0.25431073,0.00043658,0.00315901,0.04961700,0.23071379,0.00074241,0.03714791,0.02407727,0.01242956
-2.23611806,0.21990001,0.00037754,0.00266866,0.04285025,0.19982601,0.00064041,0.03183394,0.02078546,0.01069320
-2.23011506,0.18902408,0.00032444,0.00224106,0.03678249,0.17199662,0.00054976,0.02711548,0.01789347,0.00916835
-2.22411206,0.16155730,0.00027708,0.00187111,0.03138643,0.14712745,0.00047007,0.02295771,0.01539049,0.00784688
-2.21810905,0.13733943,0.00023516,0.00155357,0.02662792,0.12508503,0.00040086,0.01932178,0.01326518,0.00672026
-2.21210605,0.11618544,0.00019838,0.00128322,0.02246778,0.10570888,0.00034162,0.01616635,0.01150710,0.00578035
-2.20610305,0.09789480,0.00016636,0.00105500,0.01886366,0.08881941,0.00029185,0.01344896,0.01010814,0.00502001
-2.20010005,0.08226005,0.00013873,0.00086413,0.01577167,0.07422526,0.00025108,0.01112716,0.00906383,0.00443374
-2.19409705,0.06907461,0.00011509,0.00070614,0.01314781,0.06172994,0.00021889,0.00915952,0.00837460,0.00401826
-2.18809405,0.05813943,0.00009506,0.00057693,0.01094925,0.05113762,0.00019495,0.00750641,0.00804693,0.00377299
-2.18209105,0.04926876,0.00007825,0.00047286,0.00913539,0.04225810,0.00017904,0.00613063,0.00809433,0.00370050
-2.17608804,0.04229472,0.00006432,0.00039071,0.00766865,0.03491074,0.00017105,0.00499781,0.00853821,0.00380687
-2.17008504,0.03707086,0.00005294,0.00032768,0.00651517,0.02892765,0.00017103,0.00407673,0.00940849,0.00410196
-2.16408204,0.03347458,0.00004380,0.00028145,0.00564515,0.02415587,0.00017916,0.00333946,0.01074406,0.00459959
-2.15807904,0.03140855,0.00003662,0.00025007,0.00503316,0.02045886,0.00019579,0.00276139,0.01259287,0.00531754
-2.15207604,0.03080105,0.00003118,0.00023199,0.00465821,0.01771714,0.00022139,0.00232120,0.01501174,0.00627752
-2.14607304,0.03160544,0.00002727,0.00022602,0.00450362,0.01582839,0.00025659,0.00200067,0.01806585,0.00750484
-2.14007004,0.03379859,0.00002472,0.00023131,0.00455683,0.01470691,0.00030214,0.00178453,0.02182764,0.00902806
-2.13406703,0.03737849,0.00002338,0.00024725,0.00480900,0.01428259,0.00035890,0.00166018,0.02637547,0.01087831
-2.12806403,0.04236106,0.00002312,0.00027350,0.00525460,0.01449953,0.00042781,0.00161742,0.03179154,0.01308851
-2.12206103,0.04877615,0.00002387,0.00030993,0.00589080,0.01531426,0.00050985,0.00164812,0.03815953,0.01569231
-2.11605803,0.05666284,0.00002555,0.00035652,0.00671681,0.01669379,0.00060600,0.00174594,0.04556152,0.01872286
-2.11005503,0.06606427,0.00002809,0.00041343,0.00773318,0.01861343,0.00071720,0.00190599,0.05407459,0.02221135
-2.10405203,0.07702184,0.00003145,0.00048083,0.00894104,0.02105450,0.00084429,0.00212449,0.06376690,0.02618545
-2.09804902,0.08956928,0.00003560,0.00055897,0.01034126,0.02400204,0.00098795,0.00239851,0.07469353,0.03066752
-2.09204602,0.10372649,0.00004050,0.00064808,0.01193369,0.02744253,0.00114866,0.00272564,0.08689207,0.03567287
-2.08604302,0.11949353,0.00004612,0.00074836,0.01371635,0.03136174,0.00132661,0.00310375,0.10037827,0.04120791
-2.08004002,0.13684499,0.00005242,0.00085997,0.01568472,0.03574273,0.00152168,0.00353074,0.11514181,0.04726844
-2.07403702,0.15572494,0.00005936,0.00098298,0.01783104,0.04056416,0.00173337,0.00400438,0.13114254,0.05383809
-2.06803402,0.17604288,0.00006689,0.00111741,0.02014386,0.04579894,0.00196076,0.00452211,0.14830736,0.06088709
-2.06203102,0.19767085,0.00007495,0.00126318,0.02260757,0.05141324,0.00220248,0.00508100,0.16652805,0.06837131
-2.05602801,0.22044205,0.00008347,0.00142019,0.02520222,0.05736603,0.00245671,0.00567767,0.18566018,0.07623186
-2.05002501,0.24415122,0.00009235,0.00158833,0.02790353,0.06360919,0.00272116,0.00630836,0.20552346,0.08439525
-2.04402201,0.26855694,0.00010151,0.00176749,0.03068308,0.07008811,0.00299313,0.00696897,0.22590365,0.09277416
-2.03801901,0.29338597,0.00011083,0.00195771,0.03350880,0.07674303,0.00326952,0.00765525,0.24655605,0.10126886
-2.03201601,0.31833972,0.00012021,0.00215918,0.03634565,0.08351084,0.00354692,0.00836305,0.26721079,0.10976940
-2.02601301,0.34310275,0.00012953,0.00237238,0.03915659,0.09032759,0.00382168,0.00908855,0.28757985,0.11815848
-2.02001001,0.36735314,0.00013868,0.00259814,0.04190374,0.09713142,0.00409003,0.00982864,0.30736557,0.12631488
-2.01400700,0.39077454,0.00014754,0.00283780,0.04454972,0.10386603,0.00434822,0.01058131,0.32627066,0.13411761
-2.00800400,0.41306938,0.00015601,0.00309326,0.04705918,0.11048434,0.00459258,0.01134607,0.34400932,0.14145033
-2.00200100,0.43397304,0.00016404,0.00336710,0.04940041,0.11695248,0.00481975,0.01212437,0.36031912,0.14820619
-1.99599800,0.45326811,0.00017155,0.00366267,0.05154701,0.12325370,0.00502676,0.01292005,0.37497327,0.15429280
-1.98999500,0.47079857,0.00017855,0.00398417,0.05347951,0.12939214,0.00521118,0.01373974,0.38779288,0.15963704
-1.98399200,0.48648291,0.00018505,0.00433665,0.05518693,0.13539638,0.00537124,0.01459322,0.39865863,0.16418976
