energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-3.04052026,1.14834407,0.25709959,0.63326087,0.00083581,0.02822211,0.11528074,0.00000000,0.13316086,0.40397922
-3.03451726,1.17406493,0.25677043,0.64888551,0.00087416,0.02721612,0.10624327,0.00000000,0.13814307,0.42252207
-3.02851426,1.20411777,0.25896885,0.66856745,0.00090862,0.02636950,0.09864538,0.00000000,0.14301177,0.44051745
-3.02251126,1.23777883,0.26358642,0.69213341,0.00093848,0.02566606,0.09236860,0.00000000,0.14763006,0.45758151
-3.01650825,1.27433417,0.27050013,0.71940543,0.00096311,0.02508881,0.08729100,0.00000000,0.15186915,0.47334810
-3.01050525,1.31309712,0.27957471,0.75020483,0.00098201,0.02462026,0.08329022,0.00000000,0.15561189,0.48747872
-3.00450225,1.35342349,0.29066472,0.78435448,0.00099481,0.02424277,0.08024624,0.00000000,0.15875587,0.49967174
-2.99849925,1.39472395,0.30361618,0.82167919,0.00100126,0.02393898,0.07804355,0.00000000,0.16121610,0.50967060
-2.99249625,1.43647278,0.31826789,0.86200388,0.00100130,0.02369215,0.07657296,0.00000000,0.16292707,0.51727068
-2.98649325,1.47821266,0.33445202,0.90514950,0.00099496,0.02348653,0.07573274,0.00000000,0.16384412,0.52232456
-2.98049025,1.51955518,0.35199426,0.95092673,0.00098247,0.02330768,0.07542939,0.00000000,0.16394415,0.52474540
-2.97448724,1.56017722,0.37071333,0.99912790,0.00096414,0.02314274,0.07557790,0.00000000,0.16322556,0.52450833
-2.96848424,1.59981352,0.39042014,1.04951743,0.00094043,0.02298057,0.07610158,0.00000000,0.16170753,0.52164995
-2.96248124,1.63824592,0.41091656,1.10182147,0.00091191,0.02281187,0.07693162,0.00000000,0.15942856,0.51626576
-2.95647824,1.67529027,0.43199413,1.15571770,0.00087919,0.02262919,0.07800631,0.00000000,0.15644449,0.50850587
-2.95047524,1.71078189,0.45343288,1.21082587,0.00084298,0.02242684,0.07927014,0.00000000,0.15282601,0.49856908
-2.94447224,1.74456080,0.47500054,1.26670035,0.00080400,0.02220078,0.08067282,0.00000000,0.14865580,0.48669572
-2.93846923,1.77645781,0.49645241,1.32282528,0.00076298,0.02194838,0.08216827,0.00000000,0.14402543,0.47315947
-2.93246623,1.80628279,0.51753202,1.37861337,0.00072065,0.02166820,0.08371377,0.00000000,0.13903220,0.45825855
-2.92646323,1.83381588,0.53797289,1.43340883,0.00067770,0.02135973,0.08526912,0.00000000,0.13377600,0.44230676
-2.92046023,1.85880268,0.55750153,1.48649498,0.00063477,0.02102307,0.08679616,0.00000000,0.12835631,0.42562452
-2.91445723,1.88095388,0.57584153,1.53710646,0.00059243,0.02065876,0.08825843,0.00000000,0.12286953,0.40853040
-2.90845423,1.89994949,0.59271896,1.58444616,0.00055120,0.02026747,0.08962112,0.00000000,0.11740655,0.39133335
-2.90245123,1.91544772,0.60786881,1.62770611,0.00051151,0.01984991,0.09085127,0.00000000,0.11205090,0.37432585
-2.89644822,1.92709793,0.62104221,1.66609169,0.00047369,0.01940665,0.09191820,0.00000000,0.10687720,0.35777819
-2.89044522,1.93455698,0.63201425,1.69884808,0.00043801,0.01893808,0.09279411,0.00000000,0.10195019,0.34193397
-2.88444222,1.93750801,0.64059197,1.72528765,0.00040468,0.01844443,0.09345485,0.00000000,0.09732413,0.32700686
-2.87843922,1.93568042,0.64662209,1.74481695,0.00037383,0.01792580,0.09388082,0.00000000,0.09304270,0.31317855
-2.87243622,1.92886982,0.64999812,1.75696192,0.00034553,0.01738229,0.09405776,0.00000000,0.08913922,0.30059804
-2.86643322,1.91695674,0.65066643,1.76138989,0.00031981,0.01681412,0.09397766,0.00000000,0.08563726,0.28938191
-2.86043022,1.89992286,0.64863096,1.75792722,0.00029668,0.01622179,0.09363948,0.00000000,0.08255145,0.27961567
-2.85442721,1.87786381,0.64395617,1.74657168,0.00027612,0.01560627,0.09304973,0.00000000,0.07988851,0.27135601
-2.84842421,1.85099789,0.63676822,1.72749878,0.00025811,0.01496912,0.09222293,0.00000000,0.07764847,0.26463370
-2.84242121,1.81967010,0.62725413,1.70106184,0.00024262,0.01431270,0.09118183,0.00000000,0.07582587,0.25945719
-2.83641821,1.78435145,0.61565902,1.66778587,0.00022965,0.01364018,0.08995742,0.00000000,0.07441107,0.25581665
-2.83041521,1.74563370,0.60228147,1.62835549,0.00021921,0.01295571,0.08858877,0.00000000,0.07339154,0.25368836
-2.82441221,1.70421998,0.58746739,1.58359780,0.00021133,0.01226440,0.08712268,0.00000000,0.07275306,0.25303929
-2.81840920,1.66091184,0.57160242,1.53446095,0.00020607,0.01157231,0.08561318,0.00000000,0.07248091,0.25383183
-2.81240620,1.61659367,0.55510345,1.48198973,0.00020351,0.01088640,0.08412083,0.00000000,0.07256091,0.25602845
-2.80640320,1.57221522,0.53840947,1.42729918,0.00020375,0.01021445,0.08271205,0.00000000,0.07298035,0.25959617
-2.80040020,1.52877324,0.52197215,1.37154767,0.00020690,0.00956493,0.08145825,0.00000000,0.07372885,0.26451072
-2.79439720,1.48729285,0.50624651,1.31591031,0.00021311,0.00894681,0.08043492,0.00000000,0.07479898,0.27076025
-2.78839420,1.44880938,0.49168195,1.26155395,0.00022249,0.00836948,0.07972075,0.00000000,0.07618677,0.27834838
-2.78239120,1.41435113,0.47871383,1.20961431,0.00023518,0.00784249,0.07939652,0.00000000,0.07789202,0.28729640
-2.77638819,1.38492330,0.46775577,1.16117586,0.00025126,0.00737540,0.07954410,0.00000000,0.07991836,0.29764456
-2.77038519,1.36149315,0.45919287,1.11725475,0.00027083,0.00697764,0.08024520,0.00000000,0.08227321,0.30945219
-2.76438219,1.34497634,0.45337565,1.07878481,0.00029391,0.00665829,0.08158009,0.00000000,0.08496735,0.32279661
-2.75837919,1.33622415,0.45061482,1.04660639,0.00032050,0.00642594,0.08362611,0.00000000,0.08801438,0.33777070
-2.75237619,1.33601137,0.45117689,1.02145788,0.00035053,0.00628855,0.08645607,0.00000000,0.09142991,0.35447912
-2.74637319,1.34502454,0.45528032,1.00396933,0.00038388,0.00625330,0.09013644,0.00000000,0.09523049,0.37303326
-2.74037019,1.36385027,0.46309231,0.99465781,0.00042035,0.00632648,0.09472537,0.00000000,0.09943247,0.39354500
-2.73436718,1.39296364,0.47472616,0.99392410,0.00045969,0.00651335,0.10027066,0.00000000,0.10405060,0.41611943
-2.72836418,1.43271664,0.49023904,1.00205031,0.00050159,0.00681808,0.10680753,0.00000000,0.10909662,0.44084697
-2.72236118,1.48332685,0.50963035,1.01919820,0.00054567,0.00724361,0.11435650,0.00000000,0.11457785,0.46779504
-2.71635818,1.54486691,0.53284065,1.04540813,0.00059150,0.00779163,0.12292131,0.00000000,0.12049578,0.49699983
-2.71035518,1.61725533,0.55975129,1.08059872,0.00063864,0.00846251,0.13248713,0.00000000,0.12684486,0.52845861
-2.70435218,1.70024931,0.59018479,1.12456734,0.00068660,0.00925528,0.14301907,0.00000000,0.13361153,0.56212297
-2.69834917,1.79344040,0.62390632,1.17699172,0.00073489,0.01016762,0.15446119,0.00000000,0.14077353,0.59789356
-2.69234617,1.89625394,0.66062618,1.23743309,0.00078306,0.01119591,0.16673618,0.00000000,0.14829958,0.63561673
-2.68634317,2.00795282,0.70000357,1.30534122,0.00083066,0.01233531,0.17974575,0.00000000,0.15614949,0.67508336
-2.68034017,2.12764627,0.74165175,1.38006162,0.00087734,0.01357989,0.19337188,0.00000000,0.16427477,0.71603029
-2.67433717,2.25430403,0.78514448,1.46084529,0.00092278,0.01492280,0.20747890,0.00000000,0.17261960,0.75814436
-2.66833417,2.38677598,0.83002383,1.54686102,0.00096680,0.01635646,0.22191658,0.00000000,0.18112230,0.80106916
-2.66233117,2.52381693,0.87580922,1.63721033,0.00100931,0.01787283,0.23652397,0.00000000,0.18971714,0.84441430
-2.65632816,2.66411601,0.92200738,1.73094477,0.00105037,0.01946371,0.25113405,0.00000000,0.19833650,0.88776690
-2.65032516,2.80632974,0.96812309,1.82708521,0.00109017,0.02112098,0.26557903,0.00000000,0.20691312,0.93070494
-2.64432216,2.94911748,1.01367026,1.92464251,0.00112903,0.02283697,0.27969595,0.00000000,0.21538259,0.97281175
-2.63831916,3.09117781,1.05818292,2.02263893,0.00116743,0.02460471,0.29333260,0.00000000,0.22368559,1.01369109
-2.63231616,3.23128411,1.10122576,2.12012933,0.00120597,0.02641818,0.30635324,0.00000000,0.23177014,1.05298200
-2.62631316,3.36831764,1.14240372,2.21622136,0.00124539,0.02827252,0.31864393,0.00000000,0.23959337,1.09037268
-2.62031016,3.50129635,1.18137021,2.31009370,0.00128649,0.03016410,0.33011721,0.00000000,0.24712297,1.12561254
-2.61430715,3.62939791,1.21783362,2.40101150,0.00133019,0.03209057,0.34071577,0.00000000,0.25433804,1.15852184
-2.60830415,3.75197563,1.25156177,2.48833832,0.00137740,0.03405075,0.35041496,0.00000000,0.26122934,1.18899827
-2.60230115,3.86856627,1.28238414,2.57154408,0.00142906,0.03604442,0.35922387,0.00000000,0.26779899,1.21701997
-2.59629815,3.97888931,1.31019181,2.65020861,0.00148606,0.03807196,0.36718484,0.00000000,0.27405939,1.24264477
-2.59029515,4.08283757,1.33493504,2.72402073,0.00154920,0.04013394,0.37437146,0.00000000,0.28003172,1.26600563
-2.58429215,4.18045968,1.35661886,2.79277322,0.00161914,0.04223053,0.38088494,0.00000000,0.28574377,1.28730235
-2.57828914,4.27193546,1.37529671,2.85635385,0.00169641,0.04436097,0.38684910,0.00000000,0.29122749,1.30678998
-2.57228614,4.35754555,1.39106273,2.91473342,0.00178128,0.04652282,0.39240408,0.00000000,0.29651623,1.32476442
-2.56628314,4.43763715,1.40404307,2.96795151,0.00187381,0.04871143,0.39769910,0.00000000,0.30164190,1.34154615
-2.56028014,4.51258795,1.41438676,3.01610109,0.00197378,0.05091927,0.40288456,0.00000000,0.30663218,1.35746260
-2.55427714,4.58277048,1.42225675,3.05931291,0.00208068,0.05313546,0.40810392,0.00000000,0.31150804,1.37283052
-2.54827414,4.64851910,1.42782159,3.09774090,0.00219371,0.05534542,0.41348571,0.00000000,0.31628161,1.38793888
-2.54227114,4.71010160,1.43124827,3.13154949,0.00231178,0.05753064,0.41913610,0.00000000,0.32095460,1.40303364
-2.53626813,4.76769733,1.43269661,3.16090364,0.00243352,0.05966875,0.42513243,0.00000000,0.32551741,1.41830476
-2.53026513,4.82138298,1.43231553,3.18596226,0.00255732,0.06173374,0.43151801,0.00000000,0.32994887,1.43387655
-2.52426213,4.87112705,1.43024121,3.20687520,0.00268136,0.06369641,0.43829850,0.00000000,0.33421681,1.44980146
-2.51825913,4.91679299,1.42659732,3.22378405,0.00280365,0.06552514,0.44544011,0.00000000,0.33827921,1.46605779
-2.51225613,4.95815083,1.42149705,3.23682616,0.00292210,0.06718675,0.45286968,0.00000000,0.34208610,1.48255128
-2.50625313,4.99489624,1.41504661,3.24614157,0.00303457,0.06864759,0.46047661,0.00000000,0.34558185,1.49912026
-2.50025013,5.02667553,1.40734987,3.25188177,0.00313894,0.06987477,0.46811674,0.00000000,0.34870792,1.51554416
-2.49424712,5.05311472,1.39851364,3.25421950,0.00323318,0.07083743,0.47561779,0.00000000,0.35140574,1.53155448
-2.48824412,5.07385054,1.38865289,3.25335819,0.00331540,0.07150800,0.48278621,0.00000000,0.35361963,1.54684776
-2.48224112,5.08856094,1.37789550,3.24954008,0.00338392,0.07186345,0.48941512,0.00000000,0.35529956,1.56109956
-2.47623812,5.09699310,1.36638590,3.24305191,0.00343733,0.07188633,0.49529283,0.00000000,0.35640355,1.57397866
-2.47023512,5.09898662,1.35428715,3.23422718,0.00347449,0.07156570,0.50021171,0.00000000,0.35689958,1.58516072
-2.46423212,5.09449050,1.34178121,3.22344442,0.00349461,0.07089775,0.50397679,0.00000000,0.35676703,1.59434064
-2.45822911,5.08357255,1.32906702,3.21112100,0.00349723,0.06988621,0.50641383,0.00000000,0.35599729,1.60124306
-2.45222611,5.06642060,1.31635651,3.19770266,0.00348227,0.06854238,0.50737635,0.00000000,0.35459392,1.60563064
-2.44622311,5.04333561,1.30386863,3.18364892,0.00344997,0.06688493,0.50675151,0.00000000,0.35257198,1.60730979
-2.44022011,5.01471711,1.29182164,3.16941515,0.00340090,0.06493932,0.50446431,0.00000000,0.34995693,1.60613386
-2.43421711,4.98104220,1.28042414,3.15543231,0.00333594,0.06273704,0.50048025,0.00000000,0.34678300,1.60200398
-2.42821411,4.94283958,1.26986543,3.14208564,0.00325620,0.06031451,0.49480617,0.00000000,0.34309122,1.59486774
-2.42221111,4.90066055,1.26030578,3.12969345,0.00316304,0.05771193,0.48748938,0.00000000,0.33892729,1.58471608
-2.41620810,4.85504903,1.25186725,3.11848782,0.00305797,0.05497192,0.47861525,0.00000000,0.33433938,1.57157896
-2.41020510,4.80651281,1.24462580,3.10859817,0.00294262,0.05213810,0.46830324,0.00000000,0.32937601,1.55552028
-2.40420210,4.75549778,1.23860519,3.10003924,0.00281870,0.04925378,0.45670190,0.00000000,0.32408417,1.53663235
-2.39819910,4.70236716,1.23377319,3.09270436,0.00268793,0.04636065,0.44398290,0.00000000,0.31850777,1.51503066
-2.39219610,4.64738681,1.23004047,3.08636461,0.00255201,0.04349759,0.43033455,0.00000000,0.31268649,1.49084901
-2.38619310,4.59071767,1.22726231,3.08067442,0.00241260,0.04069970,0.41595505,0.00000000,0.30665500,1.46423539
-2.38019010,4.53241563,1.22524315,3.07518328,0.00227124,0.03799757,0.40104587,0.00000000,0.30044267,1.43534869
-2.37418709,4.47243877,1.22374391,3.06935333,0.00212940,0.03541664,0.38580552,0.00000000,0.29407369,1.40435635
-2.36818409,4.41066124,1.22249159,3.06258202,0.00198839,0.03297701,0.37042389,0.00000000,0.28756749,1.37143276
-2.36218109,4.34689283,1.22119082,3.05422864,0.00184937,0.03069325,0.35507753,0.00000000,0.28093954,1.33675839
-2.35617809,4.28090288,1.21953670,3.04364349,0.00171338,0.02857464,0.33992579,0.00000000,0.27420223,1.30051937
-2.35017509,4.21244674,1.21722828,3.03019813,0.00158129,0.02662542,0.32510810,0.00000000,0.26736599,1.26290731
-2.34417209,4.14129322,1.21398193,3.01331527,0.00145384,0.02484534,0.31074229,0.00000000,0.26044032,1.22411925
-2.33816908,4.06725131,1.20954399,2.99249657,0.00133162,0.02323023,0.29692390,0.00000000,0.25343489,1.18435739
-2.33216608,3.99019431,1.20370193,2.96734706,0.00121509,0.02177269,0.28372650,0.00000000,0.24636043,1.14382858
-2.32616308,3.91008031,1.19629353,2.93759493,0.00110460,0.02046282,0.27120282,0.00000000,0.23922955,1.10274348
-2.32016008,3.82696754,1.18721354,2.90310559,0.00100039,0.01928891,0.25938654,0.00000000,0.23205731,1.06131530
-2.31415708,3.74102404,1.17641760,2.86388942,0.00090260,0.01823820,0.24829455,0.00000000,0.22486166,1.01975826
-2.30815408,3.65253118,1.16392314,2.82010282,0.00081130,0.01729744,0.23792968,0.00000000,0.21766364,0.97828582
-2.30215108,3.56188090,1.14980735,2.77204266,0.00072646,0.01645349,0.22828343,0.00000000,0.21048749,0.93710879
-2.29614807,3.46956718,1.13420238,2.72013427,0.00064802,0.01569375,0.21933890,0.00000000,0.20336059,0.89643356
-2.29014507,3.37617227,1.11728808,2.66491404,0.00057586,0.01500655,0.21107349,0.00000000,0.19631324,0.85646052
-2.28414207,3.28234870,1.09928263,2.60700721,0.00050980,0.01438138,0.20346152,0.00000000,0.18937849,0.81738283
-2.27813907,3.18879821,1.08043191,2.54710242,0.00044966,0.01380909,0.19647642,0.00000000,0.18259182,0.77938567
-2.27213607,3.09624884,1.06099781,2.48592414,0.00039521,0.01328189,0.19009274,0.00000000,0.17599090,0.74264604
-2.26613307,3.00543167,1.04124661,2.42420461,0.00034621,0.01279344,0.18428768,0.00000000,0.16961522,0.70733302
-2.26013007,2.91705831,1.02143771,2.36265669,0.00030243,0.01233871,0.17904231,0.00000000,0.16350584,0.67360856
-2.25412706,2.83180049,1.00181354,2.30194901,0.00026362,0.01191393,0.17434240,0.00000000,0.15770507,0.64162860
-2.24812406,2.75027277,0.98259110,2.24268466,0.00022957,0.01151642,0.17017885,0.00000000,0.15225612,0.61154448
-2.24212106,2.67301910,0.96395561,2.18538445,0.00020006,0.01114446,0.16654787,0.00000000,0.14720273,0.58350431
-2.23611806,2.60050377,0.94605647,2.13047541,0.00017492,0.01079714,0.16345078,0.00000000,0.14258872,0.55765427
-2.23011506,2.53310707,0.92900577,2.07828497,0.00015402,0.01047421,0.16089352,0.00000000,0.13845746,0.53413957
-2.22411206,2.47112552,0.91287923,2.02904097,0.00013727,0.01017597,0.15888598,0.00000000,0.13485120,0.51310486
-2.21810905,2.41477630,0.89771943,1.98287706,0.00012466,0.00990316,0.15744101,0.00000000,0.13181034,0.49469402
-2.21210605,2.36420537,0.88354105,1.93984306,0.00011625,0.00965687,0.15657327,0.00000000,0.12937243,0.47904919
-2.20610305,2.31949839,0.87033755,1.89991939,0.00011217,0.00943850,0.15629793,0.00000000,0.12757122,0.46630896
-2.20010005,2.28069357,0.85808893,1.86303450,0.00011268,0.00924972,0.15662913,0.00000000,0.12643549,0.45660582
-2.19409705,2.24779534,0.84676982,1.82908402,0.00011811,0.00909242,0.15757849,0.00000000,0.12598777,0.45006275
-2.18809405,2.22078776,0.83635737,1.79795048,0.00012895,0.00896872,0.15915344,0.00000000,0.12624319,0.44678929
-2.18209105,2.19964683,0.82683846,1.76952220,0.00014581,0.00888090,0.16135564,0.00000000,0.12720818,0.44687711
-2.17608804,2.18435068,0.81821549,1.74371021,0.00016943,0.00883145,0.16417947,0.00000000,0.12887936,0.45039529
-2.17008504,2.17488700,0.81051054,1.72046218,0.00020070,0.00882297,0.16761062,0.00000000,0.13124258,0.45738562
-2.16408204,2.17125724,0.80376751,1.69977256,0.00024069,0.00885815,0.17162501,0.00000000,0.13427217,0.46785811
-2.15807904,2.17347738,0.79805217,1.68168833,0.00029057,0.00893972,0.17618798,0.00000000,0.13793054,0.48178697
-2.15207604,2.18157523,0.79344996,1.66631016,0.00035169,0.00907036,0.18125382,0.00000000,0.14216807,0.49910738
-2.14607304,2.19558456,0.79006193,1.65378901,0.00042553,0.00925263,0.18676585,0.00000000,0.14692351,0.51971310
-2.14007004,2.21553651,0.78799890,1.64431845,0.00051366,0.00948886,0.19265694,0.00000000,0.15212473,0.54345527
-2.13406703,2.24144906,0.78737435,1.63812326,0.00061776,0.00978104,0.19885053,0.00000000,0.15769002,0.57014246
-2.12806403,2.27331509,0.78829649,1.63544516,0.00073953,0.01013077,0.20526223,0.00000000,0.16352972,0.59954196
-2.12206103,2.31109012,0.79086016,1.63652645,0.00088072,0.01053915,0.21180184,0.00000000,0.16954841,0.63138250
-2.11605803,2.35468044,0.79513889,1.64159269,0.00104298,0.01100669,0.21837581,0.00000000,0.17564727,0.66535818
-2.11005503,2.40393250,0.80117792,1.65083539,0.00122788,0.01153329,0.22488999,0.00000000,0.18172686,0.70113356
-2.10405203,2.45862416,0.80898850,1.66439567,0.00143680,0.01211820,0.23125266,0.00000000,0.18768993,0.73834976
-2.09804902,2.51845852,0.81854384,1.68234978,0.00167086,0.01276002,0.23737748,0.00000000,0.19344442,0.77663136
-2.09204602,2.58306051,0.82977708,1.70469730,0.00193086,0.01345672,0.24318652,0.00000000,0.19890622,0.81559373
-2.08604302,2.65197673,0.84258141,1.73135252,0.00221717,0.01420570,0.24861289,0.00000000,0.20400189,0.85485075
-2.08004002,2.72467829,0.85681220,1.76213930,0.00252965,0.01500386,0.25360312,0.00000000,0.20867094,0.89402236
-2.07403702,2.80056675,0.87229125,1.79678984,0.00286762,0.01584768,0.25811899,0.00000000,0.21286777,0.93274199
-2.06803402,2.87898279,0.88881269,1.83494709,0.00322976,0.01673331,0.26213873,0.00000000,0.21656303,0.97066327
-2.06203102,2.95921725,0.90615034,1.87617070,0.00361405,0.01765672,0.26565759,0.00000000,0.21974450,1.00746621
-2.05602801,3.04052411,0.92406603,1.91994623,0.00401779,0.01861372,0.26868775,0.00000000,0.22241725,1.04286229
-2.05002501,3.12213487,0.94231836,1.96569711,0.00443753,0.01960012,0.27125748,0.00000000,0.22460331,1.07659868
-2.04402201,3.20327377,0.96067153,2.01279867,0.00486915,0.02061177,0.27340970,0.00000000,0.22634061,1.10846133
-2.03801901,3.28317336,0.97890368,2.06059386,0.00530782,0.02164461,0.27520007,0.00000000,0.22768151,1.13827694
-2.03201601,3.36108992,0.99681417,2.10840977,0.00574814,0.02269470,0.27669451,0.00000000,0.22869075,1.16591392
-2.02601301,3.43631801,1.01422972,2.15557435,0.00618422,0.02375824,0.27796651,0.00000000,0.22944302,1.19128228
-2.02001001,3.50820396,1.03100877,2.20143280,0.00660976,0.02483156,0.27909427,0.00000000,0.23002031,1.21433260
-2.01400700,3.57615761,1.04704403,2.24536275,0.00701827,0.02591104,0.28015776,0.00000000,0.23050895,1.23505409
-2.00800400,3.63966192,1.06226310,2.28678796,0.00740314,0.02699311,0.28123592,0.00000000,0.23099665,1.25347192
-2.00200100,3.69828015,1.07662701,2.32518972,0.00775791,0.02807414,0.28240410,0.00000000,0.23156947,1.26964374
-1.99599800,3.75166008,1.09012695,2.36011585,0.00807639,0.02915040,0.28373169,0.00000000,0.23230892,1.28365560
-1.98999500,3.79953519,1.10277917,2.39118671,0.00835287,0.03021796,0.28528025,0.00000000,0.23328922,1.29561725
-1.98399200,3.84172249,1.11461850,2.41809819,0.00858227,0.03127263,0.28710190,0.00000000,0.23457477,1.30565680
-1.97798899,3.87811699,1.12569066,2.44062154,0.00876033,0.03230987,0.28923819,0.00000000,0.23621785,1.31391500
-1.97198599,3.90868283,1.13604383,2.45860013,0.00888373,0.03332481,0.29171929,0.00000000,0.23825677,1.32053893
-1.96598299,3.93344145,1.14571991,2.47194336,0.00895020,0.03431211,0.29456358,0.00000000,0.24071419,1.32567539
-1.95997999,3.95245721,1.15474594,2.48061813,0.00895859,0.03526606,0.29777743,0.00000000,0.24359595,1.32946413
-1.95397699,3.96582098,1.16312608,2.48463834,0.00890890,0.03618051,0.30135536,0.00000000,0.24689027,1.33203095
-1.94797399,3.97363287,1.17083470,2.48405311,0.00880231,0.03704894,0.30528033,0.00000000,0.25056737,1.33348108
-1.94197099,3.97598475,1.17781096,2.47893450,0.00864112,0.03786452,0.30952415,0.00000000,0.25457954,1.33389299
-1.93596798,3.97294396,1.18395528,2.46936548,0.00842865,0.03862021,0.31404815,0.00000000,0.25886175,1.33331304
-1.92996498,3.96453920,1.18912796,2.45542900,0.00816919,0.03930887,0.31880391,0.00000000,0.26333269,1.33175124
-1.92396198,3.95074985,1.19315023,2.43719901,0.00786783,0.03992346,0.32373408,0.00000000,0.26789639,1.32917847
-1.91795898,3.93149968,1.19580777,2.41473396,0.00753030,0.04045718,0.32877348,0.00000000,0.27244436,1.32552555
-1.91195598,3.90665571,1.19685674,2.38807346,0.00716282,0.04090372,0.33385023,0.00000000,0.27685826,1.32068427
-1.90595298,3.87603283,1.19603205,2.35723841,0.00677190,0.04125753,0.33888715,0.00000000,0.28101298,1.31451061
-1.89994997,3.83940424,1.19305777,2.32223455,0.00636420,0.04151402,0.34380330,0.00000000,0.28478023,1.30683021
-1.89394697,3.79651746,1.18765905,2.28305947,0.00594633,0.04166994,0.34851575,0.00000000,0.28803243,1.29744600
-1.88794397,3.74711530,1.17957519,2.23971255,0.00552469,0.04172359,0.35294149,0.00000000,0.29064681,1.28614771
-1.88194097,3.69096067,1.16857308,2.19220717,0.00510535,0.04167513,0.35699953,0.00000000,0.29250961,1.27272293
-1.87593797,3.62786389,1.15446051,2.14058444,0.00469394,0.04152686,0.36061302,0.00000000,0.29352020,1.25696929
-1.86993497,3.55771073,1.13709847,2.08492731,0.00429552,0.04128337,0.36371140,0.00000000,0.29359493,1.23870706
-1.86393197,3.48048950,1.11641190,2.02537419,0.00391454,0.04095174,0.36623252,0.00000000,0.29267053,1.21779151
-1.85792896,3.39631518,1.09239808,1.96213074,0.00355482,0.04054161,0.36812446,0.00000000,0.29070695,1.19412448
-1.85192596,3.30544895,1.06513236,1.89547921,0.00321945,0.04006517,0.36934722,0.00000000,0.28768941,1.16766429
-1.84592296,3.20831153,1.03477065,1.82578407,0.00291089,0.03953700,0.36987385,0.00000000,0.28362949,1.13843351
-1.83991996,3.10548914,1.00154847,1.75349367,0.00263090,0.03897387,0.36969129,0.00000000,0.27856537,1.10652400
-1.83391696,2.99773128,0.96577658,1.67913726,0.00238064,0.03839437,0.36880053,0.00000000,0.27256088,1.07209892
-1.82791396,2.88594001,0.92783326,1.60331753,0.00216066,0.03781843,0.36721628,0.00000000,0.26570365,1.03539143
-1.82191096,2.77115105,0.88815350,1.52669861,0.00197098,0.03726673,0.36496610,0.00000000,0.25810224,0.99670016
-1.81590795,2.65450728,0.84721574,1.44999022,0.00181114,0.03676003,0.36208886,0.00000000,0.24988240,0.95638157
-1.80990495,2.53722594,0.80552660,1.37392859,0.00168025,0.03631843,0.35863285,0.00000000,0.24118267,0.91483948
-1.80390195,2.42056099,0.76360434,1.29925504,0.00157705,0.03596055,0.35465342,0.00000000,0.23214944,0.87251255
-1.79789895,2.30576256,0.72196201,1.22669334,0.00149994,0.03570274,0.35021031,0.00000000,0.22293179,0.82985994
-1.79189595,2.19403550,0.68109076,1.15692695,0.00144707,0.03555836,0.34536498,0.00000000,0.21367619,0.78734628
-1.78589295,2.08649909,0.64144440,1.09057730,0.00141634,0.03553701,0.34017775,0.00000000,0.20452148,0.74542646
-1.77988994,1.98415000,0.60342565,1.02818407,0.00140548,0.03564399,0.33470526,0.00000000,0.19559432,0.70453111
-1.77388694,1.88783022,0.56737482,0.97018858,0.00141205,0.03587982,0.32899811,0.00000000,0.18700515,0.66505343
-1.76788394,1.79820168,0.53356134,0.91692096,0.00143354,0.03624002,0.32309906,0.00000000,0.17884509,0.62733810
-1.76188094,1.71572858,0.50217833,0.86859174,0.00146735,0.03671495,0.31704163,0.00000000,0.17118372,0.59167267
-1.75587794,1.64066839,0.47334054,0.82528812,0.00151083,0.03729005,0.31084940,0.00000000,0.16406791,0.55828186
-1.74987494,1.57307179,0.44708548,0.78697518,0.00156139,0.03794611,0.30453601,0.00000000,0.15752168,0.52732496
-1.74387194,1.51279150,0.42337760,0.75350179,0.00161644,0.03865987,0.29810574,0.00000000,0.15154716,0.49889645
-1.73786893,1.45949944,0.40211526,0.72461098,0.00167354,0.03940480,0.29155488,0.00000000,0.14612639,0.47302957
-1.73186593,1.41271148,0.38313997,0.69995422,0.00173034,0.04015199,0.28487357,0.00000000,0.14122409,0.44970279
-1.72586293,1.37181831,0.36624749,0.67910890,0.00178471,0.04087124,0.27804823,0.00000000,0.13679105,0.42884861
-1.71985993,1.33612128,0.35120010,0.66159835,0.00183475,0.04153220,0.27106439,0.00000000,0.13276808,0.41036435
-1.71385693,1.30487129,0.33773954,0.64691336,0.00187883,0.04210552,0.26390973,0.00000000,0.12909021,0.39412429
-1.70785393,1.27730917,0.32560007,0.63453442,0.00191565,0.04256409,0.25657723,0.00000000,0.12569110,0.37999257
-1.70185093,1.25270570,0.31452092,0.62395374,0.00194426,0.04288408,0.24906831,0.00000000,0.12250732,0.36783628
-1.69584792,1.23039954,0.30425781,0.61469609,0.00196408,0.04304595,0.24139565,0.00000000,0.11948237,0.35753804
-1.68984492,1.20983165,0.29459312,0.60633782,0.00197494,0.04303530,0.23358577,0.00000000,0.11657026,0.34900766
-1.68384192,1.19057461,0.28534416,0.59852317,0.00197708,0.04284347,0.22568098,0.00000000,0.11373855,0.34219212
-1.67783892,1.17235580,0.27636963,0.59097746,0.00197116,0.04246798,0.21774079,0.00000000,0.11097071,0.33708371
