energy_ev,total_up,P_s_up,P_p_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-5.71785893,0.34310348,0.00003162,0.00227943,0.02197259,0.32592742,0.02075100,0.00000000
-5.71185593,0.30776024,0.00004128,0.00227041,0.02046494,0.28957085,0.02046986,0.00000000
-5.70585293,0.27675427,0.00005355,0.00232497,0.01932507,0.25694857,0.02070302,0.00000000
-5.69984992,0.25036692,0.00006898,0.00245396,0.01859675,0.22823490,0.02152835,0.00000000
-5.69384692,0.22884038,0.00008828,0.00266937,0.01832433,0.20355344,0.02303003,0.00000000
-5.68784392,0.21238694,0.00011221,0.00298445,0.01855332,0.18298561,0.02529920,0.00000000
-5.68184092,0.20119804,0.00014169,0.00341379,0.01933096,0.16657950,0.02843437,0.00000000
-5.67583792,0.19545262,0.00017773,0.00397330,0.02070655,0.15435838,0.03254149,0.00000000
-5.66983492,0.19532408,0.00022146,0.00468021,0.02273161,0.14632834,0.03773366,0.00000000
-5.66383192,0.20098529,0.00027416,0.00555288,0.02545976,0.14248480,0.04413038,0.00000000
-5.65782891,0.21261121,0.00033718,0.00661062,0.02894627,0.14281726,0.05185615,0.00000000
-5.65182591,0.23037900,0.00041201,0.00787331,0.03324728,0.14731233,0.06103865,0.00000000
-5.64582291,0.25446513,0.00050020,0.00936099,0.03841869,0.15595473,0.07180618,0.00000000
-5.63981991,0.28503987,0.00060338,0.01109326,0.04451466,0.16872626,0.08428459,0.00000000
-5.63381691,0.32225894,0.00072322,0.01308867,0.05158581,0.18560300,0.09859358,0.00000000
-5.62781391,0.36625279,0.00086137,0.01536390,0.05967706,0.20655067,0.11484252,0.00000000
-5.62181091,0.41711392,0.00101948,0.01793294,0.06882533,0.23151860,0.13312586,0.00000000
-5.61580790,0.47488267,0.00119907,0.02080618,0.07905701,0.26043275,0.15351819,0.00000000
-5.60980490,0.53953223,0.00140156,0.02398950,0.09038537,0.29318789,0.17606921,0.00000000
-5.60380190,0.61095343,0.00162817,0.02748336,0.10280801,0.32963984,0.20079870,0.00000000
-5.59779890,0.68894028,0.00187984,0.03128191,0.11630445,0.36959784,0.22769168,0.00000000
-5.59179590,0.77317687,0.00215725,0.03537227,0.13083401,0.41281784,0.25669406,0.00000000
-5.58579290,0.86322653,0.00246068,0.03973391,0.14633399,0.45899706,0.28770880,0.00000000
-5.57978989,0.95852384,0.00279001,0.04433822,0.16271848,0.50777026,0.32059307,0.00000000
-5.57378689,1.05837035,0.00314466,0.04914838,0.17987762,0.55870812,0.35515629,0.00000000
-5.56778389,1.16193431,0.00352354,0.05411938,0.19767768,0.61131796,0.39115945,0.00000000
-5.56178089,1.26825499,0.00392504,0.05919844,0.21596179,0.66504707,0.42831577,0.00000000
-5.55577789,1.37625173,0.00434702,0.06432572,0.23455156,0.71928873,0.46629277,0.00000000
-5.54977489,1.48473775,0.00478681,0.06943527,0.25324939,0.77339076,0.50471584,0.00000000
-5.54377189,1.59243867,0.00524124,0.07445636,0.27184171,0.82666671,0.54317337,0.00000000
-5.53776888,1.69801528,0.00570668,0.07931501,0.29010284,0.87840908,0.58122323,0.00000000
-5.53176588,1.80009002,0.00617911,0.08393576,0.30779956,0.92790453,0.61840065,0.00000000
-5.52576288,1.89727659,0.00665419,0.08824362,0.32469619,0.97445037,0.65422731,0.00000000
-5.51975988,1.98821165,0.00712737,0.09216607,0.34056013,1.01737194,0.68822129,0.00000000
-5.51375688,2.07158775,0.00759404,0.09563509,0.35516751,1.05604013,0.71990783,0.00000000
-5.50775388,2.14618637,0.00804962,0.09858914,0.36830910,1.08988860,0.74883043,0.00000000
-5.50175088,2.21090994,0.00848973,0.10097499,0.37979583,1.11842985,0.77456201,0.00000000
-5.49574787,2.26481180,0.00891034,0.10274929,0.38946425,1.14126973,0.79671588,0.00000000
-5.48974487,2.30712292,0.00930792,0.10387989,0.39718125,1.15811970,0.81495593,0.00000000
-5.48374187,2.33727453,0.00967957,0.10434683,0.40284824,1.16880640,0.82900596,0.00000000
-5.47773887,2.35491565,0.01002318,0.10414287,0.40640440,1.17327815,0.83865761,0.00000000
-5.47173587,2.35992505,0.01033754,0.10327370,0.40782897,1.17160805,0.84377671,0.00000000
-5.46573287,2.35241685,0.01062238,0.10175769,0.40714248,1.16399356,0.84430769,0.00000000
-5.45972986,2.33273974,0.01087850,0.09962522,0.40440677,1.15075256,0.84027603,0.00000000
-5.45372686,2.30146957,0.01110775,0.09691771,0.39972386,1.13231587,0.83178835,0.00000000
-5.44772386,2.25939556,0.01131299,0.09368626,0.39323368,1.10921652,0.81903040,0.00000000
-5.44172086,2.20750052,0.01149806,0.08999009,0.38511064,1.08207614,0.80226271,0.00000000
-5.43571786,2.14693566,0.01166767,0.08589471,0.37555918,1.05158881,0.78181419,0.00000000
-5.42971486,2.07899084,0.01182724,0.08147007,0.36480853,1.01850296,0.75807377,0.00000000
-5.42371186,2.00506117,0.01198274,0.07678859,0.35310663,0.98360185,0.73148046,0.00000000
-5.41770885,1.92661117,0.01214041,0.07192324,0.34071360,0.94768332,0.70251203,0.00000000
-5.41170585,1.84513755,0.01230663,0.06694575,0.32789493,0.91153939,0.67167282,0.00000000
-5.40570285,1.76213195,0.01248756,0.06192493,0.31491455,0.87593642,0.63948108,0.00000000
-5.39969985,1.67904486,0.01268895,0.05692526,0.30202809,0.84159637,0.60645621,0.00000000
-5.39369685,1.59725178,0.01291586,0.05200564,0.28947646,0.80917977,0.57310650,0.00000000
-5.38769385,1.51802284,0.01317246,0.04721848,0.27748018,0.77927096,0.53991768,0.00000000
-5.38169085,1.44249672,0.01346180,0.04260906,0.26623426,0.75236588,0.50734262,0.00000000
-5.37568784,1.37165952,0.01378564,0.03821512,0.25590425,0.72886280,0.47579268,0.00000000
-5.36968484,1.30632931,0.01414439,0.03406671,0.24662315,0.70905617,0.44563080,0.00000000
-5.36368184,1.24714635,0.01453701,0.03018639,0.23848951,0.69313369,0.41716648,0.00000000
-5.35767884,1.19456932,0.01496098,0.02658949,0.23156673,0.68117652,0.39065292,0.00000000
-5.35167584,1.14887708,0.01541242,0.02328463,0.22588331,0.67316252,0.36628599,0.00000000
-5.34567284,1.11017579,0.01588612,0.02027438,0.22143435,0.66897225,0.34420519,0.00000000
-5.33966983,1.07841061,0.01637575,0.01755597,0.21818384,0.66839739,0.32449624,0.00000000
-5.33366683,1.05338133,0.01687400,0.01512213,0.21606785,0.67115121,0.30719515,0.00000000
-5.32766383,1.03476094,0.01737287,0.01296189,0.21499828,0.67688058,0.29229334,0.00000000
-5.32166083,1.02211641,0.01786385,0.01106144,0.21486721,0.68517913,0.27974362,0.00000000
-5.31565783,1.01493052,0.01833820,0.00940491,0.21555137,0.69560099,0.26946655,0.00000000
-5.30965483,1.01262404,0.01878723,0.00797510,0.21691684,0.70767470,0.26135695,0.00000000
-5.30365183,1.01457732,0.01920249,0.00675420,0.21882360,0.72091697,0.25529023,0.00000000
-5.29764882,1.02015071,0.01957605,0.00572438,0.22112992,0.73484573,0.25112823,0.00000000
-5.29164582,1.02870317,0.01990062,0.00486831,0.22369641,0.74899244,0.24872443,0.00000000
-5.28564282,1.03960881,0.02016978,0.00416961,0.22638960,0.76291321,0.24792843,0.00000000
-5.27963982,1.05227107,0.02037805,0.00361319,0.22908506,0.77619877,0.24858951,0.00000000
-5.27363682,1.06613460,0.02052102,0.00318557,0.23167007,0.78848318,0.25055945,0.00000000
-5.26763382,1.08069479,0.02059533,0.00287505,0.23404564,0.79945121,0.25369452,0.00000000
-5.26163082,1.09550530,0.02059874,0.00267186,0.23612824,0.80884445,0.25785689,0.00000000
-5.25562781,1.11018391,0.02053010,0.00256829,0.23785089,0.81646633,0.26291549,0.00000000
-5.24962481,1.12441679,0.02038926,0.00255867,0.23916400,0.82218589,0.26874663,0.00000000
-5.24362181,1.13796182,0.02017710,0.00263945,0.24003585,0.82594062,0.27523447,0.00000000
-5.23761881,1.15065100,0.01989536,0.00280905,0.24045277,0.82773818,0.28227152,0.00000000
-5.23161581,1.16239234,0.01954662,0.00306787,0.24041915,0.82765726,0.28975934,0.00000000
-5.22561281,1.17317118,0.01913420,0.00341815,0.23995720,0.82584726,0.29760951,0.00000000
-5.21960980,1.18305107,0.01866206,0.00386378,0.23910658,0.82252702,0.30574495,0.00000000
-5.21360680,1.19217411,0.01813475,0.00441015,0.23792384,0.81798233,0.31410146,0.00000000
-5.20760380,1.20076027,0.01755728,0.00506394,0.23648166,0.81256209,0.32262956,0.00000000
-5.20160080,1.20910578,0.01693512,0.00583276,0.23486786,0.80667308,0.33129639,0.00000000
-5.19559780,1.21757983,0.01627408,0.00672494,0.23318414,0.80077321,0.34008749,0.00000000
-5.18959480,1.22661941,0.01558027,0.00774909,0.23154453,0.79536303,0.34900828,0.00000000
-5.18359180,1.23672181,0.01486002,0.00891371,0.23007336,0.79097559,0.35808502,0.00000000
-5.17758879,1.24843444,0.01411986,0.01022677,0.22890296,0.78816458,0.36736496,0.00000000
-5.17158579,1.26234187,0.01336643,0.01169519,0.22817085,0.78749091,0.37691554,0.00000000
-5.16558279,1.27904991,0.01260641,0.01332436,0.22801647,0.78950782,0.38682245,0.00000000
-5.15957979,1.29916685,0.01184651,0.01511763,0.22857758,0.79474494,0.39718648,0.00000000
-5.15357679,1.32328226,0.01109335,0.01707578,0.22998625,0.80369150,0.40811902,0.00000000
-5.14757379,1.35194380,0.01035342,0.01919656,0.23236459,0.81677940,0.41973653,0.00000000
-5.14157079,1.38563278,0.00963301,0.02147428,0.23582034,0.83436645,0.43215382,0.00000000
-5.13556778,1.42473934,0.00893814,0.02389945,0.24044243,0.85672064,0.44547666,0.00000000
-5.12956478,1.46953833,0.00827447,0.02645849,0.24629678,0.88400580,0.45979379,0.00000000
-5.12356178,1.52016708,0.00764728,0.02913364,0.25342227,0.91626962,0.47516898,0.00000000
-5.11755878,1.57660601,0.00706133,0.03190296,0.26182747,0.95343441,0.49163327,0.00000000
-5.11155578,1.63866352,0.00652086,0.03474043,0.27148787,0.99529125,0.50917816,0.00000000
-5.10555278,1.70596595,0.00602951,0.03761633,0.28234418,1.04149800,0.52774979,0.00000000
-5.09954977,1.77795357,0.00559024,0.04049763,0.29430150,1.09158157,0.54724494,0.00000000
-5.09354677,1.85388329,0.00520532,0.04334869,0.30722980,1.14494445,0.56750881,0.00000000
-5.08754377,1.93283840,0.00487625,0.04613196,0.32096553,1.20087582,0.58833508,0.00000000
-5.08154077,2.01374540,0.00460375,0.04880892,0.33531452,1.25856680,0.60946820,0.00000000
-5.07553777,2.09539772,0.00438776,0.05134102,0.35005609,1.31712970,0.63060814,0.00000000
-5.06953477,2.17648558,0.00422735,0.05369071,0.36494834,1.37562063,0.65141729,0.00000000
-5.06353177,2.25563135,0.00412082,0.05582254,0.37973440,1.43306498,0.67152950,0.00000000
-5.05752876,2.33142897,0.00406563,0.05770417,0.39414959,1.48848473,0.69056079,0.00000000
-5.05152576,2.40248610,0.00405850,0.05930736,0.40792908,1.54092684,0.70812135,0.00000000
-5.04552276,2.46746762,0.00409541,0.06060889,0.42081597,1.58949174,0.72382843,0.00000000
-5.03951976,2.52513851,0.00417166,0.06159126,0.43256941,1.63336082,0.73731943,0.00000000
-5.03351676,2.57440478,0.00428201,0.06224332,0.44297244,1.67182199,0.74826485,0.00000000
-5.02751376,2.61435058,0.00442075,0.06256071,0.45183934,1.70429241,0.75638035,0.00000000
-5.02151076,2.64427027,0.00458181,0.06254598,0.45902212,1.73033740,0.76143756,0.00000000
-5.01550775,2.66369404,0.00475895,0.06220869,0.46441599,1.74968499,0.76327317,0.00000000
-5.00950475,2.67240619,0.00494586,0.06156510,0.46796347,1.76223540,0.76179596,0.00000000
-5.00350175,2.67045530,0.00513639,0.06063785,0.46965708,1.76806517,0.75699144,0.00000000
-4.99749875,2.65815600,0.00532467,0.05945526,0.46954045,1.76742575,0.74892406,0.00000000
-4.99149575,2.63608223,0.00550536,0.05805066,0.46770781,1.76073647,0.73773687,0.00000000
-4.98549275,2.60505241,0.00567375,0.05646143,0.46430175,1.74857235,0.72364871,0.00000000
-4.97948974,2.56610691,0.00582597,0.05472803,0.45950956,1.73164690,0.70694907,0.00000000
-4.97348674,2.52047894,0.00595913,0.05289294,0.45355802,1.71079077,0.68799089,0.00000000
-4.96748374,2.46955979,0.00607145,0.05099951,0.44670695,1.68692689,0.66718157,0.00000000
-4.96148074,2.41485985,0.00616234,0.04909094,0.43924173,1.66104306,0.64497254,0.00000000
-4.95547774,2.35796671,0.00623245,0.04720917,0.43146496,1.63416296,0.62184780,0.00000000
-4.94947474,2.30050200,0.00628372,0.04539389,0.42368771,1.60731667,0.59831178,0.00000000
-4.94347174,2.24407822,0.00631929,0.04368166,0.41622046,1.58151178,0.57487686,0.00000000
-4.93746873,2.19025728,0.00634349,0.04210509,0.40936409,1.55770608,0.55205108,0.00000000
-4.93146573,2.14051183,0.00636167,0.04069223,0.40340129,1.53678286,0.53032615,0.00000000
-4.92546273,2.09619068,0.00638006,0.03946605,0.39858853,1.51952965,0.51016610,0.00000000
-4.91945973,2.05848915,0.00640555,0.03844405,0.39514885,1.50662101,0.49199699,0.00000000
-4.91345673,2.02842522,0.00644543,0.03763808,0.39326568,1.49860595,0.47619756,0.00000000
-4.90745373,2.00682175,0.00650718,0.03705431,0.39307786,1.49590032,0.46309118,0.00000000
-4.90145073,1.99429505,0.00659810,0.03669327,0.39467597,1.49878399,0.45293921,0.00000000
-4.89544772,1.99124978,0.00672509,0.03655011,0.39809989,1.50740297,0.44593563,0.00000000
-4.88944472,1.99787974,0.00689427,0.03661490,0.40333791,1.52177579,0.44220326,0.00000000
-4.88344172,2.01417419,0.00711077,0.03687312,0.41032701,1.54180373,0.44179135,0.00000000
-4.87743872,2.03992889,0.00737840,0.03730618,0.41895462,1.56728411,0.44467473,0.00000000
-4.87143572,2.07476113,0.00769946,0.03789200,0.42906151,1.59792581,0.45075437,0.00000000
-4.86543272,2.11812788,0.00807455,0.03860569,0.44044578,1.63336600,0.45985946,0.00000000
-4.85942971,2.16934616,0.00850241,0.03942024,0.45286802,1.67318724,0.47175096,0.00000000
-4.85342671,2.22761472,0.00897988,0.04030724,0.46605715,1.71693412,0.48612652,0.00000000
-4.84742371,2.29203633,0.00950188,0.04123761,0.47971718,1.76412839,0.50262689,0.00000000
-4.84142071,2.36163990,0.01006146,0.04218230,0.49353443,1.81428224,0.52084361,0.00000000
-4.83541771,2.43540190,0.01064995,0.04311303,0.50718526,1.86690898,0.54032801,0.00000000
-4.82941471,2.51226665,0.01125719,0.04400290,0.52034405,1.92153092,0.56060127,0.00000000
-4.82341171,2.59116507,0.01187173,0.04482708,0.53269121,1.97768445,0.58116550,0.00000000
-4.81740870,2.67103184,0.01248123,0.04556335,0.54392121,2.03492216,0.60151550,0.00000000
-4.81140570,2.75082081,0.01307280,0.04619261,0.55375017,2.09281254,0.62115108,0.00000000
-4.80540270,2.82951854,0.01363338,0.04669934,0.56192309,2.15093756,0.63958937,0.00000000
-4.79939970,2.90615632,0.01415021,0.04707190,0.56822031,2.20888872,0.65637702,0.00000000
-4.79339670,2.97982041,0.01461121,0.04730285,0.57246314,2.26626210,0.67110177,0.00000000
-4.78739370,3.04966086,0.01500545,0.04738902,0.57451836,2.32265331,0.68340295,0.00000000
-4.78139070,3.11489890,0.01532345,0.04733155,0.57430151,2.37765271,0.69298063,0.00000000
-4.77538769,3.17483303,0.01555757,0.04713586,0.57177880,2.43084172,0.69960293,0.00000000
-4.76938469,3.22884391,0.01570229,0.04681132,0.56696757,2.48179065,0.70311130,0.00000000
-4.76338169,3.27639807,0.01575436,0.04637100,0.55993521,2.53005844,0.70342340,0.00000000
-4.75737869,3.31705053,0.01571296,0.04583114,0.55079657,2.57519467,0.70053361,0.00000000
-4.75137569,3.35044642,0.01557969,0.04521063,0.53970996,2.61674385,0.69451088,0.00000000
-4.74537269,3.37632163,0.01535858,0.04453031,0.52687185,2.65425202,0.68549428,0.00000000
-4.73936968,3.39450246,0.01505589,0.04381227,0.51251042,2.68727552,0.67368621,0.00000000
-4.73336668,3.40490452,0.01467992,0.04307906,0.49687830,2.71539149,0.65934366,0.00000000
-4.72736368,3.40753084,0.01424072,0.04235291,0.48024467,2.73820974,0.64276793,0.00000000
-4.72136068,3.40246925,0.01374978,0.04165500,0.46288713,2.75538548,0.62429323,0.00000000
-4.71535768,3.38988922,0.01321957,0.04100468,0.44508365,2.76663214,0.60427466,0.00000000
-4.70935468,3.37003813,0.01266323,0.04041890,0.42710483,2.77173388,0.58307616,0.00000000
-4.70335168,3.34323713,0.01209408,0.03991167,0.40920694,2.77055684,0.56105894,0.00000000
-4.69734867,3.30987653,0.01152525,0.03949369,0.39162582,2.76305878,0.53857082,0.00000000
-4.69134567,3.27041085,0.01096929,0.03917211,0.37457200,2.74929631,0.51593697,0.00000000
-4.68534267,3.22535341,0.01043783,0.03895045,0.35822717,2.72942941,0.49345238,0.00000000
-4.67933967,3.17527053,0.00994126,0.03882874,0.34274196,2.70372272,0.47137628,0.00000000
-4.67333667,3.12077526,0.00948853,0.03880374,0.32823523,2.67254352,0.44992862,0.00000000
-4.66733367,3.06252046,0.00908693,0.03886938,0.31479468,2.63635616,0.42928866,0.00000000
-4.66133067,3.00119145,0.00874206,0.03901720,0.30247874,2.59571316,0.40959556,0.00000000
-4.65532766,2.93749782,0.00845770,0.03923705,0.29131953,2.55124306,0.39095073,0.00000000
-4.64932466,2.87216473,0.00823595,0.03951769,0.28132665,2.50363551,0.37342176,0.00000000
-4.64332166,2.80592343,0.00807725,0.03984749,0.27249164,2.45362399,0.35704741,0.00000000
-4.63731866,2.73950127,0.00798059,0.04021510,0.26479278,2.40196683,0.34184357,0.00000000
-4.63131566,2.67361124,0.00794371,0.04061008,0.25819999,2.34942720,0.32780948,0.00000000
-4.62531266,2.60894116,0.00796332,0.04102341,0.25267959,2.29675275,0.31493399,0.00000000
-4.61930965,2.54614289,0.00803543,0.04144794,0.24819868,2.24465574,0.30320162,0.00000000
-4.61330665,2.48582183,0.00815558,0.04187874,0.24472900,2.19379433,0.29259781,0.00000000
-4.60730365,2.42852690,0.00831921,0.04231322,0.24225008,2.14475580,0.28311344,0.00000000
-4.60130065,2.37474158,0.00852189,0.04275123,0.24075158,2.09804224,0.27474821,0.00000000
-4.59529765,2.32487619,0.00875965,0.04319497,0.24023478,2.05405930,0.26751299,0.00000000
-4.58929465,2.27926192,0.00902917,0.04364883,0.24071316,2.01310849,0.26143086,0.00000000
-4.58329165,2.23814677,0.00932803,0.04411908,0.24221227,1.97538306,0.25653713,0.00000000
-4.57728864,2.20169368,0.00965484,0.04461352,0.24476858,1.94096789,0.25287827,0.00000000
-4.57128564,2.16998111,0.01000936,0.04514109,0.24842784,1.90984306,0.25050997,0.00000000
-4.56528264,2.14300588,0.01039256,0.04571140,0.25324270,1.88189116,0.24949442,0.00000000
-4.55927964,2.12068831,0.01080656,0.04633432,0.25926981,1.85690772,0.24989701,0.00000000
-4.55327664,2.10287946,0.01125459,0.04701948,0.26656659,1.83461448,0.25178275,0.00000000
-4.54727364,2.08936991,0.01174084,0.04777585,0.27518765,1.81467471,0.25521231,0.00000000
-4.54127064,2.07989977,0.01227029,0.04861139,0.28518101,1.79670993,0.26023814,0.00000000
-4.53526763,2.07416931,0.01284840,0.04953257,0.29658424,1.78031720,0.26690058,0.00000000
-4.52926463,2.07184944,0.01348088,0.05054413,0.30942053,1.76508613,0.27522415,0.00000000
-4.52326163,2.07259160,0.01417334,0.05164869,0.32369496,1.75061488,0.28521409,0.00000000
-4.51725863,2.07603620,0.01493090,0.05284650,0.33939073,1.73652427,0.29685326,0.00000000
-4.51125563,2.08181934,0.01575787,0.05413516,0.35646580,1.72246945,0.31009935,0.00000000
-4.50525263,2.08957716,0.01665732,0.05550942,0.37484982,1.70814866,0.32488252,0.00000000
-4.49924962,2.09894781,0.01763079,0.05696097,0.39444152,1.69330862,0.34110354,0.00000000
-4.49324662,2.10957092,0.01867788,0.05847828,0.41510669,1.67774657,0.35863243,0.00000000
-4.48724362,2.12108481,0.01979600,0.06004655,0.43667690,1.66130905,0.37730770,0.00000000
-4.48124062,2.13312194,0.02098016,0.06164765,0.45894910,1.64388769,0.39693622,0.00000000
-4.47523762,2.14530310,0.02222274,0.06326018,0.48168620,1.62541250,0.41729395,0.00000000
-4.46923462,2.15723136,0.02351350,0.06485968,0.50461887,1.60584354,0.43812744,0.00000000
-4.46323162,2.16848652,0.02483952,0.06641890,0.52744854,1.58516143,0.45915633,0.00000000
-4.45722861,2.17862100,0.02618540,0.06790823,0.54985178,1.56335796,0.48007689,0.00000000
-4.45122561,2.18715822,0.02753346,0.06929627,0.57148605,1.54042730,0.50056660,0.00000000
-4.44522261,2.19359411,0.02886409,0.07055054,0.59199673,1.51635885,0.52028987,0.00000000
-4.43921961,2.19740235,0.03015623,0.07163831,0.61102542,1.49113232,0.53890475,0.00000000
-4.43321661,2.19804369,0.03138791,0.07252754,0.62821928,1.46471553,0.55607065,0.00000000
-4.42721361,2.19497938,0.03253685,0.07318788,0.64324108,1.43706517,0.57145673,0.00000000
-4.42121061,2.18768825,0.03358123,0.07359176,0.65577979,1.40813069,0.58475094,0.00000000
-4.41520760,2.17568702,0.03450036,0.07371543,0.66556108,1.37786094,0.59566919,0.00000000
-4.40920460,2.15855268,0.03527544,0.07353994,0.67235755,1.34621327,0.60396445,0.00000000
-4.40320160,2.13594589,0.03589026,0.07305205,0.67599799,1.31316434,0.60943537,0.00000000
-4.39719860,2.10763396,0.03633190,0.07224497,0.67637544,1.27872188,0.61193394,0.00000000
-4.39119560,2.07351198,0.03659123,0.07111890,0.67345334,1.24293648,0.61137187,0.00000000
-4.38519260,2.03362078,0.03666345,0.06968138,0.66726972,1.20591250,0.60772539,0.00000000
-4.37918959,1.98816019,0.03654832,0.06794731,0.65793881,1.16781716,0.60103800,0.00000000
-4.37318659,1.93749666,0.03625035,0.06593876,0.64565016,1.12888702,0.59142111,0.00000000
-4.36718359,1.88216439,0.03577878,0.06368457,0.63066497,1.08943118,0.57905227,0.00000000
-4.36118059,1.82285945,0.03514734,0.06121956,0.61330981,1.04983075,0.56417120,0.00000000
-4.35517759,1.76042672,0.03437391,0.05858366,0.59396786,1.01053435,0.54707346,0.00000000
-4.34917459,1.69584016,0.03347992,0.05582079,0.57306795,0.97204966,0.52810206,0.00000000
-4.34317159,1.63017686,0.03248973,0.05297758,0.55107177,0.93493121,0.50763741,0.00000000
-4.33716858,1.56458597,0.03142975,0.05010214,0.52845987,0.89976506,0.48608575,0.00000000
-4.33116558,1.50025383,0.03032760,0.04724260,0.50571682,0.86715075,0.46386682,0.00000000
-4.32516258,1.43836679,0.02921120,0.04444588,0.48331619,0.83768163,0.44140097,0.00000000
-4.31915958,1.38007324,0.02810773,0.04175636,0.46170602,0.81192434,0.41909646,0.00000000
-4.31315658,1.32644672,0.02704282,0.03921486,0.44129521,0.79039843,0.39733734,0.00000000
-4.30715358,1.27845145,0.02603967,0.03685758,0.42244145,0.77355704,0.37647241,0.00000000
