energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,V_p_up,V_d_up,W_p_up,W_d_up
-5.61580790,4.27322244,0.00237640,0.63676433,0.01036305,2.08346046,1.19311308,0.64679170,1.73850843,0.89834074
-5.60980490,4.35165860,0.00248436,0.64908089,0.01008426,2.12926544,1.22051720,0.65850428,1.77605320,0.91303699
-5.60380190,4.42808317,0.00262158,0.66104373,0.00980794,2.17461694,1.24662672,0.66965978,1.81435054,0.92718649
-5.59779890,4.50155991,0.00278682,0.67240875,0.00953076,2.21911008,1.27112724,0.68018713,1.85249421,0.94065486
-5.59179590,4.57116345,0.00297860,0.68293510,0.00925008,2.26233304,1.29371019,0.69002178,1.88957145,0.95330843
-5.58579290,4.63598364,0.00319512,0.69239060,0.00896407,2.30386459,1.31407557,0.69910410,1.92468424,0.96501334
-5.57978989,4.69512923,0.00343422,0.70055694,0.00867162,2.34327155,1.33193484,0.70737737,1.95696989,0.97563473
-5.57378689,4.74773158,0.00369337,0.70723487,0.00837242,2.38010688,1.34701384,0.71478581,1.98562041,0.98503612
-5.56778389,4.79294928,0.00396962,0.71224889,0.00806684,2.41390899,1.35905616,0.72127256,2.00990029,0.99307938
-5.56178089,4.82997431,0.00425959,0.71545165,0.00775590,2.44420282,1.36782676,0.72677816,2.02916211,0.99962524
-5.55577789,4.85804017,0.00455949,0.71672776,0.00744117,2.47050302,1.37311608,0.73123935,2.04285988,1.00453468
-5.54977489,4.87643240,0.00486510,0.71599686,0.00712471,2.49231972,1.37474445,0.73458863,2.05055968,1.00767119
-5.54377189,4.88450133,0.00517185,0.71321608,0.00680890,2.50916659,1.37256687,0.73675448,2.05194734,1.00890380
-5.53776888,4.88167693,0.00547487,0.70838140,0.00649640,2.52057144,1.36647777,0.73766239,2.04683311,1.00811093
-5.53176588,4.86748521,0.00576907,0.70152827,0.00618998,2.52608870,1.35641573,0.73723661,2.03515324,1.00518484
-5.52576288,4.84156526,0.00604926,0.69273103,0.00589245,2.52531348,1.34236780,0.73540264,2.01696829,1.00003635
-5.51975988,4.80368623,0.00631025,0.68210137,0.00560653,2.51789641,1.32437313,0.73209027,1.99245842,0.99259982
-5.51375688,4.75376300,0.00654701,0.66978572,0.00533478,2.50355851,1.30252570,0.72723697,1.96191574,0.98283779
-5.50775388,4.69186950,0.00675478,0.65596165,0.00507950,2.48210538,1.27697581,0.72079159,1.92573386,0.97074519
-5.50175088,4.61824870,0.00692926,0.64083334,0.00484269,2.45343964,1.24793014,0.71271798,1.88439510,0.95635279
-5.49574787,4.53331836,0.00706669,0.62462628,0.00462595,2.41757105,1.21565028,0.70299842,1.83845562,0.93972955
-5.48974487,4.43767168,0.00716400,0.60758135,0.00443049,2.37462360,1.18044956,0.69163665,1.78852909,0.92098378
-5.48374187,4.33207263,0.00721890,0.58994852,0.00425708,2.32483894,1.14268820,0.67866014,1.73526918,0.90026289
-5.47773887,4.21744554,0.00722997,0.57198026,0.00410606,2.26857595,1.10276691,0.66412175,1.67935170,0.87775172
-5.47173587,4.09485926,0.00719670,0.55392514,0.00397733,2.20630622,1.06111908,0.64810034,1.62145683,0.85366950
-5.46573287,3.96550629,0.00711949,0.53602156,0.00387039,2.13860558,1.01820173,0.63070044,1.56225209,0.82826546
-5.45972986,3.83067753,0.00699966,0.51849213,0.00378436,2.06614191,0.97448565,0.61205096,1.50237660,0.80181328
-5.45372686,3.69173363,0.00683939,0.50153869,0.00371807,1.98965981,0.93044504,0.59230287,1.44242717,0.77460471
-5.44772386,3.55007416,0.00664165,0.48533821,0.00367005,1.90996259,0.88654691,0.57162608,1.38294666,0.74694246
-5.44172086,3.40710570,0.00641009,0.47003981,0.00363866,1.82789252,0.84324084,0.55020546,1.32441496,0.71913284
-5.43571786,3.26421024,0.00614890,0.45576279,0.00362214,1.74431009,0.80094924,0.52823645,1.26724279,0.69147834
-5.42971486,3.12271504,0.00586273,0.44259584,0.00361872,1.66007315,0.76005868,0.50592014,1.21176845,0.66427048
-5.42371186,2.98386529,0.00555647,0.43059728,0.00362667,1.57601682,0.72091238,0.48345833,1.15825749,0.63778326
-5.41770885,2.84880022,0.00523516,0.41979643,0.00364440,1.49293491,0.68380423,0.46104856,1.10690500,0.61226739
-5.41170585,2.71853382,0.00490383,0.41019571,0.00367057,1.41156357,0.64897444,0.43887954,1.05784043,0.58794546
-5.40570285,2.59394043,0.00456735,0.40177358,0.00370416,1.33256780,0.61660694,0.41712697,1.01113433,0.56500831
-5.39969985,2.47574547,0.00423034,0.39448789,0.00374451,1.25653109,0.58682853,0.39595008,0.96680663,0.54361245
-5.39369685,2.36452158,0.00389703,0.38827957,0.00379143,1.18394846,0.55970971,0.37548896,0.92483588,0.52387878
-5.38769385,2.26068952,0.00357124,0.38307638,0.00384522,1.11522307,0.53526712,0.35586273,0.88516890,0.50589236
-5.38169085,2.16452373,0.00325628,0.37879659,0.00390669,1.05066609,0.51346734,0.33716861,0.84773031,0.48970320
-5.37568784,2.07616169,0.00295491,0.37535226,0.00397718,0.99049973,0.49423185,0.31948197,0.81243136,0.47532796
-5.36968484,1.99561630,0.00266936,0.37265215,0.00405856,0.93486286,0.47744293,0.30285709,0.77917773,0.46275236
-5.36368184,1.92279054,0.00240131,0.37060407,0.00415313,0.88381884,0.46295015,0.28732871,0.74787589,0.45193411
-5.35767884,1.85749331,0.00215192,0.36911661,0.00426361,0.83736490,0.45057724,0.27291417,0.71843785,0.44280620
-5.35167584,1.79945576,0.00192188,0.36810022,0.00439303,0.79544244,0.44012898,0.25961590,0.69078412,0.43528036
-5.34567284,1.74834714,0.00171142,0.36746779,0.00454458,0.75794766,0.43139793,0.24742422,0.66484498,0.42925050
-5.33966983,1.70378952,0.00152039,0.36713464,0.00472152,0.72474187,0.42417077,0.23632012,0.64056010,0.42459610
-5.33366683,1.66537089,0.00134832,0.36701812,0.00492695,0.69566099,0.41823388,0.22627794,0.61787682,0.42118528
-5.32766383,1.63265603,0.00119446,0.36703701,0.00516371,0.67052380,0.41337834,0.21726775,0.59674724,0.41887769
-5.32166083,1.60519517,0.00105784,0.36711070,0.00543416,0.64913857,0.40940393,0.20925731,0.57712467,0.41752693
-5.31565783,1.58253016,0.00093735,0.36715845,0.00573999,0.63130792,0.40612221,0.20221350,0.55895960,0.41698277
-5.30965483,1.56419843,0.00083176,0.36709873,0.00608207,0.61683174,0.40335875,0.19610318,0.54219573,0.41709293
-5.30365183,1.54973485,0.00073975,0.36684892,0.00646025,0.60550837,0.40095435,0.19089346,0.52676626,0.41770465
-5.29764882,1.53867199,0.00066002,0.36632532,0.00687329,0.59713408,0.39876555,0.18655142,0.51259097,0.41866604
-5.29164582,1.53053912,0.00059124,0.36544353,0.00731870,0.59150114,0.39666437,0.18304335,0.49957404,0.41982723
-5.28564282,1.52486064,0.00053212,0.36411939,0.00779270,0.58839496,0.39453751,0.18033350,0.48760303,0.42104151
-5.27963982,1.52115428,0.00048144,0.36227023,0.00829021,0.58759056,0.39228509,0.17838270,0.47654907,0.42216634
-5.27363682,1.51892977,0.00043802,0.35981656,0.00880490,0.58884892,0.38981922,0.17714677,0.46626819,0.42306454
-5.26763382,1.51768839,0.00040080,0.35668411,0.00932923,0.59191365,0.38706240,0.17657499,0.45660376,0.42360543
-5.26163082,1.51692377,0.00036879,0.35280599,0.00985464,0.59650835,0.38394601,0.17660869,0.44739009,0.42366622
-5.25562781,1.51612433,0.00034110,0.34812503,0.01037175,0.60233513,0.38040893,0.17718026,0.43845669,0.42313342
-5.24962481,1.51477748,0.00031696,0.34259602,0.01087057,0.60907447,0.37639652,0.17821253,0.42963333,0.42190443
-5.24362181,1.51237565,0.00029566,0.33618788,0.01134081,0.61638674,0.37185986,0.17961870,0.42075538,0.41988923
-5.23761881,1.50842414,0.00027663,0.32888553,0.01177218,0.62391538,0.36675545,0.18130285,0.41166931,0.41701215
-5.23161581,1.50245050,0.00025937,0.32069136,0.01215470,0.63129179,0.36104525,0.18316108,0.40223806,0.41321368
-5.22561281,1.49401522,0.00024347,0.31162633,0.01247907,0.63814182,0.35469715,0.18508329,0.39234606,0.40845217
-5.21960980,1.48272331,0.00022862,0.30173060,0.01273694,0.64409351,0.34768570,0.18695546,0.38190372,0.40270556
-5.21360680,1.46823626,0.00021456,0.29106355,0.01292122,0.64878595,0.33999310,0.18866242,0.37085113,0.39597285
-5.20760380,1.45028392,0.00020113,0.27970346,0.01302635,0.65187871,0.33161038,0.19009099,0.35916099,0.38827541
-5.20160080,1.42867570,0.00018820,0.26774663,0.01304848,0.65306148,0.32253853,0.19113336,0.34684058,0.37965795
-5.19559780,1.40331060,0.00017571,0.25530617,0.01298559,0.65206346,0.31278963,0.19169043,0.33393286,0.37018915
-5.18959480,1.37418559,0.00016363,0.24251047,0.01283760,0.64866197,0.30238784,0.19167521,0.32051658,0.35996193
-5.18359180,1.34140186,0.00015197,0.22950143,0.01260635,0.64268996,0.29137005,0.19101582,0.30670567,0.34909325
-5.17758879,1.30516859,0.00014076,0.21643266,0.01229552,0.63404195,0.27978627,0.18965817,0.29264780,0.33772337
-5.17158579,1.26580410,0.00013007,0.20346764,0.01191052,0.62267812,0.26769963,0.18756806,0.27852239,0.32601474
-5.16558279,1.22373409,0.00011996,0.19077790,0.01145828,0.60862644,0.25518593,0.18473264,0.26453811,0.31415027
-5.15957979,1.17948699,0.00011050,0.17854150,0.01094702,0.59198253,0.24233286,0.18116118,0.25093014,0.30233113
-5.15357679,1.13368663,0.00010176,0.16694156,0.01038593,0.57290744,0.22923869,0.17688502,0.23795708,0.29077410
-5.14757379,1.08704224,0.00009381,0.15616522,0.00978493,0.55162337,0.21601078,0.17195681,0.22589793,0.27970840
-5.14157079,1.04033620,0.00008672,0.14640264,0.00915428,0.52840755,0.20276366,0.16644901,0.21504899,0.26937214
-5.13556778,0.99440984,0.00008052,0.13784639,0.00850433,0.50358452,0.18961695,0.16045171,0.20572081,0.26000845
-5.12956478,0.95014778,0.00007527,0.13069087,0.00784520,0.47751721,0.17669319,0.15406994,0.19823527,0.25186121
-5.12356178,0.90846116,0.00007098,0.12513186,0.00718650,0.45059725,0.16411553,0.14742049,0.19292260,0.24517073
-5.11755878,0.87027036,0.00006765,0.12136600,0.00653714,0.42323478,0.15200557,0.14062847,0.19011851,0.24016912
-5.11155578,0.83648751,0.00006528,0.11959014,0.00590509,0.39584835,0.14048124,0.13382369,0.19016111,0.23707579
-5.10555278,0.80799944,0.00006384,0.12000042,0.00529729,0.36885520,0.12965490,0.12713713,0.19338771,0.23609293
-5.09954977,0.78565114,0.00006329,0.12279087,0.00471954,0.34266224,0.11963175,0.12069746,0.20013119,0.23740113
-5.09354677,0.77023036,0.00006358,0.12815161,0.00417647,0.31765816,0.11050838,0.11462790,0.21071596,0.24115538
-5.08754377,0.76245342,0.00006464,0.13626633,0.00367151,0.29420666,0.10237179,0.10904346,0.22545337,0.24748124
-5.08154077,0.76295248,0.00006639,0.14730917,0.00320697,0.27264121,0.09529858,0.10404867,0.24463640,0.25647163
-5.07553777,0.77226439,0.00006874,0.16144090,0.00278410,0.25326114,0.08935450,0.09973583,0.26853364,0.26818402
-5.06953477,0.79082119,0.00007160,0.17880439,0.00240322,0.23632921,0.08459428,0.09618383,0.29738263,0.28263822
-5.06353177,0.81894224,0.00007485,0.19951950,0.00206377,0.22207054,0.08106162,0.09345753,0.33138242,0.29981478
-5.05752876,0.85682807,0.00007840,0.22367744,0.00176453,0.21067270,0.07878941,0.09160769,0.37068568,0.31965412
-5.05152576,0.90455576,0.00008213,0.25133481,0.00150366,0.20228682,0.07780005,0.09067133,0.41539039,0.34205622
-5.04552276,0.96207594,0.00008594,0.28250751,0.00127893,0.19702944,0.07810585,0.09067258,0.46553138,0.36688112
-5.03951976,1.02921124,0.00008971,0.31716474,0.00108777,0.19498501,0.07970944,0.09162378,0.52107216,0.39394995
-5.03351676,1.10565631,0.00009336,0.35522345,0.00092741,0.19620853,0.08260422,0.09352682,0.58189707,0.42304674
-5.02751376,1.19097922,0.00009678,0.39654337,0.00079498,0.20072840,0.08677469,0.09637463,0.64780454,0.45392076
-5.02151076,1.28462438,0.00009989,0.44092308,0.00068761,0.20854903,0.09219672,0.10015266,0.71850148,0.48628947
-5.01550775,1.38591696,0.00010263,0.48809739,0.00060246,0.21965322,0.09883780,0.10484032,0.79359950,0.51984200
-5.00950475,1.49406888,0.00010492,0.53773619,0.00053680,0.23400407,0.10665715,0.11041224,0.87261311,0.55424308
-5.00350175,1.60818643,0.00010672,0.58944510,0.00048804,0.25154632,0.11560578,0.11683934,0.95496043,0.58913750
-4.99749875,1.72727954,0.00010800,0.64276804,0.00045376,0.27220718,0.12562653,0.12408964,1.03996653,0.62415479
-4.99149575,1.85027287,0.00010874,0.69719187,0.00043172,0.29589654,0.13665408,0.13212873,1.12686969,0.65891444
-4.98549275,1.97601856,0.00010892,0.75215312,0.00041985,0.32250666,0.14861496,0.14092005,1.21483065,0.69303120
-4.97948974,2.10331083,0.00010857,0.80704671,0.00041629,0.35191143,0.16142770,0.15042472,1.30294481,0.72612082
-4.97348674,2.23090210,0.00010769,0.86123655,0.00041932,0.38396523,0.17500301,0.16060125,1.39025722,0.75780575
-4.96748374,2.35752069,0.00010630,0.91406777,0.00042740,0.41850157,0.18924411,0.17140500,1.47578007,0.78772112
-4.96148074,2.48188978,0.00010446,0.96488032,0.00043917,0.45533174,0.20404723,0.18278739,1.55851236,0.81552068
-4.95547774,2.60274715,0.00010220,1.01302339,0.00045338,0.49424338,0.21930228,0.19469515,1.63746100,0.84088262
-4.94947474,2.71886562,0.00009958,1.05787032,0.00046893,0.53499944,0.23489370,0.20706946,1.71166292,0.86351532
-4.94347174,2.82907328,0.00009663,1.09883349,0.00048486,0.57733731,0.25070146,0.21984517,1.78020732,0.88316269
-4.93746873,2.93227335,0.00009343,1.13537847,0.00050031,0.62096864,0.26660225,0.23295018,1.84225720,0.89960917
-4.93146573,3.02746276,0.00009002,1.16703718,0.00051456,0.66557959,0.28247077,0.24630494,1.89706962,0.91268405
-4.92546273,3.11374900,0.00008646,1.19341926,0.00052699,0.71083186,0.29818109,0.25982226,1.94401356,0.92226508
-4.91945973,3.19036465,0.00008279,1.21422142,0.00053710,0.75636440,0.31360809,0.27340744,1.98258487,0.92828122
-4.91345673,3.25667901,0.00007908,1.22923420,0.00054451,0.80179592,0.32862884,0.28695859,2.01241761,0.93071428
-4.90745373,3.31220633,0.00007537,1.23834601,0.00054893,0.84672818,0.34312399,0.30036747,2.03329119,0.92959943
-4.90145073,3.35661048,0.00007170,1.24154418,0.00055019,0.89075000,0.35697901,0.31352054,2.04513320,0.92502452
-4.89544772,3.38970575,0.00006811,1.23891296,0.00054823,0.93344199,0.37008532,0.32630033,2.04801752,0.91712798
-4.88944472,3.41145376,0.00006464,1.23062875,0.00054310,0.97438193,0.38234126,0.33858721,2.04215802,0.90609559
-4.88344172,3.42195679,0.00006133,1.21695251,0.00053490,1.01315064,0.39365294,0.35026125,2.02789807,0.89215583
-4.87743872,3.42144769,0.00005820,1.19821998,0.00052386,1.04933832,0.40393482,0.36120432,2.00569628,0.87557425
-4.87143572,3.41027700,0.00005528,1.17482989,0.00051027,1.08255115,0.41311029,0.37130234,1.97610930,0.85664674
-4.86543272,3.38889779,0.00005261,1.14723097,0.00049447,1.11241806,0.42111200,0.38044750,1.93977237,0.83569205
-4.85942971,3.35784902,0.00005019,1.11590814,0.00047686,1.13859750,0.42788213,0.38854044,1.89737859,0.81304383
-4.85342671,3.31773816,0.00004806,1.08136851,0.00045788,1.16078407,0.43337264,0.39549235,1.84965785,0.78904227
-4.84742371,3.26922374,0.00004623,1.04412790,0.00043796,1.17871474,0.43754549,0.40122687,1.79735638,0.76402586
-4.84142071,3.21299877,0.00004471,1.00469824,0.00041756,1.19217469,0.44037279,0.40568172,1.74121770,0.73832343
-4.83541771,3.14977538,0.00004352,0.96357641,0.00039711,1.20100241,0.44183709,0.40881002,1.68196593,0.71224669
-4.82941471,3.08027148,0.00004265,0.92123483,0.00037702,1.20509399,0.44193165,0.41058132,1.62029171,0.68608369
-4.82341171,3.00519960,0.00004210,0.87811409,0.00035766,1.20440646,0.44066077,0.41098215,1.55684147,0.66009323
-4.81740870,2.92525823,0.00004188,0.83461757,0.00033935,1.19896001,0.43804016,0.41001629,1.49220993,0.63450056
-4.81140570,2.84112567,0.00004195,0.79110829,0.00032235,1.18883902,0.43409725,0.40770460,1.42693604,0.60949432
-4.80540270,2.75345626,0.00004232,0.74790759,0.00030686,1.17419177,0.42887158,0.40408449,1.36150194,0.58522494
-4.79939970,2.66287883,0.00004295,0.70529561,0.00029301,1.15522884,0.42241498,0.39920905,1.29633459,0.56180438
-4.79339670,2.56999685,0.00004380,0.66351315,0.00028087,1.13222014,0.41479167,0.39314586,1.23180965,0.53930732
-4.78739370,2.47539005,0.00004485,0.62276465,0.00027045,1.10549062,0.40607818,0.38597562,1.16825679,0.51777350
-4.78139070,2.37961696,0.00004604,0.58322185,0.00026169,1.07541478,0.39636302,0.37779046,1.10596592,0.49721128
-4.77538769,2.28321783,0.00004734,0.54502776,0.00025449,1.04240997,0.38574606,0.36869227,1.04519360,0.47760217
-4.76938469,2.18671767,0.00004868,0.50830067,0.00024870,1.00692881,0.37433766,0.35879076,0.98616919,0.45890606
-4.76338169,2.09062889,0.00005003,0.47313791,0.00024415,0.96945075,0.36225745,0.34820170,0.92910002,0.44106708
-4.75737869,1.99545337,0.00005132,0.43961906,0.00024064,0.93047312,0.34963287,0.33704496,0.87417539,0.42401971
-4.75137569,1.90168359,0.00005251,0.40780855,0.00023797,0.89050181,0.33659735,0.32544278,0.82156920,0.40769507
-4.74537269,1.80980288,0.00005354,0.37775760,0.00023594,0.85004193,0.32328839,0.31351805,0.77144098,0.39202698
-4.73936968,1.72028461,0.00005438,0.34950539,0.00023436,0.80958858,0.30984534,0.30139267,0.72393551,0.37695770
-4.73336668,1.63359046,0.00005498,0.32307964,0.00023307,0.76961806,0.29640714,0.28918616,0.67918124,0.36244313
-4.72736368,1.55016781,0.00005532,0.29849669,0.00023194,0.73057977,0.28311000,0.27701423,0.63728765,0.34845718
-4.72136068,1.47044639,0.00005538,0.27576119,0.00023090,0.69288881,0.27008512,0.26498758,0.59834209,0.33499535
-4.71535768,1.39483438,0.00005513,0.25486559,0.00022990,0.65691966,0.25745651,0.25321082,0.56240643,0.32207719
-4.70935468,1.32371412,0.00005458,0.23578960,0.00022896,0.62300090,0.24533893,0.24178144,0.52951373,0.30974766
-4.70335168,1.25743758,0.00005373,0.21849972,0.00022816,0.59141108,0.23383614,0.23078891,0.49966565,0.29807736
-4.69734867,1.19632177,0.00005260,0.20294916,0.00022762,0.56237578,0.22303933,0.22031385,0.47283051,0.28716156
-4.69134567,1.14064420,0.00005121,0.18907786,0.00022752,0.53606589,0.21302588,0.21042727,0.44894251,0.27711805
-4.68534267,1.09063840,0.00004960,0.17681315,0.00022808,0.51259687,0.20385847,0.20118988,0.42790205,0.26808392
-4.67933967,1.04648985,0.00004779,0.16607062,0.00022956,0.49202920,0.19558445,0.19265148,0.40957731,0.26021142
-4.67333667,1.00833203,0.00004583,0.15675552,0.00023227,0.47436970,0.18823556,0.18485041,0.39380695,0.25366281
-4.66733367,0.97624292,0.00004378,0.14876441,0.00023652,0.45957367,0.18182801,0.17781307,0.38040388,0.24860475
-4.66133067,0.95024188,0.00004168,0.14198710,0.00024267,0.44754782,0.17636275,0.17155360,0.36915976,0.24520200
-4.65532766,0.93028707,0.00003958,0.13630878,0.00025103,0.43815372,0.17182610,0.16607363,0.35985022,0.24361099
-4.64932466,0.91627333,0.00003754,0.13161216,0.00026195,0.43121186,0.16819057,0.16136223,0.35224026,0.24397324
-4.64332166,0.90803081,0.00003560,0.12777963,0.00027572,0.42650613,0.16541592,0.15739596,0.34608977,0.24640904
