energy_ev,total_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-3.21460730,0.76832416,0.00247776,0.02346279,0.49714112,0.45710335,0.07255059,0.11362632,0.25289625,0.00000000
-3.20860430,0.80082653,0.00240477,0.02480560,0.50380255,0.47038748,0.07845698,0.12460157,0.26012314,0.00000000
-3.20260130,0.83511356,0.00233678,0.02619563,0.50875610,0.48406661,0.08529277,0.13665233,0.26698501,0.00000000
-3.19659830,0.87138431,0.00227676,0.02762658,0.51202047,0.49824710,0.09317818,0.14981964,0.27346549,0.00000000
-3.19059530,0.90982218,0.00222751,0.02909131,0.51363684,0.51303475,0.10223434,0.16412940,0.27954848,0.00000000
-3.18459230,0.95058328,0.00219157,0.03058176,0.51366578,0.52852882,0.11257967,0.17958961,0.28521645,0.00000000
-3.17858929,0.99378589,0.00217115,0.03208894,0.51218395,0.54481679,0.12432595,0.19618810,0.29044913,0.00000000
-3.17258629,1.03950149,0.00216810,0.03360296,0.50928101,0.56196997,0.13757419,0.21389063,0.29522258,0.00000000
-3.16658329,1.08774783,0.00218385,0.03511320,0.50505669,0.58004032,0.15241043,0.23263967,0.29950880,0.00000000
-3.16058029,1.13848441,0.00221945,0.03660851,0.49961826,0.59905858,0.16890149,0.25235382,0.30327598,0.00000000
-3.15457729,1.19161051,0.00227551,0.03807752,0.49307850,0.61903380,0.18709098,0.27292803,0.30648927,0.00000000
-3.14857429,1.24696611,0.00235227,0.03950899,0.48555425,0.63995432,0.20699557,0.29423452,0.30911224,0.00000000
-3.14257129,1.30433550,0.00244958,0.04089222,0.47716549,0.66179012,0.22860179,0.31612458,0.31110878,0.00000000
-3.13656828,1.36345358,0.00256700,0.04221751,0.46803502,0.68449637,0.25186344,0.33843108,0.31244557,0.00000000
-3.13056528,1.42401455,0.00270379,0.04347659,0.45828860,0.70801815,0.27669979,0.36097164,0.31309479,0.00000000
-3.12456228,1.48568263,0.00285907,0.04466308,0.44805554,0.73229583,0.30299472,0.38355251,0.31303707,0.00000000
-3.11855928,1.54810433,0.00303180,0.04577290,0.43746946,0.75727109,0.33059683,0.40597278,0.31226446,0.00000000
-3.11255628,1.61092174,0.00322093,0.04680461,0.42666930,0.78289307,0.35932070,0.42802900,0.31078329,0.00000000
-3.10655328,1.67378630,0.00342542,0.04775971,0.41580022,0.80912435,0.38894930,0.44951993,0.30861666,0.00000000
-3.10055028,1.73637228,0.00364438,0.04864278,0.40501437,0.83594646,0.41923745,0.47025132,0.30580652,0.00000000
-3.09454727,1.79838962,0.00387707,0.04946160,0.39447131,0.86336460,0.44991646,0.49004046,0.30241517,0.00000000
-3.08854427,1.85959524,0.00412301,0.05022709,0.38433808,0.89141117,0.48069966,0.50872051,0.29852600,0.00000000
-3.08254127,1.91980257,0.00438201,0.05095317,0.37478866,0.92014803,0.51128887,0.52614422,0.29424345,0.00000000
-3.07653827,1.97888870,0.00465417,0.05165649,0.36600291,0.94966720,0.54138141,0.54218726,0.28969218,0.00000000
-3.07053527,2.03679886,0.00493994,0.05235610,0.35816485,0.98008975,0.57067760,0.55675069,0.28501532,0.00000000
-3.06453227,2.09354799,0.00524004,0.05307293,0.35146033,1.01156313,0.59888840,0.56976290,0.28037197,0.00000000
-3.05852926,2.14921915,0.00555547,0.05382931,0.34607407,1.04425653,0.62574296,0.58118062,0.27593389,0.00000000
-3.05252626,2.20395892,0.00588745,0.05464834,0.34218618,1.07835471,0.65099571,0.59098932,0.27188154,0.00000000
-3.04652326,2.25796972,0.00623730,0.05555325,0.33996819,1.11405010,0.67443284,0.59920281,0.26839951,0.00000000
-3.04052026,2.31149933,0.00660637,0.05656674,0.33957861,1.15153364,0.69587780,0.60586215,0.26567159,0.00000000
-3.03451726,2.36482785,0.00699595,0.05771028,0.34115830,1.19098440,0.71519566,0.61103396,0.26387548,0.00000000
-3.02851426,2.41825250,0.00740708,0.05900347,0.34482564,1.23255838,0.73229605,0.61480821,0.26317741,0.00000000
-3.02251126,2.47207076,0.00784049,0.06046334,0.35067162,1.27637688,0.74713465,0.61729547,0.26372680,0.00000000
-3.01650825,2.52656233,0.00829641,0.06210375,0.35875514,1.32251469,0.75971307,0.61862380,0.26565107,0.00000000
-3.01050525,2.58197058,0.00877451,0.06393484,0.36909848,1.37098876,0.77007713,0.61893536,0.26905088,0.00000000
-3.00450225,2.63848416,0.00927375,0.06596250,0.38168328,1.42174755,0.77831361,0.61838272,0.27399578,0.00000000
-2.99849925,2.69621935,0.00979232,0.06818794,0.39644715,1.47466178,0.78454556,0.61712508,0.28052064,0.00000000
-2.99249625,2.75520409,0.01032757,0.07060732,0.41328097,1.52951685,0.78892639,0.61532433,0.28862277,0.00000000
-2.98649325,2.81536414,0.01087602,0.07321156,0.43202730,1.58600761,0.79163296,0.61314115,0.29825996,0.00000000
-2.98049025,2.87651225,0.01143331,0.07598609,0.45247980,1.64373559,0.79285800,0.61073109,0.30934962,0.00000000
-2.97448724,2.93834090,0.01199430,0.07891089,0.47438401,1.70220947,0.79280207,0.60824084,0.32176885,0.00000000
-2.96848424,3.00041910,0.01255311,0.08196059,0.49743954,1.76084859,0.79166559,0.60580460,0.33535578,0.00000000
-2.96248124,3.06219377,0.01310327,0.08510464,0.52130365,1.81899013,0.78964109,0.60354078,0.34991195,0.00000000
-2.95647824,3.12299583,0.01363784,0.08830775,0.54559651,1.87589967,0.78690617,0.60154901,0.36520587,0.00000000
-2.95047524,3.18205124,0.01414958,0.09153038,0.56990784,1.93078517,0.78361733,0.59990751,0.38097762,0.00000000
-2.94447224,3.23849673,0.01463114,0.09472939,0.59380502,1.98281412,0.77990504,0.59867109,0.39694445,0.00000000
-2.93846923,3.29140004,0.01507526,0.09785889,0.61684247,2.03113341,0.77587018,0.59786959,0.41280720,0.00000000
-2.93246623,3.33978400,0.01547493,0.10087111,0.63857201,2.07489137,0.77158200,0.59750709,0.42825741,0.00000000
-2.92646323,3.38265378,0.01582363,0.10371747,0.65855400,2.11326122,0.76707756,0.59756173,0.44298484,0.00000000
-2.92046023,3.41902647,0.01611548,0.10634965,0.67636882,2.14546514,0.76236283,0.59798637,0.45668534,0.00000000
-2.91445723,3.44796165,0.01634539,0.10872077,0.69162836,2.17079810,0.75741510,0.59871001,0.46906857,0.00000000
-2.90845423,3.46859215,0.01650918,0.11078656,0.70398701,2.18865037,0.75218667,0.59963998,0.47986559,0.00000000
-2.90245123,3.48015341,0.01660372,0.11250648,0.71315179,2.19852784,0.74660959,0.60066493,0.48883576,0.00000000
-2.89644822,3.48201045,0.01662694,0.11384478,0.71889116,2.20006927,0.74060112,0.60165844,0.49577303,0.00000000
-2.89044522,3.47368125,0.01657790,0.11477150,0.72104207,2.19305961,0.73406962,0.60248333,0.50051107,0.00000000
-2.88444222,3.45485546,0.01645676,0.11526323,0.71951509,2.17743882,0.72692069,0.60299640,0.50292737,0.00000000
-2.87843922,3.42540769,0.01626477,0.11530379,0.71429714,2.15330568,0.71906298,0.60305345,0.50294589,0.00000000
-2.87243622,3.38540467,0.01600422,0.11488461,0.70545184,2.12091636,0.71041375,0.60251450,0.50053836,0.00000000
-2.86643322,3.33510606,0.01567832,0.11400496,0.69311745,2.08067778,0.70090364,0.60124896,0.49572413,0.00000000
-2.86043022,3.27495879,0.01529113,0.11267190,0.67750226,2.03313603,0.69048059,0.59914040,0.48856856,0.00000000
-2.85442721,3.20558513,0.01484743,0.11090003,0.65887786,1.97896015,0.67911286,0.59609103,0.47918012,0.00000000
-2.84842421,3.12776505,0.01435262,0.10871100,0.63757045,1.91892217,0.66679084,0.59202532,0.46770627,0.00000000
-2.84242121,3.04241359,0.01381257,0.10613284,0.61395041,1.85387412,0.65352792,0.58689287,0.45432833,0.00000000
-2.83641821,2.95055418,0.01323352,0.10319910,0.58842089,1.78472301,0.63936017,0.58067018,0.43925551,0.00000000
-2.83041521,2.85328911,0.01262192,0.09994788,0.56140560,1.71240486,0.62434522,0.57336142,0.42271851,0.00000000
-2.82441221,2.75176832,0.01198436,0.09642075,0.53333636,1.63785879,0.60856019,0.56499794,0.40496265,0.00000000
-2.81840920,2.64715775,0.01132742,0.09266165,0.50464108,1.56200235,0.59209907,0.55563670,0.38624117,0.00000000
-2.81240620,2.54060865,0.01065760,0.08871576,0.47573236,1.48570887,0.57506956,0.54535761,0.36680855,0.00000000
-2.80640320,2.43322887,0.00998122,0.08462844,0.44699733,1.40978777,0.55758973,0.53425991,0.34691444,0.00000000
-2.80040020,2.32605739,0.00930432,0.08044420,0.41878902,1.33496851,0.53978453,0.52245786,0.32679810,0.00000000
-2.79439720,2.22004284,0.00863263,0.07620580,0.39141948,1.26188856,0.52178256,0.51007585,0.30668369,0.00000000
-2.78839420,2.11602687,0.00797146,0.07195356,0.36515487,1.19108579,0.50371308,0.49724337,0.28677647,0.00000000
-2.78239120,2.01473272,0.00732572,0.06772467,0.34021261,1.12299514,0.48570353,0.48408994,0.26725992,0.00000000
-2.77638819,1.91675942,0.00669981,0.06355279,0.31676054,1.05794972,0.46787774,0.47074048,0.24829388,0.00000000
-2.77038519,1.82258149,0.00609763,0.05946776,0.29491806,0.99618579,0.45035478,0.45731127,0.23001365,0.00000000
-2.76438219,1.73255400,0.00552254,0.05549548,0.27475895,0.93785119,0.43324870,0.44390685,0.21252998,0.00000000
-2.75837919,1.64692260,0.00497739,0.05165791,0.25631587,0.88301674,0.41666899,0.43061791,0.19592992,0.00000000
-2.75237619,1.56583779,0.00446447,0.04797326,0.23958597,0.83168983,0.40072192,0.41752044,0.18027828,0.00000000
-2.74637319,1.48937271,0.00398557,0.04445619,0.22453746,0.78382943,0.38551255,0.40467618,0.16561974,0.00000000
-2.74037019,1.41754352,0.00354196,0.04111820,0.21111684,0.73936192,0.37114736,0.39213417,0.15198133,0.00000000
-2.73436718,1.35033127,0.00313445,0.03796798,0.19925629,0.69819678,0.35773733,0.37993352,0.13937514,0.00000000
-2.72836418,1.28770429,0.00276339,0.03501188,0.18888098,0.66024168,0.34540120,0.36810706,0.12780123,0.00000000
-2.72236118,1.22963990,0.00242876,0.03225430,0.17991599,0.62541614,0.33426881,0.35668564,0.11725044,0.00000000
-2.71635818,1.17614444,0.00213018,0.02969813,0.17229253,0.59366335,0.32448405,0.34570281,0.10770712,0.00000000
-2.71035518,1.12727053,0.00186699,0.02734512,0.16595319,0.56495961,0.31620733,0.33519950,0.09915151,0.00000000
-2.70435218,1.08313080,0.00163825,0.02519622,0.16085606,0.53932115,0.30961715,0.32522838,0.09156192,0.00000000
-2.69834917,1.04390722,0.00144286,0.02325183,0.15697757,0.51680804,0.30491050,0.31585754,0.08491634,0.00000000
-2.69234617,1.00985553,0.00127953,0.02151203,0.15431388,0.49752508,0.30230192,0.30717312,0.07919374,0.00000000
-2.68634317,0.98130435,0.00114691,0.01997666,0.15288094,0.48161977,0.30202094,0.29928076,0.07437482,0.00000000
-2.68034017,0.95864893,0.00104353,0.01864536,0.15271299,0.46927736,0.30430783,0.29230558,0.07044228,0.00000000
-2.67433717,0.94233951,0.00096789,0.01751757,0.15385987,0.46071330,0.30940752,0.28639051,0.06738067,0.00000000
-2.66833417,0.93286471,0.00091847,0.01659239,0.15638300,0.45616335,0.31756181,0.28169315,0.06517580,0.00000000
-2.66233117,0.93073057,0.00089374,0.01586843,0.16035036,0.45587184,0.32899996,0.27838100,0.06381386,0.00000000
-2.65632816,0.93643590,0.00089215,0.01534362,0.16583066,0.46007844,0.34392798,0.27662538,0.06328016,0.00000000
-2.65032516,0.95044509,0.00091213,0.01501496,0.17288695,0.46900416,0.36251687,0.27659413,0.06355774,0.00000000
-2.64432216,0.97315955,0.00095211,0.01487823,0.18156996,0.48283702,0.38489037,0.27844358,0.06462587,0.00000000
-2.63831916,1.00488901,0.00101049,0.01492780,0.19191152,0.50171811,0.41111271,0.28231003,0.06645858,0.00000000
-2.63231616,1.04582406,0.00108560,0.01515636,0.20391833,0.52572871,0.44117700,0.28830118,0.06902321,0.00000000
-2.62631316,1.09601149,0.00117574,0.01555474,0.21756646,0.55487898,0.47499489,0.29648799,0.07227928,0.00000000
-2.62031016,1.15533360,0.00127915,0.01611179,0.23279685,0.58909898,0.51238813,0.30689738,0.07617754,0.00000000
-2.61430715,1.22349284,0.00139400,0.01681427,0.24951208,0.62823230,0.55308277,0.31950621,0.08065953,0.00000000
-2.60830415,1.30000275,0.00151839,0.01764692,0.26757470,0.67203301,0.59670636,0.33423683,0.08565741,0.00000000
-2.60230115,1.38418625,0.00165042,0.01859254,0.28680719,0.72016600,0.64278885,0.35095466,0.09109448,0.00000000
-2.59629815,1.47518143,0.00178814,0.01963221,0.30699373,0.77221101,0.69076722,0.36946792,0.09688605,0.00000000
-2.59029515,1.57195537,0.00192966,0.02074559,0.32788377,0.82767022,0.73999428,0.38952963,0.10294085,0.00000000
-2.58429215,1.67332566,0.00207318,0.02191133,0.34919733,0.88597939,0.78975133,0.41084199,0.10916301,0.00000000
-2.57828914,1.77798888,0.00221704,0.02310752,0.37063183,0.94652204,0.83926458,0.43306304,0.11545427,0.00000000
-2.57228614,1.88455539,0.00235986,0.02431226,0.39187034,1.00864621,0.88772477,0.45581529,0.12171674,0.00000000
-2.56628314,1.99158882,0.00250058,0.02550422,0.41259076,1.07168310,0.93430943,0.47869614,0.12785565,0.00000000
-2.56028014,2.09764874,0.00263857,0.02666327,0.43247569,1.13496686,0.97820685,0.50128966,0.13378243,0.00000000
-2.55427714,2.20133480,0.00277378,0.02777108,0.45122248,1.19785453,1.01864080,0.52317919,0.13941759,0.00000000
-2.54827414,2.30133013,0.00290680,0.02881167,0.46855305,1.25974527,1.05489509,0.54396024,0.14469349,0.00000000
-2.54227114,2.39644223,0.00303901,0.02977196,0.48422306,1.32009800,1.08633664,0.56325321,0.14955684,0.00000000
-2.53626813,2.48563934,0.00317265,0.03064214,0.49802996,1.37844649,1.11243625,0.58071520,0.15397075,0.00000000
-2.53026513,2.56808053,0.00331095,0.03141606,0.50981957,1.43441135,1.13278594,0.59605051,0.15791620,0.00000000
-2.52426213,2.64313830,0.00345819,0.03209136,0.51949088,1.48770821,1.14711207,0.60901935,0.16139300,0.00000000
-2.51825913,2.71041245,0.00361974,0.03266955,0.52699892,1.53815178,1.15528373,0.61944431,0.16441997,0.00000000
-2.51225613,2.76973481,0.00380213,0.03315592,0.53235547,1.58565568,1.15731578,0.62721431,0.16703453,0.00000000
-2.50625313,2.82116471,0.00401303,0.03355930,0.53562772,1.63022819,1.15336665,0.63228602,0.16929157,0.00000000
-2.50025013,2.86497554,0.00426123,0.03389172,0.53693495,1.67196416,1.14373080,0.63468262,0.17126167,0.00000000
-2.49424712,2.90163346,0.00455658,0.03416791,0.53644333,1.71103371,1.12882648,0.63449001,0.17302876,0.00000000
-2.48824412,2.93176929,0.00490986,0.03440469,0.53435930,1.74766843,1.10917913,0.63185093,0.17468738,0.00000000
-2.48224112,2.95614544,0.00533265,0.03462037,0.53092167,1.78214590,1.08540147,0.62695705,0.17633944,0.00000000
-2.47623812,2.97561955,0.00583712,0.03483398,0.52639295,1.81477347,1.05817111,0.62003976,0.17809090,0.00000000
-2.47023512,2.99110667,0.00643578,0.03506456,0.52105031,1.84587215,1.02820679,0.61135999,0.18004823,0.00000000
-2.46423212,3.00354208,0.00714122,0.03533045,0.51517648,1.87576149,0.99624424,0.60119766,0.18231495,0.00000000
-2.45822911,3.01384619,0.00796574,0.03564857,0.50905096,1.90474620,0.96301277,0.58984127,0.18498824,0.00000000
-2.45222611,3.02289318,0.00892100,0.03603382,0.50294194,1.93310489,0.92921350,0.57757805,0.18815589,0.00000000
-2.44622311,3.03148432,0.01001761,0.03649849,0.49709907,1.96108148,0.89550002,0.56468518,0.19189341,0.00000000
-2.44022011,3.04032677,0.01126471,0.03705180,0.49174731,1.98887926,0.86246204,0.55142224,0.19626168,0.00000000
-2.43421711,3.05001817,0.01266952,0.03769956,0.48708191,2.01665750,0.83061261,0.53802525,0.20130494,0.00000000
-2.42821411,3.06103686,0.01423688,0.03844391,0.48326466,2.04453042,0.80037898,0.52470230,0.20704921,0.00000000
-2.42221111,3.07373726,0.01596888,0.03928322,0.48042124,2.07256790,0.77209721,0.51163079,0.21350125,0.00000000
-2.41620810,3.08834977,0.01786437,0.04021200,0.47863971,2.10079752,0.74601029,0.49895620,0.22064790,0.00000000
-2.41020510,3.10498414,0.01991869,0.04122108,0.47796995,2.12920719,0.72226963,0.48679220,0.22845592,0.00000000
-2.40420210,3.12363536,0.02212336,0.04229776,0.47842401,2.15774781,0.70093929,0.47522181,0.23687219,0.00000000
-2.39819910,3.14419101,0.02446585,0.04342612,0.47997717,2.18633545,0.68200269,0.46429951,0.24582434,0.00000000
-2.39219610,3.16643926,0.02692954,0.04458738,0.48256956,2.21485259,0.66537107,0.45405379,0.25522179,0.00000000
-2.38619310,3.19007670,0.02949369,0.04576039,0.48610841,2.24314821,0.65089330,0.44449016,0.26495708,0.00000000
-2.38019010,3.21471566,0.03213361,0.04692212,0.49047066,2.27103680,0.63836651,0.43559414,0.27490760,0.00000000
-2.37418709,3.23989080,0.03482094,0.04804828,0.49550597,2.29829624,0.62754707,0.42733428,0.28493759,0.00000000
-2.36818409,3.26506515,0.03752409,0.04911385,0.50104019,2.32466521,0.61816158,0.41966496,0.29490050,0.00000000
-2.36218109,3.28963593,0.04020878,0.05009382,0.50687913,2.34984050,0.60991752,0.41252898,0.30464160,0.00000000
-2.35617809,3.31294075,0.04283876,0.05096375,0.51281272,2.37347493,0.60251336,0.40585986,0.31400095,0.00000000
-2.35017509,3.33426496,0.04537661,0.05170051,0.51861965,2.39517666,0.59564800,0.39958405,0.32281645,0.00000000
-2.34417209,3.35285084,0.04778465,0.05228284,0.52407229,2.41451061,0.58902927,0.39362288,0.33092731,0.00000000
-2.33816908,3.36790934,0.05002593,0.05269200,0.52894205,2.43100264,0.58238163,0.38789460,0.33817749,0.00000000
-2.33216608,3.37863497,0.05206525,0.05291232,0.53300505,2.44414698,0.57545290,0.38231635,0.34441935,0.00000000
-2.32616308,3.38422406,0.05387014,0.05293166,0.53604799,2.45341725,0.56802002,0.37680628,0.34951725,0.00000000
-2.32016008,3.38389645,0.05541194,0.05274190,0.53787414,2.45828111,0.55989380,0.37128582,0.35335112,0.00000000
-2.31415708,3.37692032,0.05666664,0.05233916,0.53830935,2.45821826,0.55092271,0.36568200,0.35581981,0.00000000
-2.30815408,3.36263943,0.05761576,0.05172414,0.53720771,2.45274137,0.54099563,0.35992998,0.35684420,0.00000000
-2.30215108,3.34050183,0.05824699,0.05090213,0.53445694,2.44141905,0.53004355,0.35397550,0.35636986,0.00000000
-2.29614807,3.31008873,0.05855471,0.04988310,0.52998304,2.42389992,0.51804022,0.34777727,0.35436924,0.00000000
-2.29014507,3.27114224,0.05854031,0.04868152,0.52375417,2.39993644,0.50500173,0.34130910,0.35084329,0.00000000
-2.28414207,3.22359010,0.05821227,0.04731620,0.51578354,2.36940740,0.49098499,0.33456163,0.34582234,0.00000000
-2.27813907,3.16756623,0.05758606,0.04580988,0.50613105,2.33233753,0.47608522,0.32754358,0.33936628,0.00000000
-2.27213607,3.10342532,0.05668379,0.04418889,0.49490377,2.28891308,0.46043242,0.32028226,0.33156397,0.00000000
-2.26613307,3.03175042,0.05553367,0.04248256,0.48225499,2.23949218,0.44418698,0.31282335,0.32253182,0.00000000
-2.26013007,2.95335253,0.05416924,0.04072271,0.46838192,2.18460911,0.42753451,0.30522984,0.31241168,0.00000000
-2.25412706,2.86926160,0.05262849,0.03894298,0.45352212,2.12497184,0.41068007,0.29758020,0.30136791,0.00000000
-2.24812406,2.78070889,0.05095276,0.03717817,0.43794860,2.06145254,0.39384189,0.28996561,0.28958394,0.00000000
-2.24212106,2.68910084,0.04918569,0.03546355,0.42196389,1.99507108,0.37724501,0.28248666,0.27725815,0.00000000
-2.23611806,2.59598534,0.04737189,0.03383421,0.40589318,1.92697202,0.36111477,0.27524933,0.26459945,0.00000000
-2.23011506,2.50301144,0.04555586,0.03232432,0.39007668,1.85839567,0.34567053,0.26836076,0.25182255,0.00000000
-2.22411206,2.41188384,0.04378071,0.03096654,0.37486154,1.79064441,0.33111976,0.26192464,0.23914305,0.00000000
-2.21810905,2.32431409,0.04208709,0.02979134,0.36059345,1.72504537,0.31765280,0.25603687,0.22677256,0.00000000
-2.21210605,2.24197012,0.04051219,0.02882649,0.34760818,1.66291102,0.30543817,0.25078127,0.21491403,0.00000000
-2.20610305,2.16642613,0.03908885,0.02809645,0.33622335,1.60549907,0.29461885,0.24622598,0.20375723,0.00000000
-2.20010005,2.09911470,0.03784489,0.02762196,0.32673048,1.55397331,0.28530937,0.24242031,0.19347476,0.00000000
-2.19409705,2.04128286,0.03680254,0.02741954,0.31938763,1.50936681,0.27759391,0.23939257,0.18421840,0.00000000
-2.18809405,1.99395367,0.03597817,0.02750119,0.31441273,1.47254883,0.27152527,0.23714867,0.17611616,0.00000000
-2.18209105,1.95789459,0.03538207,0.02787399,0.31197770,1.44419662,0.26712471,0.23567171,0.16926986,0.00000000
-2.17608804,1.93359367,0.03501852,0.02853994,0.31220352,1.42477309,0.26438262,0.23492253,0.16375332,0.00000000
-2.17008504,1.92124420,0.03488599,0.02949566,0.31515631,1.41451110,0.26325986,0.23484112,0.15961132,0.00000000
-2.16408204,1.92073819,0.03497748,0.03073237,0.32084452,1.41340469,0.26368971,0.23534884,0.15685908,0.00000000
-2.15807904,1.93166865,0.03528099,0.03223578,0.32921726,1.42120765,0.26558025,0.23635124,0.15548247,0.00000000
-2.15207604,1.95334049,0.03578009,0.03398616,0.34016379,1.43743919,0.26881710,0.23774151,0.15543877,0.00000000
-2.14607304,1.98478941,0.03645456,0.03595846,0.35351439,1.46139659,0.27326638,0.23940413,0.15665803,0.00000000
-2.14007004,2.02480819,0.03728107,0.03812257,0.36904239,1.49217417,0.27877781,0.24121875,0.15904489,0.00000000
-2.13406703,2.07197920,0.03823388,0.04044367,0.38646755,1.52868803,0.28518790,0.24306405,0.16248099,0.00000000
-2.12806403,2.12471231,0.03928551,0.04288269,0.40546077,1.56970569,0.29232301,0.24482137,0.16682769,0.00000000
-2.12206103,2.18128683,0.04040740,0.04539691,0.42565003,1.61387959,0.30000255,0.24637811,0.17192922,0.00000000
-2.11605803,2.23989638,0.04157055,0.04794069,0.44662763,1.65978360,0.30804190,0.24763068,0.17761618,0.00000000
-2.11005503,2.29869518,0.04274602,0.05046629,0.46795840,1.70595109,0.31625536,0.24848693,0.18370923,0.00000000
-2.10405203,2.35584476,0.04390547,0.05292482,0.48918910,1.75091385,0.32445898,0.24886804,0.19002303,0.00000000
-2.09804902,2.40955949,0.04502156,0.05526726,0.50985837,1.79324029,0.33247319,0.24870992,0.19637024,0.00000000
-2.09204602,2.45815000,0.04606834,0.05744553,0.52950747,1.83157207,0.34012540,0.24796396,0.20256565,0.00000000
-2.08604302,2.50006306,0.04702153,0.05941367,0.54769105,1.86465802,0.34725244,0.24659732,0.20843014,0.00000000
-2.08004002,2.53391716,0.04785879,0.06112891,0.56398812,1.89138435,0.35370281,0.24459271,0.21379461,0.00000000
-2.07403702,2.55853256,0.04855997,0.06255275,0.57801241,1.91080035,0.35933878,0.24194780,0.21850361,0.00000000
-2.06803402,2.57295538,0.04910723,0.06365201,0.58942214,1.92213888,0.36403830,0.23867430,0.22241867,0.00000000
-2.06203102,2.57647492,0.04948527,0.06439969,0.59792866,1.92483105,0.36769661,0.23479675,0.22542121,0.00000000
-2.05602801,2.56863402,0.04968141,0.06477571,0.60330374,1.91851489,0.37022761,0.23035119,0.22741491,0.00000000
-2.05002501,2.54923222,0.04968575,0.06476746,0.60538507,1.90303782,0.37156485,0.22538368,0.22832759,0.00000000
-2.04402201,2.51832198,0.04949129,0.06437013,0.60408001,1.87845306,0.37166224,0.21994888,0.22811233,0.00000000
-2.03801901,2.47619816,0.04909395,0.06358683,0.59936725,1.84501020,0.37049432,0.21410860,0.22674806,0.00000000
-2.03201601,2.42338144,0.04849272,0.06242849,0.59129632,1.80314068,0.36805616,0.20793052,0.22423944,0.00000000
-2.02601301,2.36059647,0.04768962,0.06091346,0.57998514,1.75343861,0.36436289,0.20148699,0.22061600,0.00000000
-2.02001001,2.28874561,0.04668974,0.05906695,0.56561550,1.69663794,0.35944887,0.19485406,0.21593078,0.00000000
-2.01400700,2.20887948,0.04550116,0.05692027,0.54842686,1.63358701,0.35336647,0.18811073,0.21025833,0.00000000
-2.00800400,2.12216530,0.04413482,0.05450990,0.52870857,1.56522126,0.34618468,0.18133837,0.20369226,0.00000000
-2.00200100,2.02985440,0.04260440,0.05187639,0.50679105,1.49253540,0.33798738,0.17462033,0.19634240,0.00000000
-1.99599800,1.93324988,0.04092606,0.04906325,0.48303600,1.41655588,0.32887154,0.16804183,0.18833166,0.00000000
-1.98999500,1.83367559,0.03911810,0.04611577,0.45782629,1.33831471,0.31894521,0.16168988,0.17979278,0.00000000
-1.98399200,1.73244721,0.03720066,0.04307981,0.43155584,1.25882529,0.30832558,0.15565340,0.17086499,0.00000000
-1.97798899,1.63084643,0.03519528,0.04000074,0.40461970,1.17906109,0.29713695,0.15002332,0.16169069,0.00000000
-1.97198599,1.53009847,0.03312445,0.03692234,0.37740497,1.09993753,0.28550883,0.14489268,0.15241238,0.00000000
-1.96598299,1.43135351,0.03101115,0.03388598,0.35028248,1.02229739,0.27357402,0.14035663,0.14316968,0.00000000
-1.95997999,1.33567206,0.02887831,0.03092983,0.32359976,0.94689995,0.26146692,0.13651223,0.13409678,0.00000000
-1.95397699,1.24401418,0.02674839,0.02808826,0.29767528,0.87441366,0.24932178,0.13345801,0.12532014,0.00000000
-1.94797399,1.15723232,0.02464290,0.02539148,0.27279398,0.80541226,0.23727116,0.13129319,0.11695654,0.00000000
-1.94197099,1.07606735,0.02258196,0.02286528,0.24920433,0.74037389,0.22544440,0.13011657,0.10911157,0.00000000
-1.93596798,1.00114739,0.02058397,0.02053097,0.22711660,0.67968291,0.21396619,0.13002488,0.10187842,0.00000000
-1.92996498,0.93298868,0.01866529,0.01840548,0.20670244,0.62363373,0.20295513,0.13111091,0.09533697,0.00000000
-1.92396198,0.87199821,0.01684003,0.01650154,0.18809544,0.57243627,0.19252232,0.13346105,0.08955331,0.00000000
-1.91795898,0.81847733,0.01511990,0.01482804,0.17139269,0.52622260,0.18276999,0.13715259,0.08457937,0.00000000
-1.91195598,0.77262606,0.01351415,0.01339041,0.15665694,0.48505403,0.17379011,0.14225071,0.08045295,0.00000000
-1.90595298,0.73454770,0.01202957,0.01219102,0.14391929,0.44892859,0.16566301,0.14880539,0.07719779,0.00000000
-1.89994997,0.70425344,0.01067056,0.01122970,0.13318220,0.41778825,0.15845610,0.15684819,0.07482400,0.00000000
-1.89394697,0.68166691,0.00943928,0.01050414,0.12442263,0.39152589,0.15222263,0.16638933,0.07332846,0.00000000
-1.88794397,0.66662859,0.00833581,0.01001036,0.11759511,0.36999163,0.14700062,0.17741505,0.07269550,0.00000000
-1.88194097,0.65890028,0.00735841,0.00974305,0.11263471,0.35299866,0.14281191,0.18988541,0.07289768,0.00000000
-1.87593797,0.65816957,0.00650371,0.00969592,0.10945979,0.34032842,0.13966154,0.20373294,0.07389670,0.00000000
-1.86993497,0.66405479,0.00576697,0.00986197,0.10797443,0.33173525,0.13753736,0.21886198,0.07564442,0.00000000
-1.86393197,0.67611034,0.00514237,0.01023363,0.10807058,0.32695049,0.13641001,0.23514904,0.07808411,0.00000000
-1.85792896,0.69383289,0.00462320,0.01080293,0.10962992,0.32568635,0.13623329,0.25244415,0.08115175,0.00000000
-1.85192596,0.71666838,0.00420210,0.01156157,0.11252543,0.32763941,0.13694493,0.27057329,0.08477751,0.00000000
