energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-5.19559780,1.24511797,0.00371672,0.00538414,0.72129133,0.48553888,0.39471539,0.06951167,0.90292548,0.00000000
-5.18959480,1.17923836,0.00347425,0.00506223,0.68506080,0.45790926,0.37420293,0.06597897,0.85654245,0.00000000
-5.18359180,1.11083849,0.00323442,0.00473971,0.64680606,0.42981765,0.35271438,0.06228711,0.80796413,0.00000000
-5.17758879,1.04065143,0.00299774,0.00441818,0.60701147,0.40148469,0.33050712,0.05848156,0.75776538,0.00000000
-5.17158579,0.96947753,0.00276503,0.00409978,0.56619153,0.37316471,0.30785345,0.05461131,0.70656510,0.00000000
-5.16558279,0.89815889,0.00253732,0.00378699,0.52487481,0.34513681,0.28503227,0.05072755,0.65500695,0.00000000
-5.15957979,0.82755444,0.00231581,0.00348258,0.48358834,0.31769597,0.26232099,0.04688252,0.60374076,0.00000000
-5.15357679,0.75851690,0.00210172,0.00318949,0.44284321,0.29114470,0.23998814,0.04312828,0.55340523,0.00000000
-5.14757379,0.69187245,0.00189629,0.00291070,0.40312182,0.26578577,0.21828681,0.03951575,0.50461277,0.00000000
-5.14157079,0.62840407,0.00170065,0.00264920,0.36486740,0.24191636,0.19744923,0.03609389,0.45793694,0.00000000
-5.13556778,0.56883892,0.00151581,0.00240789,0.32847586,0.21982366,0.17768263,0.03290901,0.41390294,0.00000000
-5.12956478,0.51383997,0.00134261,0.00218952,0.29429033,0.19978229,0.15916647,0.03000437,0.37298114,0.00000000
-5.12356178,0.46400188,0.00118166,0.00199670,0.26259811,0.18205323,0.14205095,0.02741994,0.33558377,0.00000000
-5.11755878,0.41985067,0.00103340,0.00183185,0.23363013,0.16688442,0.12645676,0.02519227,0.30206432,0.00000000
-5.11155578,0.38184666,0.00089799,0.00169723,0.20756240,0.15451245,0.11247596,0.02335461,0.27271947,0.00000000
-5.10555278,0.35039006,0.00077541,0.00159490,0.18451925,0.14516538,0.10017367,0.02193702,0.24779292,0.00000000
-5.09954977,0.32582827,0.00066545,0.00152677,0.16457791,0.13906607,0.08959053,0.02096660,0.22748058,0.00000000
-5.09354677,0.30846402,0.00056769,0.00149460,0.14777394,0.13643578,0.08074551,0.02046769,0.21193657,0.00000000
-5.08754377,0.29856368,0.00048160,0.00150003,0.13410713,0.13749754,0.07363900,0.02046199,0.20127938,0.00000000
-5.08154077,0.29636467,0.00040650,0.00154453,0.12354741,0.14247899,0.06825583,0.02096869,0.19559774,0.00000000
-5.07553777,0.30208163,0.00034164,0.00162947,0.11604059,0.15161437,0.06456816,0.02200440,0.19495566,0.00000000
-5.06953477,0.31591050,0.00028621,0.00175604,0.11151338,0.16514529,0.06253804,0.02358295,0.19939641,0.00000000
-5.06353177,0.33803052,0.00023937,0.00192528,0.10987782,0.18332012,0.06211956,0.02571514,0.20894513,0.00000000
-5.05752876,0.36860367,0.00020025,0.00213801,0.11103479,0.20639198,0.06326048,0.02840824,0.22361007,0.00000000
-5.05152576,0.40777192,0.00016803,0.00239477,0.11487664,0.23461506,0.06590353,0.03166553,0.24338244,0.00000000
-5.04552276,0.45565227,0.00014189,0.00269583,0.12128913,0.26823960,0.06998713,0.03548560,0.26823512,0.00000000
-5.03951976,0.51233014,0.00012107,0.00304107,0.13015260,0.30750545,0.07544588,0.03986184,0.29812041,0.00000000
-5.03351676,0.57785152,0.00010485,0.00342999,0.14134268,0.35263455,0.08221076,0.04478176,0.33296722,0.00000000
-5.02751376,0.65221458,0.00009259,0.00386160,0.15473069,0.40382251,0.09020919,0.05022660,0.37267809,0.00000000
-5.02151076,0.73536129,0.00008368,0.00433445,0.17018399,0.46122976,0.09936507,0.05617090,0.41712638,0.00000000
-5.01550775,0.82716980,0.00007760,0.00484653,0.18756631,0.52497245,0.10959892,0.06258247,0.46615409,0.00000000
-5.00950475,0.92744803,0.00007388,0.00539538,0.20673848,0.59511366,0.12082821,0.06942245,0.51957058,0.00000000
-5.00350175,1.03592900,0.00007211,0.00597798,0.22755937,0.67165514,0.13296784,0.07664569,0.57715237,0.00000000
-4.99749875,1.15226829,0.00007192,0.00659090,0.24988736,0.75452990,0.14593102,0.08420150,0.63864425,0.00000000
-4.99149575,1.27604365,0.00007303,0.00723032,0.27358210,0.84359612,0.15963022,0.09203452,0.70376165,0.00000000
-4.98549275,1.40675692,0.00007516,0.00789210,0.29850665,0.93863238,0.17397844,0.10008592,0.77219408,0.00000000
-4.97948974,1.54383790,0.00007812,0.00857193,0.32452972,1.03933451,0.18889055,0.10829481,0.84360948,0.00000000
-4.97348674,1.68664985,0.00008174,0.00926540,0.35152786,1.14531404,0.20428458,0.11659965,0.91765906,0.00000000
-4.96748374,1.83449620,0.00008588,0.00996818,0.37938744,1.25609833,0.22008285,0.12493987,0.99398226,0.00000000
-4.96148074,1.98662776,0.00009045,0.01067611,0.40800597,1.37113231,0.23621293,0.13325723,1.07221122,0.00000000
-4.95547774,2.14224990,0.00009541,0.01138533,0.43729280,1.48978162,0.25260802,0.14149725,1.15197452,0.00000000
-4.94947474,2.30052902,0.00010071,0.01209242,0.46716873,1.61133709,0.26920687,0.14961019,1.23289950,0.00000000
-4.94347174,2.46059794,0.00010638,0.01279448,0.49756458,1.73502038,0.28595312,0.15755191,1.31461303,0.00000000
-4.93746873,2.62155965,0.00011244,0.01348918,0.52841853,1.85999049,0.30279395,0.16528428,1.39674049,0.00000000
-4.93146573,2.78248960,0.00011897,0.01417484,0.55967241,1.98535122,0.31967811,0.17277518,1.47890291,0.00000000
-4.92546273,2.94243616,0.00012605,0.01485044,0.59126685,2.11015925,0.33655344,0.17999818,1.56071243,0.00000000
-4.91945973,3.10042002,0.00013381,0.01551558,0.62313579,2.23343287,0.35336397,0.18693182,1.64176652,0.00000000
-4.91345673,3.25543279,0.00014238,0.01617048,0.65520046,2.35416145,0.37004688,0.19355861,1.72164137,0.00000000
-4.90745373,3.40643556,0.00015192,0.01681587,0.68736340,2.47131555,0.38652936,0.19986376,1.79988522,0.00000000
-4.90145073,3.55235849,0.00016262,0.01745297,0.71950282,2.58385785,0.40272590,0.20583386,1.87601239,0.00000000
-4.89544772,3.69210211,0.00017466,0.01808330,0.75146797,2.69075495,0.41853603,0.21145553,1.94949878,0.00000000
-4.88944472,3.82454145,0.00018825,0.01870866,0.78307572,2.79099019,0.43384291,0.21671413,2.01977969,0.00000000
-4.88344172,3.94853354,0.00020358,0.01933097,0.81410895,2.88357748,0.44851287,0.22159280,2.08625061,0.00000000
-4.87743872,4.06292917,0.00022087,0.01995219,0.84431698,2.96757609,0.46239619,0.22607168,2.14827149,0.00000000
-4.87143572,4.16658879,0.00024030,0.02057419,0.87341817,3.04210634,0.47532909,0.23012765,2.20517488,0.00000000
-4.86543272,4.25840287,0.00026206,0.02119869,0.90110481,3.10636591,0.48713697,0.23373437,2.25627786,0.00000000
-4.85942971,4.33731588,0.00028631,0.02182717,0.92705006,3.15964633,0.49763886,0.23686286,2.30089761,0.00000000
-4.85342671,4.40235336,0.00031320,0.02246080,0.95091684,3.20134927,0.50665285,0.23948238,2.33837003,0.00000000
-4.84742371,4.45265069,0.00034282,0.02310035,0.97236807,3.23100182,0.51400227,0.24156170,2.36807057,0.00000000
-4.84142071,4.48748220,0.00037525,0.02374617,0.99107789,3.24827032,0.51952232,0.24307064,2.38943635,0.00000000
-4.83541771,4.50628897,0.00041049,0.02439811,1.00674315,3.25297168,0.52306681,0.24398166,2.40198831,0.00000000
-4.82941471,4.50870352,0.00044850,0.02505543,1.01909457,3.24508178,0.52451456,0.24427156,2.40535205,0.00000000
-4.82341171,4.49456989,0.00048918,0.02571679,1.02790690,3.22474005,0.52377515,0.24392298,2.39927638,0.00000000
-4.81740870,4.46395757,0.00053235,0.02638011,1.03300757,3.19224985,0.52079376,0.24292571,2.38364807,0.00000000
-4.81140570,4.41716807,0.00057778,0.02704254,1.03428321,3.14807424,0.51555456,0.24127767,2.35850211,0.00000000
-4.80540270,4.35473363,0.00062513,0.02770033,1.03168381,3.09282702,0.50808272,0.23898547,2.32402674,0.00000000
-4.79939970,4.27740745,0.00067400,0.02834881,1.02522426,3.02725914,0.49844482,0.23606456,2.28056261,0.00000000
-4.79339670,4.18614607,0.00072392,0.02898229,1.01498317,2.95224099,0.48674747,0.23253884,2.22859637,0.00000000
-4.78739370,4.08208430,0.00077434,0.02959403,1.00109921,2.86874093,0.47313455,0.22843998,2.16874868,0.00000000
-4.78139070,3.96650411,0.00082462,0.03017625,0.98376517,2.77780123,0.45778285,0.22380630,2.10175729,0.00000000
-4.77538769,3.84079897,0.00087410,0.03072017,0.96322020,2.68051217,0.44089665,0.21868133,2.02845621,0.00000000
-4.76938469,3.70643539,0.00092203,0.03121610,0.93974068,2.57798556,0.42270136,0.21311231,1.94975180,0.00000000
-4.76338169,3.56491371,0.00096768,0.03165358,0.91363038,2.47132880,0.40343662,0.20714854,1.86659722,0.00000000
-4.75737869,3.41772997,0.00101025,0.03202163,0.88521036,2.36162057,0.38334919,0.20083982,1.77996638,0.00000000
-4.75137569,3.26634078,0.00104899,0.03230899,0.85480930,2.24988919,0.36268603,0.19423502,1.69082859,0.00000000
-4.74537269,3.11213255,0.00108316,0.03250449,0.82275464,2.13709448,0.34168770,0.18738091,1.60012522,0.00000000
-4.73936968,2.95639649,0.00111207,0.03259738,0.78936494,2.02411359,0.32058268,0.18032131,1.50874901,0.00000000
-4.73336668,2.80030986,0.00113509,0.03257777,0.75494379,1.91173137,0.29958239,0.17309650,1.41752707,0.00000000
-4.72736368,2.64492410,0.00115171,0.03243701,0.71977535,1.80063514,0.27887746,0.16574305,1.32720779,0.00000000
-4.72136068,2.49115946,0.00116150,0.03216813,0.68412155,1.69141373,0.25863503,0.15829393,1.23845195,0.00000000
-4.71535768,2.33980575,0.00116417,0.03176615,0.64822088,1.58456040,0.23899721,0.15077888,1.15182800,0.00000000
-4.70935468,2.19152831,0.00115958,0.03122845,0.61228854,1.48047896,0.22008062,0.14322500,1.06781115,0.00000000
-4.70335168,2.04687807,0.00114770,0.03055497,0.57651768,1.37949240,0.20197687,0.13565751,0.98678587,0.00000000
-4.69734867,1.90630456,0.00112869,0.02974836,0.54108145,1.28185304,0.18475387,0.12810044,0.90905112,0.00000000
-4.69134567,1.77017044,0.00110281,0.02881407,0.50613542,1.18775362,0.16845773,0.12057744,0.83482772,0.00000000
-4.68534267,1.63876641,0.00107050,0.02776023,0.47182027,1.09733829,0.15311517,0.11311236,0.76426704,0.00000000
-4.67933967,1.51232545,0.00103230,0.02659753,0.43826416,1.01071289,0.13873612,0.10572971,0.69746044,0.00000000
-4.67333667,1.39103537,0.00098885,0.02533893,0.40558485,0.92795412,0.12531647,0.09845497,0.63444877,0.00000000
-4.66733367,1.27504919,0.00094091,0.02399931,0.37389119,0.84911694,0.11284075,0.09131459,0.57523139,0.00000000
-4.66133067,1.16449298,0.00088926,0.02259505,0.34328409,0.77424023,0.10128463,0.08433584,0.51977452,0.00000000
-4.65532766,1.05947090,0.00083477,0.02114356,0.31385673,0.70335058,0.09061715,0.07754643,0.46801834,0.00000000
-4.64932466,0.96006780,0.00077830,0.01966275,0.28569433,0.63646428,0.08080272,0.07097397,0.41988299,0.00000000
-4.64332166,0.86634965,0.00072069,0.01817054,0.25887338,0.57358791,0.07180266,0.06464533,0.37527332,0.00000000
