energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-5.66983492,37.29428440,0.49416390,0.00000000,0.04913721,0.06583413,0.16666851,0.84590583,0.39606405,35.26675152
-5.66383192,37.52861106,0.47836782,0.00000000,0.05104169,0.06325495,0.16822250,0.83479161,0.38428256,35.49175338
-5.65782891,37.67221248,0.46165812,0.00000000,0.05321842,0.06079072,0.16915743,0.82281280,0.37277826,35.62977068
-5.65182591,37.71415589,0.44417902,0.00000000,0.05568180,0.05842667,0.16945693,0.80995232,0.36156768,35.67002632
-5.64582291,37.64575271,0.42608152,0.00000000,0.05844249,0.05614954,0.16911338,0.79621154,0.35066857,35.60393310
-5.63981991,37.46077163,0.40752038,0.00000000,0.06150654,0.05394774,0.16812805,0.78160870,0.34009905,35.42530646
-5.63381691,37.15556744,0.38865128,0.00000000,0.06487455,0.05181150,0.16651114,0.76617696,0.32987680,35.13049480
-5.62781391,36.72912136,0.36962799,0.00000000,0.06854088,0.04973296,0.16428150,0.74996207,0.32001796,34.71842283
-5.62181091,36.18299215,0.35059977,0.00000000,0.07249295,0.04770614,0.16146626,0.73301990,0.31053614,34.19054733
-5.61580790,35.52118186,0.33170893,0.00000000,0.07671059,0.04572688,0.15810018,0.71541379,0.30144126,33.55072878
-5.60980490,34.74992386,0.31308857,0.00000000,0.08116570,0.04379270,0.15422485,0.69721193,0.29273858,32.80502618
-5.60380190,33.87740449,0.29486066,0.00000000,0.08582200,0.04190261,0.14988771,0.67848501,0.28442775,31.96142607
-5.59779890,32.91343252,0.27713434,0.00000000,0.09063512,0.04005689,0.14514093,0.65930401,0.27650214,31.02951950
-5.59179590,31.86907304,0.26000458,0.00000000,0.09555296,0.03825682,0.14004018,0.63973855,0.26894841,30.02014286
-5.58579290,30.75626295,0.24355124,0.00000000,0.10051634,0.03650442,0.13464338,0.61985561,0.26174642,28.94499966
-5.57978989,29.58742614,0.22783844,0.00000000,0.10546001,0.03480221,0.12900937,0.59971894,0.25486956,27.81628057
-5.57378689,28.37510480,0.21291444,0.00000000,0.11031399,0.03315296,0.12319668,0.57938903,0.24828545,26.64629807
-5.56778389,27.13162206,0.19881192,0.00000000,0.11500518,0.03155955,0.11726233,0.55892373,0.24195718,25.44715049
-5.56178089,25.86878818,0.18554867,0.00000000,0.11945918,0.03002480,0.11126082,0.53837949,0.23584482,24.23042772
-5.55577789,24.59765952,0.17312870,0.00000000,0.12360244,0.02855148,0.10524321,0.51781310,0.22990749,23.00696778
-5.54977489,23.32835592,0.16154372,0.00000000,0.12736432,0.02714224,0.09925641,0.49728390,0.22410557,21.78666995
-5.54377189,22.06993842,0.15077498,0.00000000,0.13067938,0.02579979,0.09334268,0.47685629,0.21840325,20.57836693
-5.53776888,20.83034577,0.14079531,0.00000000,0.13348941,0.02452696,0.08753934,0.45660239,0.21277119,19.38975467
-5.53176588,19.61638517,0.13157131,0.00000000,0.13574541,0.02332698,0.08187865,0.43660477,0.20718908,18.22737586
-5.52576288,18.43376977,0.12306576,0.00000000,0.13740924,0.02220371,0.07638789,0.41695886,0.20164820,17.09665032
-5.51975988,17.28719398,0.11523981,0.00000000,0.13845492,0.02116188,0.07108963,0.39777523,0.19615355,16.00194370
-5.51375688,16.18043620,0.10805527,0.00000000,0.13886954,0.02020745,0.06600206,0.37918115,0.19072578,14.94666475
-5.50775388,15.11647823,0.10147651,0.00000000,0.13865358,0.01934778,0.06113947,0.36132170,0.18540243,13.93338101
-5.50175088,14.09763119,0.09547224,0.00000000,0.13782087,0.01859193,0.05651278,0.34435997,0.18023867,12.96394315
-5.49574787,13.12565864,0.09001679,0.00000000,0.13639798,0.01795078,0.05213004,0.32847647,0.17530739,12.03960886
-5.48974487,12.20188905,0.08509112,0.00000000,0.13442308,0.01743712,0.04799699,0.31386756,0.17069846,11.16115897
-5.48374187,11.32731176,0.08068325,0.00000000,0.13194451,0.01706567,0.04411751,0.30074295,0.16651733,10.32899976
-5.47773887,10.50265249,0.07678837,0.00000000,0.12901890,0.01685287,0.04049403,0.28932211,0.16288286,9.54324778
-5.47173587,9.72842663,0.07340836,0.00000000,0.12570907,0.01681668,0.03712790,0.27982983,0.15992440,8.80379504
-5.46573287,9.00497019,0.07055099,0.00000000,0.12208184,0.01697618,0.03401953,0.27249074,0.15777824,8.11035444
-5.45972986,8.33245025,0.06822863,0.00000000,0.11820570,0.01735100,0.03116862,0.26752302,0.15658344,7.46248685
-5.45372686,7.71085790,0.06645671,0.00000000,0.11414864,0.01796072,0.02857416,0.26513147,0.15647718,6.85961228
-5.44772386,7.13998745,0.06525186,0.00000000,0.10997606,0.01882407,0.02623437,0.26549987,0.15758967,6.30100868
-5.44172086,6.61940649,0.06462986,0.00000000,0.10574905,0.01995804,0.02414662,0.26878307,0.16003891,5.78580217
-5.43571786,6.14842141,0.06460351,0.00000000,0.10152283,0.02137698,0.02230729,0.27509889,0.16392527,5.31295257
-5.42971486,5.72604256,0.06518053,0.00000000,0.09734565,0.02309159,0.02071152,0.28452013,0.16932617,4.88123810
-5.42371186,5.35095330,0.06636141,0.00000000,0.09325804,0.02510793,0.01935307,0.29706704,0.17629099,4.48924234
-5.41770885,5.02148601,0.06813765,0.00000000,0.08929240,0.02742646,0.01822405,0.31270046,0.18483648,4.13534595
-5.41170585,4.73560779,0.07049004,0.00000000,0.08547297,0.03004121,0.01731485,0.33131613,0.19494275,3.81772519
-5.40570285,4.49091747,0.07338748,0.00000000,0.08181613,0.03293898,0.01661389,0.35274034,0.20655012,3.53435799
-5.39969985,4.28465507,0.07678612,0.00000000,0.07833090,0.03609887,0.01610766,0.37672747,0.21955701,3.28303802
-5.39369685,4.11372384,0.08062900,0.00000000,0.07501975,0.03949188,0.01578064,0.40295949,0.23381901,3.06139642
-5.38769385,3.97472463,0.08484621,0.00000000,0.07187944,0.04308086,0.01561538,0.43104789,0.24914929,2.86693030
-5.38169085,3.86400158,0.08935565,0.00000000,0.06890204,0.04682078,0.01559268,0.46053809,0.26532052,2.69703676
-5.37568784,3.77769790,0.09406422,0.00000000,0.06607593,0.05065924,0.01569174,0.49091647,0.28206826,2.54905109
-5.36968484,3.71181987,0.09886966,0.00000000,0.06338685,0.05453735,0.01589055,0.52161997,0.29909584,2.42028750
-5.36368184,3.66230742,0.10366283,0.00000000,0.06081880,0.05839091,0.01616615,0.55204811,0.31608080,2.30808084
-5.35767884,3.62510880,0.10833035,0.00000000,0.05835495,0.06215192,0.01649512,0.58157727,0.33268250,2.20982794
-5.35167584,3.59625733,0.11275764,0.00000000,0.05597839,0.06575023,0.01685403,0.60957657,0.34855097,2.12302708
-5.34567284,3.57194782,0.11683214,0.00000000,0.05367283,0.06911553,0.01721990,0.63542508,0.36333647,2.04531463
-5.33966983,3.54861017,0.12044663,0.00000000,0.05142312,0.07217934,0.01757072,0.65852961,0.37669966,1.97449776
-5.33366683,3.52297808,0.12350252,0.00000000,0.04921571,0.07487710,0.01788596,0.67834239,0.38832180,1.90858246
-5.32766383,3.49215028,0.12591295,0.00000000,0.04703896,0.07715021,0.01814698,0.69437796,0.39791464,1.84579638
-5.32166083,3.45364269,0.12760563,0.00000000,0.04488341,0.07894791,0.01833754,0.70622848,0.40522969,1.78460590
-5.31565783,3.40542927,0.12852521,0.00000000,0.04274189,0.08022897,0.01844406,0.71357687,0.41006626,1.72372729
-5.30965483,3.34597055,0.12863521,0.00000000,0.04060961,0.08096308,0.01845598,0.71620709,0.41227810,1.66213178
-5.30365183,3.27422850,0.12791932,0.00000000,0.03848413,0.08113185,0.01836590,0.71401121,0.41177825,1.59904467
-5.29764882,3.18966755,0.12638210,0.00000000,0.03636534,0.08072945,0.01816972,0.70699288,0.40854187,1.53393852
-5.29164582,3.09224164,0.12404905,0.00000000,0.03425527,0.07976277,0.01786660,0.69526706,0.40260702,1.46652096
-5.28564282,2.98236801,0.12096612,0.00000000,0.03215797,0.07825114,0.01745890,0.67905617,0.39407323,1.39671756
-5.27963982,2.86088898,0.11719865,0.00000000,0.03007927,0.07622566,0.01695200,0.65868286,0.38309812,1.32465041
-5.27363682,2.72902339,0.11282986,0.00000000,0.02802651,0.07372811,0.01635398,0.63455967,0.36989210,1.25061324
-5.26763382,2.58831001,0.10795911,0.00000000,0.02600832,0.07080950,0.01567536,0.60717646,0.35471154,1.17504403
-5.26163082,2.44054535,0.10269986,0.00000000,0.02403427,0.06752845,0.01492867,0.57708598,0.33785071,1.09849610
-5.25562781,2.28771869,0.09717769,0.00000000,0.02211462,0.06394926,0.01412809,0.54488851,0.31963293,1.02160870
-5.24962481,2.13194710,0.09152832,0.00000000,0.02026001,0.06013999,0.01328899,0.51121627,0.30040135,0.94507827
-5.24362181,1.97541316,0.08589602,0.00000000,0.01848124,0.05617048,0.01242756,0.47671837,0.28050972,0.86963116
-5.23761881,1.82030788,0.08043218,0.00000000,0.01678898,0.05211050,0.01156043,0.44204702,0.26031375,0.79599895
-5.23161581,1.66878092,0.07529445,0.00000000,0.01519364,0.04802796,0.01070434,0.40784552,0.24016316,0.72489694
-5.22561281,1.52289961,0.07064632,0.00000000,0.01370518,0.04398746,0.00987584,0.37473849,0.22039495,0.65700648
-5.21960980,1.38461792,0.06665716,0.00000000,0.01233308,0.04004903,0.00909113,0.34332463,0.20132793,0.59296144
-5.21360680,1.25575566,0.06350272,0.00000000,0.01108626,0.03626714,0.00836587,0.31417212,0.18325872,0.53333901
-5.20760380,1.13798790,0.06136598,0.00000000,0.00997315,0.03269009,0.00771510,0.28781658,0.16645923,0.47865468
-5.20160080,1.03284348,0.06043825,0.00000000,0.00900175,0.02935967,0.00715326,0.26476125,0.15117549,0.42936113
-5.19559780,0.94171164,0.06092029,0.00000000,0.00817972,0.02631104,0.00669419,0.24547923,0.13762781,0.38585053
-5.18959480,0.86585471,0.06302329,0.00000000,0.00751456,0.02357293,0.00635117,0.23041696,0.12601188,0.34845947
-5.18359180,0.80642486,0.06696952,0.00000000,0.00701374,0.02116801,0.00613704,0.21999855,0.11650066,0.31747596
-5.17758879,0.76448270,0.07299229,0.00000000,0.00668482,0.01911339,0.00606426,0.21463026,0.10924677,0.29314744
-5.17158579,0.74101520,0.08133514,0.00000000,0.00653561,0.01742124,0.00614500,0.21470434,0.10438488,0.27568898
-5.16558279,0.73695088,0.09224993,0.00000000,0.00657422,0.01609937,0.00639115,0.22060173,0.10203402,0.26529090
-5.15957979,0.75317005,0.10599368,0.00000000,0.00680908,0.01515193,0.00681429,0.23269295,0.10229937,0.26212498
-5.15357679,0.79050855,0.12282404,0.00000000,0.00724885,0.01457994,0.00742569,0.25133670,0.10527334,0.26634852
-5.14757379,0.84975371,0.14299338,0.00000000,0.00790232,0.01438176,0.00823610,0.27687604,0.11103574,0.27810596
-5.14157079,0.93163182,0.16674136,0.00000000,0.00877818,0.01455346,0.00925559,0.30963166,0.11965293,0.29752758
-5.13556778,1.03678705,0.19428633,0.00000000,0.00988463,0.01508909,0.01049327,0.34989259,0.13117604,0.32472513
-5.12956478,1.16575232,0.22581551,0.00000000,0.01122904,0.01598073,0.01195694,0.39790443,0.14563807,0.35978472
-5.12356178,1.31891330,0.26147450,0.00000000,0.01281744,0.01721856,0.01365277,0.45385555,0.16305030,0.40275696
-5.11755878,1.49646719,0.30135639,0.00000000,0.01465397,0.01879072,0.01558486,0.51786190,0.18339800,0.45364512
-5.11155578,1.69837867,0.34549095,0.00000000,0.01674031,0.02068315,0.01775488,0.58995117,0.20663589,0.51239175
-5.10555278,1.92433537,0.39383461,0.00000000,0.01907515,0.02287947,0.02016169,0.67004726,0.23268353,0.57886480
-5.09954977,2.17370613,0.44626166,0.00000000,0.02165356,0.02536072,0.02280101,0.75795595,0.26142118,0.65284391
-5.09354677,2.44550463,0.50255737,0.00000000,0.02446660,0.02810531,0.02566521,0.85335297,0.29268630,0.73400797
-5.08754377,2.73836174,0.56241360,0.00000000,0.02750086,0.03108892,0.02874313,0.95577513,0.32627131,0.82192488
-5.08154077,3.05050886,0.62542740,0.00000000,0.03073824,0.03428464,0.03202009,1.06461577,0.36192265,0.91604436
-5.07553777,3.37977488,0.69110306,0.00000000,0.03415588,0.03766313,0.03547799,1.17912491,0.39934161,1.01569457
-5.06953477,3.72359805,0.75885779,0.00000000,0.03772620,0.04119303,0.03909555,1.29841487,0.43818702,1.12008326
-5.06353177,4.07905398,0.82803119,0.00000000,0.04141724,0.04484147,0.04284876,1.42147144,0.47807988,1.22830363
-5.05752876,4.44289964,0.89789849,0.00000000,0.04519317,0.04857473,0.04671130,1.54717069,0.51860990,1.33934532
-5.05152576,4.81163257,0.96768708,0.00000000,0.04901495,0.05235903,0.05065522,1.67430092,0.55934384,1.45211012
-5.04552276,5.18156380,1.03659596,0.00000000,0.05284126,0.05616142,0.05465164,1.80158929,0.59983533,1.56543231
-5.03951976,5.54890165,1.10381748,0.00000000,0.05662956,0.05995069,0.05867143,1.92773199,0.63963581,1.67810275
-5.03351676,5.90984338,1.16856031,0.00000000,0.06033726,0.06369828,0.06268599,2.05142689,0.67830618,1.78889595
-5.02751376,6.26067084,1.23007288,0.00000000,0.06392297,0.06737913,0.06666789,2.17140726,0.71542863,1.89659907
-5.02151076,6.59784592,1.28766622,0.00000000,0.06734779,0.07097245,0.07059152,2.28647517,0.75061805,2.00004158
-5.01550775,6.91810159,1.34073498,0.00000000,0.07057657,0.07446225,0.07443355,2.39553290,0.78353255,2.09812442
-5.00950475,7.21852436,1.38877590,0.00000000,0.07357903,0.07783771,0.07817324,2.49761109,0.81388253,2.18984726
-5.00350175,7.49662437,1.43140260,0.00000000,0.07633080,0.08109334,0.08179265,2.59189230,0.84143783,2.27433277
-4.99749875,7.75039005,1.46835618,0.00000000,0.07881420,0.08422875,0.08527659,2.67772884,0.86603267,2.35084682
-4.99149575,7.97832478,1.49951084,0.00000000,0.08101883,0.08724828,0.08861244,2.75465422,0.88756800,2.41881374
-4.98549275,8.17946425,1.52487456,0.00000000,0.08294180,0.09016030,0.09178981,2.82238763,0.90601134,2.47782600
-4.97948974,8.35337397,1.54458451,0.00000000,0.08458775,0.09297630,0.09480007,2.88083151,0.92139395,2.52764811
-4.97348674,8.50012750,1.55889765,0.00000000,0.08596852,0.09570978,0.09763584,2.93006239,0.93380557,2.56821446
-4.96748374,8.62026690,1.56817687,0.00000000,0.08710255,0.09837503,0.10029034,2.97031561,0.94338705,2.59962158
-4.96148074,8.71474790,1.57287339,0.00000000,0.08801397,0.10098579,0.10275694,3.00196489,0.95032119,2.62211522
-4.95547774,8.78487280,1.57350631,0.00000000,0.08873151,0.10355402,0.10502857,3.02549784,0.95482237,2.63607297
-4.94947474,8.83221484,1.57064027,0.00000000,0.08928718,0.10608865,0.10709748,3.04148876,0.95712542,2.64198341
-4.94347174,8.85853792,1.56486233,0.00000000,0.08971484,0.10859460,0.10895498,3.05057013,0.95747433,2.64042292
-4.93746873,8.86571582,1.55675897,0.00000000,0.09004869,0.11107191,0.11059153,3.05340421,0.95611139,2.63203108
-4.93146573,8.85565477,1.54689447,0.00000000,0.09032176,0.11351527,0.11199698,3.05065607,0.95326727,2.61748608
-4.92546273,8.83022289,1.53579135,0.00000000,0.09056448,0.11591376,0.11316106,3.04296939,0.94915237,2.59748105
-4.91945973,8.79118959,1.52391376,0.00000000,0.09080333,0.11825104,0.11407405,3.03094586,0.94395004,2.57270235
-4.91345673,8.74017737,1.51165444,0.00000000,0.09105970,0.12050580,0.11472771,3.01512908,0.93781171,2.54381078
-4.90745373,8.67862739,1.49932549,0.00000000,0.09134896,0.12265257,0.11511624,2.99599352,0.93085416,2.51142617
-4.90145073,8.60777992,1.48715339,0.00000000,0.09167980,0.12466281,0.11523743,2.97393855,0.92315902,2.47611602
-4.89544772,8.52866937,1.47527805,0.00000000,0.09205385,0.12650618,0.11509373,2.94928778,0.91477424,2.43838818
-4.88944472,8.44213328,1.46375588,0.00000000,0.09246558,0.12815207,0.11469331,2.92229311,0.90571752,2.39868786
-4.88344172,8.34883368,1.45256634,0.00000000,0.09290253,0.12957108,0.11405098,2.89314315,0.89598133,2.35739842
-4.87743872,8.24928875,1.44162169,0.00000000,0.09334583,0.13073656,0.11318889,2.86197514,0.88553919,2.31484578
-4.87143572,8.14391224,1.43077923,0.00000000,0.09377091,0.13162603,0.11213700,2.82888954,0.87435275,2.27130578
-4.86543272,8.03305778,1.41985528,0.00000000,0.09414856,0.13222243,0.11093321,2.79396632,0.86237945,2.22701371
-4.85942971,7.91706507,1.40864045,0.00000000,0.09444607,0.13251508,0.10962321,2.75728182,0.84958004,2.18217533
-4.85342671,7.79630498,1.39691517,0.00000000,0.09462859,0.13250041,0.10825988,2.71892533,0.83592587,2.13697846
-4.84742371,7.67122075,1.38446503,0.00000000,0.09466048,0.13218225,0.10690248,2.67901425,0.82140531,2.09160433
-4.84142071,7.54236275,1.37109511,0.00000000,0.09450681,0.13157188,0.10561534,2.63770709,0.80602922,2.04623789
-4.83541771,7.41041470,1.35664290,0.00000000,0.09413475,0.13068758,0.10446643,2.59521354,0.78983509,2.00107640
-4.82941471,7.27620975,1.34098903,0.00000000,0.09351485,0.12955399,0.10352554,2.55180102,0.77288962,1.95633570
-4.82341171,7.14073544,1.32406576,0.00000000,0.09262232,0.12820106,0.10286240,2.50779734,0.75528989,1.91225380
-4.81740870,7.00512712,1.30586261,0.00000000,0.09143795,0.12666288,0.10254462,2.46358933,0.73716275,1.86909148
-4.81140570,6.87064992,1.28642913,0.00000000,0.08994900,0.12497621,0.10263557,2.41961735,0.71866282,1.82712991
-4.80540270,6.73867018,1.26587476,0.00000000,0.08814967,0.12317908,0.10319240,2.37636592,0.69996892,1.78666535
-4.79939970,6.61061748,1.24436561,0.00000000,0.08604149,0.12130926,0.10426407,2.33435087,0.68127931,1.74800120
-4.79339670,6.48793910,1.22211864,0.00000000,0.08363324,0.11940282,0.10588957,2.29410348,0.66280584,1.71143799
-4.78739370,6.37204893,1.19939320,0.00000000,0.08094081,0.11749288,0.10809641,2.25615221,0.64476731,1.67726164
-4.78139070,6.26427313,1.17648042,0.00000000,0.07798668,0.11560851,0.11089932,2.22100300,0.62738232,1.64573078
-4.77538769,6.16579511,1.15369093,0.00000000,0.07479920,0.11377383,0.11429935,2.18911870,0.61086185,1.61706384
-4.76938469,6.07760224,1.13134133,0.00000000,0.07141170,0.11200750,0.11828316,2.16089867,0.59540190,1.59142655
-4.76338169,6.00043681,1.10973999,0.00000000,0.06786146,0.11032235,0.12282284,2.13665940,0.58117660,1.56892048
-4.75737869,5.93475347,1.08917287,0.00000000,0.06418855,0.10872541,0.12787596,2.11661707,0.56833173,1.54957348
-4.75137569,5.88068519,1.06988982,0.00000000,0.06043459,0.10721814,0.13338599,2.10087273,0.55697936,1.53333225
-4.74537269,5.83801951,1.05209210,0.00000000,0.05664160,0.10579694,0.13928315,2.08940100,0.54719343,1.52005778
-4.73936968,5.80618644,1.03592170,0.00000000,0.05285074,0.10445383,0.14548551,2.08204283,0.53900670,1.50952375
-4.73336668,5.78425886,1.02145281,0.00000000,0.04910130,0.10317734,0.15190046,2.07850285,0.53240908,1.50141824
-4.72736368,5.77096598,1.00868613,0.00000000,0.04542965,0.10195346,0.15842646,2.07835164,0.52734759,1.49534865
-4.72136068,5.76471984,0.99754610,0.00000000,0.04186850,0.10076669,0.16495507,2.08103309,0.52372776,1.49084985
-4.71535768,5.76365437,0.98788148,0.00000000,0.03844618,0.09960115,0.17137323,2.08587679,0.52141665,1.48739535
-4.70935468,5.76567593,0.97946920,0.00000000,0.03518625,0.09844153,0.17756571,2.09211533,0.52024736,1.48441101
-4.70335168,5.76852401,0.97202144,0.00000000,0.03210721,0.09727414,0.18341780,2.09890589,0.52002484,1.48129104
-4.69734867,5.76984008,0.96519577,0.00000000,0.02922243,0.09608775,0.18881798,2.10535562,0.52053279,1.47741557
-4.69134567,5.76724234,0.95860789,0.00000000,0.02654027,0.09487436,0.19366077,2.11054985,0.52154150,1.47216933
-4.68534267,5.75840364,0.95184648,0.00000000,0.02406437,0.09362977,0.19784943,2.11358224,0.52281625,1.46496064
-4.67933967,5.74112981,0.94448962,0.00000000,0.02179400,0.09235410,0.20129865,2.11358566,0.52412590,1.45524013
-4.67333667,5.71343532,0.93612194,0.00000000,0.01972465,0.09105200,0.20393698,2.10976248,0.52525145,1.44251838
-4.66733367,5.67361320,0.92635182,0.00000000,0.01784857,0.08973283,0.20570903,2.10141327,0.52599399,1.42638195
-4.66133067,5.62029646,0.91482788,0.00000000,0.01615541,0.08841061,0.20657726,2.08796235,0.52618198,1.40650696
-4.65532766,5.55250831,0.90125395,0.00000000,0.01463290,0.08710381,0.20652336,2.06897933,0.52567726,1.38266995
-4.64932466,5.46969899,0.88540193,0.00000000,0.01326747,0.08583509,0.20554909,2.04419546,0.52437975,1.35475531
-4.64332166,5.37176762,0.86712194,0.00000000,0.01204487,0.08463082,0.20367657,2.01351420,0.52223049,1.32275909
