energy_ev,total_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up,Si_p_up,Si_d_up
-5.85592796,2.24909759,0.61419824,1.31084432,0.04348936,0.62304329,0.48960075,0.00000000
-5.84992496,2.31931216,0.63589781,1.36303581,0.04287188,0.62833244,0.52050990,0.00000000
-5.84392196,2.39758615,0.65996907,1.42018166,0.04231083,0.63534789,0.55405935,0.00000000
-5.83791896,2.48394540,0.68649331,1.48233066,0.04182200,0.64404523,0.59022298,0.00000000
-5.83191596,2.57825448,0.71551365,1.54945173,0.04141783,0.65432556,0.62893870,0.00000000
-5.82591296,2.68020915,0.74702976,1.62142928,0.04110706,0.66603473,0.67010781,0.00000000
-5.81990995,2.78933433,0.78099350,1.69806080,0.04089448,0.67896493,0.71359488,0.00000000
-5.81390695,2.90498784,0.81730583,1.77905681,0.04078083,0.69285887,0.75922797,0.00000000
-5.80790395,3.02636977,0.85581510,1.86404310,0.04076291,0.70741626,0.80679938,0.00000000
-5.80190095,3.15253722,0.89631664,1.95256508,0.04083377,0.72230267,0.85606669,0.00000000
-5.79589795,3.28242374,0.93855369,2.04409416,0.04098313,0.73716024,0.90675410,0.00000000
-5.78989495,3.41486270,0.98221973,2.13803569,0.04119784,0.75162000,0.95855405,0.00000000
-5.78389195,3.54861353,1.02696198,2.23373825,0.04146253,0.76531508,1.01112912,0.00000000
-5.77788894,3.68238986,1.07238600,2.33050390,0.04176023,0.77789437,1.06411419,0.00000000
-5.77188594,3.81488828,1.11806140,2.42759903,0.04207314,0.78903595,1.11711893,0.00000000
-5.76588294,3.94481665,1.16352833,2.52426543,0.04238332,0.79845958,1.16973071,0.00000000
-5.75987994,4.07092106,1.20830486,2.61973139,0.04267345,0.80593787,1.22151789,0.00000000
-5.75387694,4.19201024,1.25189490,2.71322240,0.04292743,0.81130529,1.27203374,0.00000000
-5.74787394,4.30697708,1.29379680,2.80397142,0.04313099,0.81446497,1.32082092,0.00000000
-5.74187094,4.41481640,1.33351226,2.89122848,0.04327219,0.81539263,1.36741666,0.00000000
-5.73586793,4.51463882,1.37055571,2.97426952,0.04334178,0.81413774,1.41135859,0.00000000
-5.72986493,4.60568060,1.40446374,3.05240449,0.04333347,0.81082176,1.45219137,0.00000000
-5.72386193,4.68730956,1.43480466,3.12498466,0.04324404,0.80563353,1.48947383,0.00000000
-5.71785893,4.75902715,1.46118795,3.19140914,0.04307336,0.79882219,1.52278673,0.00000000
-5.71185593,4.82046733,1.48327328,3.25113066,0.04282430,0.79068783,1.55174078,0.00000000
-5.70585293,4.87139236,1.50077905,3.30366077,0.04250251,0.78157035,1.57598488,0.00000000
-5.69984992,4.91168635,1.51349002,3.34857420,0.04211611,0.77183703,1.59521419,0.00000000
-5.69384692,4.94134679,1.52126391,3.38551277,0.04167533,0.76186936,1.60917775,0.00000000
-5.68784392,4.96047482,1.52403648,3.41418853,0.04119211,0.75204958,1.61768548,0.00000000
-5.68184092,4.96926449,1.52182506,3.43438633,0.04067959,0.74274747,1.62061402,0.00000000
-5.67583792,4.96799161,1.51473010,3.44596572,0.04015166,0.73430798,1.61791136,0.00000000
-5.66983492,4.95700242,1.50293459,3.44886212,0.03962250,0.72703986,1.60959982,0.00000000
-5.66383192,4.93670240,1.48670128,3.44308727,0.03910606,0.72120597,1.59577741,0.00000000
-5.65782891,4.90754557,1.46636754,3.42872895,0.03861564,0.71701522,1.57661710,0.00000000
-5.65182591,4.87002427,1.44233808,3.40594979,0.03816351,0.71461668,1.55236439,0.00000000
-5.64582291,4.82465973,1.41507538,3.37498536,0.03776050,0.71409560,1.52333279,0.00000000
-5.63981991,4.77199338,1.38508841,3.33614133,0.03741574,0.71547180,1.48989759,0.00000000
-5.63381691,4.71257909,1.35291967,3.28978974,0.03713641,0.71870004,1.45248800,0.00000000
-5.62781391,4.64697628,1.31913119,3.23636458,0.03692752,0.72367255,1.41157794,0.00000000
-5.62181091,4.57574398,1.28428980,3.17635634,0.03679184,0.73022344,1.36767570,0.00000000
-5.61580790,4.49943574,1.24895227,3.11030591,0.03672983,0.73813480,1.32131295,0.00000000
-5.60980490,4.41859540,1.21365090,3.03879772,0.03673964,0.74714430,1.27303333,0.00000000
-5.60380190,4.33375375,1.17887990,2.96245218,0.03681723,0.75695399,1.22338105,0.00000000
-5.59779890,4.24542583,1.14508334,2.88191763,0.03695645,0.76723998,1.17288984,0.00000000
-5.59179590,4.15410892,1.11264484,2.79786170,0.03714930,0.77766264,1.12207256,0.00000000
-5.58579290,4.06028116,1.08187948,2.71096247,0.03738608,0.78787713,1.07141182,0.00000000
-5.57978989,3.96440053,1.05302831,2.62189937,0.03765579,0.79754370,1.02135180,0.00000000
-5.57378689,3.86690434,1.02625536,2.53134411,0.03794633,0.80633762,0.97229146,0.00000000
-5.56778389,3.76820896,1.00164745,2.43995177,0.03824490,0.81395838,0.92457934,0.00000000
-5.56178089,3.66870986,0.97921660,2.34835236,0.03853836,0.82013786,0.87850995,0.00000000
-5.55577789,3.56878179,0.95890498,2.25714292,0.03881355,0.82464720,0.83432184,0.00000000
-5.54977489,3.46877927,0.94059198,2.16688048,0.03905765,0.82730237,0.79219727,0.00000000
-5.54377189,3.36903709,0.92410324,2.07807610,0.03925852,0.82796807,0.75226341,0.00000000
-5.53776888,3.26987117,0.90922109,1.99119004,0.03940501,0.82656004,0.71459491,0.00000000
-5.53176588,3.17157940,0.89569601,1.90662832,0.03948721,0.82304581,0.67921774,0.00000000
-5.52576288,3.07444282,0.88325858,1.82474073,0.03949666,0.81744378,0.64611403,0.00000000
-5.51975988,2.97872685,0.87163147,1.74582028,0.03942659,0.80982085,0.61522771,0.00000000
-5.51375688,2.88468266,0.86054096,1.67010406,0.03927199,0.80028879,0.58647074,0.00000000
-5.50775388,2.79254864,0.84972763,1.59777552,0.03902969,0.78899938,0.55972961,0.00000000
-5.50175088,2.70255184,0.83895573,1.52896783,0.03869839,0.77613870,0.53487202,0.00000000
-5.49574787,2.61490922,0.82802098,1.46376826,0.03827865,0.76192075,0.51175329,0.00000000
-5.48974487,2.52982880,0.81675663,1.40222328,0.03777274,0.74658058,0.49022252,0.00000000
-5.48374187,2.44751033,0.80503751,1.34434401,0.03718458,0.73036729,0.47012819,0.00000000
-5.47773887,2.36814547,0.79278210,1.29011192,0.03651957,0.71353703,0.45132302,0.00000000
-5.47173587,2.29191748,0.77995262,1.23948422,0.03578437,0.69634625,0.43366814,0.00000000
-5.46573287,2.21900007,0.76655328,1.19239897,0.03498672,0.67904537,0.41703629,0.00000000
-5.45972986,2.14955563,0.75262676,1.14877945,0.03413523,0.66187309,0.40131415,0.00000000
-5.45372686,2.08373273,0.73824938,1.10853779,0.03323908,0.64505132,0.38640380,0.00000000
-5.44772386,2.02166287,0.72352496,1.07157762,0.03230789,0.62878095,0.37222327,0.00000000
-5.44172086,1.96345673,0.70857792,1.03779586,0.03135142,0.61323845,0.35870631,0.00000000
-5.43571786,1.90920008,0.69354583,1.00708357,0.03037939,0.59857332,0.34580153,0.00000000
-5.42971486,1.85894942,0.67857178,0.97932603,0.02940129,0.58490643,0.33347088,0.00000000
-5.42371186,1.81272778,0.66379688,0.95440219,0.02842618,0.57232913,0.32168778,0.00000000
-5.41770885,1.77052083,0.64935317,0.93218366,0.02746257,0.56090317,0.31043494,0.00000000
-5.41170585,1.73227366,0.63535729,0.91253364,0.02651824,0.55066132,0.29970202,0.00000000
-5.40570285,1.69788851,0.62190499,0.89530576,0.02560017,0.54160854,0.28948332,0.00000000
-5.39969985,1.66722359,0.60906684,0.88034334,0.02471444,0.53372375,0.27977556,0.00000000
-5.39369685,1.64009338,0.59688510,0.86747914,0.02386620,0.52696201,0.27057587,0.00000000
-5.38769385,1.61627035,0.58537200,0.85653576,0.02305958,0.52125693,0.26188016,0.00000000
-5.38169085,1.59548835,0.57450929,0.84732690,0.02229775,0.51652349,0.25368179,0.00000000
-5.37568784,1.57744753,0.56424918,0.83965946,0.02158291,0.51266086,0.24597069,0.00000000
-5.36968484,1.56182071,0.55451659,0.83333650,0.02091633,0.50955540,0.23873289,0.00000000
-5.36368184,1.54826116,0.54521243,0.82816092,0.02029844,0.50708356,0.23195045,0.00000000
-5.35767884,1.53641124,0.53621803,0.82393979,0.01972891,0.50511488,0.22560177,0.00000000
-5.35167584,1.52591187,0.52740028,0.82048898,0.01920675,0.50351479,0.21966224,0.00000000
-5.34567284,1.51641222,0.51861739,0.81763803,0.01873045,0.50214730,0.21410506,0.00000000
-5.33966983,1.50757931,0.50972496,0.81523471,0.01829809,0.50087760,0.20890233,0.00000000
-5.33366683,1.49910700,0.50058221,0.81314923,0.01790751,0.49957448,0.20402610,0.00000000
-5.32766383,1.49072405,0.49105794,0.81127764,0.01755638,0.49811250,0.19944951,0.00000000
-5.32166083,1.48220082,0.48103611,0.80954423,0.01724240,0.49637408,0.19514779,0.00000000
-5.31565783,1.47335425,0.47042072,0.80790278,0.01696336,0.49425136,0.19109907,0.00000000
-5.30965483,1.46405097,0.45913992,0.80633645,0.01671724,0.49164786,0.18728503,0.00000000
-5.30365183,1.45420849,0.44714895,0.80485637,0.01650232,0.48847991,0.18369126,0.00000000
-5.29764882,1.44379421,0.43443201,0.80349895,0.01631717,0.48467791,0.18030731,0.00000000
-5.29164582,1.43282278,0.42100299,0.80232201,0.01616073,0.48018736,0.17712651,0.00000000
-5.28564282,1.42135160,0.40690485,0.80140015,0.01603228,0.47496962,0.17414554,0.00000000
-5.27963982,1.40947523,0.39220798,0.80081939,0.01593143,0.46900241,0.17136376,0.00000000
-5.27363682,1.39731874,0.37700744,0.80067178,0.01585808,0.46228013,0.16878242,0.00000000
-5.26763382,1.38503081,0.36141936,0.80105005,0.01581239,0.45481377,0.16640377,0.00000000
-5.26163082,1.37277677,0.34557657,0.80204296,0.01579469,0.44663071,0.16423023,0.00000000
-5.25562781,1.36073226,0.32962390,0.80373145,0.01580548,0.43777408,0.16226359,0.00000000
-5.24962481,1.34907777,0.31371305,0.80618611,0.01584532,0.42830201,0.16050435,0.00000000
-5.24362181,1.33799443,0.29799758,0.80946593,0.01591484,0.41828649,0.15895133,0.00000000
-5.23761881,1.32766124,0.28262807,0.81361866,0.01601467,0.40781215,0.15760150,0.00000000
-5.23161581,1.31825375,0.26774766,0.81868243,0.01614545,0.39697471,0.15645003,0.00000000
-5.22561281,1.30994416,0.25348819,0.82468882,0.01630781,0.38587933,0.15549068,0.00000000
-5.21960980,1.30290261,0.23996692,0.83166681,0.01650237,0.37463885,0.15471638,0.00000000
-5.21360680,1.29729927,0.22728416,0.83964734,0.01672975,0.36337184,0.15412003,0.00000000
-5.20760380,1.29330690,0.21552151,0.84866809,0.01699059,0.35220070,0.15369533,0.00000000
-5.20160080,1.29110322,0.20474101,0.85877794,0.01728550,0.34124959,0.15343774,0.00000000
-5.19559780,1.29087283,0.19498491,0.87004057,0.01761508,0.33064247,0.15334530,0.00000000
-5.18959480,1.29280800,0.18627614,0.88253694,0.01797991,0.32050105,0.15341937,0.00000000
-5.18359180,1.29710802,0.17861932,0.89636603,0.01838043,0.31094280,0.15366502,0.00000000
-5.17758879,1.30397678,0.17200218,0.91164391,0.01881693,0.30207901,0.15409125,0.00000000
-5.17158579,1.31361853,0.16639727,0.92850064,0.01928939,0.29401281,0.15471071,0.00000000
-5.16558279,1.32623164,0.16176396,0.94707542,0.01979742,0.28683732,0.15553918,0.00000000
-5.15957979,1.34200064,0.15805043,0.96750977,0.02034008,0.28063382,0.15659452,0.00000000
-5.15357679,1.36108687,0.15519572,0.98993931,0.02091576,0.27546996,0.15789542,0.00000000
-5.14757379,1.38361805,0.15313171,1.01448453,0.02152204,0.27139810,0.15945974,0.00000000
-5.14157079,1.40967746,0.15178495,1.04124082,0.02215558,0.26845378,0.16130268,0.00000000
-5.13556778,1.43929321,0.15107835,1.07026865,0.02281198,0.26665426,0.16343487,0.00000000
-5.12956478,1.47242831,0.15093268,1.10158425,0.02348574,0.26599735,0.16586047,0.00000000
-5.12356178,1.50897219,0.15126785,1.13515133,0.02417025,0.26646045,0.16857531,0.00000000
-5.11755878,1.54873407,0.15200407,1.17087444,0.02485775,0.26799987,0.17156535,0.00000000
-5.11155578,1.59143879,0.15306273,1.20859433,0.02553945,0.27055060,0.17480549,0.00000000
-5.10555278,1.63672532,0.15436725,1.24808546,0.02620563,0.27402643,0.17825876,0.00000000
-5.09954977,1.68414827,0.15584367,1.28905597,0.02684584,0.27832057,0.18187610,0.00000000
-5.09354677,1.73318224,0.15742117,1.33115012,0.02744909,0.28330687,0.18559658,0.00000000
-5.08754377,1.78322913,0.15903255,1.37395291,0.02800411,0.28884153,0.18934829,0.00000000
-5.08154077,1.83362804,0.16061454,1.41699700,0.02849968,0.29476537,0.19304970,0.00000000
-5.07553777,1.88366742,0.16210809,1.45977128,0.02892488,0.30090673,0.19661160,0.00000000
-5.06953477,1.93259913,0.16345865,1.50173099,0.02926942,0.30708483,0.19993936,0.00000000
-5.06353177,1.97965378,0.16461635,1.54230893,0.02952394,0.31311362,0.20293565,0.00000000
-5.05752876,2.02405700,0.16553624,1.58092725,0.02968029,0.31880594,0.20550332,0.00000000
-5.05152576,2.06504593,0.16617843,1.61700961,0.02973177,0.32397796,0.20754840,0.00000000
-5.04552276,2.10188560,0.16650832,1.64999319,0.02967334,0.32845372,0.20898308,0.00000000
-5.03951976,2.13388471,0.16649669,1.67934039,0.02950176,0.33206960,0.20972859,0.00000000
-5.03351676,2.16041025,0.16611991,1.70454980,0.02921570,0.33467856,0.20971775,0.00000000
-5.02751376,2.18090093,0.16536004,1.72516646,0.02881577,0.33615403,0.20889723,0.00000000
-5.02151076,2.19487881,0.16420491,1.74079096,0.02830451,0.33639324,0.20722931,0.00000000
-5.01550775,2.20195919,0.16264823,1.75108760,0.02768633,0.33531987,0.20469315,0.00000000
-5.00950475,2.20185844,0.16068952,1.75579126,0.02696735,0.33288599,0.20128549,0.00000000
-5.00350175,2.19439983,0.15833410,1.75471305,0.02615528,0.32907302,0.19702079,0.00000000
-4.99749875,2.17951705,0.15559289,1.74774472,0.02525919,0.32389189,0.19193077,0.00000000
-4.99149575,2.15725579,0.15248222,1.73486169,0.02428928,0.31738228,0.18606345,0.00000000
-4.98549275,2.12777301,0.14902341,1.71612467,0.02325663,0.30961099,0.17948166,0.00000000
-4.97948974,2.09133422,0.14524241,1.69167993,0.02217299,0.30066954,0.17226118,0.00000000
-4.97348674,2.04830868,0.14116919,1.66175799,0.02105043,0.29067114,0.16448850,0.00000000
-4.96748374,1.99916280,0.13683716,1.62667083,0.01990119,0.27974710,0.15625838,0.00000000
-4.96148074,1.94445160,0.13228242,1.58680754,0.01873740,0.26804296,0.14767122,0.00000000
-4.95547774,1.88480866,0.12754304,1.54262834,0.01757084,0.25571435,0.13883046,0.00000000
-4.94947474,1.82093459,0.12265828,1.49465713,0.01641284,0.24292292,0.12983991,0.00000000
-4.94347174,1.75358424,0.11766777,1.44347250,0.01527403,0.22983239,0.12080138,0.00000000
-4.93746873,1.68355298,0.11261079,1.38969745,0.01416429,0.21660488,0.11181238,0.00000000
-4.93146573,1.61166219,0.10752556,1.33398792,0.01309259,0.20339768,0.10296414,0.00000000
-4.92546273,1.53874445,0.10244860,1.27702037,0.01206697,0.19036052,0.09434001,0.00000000
-4.91945973,1.46562855,0.09741420,1.21947876,0.01109447,0.17763334,0.08601415,0.00000000
-4.91345673,1.39312475,0.09245405,1.16204117,0.01018115,0.16534470,0.07805057,0.00000000
-4.90745373,1.32201075,0.08759689,1.10536648,0.00933205,0.15361074,0.07050263,0.00000000
-4.90145073,1.25301837,0.08286835,1.05008155,0.00855120,0.14253459,0.06341275,0.00000000
-4.89544772,1.18682165,0.07829091,0.99676911,0.00784171,0.13220638,0.05681262,0.00000000
-4.88944472,1.12402631,0.07388393,0.94595692,0.00720576,0.12270348,0.05072353,0.00000000
-4.88344172,1.06516113,0.06966382,0.89810839,0.00664462,0.11409112,0.04515705,0.00000000
-4.87743872,1.01067115,0.06564418,0.85361511,0.00615875,0.10642322,0.04011590,0.00000000
-4.87143572,0.96091302,0.06183618,0.81279128,0.00574780,0.09974327,0.03559493,0.00000000
-4.86543272,0.91615264,0.05824874,0.77587049,0.00541066,0.09408524,0.03158226,0.00000000
-4.85942971,0.87656486,0.05488893,0.74300466,0.00514549,0.08947451,0.02806040,0.00000000
-4.85342671,0.84223544,0.05176227,0.71426531,0.00494976,0.08592859,0.02500746,0.00000000
-4.84742371,0.81316500,0.04887300,0.68964700,0.00482030,0.08345776,0.02239828,0.00000000
-4.84142071,0.78927491,0.04622434,0.66907274,0.00475330,0.08206554,0.02020553,0.00000000
-4.83541771,0.77041475,0.04381878,0.65240120,0.00474440,0.08174893,0.01840066,0.00000000
-4.82941471,0.75637109,0.04165821,0.63943541,0.00478869,0.08249856,0.01695484,0.00000000
-4.82341171,0.74687742,0.03974407,0.62993246,0.00488081,0.08429859,0.01583966,0.00000000
-4.81740870,0.74162461,0.03807748,0.62361406,0.00501497,0.08712664,0.01502772,0.00000000
-4.81140570,0.74027176,0.03665926,0.62017728,0.00518508,0.09095351,0.01449312,0.00000000
-4.80540270,0.74245701,0.03548992,0.61930529,0.00538481,0.09574300,0.01421173,0.00000000
-4.79939970,0.74780784,0.03456964,0.62067762,0.00560770,0.10145163,0.01416135,0.00000000
-4.79339670,0.75595079,0.03389821,0.62397953,0.00584727,0.10802856,0.01432171,0.00000000
-4.78739370,0.76652000,0.03347485,0.62891033,0.00609717,0.11541552,0.01467434,0.00000000
-4.78139070,0.77916460,0.03329810,0.63519023,0.00635128,0.12354693,0.01520238,0.00000000
-4.77538769,0.79355468,0.03336560,0.64256576,0.00660382,0.13235020,0.01589024,0.00000000
-4.76938469,0.80938560,0.03367391,0.65081337,0.00684952,0.14174615,0.01672319,0.00000000
-4.76338169,0.82638083,0.03421823,0.65974148,0.00708370,0.15164967,0.01768698,0.00000000
-4.75737869,0.84429320,0.03499217,0.66919077,0.00730237,0.16197056,0.01876738,0.00000000
-4.75137569,0.86290457,0.03598754,0.67903303,0.00750228,0.17261446,0.01994974,0.00000000
-4.74537269,0.88202431,0.03719407,0.68916858,0.00768102,0.18348400,0.02121867,0.00000000
-4.73936968,0.90148650,0.03859922,0.69952262,0.00783700,0.19447997,0.02255767,0.00000000
-4.73336668,0.92114637,0.04018805,0.71004062,0.00796942,0.20550257,0.02394895,0.00000000
-4.72736368,0.94087601,0.04194309,0.72068328,0.00807829,0.21645268,0.02537333,0.00000000
-4.72136068,0.96055979,0.04384439,0.73142113,0.00816429,0.22723308,0.02681024,0.00000000
-4.71535768,0.98008980,0.04586953,0.74222918,0.00822875,0.23774965,0.02823793,0.00000000
-4.70935468,0.99936150,0.04799388,0.75308203,0.00827348,0.24791243,0.02963371,0.00000000
-4.70335168,1.01827001,0.05019087,0.76394951,0.00830065,0.25763657,0.03097440,0.00000000
-4.69734867,1.03670718,0.05243245,0.77479323,0.00831269,0.26684326,0.03223690,0.00000000
-4.69134567,1.05455974,0.05468961,0.78556419,0.00831213,0.27546042,0.03339876,0.00000000
-4.68534267,1.07170869,0.05693309,0.79620171,0.00830150,0.28342338,0.03443892,0.00000000
-4.67933967,1.08803007,0.05913404,0.80663347,0.00828320,0.29067547,0.03533844,0.00000000
-4.67333667,1.10339702,0.06126495,0.81677711,0.00825947,0.29716857,0.03608122,0.00000000
-4.66733367,1.11768335,0.06330041,0.82654295,0.00823227,0.30286364,0.03665473,0.00000000
-4.66133067,1.13076833,0.06521804,0.83583795,0.00820332,0.30773130,0.03705061,0.00000000
-4.65532766,1.14254250,0.06699928,0.84457067,0.00817406,0.31175241,0.03726518,0.00000000
-4.64932466,1.15291435,0.06863015,0.85265690,0.00814574,0.31491875,0.03729989,0.00000000
-4.64332166,1.16181748,0.07010191,0.86002582,0.00811939,0.31723367,0.03716146,0.00000000
-4.63731866,1.16921771,0.07141152,0.86662616,0.00809598,0.31871279,0.03686199,0.00000000
-4.63131566,1.17511990,0.07256194,0.87243211,0.00807648,0.31938466,0.03641881,0.00000000
-4.62531266,1.17957375,0.07356219,0.87744848,0.00806190,0.31929130,0.03585412,0.00000000
-4.61930965,1.18267830,0.07442719,0.88171482,0.00805345,0.31848852,0.03519450,0.00000000
-4.61330665,1.18458452,0.07517734,0.88530804,0.00805252,0.31704601,0.03447020,0.00000000
-4.60730365,1.18549568,0.07583779,0.88834335,0.00806078,0.31504699,0.03371430,0.00000000
-4.60130065,1.18566516,0.07643759,0.89097315,0.00808017,0.31258742,0.03296177,0.00000000
-4.59529765,1.18539155,0.07700847,0.89338387,0.00811286,0.30977462,0.03224834,0.00000000
-4.58929465,1.18501092,0.07758357,0.89579069,0.00816123,0.30672533,0.03160942,0.00000000
-4.58329165,1.18488658,0.07819598,0.89843030,0.00822775,0.30356311,0.03107893,0.00000000
-4.57728864,1.18539643,0.07887716,0.90155197,0.00831490,0.30041516,0.03068816,0.00000000
-4.57128564,1.18691853,0.07965550,0.90540726,0.00842500,0.29740855,0.03046468,0.00000000
-4.56528264,1.18981554,0.08055476,0.91023900,0.00856007,0.29466609,0.03043135,0.00000000
-4.55927964,1.19441868,0.08159278,0.91626997,0.00872171,0.29230183,0.03060543,0.00000000
-4.55327664,1.20101217,0.08278039,0.92369213,0.00891089,0.29041651,0.03099789,0.00000000
-4.54727364,1.20981913,0.08412050,0.93265690,0.00912791,0.28909313,0.03161285,0.00000000
-4.54127064,1.22098957,0.08560761,0.94326722,0.00937224,0.28839280,0.03244732,0.00000000
-4.53526763,1.23459156,0.08722765,0.95557204,0.00964249,0.28835124,0.03349104,0.00000000
-4.52926463,1.25060606,0.08895820,0.96956349,0.00993642,0.28897608,0.03472670,0.00000000
-4.52326163,1.26892597,0.09076911,0.98517720,0.01025093,0.29024505,0.03613029,0.00000000
-4.51725863,1.28935957,0.09262348,1.00229590,0.01058221,0.29210548,0.03767173,0.00000000
-4.51125563,1.31163843,0.09447900,1.02075596,0.01092584,0.29447492,0.03931576,0.00000000
-4.50525263,1.33542938,0.09628952,1.04035688,0.01127698,0.29724312,0.04102292,0.00000000
-4.49924962,1.36034999,0.09800688,1.06087291,0.01163059,0.30027525,0.04275082,0.00000000
-4.49324662,1.38598678,0.09958284,1.08206632,0.01198167,0.30341629,0.04445547,0.00000000
-4.48724362,1.41191513,0.10097101,1.10370137,0.01232550,0.30649642,0.04609266,0.00000000
-4.48124062,1.43771961,0.10212876,1.12555804,0.01265790,0.30933719,0.04761941,0.00000000
-4.47523762,1.46301369,0.10301894,1.14744467,0.01297539,0.31175822,0.04899540,0.00000000
-4.46923462,1.48745746,0.10361132,1.16920852,0.01327547,0.31358412,0.05018425,0.00000000
-4.46323162,1.51077235,0.10388379,1.19074348,0.01355669,0.31465128,0.05115471,0.00000000
-4.45722861,1.53275186,0.10382314,1.21199436,0.01381873,0.31481427,0.05188163,0.00000000
-4.45122561,1.55326763,0.10342540,1.23295725,0.01406247,0.31395159,0.05234670,0.00000000
-4.44522261,1.57227057,0.10269588,1.25367598,0.01428989,0.31197042,0.05253897,0.00000000
-4.43921961,1.58978688,0.10164867,1.27423467,0.01450400,0.30881027,0.05245500,0.00000000
-4.43321661,1.60590936,0.10030591,1.29474692,0.01470861,0.30444533,0.05209884,0.00000000
-4.42721361,1.62078468,0.09869666,1.31534231,0.01490819,0.29888552,0.05148162,0.00000000
-4.42121061,1.63459744,0.09685559,1.33615103,0.01510752,0.29217622,0.05062100,0.00000000
-4.41520760,1.64755240,0.09482151,1.35728795,0.01531150,0.28439668,0.04954032,0.00000000
-4.40920460,1.65985595,0.09263583,1.37883703,0.01552482,0.27565750,0.04826763,0.00000000
-4.40320160,1.67169843,0.09034109,1.40083744,0.01575172,0.26609697,0.04683459,0.00000000
-4.39719860,1.68323855,0.08797952,1.42327245,0.01599577,0.25587696,0.04527532,0.00000000
-4.39119560,1.69459110,0.08559195,1.44606202,0.01625969,0.24517823,0.04362527,0.00000000
-4.38519260,1.70581895,0.08321678,1.46905981,0.01654527,0.23419560,0.04192009,0.00000000
-4.37918959,1.71693010,0.08088940,1.49205513,0.01685335,0.22313325,0.04019471,0.00000000
-4.37318659,1.72787993,0.07864182,1.51477980,0.01718387,0.21220019,0.03848243,0.00000000
-4.36718359,1.73857882,0.07650269,1.53691983,0.01753602,0.20160627,0.03681435,0.00000000
-4.36118059,1.74890447,0.07449755,1.55813131,0.01790850,0.19155869,0.03521884,0.00000000
-4.35517759,1.75871829,0.07264940,1.57805956,0.01829978,0.18225918,0.03372129,0.00000000
-4.34917459,1.76788464,0.07097938,1.59636060,0.01870849,0.17390177,0.03234404,0.00000000
-4.34317159,1.77629165,0.06950773,1.61272352,0.01913376,0.16667124,0.03110646,0.00000000
-4.33716858,1.78387206,0.06825462,1.62689231,0.01957563,0.16074194,0.03002517,0.00000000
-4.33116558,1.79062264,0.06724119,1.63868599,0.02003546,0.15627707,0.02911437,0.00000000
-4.32516258,1.79662061,0.06649029,1.64801543,0.02051619,0.15342815,0.02838617,0.00000000
-4.31915958,1.80203590,0.06602720,1.65489603,0.02102262,0.15233453,0.02785103,0.00000000
-4.31315658,1.80713801,0.06588010,1.65945507,0.02156160,0.15312275,0.02751809,0.00000000
-4.30715358,1.81229698,0.06608023,1.66193352,0.02214204,0.15590572,0.02739547,0.00000000
