energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Hf_p_up,Hf_d_up,Se_s_up,Se_p_up
-5.62181091,3.01411031,0.01905486,0.73297216,0.37027694,0.21955539,0.87349902,1.02853139,0.08049347,0.87071256
-5.61580790,3.06649111,0.01930413,0.73672729,0.39233783,0.22394375,0.89160282,1.02525471,0.07725794,0.89260013
-5.60980490,3.12074015,0.01951650,0.74019913,0.41573930,0.22846461,0.90911694,1.02152567,0.07405183,0.91664064
-5.60380190,3.17622445,0.01968813,0.74322490,0.44029794,0.23308566,0.92573867,1.01720336,0.07090685,0.94268341
-5.59779890,3.23218499,0.01981529,0.74563199,0.46578519,0.23776655,0.94115467,1.01213741,0.06785218,0.97049885
-5.59179590,3.28776126,0.01989453,0.74724497,0.49193164,0.24246077,0.95505012,1.00617659,0.06491496,0.99978567
-5.58579290,3.34201775,0.01992278,0.74789199,0.51843282,0.24711762,0.96711752,0.99917616,0.06212074,1.03018029
-5.57978989,3.39397128,0.01989749,0.74741046,0.54495624,0.25168430,0.97706486,0.99100399,0.05949382,1.06126799
-5.57378689,3.44261831,0.01981673,0.74565176,0.57114943,0.25610793,0.98462302,0.98154514,0.05705753,1.09259542
-5.56778389,3.48696158,0.01967922,0.74248500,0.59664879,0.26033736,0.98955218,0.97070492,0.05483433,1.12368387
-5.56178089,3.52603546,0.01948445,0.73779992,0.62108887,0.26432481,0.99164728,0.95841070,0.05284572,1.15404303
-5.55577789,3.55892961,0.01923263,0.73150881,0.64411187,0.26802720,0.99074249,0.94461247,0.05111197,1.18318447
-5.54977489,3.58481056,0.01892475,0.72354784,0.66537695,0.27140713,0.98671475,0.92928254,0.04965165,1.21063476
-5.54377189,3.60294105,0.01856254,0.71387772,0.68456915,0.27443355,0.97948643,0.91241471,0.04848102,1.23594751
-5.53776888,3.61269686,0.01814842,0.70248403,0.70140750,0.27708199,0.96902725,0.89402306,0.04761328,1.25871428
-5.53176588,3.61358105,0.01768546,0.68937710,0.71565224,0.27933458,0.95535546,0.87414065,0.04705773,1.27857388
-5.52576288,3.60523552,0.01717732,0.67459189,0.72711071,0.28117972,0.93853841,0.85281847,0.04681892,1.29522005
-5.51975988,3.58744974,0.01662816,0.65818754,0.73564204,0.28261152,0.91869256,0.83012453,0.04689583,1.30840727
-5.51375688,3.56016672,0.01604259,0.64024704,0.74116026,0.28362922,0.89598292,0.80614330,0.04728118,1.31795485
-5.50775388,3.52348626,0.01542554,0.62087661,0.74363595,0.28423637,0.87062194,0.78097552,0.04796083,1.32374917
-5.50175088,3.47766547,0.01478221,0.60020518,0.74309653,0.28444022,0.84286790,0.75473829,0.04891344,1.32574445
-5.49574787,3.42311683,0.01411796,0.57838357,0.73962502,0.28425116,0.81302276,0.72756523,0.05011038,1.32396199
-5.48974487,3.36040394,0.01343826,0.55558365,0.73335776,0.28368232,0.78142939,0.69960693,0.05151592,1.31848841
-5.48374187,3.29023530,0.01274857,0.53199713,0.72448093,0.28274953,0.74846841,0.67103119,0.05308769,1.30947295
-5.47773887,3.21345653,0.01205430,0.50783431,0.71322638,0.28147155,0.71455441,0.64202327,0.05477752,1.29712424
-5.47173587,3.13104126,0.01136073,0.48332243,0.69986679,0.27987059,0.68013178,0.61278595,0.05653249,1.28170678
-5.46573287,3.04408122,0.01067294,0.45870400,0.68471047,0.27797322,0.64567010,0.58353937,0.05829628,1.26353729
-5.45972986,2.95377584,0.00999577,0.43423485,0.66809597,0.27581150,0.61165924,0.55452065,0.06001073,1.24298125
-5.45372686,2.86142145,0.00933378,0.41018215,0.65038671,0.27342437,0.57860421,0.52598343,0.06161751,1.22044942
-5.44772386,2.76840055,0.00869121,0.38682243,0.63196567,0.27085905,0.54701984,0.49819721,0.06305996,1.19639464
-5.44172086,2.67617087,0.00807194,0.36443964,0.61323026,0.26817255,0.51742541,0.47144676,0.06428484,1.17130859
-5.43571786,2.58625425,0.00747952,0.34332335,0.59458738,0.26543286,0.49033920,0.44603146,0.06524405,1.14571826
-5.42971486,2.50022509,0.00691710,0.32376719,0.57644860,0.26271990,0.46627314,0.42226492,0.06589624,1.12018217
-5.42371186,2.41969792,0.00638750,0.30606743,0.55922540,0.26012601,0.44572739,0.40047458,0.06620808,1.09528560
-5.41770885,2.34631371,0.00589320,0.29052190,0.54332437,0.25775575,0.42918509,0.38100164,0.06615540,1.07163494
-5.41170585,2.28172445,0.00543632,0.27742898,0.52914225,0.25572502,0.41710700,0.36420100,0.06572385,1.04985051
-5.40570285,2.22757557,0.00501869,0.26708687,0.51706066,0.25415941,0.40992632,0.35044144,0.06490934,1.03055789
-5.39969985,2.18548578,0.00464187,0.25979288,0.50744048,0.25319162,0.40804332,0.34010562,0.06371795,1.01437747
-5.39369685,2.15702434,0.00430714,0.25584259,0.50061591,0.25295818,0.41182015,0.33359003,0.06216558,1.00191232
-5.38769385,2.14368565,0.00401555,0.25552906,0.49688802,0.25359533,0.42157552,0.33130463,0.06027724,0.99373446
-5.38169085,2.14686146,0.00376794,0.25914154,0.49651813,0.25523438,0.43757959,0.33367187,0.05808595,0.99036990
-5.37568784,2.16781134,0.00356493,0.26696391,0.49972101,0.25799659,0.46004892,0.34112508,0.05563147,0.99228289
-5.36968484,2.20763206,0.00340698,0.27927259,0.50665812,0.26198790,0.48914177,0.35410592,0.05295883,0.99985995
-5.36368184,2.26722696,0.00329434,0.29633375,0.51743134,0.26729366,0.52495380,0.37306073,0.05011667,1.01339444
-5.35767884,2.34727643,0.00322706,0.31839992,0.53207726,0.27397371,0.56751440,0.39843555,0.04715563,1.03307240
-5.35167584,2.44821077,0.00320501,0.34570580,0.55056257,0.28205813,0.61678376,0.43066974,0.04412671,1.05896045
-5.34567284,2.57018658,0.00322783,0.37846331,0.57278071,0.29154372,0.67265087,0.47018807,0.04107976,1.09099649
-5.33966983,2.71306794,0.00329492,0.41685585,0.59855028,0.30239167,0.73493255,0.51739122,0.03806209,1.12898387
-5.33366683,2.87641327,0.00340545,0.46103194,0.62761519,0.31452645,0.80337363,0.57264464,0.03511734,1.17258949
-5.32766383,3.05946873,0.00355828,0.51109802,0.65964699,0.32783601,0.87764820,0.63626600,0.03228453,1.22134630
-5.32166083,3.26116841,0.00375199,0.56711097,0.69424923,0.34217349,0.95736203,0.70851120,0.02959742,1.27466008
-5.31565783,3.48014165,0.00398485,0.62907002,0.73096399,0.35736023,1.04205583,0.78955930,0.02708409,1.33182067
-5.30965483,3.71472716,0.00425478,0.69690862,0.76928030,0.37319013,1.13120945,0.87949669,0.02476682,1.39201710
-5.30365183,3.96299354,0.00455937,0.77048631,0.80864439,0.38943501,1.22424653,0.97830093,0.02266215,1.45435620
-5.29764882,4.22276533,0.00489586,0.84958091,0.84847133,0.40585100,1.32053965,1.08582478,0.02078118,1.51788403
-5.29164582,4.49165387,0.00526117,0.93388144,0.88815770,0.42218538,1.41941551,1.20178108,0.01913004,1.58160909
-5.28564282,4.76709174,0.00565186,1.02298196,0.92709499,0.43818386,1.52016015,1.32572924,0.01771043,1.64452671
-5.27963982,5.04637004,0.00606419,1.11637698,0.96468305,0.45359781,1.62202403,1.45706401,0.01652032,1.70564331
-5.27363682,5.32667718,0.00649414,1.21345860,1.00034341,0.46819114,1.72422689,1.59500750,0.01555459,1.76400000
-5.26763382,5.60513875,0.00693743,1.31351609,1.03353189,0.48174665,1.82596261,1.73860508,0.01480573,1.81869439
-5.26163082,5.87885755,0.00738956,1.41573804,1.06375017,0.49407158,1.92640402,1.88672611,0.01426447,1.86890011
-5.25562781,6.14495338,0.00784587,1.51921767,1.09055606,0.50500206,2.02470818,2.03807003,0.01392031,1.91388339
-5.24962481,6.40060232,0.00830157,1.62296146,1.11357217,0.51440651,2.12002218,2.19117837,0.01376202,1.95301643
-5.24362181,6.64307541,0.00875182,1.72590140,1.13249284,0.52218778,2.21149004,2.34445292,0.01377797,1.98578723
-5.23761881,6.86977647,0.00919173,1.82691073,1.14708931,0.52828408,2.29826087,2.49618024,0.01395636,2.01180602
-5.23161581,7.07827911,0.00961652,1.92482320,1.15721287,0.53266877,2.37949861,2.64456211,0.01428536,2.03080823
-5.22561281,7.26636286,0.01002148,2.01845547,1.16279633,0.53534906,2.45439361,2.78775137,0.01475315,2.04265437
-5.21960980,7.43204786,0.01040210,2.10663212,1.16385348,0.53636377,2.52217586,2.92389235,0.01534786,2.04732709
-5.21360680,7.57362796,0.01075411,2.18821260,1.16047698,0.53578037,2.58212982,3.05116457,0.01605744,2.04492569
-5.20760380,7.68970118,0.01107355,2.26211926,1.15283448,0.53369137,2.63361044,3.16782824,0.01686955,2.03565865
-5.20160080,7.77919688,0.01135684,2.32736529,1.14116327,0.53021040,2.67605980,3.27226998,0.01777137,2.01983433
-5.19559780,7.84139839,0.01160082,2.38308168,1.12576347,0.52546795,2.70902362,3.36304671,0.01874948,1.99785032
-5.18959480,7.87595986,0.01180283,2.42854183,1.10698989,0.51960718,2.73216678,3.43892608,0.01978973,1.97018169
-5.18359180,7.88291622,0.01196074,2.46318278,1.08524282,0.51277975,2.74528691,3.49892146,0.02087724,1.93736848
-5.17758879,7.86268503,0.01207304,2.48662203,1.06095777,0.50514187,2.74832512,3.54231995,0.02199643,1.90000253
-5.17158579,7.81605940,0.01213881,2.49866897,1.03459448,0.49685069,2.74137304,3.56870206,0.02313112,1.85871404
-5.16558279,7.74419150,0.01215783,2.49933049,1.00662536,0.48806113,2.72467546,3.57795206,0.02426479,1.81415798
-5.15957979,7.64856640,0.01213053,2.48881015,0.97752376,0.47892304,2.69862807,3.57025846,0.02538086,1.76700061
-5.15357679,7.53096693,0.01205808,2.46750107,0.94775227,0.46957901,2.66377015,3.54610463,0.02646310,1.71790644
-5.14757379,7.39343036,0.01194233,2.43597274,0.91775152,0.46016259,2.62077225,3.50624990,0.02749605,1.66752574
-5.14157079,7.23819833,0.01178581,2.39495222,0.88792987,0.45079707,2.57041936,3.45170209,0.02846555,1.61648314
-5.13556778,7.06766220,0.01159174,2.34530078,0.85865422,0.44159479,2.51359009,3.38368286,0.02935924,1.56536743
-5.12956478,6.88430584,0.01136397,2.28798694,0.83024263,0.43265688,2.45123303,3.30358743,0.03016706,1.51472301
-5.12356178,6.69064837,0.01110692,2.22405718,0.80295870,0.42407356,2.38434118,3.21294062,0.03088175,1.46504324
-5.11755878,6.48918944,0.01082555,2.15460567,0.77700832,0.41592475,2.31392585,3.11335127,0.03149921,1.41676582
-5.11155578,6.28235921,0.01052525,2.08074434,0.75253872,0.40828111,2.24099115,3.00646691,0.03201886,1.37027066
-5.10555278,6.07247519,0.01021178,2.00357456,0.72964006,0.40120536,2.16651027,2.89393077,0.03244384,1.32587992
-5.09954977,5.86170750,0.00989114,1.92416149,0.70834930,0.39475378,2.09140460,2.77734252,0.03278114,1.28386048
-5.09354677,5.65205346,0.00956950,1.84351198,0.68865646,0.38897786,2.01652646,2.65822433,0.03304156,1.24442862
-5.08754377,5.44532221,0.00925304,1.76255680,0.67051263,0.38392604,1.94264592,2.53799304,0.03323962,1.20775656
-5.08154077,5.24312891,0.00894789,1.68213726,0.65383960,0.37964530,1.87044212,2.41793898,0.03339330,1.17398059
-5.07553777,5.04689796,0.00865995,1.60299662,0.63854046,0.37618271,1.80049885,2.29921180,0.03352370,1.14321028
-5.06953477,4.85787401,0.00839481,1.52577589,0.62451070,0.37358675,1.73330430,2.18281275,0.03365475,1.11553840
-5.06353177,4.67713904,0.00815764,1.45101377,0.61164913,0.37190837,1.66925429,2.06959311,0.03381273,1.09105084
-5.05752876,4.50563386,0.00795308,1.37915004,0.59986829,0.37120175,1.60865851,1.96025790,0.03402591,1.06983628
-5.05152576,4.34418194,0.00778517,1.31053178,0.58910349,0.37152473,1.55174868,1.85537377,0.03432415,1.05199486
-5.04552276,4.19351396,0.00765726,1.24542168,0.57932038,0.37293897,1.49868825,1.75538013,0.03473867,1.03764578
-5.03951976,4.05429115,0.00757203,1.18400768,0.57052054,0.37550977,1.44958246,1.66060233,0.03530177,1.02693323
-5.03351676,3.92712630,0.00753137,1.12641321,0.56274484,0.37930564,1.40448834,1.57126605,0.03604683,1.02003076
-5.02751376,3.81260119,0.00753649,1.07270746,0.55607460,0.38439773,1.36342400,1.48751171,0.03700824,1.01714365
-5.02151076,3.71128002,0.00758784,1.02291523,0.55063043,0.39085902,1.32637682,1.40940849,0.03822164,1.01850961
-5.01550775,3.62371831,0.00768526,0.97702588,0.54656905,0.39876352,1.29331026,1.33696727,0.03972411,1.02439762
-5.00950475,3.55046742,0.00782795,0.93500122,0.54407808,0.40818534,1.26416931,1.27015208,0.04155452,1.03510516
-5.00350175,3.49207496,0.00801462,0.89678226,0.54336943,0.41919791,1.23888448,1.20889005,0.04375387,1.05095394
-4.99749875,3.44908143,0.00824355,0.86229473,0.54467124,0.43187302,1.21737458,1.15307974,0.04636563,1.07228431
-4.99149575,3.42201374,0.00851269,0.83145349,0.54821915,0.44628007,1.19954857,1.10259794,0.04943597,1.09944837
-4.98549275,3.41137595,0.00881978,0.80416593,0.55424689,0.46248517,1.18530653,1.05730519,0.05301383,1.13280208
-4.97948974,3.41763787,0.00916241,0.78033453,0.56297686,0.48055021,1.17454020,1.01705016,0.05715082,1.17269618
-4.97348674,3.44122176,0.00953814,0.75985868,0.57461072,0.50053188,1.16713325,0.98167319,0.06190070,1.21946619
-4.96748374,3.48248735,0.00994456,0.74263592,0.58932045,0.52248034,1.16296141,0.95100915,0.06731864,1.27342121
-4.96148074,3.54171548,0.01037932,0.72856278,0.60724001,0.54643777,1.16189262,0.92488979,0.07345998,1.33483185
-4.95547774,3.61909021,0.01084023,0.71753512,0.62845778,0.57243645,1.16378729,0.90314568,0.08037857,1.40391700
-4.94947474,3.71467972,0.01132518,0.70944825,0.65300992,0.60049652,1.16849850,0.88560791,0.08812468,1.48082967
-4.94347174,3.82841598,0.01183224,0.70419663,0.68087473,0.63062333,1.17587237,0.87210932,0.09674253,1.56564215
-4.93746873,3.96007354,0.01235955,0.70167331,0.71196820,0.66280438,1.18574825,0.86248554,0.10626738,1.65833059
-4.93146573,4.10924789,0.01290531,0.70176914,0.74614075,0.69700600,1.19795883,0.85657558,0.11672244,1.75875965
-4.92546273,4.27533416,0.01346774,0.70437157,0.78317537,0.73316976,1.21233012,0.85422199,0.12811558,1.86666767
-4.91945973,4.45750714,0.01404498,0.70936331,0.82278722,0.77120895,1.22868118,0.85527058,0.14043606,1.98165321
-4.91345673,4.65470375,0.01463501,0.71662079,0.86462493,0.81100514,1.24682365,0.85956962,0.15365146,2.10316372
-4.90745373,4.86560960,0.01523563,0.72601246,0.90827361,0.85240523,1.26656128,0.86696864,0.16770495,2.23048748
-4.90145073,5.08865100,0.01584431,0.73739721,0.95325989,0.89521909,1.28768936,0.87731680,0.18251316,2.36274954
-4.89544772,5.32199422,0.01645819,0.75062278,0.99905896,0.93921821,1.30999432,0.89046095,0.19796474,2.49891290
-4.88944472,5.56355326,0.01707398,0.76552462,1.04510375,0.98413551,1.33325370,0.90624350,0.21391998,2.63778553
-4.88344172,5.81100759,0.01768794,0.78192500,1.09079619,1.02966651,1.35723659,0.92450030,0.23021133,2.77803403
-4.87743872,6.06183058,0.01829587,0.79963280,1.13552048,1.07547211,1.38170467,0.94505861,0.24664525,2.91820422
-4.87143572,6.31332900,0.01889309,0.81844386,1.17865823,1.12118298,1.40641411,0.96773537,0.26300512,3.05674871
-4.86543272,6.56269336,0.01947449,0.83814217,1.21960486,1.16640568,1.43111827,0.99233593,0.27905549,3.19206108
-4.85942971,6.80705809,0.02003454,0.85850170,1.25778716,1.21073024,1.45557127,1.01865336,0.29454732,3.32251588
-4.85342671,7.04356995,0.02056740,0.87928908,1.29268115,1.25373920,1.47953231,1.04646836,0.30922426,3.44651323
-4.84742371,7.26946245,0.02106701,0.90026691,1.32382965,1.29501770,1.50277067,1.07554999,0.32282963,3.56252648
-4.84142071,7.48213315,0.02152719,0.92119770,1.35085883,1.33416431,1.52507109,1.10565705,0.33511395,3.66915084
-4.83541771,7.67922073,0.02194180,0.94184820,1.37349295,1.37080204,1.54623932,1.13654019,0.34584254,3.76515098
-4.82941471,7.85867811,0.02230486,0.96199395,1.39156643,1.40458920,1.56610743,1.16794459,0.35480310,3.84950516
-4.82341171,8.01883777,0.02261074,0.98142397,1.40503268,1.43522936,1.58453859,1.19961322,0.36181269,3.92144356
-4.81740870,8.15846584,0.02285434,0.99994509,1.41396895,1.46248010,1.60143094,1.23129029,0.36672398,3.98047875
-4.81140570,8.27680163,0.02303123,1.01738603,1.41857671,1.48615987,1.61672020,1.26272496,0.36943027,4.02642623
-4.80540270,8.37358003,0.02313778,1.03360070,1.41917743,1.50615274,1.63038078,1.29367494,0.36986926,4.05941366
-4.79939970,8.44903476,0.02317139,1.04847077,1.41620353,1.52241050,1.64242511,1.32390984,0.36802525,4.07987776
-4.79339670,8.50388161,0.02313052,1.06190717,1.41018462,1.53495213,1.65290106,1.35321403,0.36392961,4.08854850
-4.78739370,8.53928163,0.02301481,1.07385059,1.40172963,1.54386048,1.66188756,1.38138888,0.35765971,4.08642074
-4.78139070,8.55678531,0.02282517,1.08427069,1.39150510,1.54927625,1.66948833,1.40825417,0.34933612,4.07471453
-4.77538769,8.55825981,0.02256372,1.09316417,1.38021074,1.55138956,1.67582400,1.43364862,0.33911842,4.05482518
-4.76938469,8.54580229,0.02223382,1.10055174,1.36855297,1.55042953,1.68102296,1.45742934,0.32719972,4.02826563
-4.76338169,8.52164301,0.02183997,1.10647393,1.35721758,1.54665224,1.68521132,1.47947040,0.31380015,3.99660336
-4.75737869,8.48804258,0.02138770,1.11098615,1.34684273,1.54032791,1.68850240,1.49966037,0.29915975,3.96139479
-4.75137569,8.44718813,0.02088341,1.11415295,1.33799331,1.53172764,1.69098643,1.51789906,0.28353090,3.92412037
-4.74537269,8.40109313,0.02033418,1.11604189,1.33113776,1.52111070,1.69272082,1.53409365,0.26717080,3.88612302
-4.73936968,8.35150582,0.01974754,1.11671732,1.32662847,1.50871283,1.69372182,1.54815434,0.25033418,3.84855320
-4.73336668,8.29983025,0.01913128,1.11623419,1.32468647,1.49473618,1.69395781,1.55999000,0.23326665,3.81232291
-4.72736368,8.24706406,0.01849315,1.11463253,1.32539119,1.47934155,1.69334491,1.56950396,0.21619877,3.77807084
-4.72136068,8.19375581,0.01784069,1.11193261,1.32867569,1.46264312,1.69174522,1.57659042,0.19934115,3.74614019
-4.71535768,8.13998394,0.01718096,1.10813121,1.33432756,1.44470607,1.68896790,1.58113171,0.18288066,3.71657028
-4.70935468,8.08535857,0.01652039,1.10319941,1.34199561,1.42554720,1.68477326,1.58299690,0.16697778,3.68910201
-4.70335168,8.02904597,0.01586458,1.09708177,1.35120188,1.40513847,1.67887996,1.58204181,0.15176513,3.66319703
-4.69734867,7.96981486,0.01521825,1.08969739,1.36135873,1.38341323,1.67097494,1.57811081,0.13734705,3.63806948
-4.69134567,7.90610240,0.01458512,1.08094270,1.37179010,1.36027497,1.66072600,1.57104043,0.12380020,3.61272883
-4.68534267,7.83609697,0.01396791,1.07069604,1.38175627,1.33560797,1.64779654,1.56066479,0.11117507,3.58603180
-4.67933967,7.75783422,0.01336839,1.05882392,1.39048103,1.30928952,1.63186185,1.54682281,0.09949807,3.55674084
-4.67333667,7.66930205,0.01278748,1.04518866,1.39718021,1.28120298,1.61262640,1.52936692,0.08877422,3.52358672
-4.66733367,7.56855010,0.01222529,1.02965726,1.40109049,1.25125112,1.58984145,1.50817291,0.07899017,3.48533239
-4.66133067,7.45379898,0.01168138,1.01211102,1.40149734,1.21936922,1.56332218,1.48315065,0.07011737,3.44083531
-4.65532766,7.32354469,0.01115485,0.99245549,1.39776103,1.18553723,1.53296374,1.45425497,0.06211528,3.38910592
-4.64932466,7.17665384,0.01064460,0.97063039,1.38933982,1.14979051,1.49875541,1.42149632,0.05493448,3.32935964
-4.64332166,7.01244589,0.01014946,0.94661890,1.37580942,1.11222883,1.46079239,1.38495056,0.04851955,3.26106070
