energy_ev,total_up,Ir_p_up,Ir_d_up,Sb_p_up,Sb_d_up,Se_s_up,Se_p_up
-4.30115058,1.87641953,0.31831218,1.52059932,0.29205757,0.02113042,0.00421805,0.14409267
-4.29514757,1.90664058,0.32709307,1.54223712,0.29389214,0.02158647,0.00401705,0.15146497
-4.28914457,1.94031110,0.33618204,1.56692727,0.29618589,0.02201434,0.00386998,0.15908318
-4.28314157,1.97599175,0.34530509,1.59354887,0.29864958,0.02240212,0.00377070,0.16680501
-4.27713857,2.01223115,0.35420159,1.62095480,0.30101323,0.02273892,0.00371272,0.17448687
-4.27113557,2.04760581,0.36263132,1.64800359,0.30303354,0.02301526,0.00368931,0.18198728
-4.26513257,2.08075847,0.37038081,1.67359057,0.30449995,0.02322326,0.00369362,0.18917031
-4.25912956,2.11043373,0.37726844,1.69667751,0.30523931,0.02335691,0.00371883,0.19590879
-4.25312656,2.13551008,0.38314848,1.71632002,0.30511908,0.02341217,0.00375825,0.20208738
-4.24712356,2.15502736,0.38791376,1.73169178,0.30404900,0.02338705,0.00380549,0.20760528
-4.24112056,2.16820905,0.39149698,1.74210509,0.30198127,0.02328158,0.00385452,0.21237853
-4.23511756,2.17447870,0.39387067,1.74702707,0.29890937,0.02309778,0.00389984,0.21634182
-4.22911456,2.17347012,0.39504573,1.74609110,0.29486552,0.02283945,0.00393655,0.21944968
-4.22311156,2.16503119,0.39506885,1.73910329,0.28991703,0.02251204,0.00396043,0.22167711
-4.21710855,2.14922137,0.39401862,1.72604384,0.28416172,0.02212238,0.00396800,0.22301955
-4.21110555,2.12630301,0.39200082,1.70706340,0.27772253,0.02167844,0.00395659,0.22349209
-4.20510255,2.09672728,0.38914288,1.68247470,0.27074164,0.02118904,0.00392433,0.22312821
-4.19909955,2.06111511,0.38558791,1.65274004,0.26337423,0.02066360,0.00387018,0.22197782
-4.19309655,2.02023440,0.38148845,1.61845513,0.25578228,0.02011187,0.00379387,0.22010484
-4.18709355,1.97497424,0.37700030,1.58033014,0.24812845,0.01954372,0.00369588,0.21758450
-4.18109055,1.92631764,0.37227669,1.53916888,0.24057041,0.01896892,0.00357739,0.21450023
-4.17508754,1.87531369,0.36746309,1.49584695,0.23325573,0.01839702,0.00344014,0.21094063
-4.16908454,1.82305056,0.36269286,1.45128979,0.22631760,0.01783723,0.00328642,0.20699637
-4.16308154,1.77063027,0.35808399,1.40645163,0.21987146,0.01729836,0.00311889,0.20275740
-4.15707854,1.71914624,0.35373706,1.36229583,0.21401265,0.01678882,0.00294053,0.19831042
-4.15107554,1.66966431,0.34973454,1.31977755,0.20881517,0.01631661,0.00275451,0.19373692
-4.14507254,1.62320762,0.34614140,1.27982883,0.20433162,0.01588942,0.00256408,0.18911165
-4.13906953,1.58074560,0.34300705,1.24334648,0.20059412,0.01551466,0.00237248,0.18450182
-4.13306653,1.54318676,0.34036834,1.21118257,0.19761631,0.01519955,0.00218288,0.17996679
-4.12706353,1.51137496,0.33825360,1.18413740,0.19539621,0.01495119,0.00199825,0.17555844
-4.12106053,1.48608831,0.33668726,1.16295435,0.19391966,0.01477659,0.00182137,0.17132200
-4.11505753,1.46803995,0.33569481,1.14831610,0.19316439,0.01468268,0.00165473,0.16729725
-4.10905453,1.45787943,0.33530769,1.14084135,0.19310409,0.01467630,0.00150051,0.16352013
-4.10305153,1.45619384,0.33556782,1.14108156,0.19371259,0.01476412,0.00136059,0.16002425
-4.09704852,1.46350736,0.33653124,1.14951669,0.19496759,0.01495249,0.00123653,0.15684257
-4.09104552,1.48027862,0.33827062,1.16654967,0.19685385,0.01524727,0.00112954,0.15400872
-4.08504252,1.50689499,0.34087634,1.19249904,0.19936552,0.01565359,0.00104054,0.15155804
-4.07903952,1.54366354,0.34445591,1.22758962,0.20250749,0.01617559,0.00097016,0.14952813
-4.07303652,1.59079857,0.34913154,1.27194150,0.20629558,0.01681613,0.00091875,0.14795880
-4.06703352,1.64840630,0.35503598,1.32555751,0.21075549,0.01757646,0.00088640,0.14689148
-4.06103052,1.71646725,0.36230663,1.38831018,0.21592063,0.01845596,0.00087297,0.14636796
-4.05502751,1.79481760,0.37107814,1.45992889,0.22182876,0.01945185,0.00087811,0.14642854
-4.04902451,1.88313091,0.38147395,1.53998847,0.22851778,0.02055900,0.00090125,0.14710982
-4.04302151,1.98090183,0.39359697,1.62790055,0.23602073,0.02176980,0.00094162,0.14844196
-4.03701851,2.08743335,0.40752020,1.72290876,0.24436047,0.02307408,0.00099828,0.15044594
-4.03101551,2.20182947,0.42327750,1.82408907,0.25354427,0.02445919,0.00107011,0.15313068
-4.02501251,2.32299455,0.44085539,1.93035622,0.26355863,0.02591016,0.00115581,0.15649045
-4.01900950,2.44964054,0.46018627,2.04047685,0.27436488,0.02740999,0.00125391,0.16050258
-4.01300650,2.58030287,0.48114348,2.15308969,0.28589561,0.02894004,0.00136279,0.16512587
-4.00700350,2.71336517,0.50353887,2.26673265,0.29805251,0.03048050,0.00148070,0.17029960
-4.00100050,2.84709249,0.52712291,2.37987613,0.31070565,0.03201097,0.00160573,0.17594344
-3.99499750,2.97967200,0.55158763,2.49096166,0.32369438,0.03351112,0.00173589,0.18195828
-3.98899450,3.10925994,0.57657241,2.59844411,0.33682996,0.03496127,0.00186912,0.18822792
-3.98299150,3.23403244,0.60167240,2.70083590,0.34989977,0.03634313,0.00200328,0.19462175
-3.97698849,3.35223834,0.62644928,2.79675096,0.36267302,0.03764032,0.00213627,0.20099807
-3.97098549,3.46225094,0.65044393,2.88494621,0.37490766,0.03883898,0.00226599,0.20720822
-3.96498249,3.56261643,0.67319043,2.96435855,0.38635819,0.03992817,0.00239043,0.21310104
-3.95897949,3.65209610,0.69423071,3.03413506,0.39678395,0.04090019,0.00250773,0.21852768
-3.95297649,3.72970024,0.71312920,3.09365499,0.40595750,0.04175075,0.00261615,0.22334634
-3.94697349,3.79471170,0.72948671,3.14254195,0.41367265,0.04247897,0.00271420,0.22742688
-3.94097049,3.84669795,0.74295299,3.18066579,0.41975171,0.04308723,0.00280060,0.23065493
-3.93496748,3.88551082,0.75323724,3.20813377,0.42405157,0.04358085,0.00287436,0.23293545
-3.92896448,3.91127409,0.76011626,3.22527164,0.42646841,0.04396768,0.00293477,0.23419539
-3.92296148,3.92435967,0.76343981,3.23259549,0.42694066,0.04425748,0.00298141,0.23438556
-3.91695848,3.92535385,0.76313305,3.23077604,0.42545028,0.04446131,0.00301419,0.23348147
-3.91095548,3.91501555,0.75919607,3.22059737,0.42202216,0.04459082,0.00303329,0.23148325
-3.90495248,3.89422923,0.75170069,3.20291235,0.41672189,0.04465752,0.00303921,0.22841457
-3.89894947,3.86395496,0.74078477,3.17859730,0.40965197,0.04467214,0.00303270,0.22432085
-3.89294647,3.82517882,0.72664453,3.14850840,0.40094675,0.04464397,0.00301479,0.21926668
-3.88694347,3.77886616,0.70952533,3.11344217,0.39076652,0.04458034,0.00298674,0.21333276
-3.88094047,3.72592040,0.68971148,3.07410213,0.37929084,0.04448625,0.00295003,0.20661249
-3.87493747,3.66714943,0.66751561,3.03107328,0.36671185,0.04436409,0.00290636,0.19920841
-3.86893447,3.60324116,0.64326822,2.98480551,0.35322752,0.04421357,0.00285761,0.19122863
-3.86293147,3.53474927,0.61730778,2.93560660,0.33903548,0.04403178,0.00280587,0.18278349
-3.85692846,3.46208930,0.58997179,2.88364473,0.32432752,0.04381342,0.00275342,0.17398248
-3.85092546,3.38554494,0.56158915,2.82896008,0.30928494,0.04355116,0.00270276,0.16493165
-3.84492246,3.30528329,0.53247396,2.77148425,0.29407508,0.04323615,0.00265656,0.15573145
-3.83891946,3.22137788,0.50292076,2.71106618,0.27884879,0.04285858,0.00261775,0.14647515
-3.83291646,3.13383736,0.47320134,2.64750271,0.26373909,0.04240832,0.00258947,0.13724772
-3.82691346,3.04263792,0.44356286,2.58057180,0.24886080,0.04187563,0.00257511,0.12812521
-3.82091046,2.94775702,0.41422710,2.51006631,0.23431100,0.04125175,0.00257826,0.11917463
-3.81490745,2.84920640,0.38539073,2.43582643,0.22017022,0.04052959,0.00260277,0.11045411
-3.80890445,2.74706222,0.35722622,2.35776897,0.20650413,0.03970421,0.00265263,0.10201334
-3.80290145,2.64149064,0.32988329,2.27591181,0.19336554,0.03877334,0.00273199,0.09389432
-3.79689845,2.53276747,0.30349049,2.19039257,0.18079652,0.03773764,0.00284506,0.08613208
-3.79089545,2.42129090,0.27815701,2.10148054,0.16883044,0.03660094,0.00299603,0.07875554
-3.78489245,2.30758686,0.25397421,2.00958148,0.15749387,0.03537028,0.00318895,0.07178839
-3.77888944,2.19230698,0.23101714,1.91523541,0.14680813,0.03405584,0.00342759,0.06524984
-3.77288644,2.07621946,0.20934577,1.81910776,0.13679048,0.03267070,0.00371533,0.05915531
-3.76688344,1.96019366,0.18900600,1.72197441,0.12745494,0.03123055,0.00405494,0.05351711
-3.76088044,1.84517945,0.17003045,1.62470194,0.11881270,0.02975321,0.00444847,0.04834491
-3.75487744,1.73218247,0.15243918,1.52822385,0.11087211,0.02825811,0.00489705,0.04364614
-3.74887444,1.62223683,0.13624026,1.43351438,0.10363851,0.02676571,0.00540077,0.03942640
-3.74287144,1.51637647,0.12143033,1.34156093,0.09711367,0.02529691,0.00595851,0.03568963
-3.73686843,1.41560680,0.10799533,1.25333660,0.09129526,0.02387236,0.00656784,0.03243839
-3.73086543,1.32087760,0.09591121,1.16977383,0.08617614,0.02251190,0.00722498,0.02967396
-3.72486243,1.23305864,0.08514486,1.09174037,0.08174382,0.02123396,0.00792478,0.02739650
-3.71885943,1.15291865,0.07565526,1.02001823,0.07797996,0.02005503,0.00866073,0.02560513
-3.71285643,1.08110851,0.06739475,0.95528653,0.07486017,0.01898925,0.00942507,0.02429799
-3.70685343,1.01814911,0.06031048,0.89810846,0.07235395,0.01804804,0.01020896,0.02347230
-3.70085043,0.96442411,0.05434599,0.84892279,0.07042505,0.01723986,0.01100267,0.02312435
-3.69484742,0.92017765,0.04944294,0.80803996,0.06903200,0.01657004,0.01179590,0.02324950
-3.68884442,0.88551676,0.04554276,0.77564245,0.06812903,0.01604081,0.01257804,0.02384216
-3.68284142,0.86041824,0.04258839,0.75178946,0.06766725,0.01565130,0.01333858,0.02489564
-3.67683842,0.84473953,0.04052588,0.73642521,0.06759604,0.01539779,0.01406744,0.02640213
-3.67083542,0.83823278,0.03930587,0.72939049,0.06786461,0.01527393,0.01475540,0.02835246
-3.66483242,0.84056173,0.03888487,0.73043688,0.06842373,0.01527111,0.01539446,0.03073603
-3.65882941,0.85132042,0.03922633,0.73924295,0.06922744,0.01537889,0.01597815,0.03354054
-3.65282641,0.87005316,0.04030146,0.75543173,0.07023477,0.01558548,0.01650186,0.03675189
-3.64682341,0.89627495,0.04208969,0.77858903,0.07141132,0.01587819,0.01696304,0.04035399
-3.64082041,0.92949153,0.04457890,0.80828161,0.07273067,0.01624402,0.01736135,0.04432862
-3.63481741,0.96921867,0.04776530,0.84407492,0.07417556,0.01667009,0.01769872,0.04865535
-3.62881441,1.01499976,0.05165300,0.88554965,0.07573871,0.01714418,0.01797931,0.05331155
-3.62281141,1.06642143,0.05625329,0.93231668,0.07742339,0.01765513,0.01820935,0.05827244
-3.61680840,1.12312658,0.06158367,0.98402999,0.07924348,0.01819323,0.01839692,0.06351120
-3.61080540,1.18482459,0.06766662,1.04039711,0.08122328,0.01875052,0.01855163,0.06899928
-3.60480240,1.25129834,0.07452816,1.10118693,0.08339683,0.01932101,0.01868425,0.07470665
-3.59879940,1.32240789,0.08219629,1.16623456,0.08580689,0.01990079,0.01880623,0.08060229
-3.59279640,1.39809073,0.09069926,1.23544317,0.08850360,0.02048809,0.01892929,0.08665458
-3.58679340,1.47835860,0.10006380,1.30878268,0.09154276,0.02108322,0.01906486,0.09283192
-3.58079040,1.56329087,0.11031340,1.38628539,0.09498399,0.02168840,0.01922369,0.09910320
-3.57478739,1.65302474,0.12146651,1.46803851,0.09888852,0.02230754,0.01941536,0.10543841
-3.56878439,1.74774226,0.13353493,1.55417382,0.10331704,0.02294599,0.01964790,0.11180913
-3.56278139,1.84765467,0.14652228,1.64485455,0.10832733,0.02361009,0.01992754,0.11818894
-3.55677839,1.95298421,0.16042264,1.74025987,0.11397205,0.02430687,0.02025839,0.12455386
-3.55077539,2.06394387,0.17521946,1.84056717,0.12029646,0.02504354,0.02064239,0.13088248
-3.54477239,2.18071560,0.19088465,1.94593269,0.12733648,0.02582713,0.02107921,0.13715610
-3.53876938,2.30342748,0.20737802,2.05647088,0.13511679,0.02666396,0.02156636,0.14335866
-3.53276638,2.43213050,0.22464696,2.17223310,0.14364938,0.02755933,0.02209927,0.14947653
-3.52676338,2.56677577,0.24262656,2.29318630,0.15293236,0.02851704,0.02267159,0.15549818
-3.52076038,2.70719278,0.26123999,2.41919250,0.16294916,0.02953911,0.02327542,0.16141370
-3.51475738,2.85306979,0.28039929,2.54998976,0.17366828,0.03062547,0.02390170,0.16721425
-3.50875438,3.00393712,0.30000658,2.68517555,0.18504336,0.03177373,0.02454057,0.17289154
-3.50275138,3.15915430,0.31995558,2.82419341,0.19701390,0.03297905,0.02518182,0.17843722
-3.49674837,3.31790190,0.34013351,2.96632369,0.20950638,0.03423406,0.02581525,0.18384238
-3.49074537,3.47917895,0.36042335,3.11067925,0.22243587,0.03552886,0.02643109,0.18909716
-3.48474237,3.64180644,0.38070636,3.25620666,0.23570806,0.03685111,0.02702039,0.19419051
-3.47873937,3.80443744,0.40086477,3.40169348,0.24922175,0.03818623,0.02757533,0.19911007
-3.47273637,3.96557398,0.42078460,3.54578183,0.26287149,0.03951759,0.02808949,0.20384232
-3.46673337,4.12359058,0.44035846,3.68698836,0.27655046,0.04082691,0.02855809,0.20837287
-3.46073037,4.27676405,0.45948825,3.82373017,0.29015346,0.04209460,0.02897811,0.21268693
-3.45472736,4.42330869,0.47808743,3.95435623,0.30357962,0.04330022,0.02934838,0.21676987
-3.44872436,4.56141588,0.49608298,4.07718335,0.31673507,0.04442300,0.02966956,0.22060794
-3.44272136,4.68929670,0.51341665,4.19053554,0.32953505,0.04544233,0.02994403,0.22418895
-3.43671836,4.80522598,0.53004550,4.29278536,0.34190559,0.04633834,0.03017576,0.22750282
-3.43071536,4.90758603,0.54594155,4.38239580,0.35378446,0.04709242,0.03037005,0.23054214
-3.42471236,4.99490836,0.56109058,4.45796095,0.36512146,0.04768774,0.03053323,0.23330237
-3.41870935,5.06591169,0.57548992,4.51824398,0.37587792,0.04810973,0.03067231,0.23578192
-3.41270635,5.11953469,0.58914540,4.56221087,0.38602542,0.04834652,0.03079458,0.23798181
-3.40670335,5.15496225,0.60206756,4.58905865,0.39554383,0.04838932,0.03090717,0.23990512
-3.40070035,5.17164436,0.61426725,4.59823716,0.40441879,0.04823263,0.03101665,0.24155613
-3.39469735,5.16930709,0.62575091,4.58946352,0.41263877,0.04787450,0.03112858,0.24293926
-3.38869435,5.14795556,0.63651592,4.56272921,0.42019189,0.04731660,0.03124715,0.24405773
-3.38269135,5.10786933,0.64654614,4.51829957,0.42706284,0.04656418,0.03137484,0.24491237
-3.37668834,5.04959086,0.65580820,4.45670637,0.43322998,0.04562603,0.03151215,0.24550026
-3.37068534,4.97390802,0.66424879,4.37873397,0.43866312,0.04451426,0.03165744,0.24581370
-3.36468234,4.88183215,0.67179325,4.28540017,0.44332190,0.04324404,0.03180687,0.24583943
-3.35867934,4.77457280,0.67834565,4.17793286,0.44715519,0.04183329,0.03195442,0.24555815
-3.35267634,4.65351077,0.68379064,4.05774369,0.45010153,0.04030230,0.03209208,0.24494466
-3.34667334,4.52017074,0.68799696,3.92640002,0.45209070,0.03867331,0.03221014,0.24396842
-3.34067034,4.37619468,0.69082260,3.78559620,0.45304638,0.03697009,0.03229752,0.24259464
-3.33466733,4.22331688,0.69212145,3.63712544,0.45288977,0.03521752,0.03234228,0.24078595
-3.32866433,4.06334144,0.69175106,3.48285270,0.45154406,0.03344116,0.03233218,0.23850442
-3.32266133,3.89812224,0.68958116,3.32468956,0.44893951,0.03166683,0.03225520,0.23571393
-3.31665833,3.72954574,0.68550240,3.16457116,0.44501866,0.02992028,0.03210024,0.23238279
-3.31065533,3.55951602,0.67943489,3.00443538,0.43974167,0.02822679,0.03185759,0.22848632
-3.30465233,3.38994175,0.67133588,2.84620426,0.43309109,0.02661090,0.03151958,0.22400930
-3.29864932,3.22272437,0.66120613,2.69176723,0.42507603,0.02509615,0.03108098,0.21894822
-3.29264632,3.05974679,0.64909458,2.54296593,0.41573519,0.02370479,0.03053937,0.21331291
-3.28664332,2.90286173,0.63510083,2.40158009,0.40513878,0.02245763,0.02989541,0.20712774
-3.28064032,2.75387925,0.61937535,2.26931409,0.39338891,0.02137382,0.02915294,0.20043209
-3.27463732,2.61455273,0.60211720,2.14778361,0.38061848,0.02047070,0.02831891,0.19328007
-3.26863432,2.48656303,0.58356942,2.03850231,0.36698869,0.01976369,0.02740326,0.18573955
-3.26263132,2.37150070,0.56401212,1.94286798,0.35268505,0.01926610,0.02641860,0.17789048
-3.25662831,2.27084620,0.54375383,1.86214824,0.33791224,0.01898904,0.02537975,0.16982258
-3.25062531,2.18594855,0.52312129,1.79746571,0.32288800,0.01894135,0.02430328,0.16163257
-3.24462231,2.11800275,0.50244837,1.74978267,0.30783630,0.01912941,0.02320688,0.15342102
-3.23861931,2.06802656,0.48206461,1.71988567,0.29298028,0.01955714,0.02210874,0.14528901
-3.23261631,2.03683751,0.46228400,1.70837006,0.27853513,0.02022585,0.02102691,0.13733481
-3.22661331,2.02503078,0.44339443,1.71562520,0.26470131,0.02113422,0.01997868,0.12965066
-3.22061031,2.03295879,0.42564852,1.74182048,0.25165842,0.02227821,0.01897997,0.12231989
-3.21460730,2.06071337,0.40925601,1.78689283,0.23956003,0.02365107,0.01804485,0.11541449
-3.20860430,2.10811120,0.39437826,1.85053624,0.22852952,0.02524330,0.01718506,0.10899318
-3.20260130,2.17468317,0.38112481,1.93219364,0.21865729,0.02704271,0.01640974,0.10310011
-3.19659830,2.25966837,0.36955229,2.03105188,0.20999916,0.02903442,0.01572514,0.09776426
-3.19059530,2.36201308,0.35966549,2.14604019,0.20257622,0.03120100,0.01513456,0.09299938
-3.18459230,2.48037522,0.35142055,2.27583261,0.19637590,0.03352256,0.01463835,0.08880466
-3.17858929,2.61313456,0.34472988,2.41885491,0.19135414,0.03597691,0.01423397,0.08516586
-3.17258629,2.75840882,0.33946861,2.57329632,0.18743872,0.03853971,0.01391625,0.08205696
-3.16658329,2.91407577,0.33548221,2.73712643,0.18453331,0.04118478,0.01367765,0.07944215
-3.16058029,3.07780127,0.33259473,2.90811748,0.18252216,0.04388424,0.01350860,0.07727810
-3.15457729,3.24707301,0.33061743,3.08387211,0.18127525,0.04660889,0.01339790,0.07551634
-3.14857429,3.41923971,0.32935734,3.26185657,0.18065358,0.04932851,0.01333320,0.07410570
-3.14257129,3.59155515,0.32862535,3.43943904,0.18051455,0.05201219,0.01330140,0.07299465
-3.13656828,3.76122654,0.32824366,3.61393276,0.18071701,0.05462873,0.01328913,0.07213345
-3.13056528,3.92546607,0.32805215,3.78264313,0.18112610,0.05714705,0.01328319,0.07147608
-3.12456228,4.08154488,0.32791367,3.94291798,0.18161751,0.05953662,0.01327093,0.07098187
-3.11855928,4.22684793,0.32771799,4.09219974,0.18208111,0.06176792,0.01324067,0.07061669
-3.11255628,4.35892848,0.32738439,4.22807833,0.18242388,0.06381286,0.01318197,0.07035385
-3.10655328,4.47556055,0.32686287,4.34834290,0.18257211,0.06564530,0.01308594,0.07017449
-3.10055028,4.57478766,0.32613395,4.45103114,0.18247267,0.06724147,0.01294537,0.07006761
-3.09454727,4.65496631,0.32520727,4.53447406,0.18209359,0.06858039,0.01275493,0.07002975
-3.08854427,4.71480238,0.32411894,4.59733480,0.18142361,0.06964431,0.01251120,0.07006423
-3.08254127,4.75337917,0.32292786,4.63863975,0.18047119,0.07041904,0.01221268,0.07018011
-3.07653827,4.77017567,0.32171120,4.65780061,0.17926254,0.07089424,0.01185972,0.07039089
-3.07053527,4.76507429,0.32055912,4.65462640,0.17783916,0.07106370,0.01145438,0.07071294
-3.06453227,4.73835744,0.31956906,4.62932461,0.17625480,0.07092541,0.01100030,0.07116384
-3.05852926,4.69069283,0.31883973,4.58249126,0.17457194,0.07048169,0.01050248,0.07176063
-3.05252626,4.62310807,0.31846502,4.51509013,0.17285808,0.06973911,0.00996699,0.07251803
-3.04652326,4.53695520,0.31852816,4.42842171,0.17118182,0.06870839,0.00940078,0.07344680
-3.04052026,4.43386670,0.31909626,4.32408320,0.16960906,0.06740414,0.00881136,0.07455217
-3.03451726,4.31570464,0.32021550,4.20392093,0.16819938,0.06584457,0.00820655,0.07583257
-3.02851426,4.18450496,0.32190719,4.06997732,0.16700278,0.06405110,0.00759421,0.07727862
-3.02251126,4.04241931,0.32416494,3.92443427,0.16605692,0.06204790,0.00698202,0.07887252
-3.01650825,3.89165672,0.32695294,3.76955552,0.16538510,0.05986141,0.00637724,0.08058776
-3.01050525,3.73442747,0.33020563,3.60763012,0.16499487,0.05751979,0.00578655,0.08238932
-3.00450225,3.57289135,0.33382882,3.44091919,0.16487755,0.05505237,0.00521590,0.08423425
-2.99849925,3.40911232,0.33770204,3.27160806,0.16500856,0.05248916,0.00467042,0.08607275
-2.99249625,3.24502092,0.34168238,3.10176523,0.16534859,0.04986031,0.00415433,0.08784954
-2.98649325,3.08238579,0.34560944,2.93330955,0.16584553,0.04719567,0.00367097,0.08950563
-2.98049025,2.92279464,0.34931132,2.76798626,0.16643717,0.04452438,0.00322273,0.09098037
-2.97448724,2.76764491,0.35261136,2.60735232,0.16705438,0.04187448,0.00281117,0.09221356
-2.96848424,2.61814374,0.35533536,2.45277063,0.16762471,0.03927271,0.00243704,0.09314782
-2.96248124,2.47531616,0.35731895,2.30541281,0.16807625,0.03674421,0.00210038,0.09373076
-2.95647824,2.34002045,0.35841473,2.16626916,0.16834147,0.03431245,0.00180065,0.09391711
-2.95047524,2.21296902,0.35849893,2.03616476,0.16836096,0.03199908,0.00153680,0.09367062
-2.94447224,2.09475295,0.35747718,1.91577998,0.16808674,0.02982392,0.00130742,0.09296555
-2.93846923,1.98586842,0.35528915,1.80567374,0.16748511,0.02780495,0.00111086,0.09178792
-2.93246623,1.88674317,0.35191190,1.70630782,0.16653883,0.02595832,0.00094534,0.09013612
-2.92646323,1.79776116,0.34736161,1.61807052,0.16524848,0.02429839,0.00080904,0.08802121
-2.92046023,1.71928399,0.34169384,1.54129815,0.16363310,0.02283778,0.00070022,0.08546665
-2.91445723,1.65166769,0.33500214,1.47629313,0.16172981,0.02158736,0.00061733,0.08250760
-2.90845423,1.59527409,0.32741515,1.42333756,0.15959275,0.02055626,0.00055902,0.07918979
-2.90245123,1.55047608,0.31909233,1.38270166,0.15729113,0.01975187,0.00052430,0.07556806
-2.89644822,1.51765658,0.31021860,1.35464664,0.15490660,0.01917976,0.00051253,0.07170460
-2.89044522,1.49720135,0.30099800,1.33942197,0.15253016,0.01884362,0.00052347,0.06766701
-2.88444222,1.48948622,0.29164685,1.33725736,0.15025851,0.01874513,0.00055737,0.06352631
-2.87843922,1.49485941,0.28238653,1.34834997,0.14819033,0.01888386,0.00061497,0.05935484
-2.87243622,1.51361998,0.27343642,1.37284769,0.14642237,0.01925711,0.00069753,0.05522441
-2.86643322,1.54599377,0.26500709,1.41082945,0.14504575,0.01985983,0.00080687,0.05120441
-2.86043022,1.59210789,0.25729410,1.46228386,0.14414249,0.02068440,0.00094538,0.04736033
-2.85442721,1.65196544,0.25047265,1.52708719,0.14378255,0.02172062,0.00111604,0.04375238
-2.84842421,1.72542153,0.24469322,1.60498213,0.14402137,0.02295562,0.00132248,0.04043452
-2.84242121,1.81216219,0.24007832,1.69555854,0.14489812,0.02437383,0.00156891,0.03745371
-2.83641821,1.91168706,0.23672038,1.79823721,0.14643466,0.02595703,0.00186024,0.03484945
-2.83041521,2.02329711,0.23468084,1.91225781,0.14863528,0.02768448,0.00220202,0.03265367
-2.82441221,2.14608791,0.23399029,2.03667171,0.15148724,0.02953309,0.00260044,0.03089073
-2.81840920,2.27894933,0.23464968,2.17034043,0.15496192,0.03147767,0.00306240,0.02957774
-2.81240620,2.42057164,0.23663230,2.31194010,0.15901673,0.03349125,0.00359541,0.02872495
-2.80640320,2.56945830,0.23988653,2.45997200,0.16359751,0.03554552,0.00420761,0.02833631
-2.80040020,2.72394513,0.24433906,2.61277936,0.16864139,0.03761123,0.00490774,0.02841003
-2.79439720,2.88222542,0.24989841,2.76856980,0.17407984,0.03965873,0.00570503,0.02893923
-2.78839420,3.04238035,0.25645864,2.92544326,0.17984198,0.04165849,0.00660918,0.02991259
-2.78239120,3.20241383,0.26390301,3.08142433,0.18585772,0.04358165,0.00763018,0.03131494
-2.77638819,3.36029075,0.27210747,3.23449848,0.19206080,0.04540062,0.00877822,0.03312778
-2.77038519,3.51397755,0.28094386,3.38265085,0.19839142,0.04708958,0.01006347,0.03532982
-2.76438219,3.66148382,0.29028280,3.52390667,0.20479850,0.04862502,0.01149592,0.03789736
-2.75837919,3.80090380,0.29999604,3.65637211,0.21124127,0.04998618,0.01308507,0.04080470
-2.75237619,3.93045635,0.30995853,3.77827426,0.21769031,0.05115546,0.01483969,0.04402435
-2.74637319,4.04852245,0.32004990,3.88799916,0.22412781,0.05211873,0.01676746,0.04752734
-2.74037019,4.15367887,0.33015564,3.98412673,0.23054723,0.05286556,0.01887464,0.05128330
-2.73436718,4.24472719,0.34016786,4.06546148,0.23695217,0.05338937,0.02116569,0.05526064
-2.72836418,4.32071733,0.34998579,4.13105818,0.24335478,0.05368740,0.02364282,0.05942661
-2.72236118,4.38096476,0.35951601,4.18024172,0.24977347,0.05376074,0.02630563,0.06374734
-2.71635818,4.42506129,0.36867257,4.21262056,0.25623031,0.05361409,0.02915070,0.06818792
-2.71035518,4.45287888,0.37737692,4.22809333,0.26274819,0.05325555,0.03217118,0.07271238
-2.70435218,4.46456666,0.38555788,4.22684868,0.26934770,0.05269629,0.03535647,0.07728372
-2.69834917,4.46054141,0.39315158,4.20935808,0.27604424,0.05195015,0.03869194,0.08186405
-2.69234617,4.44147185,0.40010145,4.17636223,0.28284515,0.05103323,0.04215875,0.08641459
-2.68634317,4.40825744,0.40635821,4.12885128,0.28974734,0.04996340,0.04573374,0.09089585
-2.68034017,4.36200264,0.41188007,4.06803983,0.29673525,0.04875985,0.04938946,0.09526786
-2.67433717,4.30398736,0.41663287,3.99533736,0.30377956,0.04744259,0.05309437,0.09949042
-2.66833417,4.23563492,0.42059035,3.91231523,0.31083649,0.04603202,0.05681315,0.10352348
-2.66233117,4.15847849,0.42373456,3.82067126,0.31784789,0.04454851,0.06050719,0.10732760
-2.65632816,4.07412723,0.42605616,3.72219312,0.32474206,0.04301204,0.06413522,0.11086455
-2.65032516,3.98423310,0.42755490,3.61872159,0.33143533,0.04144189,0.06765414,0.11409791
-2.64432216,3.89045945,0.42824001,3.51211479,0.33783438,0.03985642,0.07101993,0.11699386
-2.63831916,3.79445220,0.42813060,3.40421441,0.34383908,0.03827289,0.07418869,0.11952198
-2.63231616,3.69781416,0.42725602,3.29681476,0.34934583,0.03670736,0.07711777,0.12165606
-2.62631316,3.60208313,0.42565611,3.19163526,0.35425128,0.03517468,0.07976693,0.12337500
-2.62031016,3.50871395,0.42338135,3.09029696,0.35845620,0.03368849,0.08209948,0.12466360
-2.61430715,3.41906447,0.42049287,2.99430325,0.36186924,0.03226131,0.08408340,0.12551334
-2.60830415,3.33438531,0.41706226,2.90502484,0.36441067,0.03090462,0.08569236,0.12592298
-2.60230115,3.25581307,0.41317115,2.82368888,0.36601565,0.02962903,0.08690655,0.12589906
