energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-3.07053527,3.26480116,0.01542227,0.68707402,2.43434692,1.00543078,0.05889582,1.85293387,0.17263752,0.01427120
-3.06453227,3.20798156,0.01485172,0.68224843,2.42079773,0.98148780,0.05739759,1.80709462,0.17382936,0.01400360
-3.05852926,3.15246027,0.01444269,0.67719560,2.40545510,0.95811843,0.05589408,1.76149957,0.17526100,0.01372936
-3.05252626,3.09871893,0.01420288,0.67190597,2.38825498,0.93550950,0.05440869,1.71651702,0.17691732,0.01345050
-3.04652326,3.04731621,0.01413920,0.66639367,2.36923969,0.91387957,0.05296510,1.67257259,0.17877907,0.01316928
-3.04052026,2.99887545,0.01425774,0.66069606,2.34855954,0.89347371,0.05158655,1.63013971,0.18082374,0.01288821
-3.03451726,2.95406806,0.01456365,0.65487255,2.32647039,0.87455677,0.05029520,1.58972695,0.18302652,0.01260993
-3.02851426,2.91359349,0.01506100,0.64900270,2.30332737,0.85740526,0.04911145,1.55186321,0.18536130,0.01233725
-3.02251126,2.87815699,0.01575257,0.64318377,2.27957564,0.84229837,0.04805338,1.51708123,0.18780165,0.01207298
-3.01650825,2.84844620,0.01663958,0.63752802,2.25573874,0.82950851,0.04713621,1.48590041,0.19032183,0.01181992
-3.01050525,2.82510771,0.01772139,0.63215979,2.23240537,0.81929183,0.04637193,1.45880976,0.19289767,0.01158075
-3.00450225,2.80872492,0.01899515,0.62721252,2.21021529,0.81187908,0.04576900,1.43625167,0.19550742,0.01135794
-2.99849925,2.79979786,0.02045553,0.62282583,2.18984507,0.80746727,0.04533221,1.41860734,0.19813237,0.01115373
-2.99249625,2.79872616,0.02209435,0.61914279,2.17199422,0.80621241,0.04506267,1.40618434,0.20075747,0.01097002
-2.98649325,2.80579544,0.02390039,0.61630728,2.15737218,0.80822365,0.04495792,1.39920679,0.20337160,0.01080834
-2.98049025,2.82116799,0.02585915,0.61446166,2.14668647,0.81355894,0.04501217,1.39780849,0.20596783,0.01066984
-2.97448724,2.84487755,0.02795278,0.61374456,2.14063211,0.82222249,0.04521664,1.40202913,0.20854330,0.01055523
-2.96848424,2.87682865,0.03016010,0.61428899,2.13988245,0.83416397,0.04555999,1.41181359,0.21109908,0.01046482
-2.96248124,2.91680012,0.03245677,0.61622061,2.14508115,0.84927950,0.04602880,1.42701430,0.21363974,0.01039852
-2.95647824,2.96445265,0.03481557,0.61965612,2.15683529,0.86741447,0.04660814,1.44739639,0.21617278,0.01035586
-2.95047524,3.01933998,0.03720687,0.62470195,2.17570918,0.88836789,0.04728210,1.47264530,0.21870796,0.01033606
-2.94447224,3.08092320,0.03959918,0.63145300,2.20221871,0.91189830,0.04803437,1.50237670,0.22125655,0.01033804
-2.93846923,3.14858760,0.04195994,0.63999153,2.23682570,0.93773091,0.04884884,1.53614795,0.22383052,0.01036047
-2.93246623,3.22166136,0.04425629,0.65038621,2.27993218,0.96556568,0.04971003,1.57347108,0.22644171,0.01040189
-2.92646323,3.29943533,0.04645603,0.66269120,2.33187414,0.99508619,0.05060367,1.61382642,0.22910111,0.01046067
-2.92046023,3.38118315,0.04852859,0.67694529,2.39291451,1.02596872,0.05151707,1.65667671,0.23181821,0.01053516
-2.91445723,3.46618084,0.05044597,0.69317106,2.46323537,1.05789143,0.05243950,1.70148091,0.23460040,0.01062367
-2.90845423,3.55372497,0.05218369,0.71137399,2.54292916,1.09054294,0.05336247,1.74770750,0.23745264,0.01072455
-2.90245123,3.64314871,0.05372162,0.73154146,2.63198903,1.12363024,0.05427995,1.79484661,0.24037714,0.01083621
-2.89644822,3.73383479,0.05504474,0.75364163,2.73029852,1.15688523,0.05518845,1.84242053,0.24337331,0.01095716
-2.89044522,3.82522485,0.05614360,0.77762209,2.83762072,1.19006986,0.05608711,1.88999234,0.24643770,0.01108602
-2.88444222,3.91682452,0.05701475,0.80340832,2.95358748,1.22297925,0.05697753,1.93717216,0.24956420,0.01122154
-2.87843922,4.00820391,0.05766076,0.83090195,3.07768911,1.25544285,0.05786368,1.98362093,0.25274412,0.01136259
-2.87243622,4.09899339,0.05809014,0.85997877,3.20926523,1.28732347,0.05875157,2.02905140,0.25596652,0.01150814
-2.86643322,4.18887470,0.05831696,0.89048674,3.34749737,1.31851406,0.05964891,2.07322646,0.25921830,0.01165728
-2.86043022,4.27756797,0.05836021,0.92224399,3.49140433,1.34893260,0.06056462,2.11595479,0.26248446,0.01180916
-2.85442721,4.36481517,0.05824302,0.95503697,3.63984075,1.37851528,0.06150833,2.15708417,0.26574819,0.01196299
-2.84842421,4.45036111,0.05799166,0.98861909,3.79149994,1.40720824,0.06248977,2.19649285,0.26899092,0.01211796
-2.84242121,4.53393315,0.05763446,1.02270994,3.94492134,1.43495874,0.06351815,2.23407939,0.27219233,0.01227328
-2.83641821,4.61522103,0.05720059,1.05699542,4.09850339,1.46170590,0.06460152,2.26975174,0.27533029,0.01242806
-2.83041521,4.69385835,0.05671893,1.09112895,4.25052197,1.48737210,0.06574620,2.30341620,0.27838077,0.01258133
-2.82441221,4.76940711,0.05621694,1.12473407,4.39915457,1.51185533,0.06695619,2.33496704,0.28131778,0.01273200
-2.81840920,4.84134683,0.05571954,1.15740848,4.54251006,1.53502329,0.06823272,2.36427755,0.28411338,0.01287882
-2.81240620,4.90906932,0.05524834,1.18872963,4.67866354,1.55670978,0.06957392,2.39119308,0.28673774,0.01302037
-2.80640320,4.97188020,0.05482085,1.21826195,4.80569554,1.57671368,0.07097461,2.41552696,0.28915938,0.01315505
-2.80040020,5.02900741,0.05445005,1.24556548,4.92173461,1.59480085,0.07242629,2.43705935,0.29134554,0.01328107
-2.79439720,5.07961709,0.05414414,1.27020582,5.02500183,1.61070899,0.07391724,2.45553961,0.29326277,0.01339650
-2.78839420,5.12283623,0.05390656,1.29176498,5.11385588,1.62415536,0.07543290,2.47069206,0.29487767,0.01349922
-2.78239120,5.15778137,0.05373617,1.30985293,5.18683698,1.63484698,0.07695631,2.48222496,0.29615786,0.01358705
-2.77638819,5.18359191,0.05362772,1.32411914,5.24270786,1.64249288,0.07846878,2.48984229,0.29707300,0.01365768
-2.77038519,5.19946652,0.05357242,1.33426378,5.28049022,1.64681765,0.07995061,2.49325779,0.29759604,0.01370885
-2.76438219,5.20470057,0.05355871,1.34004805,5.29949498,1.64757567,0.08138196,2.49221031,0.29770434,0.01373828
-2.75837919,5.19872253,0.05357303,1.34130303,5.29934484,1.64456498,0.08274369,2.48647968,0.29738091,0.01374384
-2.75237619,5.18112715,0.05360072,1.33793661,5.27998822,1.63764009,0.08401817,2.47590200,0.29661544,0.01372357
-2.74637319,5.15170340,0.05362677,1.32993825,5.24170349,1.62672294,0.08519011,2.46038339,0.29540513,0.01367575
-2.74037019,5.11045526,0.05363666,1.31738106,5.18509341,1.61181108,0.08624712,2.43991122,0.29375529,0.01359898
-2.73436718,5.05761408,0.05361697,1.30042121,5.11106947,1.59298284,0.08718027,2.41456203,0.29167961,0.01349224
-2.72836418,4.99364130,0.05355594,1.27929450,5.02082689,1.57039873,0.08798429,2.38450542,0.28919999,0.01335492
-2.72236118,4.91922117,0.05344384,1.25431034,4.91581084,1.54429921,0.08865766,2.35000366,0.28634609,0.01318689
-2.71635818,4.83524362,0.05327316,1.22584327,4.79767537,1.51499863,0.08920244,2.31140660,0.28315437,0.01298849
-2.71035518,4.74277778,0.05303872,1.19432232,4.66823651,1.48287578,0.08962385,2.26914235,0.27966685,0.01276057
-2.70435218,4.64303758,0.05273752,1.16021886,4.52942133,1.44836138,0.08992967,2.22370381,0.27592952,0.01250449
-2.69834917,4.53734094,0.05236856,1.12403327,4.38321505,1.41192322,0.09012948,2.17563200,0.27199053,0.01222206
-2.69234617,4.42706476,0.05193251,1.08628114,4.23160816,1.37404973,0.09023377,2.12549683,0.26789824,0.01191553
-2.68634317,4.31359802,0.05143135,1.04747945,4.07654567,1.33523285,0.09025298,2.07387654,0.26369929,0.01158752
-2.68034017,4.19829531,0.05086794,1.00813349,3.91988037,1.29595108,0.09019658,2.02133685,0.25943669,0.01124096
-2.67433717,4.08243340,0.05024563,0.96872487,3.76333180,1.25665362,0.09007219,1.96841104,0.25514821,0.01087904
-2.66833417,3.96717297,0.04956793,0.92970110,3.60845237,1.21774640,0.08988484,1.91558201,0.25086501,0.01050507
-2.66233117,3.85352738,0.04883818,0.89146719,3.45660169,1.17958076,0.08963639,1.86326741,0.24661076,0.01012245
-2.65632816,3.74234015,0.04805938,0.85437940,3.30892974,1.14244517,0.08932523,1.81180857,0.24240117,0.00973456
-2.65032516,3.63427186,0.04723411,0.81874124,3.16636918,1.10656051,0.08894619,1.76146381,0.23824411,0.00934469
-2.64432216,3.52979710,0.04636449,0.78480186,3.02963649,1.07207887,0.08849072,1.71240646,0.23414018,0.00895597
-2.63831916,3.42921107,0.04545235,0.75275656,2.89924139,1.03908597,0.08794739,1.66472752,0.23008380,0.00857132
-2.63231616,3.33264510,0.04449935,0.72274920,2.77550355,1.00760669,0.08730258,1.61844274,0.22606477,0.00819338
-2.62631316,3.24008990,0.04350731,0.69487631,2.65857513,0.97761346,0.08654137,1.57350347,0.22207010,0.00782452
-2.62031016,3.15142447,0.04247849,0.66919239,2.54846777,0.94903671,0.08564858,1.52981056,0.21808608,0.00746679
-2.61430715,3.06644893,0.04141587,0.64571604,2.44508210,0.92177680,0.08460995,1.48723030,0.21410041,0.00712194
-2.60830415,2.98491879,0.04032344,0.62443647,2.34823813,0.89571652,0.08341324,1.44561135,0.21010431,0.00679140
-2.60230115,2.90657852,0.03920647,0.60531991,2.25770469,0.87073338,0.08204931,1.40480157,0.20609436,0.00647635
-2.59629815,2.83119209,0.03807162,0.58831562,2.17322628,0.84671101,0.08051311,1.36466357,0.20207402,0.00617770
-2.59029515,2.75856877,0.03692705,0.57336109,2.09454605,0.82354890,0.07880436,1.32508821,0.19805469,0.00589615
-2.58429215,2.68858246,0.03578232,0.56038621,2.02142379,0.80117000,0.07692809,1.28600514,0.19405622,0.00563218
-2.57828914,2.62118367,0.03464826,0.54931621,1.95364819,0.77952575,0.07489488,1.24738980,0.19010684,0.00538615
-2.57228614,2.55640346,0.03353670,0.54007336,1.89104304,0.75859841,0.07272073,1.20926661,0.18624250,0.00515823
-2.56628314,2.49434951,0.03246005,0.53257739,1.83346763,0.73840060,0.07042671,1.17170838,0.18250563,0.00494851
-2.56028014,2.43519487,0.03143089,0.52674477,1.78081160,0.71897225,0.06803830,1.13483192,0.17894335,0.00475694
-2.55427714,2.37916031,0.03046143,0.52248718,1.73298528,0.70037535,0.06558448,1.09879054,0.17560540,0.00458337
-2.54827414,2.32649208,0.02956299,0.51970914,1.68990654,0.68268692,0.06309665,1.06376389,0.17254167,0.00442753
-2.54227114,2.27743650,0.02874543,0.51830549,1.65148553,0.66599073,0.06060744,1.02994608,0.16979972,0.00428902
-2.53626813,2.23221366,0.02801668,0.51815876,1.61760868,0.65036863,0.05814937,0.99753282,0.16742227,0.00416730
-2.53026513,2.19099199,0.02738231,0.51913692,1.58812361,0.63589187,0.05575367,0.96670859,0.16544493,0.00406168
-2.52426213,2.15386591,0.02684520,0.52109183,1.56282607,0.62261328,0.05344906,0.93763470,0.16389429,0.00397132
-2.51825913,2.12083790,0.02640534,0.52385853,1.54145030,0.61056081,0.05126076,0.91043900,0.16278648,0.00389518
-2.51225613,2.09180672,0.02605975,0.52725574,1.52366373,0.59973277,0.04920962,0.88520794,0.16212634,0.00383205
-2.50625313,2.06656251,0.02580255,0.53108763,1.50906659,0.59009543,0.04731159,0.86198140,0.16190721,0.00378056
-2.50025013,2.04478935,0.02562524,0.53514685,1.49719668,0.58158276,0.04557738,0.84075069,0.16211145,0.00373920
-2.49424712,2.02607526,0.02551696,0.53921885,1.48753939,0.57409866,0.04401241,0.82145965,0.16271164,0.00370630
-2.48824412,2.00992921,0.02546507,0.54308729,1.47954227,0.56752148,0.04261709,0.80400890,0.16367229,0.00368015
-2.48224112,1.99580407,0.02545567,0.54654038,1.47263351,0.56171041,0.04138720,0.78826276,0.16495221,0.00365897
-2.47623812,1.98312434,0.02547425,0.54937772,1.46624333,0.55651356,0.04031465,0.77405845,0.16650718,0.00364099
-2.47023512,1.97131687,0.02550640,0.55141752,1.45982681,0.55177712,0.03938829,0.76121699,0.16829289,0.00362453
-2.46423212,1.95984292,0.02553847,0.55250356,1.45288707,0.54735507,0.03859484,0.74955501,0.17026792,0.00360803
-2.45822911,1.94822954,0.02555824,0.55251168,1.44499717,0.54311885,0.03791995,0.73889680,0.17239660,0.00359010
-2.45222611,1.93609845,0.02555546,0.55135537,1.43581950,0.53896652,0.03734911,0.72908584,0.17465159,0.00356960
-2.44622311,1.92319074,0.02552239,0.54899010,1.42512153,0.53483070,0.03686866,0.71999519,0.17701598,0.00354568
-2.44022011,1.90938584,0.02545408,0.54541614,1.41278678,0.53068500,0.03646656,0.71153596,0.17948472,0.00351776
-2.43421711,1.89471381,0.02534867,0.54067967,1.39882055,0.52654852,0.03613311,0.70366358,0.18206544,0.00348565
-2.42821411,1.87935993,0.02520738,0.53487201,1.38334987,0.52248813,0.03586139,0.69638139,0.18477832,0.00344944
-2.42221111,1.86366154,0.02503445,0.52812702,1.36661768,0.51861857,0.03564760,0.68974143,0.18765529,0.00340960
-2.41620810,1.84809718,0.02483691,0.52061671,1.34897166,0.51510010,0.03549116,0.68384234,0.19073826,0.00336687
-2.41020510,1.83326843,0.02462413,0.51254529,1.33084812,0.51213418,0.03539456,0.67882461,0.19407677,0.00332228
-2.40420210,1.81987568,0.02440740,0.50414179,1.31275200,0.50995707,0.03536314,0.67486333,0.19772489,0.00327708
-2.39819910,1.80868875,0.02419929,0.49565179,1.29523394,0.50883191,0.03540457,0.67215898,0.20173767,0.00323269
-2.39219610,1.80051404,0.02401298,0.48732843,1.27886563,0.50903948,0.03552836,0.67092668,0.20616736,0.00319061
-2.38619310,1.79615978,0.02386161,0.47942321,1.26421476,0.51086824,0.03574514,0.67138450,0.21105948,0.00315240
-2.38019010,1.79640102,0.02375759,0.47217704,1.25182069,0.51460386,0.03606598,0.67374142,0.21644898,0.00311958
-2.37418709,1.80194590,0.02371192,0.46581180,1.24217201,0.52051881,0.03650164,0.67818556,0.22235684,0.00309357
-2.36818409,1.81340478,0.02373368,0.46052285,1.23568701,0.52886229,0.03706189,0.68487323,0.22878710,0.00307564
-2.36218109,1.83126339,0.02382949,0.45647279,1.23269770,0.53985080,0.03775483,0.69391926,0.23572464,0.00306683
-2.35617809,1.85586094,0.02400316,0.45378664,1.23343796,0.55365973,0.03858630,0.70538899,0.24313374,0.00306798
-2.35017509,1.88737392,0.02425547,0.45254853,1.23803613,0.57041594,0.03955943,0.71929237,0.25095758,0.00307959
-2.34417209,1.92580592,0.02458404,0.45280011,1.24651188,0.59019170,0.04067424,0.73558009,0.25911872,0.00310192
-2.33816908,1.97098337,0.02498340,0.45454047,1.25877742,0.61299977,0.04192736,0.75414200,0.26752040,0.00313488
-2.33216608,2.02255718,0.02544515,0.45772753,1.27464235,0.63878989,0.04331192,0.77480774,0.27604888,0.00317811
-2.32616308,2.08000959,0.02595825,0.46228082,1.29382185,0.66744659,0.04481749,0.79734932,0.28457636,0.00323094
-2.32016008,2.14266572,0.02650942,0.46808530,1.31594745,0.69878817,0.04643018,0.82148560,0.29296465,0.00329245
-2.31415708,2.20970904,0.02708359,0.47499605,1.34057979,0.73256701,0.04813273,0.84688827,0.30106921,0.00336150
-2.30815408,2.28019991,0.02766451,0.48284360,1.36722263,0.76847117,0.04990485,0.87318913,0.30874349,0.00343671
-2.30215108,2.35309657,0.02823522,0.49143968,1.39533760,0.80612718,0.05172346,0.89998826,0.31584326,0.00351657
-2.29614807,2.42727771,0.02877869,0.50058309,1.42435921,0.84510420,0.05356313,0.92686288,0.32223092,0.00359946
-2.29014507,2.50156615,0.02927833,0.51006551,1.45370954,0.88491951,0.05539649,0.95337660,0.32777940,0.00368365
-2.28414207,2.57475304,0.02971856,0.51967729,1.48281253,0.92504546,0.05719474,0.97908880,0.33237571,0.00376739
-2.27813907,2.64562236,0.03008518,0.52921274,1.51110756,0.96491790,0.05892817,1.00356396,0.33592385,0.00384896
-2.27213607,2.71297520,0.03036583,0.53847522,1.53806216,1.00394603,0.06056676,1.02638087,0.33834718,0.00392663
-2.26613307,2.77565385,0.03055022,0.54728172,1.56318390,1.04152379,0.06208077,1.04714144,0.33959006,0.00399879
-2.26013007,2.83256539,0.03063041,0.55546693,1.58603131,1.07704259,0.06344139,1.06547914,0.33961883,0.00406391
-2.25412706,2.88270449,0.03060087,0.56288694,1.60622381,1.10990509,0.06462140,1.08106701,0.33842220,0.00412061
-2.24812406,2.92517544,0.03045855,0.56942233,1.62345060,1.13953998,0.06559584,1.09362494,0.33601095,0.00416767
-2.24212106,2.95921283,0.03020285,0.57498075,1.63747836,1.16541706,0.06634266,1.10292647,0.33241722,0.00420406
-2.23611806,2.98420053,0.02983550,0.57949892,1.64815742,1.18706247,0.06684335,1.10880457,0.32769330,0.00422894
-2.23011506,2.99968858,0.02936041,0.58294400,1.65542646,1.20407313,0.06708356,1.11115669,0.32191011,0.00424171
-2.22411206,3.00540723,0.02878346,0.58531432,1.65931516,1.21613012,0.06705355,1.10994862,0.31515541,0.00424198
-2.21810905,3.00127758,0.02811228,0.58663930,1.65994461,1.22301022,0.06674869,1.10521702,0.30753185,0.00422961
-2.21210605,2.98741826,0.02735600,0.58697857,1.65752532,1.22459493,0.06616968,1.09707068,0.29915488,0.00420470
-2.20610305,2.96414731,0.02652498,0.58642029,1.65235243,1.22087662,0.06532276,1.08569004,0.29015062,0.00416759
-2.20010005,2.93197909,0.02563055,0.58507852,1.64479811,1.21196128,0.06421973,1.07132501,0.28065373,0.00411884
-2.19409705,2.89161563,0.02468478,0.58308971,1.63530115,1.19806756,0.06287771,1.05429100,0.27080524,0.00405925
-2.18809405,2.84393250,0.02370022,0.58060834,1.62435391,1.17952206,0.06131890,1.03496309,0.26075042,0.00398981
-2.18209105,2.78995915,0.02268968,0.57780184,1.61248687,1.15675081,0.05957001,1.01376839,0.25063667,0.00391169
-2.17608804,2.73085428,0.02166602,0.57484484,1.60025144,1.13026739,0.05766160,0.99117672,0.24061140,0.00382620
-2.17008504,2.66787678,0.02064196,0.57191296,1.58820146,1.10065786,0.05562732,0.96768987,0.23081994,0.00373477
-2.16408204,2.60235318,0.01962990,0.56917645,1.57687433,1.06856335,0.05350301,0.94382964,0.22140346,0.00363892
-2.15807904,2.53564269,0.01864174,0.56679379,1.56677246,1.03466085,0.05132566,0.92012505,0.21249683,0.00354020
-2.15207604,2.46910104,0.01768877,0.56490563,1.55834604,0.99964308,0.04913244,0.89709921,0.20422660,0.00344018
-2.14607304,2.40404458,0.01678147,0.56362927,1.55197785,0.96419827,0.04695967,0.87525611,0.19670885,0.00334038
-2.14007004,2.34171579,0.01592942,0.56305409,1.54797085,0.92899067,0.04484186,0.85506795,0.19004723,0.00324225
-2.13406703,2.28325155,0.01514115,0.56323789,1.54653936,0.89464265,0.04281079,0.83696333,0.18433099,0.00314714
-2.12806403,2.22965530,0.01442406,0.56420470,1.54780400,0.86171892,0.04089473,0.82131674,0.17963316,0.00305626
-2.12206103,2.18177409,0.01378426,0.56594383,1.55179079,0.83071358,0.03911781,0.80843967,0.17600888,0.00297065
-2.11605803,2.14028098,0.01322653,0.56841044,1.55843431,0.80204030,0.03749952,0.79857362,0.17349394,0.00289120
-2.11005503,2.10566352,0.01275424,0.57152765,1.56758487,0.77602583,0.03605440,0.79188514,0.17210365,0.00281856
-2.10405203,2.07821824,0.01236925,0.57518992,1.57901885,0.75290695,0.03479191,0.78846302,0.17183197,0.00275322
-2.09804902,2.05805111,0.01207192,0.57926768,1.59245208,0.73283075,0.03371645,0.78831770,0.17265107,0.00269544
-2.09204602,2.04508368,0.01186107,0.58361308,1.60755503,0.71585783,0.03282757,0.79138265,0.17451135,0.00264530
-2.08604302,2.03906423,0.01173402,0.58806634,1.62396921,0.70196826,0.03212028,0.79751776,0.17734191,0.00260266
-2.08004002,2.03958334,0.01168660,0.59246272,1.64132383,0.69106961,0.03158556,0.80651443,0.18105156,0.00256723
-2.07403702,2.04609304,0.01171327,0.59663952,1.65925177,0.68300669,0.03121087,0.81810218,0.18553035,0.00253855
-2.06803402,2.05792874,0.01180719,0.60044300,1.67740424,0.67757241,0.03098078,0.83195646,0.19065172,0.00251601
-2.06203102,2.07433311,0.01196041,0.60373485,1.69546334,0.67451924,0.03087768,0.84770752,0.19627509,0.00249890
-2.05602801,2.09448110,0.01216403,0.60639789,1.71315220,0.67357073,0.03088240,0.86495001,0.20224906,0.00248639
-2.05002501,2.11750549,0.01240843,0.60834093,1.73024236,0.67443287,0.03097498,0.88325306,0.20841498,0.00247758
-2.04402201,2.14252234,0.01268348,0.60950251,1.74655839,0.67680477,0.03113522,0.90217076,0.21461095,0.00247153
-2.03801901,2.16865586,0.01297889,0.60985352,1.76197991,0.68038845,0.03134340,0.92125274,0.22067615,0.00246729
-2.03201601,2.19506231,0.01328441,0.60939853,1.77644133,0.68489776,0.03158077,0.94005483,0.22645530,0.00246389
-2.02601301,2.22095271,0.01359022,0.60817607,1.78992977,0.69006607,0.03183008,0.95814950,0.23180321,0.00246039
-2.02001001,2.24561404,0.01388719,0.60625772,1.80248186,0.69565292,0.03207604,0.97513616,0.23658923,0.00245593
-2.01400700,2.26842881,0.01416724,0.60374632,1.81417988,0.70144965,0.03230562,0.99065100,0.24070158,0.00244971
-2.00800400,2.28889272,0.01442361,0.60077332,1.82514790,0.70728396,0.03250845,1.00437639,0.24405116,0.00244103
-2.00200100,2.30663040,0.01465114,0.59749558,1.83554851,0.71302356,0.03267697,1.01604961,0.24657501,0.00242933
-1.99599800,2.32140870,0.01484655,0.59409167,1.84558050,0.71857902,0.03280665,1.02547069,0.24823898,0.00241419
-1.98999500,2.33314754,0.01500864,0.59075798,1.85547776,0.72390579,0.03289609,1.03250927,0.24903978,0.00239537
-1.98399200,2.34192774,0.01513840,0.58770474,1.86550943,0.72900545,0.03294707,1.03711015,0.24900601,0.00237277
-1.97798899,2.34799560,0.01523919,0.58515200,1.87598118,0.73392624,0.03296454,1.03929732,0.24819838,0.00234653
-1.97198599,2.35176368,0.01531669,0.58332591,1.88723743,0.73876272,0.03295655,1.03917617,0.24670881,0.00231694
-1.96598299,2.35380739,0.01537890,0.58245498,1.89966371,0.74365458,0.03293410,1.03693377,0.24465857,0.00228451
-1.95997999,2.35485704,0.01543599,0.58276670,1.91368882,0.74878441,0.03291096,1.03283673,0.24219544,0.00224992
-1.95397699,2.35578487,0.01550012,0.58448421,1.92978582,0.75437440,0.03290336,1.02722677,0.23948981,0.00221402
-1.94797399,2.35758700,0.01558514,0.58782311,1.94847123,0.76068175,0.03292967,1.02051366,0.23672995,0.00217782
-1.94197099,2.36136007,0.01570621,0.59298826,1.97030159,0.76799289,0.03300999,1.01316557,0.23411654,0.00214243
-1.93596798,2.36827273,0.01587939,0.60017044,1.99586673,0.77661611,0.03316561,1.00569690,0.23185649,0.00210906
-1.92996498,2.37953241,0.01612115,0.60954288,2.02577931,0.78687304,0.03341848,0.99865382,0.23015633,0.00207897
-1.92396198,2.39634776,0.01644778,0.62125736,2.06066028,0.79908862,0.03379059,0.99259763,0.22921537,0.00205340
-1.91795898,2.41988787,0.01687487,0.63544016,2.10112028,0.81358001,0.03430327,0.98808667,0.22921868,0.00203357
-1.91195598,2.45123911,0.01741662,0.65218747,2.14773727,0.83064450,0.03497652,0.98565698,0.23033042,0.00202059
-1.90595298,2.49136113,0.01808535,0.67156066,2.20103086,0.85054684,0.03582826,0.98580262,0.23268734,0.00201545
-1.89994997,2.54104351,0.01889082,0.69358124,2.26143435,0.87350629,0.03687367,0.98895615,0.23639315,0.00201893
-1.89394697,2.60086472,0.01983973,0.71822592,2.32926558,0.89968397,0.03812446,0.99547026,0.24151350,0.00203161
-1.88794397,2.67115518,0.02093526,0.74542177,2.40469779,0.92917097,0.03958831,1.00560111,0.24807223,0.00205383
-1.88194097,2.75196620,0.02217666,0.77504201,2.48773230,0.96197779,0.04126835,1.01949438,0.25604868,0.00208563
-1.87593797,2.84304643,0.02355900,0.80690253,2.57817431,0.99802566,0.04316271,1.03717456,0.26537652,0.00212677
-1.86993497,2.94382733,0.02507295,0.84075955,2.67561348,1.03714028,0.04526430,1.05853818,0.27594395,0.00217671
-1.86393197,3.05341886,0.02670483,0.87630886,2.77941077,1.07904846,0.04756064,1.08335155,0.28759552,0.00223462
-1.85792896,3.17061609,0.02843669,0.91318671,2.88869263,1.12337793,0.05003393,1.11125312,0.30013541,0.00229941
-1.85192596,3.29391736,0.03024660,0.95097275,3.00235366,1.16966075,0.05266122,1.14176080,0.31333229,0.00236974
-1.84592296,3.42155368,0.03210905,0.98919513,3.11906805,1.21734029,0.05541481,1.17428392,0.32692538,0.00244407
-1.83991996,3.55152889,0.03399555,1.02733779,3.23731022,1.26578170,0.05826270,1.20813977,0.34063182,0.00252069
-1.83391696,3.68166952,0.03587528,1.06484996,3.35538416,1.31428587,0.06116931,1.24257400,0.35415484,0.00259781
-1.82791396,3.80968266,0.03771587,1.10115759,3.47146090,1.36210623,0.06409618,1.27678418,0.36719273,0.00267357
-1.82191096,3.93322004,0.03948431,1.13567656,3.58362279,1.40846806,0.06700286,1.30994573,0.37944800,0.00274612
-1.81590795,4.04994588,0.04114784,1.16782720,3.68991337,1.45258962,0.06984784,1.34123916,0.39063662,0.00281370
-1.80990495,4.15760618,0.04267488,1.19704962,3.78839071,1.49370427,0.07258948,1.36987741,0.40049690,0.00287468
-1.80390195,4.25409659,0.04403600,1.22281942,3.87718249,1.53108285,0.07518697,1.39513237,0.40879767,0.00292758
-1.79789895,4.33752653,0.04520475,1.24466299,3.95454063,1.56405546,0.07760133,1.41635932,0.41534547,0.00297117
-1.79189595,4.40627694,0.04615846,1.26217204,4.01889329,1.59203177,0.07979626,1.43301832,0.41999045,0.00300449
-1.78589295,4.45904952,0.04687896,1.27501657,4.06889239,1.61451912,0.08173900,1.44469178,0.42263088,0.00302685
-1.77988994,4.49490568,0.04735310,1.28295582,4.10345470,1.63113772,0.08340108,1.45109728,0.42321586,0.00303786
-1.77388694,4.51329372,0.04757320,1.28584672,4.12179501,1.64163234,0.08475900,1.45209551,0.42174645,0.00303746
-1.76788394,4.51406346,0.04753724,1.28364956,4.12345027,1.64588013,0.08579472,1.44769267,0.41827501,0.00302588
-1.76188094,4.49746783,0.04724900,1.27643042,4.10829365,1.64389425,0.08649614,1.43803773,0.41290284,0.00300364
-1.75587794,4.46415160,0.04671794,1.26436041,4.07653833,1.63582329,0.08685731,1.42341450,0.40577632,0.00297150
-1.74987494,4.41512799,0.04595896,1.24771167,4.02873084,1.62194642,0.08687864,1.40422911,0.39708167,0.00293047
-1.74387194,4.35174412,0.04499206,1.22685022,3.96573447,1.60266465,0.08656685,1.38099358,0.38703860,0.00288172
-1.73786893,4.27563684,0.04384179,1.20222593,3.88870338,1.57848846,0.08593481,1.35430617,0.37589312,0.00282658
-1.73186593,4.18868077,0.04253665,1.17435998,3.79904856,1.55002241,0.08500126,1.32482958,0.36390975,0.00276646
-1.72586293,4.09293052,0.04110846,1.14383024,3.69839697,1.51794719,0.08379034,1.29326785,0.35136357,0.00270280
-1.71985993,3.99055919,0.03959155,1.11125507,3.58854539,1.48299990,0.08233097,1.26034300,0.33853223,0.00263706
-1.71385693,3.88379544,0.03802205,1.07727621,3.47141065,1.44595311,0.08065613,1.22677240,0.32568830,0.00257062
-1.70785393,3.77486107,0.03643711,1.04254117,3.34897803,1.40759363,0.07880200,1.19324755,0.31309220,0.00250481
