energy_ev,total_up,Ga_p_up,Ga_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-5.71785893,1.11916680,0.03715204,0.00000000,0.69882503,0.00000000,0.46512649,0.39060210
-5.71185593,1.07771661,0.03537285,0.00000000,0.67532551,0.00000000,0.44023192,0.37997184
-5.70585293,1.03882301,0.03382369,0.00000000,0.65332993,0.00000000,0.41796882,0.36940702
-5.69984992,1.00259416,0.03251248,0.00000000,0.63289329,0.00000000,0.39837454,0.35893652
-5.69384692,0.96909047,0.03144367,0.00000000,0.61404348,0.00000000,0.38143412,0.34858689
-5.68784392,0.93833338,0.03061873,0.00000000,0.59678676,0.00000000,0.36708701,0.33838408
-5.68184092,0.91031301,0.03003670,0.00000000,0.58111242,0.00000000,0.35523379,0.32835462
-5.67583792,0.88499436,0.02969463,0.00000000,0.56699643,0.00000000,0.34574247,0.31852613
-5.66983492,0.86232162,0.02958800,0.00000000,0.55440387,0.00000000,0.33845427,0.30892715
-5.66383192,0.84222092,0.02971107,0.00000000,0.54329022,0.00000000,0.33318871,0.29958633
-5.65782891,0.82460133,0.03005707,0.00000000,0.53360163,0.00000000,0.32974804,0.29053117
-5.65182591,0.80935471,0.03061838,0.00000000,0.52527433,0.00000000,0.32792090,0.28178637
-5.64582291,0.79635464,0.03138659,0.00000000,0.51823357,0.00000000,0.32748565,0.27337211
-5.63981991,0.78545509,0.03235253,0.00000000,0.51239235,0.00000000,0.32821322,0.26530227
-5.63381691,0.77648914,0.03350618,0.00000000,0.50765024,0.00000000,0.32986985,0.25758295
-5.62781391,0.76926825,0.03483663,0.00000000,0.50389269,0.00000000,0.33221980,0.25021141
-5.62181091,0.76358258,0.03633193,0.00000000,0.50099091,0.00000000,0.33502818,0.24317547
-5.61580790,0.75920231,0.03797903,0.00000000,0.49880261,0.00000000,0.33806399,0.23645358
-5.60980490,0.75588040,0.03976368,0.00000000,0.49717362,0.00000000,0.34110335,0.23001544
-5.60380190,0.75335651,0.04167037,0.00000000,0.49594033,0.00000000,0.34393299,0.22382333
-5.59779890,0.75136222,0.04368236,0.00000000,0.49493300,0.00000000,0.34635376,0.21783393
-5.59179590,0.74962702,0.04578173,0.00000000,0.49397964,0.00000000,0.34818420,0.21200055
-5.58579290,0.74788509,0.04794951,0.00000000,0.49291029,0.00000000,0.34926394,0.20627571
-5.57978989,0.74588230,0.05016590,0.00000000,0.49156161,0.00000000,0.34945667,0.20061381
-5.57378689,0.74338318,0.05241057,0.00000000,0.48978127,0.00000000,0.34865273,0.19497380
-5.56778389,0.74017748,0.05466307,0.00000000,0.48743223,0.00000000,0.34677096,0.18932165
-5.56178089,0.73608607,0.05690328,0.00000000,0.48439644,0.00000000,0.34375984,0.18363252
-5.55577789,0.73096594,0.05911201,0.00000000,0.48057799,0.00000000,0.33959781,0.17789245
-5.54977489,0.72471403,0.06127160,0.00000000,0.47590557,0.00000000,0.33429269,0.17209965
-5.54377189,0.71726992,0.06336661,0.00000000,0.47033404,0.00000000,0.32788032,0.16626505
-5.53776888,0.70861729,0.06538452,0.00000000,0.46384534,0.00000000,0.32042247,0.16041245
-5.53176588,0.69878407,0.06731644,0.00000000,0.45644855,0.00000000,0.31200406,0.15457798
-5.52576288,0.68784148,0.06915774,0.00000000,0.44817928,0.00000000,0.30272990,0.14880909
-5.51975988,0.67590196,0.07090859,0.00000000,0.43909835,0.00000000,0.29272108,0.14316309
-5.51375688,0.66311598,0.07257442,0.00000000,0.42928998,0.00000000,0.28211113,0.13770526
-5.50775388,0.64966808,0.07416611,0.00000000,0.41885944,0.00000000,0.27104221,0.13250666
-5.50175088,0.63577192,0.07570004,0.00000000,0.40793028,0.00000000,0.25966127,0.12764177
-5.49574787,0.62166468,0.07719777,0.00000000,0.39664122,0.00000000,0.24811652,0.12318591
-5.48974487,0.60760076,0.07868560,0.00000000,0.38514275,0.00000000,0.23655420,0.11921266
-5.48374187,0.59384492,0.08019368,0.00000000,0.37359348,0.00000000,0.22511557,0.11579125
-5.47773887,0.58066505,0.08175491,0.00000000,0.36215631,0.00000000,0.21393454,0.11298409
-5.47173587,0.56832454,0.08340365,0.00000000,0.35099449,0.00000000,0.20313550,0.11084437
-5.46573287,0.55707469,0.08517413,0.00000000,0.34026771,0.00000000,0.19283179,0.10941398
-5.45972986,0.54714721,0.08709879,0.00000000,0.33012817,0.00000000,0.18312451,0.10872155
-5.45372686,0.53874709,0.08920655,0.00000000,0.32071697,0.00000000,0.17410178,0.10878101
-5.44772386,0.53204634,0.09152122,0.00000000,0.31216076,0.00000000,0.16583855,0.10959039
-5.44172086,0.52717861,0.09405993,0.00000000,0.30456890,0.00000000,0.15839666,0.11113121
-5.43571786,0.52423540,0.09683198,0.00000000,0.29803134,0.00000000,0.15182558,0.11336827
-5.42971486,0.52326383,0.09983799,0.00000000,0.29261719,0.00000000,0.14616333,0.11625009
-5.42371186,0.52426647,0.10306949,0.00000000,0.28837436,0.00000000,0.14143806,0.11970996
-5.41770885,0.52720328,0.10650906,0.00000000,0.28533005,0.00000000,0.13766982,0.12366752
-5.41170585,0.53199582,0.11013104,0.00000000,0.28349245,0.00000000,0.13487283,0.12803107
-5.40570285,0.53853362,0.11390276,0.00000000,0.28285339,0.00000000,0.13305803,0.13270040
-5.39969985,0.54668261,0.11778627,0.00000000,0.28339200,0.00000000,0.13223577,0.13757018
-5.39369685,0.55629522,0.12174056,0.00000000,0.28507912,0.00000000,0.13241873,0.14253380
-5.38769385,0.56722172,0.12572408,0.00000000,0.28788234,0.00000000,0.13362471,0.14748752
-5.38169085,0.57932227,0.12969743,0.00000000,0.29177138,0.00000000,0.13587935,0.15233475
-5.37568784,0.59247895,0.13362617,0.00000000,0.29672335,0.00000000,0.13921840,0.15699043
-5.36968484,0.60660710,0.13748337,0.00000000,0.30272782,0.00000000,0.14368955,0.16138516
-5.36368184,0.62166525,0.14125190,0.00000000,0.30979106,0.00000000,0.14935345,0.16546894
-5.35767884,0.63766288,0.14492625,0.00000000,0.31793936,0.00000000,0.15628399,0.16921446
-5.35167584,0.65466551,0.14851364,0.00000000,0.32722095,0.00000000,0.16456748,0.17261953
-5.34567284,0.67279653,0.15203444,0.00000000,0.33770649,0.00000000,0.17430075,0.17570875
-5.33966983,0.69223550,0.15552167,0.00000000,0.34948783,0.00000000,0.18558817,0.17853411
-5.33366683,0.71321278,0.15901974,0.00000000,0.36267507,0.00000000,0.19853745,0.18117460
-5.32766383,0.73600060,0.16258227,0.00000000,0.37739199,0.00000000,0.21325454,0.18373471
-5.32166083,0.76090076,0.16626917,0.00000000,0.39376998,0.00000000,0.22983755,0.18634181
-5.31565783,0.78822956,0.17014311,0.00000000,0.41194071,0.00000000,0.24837013,0.18914264
-5.30965483,0.81830059,0.17426549,0.00000000,0.43202795,0.00000000,0.26891436,0.19229883
-5.30365183,0.85140618,0.17869221,0.00000000,0.45413886,0.00000000,0.29150376,0.19598168
-5.29764882,0.88779838,0.18346941,0.00000000,0.47835522,0.00000000,0.31613657,0.20036641
-5.29164582,0.92767052,0.18862942,0.00000000,0.50472509,0.00000000,0.34276974,0.20562605
-5.28564282,0.97114024,0.19418724,0.00000000,0.53325529,0.00000000,0.37131406,0.21192512
-5.27963982,1.01823480,0.20013764,0.00000000,0.56390515,0.00000000,0.40163070,0.21941344
-5.27363682,1.06887959,0.20645325,0.00000000,0.59658182,0.00000000,0.43352948,0.22822021
-5.26763382,1.12289039,0.21308358,0.00000000,0.63113745,0.00000000,0.46676902,0.23844851
-5.26163082,1.17996970,0.21995523,0.00000000,0.66736836,0.00000000,0.50105904,0.25017051
-5.25562781,1.23970751,0.22697322,0.00000000,0.70501628,0.00000000,0.53606460,0.26342351
-5.24962481,1.30158650,0.23402341,0.00000000,0.74377165,0.00000000,0.57141241,0.27820684
-5.24362181,1.36499135,0.24097601,0.00000000,0.78327877,0.00000000,0.60669888,0.29447986
-5.23761881,1.42922184,0.24768986,0.00000000,0.82314263,0.00000000,0.64149963,0.31216105
-5.23161581,1.49350923,0.25401744,0.00000000,0.86293709,0.00000000,0.67538011,0.33112824
-5.22561281,1.55703511,0.25981025,0.00000000,0.90221417,0.00000000,0.70790692,0.35121997
-5.21960980,1.61895206,0.26492443,0.00000000,0.94051391,0.00000000,0.73865919,0.37223802
-5.21360680,1.67840524,0.26922615,0.00000000,0.97737459,0.00000000,0.76723971,0.39395097
-5.20760380,1.73455408,0.27259681,0.00000000,1.01234288,0.00000000,0.79328529,0.41609878
-5.20160080,1.78659343,0.27493751,0.00000000,1.04498357,0.00000000,0.81647574,0.43839825
-5.19559780,1.83377325,0.27617280,0.00000000,1.07488869,0.00000000,0.83654144,0.46054924
-5.18959480,1.87541648,0.27625348,0.00000000,1.10168565,0.00000000,0.85326891,0.48224156
-5.18359180,1.91093445,0.27515836,0.00000000,1.12504446,0.00000000,0.86650438,0.50316215
-5.17758879,1.93983957,0.27289494,0.00000000,1.14468360,0.00000000,0.87615536,0.52300267
-5.17158579,1.96175496,0.26949899,0.00000000,1.16037478,0.00000000,0.88219010,0.54146702
-5.16558279,1.97642109,0.26503315,0.00000000,1.17194641,0.00000000,0.88463519,0.55827870
-5.15957979,1.98369928,0.25958459,0.00000000,1.17928577,0.00000000,0.88357157,0.57318774
-5.15357679,1.98357222,0.25326194,0.00000000,1.18234013,0.00000000,0.87912921,0.58597710
-5.14757379,1.97614162,0.24619154,0.00000000,1.18111659,0.00000000,0.87148079,0.59646808
-5.14157079,1.96162330,0.23851334,0.00000000,1.17568092,0.00000000,0.86083478,0.60452484
-5.13556778,1.94033984,0.23037648,0.00000000,1.16615539,0.00000000,0.84742825,0.61005766
-5.12956478,1.91271113,0.22193485,0.00000000,1.15271566,0.00000000,0.83151973,0.61302491
-5.12356178,1.87924315,0.21334263,0.00000000,1.13558675,0.00000000,0.81338243,0.61343359
-5.11755878,1.84051509,0.20475018,0.00000000,1.11503822,0.00000000,0.79329795,0.61133842
-5.11155578,1.79716531,0.19630012,0.00000000,1.09137853,0.00000000,0.77155066,0.60683955
-5.10555278,1.74987626,0.18812391,0.00000000,1.06494869,0.00000000,0.74842285,0.60007880
-5.09954977,1.69935874,0.18033889,0.00000000,1.03611533,0.00000000,0.72419064,0.59123476
-5.09354677,1.64633585,0.17304581,0.00000000,1.00526317,0.00000000,0.69912054,0.58051669
-5.08754377,1.59152679,0.16632688,0.00000000,0.97278708,0.00000000,0.67346668,0.56815767
-5.08154077,1.53563113,0.16024446,0.00000000,0.93908395,0.00000000,0.64746858,0.55440703
-5.07553777,1.47931368,0.15484019,0.00000000,0.90454443,0.00000000,0.62134923,0.53952247
-5.06953477,1.42319041,0.15013469,0.00000000,0.86954483,0.00000000,0.59531360,0.52376222
-5.06353177,1.36781594,0.14612779,0.00000000,0.83443943,0.00000000,0.56954729,0.50737734
-5.05752876,1.31367276,0.14279923,0.00000000,0.79955335,0.00000000,0.54421538,0.49060463
-5.05152576,1.26116269,0.14010983,0.00000000,0.76517637,0.00000000,0.51946144,0.47366040
-5.04552276,1.21060083,0.13800316,0.00000000,0.73155775,0.00000000,0.49540671,0.45673520
-5.03951976,1.16221224,0.13640757,0.00000000,0.69890247,0.00000000,0.47214950,0.43998988
-5.03351676,1.11613148,0.13523860,0.00000000,0.66736882,0.00000000,0.44976481,0.42355293
-5.02751376,1.07240508,0.13440172,0.00000000,0.63706763,0.00000000,0.42830442,0.40751934
-5.02151076,1.03099692,0.13379537,0.00000000,0.60806304,0.00000000,0.40779728,0.39195081
-5.01550775,0.99179617,0.13331412,0.00000000,0.58037492,0.00000000,0.38825046,0.37687738
-5.00950475,0.95462764,0.13285196,0.00000000,0.55398266,0.00000000,0.36965061,0.36230023
-5.00350175,0.91926410,0.13230558,0.00000000,0.52883030,0.00000000,0.35196593,0.34819563
-4.99749875,0.88543991,0.13157757,0.00000000,0.50483272,0.00000000,0.33514866,0.33451960
-4.99149575,0.85286555,0.13057935,0.00000000,0.48188253,0.00000000,0.31913802,0.32121319
-4.98549275,0.82124238,0.12923380,0.00000000,0.45985742,0.00000000,0.30386350,0.30820800
-4.97948974,0.79027691,0.12747752,0.00000000,0.43862766,0.00000000,0.28924830,0.29543174
-4.97348674,0.75969406,0.12526249,0.00000000,0.41806324,0.00000000,0.27521299,0.28281345
-4.96748374,0.72924894,0.12255724,0.00000000,0.39804059,0.00000000,0.26167895,0.27028830
-4.96148074,0.69873654,0.11934740,0.00000000,0.37844833,0.00000000,0.24857169,0.25780157
-4.95547774,0.66799908,0.11563558,0.00000000,0.35919212,0.00000000,0.23582377,0.24531182
-4.94947474,0.63693087,0.11144072,0.00000000,0.34019816,0.00000000,0.22337720,0.23279311
-4.94347174,0.60548051,0.10679680,0.00000000,0.32141553,0.00000000,0.21118540,0.22023619
-4.93746873,0.57365055,0.10175117,0.00000000,0.30281715,0.00000000,0.19921438,0.20764872
-4.93146573,0.54149486,0.09636237,0.00000000,0.28439958,0.00000000,0.18744340,0.19505460
-4.92546273,0.50911392,0.09069776,0.00000000,0.26618161,0.00000000,0.17586497,0.18249249
-4.91945973,0.47664846,0.08483088,0.00000000,0.24820205,0.00000000,0.16448430,0.17001370
-4.91345673,0.44427201,0.07883894,0.00000000,0.23051670,0.00000000,0.15331827,0.15767961
-4.90745373,0.41218271,0.07280016,0.00000000,0.21319488,0.00000000,0.14239407,0.14555887
-4.90145073,0.38059493,0.06679154,0.00000000,0.19631574,0.00000000,0.13174753,0.13372446
-4.89544772,0.34973123,0.06088672,0.00000000,0.17996457,0.00000000,0.12142139,0.12225086
-4.88944472,0.31981497,0.05515433,0.00000000,0.16422937,0.00000000,0.11146359,0.11121155
-4.88344172,0.29106406,0.04965671,0.00000000,0.14919777,0.00000000,0.10192572,0.10067677
-4.87743872,0.26368605,0.04444908,0.00000000,0.13495466,0.00000000,0.09286161,0.09071189
-4.87143572,0.23787469,0.03957917,0.00000000,0.12158040,0.00000000,0.08432644,0.08137633
-4.86543272,0.21380822,0.03508734,0.00000000,0.10914987,0.00000000,0.07637608,0.07272298
-4.85942971,0.19164928,0.03100702,0.00000000,0.09773228,0.00000000,0.06906701,0.06479829
-4.85342671,0.17154636,0.02736559,0.00000000,0.08739172,0.00000000,0.06245658,0.05764292
-4.84742371,0.15363674,0.02418549,0.00000000,0.07818849,0.00000000,0.05660380,0.05129284
-4.84142071,0.13805049,0.02148558,0.00000000,0.07018091,0.00000000,0.05157043,0.04578082
-4.83541771,0.12491553,0.01928266,0.00000000,0.06342774,0.00000000,0.04742247,0.04113831
-4.82941471,0.11436319,0.01759295,0.00000000,0.05799078,0.00000000,0.04423184,0.03739741
-4.82341171,0.10653396,0.01643359,0.00000000,0.05393775,0.00000000,0.04207811,0.03459294
-4.81740870,0.10158318,0.01582405,0.00000000,0.05134498,0.00000000,0.04105028,0.03276444
-4.81140570,0.09968610,0.01578726,0.00000000,0.05029994,0.00000000,0.04124832,0.03195797
-4.80540270,0.10104194,0.01635055,0.00000000,0.05090334,0.00000000,0.04278441,0.03222750
-4.79939970,0.10587672,0.01754615,0.00000000,0.05327044,0.00000000,0.04578358,0.03363592
-4.79339670,0.11444427,0.01941140,0.00000000,0.05753171,0.00000000,0.05038378,0.03625543
-4.78739370,0.12702523,0.02198851,0.00000000,0.06383228,0.00000000,0.05673503,0.04016723
-4.78139070,0.14392377,0.02532379,0.00000000,0.07233038,0.00000000,0.06499771,0.04546049
-4.77538769,0.16546181,0.02946650,0.00000000,0.08319441,0.00000000,0.07533967,0.05223049
-4.76938469,0.19197060,0.03446722,0.00000000,0.09659870,0.00000000,0.08793230,0.06057588
-4.76338169,0.22377974,0.04037576,0.00000000,0.11271790,0.00000000,0.10294545,0.07059520
-4.75737869,0.26120377,0.04723874,0.00000000,0.13172011,0.00000000,0.12054120,0.08238250
-4.75137569,0.30452657,0.05509688,0.00000000,0.15375880,0.00000000,0.14086674,0.09602243
-4.74537269,0.35398404,0.06398206,0.00000000,0.17896374,0.00000000,0.16404639,0.11158467
-4.73936968,0.40974566,0.07391432,0.00000000,0.20743135,0.00000000,0.19017312,0.12911806
-4.73336668,0.47189557,0.08489898,0.00000000,0.23921461,0.00000000,0.21929983,0.14864461
-4.72736368,0.54041422,0.09692393,0.00000000,0.27431321,0.00000000,0.25143091,0.17015371
-4.72136068,0.61516125,0.10995730,0.00000000,0.31266419,0.00000000,0.28651427,0.19359671
-4.71535768,0.69586090,0.12394575,0.00000000,0.35413381,0.00000000,0.32443466,0.21888239
-4.70935468,0.78209073,0.13881336,0.00000000,0.39851104,0.00000000,0.36500838,0.24587339
-4.70335168,0.87327476,0.15446142,0.00000000,0.44550324,0.00000000,0.40798016,0.27438411
-4.69734867,0.96868170,0.17076908,0.00000000,0.49473449,0.00000000,0.45302233,0.30418023
-4.69134567,1.06742910,0.18759501,0.00000000,0.54574693,0.00000000,0.49973678,0.33498003
-4.68534267,1.16849363,0.20477999,0.00000000,0.59800541,0.00000000,0.54765989,0.36645773
-4.67933967,1.27072785,0.22215049,0.00000000,0.65090552,0.00000000,0.59627032,0.39824879
-4.67333667,1.37288296,0.23952298,0.00000000,0.70378495,0.00000000,0.64499978,0.42995712
-4.66733367,1.47363733,0.25670896,0.00000000,0.75593800,0.00000000,0.69324643,0.46116406
-4.66133067,1.57162961,0.27352044,0.00000000,0.80663277,0.00000000,0.74039041,0.49143888
-4.65532766,1.66549543,0.28977558,0.00000000,0.85513048,0.00000000,0.78581108,0.52035027
-4.64932466,1.75390622,0.30530430,0.00000000,0.90070617,0.00000000,0.82890511,0.54747863
-4.64332166,1.83560842,0.31995350,0.00000000,0.94266997,0.00000000,0.86910478,0.57242839
-4.63731866,1.90946147,0.33359170,0.00000000,0.98038803,0.00000000,0.90589553,0.59483996
-4.63131566,1.97447277,0.34611282,0.00000000,1.01330212,0.00000000,0.93883199,0.61440084
-4.62531266,2.02982813,0.35743885,0.00000000,1.04094710,0.00000000,0.96755172,0.63085521
-4.61930965,2.07491608,0.36752139,0.00000000,1.06296535,0.00000000,0.99178593,0.64401173
-4.61330665,2.10934518,0.37634192,0.00000000,1.07911762,0.00000000,1.01136669,0.65374910
-4.60730365,2.13295344,0.38391080,0.00000000,1.08928968,0.00000000,1.02623035,0.66001920
-4.60130065,2.14580953,0.39026523,0.00000000,1.09349455,0.00000000,1.03641695,0.66284771
-4.59529765,2.14820602,0.39546613,0.00000000,1.09187036,0.00000000,1.04206578,0.66233220
-4.58929465,2.14064495,0.39959434,0.00000000,1.08467376,0.00000000,1.04340742,0.65863784
-4.58329165,2.12381695,0.40274639,0.00000000,1.07226957,0.00000000,1.04075275,0.65199108
-4.57728864,2.09857480,0.40503005,0.00000000,1.05511701,0.00000000,1.03447955,0.64267152
-4.57128564,2.06590320,0.40656009,0.00000000,1.03375337,0.00000000,1.02501761,0.63100254
-4.56528264,2.02688604,0.40745440,0.00000000,1.00877586,0.00000000,1.01283306,0.61734106
-4.55927964,1.98267305,0.40783078,0.00000000,0.98082259,0.00000000,0.99841282,0.60206702
-4.55327664,1.93444709,0.40780459,0.00000000,0.95055340,0.00000000,0.98224995,0.58557286
-4.54727364,1.88339356,0.40748731,0.00000000,0.91863149,0.00000000,0.96483053,0.56825362
-4.54127064,1.83067299,0.40698591,0.00000000,0.88570646,0.00000000,0.94662261,0.55049784
-4.53526763,1.77739755,0.40640323,0.00000000,0.85239930,0.00000000,0.92806758,0.53267955
-4.52926463,1.72461196,0.40583886,0.00000000,0.81928985,0.00000000,0.90957403,0.51515153
-4.52326163,1.67327886,0.40539055,0.00000000,0.78690679,0.00000000,0.89151407,0.49823995
-4.51725863,1.62426859,0.40515578,0.00000000,0.75572040,0.00000000,0.87422185,0.48224019
-4.51125563,1.57835272,0.40523314,0.00000000,0.72613792,0.00000000,0.85799388,0.46741403
-4.50525263,1.53620095,0.40572326,0.00000000,0.69850134,0.00000000,0.84309067,0.45398779
-4.49924962,1.49838046,0.40672911,0.00000000,0.67308731,0.00000000,0.82973908,0.44215142
-4.49324662,1.46535700,0.40835528,0.00000000,0.65010882,0.00000000,0.81813482,0.43205830
-4.48724362,1.43749702,0.41070622,0.00000000,0.62971825,0.00000000,0.80844470,0.42382553
-4.48124062,1.41507015,0.41388342,0.00000000,0.61201139,0.00000000,0.80080795,0.41753459
-4.47523762,1.39825153,0.41798141,0.00000000,0.59703208,0.00000000,0.79533657,0.41323230
-4.46923462,1.38712386,0.42308301,0.00000000,0.58477719,0.00000000,0.79211441,0.41093182
-4.46323162,1.38167880,0.42925379,0.00000000,0.57520159,0.00000000,0.79119498,0.41061386
-4.45722861,1.38181813,0.43653630,0.00000000,0.56822302,0.00000000,0.79259825,0.41222796
-4.45122561,1.38735463,0.44494429,0.00000000,0.56372675,0.00000000,0.79630664,0.41569400
-4.44522261,1.39801328,0.45445745,0.00000000,0.56156988,0.00000000,0.80226074,0.42090383
-4.43921961,1.41343315,0.46501702,0.00000000,0.56158540,0.00000000,0.81035505,0.42772333
-4.43321661,1.43317043,0.47652272,0.00000000,0.56358598,0.00000000,0.82043456,0.43599472
-4.42721361,1.45670306,0.48883120,0.00000000,0.56736756,0.00000000,0.83229235,0.44553944
-4.42121061,1.48343743,0.50175644,0.00000000,0.57271288,0.00000000,0.84566892,0.45616138
-4.41520760,1.51271711,0.51507210,0.00000000,0.57939487,0.00000000,0.86025345,0.46765069
-4.40920460,1.54383397,0.52851583,0.00000000,0.58718007,0.00000000,0.87568729,0.47978790
-4.40320160,1.57604138,0.54179556,0.00000000,0.59583211,0.00000000,0.89156970,0.49234849
-4.39719860,1.60856930,0.55459745,0.00000000,0.60511512,0.00000000,0.90746590,0.50510761
-4.39119560,1.64064075,0.56659517,0.00000000,0.61479713,0.00000000,0.92291696,0.51784488
-4.38519260,1.67148922,0.57746019,0.00000000,0.62465339,0.00000000,0.93745144,0.53034907
-4.37918959,1.70037609,0.58687246,0.00000000,0.63446941,0.00000000,0.95059814,0.54242246
-4.37318659,1.72660769,0.59453116,0.00000000,0.64404383,0.00000000,0.96189938,0.55388466
-4.36718359,1.74955085,0.60016485,0.00000000,0.65319079,0.00000000,0.97092436,0.56457580
-4.36118059,1.76864672,0.60354059,0.00000000,0.66174178,0.00000000,0.97728187,0.57435880
-4.35517759,1.78342184,0.60447171,0.00000000,0.66954703,0.00000000,0.98063172,0.58312076
-4.34917459,1.79349632,0.60282371,0.00000000,0.67647609,0.00000000,0.98069464,0.59077328
-4.34317159,1.79858869,0.59851827,0.00000000,0.68241789,0.00000000,0.97725984,0.59725181
-4.33716858,1.79851731,0.59153500,0.00000000,0.68728006,0.00000000,0.97019039,0.60251402
-4.33116558,1.79319843,0.58191115,0.00000000,0.69098770,0.00000000,0.95942579,0.60653728
-4.32516258,1.78264112,0.56973923,0.00000000,0.69348159,0.00000000,0.94498209,0.60931552
-4.31915958,1.76693952,0.55516270,0.00000000,0.69471609,0.00000000,0.92694937,0.61085555
-4.31315658,1.74626278,0.53837018,0.00000000,0.69465676,0.00000000,0.90548700,0.61117312
-4.30715358,1.72084350,0.51958833,0.00000000,0.69327792,0.00000000,0.88081678,0.61028904
