energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
-2.87243622,3.69537022,0.34938941,0.64642824,0.01563358,0.30762977,0.92629342,1.74352939,0.10056702,1.04295890
-2.86643322,3.64703885,0.34615259,0.64026220,0.01587970,0.30508618,0.90505371,1.72267608,0.10106576,1.02849804
-2.86043022,3.59919747,0.34298036,0.63379734,0.01613243,0.30251568,0.88442214,1.70169920,0.10141255,1.01440398
-2.85442721,3.55134181,0.33972645,0.62683938,0.01638439,0.29986686,0.86439752,1.68057798,0.10156929,1.00046786
-2.84842421,3.50309899,0.33625836,0.61922337,0.01662891,0.29710147,0.84498894,1.65936432,0.10150553,0.98650696
-2.84242121,3.45425421,0.33246220,0.61082066,0.01686020,0.29419693,0.82622105,1.63818858,0.10119954,0.97237492
-2.83641821,3.40476725,0.32824652,0.60154412,0.01707348,0.29114780,0.80813768,1.61726029,0.10063903,0.95796953
-2.83041521,3.35477837,0.32354500,0.59135113,0.01726507,0.28796633,0.79080362,1.59686397,0.09982135,0.94323749
-2.82441221,3.30460298,0.31831806,0.58024450,0.01743247,0.28468202,0.77430438,1.57734993,0.09875338,0.92817630
-2.81840920,3.25471591,0.31255312,0.56827115,0.01757429,0.28134016,0.75874397,1.55912052,0.09745089,0.91283291
-2.81240620,3.20572604,0.30626369,0.55551881,0.01769022,0.27799949,0.74424092,1.54261277,0.09593763,0.89729968
-2.80640320,3.15834306,0.29948743,0.54211084,0.01778088,0.27472918,0.73092272,1.52827791,0.09424408,0.88170771
-2.80040020,3.11333827,0.29228312,0.52819965,0.01784769,0.27160519,0.71891917,1.51655928,0.09240595,0.86621817
-2.79439720,3.07150181,0.28472697,0.51395902,0.01789269,0.26870629,0.70835499,1.50786954,0.09046258,0.85101224
-2.78839420,3.03359879,0.27690831,0.49957568,0.01791828,0.26610997,0.69934225,1.50256852,0.08845521,0.83628019
-2.78239120,3.00032685,0.26892507,0.48524083,0.01792711,0.26388838,0.69197317,1.50094297,0.08642531,0.82221046
-2.77638819,2.97227756,0.26087908,0.47114178,0.01792180,0.26210465,0.68631359,1.50318927,0.08441301,0.80897922
-2.77038519,2.94990380,0.25287173,0.45745430,0.01790483,0.26080965,0.68239776,1.50940006,0.08245565,0.79674114
-2.76438219,2.93349476,0.24499990,0.44433593,0.01787839,0.26003940,0.68022471,1.51955559,0.08058658,0.78562179
-2.75837919,2.92315993,0.23735255,0.43192064,0.01784427,0.25981327,0.67975632,1.53352024,0.07883428,0.77571216
-2.75237619,2.91882276,0.23000808,0.42031488,0.01780388,0.26013303,0.68091742,1.55104441,0.07722163,0.76706531
-2.74637319,2.92022398,0.22303241,0.40959528,0.01775819,0.26098270,0.68359775,1.57177181,0.07576564,0.75969550
-2.74037019,2.92693441,0.21647808,0.39980787,0.01770786,0.26232936,0.68765579,1.59525160,0.07447730,0.75357952
-2.73436718,2.93837598,0.21038398,0.39096885,0.01765329,0.26412466,0.69292405,1.62095490,0.07336187,0.74866009
-2.72836418,2.95384980,0.20477606,0.38306666,0.01759483,0.26630703,0.69921572,1.64829479,0.07241925,0.74485098
-2.72236118,2.97256946,0.19966856,0.37606522,0.01753287,0.26880445,0.70633207,1.67664870,0.07164461,0.74204347
-2.71635818,2.99369748,0.19506579,0.36990799,0.01746811,0.27153758,0.71407026,1.70538214,0.07102913,0.74011358
-2.71035518,3.01638297,0.19096428,0.36452261,0.01740167,0.27442320,0.72223113,1.73387257,0.07056087,0.73892968
-2.70435218,3.03979831,0.18735507,0.35982583,0.01733529,0.27737757,0.73062647,1.76153219,0.07022561,0.73835990
-2.69834917,3.06317307,0.18422597,0.35572840,0.01727145,0.28031983,0.73908538,1.78782863,0.07000773,0.73827895
-2.69234617,3.08582341,0.18156366,0.35213974,0.01721347,0.28317503,0.74745942,1.81230262,0.06989100,0.73857396
-2.68634317,3.10717566,0.17935549,0.34897210,0.01716559,0.28587685,0.75562634,1.83458179,0.06985932,0.73914904
-2.68034017,3.12678325,0.17759079,0.34614405,0.01713290,0.28836981,0.76349210,1.85439022,0.06989733,0.73992845
-2.67433717,3.14433634,0.17626168,0.34358330,0.01712135,0.29061092,0.77099135,1.87155335,0.06999089,0.74085817
-2.66833417,3.15966424,0.17536339,0.34122859,0.01713759,0.29257073,0.77808620,1.88599827,0.07012743,0.74190611
-2.66233117,3.17273093,0.17489396,0.33903088,0.01718885,0.29423385,0.78476363,1.89774968,0.07029622,0.74306082
-2.65632816,3.18362435,0.17485348,0.33695366,0.01728274,0.29559874,0.79103168,1.90692182,0.07048844,0.74432919
-2.65032516,3.19254056,0.17524293,0.33497267,0.01742699,0.29667711,0.79691465,1.91370709,0.07069719,0.74573314
-2.64432216,3.19976402,0.17606261,0.33307495,0.01762928,0.29749274,0.80244789,1.91836221,0.07091740,0.74730580
-2.63831916,3.20564527,0.17731051,0.33125749,0.01789692,0.29807998,0.80767225,1.92119262,0.07114569,0.74908736
-2.63231616,3.21057757,0.17898054,0.32952562,0.01823667,0.29848185,0.81262876,1.92253611,0.07138013,0.75112097
-2.62631316,3.21497385,0.18106084,0.32789116,0.01865447,0.29874803,0.81735390,1.92274664,0.07162006,0.75344885
-2.62031016,3.21924514,0.18353238,0.32637059,0.01915528,0.29893272,0.82187559,1.92217907,0.07186579,0.75610905
-2.61430715,3.22378175,0.18636782,0.32498333,0.01974288,0.29909246,0.82621034,1.92117552,0.07211845,0.75913278
-2.60830415,3.22893774,0.18953089,0.32375021,0.02041978,0.29928406,0.83036165,1.92005402,0.07237970,0.76254257
-2.60230115,3.23501961,0.19297620,0.32269212,0.02118706,0.29956269,0.83431974,1.91909971,0.07265162,0.76635135
-2.59629815,3.24227907,0.19664966,0.32182914,0.02204437,0.29998012,0.83806267,1.91855892,0.07293654,0.77056228
-2.59029515,3.25091012,0.20048943,0.32117981,0.02298987,0.30058336,0.84155877,1.91863598,0.07323697,0.77516937
-2.58429215,3.26105003,0.20442738,0.32076079,0.02402024,0.30141343,0.84477018,1.91949275,0.07355553,0.78015875
-2.57828914,3.27278366,0.20839100,0.32058685,0.02513069,0.30250452,0.84765730,1.92125042,0.07389489,0.78551043
-2.57228614,3.28615035,0.21230573,0.32067094,0.02631502,0.30388346,0.85018388,1.92399314,0.07425781,0.79120034
-2.56628314,3.30115268,0.21609751,0.32102455,0.02756570,0.30556946,0.85232241,1.92777298,0.07464712,0.79720257
-2.56028014,3.31776598,0.21969539,0.32165808,0.02887389,0.30757405,0.85405938,1.93261563,0.07506572,0.80349145
-2.55427714,3.33594792,0.22303424,0.32258117,0.03022956,0.30990136,0.85540020,1.93852616,0.07551657,0.81004350
-2.54827414,3.35564723,0.22605717,0.32380312,0.03162160,0.31254854,0.85637331,1.94549448,0.07600269,0.81683902
-2.54227114,3.37681099,0.22871777,0.32533303,0.03303786,0.31550631,0.85703332,1.95349995,0.07652708,0.82386324
-2.53626813,3.39939009,0.23098184,0.32717990,0.03446534,0.31875974,0.85746278,1.96251488,0.07709269,0.83110701
-2.53026513,3.42334258,0.23282872,0.32935259,0.03589030,0.32228908,0.85777262,1.97250674,0.07770228,0.83856702
-2.52426213,3.44863497,0.23425193,0.33185957,0.03729843,0.32607066,0.85810107,1.98343906,0.07835839,0.84624556
-2.51825913,3.47524178,0.23525936,0.33470866,0.03867503,0.33007801,0.85861112,1.99527129,0.07906317,0.85415009
-2.51225613,3.50314383,0.23587276,0.33790663,0.04000527,0.33428291,0.85948666,2.00795767,0.07981835,0.86229244
-2.50625313,3.53232578,0.23612674,0.34145897,0.04127445,0.33865669,0.86092753,2.02144573,0.08062520,0.87068806
-2.50025013,3.56277382,0.23606729,0.34536963,0.04246829,0.34317151,0.86314371,2.03567474,0.08148449,0.87935540
-2.49424712,3.59447411,0.23574991,0.34964106,0.04357329,0.34780177,0.86634905,2.05057455,0.08239663,0.88831544
-2.48824412,3.62741275,0.23523747,0.35427449,0.04457708,0.35252570,0.87075483,2.06606543,0.08336180,0.89759167
-2.48224112,3.66157768,0.23459798,0.35927044,0.04546884,0.35732686,0.87656362,2.08205911,0.08438025,0.90721051
-2.47623812,3.69696306,0.23390224,0.36462968,0.04623968,0.36219581,0.88396375,2.09846135,0.08545260,0.91720220
-2.47023512,3.73357607,0.23322178,0.37035446,0.04688301,0.36713169,0.89312462,2.11517624,0.08658032,0.92760217
-2.46423212,3.77144595,0.23262679,0.37644996,0.04739495,0.37214375,0.90419322,2.13211202,0.08776624,0.93845284
-2.45822911,3.81063488,0.23218460,0.38292603,0.04777460,0.37725265,0.91729194,2.14918837,0.08901505,0.94980560
-2.45222611,3.85124981,0.23195828,0.38979888,0.04802430,0.38249156,0.93251764,2.16634468,0.09033389,0.96172290
-2.44622311,3.89345435,0.23200582,0.39709278,0.04814978,0.38790673,0.94994208,2.18354880,0.09173283,0.97428010
-2.44022011,3.93747952,0.23237957,0.40484146,0.04816022,0.39355774,0.96961336,2.20080569,0.09322528,0.98756696
-2.43421711,3.98363206,0.23312609,0.41308902,0.04806818,0.39951697,0.99155828,2.21816517,0.09482830,1.00168828
-2.42821411,4.03229910,0.23428620,0.42189036,0.04788941,0.40586847,1.01578520,2.23572814,0.09656265,1.01676368
-2.42221111,4.08394806,0.23589536,0.43131072,0.04764249,0.41270604,1.04228702,2.25365049,0.09845268,1.03292611
-2.41620810,4.13912081,0.23798402,0.44142444,0.04734844,0.42013051,1.07104393,2.27214418,0.10052595,1.05031904
-2.41020510,4.19842151,0.24057807,0.45231272,0.04703007,0.42824624,1.10202552,2.29147506,0.10281252,1.06909218
-2.40420210,4.26249780,0.24369911,0.46406044,0.04671136,0.43715693,1.13519192,2.31195695,0.10534406,1.08939580
-2.39819910,4.33201559,0.24736467,0.47675209,0.04641669,0.44696078,1.17049365,2.33394219,0.10815258,1.11137369
-2.39219610,4.40762805,0.25158800,0.49046682,0.04617002,0.45774520,1.20787014,2.35780858,0.11126899,1.13515500
-2.38619310,4.48993969,0.25637776,0.50527299,0.04599410,0.46958125,1.24724672,2.38394323,0.11472149,1.16084529
-2.38019010,4.57946722,0.26173725,0.52122223,0.04590959,0.48251810,1.28853027,2.41272378,0.11853377,1.18851715
-2.37418709,4.67659882,0.26766352,0.53834349,0.04593436,0.49657762,1.33160362,2.44449791,0.12272320,1.21820085
-2.36818409,4.78155378,0.27414609,0.55663724,0.04608275,0.51174961,1.37631920,2.47956200,0.12729908,1.24987553
-2.36218109,4.89434492,0.28116565,0.57607019,0.04636500,0.52798769,1.42249219,2.51813988,0.13226101,1.28346145
-2.35617809,5.01474567,0.28869268,0.59657101,0.04678683,0.54520633,1.46989376,2.56036290,0.13759747,1.31881376
-2.35017509,5.14226403,0.29668611,0.61802704,0.04734911,0.56327905,1.51824501,2.60625230,0.14328475,1.35571834
-2.34417209,5.27612524,0.30509220,0.64028259,0.04804777,0.58203814,1.56721212,2.65570480,0.14928627,1.39388997
-2.33816908,5.41526451,0.31384381,0.66313874,0.04887381,0.60127590,1.61640319,2.70848231,0.15555235,1.43297319
-2.33216608,5.55833081,0.32285997,0.68635500,0.04981356,0.62074753,1.66536744,2.76420649,0.16202050,1.47254592
-2.32616308,5.70370235,0.33204609,0.70965270,0.05084902,0.64017559,1.71359692,2.82235848,0.16861622,1.51212598
-2.32016008,5.84951342,0.34129472,0.73272014,0.05195843,0.65925595,1.76053117,2.88228407,0.17525435,1.55118020
-2.31415708,5.99369215,0.35048691,0.75521938,0.05311689,0.67766512,1.80556476,2.94320431,0.18184085,1.58913610
-2.30815408,6.13400776,0.35949415,0.77679439,0.05429711,0.69506855,1.84805775,3.00423109,0.18827511,1.62539544
-2.30215108,6.26812578,0.36818099,0.79708030,0.05547024,0.71112982,1.88734883,3.06438734,0.19445253,1.65934940
-2.29614807,6.39366891,0.37640795,0.81571339,0.05660672,0.72552022,1.92277057,3.12263088,0.20026736,1.69039468
-2.29014507,6.50828129,0.38403497,0.83234139,0.05767708,0.73792832,1.95366652,3.17788119,0.20561578,1.71794984
-2.28414207,6.60969339,0.39092494,0.84663374,0.05865282,0.74806930,1.97940916,3.22904781,0.21039885,1.74147129
-2.27813907,6.69578501,0.39694739,0.85829129,0.05950715,0.75569352,1.99941828,3.27505942,0.21452548,1.76046828
-2.27213607,6.76464377,0.40198204,0.86705509,0.06021565,0.76059402,2.01317879,3.31489245,0.21791507,1.77451621
-2.26613307,6.81461685,0.40592204,0.87271391,0.06075687,0.76261267,2.02025717,3.34759790,0.22049989,1.78326782
-2.26013007,6.84435389,0.40867694,0.87511022,0.06111277,0.76164471,2.02031609,3.37232575,0.22222695,1.78646181
-2.25412706,6.85283971,0.41017494,0.87414429,0.06126907,0.75764149,2.01312612,3.38834575,0.22305939,1.78392866
-2.24812406,6.83941573,0.41036471,0.86977646,0.06121546,0.75061136,1.99857443,3.39506418,0.22297728,1.77559343
-2.24212106,6.80378968,0.40921636,0.86202735,0.06094566,0.74061870,1.97666984,3.39203602,0.22197790,1.76147556
-2.23611806,6.74603376,0.40672181,0.85097620,0.06045741,0.72778111,1.94754408,3.37897233,0.22007533,1.74168590
-2.23011506,6.66657187,0.40289439,0.83675739,0.05975231,0.71226504,1.91144927,3.35574290,0.21729961,1.71642113
-2.22411206,6.56615714,0.39776790,0.81955537,0.05883561,0.69427997,1.86875175,3.32237437,0.21369536,1.68595599
-2.21810905,6.44584118,0.39139499,0.79959833,0.05771589,0.67407154,1.81992259,3.27904418,0.20932001,1.65063377
-2.21210605,6.30693708,0.38384521,0.77715088,0.05640470,0.65191388,1.76552523,3.22607107,0.20424175,1.61085564
-2.20610305,6.15097799,0.37520265,0.75250608,0.05491619,0.62810151,1.70620085,3.16390275,0.19853725,1.56706926
-2.20010005,5.97967359,0.36556345,0.72597718,0.05326669,0.60294120,1.64265210,3.09310150,0.19228935,1.51975726
-2.19409705,5.79486622,0.35503324,0.69788954,0.05147427,0.57674408,1.57562601,3.01432858,0.18558472,1.46942604
-2.18809405,5.59848883,0.34372465,0.66857281,0.04955838,0.54981836,1.50589657,2.92832812,0.17851172,1.41659537
-2.18209105,5.39252603,0.33175497,0.63835383,0.04753943,0.52246288,1.43424791,2.83591128,0.17115835,1.36178904
-2.17608804,5.17897965,0.31924413,0.60755041,0.04543845,0.49496168,1.36145847,2.73794122,0.16361060,1.30552695
-2.17008504,4.95983961,0.30631298,0.57646605,0.04327676,0.46757977,1.28828678,2.63531939,0.15595100,1.24831852
-2.16408204,4.73706048,0.29308188,0.54538581,0.04107571,0.44056013,1.21545917,2.52897343,0.14825758,1.19065775
-2.15807904,4.51254377,0.27966976,0.51457328,0.03885639,0.41412196,1.14365969,2.41984677,0.14060313,1.13301955
-2.15207604,4.28812560,0.26619336,0.48426854,0.03663944,0.38846003,1.07352235,2.30889004,0.13305474,1.07585747
-2.14607304,4.06556909,0.25276694,0.45468715,0.03444485,0.36374515,1.00562562,2.19705410,0.12567364,1.01960232
-2.14007004,3.84656044,0.23950207,0.42601991,0.03229178,0.34012545,0.94048916,2.08528441,0.11851527,0.96466162
-2.13406703,3.63270776,0.22650765,0.39843329,0.03019846,0.31772835,0.87857247,1.97451644,0.11162948,0.91141953
-2.12806403,3.42554153,0.21389002,0.37207034,0.02818201,0.29666293,0.82027516,1.86567169,0.10506083,0.86023688
-2.12206103,3.22651540,0.20175304,0.34705192,0.02625836,0.27702260,0.76593861,1.75965403,0.09884892,0.81145115
-2.11605803,3.03700655,0.19019808,0.32347807,0.02444213,0.25888772,0.71584853,1.65734582,0.09302874,0.76537617
-2.11005503,2.85831466,0.17932394,0.30142942,0.02274653,0.24232804,0.67023820,1.55960359,0.08763093,0.72230128
-2.10405203,2.69165886,0.16922655,0.28096849,0.02118331,0.22740483,0.62929194,1.46725301,0.08268196,0.68249001
-2.09804902,2.53817245,0.15999848,0.26214088,0.01976263,0.21417251,0.59314866,1.38108300,0.07820418,0.64617815
-2.09204602,2.39889515,0.15172817,0.24497622,0.01849302,0.20267976,0.56190518,1.30183886,0.07421582,0.61357128
-2.08604302,2.27476317,0.14449909,0.22948900,0.01738135,0.19297000,0.53561925,1.23021453,0.07073084,0.58484192
-2.08004002,2.16659740,0.13838855,0.21567917,0.01643275,0.18508130,0.51431203,1.16684411,0.06775872,0.56012649
-2.07403702,2.07509038,0.13346647,0.20353268,0.01565060,0.17904574,0.49797014,1.11229289,0.06530420,0.53952211
-2.06803402,2.00079275,0.12979397,0.19302200,0.01503657,0.17488827,0.48654723,1.06704810,0.06336707,0.52308376
-2.06203102,1.94409986,0.12742203,0.18410654,0.01459058,0.17262516,0.47996504,1.03150992,0.06194189,0.51082172
-2.05602801,1.90523958,0.12639002,0.17673332,0.01431090,0.17226219,0.47811419,1.00598289,0.06101790,0.50269971
-2.05002501,1.88426191,0.12672444,0.17083768,0.01419419,0.17379268,0.48085459,0.99066827,0.06057895,0.49863389
-2.04402201,1.88103116,0.12843774,0.16634420,0.01423559,0.17719552,0.48801580,0.98565770,0.06060361,0.49849277
-2.03801901,1.89522132,0.13152741,0.16316788,0.01442885,0.18243328,0.49939721,0.99092836,0.06106544,0.50209826
-2.03201601,1.92631500,0.13597523,0.16121547,0.01476643,0.18945056,0.51476841,1.00634008,0.06193337,0.50922783
-2.02601301,1.97360638,0.14174699,0.16038703,0.01523963,0.19817271,0.53386955,1.03163455,0.06317233,0.51961783
-2.02001001,2.03620807,0.14879238,0.16057771,0.01583880,0.20850502,0.55641207,1.06643669,0.06474394,0.53296784
-2.01400700,2.11306215,0.15704536,0.16167952,0.01655340,0.22033236,0.58207966,1.11025844,0.06660740,0.54894606
-2.00800400,2.20295491,0.16642489,0.16358324,0.01737223,0.23351954,0.61052975,1.16250485,0.06872034,0.56719551
-2.00200100,2.30453527,0.17683603,0.16618034,0.01828353,0.24791218,0.64139529,1.22248248,0.07103992,0.58734084
-1.99599800,2.41633629,0.18817138,0.16936468,0.01927515,0.26333832,0.67428729,1.28940996,0.07352374,0.60899575
-1.98999500,2.53679936,0.20031295,0.17303419,0.02033466,0.27961060,0.70879779,1.36243059,0.07613080,0.63177050
-1.98399200,2.66430056,0.21313425,0.17709230,0.02144947,0.29652906,0.74450357,1.44062673,0.07882243,0.65527957
-1.97798899,2.79717862,0.22650268,0.18144911,0.02260698,0.31388447,0.78097051,1.52303567,0.08156301,0.67914918
-1.97198599,2.93376377,0.24028218,0.18602232,0.02379463,0.33146217,0.81775864,1.60866686,0.08432060,0.70302438
-1.96598299,3.07240712,0.25433593,0.19073791,0.02500003,0.34904610,0.85442785,1.69651996,0.08706737,0.72657569
-1.95997999,3.21150976,0.26852920,0.19553050,0.02621105,0.36642326,0.89054417,1.78560351,0.08977990,0.74950500
-1.95397699,3.34955111,0.28273219,0.20034354,0.02741589,0.38338811,0.92568665,1.87495384,0.09243925,0.77155078
-1.94797399,3.48511604,0.29682278,0.20512926,0.02860321,0.39974701,0.95945452,1.96365372,0.09503088,0.79249224
-1.94197099,3.61692001,0.31068909,0.20984848,0.02976217,0.41532236,0.99147466,2.05085050,0.09754443,0.81215265
-1.93596798,3.74383185,0.32423186,0.21447032,0.03088260,0.42995653,1.02140892,2.13577316,0.09997332,0.83040151
-1.92996498,3.86489365,0.33736646,0.21897180,0.03195505,0.44351519,1.04896131,2.21774793,0.10231430,0.84715579
-1.92396198,3.97933705,0.35002449,0.22333747,0.03297094,0.45589011,1.07388452,2.29621199,0.10456695,0.86237991
-1.91795898,4.08659559,0.36215496,0.22755896,0.03392268,0.46700118,1.09598570,2.37072477,0.10673304,0.87608481
-1.91195598,4.18631258,0.37372490,0.23163464,0.03480377,0.47679764,1.11513095,2.44097641,0.10881604,0.88832586
-1.90595298,4.27834385,0.38471940,0.23556916,0.03560890,0.48525849,1.13124855,2.50679294,0.11082052,0.89919965
-1.89994997,4.36275513,0.39514104,0.23937311,0.03633405,0.49239191,1.14433036,2.56813782,0.11275170,0.90883994
-1.89394697,4.43981366,0.40500875,0.24306253,0.03697657,0.49823382,1.15443146,2.62510941,0.11461498,0.91741244
-1.88794397,4.50997370,0.41435598,0.24665843,0.03753520,0.50284561,1.16166767,2.67793422,0.11641560,0.92510879
-1.88194097,4.57385598,0.42322833,0.25018619,0.03801005,0.50631091,1.16621108,2.72695569,0.11815831,0.93213968
-1.87593797,4.63222109,0.43168065,0.25367473,0.03840261,0.50873181,1.16828355,2.77261860,0.11984714,0.93872722
-1.86993497,4.68593718,0.43977365,0.25715561,0.03871559,0.51022430,1.16814826,2.81544923,0.12148521,0.94509676
-1.86393197,4.73594266,0.44757024,0.26066177,0.03895280,0.51091341,1.16609963,2.85603159,0.12307453,0.95146819
-1.85792896,4.78320453,0.45513153,0.26422619,0.03911896,0.51092794,1.16245195,2.89498035,0.12461588,0.95804718
-1.85192596,4.82867382,0.46251285,0.26788023,0.03921946,0.51039511,1.15752704,2.93291114,0.12610864,0.96501625
-1.84592296,4.87323923,0.46975976,0.27165181,0.03926011,0.50943536,1.15164143,2.97040935,0.12755060,0.97252630
-1.83991996,4.91768104,0.47690440,0.27556352,0.03924679,0.50815735,1.14509375,3.00799828,0.12893784,0.98068865
-1.83391696,4.96262671,0.48396217,0.27963062,0.03918521,0.50665352,1.13815263,3.04610831,0.13026451,0.98956804
-1.82791396,5.00851067,0.49092906,0.28385910,0.03908060,0.50499629,1.13104587,3.08504810,0.13152267,0.99917691
-1.82191096,5.05553982,0.49777966,0.28824393,0.03893741,0.50323513,1.12395132,3.12497952,0.13270213,1.00947122
-1.81590795,5.10366704,0.50446613,0.29276759,0.03875909,0.50139455,1.11698985,3.16589745,0.13379034,1.02034822
-1.80990495,5.15257433,0.51091805,0.29739897,0.03854795,0.49947330,1.11022095,3.20761594,0.13477235,1.03164625
-1.80390195,5.20166698,0.51704337,0.30209282,0.03830497,0.49744457,1.10364108,3.24976160,0.13563087,1.04314694
-1.79789895,5.25007985,0.52273041,0.30678972,0.03802980,0.49525747,1.09718498,3.29177517,0.13634647,1.05457968
-1.79189595,5.29669627,0.52785090,0.31141682,0.03772082,0.49283958,1.09072991,3.33292161,0.13689792,1.06562858
-1.78589295,5.34017956,0.53226395,0.31588916,0.03737521,0.49010057,1.08410268,3.37230895,0.13726265,1.07594160
-1.77988994,5.37901639,0.53582092,0.32011175,0.03698916,0.48693669,1.07708921,3.40891543,0.13741745,1.08514166
-1.77388694,5.41157084,0.53837087,0.32398229,0.03655813,0.48323603,1.06944616,3.44162434,0.13733928,1.09283955
-1.76788394,5.43614719,0.53976656,0.32739437,0.03607719,0.47888421,1.06091419,3.46926527,0.13700617,1.09864786
-1.76188094,5.45105912,0.53987062,0.33024122,0.03554132,0.47377041,1.05123218,3.49066032,0.13639834,1.10219575
-1.75587794,5.45470249,0.53856169,0.33241966,0.03494581,0.46779331,1.04015183,3.50467348,0.13549927,1.10314370
-1.74987494,5.44562867,0.53574029,0.33383422,0.03428666,0.46086680,1.02745187,3.51026102,0.13429683,1.10119783
-1.74387194,5.42261513,0.53133415,0.33440115,0.03356088,0.45292512,1.01295134,3.50652086,0.13278434,1.09612296
-1.73786893,5.38473017,0.52530267,0.33405223,0.03276686,0.44392725,0.99652124,3.49273855,0.13096153,1.08775405
-1.73186593,5.33138874,0.51764049,0.33273806,0.03190461,0.43386034,0.97809407,3.46842791,0.12883538,1.07600536
-1.72586293,5.26239681,0.50837983,0.33043085,0.03097597,0.42274199,0.95767081,3.43336428,0.12642063,1.06087693
-1.71985993,5.17798199,0.49759160,0.32712634,0.02998474,0.41062131,0.93532504,3.38760885,0.12374013,1.04245807
-1.71385693,5.07880899,0.48538508,0.32284501,0.02893671,0.39757879,0.91120403,3.33152290,0.12082486,1.02092781
-1.70785393,4.96597900,0.47190636,0.31763226,0.02783964,0.38372489,0.88552678,3.26577096,0.11771361,0.99655202
-1.70185093,4.84101281,0.45733546,0.31155774,0.02670312,0.36919742,0.85857910,3.19131287,0.11445239,0.96967759
-1.69584792,4.70581836,0.44188223,0.30471377,0.02553840,0.35415804,0.83070601,3.10938478,0.11109346,0.94072366
-1.68984492,4.56264400,0.42578125,0.29721282,0.02435816,0.33878777,0.80230176,3.02146985,0.10769418,0.91017048
-1.68384192,4.41401928,0.40928600,0.28918443,0.02317615,0.32328197,0.77379795,2.92925992,0.10431549,0.87854621
-1.67783892,4.26268595,0.39266228,0.28077132,0.02200693,0.30784486,0.74565034,2.83460959,0.10102032,0.84641225
-1.67183592,4.11152177,0.37618145,0.27212526,0.02086547,0.29268385,0.71832476,2.73948469,0.09787182,0.81434768
-1.66583292,3.96346055,0.36011356,0.26340255,0.01976683,0.27800406,0.69228284,2.64590733,0.09493149,0.78293349
-1.65982991,3.82141141,0.34472060,0.25475947,0.01872580,0.26400297,0.66796815,2.55589964,0.09225744,0.75273707
-1.65382691,3.68818068,0.33025031,0.24634792,0.01775660,0.25086569,0.64579313,2.47142864,0.08990260,0.72429764
-1.64782391,3.56639929,0.31693055,0.23831128,0.01687262,0.23876084,0.62612752,2.39435422,0.08791324,0.69811309
-1.64182091,3.45845844,0.30496459,0.23078078,0.01608614,0.22783719,0.60928854,2.32638241,0.08632757,0.67462864
-1.63581791,3.36645568,0.29452733,0.22387247,0.01540819,0.21822114,0.59553327,2.26902542,0.08517475,0.65422772
-1.62981491,3.29215322,0.28576268,0.21768492,0.01484843,0.21001517,0.58505333,2.22356992,0.08447414,0.63722526
-1.62381191,3.23694939,0.27878201,0.21229767,0.01441501,0.20329705,0.57797209,2.19105440,0.08423494,0.62386345
-1.61780890,3.20186379,0.27366378,0.20777053,0.01411462,0.19811994,0.57434436,2.17225589,0.08445620,0.61431019
-1.61180590,3.18753580,0.27045423,0.20414367,0.01395246,0.19451322,0.57415847,2.16768633,0.08512720,0.60865982
-1.60580290,3.19423564,0.26916902,0.20143846,0.01393226,0.19248391,0.57734051,2.17759767,0.08622817,0.60693626
-1.59979990,3.22188649,0.26979572,0.19965898,0.01405641,0.19201857,0.58376049,2.20199515,0.08773137,0.60909796
-1.59379690,3.27009577,0.27229694,0.19879411,0.01432601,0.19308556,0.59323992,2.24065719,0.08960238,0.61504460
-1.58779390,3.33819326,0.27661384,0.19881998,0.01474097,0.19563737,0.60556054,2.29316051,0.09180162,0.62462482
-1.58179090,3.42527358,0.28266986,0.19970271,0.01530005,0.19961312,0.62047360,2.35890865,0.09428603,0.63764481
-1.57578789,3.53024035,0.29037446,0.20140119,0.01600102,0.20494076,0.63770923,2.43716201,0.09701079,0.65387717
-1.56978489,3.65184952,0.29962656,0.20386981,0.01684061,0.21153920,0.65698547,2.52706772,0.09993098,0.67306959
-1.56378189,3.78874946,0.31031757,0.20706087,0.01781458,0.21932002,0.67801643,2.62768756,0.10300319,0.69495301
-1.55777889,3.93951604,0.32233383,0.21092668,0.01891773,0.22818880,0.70051940,2.73802260,0.10618688,0.71924891
-1.55177589,4.10268084,0.33555834,0.21542107,0.02014382,0.23804610,0.72422036,2.85703342,0.10944560,0.74567544
-1.54577289,4.27675193,0.34987168,0.22050041,0.02148555,0.24878804,0.74885790,2.98365512,0.11274778,0.77395225
-1.53976988,4.46022653,0.36515225,0.22612392,0.02293447,0.26030646,0.77418546,3.11680700,0.11606731,0.80380391
-1.53376688,4.65159607,0.38127569,0.23225348,0.02448091,0.27248891,0.79997178,3.25539691,0.11938368,0.83496189
-1.52776388,4.84934434,0.39811381,0.23885273,0.02611392,0.28521839,0.82599990,3.39832093,0.12268184,0.86716533
-1.52176088,5.05194023,0.41553298,0.24588588,0.02782116,0.29837305,0.85206481,3.54445930,0.12595172,0.90016062
-1.51575788,5.25782678,0.43339235,0.25331596,0.02958892,0.31182593,0.87797018,3.69266973,0.12918748,0.93370019
-1.50975488,5.46540854,0.45154207,0.26110303,0.03140213,0.32544485,0.90352452,3.84177974,0.13238650,0.96754062
