energy_ev,total_up,N_s_up,N_p_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-5.84992496,2.03207466,0.03474541,0.30694064,0.01746679,0.95313726,1.02042438,0.43682129
-5.84392196,1.90858163,0.03376653,0.28922337,0.01656326,0.89916252,0.96707077,0.40274203
-5.83791896,1.79056506,0.03267671,0.27144644,0.01586164,0.84768229,0.91409194,0.37103100
-5.83191596,1.67842139,0.03148853,0.25371258,0.01536406,0.79888021,0.86169860,0.34173707
-5.82591296,1.57252324,0.03021632,0.23613729,0.01506825,0.75292867,0.81013718,0.31488817
-5.81990995,1.47320989,0.02887579,0.21884557,0.01496775,0.70998376,0.75968170,0.29049147
-5.81390695,1.38077742,0.02748362,0.20196842,0.01505210,0.67018008,0.71062424,0.26853385
-5.80790395,1.29546956,0.02605704,0.18563932,0.01530711,0.63362573,0.66326479,0.24898262
-5.80190095,1.21746995,0.02461335,0.16999110,0.01571531,0.60039824,0.61790108,0.23178667
-5.79589795,1.14689693,0.02316946,0.15515297,0.01625630,0.57054165,0.57481909,0.21687818
-5.78989495,1.08380130,0.02174148,0.14124828,0.01690729,0.54406518,0.53428473,0.20417479
-5.78389195,1.02816746,0.02034436,0.12839258,0.01764365,0.52094369,0.49653716,0.19358240
-5.77788894,0.97991814,0.01899157,0.11669252,0.01843946,0.50112004,0.46178407,0.18499839
-5.77188594,0.93892246,0.01769492,0.10624509,0.01926818,0.48450922,0.43019892,0.17831527
-5.76588294,0.90500700,0.01646442,0.09713744,0.02010329,0.47100415,0.40192039,0.17342453
-5.75987994,0.87796928,0.01530825,0.08944719,0.02091893,0.46048277,0.37705364,0.17022069
-5.75387694,0.85759275,0.01423284,0.08324283,0.02169056,0.45281602,0.35567322,0.16860513
-5.74787394,0.84366239,0.01324303,0.07858452,0.02239559,0.44787621,0.33782734,0.16848972
-5.74187094,0.83597998,0.01234227,0.07552469,0.02301390,0.44554531,0.32354285,0.16979997
-5.73586793,0.83437789,0.01153291,0.07410874,0.02352842,0.44572252,0.31283078,0.17247748
-5.72986493,0.83873057,0.01081648,0.07437540,0.02392543,0.44833071,0.30569162,0.17648168
-5.72386193,0.84896291,0.01019406,0.07635684,0.02419494,0.45332119,0.30212022,0.18179053
-5.71785893,0.86505472,0.00966651,0.08007844,0.02433084,0.46067663,0.30210972,0.18840038
-5.71185593,0.88704116,0.00923484,0.08555811,0.02433095,0.47041164,0.30565438,0.19632475
-5.70585293,0.91500877,0.00890037,0.09280525,0.02419692,0.48257124,0.31275097,0.20559217
-5.69984992,0.94908731,0.00866496,0.10181936,0.02393405,0.49722695,0.32339875,0.21624316
-5.69384692,0.98943780,0.00853105,0.11258834,0.02355093,0.51447089,0.33759801,0.22832653
-5.68784392,1.03623729,0.00850170,0.12508665,0.02305904,0.53440812,0.35534725,0.24189501
-5.68184092,1.08966126,0.00858053,0.13927331,0.02247218,0.55714764,0.37663930,0.25700069
-5.67583792,1.14986447,0.00877154,0.15509006,0.02180595,0.58279249,0.40145653,0.27369022
-5.66983492,1.21696136,0.00907890,0.17245971,0.02107708,0.61142951,0.42976555,0.29200020
-5.66383192,1.29100705,0.00950660,0.19128474,0.02030283,0.64311938,0.46151172,0.31195286
-5.65782891,1.37197979,0.01005812,0.21144656,0.01950038,0.67788732,0.49661380,0.33355226
-5.65182591,1.45976594,0.01073605,0.23280521,0.01868628,0.71571498,0.53495906,0.35678123
-5.64582291,1.55414800,0.01154160,0.25519983,0.01787590,0.75653398,0.57639917,0.38159899
-5.63981991,1.65479642,0.01247425,0.27844988,0.01708308,0.80022132,0.62074705,0.40793973
-5.63381691,1.76126538,0.01353132,0.30235706,0.01631976,0.84659681,0.66777488,0.43571197
-5.62781391,1.87299268,0.01470761,0.32670803,0.01559577,0.89542271,0.71721344,0.46479877
-5.62181091,1.98930371,0.01599514,0.35127784,0.01491871,0.94640545,0.76875265,0.49505869
-5.61580790,2.10941907,0.01738296,0.37583391,0.01429395,0.99919932,0.82204349,0.52632734
-5.60980490,2.23246548,0.01885705,0.40014049,0.01372464,1.05341188,0.87670105,0.55841937
-5.60380190,2.35748940,0.02040035,0.42396343,0.01321193,1.10861080,0.93230872,0.59113089
-5.59779890,2.48347264,0.02199294,0.44707510,0.01275517,1.16433181,0.98842328,0.62424201
-5.59179590,2.60934934,0.02361234,0.46925920,0.01235212,1.22008737,1.04458068,0.65751943
-5.58579290,2.73402363,0.02523389,0.49031537,0.01199933,1.27537574,1.10030244,0.69071904
-5.57978989,2.85638733,0.02683130,0.51006328,0.01169240,1.32968997,1.15510237,0.72358840
-5.57378689,2.97533719,0.02837733,0.52834614,0.01142628,1.38252674,1.20849338,0.75586909
-5.56778389,3.08979111,0.02984442,0.54503338,0.01119562,1.43339451,1.25999434,0.78729893
-5.56178089,3.19870310,0.03120551,0.56002251,0.01099501,1.48182095,1.30913673,0.81761416
-5.55577789,3.30107669,0.03243481,0.57323987,0.01081920,1.52735950,1.35547090,0.84655155
-5.54977489,3.39597661,0.03350855,0.58464054,0.01066332,1.56959477,1.39857189,0.87385058
-5.54377189,3.48253878,0.03440574,0.59420706,0.01052301,1.60814697,1.43804469,0.89925577
-5.53776888,3.55997848,0.03510875,0.60194736,0.01039450,1.64267526,1.47352883,0.92251915
-5.53176588,3.62759692,0.03560388,0.60789181,0.01027467,1.67288000,1.50470225,0.94340303
-5.52576288,3.68478627,0.03588174,0.61208951,0.01016107,1.69850413,1.53128444,0.96168297
-5.51975988,3.73103329,0.03593753,0.61460422,0.01005185,1.71933369,1.55303880,0.97715100
-5.51375688,3.76592167,0.03577108,0.61550991,0.00994568,1.73519756,1.56977432,0.98961903
-5.50775388,3.78913341,0.03538680,0.61488626,0.00984169,1.74596677,1.58134643,0.99892236
-5.50175088,3.80044922,0.03479345,0.61281437,0.00973934,1.75155328,1.58765735,1.00492314
-5.49574787,3.79974823,0.03400376,0.60937284,0.00963827,1.75190857,1.58865578,1.00751372
-5.48974487,3.78700713,0.03303395,0.60463443,0.00953820,1.74702209,1.58433612,1.00661971
-5.48374187,3.76229887,0.03190309,0.59866355,0.00943883,1.73691983,1.57473735,1.00220258
-5.47773887,3.72579106,0.03063250,0.59151457,0.00933967,1.72166294,1.55994163,0.99426179
-5.47173587,3.67774422,0.02924500,0.58323112,0.00924006,1.70134671,1.54007269,0.98283622
-5.46573287,3.61850990,0.02776424,0.57384645,0.00913903,1.67609989,1.51529420,0.96800490
-5.45972986,3.54852875,0.02621400,0.56338457,0.00903531,1.64608428,1.48580802,0.94988706
-5.45372686,3.46832862,0.02461759,0.55186247,0.00892734,1.61149484,1.45185252,0.92864134
-5.44772386,3.37852256,0.02299725,0.53929282,0.00881331,1.57255999,1.41370096,0.90446439
-5.44172086,3.27980672,0.02137370,0.52568739,0.00869120,1.52954224,1.37165978,0.87758880
-5.43571786,3.17295811,0.01976578,0.51106060,0.00855888,1.48273883,1.32606688,0.84828051
-5.42971486,3.05883187,0.01819018,0.49543330,0.00841420,1.43248244,1.27728978,0.81683574
-5.42371186,2.93835818,0.01666124,0.47883626,0.00825512,1.37914158,1.22572357,0.78357768
-5.41770885,2.81253837,0.01519092,0.46131332,0.00807985,1.32312067,1.17178853,0.74885290
-5.41170585,2.68244013,0.01378881,0.44292395,0.00788688,1.26485945,1.11592734,0.71302763
-5.40570285,2.54919164,0.01246221,0.42374502,0.00767520,1.20483173,1.05860185,0.67648411
-5.39969985,2.41397454,0.01121627,0.40387172,0.00744430,1.14354317,1.00028924,0.63961685
-5.39369685,2.27801541,0.01005421,0.38341757,0.00719426,1.08152815,0.94147770,0.60282901
-5.38769385,2.14257592,0.00897754,0.36251343,0.00692580,1.01934555,0.88266149,0.56652880
-5.38169085,2.00894145,0.00798628,0.34130567,0.00664030,0.95757350,0.82433555,0.53112600
-5.37568784,1.87840828,0.00707924,0.31995355,0.00633974,0.89680316,0.76698964,0.49702836
-5.36968484,1.75226952,0.00625423,0.29862586,0.00602672,0.83763150,0.71110225,0.46463807
-5.36368184,1.63179965,0.00550827,0.27749722,0.00570431,0.78065333,0.65713428,0.43434800
-5.35767884,1.51823817,0.00483783,0.25674392,0.00537604,0.72645271,0.60552278,0.40653778
-5.35167584,1.41277225,0.00423898,0.23653977,0.00504570,0.67559385,0.55667477,0.38156958
-5.34567284,1.31651886,0.00370754,0.21705202,0.00471731,0.62861175,0.51096140,0.35978354
-5.33966983,1.23050641,0.00323921,0.19843749,0.00439492,0.58600277,0.46871261,0.34149281
-5.33366683,1.15565633,0.00282967,0.18083923,0.00408252,0.54821528,0.43021224,0.32697814
-5.32766383,1.09276478,0.00247462,0.16438354,0.00378389,0.51564062,0.39569390,0.31648217
-5.32166083,1.04248481,0.00216990,0.14917780,0.00350253,0.48860456,0.36533754,0.31020327
-5.31565783,1.00530942,0.00191147,0.13530882,0.00324151,0.46735937,0.33926677,0.30828926
-5.30965483,0.98155581,0.00169542,0.12284191,0.00300339,0.45207680,0.31754709,0.31083104
-5.30365183,0.97135134,0.00151805,0.11182059,0.00279021,0.44284201,0.30018485,0.31785642
-5.29764882,0.97462168,0.00137580,0.10226691,0.00260339,0.43964875,0.28712712,0.32932437
-5.29164582,0.99108174,0.00126527,0.09418224,0.00244370,0.44239589,0.27826239,0.34512008
-5.28564282,1.02022997,0.00118322,0.08754853,0.00231132,0.45088561,0.27342212,0.36505109
-5.27963982,1.06134659,0.00112654,0.08232987,0.00220577,0.46482330,0.27238320,0.38884491
-5.27363682,1.11349640,0.00109225,0.07847434,0.00212600,0.48381950,0.27487122,0.41614846
-5.26763382,1.17553665,0.00107750,0.07591590,0.00207043,0.50739388,0.28056465,0.44652962
-5.26163082,1.24613030,0.00107951,0.07457642,0.00203698,0.53498149,0.28909995,0.47948118
-5.25562781,1.32376512,0.00109566,0.07436766,0.00202315,0.56594129,0.30007753,0.51442738
-5.24962481,1.40677832,0.00112337,0.07519314,0.00202613,0.59956692,0.31306845,0.55073302
-5.24362181,1.49338688,0.00116022,0.07694996,0.00204285,0.63509959,0.32762208,0.58771519
-5.23761881,1.58172271,0.00120385,0.07953037,0.00207007,0.67174291,0.34327422,0.62465737
-5.23161581,1.66987215,0.00125205,0.08282327,0.00210448,0.70867930,0.35955592,0.66082552
-5.22561281,1.75591853,0.00130273,0.08671553,0.00214282,0.74508753,0.37600246,0.69548583
-5.21960980,1.83798671,0.00135395,0.09109306,0.00218188,0.78016102,0.39216263,0.72792339
-5.21360680,1.91428789,0.00140394,0.09584190,0.00221868,0.81312605,0.40760774,0.75746122
-5.20760380,1.98316325,0.00145109,0.10084906,0.00225047,0.84325960,0.42194027,0.78347882
-5.20160080,2.04312466,0.00149399,0.10600342,0.00227483,0.86990581,0.43480182,0.80542962
-5.19559780,2.09289101,0.00153145,0.11119640,0.00228970,0.89249079,0.44588018,0.82285641
-5.18959480,2.13141852,0.00156250,0.11632284,0.00229342,0.91053500,0.45491511,0.83540427
-5.18359180,2.15792398,0.00158639,0.12128168,0.00228480,0.92366284,0.46170278,0.84283028
-5.17758879,2.17190000,0.00160262,0.12597680,0.00226306,0.93160902,0.46609863,0.84500967
-5.17158579,2.17312157,0.00161090,0.13031790,0.00222787,0.93422172,0.46801865,0.84193810
-5.16558279,2.16164403,0.00161120,0.13422131,0.00217933,0.93146222,0.46743889,0.83372998
-5.15957979,2.13779239,0.00160368,0.13761105,0.00211795,0.92340127,0.46439348,0.82061304
-5.15357679,2.10214296,0.00158871,0.14041972,0.00204456,0.91021247,0.45897102,0.80291921
-5.14757379,2.05549787,0.00156686,0.14258955,0.00196034,0.89216290,0.45130973,0.78107242
-5.14157079,1.99885402,0.00153884,0.14407330,0.00186669,0.86960167,0.44159139,0.75557386
-5.13556778,1.93336769,0.00150551,0.14483523,0.00176522,0.84294672,0.43003442,0.72698518
-5.12956478,1.86031635,0.00146780,0.14485180,0.00165766,0.81267062,0.41688638,0.69591064
-5.12356178,1.78105927,0.00142676,0.14411229,0.00154580,0.77928589,0.40241609,0.66297861
-5.11755878,1.69699836,0.00138344,0.14261921,0.00143147,0.74333040,0.38690560,0.62882338
-5.11155578,1.60954053,0.00133892,0.14038837,0.00131644,0.70535333,0.37064243,0.59406770
-5.10555278,1.52006291,0.00129426,0.13744872,0.00120239,0.66590215,0.35391211,0.55930685
-5.09954977,1.42988162,0.00125046,0.13384181,0.00109089,0.62551091,0.33699123,0.52509446
-5.09354677,1.34022493,0.00120846,0.12962093,0.00098336,0.58469011,0.32014127,0.49193063
-5.08754377,1.25221131,0.00116907,0.12484992,0.00088109,0.54391825,0.30360313,0.46025239
-5.08154077,1.16683232,0.00113302,0.11960164,0.00078517,0.50363515,0.28759266,0.43042681
-5.07553777,1.08494072,0.00110088,0.11395618,0.00069656,0.46423698,0.27229695,0.40274658
-5.06953477,1.00724327,0.00107309,0.10799887,0.00061609,0.42607291,0.25787177,0.37742817
-5.06353177,0.93429818,0.00104991,0.10181809,0.00054448,0.38944324,0.24443974,0.35461226
-5.05752876,0.86651664,0.00103147,0.09550303,0.00048237,0.35459893,0.23208962,0.33436638
-5.05152576,0.80416808,0.00101775,0.08914149,0.00043038,0.32174217,0.22087642,0.31668941
-5.04552276,0.74738861,0.00100858,0.08281770,0.00038916,0.29102798,0.21082235,0.30151769
-5.03951976,0.69619208,0.00100367,0.07661037,0.00035940,0.26256662,0.20191865,0.28873256
-5.03351676,0.65048333,0.00100261,0.07059097,0.00034194,0.23642654,0.19412816,0.27816889
-5.02751376,0.61007313,0.00100490,0.06482224,0.00033776,0.21263793,0.18738845,0.26962437
-5.02151076,0.57469417,0.00100999,0.05935718,0.00034808,0.19119649,0.18161568,0.26286935
-5.01550775,0.54401791,0.00101729,0.05423826,0.00037438,0.17206758,0.17670880,0.25765677
-5.00950475,0.51767148,0.00102621,0.04949712,0.00041844,0.15519044,0.17255409,0.25373203
-5.00350175,0.49525455,0.00103619,0.04515460,0.00048237,0.14048246,0.16902998,0.25084254
-4.99749875,0.47635536,0.00104671,0.04122110,0.00056861,0.12784348,0.16601179,0.24874653
-4.99149575,0.46056585,0.00105734,0.03769729,0.00067995,0.11715996,0.16337641,0.24722112
-4.98549275,0.44749524,0.00106778,0.03457507,0.00081951,0.10830892,0.16100674,0.24606911
-4.97948974,0.43678179,0.00107781,0.03183871,0.00099067,0.10116174,0.15879562,0.24512466
-4.97348674,0.42810245,0.00108738,0.02946617,0.00119708,0.09558748,0.15664923,0.24425734
-4.96748374,0.42118013,0.00109657,0.02743046,0.00144249,0.09145591,0.15448983,0.24337476
-4.96148074,0.41578835,0.00110561,0.02570106,0.00173072,0.08863998,0.15225771,0.24242347
-4.95547774,0.41175332,0.00111483,0.02424530,0.00206548,0.08701788,0.14991229,0.24138827
-4.94947474,0.40895334,0.00112470,0.02302955,0.00245022,0.08647438,0.14743239,0.24028999
-4.94347174,0.40731572,0.00113578,0.02202046,0.00288799,0.08690175,0.14481573,0.23918181
-4.93746873,0.40681138,0.00114865,0.02118585,0.00338122,0.08820000,0.14207752,0.23814434
-4.93146573,0.40744756,0.00116396,0.02049556,0.00393154,0.09027659,0.13924855,0.23727977
-4.92546273,0.40925899,0.00118230,0.01992201,0.00453954,0.09304570,0.13637259,0.23670524
-4.91945973,0.41229801,0.00120422,0.01944063,0.00520465,0.09642708,0.13350346,0.23654589
-4.91345673,0.41662429,0.00123018,0.01903006,0.00592492,0.10034453,0.13070182,0.23692790
-4.90745373,0.42229460,0.00126051,0.01867218,0.00669687,0.10472436,0.12803192,0.23797177
-4.90145073,0.42935331,0.00129535,0.01835205,0.00751540,0.10949364,0.12555847,0.23978629
-4.89544772,0.43782407,0.00133467,0.01805768,0.00837373,0.11457876,0.12334365,0.24246337
-4.88944472,0.44770316,0.00137823,0.01777973,0.00926343,0.11990410,0.12144465,0.24607405
-4.88344172,0.45895500,0.00142558,0.01751115,0.01017442,0.12539118,0.11991160,0.25066577
-4.87743872,0.47150980,0.00147605,0.01724685,0.01109519,0.13095834,0.11878610,0.25626105
-4.87143572,0.48526384,0.00152880,0.01698327,0.01201296,0.13652095,0.11810039,0.26285756
-4.86543272,0.50008205,0.00158277,0.01671812,0.01291400,0.14199238,0.11787702,0.27042952
-4.85942971,0.51580291,0.00163678,0.01645010,0.01378392,0.14728558,0.11812923,0.27893023
-4.85342671,0.53224538,0.00168957,0.01617864,0.01460816,0.15231534,0.11886171,0.28829561
-4.84742371,0.54921736,0.00173978,0.01590385,0.01537238,0.15700118,0.12007192,0.29844842
-4.84142071,0.56652537,0.00178608,0.01562647,0.01606293,0.16127065,0.12175156,0.30930285
-4.83541771,0.58398474,0.00182715,0.01534788,0.01666738,0.16506308,0.12388840,0.32076926
-4.82941471,0.60142992,0.00186178,0.01507025,0.01717495,0.16833351,0.12646809,0.33275873
-4.82341171,0.61872422,0.00188891,0.01479670,0.01757698,0.17105659,0.12947595,0.34518706
-4.81740870,0.63576861,0.00190765,0.01453154,0.01786730,0.17323035,0.13289871,0.35797823
-4.81140570,0.65250909,0.00191733,0.01428049,0.01804259,0.17487965,0.13672594,0.37106696
-4.80540270,0.66894235,0.00191753,0.01405095,0.01810257,0.17605902,0.14095128,0.38440040
-4.79939970,0.68511948,0.00190809,0.01385224,0.01805022,0.17685487,0.14557338,0.39793890
-4.79339670,0.70114761,0.00188911,0.01369578,0.01789174,0.17738679,0.15059650,0.41165599
-4.78739370,0.71718955,0.00186095,0.01359524,0.01763657,0.17780794,0.15603085,0.42553761
-4.78139070,0.73346146,0.00182423,0.01356662,0.01729716,0.17830438,0.16189262,0.43958087
-4.77538769,0.75022875,0.00177977,0.01362822,0.01688875,0.17909316,0.16820381,0.45379240
-4.76938469,0.76780039,0.00172861,0.01380050,0.01642901,0.18041945,0.17499180,0.46818667
-4.76338169,0.78652187,0.00167193,0.01410586,0.01593756,0.18255228,0.18228880,0.48278433
-4.75737869,0.80676700,0.00161103,0.01456828,0.01543555,0.18577928,0.19013105,0.49761080
-4.75137569,0.82892881,0.00154728,0.01521283,0.01494501,0.19040019,0.19855797,0.51269519
-4.74537269,0.85340955,0.00148210,0.01606504,0.01448836,0.19671939,0.20761106,0.52806960
-4.73936968,0.88061015,0.00141688,0.01715021,0.01408774,0.20503744,0.21733265,0.54376876
-4.73336668,0.91091890,0.00135298,0.01849255,0.01376443,0.21564184,0.22776446,0.55983002
-4.72736368,0.94469978,0.00129167,0.02011425,0.01353824,0.22879716,0.23894587,0.57629341
-4.72136068,0.98228029,0.00123412,0.02203451,0.01342696,0.24473470,0.25091206,0.59320177
-4.71535768,1.02393898,0.00118138,0.02426852,0.01344581,0.26364215,0.26369178,0.61060072
-4.70935468,1.06989302,0.00113434,0.02682637,0.01360697,0.28565331,0.27730498,0.62853831
-4.70335168,1.12028589,0.00109375,0.02971216,0.01391917,0.31083845,0.29176028,0.64706434
-4.69734867,1.17517591,0.00106022,0.03292299,0.01438733,0.33919563,0.30705238,0.66622916
-4.69134567,1.23452585,0.00103418,0.03644827,0.01501230,0.37064341,0.32315953,0.68608210
-4.68534267,1.29819450,0.00101594,0.04026914,0.01579073,0.40501549,0.34004128,0.70666959
-4.67933967,1.36593077,0.00100569,0.04435808,0.01671494,0.44205755,0.35763666,0.72803313
-4.67333667,1.43737098,0.00100347,0.04867888,0.01777305,0.48142691,0.37586295,0.75020726
-4.66733367,1.51204021,0.00100927,0.05318688,0.01894907,0.52269512,0.39461530,0.77321796
-4.66133067,1.58935798,0.00102300,0.05782955,0.02022323,0.56535384,0.41376736,0.79708153
-4.65532766,1.66864885,0.00104452,0.06254741,0.02157238,0.60882408,0.43317296,0.82180422
-4.64932466,1.74915780,0.00107367,0.06727532,0.02297052,0.65246867,0.45266895,0.84738289
-4.64332166,1.83007043,0.00111031,0.07194400,0.02438940,0.69560785,0.47207920,0.87380655
-4.63731866,1.91053718,0.00115432,0.07648189,0.02579927,0.73753744,0.49121961,0.90105883
-4.63131566,1.98970080,0.00120565,0.08081717,0.02716967,0.77754905,0.50990387,0.92912115
-4.62531266,2.06672581,0.00126432,0.08487993,0.02847031,0.81495170,0.52794990,0.95797637
-4.61930965,2.14082847,0.00133042,0.08860430,0.02967186,0.84909377,0.54518633,0.98761234
-4.61330665,2.21130549,0.00140415,0.09193061,0.03074691,0.87938448,0.56145891,1.01802498
-4.60730365,2.27755996,0.00148582,0.09480730,0.03167072,0.90531395,0.57663622,1.04922041
-4.60130065,2.33912248,0.00157581,0.09719262,0.03242200,0.92647071,0.59061444,1.08121551
-4.59529765,2.39566638,0.00167460,0.09905591,0.03298350,0.94255590,0.60332069,1.11403662
-4.58929465,2.44701548,0.00178272,0.10037856,0.03334256,0.95339350,0.61471477,1.14771604
-4.58329165,2.49314390,0.00190073,0.10115446,0.03349142,0.95893577,0.62478910,1.18228622
-4.57728864,2.53416758,0.00202917,0.10138988,0.03342739,0.95926396,0.63356677,1.21777184
-4.57128564,2.57032779,0.00216856,0.10110303,0.03315281,0.95458384,0.64109779,1.25417998
-4.56528264,2.60196761,0.00231928,0.10032301,0.03267492,0.94521657,0.64745383,1.29148904
-4.55927964,2.62950274,0.00248159,0.09908840,0.03200543,0.93158519,0.65272171,1.32963712
-4.55327664,2.65338847,0.00265554,0.09744561,0.03116005,0.91419749,0.65699610,1.36851080
-4.54727364,2.67408508,0.00284094,0.09544686,0.03015783,0.89362610,0.66037194,1.40793522
-4.54127064,2.69202383,0.00303733,0.09314810,0.02902045,0.87048693,0.66293724,1.44766657
-4.53526763,2.70757617,0.00324394,0.09060692,0.02777142,0.84541687,0.66476650,1.48738780
-4.52926463,2.72102800,0.00345967,0.08788049,0.02643525,0.81905204,0.66591563,1.52670843
-4.52326163,2.73256102,0.00368312,0.08502374,0.02503670,0.79200748,0.66641841,1.56516885
-4.51725863,2.74224247,0.00391258,0.08208773,0.02360001,0.76485928,0.66628493,1.60224947
-4.51125563,2.75002387,0.00414605,0.07911839,0.02214825,0.73812983,0.66550218,1.63738454
-4.50525263,2.75574896,0.00438136,0.07615559,0.02070273,0.71227676,0.66403659,1.66998019
-4.49924962,2.75917027,0.00461617,0.07323261,0.01928258,0.68768572,0.66183845,1.69943597
-4.49324662,2.75997294,0.00484805,0.07037596,0.01790443,0.66466722,0.65884786,1.72516874
-4.48724362,2.75780423,0.00507462,0.06760550,0.01658219,0.64345714,0.65500174,1.74663767
-4.48124062,2.75230649,0.00529360,0.06493492,0.01532706,0.62422058,0.65024133,1.76336885
-4.47523762,2.74315110,0.00550291,0.06237240,0.01414750,0.60705837,0.64451971,1.77497803
-4.46923462,2.73007112,0.00570075,0.05992145,0.01304944,0.59201570,0.63780862,1.78119020
-4.46323162,2.71289009,0.00588567,0.05758183,0.01203648,0.57909184,0.63010422,1.78185457
-4.45722861,2.69154504,0.00605665,0.05535048,0.01111016,0.56825035,0.62143120,1.77695411
-4.45122561,2.66610219,0.00621312,0.05322248,0.01027033,0.55942896,0.61184500,1.76660897
-4.44522261,2.63676406,0.00635494,0.05119184,0.00951546,0.55254846,0.60143197,1.75107357
-4.43921961,2.60386781,0.00648244,0.04925221,0.00884296,0.54752016,0.59030742,1.73072735
-4.43321661,2.56787487,0.00659634,0.04739743,0.00824952,0.54425149,0.57861171,1.70605992
-4.42721361,2.52935272,0.00669770,0.04562193,0.00773141,0.54264970,0.56650460,1.67765138
-4.42121061,2.48895028,0.00678785,0.04392100,0.00728470,0.54262351,0.55415838,1.64614900
-4.41520760,2.44736855,0.00686826,0.04229086,0.00690549,0.54408309,0.54175009,1.61224169
-4.40920460,2.40532869,0.00694045,0.04072867,0.00659007,0.54693862,0.52945355,1.57663367
-4.40320160,2.36353971,0.00700587,0.03923247,0.00633506,0.55109777,0.51743153,1.54001889
-4.39719860,2.32266786,0.00706580,0.03780097,0.00613747,0.55646285,0.50582879,1.50305750
-4.39119560,2.28330969,0.00712124,0.03643345,0.00599479,0.56292780,0.49476624,1.46635562
-4.38519260,2.24597039,0.00717285,0.03512953,0.00590500,0.57037590,0.48433670,1.43044923
-4.37918959,2.21104850,0.00722086,0.03388904,0.00586658,0.57867822,0.47460247,1.39579279
-4.37318659,2.17882774,0.00726510,0.03271191,0.00587851,0.58769344,0.46559468,1.36275290
-4.36718359,2.14947586,0.00730491,0.03159803,0.00594026,0.59726900,0.45731454,1.33160678
-4.36118059,2.12305024,0.00733927,0.03054726,0.00605173,0.60724362,0.44973629,1.30254517
-4.35517759,2.09950933,0.00736678,0.02955940,0.00621322,0.61745120,0.44281145,1.27567906
-4.34917459,2.07872848,0.00738578,0.02863417,0.00642540,0.62772563,0.43647419,1.25104920
-4.34317159,2.06051880,0.00739445,0.02777128,0.00668917,0.63790628,0.43064720,1.22863756
-4.33716858,2.04464734,0.00739091,0.02697038,0.00700565,0.64784364,0.42524784,1.20837955
-4.33116558,2.03085678,0.00737334,0.02623113,0.00737602,0.65740458,0.42019389,1.19017621
-4.32516258,2.01888338,0.00734012,0.02555312,0.00780137,0.66647680,0.41540871,1.17390526
-4.31915958,2.00847164,0.00728989,0.02493589,0.00828260,0.67497203,0.41082539,1.15943063
-4.31315658,1.99938507,0.00722169,0.02437877,0.00882019,0.68282754,0.40638960,1.14660982
-4.30715358,1.99141227,0.00713499,0.02388087,0.00941402,0.69000585,0.40206117,1.13529902
