energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-5.88594297,1.81705014,0.01200109,0.06312544,0.63998032,0.47512514,1.11397259,0.00000000,0.69469792,0.12636553
-5.87993997,1.78606081,0.01232737,0.06079478,0.63851877,0.45983978,1.09927543,0.00000000,0.67965502,0.12646106
-5.87393697,1.76086514,0.01272345,0.05866071,0.63924452,0.44588678,1.08823830,0.00000000,0.66672785,0.12704783
-5.86793397,1.74179113,0.01317945,0.05672817,0.64215446,0.43351553,1.08102955,0.00000000,0.65606279,0.12809725
-5.86193097,1.72898697,0.01368593,0.05499565,0.64718181,0.42293410,1.07770530,0.00000000,0.64773575,0.12956784
-5.85592796,1.72242708,0.01423393,0.05345556,0.65420077,0.41430699,1.07821405,0.00000000,0.64175483,0.13140690
-5.84992496,1.72192481,0.01481502,0.05209482,0.66303343,0.40775432,1.08240550,0.00000000,0.63806556,0.13355265
-5.84392196,1.72715064,0.01542124,0.05089574,0.67345873,0.40335255,1.09004269,0.00000000,0.63655821,0.13593668
-5.83791896,1.73765471,0.01604513,0.04983698,0.68522266,0.40113621,1.10081684,0.00000000,0.63707684,0.13848672
-5.83191596,1.75289221,0.01667958,0.04889462,0.69804939,0.40110068,1.11436376,0.00000000,0.63942929,0.14112940
-5.82591296,1.77225001,0.01731778,0.04804334,0.71165243,0.40320555,1.13028101,0.00000000,0.64339775,0.14379298
-5.81990995,1.79507319,0.01795312,0.04725752,0.72574548,0.40737834,1.14814483,0.00000000,0.64874919,0.14641000
-5.81390695,1.82069017,0.01857903,0.04651231,0.74005225,0.41351836,1.16752604,0.00000000,0.65524518,0.14891948
-5.80790395,1.84843517,0.01918892,0.04578459,0.75431493,0.42150046,1.18800404,0.00000000,0.66265073,0.15126882
-5.80190095,1.87766726,0.01977607,0.04505385,0.76830090,0.43117859,1.20917867,0.00000000,0.67074165,0.15341521
-5.79589795,1.90778528,0.02033358,0.04430278,0.78180748,0.44238890,1.23067915,0.00000000,0.67931038,0.15532647
-5.78989495,1.93823843,0.02085431,0.04351783,0.79466462,0.45495248,1.25217029,0.00000000,0.68816991,0.15698141
-5.78389195,1.96853247,0.02133095,0.04268942,0.80673553,0.46867764,1.27335571,0.00000000,0.69715609,0.15836964
-5.77788894,1.99823175,0.02175601,0.04181212,0.81791548,0.48336182,1.29397840,0.00000000,0.70612809,0.15949085
-5.77188594,2.02695762,0.02212200,0.04088457,0.82812893,0.49879312,1.31381888,0.00000000,0.71496741,0.16035372
-5.76588294,2.05438383,0.02242155,0.03990921,0.83732541,0.51475167,1.33269143,0.00000000,0.72357562,0.16097444
-5.75987994,2.08022975,0.02264761,0.03889199,0.84547443,0.53101090,1.35043892,0.00000000,0.73187111,0.16137504
-5.75387694,2.10425227,0.02279368,0.03784190,0.85255997,0.54733880,1.36692687,0.00000000,0.73978532,0.16158151
-5.74787394,2.12623715,0.02285407,0.03677038,0.85857490,0.56349939,1.38203719,0.00000000,0.74725861,0.16162197
-5.74187094,2.14599081,0.02282410,0.03569082,0.86351577,0.57925445,1.39566233,0.00000000,0.75423632,0.16152485
-5.73586793,2.16333314,0.02270039,0.03461791,0.86737826,0.59436552,1.40770017,0.00000000,0.76066519,0.16131726
-5.72986493,2.17809188,0.02248104,0.03356702,0.87015374,0.60859645,1.41805019,0.00000000,0.76649052,0.16102365
-5.72386193,2.19009920,0.02216580,0.03255366,0.87182694,0.62171626,1.42661107,0.00000000,0.77165418,0.16066471
-5.71785893,2.19919049,0.02175620,0.03159292,0.87237510,0.63350247,1.43328004,0.00000000,0.77609367,0.16025667
-5.71185593,2.20520556,0.02125558,0.03069896,0.87176841,0.64374481,1.43795387,0.00000000,0.77974228,0.15981093
-5.70585293,2.20799204,0.02066912,0.02988460,0.86997181,0.65224918,1.44053149,0.00000000,0.78253028,0.15933410
-5.69984992,2.20741080,0.02000369,0.02916092,0.86694794,0.65884178,1.44091813,0.00000000,0.78438711,0.15882831
-5.69384692,2.20334283,0.01926777,0.02853699,0.86266110,0.66337323,1.43903040,0.00000000,0.78524430,0.15829185
-5.68784392,2.19569717,0.01847118,0.02801959,0.85708172,0.66572257,1.43480228,0.00000000,0.78503907,0.15772008
-5.68184092,2.18441913,0.01762488,0.02761305,0.85019132,0.66580088,1.42819128,0.00000000,0.78371809,0.15710642
-5.67583792,2.16949840,0.01674059,0.02731918,0.84198725,0.66355436,1.41918452,0.00000000,0.78124140,0.15644350
-5.66983492,2.15097609,0.01583055,0.02713718,0.83248718,0.65896671,1.40780410,0.00000000,0.77758598,0.15572428
-5.66383192,2.12895045,0.01490708,0.02706368,0.82173276,0.65206067,1.39411151,0.00000000,0.77274880,0.15494316
-5.65782891,2.10358051,0.01398235,0.02709285,0.80979230,0.64289853,1.37821053,0.00000000,0.76674908,0.15409692
-5.65182591,2.07508740,0.01306795,0.02721649,0.79676216,0.63158155,1.36024847,0.00000000,0.75962959,0.15318550
-5.64582291,2.04375306,0.01217469,0.02742433,0.78276672,0.61824824,1.34041547,0.00000000,0.75145687,0.15221252
-5.63981991,2.00991618,0.01131226,0.02770420,0.76795691,0.60307154,1.31894185,0.00000000,0.74232019,0.15118560
-5.63381691,1.97396556,0.01048912,0.02804239,0.75250718,0.58625490,1.29609341,0.00000000,0.73232953,0.15011637
-5.62781391,1.93633089,0.00971223,0.02842402,0.73661117,0.56802737,1.27216506,0.00000000,0.72161235,0.14902019
-5.62181091,1.89747153,0.00898707,0.02883342,0.72047611,0.54863796,1.24747268,0.00000000,0.71030951,0.14791565
-5.61580790,1.85786348,0.00831749,0.02925455,0.70431633,0.52834928,1.22234392,0.00000000,0.69857051,0.14682381
-5.60980490,1.81798526,0.00770577,0.02967143,0.68834615,0.50743083,1.19710797,0.00000000,0.68654820,0.14576725
-5.60380190,1.77830328,0.00715268,0.03006859,0.67277234,0.48615220,1.17208505,0.00000000,0.67439330,0.14476899
-5.59779890,1.73925710,0.00665756,0.03043147,0.65778681,0.46477626,1.14757583,0.00000000,0.66224902,0.14385126
-5.59179590,1.70124552,0.00621846,0.03074680,0.64355953,0.44355276,1.12385134,0.00000000,0.65024589,0.14303424
-5.58579290,1.66461373,0.00583229,0.03100288,0.63023226,0.42271245,1.10114385,0.00000000,0.63849725,0.14233489
-5.57978989,1.62964222,0.00549507,0.03118993,0.61791325,0.40246200,1.07963890,0.00000000,0.62709535,0.14176567
-5.57378689,1.59653782,0.00520204,0.03130017,0.60667315,0.38297978,1.05946903,0.00000000,0.61610843,0.14133357
-5.56778389,1.56542716,0.00494794,0.03132799,0.59654235,0.36441266,1.04070923,0.00000000,0.60557869,0.14103918
-5.56178089,1.53635282,0.00472719,0.03126994,0.58750971,0.34687397,1.02337442,0.00000000,0.59552128,0.14087602
-5.55577789,1.50927228,0.00453408,0.03112464,0.57952293,0.33044245,1.00741901,0.00000000,0.58592434,0.14083013
-5.54977489,1.48405969,0.00436298,0.03089264,0.57249029,0.31516243,0.99273851,0.00000000,0.57674998,0.14087989
-5.54377189,1.46051040,0.00420850,0.03057621,0.56628380,0.30104493,0.97917313,0.00000000,0.56793612,0.14099619
-5.53776888,1.43834817,0.00406560,0.03017904,0.56074366,0.28806979,0.96651329,0.00000000,0.55939915,0.14114290
-5.53176588,1.41723471,0.00392977,0.02970597,0.55568366,0.27618858,0.95450686,0.00000000,0.55103730,0.14127762
-5.52576288,1.39678132,0.00379709,0.02916261,0.55089753,0.26532821,0.94286774,0.00000000,0.54273440,0.14135279
-5.51975988,1.37656236,0.00366429,0.02855508,0.54616588,0.25539509,0.93128575,0.00000000,0.53436422,0.14131698
-5.51375688,1.35612995,0.00352880,0.02788967,0.54126348,0.24627968,0.91943730,0.00000000,0.52579497,0.14111649
-5.50775388,1.33502959,0.00338873,0.02717257,0.53596673,0.23786121,0.90699660,0.00000000,0.51689396,0.14069710
-5.50175088,1.31281618,0.00324290,0.02640972,0.53006099,0.23001257,0.89364700,0.00000000,0.50753228,0.14000592
-5.49574787,1.28906985,0.00309075,0.02560658,0.52334757,0.22260498,0.87909219,0.00000000,0.49758938,0.13899334
-5.48974487,1.26341117,0.00293234,0.02476810,0.51565026,0.21551253,0.86306672,0.00000000,0.48695741,0.13761488
-5.48374187,1.23551511,0.00276819,0.02389869,0.50682103,0.20861632,0.84534567,0.00000000,0.47554520,0.13583299
-5.47773887,1.20512333,0.00259927,0.02300222,0.49674485,0.20180818,0.82575298,0.00000000,0.46328181,0.13361865
-5.47173587,1.17205437,0.00242689,0.02208215,0.48534358,0.19499375,0.80416827,0.00000000,0.45011951,0.13095265
-5.46573287,1.13621124,0.00225257,0.02114160,0.47257858,0.18809498,0.78053180,0.00000000,0.43603613,0.12782668
-5.45972986,1.09758624,0.00207800,0.02018353,0.45845227,0.18105200,0.75484749,0.00000000,0.42103664,0.12424389
-5.45372686,1.05626281,0.00190489,0.01921086,0.44300830,0.17382415,0.72718385,0.00000000,0.40515402,0.12021918
-5.44772386,1.01241423,0.00173497,0.01822662,0.42633064,0.16639044,0.69767278,0.00000000,0.38844918,0.11577900
-5.44172086,0.96629942,0.00156983,0.01723409,0.40854144,0.15874923,0.66650628,0.00000000,0.37101017,0.11096073
-5.43571786,0.91825589,0.00141096,0.01623684,0.38979782,0.15091736,0.63393139,0.00000000,0.35295044,0.10581176
-5.42971486,0.86869020,0.00125960,0.01523885,0.37028769,0.14292861,0.60024327,0.00000000,0.33440647,0.10038816
-5.42371186,0.81806632,0.00111682,0.01424449,0.35022478,0.13483182,0.56577705,0.00000000,0.31553452,0.09475305
-5.41770885,0.76689245,0.00098342,0.01325849,0.32984311,0.12668848,0.53089849,0.00000000,0.29650694,0.08897486
-5.41170585,0.71570679,0.00085997,0.01228590,0.30939091,0.11857017,0.49599407,0.00000000,0.27750793,0.08312535
-5.40570285,0.66506281,0.00074679,0.01133198,0.28912444,0.11055580,0.46146070,0.00000000,0.25872900,0.07727767
-5.39969985,0.61551475,0.00064399,0.01040212,0.26930173,0.10272882,0.42769557,0.00000000,0.24036430,0.07150442
-5.39369685,0.56760366,0.00055146,0.00950167,0.25017648,0.09517447,0.39508644,0.00000000,0.22260589,0.06587580
-5.38769385,0.52184462,0.00046895,0.00863586,0.23199233,0.08797724,0.36400267,0.00000000,0.20563922,0.06045796
-5.38169085,0.47871555,0.00039602,0.00780961,0.21497760,0.08121857,0.33478731,0.00000000,0.18963885,0.05531154
-5.37568784,0.43864774,0.00033214,0.00702752,0.19934060,0.07497478,0.30775038,0.00000000,0.17476463,0.05049054
-5.36968484,0.40201850,0.00027670,0.00629370,0.18526571,0.06931548,0.28316351,0.00000000,0.16115842,0.04604138
-5.36368184,0.36914589,0.00022902,0.00561176,0.17291010,0.06430224,0.26125605,0.00000000,0.14894126,0.04200229
-5.35767884,0.34028561,0.00018840,0.00498481,0.16240131,0.05998778,0.24221251,0.00000000,0.13821138,0.03840302
-5.35167584,0.31562989,0.00015414,0.00441541,0.15383555,0.05641539,0.22617146,0.00000000,0.12904269,0.03526476
-5.34567284,0.29530828,0.00012555,0.00390566,0.14727679,0.05361884,0.21322568,0.00000000,0.12148401,0.03260031
-5.33966983,0.27939010,0.00010197,0.00345726,0.14275654,0.05162257,0.20342343,0.00000000,0.11555893,0.03041449
-5.33366683,0.26788830,0.00008280,0.00307160,0.14027436,0.05044212,0.19677073,0.00000000,0.11126623,0.02870469
-5.32766383,0.26076447,0.00006746,0.00274987,0.13979896,0.05008489,0.19323454,0.00000000,0.10858089,0.02746154
-5.32166083,0.25793466,0.00005547,0.00249315,0.14126991,0.05055100,0.19274649,0.00000000,0.10745553,0.02666974
-5.31565783,0.25927587,0.00004639,0.00230255,0.14459986,0.05183426,0.19520716,0.00000000,0.10782238,0.02630887
-5.30965483,0.26463270,0.00003985,0.00217931,0.14967726,0.05392329,0.20049074,0.00000000,0.10959547,0.02635430
-5.30365183,0.27382415,0.00003552,0.00212486,0.15636941,0.05680257,0.20844972,0.00000000,0.11267322,0.02677807
-5.29764882,0.28665014,0.00003316,0.00214090,0.16452594,0.06045344,0.21891972,0.00000000,0.11694122,0.02754974
-5.29164582,0.30289755,0.00003256,0.00222938,0.17398246,0.06485501,0.23172410,0.00000000,0.12227511,0.02863723
-5.28564282,0.32234567,0.00003356,0.00239255,0.18456446,0.06998490,0.24667827,0.00000000,0.12854358,0.03000756
-5.27963982,0.34477067,0.00003606,0.00263284,0.19609116,0.07581971,0.26359358,0.00000000,0.13561129,0.03162758
-5.27363682,0.36994912,0.00003996,0.00295278,0.20837945,0.08233536,0.28228066,0.00000000,0.14334173,0.03346450
-5.26763382,0.39766027,0.00004522,0.00335485,0.22124758,0.08950695,0.30255199,0.00000000,0.15159987,0.03548645
-5.26163082,0.42768711,0.00005179,0.00384130,0.23451854,0.09730854,0.32422377,0.00000000,0.16025452,0.03766282
-5.25562781,0.45981604,0.00005965,0.00441389,0.24802313,0.10571238,0.34711686,0.00000000,0.16918037,0.03996453
-5.24962481,0.49383536,0.00006878,0.00507368,0.26160247,0.11468810,0.37105690,0.00000000,0.17825962,0.04236422
-5.24362181,0.52953252,0.00007915,0.00582075,0.27510992,0.12420145,0.39587351,0.00000000,0.18738314,0.04483621
-5.23761881,0.56669041,0.00009075,0.00665391,0.28841242,0.13421296,0.42139883,0.00000000,0.19645117,0.04735652
-5.23161581,0.60508302,0.00010352,0.00757045,0.30139115,0.14467653,0.44746535,0.00000000,0.20537356,0.04990258
-5.22561281,0.64447069,0.00011740,0.00856591,0.31394161,0.15553798,0.47390339,0.00000000,0.21406958,0.05245311
-5.21960980,0.68459560,0.00013231,0.00963387,0.32597314,0.16673379,0.50053842,0.00000000,0.22246736,0.05498774
-5.21360680,0.72517775,0.00014814,0.01076580,0.33740806,0.17819009,0.52718863,0.00000000,0.23050303,0.05748673
-5.20760380,0.76591221,0.00016476,0.01195105,0.34818054,0.18982217,0.55366293,0.00000000,0.23811982,0.05993071
-5.20160080,0.80646788,0.00018201,0.01317677,0.35823534,0.20153441,0.57975986,0.00000000,0.24526693,0.06230039
-5.19559780,0.84648840,0.00019971,0.01442813,0.36752672,0.21322102,0.60526766,0.00000000,0.25189874,0.06457646
-5.18959480,0.88559541,0.00021764,0.01568842,0.37601752,0.22476743,0.62996574,0.00000000,0.25797402,0.06673956
-5.18359180,0.92339452,0.00023559,0.01693942,0.38367876,0.23605252,0.65362776,0.00000000,0.26345567,0.06877036
-5.17758879,0.95948385,0.00025333,0.01816179,0.39048964,0.24695164,0.67602639,0.00000000,0.26831073,0.07064988
-5.17158579,0.99346514,0.00027061,0.01933553,0.39643824,0.25734032,0.69693954,0.00000000,0.27251098,0.07235985
-5.16558279,1.02495696,0.00028720,0.02044050,0.40152268,0.26709859,0.71615815,0.00000000,0.27603383,0.07388335
-5.15957979,1.05360951,0.00030288,0.02145707,0.40575284,0.27611574,0.73349482,0.00000000,0.27886378,0.07520543
-5.15357679,1.07912023,0.00031744,0.02236670,0.40915236,0.28429526,0.74879315,0.00000000,0.28099403,0.07631388
-5.14757379,1.10124939,0.00033070,0.02315255,0.41176077,0.29155972,0.76193701,0.00000000,0.28242833,0.07720005
-5.14157079,1.11983459,0.00034252,0.02380007,0.41363549,0.29785533,0.77285918,0.00000000,0.28318277,0.07785958
-5.13556778,1.13480324,0.00035279,0.02429748,0.41485336,0.30315587,0.78154874,0.00000000,0.28328737,0.07829305
-5.12956478,1.14618207,0.00036147,0.02463630,0.41551156,0.30746573,0.78805641,0.00000000,0.28278721,0.07850653
-5.12356178,1.15410271,0.00036853,0.02481158,0.41572742,0.31082181,0.79249751,0.00000000,0.28174302,0.07851186
-5.11755878,1.15880277,0.00037403,0.02482218,0.41563713,0.31329409,0.79505189,0.00000000,0.28023090,0.07832672
-5.11155578,1.16062204,0.00037804,0.02467081,0.41539306,0.31498485,0.79596063,0.00000000,0.27834133,0.07797438
-5.10555278,1.15999350,0.00038071,0.02436399,0.41515971,0.31602635,0.79551946,0.00000000,0.27617704,0.07748323
-5.09954977,1.15742954,0.00038222,0.02391187,0.41510831,0.31657706,0.79406895,0.00000000,0.27385017,0.07688592
-5.09354677,1.15350368,0.00038278,0.02332789,0.41541022,0.31681676,0.79198178,0.00000000,0.27147846,0.07621832
-5.08754377,1.14882873,0.00038263,0.02262834,0.41622946,0.31694036,0.78964782,0.00000000,0.26918080,0.07551826
-5.08154077,1.14403240,0.00038205,0.02183189,0.41771467,0.31715108,0.78745752,0.00000000,0.26707235,0.07482405
-5.07553777,1.13973158,0.00038131,0.02095898,0.41999100,0.31765311,0.78578466,0.00000000,0.26525942,0.07417304
-5.06953477,1.13650674,0.00038071,0.02003119,0.42315235,0.31864415,0.78496926,0.00000000,0.26383445,0.07360011
-5.06353177,1.13487778,0.00038055,0.01907064,0.42725458,0.32030824,0.78530185,0.00000000,0.26287147,0.07313632
-5.05752876,1.13528279,0.00038112,0.01809936,0.43231009,0.32280923,0.78700976,0.00000000,0.26242215,0.07280768
-5.05152576,1.13806083,0.00038272,0.01713873,0.43828426,0.32628517,0.79024659,0.00000000,0.26251302,0.07263433
-5.04552276,1.14343985,0.00038566,0.01620896,0.44509412,0.33084386,0.79508529,0.00000000,0.26314371,0.07262987
-5.03951976,1.15153035,0.00039023,0.01532863,0.45260942,0.33655993,0.80151549,0.00000000,0.26428676,0.07280125
-5.03351676,1.16232519,0.00039676,0.01451439,0.46065632,0.34347325,0.80944528,0.00000000,0.26588876,0.07314894
-5.02751376,1.17570558,0.00040560,0.01378068,0.46902356,0.35158901,0.81870737,0.00000000,0.26787301,0.07366754
-5.02151076,1.19145278,0.00041713,0.01313957,0.47747088,0.36087911,0.82906938,0.00000000,0.27014350,0.07434676
-5.01550775,1.20926497,0.00043179,0.01260068,0.48573952,0.37128496,0.84024782,0.00000000,0.27259009,0.07517272
-5.00950475,1.22877804,0.00045009,0.01217123,0.49356403,0.38272134,0.85192471,0.00000000,0.27509459,0.07612947
-5.00350175,1.24958933,0.00047261,0.01185606,0.50068506,0.39508100,0.86376627,0.00000000,0.27753741,0.07720066
-4.99749875,1.27128258,0.00050004,0.01165782,0.50686233,0.40823987,0.87544227,0.00000000,0.27980444,0.07837126
-4.99149575,1.29345290,0.00053319,0.01157710,0.51188704,0.42206244,0.88664519,0.00000000,0.28179376,0.07962923
-4.98549275,1.31573008,0.00057295,0.01161269,0.51559314,0.43640701,0.89710791,0.00000000,0.28342176,0.08096693
-4.97948974,1.33779893,0.00062036,0.01176174,0.51786672,0.45113063,0.90661896,0.00000000,0.28462836,0.08238236
-4.97348674,1.35941552,0.00067656,0.01202005,0.51865299,0.46609334,0.91503443,0.00000000,0.28538096,0.08387990
-4.96748374,1.38041827,0.00074278,0.01238218,0.51796034,0.48116167,0.92228585,0.00000000,0.28567694,0.08547070
-4.96148074,1.40073336,0.00082032,0.01284173,0.51586137,0.49621122,0.92838354,0.00000000,0.28554444,0.08717251
-4.95547774,1.42037411,0.00091054,0.01339146,0.51249052,0.51112820,0.93341517,0.00000000,0.28504141,0.08900903
-4.94947474,1.43943438,0.00101478,0.01402344,0.50803856,0.52581004,0.93753972,0.00000000,0.28425298,0.09100873
-4.94347174,1.45807644,0.00113434,0.01472913,0.50274409,0.54016502,0.94097702,0.00000000,0.28328717,0.09320320
-4.93746873,1.47651400,0.00127039,0.01549950,0.49688241,0.55411117,0.94399348,0.00000000,0.28226920,0.09562517
-4.93146573,1.49499126,0.00142393,0.01632506,0.49075244,0.56757435,0.94688481,0.00000000,0.28133477,0.09830607
-4.92546273,1.51375947,0.00159572,0.01719592,0.48466216,0.58048596,0.94995667,0.00000000,0.28062249,0.10127360
-4.91945973,1.53305204,0.00178620,0.01810177,0.47891347,0.59278028,0.95350423,0.00000000,0.28026597,0.10454909
-4.91345673,1.55305988,0.00199539,0.01903194,0.47378717,0.60439172,0.95779196,0.00000000,0.28038600,0.10814500
-4.90745373,1.57390826,0.00222287,0.01997538,0.46952884,0.61525215,0.96303452,0.00000000,0.28108323,0.11206270
-4.90145073,1.59563667,0.00246772,0.02092073,0.46633637,0.62528858,0.96938004,0.00000000,0.28243167,0.11629057
-4.89544772,1.61818285,0.00272845,0.02185633,0.46434978,0.63442124,0.97689664,0.00000000,0.28447355,0.12080263
-4.88944472,1.64137208,0.00300297,0.02277029,0.46364385,0.64256234,0.98556301,0.00000000,0.28721563,0.12555777
-4.88344172,1.66491243,0.00328862,0.02365063,0.46422401,0.64961554,0.99526356,0.00000000,0.29062739,0.13049971
-4.87743872,1.68839661,0.00358216,0.02448536,0.46602560,0.65547631,1.00578870,0.00000000,0.29464112,0.13555770
-4.87143572,1.71131042,0.00387982,0.02526270,0.46891673,0.66003314,1.01684013,0.00000000,0.29915396,0.14064795
-4.86543272,1.73304768,0.00417734,0.02597129,0.47270440,0.66316971,1.02804109,0.00000000,0.30403185,0.14567581
-4.85942971,1.75293121,0.00447011,0.02660040,0.47714378,0.66476788,1.03895120,0.00000000,0.30911529,0.15053869
-4.85342671,1.77023890,0.00475322,0.02714028,0.48195011,0.66471158,1.04908512,0.00000000,0.31422650,0.15512940
-4.84742371,1.78423381,0.00502164,0.02758241,0.48681262,0.66289125,1.05793432,0.00000000,0.31917788,0.15934008
-4.84142071,1.79419700,0.00527031,0.02791986,0.49140982,0.65920887,1.06499083,0.00000000,0.32378113,0.16306631
-4.83541771,1.79946140,0.00549436,0.02814761,0.49542547,0.65358325,1.06977184,0.00000000,0.32785680,0.16621131
-4.82941471,1.79944529,0.00568921,0.02826286,0.49856428,0.64595532,1.07184403,0.00000000,0.33124368,0.16869001
-4.82341171,1.79368358,0.00585075,0.02826530,0.50056679,0.63629325,1.07084636,0.00000000,0.33380761,0.17043292
-4.81740870,1.78185532,0.00597545,0.02815736,0.50122251,0.62459702,1.06651014,0.00000000,0.33544921,0.17138933
-4.81140570,1.76380604,0.00606052,0.02794442,0.50038082,0.61090215,1.05867543,0.00000000,0.33611023,0.17153001
-4.80540270,1.73956369,0.00610398,0.02763486,0.49795905,0.59528248,1.04730288,0.00000000,0.33577809,0.17084901
-4.79939970,1.70934714,0.00610475,0.02724013,0.49394730,0.57785157,1.03248034,0.00000000,0.33448837,0.16936464
-4.79339670,1.67356681,0.00606268,0.02677466,0.48840995,0.55876274,1.01442384,0.00000000,0.33232513,0.16711938
-4.78739370,1.63281703,0.00597855,0.02625570,0.48148359,0.53820756,0.99347286,0.00000000,0.32941892,0.16417900
-4.78139070,1.58786050,0.00585404,0.02570308,0.47337159,0.51641279,0.97007998,0.00000000,0.32594264,0.16063054
-4.77538769,1.53960526,0.00569169,0.02513883,0.46433559,0.49363578,0.94479533,0.00000000,0.32210529,0.15657967
-4.76938469,1.48907525,0.00549480,0.02458679,0.45468426,0.47015862,0.91824661,0.00000000,0.31814391,0.15214709
-4.76338169,1.43737559,0.00526730,0.02407210,0.44475989,0.44628103,0.89111535,0.00000000,0.31431411,0.14746455
-4.75737869,1.38565415,0.00501363,0.02362069,0.43492349,0.42231248,0.86411072,0.00000000,0.31087944,0.14267038
-4.75137569,1.33506112,0.00473862,0.02325870,0.42553895,0.39856379,0.83794186,0.00000000,0.30810024,0.13790481
-4.74537269,1.28670828,0.00444726,0.02301194,0.41695716,0.37533846,0.81329004,0.00000000,0.30622239,0.13330540
-4.73936968,1.24162984,0.00414464,0.02290532,0.40950068,0.35292436,0.79078193,0.00000000,0.30546638,0.12900249
-4.73336668,1.20074642,0.00383573,0.02296233,0.40344966,0.33158585,0.77096505,0.00000000,0.30601734,0.12511523
-4.72736368,1.16483384,0.00352532,0.02320459,0.39902969,0.31155692,0.75428653,0.00000000,0.30801638,0.12174800
-4.72136068,1.13449783,0.00321781,0.02365142,0.39640198,0.29303543,0.74107612,0.00000000,0.31155367,0.11898754
-4.71535768,1.11015584,0.00291721,0.02431950,0.39565639,0.27617881,0.73153407,0.00000000,0.31666348,0.11690087
-4.70935468,1.09202641,0.00262700,0.02522262,0.39680752,0.26110129,0.72572437,0.00000000,0.32332164,0.11553393
-4.70335168,1.08012657,0.00235011,0.02637147,0.39979398,0.24787279,0.72357365,0.00000000,0.33144518,0.11491114
-4.69734867,1.07427699,0.00208890,0.02777350,0.40448086,0.23651937,0.72487561,0.00000000,0.34089458,0.11503568
-4.69134567,1.07411466,0.00184514,0.02943286,0.41066519,0.22702527,0.72930077,0.00000000,0.35147816,0.11589053
-4.68534267,1.07911223,0.00162004,0.03135034,0.41808425,0.21933630,0.73641104,0.00000000,0.36295867,0.11744018
-4.67933967,1.08860299,0.00141429,0.03352341,0.42642610,0.21336440,0.74567831,0.00000000,0.37506166,0.11963285
-4.67333667,1.10181033,0.00122807,0.03594622,0.43534200,0.20899310,0.75650635,0.00000000,0.38748533,0.12240311
-4.66733367,1.11788020,0.00106117,0.03860963,0.44446015,0.20608366,0.76825483,0.00000000,0.39991135,0.12567480
-4.66133067,1.13591516,0.00091301,0.04150129,0.45340003,0.20448155,0.78026458,0.00000000,0.41201621,0.12936409
-4.65532766,1.15500852,0.00078269,0.04460565,0.46178677,0.20402299,0.79188276,0.00000000,0.42348270,0.13338250
-4.64932466,1.17427719,0.00066913,0.04790403,0.46926504,0.20454128,0.80248722,0.00000000,0.43401079,0.13763983
-4.64332166,1.19289194,0.00057105,0.05137471,0.47551167,0.20587278,0.81150865,0.00000000,0.44332779,0.14204688
