energy_ev,total_up,Ge_p_up,Ge_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-5.77788894,1.50747942,0.02719480,0.00000000,0.93923713,0.37058227,0.03145279,1.00256122
-5.77188594,1.58227826,0.02890841,0.00000000,0.99096591,0.38682419,0.03239110,1.05297677
-5.76588294,1.66105778,0.03082245,0.00000000,1.04612810,0.40354562,0.03332418,1.10584070
-5.75987994,1.74404927,0.03294146,0.00000000,1.10491578,0.42080152,0.03425637,1.16132036
-5.75387694,1.83154039,0.03526880,0.00000000,1.16754672,0.43866484,0.03519410,1.21961890
-5.74787394,1.92385480,0.03780587,0.00000000,1.23425068,0.45722208,0.03614549,1.28096198
-5.74187094,2.02132900,0.04055135,0.00000000,1.30525431,0.47656812,0.03711989,1.34558266
-5.73586793,2.12428701,0.04350050,0.00000000,1.38076501,0.49680041,0.03812734,1.41370483
-5.72986493,2.23301391,0.04664454,0.00000000,1.46095445,0.51801264,0.03917796,1.48552593
-5.72386193,2.34772910,0.04997018,0.00000000,1.54594211,0.54028823,0.04028144,1.56119937
-5.71785893,2.46856023,0.05345934,0.00000000,1.63577960,0.56369374,0.04144637,1.64081746
-5.71185593,2.59551895,0.05708903,0.00000000,1.73043607,0.58827273,0.04267970,1.72439542
-5.70585293,2.72847947,0.06083152,0.00000000,1.82978563,0.61403996,0.04398622,1.81185724
-5.69984992,2.86716089,0.06465462,0.00000000,1.93359707,0.64097664,0.04536813,1.90302405
-5.69384692,3.01111442,0.06852231,0.00000000,2.04152651,0.66902658,0.04682465,1.99760560
-5.68784392,3.15971615,0.07239552,0.00000000,2.15311349,0.69809378,0.04835180,2.09519553
-5.68184092,3.31216619,0.07623309,0.00000000,2.26778089,0.72804147,0.04994227,2.19527076
-5.67583792,3.46749456,0.07999288,0.00000000,2.38483890,0.75869280,0.05158543,2.29719533
-5.66983492,3.62457413,0.08363302,0.00000000,2.50349337,0.78983326,0.05326748,2.40022906
-5.66383192,3.78214043,0.08711315,0.00000000,2.62285841,0.82121472,0.05497177,2.50354059
-5.65782891,3.93881808,0.09039572,0.00000000,2.74197310,0.85256118,0.05667919,2.60622504
-5.65182591,4.09315301,0.09344715,0.00000000,2.85982203,0.88357586,0.05836878,2.70732534
-5.64582291,4.24364944,0.09623890,0.00000000,2.97535899,0.91394947,0.06001829,2.80585688
-5.63981991,4.38881034,0.09874839,0.00000000,3.08753316,0.94336938,0.06160500,2.90083446
-5.63381691,4.52717970,0.10095968,0.00000000,3.19531673,0.97152914,0.06310642,2.99130046
-5.62781391,4.65738492,0.10286385,0.00000000,3.29773298,0.99813806,0.06450108,3.07635304
-5.62181091,4.77817726,0.10445917,0.00000000,3.39388358,1.02293037,0.06576932,3.15517319
-5.61580790,4.88846872,0.10575095,0.00000000,3.48297381,1.04567343,0.06689394,3.22704928
-5.60980490,4.98736331,0.10675114,0.00000000,3.56433468,1.06617470,0.06786083,3.29139797
-5.60380190,5.07418135,0.10747765,0.00000000,3.63744070,1.08428700,0.06865945,3.34778038
-5.59779890,5.14847544,0.10795342,0.00000000,3.70192242,1.09991185,0.06928314,3.39591274
-5.59179590,5.21003729,0.10820542,0.00000000,3.75757313,1.11300072,0.06972932,3.43567093
-5.58579290,5.25889512,0.10826340,0.00000000,3.80434933,1.12355410,0.06999948,3.46708866
-5.57978989,5.29530162,0.10815869,0.00000000,3.84236492,1.13161845,0.07009903,3.49034935
-5.57378689,5.31971340,0.10792292,0.00000000,3.87187939,1.13728130,0.07003694,3.50577230
-5.56778389,5.33276284,0.10758685,0.00000000,3.89328085,1.14066466,0.06982530,3.51379367
-5.56178089,5.33522406,0.10717932,0.00000000,3.90706467,1.14191727,0.06947877,3.51494362
-5.55577789,5.32797505,0.10672633,0.00000000,3.91380905,1.14120608,0.06901383,3.50982067
-5.54977489,5.31195785,0.10625042,0.00000000,3.91414895,1.13870749,0.06844819,3.49906491
-5.54377189,5.28813930,0.10577017,0.00000000,3.90874981,1.13459887,0.06779994,3.48333138
-5.53776888,5.25747432,0.10530004,0.00000000,3.89828253,1.12905089,0.06708698,3.46326525
-5.53176588,5.22087379,0.10485043,0.00000000,3.88340100,1.12222106,0.06632632,3.43947997
-5.52576288,5.17917863,0.10442796,0.00000000,3.86472336,1.11424886,0.06553355,3.41253967
-5.51975988,5.13314128,0.10403599,0.00000000,3.84281791,1.10525268,0.06472247,3.38294642
-5.51375688,5.08341530,0.10367526,0.00000000,3.81819391,1.09532885,0.06390473,3.35113308
-5.50775388,5.03055317,0.10334468,0.00000000,3.79129770,1.08455249,0.06308976,3.31746162
-5.50175088,4.97501187,0.10304217,0.00000000,3.76251372,1.07298030,0.06228471,3.28222677
-5.49574787,4.91716545,0.10276553,0.00000000,3.73216993,1.06065491,0.06149460,3.24566447
-5.48974487,4.85732302,0.10251322,0.00000000,3.70054679,1.04761048,0.06072256,3.20796406
-5.48374187,4.79575070,0.10228502,0.00000000,3.66788867,1.03387905,0.05997012,3.16928321
-5.47773887,4.73269550,0.10208266,0.00000000,3.63441660,1.01949721,0.05923767,3.12976433
-5.47173587,4.66840915,0.10191009,0.00000000,3.60034108,1.00451267,0.05852484,3.08955101
-5.46573287,4.60317008,0.10177369,0.00000000,3.56587380,0.98899002,0.05783092,3.04880344
-5.45972986,4.53730182,0.10168217,0.00000000,3.53123732,0.97301549,0.05715534,3.00771135
-5.45372686,4.47118631,0.10164631,0.00000000,3.49667187,0.95670016,0.05649794,2.96650376
-5.44772386,4.40527127,0.10167844,0.00000000,3.46243873,0.94018150,0.05585931,2.92545465
-5.44172086,4.34007098,0.10179185,0.00000000,3.42881997,0.92362296,0.05524098,2.88488425
-5.43571786,4.27616030,0.10199992,0.00000000,3.39611470,0.90721164,0.05464552,2.84515573
-5.42971486,4.21416247,0.10231534,0.00000000,3.36463194,0.89115419,0.05407652,2.80666759
-5.42371186,4.15473127,0.10274914,0.00000000,3.33468088,0.87567103,0.05353850,2.76984216
-5.41770885,4.09852883,0.10330990,0.00000000,3.30655918,0.86098921,0.05303676,2.73511099
-5.41170585,4.04620034,0.10400290,0.00000000,3.28054017,0.84733435,0.05257703,2.70289794
-5.40570285,3.99834734,0.10482952,0.00000000,3.25685983,0.83492213,0.05216526,2.67360120
-5.39969985,3.95550111,0.10578678,0.00000000,3.23570453,0.82394961,0.05180717,2.64757508
-5.39369685,3.91809781,0.10686703,0.00000000,3.21720021,0.81458709,0.05150794,2.62511286
-5.38769385,3.88645675,0.10805800,0.00000000,3.20140377,0.80697074,0.05127186,2.60643155
-5.38169085,3.86076309,0.10934299,0.00000000,3.18829710,0.80119658,0.05110197,2.59165947
-5.37568784,3.84105584,0.11070132,0.00000000,3.17778415,0.79731599,0.05099987,2.58082737
-5.36968484,3.82722184,0.11210906,0.00000000,3.16969108,0.79533309,0.05096547,2.57386355
-5.36368184,3.81899606,0.11353990,0.00000000,3.16376953,0.79520409,0.05099692,2.57059314
-5.35767884,3.81596816,0.11496618,0.00000000,3.15970265,0.79683871,0.05109062,2.57074176
-5.35167584,3.81759498,0.11636006,0.00000000,3.15711368,0.80010355,0.05124129,2.57394328
-5.34567284,3.82321839,0.11769476,0.00000000,3.15557653,0.80482732,0.05144214,2.57975131
-5.33966983,3.83208764,0.11894574,0.00000000,3.15462791,0.81080774,0.05168521,2.58765392
-5.33366683,3.84338527,0.12009193,0.00000000,3.15378036,0.81781969,0.05196164,2.59709101
-5.32766383,3.85625549,0.12111678,0.00000000,3.15253579,0.82562439,0.05226216,2.60747348
-5.32166083,3.86983374,0.12200923,0.00000000,3.15039900,0.83397912,0.05257747,2.61820350
-5.31565783,3.88327651,0.12276446,0.00000000,3.14689061,0.84264714,0.05289874,2.62869509
-5.30965483,3.89578996,0.12338444,0.00000000,3.14155921,0.85140731,0.05321808,2.63839411
-5.30365183,3.90665668,0.12387826,0.00000000,3.13399230,0.86006310,0.05352892,2.64679714
-5.29764882,3.91525933,0.12426214,0.00000000,3.12382583,0.86845050,0.05382642,2.65346829
-5.29164582,3.92110049,0.12455929,0.00000000,3.11075210,0.87644468,0.05410776,2.65805364
-5.28564282,3.92381804,0.12479939,0.00000000,3.09452598,0.88396487,0.05437232,2.66029258
-5.27963982,3.92319557,0.12501787,0.00000000,3.07496930,0.89097753,0.05462182,2.66002582
-5.27363682,3.91916750,0.12525500,0.00000000,3.05197331,0.89749749,0.05486029,2.65719972
-5.26763382,3.91181860,0.12555465,0.00000000,3.02549937,0.90358704,0.05509394,2.65186687
-5.26163082,3.90137822,0.12596300,0.00000000,2.99557772,0.90935308,0.05533091,2.64418283
-5.25562781,3.88820912,0.12652696,0.00000000,2.96230440,0.91494237,0.05558095,2.63439916
-5.24962481,3.87279147,0.12729259,0.00000000,2.92583656,0.92053501,0.05585498,2.62285302
-5.24362181,3.85570252,0.12830340,0.00000000,2.88638609,0.92633664,0.05616459,2.60995369
-5.23761881,3.83759260,0.12959865,0.00000000,2.84421190,0.93256929,0.05652148,2.59616641
-5.23161581,3.81915839,0.13121165,0.00000000,2.79961106,0.93946168,0.05693688,2.58199422
-5.22561281,3.80111434,0.13316827,0.00000000,2.75290904,0.94723899,0.05742102,2.56795841
-5.21960980,3.78416339,0.13548543,0.00000000,2.70444938,0.95611276,0.05798256,2.55457826
-5.21360680,3.76896797,0.13817000,0.00000000,2.65458321,0.96627120,0.05862809,2.54235090
-5.20760380,3.75612252,0.14121779,0.00000000,2.60365895,0.97787028,0.05936177,2.53173195
-5.20160080,3.74612841,0.14461295,0.00000000,2.55201254,0.99102609,0.06018498,2.52311778
-5.19559780,3.73937243,0.14832772,0.00000000,2.49995865,1.00580849,0.06109614,2.51682984
-5.18959480,3.73610938,0.15232254,0.00000000,2.44778300,1.02223660,0.06209059,2.51310185
-5.18359180,3.73644969,0.15654658,0.00000000,2.39573629,1.04027595,0.06316068,2.51207015
-5.17758879,3.74035228,0.16093863,0.00000000,2.34402972,1.05983758,0.06429583,2.51376754
-5.17158579,3.74762298,0.16542842,0.00000000,2.29283222,1.08077897,0.06548285,2.51812078
-5.16558279,3.75791845,0.16993830,0.00000000,2.24226956,1.10290676,0.06670623,2.52495182
-5.15957979,3.77075540,0.17438520,0.00000000,2.19242508,1.12598101,0.06794857,2.53398250
-5.15357679,3.78552465,0.17868284,0.00000000,2.14334198,1.14972099,0.06919105,2.54484265
-5.14757379,3.80150947,0.18274413,0.00000000,2.09502709,1.17381203,0.07041389,2.55708104
-5.14157079,3.81790750,0.18648371,0.00000000,2.04745566,1.19791340,0.07159691,2.57017896
-5.13556778,3.83385547,0.18982040,0.00000000,2.00057709,1.22166679,0.07272000,2.58356574
-5.12956478,3.84845576,0.19267968,0.00000000,1.95432136,1.24470524,0.07376362,2.59663586
-5.12356178,3.86080420,0.19499596,0.00000000,1.90860574,1.26666224,0.07470925,2.60876702
-5.11755878,3.87001799,0.19671459,0.00000000,1.86334175,1.28718083,0.07553981,2.61933876
-5.11155578,3.87526327,0.19779365,0.00000000,1.81844204,1.30592243,0.07624006,2.62775101
-5.10555278,3.87578131,0.19820524,0.00000000,1.77382707,1.32257542,0.07679685,2.63344227
-5.09954977,3.87091291,0.19793653,0.00000000,1.72943143,1.33686307,0.07719946,2.63590687
-5.09354677,3.86012028,0.19699025,0.00000000,1.68520968,1.34855091,0.07743981,2.63471094
-5.08754377,3.84300590,0.19538477,0.00000000,1.64114154,1.35745328,0.07751264,2.62950679
-5.08154077,3.81932786,0.19315378,0.00000000,1.59723642,1.36343903,0.07741565,2.62004518
-5.07553777,3.78901131,0.19034551,0.00000000,1.55353702,1.36643606,0.07714961,2.60618531
-5.06953477,3.75215560,0.18702155,0.00000000,1.51012203,1.36643478,0.07671839,2.58790204
-5.06353177,3.70903673,0.18325536,0.00000000,1.46710767,1.36349016,0.07612904,2.56529020
-5.05752876,3.66010504,0.17913046,0.00000000,1.42464807,1.35772223,0.07539164,2.53856563
-5.05152576,3.60597784,0.17473834,0.00000000,1.38293427,1.34931501,0.07451932,2.50806265
-5.04552276,3.54742695,0.17017629,0.00000000,1.34219174,1.33851363,0.07352802,2.47422810
-5.03951976,3.48536137,0.16554497,0.00000000,1.30267648,1.32561957,0.07243630,2.43761160
-5.03351676,3.42080510,0.16094606,0.00000000,1.26466951,1.31098407,0.07126499,2.39885226
-5.02751376,3.35487081,0.15647978,0.00000000,1.22846995,1.29499971,0.07003687,2.35866210
-5.02151076,3.28872971,0.15224262,0.00000000,1.19438666,1.27809030,0.06877613,2.31780637
-5.01550775,3.22357860,0.14832502,0.00000000,1.16272874,1.26069930,0.06750787,2.27708140
-5.00950475,3.16060494,0.14480935,0.00000000,1.13379511,1.24327706,0.06625747,2.23729065
-5.00350175,3.10095111,0.14176799,0.00000000,1.10786349,1.22626734,0.06504993,2.19921957
-4.99749875,3.04567913,0.13926175,0.00000000,1.08517916,1.21009353,0.06390916,2.16361043
-4.99149575,2.99573696,0.13733848,0.00000000,1.06594404,1.19514509,0.06285728,2.13113779
-4.98549275,2.95192789,0.13603204,0.00000000,1.05030640,1.18176477,0.06191391,2.10238578
-4.97948974,2.91488414,0.13536154,0.00000000,1.03835186,1.17023722,0.06109551,2.07782807
-4.97348674,2.88504575,0.13533097,0.00000000,1.03009593,1.16077940,0.06041478,2.05781139
-4.96748374,2.86264591,0.13592913,0.00000000,1.02547867,1.15353335,0.05988022,2.04254348
-4.96148074,2.84770316,0.13712997,0.00000000,1.02436170,1.14856167,0.05949571,2.03208593
-4.95547774,2.84002126,0.13889318,0.00000000,1.02652796,1.14584597,0.05926034,2.02635232
-4.94947474,2.83919654,0.14116526,0.00000000,1.03168413,1.14528842,0.05916836,2.02511204
-4.94347174,2.84463285,0.14388077,0.00000000,1.03946602,1.14671638,0.05920927,2.02799940
-4.93746873,2.85556353,0.14696404,0.00000000,1.04944675,1.14989004,0.05936815,2.03452805
-4.93146573,2.87107957,0.15033109,0.00000000,1.06114748,1.15451266,0.05962612,2.04410996
-4.92546273,2.89016321,0.15389181,0.00000000,1.07405049,1.16024312,0.05996100,2.05607844
-4.91945973,2.91172542,0.15755239,0.00000000,1.08761414,1.16671017,0.06034799,2.06971407
-4.91345673,2.93464626,0.16121797,0.00000000,1.10128926,1.17352787,0.06076062,2.08427277
-4.90745373,2.95781629,0.16479532,0.00000000,1.11453651,1.18031155,0.06117163,2.09901486
-4.90145073,2.98017785,0.16819569,0.00000000,1.12684382,1.18669359,0.06155401,2.11323380
-4.89544772,3.00076451,0.17133765,0.00000000,1.13774374,1.19233847,0.06188192,2.12628390
-4.88944472,3.01873735,0.17414978,0.00000000,1.14682959,1.19695639,0.06213167,2.13760553
-4.88344172,3.03341691,0.17657334,0.00000000,1.15377021,1.20031506,0.06228258,2.14674728
-4.87743872,3.04430949,0.17856462,0.00000000,1.15832254,1.20224907,0.06231775,2.15338401
-4.87143572,3.05112711,0.18009704,0.00000000,1.16034151,1.20266663,0.06222463,2.15733028
-4.86543272,3.05380027,0.18116281,0.00000000,1.15978700,1.20155332,0.06199556,2.15854865
-4.85942971,3.05248319,0.18177420,0.00000000,1.15672741,1.19897291,0.06162799,2.15715257
-4.85342671,3.04755124,0.18196416,0.00000000,1.15133959,1.19506513,0.06112458,2.15340374
-4.84742371,3.03959054,0.18178646,0.00000000,1.14390522,1.19004046,0.06049313,2.14770408
-4.84142071,3.02938015,0.18131510,0.00000000,1.13480347,1.18417240,0.05974626,2.14058242
-4.83541771,3.01786708,0.18064310,0.00000000,1.12450017,1.17778714,0.05890097,2.13267647
-4.82941471,3.00613500,0.17988054,0.00000000,1.11353379,1.17125142,0.05797801,2.12471053
-4.82341171,2.99536741,0.17915199,0.00000000,1.10249848,1.16495863,0.05700113,2.11746960
-4.81740870,2.98680639,0.17859324,0.00000000,1.09202480,1.15931399,0.05599622,2.11177079
-4.81140570,2.98170795,0.17834749,0.00000000,1.08275859,1.15471897,0.05499036,2.10843273
-4.80540270,2.98129559,0.17856098,0.00000000,1.07533866,1.15155578,0.05401088,2.10824413
-4.79939970,2.98671319,0.17937831,0.00000000,1.07037406,1.15017225,0.05308433,2.11193239
-4.79339670,2.99897897,0.18093738,0.00000000,1.06842162,1.15086773,0.05223553,2.12013325
-4.78739370,3.01894192,0.18336435,0.00000000,1.06996447,1.15388041,0.05148671,2.13336264
-4.78139070,3.04724229,0.18676851,0.00000000,1.07539249,1.15937661,0.05085664,2.15199171
-4.77538769,3.08427761,0.19123757,0.00000000,1.08498510,1.16744231,0.05036001,2.17622586
-4.76938469,3.13017572,0.19683320,0.00000000,1.09889745,1.17807738,0.05000683,2.20608891
-4.76338169,3.18477587,0.20358726,0.00000000,1.11715025,1.19119265,0.04980208,2.24141284
-4.75737869,3.24761906,0.21149889,0.00000000,1.13962391,1.20660999,0.04974550,2.28183398
-4.75137569,3.31794842,0.22053242,0.00000000,1.16605735,1.22406559,0.04983157,2.32679585
-4.74537269,3.39471989,0.23061645,0.00000000,1.19605160,1.24321616,0.05004968,2.37555892
-4.73936968,3.47662351,0.24164416,0.00000000,1.22907829,1.26364814,0.05038447,2.42721718
-4.73336668,3.56211487,0.25347473,0.00000000,1.26449287,1.28488945,0.05081634,2.48072129
-4.72736368,3.64945611,0.26593621,0.00000000,1.30155230,1.30642359,0.05132214,2.53490762
-4.72136068,3.73676523,0.27882946,0.00000000,1.33943660,1.32770548,0.05187595,2.58853235
-4.71535768,3.82207243,0.29193329,0.00000000,1.37727376,1.34817854,0.05244994,2.64030969
-4.70935468,3.90338135,0.30501058,0.00000000,1.41416702,1.36729256,0.05301539,2.68895277
-4.70335168,3.97873337,0.31781519,0.00000000,1.44922376,1.38452143,0.05354362,2.73321583
-4.69734867,4.04627238,0.33009935,0.00000000,1.48158481,1.39938034,0.05400703,2.77193617
-4.69134567,4.10430785,0.34162143,0.00000000,1.51045332,1.41144173,0.05437998,2.80407434
-4.68534267,4.15137351,0.35215364,0.00000000,1.53512194,1.42034935,0.05463971,2.82875087
-4.67933967,4.18627962,0.36148935,0.00000000,1.55499737,1.42583001,0.05476708,2.84527825
-4.67333667,4.20815646,0.36944997,0.00000000,1.56962148,1.42770251,0.05474721,2.85318678
-4.66733367,4.21648750,0.37589074,0.00000000,1.57868795,1.42588351,0.05456995,2.85224339
-4.66133067,4.21113090,0.38070566,0.00000000,1.58205411,1.42039020,0.05423016,2.84246249
-4.65532766,4.19232834,0.38383088,0.00000000,1.57974737,1.41133958,0.05372789,2.82410860
-4.64932466,4.16070105,0.38524693,0.00000000,1.57196609,1.39894460,0.05306830,2.79769058
-4.64332166,4.11723310,0.38497924,0.00000000,1.55907493,1.38350729,0.05226143,2.76394779
-4.63731866,4.06324279,0.38309736,0.00000000,1.54159493,1.36540926,0.05132186,2.72382867
-4.63131566,4.00034322,0.37971265,0.00000000,1.52018865,1.34509996,0.05026814,2.67846278
-4.62531266,3.93039381,0.37497474,0.00000000,1.49564104,1.32308323,0.04912220,2.62912722
-4.61930965,3.85544453,0.36906676,0.00000000,1.46883676,1.29990263,0.04790857,2.57720902
-4.61330665,3.77767509,0.36219973,0.00000000,1.44073471,1.27612618,0.04665363,2.52416464
-4.60730365,3.69933139,0.35460612,0.00000000,1.41234075,1.25233102,0.04538474,2.47147833
-4.60130065,3.62266133,0.34653304,0.00000000,1.38467939,1.22908846,0.04412940,2.42062069
-4.59529765,3.54985241,0.33823513,0.00000000,1.35876546,1.20694996,0.04291448,2.37300876
-4.58929465,3.48297287,0.32996743,0.00000000,1.33557642,1.18643435,0.04176537,2.32996908
-4.58329165,3.42391829,0.32197852,0.00000000,1.31602635,1.16801668,0.04070533,2.29270461
-4.57728864,3.37436502,0.31450399,0.00000000,1.30094197,1.15211879,0.03975485,2.26226647
-4.57128564,3.33573157,0.30776059,0.00000000,1.29104158,1.13910187,0.03893113,2.23953103
-4.56528264,3.30914868,0.30194094,0.00000000,1.28691722,1.12926090,0.03824770,2.22518284
-4.55927964,3.29543854,0.29720921,0.00000000,1.28902039,1.12282105,0.03771410,2.21970348
-4.55327664,3.29510314,0.29369762,0.00000000,1.29765183,1.11993591,0.03733578,2.22336627
-4.54727364,3.30832167,0.29150387,0.00000000,1.31295527,1.12068730,0.03711403,2.23623664
-4.54127064,3.33495625,0.29068963,0.00000000,1.33491533,1.12508661,0.03704608,2.25817763
-4.53526763,3.37456561,0.29127994,0.00000000,1.36335962,1.13307735,0.03712533,2.28886014
-4.52926463,3.42642553,0.29326364,0.00000000,1.39796471,1.14453867,0.03734165,2.32777713
-4.52326163,3.48955527,0.29659469,0.00000000,1.43826602,1.15928978,0.03768174,2.37426117
-4.51725863,3.56274884,0.30119440,0.00000000,1.48367110,1.17709492,0.03812968,2.42750461
-4.51125563,3.64460995,0.30695444,0.00000000,1.53347607,1.19766867,0.03866737,2.48658167
-4.50525263,3.73358966,0.31374060,0.00000000,1.58688467,1.22068173,0.03927515,2.55047164
-4.49924962,3.82802552,0.32139713,0.00000000,1.64302939,1.24576672,0.03993234,2.61808276
-4.49324662,3.92618121,0.32975159,0.00000000,1.70099417,1.27252418,0.04061781,2.68827603
-4.48724362,4.02628583,0.33861998,0.00000000,1.75983785,1.30052864,0.04131056,2.75988852
-4.48124062,4.12657175,0.34781215,0.00000000,1.81861798,1.32933478,0.04199016,2.83175569
-4.47523762,4.22531055,0.35713714,0.00000000,1.87641396,1.35848368,0.04263726,2.90273255
-4.46923462,4.32084620,0.36640850,0.00000000,1.93234925,1.38750917,0.04323397,2.97171312
-4.46323162,4.41162504,0.37544922,0.00000000,1.98561171,1.41594434,0.04376412,3.03764826
-4.45722861,4.49622221,0.38409631,0.00000000,2.03547180,1.44332825,0.04421358,3.09956158
-4.45122561,4.57336414,0.39220473,0.00000000,2.08129804,1.46921279,0.04457039,3.15656342
-4.44522261,4.64194711,0.39965075,0.00000000,2.12256947,1.49316963,0.04482485,3.20786292
-4.43921961,4.70105171,0.40633442,0.00000000,2.15888495,1.51479737,0.04496960,3.25277812
-4.43321661,4.74995331,0.41218138,0.00000000,2.18996907,1.53372863,0.04499955,3.29074420
-4.42721361,4.78812877,0.41714368,0.00000000,2.21567492,1.54963703,0.04491186,3.32131991
-4.42121061,4.81525936,0.42119992,0.00000000,2.23598370,1.56224402,0.04470581,3.34419228
-4.41520760,4.83123057,0.42435457,0.00000000,2.25100149,1.57132516,0.04438273,3.35917967
-4.40920460,4.83612866,0.42663654,0.00000000,2.26095350,1.57671592,0.04394580,3.36623317
-4.40320160,4.83023465,0.42809728,0.00000000,2.26617619,1.57831660,0.04339995,3.36543654
-4.39719860,4.81401575,0.42880827,0.00000000,2.26710760,1.57609635,0.04275171,3.35700452
-4.39119560,4.78811471,0.42885826,0.00000000,2.26427621,1.57009592,0.04200904,3.34127971
-4.38519260,4.75333724,0.42835023,0.00000000,2.25828889,1.56042911,0.04118119,3.31872776
-4.37918959,4.71063760,0.42739824,0.00000000,2.24981791,1.54728277,0.04027855,3.28993103
-4.37318659,4.66110254,0.42612434,0.00000000,2.23958755,1.53091508,0.03931251,3.25558051
-4.36718359,4.60593371,0.42465549,0.00000000,2.22836021,1.51165230,0.03829526,3.21646596
-4.36118059,4.54642839,0.42312076,0.00000000,2.21692231,1.48988374,0.03723968,3.17346420
-4.35517759,4.48395859,0.42164859,0.00000000,2.20606988,1.46605501,0.03615909,3.12752545
-4.34917459,4.41994860,0.42036446,0.00000000,2.19659391,1.44065983,0.03506709,3.07965780
-4.34317159,4.35585085,0.41938862,0.00000000,2.18926547,1.41423024,0.03397736,3.03090977
-4.33716858,4.29312029,0.41883412,0.00000000,2.18482059,1.38732560,0.03290338,2.98235113
-4.33116558,4.23318733,0.41880505,0.00000000,2.18394492,1.36052056,0.03185825,2.93505218
-4.32516258,4.17742979,0.41939481,0.00000000,2.18725847,1.33439233,0.03085438,2.89006193
-4.31915958,4.12714420,0.42068460,0.00000000,2.19530037,1.30950758,0.02990332,2.84838546
-4.31315658,4.08351705,0.42274191,0.00000000,2.20851429,1.28640930,0.02901546,2.81096120
-4.30715358,4.04759679,0.42561907,0.00000000,2.22723461,1.26560410,0.02819985,2.77863865
