energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Te_p_up,Te_d_up,W_p_up,W_d_up
-5.72986493,6.34032199,0.00588727,1.24831498,1.23753080,0.50566002,2.53344109,0.00000000,3.25085568,1.67092106
-5.72386193,6.33813638,0.00589244,1.24671140,1.19484779,0.51692216,2.53355613,0.00000000,3.26456590,1.65735346
-5.71785893,6.34021858,0.00595558,1.24396845,1.15363753,0.52953601,2.53654879,0.00000000,3.28237364,1.64405332
-5.71185593,6.34640100,0.00608211,1.24005463,1.11424863,0.54342232,2.54233690,0.00000000,3.30406608,1.63118311
-5.70585293,6.35627881,0.00627848,1.23488874,1.07695712,0.55848693,2.55074902,0.00000000,3.32927612,1.61883889
-5.69984992,6.36923793,0.00655194,1.22834556,1.04196563,0.57462448,2.56153543,0.00000000,3.35748907,1.60705417
-5.69384692,6.38449727,0.00691034,1.22026493,1.00940654,0.59172257,2.57438436,0.00000000,3.38805754,1.59580787
-5.68784392,6.40116259,0.00736184,1.21046356,0.97934869,0.60966633,2.58894247,0.00000000,3.42022388,1.58503572
-5.68184092,6.41828827,0.00791457,1.19874903,0.95180705,0.62834289,2.60483828,0.00000000,3.45314916,1.57464431
-5.67583792,6.43494297,0.00857629,1.18493499,0.92675444,0.64764543,2.62170679,0.00000000,3.48594700,1.56452639
-5.66983492,6.45027443,0.00935401,1.16885645,0.90413464,0.66747653,2.63921374,0.00000000,3.51772036,1.55457652
-5.66383192,6.46356910,0.01025365,1.15038448,0.88387561,0.68775055,2.65707771,0.00000000,3.54759919,1.54470561
-5.65782891,6.47430227,0.01127961,1.12943918,0.86590219,0.70839469,2.67508840,0.00000000,3.57477670,1.53485337
-5.65182591,6.48217533,0.01243439,1.10600016,0.85014727,0.72934873,2.69311990,0.00000000,3.59854227,1.52499785
-5.64582291,6.48713739,0.01371829,1.08011395,0.83656075,0.75056326,2.71113782,0.00000000,3.61830903,1.51516105
-5.63981991,6.48938992,0.01512904,1.05189789,0.82511579,0.77199663,2.72919969,0.00000000,3.63363474,1.50541070
-5.63381691,6.48937388,0.01666158,1.02154032,0.81581209,0.79361069,2.74744865,0.00000000,3.64423486,1.49585760
-5.62781391,6.48774027,0.01830785,0.98929710,0.80867587,0.81536564,2.76610060,0.00000000,3.64998730,1.48664924
-5.62181091,6.48530599,0.02005669,0.95548465,0.80375693,0.83721437,2.78542569,0.00000000,3.65092877,1.47795984
-5.61580790,6.48299786,0.02189380,0.92047009,0.80112288,0.85909664,2.80572522,0.00000000,3.64724330,1.46997781
-5.60980490,6.48178843,0.02380184,0.88465901,0.80085104,0.88093367,2.82730539,0.00000000,3.63924376,1.46289141
-5.60380190,6.48262757,0.02576063,0.84848155,0.80301872,0.90262346,2.85044958,0.00000000,3.62734776,1.45687371
-5.59779890,6.48637410,0.02774745,0.81237759,0.80769231,0.92403733,2.87539075,0.00000000,3.61204939,1.45206787
-5.59179590,6.49373162,0.02973742,0.77678193,0.81491622,0.94501796,2.90228575,0.00000000,3.59388860,1.44857375
-5.58579290,6.50519225,0.03170404,0.74210993,0.82470203,0.96537921,2.93119297,0.00000000,3.57341999,1.44643683
-5.57978989,6.52099161,0.03361977,0.70874460,0.83701890,0.98490789,2.96205474,0.00000000,3.55118266,1.44563991
-5.57378689,6.54107741,0.03545667,0.67702539,0.85178557,1.00336738,2.99468549,0.00000000,3.52767276,1.44609847
-5.56778389,6.56509339,0.03718716,0.64723931,0.86886461,1.02050321,3.02876642,0.00000000,3.50332005,1.44765964
-5.56178089,6.59237933,0.03878466,0.61961448,0.88805929,1.03605018,3.06384697,0.00000000,3.47846956,1.45010502
-5.55577789,6.62198710,0.04022438,0.59431641,0.90911332,1.04974079,3.09935328,0.00000000,3.45336906,1.45315713
-5.54977489,6.65271181,0.04148398,0.57144681,0.93171362,1.06131471,3.13460305,0.00000000,3.42816281,1.45648916
-5.54377189,6.68313645,0.04254417,0.55104506,0.95549599,1.07052862,3.16882653,0.00000000,3.40289184,1.45973743
-5.53776888,6.71168792,0.04338928,0.53309179,0.98005377,1.07716618,3.20119246,0.00000000,3.37750035,1.46251596
-5.53176588,6.73670181,0.04400766,0.51751459,1.00494891,1.08104749,3.23083807,0.00000000,3.35184812,1.46443248
-5.52576288,6.75649310,0.04439202,0.50419534,1.02972536,1.08203771,3.25690192,0.00000000,3.32572805,1.46510507
-5.51975988,6.76942971,0.04453957,0.49297869,1.05392401,1.08005440,3.27855816,0.00000000,3.29888829,1.46417870
-5.51375688,6.77400602,0.04445207,0.48368153,1.07709891,1.07507319,3.29505100,0.00000000,3.27105774,1.46134110
-5.50775388,6.76891331,0.04413572,0.47610278,1.09883383,1.06713170,3.30572789,0.00000000,3.24197414,1.45633713
-5.50175088,6.75310459,0.04360094,0.47003338,1.11875878,1.05633129,3.31007036,0.00000000,3.21141350,1.44898135
-5.49574787,6.72585122,0.04286200,0.46526587,1.13656555,1.04283683,3.30772099,0.00000000,3.17921975,1.43916822
-5.48974487,6.68678946,0.04193658,0.46160344,1.15202185,1.02687430,3.29850575,0.00000000,3.14533342,1.42687963
-5.48374187,6.63595498,0.04084524,0.45886808,1.16498313,1.00872641,3.28245061,0.00000000,3.10981824,1.41218960
-5.47773887,6.57380429,0.03961084,0.45690759,1.17540171,0.98872636,3.25979172,0.00000000,3.07288451,1.39526600
-5.47173587,6.50122207,0.03825791,0.45560127,1.18333268,0.96725009,3.23097865,0.00000000,3.03490808,1.37636920
-5.46573287,6.41951403,0.03681206,0.45486414,1.18893600,0.94470714,3.19667037,0.00000000,2.99644406,1.35584786
-5.45972986,6.33038542,0.03529932,0.45464957,1.19247488,0.92153056,3.15772397,0.00000000,2.95823429,1.33413193
-5.45372686,6.23590551,0.03374561,0.45495026,1.19430999,0.89816616,3.11517623,0.00000000,2.92120792,1.31172303
-5.44772386,6.13845925,0.03217619,0.45579768,1.19488977,0.87506156,3.07021855,0.00000000,2.88647445,1.28918261
-5.44172086,6.04068714,0.03061518,0.45725976,1.19473691,0.85265520,3.02416588,0.00000000,2.85530894,1.26711811
-5.43571786,5.94541534,0.02908521,0.45943720,1.19443157,0.83136590,2.97842061,0.00000000,2.82912928,1.24616762
-5.42971486,5.85557778,0.02760702,0.46245829,1.19459158,0.81158301,2.93443256,0.00000000,2.80946570,1.22698329
-5.42371186,5.77413280,0.02619928,0.46647260,1.19585052,0.79365766,2.89365615,0.00000000,2.79792286,1.21021416
-5.41770885,5.70397653,0.02487837,0.47164358,1.19883435,0.77789515,2.85750634,0.00000000,2.79613536,1.19648856
-5.41170585,5.64785578,0.02365823,0.47814040,1.20413741,0.76454870,2.82731461,0.00000000,2.80571756,1.18639686
-5.40570285,5.60828280,0.02255037,0.48612925,1.21229864,0.75381476,2.80428645,0.00000000,2.82820902,1.18047460
-5.39969985,5.58745445,0.02156376,0.49576439,1.22377904,0.74582967,2.78946168,0.00000000,2.86501703,1.17918686
-5.39369685,5.58717800,0.02070492,0.50717919,1.23894103,0.74066798,2.78367887,0.00000000,2.91735791,1.18291373
-5.38769385,5.60880567,0.01997793,0.52047744,1.25803063,0.73834208,2.78754497,0.00000000,2.98619904,1.19193768
-5.38169085,5.65317964,0.01938447,0.53572530,1.28116309,0.73880318,2.80141102,0.00000000,3.07220351,1.20643265
-5.37568784,5.72058905,0.01892397,0.55294407,1.30831253,0.74194347,2.82535463,0.00000000,3.17567944,1.22645552
-5.36968484,5.81074008,0.01859363,0.57210399,1.33930603,0.74759923,2.85916983,0.00000000,3.29653612,1.25193971
-5.36368184,5.92274008,0.01838857,0.59311951,1.37382236,0.75555485,2.90236442,0.00000000,3.43424882,1.28269140
-5.35767884,6.05509619,0.01830191,0.61584603,1.41139560,0.76554751,2.95416495,0.00000000,3.58783430,1.31838829
-5.35167584,6.20572877,0.01832490,0.64007838,1.45142338,0.77727229,3.01352923,0.00000000,3.75583844,1.35858097
-5.34567284,6.37199968,0.01844704,0.66555122,1.49317978,0.79038786,3.07916603,0.00000000,3.93633759,1.40269715
-5.33966983,6.55075515,0.01865627,0.69194144,1.53583221,0.80452242,3.14956157,0.00000000,4.12695454,1.45004855
-5.33366683,6.73838278,0.01893910,0.71887254,1.57846212,0.81927993,3.22301219,0.00000000,4.32488963,1.49984064
-5.32766383,6.93088191,0.01928084,0.74592112,1.62008868,0.83424666,3.29766255,0.00000000,4.52696727,1.55118525
-5.32166083,7.12394643,0.01966584,0.77262530,1.65969484,0.84899806,3.37154853,0.00000000,4.72969729,1.60311587
-5.31565783,7.31305872,0.02007773,0.79849503,1.69625499,0.86310588,3.44264401,0.00000000,4.92935013,1.65460572
-5.30965483,7.49359309,0.02049978,0.82302394,1.72876336,0.87614572,3.50891051,0.00000000,5.12204431,1.70458833
-5.30365183,7.66092672,0.02091522,0.84570266,1.75626236,0.88770492,3.56834858,0.00000000,5.30384391,1.75198049
-5.29764882,7.81055595,0.02130756,0.86603308,1.77786997,0.89739078,3.61904995,0.00000000,5.47086338,1.79570708
-5.29164582,7.93821503,0.02166108,0.88354320,1.79280535,0.90483913,3.65924902,0.00000000,5.61937653,1.83472753
-5.28564282,8.03999445,0.02196115,0.89780218,1.80041188,0.90972301,3.68737254,0.00000000,5.74592602,1.86806314
-5.27963982,8.11245555,0.02219465,0.90843504,1.80017694,0.91176147,3.70208611,0.00000000,5.84742973,1.89482469
-5.27363682,8.15273796,0.02235040,0.91513642,1.79174780,0.91072811,3.70233624,0.00000000,5.92128010,1.91423957
-5.26763382,8.15865638,0.02241947,0.91768313,1.77494305,0.90645925,3.68738649,0.00000000,5.96543257,1.92567743
-5.26163082,8.12878323,0.02239549,0.91594477,1.74975937,0.89886128,3.65684678,0.00000000,5.97847992,1.92867356
-5.25562781,8.06251395,0.02227495,0.90989209,1.71637323,0.88791701,3.61069459,0.00000000,5.95970921,1.92294907
-5.24962481,7.96011238,0.02205736,0.89960287,1.67513766,0.87369059,3.54928715,0.00000000,5.90913903,1.90842697
-5.24362181,7.82273364,0.02174533,0.88526470,1.62657409,0.85633073,3.47336420,0.00000000,5.82753532,1.88524332
-5.23761881,7.65242322,0.02134460,0.86717491,1.57135965,0.83607197,3.38404070,0.00000000,5.71640493,1.85375286
-5.23161581,7.45209141,0.02086397,0.84573727,1.51031026,0.81323372,3.28278961,0.00000000,5.57796675,1.81452870
-5.22561281,7.22546313,0.02031510,0.82145557,1.44436027,0.78821698,3.17141480,0.00000000,5.41510146,1.76835563
-5.21960980,6.97700406,0.01971224,0.79492431,1.37453919,0.76149864,3.05201491,0.00000000,5.23128134,1.71621716
-5.21360680,6.71182489,0.01907190,0.76681660,1.30194637,0.73362336,2.92693875,0.00000000,5.03048268,1.65927642
-5.20760380,6.43556605,0.01841241,0.73786972,1.22772443,0.70519320,2.79873349,0.00000000,4.81708371,1.59885129
-5.20160080,6.15426623,0.01775339,0.70886848,1.15303233,0.67685505,2.67008693,0.00000000,4.59575149,1.53638455
-5.19559780,5.87421809,0.01711528,0.68062714,1.07901877,0.64928637,2.54376536,0.00000000,4.37132149,1.47340961
-5.18959480,5.60181537,0.01651871,0.65396997,1.00679687,0.62317927,2.42254845,0.00000000,4.14867362,1.41151303
-5.18359180,5.34339537,0.01598393,0.62971113,0.93742058,0.59922361,2.30916304,0.00000000,3.93260855,1.35229475
-5.17758879,5.10508107,0.01553020,0.60863436,0.87186347,0.57808938,2.20621718,0.00000000,3.72772786,1.29732721
-5.17158579,4.89262711,0.01517526,0.59147277,0.81100041,0.56040883,2.11613618,0.00000000,3.53832127,1.24811449
-5.16558279,4.71127332,0.01493475,0.57888928,0.75559227,0.54675897,2.04110210,0.00000000,3.36826368,1.20605267
-5.15957979,4.56560970,0.01482174,0.57145821,0.70627399,0.53764478,1.98299814,0.00000000,3.22092467,1.17239250
-5.15357679,4.45945602,0.01484632,0.56964829,0.66354587,0.53348366,1.94335909,0.00000000,3.09909205,1.14820530
-5.14757379,4.39575898,0.01501522,0.57380758,0.62776828,0.53459169,1.92332920,0.00000000,3.00491111,1.13435325
-5.14157079,4.37650969,0.01533159,0.58415082,0.59915945,0.54117201,1.92362839,0.00000000,2.93984049,1.13146471
-5.13556778,4.40268341,0.01579482,0.60074932,0.57779619,0.55330579,1.94452780,0.00000000,2.90462518,1.13991538
-5.12956478,4.47420355,0.01640049,0.62352404,0.56361743,0.57094627,1.98583543,0.00000000,2.89928693,1.15981585
-5.12356178,4.58993109,0.01714045,0.65224204,0.55643004,0.59391604,2.04689260,0.00000000,2.92313187,1.19100602
-5.11755878,4.74768032,0.01800296,0.68651660,0.55591704,0.62190782,2.12658154,0.00000000,2.97477496,1.23305661
-5.11155578,4.94426126,0.01897303,0.72581137,0.56164749,0.65448901,2.22334453,0.00000000,3.05218044,1.28527795
-5.10555278,5.17554827,0.02003276,0.76944851,0.57308817,0.69110995,2.33521439,0.00000000,3.15271737,1.34673588
-5.09954977,5.43657405,0.02116188,0.81662099,0.58961658,0.73111581,2.45985619,0.00000000,3.27322895,1.41627446
-5.09354677,5.72164704,0.02233831,0.86640892,0.61053510,0.77376194,2.59461929,0.00000000,3.41011395,1.49254515
-5.08754377,6.02448984,0.02353884,0.91779968,0.63508605,0.81823230,2.73659891,0.00000000,3.55941846,1.57404147
-5.08154077,6.33839507,0.02473979,0.96971143,0.66246744,0.86366045,2.88270565,0.00000000,3.71693576,1.65913832
-5.07553777,6.65639459,0.02591778,1.02101942,0.69184913,0.90915248,3.02974112,0.00000000,3.87831177,1.74613483
-5.06953477,6.97143712,0.02705041,1.07058441,0.72238920,0.95381110,3.17447777,0.00000000,4.03915343,1.83329924
-5.06353177,7.27656872,0.02811700,1.11728239,0.75325024,0.99676005,3.31374015,0.00000000,4.19513704,1.91891443
-5.05752876,7.56511032,0.02909914,1.16003444,0.78361517,1.03716789,3.44448519,0.00000000,4.34211363,2.00132241
-5.05152576,7.83082620,0.02998130,1.19783599,0.81270257,1.07427028,3.56387874,0.00000000,4.47620812,2.07896635
-5.04552276,8.06807758,0.03075122,1.22978408,0.83978087,1.10738983,3.66936559,0.00000000,4.59390951,2.15042836
-5.03951976,8.27195583,0.03140015,1.25510192,0.86418140,1.13595268,3.75873056,0.00000000,4.69214936,2.21446186
-5.03351676,8.43839053,0.03192308,1.27315952,0.88530981,1.15950128,3.83014830,0.00000000,4.76836613,2.27001727
-5.02751376,8.56422880,0.03231861,1.28348982,0.90265573,1.17770268,3.88222031,0.00000000,4.82055358,2.31626012
-5.02151076,8.64728312,0.03258885,1.28579956,0.91580033,1.19035212,3.91399761,0.00000000,4.84729195,2.35258114
-5.01550775,8.68634688,0.03273906,1.27997450,0.92442174,1.19737201,3.92498873,0.00000000,4.84776122,2.37859813
-5.00950475,8.68117766,0.03277721,1.26607893,0.92829811,1.19880619,3.91515291,0.00000000,4.82173661,2.39414986
-5.00350175,8.63245027,0.03271338,1.24434948,0.92730828,1.19481017,3.88487932,0.00000000,4.76956694,2.39928278
-4.99749875,8.54168254,0.03255919,1.21518358,0.92143011,1.18563775,3.83495356,0.00000000,4.69213733,2.39423133
-4.99149575,8.41113830,0.03232707,1.17912325,0.91073658,1.17162503,3.76651330,0.00000000,4.59081819,2.37939332
-4.98549275,8.24371268,0.03202959,1.13683480,0.89538973,1.15317242,3.68099547,0.00000000,4.46740293,2.35530180
-4.97948974,8.04280554,0.03167885,1.08908561,0.87563283,1.13072595,3.58007744,0.00000000,4.32403723,2.32259505
-4.97348674,7.81218922,0.03128584,1.03671874,0.85178086,1.10475863,3.46561497,0.00000000,4.16314283,2.28198625
-4.96748374,7.55587637,0.03086001,0.98062664,0.82420982,1.07575283,3.33957982,0.00000000,3.98733892,2.23423450
-4.96148074,7.27799371,0.03040891,0.92172493,0.79334509,1.04418455,3.20399924,0.00000000,3.79936402,2.18011836
-4.95547774,6.98266632,0.02993795,0.86092721,0.75964929,1.01051012,3.06090002,0.00000000,3.60200117,2.12041325
-4.94947474,6.67391652,0.02945035,0.79912177,0.72360999,0.97515596,2.91225869,0.00000000,3.39800873,2.05587323
-4.94347174,6.35558020,0.02894721,0.73715100,0.68572759,0.93851147,2.75995942,0.00000000,3.19005886,1.98721790
-4.93746873,6.03124218,0.02842775,0.67579400,0.64650384,0.90092521,2.60576056,0.00000000,2.98068500,1.91512428
-4.93146573,5.70419117,0.02788964,0.61575275,0.60643114,0.86270423,2.45127009,0.00000000,2.77223952,1.84022361
-4.92546273,5.37739375,0.02732943,0.55764203,0.56598294,0.82411615,2.29793008,0.00000000,2.56686187,1.76310247
-4.91945973,5.05348590,0.02674308,0.50198320,0.52560551,0.78539356,2.14700949,0.00000000,2.36645721,1.68430758
-4.91345673,4.73477970,0.02612650,0.44920149,0.48571109,0.74674017,1.99960441,0.00000000,2.17268518,1.60435320
-4.90745373,4.42328250,0.02547611,0.39962670,0.44667261,0.70833806,1.85664472,0.00000000,1.98695793,1.52373033
-4.90145073,4.12072545,0.02478934,0.35349685,0.40881989,0.67035540,1.71890571,0.00000000,1.81044628,1.44291662
-4.89544772,3.82859811,0.02406515,0.31096424,0.37243745,0.63295403,1.58702336,0.00000000,1.64409280,1.36238601
-4.88944472,3.54818606,0.02330436,0.27210354,0.33776362,0.59629640,1.46151168,0.00000000,1.48863028,1.28261742
-4.88344172,3.28060882,0.02250999,0.23692122,0.30499103,0.56055132,1.34278114,0.00000000,1.34460418,1.20410164
-4.87743872,3.02685564,0.02168739,0.20536602,0.27426816,0.52589827,1.23115663,0.00000000,1.21239758,1.12734618
-4.87143572,2.78781713,0.02084431,0.17733972,0.24570187,0.49253006,1.12689434,0.00000000,1.09225718,1.05287761
-4.86543272,2.56431167,0.01999082,0.15270798,0.21936060,0.46065369,1.03019653,0.00000000,0.98431917,0.98124144
-4.85942971,2.35710550,0.01913913,0.13131076,0.19527818,0.43048950,0.94122391,0.00000000,0.88863382,0.91299964
-4.85342671,2.16692626,0.01830330,0.11297211,0.17345786,0.40226865,0.86010511,0.00000000,0.80518779,0.84872598
-4.84742371,1.99447013,0.01749885,0.09750896,0.15387652,0.37622924,0.78694328,0.00000000,0.73392353,0.78899962
-4.84142071,1.84040282,0.01674230,0.08473891,0.13648884,0.35261121,0.72181986,0.00000000,0.67475514,0.73439728
-4.83541771,1.70535535,0.01605069,0.07448677,0.12123126,0.33165041,0.66479569,0.00000000,0.62758033,0.68548455
-4.82941471,1.58991520,0.01544103,0.06658987,0.10802562,0.31357206,0.61590984,0.00000000,0.59228839,0.64280662
-4.82341171,1.49461393,0.01492977,0.06090219,0.09678249,0.29858399,0.57517644,0.00000000,0.56876403,0.60687894
-4.81740870,1.41991227,0.01453225,0.05729714,0.08740395,0.28686987,0.54258016,0.00000000,0.55688748,0.57817807
-4.81140570,1.36618344,0.01426224,0.05566936,0.07978599,0.27858277,0.51807055,0.00000000,0.55653090,0.55713303
-4.80540270,1.33369574,0.01413145,0.05593533,0.07382043,0.27383927,0.50155584,0.00000000,0.56755179,0.54411722
-4.79939970,1.32259517,0.01414915,0.05803305,0.06939637,0.27271418,0.49289667,0.00000000,0.58978386,0.53944122
-4.79339670,1.33288874,0.01432184,0.06192084,0.06640130,0.27523634,0.49190007,0.00000000,0.62302600,0.54334628
-4.78739370,1.36442916,0.01465300,0.06757537,0.06472189,0.28138527,0.49831414,0.00000000,0.66703010,0.55599878
-4.78139070,1.41690140,0.01514292,0.07498897,0.06424450,0.29108904,0.51182375,0.00000000,0.72148855,0.57748542
-4.77538769,1.48981178,0.01578864,0.08416646,0.06485553,0.30422337,0.53204764,0.00000000,0.78602211,0.60780931
-4.76938469,1.58247974,0.01658390,0.09512136,0.06644171,0.32061186,0.55853701,0.00000000,0.86016899,0.64688689
-4.76338169,1.69403291,0.01751933,0.10787186,0.06889027,0.34002759,0.59077595,0.00000000,0.94337584,0.69454563
-4.75737869,1.82340576,0.01858254,0.12243636,0.07208929,0.36219593,0.62818375,0.00000000,1.03499132,0.75052273
-4.75137569,1.96934188,0.01975842,0.13882894,0.07592792,0.38679852,0.67011926,0.00000000,1.13426273,0.81446470
-4.74537269,2.13040035,0.02102948,0.15705464,0.08029691,0.41347847,0.71588709,0.00000000,1.24033618,0.88592815
-4.73936968,2.30496611,0.02237620,0.17710479,0.08508911,0.44184644,0.76474585,0.00000000,1.35226049,0.96438164
-4.73336668,2.49126430,0.02377753,0.19895250,0.09020016,0.47148773,0.81591802,0.00000000,1.46899485,1.04920902
-4.72736368,2.68737861,0.02521137,0.22254837,0.09552925,0.50197002,0.86860142,0.00000000,1.58942022,1.13971417
-4.72136068,2.89127324,0.02665504,0.24781662,0.10097993,0.53285160,0.92198184,0.00000000,1.71235411,1.23512729
-4.71535768,3.10081822,0.02808585,0.27465170,0.10646099,0.56368990,0.97524659,0.00000000,1.83656829,1.33461293
-4.70935468,3.31381762,0.02948163,0.30291560,0.11188724,0.59405011,1.02759857,0.00000000,1.96080887,1.43727966
-4.70335168,3.52804007,0.03082119,0.33243601,0.11718032,0.62351350,1.07827038,0.00000000,2.08381794,1.54219137
-4.69734867,3.74125098,0.03208482,0.36300530,0.12226926,0.65168547,1.12653821,0.00000000,2.20435617,1.64838013
-4.69134567,3.95124569,0.03325471,0.39438068,0.12709102,0.67820279,1.17173490,0.00000000,2.32122526,1.75486036
-4.68534267,4.15588295,0.03431525,0.42628541,0.13159076,0.70274012,1.21326199,0.00000000,2.43328972,1.86064414
-4.67933967,4.35311775,0.03525338,0.45841128,0.13572191,0.72501548,1.25060033,0.00000000,2.53949697,1.96475722
-4.67333667,4.54103283,0.03605871,0.49042231,0.13944607,0.74479462,1.28331894,0.00000000,2.63889518,2.06625532
-4.66733367,4.71786811,0.03672370,0.52195967,0.14273268,0.76189413,1.31108197,0.00000000,2.73064823,2.16424034
-4.66133067,4.88204729,0.03724362,0.55264778,0.14555860,0.77618338,1.33365358,0.00000000,2.81404740,2.25787586
-4.65532766,5.03220077,0.03761649,0.58210146,0.14790744,0.78758512,1.35090055,0.00000000,2.88851936,2.34640144
-4.64932466,5.16718456,0.03784297,0.60993393,0.14976891,0.79607495,1.36279270,0.00000000,2.95363048,2.42914523
-4.64332166,5.28609440,0.03792612,0.63576553,0.15113807,0.80167958,1.36940104,0.00000000,3.00908737,2.50553428
