energy_ev,total_up,As_p_up,As_d_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
-5.78389195,5.43022599,0.71765465,0.00000000,1.57124017,2.49295629,0.07658182,2.04971214
-5.77788894,5.36501100,0.71067722,0.00000000,1.55617987,2.47091262,0.07542580,2.01423991
-5.77188594,5.30185603,0.70289433,0.00000000,1.54130951,2.44956194,0.07429670,1.98058631
-5.76588294,5.24131192,0.69433648,0.00000000,1.52681520,2.42905089,0.07322046,1.94910973
-5.75987994,5.18397591,0.68506884,0.00000000,1.51289210,2.40955343,0.07222535,1.92016819
-5.75387694,5.13047678,0.67518794,0.00000000,1.49973869,2.39126598,0.07134113,1.89411176
-5.74787394,5.08145629,0.66481722,0.00000000,1.48754996,2.37440075,0.07059804,1.87127367
-5.74187094,5.03754770,0.65410146,0.00000000,1.47651009,2.35917784,0.07002575,1.85196061
-5.73586793,4.99935259,0.64320056,0.00000000,1.46678481,2.34581635,0.06965229,1.83644252
-5.72986493,4.96741711,0.63228277,0.00000000,1.45851427,2.33452512,0.06950303,1.82494256
-5.72386193,4.94220881,0.62151774,0.00000000,1.45180647,2.32549331,0.06959964,1.81762776
-5.71785893,4.92409539,0.61106977,0.00000000,1.44673209,2.31888146,0.06995930,1.81460087
-5.71185593,4.91332619,0.60109130,0.00000000,1.44332071,2.31481326,0.07059391,1.81589379
-5.70585293,4.91001748,0.59171718,0.00000000,1.44155889,2.31336844,0.07150955,1.82146313
-5.69984992,4.91414197,0.58305964,0.00000000,1.44139013,2.31457701,0.07270612,1.83118793
-5.69384692,4.92552309,0.57520445,0.00000000,1.44271676,2.31841499,0.07417713,1.84486987
-5.68784392,4.94383408,0.56820806,0.00000000,1.44540356,2.32480175,0.07590974,1.86223596
-5.68184092,4.96860183,0.56209600,0.00000000,1.44928299,2.33359910,0.07788501,1.88294341
-5.67583792,4.99921513,0.55686253,0.00000000,1.45416152,2.34461183,0.08007824,1.90658678
-5.66983492,5.03493682,0.55247137,0.00000000,1.45982687,2.35758998,0.08245961,1.93270676
-5.66383192,5.07491938,0.54885755,0.00000000,1.46605543,2.37223251,0.08499490,1.96080045
-5.65782891,5.11822310,0.54593029,0.00000000,1.47261973,2.38819227,0.08764633,1.99033260
-5.65182591,5.16383632,0.54357655,0.00000000,1.47929530,2.40508230,0.09037357,2.02074737
-5.64582291,5.21069702,0.54166536,0.00000000,1.48586673,2.42248313,0.09313473,2.05148031
-5.63981991,5.25771517,0.54005252,0.00000000,1.49213255,2.43995118,0.09588745,2.08197000
-5.63381691,5.30379526,0.53858563,0.00000000,1.49790885,2.45702788,0.09858998,2.11166924
-5.62781391,5.34785867,0.53710918,0.00000000,1.50303167,2.47324957,0.10120224,2.14005532
-5.62181091,5.38886546,0.53546958,0.00000000,1.50735802,2.48815796,0.10368680,2.16663944
-5.61580790,5.42583520,0.53351996,0.00000000,1.51076587,2.50131085,0.10600977,2.19097489
-5.60980490,5.45786668,0.53112460,0.00000000,1.51315338,2.51229304,0.10814164,2.21266420
-5.60380190,5.48415613,0.52816284,0.00000000,1.51443742,2.52072702,0.11005786,2.23136499
-5.59779890,5.50401375,0.52453244,0.00000000,1.51455204,2.52628327,0.11173934,2.24679481
-5.59179590,5.51687824,0.52015225,0.00000000,1.51344686,2.52868969,0.11317278,2.25873474
-5.58579290,5.52232897,0.51496418,0.00000000,1.51108586,2.52773986,0.11435075,2.26703199
-5.57978989,5.52009548,0.50893442,0.00000000,1.50744663,2.52329980,0.11527163,2.27160140
-5.57378689,5.51006399,0.50205391,0.00000000,1.50252037,2.51531287,0.11593932,2.27242587
-5.56778389,5.49228055,0.49433803,0.00000000,1.49631234,2.50380247,0.11636283,2.26955578
-5.56178089,5.46695045,0.48582563,0.00000000,1.48884313,2.48887244,0.11655566,2.26310721
-5.55577789,5.43443391,0.47657737,0.00000000,1.48015013,2.47070490,0.11653508,2.25325919
-5.54977489,5.39523776,0.46667348,0.00000000,1.47028946,2.44955564,0.11632128,2.24024968
-5.54377189,5.35000327,0.45621097,0.00000000,1.45933770,2.42574713,0.11593646,2.22437045
-5.53776888,5.29949039,0.44530053,0.00000000,1.44739338,2.39965934,0.11540391,2.20596090
-5.53176588,5.24455868,0.43406301,0.00000000,1.43457802,2.37171882,0.11474706,2.18540081
-5.52576288,5.18614573,0.42262584,0.00000000,1.42103622,2.34238644,0.11398861,2.16310219
-5.51975988,5.12524356,0.41111928,0.00000000,1.40693498,2.31214427,0.11314970,2.13950045
-5.51375688,5.06287407,0.39967280,0.00000000,1.39246190,2.28148227,0.11224928,2.11504509
-5.50775388,5.00006422,0.38841162,0.00000000,1.37782230,2.25088532,0.11130350,2.09019009
-5.50175088,4.93782211,0.37745352,0.00000000,1.36323547,2.22082108,0.11032539,2.06538453
-5.49574787,4.87711451,0.36690599,0.00000000,1.34892987,2.19172925,0.10932461,2.04106343
-5.48974487,4.81884694,0.35686383,0.00000000,1.33513779,2.16401250,0.10830744,2.01763932
-5.48374187,4.76384655,0.34740729,0.00000000,1.32208947,2.13802937,0.10727696,1.99549474
-5.47773887,4.71284847,0.33860063,0.00000000,1.31000704,2.11408933,0.10623331,1.97497576
-5.47173587,4.66648564,0.33049126,0.00000000,1.29909849,2.09244976,0.10517415,1.95638685
-5.46573287,4.62528211,0.32310940,0.00000000,1.28955191,2.07331496,0.10409526,1.93998694
-5.45972986,4.58964971,0.31646815,0.00000000,1.28153024,2.05683671,0.10299109,1.92598690
-5.45372686,4.55988745,0.31056409,0.00000000,1.27516671,2.04311617,0.10185549,1.91454821
-5.44772386,4.53618336,0.30537816,0.00000000,1.27056100,2.03220663,0.10068236,1.90578270
-5.44172086,4.51861806,0.30087693,0.00000000,1.26777642,2.02411686,0.09946625,1.89975339
-5.43571786,4.50716960,0.29701406,0.00000000,1.26683793,2.01881444,0.09820297,1.89647601
-5.42971486,4.50171895,0.29373201,0.00000000,1.26773123,2.01622911,0.09689001,1.89592119
-5.42371186,4.50205595,0.29096383,0.00000000,1.27040271,2.01625565,0.09552688,1.89801715
-5.41770885,4.50788533,0.28863510,0.00000000,1.27476050,2.01875633,0.09411531,1.90265275
-5.41170585,4.51883286,0.28666587,0.00000000,1.28067634,2.02356296,0.09265932,1.90968081
-5.40570285,4.53445165,0.28497272,0.00000000,1.28798845,2.03047870,0.09116511,1.91892174
-5.39969985,4.55422908,0.28347073,0.00000000,1.29650516,2.03927972,0.08964086,1.93016744
-5.39369685,4.57759442,0.28207553,0.00000000,1.30600948,2.04971730,0.08809644,1.94318552
-5.38769385,4.60392781,0.28070536,0.00000000,1.31626440,2.06152034,0.08654294,1.95772391
-5.38169085,4.63257091,0.27928302,0.00000000,1.32701888,2.07439895,0.08499229,1.97351593
-5.37568784,4.66283938,0.27773789,0.00000000,1.33801444,2.08804908,0.08345672,1.99028580
-5.36968484,4.69403763,0.27600784,0.00000000,1.34899228,2.10215864,0.08194829,2.00775466
-5.36368184,4.72547543,0.27404110,0.00000000,1.35970063,2.11641488,0.08047845,2.02564691
-5.35767884,4.75648647,0.27179789,0.00000000,1.36990226,2.13051320,0.07905767,2.04369688
-5.35167584,4.78644794,0.26925197,0.00000000,1.37938171,2.14416691,0.07769509,2.06165557
-5.34567284,4.81480078,0.26639191,0.00000000,1.38795229,2.15711774,0.07639831,2.07929725
-5.33966983,4.84106934,0.26322194,0.00000000,1.39546212,2.16914647,0.07517328,2.09642549
-5.33366683,4.86487953,0.25976257,0.00000000,1.40179931,2.18008308,0.07402424,2.11287861
-5.32766383,4.88597435,0.25605059,0.00000000,1.40689580,2.18981584,0.07295376,2.12853388
-5.32166083,4.90422562,0.25213866,0.00000000,1.41072956,2.19829861,0.07196290,2.14331044
-5.31565783,4.91964104,0.24809430,0.00000000,1.41332513,2.20555582,0.07105137,2.15717060
-5.30965483,4.93236574,0.24399834,0.00000000,1.41475230,2.21168446,0.07021775,2.17011933
-5.30365183,4.94267782,0.23994281,0.00000000,1.41512279,2.21685301,0.06945978,2.18220194
-5.29764882,4.95097775,0.23602825,0.00000000,1.41458523,2.22129682,0.06877454,2.19349994
-5.29164582,4.95777178,0.23236065,0.00000000,1.41331830,2.22531008,0.06815877,2.20412511
-5.28564282,4.96364984,0.22904795,0.00000000,1.41152254,2.22923466,0.06760903,2.21421222
-5.27963982,4.96925880,0.22619631,0.00000000,1.40941101,2.23344606,0.06712189,2.22391051
-5.27363682,4.97527225,0.22390620,0.00000000,1.40719920,2.23833712,0.06669410,2.23337438
-5.26763382,4.98235803,0.22226857,0.00000000,1.40509473,2.24430024,0.06632268,2.24275381
-5.26163082,4.99114521,0.22136118,0.00000000,1.40328717,2.25170880,0.06600494,2.25218476
-5.25562781,5.00219168,0.22124517,0.00000000,1.40193856,2.26089870,0.06573858,2.26178021
-5.24962481,5.01595428,0.22196216,0.00000000,1.40117502,2.27215090,0.06552161,2.27162210
-5.24362181,5.03276244,0.22353189,0.00000000,1.40107978,2.28567564,0.06535240,2.28175457
-5.23761881,5.05279675,0.22595058,0.00000000,1.40168807,2.30159915,0.06522957,2.29217879
-5.23161581,5.07607324,0.22919002,0.00000000,1.40298400,2.31995336,0.06515197,2.30284966
-5.22561281,5.10243409,0.23319745,0.00000000,1.40489956,2.34066907,0.06511864,2.31367428
-5.21960980,5.13154504,0.23789632,0.00000000,1.40731595,2.36357282,0.06512873,2.32451249
-5.21360680,5.16289951,0.24318779,0.00000000,1.41006689,2.38838752,0.06518145,2.33517924
-5.20760380,5.19582916,0.24895303,0.00000000,1.41294402,2.41473681,0.06527601,2.34544871
-5.20160080,5.22952038,0.25505619,0.00000000,1.41570403,2.44215285,0.06541155,2.35505996
-5.19559780,5.26303592,0.26134790,0.00000000,1.41807723,2.47008729,0.06558704,2.36372396
-5.18959480,5.29534070,0.26766924,0.00000000,1.41977720,2.49792478,0.06580127,2.37113153
-5.18359180,5.32533089,0.27385606,0.00000000,1.42051121,2.52499873,0.06605266,2.37696209
-5.17758879,5.35186502,0.27974338,0.00000000,1.41999081,2.55060851,0.06633920,2.38089277
-5.17158579,5.37379613,0.28516985,0.00000000,1.41794245,2.57403764,0.06665831,2.38260761
-5.16558279,5.39000378,0.28998209,0.00000000,1.41411746,2.59457240,0.06700671,2.38180655
-5.15957979,5.39942500,0.29403873,0.00000000,1.40830124,2.61152014,0.06738028,2.37821396
-5.15357679,5.40108321,0.29721405,0.00000000,1.40032123,2.62422701,0.06777398,2.37158638
-5.14757379,5.39411438,0.29940117,0.00000000,1.39005330,2.63209448,0.06818167,2.36171939
-5.14157079,5.37778964,0.30051456,0.00000000,1.37742658,2.63459431,0.06859613,2.34845327
-5.13556778,5.35153404,0.30049204,0.00000000,1.36242635,2.63128169,0.06900902,2.33167741
-5.12956478,5.31494086,0.29929594,0.00000000,1.34509492,2.62180621,0.06941088,2.31133342
-5.12356178,5.26778139,0.29691365,0.00000000,1.32553059,2.60592052,0.06979131,2.28741679
-5.11755878,5.21001010,0.29335744,0.00000000,1.30388466,2.58348659,0.07013915,2.25997714
-5.11155578,5.14176515,0.28866358,0.00000000,1.28035655,2.55447941,0.07044273,2.22911717
-5.10555278,5.06336462,0.28289084,0.00000000,1.25518731,2.51898824,0.07069023,2.19499035
-5.09954977,4.97529863,0.27611847,0.00000000,1.22865166,2.47721544,0.07087009,2.15779749
-5.09354677,4.87821788,0.26844358,0.00000000,1.20104892,2.42947297,0.07097150,2.11778248
-5.08754377,4.77291907,0.25997824,0.00000000,1.17269314,2.37617682,0.07098487,2.07522720
-5.08154077,4.66032793,0.25084621,0.00000000,1.14390280,2.31783950,0.07090232,2.03044610
-5.07553777,4.54148045,0.24117951,0.00000000,1.11499055,2.25506098,0.07071824,1.98378050
-5.06953477,4.41750296,0.23111491,0.00000000,1.08625327,2.18851824,0.07042964,1.93559292
-5.06353177,4.28959191,0.22079044,0.00000000,1.05796302,2.11895391,0.07003660,1.88626167
-5.05752876,4.15899392,0.21034208,0.00000000,1.03035911,2.04716420,0.06954250,1.83617592
-5.05152576,4.02698668,0.19990061,0.00000000,1.00364177,1.97398658,0.06895423,1.78573129
-5.04552276,3.89486130,0.18958889,0.00000000,0.97796757,1.90028740,0.06828214,1.73532625
-5.03951976,3.76390640,0.17951943,0.00000000,0.95344688,1.82694978,0.06754002,1.68535910
-5.03351676,3.63539434,0.16979251,0.00000000,0.93014344,1.75486206,0.06674481,1.63622588
-5.02751376,3.51056950,0.16049471,0.00000000,0.90807604,1.68490681,0.06591620,1.58831868
-5.02151076,3.39063876,0.15169804,0.00000000,0.88722225,1.61795080,0.06507618,1.54202464
-5.01550775,3.27676384,0.14345945,0.00000000,0.86752400,1.55483557,0.06424839,1.49772522
-5.00950475,3.17005527,0.13582096,0.00000000,0.84889469,1.49636901,0.06345751,1.45579553
-5.00350175,3.07156747,0.12881014,0.00000000,0.83122744,1.44331752,0.06272849,1.41660363
-4.99749875,2.98229460,0.12244101,0.00000000,0.81440415,1.39639884,0.06208584,1.38050953
-4.99149575,2.90316646,0.11671524,0.00000000,0.79830476,1.35627534,0.06155296,1.34786358
-4.98549275,2.83504413,0.11162362,0.00000000,0.78281630,1.32354758,0.06115147,1.31900427
-4.97948974,2.77871471,0.10714767,0.00000000,0.76784123,1.29874805,0.06090066,1.29425522
-4.97348674,2.73488494,0.10326132,0.00000000,0.75330461,1.28233493,0.06081700,1.27392131
-4.96748374,2.70417343,0.09993262,0.00000000,0.73915974,1.27468580,0.06091383,1.25828397
-4.96148074,2.68710139,0.09712539,0.00000000,0.72539201,1.27609140,0.06120112,1.24759579
-4.95547774,2.68408192,0.09480072,0.00000000,0.71202072,1.28674930,0.06168540,1.24207440
-4.94947474,2.69540831,0.09291833,0.00000000,0.69909874,1.30675789,0.06236982,1.24189610
-4.94347174,2.72124149,0.09143774,0.00000000,0.68671025,1.33611063,0.06325424,1.24718925
-4.93746873,2.76159750,0.09031921,0.00000000,0.67496646,1.37469112,0.06433553,1.25802781
-4.93146573,2.81633548,0.08952451,0.00000000,0.66399975,1.42226916,0.06560785,1.27442538
-4.92546273,2.88514709,0.08901743,0.00000000,0.65395642,1.47849822,0.06706299,1.29632999
-4.91945973,2.96754816,0.08876415,0.00000000,0.64498869,1.54291478,0.06869077,1.32362001
-4.91345673,3.06287343,0.08873344,0.00000000,0.63724608,1.61493983,0.07047935,1.35610148
-4.90745373,3.17027519,0.08889678,0.00000000,0.63086698,1.69388297,0.07241559,1.39350704
-4.90145073,3.28872644,0.08922825,0.00000000,0.62597067,1.77894928,0.07448532,1.43549678
-4.89544772,3.41702929,0.08970455,0.00000000,0.62265026,1.86924924,0.07667359,1.48166121
-4.88944472,3.55382885,0.09030483,0.00000000,0.62096706,1.96381168,0.07896477,1.53152629
-4.88344172,3.69763281,0.09101057,0.00000000,0.62094657,2.06159976,0.08134273,1.58456070
-4.87743872,3.84683667,0.09180553,0.00000000,0.62257634,2.16152970,0.08379092,1.64018527
-4.87143572,3.99975417,0.09267558,0.00000000,0.62580591,2.26249190,0.08629237,1.69778445
-4.86543272,4.15465244,0.09360873,0.00000000,0.63054881,2.36337393,0.08882981,1.75671955
-4.85942971,4.30979081,0.09459506,0.00000000,0.63668645,2.46308473,0.09138572,1.81634359
-4.85342671,4.46346221,0.09562677,0.00000000,0.64407395,2.56057924,0.09394249,1.87601721
-4.84742371,4.61403584,0.09669823,0.00000000,0.65254734,2.65488249,0.09648262,1.93512530
-4.84142071,4.75999936,0.09780597,0.00000000,0.66193202,2.74511240,0.09898900,1.99309373
-4.83541771,4.89999909,0.09894881,0.00000000,0.67205195,2.83050011,0.10144532,2.04940566
-4.82941471,5.03287640,0.10012784,0.00000000,0.68273902,2.91040713,0.10383657,2.10361668
-4.82341171,5.15769864,0.10134647,0.00000000,0.69384228,2.98433836,0.10614953,2.15536816
-4.81740870,5.27378292,0.10261030,0.00000000,0.70523637,3.05195035,0.10837345,2.20439818
-4.81140570,5.38071146,0.10392708,0.00000000,0.71682880,3.11305422,0.11050063,2.25054934
-4.80540270,5.47833744,0.10530649,0.00000000,0.72856550,3.16761303,0.11252704,2.29377300
-4.79939970,5.56678059,0.10675983,0.00000000,0.74043446,3.21573344,0.11445290,2.33412945
-4.79339670,5.64641222,0.10829963,0.00000000,0.75246704,3.25765212,0.11628304,2.37178369
-4.78739370,5.71783015,0.10993921,0.00000000,0.76473690,3.29371702,0.11802721,2.40699688
-4.78139070,5.78182401,0.11169207,0.00000000,0.77735639,3.32436474,0.11970013,2.44011340
-4.77538769,5.83933237,0.11357121,0.00000000,0.79047063,3.35009456,0.12132131,2.47154386
-4.76938469,5.89139340,0.11558845,0.00000000,0.80424939,3.37144064,0.12291468,2.50174479
-4.76338169,5.93909110,0.11775361,0.00000000,0.81887714,3.38894354,0.12450785,2.53119546
-4.75737869,5.98349971,0.12007379,0.00000000,0.83454175,3.40312252,0.12613128,2.56037312
-4.75137569,6.02562882,0.12255258,0.00000000,0.85142230,3.41444999,0.12781712,2.58972748
-4.74537269,6.06637198,0.12518939,0.00000000,0.86967672,3.42332941,0.12959793,2.61965588
-4.73936968,6.10646135,0.12797893,0.00000000,0.88942978,3.43007778,0.13150535,2.65048021
-4.73336668,6.14643083,0.13091074,0.00000000,0.91076215,3.43491367,0.13356865,2.68242689
-4.72736368,6.18658955,0.13396905,0.00000000,0.93370109,3.43795134,0.13581336,2.71561108
-4.72136068,6.22700737,0.13713274,0.00000000,0.95821335,3.43920130,0.13826006,2.75002593
-4.71535768,6.26751301,0.14037563,0.00000000,0.98420063,3.43857725,0.14092326,2.78553777
-4.70935468,6.30770519,0.14366700,0.00000000,1.01149802,3.43590897,0.14381062,2.82188744
-4.70335168,6.34697614,0.14697233,0.00000000,1.03987548,3.43096034,0.14692238,2.85869809
-4.69734867,6.38454620,0.15025432,0.00000000,1.06904235,3.42345156,0.15025121,2.89548897
-4.69134567,6.41950781,0.15347409,0.00000000,1.09865484,3.41308415,0.15378227,2.93169480
-4.68534267,6.45087617,0.15659245,0.00000000,1.12832598,3.39956732,0.15749373,2.96668957
-4.67933967,6.47764412,0.15957133,0.00000000,1.15763771,3.38264413,0.16135740,2.99981380
-4.67333667,6.49883777,0.16237519,0.00000000,1.18615451,3.36211585,0.16533979,3.03040364
-4.66733367,6.51357010,0.16497228,0.00000000,1.21343777,3.33786313,0.16940320,3.05782035
-4.66133067,6.52108927,0.16733586,0.00000000,1.23906032,3.30986273,0.17350699,3.08147856
-4.65532766,6.52081903,0.16944509,0.00000000,1.26262043,3.27819863,0.17760884,3.10087179
-4.64932466,6.51238917,0.17128570,0.00000000,1.28375446,3.24306707,0.18166597,3.11559385
-4.64332166,6.49565410,0.17285029,0.00000000,1.30214776,3.20477506,0.18563627,3.12535505
-4.63731866,6.47069905,0.17413829,0.00000000,1.31754317,3.16373247,0.18947922,3.12999237
-4.63131566,6.43783353,0.17515558,0.00000000,1.32974699,3.12043814,0.19315662,3.12947320
-4.62531266,6.39757288,0.17591371,0.00000000,1.33863210,3.07546088,0.19663314,3.12389265
-4.61930965,6.35060929,0.17642893,0.00000000,1.34413830,3.02941639,0.19987656,3.11346479
-4.61330665,6.29777430,0.17672087,0.00000000,1.34627011,2.98294151,0.20285789,3.09850850
-4.60730365,6.23999539,0.17681120,0.00000000,1.34509216,2.93666732,0.20555124,3.07942912
-4.60130065,6.17824939,0.17672212,0.00000000,1.34072281,2.89119264,0.20793368,3.05669704
-4.59529765,6.11351590,0.17647497,0.00000000,1.33332640,2.84705934,0.20998494,3.03082475
-4.58929465,6.04673340,0.17608893,0.00000000,1.32310475,2.80473113,0.21168719,3.00234387
-4.58329165,5.97876089,0.17558003,0.00000000,1.31028845,2.76457665,0.21302483,2.97178341
-4.57728864,5.91034706,0.17496031,0.00000000,1.29512848,2.72685801,0.21398443,2.93965069
-4.57128564,5.84210890,0.17423754,0.00000000,1.27788877,2.69172524,0.21455483,2.90641591
-4.56528264,5.77452037,0.17341511,0.00000000,1.25883981,2.65921673,0.21472733,2.87250095
-4.55927964,5.70791164,0.17249251,0.00000000,1.23825385,2.62926560,0.21449621,2.83827297
-4.55327664,5.64247825,0.17146604,0.00000000,1.21640161,2.60171130,0.21385924,2.80404271
-4.54727364,5.57829906,0.17032990,0.00000000,1.19355051,2.57631567,0.21281842,2.77006718
-4.54127064,5.51536132,0.16907755,0.00000000,1.16996441,2.55278231,0.21138077,2.73655613
-4.53526763,5.45359060,0.16770321,0.00000000,1.14590435,2.53077794,0.20955912,2.70368145
-4.52926463,5.39288324,0.16620339,0.00000000,1.12163014,2.50995445,0.20737281,2.67158836
-4.52326163,5.33313882,0.16457849,0.00000000,1.09740234,2.48997024,0.20484835,2.64040736
-4.51725863,5.27429015,0.16283415,0.00000000,1.07348411,2.47050955,0.20201978,2.61026573
-4.51125563,5.21632859,0.16098236,0.00000000,1.05014263,2.45129884,0.19892884,2.58129757
-4.50525263,5.15932309,0.15904236,0.00000000,1.02764956,2.43211923,0.19562483,2.55365144
-4.49924962,5.10343144,0.15704098,0.00000000,1.00628040,2.41281452,0.19216409,2.52749493
-4.49324662,5.04890325,0.15501270,0.00000000,0.98631241,2.39329451,0.18860921,2.50301581
-4.48724362,4.99607439,0.15299913,0.00000000,0.96802101,2.37353377,0.18502785,2.48041943
-4.48124062,4.94535342,0.15104815,0.00000000,0.95167470,2.35356606,0.18149131,2.45992274
-4.47523762,4.89720109,0.14921257,0.00000000,0.93752869,2.33347511,0.17807279,2.44174511
-4.46923462,4.85210421,0.14754846,0.00000000,0.92581735,2.31338258,0.17484547,2.42609671
-4.46323162,4.81054571,0.14611317,0.00000000,0.91674594,2.29343401,0.17188048,2.41316508
-4.45722861,4.77297285,0.14496324,0.00000000,0.91048205,2.27378387,0.16924476,2.40310092
-4.45122561,4.73976554,0.14415209,0.00000000,0.90714713,2.25458063,0.16699903,2.39600401
-4.44522261,4.71120675,0.14372783,0.00000000,0.90680867,2.23595277,0.16519579,2.39191011
-4.43921961,4.68745664,0.14373113,0.00000000,0.90947353,2.21799660,0.16387754,2.39077980
-4.43321661,4.66853204,0.14419330,0.00000000,0.91508283,2.20076639,0.16307521,2.39248994
-4.42721361,4.65429226,0.14513467,0.00000000,0.92350873,2.18426741,0.16280699,2.39682838
-4.42121061,4.64443205,0.14656333,0.00000000,0.93455356,2.16845199,0.16307737,2.40349231
-4.41520760,4.63848194,0.14847428,0.00000000,0.94795127,2.15321876,0.16387668,2.41209047
-4.40920460,4.63581600,0.15084908,0.00000000,0.96337154,2.13841492,0.16518100,2.42214923
-4.40320160,4.63566653,0.15365585,0.00000000,0.98042622,2.12384124,0.16695247,2.43312235
-4.39719860,4.63714500,0.15684986,0.00000000,0.99867818,2.10925945,0.16914006,2.44440412
-4.39119560,4.63926825,0.16037450,0.00000000,1.01765219,2.09440149,0.17168070,2.45534530
-4.38519260,4.64098873,0.16416262,0.00000000,1.03684744,2.07898019,0.17450076,2.46527143
-4.37918959,4.64122759,0.16813828,0.00000000,1.05575129,2.06270080,0.17751796,2.47350254
-4.37318659,4.63890926,0.17221873,0.00000000,1.07385377,2.04527274,0.18064343,2.47937378
-4.36718359,4.63299613,0.17631660,0.00000000,1.09066216,2.02642134,0.18378410,2.48225597
-4.36118059,4.62252208,0.18034228,0.00000000,1.10571521,2.00589879,0.18684517,2.48157545
-4.35517759,4.60662366,0.18420624,0.00000000,1.11859635,1.98349424,0.18973272,2.47683239
-4.34917459,4.58456777,0.18782139,0.00000000,1.12894554,1.95904245,0.19235627,2.46761687
-4.34317159,4.55577498,0.19110536,0.00000000,1.13646905,1.93243086,0.19463129,2.45362224
-4.33716858,4.51983762,0.19398249,0.00000000,1.14094703,1.90360487,0.19648150,2.43465509
-4.33116558,4.47653212,0.19638566,0.00000000,1.14223853,1.87257107,0.19784098,2.41064152
-4.32516258,4.42582516,0.19825787,0.00000000,1.14028376,1.83939851,0.19865590,2.38162953
-4.31915958,4.36787346,0.19955336,0.00000000,1.13510351,1.80421777,0.19888585,2.34778727
-4.31315658,4.30301725,0.20023851,0.00000000,1.12679596,1.76721797,0.19850483,2.30939732
-4.30715358,4.23176770,0.20029229,0.00000000,1.11553083,1.72864186,0.19750164,2.26684718
