energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
-5.71185593,1.78432392,0.01745223,0.16999951,0.49978438,0.64229687,0.47651871,0.00989513,0.84225900
-5.70585293,1.91209929,0.01839429,0.18485854,0.53325244,0.69241083,0.50783619,0.00979326,0.90216723
-5.69984992,2.04511226,0.01929064,0.19992488,0.56604639,0.74292557,0.54137810,0.00974028,0.96448377
-5.69384692,2.18236659,0.02012790,0.21506223,0.59774207,0.79332371,0.57696626,0.00973643,1.02872381
-5.68784392,2.32274627,0.02089355,0.23012903,0.62792432,0.84306582,0.61437807,0.00978055,1.09434327
-5.68184092,2.46504111,0.02157636,0.24498171,0.65619947,0.89160240,0.65335194,0.00987025,1.16075080
-5.67583792,2.60797486,0.02216673,0.25947798,0.68220730,0.93838643,0.69359368,0.01000201,1.22732134
-5.66983492,2.75023463,0.02265712,0.27348009,0.70563199,0.98288597,0.73478357,0.01017135,1.29341034
-5.66383192,2.89050041,0.02304220,0.28685793,0.72621157,1.02459628,0.77658360,0.01037306,1.35836823
-5.65782891,3.02747345,0.02331910,0.29949171,0.74374519,1.06305119,0.81864474,0.01060133,1.42155462
-5.65182591,3.15990245,0.02348743,0.31127437,0.75809820,1.09783325,0.86061373,0.01085002,1.48235160
-5.64582291,3.28660669,0.02354929,0.32211332,0.76920443,1.12858233,0.90213938,0.01111281,1.54017577
-5.63981991,3.40649538,0.02350915,0.33193177,0.77706589,1.15500251,0.94287796,0.01138340,1.59448870
-5.63381691,3.51858278,0.02337359,0.34066937,0.78174965,1.17686697,0.98249766,0.01165566,1.64480545
-5.62781391,3.62199895,0.02315108,0.34828225,0.78338232,1.19402091,1.02068204,0.01192379,1.69070105
-5.62181091,3.71599600,0.02285153,0.35474265,0.78214232,1.20638248,1.05713253,0.01218242,1.73181490
-5.61580790,3.79995030,0.02248597,0.36003788,0.77825037,1.21394171,1.09156995,0.01242672,1.76785303
-5.60980490,3.87336093,0.02206605,0.36416905,0.77195872,1.21675767,1.12373530,0.01265244,1.79858850
-5.60380190,3.93584508,0.02160362,0.36714944,0.76353976,1.21495397,1.15338999,0.01285596,1.82386001
-5.59779890,3.98713095,0.02111031,0.36900262,0.75327444,1.20871287,1.18031561,0.01303431,1.84356899
-5.59179590,4.02704917,0.02059710,0.36976067,0.74144123,1.19826832,1.20431368,0.01318512,1.85767551
-5.58579290,4.05552318,0.02007400,0.36946225,0.72830601,1.18389804,1.22520539,0.01330666,1.86619330
-5.57978989,4.07255970,0.01954974,0.36815094,0.71411350,1.16591512,1.24283167,0.01339770,1.86918417
-5.57378689,4.07823955,0.01903158,0.36587376,0.69908039,1.14465933,1.25705368,0.01345752,1.86675228
-5.56778389,4.07270980,0.01852512,0.36267990,0.68339063,1.12048841,1.26775396,0.01348581,1.85903831
-5.56178089,4.05617736,0.01803429,0.35861984,0.66719278,1.09376970,1.27483811,0.01348260,1.84621413
-5.55577789,4.02890448,0.01756133,0.35374476,0.65059961,1.06487228,1.27823719,0.01344821,1.82847785
-5.54977489,3.99120622,0.01710693,0.34810623,0.63368970,1.03415981,1.27791064,0.01338320,1.80604973
-5.54377189,3.94344995,0.01667033,0.34175630,0.61651092,1.00198442,1.27384967,0.01328828,1.77916882
-5.53776888,3.88605653,0.01624955,0.33474767,0.59908533,0.96868159,1.26608088,0.01316433,1.74809060
-5.53176588,3.81950310,0.01584165,0.32713422,0.58141529,0.93456625,1.25466993,0.01301237,1.71308545
-5.52576288,3.74432680,0.01544302,0.31897156,0.56349024,0.89993019,1.23972497,0.01283358,1.67443806
-5.51975988,3.66112915,0.01504964,0.31031771,0.54529377,0.86504068,1.22139956,0.01262930,1.63244748
-5.51375688,3.57058039,0.01465740,0.30123373,0.52681055,0.83014035,1.19989485,0.01240113,1.58742794
-5.50775388,3.47342328,0.01426236,0.29178435,0.50803270,0.79544824,1.17546075,0.01215097,1.53970992
-5.50175088,3.37047575,0.01386103,0.28203846,0.48896530,0.76116181,1.14839586,0.01188109,1.48964157
-5.49574787,3.26263205,0.01345056,0.27206948,0.46963082,0.72745992,1.11904612,0.01159424,1.43759004
-5.48974487,3.15086192,0.01302897,0.26195553,0.45007211,0.69450640,1.08780201,0.01129373,1.38394267
-5.48374187,3.03620743,0.01259523,0.25177941,0.43035411,0.66245410,1.05509435,0.01098356,1.32910771
-5.47773887,2.91977753,0.01214936,0.24162845,0.41056406,0.63144912,1.02138872,0.01066844,1.27351446
-5.47173587,2.80274016,0.01169249,0.23159406,0.39081039,0.60163517,0.98717883,0.01035390,1.21761270
-5.46573287,2.68631206,0.01122680,0.22177124,0.37122035,0.57315748,0.95297878,0.01004633,1.16187133
-5.45972986,2.57174658,0.01075551,0.21225778,0.35193674,0.54616649,0.91931468,0.00975304,1.10677600
-5.45372686,2.46031973,0.01028272,0.20315352,0.33311377,0.52082074,0.88671597,0.00948218,1.05282605
-5.44772386,2.35331497,0.00981335,0.19455931,0.31491249,0.49728906,0.85570647,0.00924280,1.00053045
-5.44172086,2.25200708,0.00935293,0.18657605,0.29749599,0.47575184,0.82679580,0.00904469,0.95040303
-5.43571786,2.15764553,0.00890745,0.17930360,0.28102462,0.45640119,0.80047113,0.00889834,0.90295695
-5.42971486,2.07143783,0.00848319,0.17283959,0.26565153,0.43944016,0.77718973,0.00881473,0.85869865
-5.42371186,1.99453301,0.00808653,0.16727834,0.25151864,0.42508075,0.75737219,0.00880518,0.81812129
-5.41770885,1.92800554,0.00772377,0.16270958,0.23875322,0.41354088,0.74139665,0.00888111,0.78169777
-5.41170585,1.87283980,0.00740099,0.15921722,0.22746527,0.40504023,0.72959383,0.00905375,0.74987355
-5.40570285,1.82991523,0.00712390,0.15687808,0.21774556,0.39979523,0.72224290,0.00933385,0.72305925
-5.39969985,1.79999192,0.00689766,0.15576050,0.20966442,0.39801299,0.71956803,0.00973133,0.70162318
-5.39369685,1.78369689,0.00672686,0.15592297,0.20327135,0.39988465,0.72173554,0.01025494,0.68588393
-5.38769385,1.78151073,0.00661534,0.15741262,0.19859506,0.40557809,0.72885133,0.01091185,0.67610293
-5.38169085,1.79375484,0.00656618,0.16026378,0.19564414,0.41523030,0.74095867,0.01170727,0.67247735
-5.37568784,1.82057917,0.00658162,0.16449641,0.19440807,0.42893960,0.75803608,0.01264410,0.67513331
-5.36968484,1.86195078,0.00666300,0.17011465,0.19485845,0.44675814,0.77999536,0.01372254,0.68411951
-5.36368184,1.91764347,0.00681079,0.17710541,0.19695038,0.46868470,0.80667977,0.01493979,0.69940166
-5.35767884,1.98722907,0.00702452,0.18543713,0.20062386,0.49465841,0.83786248,0.01628979,0.72085776
-5.35167584,2.07007088,0.00730280,0.19505874,0.20580517,0.52455347,0.87324559,0.01776303,0.74827452
-5.34567284,2.16532002,0.00764336,0.20589905,0.21240810,0.55817538,0.91245979,0.01934643,0.78134530
-5.33966983,2.27191552,0.00804303,0.21786643,0.22033503,0.59525878,0.95506526,0.02102341,0.81966964
-5.33366683,2.38858875,0.00849778,0.23084911,0.22947792,0.63546733,1.00055391,0.02277395,0.86275477
-5.32766383,2.51387303,0.00900280,0.24471599,0.23971910,0.67839568,1.04835333,0.02457487,0.91001932
-5.32166083,2.64611877,0.00955254,0.25931813,0.25093196,0.72357377,1.09783281,0.02640023,0.96079923
-5.31565783,2.78351460,0.01014077,0.27449089,0.26298166,0.77047332,1.14831150,0.02822182,1.01435615
-5.30965483,2.92411436,0.01076069,0.29005672,0.27572567,0.81851661,1.19906875,0.03000976,1.06988809
-5.30365183,3.06586975,0.01140503,0.30582856,0.28901443,0.86708727,1.24935669,0.03173328,1.12654235
-5.29764882,3.20666790,0.01206620,0.32161385,0.30269206,0.91554270,1.29841459,0.03336146,1.18343034
-5.29164582,3.34437305,0.01273636,0.33721880,0.31659716,0.96322794,1.34548475,0.03486413,1.23964409
-5.28564282,3.47687084,0.01340761,0.35245314,0.33056375,1.00949038,1.38982943,0.03621269,1.29427384
-5.27963982,3.60211392,0.01407213,0.36713476,0.34442234,1.05369475,1.43074807,0.03738100,1.34642632
-5.27363682,3.71816713,0.01472234,0.38109434,0.35800123,1.09523791,1.46759418,0.03834614,1.39524308
-5.26763382,3.82325047,0.01535103,0.39417969,0.37112794,1.13356290,1.49979110,0.03908913,1.43991816
-5.26163082,3.91577839,0.01595150,0.40625949,0.38363086,1.16817151,1.52684606,0.03959550,1.47971480
-5.25562781,3.99439356,0.01651776,0.41722642,0.39534108,1.19863511,1.54836175,0.03985575,1.51398027
-5.24962481,4.05799416,0.01704455,0.42699933,0.40609439,1.22460320,1.56404492,0.03986558,1.54215865
-5.24362181,4.10575343,0.01752751,0.43552457,0.41573347,1.24580940,1.57371174,0.03962599,1.56380101
-5.23761881,4.13713102,0.01796324,0.44277614,0.42411022,1.26207474,1.57728953,0.03914318,1.57857273
-5.23161581,4.15187591,0.01834932,0.44875484,0.43108820,1.27330806,1.57481504,0.03842831,1.58625788
-5.22561281,4.15002105,0.01868438,0.45348641,0.43654514,1.27950388,1.56642935,0.03749701,1.58676057
-5.21960980,4.13187035,0.01896802,0.45701865,0.44037550,1.28073755,1.55236971,0.03636884,1.58010336
-5.21360680,4.09797883,0.01920085,0.45941784,0.44249297,1.27715840,1.53295891,0.03506658,1.56642293
-5.20760380,4.04912722,0.01938433,0.46076446,0.44283282,1.26898097,1.50859275,0.03361549,1.54596336
-5.20160080,3.98629224,0.01952076,0.46114861,0.44135407,1.25647490,1.47972620,0.03204248,1.51906720
-5.19559780,3.91061410,0.01961309,0.46066519,0.43804132,1.23995410,1.44685904,0.03037528,1.48616492
-5.18959480,3.82336255,0.01966480,0.45940930,0.43290617,1.21976543,1.41052168,0.02864169,1.44776296
-5.18359180,3.72590298,0.01967974,0.45747187,0.42598814,1.19627769,1.37126161,0.02686880,1.40443093
-5.17758879,3.61966367,0.01966193,0.45493599,0.41735494,1.16987107,1.32963120,0.02508236,1.35678825
-5.17158579,3.50610526,0.01961542,0.45187395,0.40710212,1.14092766,1.28617701,0.02330623,1.30549067
-5.16558279,3.38669321,0.01954407,0.44834517,0.39535195,1.10982322,1.24143110,0.02156195,1.25121687
-5.15957979,3.26287372,0.01945142,0.44439522,0.38225161,1.07692037,1.19590420,0.01986842,1.19465557
-5.15357679,3.13605341,0.01934050,0.44005579,0.36797058,1.04256339,1.15008086,0.01824172,1.13649322
-5.14757379,3.00758272,0.01921369,0.43534572,0.35269737,1.00707464,1.10441636,0.01669502,1.07740253
-5.14157079,2.87874284,0.01907266,0.43027287,0.33663569,0.97075239,1.05933510,0.01523864,1.01803202
-5.13556778,2.75073573,0.01891828,0.42483683,0.32000002,0.93387015,1.01523006,0.01388014,0.95899660
-5.12956478,2.62467688,0.01875055,0.41903209,0.30301089,0.89667703,0.97246315,0.01262451,0.90086929
-5.12356178,2.50158999,0.01856868,0.41285153,0.28588992,0.85939906,0.93136569,0.01147445,0.84417422
-5.11755878,2.38240330,0.01837111,0.40629005,0.26885479,0.82224112,0.89223904,0.01043059,0.78938081
-5.11155578,2.26794666,0.01815560,0.39934792,0.25211438,0.78538916,0.85535469,0.00949183,0.73689927
-5.10555278,2.15894927,0.01791937,0.39203370,0.23586411,0.74901256,0.82095388,0.00865560,0.68707733
-5.09954977,2.05603734,0.01765929,0.38436658,0.22028173,0.71326624,0.78924626,0.00791817,0.64019823
-5.09354677,1.95973178,0.01737205,0.37637783,0.20552372,0.67829246,0.76040787,0.00727487,0.59648004
-5.08754377,1.87044566,0.01705436,0.36811137,0.19172228,0.64422206,0.73457825,0.00672035,0.55607604
-5.08154077,1.78848158,0.01670320,0.35962338,0.17898308,0.61117518,0.71185701,0.00624877,0.51907644
-5.07553777,1.71402927,0.01631600,0.35098090,0.16738376,0.57926133,0.69229995,0.00585397,0.48551101
-5.06953477,1.64716359,0.01589083,0.34225968,0.15697333,0.54857889,0.67591533,0.00552958,0.45535290
-5.06353177,1.58784350,0.01542658,0.33354121,0.14777222,0.51921423,0.66266032,0.00526916,0.42852329
-5.05752876,1.53591245,0.01492307,0.32490924,0.13977323,0.49124035,0.65243839,0.00506627,0.40489689
-5.05152576,1.49110067,0.01438115,0.31644605,0.13294310,0.46471554,0.64509777,0.00491453,0.38430809
-5.04552276,1.45302967,0.01380274,0.30822864,0.12722471,0.43968191,0.64043149,0.00480770,0.36655775
-5.03951976,1.42121953,0.01319079,0.30032504,0.12253988,0.41616422,0.63817916,0.00473971,0.35142030
-5.03351676,1.39509895,0.01254926,0.29279115,0.11879260,0.39416898,0.63803082,0.00470469,0.33865113
-5.02751376,1.37401823,0.01188298,0.28566808,0.11587251,0.37368418,0.63963278,0.00469708,0.32799398
-5.02151076,1.35726506,0.01119754,0.27898036,0.11365873,0.35467945,0.64259556,0.00471161,0.31918829
-5.01550775,1.34408267,0.01049909,0.27273497,0.11202374,0.33710704,0.64650352,0.00474338,0.31197617
-5.00950475,1.33368997,0.00979418,0.26692125,0.11083725,0.32090331,0.65092619,0.00478791,0.30610887
-5.00350175,1.32530293,0.00908950,0.26151183,0.10996997,0.30599092,0.65543057,0.00484120,0.30135263
-4.99749875,1.31815642,0.00839175,0.25646425,0.10929718,0.29228145,0.65959409,0.00489976,0.29749367
-4.99149575,1.31152558,0.00770737,0.25172342,0.10870193,0.27967848,0.66301767,0.00496064,0.29434216
-4.98549275,1.30474593,0.00704241,0.24722456,0.10807791,0.26808081,0.66533820,0.00502147,0.29173512
-4.97948974,1.29723117,0.00640234,0.24289654,0.10733182,0.25738582,0.66623996,0.00508049,0.28953814
-4.97348674,1.28848803,0.00579198,0.23866538,0.10638514,0.24749262,0.66546446,0.00513648,0.28764590
-4.96748374,1.27812743,0.00521535,0.23445775,0.10517544,0.23830500,0.66281825,0.00518882,0.28598139
-4.96148074,1.26587154,0.00467563,0.23020423,0.10365703,0.22973393,0.65817834,0.00523735,0.28449411
-4.95547774,1.25155647,0.00417517,0.22584220,0.10180103,0.22169951,0.65149515,0.00528238,0.28315711
-4.94947474,1.23513061,0.00371546,0.22131828,0.09959489,0.21413238,0.64279281,0.00532454,0.28196323
-4.94347174,1.21664896,0.00329719,0.21659008,0.09704143,0.20697448,0.63216698,0.00536475,0.28092067
-4.93746873,1.19626382,0.00292033,0.21162740,0.09415736,0.20017921,0.61978047,0.00540406,0.28004812
-4.93146573,1.17421261,0.00258416,0.20641274,0.09097148,0.19371109,0.60585694,0.00544354,0.27936985
-4.92546273,1.15080372,0.00228745,0.20094118,0.08752266,0.18754493,0.59067307,0.00548420,0.27891090
-4.91945973,1.12640125,0.00202850,0.19521980,0.08385755,0.18166467,0.57454998,0.00552688,0.27869278
-4.91345673,1.10140974,0.00180529,0.18926649,0.08002832,0.17606211,0.55784408,0.00557213,0.27872994
-4.90745373,1.07625983,0.00161558,0.18310858,0.07609044,0.17073545,0.54093817,0.00562022,0.27902725
-4.90145073,1.05139572,0.00145704,0.17678116,0.07210062,0.16568804,0.52423312,0.00567103,0.27957869
-4.89544772,1.02726514,0.00132736,0.17032531,0.06811494,0.16092731,0.50814060,0.00572408,0.28036744
-4.88944472,1.00431243,0.00122435,0.16378640,0.06418732,0.15646396,0.49307708,0.00577858,0.28136730
-4.88344172,0.98297493,0.00114601,0.15721243,0.06036839,0.15231158,0.47945936,0.00583342,0.28254567
-4.87743872,0.96368270,0.00109069,0.15065268,0.05670464,0.14848672,0.46770150,0.00588734,0.28386771
-4.87143572,0.94686142,0.00105708,0.14415650,0.05323806,0.14500929,0.45821326,0.00593899,0.28530172
-4.86543272,0.93293788,0.00104435,0.13777250,0.05000610,0.14190346,0.45139951,0.00598708,0.28682545
-4.85942971,0.92234737,0.00105218,0.13154798,0.04704191,0.13919882,0.44766054,0.00603055,0.28843289
-4.85342671,0.91554215,0.00108081,0.12552865,0.04437499,0.13693183,0.44739256,0.00606869,0.29014141
-4.84742371,0.91299997,0.00113109,0.11975860,0.04203187,0.13514737,0.45098810,0.00610134,0.29199870
-4.84142071,0.91523159,0.00120450,0.11428047,0.04003709,0.13390030,0.45883568,0.00612901,0.29408908
-4.83541771,0.92278632,0.00130318,0.10913574,0.03841405,0.13325697,0.47131825,0.00615302,0.29653900
-4.82941471,0.93625465,0.00142991,0.10436509,0.03718594,0.13329643,0.48881009,0.00617556,0.29952114
-4.82341171,0.95626717,0.00158812,0.10000874,0.03637651,0.13411133,0.51167172,0.00619981,0.30325692
-4.81740870,0.98348932,0.00178185,0.09610676,0.03601059,0.13580838,0.54024269,0.00622993,0.30801716
-4.81140570,1.01861148,0.00201573,0.09269924,0.03611447,0.13850824,0.57483227,0.00627107,0.31412066
-4.80540270,1.06233456,0.00229488,0.08982634,0.03671584,0.14234494,0.61570802,0.00632926,0.32193066
-4.79939970,1.11535118,0.00262487,0.08752819,0.03784357,0.14746457,0.66308277,0.00641136,0.33184915
-4.79339670,1.17832310,0.00301158,0.08584455,0.03952699,0.15402346,0.71710024,0.00652486,0.34430907
-4.78739370,1.25185552,0.00346115,0.08481442,0.04179500,0.16218568,0.77782013,0.00667774,0.35976469
-4.78139070,1.33646948,0.00397977,0.08447547,0.04467483,0.17212000,0.84520332,0.00687822,0.37868016
-4.77538769,1.43257329,0.00457361,0.08486332,0.04819056,0.18399633,0.91909800,0.00713451,0.40151680
-4.76938469,1.54043443,0.00524861,0.08601087,0.05236148,0.19798165,0.99922768,0.00745455,0.42871927
-4.76338169,1.66015323,0.00601036,0.08794751,0.05720039,0.21423555,1.08518181,0.00784574,0.46070119
-4.75737869,1.79163960,0.00686386,0.09069840,0.06271183,0.23290548,1.17640995,0.00831466,0.49783046
-4.75137569,1.93459398,0.00781342,0.09428375,0.06889045,0.25412167,1.27222009,0.00886676,0.54041487
-4.74537269,2.08849369,0.00886244,0.09871823,0.07571957,0.27799195,1.37178166,0.00950618,0.58868832
-4.73936968,2.25258542,0.01001325,0.10401036,0.08316994,0.30459649,1.47413365,0.01023543,0.64279822
-4.73336668,2.42588453,0.01126695,0.11016211,0.09119896,0.33398257,1.57819781,0.01105526,0.70279430
-4.72736368,2.60718142,0.01262323,0.11716850,0.09975021,0.36615956,1.68279697,0.01196447,0.76861939
-4.72136068,2.79505508,0.01408028,0.12501721,0.10875353,0.40109411,1.78667797,0.01295981,0.84010239
-4.71535768,2.98789345,0.01563464,0.13368841,0.11812563,0.43870588,1.88853868,0.01403591,0.91695378
-4.70935468,3.18392010,0.01728107,0.14315443,0.12777111,0.47886378,1.98705810,0.01518527,0.99876383
-4.70335168,3.38122643,0.01901250,0.15337955,0.13758409,0.52138306,2.08092879,0.01639831,1.08500376
-4.69734867,3.57780833,0.02081998,0.16431976,0.14745026,0.56602334,2.16889020,0.01766350,1.17502993
-4.69134567,3.77160611,0.02269260,0.17592251,0.15724926,0.61248770,2.24976179,0.01896747,1.26809099
-4.68534267,3.96054654,0.02461752,0.18812649,0.16685751,0.66042322,2.32247457,0.02029529,1.36333807
-4.67933967,4.14258538,0.02657999,0.20086135,0.17615106,0.70942282,2.38610003,0.02163068,1.45983774
-4.67333667,4.31574943,0.02856342,0.21404759,0.18500871,0.75902883,2.43987501,0.02295632,1.55658762
-4.66733367,4.47817654,0.03054951,0.22759638,0.19331493,0.80873813,2.48322180,0.02425424,1.65253419
-4.66133067,4.62815249,0.03251835,0.24140966,0.20096269,0.85800903,2.51576258,0.02550613,1.74659261
-4.65532766,4.76414390,0.03444870,0.25538034,0.20785603,0.90626980,2.53732766,0.02669379,1.83766793
-4.64932466,4.88482610,0.03631821,0.26939270,0.21391219,0.95292872,2.54795727,0.02779947,1.92467719
-4.64332166,4.98910555,0.03810375,0.28332318,0.21906332,0.99738555,2.54789693,0.02880632,2.00657195
-4.63731866,5.07613621,0.03978181,0.29704140,0.22325761,1.03904403,2.53758652,0.02969871,2.08236053
-4.63131566,5.14532989,0.04132888,0.31041157,0.22645991,1.07732520,2.51764382,0.03046267,2.15112937
-4.62531266,5.19636030,0.04272198,0.32329426,0.22865177,1.11168106,2.48884298,0.03108615,2.21206295
-4.61930965,5.22916133,0.04393915,0.33554855,0.22983097,1.14160821,2.45208895,0.03155935,2.26446166
-4.61330665,5.24391953,0.04495999,0.34703450,0.23001050,1.16666086,2.40838890,0.03187490,2.30775701
-4.60730365,5.24106157,0.04576623,0.35761591,0.22921722,1.18646297,2.35882176,0.03202812,2.34152388
-4.60130065,5.22123719,0.04634221,0.36716336,0.22749014,1.20071879,2.30450688,0.03201707,2.36548927
-4.59529765,5.18529822,0.04667547,0.37555734,0.22487853,1.20922160,2.24657309,0.03184260,2.37953737
-4.58929465,5.13427451,0.04675712,0.38269144,0.22143991,1.21186016,2.18612911,0.03150839,2.38371076
-4.58329165,5.06934751,0.04658227,0.38847545,0.21723805,1.20862266,2.12423622,0.03102082,2.37820779
-4.57728864,4.99182222,0.04615026,0.39283830,0.21234103,1.19959791,2.06188409,0.03038885,2.36337610
-4.57128564,4.90309827,0.04546485,0.39573065,0.20681951,1.18497385,1.99997025,0.02962382,2.33970266
-4.56528264,4.80464086,0.04453424,0.39712698,0.20074521,1.16503315,1.93928383,0.02873918,2.30780051
-4.55927964,4.69795213,0.04337098,0.39702714,0.19418965,1.14014629,1.88049373,0.02775025,2.26839277
-4.55327664,4.58454367,0.04199169,0.39545722,0.18722320,1.11076222,1.82414132,0.02667380,2.22229429
-4.54727364,4.46591049,0.04041673,0.39246964,0.17991436,1.07739690,1.77063764,0.02552780,2.17039166
-4.54127064,4.34350698,0.03866969,0.38814239,0.17232934,1.04062016,1.72026481,0.02433094,2.11362201
-4.53526763,4.21872519,0.03677678,0.38257742,0.16453176,1.00104143,1.67318132,0.02310234,2.05295132
-4.52926463,4.09287551,0.03476618,0.37589821,0.15658262,0.95929450,1.62943067,0.02186112,1.98935280
-4.52326163,3.96716997,0.03266727,0.36824653,0.14854024,0.91602219,1.58895272,0.02062603,1.92378590
-4.51725863,3.84270831,0.03050993,0.35977842,0.14046038,0.87186110,1.55159723,0.01941511,1.85717639
-4.51125563,3.72046657,0.02832373,0.35065970,0.13239618,0.82742705,1.51713875,0.01824538,1.79039812
-4.50525263,3.60128833,0.02613724,0.34106090,0.12439826,0.78330164,1.48529234,0.01713246,1.72425670
-4.49924962,3.48587845,0.02397738,0.33115211,0.11651451,0.74002013,1.45572929,0.01609041,1.65947540
-4.49324662,3.37479920,0.02186886,0.32109759,0.10879000,0.69806116,1.42809236,0.01513140,1.59668370
