energy_ev,total_up,Au_p_up,Au_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-3.08854427,8.69253964,0.92417862,4.74654206,0.05573399,0.34614769,0.13425443,2.64145313,2.23442843,0.72099374
-3.08254127,8.68327630,0.92559877,4.69511045,0.05590370,0.35057511,0.13557955,2.66546096,2.25953674,0.72707991
-3.07653827,8.66527940,0.92633379,4.64078348,0.05593139,0.35464796,0.13680782,2.68482101,2.27994986,0.73198172
-3.07053527,8.63837338,0.92629578,4.58391996,0.05581722,0.35831023,0.13794455,2.69919992,2.29526665,0.73561277
-3.06453227,8.60248316,0.92540140,4.52491042,0.05556442,0.36151069,0.13899574,2.70832281,2.30514399,0.73789889
-3.05852926,8.55762904,0.92357343,4.46416842,0.05517909,0.36420369,0.13996672,2.71197616,2.30930440,0.73877857
-3.05252626,8.50391956,0.92074250,4.40212121,0.05466992,0.36634979,0.14086085,2.71000948,2.30754204,0.73820323
-3.04652326,8.44154311,0.91684896,4.33920005,0.05404770,0.36791625,0.14167833,2.70233596,2.29972704,0.73613742
-3.04052026,8.37075913,0.91184491,4.27583090,0.05332493,0.36887748,0.14241526,2.68893227,2.28580828,0.73255897
-3.03451726,8.29188978,0.90569637,4.21242561,0.05251529,0.36921529,0.14306298,2.66983786,2.26581450,0.72745917
-3.02851426,8.20531303,0.89838542,4.14937440,0.05163312,0.36891912,0.14360770,2.64515389,2.23985403,0.72084313
-3.02251126,8.11145760,0.88991246,4.08703983,0.05069296,0.36798626,0.14403055,2.61504214,2.20811321,0.71273012
-3.01650825,8.01080051,0.88029834,4.02575249,0.04970909,0.36642201,0.14430801,2.57972381,2.17085361,0.70315421
-3.01050525,7.90386721,0.86958643,3.96580879,0.04869512,0.36423990,0.14441265,2.53947850,2.12840827,0.69216487
-3.00450225,7.79123426,0.85784446,3.90747056,0.04766375,0.36146193,0.14431433,2.49464316,2.08117694,0.67982776
-2.99849925,7.67353414,0.84516610,3.85096654,0.04662649,0.35811888,0.14398153,2.44561101,2.02962066,0.66622538
-2.99249625,7.55146134,0.83167220,3.79649535,0.04559358,0.35425056,0.14338303,2.39283015,1.97425542,0.65145776
-2.98649325,7.42577901,0.81751145,3.74422955,0.04457399,0.34990618,0.14248964,2.33680166,1.91564519,0.63564279
-2.98049025,7.29732475,0.80286056,3.69432039,0.04357543,0.34514455,0.14127595,2.27807691,1.85439430,0.61891622
-2.97448724,7.16701461,0.78792363,3.64690252,0.04260458,0.34003429,0.13972204,2.21725369,1.79113901,0.60143132
-2.96848424,7.03584402,0.77293082,3.60209845,0.04166720,0.33465372,0.13781503,2.15497105,1.72653857,0.58335776
-2.96248124,6.90488458,0.75813605,3.56002195,0.04076844,0.32909065,0.13555029,2.09190245,1.66126550,0.56488005
-2.95647824,6.77527611,0.74381374,3.52078032,0.03991306,0.32344172,0.13293243,2.02874728,1.59599542,0.54619514
-2.95047524,6.64821317,0.73025451,3.48447496,0.03910564,0.31781145,0.12997578,1.96622055,1.53139639,0.52750936
-2.94447224,6.52492617,0.71775999,3.45120031,0.03835086,0.31231080,0.12670455,1.90504094,1.46811791,0.50903477
-2.93846923,6.40665723,0.70663653,3.42104113,0.03765357,0.30705531,0.12315249,1.84591738,1.40677987,0.49098476
-2.93246623,6.29463125,0.69718808,3.39406812,0.03701889,0.30216278,0.11936209,1.78953452,1.34796161,0.47356936
-2.92646323,6.19002351,0.68970847,3.37033231,0.03645225,0.29775054,0.11538349,1.73653746,1.29219146,0.45699011
-2.92046023,6.09392470,0.68447302,3.34985847,0.03595929,0.29393237,0.11127292,1.68751643,1.23993696,0.44143487
-2.91445723,6.00730527,0.68173004,3.33263807,0.03554567,0.29081521,0.10709102,1.64299177,1.19159621,0.42707270
-2.90845423,5.93098048,0.68169233,3.31862213,0.03521687,0.28849573,0.10290083,1.60340008,1.14749061,0.41404899
-2.90245123,5.86557811,0.68452913,3.30771459,0.03497791,0.28705693,0.09876580,1.56908200,1.10785925,0.40248121
-2.89644822,5.81151029,0.69035875,3.29976659,0.03483298,0.28656496,0.09474777,1.54027235,1.07285531,0.39245528
-2.89044522,5.76895128,0.69924243,3.29457214,0.03478511,0.28706627,0.09090503,1.51709302,1.04254459,0.38402285
-2.88444222,5.73782238,0.71117952,3.29186548,0.03483584,0.28858536,0.08729058,1.49954919,1.01690635,0.37719970
-2.87843922,5.71778500,0.72610451,3.29132055,0.03498487,0.29112313,0.08395069,1.48752909,0.99583652,0.37196522
-2.87243622,5.70824286,0.74388604,3.29255271,0.03522984,0.29465605,0.08092370,1.48080761,0.97915326,0.36826309
-2.86643322,5.70835338,0.76432801,3.29512282,0.03556609,0.29913623,0.07823924,1.47905357,0.96660475,0.36600328
-2.86043022,5.71704851,0.78717310,3.29854390,0.03598660,0.30449235,0.07591780,1.48184078,0.95787895,0.36506517
-2.85442721,5.73306438,0.81210832,3.30229005,0.03648198,0.31063162,0.07397068,1.48866242,0.95261526,0.36530171
-2.84842421,5.75497901,0.83877289,3.30580784,0.03704061,0.31744247,0.07240032,1.49894831,0.95041745,0.36654468
-2.84242121,5.78125695,0.86676789,3.30852967,0.03764881,0.32479815,0.07120093,1.51208456,0.95086766,0.36861055
-2.83641821,5.81029925,0.89566754,3.30988895,0.03829126,0.33256086,0.07035942,1.52743485,0.95354092,0.37130698
-2.83041521,5.84049709,0.92503169,3.30933665,0.03895137,0.34058644,0.06985655,1.54436254,0.95801969,0.37443960
-2.82441221,5.87028703,0.95441904,3.30635875,0.03961184,0.34872925,0.06966820,1.56225274,0.96390792,0.37781881
-2.81840920,5.89820569,0.98340049,3.30049403,0.04025523,0.35684721,0.06976671,1.58053353,0.97084416,0.38126631
-2.81240620,5.92294189,1.01157227,3.29135153,0.04086455,0.36480658,0.07012225,1.59869533,0.97851306,0.38462119
-2.80640320,5.94338392,1.03856818,3.27862700,0.04142395,0.37248649,0.07070413,1.61630779,0.98665508,0.38774517
-2.80040020,5.95865997,1.06407048,3.26211758,0.04191925,0.37978281,0.07148188,1.63303327,0.99507371,0.39052699
-2.79439720,5.96816999,1.08781898,3.24173408,0.04233858,0.38661141,0.07242627,1.64863642,1.00364009,0.39288553
-2.78839420,5.97160740,1.10961804,3.21750995,0.04267279,0.39291053,0.07351005,1.66298943,1.01229474,0.39477175
-2.78239120,5.96896956,1.12934111,3.18960646,0.04291594,0.39864224,0.07470843,1.67607258,1.02104624,0.39616927
-2.77638819,5.96055632,1.14693278,3.15831360,0.04306550,0.40379299,0.07599937,1.68797012,1.02996690,0.39709355
-2.77038519,5.94695649,1.16240818,3.12404617,0.04312257,0.40837318,0.07736356,1.69886157,1.03918553,0.39758981
-2.76438219,5.92902257,1.17584994,3.08733499,0.04309187,0.41241584,0.07878425,1.70900885,1.04887755,0.39772972
-2.75837919,5.90783464,1.18740282,3.04881335,0.04298161,0.41597458,0.08024686,1.71873966,1.05925280,0.39760706
-2.75237619,5.88465481,1.19726630,3.00919882,0.04280332,0.41912083,0.08173848,1.72842797,1.07054161,0.39733250
-2.74637319,5.86087405,1.20568562,2.96927106,0.04257140,0.42194057,0.08324729,1.73847243,1.08297954,0.39702777
-2.74037019,5.83795379,1.21294155,2.92984647,0.04230271,0.42453076,0.08476194,1.74927369,1.09679165,0.39681953
-2.73436718,5.81736458,1.21933948,2.89175046,0.04201597,0.42699557,0.08627099,1.76121160,1.11217686,0.39683301
-2.72836418,5.80052481,1.22519830,2.85578864,0.04173120,0.42944268,0.08776243,1.77462348,1.12929315,0.39718600
-2.72236118,5.78874203,1.23083950,2.82271816,0.04146902,0.43197970,0.08922328,1.78978439,1.14824440,0.39798317
-2.71635818,5.78315960,1.23657702,2.79322041,0.04124999,0.43471100,0.09063947,1.80689032,1.16906933,0.39931104
-2.71035518,5.78471105,1.24270815,2.76787638,0.04109399,0.43773488,0.09199577,1.82604513,1.19173342,0.40123390
-2.70435218,5.79408422,1.24950585,2.74714594,0.04101957,0.44114134,0.09327600,1.84725193,1.21612391,0.40379067
-2.69834917,5.81169675,1.25721275,2.73135186,0.04104344,0.44501046,0.09446337,1.87040918,1.24204850,0.40699291
-2.69234617,5.83768384,1.26603687,2.72066943,0.04117993,0.44941133,0.09554103,1.89531184,1.26923772,0.41082402
-2.68634317,5.87189872,1.27614922,2.71512215,0.04144065,0.45440157,0.09649271,1.92165736,1.29735102,0.41523966
-2.68034017,5.91392554,1.28768310,2.71458364,0.04183420,0.46002745,0.09730346,1.94905642,1.32598630,0.42016924
-2.67433717,5.96310376,1.30073506,2.71878562,0.04236591,0.46632438,0.09796044,1.97704769,1.35469261,0.42551856
-2.66833417,6.01856249,1.31536723,2.72733149,0.04303783,0.47331785,0.09845365,2.00511602,1.38298529,0.43117331
-2.66233117,6.07926288,1.33161076,2.73971470,0.04384866,0.48102450,0.09877665,2.03271311,1.41036307,0.43700336
-2.65632816,6.14404613,1.34946992,2.75534101,0.04479387,0.48945341,0.09892711,2.05927962,1.43632615,0.44286759
-2.65032516,6.21168445,1.36892674,2.77355336,0.04586587,0.49860725,0.09890719,2.08426776,1.46039453,0.44861911
-2.64432216,6.28093234,1.38994551,2.79365806,0.04705419,0.50848336,0.09872380,2.10716313,1.48212567,0.45411054
-2.63831916,6.35057551,1.41247710,2.81495109,0.04834584,0.51907457,0.09838852,2.12750483,1.50113073,0.45919922
-2.63231616,6.41947498,1.43646249,2.83674308,0.04972556,0.53036963,0.09791737,2.14490295,1.51708846,0.46375220
-2.62631316,6.48660437,1.46183557,2.85838188,0.05117621,0.54235329,0.09733036,2.15905261,1.52975637,0.46765055
-2.62031016,6.55107872,1.48852479,2.87927183,0.05267913,0.55500598,0.09665074,2.16974395,1.53897840,0.47079324
-2.61430715,6.61217395,1.51645381,2.89888888,0.05421456,0.56830310,0.09590421,2.17686779,1.54468907,0.47310005
-2.60830415,6.66933637,1.54554095,2.91679121,0.05576197,0.58221392,0.09511784,2.18041687,1.54691389,0.47451374
-2.60230115,6.72218267,1.57569774,2.93262512,0.05730049,0.59670036,0.09431906,2.18048259,1.54576601,0.47500123
-2.59629815,6.77049092,1.60682674,2.94612640,0.05880927,0.61171550,0.09353450,2.17724789,1.54143969,0.47455397
-2.59029515,6.81418410,1.63881874,2.95711738,0.06026788,0.62720229,0.09278889,2.17097666,1.53420072,0.47318731
-2.58429215,6.85330759,1.67154988,2.96550050,0.06165668,0.64309223,0.09210411,2.16200034,1.52437456,0.47093920
-2.57828914,6.88800268,1.70487889,2.97124891,0.06295713,0.65930456,0.09149826,2.15070267,1.51233288,0.46786812
-2.57228614,6.91847803,1.73864479,2.97439509,0.06415219,0.67574578,0.09098501,2.13750334,1.49847900,0.46405047
-2.56628314,6.94498104,1.77266535,2.97501832,0.06522660,0.69230978,0.09057314,2.12284137,1.48323324,0.45957754
-2.56028014,6.96777093,1.80673656,2.97323176,0.06616717,0.70887856,0.09026624,2.10715908,1.46701860,0.45455218
-2.55427714,6.98709489,1.84063326,2.96917007,0.06696305,0.72532365,0.09006277,2.09088734,1.45024751,0.44908532
-2.54827414,7.00316846,1.87411083,2.96297792,0.06760597,0.74150812,0.08995630,2.07443247,1.43330994,0.44329252
-2.54227114,7.01616066,1.90690817,2.95480010,0.06809036,0.75728914,0.08993594,2.05816534,1.41656347,0.43729054
-2.53626813,7.02618412,1.93875150,2.94477321,0.06841346,0.77252103,0.08998698,2.04241281,1.40032525,0.43119418
-2.53026513,7.03328977,1.96935897,2.93301924,0.06857538,0.78705848,0.09009174,2.02745146,1.38486599,0.42511330
-2.52426213,7.03746566,1.99844569,2.91964085,0.06857902,0.80075994,0.09023038,2.01350354,1.37040603,0.41915018
-2.51825913,7.03863887,2.02572886,2.90471815,0.06842996,0.81349084,0.09038189,2.00073493,1.35711312,0.41339728
-2.51225613,7.03667961,2.05093266,2.88830678,0.06813623,0.82512657,0.09052499,1.98925475,1.34510180,0.40793520
-2.50625313,7.03140632,2.07379265,2.87043682,0.06770801,0.83555491,0.09063897,1.97911620,1.33443399,0.40283117
-2.50025013,7.02259100,2.09405937,2.85111248,0.06715724,0.84467788,0.09070451,1.97031843,1.32512068,0.39813775
-2.49424712,7.00996389,2.11150106,2.83031208,0.06649719,0.85241289,0.09070423,1.96280895,1.31712418,0.39389196
-2.48824412,6.99321717,2.12590544,2.80798834,0.06574195,0.85869311,0.09062321,1.95648648,1.31036100,0.39011468
-2.48224112,6.97200742,2.13708049,2.78406880,0.06490590,0.86346714,0.09044923,1.95120396,1.30470496,0.38681045
-2.47623812,6.94595717,2.14485454,2.75845651,0.06400317,0.86669805,0.09017288,1.94677177,1.29999061,0.38396753
-2.47023512,6.91465592,2.14907583,2.73103112,0.06304708,0.86836186,0.08978748,1.94296110,1.29601690,0.38155836
-2.46423212,6.87766140,2.14961181,2.70165059,0.06204972,0.86844571,0.08928890,1.93950757,1.29255107,0.37954030
-2.45822911,6.83450193,2.14634852,2.67015367,0.06102145,0.86694587,0.08867518,1.93611537,1.28933301,0.37785678
-2.45222611,6.78468069,2.13919036,2.63636369,0.05997061,0.86386579,0.08794614,1.93246193,1.28608004,0.37643871
-2.44622311,6.72768287,2.12806049,2.60009348,0.05890328,0.85921439,0.08710290,1.92820343,1.28249230,0.37520634
-2.44022011,6.66298616,2.11290213,2.56115197,0.05782311,0.85300478,0.08614746,1.92298122,1.27825887,0.37407130
-2.43421711,6.59007497,2.09368073,2.51935208,0.05673139,0.84525348,0.08508222,1.91642917,1.27306452,0.37293904
-2.42821411,6.50845854,2.07038714,2.47452016,0.05562715,0.83598025,0.08390968,1.90818207,1.26659718,0.37171146
-2.42221111,6.41769237,2.04304156,2.42650644,0.05450739,0.82520861,0.08263212,1.89788483,1.25855594,0.37028972
-2.41620810,6.31740254,2.01169807,2.37519626,0.05336742,0.81296691,0.08125149,1.88520235,1.24865949,0.36857717
-2.41020510,6.20731167,1.97644946,2.32052144,0.05220135,0.79928991,0.07976936,1.86982973,1.23665465,0.36648229
-2.40420210,6.08726545,1.93743199,2.26247144,0.05100255,0.78422078,0.07818701,1.85150258,1.22232473,0.36392157
-2.39819910,5.95725819,1.89482963,2.20110333,0.04976416,0.76781335,0.07650562,1.83000683,1.20549739,0.36082224
-2.39219610,5.81745604,1.84887747,2.13655029,0.04847972,0.75013430,0.07472655,1.80518782,1.18605168,0.35712468
-2.38619310,5.66821635,1.79986385,2.06902785,0.04714363,0.73126536,0.07285169,1.77695810,1.16392382,0.35278456
-2.38019010,5.51010191,1.74813103,1.99883750,0.04575166,0.71130506,0.07088386,1.74530366,1.13911156,0.34777454
-2.37418709,5.34388905,1.69407409,1.92636718,0.04430140,0.69037010,0.06882715,1.71028830,1.11167671,0.34208543
-2.36818409,5.17056890,1.63813811,1.85208873,0.04279257,0.66859610,0.06668736,1.67205578,1.08174590,0.33572691
-2.36218109,4.99134135,1.58081347,1.77655191,0.04122726,0.64613767,0.06447225,1.63082969,1.04950925,0.32872761
-2.35617809,4.80760157,1.52262947,1.70037545,0.03961004,0.62316778,0.06219179,1.58691106,1.01521709,0.32113470
-2.35017509,4.62091970,1.46414646,1.62423520,0.03794802,0.59987637,0.05985831,1.54067354,0.97917479,0.31301285
-2.34417209,4.43301391,1.40594678,1.54884996,0.03625071,0.57646827,0.05748650,1.49255652,0.94173595,0.30444277
-2.33816908,4.24571806,1.34862470,1.47496541,0.03452982,0.55316052,0.05509336,1.44305623,0.90329403,0.29551918
-2.33216608,4.06094480,1.29277579,1.40333678,0.03279898,0.53017908,0.05269794,1.39271520,0.86427285,0.28634846
-2.32616308,3.88064539,1.23898609,1.33471093,0.03107336,0.50775513,0.05032104,1.34211030,0.82511630,0.27704585
-2.32016008,3.70676748,1.18782126,1.26980836,0.02936921,0.48612096,0.04798483,1.29183980,0.78627750,0.26773255
-2.31415708,3.54121220,1.13981613,1.20930588,0.02770343,0.46550573,0.04571229,1.24250976,0.74820789,0.25853248
-2.30815408,3.38579162,1.09546479,1.15382036,0.02609302,0.44613096,0.04352671,1.19472018,0.71134650,0.24956911
-2.30215108,3.24218794,1.05521146,1.10389402,0.02455460,0.42820617,0.04145106,1.14905127,0.67610974,0.24096219
-2.29614807,3.11191525,1.01944233,1.05998178,0.02310394,0.41192442,0.03950742,1.10605016,0.64288209,0.23282469
-2.29014507,2.99628508,0.98847845,1.02244073,0.02175548,0.39745820,0.03771639,1.06621854,0.61200776,0.22525985
-2.28414207,2.89637627,0.96256973,0.99152212,0.02052193,0.38495546,0.03609649,1.03000141,0.58378368,0.21835853
-2.27813907,2.81301011,0.94189032,0.96736590,0.01941396,0.37453608,0.03466375,0.99777742,0.55845391,0.21219695
-2.27213607,2.74673133,0.92653516,0.94999786,0.01843990,0.36628876,0.03343119,0.96985097,0.53620563,0.20683479
-2.26613307,2.69779543,0.91651813,0.93932949,0.01760553,0.36026853,0.03240855,0.94644642,0.51716674,0.20231385
-2.26013007,2.66616271,0.91177157,0.93516035,0.01691402,0.35649477,0.03160202,0.92770449,0.50140514,0.19865713
-2.25412706,2.65149949,0.91214750,0.93718308,0.01636587,0.35495014,0.03101412,0.91368130,0.48892972,0.19586858
-2.24812406,2.65318648,0.91742048,0.94499069,0.01595893,0.35558017,0.03064364,0.90434977,0.47969290,0.19393337
-2.24212106,2.67033441,0.92729226,0.95808625,0.01568861,0.35829388,0.03048576,0.89960373,0.47359481,0.19281876
-2.23611806,2.70180674,0.94139811,0.97589453,0.01554802,0.36296521,0.03053218,0.89926449,0.47048878,0.19247549
-2.23011506,2.74624898,0.95931504,0.99777558,0.01552824,0.36943554,0.03077144,0.90308985,0.47018808,0.19283980
-2.22411206,2.80212415,0.98057154,1.02303971,0.01561868,0.37751709,0.03118924,0.91078503,0.47247368,0.19383574
-2.21810905,2.86775320,1.00465887,1.05096381,0.01580738,0.38699729,0.03176888,0.92201553,0.47710272,0.19537807
-2.21210605,2.94135962,1.03104354,1.08080826,0.01608145,0.39764391,0.03249174,0.93642099,0.48381738,0.19737526
-2.20610305,3.02111648,1.05918072,1.11183433,0.01642741,0.40921097,0.03333783,0.95362993,0.49235389,0.19973275
-2.20010005,3.10519461,1.08852801,1.14332118,0.01683164,0.42144504,0.03428631,0.97327430,0.50245122,0.20235627
-2.19409705,3.19181000,1.11855925,1.17458227,0.01728072,0.43409196,0.03531605,0.99500350,0.51385913,0.20515498
-2.18809405,3.27926870,1.14877764,1.20498035,0.01776178,0.44690351,0.03640618,1.01849690,0.52634527,0.20804445
-2.18209105,3.36600732,1.17872784,1.23394066,0.01826282,0.45964391,0.03753656,1.04347440,0.53970095,0.21094924
-2.17608804,3.45062763,1.20800626,1.26096177,0.01877293,0.47209579,0.03868828,1.06970422,0.55374531,0.21380498
-2.17008504,3.53192350,1.23626924,1.28562366,0.01928251,0.48406545,0.03984400,1.09700753,0.56832773,0.21655988
-2.16408204,3.60889936,1.26323864,1.30759280,0.01978336,0.49538713,0.04098826,1.12525958,0.58332830,0.21917557
-2.15807904,3.68077906,1.28870451,1.32662396,0.02026872,0.50592608,0.04210767,1.15438704,0.59865635,0.22162723
-2.15207604,3.74700514,1.31252481,1.34255874,0.02073328,0.51558034,0.04319106,1.18436170,0.61424716,0.22390297
-2.14607304,3.80722849,1.33462209,1.35532105,0.02117306,0.52428113,0.04422939,1.21519064,0.63005693,0.22600258
-2.14007004,3.86128929,1.35497738,1.36490972,0.02158526,0.53199191,0.04521575,1.24690344,0.64605642,0.22793562
-2.13406703,3.90919033,1.37362158,1.37138878,0.02196812,0.53870608,0.04614509,1.27953711,0.66222354,0.22971899
-2.12806403,3.95106442,1.39062497,1.37487591,0.02232063,0.54444359,0.04701399,1.31311942,0.67853539,0.23137416
-2.12206103,3.98713791,1.40608531,1.37552976,0.02264232,0.54924660,0.04782027,1.34765181,0.69496024,0.23292418
-2.11605803,4.01769250,1.42011535,1.37353688,0.02293302,0.55317446,0.04856269,1.38309281,0.71144994,0.23439061
-2.11005503,4.04302773,1.43283048,1.36909898,0.02319260,0.55629840,0.04924046,1.41934314,0.72793338,0.23579065
-2.10405203,4.06342642,1.44433727,1.36242116,0.02342080,0.55869607,0.04985292,1.45623347,0.74431125,0.23713458
-2.09804902,4.07912510,1.45472356,1.35370183,0.02361702,0.56044647,0.05039916,1.49351584,0.76045273,0.23842369
-2.09204602,4.09029132,1.46405084,1.34312476,0.02378024,0.56162535,0.05087771,1.53085943,0.77619428,0.23964882
-2.08604302,4.09700903,1.47234914,1.33085355,0.02390897,0.56230150,0.05128630,1.56785133,0.79134071,0.24078970
-2.08004002,4.09927287,1.47961497,1.31702884,0.02400121,0.56253394,0.05162179,1.60400242,0.80566859,0.24181495
-2.07403702,4.09699159,1.48581226,1.30176805,0.02405458,0.56237029,0.05188009,1.63875847,0.81893194,0.24268303
-2.06803402,4.09000009,1.49087620,1.28516766,0.02406639,0.56184627,0.05205630,1.67151605,0.83086988,0.24334383
-2.06203102,4.07807926,1.49471972,1.26730747,0.02403386,0.56098630,0.05214486,1.70164256,0.84121593,0.24374104
-2.05602801,4.06098198,1.49724208,1.24825658,0.02395432,0.55980500,0.05213987,1.72849962,0.84970848,0.24381496
-2.05002501,4.03846336,1.49833900,1.22808026,0.02382548,0.55830963,0.05203547,1.75146850,0.85610192,0.24350583
-2.04402201,4.01031320,1.49791351,1.20684733,0.02364566,0.55650292,0.05182626,1.76997643,0.86017771,0.24275729
-2.03801901,3.97638814,1.49588678,1.18463715,0.02341406,0.55438624,0.05150780,1.78352240,0.86175488,0.24151982
-2.03201601,3.93664136,1.49220820,1.16154581,0.02313103,0.55196282,0.05107704,1.79170098,0.86069943,0.23975408
-2.02601301,3.89114758,1.48686384,1.13769093,0.02279824,0.54924054,0.05053279,1.79422293,0.85693192,0.23743378
-2.02001001,3.84012164,1.47988272,1.11321463,0.02241885,0.54623431,0.04987611,1.79093149,0.85043298,0.23454806
-2.01400700,3.78392922,1.47134044,1.08828444,0.02199764,0.54296762,0.04911058,1.78181326,0.84124632,0.23110310
-2.00800400,3.72308887,1.46135980,1.06309211,0.02154104,0.53947321,0.04824248,1.76700319,0.82947915,0.22712302
-2.00200100,3.65826506,1.45010829,1.03785030,0.02105708,0.53579286,0.04728090,1.74678328,0.81529985,0.22264988
-1.99599800,3.59025251,1.43779259,1.01278732,0.02055530,0.53197606,0.04623763,1.72157496,0.79893308,0.21774289
-1.98999500,3.51995268,1.42465030,0.98814044,0.02004662,0.52807795,0.04512692,1.69192553,0.78065255,0.21247679
-1.98399200,3.44834362,1.41093942,0.96414809,0.01954307,0.52415645,0.04396523,1.65848926,0.76077182,0.20693947
-1.97798899,3.37644510,1.39692616,0.94104140,0.01905750,0.52026879,0.04277067,1.62200410,0.73963349,0.20122910
-1.97198599,3.30528074,1.38287185,0.91903585,0.01860332,0.51646789,0.04156253,1.58326510,0.71759752,0.19545068
-1.96598299,3.23583945,1.36901959,0.89832332,0.01819406,0.51279849,0.04036064,1.54309581,0.69502896,0.18971245
-1.95997999,3.16903812,1.35558155,0.87906524,0.01784309,0.50929370,0.03918468,1.50231894,0.67228590,0.18412206
-1.95397699,3.10568767,1.34272763,0.86138705,0.01756319,0.50597193,0.03805361,1.46172776,0.64970812,0.17878290
-1.94797399,3.04646414,1.33057613,0.84537440,0.01736621,0.50283449,0.03698493,1.42205936,0.62760678,0.17379063
-1.94197099,2.99188615,1.31918684,0.83107125,0.01726278,0.49986416,0.03599421,1.38397100,0.60625578,0.16923009
-1.93596798,2.94229980,1.30855724,0.81847988,0.01726196,0.49702471,0.03509452,1.34802047,0.58588502,0.16517269
-1.92996498,2.89787147,1.29862161,0.80756279,0.01737105,0.49426145,0.03429609,1.31465112,0.56667565,0.16167441
-1.92396198,2.85858871,1.28925355,0.79824620,0.01759539,0.49150288,0.03360602,1.28418215,0.54875763,0.15877437
-1.91795898,2.82426878,1.28027134,0.79042511,0.01793822,0.48866332,0.03302815,1.25680427,0.53220944,0.15649416
-1.91195598,2.79457418,1.27144621,0.78396924,0.01840061,0.48564638,0.03256307,1.23258072,0.51705982,0.15483772
-1.90595298,2.76903418,1.26251287,0.77872984,0.01898150,0.48234911,0.03220818,1.21145341,0.50329144,0.15379192
-1.89994997,2.74707098,1.25318194,0.77454664,0.01967773,0.47866667,0.03195802,1.19325354,0.49084613,0.15332763
-1.89394697,2.72802930,1.24315356,0.77125483,0.02048414,0.47449726,0.03180453,1.17771629,0.47963140,0.15340140
-1.88794397,2.71120775,1.23213164,0.76869158,0.02139378,0.46974706,0.03173749,1.16449850,0.46952780,0.15395737
-1.88194097,2.69589070,1.21983805,0.76670194,0.02239805,0.46433500,0.03174504,1.15319868,0.46039693,0.15492969
-1.87593797,2.68137923,1.20602615,0.76514377,0.02348703,0.45819708,0.03181417,1.14337829,0.45208947,0.15624500
-1.86993497,2.66702012,1.19049322,0.76389177,0.02464968,0.45129017,0.03193126,1.13458347,0.44445312,0.15782513
-1.86393197,2.65223174,1.17309110,0.76284044,0.02587418,0.44359502,0.03208264,1.12636627,0.43733999,0.15958981
-1.85792896,2.63652622,1.15373488,0.76190595,0.02714819,0.43511848,0.03225509,1.11830458,0.43061323,0.16145934
-1.85192596,2.61952738,1.13240922,0.76102721,0.02845920,0.42589476,0.03243629,1.11002009,0.42415276,0.16335713
-1.84592296,2.60098403,1.10917219,0.76016602,0.02979478,0.41598584,0.03261526,1.10119370,0.41785975,0.16521212
-1.83991996,2.58077865,1.08415663,0.75930668,0.03114289,0.40548092,0.03278270,1.09157796,0.41166007,0.16696088
-1.83391696,2.55893150,1.05756895,0.75845509,0.03249215,0.39449505,0.03293123,1.08100610,0.40550636,0.16854955
-1.82791396,2.53560041,1.02968566,0.75763753,0.03383206,0.38316699,0.03305557,1.06939775,0.39937903,0.16993539
-1.82191096,2.51107661,1.00084772,0.75689931,0.03515320,0.37165639,0.03315268,1.05676109,0.39328609,0.17108803
-1.81590795,2.48577698,0.97145306,0.75630338,0.03644740,0.36014053,0.03322175,1.04319170,0.38726193,0.17199042
-1.80990495,2.46023328,0.94194762,0.75592894,0.03770786,0.34881048,0.03326411,1.02886834,0.38136533,0.17263930
-1.80390195,2.43507879,0.91281514,0.75587011,0.03892920,0.33786723,0.03328315,1.01404586,0.37567670,0.17304548
-1.79789895,2.41103288,0.88456624,0.75623464,0.04010751,0.32751748,0.03328408,0.99904582,0.37029482,0.17323360
-1.79189595,2.38888396,0.85772691,0.75714267,0.04124028,0.31796956,0.03327368,0.98424518,0.36533323,0.17324166
-1.78589295,2.36947130,0.83282704,0.75872534,0.04232633,0.30942939,0.03326002,0.97006363,0.36091643,0.17312016
-1.77988994,2.35366611,0.81038899,0.76112328,0.04336568,0.30209669,0.03325212,0.95695004,0.35717606,0.17293094
-1.77388694,2.34235225,0.79091674,0.76448487,0.04435931,0.29616141,0.03325958,0.94536856,0.35424715,0.17274573
-1.76788394,2.33640707,0.77488568,0.76896407,0.04530903,0.29180060,0.03329223,0.93578491,0.35226466,0.17264449
-1.76188094,2.33668250,0.76273337,0.77471798,0.04621712,0.28917556,0.03335979,0.92865331,0.35136027,0.17271349
-1.75587794,2.34398691,0.75485126,0.78190380,0.04708610,0.28842951,0.03347148,0.92440441,0.35165961,0.17304329
-1.74987494,2.35906805,0.75157770,0.79067548,0.04791841,0.28968564,0.03363575,0.92343469,0.35327984,0.17372650
-1.74387194,2.38259724,0.75319213,0.80117989,0.04871617,0.29304556,0.03385996,0.92609746,0.35632776,0.17485566
-1.73786893,2.41515517,0.75991058,0.81355268,0.04948085,0.29858824,0.03415018,0.93269584,0.36089829,0.17652087
-1.73186593,2.45721962,0.77188253,0.82791395,0.05021307,0.30636924,0.03451098,0.94347758,0.36707341,0.17880771
-1.72586293,2.50915523,0.78918900,0.84436378,0.05091243,0.31642033,0.03494532,0.95863206,0.37492140,0.18179507
