energy_ev,total_up,Bi_p_up,Bi_d_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up
-5.32766383,2.29915263,0.39876399,0.01355937,0.47536834,1.43392969,0.78939934,0.00000000
-5.32166083,2.32570544,0.40321219,0.01393550,0.47248634,1.45842333,0.79003185,0.00000000
-5.31565783,2.34958212,0.40720940,0.01429209,0.47008230,1.48044520,0.78996827,0.00000000
-5.30965483,2.36978601,0.41060004,0.01461805,0.46794255,1.49938056,0.78895325,0.00000000
-5.30365183,2.38536992,0.41323820,0.01490246,0.46584611,1.51466097,0.78674434,0.00000000
-5.29764882,2.39547108,0.41499245,0.01513497,0.46357560,1.52578292,0.78312284,0.00000000
-5.29164582,2.39934284,0.41575012,0.01530618,0.46092756,1.53232418,0.77790350,0.00000000
-5.28564282,2.39638164,0.41542090,0.01540799,0.45772187,1.53395717,0.77094274,0.00000000
-5.27963982,2.38614820,0.41393945,0.01543393,0.45380975,1.53045869,0.76214485,0.00000000
-5.27363682,2.36838215,0.41126714,0.01537939,0.44908043,1.52171572,0.75146614,0.00000000
-5.26763382,2.34300977,0.40739278,0.01524184,0.44346607,1.50772714,0.73891682,0.00000000
-5.26163082,2.31014485,0.40233243,0.01502091,0.43694505,1.48860142,0.72456075,0.00000000
-5.25562781,2.27008304,0.39612825,0.01471841,0.42954362,1.46455070,0.70851310,0.00000000
-5.24962481,2.22329049,0.38884673,0.01433833,0.42133595,1.43588173,0.69093638,0.00000000
-5.24362181,2.17038753,0.38057625,0.01388665,0.41244273,1.40298431,0.67203498,0.00000000
-5.23761881,2.11212868,0.37142424,0.01337120,0.40302843,1.36631795,0.65204873,0.00000000
-5.23161581,2.04937999,0.36151408,0.01280135,0.39329745,1.32639762,0.63124581,0.00000000
-5.22561281,1.98309479,0.35098186,0.01218777,0.38348915,1.28377915,0.60991536,0.00000000
-5.21960980,1.91428911,0.33997316,0.01154209,0.37387206,1.23904513,0.58836015,0.00000000
-5.21360680,1.84401736,0.32864000,0.01087650,0.36473728,1.19279168,0.56688957,0.00000000
-5.20760380,1.77334914,0.31713783,0.01020348,0.35639124,1.14561655,0.54581303,0.00000000
-5.20160080,1.70334757,0.30562282,0.00953543,0.34914784,1.09810888,0.52543407,0.00000000
-5.19559780,1.63504944,0.29424929,0.00888435,0.34332015,1.05084048,0.50604493,0.00000000
-5.18959480,1.56944724,0.28316734,0.00826158,0.33921174,1.00435877,0.48792185,0.00000000
-5.18359180,1.50747306,0.27252056,0.00767755,0.33710777,0.95918111,0.47132080,0.00000000
-5.17758879,1.44998411,0.26244388,0.00714160,0.33726588,0.91579024,0.45647371,0.00000000
-5.17158579,1.39774977,0.25306142,0.00666182,0.33990735,0.87463062,0.44358491,0.00000000
-5.16558279,1.35143996,0.24448435,0.00624496,0.34520836,0.83610524,0.43282797,0.00000000
-5.15957979,1.31161460,0.23680884,0.00589637,0.35329195,0.80057273,0.42434262,0.00000000
-5.15357679,1.27871432,0.23011397,0.00561999,0.36422080,0.76834455,0.41823189,0.00000000
-5.14757379,1.25305222,0.22445974,0.00541836,0.37799113,0.73968204,0.41455955,0.00000000
-5.14157079,1.23480719,0.21988527,0.00529267,0.39452815,0.71479339,0.41334777,0.00000000
-5.13556778,1.22401871,0.21640720,0.00524284,0.41368327,0.69383057,0.41457537,0.00000000
-5.12956478,1.22058375,0.21401851,0.00526761,0.43523331,0.67688629,0.41817657,0.00000000
-5.12356178,1.22425608,0.21268770,0.00536459,0.45888216,0.66399132,0.42404064,0.00000000
-5.11755878,1.23464827,0.21235865,0.00553045,0.48426465,0.65511226,0.43201241,0.00000000
-5.11155578,1.25123683,0.21295102,0.00576091,0.51095304,0.65015022,0.44189398,0.00000000
-5.10555278,1.27337066,0.21436145,0.00605097,0.53846582,0.64894052,0.45344750,0.00000000
-5.09954977,1.30028289,0.21646548,0.00639489,0.56627882,0.65125367,0.46639928,0.00000000
-5.09354677,1.33110605,0.21912017,0.00678636,0.59383815,0.65679792,0.48044501,0.00000000
-5.08754377,1.36489032,0.22216748,0.00721857,0.62057468,0.66522327,0.49525610,0.00000000
-5.08154077,1.40062444,0.22543827,0.00768429,0.64591960,0.67612718,0.51048686,0.00000000
-5.07553777,1.43725867,0.22875670,0.00817594,0.66932033,0.68906180,0.52578250,0.00000000
-5.06953477,1.47372921,0.23194512,0.00868570,0.69025629,0.70354260,0.54078728,0.00000000
-5.06353177,1.50898315,0.23482900,0.00920560,0.70825382,0.71905820,0.55515298,0.00000000
-5.05752876,1.54200312,0.23724198,0.00972754,0.72289974,0.73508115,0.56854691,0.00000000
-5.05152576,1.57183099,0.23903067,0.01024347,0.73385286,0.75107932,0.58065949,0.00000000
-5.04552276,1.59758957,0.24005902,0.01074542,0.74085310,0.76652758,0.59121091,0.00000000
-5.03951976,1.61850184,0.24021227,0.01122565,0.74372775,0.78091944,0.59995676,0.00000000
-5.03351676,1.63390702,0.23940015,0.01167670,0.74239482,0.79377831,0.60669234,0.00000000
-5.02751376,1.64327318,0.23755929,0.01209160,0.73686324,0.80466808,0.61125571,0.00000000
-5.02151076,1.64620608,0.23465483,0.01246389,0.72723005,0.81320270,0.61352928,0.00000000
-5.01550775,1.64245419,0.23068106,0.01278783,0.71367484,0.81905463,0.61344015,0.00000000
-5.00950475,1.63191001,0.22566127,0.01305851,0.69645172,0.82196183,0.61095916,0.00000000
-5.00350175,1.61460793,0.21964667,0.01327192,0.67587927,0.82173332,0.60609891,0.00000000
-4.99749875,1.59071892,0.21271460,0.01342517,0.65232901,0.81825303,0.59891101,0.00000000
-4.99149575,1.56054254,0.20496598,0.01351651,0.62621288,0.81148210,0.58948253,0.00000000
-4.98549275,1.52449676,0.19652233,0.01354546,0.59797039,0.80145943,0.57793223,0.00000000
-4.97948974,1.48310596,0.18752224,0.01351291,0.56805585,0.78830072,0.56440651,0.00000000
-4.97348674,1.43698784,0.17811762,0.01342112,0.53692630,0.77219581,0.54907537,0.00000000
-4.96748374,1.38683937,0.16846976,0.01327374,0.50503044,0.75340474,0.53212861,0.00000000
-4.96148074,1.33342249,0.15874534,0.01307586,0.47279899,0.73225234,0.51377224,0.00000000
-4.95547774,1.27754968,0.14911254,0.01283387,0.44063659,0.70912170,0.49422535,0.00000000
-4.94947474,1.22006971,0.13973730,0.01255544,0.40891549,0.68444659,0.47371729,0.00000000
-4.94347174,1.16185389,0.13077976,0.01224938,0.37797099,0.65870302,0.45248532,0.00000000
-4.93746873,1.10378274,0.12239108,0.01192546,0.34809861,0.63240015,0.43077264,0.00000000
-4.93146573,1.04673343,0.11471051,0.01159427,0.31955280,0.60607062,0.40882662,0.00000000
-4.92546273,0.99156778,0.10786278,0.01126694,0.29254710,0.58026073,0.38689742,0.00000000
-4.91945973,0.93912117,0.10195588,0.01095499,0.26725547,0.55552037,0.36523667,0.00000000
-4.91345673,0.89019203,0.09707917,0.01066997,0.24381450,0.53239320,0.34409630,0.00000000
-4.90745373,0.84553227,0.09330176,0.01042329,0.22232644,0.51140700,0.32372738,0.00000000
-4.90145073,0.80583847,0.09067130,0.01022592,0.20286249,0.49306453,0.30437888,0.00000000
-4.89544772,0.77174396,0.08921298,0.01008811,0.18546651,0.47783511,0.28629647,0.00000000
-4.88944472,0.74381178,0.08892898,0.01001921,0.17015864,0.46614683,0.26972113,0.00000000
-4.88344172,0.72252874,0.08979818,0.01002737,0.15693887,0.45837989,0.25488762,0.00000000
-4.87743872,0.70830036,0.09177622,0.01011944,0.14579035,0.45486076,0.24202289,0.00000000
-4.87143572,0.70144699,0.09479597,0.01030074,0.13668237,0.45585755,0.23134421,0.00000000
-4.86543272,0.70220103,0.09876849,0.01057499,0.12957303,0.46157650,0.22305722,0.00000000
-4.85942971,0.71070517,0.10358431,0.01094419,0.12441139,0.47215949,0.21735374,0.00000000
-4.85342671,0.72701183,0.10911528,0.01140863,0.12113928,0.48768275,0.21440933,0.00000000
-4.84742371,0.75108346,0.11521692,0.01196688,0.11969271,0.50815645,0.21438065,0.00000000
-4.84142071,0.78279382,0.12173117,0.01261582,0.12000281,0.53352524,0.21740255,0.00000000
-4.83541771,0.82193002,0.12848977,0.01335074,0.12199652,0.56366955,0.22358487,0.00000000
-4.82941471,0.86819512,0.13531784,0.01416548,0.12559682,0.59840743,0.23300902,0.00000000
-4.82341171,0.92121123,0.14203802,0.01505249,0.13072277,0.63749687,0.24572431,0.00000000
-4.81740870,0.98052293,0.14847470,0.01600309,0.13728929,0.68063852,0.26174416,0.00000000
-4.81140570,1.04560092,0.15445840,0.01700755,0.14520665,0.72747848,0.28104221,0.00000000
-4.80540270,1.11584573,0.15983019,0.01805532,0.15437990,0.77761133,0.30354863,0.00000000
-4.79939970,1.19059171,0.16444577,0.01913515,0.16470817,0.83058320,0.32914663,0.00000000
-4.79339670,1.26911115,0.16817938,0.02023533,0.17608392,0.88589506,0.35766954,0.00000000
-4.78739370,1.35061883,0.17092703,0.02134378,0.18839224,0.94300613,0.38889870,0.00000000
-4.78139070,1.43427716,0.17260922,0.02244822,0.20151031,1.00133780,0.42256235,0.00000000
-4.77538769,1.51920222,0.17317282,0.02353630,0.21530697,1.06027796,0.45833594,0.00000000
-4.76938469,1.60447098,0.17259211,0.02459576,0.22964266,1.11918628,0.49584396,0.00000000
-4.76338169,1.68913008,0.17086896,0.02561452,0.24436967,1.17740041,0.53466364,0.00000000
-4.75737869,1.77220639,0.16803210,0.02658079,0.25933286,1.23424343,0.57433061,0.00000000
-4.75137569,1.85271970,0.16413548,0.02748324,0.27437083,1.28903275,0.61434656,0.00000000
-4.74537269,1.92969750,0.15925594,0.02831109,0.28931761,1.34109047,0.65418899,0.00000000
-4.73936968,2.00219193,0.15349015,0.02905428,0.30400497,1.38975528,0.69332270,0.00000000
-4.73336668,2.06929870,0.14695104,0.02970360,0.31826511,1.43439580,0.73121299,0.00000000
-4.72736368,2.13017762,0.13976390,0.03025091,0.33193392,1.47442498,0.76733995,0.00000000
-4.72136068,2.18407412,0.13206229,0.03068925,0.34485459,1.50931546,0.80121360,0.00000000
-4.71535768,2.23034106,0.12398391,0.03101310,0.35688142,1.53861506,0.83238899,0.00000000
-4.70935468,2.26845999,0.11566671,0.03121854,0.36788388,1.56196209,0.86048097,0.00000000
-4.70335168,2.29806082,0.10724526,0.03130344,0.37775045,1.57909960,0.88517760,0.00000000
-4.69734867,2.31893887,0.09884752,0.03126762,0.38639238,1.58988799,0.90625181,0.00000000
-4.69134567,2.33106833,0.09059230,0.03111298,0.39374689,1.59431510,0.92357054,0.00000000
-4.68534267,2.33461105,0.08258708,0.03084364,0.39977988,1.59250319,0.93710082,0.00000000
-4.67933967,2.32992005,0.07492667,0.03046591,0.40448782,1.58471226,0.94691246,0.00000000
-4.67333667,2.31753686,0.06769232,0.02998835,0.40789863,1.57133903,0.95317691,0.00000000
-4.66733367,2.29818261,0.06095147,0.02942161,0.41007170,1.55291155,0.95616237,0.00000000
-4.66133067,2.27274254,0.05475801,0.02877835,0.41109666,1.53007907,0.95622499,0.00000000
-4.65532766,2.24224432,0.04915294,0.02807292,0.41109112,1.50359740,0.95379667,0.00000000
-4.64932466,2.20783048,0.04416535,0.02732111,0.41019727,1.47431007,0.94936959,0.00000000
-4.64332166,2.17072601,0.03981366,0.02653976,0.40857750,1.44312564,0.94347826,0.00000000
-4.63731866,2.13220195,0.03610696,0.02574634,0.40640912,1.41099207,0.93667965,0.00000000
-4.63131566,2.09353627,0.03304638,0.02495847,0.40387838,1.37886871,0.92953227,0.00000000
-4.62531266,2.05597354,0.03062642,0.02419341,0.40117400,1.34769716,0.92257499,0.00000000
-4.61930965,2.02068470,0.02883606,0.02346759,0.39848043,1.31837177,0.91630643,0.00000000
-4.61330665,1.98872856,0.02765984,0.02279605,0.39597108,1.29171097,0.91116582,0.00000000
-4.60730365,1.96101643,0.02707855,0.02219202,0.39380186,1.26843057,0.90751608,0.00000000
-4.60130065,1.93828113,0.02706977,0.02166650,0.39210513,1.24911976,0.90562972,0.00000000
-4.59529765,1.92105175,0.02760816,0.02122782,0.39098454,1.23422106,0.90567822,0.00000000
-4.58929465,1.90963494,0.02866547,0.02088145,0.39051071,1.22401464,0.90772518,0.00000000
-4.58329165,1.90410354,0.03021045,0.02062974,0.39071808,1.21860799,0.91172359,0.00000000
-4.57728864,1.90429302,0.03220851,0.02047187,0.39160313,1.21793107,0.91751729,0.00000000
-4.57128564,1.90980586,0.03462140,0.02040379,0.39312383,1.22173734,0.92484647,0.00000000
-4.56528264,1.92002379,0.03740679,0.02041843,0.39520063,1.22961077,0.93335704,0.00000000
-4.55927964,1.93412756,0.04051791,0.02050586,0.39771873,1.24097844,0.94261353,0.00000000
-4.55327664,1.95112350,0.04390335,0.02065360,0.40053179,1.25512860,0.95211489,0.00000000
-4.54727364,1.96987603,0.04750695,0.02084706,0.40346672,1.27123345,0.96131274,0.00000000
-4.54127064,1.98914505,0.05126799,0.02107002,0.40632960,1.28837592,0.96963125,0.00000000
-4.53526763,2.00762689,0.05512153,0.02130512,0.40891239,1.30557959,0.97648796,0.00000000
-4.52926463,2.02399747,0.05899915,0.02153450,0.41100020,1.32184068,0.98131479,0.00000000
-4.52326163,2.03695614,0.06282986,0.02174034,0.41237890,1.33616098,0.98357840,0.00000000
-4.51725863,2.04526873,0.06654141,0.02190546,0.41284276,1.34758056,0.98279926,0.00000000
-4.51125563,2.04780822,0.07006167,0.02201389,0.41220186,1.35520910,0.97856864,0.00000000
-4.50525263,2.04359183,0.07332040,0.02205138,0.41028890,1.35825464,0.97056304,0.00000000
-4.49924962,2.03181302,0.07625100,0.02200586,0.40696534,1.35604890,0.95855550,0.00000000
-4.49324662,2.01186754,0.07879235,0.02186776,0.40212646,1.34806801,0.94242353,0.00000000
-4.48724362,1.98337252,0.08089074,0.02163035,0.39570525,1.33394820,0.92215334,0.00000000
-4.48124062,1.94617821,0.08250150,0.02128985,0.38767505,1.31349581,0.89784040,0.00000000
-4.47523762,1.90037205,0.08359062,0.02084554,0.37805071,1.28669138,0.86968646,0.00000000
-4.46923462,1.84627502,0.08413601,0.02029968,0.36688842,1.25368791,0.83799313,0.00000000
-4.46323162,1.78443090,0.08412847,0.01965741,0.35428420,1.21480338,0.80315258,0.00000000
-4.45722861,1.71558879,0.08357225,0.01892649,0.34037101,1.17050822,0.76563567,0.00000000
-4.45122561,1.64068008,0.08248530,0.01811699,0.32531488,1.12140816,0.72597824,0.00000000
-4.44522261,1.56079073,0.08089901,0.01724096,0.30931006,1.06822357,0.68476596,0.00000000
-4.43921961,1.47713028,0.07885762,0.01631197,0.29257345,1.01176611,0.64261867,0.00000000
-4.43321661,1.39099875,0.07641721,0.01534470,0.27533862,0.95291373,0.60017448,0.00000000
-4.42721361,1.30375287,0.07364440,0.01435450,0.25784953,0.89258512,0.55807454,0.00000000
-4.42121061,1.21677277,0.07061481,0.01335695,0.24035435,0.83171463,0.51694869,0.00000000
-4.41520760,1.13143020,0.06741122,0.01236747,0.22309943,0.77122839,0.47740255,0.00000000
-4.40920460,1.04905930,0.06412171,0.01140094,0.20632378,0.71202265,0.44000626,0.00000000
-4.40320160,0.97093047,0.06083767,0.01047140,0.19025401,0.65494470,0.40528507,0.00000000
-4.39719860,0.89822785,0.05765182,0.00959180,0.17510003,0.60077684,0.37371177,0.00000000
-4.39119560,0.83203058,0.05465628,0.00877379,0.16105143,0.55022364,0.34570094,0.00000000
-4.38519260,0.77329775,0.05194073,0.00802755,0.14827466,0.50390249,0.32160482,0.00000000
-4.37918959,0.72285692,0.04959069,0.00736176,0.13691088,0.46233718,0.30171059,0.00000000
-4.37318659,0.68139560,0.04768596,0.00678350,0.12707454,0.42595437,0.28623880,0.00000000
-4.36718359,0.64945548,0.04629914,0.00629829,0.11885255,0.39508243,0.27534264,0.00000000
-4.36118059,0.62742860,0.04549434,0.00591007,0.11230396,0.36995225,0.26910783,0.00000000
-4.35517759,0.61555510,0.04532602,0.00562127,0.10746005,0.35069946,0.26755280,0.00000000
-4.34917459,0.61392209,0.04583787,0.00543288,0.10432477,0.33736772,0.27062918,0.00000000
-4.34317159,0.62246327,0.04706187,0.00534448,0.10287541,0.32991256,0.27822230,0.00000000
-4.33716858,0.64095913,0.04901743,0.00535430,0.10306350,0.32820553,0.29015184,0.00000000
-4.33116558,0.66903779,0.05171061,0.00545930,0.10481581,0.33203836,0.30617267,0.00000000
-4.32516258,0.70617654,0.05513344,0.00565521,0.10803557,0.34112716,0.32597608,0.00000000
-4.31915958,0.75170457,0.05926345,0.00593656,0.11260385,0.35511650,0.34919148,0.00000000
-4.31315658,0.80480707,0.06406332,0.00629673,0.11838107,0.37358362,0.37538904,0.00000000
-4.30715358,0.86453154,0.06948073,0.00672799,0.12520886,0.39604293,0.40408335,0.00000000
