energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,S_s_up,S_p_up,W_p_up,W_d_up
-5.50775388,8.15649573,0.01643298,0.89325738,1.36296925,0.48132739,0.01723331,3.72128472,4.49642167,1.69324703
-5.50175088,8.19150622,0.01608359,0.90643798,1.34770176,0.48761021,0.01728928,3.72095252,4.40624669,1.71829656
-5.49574787,8.24658863,0.01580204,0.92065162,1.33519434,0.49594069,0.01741420,3.73070154,4.32203471,1.74794907
-5.48974487,8.32287385,0.01559632,0.93606339,1.32579865,0.50640147,0.01760688,3.75115605,4.24633108,1.78217290
-5.48374187,8.42078591,0.01547236,0.95279178,1.31976818,0.51902251,0.01786477,3.78260138,4.18139410,1.82078196
-5.47773887,8.54001216,0.01543383,0.97090128,1.31725345,0.53377865,0.01818386,3.82497233,4.12913032,1.86343322
-5.47173587,8.67950434,0.01548206,0.99039807,1.31830168,0.55058895,0.01855873,3.87785557,4.09104462,1.90963082
-5.46573287,8.83751063,0.01561596,1.01122882,1.32286077,0.56931815,0.01898263,3.94050560,4.06820644,1.95873681
-5.45972986,9.01163653,0.01583212,1.03328247,1.33078709,0.58977994,0.01944760,4.01187368,4.06123264,2.00998794
-5.45372686,9.19893146,0.01612490,1.05639497,1.34185652,0.61174209,0.01994466,4.09064796,4.07028670,2.06251790
-5.44772386,9.39599653,0.01648665,1.08035620,1.35577806,0.63493311,0.02046409,4.17530291,4.09509321,2.11538384
-5.44172086,9.59910767,0.01690794,1.10491892,1.37220895,0.65905033,0.02099569,4.26415551,4.13496601,2.16759599
-5.43571786,9.80434816,0.01737788,1.12980890,1.39077049,0.68376889,0.02152910,4.35542546,4.18884772,2.21814908
-5.42971486,10.00774399,0.01788446,1.15473557,1.41106359,0.70875143,0.02205412,4.44729645,4.25535826,2.26605397
-5.42371186,10.20539569,0.01841490,1.17940279,1.43268317,0.73365796,0.02256104,4.53797580,4.33284960,2.31036832
-5.41770885,10.39360088,0.01895607,1.20351889,1.45523076,0.75815564,0.02304092,4.62574980,4.41946412,2.35022487
-5.41170585,10.56896259,0.01949481,1.22680569,1.47832458,0.78192806,0.02348589,4.70903259,4.51319404,2.38485638
-5.40570285,10.72847936,0.02001841,1.24900613,1.50160705,0.80468358,0.02388938,4.78640663,4.61193963,2.41361628
-5.39969985,10.86961453,0.02051484,1.26989028,1.52474937,0.82616270,0.02424627,4.85665383,4.71356438,2.43599455
-5.39369685,10.99034346,0.02097319,1.28925962,1.54745338,0.84614392,0.02455307,4.91877648,4.81594562,2.45162850
-5.38769385,11.08917864,0.02138385,1.30694977,1.56945105,0.86444821,0.02480792,4.97200814,4.91701956,2.46030836
-5.38169085,11.16517397,0.02173878,1.32283187,1.59050211,0.88094185,0.02501066,5.01581492,5.01482037,2.46197807
-5.37568784,11.21791052,0.02203171,1.33681271,1.61039034,0.89553771,0.02516272,5.04988830,5.10751292,2.45673160
-5.36968484,11.24746679,0.02225819,1.34883419,1.62891937,0.90819509,0.02526707,5.07413084,5.19341952,2.44480548
-5.36368184,11.25437717,0.02241568,1.35887221,1.64590850,0.91891807,0.02532802,5.08863646,5.27104119,2.42656812
-5.35767884,11.23958234,0.02250355,1.36693551,1.66118941,0.92775287,0.02535106,5.09366729,5.33907390,2.40250692
-5.35167584,11.20437545,0.02252296,1.37306452,1.67460412,0.93478412,0.02534264,5.08962870,5.39642060,2.37321360
-5.34567284,11.15034741,0.02247680,1.37733059,1.68600461,0.94013057,0.02530995,5.07704436,5.44219970,2.33936867
-5.33966983,11.07933424,0.02236948,1.37983544,1.69525444,0.94394034,0.02526070,5.05653284,5.47575049,2.30172553
-5.33366683,10.99336856,0.02220675,1.38071099,1.70223212,0.94638603,0.02520289,5.02878672,5.49663612,2.26109455
-5.32766383,10.89463650,0.02199546,1.38011932,1.70683628,0.94765985,0.02514462,4.99455520,5.50464401,2.21832761
-5.32166083,10.78544058,0.02174336,1.37825246,1.70899202,0.94796914,0.02509394,4.95463038,5.49978412,2.17430309
-5.31565783,10.66816830,0.02145880,1.37533187,1.70865800,0.94753214,0.02505868,4.90983728,5.48228461,2.12991146
-5.30965483,10.54526526,0.02115053,1.37160711,1.70583365,0.94657435,0.02504643,4.86102715,5.45258471,2.08604137
-5.30365183,10.41921160,0.02082749,1.36735347,1.70056563,0.94532537,0.02506441,4.80907334,5.41132440,2.04356614
-5.29764882,10.29249978,0.02049860,1.36286823,1.69295300,0.94401627,0.02511954,4.75486876,5.35933044,2.00333044
-5.29164582,10.16761192,0.02017260,1.35846531,1.68315030,0.94287735,0.02521846,4.69932400,5.29759843,1.96613713
-5.28564282,10.04699491,0.01985794,1.35446827,1.67136825,0.94213625,0.02536759,4.64336491,5.22727070,1.93273403
-5.27963982,9.93303199,0.01956270,1.35120161,1.65787133,0.94201626,0.02557325,4.58792861,5.14960990,1.90380081
-5.27363682,9.82800974,0.01929450,1.34898058,1.64297255,0.94273469,0.02584180,4.53395732,5.06596861,1.87993585
-5.26763382,9.73408029,0.01906050,1.34809977,1.62702505,0.94450110,0.02617977,4.48238916,4.97775553,1.86164347
-5.26163082,9.65321906,0.01886739,1.34882097,1.61041103,0.94751541,0.02659400,4.43414580,4.88639884,1.84932170
-5.25562781,9.58717891,0.01872142,1.35136084,1.59352844,0.95196558,0.02709172,4.39011691,4.79330799,1.84325109
-5.24962481,9.53744256,0.01862842,1.35587899,1.57677593,0.95802503,0.02768070,4.35114172,4.69983512,1.84358499
-5.24362181,9.50517499,0.01859382,1.36246721,1.56053704,0.96584953,0.02836924,4.31798834,4.60723744,1.85034172
-5.23761881,9.49117839,0.01862265,1.37114040,1.54516425,0.97557376,0.02916619,4.29133152,4.51664230,1.86339938
-5.23161581,9.49585215,0.01871954,1.38183003,1.53096380,0.98730740,0.03008083,4.27173006,4.42901609,1.88249347
-5.22561281,9.51916018,0.01888870,1.39438049,1.51818211,1.00113105,0.03112272,4.25960467,4.34513868,1.90721798
-5.21960980,9.56060790,0.01913384,1.40854871,1.50699452,1.01709189,0.03230143,4.25521760,4.26558426,1.93703007
-5.21360680,9.61923059,0.01945804,1.42400750,1.49749682,1.03519924,0.03362623,4.25865490,4.19070963,1.97125855
-5.20760380,9.69359439,0.01986366,1.44035240,1.48970006,1.05542038,0.03510559,4.26981233,4.12065039,2.00911608
-5.20160080,9.78181072,0.02035215,1.45711211,1.48352888,1.07767650,0.03674670,4.28838558,4.05532526,2.04971498
-5.19559780,9.88156405,0.02092384,1.47376204,1.47882331,1.10183922,0.03855491,4.31386551,3.99444825,2.09208619
-5.18959480,9.99015250,0.02157776,1.48974063,1.47534393,1.12772776,0.04053300,4.34553857,3.93754821,2.13520096
-5.18359180,10.10454032,0.02231139,1.50446756,1.47278012,1.15510702,0.04268062,4.38249284,3.88399481,2.17799454
-5.17758879,10.22142053,0.02312051,1.51736345,1.47076085,1.18368670,0.04499357,4.42362944,3.83302979,2.21939124
-5.17158579,10.33728587,0.02399897,1.52786991,1.46886761,1.21312176,0.04746322,4.46767928,3.78380227,2.25832990
-5.16558279,10.44850614,0.02493859,1.53546928,1.46664869,1.24301430,0.05007596,4.51322484,3.73540643,2.29378917
-5.15957979,10.55140941,0.02592907,1.53970318,1.46363442,1.27291721,0.05281281,4.55872650,3.68692030,2.32481161
-5.15357679,10.64236515,0.02695798,1.54018915,1.45935250,1.30233940,0.05564918,4.60255297,3.63744396,2.35052598
-5.14757379,10.71786686,0.02801084,1.53663469,1.45334310,1.33075297,0.05855479,4.64301508,3.58613595,2.37016700
-5.14157079,10.77461233,0.02907131,1.52884809,1.44517300,1.35760226,0.06149390,4.67840245,3.53224646,2.38309209
-5.13556778,10.80957955,0.03012140,1.51674582,1.43444851,1.38231448,0.06442569,4.70702199,3.47514640,2.38879456
-5.12956478,10.82009645,0.03114184,1.50035609,1.42082675,1.40431211,0.06730494,4.72723758,3.41435128,2.38691300
-5.12356178,10.80390289,0.03211255,1.47981850,1.40402500,1.42302652,0.07008296,4.73750987,3.34953941,2.37723677
-5.11755878,10.75920356,0.03301305,1.45537999,1.38382806,1.43791252,0.07270875,4.73643509,3.28056389,2.35970734
-5.11155578,10.68471022,0.03382311,1.42738710,1.36009335,1.44846347,0.07513033,4.72278196,3.20745811,2.33441573
-5.10555278,10.57967244,0.03452324,1.39627508,1.33275396,1.45422635,0.07729621,4.69552527,3.13043478,2.30159623
-5.09954977,10.44389561,0.03509538,1.36255407,1.30181939,1.45481611,0.07915702,4.65387530,3.04987867,2.26161650
-5.09354677,10.27774562,0.03552336,1.32679310,1.26737433,1.44992888,0.08066710,4.59730163,2.96633324,2.21496465
-5.08754377,10.08213972,0.03579352,1.28960233,1.22957543,1.43935332,0.08178603,4.52555063,2.88048184,2.16223357
-5.08154077,9.85852348,0.03589509,1.25161427,1.18864630,1.42297947,0.08248010,4.43865564,2.79312398,2.10410314
-5.07553777,9.60883403,0.03582059,1.21346455,1.14487087,1.40080482,0.08272355,4.33693929,2.70514756,2.04132077
-5.06953477,9.33545050,0.03556609,1.17577290,1.09858548,1.37293705,0.08249955,4.22100758,2.61749795,1.97468099
-5.06353177,9.04113278,0.03513131,1.13912506,1.05016972,1.33959333,0.08180091,4.09173588,2.53114490,1.90500463
-5.05752876,8.72895040,0.03451965,1.10405610,1.00003665,1.30109597,0.08063044,3.95024708,2.44704858,1.83311825
-5.05152576,8.40220376,0.03373806,1.07103570,0.94862231,1.25786478,0.07900093,3.79788258,2.36612576,1.75983447
-5.04552276,8.06434037,0.03279680,1.04045594,0.89637516,1.21040615,0.07693478,3.63616741,2.28921751,1.68593380
-5.03951976,7.71886899,0.03170909,1.01262197,0.84374563,1.15929943,0.07446333,3.46677044,2.21705954,1.61214848
-5.03351676,7.36927493,0.03049070,0.98774576,0.79117614,1.10518121,0.07162582,3.29146160,2.15025655,1.53914882
-5.02751376,7.01893966,0.02915940,0.96594325,0.73909183,1.04872807,0.06846811,3.11206763,2.08926136,1.46753252
-5.02151076,6.67106772,0.02773444,0.94723503,0.68789240,0.99063866,0.06504125,2.93042816,2.03436007,1.39781710
-5.01550775,6.32862397,0.02623601,0.93155027,0.63794520,0.93161578,0.06139987,2.74835383,1.98566376,1.33043574
-5.00950475,5.99428317,0.02468459,0.91873416,0.58957978,0.87234930,0.05760051,2.56758808,1.94310731,1.26573648
-5.00350175,5.67039410,0.02310051,0.90855819,0.54308399,0.81350053,0.05370001,2.38977407,1.90645558,1.20398475
-4.99749875,5.35895897,0.02150340,0.90073326,0.49870181,0.75568875,0.04975395,2.21642759,1.87531675,1.14536892
-4.99149575,5.06162878,0.01991177,0.89492494,0.45663272,0.69948020,0.04581525,2.04891709,1.84916252,1.09000863
-4.98549275,4.77971417,0.01834266,0.89077042,0.41703275,0.64538003,0.04193293,1.88845093,1.82735448,1.03796535
-4.97948974,4.51421071,0.01681139,0.88789651,0.38001684,0.59382728,0.03815117,1.73607219,1.80917559,0.98925474
-4.97348674,4.26583688,0.01533131,0.88593802,0.34566257,0.54519292,0.03450855,1.59266056,1.79386554,0.94386019
-4.96748374,4.03508257,0.01391375,0.88455592,0.31401489,0.49978087,0.03103756,1.45894085,1.78065866,0.90174688
-4.96148074,3.82226509,0.01256797,0.88345438,0.28509155,0.45783159,0.02776443,1.33549714,1.76882265,0.86287577
-4.95547774,3.62758995,0.01130117,0.88239620,0.25888920,0.41952800,0.02470911,1.22279161,1.75769654,0.82721697
-4.94947474,3.45121298,0.01011867,0.88121600,0.23538956,0.38500320,0.02188553,1.12118665,1.74672626,0.79476178
-4.94347174,3.29330060,0.00902395,0.87983046,0.21456564,0.35434940,0.01930196,1.03096903,1.73549608,0.76553303
-4.93746873,3.15408522,0.00801893,0.87824532,0.19638763,0.32762752,0.01696163,0.95237464,1.72375471,0.73959325
-4.93146573,3.03391282,0.00710414,0.87655876,0.18082826,0.30487694,0.01486333,0.88561249,1.71143447,0.71705026
-4.92546273,2.93328021,0.00627895,0.87496091,0.16786739,0.28612478,0.01300215,0.83088664,1.69866288,0.69806002
-4.91945973,2.85286001,0.00554177,0.87372942,0.15749568,0.27139413,0.01137016,0.78841485,1.68576578,0.68282656
-4.91345673,2.79351171,0.00489032,0.87322124,0.14971721,0.26071099,0.00995718,0.75844288,1.67326164,0.67159896
-4.90745373,2.75627788,0.00432179,0.87386078,0.14455085,0.25410930,0.00875142,0.74125363,1.66184718,0.66466538
-4.90145073,2.74236514,0.00383307,0.87612475,0.14203046,0.25163402,0.00774008,0.73717036,1.65237455,0.66234440
-4.89544772,2.75311003,0.00342086,0.88052431,0.14220374,0.25334182,0.00690990,0.74655369,1.64582072,0.66497375
-4.88944472,2.78993063,0.00308184,0.88758495,0.14512981,0.25929958,0.00624753,0.76979199,1.64325024,0.67289694
-4.88344172,2.85426527,0.00281275,0.89782487,0.15087565,0.26958054,0.00573994,0.80728544,1.64577249,0.68644799
-4.87743872,2.94750017,0.00261048,0.91173261,0.15951124,0.28425827,0.00537456,0.85942402,1.65449499,0.70593493
-4.87143572,3.07088844,0.00247210,0.92974464,0.17110389,0.30339877,0.00513950,0.92655997,1.67047441,0.73162231
-4.86543272,3.22546332,0.00239489,0.95222363,0.18571162,0.32705098,0.00502354,1.00897592,1.69466707,0.76371363
-4.85942971,3.41194867,0.00237629,0.97943841,0.20337598,0.35523616,0.00501616,1.10684948,1.72788081,0.80233393
-4.85342671,3.63067051,0.00241392,1.01154596,0.22411463,0.38793652,0.00510742,1.22021615,1.77072994,0.84751342
-4.84742371,3.88147303,0.00250549,1.04857648,0.24791375,0.42508390,0.00528791,1.34893182,1.82359516,0.89917272
-4.84142071,4.16364313,0.00264872,1.09042181,0.27472091,0.46654881,0.00554853,1.49263701,1.88658992,0.95711026
-4.83541771,4.47584716,0.00284131,1.13682784,0.30443849,0.51213067,0.00588040,1.65072455,1.95953483,1.02099250
-4.82941471,4.81608341,0.00308081,1.18739124,0.33691820,0.56154975,0.00627466,1.82231276,2.04194117,1.09034768
-4.82341171,5.18165390,0.00336455,1.24156074,0.37195688,0.61444134,0.00672240,2.00622595,2.13300455,1.16456331
-4.81740870,5.56915805,0.00368956,1.29864311,0.40929411,0.67035287,0.00721446,2.20098409,2.23160927,1.24288813
-4.81140570,5.97451050,0.00405250,1.35781379,0.44861161,0.72874409,0.00774146,2.40480289,2.33634361,1.32443866
-4.80540270,6.39298451,0.00444961,1.41813206,0.48953492,0.78899084,0.00829369,2.61560551,2.44552603,1.40821058
-4.79939970,6.81928118,0.00487664,1.47856043,0.53163728,0.85039250,0.00886117,2.83104652,2.55724166,1.49309491
-4.79339670,7.24762408,0.00532890,1.53798782,0.57444584,0.91218301,0.00943367,3.04854804,2.66938826,1.57789895
-4.78739370,7.67187723,0.00580117,1.59525595,0.61745000,0.97354541,0.01000088,3.26534763,2.77973027,1.66137141
-4.78139070,8.08568371,0.00628783,1.64918832,0.66011180,1.03362939,0.01055249,3.47855681,2.88595938,1.74223133
-4.77538769,8.48262076,0.00678285,1.69862082,0.70187791,1.09157143,0.01107843,3.68522828,2.98575967,1.81919999
-4.76938469,8.85636631,0.00727990,1.74243322,0.74219291,1.14651670,0.01156902,3.88242984,3.07687495,1.89103484
-4.76338169,9.20087101,0.00777245,1.77958043,0.78051326,1.19764196,0.01201524,4.06732189,3.15717617,1.95656430
-4.75737869,9.51052945,0.00825389,1.80912256,0.81632145,1.24417859,0.01240894,4.23723575,3.22472614,2.01472240
-4.75137569,9.78034350,0.00871765,1.83025270,0.84913973,1.28543463,0.01274304,4.38974924,3.27783928,2.06458167
-4.74537269,10.00607136,0.00915739,1.84232144,0.87854276,1.32081500,0.01301179,4.52275647,3.31513413,2.10538327
-4.73936968,10.18435558,0.00956707,1.84485717,0.90416872,1.34983896,0.01321086,4.63452853,3.33557632,2.13656287
-4.73336668,10.31282475,0.00994116,1.83758131,0.92572824,1.37215400,0.01333756,4.72376246,3.33851041,2.15777126
-4.72736368,10.39016395,0.01027472,1.82041793,0.94301093,1.38754552,0.01339088,4.78961615,3.32367938,2.16888871
-4.72136068,10.41615095,0.01056354,1.79349714,0.95588912,1.39594188,0.01337154,4.83172769,3.29123073,2.17003222
-4.71535768,10.39165613,0.01080425,1.75715214,0.96431865,1.39741463,0.01328199,4.85021821,3.24170917,2.16155530
-4.70935468,10.31860620,0.01099434,1.71190997,0.96833693,1.39217376,0.01312635,4.84567829,3.17603620,2.14404014
-4.70335168,10.19991313,0.01113224,1.65847614,0.96805817,1.38055852,0.01291028,4.81913854,3.09547738,2.11828213
-4.69734867,10.03937147,0.01121732,1.59771382,0.96366632,1.36302400,0.01264087,4.77202613,3.00159878,2.08526745
-4.69134567,9.84152849,0.01124991,1.53061822,0.95540594,1.34012424,0.01232639,4.70610917,2.89621457,2.04614428
-4.68534267,9.61153288,0.01123122,1.45828725,0.94357167,1.31249269,0.01197614,4.62343184,2.78132772,2.00218882
-4.67933967,9.35496842,0.01116331,1.38188949,0.92849676,1.28082097,0.01160015,4.52624323,2.65906653,1.95476717
-4.67333667,9.07767969,0.01104900,1.30263080,0.91054122,1.24583669,0.01120902,4.41692321,2.53161935,1.90529466
-4.66733367,8.78559672,0.01089182,1.22172068,0.89008021,1.20828156,0.01081364,4.29790842,2.40117013,1.85519395
-4.66133067,8.48456556,0.01069585,1.14033975,0.86749312,1.16889045,0.01042502,4.17162164,2.26983713,1.80585340
-4.65532766,8.18019073,0.01046568,1.05960950,0.84315373,1.12837229,0.01005405,4.04040697,2.13961703,1.75858716
-4.64932466,7.87769502,0.01020627,0.98056518,0.81742187,1.08739341,0.00971140,3.90647324,2.01233611,1.71459831
-4.64332166,7.58180079,0.00992288,0.90413294,0.79063667,1.04656391,0.00940739,3.77184722,1.88961001,1.67494620
