energy_ev,total_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-5.76588294,1.17071866,0.03789109,0.08787143,0.44320444,0.00000000,0.37401826,0.22294863
-5.75987994,1.17362754,0.03757377,0.09089219,0.44069188,0.00000000,0.38427757,0.22123252
-5.75387694,1.17379895,0.03701989,0.09381059,0.43692875,0.00000000,0.39351548,0.21909404
-5.74787394,1.17086911,0.03624173,0.09655255,0.43183648,0.00000000,0.40149082,0.21649314
-5.74187094,1.16453762,0.03525617,0.09904479,0.42536557,0.00000000,0.40798015,0.21340266
-5.73586793,1.15457997,0.03408423,0.10121774,0.41749750,0.00000000,0.41278562,0.20980987
-5.72986493,1.14085862,0.03275036,0.10300846,0.40824593,0.00000000,0.41574226,0.20571787
-5.72386193,1.12333252,0.03128177,0.10436338,0.39765727,0.00000000,0.41672465,0.20114675
-5.71785893,1.10206448,0.02970770,0.10524089,0.38581039,0.00000000,0.41565250,0.19613446
-5.71185593,1.07722613,0.02805864,0.10561351,0.37281567,0.00000000,0.41249502,0.19073741
-5.70585293,1.04910020,0.02636567,0.10546966,0.35881341,0.00000000,0.40727391,0.18503070
-5.69984992,1.01807988,0.02465980,0.10481492,0.34397148,0.00000000,0.40006469,0.17910783
-5.69384692,0.98466537,0.02297134,0.10367264,0.32848252,0.00000000,0.39099645,0.17308016
-5.68784392,0.94945731,0.02132947,0.10208400,0.31256058,0.00000000,0.38024996,0.16707572
-5.68184092,0.91314756,0.01976175,0.10010742,0.29643743,0.00000000,0.36805415,0.16123769
-5.67583792,0.87650723,0.01829387,0.09781742,0.28035853,0.00000000,0.35468118,0.15572230
-5.66983492,0.84037246,0.01694935,0.09530282,0.26457883,0.00000000,0.34044022,0.15069631
-5.66383192,0.80562814,0.01574940,0.09266463,0.24935856,0.00000000,0.32567021,0.14633405
-5.65782891,0.77319008,0.01471283,0.09001337,0.23495892,0.00000000,0.31073183,0.14281398
-5.65182591,0.74398589,0.01385593,0.08746619,0.22163794,0.00000000,0.29599892,0.14031497
-5.64582291,0.71893524,0.01319247,0.08514372,0.20964650,0.00000000,0.28184978,0.13901216
-5.63981991,0.69892971,0.01273360,0.08316688,0.19922456,0.00000000,0.26865837,0.13907265
-5.63381691,0.68481275,0.01248787,0.08165360,0.19059761,0.00000000,0.25678593,0.14065098
-5.62781391,0.67736021,0.01246111,0.08071566,0.18397345,0.00000000,0.24657300,0.14388458
-5.62181091,0.67726173,0.01265634,0.08045571,0.17953920,0.00000000,0.23833216,0.14888922
-5.61580790,0.68510338,0.01307369,0.08096450,0.17745859,0.00000000,0.23234156,0.15575464
-5.60980490,0.70135190,0.01371023,0.08231844,0.17786953,0.00000000,0.22883931,0.16454054
-5.60380190,0.72634090,0.01455984,0.08457744,0.18088180,0.00000000,0.22801890,0.17527290
-5.59779890,0.76025919,0.01561309,0.08778321,0.18657511,0.00000000,0.23002553,0.18794100
-5.59179590,0.80314172,0.01685711,0.09195798,0.19499721,0.00000000,0.23495342,0.20249511
-5.58579290,0.85486316,0.01827556,0.09710354,0.20616232,0.00000000,0.24284415,0.21884507
-5.57978989,0.91513464,0.01984860,0.10320091,0.22004969,0.00000000,0.25368584,0.23685983
-5.57378689,0.98350356,0.02155305,0.11021030,0.23660253,0.00000000,0.26741328,0.25636816
-5.56778389,1.05935697,0.02336255,0.11807161,0.25572717,0.00000000,0.28390891,0.27716038
-5.56178089,1.14192828,0.02524794,0.12670533,0.27729269,0.00000000,0.30300457,0.29899140
-5.55577789,1.23030772,0.02717766,0.13601388,0.30113101,0.00000000,0.32448417,0.32158480
-5.54977489,1.32345618,0.02911841,0.14588331,0.32703761,0.00000000,0.34808692,0.34463812
-5.54377189,1.42022255,0.03103582,0.15618539,0.35477292,0.00000000,0.37351148,0.36782899
-5.53776888,1.51936409,0.03289525,0.16678003,0.38406453,0.00000000,0.40042065,0.39082219
-5.53176588,1.61956976,0.03466267,0.17751787,0.41461030,0.00000000,0.42844680,0.41327723
-5.52576288,1.71948570,0.03630561,0.18824320,0.44608237,0.00000000,0.45719784,0.43485637
-5.51975988,1.81774267,0.03779402,0.19879695,0.47813219,0.00000000,0.48626377,0.45523262
-5.51375688,1.91298446,0.03910123,0.20901979,0.51039644,0.00000000,0.51522369,0.47409768
-5.50775388,2.00389676,0.04020466,0.21875526,0.54250387,0.00000000,0.54365315,0.49116937
-5.50175088,2.08923565,0.04108657,0.22785280,0.57408286,0.00000000,0.57113180,0.50619825
-5.49574787,2.16785489,0.04173456,0.23617074,0.60476959,0.00000000,0.59725114,0.51897343
-5.48974487,2.23873122,0.04214188,0.24357901,0.63421658,0.00000000,0.62162233,0.52932714
-5.48374187,2.30098696,0.04230757,0.24996171,0.66210118,0.00000000,0.64388373,0.53713797
-5.47773887,2.35390910,0.04223642,0.25521934,0.68813401,0.00000000,0.66370819,0.54233285
-5.47173587,2.39696440,0.04193859,0.25927066,0.71206665,0.00000000,0.68080975,0.54488744
-5.46573287,2.42980983,0.04142917,0.26205424,0.73369846,0.00000000,0.69494963,0.54482530
-5.45972986,2.45229810,0.04072750,0.26352954,0.75288217,0.00000000,0.70594132,0.54221564
-5.45372686,2.46447795,0.03985635,0.26367758,0.76952776,0.00000000,0.71365451,0.53716992
-5.44772386,2.46658906,0.03884100,0.26250112,0.78360461,0.00000000,0.71801781,0.52983744
-5.44172086,2.45905186,0.03770826,0.26002441,0.79514144,0.00000000,0.71901998,0.52040012
-5.43571786,2.44245214,0.03648554,0.25629244,0.80422415,0.00000000,0.71670971,0.50906663
-5.42971486,2.41752121,0.03519980,0.25136971,0.81099140,0.00000000,0.71119371,0.49606613
-5.42371186,2.38511186,0.03387680,0.24533866,0.81562806,0.00000000,0.70263328,0.48164188
-5.41770885,2.34617109,0.03254024,0.23829753,0.81835665,0.00000000,0.69123926,0.46604480
-5.41170585,2.30171032,0.03121119,0.23035804,0.81942720,0.00000000,0.67726554,0.44952726
-5.40570285,2.25277402,0.02990761,0.22164261,0.81910580,0.00000000,0.66100142,0.43233728
-5.39969985,2.20040799,0.02864407,0.21228145,0.81766238,0.00000000,0.64276277,0.41471315
-5.39369685,2.14562821,0.02743161,0.20240951,0.81535825,0.00000000,0.62288270,0.39687878
-5.38769385,2.08939152,0.02627780,0.19216329,0.81243403,0.00000000,0.60170171,0.37903966
-5.38169085,2.03256914,0.02518689,0.18167779,0.80909849,0.00000000,0.57955796,0.36137969
-5.37568784,1.97592412,0.02416012,0.17108359,0.80551893,0.00000000,0.55677789,0.34405878
-5.36968484,1.92009351,0.02319612,0.16050407,0.80181362,0.00000000,0.53366771,0.32721126
-5.36368184,1.86557608,0.02229139,0.15005316,0.79804662,0.00000000,0.51050596,0.31094518
-5.35767884,1.81272592,0.02144077,0.13983330,0.79422545,0.00000000,0.48753750,0.29534241
-5.35167584,1.76175234,0.02063797,0.12993399,0.79030164,0.00000000,0.46496926,0.28045948
-5.34567284,1.71272577,0.01987608,0.12043084,0.78617425,0.00000000,0.44296763,0.26632916
-5.33966983,1.66558963,0.01914802,0.11138510,0.78169619,0.00000000,0.42165786,0.25296263
-5.33366683,1.62017731,0.01844695,0.10284376,0.77668302,0.00000000,0.40112516,0.24035222
-5.32766383,1.57623352,0.01776662,0.09484010,0.77092385,0.00000000,0.38141746,0.22847454
-5.32166083,1.53343888,0.01710168,0.08739469,0.76419377,0.00000000,0.36254970,0.21729390
-5.31565783,1.49143654,0.01644784,0.08051681,0.75626700,0.00000000,0.34450912,0.20676589
-5.30965483,1.44985939,0.01580202,0.07420600,0.74693040,0.00000000,0.32726149,0.19684093
-5.30365183,1.40835669,0.01516239,0.06845398,0.73599622,0.00000000,0.31075762,0.18746777
-5.29764882,1.36661851,0.01452838,0.06324646,0.72331377,0.00000000,0.29494008,0.17859665
-5.29164582,1.32439696,0.01390061,0.05856508,0.70877909,0.00000000,0.27974941,0.17018209
-5.28564282,1.28152322,0.01328079,0.05438912,0.69234238,0.00000000,0.26512987,0.16218523
-5.27963982,1.23791942,0.01267152,0.05069707,0.67401264,0.00000000,0.25103413,0.15457551
-5.27363682,1.19360506,0.01207617,0.04746791,0.65385933,0.00000000,0.23742694,0.14733182
-5.26763382,1.14869762,0.01149869,0.04468211,0.63201113,0.00000000,0.22428755,0.14044291
-5.26163082,1.10340773,0.01094337,0.04232221,0.60865170,0.00000000,0.21161077,0.13390724
-5.25562781,1.05802899,0.01041466,0.04037317,0.58401301,0.00000000,0.19940692,0.12773216
-5.24962481,1.01292358,0.00991705,0.03882225,0.55836630,0.00000000,0.18770053,0.12193261
-5.24362181,0.96850416,0.00945482,0.03765872,0.53201159,0.00000000,0.17652809,0.11652935
-5.23761881,0.92521351,0.00903202,0.03687319,0.50526595,0.00000000,0.16593508,0.11154691
-5.23161581,0.88350284,0.00865231,0.03645684,0.47845152,0.00000000,0.15597240,0.10701133
-5.22561281,0.84381026,0.00831893,0.03640052,0.45188367,0.00000000,0.14669263,0.10294789
-5.21960980,0.80654032,0.00803475,0.03669371,0.42585999,0.00000000,0.13814614,0.09937886
-5.21360680,0.77204593,0.00780226,0.03732362,0.40065070,0.00000000,0.13037759,0.09632156
-5.20760380,0.74061352,0.00762369,0.03827435,0.37649080,0.00000000,0.12342269,0.09378675
-5.20160080,0.71245205,0.00750114,0.03952615,0.35357434,0.00000000,0.11730567,0.09177735
-5.19559780,0.68768653,0.00743674,0.04105504,0.33205096,0.00000000,0.11203745,0.09028781
-5.18959480,0.66635616,0.00743288,0.04283254,0.31202482,0.00000000,0.10761457,0.08930393
-5.18359180,0.64841707,0.00749239,0.04482580,0.29355579,0.00000000,0.10401904,0.08880323
-5.17758879,0.63374944,0.00761876,0.04699795,0.27666261,0.00000000,0.10121883,0.08875589
-5.17158579,0.62216848,0.00781635,0.04930882,0.26132803,0.00000000,0.09916932,0.08912615
-5.16558279,0.61343852,0.00809059,0.05171580,0.24750518,0.00000000,0.09781517,0.08987405
-5.15957979,0.60728952,0.00844808,0.05417506,0.23512508,0.00000000,0.09709281,0.09095752
-5.15357679,0.60343496,0.00889671,0.05664280,0.22410469,0.00000000,0.09693329,0.09233463
-5.14757379,0.60159016,0.00944565,0.05907665,0.21435510,0.00000000,0.09726523,0.09396586
-5.14157079,0.60149012,0.01010528,0.06143714,0.20578943,0.00000000,0.09801781,0.09581625
-5.13556778,0.60290592,0.01088706,0.06368896,0.19833017,0.00000000,0.09912366,0.09785742
-5.12956478,0.60565890,0.01180327,0.06580225,0.19191543,0.00000000,0.10052133,0.10006914
-5.12356178,0.60963186,0.01286668,0.06775355,0.18650416,0.00000000,0.10215744,0.10244058
-5.11755878,0.61477687,0.01409012,0.06952654,0.18207985,0.00000000,0.10398822,0.10497094
-5.11155578,0.62111925,0.01548604,0.07111244,0.17865284,0.00000000,0.10598047,0.10766958
-5.10555278,0.62875761,0.01706589,0.07251009,0.17626104,0.00000000,0.10811184,0.11055558
-5.09954977,0.63785994,0.01883963,0.07372563,0.17496921,0.00000000,0.11037059,0.11365668
-5.09354677,0.64865599,0.02081505,0.07477187,0.17486681,0.00000000,0.11275456,0.11700776
-5.08754377,0.66142628,0.02299728,0.07566735,0.17606448,0.00000000,0.11526980,0.12064882
-5.08154077,0.67648818,0.02538816,0.07643510,0.17868945,0.00000000,0.11792861,0.12462258
-5.07553777,0.69417974,0.02798587,0.07710122,0.18287990,0.00000000,0.12074735,0.12897185
-5.06953477,0.71484188,0.03078445,0.07769338,0.18877860,0.00000000,0.12374404,0.13373680
-5.06353177,0.73879968,0.03377363,0.07823917,0.19652583,0.00000000,0.12693584,0.13895209
-5.05752876,0.76634346,0.03693860,0.07876461,0.20625208,0.00000000,0.13033673,0.14464426
-5.05152576,0.79771039,0.04026009,0.07929273,0.21807049,0.00000000,0.13395528,0.15082926
-5.04552276,0.83306726,0.04371447,0.07984230,0.23206931,0.00000000,0.13779284,0.15751030
-5.03951976,0.87249520,0.04727402,0.08042690,0.24830478,0.00000000,0.14184206,0.16467618
-5.03351676,0.91597661,0.05090739,0.08105425,0.26679435,0.00000000,0.14608593,0.17230005
-5.02751376,0.96338516,0.05458011,0.08172585,0.28751084,0.00000000,0.15049740,0.18033875
-5.02151076,1.01447891,0.05825521,0.08243698,0.31037745,0.00000000,0.15503940,0.18873266
-5.01550775,1.06889722,0.06189397,0.08317705,0.33526415,0.00000000,0.15966551,0.19740618
-5.00950475,1.12616145,0.06545664,0.08393017,0.36198545,0.00000000,0.16432110,0.20626872
-5.00350175,1.18567966,0.06890326,0.08467614,0.39029997,0.00000000,0.16894483,0.21521626
-4.99749875,1.24675553,0.07219447,0.08539148,0.41991185,0.00000000,0.17347066,0.22413339
-4.99149575,1.30860118,0.07529228,0.08605075,0.45047419,0.00000000,0.17783001,0.23289582
-4.98549275,1.37035394,0.07816083,0.08662791,0.48159461,0.00000000,0.18195421,0.24137320
-4.97948974,1.43109662,0.08076711,0.08709775,0.51284294,0.00000000,0.18577705,0.24943238
-4.97348674,1.48988096,0.08308160,0.08743726,0.54376082,0.00000000,0.18923733,0.25694075
-4.96748374,1.54575355,0.08507889,0.08762690,0.57387314,0.00000000,0.19228129,0.26376987
-4.96148074,1.59778351,0.08673815,0.08765182,0.60270097,0.00000000,0.19486499,0.26979903
-4.95547774,1.64509104,0.08804362,0.08750279,0.62977551,0.00000000,0.19695631,0.27491881
-4.94947474,1.68687586,0.08898493,0.08717699,0.65465260,0.00000000,0.19853672,0.27903445
-4.94347174,1.72244434,0.08955740,0.08667848,0.67692714,0.00000000,0.19960256,0.28206896
-4.93746873,1.75123420,0.08976218,0.08601847,0.69624691,0.00000000,0.20016589,0.28396574
-4.93146573,1.77283567,0.08960634,0.08521526,0.71232495,0.00000000,0.20025482,0.28469079
-4.92546273,1.78700780,0.08910279,0.08429385,0.72494999,0.00000000,0.19991318,0.28423418
-4.91945973,1.79368924,0.08827012,0.08328535,0.73399434,0.00000000,0.19919972,0.28261086
-4.91345673,1.79300245,0.08713226,0.08222605,0.73941868,0.00000000,0.19818649,0.27986064
-4.90745373,1.78525094,0.08571804,0.08115624,0.74127349,0.00000000,0.19695679,0.27604735
-4.90145073,1.77090932,0.08406053,0.08011881,0.73969686,0.00000000,0.19560240,0.27125711
-4.89544772,1.75060622,0.08219629,0.07915770,0.73490870,0.00000000,0.19422038,0.26559578
-4.88944472,1.72510076,0.08016445,0.07831612,0.72720157,0.00000000,0.19290935,0.25918567
-4.88344172,1.69525321,0.07800570,0.07763484,0.71692839,0.00000000,0.19176556,0.25216153
-4.87743872,1.66199122,0.07576116,0.07715033,0.70448771,0.00000000,0.19087869,0.24466616
-4.87143572,1.62627305,0.07347118,0.07689307,0.69030709,0.00000000,0.19032776,0.23684551
-4.86543272,1.58904945,0.07117418,0.07688597,0.67482552,0.00000000,0.19017718,0.22884378
-4.85942971,1.55122610,0.06890545,0.07714296,0.65847563,0.00000000,0.19047318,0.22079860
-4.85342671,1.51362836,0.06669614,0.07766799,0.64166663,0.00000000,0.19124086,0.21283642
-4.84742371,1.47697010,0.06457225,0.07845428,0.62476878,0.00000000,0.19248196,0.20506854
-4.84142071,1.44182823,0.06255394,0.07948409,0.60810019,0.00000000,0.19417359,0.19758777
-4.83541771,1.40862414,0.06065502,0.08072881,0.59191655,0.00000000,0.19626797,0.19046600
-4.82941471,1.37761290,0.05888262,0.08214970,0.57640426,0.00000000,0.19869321,0.18375267
-4.82341171,1.34888092,0.05723729,0.08369893,0.56167714,0.00000000,0.20135532,0.17747438
-4.81740870,1.32235183,0.05571324,0.08532119,0.54777703,0.00000000,0.20414121,0.17163545
-4.81140570,1.29780049,0.05429894,0.08695564,0.53467781,0.00000000,0.20692273,0.16621955
-4.80540270,1.27487400,0.05297793,0.08853820,0.52229279,0.00000000,0.20956147,0.16119217
-4.79939970,1.25311873,0.05172982,0.09000407,0.51048483,0.00000000,0.21191431,0.15650388
-4.79339670,1.23201175,0.05053150,0.09129038,0.49907862,0.00000000,0.21383924,0.15209416
-4.78739370,1.21099504,0.04935841,0.09233890,0.48787436,0.00000000,0.21520139,0.14789556
-4.78139070,1.18951057,0.04818584,0.09309858,0.47666211,0.00000000,0.21587888,0.14383809
-4.77538769,1.16703454,0.04699019,0.09352790,0.46523600,0.00000000,0.21576827,0.13985344
-4.76938469,1.14310907,0.04575020,0.09359693,0.45340761,0.00000000,0.21478934,0.13587898
-4.76338169,1.11736972,0.04444795,0.09328893,0.44101785,0.00000000,0.21288895,0.13186126
-4.75737869,1.08956779,0.04306972,0.09260148,0.42794679,0.00000000,0.21004386,0.12775889
-4.75137569,1.05958631,0.04160660,0.09154703,0.41412113,0.00000000,0.20626239,0.12354473
-4.74537269,1.02744933,0.04005484,0.09015296,0.39951889,0.00000000,0.20158476,0.11920717
-4.73936968,0.99332418,0.03841598,0.08846100,0.38417148,0.00000000,0.19608222,0.11475071
-4.73336668,0.95751705,0.03669669,0.08652615,0.36816292,0.00000000,0.18985503,0.11019562
-4.72736368,0.92046226,0.03490838,0.08441509,0.35162665,0.00000000,0.18302928,0.10557688
-4.72136068,0.88270601,0.03306665,0.08220421,0.33474010,0.00000000,0.17575280,0.10094248
-4.71535768,0.84488568,0.03119053,0.07997722,0.31771739,0.00000000,0.16819040,0.09635112
-4.70935468,0.80770568,0.02930164,0.07782256,0.30080068,0.00000000,0.16051850,0.09186954
-4.70335168,0.77191112,0.02742323,0.07583072,0.28425063,0.00000000,0.15291948,0.08756955
-4.69734867,0.73826042,0.02557923,0.07409136,0.26833632,0.00000000,0.14557597,0.08352493
-4.69134567,0.70749810,0.02379332,0.07269061,0.25332522,0.00000000,0.13866518,0.07980838
-4.68534267,0.68032856,0.02208802,0.07170842,0.23947359,0.00000000,0.13235363,0.07648854
-4.67933967,0.65739204,0.02048391,0.07121616,0.22701748,0.00000000,0.12679229,0.07362729
-4.67333667,0.63924319,0.01899895,0.07127441,0.21616485,0.00000000,0.12211230,0.07127738
-4.66733367,0.62633300,0.01764790,0.07193123,0.20708884,0.00000000,0.11842139,0.06948047
-4.66133067,0.61899441,0.01644196,0.07322062,0.19992238,0.00000000,0.11580115,0.06826560
-4.65532766,0.61743188,0.01538847,0.07516148,0.19475422,0.00000000,0.11430494,0.06764811
-4.64932466,0.62171496,0.01449086,0.07775702,0.19162642,0.00000000,0.11395683,0.06762910
-4.64332166,0.63177597,0.01374860,0.08099447,0.19053326,0.00000000,0.11475116,0.06819533
-4.63731866,0.64741161,0.01315742,0.08484541,0.19142150,0.00000000,0.11665310,0.06931960
-4.63131566,0.66828829,0.01270956,0.08926632,0.19419198,0.00000000,0.11959981,0.07096154
-4.62531266,0.69395104,0.01239411,0.09419973,0.19870239,0.00000000,0.12350244,0.07306877
-4.61930965,0.72383557,0.01219748,0.09957563,0.20477116,0.00000000,0.12824876,0.07557848
-4.61330665,0.75728323,0.01210390,0.10531326,0.21218230,0.00000000,0.13370634,0.07841918
-4.60730365,0.79355832,0.01209592,0.11132322,0.22069110,0.00000000,0.13972628,0.08151277
-4.60130065,0.83186736,0.01215502,0.11750977,0.23003051,0.00000000,0.14614734,0.08477672
-4.59529765,0.87137970,0.01226217,0.12377337,0.23991807,0.00000000,0.15280033,0.08812635
-4.58929465,0.91124895,0.01239835,0.13001323,0.25006317,0.00000000,0.15951273,0.09147712
-4.58329165,0.95063453,0.01254512,0.13612990,0.26017447,0.00000000,0.16611328,0.09474687
-4.57728864,0.98872263,0.01268510,0.14202775,0.26996733,0.00000000,0.17243653,0.09785794
-4.57128564,1.02474602,0.01280238,0.14761730,0.27917091,0.00000000,0.17832709,0.10073903
-4.56528264,1.05800188,0.01288294,0.15281721,0.28753482,0.00000000,0.18364353,0.10332690
-4.55927964,1.08786719,0.01291491,0.15755602,0.29483511,0.00000000,0.18826175,0.10556760
-4.55327664,1.11381106,0.01288880,0.16177333,0.30087933,0.00000000,0.19207769,0.10741748
-4.54727364,1.13540360,0.01279766,0.16542069,0.30551054,0.00000000,0.19500936,0.10884374
-4.54127064,1.15232116,0.01263710,0.16846189,0.30861018,0.00000000,0.19699803,0.10982457
-4.53526763,1.16434767,0.01240527,0.17087281,0.31009961,0.00000000,0.19800867,0.11034893
-4.52926463,1.17137246,0.01210274,0.17264087,0.30994032,0.00000000,0.19802951,0.11041592
-4.52326163,1.17338454,0.01173237,0.17376403,0.30813298,0.00000000,0.19707091,0.11003390
-4.51725863,1.17046395,0.01129899,0.17424954,0.30471514,0.00000000,0.19516353,0.10921932
-4.51125563,1.16277083,0.01080919,0.17411245,0.29975793,0.00000000,0.19235592,0.10799529
-4.50525263,1.15053273,0.01027093,0.17337403,0.29336190,0.00000000,0.18871171,0.10639017
-4.49924962,1.13403106,0.00969325,0.17206013,0.28565213,0.00000000,0.18430657,0.10443607
-4.49324662,1.11358741,0.00908592,0.17019979,0.27677300,0.00000000,0.17922498,0.10216735
-4.48724362,1.08955045,0.00845906,0.16782386,0.26688272,0.00000000,0.17355715,0.09961939
-4.48124062,1.06228415,0.00782290,0.16496402,0.25614795,0.00000000,0.16739605,0.09682738
-4.47523762,1.03215775,0.00718748,0.16165210,0.24473882,0.00000000,0.16083489,0.09382548
-4.46923462,0.99953786,0.00656241,0.15791969,0.23282432,0.00000000,0.15396491,0.09064616
-4.46323162,0.96478301,0.00595675,0.15379814,0.22056848,0.00000000,0.14687375,0.08731983
-4.45722861,0.92824051,0.00537884,0.14931889,0.20812729,0.00000000,0.13964433,0.08387475
-4.45122561,0.89024566,0.00483631,0.14451397,0.19564643,0.00000000,0.13235431,0.08033712
-4.44522261,0.85112290,0.00433605,0.13941686,0.18325993,0.00000000,0.12507600,0.07673144
-4.43921961,0.81118856,0.00388431,0.13406326,0.17108959,0.00000000,0.11787685,0.07308095
-4.43321661,0.77075480,0.00348677,0.12849212,0.15924519,0.00000000,0.11082022,0.06940818
-4.42721361,0.73013420,0.00314873,0.12274639,0.14782534,0.00000000,0.10396659,0.06573557
-4.42121061,0.68964441,0.00287526,0.11687386,0.13691885,0.00000000,0.09737487,0.06208602
-4.41520760,0.64961266,0.00267142,0.11092763,0.12660651,0.00000000,0.09110397,0.05848343
-4.40920460,0.61037941,0.00254245,0.10496648,0.11696306,0.00000000,0.08521429,0.05495306
-4.40320160,0.57230112,0.00249395,0.09905491,0.10805927,0.00000000,0.07976925,0.05152189
-4.39719860,0.53575169,0.00253209,0.09326292,0.09996401,0.00000000,0.07483663,0.04821865
-4.39119560,0.50112254,0.00266365,0.08766551,0.09274613,0.00000000,0.07048972,0.04507386
-4.38519260,0.46882126,0.00289622,0.08234189,0.08647604,0.00000000,0.06680824,0.04211964
-4.37918959,0.43926879,0.00323810,0.07737455,0.08122694,0.00000000,0.06387886,0.03938932
-4.37318659,0.41289525,0.00369835,0.07284802,0.07707561,0.00000000,0.06179538,0.03691703
-4.36718359,0.39013440,0.00428659,0.06884755,0.07410264,0.00000000,0.06065847,0.03473710
-4.36118059,0.37141694,0.00501281,0.06545754,0.07239214,0.00000000,0.06057493,0.03288336
-4.35517759,0.35716269,0.00588707,0.06275997,0.07203080,0.00000000,0.06165639,0.03138840
-4.34917459,0.34777180,0.00691910,0.06083268,0.07310638,0.00000000,0.06401754,0.03028273
-4.34317159,0.34361506,0.00811786,0.05974761,0.07570547,0.00000000,0.06777363,0.02959395
-4.33716858,0.34502345,0.00949097,0.05956894,0.07991078,0.00000000,0.07303756,0.02934585
-4.33116558,0.35227714,0.01104418,0.06035126,0.08579775,0.00000000,0.07991622,0.02955753
-4.32516258,0.36559402,0.01278071,0.06213769,0.09343070,0.00000000,0.08850645,0.03024254
-4.31915958,0.38511810,0.01470066,0.06495802,0.10285863,0.00000000,0.09889038,0.03140801
-4.31315658,0.41090800,0.01680043,0.06882693,0.11411066,0.00000000,0.11113059,0.03305389
-4.30715358,0.44292601,0.01907215,0.07374233,0.12719144,0.00000000,0.12526490,0.03517227
