energy_ev,total_up,P_s_up,P_p_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
-5.60980490,6.45220457,0.02313629,0.34787628,2.48828952,4.02631321,2.01834084,0.00000000
-5.60380190,6.26748219,0.02171712,0.32897932,2.39380328,3.92576588,1.94870926,0.00000000
-5.59779890,6.07035886,0.02029101,0.30970511,2.29373012,3.81838166,1.87408090,0.00000000
-5.59179590,5.86415479,0.01887437,0.29031406,2.18954546,3.70610840,1.79561644,0.00000000
-5.58579290,5.65218079,0.01748211,0.27105076,2.08271584,3.59088798,1.71447965,0.00000000
-5.57978989,5.43767414,0.01612742,0.25213920,1.97466934,3.47461981,1.63181325,0.00000000
-5.57378689,5.22374168,0.01482173,0.23377900,1.86676950,3.35912835,1.54871750,0.00000000
-5.56778389,5.01331049,0.01357466,0.21614283,1.76029317,3.24613456,1.46623184,0.00000000
-5.56178089,4.80908612,0.01239403,0.19937492,1.65641253,3.13723113,1.38531976,0.00000000
-5.55577789,4.61351820,0.01128597,0.18359057,1.55618150,3.03386113,1.30685687,0.00000000
-5.54977489,4.42877273,0.01025504,0.16887666,1.46052636,2.93729994,1.23162213,0.00000000
-5.54377189,4.25671080,0.00930433,0.15529287,1.37024055,2.84863998,1.16029202,0.00000000
-5.53776888,4.09887309,0.00843567,0.14287366,1.28598320,2.76877821,1.09343736,0.00000000
-5.53176588,3.95646989,0.00764983,0.13163060,1.20828120,2.69840633,1.03152256,0.00000000
-5.52576288,3.83037641,0.00694665,0.12155517,1.13753428,2.63800376,0.97490703,0.00000000
-5.51975988,3.72113323,0.00632528,0.11262170,1.07402268,2.58783370,0.92384832,0.00000000
-5.51375688,3.62895199,0.00578435,0.10479041,1.01791703,2.54794254,0.87850703,0.00000000
-5.50775388,3.55372655,0.00532211,0.09801037,0.96928975,2.51816304,0.83895295,0.00000000
-5.50175088,3.49504953,0.00493661,0.09222241,0.92812780,2.49812167,0.80517257,0.00000000
-5.49574787,3.45223450,0.00462582,0.08736182,0.89434595,2.48725040,0.77707752,0.00000000
-5.48974487,3.42434374,0.00438773,0.08336076,0.86780041,2.48480302,0.75451399,0.00000000
-5.48374187,3.41022120,0.00422043,0.08015051,0.84830211,2.48987615,0.73727282,0.00000000
-5.47773887,3.40853029,0.00412219,0.07766330,0.83562928,2.50143451,0.72510021,0.00000000
-5.47173587,3.41779572,0.00409148,0.07583400,0.82953893,2.51834005,0.71770878,0.00000000
-5.46573287,3.43644824,0.00412695,0.07460131,0.82977668,2.53938421,0.71478874,0.00000000
-5.45972986,3.46287124,0.00422747,0.07390885,0.83608466,2.56332240,0.71601901,0.00000000
-5.45372686,3.49544753,0.00439204,0.07370582,0.84820730,2.58890957,0.72107793,0.00000000
-5.44772386,3.53260500,0.00461973,0.07394742,0.86589451,2.61493563,0.72965320,0.00000000
-5.44172086,3.57285943,0.00490960,0.07459504,0.88890251,2.64025960,0.74145105,0.00000000
-5.43571786,3.61485313,0.00526060,0.07561614,0.91699206,2.66384116,0.75620398,0.00000000
-5.42971486,3.65738812,0.00567141,0.07698391,0.94992442,2.68476863,0.77367723,0.00000000
-5.42371186,3.69945268,0.00614037,0.07867678,0.98745539,2.70228232,0.79367359,0.00000000
-5.41770885,3.74024086,0.00666526,0.08067769,1.02932775,2.71579260,0.81603648,0.00000000
-5.41170585,3.77916439,0.00724322,0.08297329,1.07526287,2.72489236,0.84065139,0.00000000
-5.40570285,3.81585701,0.00787060,0.08555299,1.12495212,2.72936343,0.86744569,0.00000000
-5.39969985,3.85017184,0.00854282,0.08840798,1.17804874,2.72917729,0.89638686,0.00000000
-5.39369685,3.88217212,0.00925433,0.09153032,1.23416117,2.72449011,0.92747945,0.00000000
-5.38769385,3.91211642,0.00999847,0.09491193,1.29284840,2.71563292,0.96076098,0.00000000
-5.38169085,3.94043932,0.01076754,0.09854387,1.35361794,2.70309733,0.99629689,0.00000000
-5.37568784,3.96772853,0.01155272,0.10241553,1.41592711,2.68751759,1.03417498,0.00000000
-5.36968484,3.99469964,0.01234423,0.10651417,1.47918766,2.66964983,1.07449934,0.00000000
-5.36368184,4.02216921,0.01313140,0.11082448,1.54277402,2.65034918,1.11738404,0.00000000
-5.35767884,4.05102721,0.01390283,0.11532846,1.60603481,2.63054547,1.16294666,0.00000000
-5.35167584,4.08220916,0.01464665,0.12000533,1.66830712,2.61121813,1.21130162,0.00000000
-5.34567284,4.11666839,0.01535075,0.12483171,1.72893311,2.59337088,1.26255334,0.00000000
-5.33966983,4.15534865,0.01600311,0.12978186,1.78727772,2.57800650,1.31678916,0.00000000
-5.33366683,4.19915711,0.01659209,0.13482806,1.84274669,2.56610223,1.37407190,0.00000000
-5.32766383,4.24893765,0.01710674,0.13994094,1.89480365,2.55858593,1.43443199,0.00000000
-5.32166083,4.30544465,0.01753722,0.14508996,1.94298532,2.55631350,1.49785921,0.00000000
-5.31565783,4.36931724,0.01787501,0.15024375,1.98691374,2.56004764,1.56429401,0.00000000
-5.30965483,4.44105443,0.01811324,0.15537042,2.02630472,2.57043852,1.63361859,0.00000000
-5.30365183,4.52099143,0.01824694,0.16043781,2.06097197,2.58800663,1.70564804,0.00000000
-5.29764882,4.60927810,0.01827319,0.16541360,2.09082667,2.61312828,1.78012191,0.00000000
-5.29164582,4.70586033,0.01819127,0.17026543,2.11587234,2.64602438,1.85669665,0.00000000
-5.28564282,4.81046540,0.01800265,0.17496081,2.13619563,2.68675289,1.93493967,0.00000000
-5.27963982,4.92259272,0.01771104,0.17946711,2.15195337,2.73520549,2.01432550,0.00000000
-5.27363682,5.04151087,0.01732223,0.18375146,2.16335703,2.79110896,2.09423479,0.00000000
-5.26763382,5.16626221,0.01684395,0.18778072,2.17065557,2.85403156,2.17395677,0.00000000
-5.26163082,5.29567578,0.01628562,0.19152148,2.17411778,2.92339456,2.25269551,0.00000000
-5.25562781,5.42838896,0.01565812,0.19494018,2.17401543,2.99848878,2.32958049,0.00000000
-5.24962481,5.56287791,0.01497343,0.19800336,2.17060826,3.07849600,2.40368146,0.00000000
-5.24362181,5.69749635,0.01424429,0.20067801,2.16413170,3.16251444,2.47402749,0.00000000
-5.23761881,5.83052151,0.01348390,0.20293213,2.15478812,3.24958770,2.53962974,0.00000000
-5.23161581,5.96020583,0.01270550,0.20473538,2.14274198,3.33873580,2.59950738,0.00000000
-5.22561281,6.08483239,0.01192210,0.20605982,2.12811896,3.42898743,2.65271565,0.00000000
-5.21960980,6.20277161,0.01114616,0.20688077,2.11100892,3.51941167,2.69837496,0.00000000
-5.21360680,6.31253668,0.01038927,0.20717772,2.09147227,3.60914800,2.73569975,0.00000000
-5.20760380,6.41283508,0.00966201,0.20693509,2.06954880,3.69743315,2.76402581,0.00000000
-5.20160080,6.50261360,0.00897370,0.20614308,2.04526839,3.78362352,2.78283465,0.00000000
-5.19559780,6.58109449,0.00833229,0.20479827,2.01866239,3.86721208,2.79177380,0.00000000
-5.18959480,6.64780092,0.00774427,0.20290412,1.98977473,3.94783915,2.79067180,0.00000000
-5.18359180,6.70257041,0.00721463,0.20047122,1.95867180,4.02529639,2.77954716,0.00000000
-5.17758879,6.74555548,0.00674688,0.19751730,1.92545038,4.09952406,2.75861077,0.00000000
-5.17158579,6.77721149,0.00634302,0.19406704,1.89024274,4.17060185,2.72826142,0.00000000
-5.16558279,6.79827237,0.00600368,0.19015163,1.85321888,4.23873375,2.68907470,0.00000000
-5.15957979,6.80971554,0.00572817,0.18580805,1.81458539,4.30422804,2.64178569,0.00000000
-5.15357679,6.81271790,0.00551460,0.18107825,1.77458132,4.36747357,2.58726623,0.00000000
-5.14757379,6.80860528,0.00535999,0.17600813,1.73347127,4.42891359,2.52649783,0.00000000
-5.14157079,6.79879788,0.00526041,0.17064639,1.69153624,4.48901873,2.46054157,0.00000000
-5.13556778,6.78475460,0.00521113,0.16504341,1.64906298,4.54826046,2.39050620,0.00000000
-5.12956478,6.76791901,0.00520673,0.15925009,1.60633261,4.60708646,2.31751609,0.00000000
-5.12356178,6.74966942,0.00524126,0.15331676,1.56360937,4.66589912,2.24268027,0.00000000
-5.11755878,6.73127540,0.00530835,0.14729217,1.52113018,4.72503807,2.16706401,0.00000000
-5.11155578,6.71386246,0.00540140,0.14122272,1.47909595,4.78476746,2.09166396,0.00000000
-5.10555278,6.69838615,0.00551366,0.13515172,1.43766495,4.84526823,2.01738774,0.00000000
-5.09954977,6.68561601,0.00563836,0.12911897,1.39694894,4.90663553,1.94503867,0.00000000
-5.09354677,6.67612958,0.00576887,0.12316046,1.35701206,4.96888079,1.87530583,0.00000000
-5.08754377,6.67031568,0.00589877,0.11730831,1.31787268,5.03193780,1.80875951,0.00000000
-5.08154077,6.66838570,0.00602202,0.11159083,1.27950797,5.09567201,1.74585181,0.00000000
-5.07553777,6.67039159,0.00613299,0.10603277,1.24186087,5.15989191,1.68692164,0.00000000
-5.06953477,6.67624822,0.00622662,0.10065565,1.20484897,5.22436121,1.63220359,0.00000000
-5.06353177,6.68575835,0.00629846,0.09547817,1.16837473,5.28881084,1.58183953,0.00000000
-5.05752876,6.69863792,0.00634476,0.09051666,1.13233629,5.35294949,1.53589213,0.00000000
-5.05152576,6.71453972,0.00636254,0.08578553,1.09663833,5.41647183,1.49435900,0.00000000
-5.04552276,6.73307383,0.00634959,0.08129764,1.06120205,5.47906377,1.45718677,0.00000000
-5.03951976,6.75382350,0.00630453,0.07706463,1.02597394,5.54040443,1.42428400,0.00000000
-5.03351676,6.77635575,0.00622678,0.07309713,0.99093261,5.60016475,1.39553233,0.00000000
-5.02751376,6.80022656,0.00611657,0.06940489,0.95609338,5.65800322,1.37079535,0.00000000
-5.02151076,6.82498090,0.00597489,0.06599680,0.92151043,5.71355944,1.34992487,0.00000000
-5.01550775,6.85014870,0.00580342,0.06288075,0.88727629,5.76644659,1.33276467,0.00000000
-5.00950475,6.87523795,0.00560448,0.06006346,0.85351894,5.81624398,1.31915182,0.00000000
-5.00350175,6.89972683,0.00538093,0.05755023,0.82039665,5.86249133,1.30891595,0.00000000
-4.99749875,6.92305662,0.00513608,0.05534461,0.78809088,5.90468587,1.30187711,0.00000000
-4.99149575,6.94462737,0.00487356,0.05344813,0.75679792,5.94228384,1.29784282,0.00000000
-4.98549275,6.96379810,0.00459722,0.05186003,0.72671951,5.97470721,1.29660493,0.00000000
-4.97948974,6.97989276,0.00431104,0.05057697,0.69805336,6.00135641,1.29793709,0.00000000
-4.97348674,6.99221299,0.00401897,0.04959294,0.67098386,6.02162917,1.30159327,0.00000000
-4.96748374,7.00005788,0.00372488,0.04889922,0.64567372,6.03494510,1.30730796,0.00000000
-4.96148074,7.00275027,0.00343245,0.04848436,0.62225690,6.04077516,1.31479811,0.00000000
-4.95547774,6.99966842,0.00314507,0.04833445,0.60083324,6.03867447,1.32376720,0.00000000
-4.94947474,6.99028144,0.00286582,0.04843332,0.58146504,6.02831660,1.33391096,0.00000000
-4.94347174,6.97418591,0.00259743,0.04876292,0.56417572,6.00952697,1.34492480,0.00000000
-4.93746873,6.95114116,0.00234220,0.04930374,0.54895049,5.98231283,1.35651218,0.00000000
-4.93146573,6.92110018,0.00210206,0.05003525,0.53573901,5.94688741,1.36839351,0.00000000
-4.92546273,6.88423341,0.00187857,0.05093636,0.52445970,5.90368569,1.38031484,0.00000000
-4.91945973,6.84094278,0.00167292,0.05198585,0.51500545,5.85336983,1.39205566,0.00000000
-4.91345673,6.79186400,0.00148603,0.05316271,0.50725033,5.79682288,1.40343528,0.00000000
-4.90745373,6.73785576,0.00131856,0.05444646,0.50105694,5.73512973,1.41431712,0.00000000
-4.90145073,6.67997541,0.00117100,0.05581731,0.49628392,5.66954561,1.42461075,0.00000000
-4.89544772,6.61944161,0.00104378,0.05725626,0.49279342,5.60145275,1.43427145,0.00000000
-4.88944472,6.55758559,0.00093730,0.05874509,0.49045806,5.53230707,1.44329734,0.00000000
-4.88344172,6.49579319,0.00085206,0.06026630,0.48916730,5.46357722,1.45172437,0.00000000
-4.87743872,6.43544116,0.00078873,0.06180292,0.48883290,5.39667937,1.45961978,0.00000000
-4.87143572,6.37783146,0.00074826,0.06333840,0.48939359,5.33291101,1.46707439,0.00000000
-4.86543272,6.32412760,0.00073191,0.06485640,0.49081877,5.27338789,1.47419478,0.00000000
-4.85942971,6.27529738,0.00074141,0.06634072,0.49311138,5.21898783,1.48109578,0.00000000
-4.85342671,6.23206589,0.00077892,0.06777524,0.49630995,5.17030503,1.48789435,0.00000000
-4.84742371,6.19488227,0.00084719,0.06914399,0.50048998,5.12761794,1.49470511,0.00000000
-4.84142071,6.16390268,0.00094951,0.07043137,0.50576469,5.09087316,1.50163827,0.00000000
-4.83541771,6.13899131,0.00108976,0.07162245,0.51228514,5.05968681,1.50879999,0.00000000
-4.82941471,6.11973958,0.00127245,0.07270342,0.52023978,5.03336391,1.51629526,0.00000000
-4.82341171,6.10550302,0.00150261,0.07366213,0.52985321,5.01093517,1.52423299,0.00000000
-4.81740870,6.09545371,0.00178580,0.07448874,0.54138430,4.99120965,1.53273277,0.00000000
-4.81140570,6.08864523,0.00212800,0.07517632,0.55512305,4.97284069,1.54193257,0.00000000
-4.80540270,6.08408633,0.00253548,0.07572152,0.57138645,4.95440174,1.55199651,0.00000000
-4.79939970,6.08081846,0.00301470,0.07612504,0.59051269,4.93446806,1.56312172,0.00000000
-4.79339670,6.07799259,0.00357207,0.07639210,0.61285379,4.91170007,1.57554321,0.00000000
-4.78739370,6.07494006,0.00421379,0.07653262,0.63876630,4.88492359,1.58953600,0.00000000
-4.78139070,6.07123299,0.00494555,0.07656118,0.66860017,4.85320286,1.60541359,0.00000000
-4.77538769,6.06673014,0.00577235,0.07649680,0.70268568,4.81590217,1.62352242,0.00000000
-4.76938469,6.06160509,0.00669814,0.07636238,0.74131868,4.77273283,1.64423193,0.00000000
-4.76338169,6.05635456,0.00772560,0.07618387,0.78474452,4.72378289,1.66792046,0.00000000
-4.75737869,6.05178599,0.00885583,0.07598924,0.83314112,4.66952789,1.69495733,0.00000000
-4.75137569,6.04898478,0.01008807,0.07580723,0.88660182,4.61082207,1.72568192,0.00000000
-4.74537269,6.04926251,0.01141950,0.07566598,0.94511894,4.54887035,1.76038076,0.00000000
-4.73936968,6.05408911,0.01284500,0.07559155,1.00856870,4.48518240,1.79926387,0.00000000
-4.73336668,6.06501225,0.01435703,0.07560647,1.07669865,4.42151101,1.84244188,0.00000000
-4.72736368,6.08356845,0.01594557,0.07572844,1.14911845,4.35977767,1.88990521,0.00000000
-4.72136068,6.11119054,0.01759805,0.07596910,1.22529483,4.30198891,1.94150697,0.00000000
-4.71535768,6.14911648,0.01929951,0.07633315,1.30455151,4.25014723,1.99695059,0.00000000
-4.70935468,6.19830429,0.02103270,0.07681774,1.38607473,4.20616072,2.05578357,0.00000000
-4.70335168,6.25935758,0.02277839,0.07741224,1.46892446,4.17175541,2.11739784,0.00000000
-4.69734867,6.33246558,0.02451567,0.07809841,1.55205174,4.14839416,2.18103732,0.00000000
-4.69134567,6.41736080,0.02622242,0.07885097,1.63432150,4.13720568,2.24581278,0.00000000
-4.68534267,6.51329666,0.02787579,0.07963857,1.71454068,4.13892660,2.31072344,0.00000000
-4.67933967,6.61904621,0.02945274,0.08042510,1.79149065,4.15385911,2.37468494,0.00000000
-4.67333667,6.73292250,0.03093067,0.08117129,1.86396290,4.18184581,2.43656241,0.00000000
-4.66733367,6.85281974,0.03228799,0.08183656,1.93079681,4.22226284,2.49520744,0.00000000
-4.66133067,6.97627384,0.03350480,0.08238102,1.99091786,4.27403166,2.54949745,0.00000000
-4.65532766,7.10053987,0.03456342,0.08276745,2.04337503,4.33564886,2.59837591,0.00000000
-4.64932466,7.22268348,0.03544896,0.08296328,2.08737558,4.40523296,2.64089155,0.00000000
-4.64332166,7.33968250,0.03614981,0.08294241,2.12231595,4.48058641,2.67623514,0.00000000
-4.63731866,7.44853483,0.03665799,0.08268678,2.14780726,4.55927017,2.70377219,0.00000000
-4.63131566,7.54636813,0.03696948,0.08218763,2.16369434,4.63868814,2.72307017,0.00000000
-4.62531266,7.63054701,0.03708435,0.08144636,2.17006732,4.71617801,2.73391920,0.00000000
-4.61930965,7.69877322,0.03700682,0.08047502,2.16726517,4.78910475,2.73634521,0.00000000
-4.61330665,7.74917459,0.03674521,0.07929626,2.15587079,4.85495321,2.73061504,0.00000000
-4.60730365,7.78037901,0.03631164,0.07794292,2.13669774,4.91141576,2.71723305,0.00000000
-4.60130065,7.79156994,0.03572180,0.07645708,2.11076878,4.95647142,2.69692928,0.00000000
-4.59529765,7.78252079,0.03499440,0.07488883,2.07928693,4.98845320,2.67063942,0.00000000
-4.58929465,7.75360627,0.03415071,0.07329453,2.04359983,5.00610065,2.63947706,0.00000000
-4.58329165,7.70578967,0.03321385,0.07173492,2.00515861,5.00859546,2.60469911,0.00000000
-4.57728864,7.64058598,0.03220819,0.07027288,1.96547255,4.99557863,2.56766541,0.00000000
-4.57128564,7.56000188,0.03115855,0.06897119,1.92606092,4.96714844,2.52979370,0.00000000
-4.56528264,7.46645467,0.03008950,0.06789013,1.88840376,4.92383961,2.49251160,0.00000000
-4.55927964,7.36267303,0.02902463,0.06708520,1.85389314,4.86658463,2.45720688,0.00000000
-4.55327664,7.25158380,0.02798586,0.06660487,1.82378649,4.79665942,2.42517803,0.00000000
-4.54727364,7.13618931,0.02699284,0.06648868,1.79916382,4.71561587,2.39758665,0.00000000
-4.54127064,7.01944056,0.02606237,0.06676548,1.78089011,4.62520491,2.37541350,0.00000000
-4.53526763,6.90411204,0.02520798,0.06745207,1.76958447,4.52729379,2.35941988,0.00000000
-4.52926463,6.79268368,0.02443963,0.06855228,1.76559702,4.42378163,2.35011587,0.00000000
-4.52326163,6.68723549,0.02376349,0.07005644,1.76899471,4.31651754,2.34773683,0.00000000
-4.51725863,6.58935984,0.02318188,0.07194126,1.77955648,4.20722504,2.35222925,0.00000000
-4.51125563,6.50009542,0.02269336,0.07417026,1.79677825,4.09743627,2.36324676,0.00000000
-4.50525263,6.41988625,0.02229293,0.07669461,1.81988771,3.98843902,2.38015658,0.00000000
-4.49924962,6.34856734,0.02197235,0.07945442,1.84786849,3.88123850,2.40205665,0.00000000
-4.49324662,6.28537802,0.02172057,0.08238036,1.87949306,3.77653524,2.42780282,0.00000000
-4.48724362,6.22900178,0.02152427,0.08539571,1.91336314,3.67471941,2.45604526,0.00000000
-4.48124062,6.17763097,0.02136842,0.08841858,1.94795634,3.57588107,2.48527291,0.00000000
-4.47523762,6.12905276,0.02123696,0.09136438,1.98167722,3.47983495,2.51386428,0.00000000
-4.46923462,6.08075229,0.02111339,0.09414834,2.01291100,3.38615772,2.54014259,0.00000000
-4.46323162,6.03002780,0.02098143,0.09668809,2.04007773,3.29423504,2.56243325,0.00000000
-4.45722861,5.97411233,0.02082566,0.09890609,2.06168495,3.20331550,2.57912124,0.00000000
-4.45122561,5.91029598,0.02063200,0.10073195,2.07637683,3.11256812,2.58870624,0.00000000
-4.44522261,5.83604340,0.02038826,0.10210447,2.08297779,3.02114021,2.58985323,0.00000000
-4.43921961,5.74910099,0.02008444,0.10297332,2.08052913,2.92821269,2.58143668,0.00000000
-4.43321661,5.64758952,0.01971306,0.10330043,2.06831723,2.83305007,2.56257655,0.00000000
-4.42721361,5.53007841,0.01926931,0.10306085,2.04589247,2.73504292,2.53266503,0.00000000
-4.42121061,5.39563913,0.01875109,0.10224327,2.01307834,2.63374130,2.49138287,0.00000000
-4.41520760,5.24387623,0.01815897,0.10085002,1.96997069,2.52887800,2.43870529,0.00000000
-4.40920460,5.07493591,0.01749604,0.09889671,1.91692750,2.42038130,2.37489737,0.00000000
-4.40320160,4.88949275,0.01676766,0.09641144,1.85455004,2.30837736,2.30049962,0.00000000
-4.39719860,4.68871663,0.01598120,0.09343369,1.78365654,2.19318317,2.21630470,0.00000000
-4.39119560,4.47422247,0.01514563,0.09001294,1.70524975,2.07529095,2.12332666,0.00000000
-4.38519260,4.24800615,0.01427116,0.08620706,1.62048027,1.95534581,2.02276447,0.00000000
-4.37918959,4.01237046,0.01336887,0.08208064,1.53060716,1.83411824,1.91596143,0.00000000
-4.37318659,3.76984499,0.01245026,0.07770323,1.43695781,1.71247327,1.80436252,0.00000000
-4.36718359,3.52310398,0.01152694,0.07314764,1.34088872,1.59133829,1.68947158,0.00000000
-4.36118059,3.27488592,0.01061024,0.06848831,1.24374876,1.47167107,1.57280986,0.00000000
-4.35517759,3.02791816,0.00971098,0.06379995,1.14684614,1.35442960,1.45587785,0.00000000
-4.34917459,2.78484947,0.00883921,0.05915627,1.05142039,1.24054509,1.34012130,0.00000000
-4.34317159,2.54819261,0.00800404,0.05462904,0.95861977,1.13089889,1.22690279,0.00000000
-4.33716858,2.32027852,0.00721351,0.05028745,0.86948480,1.02630432,1.11747926,0.00000000
-4.33116558,2.10322273,0.00647458,0.04619766,0.78493783,0.92749336,1.01298588,0.00000000
-4.32516258,1.89890428,0.00579312,0.04242270,0.70577849,0.83510858,0.91442635,0.00000000
-4.31915958,1.70895637,0.00517391,0.03902254,0.63268460,0.74969972,0.82266920,0.00000000
-4.31315658,1.53476776,0.00462077,0.03605436,0.56621769,0.67172475,0.73844948,0.00000000
-4.30715358,1.37749336,0.00413667,0.03357304,0.50683243,0.60155449,0.66237510,0.00000000
