energy_ev,total_up,Bi_p_up,Bi_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-5.75387694,0.68014947,0.11217801,0.00127657,0.03259927,0.27383663,0.25098112,0.06876213
-5.74787394,0.67104490,0.12834151,0.00130982,0.03234904,0.25278952,0.25579937,0.06236310
-5.74187094,0.67255728,0.14618770,0.00136095,0.03253474,0.23623959,0.26421591,0.05698535
-5.73586793,0.68453038,0.16567909,0.00142928,0.03314014,0.22417559,0.27615973,0.05261600
-5.72986493,0.70665941,0.18674201,0.00151378,0.03414127,0.21653884,0.29149434,0.04922846
-5.72386193,0.73849676,0.20926327,0.00161316,0.03550690,0.21322943,0.31001894,0.04678434
-5.71785893,0.77945920,0.23308783,0.00172578,0.03719910,0.21411204,0.33147069,0.04523529
-5.71185593,0.82883647,0.25801771,0.00184976,0.03917398,0.21902121,0.35552811,0.04452480
-5.70585293,0.88580143,0.28381233,0.00198298,0.04138255,0.22776601,0.38181586,0.04458980
-5.69984992,0.94942194,0.31019040,0.00212309,0.04377171,0.24013410,0.40991068,0.04536214
-5.69384692,1.01867459,0.33683345,0.00226759,0.04628535,0.25589519,0.43934875,0.04676988
-5.68784392,1.09246055,0.36339099,0.00241382,0.04886558,0.27480409,0.46963435,0.04873842
-5.68184092,1.16962338,0.38948721,0.00255910,0.05145404,0.29660343,0.50024964,0.05119152
-5.67583792,1.24896900,0.41472920,0.00270072,0.05399320,0.32102634,0.53066553,0.05405217
-5.66983492,1.32928732,0.43871627,0.00283601,0.05642775,0.34779898,0.56035339,0.05724343
-5.66383192,1.40937533,0.46105023,0.00296243,0.05870596,0.37664334,0.58879709,0.06068924
-5.65782891,1.48806110,0.48134617,0.00307761,0.06078087,0.40728013,0.61550534,0.06431509
-5.65182591,1.56422791,0.49924342,0.00317941,0.06261151,0.43943190,0.64002353,0.06804887
-5.64582291,1.63683775,0.51441612,0.00326599,0.06416385,0.47282626,0.66194499,0.07182154
-5.63981991,1.70495329,0.52658316,0.00333582,0.06541154,0.50719915,0.68092088,0.07556794
-5.63381691,1.76775734,0.53551684,0.00338776,0.06633649,0.54229788,0.69666857,0.07922747
-5.62781391,1.82456895,0.54105007,0.00342104,0.06692909,0.57788384,0.70897793,0.08274479
-5.62181091,1.87485529,0.54308162,0.00343530,0.06718823,0.61373453,0.71771541,0.08607050
-5.61580790,1.91823862,0.54157931,0.00343058,0.06712089,0.64964475,0.72282546,0.08916158
-5.60980490,1.95449792,0.53658093,0.00340730,0.06674164,0.68542671,0.72432954,0.09198183
-5.60380190,1.98356492,0.52819288,0.00336626,0.06607171,0.72090893,0.72232239,0.09450209
-5.59779890,2.00551465,0.51658651,0.00330857,0.06513794,0.75593380,0.71696595,0.09670029
-5.59179590,2.02055075,0.50199245,0.00323561,0.06397155,0.79035395,0.70848119,0.09856130
-5.58579290,2.02898628,0.48469312,0.00314902,0.06260675,0.82402744,0.69713806,0.10007655
-5.57978989,2.03122090,0.46501373,0.00305056,0.06107935,0.85681206,0.68324420,0.10124352
-5.57378689,2.02771555,0.44331220,0.00294215,0.05942534,0.88855918,0.66713289,0.10206502
-5.56778389,2.01896592,0.41996845,0.00282571,0.05767960,0.91910744,0.64915069,0.10254834
-5.56178089,2.00547610,0.39537347,0.00270319,0.05587471,0.94827698,0.62964548,0.10270429
-5.55577789,1.98773377,0.36991857,0.00257644,0.05403994,0.97586459,0.60895529,0.10254625
-5.54977489,1.96618835,0.34398532,0.00244722,0.05220053,1.00164041,0.58739850,0.10208920
-5.54377189,1.94123307,0.31793640,0.00231716,0.05037716,1.02534658,0.56526570,0.10134881
-5.53776888,1.91319206,0.29210782,0.00218768,0.04858575,1.04669832,0.54281350,0.10034068
-5.53176588,1.88231302,0.26680247,0.00206002,0.04683747,1.06538754,0.52026055,0.09907972
-5.52576288,1.84876571,0.24228539,0.00193522,0.04513913,1.08108920,0.49778565,0.09757976
-5.51975988,1.81264627,0.21878069,0.00181411,0.04349366,1.09347017,0.47552802,0.09585328
-5.51375688,1.77398691,0.19647001,0.00169732,0.04190091,1.10220045,0.45358949,0.09391153
-5.50775388,1.73277031,0.17549260,0.00158528,0.04035858,1.10696617,0.43203829,0.09176465
-5.50175088,1.68894759,0.15594672,0.00147828,0.03886320,1.10748372,0.41091419,0.08942218
-5.49574787,1.64245880,0.13789224,0.00137646,0.03741130,1.10351441,0.39023452,0.08689351
-5.48974487,1.59325457,0.12135417,0.00127985,0.03600048,1.09487873,0.37000071,0.08418865
-5.48374187,1.54131749,0.10632691,0.00118837,0.03463051,1.08146938,0.35020491,0.08131882
-5.47773887,1.48668209,0.09277896,0.00110192,0.03330433,1.06326241,0.33083633,0.07829724
-5.47173587,1.42945206,0.08065783,0.00102035,0.03202903,1.04032559,0.31188699,0.07513972
-5.46573287,1.36981406,0.06989503,0.00094349,0.03081656,1.01282369,0.29335660,0.07186520
-5.45972986,1.30804715,0.06041088,0.00087120,0.02968447,0.98102008,0.27525645,0.06849615
-5.45372686,1.24452763,0.05211904,0.00080338,0.02865637,0.94527467,0.25761206,0.06505882
-5.44772386,1.17972930,0.04493063,0.00073994,0.02776232,0.90603812,0.24046478,0.06158325
-5.44172086,1.11421900,0.03875793,0.00068087,0.02703902,0.86384272,0.22387224,0.05810314
-5.43571786,1.04864842,0.03351755,0.00062622,0.02652990,0.81929018,0.20790780,0.05465556
-5.42971486,0.98374232,0.02913311,0.00057611,0.02628508,0.77303714,0.19265919,0.05128048
-5.42371186,0.92028441,0.02553751,0.00053071,0.02636113,0.72577899,0.17822649,0.04802016
-5.41770885,0.85910150,0.02267469,0.00049028,0.02682086,0.67823276,0.16471969,0.04491849
-5.41170585,0.80104705,0.02050104,0.00045514,0.02773281,0.63111995,0.15225599,0.04202023
-5.40570285,0.74698471,0.01898656,0.00042570,0.02917075,0.58514985,0.14095704,0.03937028
-5.39969985,0.69777286,0.01811562,0.00040241,0.03121303,0.54100425,0.13094633,0.03701286
-5.39369685,0.65425051,0.01788763,0.00038582,0.03394175,0.49932381,0.12234672,0.03499083
-5.38769385,0.61722502,0.01831744,0.00037655,0.03744180,0.46069660,0.11527829,0.03334501
-5.38169085,0.58746187,0.01943565,0.00037527,0.04179979,0.42564911,0.10985655,0.03211354
-5.37568784,0.56567641,0.02128865,0.00038275,0.04710275,0.39463955,0.10619086,0.03133131
-5.36968484,0.55252736,0.02393860,0.00039983,0.05343662,0.36805365,0.10438319,0.03102955
-5.36368184,0.54861186,0.02746309,0.00042743,0.06088466,0.34620262,0.10452709,0.03123528
-5.35767884,0.55446140,0.03195461,0.00046652,0.06952552,0.32932284,0.10670665,0.03197102
-5.35167584,0.57053834,0.03751965,0.00051815,0.07943124,0.31757724,0.11099556,0.03325435
-5.34567284,0.59723220,0.04427733,0.00058344,0.09066502,0.31105764,0.11745603,0.03509762
-5.33966983,0.63485550,0.05235768,0.00066353,0.10327880,0.30978783,0.12613745,0.03750754
-5.33366683,0.68363843,0.06189918,0.00075959,0.11731080,0.31372695,0.13707486,0.04048489
-5.32766383,0.74372219,0.07304586,0.00087279,0.13278294,0.32277289,0.15028704,0.04402414
-5.32166083,0.81515075,0.08594355,0.00100426,0.14969822,0.33676545,0.16577433,0.04811307
-5.31565783,0.89786104,0.10073560,0.00115506,0.16803822,0.35548903,0.18351605,0.05273244
-5.30965483,0.99167177,0.11755783,0.00132613,0.18776060,0.37867496,0.20346775,0.05785562
-5.30365183,1.09627123,0.13653300,0.00151824,0.20879700,0.40600331,0.22555829,0.06344831
-5.29764882,1.21120469,0.15776469,0.00173195,0.23105106,0.43710438,0.24968687,0.06946828
-5.29164582,1.33586216,0.18133102,0.00196755,0.25439703,0.47156016,0.27572032,0.07586528
-5.28564282,1.46946737,0.20727815,0.00222501,0.27867880,0.50890578,0.30349065,0.08258098
-5.27963982,1.61106907,0.23561403,0.00250391,0.30370964,0.54863151,0.33279324,0.08954918
-5.27363682,1.75953568,0.26630268,0.00280342,0.32927266,0.59018535,0.36338577,0.09669612
-5.26763382,1.91355428,0.29925915,0.00312226,0.35512216,0.63297676,0.39498818,0.10394111
-5.26163082,2.07163510,0.33434577,0.00345867,0.38098588,0.67638154,0.42728384,0.11119734
-5.25562781,2.23212220,0.37136969,0.00381042,0.40656824,0.71974831,0.45992199,0.11837296
-5.24962481,2.39321107,0.41008231,0.00417478,0.43155459,0.76240647,0.49252173,0.12537248
-5.24362181,2.55297333,0.45018057,0.00454860,0.45561651,0.80367590,0.52467743,0.13209835
-5.23761881,2.70938873,0.49131042,0.00492831,0.47841796,0.84287816,0.55596559,0.13845283
-5.23161581,2.86038390,0.53307236,0.00531003,0.49962230,0.87934909,0.58595315,0.14434001
-5.22561281,3.00387699,0.57502922,0.00568961,0.51890000,0.91245250,0.61420685,0.14966800
-5.21960980,3.13782718,0.61671579,0.00606280,0.53593675,0.94159450,0.64030359,0.15435117
-5.21360680,3.26028733,0.65765008,0.00642528,0.55044181,0.96623810,0.66384126,0.15831241
-5.20760380,3.36945783,0.69734592,0.00677286,0.56215625,0.98591739,0.68444984,0.16148529
-5.20160080,3.46373971,0.73532632,0.00710160,0.57086082,1.00025086,0.70180212,0.16381602
-5.19559780,3.54178454,0.77113697,0.00740789,0.57638305,1.00895310,0.71562379,0.16526521
-5.18959480,3.60253912,0.80435957,0.00768864,0.57860331,1.01184450,0.72570232,0.16580922
-5.18359180,3.64528256,0.83462402,0.00794135,0.57745961,1.00885830,0.73189431,0.16544110
-5.17758879,3.66965421,0.86161936,0.00816422,0.57295071,1.00004469,0.73413085,0.16417112
-5.17158579,3.67567072,0.88510258,0.00835622,0.56513759,0.98557163,0.73242077,0.16202673
-5.16558279,3.66373136,0.90490522,0.00851713,0.55414299,0.96572223,0.72685150,0.15905199
-5.15957979,3.63461124,0.92093733,0.00864758,0.54014908,0.94088875,0.71758754,0.15530655
-5.15357679,3.58944229,0.93318882,0.00874901,0.52339325,0.91156336,0.70486653,0.15086408
-5.14757379,3.52968304,0.94172806,0.00882365,0.50416233,0.87832605,0.68899320,0.14581030
-5.14157079,3.45707823,0.94669809,0.00887443,0.48278525,0.84182993,0.67033143,0.14024069
-5.13556778,3.37361002,0.94831055,0.00890492,0.45962456,0.80278480,0.64929472,0.13425790
-5.12956478,3.28144291,0.94683789,0.00891917,0.43506717,0.76193929,0.62633555,0.12796901
-5.12356178,3.18286454,0.94260416,0.00892165,0.40951460,0.72006244,0.60193416,0.12148276
-5.11755878,3.08022497,0.93597503,0.00891702,0.38337322,0.67792539,0.57658703,0.11490683
-5.11155578,2.97587644,0.92734739,0.00891004,0.35704473,0.63628357,0.55079568,0.10834526
-5.10555278,2.87211621,0.91713908,0.00890542,0.33091733,0.59586037,0.52505607,0.10189612
-5.09954977,2.77113394,0.90577917,0.00890765,0.30535784,0.55733235,0.49984895,0.09564955
-5.09354677,2.67496542,0.89369897,0.00892089,0.28070489,0.52131659,0.47563148,0.08968607
-5.08754377,2.58545371,0.88132411,0.00894884,0.25726354,0.48836038,0.45283008,0.08407538
-5.08154077,2.50421821,0.86906781,0.00899464,0.23530117,0.45893333,0.43183481,0.07887556
-5.07553777,2.43263213,0.85732524,0.00906080,0.21504479,0.43342193,0.41299498,0.07413267
-5.06953477,2.37180809,0.84646904,0.00914912,0.19667966,0.41212642,0.39661614,0.06988072
-5.06353177,2.32259141,0.83684580,0.00926066,0.18034913,0.39525990,0.38295809,0.06614202
-5.05752876,2.28556038,0.82877329,0.00939572,0.16615542,0.38294927,0.37223384,0.06292784
-5.05152576,2.26103265,0.82253839,0.00955388,0.15416133,0.37523785,0.36460919,0.06023926
-5.04552276,2.24907672,0.81839537,0.00973399,0.14439254,0.37208938,0.36020291,0.05806826
-5.03951976,2.24952754,0.81656438,0.00993423,0.13684031,0.37339301,0.35908705,0.05639889
-5.03351676,2.26200520,0.81723013,0.01015221,0.13146449,0.37896916,0.36128761,0.05520850
-5.02751376,2.28593593,0.82054050,0.01038502,0.12819655,0.38857595,0.36678509,0.05446903
-5.02151076,2.32057460,0.82660523,0.01062935,0.12694270,0.40191596,0.37551524,0.05414823
-5.01550775,2.36502793,0.83549448,0.01088158,0.12758680,0.41864337,0.38736976,0.05421075
-5.00950475,2.41827826,0.84723760,0.01113793,0.12999317,0.43837120,0.40219724,0.05461927
-5.00350175,2.47920706,0.86182189,0.01139452,0.13400925,0.46067873,0.41980421,0.05533535
-4.99749875,2.54661825,0.87919180,0.01164756,0.13946812,0.48511895,0.43995675,0.05632029
-4.99149575,2.61926095,0.89924844,0.01189340,0.14619090,0.51122619,0.46238251,0.05753573
-4.98549275,2.69585152,0.92184973,0.01212865,0.15398918,0.53852372,0.48677345,0.05894423
-4.97948974,2.77509481,0.94681119,0.01235028,0.16266738,0.56653153,0.51278946,0.06050962
-4.97348674,2.85570456,0.97390764,0.01255568,0.17202521,0.59477398,0.54006279,0.06219734
-4.96748374,2.93642273,1.00287577,0.01274273,0.18186021,0.62278755,0.56820346,0.06397460
-4.96148074,3.01603782,1.03341772,0.01290982,0.19197041,0.65012832,0.59680566,0.06581049
-4.95547774,3.09340182,1.06520561,0.01305586,0.20215706,0.67637928,0.62545490,0.06767608
-4.94947474,3.16744592,1.09788713,0.01318030,0.21222743,0.70115719,0.65373594,0.06954436
-4.94347174,3.23719457,1.13109196,0.01328311,0.22199764,0.72411878,0.68124127,0.07139029
-4.93746873,3.30177781,1.16443903,0.01336471,0.23129536,0.74496636,0.70757978,0.07319074
-4.93146573,3.36044165,1.19754432,0.01342596,0.23996241,0.76345224,0.73238546,0.07492447
-4.92546273,3.41255633,1.23002906,0.01346808,0.24785711,0.77938223,0.75532575,0.07657212
-4.91945973,3.45762206,1.26152806,0.01349257,0.25485626,0.79261774,0.77610922,0.07811618
-4.91345673,3.49527227,1.29169773,0.01350118,0.26085675,0.80307650,0.79449224,0.07954103
-4.90745373,3.52527402,1.32022366,0.01349578,0.26577664,0.81073188,0.81028431,0.08083296
-4.90145073,3.54752546,1.34682725,0.01347832,0.26955578,0.81561062,0.82335186,0.08198018
-4.89544772,3.56205018,1.37127107,0.01345077,0.27215579,0.81778923,0.83362021,0.08297288
-4.88944472,3.56898861,1.39336272,0.01341501,0.27355961,0.81738890,0.84107367,0.08380324
-4.88344172,3.56858631,1.41295694,0.01337281,0.27377046,0.81456939,0.84575355,0.08446540
-4.87743872,3.56117947,1.42995559,0.01332575,0.27281037,0.80952174,0.84775426,0.08495548
-4.87143572,3.54717794,1.44430578,0.01327518,0.27071834,0.80246041,0.84721758,0.08527148
-4.86543272,3.52704622,1.45599583,0.01322216,0.26754819,0.79361489,0.84432529,0.08541317
-4.85942971,3.50128289,1.46504942,0.01316744,0.26336621,0.78322121,0.83929040,0.08538194
-4.85342671,3.47039944,1.47151813,0.01311141,0.25824875,0.77151364,0.83234748,0.08518058
-4.84742371,3.43489901,1.47547283,0.01305409,0.25227972,0.75871691,0.82374240,0.08481307
-4.84142071,3.39525615,1.47699430,0.01299511,0.24554829,0.74503920,0.81372200,0.08428427
-4.83541771,3.35189839,1.47616367,0.01293371,0.23814664,0.73066629,0.80252410,0.08359965
-4.82941471,3.30519050,1.47305338,0.01286871,0.23016797,0.71575684,0.79036832,0.08276502
-4.82341171,3.25542230,1.46771907,0.01279858,0.22170478,0.70043928,0.77744826,0.08178621
-4.81740870,3.20280061,1.46019311,0.01272144,0.21284738,0.68481008,0.76392510,0.08066891
-4.81140570,3.14744589,1.45048007,0.01263512,0.20368271,0.66893364,0.74992333,0.07941839
-4.80540270,3.08939377,1.43855471,0.01253718,0.19429345,0.65284367,0.73552829,0.07803946
-4.79939970,3.02860154,1.42436243,0.01242506,0.18475732,0.63654594,0.72078608,0.07653632
-4.79339670,2.96495926,1.40782241,0.01229609,0.17514669,0.62002223,0.70570543,0.07491269
-4.78739370,2.89830508,1.38883320,0.01214763,0.16552831,0.60323528,0.69026162,0.07317180
-4.78139070,2.82844388,1.36728059,0.01197715,0.15596322,0.58613439,0.67440202,0.07131662
-4.77538769,2.75516840,1.34304712,0.01178236,0.14650681,0.56866153,0.65805310,0.06935004
-4.76938469,2.67828166,1.31602286,0.01156131,0.13720891,0.55075745,0.64112834,0.06727518
-4.76338169,2.59761947,1.28611669,0.01131246,0.12811405,0.53236770,0.62353668,0.06509563
-4.75737869,2.51307197,1.25326746,0.01103480,0.11926163,0.51344809,0.60519104,0.06281581
-4.75137569,2.42460284,1.21745427,0.01072791,0.11068623,0.49396953,0.58601645,0.06044116
-4.74537269,2.33226530,1.17870538,0.01039203,0.10241787,0.47392189,0.56595733,0.05797848
-4.73936968,2.23621410,1.13710498,0.01002805,0.09448237,0.45331679,0.54498371,0.05543606
-4.73336668,2.13671277,1.09279771,0.00963756,0.08690157,0.43218933,0.52309590,0.05282382
-4.72736368,2.03413595,1.04599033,0.00922283,0.07969374,0.41059849,0.50032766,0.05015338
-4.72136068,1.92896663,0.99695070,0.00878673,0.07287385,0.38862654,0.47674756,0.04743797
-4.71535768,1.82178861,0.94600400,0.00833272,0.06645393,0.36637727,0.45245871,0.04469234
-4.70935468,1.71327469,0.89352643,0.00786474,0.06044341,0.34397337,0.42759694,0.04193257
-4.70335168,1.60417116,0.83993678,0.00738712,0.05484949,0.32155298,0.40232752,0.03917578
-4.69734867,1.49527960,0.78568624,0.00690445,0.04967745,0.29926578,0.37684082,0.03643981
-4.69134567,1.38743686,0.73124714,0.00642153,0.04493106,0.27726863,0.35134708,0.03374286
-4.68534267,1.28149438,0.67710110,0.00594321,0.04061287,0.25572120,0.32607072,0.03110309
-4.67933967,1.17829763,0.62372717,0.00547430,0.03672454,0.23478161,0.30124447,0.02853830
-4.67333667,1.07866684,0.57159063,0.00501946,0.03326713,0.21460233,0.27710364,0.02606545
-4.66733367,0.98337968,0.52113277,0.00458317,0.03024138,0.19532658,0.25388079,0.02370046
-4.66133067,0.89315654,0.47276228,0.00416960,0.02764785,0.17708521,0.23180112,0.02145783
-4.65532766,0.80864889,0.42684832,0.00378260,0.02548714,0.15999426,0.21107851,0.01935043
-4.64932466,0.73043095,0.38371560,0.00342568,0.02375993,0.14415320,0.19191266,0.01738939
-4.64332166,0.65899472,0.34364146,0.00310197,0.02246701,0.12964379,0.17448696,0.01558397
-4.63731866,0.59474807,0.30685495,0.00281424,0.02160923,0.11652970,0.15896735,0.01394151
-4.63131566,0.53801583,0.27353765,0.00256492,0.02118740,0.10485663,0.14550192,0.01246751
-4.62531266,0.48904313,0.24382608,0.00235614,0.02120205,0.09465296,0.13422106,0.01116570
-4.61930965,0.44800061,0.21781530,0.00218975,0.02165325,0.08593085,0.12523809,0.01003812
-4.61330665,0.41499079,0.19556337,0.00206737,0.02254027,0.07868752,0.11865009,0.00908535
-4.60730365,0.39005501,0.17709630,0.00199041,0.02386123,0.07290682,0.11453863,0.00830662
-4.60130065,0.37318031,0.16241303,0.00196014,0.02561281,0.06856081,0.11297039,0.00769997
-4.59529765,0.36430573,0.15149022,0.00197766,0.02778980,0.06561130,0.11399727,0.00726247
-4.58929465,0.36332760,0.14428636,0.00204397,0.03038480,0.06401133,0.11765605,0.00699027
-4.58329165,0.37010340,0.14074516,0.00215992,0.03338789,0.06370643,0.12396737,0.00687878
-4.57728864,0.38445412,0.14079789,0.00232622,0.03678633,0.06463572,0.13293408,0.00692268
-4.57128564,0.40616502,0.14436454,0.00254340,0.04056438,0.06673275,0.14453896,0.00711602
-4.56528264,0.43498479,0.15135404,0.00281178,0.04470311,0.06992617,0.15874199,0.00745213
-4.55927964,0.47062345,0.16166327,0.00313139,0.04918043,0.07414016,0.17547723,0.00792369
-4.55327664,0.51274919,0.17517522,0.00350192,0.05397106,0.07929472,0.19464953,0.00852259
-4.54727364,0.56098460,0.19175646,0.00392261,0.05904670,0.08530587,0.21613150,0.00923992
-4.54127064,0.61490277,0.21125408,0.00439223,0.06437624,0.09208576,0.23976072,0.01006584
-4.53526763,0.67402368,0.23349249,0.00490897,0.06992607,0.09954285,0.26533779,0.01098954
-4.52926463,0.73781148,0.25827031,0.00547036,0.07566046,0.10758203,0.29262526,0.01199920
-4.52326163,0.80567298,0.28535769,0.00607323,0.08154196,0.11610503,0.32134784,0.01308194
-4.51725863,0.87695795,0.31449431,0.00671367,0.08753188,0.12501083,0.35119399,0.01422381
-4.51125563,0.95096139,0.34538832,0.00738696,0.09359078,0.13419633,0.38181910,0.01540992
-4.50525263,1.02692806,0.37771647,0.00808764,0.09967893,0.14355722,0.41285030,0.01662448
-4.49924962,1.10405950,0.41112553,0.00880947,0.10575682,0.15298905,0.44389285,0.01785098
-4.49324662,1.18152341,0.44523510,0.00954548,0.11178565,0.16238851,0.47453803,0.01907241
-4.48724362,1.25846534,0.47964189,0.01028809,0.11772773,0.17165491,0.50437228,0.02027152
-4.48124062,1.33402249,0.51392533,0.01102916,0.12354698,0.18069174,0.53298739,0.02143108
-4.47523762,1.40733927,0.54765448,0.01176016,0.12920934,0.18940840,0.55999124,0.02253424
-4.46923462,1.47758415,0.58039600,0.01247227,0.13468321,0.19772195,0.58501888,0.02356486
-4.46323162,1.54396739,0.61172304,0.01315662,0.13993989,0.20555886,0.60774328,0.02450788
-4.45722861,1.60575899,0.64122462,0.01380440,0.14495407,0.21285663,0.62788548,0.02534962
-4.45122561,1.66230634,0.66851541,0.01440714,0.14970432,0.21956537,0.64522362,0.02607818
-4.44522261,1.71305086,0.69324530,0.01495683,0.15417358,0.22564910,0.65960039,0.02668364
-4.43921961,1.75754313,0.71510868,0.01544621,0.15834976,0.23108679,0.67092867,0.02715839
-4.43321661,1.79545585,0.73385292,0.01586890,0.16222628,0.23587313,0.67919499,0.02749726
-4.42721361,1.82659403,0.74928575,0.01621960,0.16580263,0.24001886,0.68446066,0.02769769
-4.42121061,1.85090211,0.76128130,0.01649426,0.16908486,0.24355078,0.68686047,0.02775978
-4.41520760,1.86846747,0.76978446,0.01669022,0.17208600,0.24651126,0.68659897,0.02768629
-4.40920460,1.87952007,0.77481337,0.01680628,0.17482638,0.24895732,0.68394450,0.02748257
-4.40320160,1.88442814,0.77645995,0.01684279,0.17733370,0.25095925,0.67922101,0.02715641
-4.39719860,1.88368987,0.77488827,0.01680163,0.17964292,0.25259882,0.67279829,0.02671786
-4.39119560,1.87792107,0.77033080,0.01668621,0.18179584,0.25396709,0.66508056,0.02617896
-4.38519260,1.86783939,0.76308268,0.01650140,0.18384044,0.25516181,0.65649426,0.02555346
-4.37918959,1.85424514,0.75349405,0.01625338,0.18582977,0.25628466,0.64747518,0.02485649
-4.37318659,1.83799964,0.74196064,0.01594948,0.18782058,0.25743811,0.63845562,0.02410417
-4.36718359,1.82000157,0.72891311,0.01559801,0.18987167,0.25872241,0.62985196,0.02331329
-4.36118059,1.80116220,0.71480527,0.01520796,0.19204186,0.26023239,0.62205315,0.02250090
-4.35517759,1.78238043,0.70010178,0.01478881,0.19438782,0.26205453,0.61541051,0.02168396
-4.34917459,1.76451853,0.68526561,0.01435022,0.19696173,0.26426423,0.61022916,0.02087901
-4.34317159,1.74837954,0.67074592,0.01390175,0.19980893,0.26692349,0.60676159,0.02010180
-4.33716858,1.73468718,0.65696659,0.01345261,0.20296559,0.27007905,0.60520319,0.01936705
-4.33116558,1.72406906,0.64431608,0.01301141,0.20645662,0.27376112,0.60569030,0.01868819
-4.32516258,1.71704380,0.63313869,0.01258592,0.21029387,0.27798277,0.60830037,0.01807712
-4.31915958,1.71401257,0.62372781,0.01218290,0.21447475,0.28274000,0.61305449,0.01754411
-4.31315658,1.71525517,0.61632117,0.01180797,0.21898132,0.28801250,0.61992185,0.01709762
-4.30715358,1.72093078,0.61109824,0.01146550,0.22377999,0.29376513,0.62882599,0.01674429
