energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Li_s_up,Li_s_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.80190095,1.04253278,-0.54149806,0.01024546,-0.00142380,0.20952906,-0.11979119,0.10765841,-0.05118487,0.24454683,-0.13940868,0.24830633,-0.10445375,0.00848790,-0.00478684,0.28219274,-0.13559548
-5.79589795,1.09794955,-0.57113042,0.01151077,-0.00140914,0.21827293,-0.12654069,0.11470911,-0.05314853,0.25357740,-0.14857041,0.26559773,-0.10969621,0.00920405,-0.00493111,0.29996381,-0.14321626
-5.78989495,1.15243366,-0.60347730,0.01285118,-0.00145458,0.22649468,-0.13366819,0.12187466,-0.05553716,0.26183811,-0.15786660,0.28313997,-0.11581089,0.00995179,-0.00515106,0.31787818,-0.15174974
-5.78389195,1.20552505,-0.63800561,0.01425580,-0.00156194,0.23411768,-0.14104062,0.12909197,-0.05830506,0.26926772,-0.16714868,0.30077772,-0.12271277,0.01072391,-0.00544259,0.33579924,-0.16108599
-5.77788894,1.25677117,-0.67420533,0.01571172,-0.00173385,0.24107418,-0.14852947,0.13629423,-0.06140975,0.27581986,-0.17627340,0.31834475,-0.13032274,0.01151230,-0.00580164,0.35358385,-0.17112094
-5.77188594,1.30572765,-0.71160136,0.01720423,-0.00197362,0.24730537,-0.15601393,0.14341103,-0.06481307,0.28146276,-0.18510692,0.33566523,-0.13856924,0.01230799,-0.00622413,0.37108257,-0.18175858
-5.76588294,1.35196004,-0.74976334,0.01871709,-0.00228524,0.25276127,-0.16338369,0.15036877,-0.06848189,0.28617864,-0.19352862,0.35255592,-0.14738914,0.01310122,-0.00670599,0.38814041,-0.19291273
-5.75987994,1.39504708,-0.78831289,0.02023290,-0.00267316,0.25740079,-0.17054126,0.15709140,-0.07238849,0.28996302,-0.20143450,0.36882915,-0.15672815,0.01388155,-0.00724299,0.40459826,-0.20450792
-5.75387694,1.43458569,-0.82692799,0.02173359,-0.00314218,0.26119179,-0.17740369,0.16350142,-0.07651057,0.29282379,-0.20873988,0.38429670,-0.16654040,0.01463802,-0.00783071,0.42029512,-0.21647951
-5.74787394,1.47019766,-0.86534428,0.02320092,-0.00369717,0.26411129,-0.18390372,0.16952137,-0.08083084,0.29478033,-0.21538133,0.39877439,-0.17678745,0.01535942,-0.00846433,0.43507096,-0.22877309
-5.74187094,1.50153792,-0.90335318,0.02461709,-0.00434285,0.26614590,-0.18999016,0.17507540,-0.08533631,0.29586262,-0.22131775,0.41208731,-0.18743664,0.01603456,-0.00913858,0.44877032,-0.24134303
-5.73586793,1.52830429,-0.94079701,0.02596526,-0.00508348,0.26729230,-0.19562762,0.18009127,-0.09001723,0.29611049,-0.22653047,0.42407542,-0.19845887,0.01665255,-0.00984757,0.46124633,-0.25415038
-5.72986493,1.55024802,-0.97756129,0.02723018,-0.00592257,0.26755791,-0.20079547,0.18450234,-0.09486574,0.29557290,-0.23102235,0.43459921,-0.20982595,0.01720317,-0.01058470,0.47236520,-0.26716015
-5.72386193,1.56718469,-1.01356477,0.02839871,-0.00686258,0.26696153,-0.20548624,0.18824972,-0.09987433,0.29430735,-0.23481602,0.44354531,-0.22150764,0.01767723,-0.01134255,0.48201080,-0.28033827
-5.71785893,1.57900479,-1.04874779,0.02946027,-0.00790454,0.26553404,-0.20970341,0.19128429,-0.10503423,0.29237941,-0.23795123,0.45083141,-0.23346854,0.01806690,-0.01211288,0.49008919,-0.29364828
-5.71185593,1.58568311,-1.08305964,0.03040719,-0.00904783,0.26331885,-0.21345888,0.19356858,-0.11033371,0.28986221,-0.24048154,0.45641051,-0.24566512,0.01836603,-0.01288659,0.49653278,-0.30704802
-5.70585293,1.58728638,-1.11644594,0.03123499,-0.01028984,0.26037226,-0.21677014,0.19507841,-0.11575653,0.28683597,-0.24247052,0.46027397,-0.25804294,0.01857045,-0.01365378,0.50130399,-0.32048666
-5.69984992,1.58397843,-1.14883674,0.03194244,-0.01162583,0.25676332,-0.21965738,0.19580411,-0.12128058,0.28338746,-0.24398764,0.46245324,-0.27053448,0.01867819,-0.01440388,0.50439808,-0.33390217
-5.69384692,1.57602241,-1.18013636,0.03253156,-0.01304872,0.25257345,-0.22214082,0.19575141,-0.12687676,0.27960929,-0.24510418,0.46302008,-0.28305757,0.01868967,-0.01512579,0.50584509,-0.34721955
-5.68784392,1.56377959,-1.21021568,0.03300742,-0.01454904,0.24789543,-0.22423817,0.19494172,-0.13250833,0.27559911,-0.24588927,0.46208508,-0.29551477,0.01860779,-0.01580809,0.50571074,-0.36034992
-5.68184092,1.54770489,-1.23890759,0.03337784,-0.01611494,0.24283204,-0.22596279,0.19341207,-0.13813064,0.27145861,-0.24640645,0.45979472,-0.30779372,0.01843793,-0.01643935,0.50409627,-0.37319068
-5.67583792,1.52833900,-1.26600597,0.03365294,-0.01773232,0.23749407,-0.22732225,0.19121449,-0.14369139,0.26729240,-0.24671081,0.45632684,-0.31976859,0.01818794,-0.01700839,0.50113725,-0.38562680
-5.66983492,1.50629761,-1.29126864,0.03384462,-0.01938507,0.23199806,-0.22831771,0.18841502,-0.14913144,0.26320673,-0.24684697,0.45188483,-0.33130261,0.01786795,-0.01750465,0.49700150,-0.39753319
-5.66383192,1.48225823,-1.31442402,0.03396597,-0.02105534,0.22646359,-0.22894404,0.18509231,-0.15438600,0.25930822,-0.24684792,0.44669088,-0.34225171,0.01749023,-0.01791855,0.49188615,-0.40877811
-5.65782891,1.45694531,-1.33518151,0.03403066,-0.02272402,0.22101037,-0.22919061,0.18133599,-0.15938646,0.25570250,-0.24673484,0.44097858,-0.35246904,0.01706890,-0.01824179,0.48601426,-0.41922755
-5.65182591,1.43111457,-1.35324484,0.03405234,-0.02437125,0.21575532,-0.22904290,0.17724489,-0.16406241,0.25249310,-0.24651790,0.43498521,-0.36181031,0.01661964,-0.01846775,0.47963098,-0.42875021
-5.64582291,1.40553723,-1.36832788,0.03404402,-0.02597696,0.21080969,-0.22848461,0.17292508,-0.16834412,0.24978045,-0.24619786,0.42894425,-0.37013962,0.01615938,-0.01859174,0.47299960,-0.43722302
-5.63981991,1.38098510,-1.38017187,0.03401766,-0.02752152,0.20627643,-0.22750026,0.16848806,-0.17216507,0.24766112,-0.24576853,0.42307848,-0.37733549,0.01570596,-0.01861127,0.46639766,-0.44453679
-5.63381691,1.35821715,-1.38856324,0.03398369,-0.02898639,0.20224794,-0.22607807,0.16404891,-0.17546459,0.24622748,-0.24521966,0.41759388,-0.38329694,0.01527777,-0.01852626,0.46011318,-0.45060176
-5.62781391,1.33796798,-1.39335075,0.03395079,-0.03035474,0.19880441,-0.22421294,0.15972464,-0.17819041,0.24556768,-0.24454039,0.41267483,-0.38794905,0.01489343,-0.01833912,0.45444126,-0.45535264
-5.62181091,1.32093870,-1.39446126,0.03392573,-0.03161204,0.19601263,-0.22190933,0.15563270,-0.18030099,0.24576588,-0.24372273,0.40848061,-0.39124786,0.01457148,-0.01805480,0.44968089,-0.45875314
-5.61580790,1.30779002,-1.39191293,0.03391336,-0.03274660,0.19392554,-0.21918378,0.15188962,-0.18176753,0.24690293,-0.24276508,0.40514334,-0.39318431,0.01433007,-0.01768081,0.44613199,-0.46079941
-5.60980490,1.29913750,-1.38582520,0.03391670,-0.03374996,0.19258231,-0.21606703,0.14860981,-0.18257560,0.24905709,-0.24167547,0.40276750,-0.39378687,0.01418672,-0.01722703,0.44409258,-0.46152254
-5.60380190,1.29554840,-1.37642503,0.03393720,-0.03461725,0.19200912,-0.21260541,0.14590446,-0.18272627,0.25230493,-0.24047433,0.40143055,-0.39312277,0.01415803,-0.01670557,0.44385591,-0.46098991
-5.59779890,1.29753968,-1.36404894,0.03397500,-0.03534728,0.19222024,-0.20886158,0.14388040,-0.18223676,0.25672211,-0.23919680,0.40118490,-0.39129774,0.01425947,-0.01613051,0.44570727,-0.45930529
-5.59179590,1.30557616,-1.34914089,0.03402932,-0.03594260,0.19321962,-0.20491437,0.14263898,-0.18114054,0.26238390,-0.23789421,0.40206046,-0.38845409,0.01450515,-0.01551765,0.44992031,-0.45660791
-5.58579290,1.32006835,-1.33224598,0.03409883,-0.03640937,0.19500250,-0.20085788,0.14227480,-0.17948695,0.26936529,-0.23663499,0.40406787,-0.38476732,0.01490758,-0.01488411,0.45675276,-0.45307044
-5.57978989,1.34136900,-1.31400045,0.03418201,-0.03675705,0.19755720,-0.19679971,0.14287428,-0.17734038,0.27774064,-0.23550470,0.40720173,-0.38044137,0.01547744,-0.01424805,0.46644127,-0.44889615
-5.57378689,1.36976790,-1.29511849,0.03427750,-0.03699798,0.20086659,-0.19285849,0.14451402,-0.17477899,0.28758251,-0.23460549,0.41144372,-0.37570257,0.01622333,-0.01362828,0.47919539,-0.44431540
-5.56778389,1.40548449,-1.27637644,0.03438435,-0.03714692,0.20490940,-0.18916087,0.14725896,-0.17189325,0.29895991,-0.23405482,0.41676512,-0.37079282,0.01715150,-0.01304390,0.49519068,-0.43958157
-5.56178089,1.44865826,-1.25859529,0.03450222,-0.03722035,0.20966102,-0.18583795,0.15116032,-0.16878406,0.31193567,-0.23398373,0.42312874,-0.36596194,0.01826554,-0.01251403,0.51456119,-0.43496680
-5.55577789,1.49933708,-1.24262204,0.03463141,-0.03723587,0.21509391,-0.18302146,0.15625347,-0.16556089,0.32656328,-0.23453463,0.43048984,-0.36145991,0.01956615,-0.01205745,0.53739136,-0.43075754
-5.54977489,1.55746397,-1.22931087,0.03477291,-0.03721150,0.22117742,-0.18083994,0.16255575,-0.16233968,0.34288302,-0.23585880,0.43879627,-0.35752903,0.02105077,-0.01169236,0.56370793,-0.42725008
-5.54377189,1.62286325,-1.21950458,0.03492820,-0.03716502,0.22787719,-0.17941479,0.17006437,-0.15924081,0.36091785,-0.23811371,0.44798773,-0.35439647,0.02271335,-0.01143614,0.59347225,-0.42474621
-5.53776888,1.69522714,-1.21401693,0.03509911,-0.03711332,0.23515418,-0.17885676,0.17875463,-0.15638702,0.38066913,-0.24146022,0.45799431,-0.35226755,0.02454409,-0.01130513,0.62657341,-0.42354890
-5.53176588,1.77410398,-1.21361627,0.03528749,-0.03707188,0.24296333,-0.17926266,0.18857849,-0.15390136,0.40211249,-0.24605972,0.46873469,-0.35131980,0.02652928,-0.01131449,0.66282295,-0.42395808
-5.52576288,1.85888969,-1.21901061,0.03549494,-0.03705427,0.25125227,-0.18071273,0.19946377,-0.15190518,0.42519419,-0.25207133,0.48011419,-0.35169823,0.02865114,-0.01147799,0.70195161,-0.42626644
-5.51975988,1.94882354,-1.23083425,0.03572249,-0.03707186,0.25995992,-0.18326842,0.21131408,-0.15051613,0.44982830,-0.25964910,0.49202302,-0.35351182,0.03088790,-0.01180791,0.74360861,-0.43075508
-5.51375688,2.04298977,-1.24963596,0.03597030,-0.03713355,0.26901556,-0.18697095,0.22400959,-0.14984617,0.47589495,-0.26893920,0.50433514,-0.35683121,0.03321385,-0.01231488,0.78736403,-0.43768891
-5.50775388,2.14032574,-1.27586848,0.03623741,-0.03724565,0.27833812,-0.19184040,0.23740879,-0.14999953,0.50323983,-0.28007711,0.51690799,-0.36168778,0.03559969,-0.01300773,0.83271443,-0.44731180
-5.50175088,2.23963740,-1.30987915,0.03652160,-0.03741191,0.28783623,-0.19787546,0.25135117,-0.15107062,0.53167534,-0.29318477,0.52958335,-0.36807387,0.03801288,-0.01389330,0.87909196,-0.45984123
-5.49574787,2.33962230,-1.35190147,0.03681930,-0.03763360,0.29740884,-0.20505368,0.26566097,-0.15314195,0.56098317,-0.30836759,0.54218958,-0.37594409,0.04041830,-0.01497630,0.92587684,-0.47546250
-5.48974487,2.43889970,-1.40204744,0.03712565,-0.03790967,0.30694670,-0.21333221,0.28015173,-0.15628190,0.59091868,-0.32571131,0.55454509,-0.38521756,0.04277891,-0.01625908,0.97241297,-0.49432254
-5.48374187,2.53604715,-1.46030048,0.03743464,-0.03823704,0.31633448,-0.22264894,0.29463159,-0.16054255,0.62121663,-0.34527877,0.56646325,-0.39578089,0.04505670,-0.01774139,1.01802622,-0.51652331
-5.47773887,2.62964208,-1.52650905,0.03773931,-0.03861078,0.32545368,-0.23292383,0.30890925,-0.16595750,0.65159835,-0.36710646,0.57775836,-0.40749169,0.04721360,-0.01942015,1.06204472,-0.54211518
-5.47173587,2.71830701,-1.60038104,0.03803218,-0.03902451,0.33418604,-0.24406053,0.32280006,-0.17253978,0.68177991,-0.39120102,0.58825251,-0.42018243,0.04921257,-0.02128921,1.10382035,-0.57109029
-5.46573287,2.80075595,-1.68147938,0.03830556,-0.03947056,0.34241741,-0.25594800,0.33613230,-0.18028001,0.71148103,-0.41753579,0.59778285,-0.43366453,0.05101874,-0.02333913,1.14275053,-0.60337644
-5.45972986,2.87584019,-1.76921910,0.03855201,-0.03994031,0.35004179,-0.26846220,0.34875307,-0.18914484,0.74043422,-0.44604743,0.60620897,-0.44773242,0.05260044,-0.02555695,1.17829925,-0.63883186
-5.45372686,2.94259077,-1.86286669,0.03876477,-0.04042440,0.35696536,-0.28146781,0.36053365,-0.19907583,0.76839382,-0.47663299,0.61341978,-0.46216767,0.05393030,-0.02792606,1.21001646,-0.67724120
-5.44772386,3.00025573,-1.96154212,0.03893818,-0.04091290,0.36311025,-0.29481988,0.37137399,-0.20998894,0.79514445,-0.50914745,0.61933946,-0.47674291,0.05498617,-0.03042609,1.23755464,-0.71831332
-5.44172086,3.04832989,-2.06422448,0.03906796,-0.04139547,0.36841782,-0.30836556,0.38120607,-0.22177474,0.82050847,-0.54340213,0.62393210,-0.49122570,0.05575197,-0.03303296,1.26068207,-0.76168122
-5.43571786,3.08657558,-2.16976174,0.03915152,-0.04186146,0.37285121,-0.32194576,0.38999597,-0.23429934,0.84435204,-0.57916414,0.62720459,-0.50538234,0.05621828,-0.03571900,1.27929165,-0.80690447
-5.42971486,3.11503318,-2.27688516,0.03918803,-0.04230007,0.37639717,-0.33539700,0.39774445,-0.24740636,0.86658951,-0.61615710,0.62920757,-0.51898159,0.05638279,-0.03845318,1.29340528,-0.85347451
-5.42371186,3.13402065,-2.38422884,0.03917850,-0.04270037,0.37906680,-0.34855334,0.40448603,-0.26091973,0.88718604,-0.65406338,0.63003423,-0.53179838,0.05625053,-0.04120154,1.30317315,-0.90082285
-5.41770885,3.14412216,-2.49035448,0.03912559,-0.04305147,0.38089534,-0.36124859,0.41028667,-0.27464750,0.90615806,-0.69252802,0.62981711,-0.54361772,0.05583378,-0.04392771,1.30886816,-0.94833230
-5.41170585,3.14616617,-2.59378122,0.03903344,-0.04334259,0.38194106,-0.37331868,0.41523991,-0.28838653,0.92357192,-0.73116439,0.62872277,-0.55423865,0.05515184,-0.04659362,1.31087570,-0.99535104
-5.40570285,3.14119409,-2.69302021,0.03890727,-0.04356327,0.38228308,-0.38460441,0.41946197,-0.30192794,0.93954045,-0.76956157,0.62694497,-0.56347835,0.05423052,-0.04916030,1.30967920,-1.04120925
-5.39969985,3.13042112,-2.78661298,0.03875302,-0.04370355,0.38201853,-0.39495446,0.42308576,-0.31506330,0.95421796,-0.80729340,0.62469634,-0.57117646,0.05310144,-0.05158885,1.30584213,-1.08523778
-5.39369685,3.11519103,-2.87317266,0.03857683,-0.04375424,0.38125899,-0.40422867,0.42625432,-0.32759115,0.96779359,-0.84392907,0.62219935,-0.57719940,0.05180115,-0.05384141,1.29998736,-1.12678829
-5.38769385,3.09692710,-2.95142659,0.03838457,-0.04370723,0.38012654,-0.41230156,0.42911389,-0.33932381,0.98048360,-0.87904476,0.61967683,-0.58144479,0.05037014,-0.05588231,1.29277473,-1.16525419
-5.38169085,3.07708158,-3.02025873,0.03818141,-0.04355584,0.37874953,-0.41906590,0.43180699,-0.35009404,0.99252273,-0.91223617,0.61734277,-0.58384564,0.04885170,-0.05767913,1.28487784,-1.20009133
-5.37568784,3.05708571,-3.07875016,0.03797133,-0.04329516,0.37725835,-0.42443634,0.43446584,-0.35976140,1.00415509,-0.94313136,0.61539374,-0.58437419,0.04729075,-0.05920375,1.27696100,-1.23083777
-5.36968484,3.03830246,-3.12621570,0.03775688,-0.04292247,0.37578126,-0.42835285,0.43720646,-0.36821790,1.01562491,-0.97140334,0.61400147,-0.58304527,0.04573266,-0.06043337,1.26965735,-1.25713165
-5.36368184,3.02198380,-3.16223498,0.03753891,-0.04243758,0.37444063,-0.43078380,0.44012368,-0.37539271,1.02716736,-0.99678198,0.61330699,-0.57991881,0.04422205,-0.06135138,1.26354878,-1.27872623
-5.35767884,3.00923391,-3.18667622,0.03731651,-0.04184317,0.37334952,-0.43172858,0.44328730,-0.38125573,1.03899991,-1.01906458,0.61341645,-0.57510138,0.04280164,-0.06194810,1.25914845,-1.29550150
-5.35167584,3.00097924,-3.19971130,0.03708702,-0.04114498,0.37260877,-0.43121947,0.44673944,-0.38581967,1.05131425,-1.03812461,0.61439893,-0.56874650,0.04151124,-0.06222123,1.25688631,-1.30747152
-5.34567284,2.99794618,-3.20182100,0.03684625,-0.04035205,0.37230469,-0.42932272,0.45049335,-0.38914065,1.06426908,-1.05391817,0.61628607,-0.56105357,0.04038672,-0.06217625,1.25709795,-1.31478723
-5.33966983,3.00064634,-3.19378972,0.03658875,-0.03947668,0.37250726,-0.42613862,0.45453344,-0.39131704,1.07798383,-1.06648768,0.61907354,-0.55226527,0.03945924,-0.06182638,1.26001691,-1.31773426
-5.33366683,3.00936930,-3.17668929,0.03630822,-0.03853436,0.37326882,-0.42180048,0.45881655,-0.39248673,1.09253350,-1.07596263,0.62272412,-0.54266335,0.03875444,-0.06119241,1.26577047,-1.31672583
-5.32766383,3.02418223,-3.15185224,0.03599794,-0.03754357,0.37462337,-0.41647253,0.46327436,-0.39282278,1.10794444,-1.08255719,0.62717195,-0.53256287,0.03829193,-0.06030227,1.27437859,-1.31229084
-5.32166083,3.04493570,-3.12083503,0.03565135,-0.03652534,0.37658611,-0.41034658,0.46781667,-0.39252748,1.12419144,-1.08656463,0.63232784,-0.52230495,0.03808483,-0.05919026,1.28575595,-1.30505749
-5.31565783,3.07127466,-3.08537239,0.03526252,-0.03550273,0.37915346,-0.40363766,0.47233533,-0.39182531,1.14119578,-1.08834866,0.63808497,-0.51224805,0.03813941,-0.05789621,1.29971658,-1.29573306
-5.30965483,3.10265367,-3.04732429,0.03482666,-0.03450023,0.38230328,-0.39657864,0.47670864,-0.39095473,1.15882457,-1.08833199,0.64432482,-0.50275827,0.03845503,-0.05646427,1.31598074,-1.28508055
-5.30365183,3.13835551,-3.00861737,0.03434052,-0.03354296,0.38599544,-0.38941394,0.48080594,-0.39015935,1.17689125,-1.08698248,0.65092280,-0.49419868,0.03902402,-0.05494173,1.33418373,-1.27389306
-5.29764882,3.17751224,-2.97118281,0.03380279,-0.03265584,0.39017243,-0.38239261,0.48449210,-0.38967877,1.19515721,-1.08479731,0.65775340,-0.48691820,0.03983193,-0.05337754,1.35388613,-1.26296684
-5.29164582,3.21912798,-2.93689297,0.03321431,-0.03186272,0.39476036,-0.37576089,0.48763187,-0.38973930,1.21333485,-1.08228574,0.66469451,-0.48124029,0.04085772,-0.05182096,1.37458529,-1.25307402
-5.28564282,3.26210302,-2.90749901,0.03257815,-0.03118549,0.39967000,-0.36975459,0.49009381,-0.39054524,1.23109180,-1.07995122,0.67163084,-0.47745194,0.04207426,-0.05032002,1.39572774,-1.24493609
-5.27963982,3.30525867,-2.88457164,0.03189964,-0.03064321,0.40479816,-0.36459150,0.49175371,-0.39227071,1.24805657,-1.07827329,0.67845621,-0.47579332,0.04344888,-0.04892016,1.41672215,-1.23919896
-5.27363682,3.34736274,-2.86944725,0.03118621,-0.03025135,0.41002928,-0.36046407,0.49249745,-0.39505260,1.26382557,-1.07769013,0.68507493,-0.47644842,0.04494411,-0.04766281,1.43695296,-1.23641055
-5.26763382,3.38715537,-2.86318124,0.03044711,-0.03002106,0.41523732,-0.35753274,0.49222338,-0.39898486,1.27797150,-1.07858223,0.69140215,-0.47953717,0.04651852,-0.04658426,1.45579421,-1.23700170
-5.26163082,3.42337513,-2.86651000,0.02969304,-0.02995862,0.42028796,-0.35592004,0.49084403,-0.40411418,1.29005297,-1.08125792,0.69736330,-0.48510935,0.04812773,-0.04571452,1.47262358,-1.24127096
