energy_ev,total_up,C_s_up,C_p_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-5.65182591,2.51108278,0.00141355,0.40342073,2.22007749,0.81520527,0.01574763,0.67537170,0.39647646,0.14121163
-5.64582291,2.56214137,0.00150604,0.40369858,2.22976789,0.82975397,0.01648799,0.69853705,0.41661489,0.14456672
-5.63981991,2.61120834,0.00160904,0.40384304,2.23632578,0.84431946,0.01724335,0.72097772,0.43713868,0.14762005
-5.63381691,2.65787958,0.00172317,0.40375912,2.23898533,0.85874021,0.01801768,0.74261905,0.45795390,0.15035727
-5.62781391,2.70183965,0.00184910,0.40335346,2.23702323,0.87286316,0.01881612,0.76342591,0.47897468,0.15277386
-5.62181091,2.74287630,0.00198748,0.40253892,2.22979516,0.88655022,0.01964478,0.78340393,0.50012534,0.15487524
-5.61580790,2.78088793,0.00213895,0.40123858,2.21676826,0.89968304,0.02051047,0.80259839,0.52134139,0.15667653
-5.60980490,2.81588356,0.00230416,0.39938876,2.19754780,0.91216581,0.02142034,0.82109062,0.54256930,0.15820162
-5.60380190,2.84797498,0.00248368,0.39694112,2.17189672,0.92392589,0.02238147,0.83899192,0.56376493,0.15948194
-5.59779890,2.87736151,0.00267801,0.39386366,2.13974742,0.93491243,0.02340041,0.85643536,0.58489075,0.16055466
-5.59179590,2.90430830,0.00288752,0.39014079,2.10120511,0.94509285,0.02448271,0.87356568,0.60591199,0.16146069
-5.58579290,2.92911937,0.00311244,0.38577236,2.05654307,0.95444792,0.02563238,0.89052792,0.62679187,0.16224238
-5.57978989,2.95210721,0.00335277,0.38077198,2.00619021,0.96296542,0.02685142,0.90745524,0.64748639,0.16294112
-5.57378689,2.97356066,0.00360829,0.37516473,1.95071192,0.97063328,0.02813938,0.92445673,0.66793886,0.16359497
-5.56778389,2.99371329,0.00387845,0.36898439,1.89078548,0.97743245,0.02949298,0.94160583,0.68807472,0.16423643
-5.56178089,3.01271417,0.00416240,0.36227054,1.82717144,0.98333032,0.03090584,0.95893000,0.70779700,0.16489044
-5.55577789,3.03060306,0.00445890,0.35506572,1.76068278,0.98827505,0.03236827,0.97640237,0.72698280,0.16557283
-5.54977489,3.04729149,0.00476635,0.34741272,1.69215329,0.99219136,0.03386723,0.99393581,0.74548107,0.16628906
-5.54377189,3.06255122,0.00508273,0.33935235,1.62240698,0.99497818,0.03538645,1.01137984,0.76311210,0.16703364
-5.53776888,3.07601074,0.00540564,0.33092167,1.55222989,0.99650828,0.03690661,1.02852074,0.77966871,0.16778993
-5.53176588,3.08716033,0.00573233,0.32215288,1.48234552,0.99663015,0.03840576,1.04508481,0.79491933,0.16853060
-5.52576288,3.09536555,0.00605971,0.31307274,1.41339489,0.99517194,0.03985978,1.06074484,0.80861287,0.16921855
-5.51975988,3.09988848,0.00638446,0.30370275,1.34592186,0.99194741,0.04124303,1.07512950,0.82048518,0.16980827
-5.51375688,3.09991581,0.00670307,0.29405974,1.28036406,0.98676343,0.04252906,1.08783529,0.83026700,0.17024770
-5.50775388,3.09459232,0.00701196,0.28415708,1.21704943,0.97942884,0.04369139,1.09844050,0.83769287,0.17048028
-5.50175088,3.08305809,0.00730758,0.27400611,1.15619800,0.96976394,0.04470434,1.10652064,0.84251072,0.17044732
-5.49574787,3.06448766,0.00758659,0.26361787,1.09792858,0.95761031,0.04554386,1.11166462,0.84449168,0.17009046
-5.48974487,3.03812910,0.00784592,0.25300487,1.04226940,0.94284023,0.04618837,1.11349095,0.84343960,0.16935406
-5.48374187,3.00334130,0.00808296,0.24218283,0.98917194,0.92536538,0.04661945,1.11166331,0.83919989,0.16818762
-5.47773887,2.95962758,0.00829569,0.23117214,0.93852700,0.90514425,0.04682254,1.10590476,0.83166726,0.16654789
-5.47173587,2.90666418,0.00848281,0.21999912,0.89018194,0.88218782,0.04678746,1.09601001,0.82079198,0.16440080
-5.46573287,2.84432241,0.00864385,0.20869684,0.84395819,0.85656350,0.04650880,1.08185532,0.80658438,0.16172298
-5.45972986,2.77268356,0.00877924,0.19730557,0.79966818,0.82839681,0.04598617,1.06340553,0.78911739,0.15850292
-5.45372686,2.69204605,0.00889042,0.18587270,0.75713083,0.79787105,0.04522427,1.04071799,0.76852709,0.15474168
-5.44772386,2.60292470,0.00897983,0.17445233,0.71618510,0.76522485,0.04423281,1.01394337,0.74501113,0.15045321
-5.44172086,2.50604232,0.00905093,0.16310437,0.67670106,0.73074777,0.04302620,0.98332322,0.71882519,0.14566414
-5.43571786,2.40231412,0.00910812,0.15189335,0.63858826,0.69477428,0.04162320,0.94918457,0.69027765,0.14041322
-5.42971486,2.29282588,0.00915666,0.14088699,0.60180110,0.65767627,0.04004635,0.91193171,0.65972263,0.13475035
-5.42371186,2.17880676,0.00920256,0.13015457,0.56634148,0.61985465,0.03832130,0.87203560,0.62755175,0.12873525
-5.41770885,2.06159806,0.00925235,0.11976517,0.53225859,0.58173014,0.03647610,0.83002136,0.59418488,0.12243587
-5.41170585,1.94261917,0.00931292,0.10978601,0.49964631,0.54373383,0.03454043,0.78645426,0.56006031,0.11592655
-5.40570285,1.82333199,0.00939121,0.10028081,0.46863831,0.50629778,0.03254472,0.74192487,0.52562456,0.10928603
-5.39969985,1.70520512,0.00949404,0.09130826,0.43940151,0.46984593,0.03051944,0.69703382,0.49132235,0.10259543
-5.39369685,1.58967897,0.00962772,0.08292080,0.41212802,0.43478555,0.02849424,0.65237665,0.45758679,0.09593611
-5.38769385,1.47813278,0.00979786,0.07516352,0.38702619,0.40149958,0.02649735,0.60852946,0.42483034,0.08938771
-5.38169085,1.37185455,0.01000905,0.06807339,0.36431107,0.37033977,0.02455484,0.56603548,0.39343656,0.08302621
-5.37568784,1.27201443,0.01026464,0.06167869,0.34419465,0.34162086,0.02269020,0.52539321,0.36375297,0.07692219
-5.36968484,1.17964213,0.01056651,0.05599880,0.32687635,0.31561579,0.02092387,0.48704623,0.33608509,0.07113928
-5.36368184,1.09560873,0.01091493,0.05104406,0.31253392,0.29255189,0.01927293,0.45137501,0.31069170,0.06573293
-5.35767884,1.02061289,0.01130842,0.04681598,0.30131514,0.27260798,0.01775099,0.41869069,0.28778152,0.06074935
-5.35167584,0.95517169,0.01174374,0.04330759,0.29333052,0.25591238,0.01636803,0.38923111,0.26751112,0.05622477
-5.34567284,0.89961576,0.01221587,0.04050391,0.28864718,0.24254175,0.01513051,0.36315880,0.24998415,0.05218504
-5.33966983,0.85408874,0.01271813,0.03838255,0.28728415,0.23252063,0.01404150,0.34056104,0.23525179,0.04864543
-5.33366683,0.81855062,0.01324235,0.03691447,0.28920913,0.22582167,0.01310087,0.32145178,0.22331437,0.04561077
-5.32766383,0.79278478,0.01377905,0.03606476,0.29433687,0.22236654,0.01230562,0.30577520,0.21412397,0.04307579
-5.32166083,0.77640844,0.01431777,0.03579349,0.30252925,0.22202746,0.01165020,0.29341080,0.20758806,0.04102572
-5.31565783,0.76888610,0.01484737,0.03605666,0.31359707,0.22462946,0.01112694,0.28417971,0.20357392,0.03943713
-5.30965483,0.76954579,0.01535641,0.03680716,0.32730349,0.22995331,0.01072643,0.27785202,0.20191386,0.03827883
-5.30365183,0.77759771,0.01583349,0.03799579,0.34336922,0.23773922,0.01043796,0.27415493,0.20241095,0.03751305
-5.29764882,0.79215503,0.01626771,0.03957232,0.36147913,0.24769137,0.01024997,0.27278149,0.20484535,0.03709663
-5.29164582,0.81225634,0.01664899,0.04148653,0.38129033,0.25948327,0.01015044,0.27339956,0.20898093,0.03698235
-5.28564282,0.83688960,0.01696844,0.04368935,0.40244125,0.27276403,0.01012729,0.27566109,0.21457215,0.03712027
-5.27963982,0.86501683,0.01721865,0.04613386,0.42456166,0.28716539,0.01016876,0.27921117,0.22137095,0.03745910
-5.27363682,0.89559940,0.01739396,0.04877635,0.44728305,0.30230958,0.01026370,0.28369684,0.22913354,0.03794752
-5.26763382,0.92762295,0.01749065,0.05157723,0.47024913,0.31781780,0.01040191,0.28877553,0.23762693,0.03853554
-5.26163082,0.96012170,0.01750704,0.05450184,0.49312583,0.33331906,0.01057430,0.29412273,0.24663487,0.03917562
-5.25562781,0.99220110,0.01744351,0.05752111,0.51561054,0.34845935,0.01077312,0.29943892,0.25596319,0.03982386
-5.24962481,1.02305845,0.01730250,0.06061199,0.53743991,0.36291063,0.01099203,0.30445556,0.26544420,0.04044090
-5.24362181,1.05200049,0.01708835,0.06375761,0.55839602,0.37637937,0.01122622,0.30893987,0.27494003,0.04099274
-5.23761881,1.07845755,0.01680712,0.06694721,0.57831035,0.38861440,0.01147234,0.31269854,0.28434473,0.04145132
-5.23161581,1.10199356,0.01646636,0.07017571,0.59706550,0.39941362,0.01172848,0.31558007,0.29358511,0.04179497
-5.22561281,1.12231153,0.01607478,0.07344306,0.61459433,0.40862920,0.01199406,0.31747577,0.30262010,0.04200855
-5.21960980,1.13925419,0.01564190,0.07675321,0.63087675,0.41617124,0.01226962,0.31831952,0.31143875,0.04208348
-5.21360680,1.15279990,0.01517774,0.08011286,0.64593406,0.42200934,0.01255665,0.31808622,0.32005693,0.04201744
-5.20760380,1.16305376,0.01469240,0.08353003,0.65982130,0.42617225,0.01285729,0.31678909,0.32851278,0.04181400
-5.20160080,1.17023451,0.01419572,0.08701244,0.67261809,0.42874546,0.01317412,0.31447597,0.33686116,0.04148198
-5.19559780,1.17465780,0.01369697,0.09056588,0.68441834,0.42986684,0.01350977,0.31122491,0.34516750,0.04103471
-5.18959480,1.17671663,0.01320453,0.09419259,0.69531961,0.42972044,0.01386673,0.30713908,0.35350105,0.04048916
-5.18359180,1.17686009,0.01272563,0.09788979,0.70541284,0.42852896,0.01424694,0.30234154,0.36192827,0.03986498
-5.17758879,1.17557132,0.01226623,0.10164847,0.71477302,0.42654499,0.01465164,0.29696992,0.37050648,0.03918358
-5.17158579,1.17334616,0.01183085,0.10545253,0.72345166,0.42404173,0.01508107,0.29117143,0.37927821,0.03846717
-5.16558279,1.17067334,0.01142252,0.10927824,0.73147136,0.42130348,0.01553430,0.28509842,0.38826667,0.03773784
-5.15957979,1.16801759,0.01104287,0.11309432,0.73882328,0.41861652,0.01600914,0.27890474,0.39747263,0.03701680
-5.15357679,1.16580636,0.01069212,0.11686244,0.74546749,0.41626081,0.01650207,0.27274302,0.40687285,0.03632374
-5.14757379,1.16442107,0.01036931,0.12053821,0.75133644,0.41450294,0.01700825,0.26676310,0.41642041,0.03567630
-5.14157079,1.16419314,0.01007248,0.12407282,0.75634146,0.41359070,0.01752163,0.26111154,0.42604683,0.03508977
-5.13556778,1.16540519,0.00979887,0.12741493,0.76038193,0.41374956,0.01803512,0.25593235,0.43566608,0.03457698
-5.12956478,1.16829701,0.00954528,0.13051309,0.76335665,0.41518107,0.01854081,0.25136863,0.44518020,0.03414829
-5.12356178,1.17307604,0.00930823,0.13331834,0.76517686,0.41806333,0.01903025,0.24756519,0.45448650,0.03381187
-5.11755878,1.17993148,0.00908437,0.13578697,0.76577994,0.42255330,0.01949481,0.24467176,0.46348570,0.03357404
-5.11155578,1.18905106,0.00887065,0.13788330,0.76514322,0.42879072,0.01992600,0.24284656,0.47209093,0.03343974
-5.10555278,1.20063925,0.00866460,0.13958231,0.76329684,0.43690329,0.02031588,0.24226001,0.48023682,0.03341307
-5.09954977,1.21493563,0.00846455,0.14087201,0.76033490,0.44701258,0.02065741,0.24309805,0.48788843,0.03349794
-5.09354677,1.23223193,0.00826975,0.14175539,0.75642413,0.45924020,0.02094477,0.24556501,0.49504929,0.03369860
-5.08754377,1.25288644,0.00808049,0.14225188,0.75180952,0.47371359,0.02117370,0.24988549,0.50176822,0.03402022
-5.08154077,1.27733454,0.00789816,0.14239818,0.74681627,0.49057097,0.02134172,0.25630506,0.50814441,0.03446931
-5.07553777,1.30609419,0.00772520,0.14224842,0.74184794,0.50996480,0.02144829,0.26508957,0.51433029,0.03505405
-5.06953477,1.33976558,0.00756506,0.14187366,0.73738055,0.53206335,0.02149495,0.27652293,0.52053207,0.03578450
-5.06353177,1.37902443,0.00742205,0.14136063,0.73395278,0.55705009,0.02148530,0.29090309,0.52700754,0.03667254
-5.05752876,1.42460856,0.00730117,0.14080982,0.73215255,0.58512058,0.02142497,0.30853646,0.53406123,0.03773176
-5.05152576,1.47729803,0.00720793,0.14033292,0.73260043,0.61647683,0.02132140,0.32973057,0.54203682,0.03897703
-5.04552276,1.53788930,0.00714806,0.14004974,0.73593040,0.65131928,0.02118371,0.35478527,0.55130705,0.04042400
-5.03951976,1.60716404,0.00712725,0.14008466,0.74276879,0.68983662,0.02102233,0.38398262,0.56226136,0.04208840
-5.03351676,1.68585407,0.00715092,0.14056281,0.75371205,0.73219379,0.02084873,0.41757575,0.57529170,0.04398520
-5.02751376,1.77460344,0.00722392,0.14160593,0.76930429,0.77851886,0.02067499,0.45577704,0.59077692,0.04612775
-5.02151076,1.87392959,0.00735028,0.14332834,0.79001534,0.82888924,0.02051344,0.49874602,0.60906641,0.04852677
-5.01550775,1.98418496,0.00753298,0.14583286,0.81622018,0.88331820,0.02037628,0.54657739,0.63046356,0.05118941
-5.00950475,2.10552115,0.00777375,0.14920700,0.84818052,0.94174211,0.02027515,0.59928968,0.65520973,0.05411835
-5.00350175,2.23785711,0.00807294,0.15351950,0.88602923,1.00400954,0.02022082,0.65681494,0.68346940,0.05731094
-4.99749875,2.38085316,0.00842937,0.15881733,0.92975815,1.06987254,0.02022286,0.71899005,0.71531718,0.06075857
-4.99149575,2.53389220,0.00884031,0.16512323,0.97920982,1.13898101,0.02028937,0.78555001,0.75072728,0.06444609
-4.98549275,2.69606933,0.00930145,0.17243399,1.03407354,1.21088039,0.02042678,0.85612358,0.78956605,0.06835158
-4.97948974,2.86619077,0.00980698,0.18071937,1.09388590,1.28501318,0.02063971,0.93023185,0.83158788,0.07244624
-4.97348674,3.04278265,0.01034969,0.18992185,1.15803597,1.36072437,0.02093083,1.00728973,0.87643500,0.07669462
-4.96748374,3.22410975,0.01092113,0.19995722,1.22577510,1.43727070,0.02130088,1.08661083,0.92364123,0.08105505
-4.96148074,3.40820401,0.01151181,0.21071588,1.29623106,1.51383362,0.02174866,1.16741565,0.97263972,0.08548033
-4.95547774,3.59290212,0.01211146,0.22206504,1.36842638,1.58953556,0.02227111,1.24884322,1.02277460,0.08991869
-4.94947474,3.77589117,0.01270929,0.23385163,1.44130028,1.66345891,0.02286336,1.32996579,1.07331627,0.09431495
-4.94347174,3.95476095,0.01329430,0.24590583,1.51373364,1.73466709,0.02351895,1.40980665,1.12347974,0.09861180
-4.93746873,4.12706132,0.01385557,0.25804527,1.58457637,1.80222691,0.02422990,1.48736028,1.17244559,0.10275127
-4.93146573,4.29036252,0.01438256,0.27007959,1.65267624,1.86523150,0.02498696,1.56161459,1.21938271,0.10667625
-4.92546273,4.44231655,0.01486544,0.28181540,1.71690835,1.92282276,0.02577975,1.63157438,1.26347196,0.11033204
-4.91945973,4.58071720,0.01529528,0.29306129,1.77620427,1.97421270,0.02659700,1.69628539,1.30393003,0.11366781
-4.91345673,4.70355679,0.01566435,0.30363297,1.82957980,2.01870274,0.02742670,1.75485802,1.34003229,0.11663799
-4.90745373,4.80907720,0.01596626,0.31335802,1.87616036,2.05570035,0.02825638,1.80648987,1.37113401,0.11920352
-4.90145073,4.89581362,0.01619612,0.32208045,1.91520323,2.08473244,0.02907328,1.85048625,1.39668884,0.12133286
-4.89544772,4.96262909,0.01635063,0.32966461,1.94611553,2.10545503,0.02986456,1.88627785,1.41626394,0.12300272
-4.88944472,5.00873873,0.01642807,0.33599843,1.96846748,2.11765891,0.03061751,1.91343479,1.42955112,0.12419856
-4.88344172,5.03372271,0.01642830,0.34099586,1.98200033,2.12127122,0.03131977,1.93167646,1.43637352,0.12491471
-4.87743872,5.03752754,0.01635268,0.34459839,1.98662863,2.11635306,0.03195955,1.94087672,1.43668752,0.12515425
-4.87143572,5.02045595,0.01620394,0.34677561,1.98243682,2.10309311,0.03252576,1.94106432,1.43058001,0.12492850
-4.86543272,4.98314576,0.01598601,0.34752483,1.96967032,2.08179807,0.03300827,1.93241830,1.41826109,0.12425633
-4.85942971,4.92653902,0.01570385,0.34686975,1.94872152,2.05287997,0.03339799,1.91525882,1.40005260,0.12316309
-4.85342671,4.85184295,0.01536318,0.34485827,1.92011144,2.01684138,0.03368712,1.89003376,1.37637324,0.12167947
-4.84742371,4.76048442,0.01497034,0.34155965,1.88446782,1.97425895,0.03386917,1.85730167,1.34772077,0.11984017
-4.84142071,4.65406041,0.01453198,0.33706102,1.84250080,1.92576627,0.03393913,1.81771196,1.31465244,0.11768245
-4.83541771,4.53428652,0.01405493,0.33146366,1.79497723,1.87203655,0.03389353,1.77198324,1.27776446,0.11524481
-4.82941471,4.40294602,0.01354594,0.32487898,1.74269494,1.81376615,0.03373044,1.72088084,1.23767151,0.11256561
-4.82341171,4.26184172,0.01301158,0.31742461,1.68645794,1.75165932,0.03344951,1.66519440,1.19498723,0.10968187
-4.81740870,4.11275244,0.01245803,0.30922076,1.62705386,1.68641491,0.03305196,1.60571669,1.15030651,0.10662831
-4.81140570,3.95739606,0.01189104,0.30038694,1.56523431,1.61871542,0.03254052,1.54322444,1.10419036,0.10343652
-4.80540270,3.79740016,0.01131584,0.29103927,1.50169910,1.54921859,0.03191935,1.47846182,1.05715383,0.10013451
-4.79939970,3.63428111,0.01073708,0.28128847,1.43708459,1.47855180,0.03119397,1.41212732,1.00965736,0.09674638
-4.79339670,3.46943184,0.01015884,0.27123853,1.37195652,1.40730902,0.03037113,1.34486413,0.96210164,0.09329246
-4.78739370,3.30411798,0.00958467,0.26098614,1.30680729,1.33605038,0.02945873,1.27725425,0.91482597,0.08978946
-4.78139070,3.13948166,0.00901758,0.25062076,1.24205721,1.26530382,0.02846565,1.20981617,0.86810989,0.08625106
-4.77538769,2.97655174,0.00846015,0.24022538,1.17805940,1.19556847,0.02740161,1.14300588,0.82217747,0.08268851
-4.76938469,2.81625911,0.00791451,0.22987760,1.11510753,1.12731934,0.02627709,1.07722055,0.77720395,0.07911141
-4.76338169,2.65945526,0.00738250,0.21965119,1.05344567,1.06101255,0.02510312,1.01280450,0.73332384,0.07552850
-4.75737869,2.50693235,0.00686566,0.20961771,0.99327925,0.99709079,0.02389117,0.95005659,0.69063997,0.07194852
-4.75137569,2.35944313,0.00636531,0.19984819,0.93478640,0.93598831,0.02265299,0.88923842,0.64923276,0.06838089
-4.74537269,2.21771893,0.00588260,0.19041457,0.87812879,0.87813501,0.02140048,0.83058264,0.60916903,0.06483638
-4.73936968,2.08248448,0.00541855,0.18139087,0.82346123,0.82395922,0.02014550,0.77430060,0.57050986,0.06132755
-4.73336668,1.95446831,0.00497407,0.17285400,0.77093958,0.77388889,0.01889975,0.72058909,0.53331706,0.05786905
-4.72736368,1.83440815,0.00454997,0.16488395,0.72072644,0.72835085,0.01767460,0.66963542,0.49765793,0.05447769
-4.72136068,1.72305069,0.00414697,0.15756353,0.67299456,0.68776829,0.01648093,0.62162082,0.46360818,0.05117234
-4.71535768,1.62114600,0.00376570,0.15097757,0.62792779,0.65255614,0.01532898,0.57672191,0.43125293,0.04797360
-4.70935468,1.52943662,0.00340668,0.14521161,0.58571982,0.62311476,0.01422819,0.53511025,0.40068602,0.04490333
-4.70335168,1.44864212,0.00307031,0.14035013,0.54657096,0.59982188,0.01318709,0.49695012,0.37200762,0.04198403
-4.69734867,1.37943991,0.00275684,0.13647451,0.51068329,0.58302326,0.01221310,0.46239481,0.34532067,0.03923812
-4.69134567,1.32244333,0.00246639,0.13366074,0.47825463,0.57302227,0.01131248,0.43158161,0.32072637,0.03668717
-4.68534267,1.27817817,0.00219888,0.13197702,0.44947187,0.57006876,0.01049022,0.40462596,0.29831904,0.03435108
-4.67933967,1.24705881,0.00195408,0.13148148,0.42450406,0.57434776,0.00974995,0.38161518,0.27818093,0.03224732
-4.67333667,1.22936508,0.00173156,0.13221998,0.40349569,0.58596831,0.00909390,0.36260207,0.26037708,0.03039021
-4.66733367,1.22522113,0.00153072,0.13422420,0.38656062,0.60495293,0.00852289,0.34759889,0.24495078,0.02879031
-4.66133067,1.23457708,0.00135078,0.13751012,0.37377676,0.63122816,0.00803636,0.33657199,0.23191972,0.02745389
-4.65532766,1.25719453,0.00119083,0.14207691,0.36518190,0.66461662,0.00763238,0.32943754,0.22127308,0.02638262
-4.64932466,1.29263659,0.00104978,0.14790624,0.36077072,0.70483100,0.00730777,0.32605837,0.21296978,0.02557331
-4.64332166,1.34026293,0.00092645,0.15496215,0.36049288,0.75147034,0.00705817,0.32624248,0.20693772,0.02501787
