energy_ev,total_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-2.92046023,1.22322977,0.00083050,0.00982388,0.12055733,1.02030697,0.00214576,0.13864013,0.07840812,0.10949810
-2.91445723,1.22072297,0.00083587,0.01011996,0.12181854,1.01518991,0.00222602,0.14013747,0.08175141,0.10875782
-2.90845423,1.21623465,0.00083696,0.01050116,0.12268091,1.00769679,0.00230064,0.14154999,0.08528060,0.10832608
-2.90245123,1.21004926,0.00083397,0.01096694,0.12314972,0.99802760,0.00237006,0.14288050,0.08904597,0.10827168
-2.89644822,1.20245964,0.00082718,0.01151410,0.12323632,0.98639456,0.00243505,0.14412639,0.09310392,0.10865900
-2.89044522,1.19376069,0.00081699,0.01213682,0.12295774,0.97301719,0.00249669,0.14527929,0.09751598,0.10954711
-2.88444222,1.18424296,0.00080393,0.01282674,0.12233617,0.95811736,0.00255638,0.14632486,0.10234741,0.11098904
-2.87843922,1.17418642,0.00078857,0.01357313,0.12139820,0.94191452,0.00261574,0.14724293,0.10766549,0.11303100
-2.87243622,1.16385469,0.00077160,0.01436318,0.12017401,0.92462137,0.00267665,0.14800786,0.11353740,0.11571176
-2.86643322,1.15348976,0.00075379,0.01518229,0.11869643,0.90644001,0.00274109,0.14858918,0.12002788,0.11906202
-2.86043022,1.14330767,0.00073592,0.01601452,0.11699987,0.88755892,0.00281112,0.14895259,0.12719666,0.12310395
-2.85442721,1.13349511,0.00071885,0.01684300,0.11511940,0.86815073,0.00288875,0.14906112,0.13509584,0.12785073
-2.84842421,1.12420725,0.00070345,0.01765045,0.11308969,0.84837092,0.00297589,0.14887656,0.14376720,0.13330636
-2.84242121,1.11556683,0.00069058,0.01841968,0.11094416,0.82835760,0.00307422,0.14836109,0.15323975,0.13946548
-2.83641821,1.10766460,0.00068111,0.01913414,0.10871418,0.80823210,0.00318512,0.14747895,0.16352756,0.14631350
-2.83041521,1.10056113,0.00067586,0.01977839,0.10642843,0.78810059,0.00330959,0.14619821,0.17462799,0.15382691
-2.82441221,1.09428984,0.00067559,0.02033862,0.10411247,0.76805635,0.00344819,0.14449243,0.18652052,0.16197386
-2.81840920,1.08886126,0.00068103,0.02080304,0.10178845,0.74818269,0.00360096,0.14234224,0.19916629,0.17071497
-2.81240620,1.08426823,0.00069279,0.02116225,0.09947504,0.72855623,0.00376746,0.13973670,0.21250839,0.18000455
-2.80640320,1.08049181,0.00071139,0.02140954,0.09718758,0.70925035,0.00394670,0.13667431,0.22647297,0.18979198
-2.80040020,1.07750783,0.00073727,0.02154105,0.09493832,0.69033860,0.00413721,0.13316381,0.24097133,0.20002344
-2.79439720,1.07529351,0.00077072,0.02155592,0.09273694,0.67189782,0.00433706,0.12922446,0.25590268,0.21064384
-2.78839420,1.07383411,0.00081191,0.02145624,0.09059106,0.65401083,0.00454395,0.12488602,0.27115784,0.22159900
-2.78239120,1.07312925,0.00086087,0.02124700,0.08850696,0.63676846,0.00475531,0.12018824,0.28662345,0.23283786
-2.77638819,1.07319855,0.00091751,0.02093588,0.08649027,0.62027095,0.00496839,0.11518006,0.30218679,0.24431480
-2.77038519,1.07408648,0.00098158,0.02053304,0.08454674,0.60462850,0.00518041,0.10991838,0.31774082,0.25599183
-2.76438219,1.07586613,0.00105269,0.02005079,0.08268293,0.58996106,0.00538868,0.10446661,0.33318935,0.26784066
-2.75837919,1.07864179,0.00113031,0.01950321,0.08090690,0.57639742,0.00559071,0.09889297,0.34845203,0.27984444
-2.75237619,1.08255017,0.00121377,0.01890577,0.07922876,0.56407355,0.00578436,0.09326866,0.36346894,0.29199917
-2.74637319,1.08776027,0.00130230,0.01827488,0.07766113,0.55313044,0.00596794,0.08766606,0.37820458,0.30431458
-2.74037019,1.09447176,0.00139498,0.01762754,0.07621943,0.54371157,0.00614029,0.08215683,0.39265097,0.31681450
-2.73436718,1.10291210,0.00149082,0.01698085,0.07492203,0.53595997,0.00630087,0.07681025,0.40682984,0.32953659
-2.72836418,1.11333228,0.00158871,0.01635171,0.07379023,0.53001529,0.00644975,0.07169169,0.42079362,0.34253148
-2.72236118,1.12600143,0.00168751,0.01575638,0.07284802,0.52601081,0.00658765,0.06686129,0.43462525,0.35586122
-2.71635818,1.14120046,0.00178601,0.01521028,0.07212178,0.52407059,0.00671591,0.06237295,0.44843679,0.36959720
-2.71035518,1.15921481,0.00188300,0.01472765,0.07163966,0.52430684,0.00683640,0.05827360,0.46236685,0.38381745
-2.70435218,1.18032668,0.00197723,0.01432137,0.07143097,0.52681761,0.00695145,0.05460274,0.47657692,0.39860360
-2.69834917,1.20480686,0.00206753,0.01400284,0.07152538,0.53168478,0.00706375,0.05139226,0.49124675,0.41403736
-2.69234617,1.23290643,0.00215274,0.01378186,0.07195203,0.53897242,0.00717617,0.04866657,0.50656898,0.43019692
-2.68634317,1.26484854,0.00223179,0.01366657,0.07273860,0.54872552,0.00729166,0.04644283,0.52274310,0.44715318
-2.68034017,1.30082053,0.00230370,0.01366351,0.07391038,0.56096890,0.00741310,0.04473151,0.53996919,0.46496605
-2.67433717,1.34096655,0.00236760,0.01377760,0.07548934,0.57570658,0.00754309,0.04353693,0.55844138,0.48368099
-2.66833417,1.38538091,0.00242274,0.01401229,0.07749327,0.59292115,0.00768390,0.04285796,0.57834146,0.50332580
-2.66233117,1.43410231,0.00246853,0.01436967,0.07993499,0.61257346,0.00783729,0.04268875,0.59983279,0.52390790
-2.65632816,1.48710909,0.00250449,0.01485059,0.08282175,0.63460235,0.00800442,0.04301942,0.62305468,0.54541214
-2.65032516,1.54431568,0.00253032,0.01545490,0.08615471,0.65892446,0.00818583,0.04383671,0.64811742,0.56779921
-2.64432216,1.60557029,0.00254586,0.01618157,0.08992872,0.68543410,0.00838133,0.04512459,0.67509822,0.59100478
-2.63831916,1.67065398,0.00255109,0.01702893,0.09413218,0.71400325,0.00859008,0.04686471,0.70403799,0.61493933
-2.63231616,1.73928117,0.00254614,0.01799482,0.09874722,0.74448156,0.00881055,0.04903680,0.73493929,0.63948877
-2.62631316,1.81110167,0.00253124,0.01907677,0.10375004,0.77669652,0.00904064,0.05161895,0.76776542,0.66451582
-2.62031016,1.88570419,0.00250677,0.02027215,0.10911149,0.81045382,0.00927774,0.05458774,0.80244069,0.68986219
-2.61430715,1.96262142,0.00247321,0.02157825,0.11479785,0.84553792,0.00951887,0.05791832,0.83885195,0.71535145
-2.60830415,2.04133660,0.00243110,0.02299235,0.12077177,0.88171299,0.00976080,0.06158436,0.87685138,0.74079263
-2.60230115,2.12129154,0.00238109,0.02451172,0.12699332,0.91872422,0.01000017,0.06555799,0.91626037,0.76598438
-2.59629815,2.20189591,0.00232390,0.02613357,0.13342122,0.95629953,0.01023368,0.06980965,0.95687458,0.79071978
-2.59029515,2.28253770,0.00226028,0.02785493,0.14001400,0.99415184,0.01045821,0.07430795,0.99846986,0.81479140
-2.58429215,2.36259456,0.00219104,0.02967249,0.14673120,1.03198181,0.01067091,0.07901955,1.04080892,0.83799675
-2.57828914,2.44144568,0.00211703,0.03158233,0.15353455,1.06948108,0.01086936,0.08390903,1.08364843,0.86014378
-2.57228614,2.51848403,0.00203912,0.03357969,0.16038890,1.10633597,0.01105162,0.08893884,1.12674636,0.88105630
-2.56628314,2.59312826,0.00195822,0.03565866,0.16726307,1.14223157,0.01121630,0.09406937,1.16986903,0.90057913
-2.56028014,2.66483409,0.00187522,0.03781181,0.17413042,1.17685617,0.01136257,0.09925903,1.21279764,0.91858270
-2.55427714,2.73310455,0.00179106,0.04002993,0.18096910,1.20990580,0.01149015,0.10446447,1.25533387,0.93496701
-2.54827414,2.79749879,0.00170664,0.04230170,0.18776211,1.24108881,0.01159928,0.10964089,1.29730411,0.94966457
-2.54227114,2.85763883,0.00162287,0.04461345,0.19449689,1.27013046,0.01169069,0.11474252,1.33856213,0.96264238
-2.53626813,2.91321420,0.00154066,0.04694903,0.20116470,1.29677711,0.01176546,0.11972306,1.37898977,0.97390254
-2.53026513,2.96398402,0.00146087,0.04928964,0.20775969,1.32080014,0.01182495,0.12453635,1.41849565,0.98348161
-2.52426213,3.00977653,0.00138433,0.05161398,0.21427770,1.34199939,0.01187071,0.12913702,1.45701178,0.99144862
-2.51825913,3.05048617,0.00131181,0.05389830,0.22071485,1.36020603,0.01190431,0.13348123,1.49448813,0.99790173
-2.51225613,3.08606826,0.00124405,0.05611676,0.22706609,1.37528485,0.01192731,0.13752746,1.53088553,1.00296374
-2.50625313,3.11653180,0.00118167,0.05824182,0.23332365,1.38713594,0.01194108,0.14123725,1.56616711,1.00677649
-2.50025013,3.14193078,0.00112525,0.06024482,0.23947564,1.39569585,0.01194679,0.14457600,1.60028899,1.00949461
-2.49424712,3.16235470,0.00107523,0.06209661,0.24550481,1.40093823,0.01194528,0.14751372,1.63319056,1.01127874
-2.48824412,3.17791884,0.00103197,0.06376837,0.25138754,1.40287406,0.01193706,0.15002568,1.66478531,1.01228861
-2.48224112,3.18875516,0.00099571,0.06523241,0.25709327,1.40155157,0.01192227,0.15209306,1.69495271,1.01267641
-2.47623812,3.19500440,0.00096656,0.06646306,0.26258436,1.39705593,0.01190070,0.15370350,1.72353185,1.01258075
-2.47023512,3.19680993,0.00094449,0.06743755,0.26781639,1.38950888,0.01187179,0.15485151,1.75031748,1.01212151
-2.46423212,3.19431404,0.00092936,0.06813691,0.27273901,1.37906829,0.01183470,0.15553880,1.77505894,1.01139592
-2.45822911,3.18765678,0.00092091,0.06854668,0.27729725,1.36592765,0.01178839,0.15577455,1.79746215,1.01047607
-2.45222611,3.17697749,0.00091874,0.06865767,0.28143332,1.35031567,0.01173165,0.15557543,1.81719501,1.00940795
-2.44622311,3.16241907,0.00092234,0.06846646,0.28508874,1.33249580,0.01166321,0.15496562,1.83389584,1.00821202
-2.44022011,3.14413455,0.00093110,0.06797581,0.28820680,1.31276572,0.01158184,0.15397661,1.84718486,1.00688532
-2.43421711,3.12229549,0.00094432,0.06719487,0.29073506,1.29145655,0.01148643,0.15264689,1.85667795,1.00540489
-2.42821411,3.09710162,0.00096123,0.06613917,0.29262797,1.26893190,0.01137604,0.15102149,1.86200212,1.00373231
-2.42221111,3.06879092,0.00098098,0.06483048,0.29384932,1.24558647,0.01125002,0.14915143,1.86281199,1.00181896
-2.41620810,3.03764932,0.00100272,0.06329638,0.29437435,1.22184408,0.01110804,0.14709295,1.85880623,0.99961177
-2.41020510,3.00401921,0.00102554,0.06156971,0.29419152,1.19815511,0.01095013,0.14490673,1.84974317,0.99705899
-2.40420210,2.96830607,0.00104855,0.05968785,0.29330378,1.17499320,0.01077673,0.14265684,1.83545471,0.99411568
-2.39819910,2.93098242,0.00107091,0.05769187,0.29172916,1.15285112,0.01058867,0.14040977,1.81585782,0.99074856
-2.39219610,2.89258881,0.00109178,0.05562551,0.28950085,1.13223592,0.01038721,0.13823324,1.79096282,0.98693995
-2.38619310,2.85373131,0.00111040,0.05353418,0.28666657,1.11366312,0.01017399,0.13619498,1.76087829,0.98269060
-2.38019010,2.81507554,0.00112613,0.05146381,0.28328735,1.09765017,0.00995101,0.13436154,1.72581212,0.97802126
-2.37418709,2.77733719,0.00113837,0.04945982,0.27943576,1.08470924,0.00972058,0.13279703,1.68606871,0.97297300
-2.36818409,2.74126935,0.00114670,0.04756600,0.27519371,1.07533918,0.00948529,0.13156186,1.64204260,0.96760616
-2.36218109,2.70764698,0.00115080,0.04582353,0.27064989,1.07001707,0.00924793,0.13071160,1.59420874,0.96199830
-2.35617809,2.67724893,0.00115049,0.04427002,0.26589703,1.06918916,0.00901144,0.13029584,1.54310991,0.95624098
-2.35017509,2.65083836,0.00114576,0.04293871,0.26102899,1.07326149,0.00877883,0.13035718,1.48934193,0.95043584
-2.34417209,2.62914179,0.00113674,0.04185773,0.25613794,1.08259017,0.00855311,0.13093033,1.43353736,0.94469009
-2.33816908,2.61282780,0.00112372,0.04104958,0.25131172,1.09747157,0.00833727,0.13204128,1.37634829,0.93911163
-2.33216608,2.60248572,0.00110714,0.04053061,0.24663136,1.11813241,0.00813415,0.13370671,1.31842900,0.93380411
-2.32616308,2.59860506,0.00108759,0.04031079,0.24216893,1.14471995,0.00794638,0.13593342,1.26041913,0.92886207
-2.32016008,2.60155620,0.00106579,0.04039349,0.23798580,1.17729260,0.00777637,0.13871804,1.20292794,0.92436639
-2.31415708,2.61157291,0.00104257,0.04077548,0.23413124,1.21581095,0.00762619,0.14204676,1.14652007,0.92038022
-2.30815408,2.62873714,0.00101889,0.04144704,0.23064142,1.26012973,0.00749756,0.14589530,1.09170335,0.91694545
-2.30215108,2.65296666,0.00099575,0.04239216,0.22753885,1.30999089,0.00739178,0.15022901,1.03891880,0.91407986
-2.29614807,2.68400585,0.00097426,0.04358887,0.22483214,1.36501822,0.00730968,0.15500315,0.98853305,0.91177511
-2.29014507,2.72142030,0.00095554,0.04500974,0.22251609,1.42471406,0.00725161,0.16016328,0.94083331,0.90999539
-2.28414207,2.76459539,0.00094073,0.04662238,0.22057217,1.48845830,0.00721742,0.16564585,0.89602480,0.90867698
-2.27813907,2.81273936,0.00093095,0.04839011,0.21896921,1.55551030,0.00720640,0.17137898,0.85423069,0.90772858
-2.27213607,2.86489115,0.00092728,0.05027270,0.21766439,1.62501409,0.00721736,0.17728338,0.81549424,0.90703252
-2.26613307,2.91993308,0.00093073,0.05222720,0.21660443,1.69600705,0.00724858,0.18327347,0.77978313,0.90644675
-2.26013007,2.97660870,0.00094223,0.05420876,0.21572704,1.76743245,0.00729786,0.18925864,0.74699564,0.90580758
-2.25412706,3.03354539,0.00096256,0.05617162,0.21496248,1.83815578,0.00736257,0.19514470,0.71696844,0.90493322
-2.24812406,3.08928173,0.00099235,0.05807003,0.21423539,1.90698482,0.00743969,0.20083544,0.68948569,0.90362791
-2.24212106,3.14229899,0.00103208,0.05985926,0.21346674,1.97269314,0.00752589,0.20623439,0.66428918,0.90168672
-2.23611806,3.19105605,0.00108199,0.06149656,0.21257582,2.03404651,0.00761759,0.21124654,0.64108910,0.89890073
-2.23011506,3.23402698,0.00114213,0.06294209,0.21148247,2.08983154,0.00771108,0.21578024,0.61957515,0.89506265
-2.22411206,3.26973994,0.00121229,0.06415983,0.21010920,2.13888570,0.00780258,0.21974899,0.59942770,0.88997258
-2.21810905,3.29681638,0.00129202,0.06511836,0.20838341,2.18012762,0.00788835,0.22307326,0.58032857,0.88344377
-2.21210605,3.31400905,0.00138062,0.06579158,0.20623946,2.21258666,0.00796478,0.22568217,0.56197112,0.87530829
-2.20610305,3.32023747,0.00147709,0.06615930,0.20362064,2.23543053,0.00802850,0.22751502,0.54406952,0.86542229
-2.20010005,3.31461948,0.00158023,0.06620761,0.20048090,2.24798985,0.00807645,0.22852262,0.52636666,0.85367076
-2.19409705,3.29649775,0.00168855,0.06592920,0.19678631,2.24977865,0.00810597,0.22866835,0.50864080,0.83997161
-2.18809405,3.26545996,0.00180037,0.06532345,0.19251619,2.24050972,0.00811489,0.22792896,0.49071056,0.82427887
-2.18209105,3.22135204,0.00191380,0.06439634,0.18766380,2.22010444,0.00810155,0.22629505,0.47243830,0.80658504
-2.17608804,3.16428387,0.00202681,0.06316019,0.18223664,2.18869627,0.00806489,0.22377124,0.45373180,0.78692230
-2.17008504,3.09462719,0.00213727,0.06163331,0.17625628,2.14662797,0.00800447,0.22037600,0.43454428,0.76536282
-2.16408204,3.01300592,0.00224298,0.05983943,0.16975775,2.09444255,0.00792050,0.21614116,0.41487286,0.74201791
-2.15807904,2.92027930,0.00234175,0.05780700,0.16278850,2.03286824,0.00781381,0.21111122,0.39475565,0.71703630
-2.15207604,2.81751859,0.00243148,0.05556853,0.15540697,1.96279833,0.00768593,0.20534227,0.37426763,0.69060145
-2.14607304,2.70597844,0.00251018,0.05315967,0.14768086,1.88526646,0.00753898,0.19890077,0.35351551,0.66292821
-2.14007004,2.58706391,0.00257607,0.05061839,0.13968512,1.80141857,0.00737571,0.19186221,0.33263199,0.63425870
-2.13406703,2.46229467,0.00262761,0.04798415,0.13149977,1.71248254,0.00719943,0.18430950,0.31176952,0.60485786
-2.12806403,2.33326757,0.00266359,0.04529698,0.12320771,1.61973672,0.00701397,0.17633142,0.29109388,0.57500858
-2.12206103,2.20161900,0.00268314,0.04259674,0.11489242,1.52447848,0.00682362,0.16802093,0.27077791,0.54500669
-2.11605803,2.06898821,0.00268578,0.03992232,0.10663587,1.42799389,0.00663304,0.15947356,0.25099552,0.51515591
-2.11005503,1.93698277,0.00267146,0.03731105,0.09851654,1.33152945,0.00644719,0.15078573,0.23191613,0.48576289
-2.10405203,1.80714698,0.00264056,0.03479805,0.09060763,1.23626678,0.00627127,0.14205325,0.21369985,0.45713234
-2.09804902,1.68093401,0.00259388,0.03241582,0.08297566,1.14330066,0.00611055,0.13336980,0.19649329,0.42956252
-2.09204602,1.55968224,0.00253263,0.03019379,0.07567927,1.05362115,0.00597033,0.12482558,0.18042619,0.40334093
-2.08604302,1.44459600,0.00245845,0.02815809,0.06876839,0.96809968,0.00585579,0.11650605,0.16560891,0.37874041
-2.08004002,1.33673091,0.00237331,0.02633127,0.06228373,0.88747948,0.00577185,0.10849077,0.15213058,0.35601556
-2.07403702,1.23698359,0.00227950,0.02473224,0.05625653,0.81236990,0.00572312,0.10085245,0.14005804,0.33539953
-2.06803402,1.14608565,0.00217961,0.02337614,0.05070869,0.74324464,0.00571367,0.09365606,0.12943548,0.31710121
-2.06203102,1.06460146,0.00207642,0.02227434,0.04565305,0.68044333,0.00574703,0.08695808,0.12028455,0.30130281
-2.05602801,0.99292949,0.00197288,0.02143446,0.04109396,0.62417625,0.00582596,0.08080601,0.11260502,0.28815775
-2.05002501,0.93130668,0.00187208,0.02086045,0.03702792,0.57453143,0.00595246,0.07523786,0.10637581,0.27778906
-2.04402201,0.87981547,0.00177713,0.02055265,0.03344445,0.53148403,0.00612759,0.07028198,0.10155633,0.27028807
-2.03801901,0.83839301,0.00169116,0.02050788,0.03032698,0.49490719,0.00635149,0.06595684,0.09808807,0.26571353
-2.03201601,0.80684227,0.00161728,0.02071962,0.02765383,0.46458425,0.00662326,0.06227119,0.09589634,0.26409115
-2.02601301,0.78484468,0.00155848,0.02117808,0.02539914,0.44022176,0.00694101,0.05922420,0.09489221,0.26541354
-2.02001001,0.77197396,0.00151766,0.02187045,0.02353390,0.42146297,0.00730184,0.05680585,0.09497444,0.26964057
-2.01400700,0.76771089,0.00149754,0.02278103,0.02202681,0.40790166,0.00770187,0.05499742,0.09603157,0.27670019
-2.00800400,0.77145885,0.00150062,0.02389147,0.02084523,0.39909589,0.00813636,0.05377224,0.09794408,0.28648957
-2.00200100,0.78255980,0.00152919,0.02518103,0.01995598,0.39458155,0.00859973,0.05309640,0.10058648,0.29887678
-1.99599800,0.80031061,0.00158522,0.02662690,0.01932608,0.39388551,0.00908578,0.05292977,0.10382957,0.31370275
-1.98999500,0.82397934,0.00167038,0.02820449,0.01892345,0.39653818,0.00958777,0.05322702,0.10754264,0.33078375
-1.98399200,0.85282151,0.00178597,0.02988788,0.01871752,0.40208530,0.01009859,0.05393879,0.11159568,0.34991409
-1.97798899,0.88609584,0.00193286,0.03165021,0.01867973,0.41009877,0.01061096,0.05501293,0.11586159,0.37086927
-1.97198599,0.92307941,0.00211144,0.03346417,0.01878400,0.42018639,0.01111761,0.05639575,0.12021835,0.39340944
-1.96598299,0.96308187,0.00232161,0.03530250,0.01900705,0.43200029,0.01161143,0.05803337,0.12455107,0.41728305
-1.95997999,1.00545846,0.00256268,0.03713859,0.01932873,0.44524385,0.01208567,0.05987304,0.12875397,0.44223089
-1.95397699,1.04962151,0.00283338,0.03894694,0.01973218,0.45967692,0.01253412,0.06186433,0.13273220,0.46799021
-1.94797399,1.09505021,0.00313179,0.04070380,0.02020395,0.47511924,0.01295121,0.06396044,0.13640338,0.49429906
-1.94197099,1.14129821,0.00345532,0.04238767,0.02073402,0.49145180,0.01333214,0.06611916,0.13969899,0.52090068
-1.93596798,1.18799902,0.00380074,0.04397980,0.02131575,0.50861612,0.01367301,0.06830390,0.14256543,0.54754791
-1.92996498,1.23486879,0.00416417,0.04546464,0.02194576,0.52661121,0.01397086,0.07048440,0.14496469,0.57400747
-1.92396198,1.28170628,0.00454109,0.04683021,0.02262365,0.54548848,0.01422368,0.07263726,0.14687476,0.60006401
-1.91795898,1.32839011,0.00492648,0.04806831,0.02335174,0.56534426,0.01443046,0.07474621,0.14828960,0.62552390
-1.91195598,1.37487290,0.00531482,0.04917474,0.02413467,0.58631038,0.01459113,0.07680215,0.14921869,0.65021837
-1.90595298,1.42117262,0.00570025,0.05014926,0.02497894,0.60854279,0.01470649,0.07880288,0.14968620,0.67400613
-1.89994997,1.46736106,0.00607669,0.05099546,0.02589239,0.63220867,0.01477818,0.08075251,0.14972979,0.69677509
-1.89394697,1.51354982,0.00643798,0.05172051,0.02688360,0.65747223,0.01480851,0.08266061,0.14939900,0.71844314
-1.88794397,1.55987400,0.00677804,0.05233474,0.02796131,0.68447985,0.01480037,0.08454115,0.14875332,0.73895795
-1.88194097,1.60647431,0.00709105,0.05285108,0.02913370,0.71334493,0.01475708,0.08641114,0.14785999,0.75829547
-1.87593797,1.65347794,0.00737159,0.05328441,0.03040780,0.74413320,0.01468226,0.08828915,0.14679155,0.77645740
-1.86993497,1.70097911,0.00761485,0.05365081,0.03178876,0.77684897,0.01457965,0.09019363,0.14562323,0.79346742
-1.86393197,1.74902015,0.00781670,0.05396675,0.03327929,0.81142316,0.01445297,0.09214136,0.14443037,0.80936639
-1.85792896,1.79757373,0.00797387,0.05424827,0.03487905,0.84770361,0.01430580,0.09414571,0.14328568,0.82420673
-1.85192596,1.84652761,0.00808402,0.05451014,0.03658420,0.88544843,0.01414145,0.09621520,0.14225684,0.83804612
-1.84592296,1.89567243,0.00814581,0.05476514,0.03838702,0.92432268,0.01396281,0.09835216,0.14140411,0.85094092
-1.83991996,1.94469363,0.00815890,0.05502334,0.04027564,0.96389913,0.01377233,0.10055172,0.14077836,0.86293958
-1.83391696,1.99316824,0.00812398,0.05529165,0.04223401,1.00366306,0.01357193,0.10280109,0.14041948,0.87407663
-1.82791396,2.04056699,0.00804266,0.05557336,0.04424196,1.04302138,0.01336297,0.10507928,0.14035521,0.88436732
-1.82191096,2.08626224,0.00791746,0.05586803,0.04627548,1.08131590,0.01314623,0.10735724,0.14060048,0.89380366
-1.81590795,2.12954173,0.00775165,0.05617147,0.04830716,1.11784048,0.01292201,0.10959840,0.14115737,0.90235193
-1.80990495,2.16962799,0.00754914,0.05647599,0.05030688,1.15186153,0.01269009,0.11175972,0.14201550,0.90995204
-1.80390195,2.20570287,0.00731432,0.05677082,0.05224257,1.18264120,0.01244991,0.11379305,0.14315310,0.91651892
-1.79789895,2.23693645,0.00705192,0.05704270,0.05408124,1.20946243,0.01220061,0.11564688,0.14453848,0.92194586
-1.79189595,2.26251915,0.00676682,0.05727668,0.05578998,1.23165470,0.01194118,0.11726839,0.14613200,0.92610997
-1.78589295,2.28169585,0.00646393,0.05745696,0.05733720,1.24861981,0.01167058,0.11860556,0.14788834,0.92887926
-1.77988994,2.29380045,0.00614804,0.05756791,0.05869377,1.25985614,0.01138789,0.11960947,0.14975905,0.93012127
-1.77388694,2.29828947,0.00582370,0.05759500,0.05983425,1.26498073,0.01109243,0.12023650,0.15169529,0.92971268
-1.76788394,2.29477295,0.00549512,0.05752584,0.06073799,1.26374802,0.01078389,0.12045043,0.15365041,0.92754945
-1.76188094,2.28304138,0.00516611,0.05735110,0.06139016,1.25606455,0.01046246,0.12022421,0.15558265,0.92355694
-1.75587794,2.26308722,0.00483999,0.05706529,0.06178262,1.24199888,0.01012887,0.11954152,0.15745743,0.91769939
-1.74987494,2.23512016,0.00451962,0.05666751,0.06191463,1.22178646,0.00978451,0.11839783,0.15924944,0.90998834
-1.74387194,2.19957519,0.00420737,0.05616194,0.06179330,1.19582919,0.00943145,0.11680109,0.16094428,0.90048935
-1.73786893,2.15711325,0.00390514,0.05555820,0.06143383,1.16468972,0.00907245,0.11477187,0.16253969,0.88932683
-1.73186593,2.10861432,0.00361439,0.05487153,0.06085951,1.12908090,0.00871094,0.11234308,0.16404627,0.87668649
-1.72586293,2.05516334,0.00333620,0.05412271,0.06010150,1.08985071,0.00835103,0.10955927,0.16548777,0.86281544
-1.71985993,1.99802948,0.00307133,0.05333792,0.05919831,1.04796336,0.00799736,0.10647541,0.16690085,0.84801985
-1.71385693,1.93863969,0.00282025,0.05254829,0.05819520,1.00447739,0.00765513,0.10315548,0.16833450,0.83266027
-1.70785393,1.87854761,0.00258323,0.05178939,0.05714322,0.96052141,0.00732990,0.09967065,0.16984905,0.81714492
-1.70185093,1.81939888,0.00236037,0.05110060,0.05609826,0.91726845,0.00702756,0.09609739,0.17151484,0.80192119
-1.69584792,1.76289421,0.00215168,0.05052426,0.05511991,0.87590953,0.00675418,0.09251538,0.17341076,0.78746582
-1.68984492,1.71075121,0.00195708,0.05010484,0.05427017,0.83762730,0.00651589,0.08900550,0.17562245,0.77427406
-1.68384192,1.66466622,0.00177650,0.04988801,0.05361223,0.80357023,0.00631878,0.08564780,0.17824051,0.76284848
-1.67783892,1.62627690,0.00160984,0.04991954,0.05320909,0.77482787,0.00616875,0.08251963,0.18135853,0.75368754
-1.67183592,1.59712652,0.00145704,0.05024432,0.05312223,0.75240755,0.00607139,0.07969398,0.18507107,0.74727449
-1.66583292,1.57863041,0.00131808,0.05090516,0.05341033,0.73721281,0.00603187,0.07723799,0.18947160,0.74406692
-1.65982991,1.57204514,0.00119299,0.05194168,0.05412791,0.73002375,0.00605483,0.07521175,0.19465041,0.74448700
-1.65382691,1.57844074,0.00108185,0.05338911,0.05532411,0.73147942,0.00614422,0.07366732,0.20069243,0.74891277
-1.64782391,1.59867620,0.00098483,0.05527706,0.05704149,0.74206242,0.00630322,0.07264805,0.20767502,0.75767054
-1.64182091,1.63337852,0.00090213,0.05762839,0.05931495,0.76208598,0.00653412,0.07218816,0.21566581,0.77102832
-1.63581791,1.68292561,0.00083403,0.06045798,0.06217069,0.79168350,0.00683819,0.07231252,0.22472043,0.78919051
-1.62981491,1.74743314,0.00078088,0.06377166,0.06562539,0.83080105,0.00721561,0.07303667,0.23488032,0.81229362
-1.62381191,1.82674597,0.00074310,0.06756524,0.06968548,0.87919305,0.00766537,0.07436703,0.24617068,0.84040317
-1.61780890,1.92043430,0.00072115,0.07182369,0.07434666,0.93642148,0.00818519,0.07630134,0.25859852,0.87351170
-1.61180590,2.02779516,0.00071558,0.07652049,0.07959358,1.00185908,0.00877148,0.07882913,0.27215104,0.91153786
-1.60580290,2.14785958,0.00072697,0.08161736,0.08539993,1.07469691,0.00941932,0.08193248,0.28679440,0.95432672
-1.59979990,2.27940597,0.00075598,0.08706418,0.09172860,1.15395649,0.01012247,0.08558671,0.30247288,1.00165123
-1.59379690,2.42097984,0.00080328,0.09279935,0.09853240,1.23850690,0.01087340,0.08976132,0.31910877,1.05321493
-1.58779390,2.57092003,0.00086955,0.09875058,0.10575491,1.32708662,0.01166341,0.09442092,0.33660283,1.10865599
-1.58179090,2.72739137,0.00095551,0.10483601,0.11333177,1.41833013,0.01248274,0.09952615,0.35483555,1.16755259
-1.57578789,2.88842320,0.00106179,0.11096578,0.12119219,1.51079875,0.01332074,0.10503472,0.37366914,1.22942956
-1.56978489,3.05195300,0.00118898,0.11704405,0.12926077,1.60301495,0.01416608,0.11090235,0.39295028,1.29376642
-1.56378189,3.21587415,0.00133756,0.12297123,0.13745954,1.69349935,0.01500703,0.11708372,0.41251355,1.36000649
-1.55777889,3.37808625,0.00150782,0.12864661,0.14571003,1.78080904,0.01583168,0.12353328,0.43218550,1.42756713
