energy_ev,total_up,C_s_up,C_p_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-6.00000000,2.76035530,0.02052315,0.30615698,1.83437475,0.97522872,0.01311138,1.03920119,0.48558194,0.31927217
-5.99399700,2.83226260,0.02208656,0.31019611,1.84808440,0.98927218,0.01430766,1.07962947,0.50501387,0.33497058
-5.98799400,2.90063340,0.02366854,0.31427816,1.85993608,1.00170317,0.01556599,1.11880914,0.52415726,0.35010534
-5.98199100,2.96519861,0.02525471,0.31837841,1.86980343,1.01255627,0.01687631,1.15656033,0.54301298,0.36452622
-5.97598799,3.02583292,0.02683042,0.32248309,1.87767775,1.02192491,0.01822662,1.19275623,0.56160926,0.37809535
-5.96998499,3.08254327,0.02838105,0.32658813,1.88366254,1.02995383,0.01960311,1.22732023,0.57999737,0.39068972
-5.96398199,3.13545040,0.02989223,0.33069701,1.88796183,1.03682888,0.02099032,1.26022043,0.59824570,0.40220313
-5.95797899,3.18476468,0.03135007,0.33481806,1.89086305,1.04276465,0.02237144,1.29146192,0.61643252,0.41254770
-5.95197599,3.23075752,0.03274134,0.33896125,1.89271556,1.04799074,0.02372860,1.32107720,0.63463780,0.42165481
-5.94597299,3.27373045,0.03405364,0.34313483,1.89390638,1.05273745,0.02504325,1.34911546,0.65293450,0.42947556
-5.93996998,3.31398357,0.03527547,0.34734202,1.89483440,1.05722163,0.02629664,1.37563121,0.67137986,0.43598065
-5.93396698,3.35178526,0.03639638,0.35157800,1.89588474,1.06163364,0.02747022,1.40067308,0.69000724,0.44115988
-5.92796398,3.38734504,0.03740696,0.35582737,1.89740468,1.06612584,0.02854622,1.42427345,0.70881888,0.44502124
-5.92196098,3.42079102,0.03829893,0.36006237,1.89968249,1.07080355,0.02950807,1.44643938,0.72778022,0.44758962
-5.91595798,3.45215323,0.03906511,0.36424190,1.90293023,1.07571866,0.03034093,1.46714568,0.74681593,0.44890531
-5.90995498,3.48135367,0.03969944,0.36831142,1.90727144,1.08086618,0.03103207,1.48633019,0.76580819,0.44902230
-5.90395198,3.50820346,0.04019700,0.37220380,1.91273403,1.08618397,0.03157129,1.50389181,0.78459709,0.44800649
-5.89794897,3.53240716,0.04055402,0.37584101,1.91924876,1.09155544,0.03195118,1.51969125,0.80298350,0.44593374
-5.89194597,3.55357374,0.04076787,0.37913660,1.92665293,1.09681489,0.03216737,1.53355444,0.82073396,0.44288797
-5.88594297,3.57123334,0.04083710,0.38199881,1.93469889,1.10175536,0.03221858,1.54527842,0.83758771,0.43895928
-5.87993997,3.58485890,0.04076149,0.38433411,1.94306669,1.10613815,0.03210664,1.55463938,0.85326523,0.43424203
-5.87393697,3.59389090,0.04054205,0.38605094,1.95137976,1.10970370,0.03183641,1.56140224,0.86747806,0.42883302
-5.86793397,3.59776413,0.04018110,0.38706357,1.95922269,1.11218307,0.03141554,1.56533133,0.87993929,0.42282970
-5.86193097,3.59593460,0.03968226,0.38729561,1.96615998,1.11330949,0.03085420,1.56620156,0.89037426,0.41632841
-5.85592796,3.58790535,0.03905051,0.38668329,1.97175451,1.11282930,0.03016467,1.56380933,0.89853082,0.40942276
-5.84992496,3.57324962,0.03829214,0.38517806,1.97558500,1.11051193,0.02936098,1.55798285,0.90418890,0.40220200
-5.84392196,3.55163051,0.03741473,0.38274855,1.97726130,1.10615837,0.02845836,1.54859102,0.90716864,0.39474956
-5.83791896,3.52281610,0.03642709,0.37938184,1.97643714,1.09960795,0.02747280,1.53555079,0.90733692,0.38714166
-5.83191596,3.48668972,0.03533915,0.37508377,1.97281976,1.09074319,0.02642059,1.51883243,0.90461204,0.37944614
-5.82591296,3.44325511,0.03416179,0.36987864,1.96617641,1.07949267,0.02531781,1.49846277,0.89896629,0.37172150
-5.81990995,3.39263661,0.03290673,0.36380803,1.95633759,1.06583204,0.02417995,1.47452612,0.89042653,0.36401615
-5.81390695,3.33507501,0.03158627,0.35692917,1.94319760,1.04978329,0.02302153,1.44716325,0.87907278,0.35636804
-5.80790395,3.27091948,0.03021310,0.34931264,1.92671267,1.03141253,0.02185584,1.41656839,0.86503504,0.34880466
-5.80190095,3.20061673,0.02880005,0.34103986,1.90689733,1.01082658,0.02069466,1.38298471,0.84848867,0.34134333
-5.79589795,3.12469810,0.02735989,0.33220036,1.88381969,0.98816871,0.01954820,1.34669861,0.82964856,0.33399204
-5.78989495,3.04376580,0.02590509,0.32288899,1.85759631,0.96361388,0.01842495,1.30803313,0.80876258,0.32675063
-5.78389195,2.95847897,0.02444761,0.31320340,1.82838724,0.93736377,0.01733176,1.26734107,0.78610466,0.31961235
-5.77788894,2.86954060,0.02299876,0.30324159,1.79639171,0.90964189,0.01627385,1.22499799,0.76196780,0.31256584
-5.77188594,2.77768576,0.02156903,0.29310003,1.76184488,0.88068901,0.01525498,1.18139562,0.73665737,0.30559732
-5.76588294,2.68367172,0.02016802,0.28287206,1.72501576,0.85075910,0.01427759,1.13693568,0.71048504,0.29869300
-5.75987994,2.58826994,0.01880435,0.27264688,1.68620630,0.82011576,0.01334300,1.09202462,0.68376337,0.29184157
-5.75387694,2.49226006,0.01748567,0.26250888,1.64575143,0.78902931,0.01245162,1.04706892,0.65680126,0.28503662
-5.74787394,2.39642562,0.01621864,0.25253752,1.60401970,0.75777440,0.01160318,1.00247135,0.62990026,0.27827893
-5.74187094,2.30155094,0.01500899,0.24280748,1.56141399,0.72662802,0.01079689,0.95862779,0.60335174,0.27157842
-5.73586793,2.20841875,0.01386158,0.23338910,1.51837173,0.69586790,0.01003170,0.91592453,0.57743463,0.26495576
-5.72986493,2.11780787,0.01278046,0.22434899,1.47536402,0.66577098,0.00930641,0.87473588,0.55241375,0.25844336
-5.72386193,2.03049033,0.01176897,0.21575066,1.43289308,0.63661195,0.00861981,0.83542182,0.52853844,0.25208585
-5.71785893,1.94722739,0.01082981,0.20765507,1.39148758,0.60866152,0.00797083,0.79832547,0.50604134,0.24593991
-5.71185593,1.86876392,0.00996510,0.20012109,1.35169543,0.58218454,0.00735857,0.76377012,0.48513704,0.24007343
-5.70585293,1.79582095,0.00917645,0.19320561,1.31407408,0.55743759,0.00678237,0.73205585,0.46602058,0.23456399
-5.69984992,1.72908632,0.00846500,0.18696345,1.27917817,0.53466637,0.00624181,0.70345556,0.44886561,0.22949682
-5.69384692,1.66920340,0.00783140,0.18144691,1.24754501,0.51410255,0.00573671,0.67821041,0.43382225,0.22496219
-5.68784392,1.61675852,0.00727587,0.17670504,1.21967827,0.49596046,0.00526711,0.65652494,0.42101457,0.22105245
-5.68184092,1.57226742,0.00679814,0.17278263,1.19603083,0.48043359,0.00483325,0.63856196,0.41053801,0.21785879
-5.67583792,1.53616159,0.00639742,0.16971901,1.17698733,0.46769114,0.00443549,0.62443749,0.40245656,0.21546788
-5.66983492,1.50877537,0.00607237,0.16754680,1.16284773,0.45787485,0.00407432,0.61421618,0.39680036,0.21395857
-5.66383192,1.49033465,0.00582104,0.16629063,1.15381271,0.45109622,0.00375027,0.60790749,0.39356351,0.21339886
-5.65782891,1.48094816,0.00564083,0.16596601,1.14997203,0.44743454,0.00346393,0.60546310,0.39270269,0.21384319
-5.65182591,1.48060212,0.00552844,0.16657846,1.15129659,0.44693571,0.00321590,0.60677579,0.39413668,0.21533024
-5.64582291,1.48915896,0.00547984,0.16812293,1.15763517,0.44961214,0.00300679,0.61168018,0.39774698,0.21788143
-5.63981991,1.50636054,0.00549029,0.17058374,1.16871608,0.45544378,0.00283722,0.61995547,0.40337974,0.22150008
-5.63381691,1.53183612,0.00555434,0.17393490,1.18415418,0.46438030,0.00270787,0.63133028,0.41084912,0.22617131
-5.62781391,1.56511494,0.00566582,0.17814101,1.20346315,0.47634435,0.00261942,0.64548964,0.41994192,0.23186283
-5.62181091,1.60564301,0.00581800,0.18315860,1.22607254,0.49123582,0.00257267,0.66208387,0.43042361,0.23852626
-5.61580790,1.65280342,0.00600362,0.18893789,1.25134908,0.50893685,0.00256851,0.68073904,0.44204535,0.24609932
-5.60980490,1.70593920,0.00621502,0.19542492,1.27862118,0.52931727,0.00260794,0.70106876,0.45455198,0.25450840
-5.60380190,1.76437760,0.00644432,0.20256384,1.30720561,0.55224021,0.00269214,0.72268660,0.46769034,0.26367156
-5.59779890,1.82745425,0.00668355,0.21029934,1.33643488,0.57756749,0.00282243,0.74521862,0.48121786,0.27350177
-5.59179590,1.89453615,0.00692485,0.21857893,1.36568399,0.60516442,0.00300026,0.76831550,0.49491072,0.28391014
-5.58579290,1.96504181,0.00716065,0.22735503,1.39439524,0.63490364,0.00322724,0.79166340,0.50857134,0.29480898
-5.57978989,2.03845745,0.00738384,0.23658663,1.42209958,0.66666769,0.00350503,0.81499328,0.52203468,0.30611451
-5.57378689,2.11434821,0.00758799,0.24624045,1.44843356,0.70035019,0.00383531,0.83808794,0.53517307,0.31774910
-5.56778389,2.19236367,0.00776746,0.25629145,1.47315086,0.73585524,0.00421969,0.86078646,0.54789933,0.32964277
-5.56178089,2.27223714,0.00791757,0.26672263,1.49612770,0.77309535,0.00465961,0.88298592,0.56016790,0.34173402
-5.55577789,2.35377886,0.00803467,0.27752417,1.51736199,0.81198762,0.00515623,0.90464012,0.57197389,0.35396984
-5.54977489,2.43686348,0.00811624,0.28869181,1.53696611,0.85244871,0.00571027,0.92575551,0.58335030,0.36630502
-5.54377189,2.52141239,0.00816090,0.30022458,1.55515381,0.89438861,0.00632192,0.94638452,0.59436318,0.37870060
-5.53776888,2.60737233,0.00816838,0.31212208,1.57222184,0.93770387,0.00699069,0.96661675,0.60510537,0.39112187
-5.53176588,2.69469124,0.00813949,0.32438130,1.58852731,0.98227058,0.00771526,0.98656834,0.61568883,0.40353582
-5.52576288,2.78329334,0.00807604,0.33699324,1.60446205,1.02793777,0.00849341,1.00637043,0.62623612,0.41590834
-5.51975988,2.87305464,0.00798066,0.34993958,1.62042520,1.07452157,0.00932192,1.02615702,0.63687143,0.42820140
-5.51375688,2.96378090,0.00785669,0.36318941,1.63679552,1.12180087,0.01019648,1.04605321,0.64771159,0.44037032
-5.50775388,3.05518921,0.00770802,0.37669649,1.65390481,1.16951466,0.01111169,1.06616421,0.65885760,0.45236152
-5.50175088,3.14689473,0.00753887,0.39039693,1.67201378,1.21736158,0.01206109,1.08656591,0.67038687,0.46411069
-5.49574787,3.23840341,0.00735362,0.40420767,1.69129162,1.26500184,0.01303714,1.10729727,0.68234687,0.47554182
-5.48974487,3.32911141,0.00715666,0.41802582,1.71180013,1.31206153,0.01403137,1.12835509,0.69475021,0.48656700
-5.48374187,3.41831145,0.00695221,0.43172891,1.73348338,1.35813940,0.01503447,1.14969130,0.70757147,0.49708718
-5.47773887,3.50520588,0.00674421,0.44517606,1.75616313,1.40281576,0.01603644,1.17121275,0.72074592,0.50699379
-5.47173587,3.58892608,0.00653618,0.45821023,1.77954035,1.44566327,0.01702682,1.19278367,0.73417015,0.51617133
-5.46573287,3.66855708,0.00633120,0.47066130,1.80320276,1.48625909,0.01799483,1.21423037,0.74770459,0.52450067
-5.45972986,3.74316642,0.00613183,0.48235000,1.82663791,1.52419787,0.01892963,1.23534804,0.76117776,0.53186305
-5.45372686,3.81183582,0.00594015,0.49309250,1.84925119,1.55910502,0.01982053,1.25590921,0.77439203,0.53814448
-5.44772386,3.87369409,0.00575775,0.50270558,1.87038810,1.59064955,0.02065721,1.27567344,0.78713074,0.54324040
-5.44172086,3.92794983,0.00558586,0.51101206,1.88935956,1.61855594,0.02142992,1.29439769,0.79916629,0.54706036
-5.43571786,3.97392234,0.00542536,0.51784635,1.90546928,1.64261448,0.02212969,1.31184710,0.81026893,0.54953245
-5.42971486,4.01106951,0.00527695,0.52305997,1.91804198,1.66268949,0.02274844,1.32780545,0.82021581,0.55060730
-5.42371186,4.03901129,0.00514120,0.52652673,1.92645134,1.67872523,0.02327918,1.34208505,0.82880015,0.55026140
-5.41770885,4.05754812,0.00501871,0.52814738,1.93014633,1.69074911,0.02371607,1.35453572,0.83583995,0.54849963
-5.41170585,4.06667336,0.00491022,0.52785366,1.92867513,1.69887209,0.02405449,1.36505241,0.84118612,0.54535682
-5.40570285,4.06657954,0.00481664,0.52561150,1.92170552,1.70328635,0.02429111,1.37358133,0.84472967,0.54089828
-5.39969985,4.05765829,0.00473921,0.52142327,1.90904104,1.70426034,0.02442389,1.38012448,0.84640765,0.53521932
-5.39369685,4.04049411,0.00467949,0.51532908,1.89063231,1.70213140,0.02445207,1.38474233,0.84620776,0.52844363
-5.38769385,4.01585243,0.00463939,0.50740698,1.86658322,1.69729645,0.02437617,1.38755469,0.84417141,0.52072077
-5.38169085,3.98466246,0.00462116,0.49777214,1.83715175,1.69020099,0.02419790,1.38873985,0.84039507,0.51222274
-5.37568784,3.94799564,0.00462736,0.48657502,1.80274552,1.68132696,0.02392016,1.38853181,0.83502994,0.50313976
-5.36968484,3.90704048,0.00466077,0.47399861,1.76391235,1.67117990,0.02354696,1.38721599,0.82827984,0.49367555
-5.36368184,3.86307461,0.00472427,0.46025475,1.72132619,1.66027588,0.02308335,1.38512314,0.82039745,0.48404215
-5.35767884,3.81743483,0.00482075,0.44557984,1.67576908,1.64912859,0.02253533,1.38262198,0.81167890,0.47445445
-5.35167584,3.77148605,0.00495293,0.43022978,1.62810982,1.63823690,0.02190985,1.38011025,0.80245686,0.46512474
-5.34567284,3.72658978,0.00512320,0.41447458,1.57928010,1.62807333,0.02121462,1.37800476,0.79309233,0.45625736
-5.33966983,3.68407272,0.00533349,0.39859258,1.53024890,1.61907349,0.02045810,1.37673023,0.78396529,0.44804352
-5.33366683,3.64519619,0.00558505,0.38286442,1.48199610,1.61162665,0.01964937,1.37670735,0.77546444,0.44065662
-5.32766383,3.61112665,0.00587834,0.36756707,1.43548591,1.60606767,0.01879801,1.37834013,0.76797629,0.43424799
-5.32166083,3.58290794,0.00621287,0.35296780,1.39164102,1.60267012,0.01791396,1.38200289,0.76187391,0.42894322
-5.31565783,3.56143538,0.00658710,0.33931842,1.35131812,1.60164069,0.01700743,1.38802713,0.75750552,0.42483920
-5.30965483,3.54743233,0.00699836,0.32684972,1.31528533,1.60311484,0.01608867,1.39668858,0.75518336,0.42200175
-5.30365183,3.54142935,0.00744282,0.31576636,1.28420206,1.60715366,0.01516787,1.40819486,0.75517304,0.42046402
-5.29764882,3.54374667,0.00791548,0.30624217,1.25860186,1.61374187,0.01425495,1.42267414,0.75768375,0.42022567
-5.29164582,3.55448009,0.00841022,0.29841608,1.23887835,1.62278704,0.01335938,1.44016528,0.76285954,0.42125271
-5.28564282,3.57349117,0.00891992,0.29238864,1.22527477,1.63412004,0.01249006,1.46060983,0.77077210,0.42347809
-5.27963982,3.60040204,0.00943655,0.28821934,1.21787718,1.64749682,0.01165507,1.48384640,0.78141522,0.42680308
-5.27363682,3.63459551,0.00995140,0.28592472,1.21661152,1.66260160,0.01086162,1.50960791,0.79470121,0.43109931
-5.26763382,3.67522104,0.01045525,0.28547742,1.22124465,1.67905172,0.01011587,1.53752194,0.81045954,0.43621152
-5.26163082,3.72120707,0.01093865,0.28680623,1.23138938,1.69640414,0.00942285,1.56711462,0.82843783,0.44196100
-5.25562781,3.77128006,0.01139214,0.28979719,1.24651351,1.71416384,0.00878640,1.59781824,0.84830530,0.44814962
-5.24962481,3.82399048,0.01180653,0.29429581,1.26595276,1.73179419,0.00820918,1.62898253,0.86965879,0.45456451
-5.24362181,3.87774559,0.01217318,0.30011052,1.28892746,1.74872930,0.00769263,1.65988972,0.89203128,0.46098322
-5.23761881,3.93084887,0.01248424,0.30701713,1.31456272,1.76438818,0.00723706,1.68977288,0.91490273,0.46717928
-5.23161581,3.98154519,0.01273286,0.31476450,1.34191169,1.77819077,0.00684176,1.71783723,0.93771312,0.47292807
-5.22561281,4.02807083,0.01291344,0.32308120,1.36998145,1.78957521,0.00650504,1.74328384,0.95987728,0.47801297
-5.21960980,4.06870699,0.01302171,0.33168305,1.39776093,1.79801619,0.00622445,1.76533467,0.98080120,0.48223131
-5.21360680,4.10183500,0.01305494,0.34028140,1.42425004,1.80304362,0.00599690,1.78325843,0.99989916,0.48540036
-5.20760380,4.12599139,0.01301192,0.34859188,1.44848931,1.80426111,0.00581882,1.79639579,1.01661123,0.48736278
-5.20160080,4.13992060,0.01289300,0.35634338,1.46958891,1.80136338,0.00568635,1.80418325,1.03042047,0.48799160
-5.19559780,4.14262321,0.01270009,0.36328696,1.48675630,1.79415189,0.00559548,1.80617432,1.04086917,0.48719432
-5.18959480,4.13339747,0.01243653,0.36920443,1.49932136,1.78254797,0.00554219,1.80205721,1.04757353,0.48491616
-5.18359180,4.11187207,0.01210696,0.37391621,1.50675812,1.76660255,0.00552260,1.79166796,1.05023601,0.48114204
-5.17758879,4.07802864,0.01171723,0.37728817,1.50870219,1.74650210,0.00553301,1.77499850,1.04865508,0.47589739
-5.17158579,4.03221243,0.01127410,0.37923734,1.50496324,1.72257008,0.00557002,1.75219895,1.04273169,0.46924759
-5.16558279,3.97513050,0.01078513,0.37973596,1.49553183,1.69526382,0.00563050,1.72357417,1.03247226,0.46129604
-5.15957979,3.90783712,0.01025840,0.37881398,1.48058048,1.66516649,0.00571167,1.68957439,1.01798804,0.45218090
-5.15357679,3.83170677,0.00970229,0.37655968,1.46045864,1.63297464,0.00581097,1.65078046,0.99949084,0.44207058
-5.14757379,3.74839561,0.00912528,0.37311855,1.43568194,1.59948129,0.00592612,1.60788423,0.97728527,0.43115822
-5.14157079,3.65979290,0.00853572,0.36869028,1.40691593,1.56555551,0.00605497,1.56166496,0.95175786,0.41965520
-5.13556778,3.56796442,0.00794167,0.36352400,1.37495509,1.53211894,0.00619543,1.51296282,0.92336359,0.40778415
-5.12956478,3.47509011,0.00735068,0.35791208,1.34069787,1.50012039,0.00634546,1.46265068,0.89261027,0.39577156
-5.12356178,3.38339846,0.00676970,0.35218244,1.30511870,1.47050922,0.00650288,1.41160542,0.86004165,0.38384047
-5.11755878,3.29510038,0.00620496,0.34668982,1.26923809,1.44420883,0.00666542,1.36068006,0.82621985,0.37220336
-5.11155578,3.21232505,0.00566185,0.34180625,1.23409187,1.42209096,0.00683057,1.31067788,0.79170793,0.36105569
-5.10555278,3.13706007,0.00514492,0.33791088,1.20070071,1.40495178,0.00699564,1.26232956,0.75705326,0.35057023
-5.09954977,3.07109795,0.00465784,0.33537967,1.17004089,1.39349060,0.00715768,1.21627422,0.72277231,0.34089251
-5.09354677,3.01599069,0.00420336,0.33457505,1.14301717,1.38829172,0.00731360,1.17304491,0.68933750,0.33213736
-5.08754377,2.97301326,0.00378341,0.33583588,1.12043867,1.38980978,0.00746013,1.13305902,0.65716639,0.32438680
-5.08154077,2.94313685,0.00339910,0.33946789,1.10299805,1.39835898,0.00759395,1.09661350,0.62661352,0.31768924
-5.07553777,2.92701187,0.00305076,0.34573489,1.09125466,1.41410599,0.00771177,1.06388495,0.59796508,0.31205989
-5.06953477,2.92496027,0.00273808,0.35485073,1.08562170,1.43706658,0.00781044,1.03493392,0.57143628,0.30748231
-5.06353177,2.93697658,0.00246014,0.36697241,1.08635745,1.46710558,0.00788705,1.00971309,0.54717135,0.30391100
-5.05752876,2.96273653,0.00221552,0.38219415,1.09356052,1.50393982,0.00793904,0.98807830,0.52524592,0.30127469
-5.05152576,3.00161207,0.00200237,0.40054271,1.10716899,1.54714369,0.00796432,0.96980188,0.50567129,0.29948033
-5.04552276,3.05269161,0.00181853,0.42197406,1.12696298,1.59615684,0.00796132,0.95458728,0.48840038,0.29841728
-5.03951976,3.11480419,0.00166161,0.44637125,1.15257053,1.65029367,0.00792909,0.94208421,0.47333484,0.29796179
-5.03351676,3.18654663,0.00152903,0.47354383,1.18347645,1.70875427,0.00786732,0.93190361,0.46033286,0.29798126
-5.02751376,3.26631266,0.00141816,0.50322871,1.21903371,1.77063667,0.00777635,0.92363185,0.44921743,0.29833841
-5.02151076,3.35232361,0.00132633,0.53509252,1.25847724,1.83495027,0.00765716,0.91684361,0.43978445,0.29889500
-5.01550775,3.44266016,0.00125095,0.56873564,1.30093977,1.90063031,0.00751133,0.91111321,0.43181077,0.29951514
-5.00950475,3.53529512,0.00118947,0.60369788,1.34546956,1.96655361,0.00734097,0.90602426,0.42506157,0.30006812
-5.00350175,3.62812715,0.00113952,0.63946574,1.39104975,2.03155563,0.00714862,0.90117759,0.41929721,0.30043076
-4.99749875,3.71901573,0.00109887,0.67548136,1.43661913,2.09444879,0.00693717,0.89619757,0.41427933,0.30048926
-4.99149575,3.80581741,0.00106549,0.71115300,1.48109409,2.15404236,0.00670976,0.89073703,0.40977624,0.30014071
-4.98549275,3.88642342,0.00103754,0.74586698,1.52339137,2.20916370,0.00646963,0.88448113,0.40556755,0.29929425
-4.97948974,3.95879855,0.00101340,0.77900073,1.56245145,2.25868071,0.00622007,0.87715022,0.40144813,0.29787191
-4.97348674,4.02102110,0.00099167,0.80993690,1.59726190,2.30152536,0.00596428,0.86850230,0.39723152,0.29580936
-4.96748374,4.07132312,0.00097117,0.83807802,1.62688044,2.33671751,0.00570530,0.85833489,0.39275267,0.29305645
-4.96148074,4.10813019,0.00095090,0.86286128,1.65045692,2.36338873,0.00544599,0.84648679,0.38787024,0.28957769
-4.95547774,4.13009955,0.00093009,0.88377316,1.66725378,2.38080511,0.00518888,0.83283956,0.38246837,0.28535260
-4.94947474,4.13615527,0.00090813,0.90036319,1.67666419,2.38838818,0.00493625,0.81731884,0.37645798,0.28037602
-4.94347174,4.12551882,0.00088459,0.91225644,1.67822734,2.38573314,0.00469006,0.79989535,0.36977756,0.27465823
-4.93746873,4.09773357,0.00085918,0.91916429,1.67164019,2.37262322,0.00445196,0.78058544,0.36239346,0.26822496
-4.93146573,4.05268173,0.00083175,0.92089285,1.65676516,2.34903948,0.00422333,0.75945099,0.35429954,0.26111707
-4.92546273,3.99059234,0.00080229,0.91734887,1.63363336,2.31516511,0.00400525,0.73659851,0.34551624,0.25339004
-4.91945973,3.91203940,0.00077085,0.90854261,1.60244309,2.27138383,0.00379859,0.71217717,0.33608904,0.24511299
-4.91345673,3.81792941,0.00073760,0.89458763,1.56355353,2.21827196,0.00360403,0.68637572,0.32608614,0.23636744
-4.90745373,3.70947837,0.00070276,0.87569746,1.51747374,2.15658417,0.00342206,0.65941815,0.31559560,0.22724553
-4.90145073,3.58817843,0.00066660,0.85217904,1.46484720,2.08723333,0.00325300,0.63155805,0.30472179,0.21784794
-4.89544772,3.45575532,0.00062943,0.82442347,1.40643256,2.01126479,0.00309708,0.60307192,0.29358133,0.20828130
-4.88944472,3.31411792,0.00059158,0.79289405,1.34308116,1.92982637,0.00295438,0.57425138,0.28229863,0.19865544
-4.88344172,3.16530178,0.00055341,0.75811243,1.27571218,1.84413485,0.00282487,0.54539465,0.27100113,0.18908031
-4.87743872,3.01140903,0.00051526,0.72064311,1.20528645,1.75544060,0.00270841,0.51679762,0.25981445,0.17966278
-4.87143572,2.85454690,0.00047747,0.68107718,1.13277975,1.66499163,0.00260473,0.48874486,0.24885772,0.17050354
-4.86543272,2.69676767,0.00044036,0.64001578,1.05915681,1.57399875,0.00251342,0.46150089,0.23823908,0.16169402
-4.85942971,2.54001234,0.00040422,0.59805392,0.98534678,1.48360305,0.00243392,0.43530221,0.22805181,0.15331371
-4.85342671,2.38606043,0.00036931,0.55576541,0.91222120,1.39484735,0.00236552,0.41035040,0.21837108,0.14542779
-4.84742371,2.23648788,0.00033587,0.51368926,0.84057508,1.30865248,0.00230735,0.38680657,0.20925152,0.13808537
-4.84142071,2.09263459,0.00030408,0.47231814,0.77111173,1.22579940,0.00225837,0.36478750,0.20072575,0.13131825
-4.83541771,1.95558264,0.00027409,0.43208907,0.70443166,1.14691769,0.00221738,0.34436357,0.19280391,0.12514042
-4.82941471,1.82614568,0.00024601,0.39337680,0.64102572,1.07248059,0.00218306,0.32555857,0.18547417,0.11954823
-4.82341171,1.70486936,0.00021992,0.35648962,0.58127250,1.00280655,0.00215397,0.30835135,0.17870427,0.11452121
-4.81740870,1.59204216,0.00019585,0.32166783,0.52543965,0.93806675,0.00212858,0.29267926,0.17244388,0.11002356
-4.81140570,1.48771560,0.00017378,0.28908463,0.47368890,0.87829794,0.00210533,0.27844306,0.16662769,0.10600625
-4.80540270,1.39173211,0.00015370,0.25884909,0.42608404,0.82341966,0.00208265,0.26551320,0.16117918,0.10240953
-4.79939970,1.30375884,0.00013554,0.23101094,0.38260148,0.77325460,0.00205903,0.25373688,0.15601461,0.09916576
-4.79339670,1.22332544,0.00011922,0.20556686,0.34314250,0.72755102,0.00203306,0.24294585,0.15104728,0.09620257
-4.78739370,1.14986349,0.00010464,0.18246770,0.30754662,0.68600583,0.00200344,0.23296433,0.14619172,0.09344596
-4.78139070,1.08274581,0.00009167,0.16162636,0.27560544,0.64828722,0.00196909,0.22361674,0.14136757,0.09082338
-4.77538769,1.02132357,0.00008020,0.14292586,0.24707621,0.61405565,0.00192911,0.21473496,0.13650304,0.08826661
-4.76938469,0.96495974,0.00007010,0.12622731,0.22169468,0.58298236,0.00188288,0.20616481,0.13153787,0.08571435
-4.76338169,0.91305742,0.00006123,0.11137733,0.19918681,0.55476458,0.00183000,0.19777142,0.12642545,0.08311425
-4.75737869,0.86508232,0.00005348,0.09821493,0.17927893,0.52913695,0.00177034,0.18944348,0.12113428,0.08042467
-4.75137569,0.82057866,0.00004671,0.08657738,0.16170620,0.50587894,0.00170405,0.18109612,0.11564862,0.07761570
-4.74537269,0.77917859,0.00004081,0.07630521,0.14621925,0.48481823,0.00163149,0.17267248,0.10996834,0.07466977
-4.73936968,0.74060520,0.00003566,0.06724615,0.13258899,0.46583029,0.00155326,0.16414401,0.10410810,0.07158170
-4.73336668,0.70466978,0.00003118,0.05925802,0.12060970,0.44883458,0.00147014,0.15550957,0.09809591,0.06835820
-4.72736368,0.67126417,0.00002728,0.05221072,0.11010056,0.43378787,0.00138305,0.14679351,0.09197119,0.06501703
-4.72136068,0.64034911,0.00002387,0.04598734,0.10090579,0.42067553,0.00129304,0.13804290,0.08578248,0.06158574
-4.71535768,0.61193997,0.00002089,0.04048452,0.09289377,0.40950148,0.00120122,0.12932412,0.07958491,0.05810015
-4.70935468,0.58609075,0.00001827,0.03561217,0.08595520,0.40027753,0.00110872,0.12071906,0.07343765,0.05460265
-4.70335168,0.56287780,0.00001598,0.03129280,0.08000077,0.39301292,0.00101666,0.11232111,0.06740133,0.05114044
-4.69734867,0.54238397,0.00001397,0.02746043,0.07495845,0.38770483,0.00092613,0.10423107,0.06153572,0.04776372
-4.69134567,0.52468450,0.00001221,0.02405935,0.07077062,0.38433026,0.00083813,0.09655333,0.05589761,0.04452395
-4.68534267,0.50983493,0.00001067,0.02104274,0.06739125,0.38283984,0.00075356,0.08939223,0.05053908,0.04147231
-4.67933967,0.49786183,0.00000932,0.01837128,0.06478330,0.38315391,0.00067323,0.08284890,0.04550606,0.03865819
-4.67333667,0.48875652,0.00000816,0.01601189,0.06291633,0.38516079,0.00059780,0.07701844,0.04083738,0.03612807
-4.66733367,0.48247177,0.00000717,0.01393650,0.06176442,0.38871752,0.00052783,0.07198766,0.03656414,0.03392443
-4.66133067,0.47892142,0.00000635,0.01212100,0.06130448,0.39365264,0.00046376,0.06783323,0.03270951,0.03208500
-4.65532766,0.47798259,0.00000570,0.01054440,0.06151487,0.39977085,0.00040592,0.06462032,0.02928875,0.03064220
-4.64932466,0.47950007,0.00000521,0.00918806,0.06237432,0.40685917,0.00035458,0.06240160,0.02630964,0.02962274
-4.64332166,0.48329223,0.00000491,0.00803522,0.06386112,0.41469405,0.00030991,0.06121665,0.02377299,0.02904744
-4.63731866,0.48915816,0.00000479,0.00707053,0.06595256,0.42304910,0.00027208,0.06109160,0.02167345,0.02893114
