energy_ev,total_up,C_s_up,C_p_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-5.89794897,1.94058273,0.00609314,0.14965332,0.85969003,0.82065452,0.00434340,0.75745272,0.78491799,0.22473682
-5.89194597,1.91736305,0.00571812,0.14798361,0.84998222,0.81820664,0.00420813,0.74242304,0.77342744,0.21913948
-5.88594297,1.88881578,0.00536181,0.14572789,0.83682203,0.81447346,0.00405915,0.72502602,0.75872639,0.21286327
-5.87993997,1.85500266,0.00502260,0.14286623,0.82012924,0.80949217,0.00389718,0.70529358,0.74081476,0.20593253
-5.87393697,1.81611595,0.00469888,0.13939494,0.79991641,0.80332607,0.00372336,0.68332078,0.71977290,0.19838841
-5.86793397,1.77246853,0.00438909,0.13532652,0.77628783,0.79605864,0.00353915,0.65926282,0.69575872,0.19028793
-5.86193097,1.72447980,0.00409186,0.13068913,0.74943509,0.78778692,0.00334632,0.63332974,0.66900198,0.18170234
-5.85592796,1.67265809,0.00380602,0.12552536,0.71962960,0.77861487,0.00314686,0.60577921,0.63979608,0.17271497
-5.84992496,1.61758071,0.00353068,0.11989066,0.68721249,0.76864698,0.00294287,0.57690764,0.60848778,0.16341865
-5.84392196,1.55987266,0.00326525,0.11385127,0.65258240,0.75798265,0.00273656,0.54704019,0.57546533,0.15391291
-5.83791896,1.50018516,0.00300941,0.10748185,0.61618172,0.74671164,0.00253011,0.51652015,0.54114563,0.14430089
-5.83191596,1.43917512,0.00276309,0.10086303,0.57848206,0.73491105,0.00232566,0.48569808,0.50596100,0.13468640
-5.82591296,1.37748652,0.00252646,0.09407872,0.53996942,0.72264383,0.00212520,0.45492140,0.47034604,0.12517101
-5.81990995,1.31573445,0.00229983,0.08721356,0.50112987,0.70995907,0.00193060,0.42452467,0.43472529,0.11585145
-5.81390695,1.25449246,0.00208366,0.08035051,0.46243615,0.69689391,0.00174347,0.39482113,0.39950200,0.10681731
-5.80790395,1.19428355,0.00187846,0.07356859,0.42433582,0.68347710,0.00156524,0.36609566,0.36504846,0.09814926
-5.80190095,1.13557488,0.00168475,0.06694098,0.38724111,0.66973363,0.00139707,0.33859940,0.33169816,0.08991763
-5.79589795,1.07877603,0.00150303,0.06053349,0.35152098,0.65569046,0.00123988,0.31254619,0.29973996,0.08218162
-5.78989495,1.02424054,0.00133374,0.05440332,0.31749526,0.64138255,0.00109436,0.28811069,0.26941427,0.07498887
-5.78389195,0.97227009,0.00117720,0.04859831,0.28543107,0.62685899,0.00096098,0.26542830,0.24091126,0.06837562
-5.77788894,0.92312060,0.00103364,0.04315658,0.25554129,0.61218862,0.00084002,0.24459637,0.21437100,0.06236710
-5.77188594,0.87700974,0.00090318,0.03810640,0.22798498,0.59746476,0.00073156,0.22567689,0.18988524,0.05697844
-5.76588294,0.83412477,0.00078581,0.03346658,0.20286942,0.58280861,0.00063559,0.20869994,0.16750056,0.05221568
-5.75987994,0.79463029,0.00068140,0.02924701,0.18025354,0.56837109,0.00055199,0.19366795,0.14722275,0.04807700
-5.75387694,0.75867498,0.00058978,0.02544939,0.16015233,0.55433283,0.00048058,0.18056022,0.12902195,0.04455405
-5.74787394,0.72639706,0.00051068,0.02206829,0.14254196,0.54090232,0.00042117,0.16933757,0.11283823,0.04163322
-5.74187094,0.69792790,0.00044380,0.01909209,0.12736523,0.52831215,0.00037360,0.15994670,0.09858751,0.03929691
-5.73586793,0.67339374,0.00038885,0.01650418,0.11453721,0.51681358,0.00033776,0.15232424,0.08616731,0.03752465
-5.72986493,0.65291531,0.00034555,0.01428398,0.10395055,0.50666964,0.00031362,0.14640014,0.07546227,0.03629402
-5.72386193,0.63660565,0.00031365,0.01240804,0.09548062,0.49814704,0.00030130,0.14210038,0.06634920,0.03558143
-5.71785893,0.62456622,0.00029299,0.01085102,0.08899006,0.49150743,0.00030101,0.13934900,0.05870152,0.03536271
-5.71185593,0.61688175,0.00028349,0.00958651,0.08433272,0.48699825,0.00031315,0.13806932,0.05239305,0.03561343
-5.70585293,0.61361416,0.00028517,0.00858787,0.08135713,0.48484373,0.00033826,0.13818452,0.04730103,0.03630915
-5.69984992,0.61479617,0.00029813,0.00782879,0.07990921,0.48523645,0.00037702,0.13961764,0.04330848,0.03742535
-5.69384692,0.62042484,0.00032261,0.00728379,0.07983451,0.48832973,0.00043029,0.14229103,0.04030583,0.03893744
-5.68784392,0.63045568,0.00035890,0.00692867,0.08097991,0.49423123,0.00049901,0.14612549,0.03819186,0.04082045
-5.68184092,0.64479752,0.00040739,0.00674066,0.08319485,0.50299805,0.00058426,0.15103924,0.03687419,0.04304880
-5.67583792,0.66330859,0.00046850,0.00669868,0.08633234,0.51463328,0.00068713,0.15694666,0.03626917,0.04559599
-5.66983492,0.68579387,0.00054267,0.00678336,0.09024954,0.52908435,0.00080876,0.16375727,0.03630146,0.04843423
-5.66383192,0.71200405,0.00063031,0.00697707,0.09480834,0.54624286,0.00095023,0.17137467,0.03690332,0.05153420
-5.65782891,0.74163582,0.00073176,0.00726384,0.09987569,0.56594604,0.00111252,0.17969581,0.03801362,0.05486469
-5.65182591,0.77433382,0.00084724,0.00762928,0.10532399,0.58797961,0.00129642,0.18861055,0.03957681,0.05839245
-5.64582291,0.80969387,0.00097681,0.00806051,0.11103136,0.61208186,0.00150250,0.19800156,0.04154183,0.06208194
-5.63981991,0.84726757,0.00112030,0.00854593,0.11688206,0.63794875,0.00173105,0.20774453,0.04386099,0.06589534
-5.63381691,0.88656792,0.00127729,0.00907518,0.12276683,0.66523990,0.00198195,0.21770883,0.04648903,0.06979244
-5.62781391,0.92707603,0.00144703,0.00963894,0.12858331,0.69358517,0.00225469,0.22775848,0.04938220,0.07373078
-5.62181091,0.96824857,0.00162846,0.01022886,0.13423655,0.72259173,0.00254828,0.23775353,0.05249759,0.07766580
-5.61580790,1.00952596,0.00182013,0.01083739,0.13963943,0.75185147,0.00286125,0.24755167,0.05579255,0.08155115
-5.60980490,1.05034105,0.00202024,0.01145775,0.14471323,0.78094857,0.00319161,0.25701020,0.05922446,0.08533900
-5.60380190,1.09012824,0.00222660,0.01208381,0.14938803,0.80946713,0.00353683,0.26598816,0.06275050,0.08898063
-5.59779890,1.12833293,0.00243667,0.01271007,0.15360323,0.83699877,0.00389394,0.27434873,0.06632781,0.09242696
-5.59179590,1.16442097,0.00264761,0.01333159,0.15730791,0.86315012,0.00425950,0.28196171,0.06991373,0.09562933
-5.58579290,1.19788824,0.00285629,0.01394397,0.16046116,0.88755000,0.00462967,0.28870597,0.07346616,0.09854026
-5.57978989,1.22826986,0.00305942,0.01454334,0.16303227,0.90985630,0.00500033,0.29447207,0.07694418,0.10111440
-5.57378689,1.25514894,0.00325356,0.01512633,0.16500085,0.92976229,0.00536716,0.29916455,0.08030857,0.10330946
-5.56778389,1.27816462,0.00343526,0.01569006,0.16635671,0.94700219,0.00572570,0.30270419,0.08352256,0.10508724
-5.56178089,1.29701899,0.00360115,0.01623210,0.16709970,0.96135599,0.00607154,0.30502991,0.08655235,0.10641461
-5.55577789,1.31148271,0.00374802,0.01675046,0.16723925,0.97265308,0.00640039,0.30610029,0.08936781,0.10726446
-5.54977489,1.32139893,0.00387297,0.01724352,0.16679375,0.98077471,0.00670818,0.30589463,0.09194284,0.10761658
-5.54377189,1.32668527,0.00397345,0.01770996,0.16578976,0.98565502,0.00699122,0.30441350,0.09425582,0.10745835
-5.53776888,1.32733379,0.00404737,0.01814872,0.16426102,0.98728050,0.00724622,0.30167866,0.09628967,0.10678535
-5.53176588,1.32340858,0.00409318,0.01855884,0.16224724,0.98568801,0.00747041,0.29773242,0.09803196,0.10560162
-5.52576288,1.31504132,0.00410993,0.01893942,0.15979279,0.98096112,0.00766159,0.29263631,0.09947460,0.10391982
-5.51975988,1.30242456,0.00409727,0.01928947,0.15694529,0.97322510,0.00781812,0.28646923,0.10061360,0.10176101
-5.51375688,1.28580331,0.00405549,0.01960780,0.15375406,0.96264059,0.00793898,0.27932504,0.10144844,0.09915424
-5.50775388,1.26546502,0.00398550,0.01989292,0.15026867,0.94939645,0.00802369,0.27130976,0.10198157,0.09613582
-5.50175088,1.24172864,0.00388880,0.02014300,0.14653749,0.93370181,0.00807235,0.26253837,0.10221762,0.09274842
-5.49574787,1.21493318,0.00376742,0.02035575,0.14260638,0.91577807,0.00808553,0.25313152,0.10216278,0.08903993
-5.48974487,1.18542644,0.00362388,0.02052845,0.13851753,0.89585106,0.00806421,0.24321218,0.10182413,0.08506216
-5.48374187,1.15355436,0.00346103,0.02065794,0.13430865,0.87414375,0.00800975,0.23290240,0.10120904,0.08086949
-5.47773887,1.11965174,0.00328205,0.02074072,0.13001233,0.85087011,0.00792378,0.22232035,0.10032478,0.07651745
-5.47173587,1.08403458,0.00309027,0.02077304,0.12565580,0.82623015,0.00780813,0.21157775,0.09917823,0.07206135
-5.46573287,1.04699452,0.00288912,0.02075107,0.12126099,0.80040658,0.00766480,0.20077783,0.09777585,0.06755498
-5.45972986,1.00879556,0.00268199,0.02067110,0.11684495,0.77356311,0.00749586,0.19001379,0.09612375,0.06304947
-5.45372686,0.96967306,0.00247217,0.02052978,0.11242056,0.74584440,0.00730344,0.17936797,0.09422803,0.05859234
-5.44772386,0.92983495,0.00226276,0.02032435,0.10799750,0.71737754,0.00708967,0.16891155,0.09209524,0.05422672
-5.44172086,0.88946493,0.00205656,0.02005294,0.10358349,0.68827487,0.00685669,0.15870490,0.08973298,0.04999086
-5.43571786,0.84872715,0.00185609,0.01971479,0.09918559,0.65863781,0.00660661,0.14879838,0.08715056,0.04591789
-5.42971486,0.80777216,0.00166350,0.01931054,0.09481169,0.62856135,0.00634156,0.13923370,0.08435967,0.04203575
-5.42371186,0.76674328,0.00148055,0.01884240,0.09047187,0.59813871,0.00606363,0.13004546,0.08137509,0.03836742
-5.41770885,0.72578315,0.00130861,0.01831432,0.08617981,0.56746600,0.00577493,0.12126305,0.07821522,0.03493128
-5.41170585,0.68503978,0.00114869,0.01773215,0.08195393,0.53664619,0.00547758,0.11291253,0.07490256,0.03174166
-5.40570285,0.64467177,0.00100141,0.01710363,0.07781849,0.50579235,0.00517372,0.10501854,0.07146396,0.02880948
-5.39969985,0.60485221,0.00086709,0.01643846,0.07380426,0.47502982,0.00486551,0.09760612,0.06793072,0.02614300
-5.39369685,0.56577115,0.00074571,0.01574814,0.06994906,0.44449709,0.00455512,0.09070227,0.06433850,0.02374852
-5.38769385,0.52763645,0.00063702,0.01504592,0.06629792,0.41434552,0.00424472,0.08433718,0.06072694,0.02163117
-5.38169085,0.49067296,0.00054055,0.01434658,0.06290296,0.38473772,0.00393648,0.07854524,0.05713921,0.01979558
-5.37568784,0.45512019,0.00045567,0.01366615,0.05982294,0.35584500,0.00363252,0.07336554,0.05362126,0.01824645
-5.36968484,0.42122862,0.00038162,0.01302172,0.05712253,0.32784372,0.00333487,0.06884203,0.05022102,0.01698903
-5.36368184,0.38925482,0.00031754,0.01243101,0.05487131,0.30091118,0.00304546,0.06502326,0.04698747,0.01602950
-5.35767884,0.35945580,0.00026253,0.01191209,0.05314248,0.27522096,0.00276609,0.06196176,0.04396958,0.01537513
-5.35167584,0.33208273,0.00021570,0.01148301,0.05201135,0.25093829,0.00249837,0.05971295,0.04121533,0.01503426
-5.34567284,0.30737450,0.00017612,0.01116139,0.05155359,0.22821545,0.00224369,0.05833381,0.03877057,0.01501621
-5.33966983,0.28555117,0.00014293,0.01096404,0.05184331,0.20718761,0.00200322,0.05788110,0.03667804,0.01533091
-5.33366683,0.26680776,0.00011530,0.01090658,0.05295099,0.18796918,0.00177787,0.05840945,0.03497635,0.01598845
-5.32766383,0.25130841,0.00009247,0.01100303,0.05494126,0.17065091,0.00156831,0.05996912,0.03369910,0.01699843
-5.32166083,0.23918117,0.00007374,0.01126546,0.05787064,0.15529767,0.00137491,0.06260362,0.03287400,0.01836922
-5.31565783,0.23051345,0.00005847,0.01170358,0.06178516,0.14194712,0.00119780,0.06634725,0.03252213,0.02010712
-5.30965483,0.22534836,0.00004611,0.01232447,0.06671814,0.13060913,0.00103688,0.07122263,0.03265734,0.02221543
-5.30365183,0.22368179,0.00003618,0.01313219,0.07268803,0.12126597,0.00089179,0.07723831,0.03328570,0.02469360
-5.29764882,0.22546060,0.00002823,0.01412759,0.07969638,0.11387316,0.00076201,0.08438658,0.03440517,0.02753624
-5.29164582,0.23058163,0.00002193,0.01530807,0.08772626,0.10836093,0.00064684,0.09264152,0.03600530,0.03073240
-5.28564282,0.23889196,0.00001694,0.01666745,0.09674100,0.10463622,0.00054542,0.10195763,0.03806722,0.03426483
-5.27963982,0.25019017,0.00001304,0.01819591,0.10668341,0.10258512,0.00045682,0.11226880,0.04056377,0.03810952
-5.27363682,0.26422889,0.00000998,0.01988010,0.11747573,0.10207559,0.00038004,0.12348814,0.04345980,0.04223538
-5.26763382,0.28071853,0.00000761,0.02170321,0.12902017,0.10296055,0.00031401,0.13550835,0.04671272,0.04660431
-5.26163082,0.29933237,0.00000578,0.02364535,0.14120029,0.10508117,0.00025768,0.14820310,0.05027328,0.05117141
-5.25562781,0.31971285,0.00000438,0.02568387,0.15388311,0.10827029,0.00021000,0.16142912,0.05408658,0.05588569
-5.24962481,0.34147904,0.00000330,0.02779394,0.16692203,0.11235601,0.00016997,0.17502913,0.05809327,0.06069093
-5.24362181,0.36423523,0.00000249,0.02994917,0.18016045,0.11716529,0.00013661,0.18883563,0.06223098,0.06552694
-5.23761881,0.38758032,0.00000187,0.03212230,0.19343605,0.12252754,0.00010904,0.20267526,0.06643592,0.07033107
-5.23161581,0.41111780,0.00000142,0.03428602,0.20658543,0.12827814,0.00008642,0.21637368,0.07064456,0.07503990
-5.22561281,0.43446597,0.00000108,0.03641379,0.21944914,0.13426184,0.00006802,0.22976081,0.07479539,0.07959111
-5.21960980,0.45726789,0.00000085,0.03848065,0.23187662,0.14033577,0.00005317,0.24267601,0.07883063,0.08392538
-5.21360680,0.47920085,0.00000069,0.04046398,0.24373103,0.14637219,0.00004127,0.25497317,0.08269790,0.08798825
-5.20760380,0.49998455,0.00000060,0.04234422,0.25489356,0.15226077,0.00003182,0.26652523,0.08635163,0.09173188
-5.20160080,0.51938793,0.00000058,0.04410539,0.26526695,0.15791023,0.00002437,0.27722799,0.08975426,0.09511653
-5.19559780,0.53723398,0.00000061,0.04573551,0.27477816,0.16324943,0.00001856,0.28700290,0.09287709,0.09811175
-5.18959480,0.55340232,0.00000072,0.04722681,0.28337985,0.16822768,0.00001406,0.29579875,0.09570074,0.10069721
-5.18359180,0.56782939,0.00000089,0.04857568,0.29105064,0.17281441,0.00001062,0.30359197,0.09821520,0.10286302
-5.17758879,0.58050616,0.00000116,0.04978251,0.29779400,0.17699800,0.00000802,0.31038565,0.10041945,0.10460960
-5.17158579,0.59147337,0.00000155,0.05085122,0.30363603,0.18078408,0.00000610,0.31620718,0.10232057,0.10594717
-5.16558279,0.60081470,0.00000207,0.05178867,0.30862189,0.18419317,0.00000472,0.32110471,0.10393263,0.10689464
-5.15957979,0.60864810,0.00000279,0.05260388,0.31281151,0.18725789,0.00000378,0.32514266,0.10527509,0.10747829
-5.15357679,0.61511591,0.00000373,0.05330715,0.31627437,0.19001995,0.00000320,0.32839634,0.10637112,0.10773001
-5.14757379,0.62037429,0.00000498,0.05390914,0.31908411,0.19252699,0.00000294,0.33094635,0.10724567,0.10768545
-5.14157079,0.62458267,0.00000660,0.05441997,0.32131298,0.19482957,0.00000298,0.33287276,0.10792365,0.10738200
-5.13556778,0.62789390,0.00000870,0.05484832,0.32302666,0.19697853,0.00000330,0.33424969,0.10842815,0.10685689
-5.12956478,0.63044584,0.00001139,0.05520075,0.32427974,0.19902279,0.00000392,0.33514053,0.10877895,0.10614541
-5.12356178,0.63235468,0.00001479,0.05548111,0.32511221,0.20100787,0.00000489,0.33559420,0.10899131,0.10527939
-5.11755878,0.63371087,0.00001909,0.05569024,0.32554715,0.20297514,0.00000626,0.33564256,0.10907529,0.10428608
-5.11155578,0.63457752,0.00002446,0.05582590,0.32558974,0.20496195,0.00000812,0.33529931,0.10903538,0.10318738
-5.10555278,0.63499169,0.00003111,0.05588287,0.32522785,0.20700256,0.00001057,0.33456041,0.10887087,0.10199965
-5.09954977,0.63496835,0.00003930,0.05585349,0.32443400,0.20912983,0.00001376,0.33340588,0.10857651,0.10073386
-5.09354677,0.63450678,0.00004929,0.05572826,0.32316862,0.21137757,0.00001786,0.33180311,0.10814376,0.09939628
-5.08754377,0.63359891,0.00006139,0.05549672,0.32138451,0.21378327,0.00002310,0.32971119,0.10756246,0.09798955
-5.08154077,0.63223917,0.00007592,0.05514850,0.31903203,0.21639116,0.00002975,0.32708621,0.10682272,0.09651395
-5.07553777,0.63043495,0.00009322,0.05467443,0.31606490,0.21925508,0.00003812,0.32388703,0.10591706,0.09496910
-5.06953477,0.62821705,0.00011366,0.05406768,0.31244606,0.22244116,0.00004860,0.32008127,0.10484263,0.09335550
-5.06353177,0.62564937,0.00013762,0.05332485,0.30815330,0.22602991,0.00006164,0.31565094,0.10360336,0.09167625
-5.05752876,0.62283707,0.00016547,0.05244704,0.30318427,0.23011748,0.00007777,0.31059762,0.10221189,0.08993858
-5.05152576,0.61993260,0.00019758,0.05144062,0.29756063,0.23481593,0.00009760,0.30494659,0.10069120,0.08815508
-5.04552276,0.61713907,0.00023428,0.05031793,0.29133087,0.24025247,0.00012185,0.29874979,0.09907586,0.08634469
-5.03951976,0.61471076,0.00027589,0.04909762,0.28457189,0.24656741,0.00015130,0.29208737,0.09741277,0.08453326
-5.03351676,0.61295044,0.00032266,0.04780475,0.27738900,0.25391107,0.00018687,0.28506775,0.09576129,0.08275368
-5.02751376,0.61220367,0.00037478,0.04647064,0.26991445,0.26243955,0.00022955,0.27782614,0.09419289,0.08104561
-5.02151076,0.61285026,0.00043239,0.04513235,0.26230442,0.27230972,0.00028045,0.27052155,0.09279010,0.07945469
-5.01550775,0.61529326,0.00049549,0.04383194,0.25473486,0.28367340,0.00034076,0.26333257,0.09164500,0.07803142
-5.00950475,0.61994595,0.00056402,0.04261549,0.24739609,0.29667135,0.00041175,0.25645196,0.09085709,0.07682968
-5.00350175,0.62721757,0.00063777,0.04153181,0.24048658,0.31142705,0.00049476,0.25008040,0.09053074,0.07590499
-4.99749875,0.63749831,0.00071645,0.04063114,0.23420621,0.32804079,0.00059117,0.24441977,0.09077227,0.07531256
-4.99149575,0.65114431,0.00079962,0.03996355,0.22874924,0.34658428,0.00070238,0.23966606,0.09168672,0.07510525
-4.98549275,0.66846332,0.00088673,0.03957741,0.22429730,0.36709613,0.00082977,0.23600243,0.09337435,0.07533156
-4.97948974,0.68970165,0.00097712,0.03951774,0.22101282,0.38957830,0.00097464,0.23359262,0.09592719,0.07603369
-4.97348674,0.71503284,0.00107003,0.03982469,0.21903291,0.41399382,0.00113821,0.23257490,0.09942549,0.07724571
-4.96748374,0.74454853,0.00116461,0.04053203,0.21846416,0.44026573,0.00132151,0.23305693,0.10393430,0.07899210
-4.96148074,0.77825185,0.00125994,0.04166583,0.21937843,0.46827739,0.00152539,0.23511163,0.10950038,0.08128643
-4.95547774,0.81605334,0.00135506,0.04324330,0.22180976,0.49787398,0.00175041,0.23877406,0.11614937,0.08413053
-4.94947474,0.85776971,0.00144899,0.04527189,0.22575248,0.52886515,0.00199681,0.24403971,0.12388339,0.08751390
-4.94347174,0.90312520,0.00154075,0.04774867,0.23116072,0.56102861,0.00226447,0.25086385,0.13267933,0.09141363
-4.93746873,0.95175546,0.00162940,0.05065994,0.23794903,0.59411445,0.00255284,0.25916226,0.14248764,0.09579463
-4.93146573,1.00321384,0.00171407,0.05398130,0.24599441,0.62784997,0.00286091,0.26881307,0.15323192,0.10061027
-4.92546273,1.05697982,0.00179395,0.05767792,0.25513942,0.66194485,0.00318723,0.27965980,0.16480936,0.10580342
-4.91945973,1.11246916,0.00186834,0.06170526,0.26519648,0.69609633,0.00352982,0.29151537,0.17709192,0.11130774
-4.91345673,1.16904583,0.00193667,0.06601012,0.27595303,0.72999434,0.00388623,0.30416702,0.18992843,0.11704933
-4.90745373,1.22603499,0.00199847,0.07053195,0.28717766,0.76332641,0.00425358,0.31738205,0.20314763,0.12294863
-4.90145073,1.28273715,0.00205344,0.07520454,0.29862679,0.79578226,0.00462853,0.33091407,0.21656188,0.12892239
-4.89544772,1.33844288,0.00210136,0.07995786,0.31005191,0.82705806,0.00500741,0.34450977,0.22997175,0.13488593
-4.88944472,1.39244797,0.00214219,0.08472021,0.32120708,0.85686030,0.00538626,0.35791589,0.24317117,0.14075530
-4.88344172,1.44406876,0.00217596,0.08942033,0.33185652,0.88490945,0.00576092,0.37088625,0.25595309,0.14644951
-4.87743872,1.49265710,0.00220282,0.09398970,0.34178209,0.91094327,0.00612715,0.38318865,0.26811544,0.15189265
-4.87143572,1.53761497,0.00222300,0.09836471,0.35079035,0.93472006,0.00648071,0.39461146,0.27946724,0.15701585
-4.86543272,1.57840818,0.00223679,0.10248873,0.35871914,0.95602170,0.00681750,0.40496961,0.28983448,0.16175904
-4.85942971,1.61457890,0.00224452,0.10631399,0.36544329,0.97465674,0.00713364,0.41410999,0.29906581,0.16607240
-4.85342671,1.64575681,0.00224656,0.10980315,0.37087940,0.99046334,0.00742561,0.42191584,0.30703756,0.16991755
-4.84742371,1.67166835,0.00224326,0.11293058,0.37498951,1.00331226,0.00769033,0.42831023,0.31365800,0.17326834
-4.84142071,1.69214403,0.00223497,0.11568319,0.37778340,1.01310964,0.00792522,0.43325837,0.31887072,0.17611128
-4.83541771,1.70712333,0.00222203,0.11806090,0.37931960,1.01979971,0.00812832,0.43676872,0.32265688,0.17844565
-4.82941471,1.71665713,0.00220474,0.12007663,0.37970488,1.02336703,0.00829829,0.43889286,0.32503623,0.18028313
-4.82341171,1.72090753,0.00218335,0.12175591,0.37909231,1.02383844,0.00843445,0.43972408,0.32606697,0.18164722
-4.81740870,1.72014482,0.00215809,0.12313600,0.37767790,1.02128425,0.00853680,0.43939484,0.32584433,0.18257226
-4.81140570,1.71474194,0.00212917,0.12426471,0.37569576,1.01581880,0.00860599,0.43807296,0.32449796,0.18310221
-4.80540270,1.70516606,0.00209673,0.12519884,0.37341217,1.00760002,0.00864330,0.43595692,0.32218820,0.18328926
-4.79939970,1.69196793,0.00206094,0.12600239,0.37111836,0.99682805,0.00865058,0.43327019,0.31910145,0.18319222
-4.79339670,1.67576875,0.00202191,0.12674452,0.36912249,0.98374269,0.00863022,0.43025485,0.31544460,0.18287486
-4.78739370,1.65724529,0.00197978,0.12749738,0.36774082,0.96861979,0.00858502,0.42716466,0.31143901,0.18240417
-4.78139070,1.63711325,0.00193469,0.12833388,0.36728849,0.95176648,0.00851816,0.42425782,0.30731390,0.18184862
-4.77538769,1.61610949,0.00188680,0.12932540,0.36806998,0.93351526,0.00843310,0.42178952,0.30329964,0.18127648
-4.76938469,1.59497354,0.00183630,0.13053962,0.37036970,0.91421723,0.00833346,0.42000459,0.29962091,0.18075422
-4.76338169,1.57442871,0.00178341,0.13203838,0.37444287,0.89423439,0.00822298,0.41913037,0.29649017,0.18034495
-4.75737869,1.55516353,0.00172838,0.13387577,0.38050698,0.87393144,0.00810541,0.41937012,0.29410135,0.18010714
-4.75137569,1.53781383,0.00167153,0.13609638,0.38873417,0.85366710,0.00798439,0.42089697,0.29262416,0.18009335
-4.74537269,1.52294619,0.00161321,0.13873383,0.39924477,0.83378538,0.00786342,0.42384878,0.29219912,0.18034921
-4.73936968,1.51104305,0.00155379,0.14180964,0.41210220,0.81460700,0.00774579,0.42832403,0.29293327,0.18091266
-4.73336668,1.50249020,0.00149371,0.14533234,0.42730949,0.79642138,0.00763444,0.43437876,0.29489703,0.18181329
-4.72736368,1.49756705,0.00143343,0.14929709,0.44480762,0.77947937,0.00753198,0.44202491,0.29812193,0.18307204
-4.72136068,1.49643995,0.00137341,0.15368560,0.46447583,0.76398708,0.00744062,0.45122994,0.30259962,0.18470112
-4.71535768,1.49915923,0.00131416,0.15846653,0.48613380,0.75010116,0.00736211,0.46191796,0.30828194,0.18670416
-4.70935468,1.50565976,0.00125616,0.16359625,0.50954597,0.73792562,0.00729774,0.47397219,0.31508228,0.18907677
-4.70335168,1.51576552,0.00119990,0.16902010,0.53442767,0.72751039,0.00724830,0.48723893,0.32287810,0.19180722
-4.69734867,1.52919780,0.00114584,0.17467395,0.56045301,0.71885179,0.00721412,0.50153269,0.33151460,0.19487750
-4.69134567,1.54558704,0.00109444,0.18048615,0.58726427,0.71189490,0.00719503,0.51664249,0.34080944,0.19826456
-4.68534267,1.56448767,0.00104608,0.18637973,0.61448235,0.70653763,0.00719045,0.53233899,0.35055836,0.20194173
-4.67933967,1.58539552,0.00100114,0.19227480,0.64171802,0.70263648,0.00719939,0.54838222,0.36054154,0.20588028
-4.67333667,1.60776700,0.00095990,0.19809097,0.66858334,0.70001372,0.00722050,0.56452958,0.37053046,0.21005094
-4.66733367,1.63103913,0.00092261,0.20374983,0.69470281,0.69846550,0.00725213,0.58054364,0.38029501,0.21442543
-4.66133067,1.65464954,0.00088946,0.20917721,0.71972379,0.69777074,0.00729242,0.59619953,0.38961057,0.21897780
-4.65532766,1.67805541,0.00086055,0.21430520,0.74332560,0.69770014,0.00733933,0.61129144,0.39826476,0.22368554
-4.64932466,1.70075047,0.00083593,0.21907382,0.76522697,0.69802510,0.00739074,0.62563793,0.40606359,0.22853033
-4.64332166,1.72227913,0.00081557,0.22343220,0.78519142,0.69852588,0.00744448,0.63908584,0.41283680,0.23349841
