energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-6.00000000,4.49039265,0.14996323,0.05782342,0.20645559,0.00000000,0.03542642,0.56498094,0.49426497,2.93842078
-5.99399700,4.20869546,0.14299649,0.05692305,0.20498028,0.00000000,0.03450871,0.54712906,0.48389448,2.71672256
-5.98799400,3.94458500,0.13636426,0.05608236,0.20494444,0.00000000,0.03368454,0.53163404,0.47459687,2.50706461
-5.98199100,3.70100406,0.13010869,0.05530832,0.20659899,0.00000000,0.03296433,0.51892013,0.46648147,2.31137371
-5.97598799,3.48042863,0.12425744,0.05460403,0.21019226,0.00000000,0.03235591,0.50938150,0.45962580,2.13121778
-5.96998499,3.28487968,0.11882527,0.05396929,0.21596838,0.00000000,0.03186483,0.50338224,0.45408048,1.96781475
-5.96398199,3.11594733,0.11381605,0.05340132,0.22416504,0.00000000,0.03149474,0.50125661,0.44987494,1.82205145
-5.95797899,2.97482329,0.10922512,0.05289559,0.23501047,0.00000000,0.03124777,0.50330920,0.44702348,1.69450986
-5.95197599,2.86233727,0.10504175,0.05244656,0.24871949,0.00000000,0.03112497,0.50981429,0.44553114,1.58549794
-5.94597299,2.77899340,0.10125161,0.05204853,0.26548830,0.00000000,0.03112661,0.52101412,0.44539884,1.49508245
-5.93996998,2.72500291,0.09783909,0.05169627,0.28548817,0.00000000,0.03125248,0.53711552,0.44662737,1.42312105
-5.93396698,2.70031024,0.09478921,0.05138551,0.30885783,0.00000000,0.03150209,0.55828492,0.44921982,1.36929184
-5.92796398,2.70461043,0.09208927,0.05111335,0.33569497,0.00000000,0.03187463,0.58464140,0.45318232,1.33311853
-5.92196098,2.73735685,0.08972982,0.05087830,0.36604697,0.00000000,0.03236902,0.61624832,0.45852290,1.31399014
-5.91595798,2.79775933,0.08770522,0.05068027,0.39990135,0.00000000,0.03298366,0.65310352,0.46524860,1.31117495
-5.90995498,2.88477371,0.08601356,0.05052033,0.43717654,0.00000000,0.03371624,0.69512892,0.47336098,1.32382857
-5.90395198,2.99708516,0.08465612,0.05040023,0.47771339,0.00000000,0.03456335,0.74216016,0.48285051,1.35099701
-5.89794897,3.13308786,0.08363631,0.05032191,0.52126831,0.00000000,0.03552023,0.79393701,0.49369017,1.39161578
-5.89194597,3.29086488,0.08295831,0.05028691,0.56750865,0.00000000,0.03658037,0.85009574,0.50582883,1.44450659
-5.88594297,3.46817174,0.08262537,0.05029572,0.61601085,0.00000000,0.03773529,0.91016405,0.51918511,1.50837341
-5.87993997,3.66242786,0.08263809,0.05034728,0.66626215,0.00000000,0.03897436,0.97355967,0.53364220,1.58179974
-5.87393697,3.87071902,0.08299267,0.05043848,0.71766605,0.00000000,0.04028480,1.03959321,0.54904424,1.66324894
-5.86793397,4.08981414,0.08367931,0.05056388,0.76955194,0.00000000,0.04165174,1.10747589,0.56519469,1.75106917
-5.86193097,4.31619836,0.08468096,0.05071561,0.82118890,0.00000000,0.04305860,1.17633235,0.58185712,1.84350426
-5.85592796,4.54612345,0.08597241,0.05088345,0.87180338,0.00000000,0.04448753,1.24521850,0.59875850,1.93871132
-5.84992496,4.77567557,0.08751985,0.05105520,0.92060037,0.00000000,0.04592008,1.31314422,0.61559514,2.03478560
-5.84392196,5.00085910,0.08928102,0.05121715,0.96678743,0.00000000,0.04733796,1.37910011,0.63204104,2.12979214
-5.83791896,5.21769380,0.09120588,0.05135485,1.00960051,0.00000000,0.04872399,1.44208740,0.64775837,2.22180368
-5.83191596,5.42232201,0.09323781,0.05145395,1.04833063,0.00000000,0.05006300,1.50114985,0.66240968,2.30894349
-5.82591296,5.61112116,0.09531530,0.05150119,1.08235008,0.00000000,0.05134281,1.55540622,0.67567111,2.38943143
-5.81990995,5.78081656,0.09737408,0.05148539,1.11113696,0.00000000,0.05255512,1.60408176,0.68724606,2.46163116
-5.81390695,5.92858892,0.09934945,0.05139843,1.13429676,0.00000000,0.05369625,1.64653727,0.69687847,2.52409632
-5.80790395,6.05217120,0.10117894,0.05123619,1.15157978,0.00000000,0.05476776,1.68229415,0.70436503,2.57561325
-5.80190095,6.14992943,0.10280480,0.05099924,1.16289356,0.00000000,0.05577677,1.71105407,0.70956566,2.61523812
-5.79589795,6.22092314,0.10417656,0.05069346,1.16830927,0.00000000,0.05673607,1.73271227,0.71241153,2.64232618
-5.78989495,6.26494168,0.10525320,0.05033034,1.16806183,0.00000000,0.05766389,1.74736351,0.71291025,2.65655171
-5.78389195,6.28251386,0.10600496,0.04992703,1.16254345,0.00000000,0.05858336,1.75530032,0.71114780,2.65791719
-5.77788894,6.27488985,0.10641472,0.04950613,1.15229078,0.00000000,0.05952174,1.75700335,0.70728706,2.64675095
-5.77188594,6.24399542,0.10647868,0.04909521,1.13796607,0.00000000,0.06050931,1.75312415,0.70156292,2.62369329
-5.76588294,6.19236011,0.10620654,0.04872597,1.12033331,0.00000000,0.06157808,1.74446104,0.69427417,2.58967124
-5.75987994,6.12302212,0.10562090,0.04843330,1.10023015,0.00000000,0.06276031,1.73192906,0.68577250,2.54586318
-5.75387694,6.03941389,0.10475618,0.04825402,1.07853702,0.00000000,0.06408696,1.71652531,0.67644906,2.49365453
-5.74787394,5.94523333,0.10365680,0.04822553,1.05614479,0.00000000,0.06558608,1.69929107,0.66671925,2.43458668
-5.74187094,5.84430617,0.10237504,0.04838433,1.03392236,0.00000000,0.06728135,1.68127258,0.65700639,2.37030113
-5.73586793,5.74044546,0.10096843,0.04876451,1.01268567,0.00000000,0.06919062,1.66348185,0.64772495,2.30248141
-5.72986493,5.63731419,0.09949691,0.04939627,0.99316937,0.00000000,0.07132485,1.64685957,0.63926425,2.23279522
-5.72386193,5.53829688,0.09801994,0.05030450,0.97600255,0.00000000,0.07368714,1.63224135,0.63197315,2.16283919
-5.71785893,5.44638551,0.09659365,0.05150751,0.96168918,0.00000000,0.07627226,1.62032896,0.62614652,2.09408860
-5.71185593,5.36408442,0.09526822,0.05301596,0.95059432,0.00000000,0.07906646,1.61166755,0.62201409,2.02785402
-5.70585293,5.29333791,0.09408557,0.05483202,0.94293634,0.00000000,0.08204773,1.60662996,0.61973204,1.96524645
-5.69984992,5.23548329,0.09307757,0.05694880,0.93878540,0.00000000,0.08518637,1.60540853,0.61937781,1.90715222
-5.69384692,5.19123075,0.09226480,0.05935011,0.93806806,0.00000000,0.08844606,1.60801477,0.62094824,1.85421835
-5.68784392,5.16067059,0.09165592,0.06201055,0.94057763,0.00000000,0.09178516,1.61428677,0.62436115,1.80684861
-5.68184092,5.14330689,0.09124770,0.06489588,0.94598972,0.00000000,0.09515842,1.62390404,0.62946032,1.76521001
-5.67583792,5.13811560,0.09102575,0.06796379,0.95388207,0.00000000,0.09851879,1.63640903,0.63602358,1.72924904
-5.66983492,5.14362430,0.09096583,0.07116497,0.96375774,0.00000000,0.10181949,1.65123430,0.64377380,1.69871651
-5.66383192,5.15800957,0.09103572,0.07444443,0.97507064,0.00000000,0.10501615,1.66773437,0.65239216,1.67319961
-5.65782891,5.17920767,0.09119757,0.07774312,0.98725216,0.00000000,0.10806883,1.68522065,0.66153339,1.65215928
-5.65182591,5.20503335,0.09141055,0.08099972,0.99973793,0.00000000,0.11094413,1.70299815,0.67084215,1.63497126
-5.64582291,5.23330165,0.09163379,0.08415261,1.01199337,0.00000000,0.11361692,1.72040234,0.67997007,1.62096848
-5.63981991,5.26194730,0.09182930,0.08714180,1.02353730,0.00000000,0.11607194,1.73683463,0.68859264,1.60948310
-5.63381691,5.28913647,0.09196487,0.08991103,1.03396252,0.00000000,0.11830504,1.75179503,0.69642538,1.59988611
-5.62781391,5.31336627,0.09201676,0.09240960,1.04295262,0.00000000,0.12032402,1.76491059,0.70323852,1.59162276
