energy_ev,total_up,C_s_up,C_p_up,Mo_p_up,Mo_d_up,Se_s_up,Se_p_up
-5.45972986,8.97515273,0.01586014,1.86915984,4.58446768,3.81841550,0.04879499,2.88307809
-5.45372686,9.28412501,0.01601223,1.99139944,4.76890158,4.00466221,0.05140969,2.91562230
-5.44772386,9.58045606,0.01608518,2.11817459,4.94979216,4.19133746,0.05399558,2.93612268
-5.44172086,9.86198383,0.01608124,2.24806837,5.12672670,4.37628623,0.05653963,2.94503589
-5.43571786,10.12670389,0.01600409,2.37955475,5.29936751,4.55728645,0.05902844,2.94302389
-5.42971486,10.37276517,0.01585869,2.51102308,5.46743016,4.73208165,0.06144813,2.93092187
-5.42371186,10.59846477,0.01565108,2.64080701,5.63065880,4.89841829,0.06378422,2.90970090
-5.41770885,10.80224345,0.01538809,2.76721711,5.78879997,5.05408699,0.06602152,2.88042714
-5.41170585,10.98268288,0.01507715,2.88857600,5.94157586,5.19696646,0.06814418,2.84421961
-5.40570285,11.13850535,0.01472596,3.00325489,6.08865848,5.32506867,0.07013570,2.80220815
-5.39969985,11.26857617,0.01434228,3.10970978,6.22964581,5.43658332,0.07197908,2.75549366
-5.39369685,11.37190840,0.01393365,3.20651600,6.36404100,5.52991969,0.07365702,2.70511216
-5.38769385,11.44766952,0.01350721,3.29239941,6.49123575,5.60374373,0.07515228,2.65200401
-5.38169085,11.49518920,0.01306952,3.36626297,6.61049880,5.65700871,0.07644798,2.59698953
-5.37568784,11.51396738,0.01262641,3.42720762,6.72097040,5.68897771,0.07752814,2.54075154
-5.36968484,11.50368198,0.01218292,3.47454654,6.82166358,5.69923695,0.07837811,2.48382539
-5.36368184,11.46419554,0.01174327,3.50781273,6.91147287,5.68769938,0.07898514,2.42659640
-5.35767884,11.39556079,0.01131083,3.52675964,6.98919090,5.65459843,0.07933891,2.36930437
-5.35167584,11.29802473,0.01088820,3.53135555,7.05353323,5.60047261,0.07943206,2.31205461
-5.34567284,11.17203188,0.01047731,3.52177236,7.10317117,5.52614201,0.07926068,2.25483455
-5.33966983,11.01822675,0.01007950,3.49836993,7.13677237,5.43267822,0.07882475,2.19753486
-5.33366683,10.83745633,0.00969567,3.46167725,7.15304823,5.32136959,0.07812845,2.13997399
-5.32766383,10.63077299,0.00932640,3.41237170,7.15080682,5.19368368,0.07718048,2.08192466
-5.32166083,10.39943808,0.00897213,3.35125767,7.12900974,5.05122906,0.07599411,2.02314123
-5.31565783,10.14492638,0.00863325,3.27924574,7.08683051,4.89571809,0.07458728,1.96338650
-5.30965483,9.86893110,0.00831027,3.19733326,7.02371226,4.72893245,0.07298245,1.90245700
-5.30365183,9.57336885,0.00800386,3.10658694,6.93942163,4.55269229,0.07120639,1.84020554
-5.29764882,9.26038341,0.00771494,3.00812769,6.83409624,4.36882993,0.06928979,1.77656029
-5.29164582,8.93234716,0.00744474,2.90311788,6.70828270,4.17916829,0.06726684,1.71153966
-5.28564282,8.59185853,0.00719481,2.79275054,6.56296273,3.98550376,0.06517462,1.64526257
-5.27963982,8.24173400,0.00696697,2.67824004,6.39956498,3.78959312,0.06305246,1.57795376
-5.27363682,7.88499300,0.00676330,2.56081377,6.21996119,3.59314358,0.06094117,1.50994415
-5.26763382,7.52483480,0.00658605,2.44170393,6.02644556,3.39780503,0.05888224,1.44166637
-5.26163082,7.16460626,0.00643756,2.32213890,5.82169745,3.20516346,0.05691702,1.37364587
-5.25562781,6.80776055,0.00632017,2.20333370,5.60872814,3.01673458,0.05508583,1.30648789
-5.24962481,6.45780689,0.00623607,2.08647897,5.39081319,2.83395695,0.05342710,1.24086122
-5.24362181,6.11825256,0.00618722,1.97272853,5.17141298,2.65818397,0.05197655,1.17747913
-5.23761881,5.79253854,0.00617526,1.86318554,4.95408427,2.49067457,0.05076636,1.11707853
-5.23161581,5.48397105,0.00620133,1.75888737,4.74238634,2.33258247,0.04982446,1.06039798
-5.22561281,5.19565134,0.00626606,1.66078989,4.53978552,2.18494446,0.04917387,1.00815549
-5.21960980,4.93040649,0.00636948,1.56975169,4.34956186,2.04866798,0.04883216,0.96102676
-5.21360680,4.69072392,0.00651096,1.48651881,4.17472152,1.92451886,0.04881101,0.91962464
-5.20760380,4.47869231,0.00668917,1.41171098,4.01791831,1.81310969,0.04911588,0.88448039
-5.20160080,4.29595115,0.00690214,1.34580981,3.88138706,1.71488987,0.04974591,0.85602731
-5.19559780,4.14365103,0.00714721,1.28914959,3.76689101,1.63013764,0.05069379,0.83458716
-5.18959480,4.02242608,0.00742112,1.24191133,3.67568471,1.55895508,0.05194595,0.82035960
-5.18359180,3.93237950,0.00772007,1.20412009,3.60849324,1.50126608,0.05348274,0.81341506
-5.17758879,3.87308260,0.00803982,1.17564602,3.56550774,1.45681793,0.05527883,0.81369096
-5.17158579,3.84358731,0.00837572,1.15620895,3.54639685,1.42518631,0.05730370,0.82099147
-5.16558279,3.84245152,0.00872292,1.14538637,3.55033303,1.40578387,0.05952224,0.83499079
-5.15957979,3.86777648,0.00907639,1.14262464,3.57603220,1.39787201,0.06189542,0.85523980
-5.15357679,3.91725490,0.00943110,1.14725291,3.62180510,1.40057572,0.06438106,0.88117596
-5.14757379,3.98822850,0.00978212,1.15849952,3.68561838,1.41290098,0.06693468,0.91213627
-5.14157079,4.07775331,0.01012471,1.17551015,3.76516331,1.43375449,0.06951036,0.94737314
-5.13556778,4.18267122,0.01045447,1.19736750,3.85793003,1.46196515,0.07206166,0.98607257
-5.12956478,4.29968591,0.01076741,1.22311189,3.96128527,1.49630700,0.07454251,1.02737461
-5.12356178,4.42544159,0.01106002,1.25176236,4.07255135,1.53552307,0.07690818,1.07039533
-5.11755878,4.55660255,0.01132943,1.28233783,4.18908442,1.57834987,0.07911612,1.11424996
-5.11155578,4.68993184,0.01157340,1.31387790,4.30834971,1.62354193,0.08112688,1.15807644
-5.10555278,4.82236702,0.01179043,1.34546284,4.42799201,1.66989613,0.08290492,1.20105874
-5.09954977,4.95109108,0.01197980,1.37623246,4.54589896,1.71627504,0.08441934,1.24244922
-5.09354677,5.07359645,0.01214159,1.40540320,4.66025539,1.76162904,0.08564456,1.28158912
-5.08754377,5.18774013,0.01227676,1.43228329,4.76958667,1.80501644,0.08656090,1.31792648
-5.08154077,5.29178794,0.01238709,1.45628533,4.87278936,1.84562103,0.08715505,1.35103068
-5.07553777,5.38444614,0.01247525,1.47693599,4.96914758,1.88276650,0.08742033,1.38060290
-5.06953477,5.46487888,0.01254476,1.49388243,5.05833406,1.91592705,0.08735694,1.40648191
-5.06353177,5.53271042,0.01259993,1.50689511,5.14039517,1.94473375,0.08697192,1.42864485
-5.05752876,5.58801140,0.01264582,1.51586679,5.21571988,1.96897611,0.08627906,1.44720270
-5.05152576,5.63126931,0.01268815,1.52080767,5.28499340,1.98859877,0.08529855,1.46239060
-5.04552276,5.66334383,0.01273319,1.52183666,5.34913678,2.00369310,0.08405654,1.47455323
-5.03951976,5.68540855,0.01278764,1.51916907,5.40923493,2.01448394,0.08258448,1.48412587
-5.03351676,5.69888127,0.01285844,1.51310112,5.46645582,2.02131199,0.08091841,1.49161189
-5.02751376,5.70534584,0.01295258,1.50399185,5.52196471,2.02461231,0.07909809,1.49755781
-5.02151076,5.70646898,0.01307694,1.49224324,5.57683750,2.02489015,0.07716598,1.50252691
-5.01550775,5.70391609,0.01323802,1.47827933,5.63197771,2.02269486,0.07516629,1.50707296
-5.00950475,5.69927000,0.01344173,1.46252536,5.68804171,2.01859340,0.07314388,1.51171512
-5.00350175,5.69395672,0.01369315,1.44538794,5.74537653,2.01314452,0.07114327,1.51691546
-4.99749875,5.68918207,0.01399634,1.42723712,5.80397398,2.00687496,0.06920757,1.52306012
-4.99149575,5.68588208,0.01435412,1.40839134,5.86344435,2.00025878,0.06737760,1.53044508
-4.98549275,5.68468980,0.01476788,1.38910588,5.92301153,1.99370072,0.06569102,1.53926725
-4.97948974,5.68591977,0.01523752,1.36956539,5.98153049,1.98752442,0.06418156,1.54962103
-4.97348674,5.68957060,0.01576129,1.34988064,6.03752658,1.98196562,0.06287845,1.56150057
-4.96748374,5.69534483,0.01633585,1.33008977,6.08925486,1.97717059,0.06180590,1.57480723
-4.96148074,5.70268434,0.01695621,1.31016345,6.13477646,1.97319948,0.06098271,1.58936159
-4.95547774,5.71081846,0.01761591,1.29001372,6.17204766,1.97003374,0.06042208,1.60491910
-4.94947474,5.71882135,0.01830714,1.26950575,6.19901685,1.96758715,0.06013145,1.62118825
-4.94347174,5.72567454,0.01902094,1.24847161,6.21372383,1.96571898,0.06011248,1.63784986
-4.93746873,5.73033056,0.01974746,1.22672515,6.21439574,1.96424850,0.06036110,1.65457636
-4.93146573,5.73177337,0.02047625,1.20407707,6.19953414,1.96296943,0.06086770,1.67104960
-4.92546273,5.72907199,0.02119655,1.18034915,6.16798848,1.96166344,0.06161731,1.68697623
-4.91945973,5.72142410,0.02189763,1.15538693,6.11901184,1.96011167,0.06258991,1.70209966
-4.91345673,5.70818754,0.02256910,1.12907005,6.05229615,1.95810374,0.06376077,1.71620808
-4.90745373,5.68889830,0.02320113,1.10131991,5.96798542,1.95544378,0.06510089,1.72913809
-4.90145073,5.66327491,0.02378481,1.07210437,5.86666680,1.95195343,0.06657743,1.74077416
-4.89544772,5.63121000,0.02431223,1.04143930,5.74934072,1.94747199,0.06815433,1.75104414
-4.88944472,5.59275081,0.02477673,1.00938748,5.61737268,1.94185430,0.06979290,1.75991148
-4.88344172,5.54807116,0.02517293,0.97605484,5.47243023,1.93496685,0.07145256,1.76736514
-4.87743872,5.49743792,0.02549679,0.94158491,5.31640937,1.92668303,0.07309163,1.77340806
-4.87143572,5.44117521,0.02574556,0.90615172,5.15135521,1.91687843,0.07466816,1.77804548
-4.86543272,5.37962980,0.02591776,0.86995209,4.97938178,1.90542688,0.07614089,1.78127403
-4.85942971,5.31314064,0.02601302,0.83319771,4.80259554,1.89219811,0.07747024,1.78307285
-4.85342671,5.24201519,0.02603197,0.79610768,4.62302689,1.87705764,0.07861925,1.78339734
-4.84742371,5.16651452,0.02597610,0.75890198,4.44257286,1.85986903,0.07955459,1.78217638
-4.84142071,5.08684825,0.02584759,0.72179616,4.26295368,1.84049903,0.08024751,1.77931329
-4.83541771,5.00317988,0.02564918,0.68499752,4.08568433,1.81882508,0.08067471,1.77469062
-4.82941471,4.91564178,0.02538406,0.64870288,3.91206173,1.79474521,0.08081908,1.76817858
-4.82341171,4.82435881,0.02505575,0.61309779,3.74316670,1.76818952,0.08067033,1.75964657
-4.81740870,4.72947860,0.02466807,0.57835717,3.57987917,1.73913269,0.08022543,1.74897716
-4.81140570,4.63120609,0.02422512,0.54464702,3.42290450,1.70760668,0.07948884,1.73608151
-4.80540270,4.52983973,0.02373121,0.51212702,3.27280798,1.67371273,0.07847258,1.72091518
-4.79939970,4.42580652,0.02319094,0.48095356,3.13005439,1.63763181,0.07719599,1.70349326
-4.79339670,4.31969311,0.02260924,0.45128310,2.99504965,1.59963288,0.07568538,1.68390372
-4.78739370,4.21227053,0.02199133,0.42327527,2.86818132,1.56007806,0.07397338,1.66231786
-4.78139070,4.10451047,0.02134282,0.39709574,2.74985524,1.51942442,0.07209814,1.63899703
-4.77538769,3.99759145,0.02066969,0.37291845,2.64052611,1.47822193,0.07010235,1.61429502
-4.76938469,3.89289392,0.01997825,0.35092714,2.54072016,1.43710744,0.06803214,1.58865546
-4.76338169,3.79198391,0.01927514,0.33131603,2.45104877,1.39679475,0.06593584,1.56260423
-4.75737869,3.69658537,0.01856720,0.31428964,2.37221247,1.35806104,0.06386270,1.53673689
-4.75137569,3.60854219,0.01786140,0.30006167,2.30499547,1.32172998,0.06186155,1.51170151
-4.74537269,3.52977104,0.01716464,0.28885302,2.25025104,1.28865213,0.05997949,1.48817755
-4.73936968,3.46220704,0.01648363,0.28088888,2.20887897,1.25968322,0.05826061,1.46685159
-4.73336668,3.40774433,0.01582467,0.27639511,2.18179632,1.23566122,0.05674476,1.44839107
-4.72736368,3.36817389,0.01519351,0.27559372,2.16990311,1.21738279,0.05546648,1.43341706
-4.72136068,3.34512123,0.01459513,0.27869778,2.17404460,1.20558009,0.05445402,1.42247748
-4.71535768,3.33998642,0.01403359,0.28590558,2.19497209,1.20089868,0.05372851,1.41602194
-4.70935468,3.35388896,0.01351195,0.29739434,2.23330386,1.20387738,0.05330339,1.41437939
-4.70335168,3.38761959,0.01303213,0.31331339,2.28948787,1.21493066,0.05318391,1.41773983
-4.69734867,3.44160123,0.01259492,0.33377710,2.36376793,1.23433428,0.05336700,1.42614089
-4.69134567,3.51586041,0.01219997,0.35885760,2.45615432,1.26221464,0.05384125,1.43946002
-4.68534267,3.61001064,0.01184589,0.38857761,2.56640025,1.29854224,0.05458717,1.45741293
-4.67933967,3.72324824,0.01153031,0.42290351,2.69398488,1.34312947,0.05557766,1.47955831
-4.67333667,3.85436116,0.01125010,0.46173901,2.83810355,1.39563281,0.05677877,1.50530886
-4.66733367,4.00175052,0.01100153,0.50491974,2.99766571,1.45555948,0.05815058,1.53394831
-4.66133067,4.16346433,0.01078049,0.55220908,3.17130084,1.52227818,0.05964832,1.56465375
-4.65532766,4.33724231,0.01058270,0.60329549,3.35737224,1.59503384,0.06122370,1.59652251
-4.64932466,4.52057056,0.01040398,0.65779190,3.55399871,1.67296566,0.06282624,1.62860249
-4.64332166,4.71074418,0.01024043,0.71523719,3.75908365,1.75512811,0.06440489,1.65992471
-4.63731866,4.90493607,0.01008865,0.77510022,3.97035112,1.84051405,0.06590947,1.68953694
-4.63131566,5.10026955,0.00994587,0.83678631,4.18538809,1.92807944,0.06729227,1.71653687
-4.62531266,5.29389256,0.00981012,0.89964652,4.40169189,2.01676871,0.06850953,1.74010364
-4.61930965,5.48305100,0.00968028,0.96298932,4.61672185,2.10554013,0.06952277,1.75952642
-4.61330665,5.66515894,0.00955613,1.02609468,4.82795361,2.19339023,0.07030003,1.77422894
-4.60730365,5.83786326,0.00943836,1.08823002,5.03293475,2.27937671,0.07081681,1.78378898
-4.60130065,5.99910068,0.00932847,1.14866770,5.22933996,2.36263896,0.07105684,1.78795206
-4.59529765,6.14714523,0.00922874,1.20670328,5.41502396,2.44241558,0.07101247,1.78663890
-4.58929465,6.28064458,0.00914206,1.26167398,5.58807048,2.51805847,0.07068487,1.77994632
-4.58329165,6.39864400,0.00907181,1.31297648,5.74683527,2.58904288,0.07008376,1.76814155
-4.57728864,6.50059706,0.00902165,1.36008335,5.88998160,2.65497323,0.06922701,1.75165041
-4.57128564,6.58636286,0.00899536,1.40255733,6.01650670,2.71558462,0.06813976,1.73103963
-4.56528264,6.65618977,0.00899663,1.44006274,6.12575783,2.77073986,0.06685348,1.70699434
-4.55927964,6.71068651,0.00902889,1.47237355,6.21743734,2.82042245,0.06540461,1.68029141
-4.55327664,6.75078169,0.00909509,1.49937761,6.29159596,2.86472571,0.06383322,1.65176999
-4.54727364,6.77767345,0.00919760,1.52107677,6.34861484,2.90383861,0.06218146,1.62230029
-4.54127064,6.79277148,0.00933800,1.53758295,6.38917654,2.93802913,0.06049200,1.59275204
-4.53526763,6.79763367,0.00951703,1.54911024,6.41422643,2.96762574,0.05880652,1.56396374
-4.52926463,6.79390034,0.00973447,1.55596341,6.42492591,2.99299813,0.05716430,1.53671416
-4.52326163,6.78322896,0.00998915,1.55852336,6.42259959,3.01453794,0.05560097,1.51169708
-4.51725863,6.76723201,0.01027889,1.55723019,6.40867872,3.03264065,0.05414744,1.48950038
-4.51125563,6.74742114,0.01060061,1.55256474,6.38464349,3.04768940,0.05282912,1.47059026
-4.50525263,6.72515975,0.01095037,1.54502943,6.35196664,3.06004162,0.05166539,1.45530125
-4.49924962,6.70162629,0.01132349,1.53512921,6.31206112,3.07001915,0.05066944,1.44383225
-4.49324662,6.67778962,0.01171475,1.52335366,6.26623375,3.07790219,0.04984827,1.43624879
-4.48724362,6.65439733,0.01211852,1.51016073,6.21564703,3.08392741,0.04920310,1.43249123
-4.48124062,6.63197714,0.01252902,1.49596303,6.16129031,3.08829008,0.04872995,1.43238840
-4.47523762,6.61085065,0.01294049,1.48111699,6.10396128,3.09114993,0.04842047,1.43567602
-4.46923462,6.59115817,0.01334744,1.46591524,6.04425789,3.09264008,0.04826290,1.44201879
-4.46323162,6.57289253,0.01374486,1.45058238,5.98258052,3.09287823,0.04824309,1.45103502
-4.45722861,6.55593938,0.01412841,1.43527406,5.91914341,3.09197919,0.04834570,1.46232255
-4.45122561,6.54012086,0.01449460,1.42007916,5.85399394,3.09006739,0.04855514,1.47548450
-4.44522261,6.52523969,0.01484092,1.40502471,5.78703818,3.08728838,0.04885665,1.49015339
-4.43921961,6.51112031,0.01516594,1.39008313,5.71807071,3.08381817,0.04923710,1.50601246
-4.43321661,6.49764425,0.01546937,1.37518119,5.64680660,3.07986921,0.04968562,1.52281287
-4.42721361,6.48477708,0.01575202,1.36021008,5.57291373,3.07569246,0.05019405,1.54038582
-4.42121061,6.47258502,0.01601579,1.34503618,5.49604359,3.07157485,0.05075716,1.55864895
-4.41520760,6.46123989,0.01626356,1.32951179,5.41585901,3.06783189,0.05137254,1.57760646
-4.40920460,6.45101210,0.01649906,1.31348536,5.33205781,3.06479579,0.05204035,1.59734315
-4.40320160,6.44225193,0.01672669,1.29681097,5.24439152,3.06279929,0.05276283,1.61801244
-4.39719860,6.43536053,0.01695135,1.27935648,5.15267893,3.06215632,0.05354362,1.63981928
-4.39119560,6.43075255,0.01717823,1.26101040,5.05681455,3.06314046,0.05438699,1.66299875
-4.38519260,6.42881315,0.01741259,1.24168708,4.95677244,3.06596256,0.05529701,1.68779183
-4.37918959,6.42985248,0.01765959,1.22133044,4.85260605,3.07074917,0.05627665,1.71441971
-4.37318659,6.43406105,0.01792408,1.19991608,4.74444499,3.07752307,0.05732701,1.74305825
-4.36718359,6.44146951,0.01821049,1.17745203,4.63248973,3.08618772,0.05844664,1.77381441
-4.36118059,6.45191584,0.01852268,1.15397821,4.51700520,3.09651667,0.05963105,1.80670597
-4.35517759,6.46502311,0.01886383,1.12956478,4.39831416,3.10814916,0.06087234,1.84164621
-4.34917459,6.48018973,0.01923647,1.10430968,4.27679108,3.12059275,0.06215920,1.87843451
-4.34317159,6.49659392,0.01964238,1.07833546,4.15285714,3.13323312,0.06347707,1.91675384
-4.33716858,6.51321273,0.02008266,1.05178572,4.02697659,3.14535129,0.06480857,1.95617538
-4.33116558,6.52885545,0.02055780,1.02482125,3.89965465,3.15614750,0.06613419,1.99617047
-4.32516258,6.54221011,0.02106768,0.99761607,3.77143669,3.16477112,0.06743317,2.03612918
-4.31915958,6.55190083,0.02161172,0.97035357,3.64290855,3.17035506,0.06868447,2.07538493
-4.31315658,6.55655333,0.02218896,0.94322274,3.51469734,3.17205332,0.06986794,2.11324358
-4.30715358,6.55486493,0.02279814,0.91641468,3.38747225,3.16907970,0.07096545,2.14901571
