energy_ev,total_up,In_p_up,In_d_up,Ir_p_up,Ir_d_up,Se_s_up,Se_p_up
-5.75387694,1.49804157,0.01854213,0.00516643,0.28596236,0.87550714,0.00639594,0.58721904
-5.74787394,1.45874086,0.01860959,0.00503249,0.27717815,0.85543193,0.00631206,0.56827514
-5.74187094,1.42061648,0.01874721,0.00489816,0.26887307,0.83578353,0.00624272,0.54925433
-5.73586793,1.38352219,0.01893288,0.00476382,0.26103939,0.81645863,0.00618298,0.53015993
-5.72986493,1.34729640,0.01914438,0.00462968,0.25365868,0.79735155,0.00612780,0.51100486
-5.72386193,1.31176845,0.01936004,0.00449587,0.24670327,0.77835757,0.00607216,0.49181097
-5.71785893,1.27676496,0.01955935,0.00436240,0.24013808,0.75937626,0.00601133,0.47260800
-5.71185593,1.24211662,0.01972348,0.00422919,0.23392276,0.74031463,0.00594095,0.45343250
-5.70585293,1.20766505,0.01983573,0.00409614,0.22801405,0.72109044,0.00585725,0.43432672
-5.69984992,1.17326957,0.01988191,0.00396314,0.22236823,0.70163529,0.00575710,0.41533762
-5.69384692,1.13881394,0.01985063,0.00383011,0.21694357,0.68189767,0.00563816,0.39651595
-5.68784392,1.10421245,0.01973350,0.00369700,0.21170264,0.66184579,0.00549888,0.37791567
-5.68184092,1.06941539,0.01952517,0.00356389,0.20661431,0.64147006,0.00533859,0.35959343
-5.67583792,1.03441344,0.01922336,0.00343093,0.20165546,0.62078517,0.00515743,0.34160836
-5.66983492,0.99924081,0.01882877,0.00329842,0.19681210,0.59983153,0.00495634,0.32402198
-5.66383192,0.96397682,0.01834489,0.00316676,0.19208007,0.57867606,0.00473701,0.30689820
-5.65782891,0.92874588,0.01777775,0.00303650,0.18746504,0.55741221,0.00450180,0.29030336
-5.65182591,0.89371572,0.01713564,0.00290828,0.18298201,0.53615909,0.00425362,0.27430625
-5.64582291,0.85909385,0.01642877,0.00278286,0.17865421,0.51505975,0.00399582,0.25897811
-5.63981991,0.82512253,0.01566892,0.00266104,0.17451149,0.49427863,0.00373214,0.24439235
-5.63381691,0.79207215,0.01486911,0.00254366,0.17058843,0.47399814,0.00346652,0.23062428
-5.62781391,0.76023370,0.01404320,0.00243155,0.16692207,0.45441470,0.00320309,0.21775051
-5.62181091,0.72991032,0.01320559,0.00232550,0.16354963,0.43573413,0.00294603,0.20584827
-5.61580790,0.70140854,0.01237095,0.00222621,0.16050618,0.41816680,0.00269956,0.19499445
-5.60980490,0.67502956,0.01155394,0.00213426,0.15782262,0.40192253,0.00246786,0.18526464
-5.60380190,0.65106100,0.01076902,0.00205009,0.15552393,0.38720566,0.00225510,0.17673196
-5.59779890,0.62976943,0.01003031,0.00197398,0.15362786,0.37421026,0.00206543,0.16946589
-5.59179590,0.61139421,0.00935145,0.00190598,0.15214425,0.36311587,0.00190303,0.16353113
-5.58579290,0.59614257,0.00874558,0.00184601,0.15107492,0.35408379,0.00177213,0.15898647
-5.57978989,0.58418645,0.00822530,0.00179374,0.15041417,0.34725406,0.00167713,0.15588386
-5.57378689,0.57566090,0.00780269,0.00174873,0.15014993,0.34274334,0.00162264,0.15426755
-5.56778389,0.57066414,0.00748933,0.00171033,0.15026539,0.34064351,0.00161358,0.15417349
-5.56178089,0.56925922,0.00729635,0.00167781,0.15074113,0.34102112,0.00165524,0.15562889
-5.55577789,0.57147686,0.00723449,0.00165034,0.15155747,0.34391768,0.00175335,0.15865211
-5.54977489,0.57731945,0.00731411,0.00162705,0.15269709,0.34935059,0.00191411,0.16325263
-5.54377189,0.58676576,0.00754523,0.00160706,0.15414746,0.35731464,0.00214421,0.16943140
-5.53776888,0.59977597,0.00793751,0.00158953,0.15590325,0.36778400,0.00245079,0.17718125
-5.53176588,0.61629679,0.00850016,0.00157373,0.15796830,0.38071451,0.00284134,0.18648762
-5.52576288,0.63626622,0.00924191,0.00155900,0.16035707,0.39604607,0.00332360,0.19732924
-5.51975988,0.65961772,0.01017082,0.00154487,0.16309558,0.41370513,0.00390540,0.20967907
-5.51375688,0.68628344,0.01129413,0.00153103,0.16622153,0.43360701,0.00459436,0.22350517
-5.50775388,0.71619640,0.01261797,0.00151733,0.16978376,0.45565801,0.00539763,0.23877161
-5.50175088,0.74929149,0.01414716,0.00150385,0.17384092,0.47975720,0.00632161,0.25543929
-5.49574787,0.78550510,0.01588481,0.00149083,0.17845944,0.50579781,0.00737147,0.27346663
-5.48974487,0.82477359,0.01783207,0.00147871,0.18371084,0.53366827,0.00855084,0.29281009
-5.48374187,0.86703054,0.01998772,0.00146806,0.18966853,0.56325273,0.00986137,0.31342449
-5.47773887,0.91220299,0.02234786,0.00145959,0.19640415,0.59443115,0.01130233,0.33526303
-5.47173587,0.96020680,0.02490556,0.00145410,0.20398370,0.62707903,0.01287023,0.35827695
-5.46573287,1.01094143,0.02765057,0.00145244,0.21246363,0.66106674,0.01455851,0.38241497
-5.45972986,1.06428441,0.03056909,0.00145547,0.22188694,0.69625854,0.01635731,0.40762230
-5.45372686,1.12008569,0.03364360,0.00146404,0.23227961,0.73251139,0.01825328,0.43383934
-5.44772386,1.17816230,0.03685279,0.00147889,0.24364745,0.76967364,0.02022957,0.46100014
-5.44172086,1.23829347,0.04017155,0.00150068,0.25597351,0.80758362,0.02226590,0.48903049
-5.43571786,1.30021664,0.04357114,0.00152990,0.26921622,0.84606838,0.02433880,0.51784606
-5.42971486,1.36362456,0.04701945,0.00156689,0.28330833,0.88494259,0.02642194,0.54735031
-5.42371186,1.42816369,0.05048136,0.00161176,0.29815665,0.92400778,0.02848669,0.57743259
-5.41770885,1.49343420,0.05391925,0.00166443,0.31364280,0.96305202,0.03050266,0.60796647
-5.41170585,1.55899166,0.05729363,0.00172457,0.32962473,1.00185012,0.03243853,0.63880847
-5.40570285,1.62435054,0.06056385,0.00179167,0.34593927,1.04016451,0.03426279,0.66979726
-5.39969985,1.68898958,0.06368891,0.00186496,0.36240529,1.07774684,0.03594464,0.70075361
-5.39369685,1.75235899,0.06662830,0.00194351,0.37882773,1.11434029,0.03745490,0.73148118
-5.38769385,1.81388928,0.06934292,0.00202621,0.39500210,1.14968273,0.03876682,0.76176805
-5.38169085,1.87300166,0.07179597,0.00211180,0.41071951,1.18351044,0.03985695,0.79138927
-5.37568784,1.92911959,0.07395382,0.00219893,0.42577184,1.21556257,0.04070583,0.82011030
-5.36968484,1.98168115,0.07578683,0.00228616,0.43995711,1.24558601,0.04129859,0.84769115
-5.36368184,2.03015177,0.07727009,0.00237206,0.45308470,1.27334047,0.04162539,0.87389132
-5.35767884,2.07403690,0.07838405,0.00245520,0.46498032,1.29860374,0.04168169,0.89847512
-5.35167584,2.11289402,0.07911501,0.00253421,0.47549045,1.32117661,0.04146838,0.92121731
-5.34567284,2.14634350,0.07945550,0.00260781,0.48448624,1.34088743,0.04099163,0.94190867
-5.33966983,2.17407787,0.07940447,0.00267487,0.49186666,1.35759592,0.04026269,0.96036133
-5.33366683,2.19586903,0.07896736,0.00273443,0.49756071,1.37119608,0.03929743,0.97641349
-5.32766383,2.21157316,0.07815602,0.00278568,0.50152887,1.38161801,0.03811581,0.98993338
-5.32166083,2.22113304,0.07698849,0.00282806,0.50376343,1.38882858,0.03674118,1.00082222
-5.31565783,2.22457783,0.07548868,0.00286119,0.50428810,1.39283089,0.03519959,1.00901603
-5.30965483,2.22202030,0.07368592,0.00288492,0.50315662,1.39366254,0.03351894,1.01448628
-5.30365183,2.21365185,0.07161455,0.00289932,0.50045074,1.39139300,0.03172826,1.01723935
-5.29764882,2.19973570,0.06931332,0.00290466,0.49627755,1.38612012,0.02985691,1.01731493
-5.29164582,2.18059870,0.06682494,0.00290140,0.49076639,1.37796618,0.02793386,1.01478348
-5.28564282,2.15662235,0.06419552,0.00289016,0.48406561,1.36707376,0.02598707,1.00974312
-5.27963982,2.12823372,0.06147417,0.00287173,0.47633919,1.35360179,0.02404298,1.00231600
-5.27363682,2.09589684,0.05871254,0.00284702,0.46776354,1.33772210,0.02212604,0.99264463
-5.26763382,2.06010511,0.05596456,0.00281706,0.45852467,1.31961675,0.02025840,0.98088847
-5.26163082,2.02137519,0.05328618,0.00278295,0.44881571,1.29947643,0.01845976,0.96722078
-5.25562781,1.98024269,0.05073517,0.00274590,0.43883503,1.27750001,0.01674720,0.95182632
-5.24962481,1.93725983,0.04837103,0.00270716,0.42878484,1.25389524,0.01513527,0.93489964
-5.24362181,1.89299487,0.04625494,0.00266803,0.41887039,1.22888067,0.01363603,0.91664432
-5.23761881,1.84803318,0.04444966,0.00262988,0.40929949,1.20268838,0.01225923,0.89727290
-5.23161581,1.80297941,0.04301945,0.00259411,0.40028246,1.17556741,0.01101254,0.87700742
-5.22561281,1.75846012,0.04202989,0.00256216,0.39203201,1.14778734,0.00990176,0.85608041
-5.21960980,1.71512614,0.04154763,0.00253554,0.38476313,1.11964164,0.00893115,0.83473588
-5.21360680,1.67365382,0.04163985,0.00251576,0.37869250,1.09145024,0.00810361,0.81323020
-5.20760380,1.63474433,0.04237369,0.00250441,0.37403733,1.06356086,0.00742103,0.79183222
-5.20160080,1.59912029,0.04381526,0.00250305,0.37101332,1.03634864,0.00688443,0.77082261
-5.19559780,1.56751904,0.04602852,0.00251329,0.36983170,1.01021367,0.00649421,0.75049190
-5.18959480,1.54068211,0.04907376,0.00253669,0.37069502,0.98557619,0.00625028,0.73113712
-5.18359180,1.51934087,0.05300590,0.00257479,0.37379185,0.96286937,0.00615216,0.71305690
-5.17758879,1.50419821,0.05787248,0.00262900,0.37929046,0.94252970,0.00619904,0.69654506
-5.17158579,1.49590692,0.06371145,0.00270061,0.38733147,0.92498523,0.00638978,0.68188273
-5.16558279,1.49504543,0.07054882,0.00279073,0.39801994,0.91064207,0.00672292,0.66932949
-5.15957979,1.50209185,0.07839633,0.00290019,0.41141711,0.89986970,0.00719658,0.65911359
-5.15357679,1.51739774,0.08724905,0.00302956,0.42753235,0.89298583,0.00780841,0.65142205
-5.14757379,1.54116296,0.09708328,0.00317902,0.44631570,0.89024149,0.00855543,0.64639094
-5.14157079,1.57341310,0.10785471,0.00334835,0.46765162,0.89180728,0.00943400,0.64409665
-5.13556778,1.61398121,0.11949704,0.00353690,0.49135436,0.89776160,0.01043965,0.64454851
-5.12956478,1.66249491,0.13192115,0.00374352,0.51716553,0.90808149,0.01156702,0.64768348
-5.12356178,1.71837051,0.14501503,0.00396661,0.54475421,0.92263695,0.01280977,0.65336337
-5.11755878,1.78081462,0.15864437,0.00420407,0.57371985,0.94118900,0.01416053,0.66137473
-5.11155578,1.84883411,0.17265412,0.00445336,0.60359818,0.96339194,0.01561093,0.67143196
-5.10555278,1.92125428,0.18687077,0.00471152,0.63387013,0.98879978,0.01715153,0.68318325
-5.09954977,1.99674499,0.20110561,0.00497526,0.66397353,1.01687680,0.01877194,0.69621964
-5.09354677,2.07385378,0.21515862,0.00524099,0.69331725,1.04701162,0.02046085,0.71008656
-5.08754377,2.15104486,0.22882313,0.00550494,0.72129735,1.07853442,0.02220615,0.72429750
-5.08154077,2.22674222,0.24189095,0.00576326,0.74731458,1.11073635,0.02399502,0.73834925
-5.07553777,2.29937494,0.25415780,0.00601212,0.77079242,1.14289029,0.02581403,0.75173796
-5.06953477,2.36742280,0.26542895,0.00624779,0.79119504,1.17427196,0.02764930,0.76397523
-5.06353177,2.42945989,0.27552465,0.00646677,0.80804417,1.20418035,0.02948654,0.77460357
-5.05752876,2.48419437,0.28428529,0.00666584,0.82093424,1.23195661,0.03131119,0.78321039
-5.05152576,2.53050259,0.29157602,0.00684219,0.82954506,1.25700051,0.03310850,0.78944001
-5.04552276,2.56745607,0.29729061,0.00699343,0.83365140,1.27878378,0.03486352,0.79300303
-5.03951976,2.59434045,0.30135440,0.00711763,0.83312918,1.29686002,0.03656125,0.79368287
-5.03351676,2.61066574,0.30372632,0.00721338,0.82795785,1.31087076,0.03818658,0.79133910
-5.02751376,2.61616800,0.30439974,0.00727978,0.81821909,1.32054795,0.03972440,0.78590772
-5.02151076,2.61080272,0.30340229,0.00731638,0.80409183,1.32571277,0.04115965,0.77739841
-5.01550775,2.59473095,0.30079466,0.00732321,0.78584408,1.32627158,0.04247734,0.76588922
-5.00950475,2.56829935,0.29666835,0.00730071,0.76382182,1.32220928,0.04366274,0.75151899
-5.00350175,2.53201567,0.29114271,0.00724967,0.73843579,1.31358093,0.04470149,0.73447812
-4.99749875,2.48652128,0.28436120,0.00717118,0.71014674,1.30050242,0.04557980,0.71499834
-4.99149575,2.43256251,0.27648723,0.00706657,0.67944985,1.28314069,0.04628474,0.69334194
-4.98549275,2.37096225,0.26769959,0.00693739,0.64685912,1.26170434,0.04680450,0.66979118
-4.97948974,2.30259321,0.25818787,0.00678529,0.61289231,1.23643515,0.04712874,0.64463830
-4.97348674,2.22835396,0.24814778,0.00661205,0.57805708,1.20760073,0.04724899,0.61817659
-4.96748374,2.14914846,0.23777672,0.00641950,0.54283871,1.17548867,0.04715893,0.59069284
-4.96148074,2.06586947,0.22726958,0.00620951,0.50768989,1.14040217,0.04685486,0.56246127
-4.95547774,1.97938598,0.21681490,0.00598399,0.47302261,1.10265706,0.04633593,0.53373913
-4.94947474,1.89053425,0.20659148,0.00574485,0.43920233,1.06257981,0.04560442,0.50476383
-4.94347174,1.80011211,0.19676534,0.00549402,0.40654431,1.02050650,0.04466594,0.47575149
-4.93746873,1.70887578,0.18748718,0.00523344,0.37531206,0.97678195,0.04352951,0.44689666
-4.93146573,1.61753839,0.17889019,0.00496508,0.34571744,0.93175898,0.04220748,0.41837299
-4.92546273,1.52676960,0.17108826,0.00469089,0.31792239,0.88579717,0.04071543,0.39033457
-4.91945973,1.43719542,0.16417459,0.00441287,0.29204175,0.83926097,0.03907186,0.36291761
-4.91345673,1.34939786,0.15822055,0.00413300,0.26814698,0.79251691,0.03729782,0.33624225
-4.90745373,1.26391389,0.15327494,0.00385326,0.24627044,0.74592994,0.03541643,0.31041427
-4.90145073,1.18123370,0.14936363,0.00357561,0.22640992,0.69985884,0.03345231,0.28552660
-4.89544772,1.10179813,0.14648946,0.00330197,0.20853336,0.65465096,0.03143095,0.26166049
-4.88944472,1.02599569,0.14463265,0.00303417,0.19258343,0.61063663,0.02937812,0.23888625
-4.88344172,0.95415940,0.14375162,0.00277397,0.17848200,0.56812347,0.02731919,0.21726376
-4.87743872,0.88656402,0.14378438,0.00252301,0.16613448,0.52739116,0.02527854,0.19684264
-4.87143572,0.82342425,0.14465041,0.00228277,0.15543382,0.48868692,0.02327907,0.17766225
-4.86543272,0.76489433,0.14625324,0.00205458,0.14626457,0.45222229,0.02134170,0.15975162
-4.85942971,0.71106962,0.14848361,0.00183960,0.13850664,0.41817126,0.01948510,0.14312945
-4.85342671,0.66199046,0.15122323,0.00163877,0.13203914,0.38667034,0.01772540,0.12780426
-4.84742371,0.61764847,0.15434914,0.00145286,0.12674418,0.35782030,0.01607615,0.11377476
-4.84142071,0.57799546,0.15773864,0.00128244,0.12251065,0.33168993,0.01454833,0.10103057
-4.83541771,0.54295464,0.16127442,0.00112792,0.11923814,0.30832152,0.01315053,0.08955328
-4.82941471,0.51243385,0.16485013,0.00098953,0.11684073,0.28773787,0.01188918,0.07931781
-4.82341171,0.48634040,0.16837584,0.00086737,0.11525079,0.26995058,0.01076888,0.07029413
-4.81740870,0.46459670,0.17178341,0.00076145,0.11442265,0.25496905,0.00979286,0.06244925
-4.81140570,0.44715603,0.17503141,0.00067169,0.11433589,0.24280988,0.00896341,0.05574931
-4.80540270,0.43401772,0.17810944,0.00059796,0.11499831,0.23350604,0.00828234,0.05016185
-4.79939970,0.42524068,0.18104161,0.00054012,0.11644827,0.22711540,0.00775149,0.04565798
-4.79339670,0.42095470,0.18388890,0.00049805,0.11875631,0.22372791,0.00737310,0.04221445
-4.78739370,0.42136860,0.18675027,0.00047167,0.12202579,0.22347123,0.00715025,0.03981547
-4.78139070,0.42677460,0.18976245,0.00046096,0.12639260,0.22651415,0.00708715,0.03845421
-4.77538769,0.43754844,0.19309809,0.00046596,0.13202356,0.23306758,0.00718936,0.03813375
-4.76938469,0.45414480,0.19696251,0.00048680,0.13911362,0.24338285,0.00746386,0.03886771
-4.76338169,0.47708773,0.20158881,0.00052366,0.14788166,0.25774710,0.00791911,0.04068010
-4.75737869,0.50695627,0.20723156,0.00057681,0.15856497,0.27647589,0.00856489,0.04360466
-4.75137569,0.54436526,0.21415913,0.00064652,0.17141240,0.29990285,0.00941204,0.04768354
-4.74537269,0.58994178,0.22264493,0.00073311,0.18667626,0.32836689,0.01047208,0.05296533
-4.73936968,0.64429779,0.23295770,0.00083685,0.20460313,0.36219696,0.01175676,0.05950246
-4.73336668,0.70799980,0.24535116,0.00095794,0.22542387,0.40169511,0.01327743,0.06734805
-4.72736368,0.78153645,0.26005344,0.00109647,0.24934290,0.44711818,0.01504435,0.07655224
-4.72136068,0.86528518,0.27725655,0.00125239,0.27652733,0.49865889,0.01706600,0.08715812
-4.71535768,0.95947925,0.29710631,0.00142541,0.30709607,0.55642697,0.01934821,0.09919742
-4.70935468,1.06417646,0.31969311,0.00161501,0.34110951,0.62043127,0.02189342,0.11268604
-4.70335168,1.17923090,0.34504393,0.00182035,0.37856014,0.69056348,0.02469983,0.12761964
-4.69734867,1.30426934,0.37311590,0.00204030,0.41936446,0.76658443,0.02776077,0.14396945
-4.69134567,1.43867332,0.40379183,0.00227335,0.46335686,0.84811377,0.03106396,0.16167854
-4.68534267,1.58156850,0.43687787,0.00251763,0.51028561,0.93462361,0.03459107,0.18065872
-4.67933967,1.73182194,0.47210367,0.00277093,0.55981151,1.02543695,0.03831738,0.20078825
-4.67333667,1.88804848,0.50912496,0.00303067,0.61150937,1.11973115,0.04221162,0.22191066
-4.66733367,2.04862629,0.54752880,0.00329396,0.66487261,1.21654691,0.04623608,0.24383466
-4.66133067,2.21172207,0.58684136,0.00355767,0.71932093,1.31480267,0.05034693,0.26633545
-4.65532766,2.37532529,0.62653804,0.00381844,0.77421106,1.41331441,0.05449480,0.28915736
-4.64932466,2.53729093,0.66605570,0.00407279,0.82885042,1.51082034,0.05862569,0.31201797
-4.64332166,2.69538953,0.70480668,0.00431719,0.88251327,1.60600980,0.06268197,0.33461358
-4.63731866,2.84736302,0.74219410,0.00454817,0.93445892,1.69755566,0.06660377,0.35662586
-4.63131566,2.99098442,0.77762791,0.00476239,0.98395136,1.78414889,0.07033043,0.37772973
-4.62531266,3.12411931,0.81054117,0.00495678,1.03027965,1.86453425,0.07380216,0.39760192
-4.61930965,3.24478668,0.84040588,0.00512857,1.07277825,1.93754566,0.07696169,0.41593017
-4.61330665,3.35121671,0.86674784,0.00527547,1.11084645,2.00213980,0.07975606,0.43242249
-4.60730365,3.44190316,0.88915981,0.00539564,1.14396612,2.05742670,0.08213822,0.44681628
-4.60130065,3.51564814,0.90731260,0.00548785,1.17171702,2.10269588,0.08406861,0.45888678
-4.59529765,3.57159711,0.92096355,0.00555143,1.19378889,2.13743700,0.08551644,0.46845456
-4.58929465,3.60926290,0.92996209,0.00558637,1.20998989,2.16135404,0.08646077,0.47539157
-4.58329165,3.62853722,0.93425212,0.00559327,1.22025085,2.17437250,0.08689130,0.47962556
-4.57728864,3.62968945,0.93387130,0.00557333,1.22462520,2.17663905,0.08680873,0.48114259
-4.57128564,3.61335252,0.92894705,0.00552831,1.22328460,2.16851393,0.08622483,0.47998743
-4.56528264,3.58049655,0.91968977,0.00546044,1.21651030,2.15055616,0.08516204,0.47626189
-4.55927964,3.53239145,0.90638343,0.00537239,1.20468081,2.12350239,0.08365277,0.47012100
-4.55327664,3.47056001,0.88937401,0.00526712,1.18825635,2.08824021,0.08173831,0.46176738
-4.54727364,3.39672378,0.86905645,0.00514779,1.16776086,2.04577726,0.07946748,0.45144381
-4.54127064,3.31274394,0.84586055,0.00501766,1.14376238,1.99720726,0.07689500,0.43942458
-4.53526763,3.22055985,0.82023661,0.00487999,1.11685268,1.94367466,0.07407971,0.42600582
-4.52926463,3.12212793,0.79264132,0.00473788,1.08762721,1.88633926,0.07108269,0.41149531
-4.52326163,3.01936337,0.76352453,0.00459423,1.05666609,1.82634236,0.06796540,0.39620232
-4.51725863,2.91408706,0.73331744,0.00445166,1.02451708,1.76477564,0.06478777,0.38042779
-4.51125563,2.80797978,0.70242258,0.00431238,0.99168122,1.70265417,0.06160659,0.36445535
-4.50525263,2.70254523,0.67120595,0.00417822,0.95860162,1.64089425,0.05847396,0.34854351
-4.49924962,2.59908310,0.63999147,0.00405057,0.92565582,1.58029693,0.05543607,0.33291942
-4.49324662,2.49867270,0.60905782,0.00393036,0.89315186,1.52153757,0.05253223,0.31777420
-4.48724362,2.40216736,0.57863760,0.00381812,0.86132798,1.46516151,0.04979423,0.30326020
-4.48124062,2.31019908,0.54891862,0.00371400,0.83035587,1.41158569,0.04724605,0.28949003
-4.47523762,2.22319260,0.52004707,0.00361781,0.80034684,1.36110581,0.04490387,0.27653737
-4.46923462,2.14138766,0.49213223,0.00352910,0.77136064,1.31390833,0.04277634,0.26443939
-4.46323162,2.06486778,0.46525221,0.00344722,0.74341604,1.27008648,0.04086520,0.25320057
-4.45722861,1.99359379,0.43946040,0.00337145,0.71650268,1.22965928,0.03916606,0.24279758
-4.45122561,1.92744020,0.41479220,0.00330101,0.69059335,1.19259254,0.03766941,0.23318503
-4.44522261,1.86623244,0.39127149,0.00323521,0.66565595,1.15882066,0.03636172,0.22430158
-4.43921961,1.80978313,0.36891655,0.00317346,0.64166461,1.12826817,0.03522662,0.21607629
-4.43321661,1.75792549,0.34774520,0.00311536,0.61860930,1.10086998,0.03424616,0.20843466
-4.42721361,1.71054256,0.32777873,0.00306075,0.59650344,1.07658940,0.03340194,0.20130435
-4.42121061,1.66759071,0.30904462,0.00300973,0.57538926,1.05543302,0.03267625,0.19462006
-4.41520760,1.62911678,0.29157792,0.00296266,0.55534068,1.03746183,0.03205305,0.18832764
-4.40920460,1.59526775,0.27542130,0.00292018,0.53646352,1.02279808,0.03151881,0.18238711
-4.40320160,1.56629312,0.26062385,0.00288319,0.51889335,1.01162754,0.03106316,0.17677462
-4.39719860,1.54253950,0.24723872,0.00285276,0.50279093,1.00419693,0.03067934,0.17148333
-4.39119560,1.52443817,0.23531996,0.00283015,0.48833558,1.00080677,0.03036447,0.16652315
-4.38519260,1.51248581,0.22491856,0.00281670,0.47571703,1.00179965,0.03011955,0.16191955
-4.37918959,1.50721962,0.21607820,0.00281380,0.46512587,1.00754455,0.02994931,0.15771143
-4.37318659,1.50918772,0.20883077,0.00282275,0.45674337,1.01841772,0.02986177,0.15394828
-4.36718359,1.51891617,0.20319209,0.00284476,0.45073106,1.03478091,0.02986772,0.15068681
-4.36118059,1.53687414,0.19915800,0.00288081,0.44722046,1.05695790,0.02997997,0.14798703
-4.35517759,1.56343874,0.19670107,0.00293163,0.44630367,1.08521019,0.03021246,0.14590834
-4.34917459,1.59886110,0.19576812,0.00299761,0.44802506,1.11971323,0.03057935,0.14450540
-4.34317159,1.64323525,0.19627876,0.00307877,0.45237461,1.16053402,0.03109398,0.14382425
-4.33716858,1.69647152,0.19812498,0.00317471,0.45928305,1.20761142,0.03176783,0.14389878
-4.33116558,1.75827561,0.20117183,0.00328461,0.46861929,1.26074007,0.03260954,0.14474761
-4.32516258,1.82813471,0.20525934,0.00340720,0.48019004,1.31955909,0.03362402,0.14637162
-4.31915958,1.90531155,0.21020547,0.00354081,0.49374187,1.38354612,0.03481155,0.14875217
-4.31315658,1.98884698,0.21581001,0.00368339,0.50896562,1.45201745,0.03616726,0.15185014
-4.30715358,2.07757147,0.22185941,0.00383253,0.52550303,1.52413453,0.03768058,0.15560582
