energy_ev,total_up,Os_p_up,Os_d_up,P_s_up,P_p_up,Te_p_up,Te_d_up
-5.87993997,2.72597554,1.26703399,1.43956264,0.02770488,0.37212426,0.77904101,0.00000000
-5.87393697,2.66505080,1.23746536,1.41116803,0.02755439,0.35920627,0.76736397,0.00000000
-5.86793397,2.60396194,1.20703507,1.38305380,0.02731266,0.34712982,0.75481636,0.00000000
-5.86193097,2.54337304,1.17604302,1.35558295,0.02697731,0.33594561,0.74151544,0.00000000
-5.85592796,2.48399069,1.14484338,1.32912867,0.02654833,0.32571021,0.72760641,0.00000000
-5.84992496,2.42653828,1.11383166,1.30405989,0.02602827,0.31648297,0.71325816,0.00000000
-5.84392196,2.37172840,1.08342947,1.28072633,0.02542222,0.30832220,0.69865787,0.00000000
-5.83791896,2.32023461,1.05406782,1.25944374,0.02473776,0.30128113,0.68400480,0.00000000
-5.83191596,2.27266445,1.02616985,1.24048030,0.02398471,0.29540363,0.66950339,0.00000000
-5.82591296,2.22953474,1.00013368,1.22404492,0.02317485,0.29072028,0.65535632,0.00000000
-5.81990995,2.19125090,0.97631644,1.21027786,0.02232148,0.28724481,0.64175754,0.00000000
-5.81390695,2.15809095,0.95502009,1.19924443,0.02143898,0.28497132,0.62888578,0.00000000
-5.80790395,2.13019519,0.93647968,1.19093195,0.02054231,0.28387233,0.61689876,0.00000000
-5.80190095,2.10756193,0.92085460,1.18525000,0.01964641,0.28389795,0.60592831,0.00000000
-5.79589795,2.09004946,0.90822310,1.18203424,0.01876573,0.28497602,0.59607665,0.00000000
-5.78989495,2.07738395,0.89858031,1.18105320,0.01791373,0.28701351,0.58741391,0.00000000
-5.78389195,2.06917300,0.89183962,1.18201809,0.01710241,0.28989887,0.57997694,0.00000000
-5.77788894,2.06492405,0.88783741,1.18459494,0.01634197,0.29350533,0.57376949,0.00000000
-5.77188594,2.06406662,0.88634066,1.18841849,0.01564051,0.29769503,0.56876372,0.00000000
-5.76588294,2.06597763,0.88705704,1.19310749,0.01500388,0.30232364,0.56490286,0.00000000
-5.75987994,2.07000828,0.88964701,1.19828042,0.01443554,0.30724531,0.56210509,0.00000000
-5.75387694,2.07551160,0.89373719,1.20357126,0.01393663,0.31231777,0.56026820,0.00000000
-5.74787394,2.08186938,0.89893444,1.20864450,0.01350607,0.31740713,0.55927512,0.00000000
-5.74187094,2.08851733,0.90484006,1.21320896,0.01314074,0.32239235,0.55899989,0.00000000
-5.73586793,2.09496751,0.91106337,1.21702968,0.01283574,0.32716896,0.55931395,0.00000000
-5.72986493,2.10082715,0.91723435,1.21993766,0.01258478,0.33165209,0.56009236,0.00000000
-5.72386193,2.10581304,0.92301456,1.22183686,0.01238046,0.33577839,0.56121992,0.00000000
-5.71785893,2.10976109,0.92810635,1.22270836,0.01221472,0.33950698,0.56259661,0.00000000
-5.71185593,2.11263048,0.93225979,1.22261125,0.01207922,0.34281931,0.56414241,0.00000000
-5.70585293,2.11450241,0.93527730,1.22168048,0.01196568,0.34571794,0.56580106,0.00000000
-5.69984992,2.11557342,0.93701601,1.22012140,0.01186629,0.34822435,0.56754268,0.00000000
-5.69384692,2.11614347,0.93738767,1.21820128,0.01177395,0.35037585,0.56936505,0.00000000
-5.68784392,2.11659923,0.93635660,1.21623806,0.01168257,0.35222189,0.57129339,0.00000000
-5.68184092,2.11739327,0.93393553,1.21458654,0.01158721,0.35381974,0.57337876,0.00000000
-5.67583792,2.11901983,0.93017995,1.21362272,0.01148425,0.35523001,0.57569485,0.00000000
-5.66983492,2.12198822,0.92518105,1.21372661,0.01137139,0.35651203,0.57833354,0.00000000
-5.66383192,2.12679481,0.91905782,1.21526429,0.01124766,0.35771950,0.58139915,0.00000000
-5.65782891,2.13389498,0.91194853,1.21856996,0.01111334,0.35889641,0.58500173,0.00000000
-5.65182591,2.14367600,0.90400204,1.22392865,0.01096981,0.36007367,0.58924970,0.00000000
-5.64582291,2.15643228,0.89536936,1.23156046,0.01081937,0.36126644,0.59424211,0.00000000
-5.63981991,2.17234417,0.88619567,1.24160707,0.01066503,0.36247232,0.60006103,0.00000000
-5.63381691,2.19146124,0.87661325,1.25412118,0.01051027,0.36367056,0.60676432,0.00000000
-5.62781391,2.21369126,0.86673548,1.26905963,0.01035882,0.36482227,0.61437927,0.00000000
-5.62181091,2.23879535,0.85665218,1.28628055,0.01021437,0.36587159,0.62289759,0.00000000
-5.61580790,2.26638996,0.84642642,1.30554491,0.01008039,0.36674785,0.63227182,0.00000000
-5.60980490,2.29595578,0.83609291,1.32652263,0.00995991,0.36736860,0.64241367,0.00000000
-5.60380190,2.32685351,0.82565797,1.34880311,0.00985540,0.36764331,0.65319439,0.00000000
-5.59779890,2.35834585,0.81510109,1.37190991,0.00976862,0.36747765,0.66444711,0.00000000
-5.59179590,2.38962506,0.80437791,1.39531892,0.00970056,0.36677810,0.67597137,0.00000000
-5.58579290,2.41984489,0.79342452,1.41847943,0.00965144,0.36545674,0.68753945,0.00000000
-5.57978989,2.44815545,0.78216282,1.44083701,0.00962072,0.36343592,0.69890439,0.00000000
-5.57378689,2.47373938,0.77050674,1.46185724,0.00960718,0.36065263,0.70980922,0.00000000
-5.56778389,2.49584780,0.75836885,1.48104905,0.00960901,0.35706237,0.71999716,0.00000000
-5.56178089,2.51383390,0.74566729,1.49798654,0.00962399,0.35264237,0.72922201,0.00000000
-5.55577789,2.52718284,0.73233242,1.51232811,0.00964954,0.34739389,0.73725847,0.00000000
-5.54977489,2.53553611,0.71831308,1.52383194,0.00968300,0.34134361,0.74391171,0.00000000
-5.54377189,2.53870911,0.70358195,1.53236687,0.00972167,0.33454395,0.74902566,0.00000000
-5.53776888,2.53670112,0.68813993,1.53791807,0.00976303,0.32707236,0.75248975,0.00000000
-5.53176588,2.52969673,0.67201921,1.54058728,0.00980481,0.31902956,0.75424352,0.00000000
-5.52576288,2.51805895,0.65528492,1.54058732,0.00984509,0.31053680,0.75427906,0.00000000
-5.51975988,2.50231397,0.63803522,1.53823136,0.00988237,0.30173232,0.75264101,0.00000000
-5.51375688,2.48312855,0.62039996,1.53391733,0.00991559,0.29276706,0.74942416,0.00000000
-5.50775388,2.46128104,0.60253787,1.52810836,0.00994410,0.28380000,0.74476889,0.00000000
-5.50175088,2.43762763,0.58463249,1.52131028,0.00996762,0.27499304,0.73885457,0.00000000
-5.49574787,2.41306562,0.56688709,1.51404749,0.00998621,0.26650603,0.73189143,0.00000000
-5.48974487,2.38849555,0.54951877,1.50683831,0.01000012,0.25849183,0.72411122,0.00000000
-5.48374187,2.36478435,0.53275220,1.50017144,0.01000975,0.25109182,0.71575736,0.00000000
-5.47773887,2.34273138,0.51681316,1.49448451,0.01001548,0.24443198,0.70707497,0.00000000
-5.47173587,2.32303905,0.50192241,1.49014617,0.01001766,0.23861976,0.69830143,0.00000000
-5.46573287,2.30628977,0.48829003,1.48744244,0.01001644,0.23374174,0.68965781,0.00000000
-5.45972986,2.29293001,0.47611058,1.48656814,0.01001177,0.22986229,0.68134186,0.00000000
-5.45372686,2.28326250,0.46555932,1.48762374,0.01000333,0.22702318,0.67352255,0.00000000
-5.44772386,2.27744648,0.45678955,1.49061772,0.00999053,0.22524410,0.66633673,0.00000000
-5.44172086,2.27550596,0.44993116,1.49547419,0.00997257,0.22452411,0.65988760,0.00000000
-5.43571786,2.27734504,0.44509036,1.50204507,0.00994842,0.22484377,0.65424534,0.00000000
-5.42971486,2.28276927,0.44235041,1.51012622,0.00991698,0.22616791,0.64944939,0.00000000
-5.42371186,2.29151135,0.44177327,1.51947621,0.00987711,0.22844876,0.64551230,0.00000000
-5.41770885,2.30325957,0.44340177,1.52983656,0.00982779,0.23162935,0.64242471,0.00000000
-5.41170585,2.31768676,0.44726209,1.54095221,0.00976820,0.23564682,0.64016103,0.00000000
-5.40570285,2.33447810,0.45336614,1.55259074,0.00969782,0.24043562,0.63868533,0.00000000
-5.39969985,2.35335562,0.46171363,1.56455923,0.00961659,0.24593019,0.63795703,0.00000000
-5.39369685,2.37409785,0.47229342,1.57671753,0.00952487,0.25206725,0.63793593,0.00000000
-5.38769385,2.39655323,0.48508393,1.58898714,0.00942360,0.25878724,0.63858619,0.00000000
-5.38169085,2.42064633,0.50005249,1.60135499,0.00931424,0.26603510,0.63987906,0.00000000
-5.37568784,2.44637634,0.51715354,1.61387198,0.00919878,0.27376025,0.64179403,0.00000000
-5.36968484,2.47380787,0.53632566,1.62664610,0.00907970,0.28191575,0.64431851,0.00000000
-5.36368184,2.50305458,0.55748760,1.63983064,0.00895984,0.29045687,0.64744596,0.00000000
-5.35767884,2.53425657,0.58053357,1.65360817,0.00884237,0.29933894,0.65117266,0.00000000
-5.35167584,2.56755310,0.60532811,1.66817112,0.00873057,0.30851494,0.65549346,0.00000000
-5.34567284,2.60305223,0.63170097,1.68370036,0.00862779,0.31793281,0.66039674,0.00000000
-5.33966983,2.64079958,0.65944239,1.70034285,0.00853722,0.32753275,0.66585905,0.00000000
-5.33366683,2.68074824,0.68829943,1.71819010,0.00846184,0.33724486,0.67183983,0.00000000
-5.32766383,2.72273207,0.71797364,1.73725856,0.00840423,0.34698717,0.67827670,0.00000000
-5.32166083,2.76644434,0.74812068,1.75747359,0.00836651,0.35666438,0.68508162,0.00000000
-5.31565783,2.81142353,0.77835205,1.77865787,0.00835023,0.36616752,0.69213846,0.00000000
-5.30965483,2.85704767,0.80823932,1.80052548,0.00835640,0.37537453,0.69930204,0.00000000
-5.30365183,2.90253811,0.83732098,1.82268208,0.00838538,0.38415199,0.70639903,0.00000000
-5.29764882,2.94697315,0.86511167,1.84463164,0.00843699,0.39235785,0.71323069,0.00000000
-5.29164582,2.98931132,0.89111380,1.86578952,0.00851051,0.39984528,0.71957741,0.00000000
-5.28564282,3.02842356,0.91483114,1.88550154,0.00860475,0.40646738,0.72520504,0.00000000
-5.27963982,3.06313302,0.93578377,1.90306827,0.00871819,0.41208259,0.72987255,0.00000000
-5.27363682,3.09226066,0.95352392,1.91777336,0.00884901,0.41656068,0.73334096,0.00000000
-5.26763382,3.11467446,0.96765195,1.92891460,0.00899529,0.41978877,0.73538284,0.00000000
-5.26163082,3.12933989,0.97783162,1.93583622,0.00915502,0.42167738,0.73579213,0.00000000
-5.25562781,3.13536901,0.98380404,1.93796062,0.00932626,0.42216593,0.73439369,0.00000000
-5.24962481,3.13206562,0.98539948,1.93481815,0.00950717,0.42122751,0.73105216,0.00000000
-5.24362181,3.11896411,0.98254643,1.92607315,0.00969608,0.41887262,0.72567952,0.00000000
-5.23761881,3.09585993,0.97527742,1.91154503,0.00989151,0.41515152,0.71824116,0.00000000
-5.23161581,3.06282996,0.96373118,1.89122320,0.01009216,0.41015521,0.70875994,0.00000000
-5.22561281,3.02024160,0.94815105,1.86527500,0.01029687,0.40401469,0.69731808,0.00000000
-5.21960980,2.96874998,0.92887949,1.83404628,0.01050458,0.39689869,0.68405676,0.00000000
-5.21360680,2.90928333,0.90634899,1.79805443,0.01071424,0.38900973,0.66917332,0.00000000
-5.20760380,2.84301704,0.88106974,1.75797423,0.01092473,0.38057873,0.65291625,0.00000000
-5.20160080,2.77133749,0.85361447,1.71461702,0.01113476,0.37185839,0.63557808,0.00000000
-5.19559780,2.69579742,0.82460116,1.66890435,0.01134279,0.36311549,0.61748657,0.00000000
-5.18959480,2.61806458,0.79467430,1.62183706,0.01154694,0.35462253,0.59899430,0.00000000
-5.18359180,2.53986613,0.76448552,1.57446132,0.01174495,0.34664897,0.58046749,0.00000000
-5.17758879,2.46293098,0.73467428,1.52783307,0.01193413,0.33945249,0.56227409,0.00000000
-5.17158579,2.38893267,0.70584939,1.48298226,0.01211136,0.33327049,0.54477189,0.00000000
-5.16558279,2.31943486,0.67857200,1.44087856,0.01227314,0.32831234,0.52829699,0.00000000
-5.15957979,2.25584172,0.65334068,1.40239960,0.01241564,0.32475245,0.51315306,0.00000000
-5.15357679,2.19935497,0.63057899,1.36830326,0.01253479,0.32272464,0.49960187,0.00000000
-5.14757379,2.15093890,0.61062594,1.33920459,0.01262644,0.32231780,0.48785523,0.00000000
-5.14157079,2.11129467,0.59372941,1.31555845,0.01268646,0.32357307,0.47806885,0.00000000
-5.13556778,2.08084434,0.58004276,1.29764810,0.01271094,0.32648266,0.47033805,0.00000000
-5.12956478,2.05972490,0.56962449,1.28558008,0.01269634,0.33099013,0.46469559,0.00000000
-5.12356178,2.04779227,0.56244080,1.27928529,0.01263966,0.33699239,0.46111165,0.00000000
-5.11755878,2.04463460,0.55837081,1.27852604,0.01253856,0.34434302,0.45949577,0.00000000
-5.11155578,2.04959423,0.55721425,1.28290869,0.01239152,0.35285695,0.45970081,0.00000000
-5.10555278,2.06179715,0.55870103,1.29190105,0.01219793,0.36231637,0.46152875,0.00000000
-5.09954977,2.08018863,0.56250260,1.30485403,0.01195813,0.37247748,0.46473796,0.00000000
-5.09354677,2.10357380,0.56824437,1.32102643,0.01167346,0.38307807,0.46905189,0.00000000
-5.08754377,2.13066153,0.57551913,1.33961209,0.01134625,0.39384556,0.47416872,0.00000000
-5.08154077,2.16011007,0.58390072,1.35976839,0.01097974,0.40450537,0.47977181,0.00000000
-5.07553777,2.19057300,0.59295786,1.38064497,0.01057804,0.41478924,0.48554043,0.00000000
-5.06953477,2.22074393,0.60226753,1.40141193,0.01014598,0.42444343,0.49116061,0.00000000
-5.06353177,2.24939852,0.61142776,1.42128647,0.00968901,0.43323646,0.49633564,0.00000000
-5.05752876,2.27543266,0.62006931,1.43955706,0.00921303,0.44096619,0.50079597,0.00000000
-5.05152576,2.29789558,0.62786615,1.45560466,0.00872424,0.44746604,0.50430809,0.00000000
-5.04552276,2.31601697,0.63454427,1.46892006,0.00822895,0.45261026,0.50668222,0.00000000
-5.03951976,2.32922741,0.63988883,1.47911715,0.00773349,0.45631791,0.50777847,0.00000000
-5.03351676,2.33717165,0.64374929,1.48594158,0.00724400,0.45855558,0.50751128,0.00000000
-5.02751376,2.33971430,0.64604249,1.48927484,0.00676634,0.45933867,0.50585200,0.00000000
-5.02151076,2.33693815,0.64675355,1.48913353,0.00630597,0.45873123,0.50282950,0.00000000
-5.01550775,2.32913510,0.64593465,1.48566417,0.00586783,0.45684422,0.49852878,0.00000000
-5.00950475,2.31679025,0.64370160,1.47913375,0.00545629,0.45383237,0.49308762,0.00000000
-5.00350175,2.30055978,0.64022844,1.46991644,0.00507512,0.44988953,0.48669130,0.00000000
-4.99749875,2.28124346,0.63574006,1.45847699,0.00472738,0.44524277,0.47956576,0.00000000
-4.99149575,2.25975268,0.63050325,1.44535149,0.00441548,0.44014521,0.47196915,0.00000000
-4.98549275,2.23707514,0.62481630,1.43112613,0.00414111,0.43486800,0.46418233,0.00000000
-4.97948974,2.21423747,0.61899746,1.41641470,0.00390527,0.42969140,0.45649839,0.00000000
-4.97348674,2.19226678,0.61337281,1.40183558,0.00370829,0.42489550,0.44921178,0.00000000
-4.96748374,2.17215252,0.60826370,1.38798892,0.00354982,0.42075058,0.44260728,0.00000000
-4.96148074,2.15480984,0.60397427,1.37543473,0.00342889,0.41750771,0.43694928,0.00000000
-4.95547774,2.14104546,0.60077951,1.36467258,0.00334391,0.41538971,0.43247166,0.00000000
-4.94947474,2.13152726,0.59891422,1.35612334,0.00329274,0.41458275,0.42936877,0.00000000
-4.94347174,2.12675835,0.59856324,1.35011374,0.00327268,0.41522911,0.42778766,0.00000000
-4.93746873,2.12705658,0.59985334,1.34686393,0.00328061,0.41742115,0.42782196,0.00000000
-4.93146573,2.13254002,0.60284709,1.34647855,0.00331294,0.42119680,0.42950765,0.00000000
-4.92546273,2.14311900,0.60753889,1.34894156,0.00336575,0.42653686,0.43282072,0.00000000
-4.91945973,2.15849486,0.61385344,1.35411492,0.00343485,0.43336406,0.43767704,0.00000000
-4.91345673,2.17816571,0.62164655,1.36174124,0.00351583,0.44154414,0.44393419,0.00000000
-4.90745373,2.20143897,0.63070857,1.37145036,0.00360420,0.45088884,0.45139547,0.00000000
-4.90145073,2.22745036,0.64077009,1.38276966,0.00369542,0.46116077,0.45981571,0.00000000
-4.89544772,2.25518897,0.65150988,1.39513791,0.00378507,0.47208002,0.46890885,0.00000000
-4.88944472,2.28352757,0.66256478,1.40792214,0.00386889,0.48333235,0.47835697,0.00000000
-4.88344172,2.31125725,0.67354119,1.42043726,0.00394293,0.49457856,0.48782039,0.00000000
-4.87743872,2.33712538,0.68402775,1.43196760,0.00400358,0.50546492,0.49694863,0.00000000
-4.87143572,2.35987557,0.69360878,1.44178991,0.00404773,0.51563402,0.50539170,0.00000000
-4.86543272,2.37828829,0.70187793,1.44919688,0.00407280,0.52473603,0.51281139,0.00000000
-4.85942971,2.39122090,0.70845159,1.45352057,0.00407680,0.53243950,0.51889215,0.00000000
-4.85342671,2.39764535,0.71298158,1.45415474,0.00405836,0.53844173,0.52335115,0.00000000
-4.84742371,2.39668256,0.71516652,1.45057548,0.00401680,0.54247809,0.52594720,0.00000000
-4.84142071,2.38763192,0.71476165,1.44235922,0.00395209,0.54432996,0.52648818,0.00000000
-4.83541771,2.36999493,0.71158653,1.42919750,0.00386481,0.54383117,0.52483672,0.00000000
-4.82941471,2.34349212,0.70553056,1.41090799,0.00375617,0.54087249,0.52091398,0.00000000
-4.82341171,2.30807251,0.69655595,1.38744127,0.00362789,0.53540425,0.51470142,0.00000000
-4.81740870,2.26391538,0.68469816,1.35888310,0.00348218,0.52743688,0.50624046,0.00000000
-4.81140570,2.21142429,0.67006389,1.32545222,0.00332160,0.51703942,0.49563017,0.00000000
-4.80540270,2.15121356,0.65282659,1.28749366,0.00314901,0.50433619,0.48302304,0.00000000
-4.79939970,2.08408792,0.63321984,1.24546790,0.00296742,0.48950167,0.46861913,0.00000000
-4.79339670,2.01101622,0.61152893,1.19993641,0.00277996,0.47275392,0.45265874,0.00000000
-4.78739370,1.93310010,0.58808086,1.15154405,0.00258972,0.45434680,0.43541401,0.00000000
-4.78139070,1.85153917,0.56323342,1.10099919,0.00239969,0.43456131,0.41717979,0.00000000
-4.77538769,1.76759401,0.53736354,1.04905230,0.00221270,0.41369652,0.39826413,0.00000000
-4.76938469,1.68254846,0.51085568,0.99647385,0.00203130,0.39206026,0.37897875,0.00000000
-4.76338169,1.59767259,0.48409040,0.94403246,0.00185780,0.36996011,0.35962991,0.00000000
-4.75737869,1.51418799,0.45743383,0.89247401,0.00169415,0.34769487,0.34050998,0.00000000
-4.75137569,1.43323627,0.43122819,0.84250258,0.00154197,0.32554694,0.32188991,0.00000000
-4.74537269,1.35585214,0.40578379,0.79476377,0.00140254,0.30377572,0.30401304,0.00000000
-4.73936968,1.28294166,0.38137267,0.74983097,0.00127681,0.28261229,0.28709021,0.00000000
-4.73336668,1.21526633,0.35822416,0.70819494,0.00116542,0.26225548,0.27129635,0.00000000
-4.72736368,1.15343326,0.33652218,0.67025677,0.00106876,0.24286930,0.25676864,0.00000000
-4.72136068,1.09789137,0.31640453,0.63632452,0.00098696,0.22458185,0.24360605,0.00000000
-4.71535768,1.04893345,0.29796389,0.60661317,0.00091999,0.20748553,0.23187034,0.00000000
-4.70935468,1.00670342,0.28125035,0.58124772,0.00086765,0.19163849,0.22158821,0.00000000
-4.70335168,0.97120821,0.26627535,0.56026908,0.00082969,0.17706706,0.21275448,0.00000000
-4.69734867,0.94233323,0.25301661,0.54364224,0.00080577,0.16376917,0.20533604,0.00000000
-4.69134567,0.91986061,0.24142382,0.53126612,0.00079556,0.15171820,0.19927633,0.00000000
-4.68534267,0.90348896,0.23142472,0.52298461,0.00079875,0.14086740,0.19450012,0.00000000
-4.67933967,0.89285378,0.22293125,0.51859807,0.00081505,0.13115440,0.19091823,0.00000000
-4.67333667,0.88754729,0.21584545,0.51787477,0.00084424,0.12250570,0.18843216,0.00000000
-4.66733367,0.88713701,0.21006491,0.52056172,0.00088614,0.11484091,0.18693825,0.00000000
-4.66133067,0.89118205,0.20548735,0.52639435,0.00094062,0.10807665,0.18633126,0.00000000
-4.65532766,0.89924667,0.20201445,0.53510478,0.00100758,0.10212990,0.18650740,0.00000000
-4.64932466,0.91091061,0.19955447,0.54642817,0.00108692,0.09692077,0.18736651,0.00000000
-4.64332166,0.92577594,0.19802397,0.56010723,0.00117848,0.09237460,0.18881355,0.00000000
-4.63731866,0.94347043,0.19734834,0.57589467,0.00128208,0.08842348,0.19075938,0.00000000
-4.63131566,0.96364776,0.19746143,0.59355373,0.00139738,0.08500705,0.19312091,0.00000000
-4.62531266,0.98598467,0.19830427,0.61285694,0.00152391,0.08207284,0.19582067,0.00000000
-4.61930965,1.01017588,0.19982323,0.63358345,0.00166100,0.07957601,0.19878605,0.00000000
-4.61330665,1.03592727,0.20196761,0.65551523,0.00180773,0.07747881,0.20194827,0.00000000
-4.60730365,1.06294814,0.20468710,0.67843270,0.00196295,0.07574967,0.20524125,0.00000000
-4.60130065,1.09094336,0.20792925,0.70211011,0.00212519,0.07436218,0.20860057,0.00000000
-4.59529765,1.11960618,0.21163715,0.72631131,0.00229273,0.07329401,0.21196271,0.00000000
-4.58929465,1.14861246,0.21574762,0.75078629,0.00246354,0.07252581,0.21526450,0.00000000
-4.58329165,1.17761695,0.22019002,0.77526896,0.00263534,0.07204033,0.21844315,0.00000000
-4.57728864,1.20625217,0.22488585,0.79947648,0.00280563,0.07182160,0.22143667,0.00000000
-4.57128564,1.23413017,0.22974912,0.82311045,0.00297172,0.07185449,0.22418485,0.00000000
-4.56528264,1.26084734,0.23468766,0.84586001,0.00313081,0.07212440,0.22663072,0.00000000
-4.55927964,1.28599216,0.23960522,0.86740691,0.00328005,0.07261728,0.22872241,0.00000000
-4.55327664,1.30915573,0.24440426,0.88743241,0.00341667,0.07331988,0.23041535,0.00000000
-4.54727364,1.32994440,0.24898938,0.90562571,0.00353797,0.07422017,0.23167468,0.00000000
-4.54127064,1.34799405,0.25327105,0.92169356,0.00364152,0.07530791,0.23247766,0.00000000
-4.53526763,1.36298515,0.25716957,0.93537062,0.00372516,0.07657534,0.23281598,0.00000000
-4.52926463,1.37465772,0.26061894,0.94642986,0.00378713,0.07801781,0.23269775,0.00000000
-4.52326163,1.38282538,0.26357044,0.95469265,0.00382611,0.07963439,0.23214905,0.00000000
-4.51725863,1.38738744,0.26599562,0.96003779,0.00384128,0.08142831,0.23121481,0.00000000
-4.51125563,1.38833849,0.26788858,0.96240900,0.00383238,0.08340722,0.22995901,0.00000000
-4.50525263,1.38577453,0.26926742,0.96182036,0.00379968,0.08558315,0.22846403,0.00000000
-4.49924962,1.37989528,0.27017453,0.95835942,0.00374405,0.08797221,0.22682911,0.00000000
-4.49324662,1.37100245,0.27067594,0.95218755,0.00366687,0.09059396,0.22516801,0.00000000
-4.48724362,1.35949361,0.27085951,0.94353763,0.00357003,0.09347044,0.22360576,0.00000000
-4.48124062,1.34585215,0.27083211,0.93270893,0.00345588,0.09662495,0.22227475,0.00000000
-4.47523762,1.33063334,0.27071589,0.92005946,0.00332713,0.10008051,0.22131027,0.00000000
-4.46923462,1.31444738,0.27064378,0.90599602,0.00318680,0.10385821,0.22084555,0.00000000
-4.46323162,1.29793994,0.27075446,0.89096248,0.00303811,0.10797539,0.22100665,0.00000000
-4.45722861,1.28177112,0.27118691,0.87542664,0.00288443,0.11244380,0.22190745,0.00000000
-4.45122561,1.26659380,0.27207499,0.85986638,0.00272913,0.11726783,0.22364470,0.00000000
-4.44522261,1.25303228,0.27354202,0.84475555,0.00257554,0.12244295,0.22629377,0.00000000
-4.43921961,1.24166213,0.27569588,0.83055033,0.00242688,0.12795439,0.22990489,0.00000000
-4.43321661,1.23299211,0.27862459,0.81767644,0.00228614,0.13377618,0.23450034,0.00000000
-4.42721361,1.22744895,0.28239275,0.80651785,0.00215608,0.13987064,0.24007263,0.00000000
-4.42121061,1.22536537,0.28703888,0.79740722,0.00203915,0.14618831,0.24658373,0.00000000
-4.41520760,1.22697197,0.29257371,0.79061848,0.00193748,0.15266848,0.25396545,0.00000000
-4.40920460,1.23239299,0.29897960,0.78636169,0.00185285,0.15924015,0.26212094,0.00000000
-4.40320160,1.24164604,0.30621103,0.78478019,0.00178669,0.16582353,0.27092720,0.00000000
-4.39719860,1.25464553,0.31419598,0.78595012,0.00174007,0.17233198,0.28023859,0.00000000
-4.39119560,1.27120960,0.32283834,0.78988203,0.00171372,0.17867426,0.28989113,0.00000000
-4.38519260,1.29106980,0.33202103,0.79652440,0.00170807,0.18475718,0.29970730,0.00000000
-4.37918959,1.31388319,0.34160975,0.80576881,0.00172323,0.19048821,0.30950139,0.00000000
-4.37318659,1.33924599,0.35145716,0.81745631,0.00175905,0.19577830,0.31908487,0.00000000
-4.36718359,1.36670816,0.36140729,0.83138468,0.00181512,0.20054447,0.32827183,0.00000000
-4.36118059,1.39578823,0.37130004,0.84731618,0.00189081,0.20471225,0.33688413,0.00000000
-4.35517759,1.42598766,0.38097552,0.86498540,0.00198528,0.20821781,0.34475603,0.00000000
-4.34917459,1.45680429,0.39027813,0.88410684,0.00209754,0.21100958,0.35173838,0.00000000
-4.34317159,1.48774422,0.39906023,0.90438209,0.00222640,0.21304948,0.35770189,0.00000000
-4.33716858,1.51833202,0.40718523,0.92550616,0.00237056,0.21431354,0.36253982,0.00000000
-4.33116558,1.54811883,0.41453019,0.94717297,0.00252857,0.21479210,0.36616963,0.00000000
-4.32516258,1.57668842,0.42098770,0.96907985,0.00269887,0.21448932,0.36853392,0.00000000
-4.31915958,1.60366117,0.42646720,0.99093112,0.00287980,0.21342238,0.36960053,0.00000000
-4.31315658,1.62869614,0.43089567,1.01244063,0.00306963,0.21162015,0.36936185,0.00000000
-4.30715358,1.65149153,0.43421785,1.03333361,0.00326653,0.20912155,0.36783361,0.00000000
