energy_ev,total_up,Ag_p_up,Ag_d_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-6.00000000,11.03584202,2.59478790,6.98764201,0.67327801,0.25904694,0.01693281,0.88154832,0.07899931,1.79162863
-5.99399700,11.30245683,2.67808409,7.17000163,0.67759178,0.26414890,0.01641757,0.91273297,0.07929776,1.81380444
-5.98799400,11.59569128,2.76286061,7.37209280,0.68347478,0.27017751,0.01592912,0.94550471,0.07981548,1.83989302
-5.98199100,11.91407779,2.84877643,7.59279487,0.69092201,0.27718511,0.01547733,0.97952375,0.08055997,1.86994328
-5.97598799,12.25532471,2.93537499,7.83038004,0.69989314,0.28520160,0.01507062,1.01439111,0.08153294,1.90391491
-5.96998499,12.61630332,3.02208417,8.08250459,0.71031372,0.29423186,0.01471578,1.04965177,0.08273000,1.94167384
-5.96398199,12.99307062,3.10822273,8.34622630,0.72207751,0.30425399,0.01441780,1.08480095,0.08414055,1.98299087
-5.95797899,13.38092878,3.19301303,8.61804881,0.73504980,0.31521838,0.01417977,1.11929364,0.08574781,2.02754344
-5.95197599,13.77452018,3.27560016,8.89399213,0.74907159,0.32704770,0.01400286,1.15255714,0.08752911,2.07492043
-5.94597299,14.16795511,3.35507664,9.16968725,0.76396443,0.33963784,0.01388630,1.18400616,0.08945636,2.12462985
-5.93996998,14.55496776,3.43051188,9.44049159,0.77953567,0.35285969,0.01382754,1.21306012,0.09149675,2.17610911
-5.93396698,14.92909417,3.50098510,9.70162079,0.79558379,0.36656178,0.01382236,1.23916182,0.09361350,2.22873719
-5.92796398,15.28386505,3.56562034,9.94829159,0.81190380,0.38057362,0.01386508,1.26179672,0.09576689,2.28184859
-5.92196098,15.61300512,3.62362171,10.17586964,0.82829211,0.39470968,0.01394881,1.28051206,0.09791526,2.33474813
-5.91595798,15.91063050,3.67430730,10.38001615,0.84455103,0.40877381,0.01406572,1.29493474,0.10001613,2.38672626
-5.90995498,16.17143547,3.71713980,10.55682672,0.86049241,0.42256394,0.01420735,1.30478720,0.10202731,2.43707438
