energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Te_p_up,Te_d_up,Y_p_up,Y_d_up
-5.81390695,4.20913483,0.02067704,0.36562356,0.77115491,2.32674252,0.00000000,1.19813218,1.01811630
-5.80790395,4.11367880,0.01994858,0.37578836,0.75435466,2.24059826,0.00000000,1.17424134,1.03397965
-5.80190095,4.02810703,0.01927903,0.38640206,0.73835280,2.16068597,0.00000000,1.15382887,1.05110658
-5.79589795,3.95297524,0.01867377,0.39734733,0.72320810,2.08763270,0.00000000,1.13691115,1.06926763
-5.78989495,3.88857982,0.01813704,0.40849792,0.70893257,2.02189888,0.00000000,1.12341592,1.08820070
-5.78389195,3.83498710,0.01767206,0.41972274,0.69549670,1.96379133,0.00000000,1.11319426,1.10762219
-5.77788894,3.79206851,0.01728120,0.43088989,0.68283625,1.91348041,0.00000000,1.10603419,1.12723855
-5.77188594,3.75953954,0.01696615,0.44187053,0.67086030,1.87102009,0.00000000,1.10167534,1.14675778
-5.76588294,3.73700014,0.01672814,0.45254233,0.65946002,1.83636972,0.00000000,1.09982386,1.16590024
-5.75987994,3.72397418,0.01656804,0.46279248,0.64851770,1.80941592,0.00000000,1.10016703,1.18440842
-5.75387694,3.71994613,0.01648656,0.47252002,0.63791568,1.78999353,0.00000000,1.10238699,1.20205518
-5.74787394,3.72439309,0.01648437,0.48163765,0.62754464,1.77790441,0.00000000,1.10617297,1.21865030
-5.74187094,3.73681100,0.01656215,0.49007280,0.61731087,1.77293323,0.00000000,1.11123181,1.23404507
-5.73586793,3.75673389,0.01672067,0.49776818,0.60714239,1.77485952,0.00000000,1.11729642,1.24813496
-5.72986493,3.78374606,0.01696078,0.50468174,0.59699334,1.78346568,0.00000000,1.12413208,1.26086038
-5.72386193,3.81748695,0.01728339,0.51078624,0.58684685,1.79854069,0.00000000,1.13154050,1.27220573
-5.71785893,3.85764927,0.01768935,0.51606851,0.57671612,1.81987989,0.00000000,1.13936194,1.28219688
-5.71185593,3.90397125,0.01817936,0.52052848,0.56664374,1.84728094,0.00000000,1.14747521,1.29089748
-5.70585293,3.95622393,0.01875384,0.52417818,0.55669945,1.88053682,0.00000000,1.15579621,1.29840430
-5.69984992,4.01419514,0.01941271,0.52704075,0.54697643,1.91942648,0.00000000,1.16427493,1.30484204
-5.69384692,4.07767119,0.02015525,0.52914955,0.53758646,1.96370412,0.00000000,1.17289153,1.31035774
-5.68784392,4.14641805,0.02097987,0.53054743,0.52865402,2.01308790,0.00000000,1.18165159,1.31511532
-5.68184092,4.22016326,0.02188395,0.53128623,0.52030991,2.06724917,0.00000000,1.19058093,1.31929014
-5.67583792,4.29857968,0.02286367,0.53142634,0.51268442,2.12580294,0.00000000,1.19972033,1.32306409
-5.66983492,4.38127236,0.02391385,0.53103648,0.50590061,2.18830046,0.00000000,1.20912017,1.32662100
-5.66383192,4.46776898,0.02502784,0.53019348,0.50006780,2.25422440,0.00000000,1.21883545,1.33014268
-5.65782891,4.55751463,0.02619750,0.52898199,0.49527565,2.32298726,0.00000000,1.22892099,1.33380530
-5.65182591,4.64987088,0.02741311,0.52749406,0.49158903,2.39393304,0.00000000,1.23942719,1.33777638
-5.64582291,4.74411928,0.02866349,0.52582851,0.48904386,2.46634244,0.00000000,1.25039617,1.34221199
-5.63981991,4.83946878,0.02993606,0.52408996,0.48764408,2.53944127,0.00000000,1.26185845,1.34725429
-5.63381691,4.93506672,0.03121701,0.52238737,0.48735982,2.61241189,0.00000000,1.27382998,1.35302921
-5.62781391,5.03001266,0.03249150,0.52083232,0.48812684,2.68440717,0.00000000,1.28630976,1.35964421
-5.62181091,5.12337421,0.03374398,0.51953670,0.48984728,2.75456637,0.00000000,1.29927774,1.36718615
-5.61580790,5.21420430,0.03495844,0.51861013,0.49239150,2.82203226,0.00000000,1.31269323,1.37571915
-5.60980490,5.30155876,0.03611880,0.51815701,0.49560119,2.88596884,0.00000000,1.32649372,1.38528257
-5.60380190,5.38451393,0.03720930,0.51827343,0.49929337,2.94557886,0.00000000,1.34059415,1.39588913
-5.59779890,5.46218323,0.03821484,0.51904400,0.50326528,3.00012053,0.00000000,1.35488669,1.40752341
-5.59179590,5.53373268,0.03912140,0.52053883,0.50729992,3.04892272,0.00000000,1.36924114,1.42014069
-5.58579290,5.59839467,0.03991641,0.52281088,0.51117209,3.09139829,0.00000000,1.38350600,1.43366652
-5.57978989,5.65548010,0.04058908,0.52589369,0.51465471,3.12705500,0.00000000,1.39751021,1.44799705
-5.57378689,5.70438872,0.04113074,0.52979991,0.51752511,3.15550387,0.00000000,1.41106586,1.46300034
-5.56778389,5.74461779,0.04153502,0.53452050,0.51957134,3.17646485,0.00000000,1.42397158,1.47851877
-5.56178089,5.77576932,0.04179809,0.54002490,0.52059805,3.18976980,0.00000000,1.43601698,1.49437266
-5.55577789,5.79755600,0.04191877,0.54626214,0.52043193,3.19536295,0.00000000,1.44698780,1.51036501
-5.54977489,5.80980618,0.04189855,0.55316281,0.51892647,3.19329902,0.00000000,1.45667191,1.52628742
-5.54377189,5.81246783,0.04174157,0.56064199,0.51596601,3.18373938,0.00000000,1.46486583,1.54192698
-5.53776888,5.80561191,0.04145451,0.56860283,0.51146883,3.16694647,0.00000000,1.47138169,1.55707382
-5.53176588,5.78943466,0.04104639,0.57694072,0.50538937,3.14327687,0.00000000,1.47605430,1.57152910
-5.52576288,5.76425907,0.04052832,0.58554785,0.49771941,3.11317332,0.00000000,1.47874806,1.58511301
-5.51975988,5.73053485,0.03991322,0.59431772,0.48848825,3.07715589,0.00000000,1.47936325,1.59767231
-5.51375688,5.68883668,0.03921542,0.60314962,0.47776186,3.03581252,0.00000000,1.47784156,1.60908699
-5.50775388,5.63986015,0.03845029,0.61195251,0.46564108,2.98978904,0.00000000,1.47417032,1.61927556
-5.50175088,5.58441487,0.03763380,0.62064828,0.45225891,2.93977873,0.00000000,1.46838513,1.62819858
-5.49574787,5.52341427,0.03678214,0.62917411,0.43777691,2.88651145,0.00000000,1.46057086,1.63586006
-5.48974487,5.45786167,0.03591121,0.63748367,0.42238097,2.83074225,0.00000000,1.45086052,1.64230657
-5.48374187,5.38883241,0.03503627,0.64554723,0.40627638,2.77323954,0.00000000,1.43943218,1.64762383
-5.47773887,5.31745210,0.03417155,0.65335057,0.38968255,2.71477277,0.00000000,1.42650388,1.65193092
-5.47173587,5.24487129,0.03332985,0.66089273,0.37282728,2.65609970,0.00000000,1.41232669,1.65537233
-5.46573287,5.17223705,0.03252231,0.66818284,0.35594106,2.59795340,0.00000000,1.39717617,1.65810810
-5.45972986,5.10066252,0.03175812,0.67523612,0.33925133,2.54102915,0.00000000,1.38134272,1.66030261
-5.45372686,5.03119548,0.03104440,0.68206939,0.32297690,2.48597164,0.00000000,1.36512105,1.66211272
-5.44772386,4.96478730,0.03038601,0.68869640,0.30732288,2.43336271,0.00000000,1.34879953,1.66367580
-5.44172086,4.90226395,0.02978563,0.69512329,0.29247603,2.38371021,0.00000000,1.33264980,1.66509850
-5.43571786,4.84430032,0.02924371,0.70134450,0.27860090,2.33743829,0.00000000,1.31691730,1.66644697
-5.42971486,4.79139967,0.02875864,0.70733950,0.26583666,2.29487971,0.00000000,1.30181304,1.66773926
-5.42371186,4.74387914,0.02832691,0.71307055,0.25429497,2.25627048,0.00000000,1.28750727,1.66894033
-5.41770885,4.70186271,0.02794338,0.71848175,0.24405866,2.22174729,0.00000000,1.27412518,1.66996026
-5.41170585,4.66528186,0.02760153,0.72349946,0.23518151,2.19134779,0.00000000,1.26174499,1.67065579
-5.40570285,4.63388447,0.02729385,0.72803408,0.22768896,2.16501397,0.00000000,1.25039831,1.67083532
-5.39969985,4.60725147,0.02701214,0.73198333,0.22157971,2.14259847,0.00000000,1.24007289,1.67026708
-5.39369685,4.58482062,0.02674795,0.73523657,0.21682825,2.12387367,0.00000000,1.23071745,1.66869018
-5.38769385,4.56591619,0.02649293,0.73768021,0.21338800,2.10854309,0.00000000,1.22224824,1.66582793
-5.38169085,4.54978308,0.02623920,0.73920365,0.21119517,2.09625472,0.00000000,1.21455693,1.66140267
-5.37568784,4.53562350,0.02597965,0.73970566,0.21017287,2.08661561,0.00000000,1.20751935,1.65515135
-5.36968484,4.52263419,0.02570829,0.73910048,0.21023560,2.07920699,0.00000000,1.20100449,1.64684080
-5.36368184,4.51004235,0.02542045,0.73732349,0.21129364,2.07359935,0.00000000,1.19488316,1.63628196
-5.35767884,4.49713812,0.02511295,0.73433603,0.21325741,2.06936668,0.00000000,1.18903600,1.62334214
-5.35167584,4.48330207,0.02478423,0.73012898,0.21604135,2.06609938,0.00000000,1.18336005,1.60795452
-5.34567284,4.46802627,0.02443437,0.72472481,0.21956743,2.06341515,0.00000000,1.17777393,1.59012443
-5.33966983,4.45092795,0.02406505,0.71817817,0.22376786,2.06096762,0.00000000,1.17222095,1.56993197
-5.33366683,4.43175532,0.02367944,0.71057461,0.22858715,2.05845243,0.00000000,1.16667043,1.54753072
-5.32766383,4.41038540,0.02328202,0.70202779,0.23398324,2.05561060,0.00000000,1.16111686,1.52314284
-5.32166083,4.38681454,0.02287832,0.69267515,0.23992770,2.05222935,0.00000000,1.15557736,1.49705061
-5.31565783,4.36114232,0.02247470,0.68267226,0.24640514,2.04814048,0.00000000,1.15008740,1.46958501
-5.30965483,4.33355034,0.02207795,0.67218633,0.25341158,2.04321673,0.00000000,1.14469538,1.44111205
-5.30365183,4.30427730,0.02169501,0.66138907,0.26095217,2.03736649,0.00000000,1.13945620,1.41201751
-5.29764882,4.27359218,0.02133260,0.65044948,0.26903816,2.03052740,0.00000000,1.13442450,1.38269107
-5.29164582,4.24176733,0.02099690,0.63952677,0.27768333,2.02265926,0.00000000,1.12964794,1.35351062
-5.28564282,4.20905318,0.02069325,0.62876408,0.28690010,2.01373692,0.00000000,1.12516088,1.32482763
-5.27963982,4.17565609,0.02042585,0.61828309,0.29669547,2.00374353,0.00000000,1.12097902,1.29695432
-5.27363682,4.14172075,0.02019760,0.60818001,0.30706700,1.99266460,0.00000000,1.11709526,1.27015326
-5.26763382,4.10731799,0.02000988,0.59852293,0.31799908,1.98048325,0.00000000,1.11347696,1.24462985
-5.26163082,4.07243858,0.01986250,0.58935093,0.32945969,1.96717687,0.00000000,1.11006495,1.22052797
-5.25562781,4.03699332,0.01975368,0.58067459,0.34139778,1.95271529,0.00000000,1.10677405,1.19792885
-5.24962481,4.00081900,0.01968009,0.57247817,0.35374154,1.93706055,0.00000000,1.10349546,1.17685312
-5.24362181,3.96368982,0.01963699,0.56472297,0.36639763,1.92016819,0.00000000,1.10010039,1.15726563
-5.23761881,3.92533330,0.01961840,0.55735188,0.37925143,1.90198984,0.00000000,1.09644520,1.13908280
-5.23161581,3.88544942,0.01961732,0.55029458,0.39216846,1.88247693,0.00000000,1.09237738,1.12218171
-5.22561281,3.84373192,0.01962605,0.54347321,0.40499674,1.86158518,0.00000000,1.08774223,1.10641056
-5.21960980,3.79989016,0.01963647,0.53680812,0.41757032,1.83927951,0.00000000,1.08238984,1.09159969
-5.21360680,3.75367021,0.01964034,0.53022329,0.42971356,1.81553908,0.00000000,1.07618197,1.07757246
-5.20760380,3.70487401,0.01962968,0.52365119,0.44124619,1.79036202,0.00000000,1.06899852,1.06415561
-5.20160080,3.65337539,0.01959701,0.51703684,0.45198880,1.76376958,0.00000000,1.06074321,1.05118838
-5.19559780,3.59913209,0.01953567,0.51034079,0.46176866,1.73580935,0.00000000,1.05134826,1.03853000
-5.18959480,3.54219320,0.01944001,0.50354098,0.47042542,1.70655744,0.00000000,1.04077785,1.02606539
-5.18359180,3.48270172,0.01930562,0.49663346,0.47781663,1.67611927,0.00000000,1.02903020,1.01370876
-5.17758879,3.42089218,0.01912943,0.48963194,0.48382265,1.64462902,0.00000000,1.01613815,1.00140518
-5.17158579,3.35708364,0.01890977,0.48256627,0.48835080,1.61224775,0.00000000,1.00216844,0.98913017
-5.16558279,3.29166859,0.01864639,0.47548010,0.49133856,1.57916013,0.00000000,0.98721952,0.97688755
-5.15957979,3.22509841,0.01834041,0.46842785,0.49275564,1.54557006,0.00000000,0.97141822,0.96470586
-5.15357679,3.15786642,0.01799418,0.46147120,0.49260484,1.51169533,0.00000000,0.95491538,0.95263356
-5.14757379,3.09048940,0.01761118,0.45467538,0.49092172,1.47776158,0.00000000,0.93788073,0.94073360
-5.14157079,3.02348860,0.01719583,0.44810546,0.48777302,1.44399595,0.00000000,0.92049718,0.92907758
-5.13556778,2.95737139,0.01675325,0.44182283,0.48325402,1.41062073,0.00000000,0.90295491,0.91773989
-5.12956478,2.89261421,0.01628910,0.43588206,0.47748495,1.37784722,0.00000000,0.88544546,0.90679224
-5.12356178,2.82964795,0.01580935,0.43032828,0.47060669,1.34587040,0.00000000,0.86815601,0.89629863
-5.11755878,2.76884607,0.01532008,0.42519507,0.46277586,1.31486443,0.00000000,0.85126421,0.88631121
-5.11155578,2.71051609,0.01482735,0.42050305,0.45415970,1.28497939,0.00000000,0.83493361,0.87686698
-5.10555278,2.65489474,0.01433702,0.41625904,0.44493094,1.25633941,0.00000000,0.81930993,0.86798536
-5.09954977,2.60214659,0.01385467,0.41245576,0.43526282,1.22904219,0.00000000,0.80451817,0.85966682
-5.09354677,2.55236625,0.01338554,0.40907216,0.42532457,1.20316008,0.00000000,0.79066079,0.85189232
-5.08754377,2.50558369,0.01293452,0.40607415,0.41527747,1.17874246,0.00000000,0.77781673,0.84462359
-5.08154077,2.46177232,0.01250612,0.40341569,0.40527158,1.15581939,0.00000000,0.76604149,0.83780418
-5.07553777,2.42085912,0.01210454,0.40104026,0.39544334,1.13440620,0.00000000,0.75536804,0.83136108
-5.06953477,2.38273645,0.01173374,0.39888261,0.38591394,1.11450878,0.00000000,0.74580855,0.82520699
-5.06353177,2.34727458,0.01139747,0.39687063,0.37678843,1.09612911,0.00000000,0.73735686,0.81924303
-5.05752876,2.31433465,0.01109937,0.39492758,0.36815566,1.07927077,0.00000000,0.72999149,0.81336190
-5.05152576,2.28378105,0.01084305,0.39297438,0.36008873,1.06394399,0.00000000,0.72367912,0.80745146
-5.04552276,2.25549308,0.01063212,0.39093219,0.35264596,1.05016987,0.00000000,0.71837838,0.80139876
-5.03951976,2.22937511,0.01047025,0.38872507,0.34587218,1.03798354,0.00000000,0.71404380,0.79509428
-5.03351676,2.20536504,0.01036114,0.38628290,0.33980021,1.02743592,0.00000000,0.71062982,0.78843670
-5.02751376,2.18344081,0.01030850,0.38354438,0.33445237,1.01859404,0.00000000,0.70809470,0.78133776
-5.02151076,2.16362462,0.01031603,0.38046015,0.32984191,1.01153980,0.00000000,0.70640413,0.77372744
-5.01550775,2.14598509,0.01038727,0.37699593,0.32597429,1.00636716,0.00000000,0.70553458,0.76555913
-5.00950475,2.13063709,0.01052552,0.37313559,0.32284813,1.00317803,0.00000000,0.70547607,0.75681470
-5.00350175,2.11773958,0.01073369,0.36888402,0.32045595,1.00207700,0.00000000,0.70623454,0.74750935
-4.99749875,2.10749156,0.01101415,0.36426965,0.31878459,1.00316510,0.00000000,0.70783336,0.73769591
-4.99149575,2.10012634,0.01136856,0.35934657,0.31781533,1.00653322,0.00000000,0.71031436,0.72746840
-4.98549275,2.09590455,0.01179775,0.35419593,0.31752387,1.01225530,0.00000000,0.71373794,0.71696461
-4.97948974,2.09510615,0.01230157,0.34892672,0.31788010,1.02038184,0.00000000,0.71818261,0.70636757
-4.97348674,2.09802175,0.01287879,0.34367555,0.31884780,1.03093410,0.00000000,0.72374368,0.69590558
-4.96748374,2.10494379,0.01352702,0.33860564,0.32038439,1.04389933,0.00000000,0.73053134,0.68585079
-4.96148074,2.11615774,0.01424273,0.33390473,0.32244078,1.05922731,0.00000000,0.73866819,0.67651622
-4.95547774,2.13193384,0.01502124,0.32978213,0.32496136,1.07682851,0.00000000,0.74828626,0.66825124
-4.94947474,2.15251967,0.01585680,0.32646480,0.32788424,1.09657393,0.00000000,0.75952360,0.66143554
-4.94347174,2.17813366,0.01674276,0.32419269,0.33114176,1.11829675,0.00000000,0.77252075,0.65647181
-4.93746873,2.20896003,0.01767172,0.32321340,0.33466126,1.14179567,0.00000000,0.78741695,0.65377729
-4.93146573,2.24514502,0.01863580,0.32377639,0.33836617,1.16683988,0.00000000,0.80434647,0.65377442
-4.92546273,2.28679451,0.01962681,0.32612689,0.34217727,1.19317536,0.00000000,0.82343493,0.65688100
-4.91945973,2.33397305,0.02063664,0.33049975,0.34601425,1.22053225,0.00000000,0.84479579,0.66350001
-4.91345673,2.38670386,0.02165746,0.33711336,0.34979728,1.24863280,0.00000000,0.86852707,0.67400944
-4.90745373,2.44496984,0.02268205,0.34616389,0.35344870,1.27719969,0.00000000,0.89470822,0.68875251
-4.90145073,2.50871480,0.02370399,0.35782000,0.35689470,1.30596396,0.00000000,0.92339714,0.70802833
-4.89544772,2.57784489,0.02471794,0.37221799,0.36006676,1.33467238,0.00000000,0.95462735,0.73208341
-4.88944472,2.65222933,0.02571975,0.38945776,0.36290299,1.36309360,0.00000000,0.98840521,0.76110389
-4.88344172,2.73170034,0.02670658,0.40959924,0.36534913,1.39102294,0.00000000,1.02470711,0.79520888
-4.87743872,2.81605154,0.02767689,0.43265967,0.36735926,1.41828524,0.00000000,1.06347655,0.83444466
-4.87143572,2.90503471,0.02863040,0.45861142,0.36889607,1.44473585,0.00000000,1.10462119,0.87878001
-4.86543272,2.99835468,0.02956796,0.48738049,0.36993085,1.47025948,0.00000000,1.14800975,0.92810244
-4.85942971,3.09566223,0.03049135,0.51884554,0.37044305,1.49476714,0.00000000,1.19346895,0.98221541
-4.85342671,3.19654551,0.03140300,0.55283748,0.37041956,1.51819115,0.00000000,1.24078049,1.04083654
-4.84742371,3.30052005,0.03230571,0.58913959,0.36985375,1.54047876,0.00000000,1.28967839,1.10359688
-4.84142071,3.40701842,0.03320228,0.62748807,0.36874428,1.56158464,0.00000000,1.33984682,1.17004113
-4.83541771,3.51538012,0.03409523,0.66757327,0.36709395,1.58146292,0.00000000,1.39091879,1.23962924
-4.82941471,3.62484286,0.03498639,0.70904152,0.36490849,1.60005919,0.00000000,1.44247607,1.31173925
-4.82341171,3.73453645,0.03587669,0.75149761,0.36219551,1.61730325,0.00000000,1.49405046,1.38567191
-4.81740870,3.84348024,0.03676583,0.79450833,0.35896364,1.63310308,0.00000000,1.54512708,1.46065703
-4.81140570,3.95058539,0.03765221,0.83760691,0.35522200,1.64734063,0.00000000,1.59514957,1.53586202
-4.80540270,4.05466289,0.03853279,0.88029865,0.35097990,1.65986991,0.00000000,1.64352767,1.61040277
-4.79939970,4.15443787,0.03940310,0.92206789,0.34624702,1.67051755,0.00000000,1.68964715,1.68335700
-4.79339670,4.24857075,0.04025737,0.96238627,0.34103374,1.67908619,0.00000000,1.73288201,1.75378016
-4.78739370,4.33568509,0.04108871,1.00072232,0.33535192,1.68536052,0.00000000,1.77260884,1.82072380
-4.78139070,4.41440162,0.04188942,1.03655236,0.32921574,1.68911589,0.00000000,1.80822296,1.88325609
-4.77538769,4.48337759,0.04265127,1.06937233,0.32264280,1.69012897,0.00000000,1.83915576,1.94048423
-4.76938469,4.54134999,0.04336597,1.09871050,0.31565512,1.68819016,0.00000000,1.86489276,1.99157787
-4.76338169,4.58718095,0.04402557,1.12414036,0.30828014,1.68311689,0.00000000,1.88499148,2.03579297
-4.75737869,4.61990313,0.04462284,1.14529340,0.30055150,1.67476717,0.00000000,1.89909836,2.07249507
-4.75137569,4.63876285,0.04515171,1.16187119,0.29250947,1.66305264,0.00000000,1.90696393,2.10118081
-4.74537269,4.64325864,0.04560761,1.17365600,0.28420116,1.64795021,0.00000000,1.90845525,2.12149680
-4.73936968,4.63317284,0.04598772,1.18051947,0.27568015,1.62951173,0.00000000,1.90356492,2.13325456
-4.73336668,4.60859430,0.04629119,1.18242884,0.26700588,1.60787085,0.00000000,1.89241609,2.13644055
-4.72736368,4.56993029,0.04651922,1.17944997,0.25824244,1.58324676,0.00000000,1.87526276,2.13122061
-4.72136068,4.51790666,0.04667500,1.17174712,0.24945716,1.55594435,0.00000000,1.85248542,2.11793797
-4.71535768,4.45355540,0.04676365,1.15957910,0.24071879,1.52635064,0.00000000,1.82458168,2.09710478
-4.70935468,4.37818977,0.04679196,1.14329175,0.23209557,1.49492752,0.00000000,1.79215234,2.06938693
-4.70335168,4.29336769,0.04676806,1.12330706,0.22365312,1.46220110,0.00000000,1.75588333,2.03558279
-4.69734867,4.20084476,0.04670110,1.10010932,0.21545243,1.42874803,0.00000000,1.71652418,1.99659656
-4.69134567,4.10251896,0.04660076,1.07422869,0.20754800,1.39517924,0.00000000,1.67486398,1.95340723
-4.68534267,4.00036938,0.04647691,1.04622313,0.19998624,1.36212218,0.00000000,1.63170599,1.90703463
-4.67933967,3.89639205,0.04633906,1.01665951,0.19280418,1.33020185,0.00000000,1.58784192,1.85850417
-4.67333667,3.79253574,0.04619610,0.98609468,0.18602876,1.30002199,0.00000000,1.54402723,1.80881185
-4.66733367,3.69064096,0.04605588,0.95505763,0.17967643,1.27214688,0.00000000,1.50095865,1.75889140
-4.66133067,3.59238500,0.04592501,0.92403347,0.17375346,1.24708487,0.00000000,1.45925477,1.70958508
-4.65532766,3.49923578,0.04580872,0.89345015,0.16825657,1.22527422,0.00000000,1.41944090,1.66161959
-4.64932466,3.41241640,0.04571079,0.86366840,0.16317422,1.20707199,0.00000000,1.38193867,1.61558834
-4.64332166,3.33288223,0.04563368,0.83497552,0.15848811,1.19274635,0.00000000,1.34706083,1.57194076
-4.63731866,3.26131108,0.04557868,0.80758302,0.15417514,1.18247271,0.00000000,1.31501137,1.53097913
-4.63131566,3.19810673,0.04554619,0.78162833,0.15020955,1.17633373,0.00000000,1.28589085,1.49286287
-4.62531266,3.14341514,0.04553610,0.75718009,0.14656508,1.17432310,0.00000000,1.25970629,1.45761991
-4.61930965,3.09715181,0.04554820,0.73424683,0.14321719,1.17635285,0.00000000,1.23638520,1.42516410
-4.61330665,3.05903863,0.04558256,0.71278813,0.14014506,1.18226360,0.00000000,1.21579242,1.39531773
-4.60730365,3.02864739,0.04564006,0.69272772,0.13733338,1.19183718,0.00000000,1.19774909,1.36783750
-4.60130065,3.00544747,0.04572266,0.67396746,0.13477372,1.20481090,0.00000000,1.18205231,1.34244239
-4.59529765,2.98885451,0.04583382,0.65640154,0.13246548,1.22089249,0.00000000,1.16849430,1.31884174
-4.58929465,2.97827715,0.04597865,0.63992972,0.13041634,1.23977490,0.00000000,1.15688012,1.29676186
-4.58329165,2.97315921,0.04616402,0.62446916,0.12864216,1.26115015,0.00000000,1.14704275,1.27596962
-4.57728864,2.97301466,0.04639853,0.60996390,0.12716636,1.28472130,0.00000000,1.13885477,1.25629178
-4.57128564,2.97745365,0.04669228,0.59639164,0.12601876,1.31021202,0.00000000,1.13223600,1.23762890
-4.56528264,2.98619826,0.04705657,0.58376742,0.12523396,1.33737319,0.00000000,1.12715690,1.21996338
-4.55927964,2.99908730,0.04750335,0.57214416,0.12484938,1.36598623,0.00000000,1.12363749,1.20336109
-4.55327664,3.01607031,0.04804469,0.56161007,0.12490294,1.39586313,0.00000000,1.12174207,1.18796692
-4.54727364,3.03719150,0.04869200,0.55228319,0.12543060,1.42684331,0.00000000,1.12157034,1.17399452
-4.54127064,3.06256515,0.04945534,0.54430355,0.12646382,1.45878775,0.00000000,1.12324542,1.16171120
-4.53526763,3.09234426,0.05034259,0.53782353,0.12802715,1.49157078,0.00000000,1.12689978,1.15141889
-4.52926463,3.12668499,0.05135876,0.53299689,0.13013591,1.52507063,0.00000000,1.13266002,1.14343252
-4.52326163,3.16570929,0.05250526,0.52996747,0.13279429,1.55915913,0.00000000,1.14063156,1.13805723
-4.51725863,3.20946859,0.05377941,0.52885802,0.13599383,1.59369187,0.00000000,1.15088417,1.13556564
-4.51125563,3.25791098,0.05517398,0.52975989,0.13971237,1.62849944,0.00000000,1.16343953,1.13617678
-4.50525263,3.31085413,0.05667704,0.53272427,0.14391356,1.66338054,0.00000000,1.17826127,1.14003768
-4.49924962,3.36796601,0.05827199,0.53775537,0.14854708,1.69809787,0.00000000,1.19524840,1.14720877
-4.49324662,3.42875455,0.05993772,0.54480587,0.15354923,1.73237692,0.00000000,1.21423245,1.15765377
