energy_ev,total_up,P_s_up,P_p_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-5.80190095,4.99508099,0.01814226,2.50779697,0.14071837,0.63547104,1.11050553,2.11321230
-5.79589795,4.98534684,0.01830811,2.51363072,0.14310701,0.62584504,1.11768623,2.11688200
-5.78989495,4.96762758,0.01842131,2.51544808,0.14524403,0.61520337,1.12286308,2.11726340
-5.78389195,4.94248110,0.01848345,2.51344943,0.14712696,0.60366421,1.12606960,2.11453618
-5.77788894,4.91039984,0.01849637,2.50780205,0.14875167,0.59133915,1.12733344,2.10884947
-5.77188594,4.87179233,0.01846205,2.49863156,0.15011190,0.57833103,1.12667404,2.10031481
-5.76588294,4.82697104,0.01838255,2.48601671,0.15119889,0.56473223,1.12410150,2.08900199
-5.75987994,4.77614730,0.01825987,2.46998797,0.15200129,0.55062380,1.11961682,2.07493829
-5.75387694,4.71943374,0.01809591,2.45053015,0.15250527,0.53607509,1.11321363,2.05811115
-5.74787394,4.65685439,0.01789240,2.42758897,0.15269493,0.52114414,1.10488138,2.03847444
-5.74187094,4.58836192,0.01765089,2.40108158,0.15255296,0.50587863,1.09460987,2.01595795
-5.73586793,4.51386143,0.01737273,2.37091046,0.15206144,0.49031741,1.08239508,1.99047985
-5.72986493,4.43323963,0.01705914,2.33698008,0.15120297,0.47449245,1.06824587,1.96196146
-5.72386193,4.34639777,0.01671124,2.29921556,0.14996180,0.45843117,1.05219135,1.93034370
-5.71785893,4.25328669,0.01633012,2.25758233,0.14832512,0.44215892,1.03428839,1.89560423
-5.71185593,4.15394207,0.01591693,2.21210559,0.14628432,0.42570156,1.01462903,1.85777442
-5.70585293,4.04851762,0.01547297,2.16288869,0.14383613,0.40908788,0.99334709,1.81695521
-5.69984992,3.93731450,0.01499978,2.11012909,0.14098369,0.39235184,0.97062372,1.77333080
-5.69384692,3.82080488,0.01449923,2.05413106,0.13773731,0.37553435,0.94669141,1.72717946
-5.68784392,3.69964824,0.01397358,1.99531414,0.13411503,0.35868465,0.92183610,1.67888061
-5.68184092,3.57469909,0.01342553,1.93421676,0.13014276,0.34186097,0.89639711,1.62891766
-5.67583792,3.44700537,0.01285826,1.87149462,0.12585414,0.32513068,0.87076483,1.57787624
-5.66983492,3.31779725,0.01227539,1.80791351,0.12129001,0.30856966,0.84537596,1.52643772
-5.66383192,3.18846652,0.01168098,1.74433694,0.11649753,0.29226110,0.82070645,1.47536813
-5.65782891,3.06053735,0.01107946,1.68170873,0.11152896,0.27629371,0.79726232,1.42550279
-5.65182591,2.93562953,0.01047557,1.62103133,0.10644024,0.26075944,0.77556861,1.37772719
-5.64582291,2.81541582,0.00987421,1.56334070,0.10128933,0.24575079,0.75615688,1.33295498
-5.63981991,2.70157521,0.00928033,1.50967870,0.09613440,0.23135802,0.73955165,1.29210370
-5.63381691,2.59574419,0.00869885,1.46106421,0.09103209,0.21766619,0.72625633,1.25606940
-5.62781391,2.49946816,0.00813446,1.41846394,0.08603575,0.20475241,0.71673914,1.22570104
-5.62181091,2.41415501,0.00759152,1.38276438,0.08119384,0.19268333,0.71141954,1.20177557
-5.61580790,2.34103281,0.00707397,1.35474557,0.07654857,0.18151309,0.71065566,1.18497481
-5.60980490,2.28111337,0.00658518,1.33505793,0.07213481,0.17128183,0.71473310,1.17586459
-5.60380190,2.23516282,0.00612791,1.32420275,0.06797935,0.16201483,0.72385566,1.17487711
-5.59779890,2.20368042,0.00570422,1.32251695,0.06410052,0.15372247,0.73813796,1.18229689
-5.59179590,2.18688597,0.00531548,1.33016249,0.06050815,0.14640083,0.75760053,1.19825057
-5.58579290,2.18471604,0.00496234,1.34712056,0.05720393,0.14003310,0.78216711,1.22270089
-5.57978989,2.19682887,0.00464476,1.37319059,0.05418213,0.13459172,0.81166446,1.25544476
-5.57378689,2.22261715,0.00436205,1.40799377,0.05143052,0.13004103,0.84582445,1.29611525
-5.56778389,2.26122813,0.00411294,1.45098087,0.04893164,0.12634052,0.88428837,1.34418741
-5.56178089,2.31158974,0.00389566,1.50144379,0.04666410,0.12344838,0.92661327,1.39898751
-5.55577789,2.37244170,0.00370803,1.55853052,0.04460411,0.12132527,0.97228012,1.45970528
-5.54977489,2.44237021,0.00354753,1.62126275,0.04272695,0.11993813,1.02070353,1.52540888
-5.54377189,2.51984516,0.00341144,1.68855584,0.04100838,0.11926382,1.07124285,1.59506214
-5.53776888,2.60325846,0.00329689,1.75924038,0.03942596,0.11929253,1.12321427,1.66754364
-5.53176588,2.69096251,0.00320096,1.83208516,0.03796022,0.12003065,1.17590386,1.74166726
-5.52576288,2.78130786,0.00312079,1.90582077,0.03659553,0.12150304,1.22858111,1.81620399
-5.51975988,2.87267907,0.00305358,1.97916379,0.03532084,0.12375457,1.28051288,1.88990442
-5.51375688,2.96352822,0.00299670,2.05084088,0.03413002,0.12685085,1.33097745,1.96152183
-5.50775388,3.05240536,0.00294770,2.11961262,0.03302203,0.13087794,1.37927847,2.02983535
-5.50175088,3.13798548,0.00290438,2.18429669,0.03200079,0.13594112,1.42475853,2.09367300
-5.49574787,3.21909158,0.00286476,2.24379003,0.03107480,0.14216270,1.46681209,2.15193405
-5.48974487,3.29471344,0.00282711,2.29708953,0.03025653,0.14967878,1.50489749,2.20361054
-5.48374187,3.36402192,0.00279000,2.34331101,0.02956169,0.15863511,1.53854776,2.24780718
-5.47773887,3.42637845,0.00275224,2.38170585,0.02900830,0.16918206,1.56737991,2.28375946
-5.47173587,3.48133960,0.00271288,2.41167501,0.02861567,0.18146896,1.59110241,2.31084926
-5.46573287,3.52865671,0.00267125,2.43277987,0.02840338,0.19563777,1.60952067,2.32861754
-5.45972986,3.56827037,0.00262690,2.44474961,0.02839020,0.21181655,1.62254008,2.33677359
-5.45372686,3.60030023,0.00257962,2.44748474,0.02859308,0.23011270,1.63016671,2.33520055
-5.44772386,3.62503007,0.00252942,2.44105648,0.02902623,0.25060650,1.63250538,2.32395671
-5.44172086,3.64288886,0.00247650,2.42570206,0.02970026,0.27334500,1.62975514,2.30327258
-5.43571786,3.65442831,0.00242129,2.40181578,0.03062152,0.29833678,1.62220230,2.27354354
-5.42971486,3.66029778,0.00236437,2.36993614,0.03179160,0.32554770,1.61021123,2.23531829
-5.42371186,3.66121745,0.00230651,2.33072942,0.03320701,0.35489802,1.59421319,2.18928337
-5.41770885,3.65795088,0.00224864,2.28497012,0.03485901,0.38626105,1.57469357,2.13624426
-5.41170585,3.65127813,0.00219186,2.23351914,0.03673374,0.41946357,1.55217821,2.07710359
-5.40570285,3.64197042,0.00213738,2.17730027,0.03881246,0.45428809,1.52721910,2.01283738
-5.39969985,3.63076757,0.00208654,2.11727593,0.04107202,0.49047691,1.50038016,1.94446993
-5.39369685,3.61835901,0.00204081,2.05442312,0.04348548,0.52773803,1.47222355,1.87304850
-5.38769385,3.60536903,0.00200174,1.98971024,0.04602288,0.56575259,1.44329714,1.79961848
-5.38169085,3.59234677,0.00197096,1.92407573,0.04865211,0.60418368,1.41412335,1.72519994
-5.37568784,3.57976094,0.00195018,1.85840909,0.05133988,0.64268600,1.38518976,1.65076633
-5.36968484,3.56799923,0.00194114,1.79353477,0.05405266,0.68091617,1.35694178,1.57722592
-5.36368184,3.55737166,0.00194562,1.73019933,0.05675770,0.71854294,1.32977724,1.50540639
-5.35767884,3.54811735,0.00196538,1.66906198,0.05942388,0.75525701,1.30404299,1.43604288
-5.35167584,3.54041354,0.00200215,1.61068841,0.06202263,0.79077986,1.28003326,1.36976964
-5.34567284,3.53438594,0.00205761,1.55554784,0.06452852,0.82487117,1.25798955,1.30711505
-5.33966983,3.53011919,0.00213332,1.50401285,0.06691988,0.85733447,1.23810183,1.24850001
-5.33366683,3.52766647,0.00223070,1.45636165,0.06917913,0.88802069,1.22051043,1.19423912
-5.32766383,3.52705740,0.00235096,1.41278228,0.07129300,0.91682962,1.20530870,1.14454445
-5.32166083,3.52830355,0.00249504,1.37337827,0.07325248,0.94370901,1.19254571,1.09953127
-5.31565783,3.53140124,0.00266359,1.33817531,0.07505268,0.96865169,1.18222909,1.05922531
-5.30965483,3.53633161,0.00285685,1.30712849,0.07669247,0.99169076,1.17432768,1.02357116
-5.30365183,3.54305822,0.00307463,1.28012979,0.07817407,1.01289329,1.16877390,0.99244122
-5.29764882,3.55152265,0.00331624,1.25701565,0.07950247,1.03235297,1.16546596,0.96564509
-5.29164582,3.56163891,0.00358044,1.23757432,0.08068483,1.05018215,1.16426994,0.94293891
-5.28564282,3.57328749,0.00386537,1.22155309,0.08172986,1.06650382,1.16502181,0.92403459
-5.27963982,3.58631000,0.00416860,1.20866525,0.08264727,1.08144394,1.16752967,0.90860874
-5.27363682,3.60050513,0.00448701,1.19859691,0.08344714,1.09512466,1.17157635,0.89631127
-5.26763382,3.61562683,0.00481691,1.19101369,0.08413956,1.10765863,1.17692247,0.88677353
-5.26163082,3.63138494,0.00515401,1.18556731,0.08473418,1.11914470,1.18331018,0.87961612
-5.25562781,3.64744874,0.00549350,1.18190216,0.08523999,1.12966511,1.19046750,0.87445620
-5.24962481,3.66345322,0.00583014,1.17966173,0.08566513,1.13928414,1.19811333,0.87091440
-5.24362181,3.67900762,0.00615835,1.17849492,0.08601685,1.14804808,1.20596292,0.86862124
-5.23761881,3.69370591,0.00647237,1.17806204,0.08630150,1.15598631,1.21373374,0.86722295
-5.23161581,3.70713803,0.00676641,1.17804036,0.08652458,1.16311312,1.22115133,0.86638669
-5.22561281,3.71890133,0.00703476,1.17812896,0.08669083,1.16943008,1.22795499,0.86580496
-5.21960980,3.72861094,0.00727202,1.17805276,0.08680434,1.17492839,1.23390294,0.86519919
-5.21360680,3.73590842,0.00747324,1.17756548,0.08686856,1.17959109,1.23877659,0.86432227
-5.20760380,3.74046791,0.00763406,1.17645134,0.08688638,1.18339479,1.24238381,0.86296011
-5.20160080,3.74199917,0.00775088,1.17452560,0.08686005,1.18631067,1.24456089,0.86093202
-5.19559780,3.74024749,0.00782100,1.17163358,0.08679114,1.18830482,1.24517316,0.85809003
-5.18959480,3.73499045,0.00784264,1.16764869,0.08668035,1.18933780,1.24411428,0.85431717
-5.18359180,3.72603205,0.00781510,1.16246920,0.08652736,1.18936370,1.24130421,0.84952484
-5.17758879,3.71319490,0.00773871,1.15601429,0.08633063,1.18832876,1.23668627,0.84364941
-5.17158579,3.69631127,0.00761486,1.14821963,0.08608719,1.18616990,1.23022334,0.83664847
-5.16558279,3.67521439,0.00744594,1.13903281,0.08579245,1.18281356,1.22189378,0.82849669
-5.15957979,3.64973079,0.00723528,1.12840901,0.08544018,1.17817508,1.21168731,0.81918190
-5.15357679,3.61967501,0.00698703,1.11630740,0.08502242,1.17215885,1.19960130,0.80870141
-5.14757379,3.58484748,0.00670604,1.10268849,0.08452961,1.16465972,1.18563788,0.79705909
-5.14157079,3.54503633,0.00639771,1.08751277,0.08395083,1.15556552,1.16980212,0.78426315
-5.13556778,3.50002349,0.00606784,1.07074076,0.08327418,1.14476101,1.15210148,0.77032497
-5.12956478,3.44959508,0.00572248,1.05233464,0.08248725,1.13213301,1.13254668,0.75525910
-5.12356178,3.39355589,0.00536778,1.03226126,0.08157776,1.11757665,1.11115400,0.73908413
-5.11755878,3.33174710,0.00500983,1.01049654,0.08053427,1.10100239,1.08794882,0.72182476
-5.11155578,3.26406635,0.00465456,0.98703077,0.07934695,1.08234354,1.06297020,0.70351454
-5.10555278,3.19048895,0.00430762,0.96187462,0.07800840,1.06156380,1.03627618,0.68419926
-5.09954977,3.11108878,0.00397433,0.93506538,0.07651441,1.03866431,1.00794931,0.66394063
-5.09354677,3.02605747,0.00365957,0.90667283,0.07486468,1.01368999,0.97810212,0.64281996
-5.08754377,2.93572052,0.00336780,0.87680445,0.07306343,0.98673446,0.94688189,0.62094147
-5.08154077,2.84054901,0.00310304,0.84560947,0.07111984,0.95794342,0.91447447,0.59843496
-5.07553777,2.74116601,0.00286883,0.81328125,0.06904835,0.92751616,0.88110662,0.57545755
-5.06953477,2.63834683,0.00266833,0.78005797,0.06686868,0.89570496,0.84704668,0.55219432
-5.06353177,2.53301285,0.00250425,0.74622117,0.06460574,0.86281246,0.81260338,0.52885753
-5.05752876,2.42621886,0.00237897,0.71209230,0.06228918,0.82918692,0.77812258,0.50568459
-5.05152576,2.31913423,0.00229454,0.67802718,0.05995286,0.79521567,0.74398215,0.48293458
-5.04552276,2.21301863,0.00225269,0.64440871,0.05763403,0.76131686,0.71058504,0.46088350
-5.03951976,2.10919319,0.00225487,0.61163796,0.05537243,0.72793000,0.67835082,0.43981844
-5.03351676,2.00900842,0.00230227,0.58012417,0.05320920,0.69550546,0.64770594,0.42003079
-5.02751376,1.91381003,0.00239581,0.55027393,0.05118577,0.66449358,0.61907336,0.40180893
-5.02151076,1.82490428,0.00253612,0.52248022,0.04934266,0.63533368,0.59286168,0.38543055
-5.01550775,1.74352418,0.00272352,0.49711163,0.04771837,0.60844339,0.56945448,0.37115509
-5.00950475,1.67079792,0.00295800,0.47450226,0.04634830,0.58420876,0.54920021,0.35921654
-5.00350175,1.60772088,0.00323919,0.45494281,0.04526377,0.56297554,0.53240312,0.34981689
-4.99749875,1.55513211,0.00356627,0.43867308,0.04449122,0.54504182,0.51931548,0.34312062
-4.99149575,1.51369638,0.00393800,0.42587632,0.04405159,0.53065241,0.51013158,0.33925041
-4.98549275,1.48389215,0.00435267,0.41667543,0.04395984,0.51999511,0.50498353,0.33828425
-4.97948974,1.46600604,0.00480803,0.41113122,0.04422477,0.51319893,0.50393910,0.34025397
-4.97348674,1.46013357,0.00530136,0.40924262,0.04484896,0.51033449,0.50700162,0.34514546
-4.96748374,1.46618625,0.00582944,0.41094884,0.04582894,0.51141624,0.51411175,0.35290027
-4.96148074,1.48390429,0.00638857,0.41613302,0.04715553,0.51640677,0.52515109,0.36341863
-4.95547774,1.51287424,0.00697462,0.42462743,0.04881436,0.52522271,0.53994730,0.37656374
-4.94947474,1.55255065,0.00758310,0.43621960,0.05078640,0.53774212,0.55828039,0.39216693
-4.94347174,1.60228059,0.00820924,0.45065909,0.05304865,0.55381290,0.57988989,0.41003359
-4.93746873,1.66132972,0.00884802,0.46766459,0.05557482,0.57326194,0.60448237,0.42994938
-4.93146573,1.72890859,0.00949435,0.48693091,0.05833600,0.59590447,0.63173912,0.45168653
-4.92546273,1.80419798,0.01014307,0.50813559,0.06130126,0.62155302,0.66132326,0.47500985
-4.91945973,1.88637172,0.01078910,0.53094474,0.06443821,0.65002573,0.69288639,0.49968207
-4.91345673,1.97461620,0.01142750,0.55501809,0.06771341,0.68115322,0.72607408,0.52546843
-4.90745373,2.06814537,0.01205353,0.58001306,0.07109270,0.71478377,0.76053031,0.55214015
-4.90145073,2.16621077,0.01266272,0.60558773,0.07454142,0.75078636,0.79590062,0.57947676
-4.89544772,2.26810608,0.01325092,0.63140307,0.07802450,0.78905119,0.83183405,0.60726728
-4.88944472,2.37316630,0.01381431,0.65712427,0.08150647,0.82948774,0.86798394,0.63531021
-4.88344172,2.48076187,0.01434939,0.68242167,0.08495144,0.87202016,0.90400788,0.66341255
-4.87743872,2.59028835,0.01485306,0.70697139,0.08832305,0.91658023,0.93956701,0.69138811
-4.87143572,2.70115286,0.01532254,0.73045610,0.09158445,0.96309825,0.97432507,0.71905527
-4.86543272,2.81275828,0.01575538,0.75256617,0.09469831,1.01149229,1.00794758,0.74623465
-4.85942971,2.92448688,0.01614950,0.77300144,0.09762700,1.06165648,1.04010149,0.77274697
-4.85342671,3.03568490,0.01650315,0.79147388,0.10033276,1.11344903,1.07045571,0.79841146
-4.84742371,3.14564948,0.01681494,0.80771124,0.10277821,1.16668089,1.09868263,0.82304520
-4.84142071,3.25361959,0.01708391,0.82146170,0.10492680,1.22110586,1.12446106,0.84646343
-4.83541771,3.35877197,0.01730951,0.83249944,0.10674356,1.27641299,1.14748042,0.86848134
-4.82941471,3.46022327,0.01749172,0.84063096,0.10819590,1.33222203,1.16744638,0.88891700
-4.82341171,3.55703865,0.01763113,0.84570185,0.10925453,1.38808253,1.18408756,0.90759579
-4.81740870,3.64824728,0.01772899,0.84760356,0.10989439,1.44347709,1.19716321,0.92435588
-4.81140570,3.73286413,0.01778734,0.84627993,0.11009561,1.49782895,1.20647139,0.93905465
-4.80540270,3.80991750,0.01780906,0.84173274,0.10984441,1.55051383,1.21185724,0.95157570
-4.79939970,3.87848097,0.01779799,0.83402614,0.10913387,1.60087581,1.21322093,0.96183592
-4.79339670,3.93770833,0.01775896,0.82328930,0.10796455,1.64824668,1.21052466,0.96979234
-4.78739370,3.98686954,0.01769780,0.80971707,0.10634487,1.69196789,1.20379835,0.97544809
-4.78139070,4.02538590,0.01762137,0.79356840,0.10429128,1.73141428,1.19314354,0.97885714
-4.77538769,4.05286224,0.01753746,0.77516234,0.10182817,1.76601825,1.17873517,0.98012730
-4.76938469,4.06911434,0.01745474,0.75487171,0.09898745,1.79529326,1.16082107,0.97942128
-4.76338169,4.07418969,0.01738256,0.73311451,0.09580798,1.81885552,1.13971891,0.97695537
-4.75737869,4.06838017,0.01733078,0.71034334,0.09233459,1.83644243,1.11581072,0.97299583
-4.75137569,4.05222564,0.01730952,0.68703327,0.08861711,1.84792709,1.08953507,0.96785282
-4.74537269,4.02650785,0.01732890,0.66366856,0.08470904,1.85332773,1.06137718,0.96187217
-4.73936968,3.99223461,0.01739869,0.64072879,0.08066626,1.85281171,1.03185731,0.95542516
-4.73336668,3.95061462,0.01752804,0.61867494,0.07654561,1.84669368,1.00151781,0.94889677
-4.72736368,3.90302403,0.01772507,0.59793610,0.07240351,1.83542792,0.97090946,0.94267287
-4.72136068,3.85096607,0.01799662,0.57889714,0.06829463,1.81959528,0.94057754,0.93712691
-4.71535768,3.79602556,0.01834791,0.56188813,0.06427068,1.79988522,0.91104812,0.93260676
-4.70935468,3.73982036,0.01878229,0.54717560,0.06037938,1.77707383,0.88281526,0.92942225
-4.70335168,3.68395192,0.01930098,0.53495627,0.05666351,1.75199892,0.85632946,0.92783409
-4.69734867,3.62995714,0.01990299,0.52535324,0.05316031,1.72553322,0.83198781,0.92804462
-4.69134567,3.57926375,0.02058498,0.51841481,0.04990096,1.69855714,0.81012622,0.93019084
-4.68534267,3.53315089,0.02134125,0.51411602,0.04691038,1.67193193,0.79101378,0.93434013
-4.67933967,3.49271664,0.02216386,0.51236261,0.04420717,1.64647479,0.77484970,0.94048875
-4.67333667,3.45885357,0.02304271,0.51299728,0.04180373,1.62293643,0.76176243,0.94856327
-4.66733367,3.43223302,0.02396585,0.51580793,0.03970661,1.60198233,0.75181124,0.95842474
-4.66133067,3.41329836,0.02491967,0.52053747,0.03791690,1.58417784,0.74498981,0.96987553
-4.65532766,3.40226706,0.02588934,0.52689483,0.03643084,1.56997776,0.74123169,0.98266838
-4.64932466,3.39914092,0.02685916,0.53456663,0.03524039,1.55972034,0.74041732,0.99651727
-4.64332166,3.40372352,0.02781300,0.54322910,0.03433389,1.55362561,0.74238202,1.01110961
-4.63731866,3.41564357,0.02873471,0.55255986,0.03369680,1.55179782,0.74692494,1.02611918
-4.63131566,3.43438291,0.02960859,0.56224898,0.03331228,1.55423140,0.75381806,1.04121934
-4.62531266,3.45930745,0.03041981,0.57200918,0.03316194,1.56082001,0.76281538,1.05609576
-4.61930965,3.48969972,0.03115476,0.58158460,0.03322632,1.57136796,0.77366156,1.07045843
-4.61330665,3.52479147,0.03180141,0.59075819,0.03348556,1.58560344,0.78609991,1.08405233
-4.60730365,3.56379506,0.03234963,0.59935729,0.03391977,1.60319279,0.79987951,1.09666637
-4.60130065,3.60593261,0.03279135,0.60725751,0.03450953,1.62375529,0.81476123,1.10814051
-4.59529765,3.65046184,0.03312075,0.61438476,0.03523620,1.64687788,0.83052262,1.11837070
-4.58929465,3.69669815,0.03333433,0.62071556,0.03608222,1.67212929,0.84696163,1.12731159
-4.58329165,3.74403224,0.03343094,0.62627564,0.03703135,1.69907328,0.86389921,1.13497711
-4.57728864,3.79194327,0.03341169,0.63113714,0.03806881,1.72728050,0.88118087,1.14143886
-4.57128564,3.84000735,0.03327987,0.63541433,0.03918145,1.75633887,0.89867733,1.14682252
-4.56528264,3.88790148,0.03304076,0.63925838,0.04035778,1.78586226,0.91628440,1.15130253
-4.55927964,3.93540337,0.03270143,0.64285109,0.04158803,1.81549741,0.93392227,1.15509520
-4.55327664,3.98238732,0.03227048,0.64639805,0.04286414,1.84492899,0.95153431,1.15845053
-4.54727364,4.02881673,0.03175780,0.65012130,0.04417973,1.87388299,0.96908564,1.16164320
-4.54127064,4.07473390,0.03117427,0.65425178,0.04553003,1.90212850,0.98656145,1.16496283
-4.53526763,4.12024769,0.03053152,0.65902179,0.04691176,1.92947801,1.00396539,1.16870402
-4.52926463,4.16551971,0.02984162,0.66465766,0.04832308,1.95578654,1.02131796,1.17315644
-4.52326163,4.21074994,0.02911690,0.67137273,0.04976340,1.98094984,1.03865504,1.17859527
-4.51725863,4.25616246,0.02836971,0.67936098,0.05123328,2.00490192,1.05602662,1.18527243
-4.51125563,4.30199198,0.02761227,0.68879141,0.05273428,2.02761230,1.07349584,1.19340880
-4.50525263,4.34847201,0.02685651,0.69980318,0.05426879,2.04908324,1.09113822,1.20318772
-4.49924962,4.39582523,0.02611403,0.71250197,0.05583993,2.06934709,1.10904117,1.21475005
-4.49324662,4.44425653,0.02539601,0.72695735,0.05745140,2.08846424,1.12730375,1.22819103
-4.48724362,4.49394904,0.02471323,0.74320141,0.05910737,2.10652147,1.14603659,1.24355891
-4.48124062,4.54506332,0.02407611,0.76122877,0.06081237,2.12363097,1.16536199,1.26085562
-4.47523762,4.59773952,0.02349468,0.78099787,0.06257120,2.13992991,1.18541391,1.28003921
-4.46923462,4.65210223,0.02297873,0.80243356,0.06438889,2.15558024,1.20633798,1.30102827
-4.46323162,4.70826743,0.02253780,0.82543099,0.06627059,2.17076865,1.22829113,1.32370790
-4.45722861,4.76635069,0.02218125,0.84986063,0.06822148,2.18570617,1.25144079,1.34793697
-4.45122561,4.82647581,0.02191827,0.87557424,0.07024673,2.20062717,1.27596352,1.37355662
-4.44522261,4.88878275,0.02175789,0.90241163,0.07235140,2.21578713,1.30204274,1.40039917
-4.43921961,4.95343382,0.02170890,0.93020786,0.07454024,2.23145903,1.32986556,1.42829742
-4.43321661,5.02061727,0.02177974,0.95880071,0.07681762,2.24792785,1.35961845,1.45709357
-4.42721361,5.09054718,0.02197838,0.98803791,0.07918725,2.26548312,1.39148180,1.48664755
-4.42121061,5.16345927,0.02231208,1.01778394,0.08165200,2.28440935,1.42562320,1.51684415
-4.41520760,5.23960215,0.02278718,1.04792596,0.08421355,2.30497462,1.46218973,1.54759865
-4.40920460,5.31922412,0.02340880,1.07837859,0.08687215,2.32741747,1.50129925,1.57886066
-4.40320160,5.40255571,0.02418055,1.10908720,0.08962622,2.35193267,1.54303104,1.61061590
-4.39719860,5.48978885,0.02510422,1.14002956,0.09247206,2.37865658,1.58741616,1.64288581
-4.39119560,5.58105350,0.02617952,1.17121556,0.09540346,2.40765273,1.63442796,1.67572486
-4.38519260,5.67639319,0.02740377,1.20268504,0.09841147,2.43889872,1.68397326,1.70921587
-4.37918959,5.77574078,0.02877173,1.23450363,0.10148407,2.47227511,1.73588466,1.74346319
-4.37318659,5.87889595,0.03027545,1.26675675,0.10460606,2.50755729,1.78991469,1.77858429
-4.36718359,5.98550609,0.03190419,1.29954196,0.10775891,2.54441104,1.84573217,1.81469990
-4.36118059,6.09505169,0.03364445,1.33295992,0.11092083,2.58239242,1.90292119,1.85192316
-4.35517759,6.20683767,0.03548008,1.36710435,0.11406684,2.62095225,1.96098326,1.89034826
-4.34917459,6.31999111,0.03739249,1.40205139,0.11716908,2.65944546,2.01934250,1.93003895
-4.34317159,6.43346630,0.03936094,1.43784881,0.12019714,2.69714497,2.07735417,1.97101747
-4.33716858,6.54605670,0.04136293,1.47450564,0.12311854,2.73325989,2.13431630,2.01325425
-4.33116558,6.65641387,0.04337462,1.51198261,0.12589935,2.76695722,2.18948405,2.05665890
-4.32516258,6.76307247,0.04537135,1.55018398,0.12850480,2.79738612,2.24208647,2.10107282
-4.31915958,6.86448036,0.04732811,1.58895110,0.13090004,2.82370390,2.29134483,2.14626377
-4.31315658,6.95903253,0.04922011,1.62805815,0.13305088,2.84510234,2.33649209,2.19192266
-4.30715358,7.04510755,0.05102326,1.66721032,0.13492453,2.86083321,2.37679242,2.23766285
